wavelength,Back_DacLinm,Belly_DacLinm,Breast_DacLinm,Crissum_DacLinm,Crown_DacLinm,DorTail_DacLinm,Rump_DacLinm,Throat_DacLinm,WingTip_DacLinm
730.71,5.63513333333,66.144,18.8574,52.0916,14.4863333333,7.45846666667,16.7594666667,15.6308,6.98086666667
731.03,5.6182,66.0386,18.7992666667,52.0355333333,14.5168666667,7.4644,16.7074,15.4771333333,6.99026666667
731.35,5.6924,66.183,18.8787333333,52.0636666667,14.5946,7.49233333333,16.8004666667,15.4600666667,7.03286666667
731.67,5.85066666667,66.3941333333,18.9906666667,52.1169333333,14.6773333333,7.59313333333,16.9754666667,15.6073333333,7.1946
731.98,5.97093333333,66.9286,19.2990666667,52.6115333333,14.8376666667,7.66266666666,17.2116666667,15.7418666667,7.359
732.30,6.11133333333,67.3552,19.4466,52.9375333333,15.0044,7.80873333333,17.4740666667,15.875,7.55986666667
732.62,6.0122,67.7823333333,19.5354666667,53.1771333334,15.0659333333,7.8994,17.6394,15.9084666667,7.68993333333
732.94,6.10253333333,67.7272666667,19.5680666667,53.0281333333,15.0653333333,8.10746666667,17.8342666666,15.9274666667,7.9432
733.25,6.3968,67.5391333333,19.8015333333,52.9293333333,15.1819333333,8.41326666667,18.0924666667,16.2385333333,8.28819999999
733.57,6.59946666666,67.7623333333,20.0597333333,53.1954666667,15.2924666667,8.56220000001,18.3566,16.3846666666,8.52599999999
733.89,6.34226666667,67.7564666666,19.987,53.2110666667,15.1923333333,8.394,18.3153333333,16.284,8.43473333333
734.21,6.2146,67.5181333333,19.8116666667,52.8888,15.0512666667,8.18686666667,18.1615333333,16.0384,8.3018
734.52,6.5018,67.6873333333,20.0826,53.1358,15.1866,8.50653333334,18.3768666667,16.3454,8.58513333333
734.84,6.30433333333,67.9014666667,20.0590666667,53.2702,15.2200666667,8.53966666666,18.3417333333,16.4647333333,8.57513333333
735.16,5.9662,67.6649333333,19.8531333333,53.1702666667,14.9354666667,8.32326666667,18.0797333333,16.2420666667,8.26486666666
735.48,6.01386666667,67.5467333333,19.7851333333,52.9116,14.9522666667,8.42493333333,18.1823333333,16.3196666667,8.33680000001
735.79,5.8656,67.5531333333,19.6484666667,52.8006666667,14.7544,8.24586666667,18.0545333333,16.34,8.1232
736.11,5.85606666667,67.0877333333,19.5183333333,52.5604666667,14.6131333333,8.1264,17.7904666667,16.4184666667,8.07406666667
736.43,5.52546666667,67.0908666667,19.319,52.5400666667,14.3853333333,7.82266666667,17.4376666667,16.3008,7.77806666667
736.74,5.23593333333,67.1988,19.1661333333,52.6523333333,14.1328,7.62553333333,17.1924666667,16.0483333333,7.40560000001
737.06,4.9504,66.7830666667,18.8444,52.1884666667,13.9628666667,7.3954,16.8369333334,15.8279333333,7.12386666667
737.38,5.09533333333,66.4459333333,18.7930666667,51.9101333334,14.0193333333,7.41913333333,16.8316666667,15.7727333333,7.19833333334
737.69,5.20113333333,66.5828666667,18.8099333333,52.1582666667,13.9939333333,7.49293333333,16.8537333333,15.8511333333,7.14446666667
738.01,5.1648,66.8287333333,18.7488666667,52.3696,14.0658,7.44046666666,16.9054,15.771,7.0664
738.33,5.2642,66.8071333333,18.6839333333,52.4366,13.9363333333,7.45106666667,16.8774,15.7018,7.0708
738.64,5.55553333333,66.8328,18.9234666667,52.5006,14.1466666667,7.66986666667,17.0615333333,15.8749333333,7.38293333333
738.96,5.77153333333,66.5611333333,19.0726666667,52.4038,14.2607333333,7.7298,16.998,16.0317333333,7.55546666667
739.28,5.6886,66.2337333333,19.1168,52.2284,14.266,7.67473333333,16.9370666667,15.9224,7.70073333333
739.59,5.5912,65.8206,19.0241333333,52.0891333333,14.054,7.57546666667,16.8062666667,15.5706666667,7.52793333333
739.91,5.47926666667,65.7768,18.9218,52.017,13.8516,7.33353333333,16.6873333333,15.3976,7.292
740.23,5.46013333333,65.9712666667,18.9680666667,52.0513333333,13.8404,7.196,16.7230666666,15.4698666667,7.4216
740.54,5.8588,66.606,19.2462666667,52.6267333333,14.1837333333,7.43186666667,17.1268666667,15.7813333333,7.82313333333
740.86,6.21646666667,67.1578,19.6892666667,53.2533333333,14.5464666667,7.92306666667,17.4023333334,16.2348666667,8.25906666667
741.18,6.3538,67.5035333333,20.0464,53.6763333333,14.8980666667,8.19426666667,17.7191333333,16.574,8.71813333333
741.49,6.49253333333,67.9002,20.3106666667,53.8040666667,15.0776666667,8.3522,17.8955333333,16.8172666667,9.04186666667
741.81,7.04013333333,67.611,20.74,53.6104666667,15.5484,8.89813333333,18.2968666667,17.1858,9.49273333332
742.12,7.1404,67.7428666667,20.7642666667,53.6523333333,15.6902,8.93093333334,18.3452666667,17.2142666667,9.43813333333
742.44,6.5744,67.609,20.2599333333,53.3917333333,15.3467333333,8.50513333333,18.0448666667,16.7674666667,8.96900000001
742.76,7.10873333333,67.8221333333,20.535,53.7804,15.742,9.10713333334,18.5367333333,17.1858666667,9.26093333333
743.07,7.48533333333,68.0132666667,20.6732,53.7154666667,16.0758,9.33040000001,18.8754,17.5065333333,9.508
743.39,8.126,67.8833333333,21.0081333334,53.6572,16.5661333333,10.0072,19.4678666667,17.9249333333,10.1447333333
743.70,8.32299999999,67.6919333333,21.0844,53.6463333334,16.6777333333,10.2255333333,19.5908666667,18.0282666667,10.1441333333
744.02,8.18533333333,67.3925333333,20.9464,53.3458,16.3657333333,10.145,19.3658,17.81,9.82033333333
744.34,7.50073333333,67.1992666666,20.2763333333,52.8811333333,15.6619333333,9.46746666667,18.8494,17.0912666666,9.05546666667
744.65,6.83093333333,66.5555333333,19.6184,52.1404666667,14.9785333333,8.85266666667,18.284,16.4114666667,8.24353333333
744.97,6.58313333333,65.8281333333,19.1768,51.5956666667,14.6759333333,8.61186666667,18.1054,16.0765333333,7.77600000001
745.28,6.02286666666,65.6380666667,18.52,51.3454666667,13.9824,8.06713333334,17.5786,15.5624,7.17460000001
745.60,5.2838,65.0903333333,17.8483333333,50.6708,13.1217333333,7.33753333333,16.9711333333,15.0052666667,6.55573333333
745.91,5.1344,64.9767333333,17.7700666667,50.664,12.677,7.27913333333,16.7701333333,14.8345333333,6.36426666667
746.23,4.55946666667,65.0824,17.4405333334,50.4783333334,12.1124666667,6.78946666667,16.3373333333,14.3634666667,5.8666
746.55,4.01686666667,65.3128666667,17.1898666667,50.5362,11.622,6.438,15.9148666667,13.9853333333,5.523
746.86,3.63606666667,65.7143333334,17.02,50.791,11.3164666667,6.0024,15.4915333333,13.7442,4.98326666667
747.18,3.772,65.7733333333,17.0126,50.7383333333,11.4089333333,6.12853333333,15.5175333333,13.821,5.12126666667
747.49,3.58713333333,65.9678666667,16.9151333333,50.8994,11.3619333333,6.0314,15.3579333334,13.8249333334,5.09386666667
747.81,3.373,65.6094,16.7885333333,50.6438,11.0864,5.67573333333,15.0158666667,13.6592666667,4.87013333333
748.12,3.83153333333,65.7118666667,17.2045333333,51.0138,11.537,6.11186666667,15.2872666667,13.9802,5.44906666667
748.44,3.86813333333,65.6546,17.3501333333,51.0798666667,11.6301333333,6.13713333333,15.1538666667,14.1576,5.57393333333
748.75,4.02806666667,65.6065333334,17.5376,51.1846,11.8818666667,6.36333333333,15.2982,14.4142,5.8786
749.07,4.3164,66.2642,17.9171333333,51.6582666667,12.3802,6.7628,15.6289333333,14.7617333333,6.26146666667
749.38,4.94993333333,66.6694666667,18.4118,52.0051333333,13.1866666667,7.36933333333,16.2315333333,15.2842666667,6.947
749.70,4.92346666667,66.3278666667,18.3519333333,51.7314,13.2692666667,7.35453333333,16.0466666667,15.1765333334,6.94653333334
750.01,4.907,66.1433333333,18.3172666667,51.5814666667,13.459,7.44126666667,16.0934,15.3186666667,6.93086666667
750.33,5.08853333333,66.3998,18.6758,51.8501333333,13.8490666667,7.92666666667,16.4896,15.712,7.46986666667
750.64,4.6912,66.2075333333,18.5558666667,51.7137333333,13.6866,7.7214,16.3197333333,15.4816666667,7.3036
750.96,4.66286666667,66.0502666667,18.5378,51.5152,13.6325333333,7.706,16.3353333333,15.4146,7.25206666667
751.27,5.23386666666,66.1465333333,18.8722666667,51.7033333333,14.1074,8.42499999999,16.8217333333,16.0092,7.76366666666
751.59,5.1644,65.9964666667,18.6749333333,51.3893333333,13.9650666667,8.359,16.6642,15.9476666667,7.47813333333
751.90,5.13673333333,66.0914,18.6300666667,51.5584,14.066,8.45206666667,16.8008,15.8075333333,7.57220000001
752.22,4.92473333333,66.2668,18.5435333333,51.6329333333,13.9148666667,8.18526666667,16.6588666667,15.5892666667,7.3598
752.53,5.0584,65.5833333333,18.5333333333,51.2980666667,13.8068666666,8.2876,16.6885333334,15.4200666667,7.32273333333
752.85,4.99106666667,65.2335333333,18.3501333333,51.0688666667,13.5888666667,7.94473333333,16.5324,15.1768,6.99973333333
753.16,5.11153333333,65.158,18.4036666667,51.1437333334,13.4880666667,7.81186666667,16.5726,15.2006,7.00206666667
753.47,5.57506666667,65.6502,18.7034666667,51.6946,13.7586,8.0566,16.9869333333,15.5088666667,7.42646666667
753.79,5.66126666666,65.1173333333,18.6646666667,51.276,13.6685333333,7.89113333333,16.8986,15.3545333333,7.38066666667
754.10,5.50586666667,64.9642666666,18.4220666667,51.1284,13.4575333333,7.69006666667,16.7483333333,15.2402666667,7.16146666667
754.42,5.6028,65.0032,18.5478666667,51.344,13.6148666666,7.81113333333,16.9234666667,15.3018666667,7.2664
754.73,5.7442,65.0524666667,18.7002,51.4255333333,13.8547333333,7.89046666667,17.1201333334,15.2882,7.4738
755.05,5.93146666667,65.0072,18.8394,51.5138,13.9609333334,8.03993333334,17.2955333333,15.4390666667,7.76153333333
755.36,5.67013333333,65.3012666667,18.7280666667,51.6073333333,13.6300666667,7.7222,17.0153333333,15.3,7.3934
755.67,5.50786666667,65.4052,18.652,51.691,13.5441333333,7.64446666667,17.0096666667,15.2566666667,7.41486666667
755.99,5.65626666666,65.5963333333,18.6819333333,51.9880666667,13.7118666667,7.7124,17.1051333333,15.4682666667,7.6524
756.30,5.60913333333,65.4537333333,18.7461333333,51.9242666667,13.7312,7.96126666666,17.1353333333,15.5382666667,7.85773333333
756.62,5.6738,65.5510666667,18.7696666667,51.9258666667,13.9252666667,8.13433333334,17.2832,15.6600666667,7.97593333333
756.93,5.3538,64.9635333333,18.5570666667,51.3288666667,13.6859333333,7.99846666666,16.889,15.3104,7.72446666667
757.24,5.07293333333,64.7218666667,18.2292,51.2744666667,13.4938,7.85813333333,16.5646,15.0739333333,7.5098
757.56,5.4804,64.8726,18.5804,51.5254,13.6807333333,8.12986666667,16.6477333333,15.3664,7.8718
757.87,5.73986666667,64.894,18.7813333333,51.5954666667,13.7656666667,8.31226666667,16.8166,15.706,8.20159999999
758.18,5.57086666667,64.8998666667,18.7228,51.5476,13.5686666667,8.09786666667,16.6559333333,15.6034,8.11159999999
758.50,5.66326666667,65.6305333333,18.754,51.9973333333,13.5978,8.07373333334,16.769,15.7681333333,8.11993333333
758.81,6.28786666667,65.9903333333,19.2155333333,52.1834,14.0259333333,8.66606666667,17.2809333333,16.2473333333,8.63359999999
759.13,6.74993333333,66.0434666667,19.6132,52.2320666667,14.4614,8.99533333333,17.647,16.5807333333,8.86640000001
759.44,6.79753333334,65.9160666667,19.7301333333,52.0779333333,14.5806666667,9.14806666667,17.7163333333,16.6772666667,9.00899999999
759.75,6.63726666667,65.9674,19.6556666667,52.1244666667,14.5155333333,8.90586666667,17.5634,16.6266,8.84986666667
760.07,6.9184,66.5274,20.0188,52.6476,14.9349333333,9.08813333334,18.0553333333,16.8849333333,9.21386666667
760.38,7.30353333333,66.688,20.2850666667,53.0348666667,15.2492,9.14193333333,18.4572,17.0770666667,9.48293333333
760.69,7.62246666667,67.1418666666,20.6145333333,53.2756,15.4892,9.25553333335,18.8053333333,17.3402,9.72293333333
761.01,7.86033333333,67.4744,20.8282,53.5096666667,15.8996666667,9.53746666666,19.2076,17.5332666667,9.99746666665
761.32,7.64906666667,67.2713333333,20.6269333333,53.2542666667,15.7966,9.32253333333,19.0670666667,17.2702,9.76673333333
761.63,7.6676,67.537,20.7894,53.4996666667,15.9130666667,9.45786666667,19.1321333333,17.349,9.80486666667
761.94,7.3418,67.0793333334,20.6430666667,53.1852,15.6369333333,9.24173333334,18.9578,17.0807333333,9.64779999999
762.26,6.95793333333,66.6535333333,20.3394,52.9414,15.3716,8.8518,18.715,16.8078,9.44706666667
762.57,6.8866,66.5694,20.3530666667,52.9042,15.3370666667,8.91360000001,18.6958666667,16.6984666667,9.49493333334
762.88,6.94313333333,66.8647333334,20.4683333333,53.2487333333,15.3348666667,8.98573333334,18.8591333333,16.8059333334,9.49539999999
763.20,7.17866666667,67.1826,20.6702666667,53.4755333333,15.521,9.25446666668,19.1286666667,17.077,9.73180000001
763.51,6.79106666667,66.8091333333,20.3830666667,53.1628,15.0988,9.03606666667,18.8323333333,16.8703333333,9.4192
763.82,6.482,66.8815333333,20.1766666667,53.1023333333,14.7770666667,8.88553333334,18.6105333333,16.735,9.21479999999
764.14,6.299,66.8230666666,19.9818,53.1911333333,14.6252,8.8138,18.5050666667,16.5935333333,9.10220000001
764.45,6.09366666667,66.5939333333,19.8027333333,53.1258666667,14.3922666667,8.64946666666,18.3951333333,16.4703333333,8.91106666667
764.76,6.0482,66.7504,19.7358,53.1786666667,14.3363333333,8.69213333334,18.3697333333,16.4582,8.92593333333
765.07,6.03173333333,66.9222666667,19.6880666667,53.3198666667,14.3158666667,8.72599999999,18.4542,16.5140666667,8.98606666666
765.39,6.0426,67.2459333333,19.9152,53.4699333333,14.5130666667,8.86606666667,18.5753333333,16.5618,9.0946
765.70,5.75653333333,67.0471333333,19.8059333333,53.2364,14.2583333333,8.70066666667,18.2642666667,16.2104,8.7952
766.01,4.99673333333,66.6667333333,19.1848,52.7504,13.4441333333,8.13620000001,17.6493333333,15.6812666667,8.06226666666
766.32,4.30253333333,66.5182,18.5713333333,52.3585333333,12.8264,7.45093333333,16.9608,15.0027333333,7.34733333333
766.64,3.84366666667,66.3452,18.1976,52.1504,12.3421333333,6.99126666667,16.5753333334,14.6518666667,6.8968
766.95,3.9982,66.6634,18.3001333334,52.3182666666,12.4850666667,7.02166666667,16.4986666667,14.8388,7.11406666667
767.26,3.7482,66.3366666667,18.1612,52.1128,12.3466666666,6.9038,16.3223333333,14.5924666667,6.9196
767.57,3.24546666667,66.0004,17.7358666666,51.6856666666,11.9012,6.5672,15.9024,14.1421333333,6.39466666667
767.88,3.06213333333,66.2959333333,17.7344,51.5449333333,11.7267333333,6.4228,15.5922,13.9134,6.32673333333
768.20,3.15693333333,66.2644666667,18.0388,51.7601333333,11.8836,6.45853333333,15.7354,14.0952666667,6.46926666667
768.51,2.46906666667,65.6607333333,17.5490666667,51.0747333333,11.2455333333,5.81706666667,15.1235333333,13.4788,5.7444
768.82,1.61873333333,64.9578666667,16.4770666667,50.5614666667,10.3436,4.90893333333,14.0882,12.6045333333,4.6948
769.13,1.85413333333,65.2278666667,16.5684666667,50.8289333333,10.4097333333,4.87806666666,14.3682666667,12.9717333333,5.00486666666
769.44,3.22786666667,66.0259333333,17.6749333333,51.739,11.5904,5.84593333333,15.42,13.9039333333,6.2096
769.76,3.83166666667,66.4125333333,18.2886,52.1223333333,12.2096666667,6.57533333333,16.0254,14.4847333333,6.99226666667
770.07,4.30913333333,66.2608666667,18.6305333333,52.1405333333,12.7912,7.0282,16.2288666666,14.7028666667,7.48206666667
770.38,4.9656,66.1253333333,18.8322666666,52.0526,13.1475333333,7.72526666667,16.4969333334,15.002,7.96346666667
770.69,5.89446666667,66.9445333333,19.4894666667,52.5613333333,13.8725333333,8.38233333333,17.116,15.7843333333,8.6316
771.00,6.67886666667,67.1262,19.9999333333,52.7795333333,14.478,9.03786666667,17.7723333333,16.7466666667,9.36213333333
771.32,6.66253333333,66.5881333333,19.6276,52.6298,14.2105333333,9.04200000001,17.7818,16.8714666667,9.03373333333
771.63,6.07066666667,66.3580666667,18.7825333333,52.2806,13.4305333333,8.55213333334,17.3325333333,16.2036666667,8.33226666667
771.94,6.07073333333,66.3794666667,18.6924,52.3044,13.4364,8.5444,17.419,16.2788,8.26146666667
772.25,6.66226666667,66.2062,19.3900666667,52.2029333333,14.0414666667,9.10226666667,18.0762666666,16.835,9.02533333333
772.56,6.97473333333,66.0546,19.5036666666,52.1823333333,14.5442666667,9.70459999999,18.5622,17.0732,9.26406666667
772.87,5.9394,65.0562,18.3808666667,51.2597333333,13.6884,8.74033333334,17.4892,16.1126,8.26840000001
773.18,5.3658,64.3408666667,17.5777333333,50.5913333333,13.1098666667,7.81866666667,16.7148666667,15.4577333333,7.47266666667
773.50,4.5682,64.4878666667,16.9083333333,50.4295333333,12.5056,7.14533333333,16.1029333333,14.6711333333,6.7068
773.81,3.45706666667,64.0567333333,16.0669333333,50.1373333333,11.8543333334,6.1402,15.2610666667,13.6264,5.5906
774.12,2.38493333333,63.1380666667,15.1232,49.2096666667,10.953,5.10466666667,14.1980666667,12.5894666667,4.64893333333
774.43,2.2048,63.5666666667,15.4998666667,49.581,10.9856666667,4.96666666666,14.2095333333,12.2810666667,4.5762
774.74,2.16753333333,63.9536,15.7663333333,49.9734666667,11.3154666666,4.9674,14.2554,12.4356,4.74546666667
775.05,2.47586666667,63.9000666667,16.0901333333,50.1114,11.6764,5.15006666667,14.3024,12.7663333333,5.029
775.36,2.91346666667,63.0526666667,16.17,49.7576666667,11.9174,5.28433333333,14.2262,12.8772666667,5.48106666667
775.67,3.51133333333,63.2035333333,16.5656666667,49.7980666667,12.2174666667,5.69993333333,14.3963333333,13.3526666667,5.88746666667
775.98,3.59686666667,63.7580666667,16.6765333334,49.9950666667,12.2058666667,5.69553333333,14.1190666667,13.5188666667,5.91026666667
776.30,3.97453333333,64.3527333333,17.293,50.3561333333,12.6896666667,6.1606,14.6057333333,13.9128666667,6.32766666667
776.61,4.35153333333,64.5424666667,17.9686666667,50.4894,13.255,6.799,15.0122666667,14.5814,6.99466666667
776.92,4.09573333333,64.047,17.8005333333,50.0146,12.8494,6.5884,14.7117333333,14.4965333334,6.93546666667
777.23,4.57733333333,64.1691333333,18.3916666667,49.9416666666,13.1292,6.98733333333,15.2721333333,15.0339333333,7.32746666667
777.54,4.8694,64.7228666667,18.9987333333,50.4029333333,13.5236666667,7.46773333333,15.8436666667,15.6142666667,7.66779999999
777.85,4.9516,64.1885333333,18.8454666667,49.8308,13.5024,7.59906666667,15.5556,15.4541333333,7.75860000001
778.16,5.18786666667,64.1955333333,19.1040666667,49.5520666667,13.685,7.89979999999,15.7802,15.3708666667,8.23226666667
778.47,5.58706666667,64.9431333333,19.6998666667,49.9540666667,14.1903333333,8.67113333334,16.3689333333,15.788,8.80653333333
778.78,5.69453333333,65.6308666667,19.9116666667,50.2258,14.4771333333,9.11633333334,16.6912,16.1217333333,8.98866666667
779.09,5.88973333333,65.8946,19.9505333333,50.5271333333,14.6300666667,9.32933333333,17.0156,16.1098,9.3194
779.40,5.65286666667,65.8578,20.0000666667,50.5968666667,14.5768,9.36326666666,17.0037333333,15.9301333333,9.33333333333
779.71,5.7774,65.5814666667,19.7638,50.6103333333,14.4335333334,9.46006666667,16.9154,16.0462666667,9.6206
780.02,6.27446666667,65.5756,20.1308,50.9201333333,14.6806666667,9.99000000001,17.4107333333,16.179,10.176
780.33,6.7726,65.5874,20.2974666667,50.9227333333,14.9117333333,10.2067333333,17.6399333333,16.3642,10.4035333333
780.64,6.39133333333,65.2547333333,19.9338,50.6422666666,14.5260666667,9.96933333332,17.2935333333,15.8461333333,10.1019333333
780.95,6.548,65.4240666667,20.0876,51.0440666667,14.6945333333,10.3892666666,17.4118,15.9371333333,10.2242666667
781.26,6.11873333333,65.776,19.6838666667,51.0039333333,14.2557333333,10.0184,17.2386,15.7101333333,9.81293333334
781.57,5.93066666667,65.8071333333,19.3875333333,51.2436666667,13.8328666667,9.50286666667,17.0936666667,15.5467333333,9.43319999998
781.88,5.46246666667,65.1045333333,18.6493333333,50.7784666667,13.3496666667,8.65186666668,16.2788666667,15.0744666667,8.91786666667
782.19,5.4902,64.9892,18.8234666667,50.7026,13.2353333333,8.74193333334,16.2145333333,14.9889333333,8.99793333333
782.50,5.02206666667,64.7185333333,18.6920666667,50.596,13.0574,8.42706666667,16.0485333333,14.8234666667,8.49326666665
782.81,4.61153333333,63.9765333333,18.0951333333,50.4316,12.5871333333,7.76393333334,15.7282,14.3636666667,7.94760000001
783.12,4.46493333334,63.6936,18.0945333333,50.4554666667,12.7802,7.50486666667,15.7921333333,14.4788666666,7.82339999999
783.43,3.47226666667,63.7963333333,17.0718666667,50.7522666667,11.9502666667,6.11693333333,14.9248,13.9120666667,6.7592
783.74,2.90853333333,63.8464666667,16.8554666667,51.0618666667,11.5279333333,5.49853333333,14.773,13.9114666667,6.37753333334
784.05,3.92333333333,65.5466,17.8797333333,52.4168,12.4289333333,6.17546666667,15.5556,15.2262,7.34353333333
784.36,4.41473333333,64.9316666667,17.9441333334,51.9904666667,12.7748666667,6.20319999999,15.6982,15.4842666667,7.81353333334
784.67,5.11813333333,64.9231333333,18.6524,52.2045333333,13.5638,6.81453333333,16.0816,16.182,8.38066666667
784.98,4.90273333333,64.6549333333,18.3834,51.5516666667,13.4984666666,6.71986666666,15.6401333333,15.9351333333,8.08253333333
785.29,5.15446666667,65.0956666667,19.0586,51.9094666667,13.9276666667,7.00206666667,15.9400666667,16.4871333333,8.39079999999
785.60,5.0396,65.0983333333,19.1131333333,52.2056,13.8679333333,6.8782,15.6300666667,16.3524,8.15259999999
785.91,5.31253333333,65.2659333333,19.1979333333,52.5370666667,14.1121333333,7.21299999999,15.8326666667,16.8323333333,8.44513333333
786.22,6.03113333333,65.305,19.807,52.3121333333,14.4454,7.64819999999,16.0283333333,17.1007333333,8.95866666667
786.53,6.4616,66.4786,20.1312,52.7634666667,14.5412666666,7.8804,16.1880666667,17.2762666667,9.02559999999
786.84,7.29473333333,66.6226666666,20.7988666667,52.4684,15.372,8.98066666666,17.0743333334,17.6529333333,9.97799999999
787.14,7.4284,66.4452,20.6428666667,52.3068,15.7915333333,9.03820000001,17.0989333333,17.5579333333,10.0971333333
787.45,6.93233333333,65.6299333333,20.2073333333,51.6692666667,15.4067333333,8.57533333334,16.8049333333,16.7942666667,9.59586666667
787.76,6.572,65.6467333333,19.9684666667,51.3564666667,15.1629333333,8.66453333334,16.7192666667,16.5509333333,9.41633333334
788.07,5.744,64.7327333333,18.9053333333,50.628,14.3289333333,7.82893333333,16.1428,15.5642666667,8.61613333334
788.38,5.66646666667,64.8176666667,18.7760666667,50.4946,14.1823333333,7.75000000001,16.1198,15.5,8.45833333333
788.69,5.6656,64.1073333333,18.6945333333,49.8966666667,14.1693333333,7.88446666667,16.2228666667,15.1496666667,8.39013333333
789.00,5.59393333333,64.4374666667,18.3045333333,49.7226666667,14.1339333333,7.51966666667,16.3371333333,15.0026666667,8.32560000001
789.31,5.1864,64.8135333333,18.0777333333,49.5900666667,13.9456666667,7.01806666667,16.1234666667,14.3344,7.89126666667
789.62,5.04326666667,64.8587333333,18.0944,49.8534666667,14.1803333333,7.09013333334,16.3300666667,14.4680666667,7.95873333334
789.92,4.57246666667,64.4737333333,18.0921333333,50.0110666667,13.9912,7.15466666667,16.5516,14.2763333333,8.04826666667
790.23,4.00126666667,63.4612,17.7796,49.2988666667,13.3945333333,6.83366666667,16.0267333333,13.8397333333,7.5348
790.54,4.299,63.7496,18.3236,49.612,13.5202666667,7.5672,16.6128,14.2113333333,7.75420000001
790.85,4.39473333333,63.8480666667,18.2456,49.6922666667,13.6842666667,8.0184,16.7672,14.4781333333,7.85173333333
791.16,4.25473333333,63.6150666667,18.2278,49.7006666667,13.5034666667,7.61146666667,16.5316,14.5304666667,7.75226666666
791.47,5.0342,64.0189333333,18.967,50.1217333333,14.0635333333,8.50106666667,17.1445333333,15.2864666667,8.60186666667
791.78,5.35013333333,64.0696,19.2486,50.6522,14.6678666667,8.68653333333,17.6735333333,15.6116,9.18533333333
792.08,5.2624,64.3911333333,19.0920666667,50.9658666667,14.4002666667,8.2738,17.6752666667,15.4674,9.12633333335
792.39,5.9508,63.7549333333,19.3750666667,51.1132,14.8258,9.00813333333,18.0708,16.0206666667,9.60259999999
792.70,5.53706666667,63.1552666666,18.6125333333,50.485,14.2481333333,8.81533333332,17.3910666667,15.709,9.4046
793.01,5.0774,63.3395333333,18.1757333333,50.1114,13.8962,8.52193333332,17.0253333333,15.4422,8.7446
793.32,4.71153333333,62.9794,17.5916,49.2178,13.4947333333,7.9702,16.3190666667,15.1396666667,7.98873333333
793.62,4.63186666667,63.9115333334,17.5546,50.1736,13.605,7.68406666666,16.3664666667,15.2354666667,7.59560000001
793.93,4.2712,63.6438666667,17.2434,49.8289333333,13.2319333333,6.98973333334,15.7984666667,14.7972666667,7.26879999999
794.24,4.03513333333,62.5813333333,16.7544666667,49.2231333333,12.901,6.3722,15.3132,14.4236,7.00500000001
794.55,4.1542,62.8820666667,16.9424,49.8496,13.2018,6.485,15.3571333333,14.3797333333,6.98006666667
794.86,3.27046666667,63.1884,16.7233333333,49.9053333333,12.9049333333,5.7908,14.6943333333,13.8249333333,6.3326
795.16,2.97553333333,63.6346,16.6918,49.7676,12.7432666667,5.89446666667,14.4004666667,13.6220666667,6.133
795.47,2.96086666667,64.0126,16.9514666667,50.022,12.9515333333,6.02806666667,14.4850666667,14.0155333334,6.2598
795.78,2.779,63.9064666667,17.0966666667,49.7258,12.8038,5.66973333333,14.3862666667,13.7132666667,6.11213333333
796.09,3.63133333333,63.5402,17.8893333333,49.7749333333,13.2968,6.24693333333,15.2614666667,14.3308,6.78826666667
796.40,3.86466666667,63.2125333333,17.8986,49.7282,13.134,6.47340000001,15.1448666667,13.9856,7.22206666667
796.70,4.35066666667,63.0162,18.4798666667,49.7965333333,13.7702,6.88213333333,15.4399333333,14.2729333333,7.92333333334
797.01,4.83926666667,63.0654,18.8631333333,49.5238666667,14.0536,7.42846666667,15.7737333333,14.6428666667,8.57146666666
797.32,6.18293333333,63.3392666667,20.0472,49.8878666667,15.2329333333,8.9026,16.9911333333,15.699,9.76986666667
797.63,6.64273333333,64.5304666667,20.906,50.7230666667,15.7336,9.55893333333,17.7018666667,16.3336,10.4770666667
797.93,6.54653333333,64.2942666667,20.5705333333,50.1021333333,15.6637333333,9.30340000001,17.9338,16.2522666667,10.3664666667
798.24,6.98906666667,64.6654,20.7422,50.0912666667,15.6994666667,9.22746666666,18.4246,16.5450666667,10.5718
798.55,6.8382,63.946,20.1591333333,49.4668666667,15.4594666667,8.7868,18.0146666667,16.2682666666,10.0612666667
798.85,7.14946666667,63.2630666667,20.1406,49.0560666667,15.6004,9.1108,18.1179333333,16.2909333333,10.2415333333
799.16,6.8022,62.8712666667,19.8952666667,48.8724,15.2434,8.8294,17.8004,16.3276666667,10.0492
799.47,6.9166,63.4678,20.1374666667,49.3345333333,15.7014,9.05986666666,17.9194,16.6385333333,10.453
799.78,7.1166,63.91,20.3168,49.4168666667,16.0710666667,9.32193333334,18.1431333333,17.3129333333,10.545
800.08,6.46686666667,63.6041333333,19.2264,48.8523333333,14.9968,8.36226666667,17.4984666667,16.3055333333,9.74853333335
800.39,6.1574,63.4868666667,18.7332666667,48.6516,14.6393333333,7.81593333333,16.9964,15.9452,9.40913333335
800.70,4.8992,63.6291333333,17.4798,48.5684666667,13.6357333333,6.5122,15.941,15.2351333333,8.34673333333
801.00,3.6608,63.4263333333,16.5806666667,48.3076,12.8300666667,5.39806666667,14.7948666667,14.5260666667,7.39739999999
801.31,2.96366666667,63.2876,16.1352,48.4054666667,12.1367333333,4.9418,14.0302,14.1006666667,7.06786666666
801.62,2.31626666667,61.815,15.2613333333,47.8955333333,11.5184,4.27266666667,12.9097333333,13.5664,6.5818
