wavelength,Back_ChrSalm,Belly_ChrSalm,Breast_ChrSalm,Crissum_ChrSalm,Crown_ChrSalm,DorTail_ChrSalm,Patch10_ChrSalm,Patch11_ChrSalm,Rump_ChrSalm,Throat_ChrSalm,WingTip_ChrSalm
776.61,40.6575396826,45.3827777778,46.3448888889,35.1933333333,34.4006111111,16.4888888889,44.1454444445,47.2667777778,47.2364166667,42.8512777778,14.5641111111
776.92,40.8759523809,45.328,46.5471666667,35.2314444444,34.0983888889,16.0938888889,44.2561111111,47.5617777778,47.1507222222,43.1391111111,13.9912222222
777.23,41.7164285714,45.6926666667,47.7795555555,35.7298888889,34.6572777778,16.4406666667,44.503,48.0477777778,47.7587222222,43.7783888889,14.4126666667
777.54,41.6773492063,45.7541111111,47.6267222222,35.5271111111,34.7598333333,16.4582222222,43.7936666667,47.5473333333,47.3766111111,43.2641111111,14.7064444444
777.85,41.3877777778,45.2788888889,47.1623333333,35.06,34.5561111111,16.4147777778,43.3953333333,46.7492222222,47.2738888889,43.2176666667,15.2085555555
778.16,40.9286507937,44.278,46.7083888889,34.5567777778,34.3861111111,15.7968888889,43.2293333333,46.5084444444,46.5770555556,43.0128888889,14.7564444444
778.47,40.9225555556,43.3968888889,46.6565,34.1462222222,33.8991666667,16.055,43.5978888889,46.531,46.84725,42.605,14.7225555556
778.78,41.7023650794,44.3436666667,47.5522222222,34.8304444444,34.6453333333,17.1167777778,44.2678888889,47.2705555555,47.3085555556,42.8211666667,15.3334444444
779.09,42.419984127,45.0312222222,48.559,35.705,35.8835,17.9717777778,44.9802222222,48.1508888889,47.9553611111,43.5476666667,16.0501111111
779.40,42.546984127,45.2442222222,48.796,35.775,35.8729444445,17.9428888889,45.0228888889,48.1197777778,47.8856111111,43.5511111111,15.9861111111
779.71,42.4309206349,45.6482222222,49.0968333333,35.5694444444,35.8701666666,17.8792222222,45.012,48.0221111111,48.0243055556,43.163,15.4108888889
780.02,42.2913650794,45.8105555555,49.0836111111,35.1232222222,35.2225555556,17.8986666667,45.2053333333,47.7302222222,48.3289444444,43.1086666667,15.0107777778
780.33,41.4963809524,45.0078888889,48.466,34.6941111111,34.3687777778,17.4555555556,44.306,46.8973333333,47.8225,42.2906666667,14.6821111111
780.64,41.325968254,44.9851111111,47.9198333333,34.6764444445,34.2316666667,17.6087777778,44.7236666667,46.712,48.0790555556,42.3076666667,14.9922222222
780.95,40.8715873016,44.9507777778,47.5575555556,34.6212222222,33.8885555556,17.0086666667,44.7374444444,46.7092222222,48.0481944444,42.3437777778,14.8237777778
781.26,40.3578095238,44.6317777778,47.1195555556,34.3856666667,33.7167222222,16.6843333333,44.471,46.7186666667,47.269,42.1168888889,14.9188888889
781.57,40.8687777778,46.0215555556,47.6344444444,34.8837777778,34.0595,17.081,44.7918888889,46.9481111111,47.8548055556,42.3281666667,15.7532222222
781.88,40.3605079365,45.3343333333,46.9208333333,34.3582222222,33.6346111111,16.6937777778,43.6893333333,46.3412222222,47.2044166667,41.9856666667,15.1654444444
782.19,40.2705555556,45.6646666667,46.7075555555,34.1803333333,33.9027777778,16.0653333333,43.8706666667,46.6485555556,47.4156944444,42.3862222222,15.4556666667
782.50,40.7254761905,46.4472222222,47.3792777778,34.4315555556,33.9516111111,16.3622222222,44.9243333333,47.2497777778,47.8014444444,42.6219444445,15.6146666667
782.81,41.3806984127,46.9957777778,48.4486666667,35.1088888889,34.5948333333,17.1478888889,45.519,48.257,48.5,43.7343333333,16.4003333333
783.12,41.107,46.703,48.3063333333,34.7851111111,34.1445555556,16.5292222222,45.014,47.661,47.9102222222,43.4388333333,16.0641111111
783.43,41.636015873,47.4033333333,48.9023888889,35.5865555556,34.6966666667,16.6621111111,44.6186666667,48.2932222222,48.2255555556,43.6369444445,16.4975555556
783.74,41.9780952381,48.4838888889,49.3776666667,35.595,35.4767222222,16.8296666667,45.1554444444,48.7997777778,48.61975,43.7235,16.4938888889
784.05,42.2076507937,48.8411111111,50.0446666667,35.5018888889,35.6111666666,16.4428888889,44.9316666667,49.2787777778,48.7343611111,43.9271111111,16.4728888889
784.36,42.283047619,48.6906666667,49.6526666667,35.0396666667,35.5853888889,17.0833333334,44.6033333333,49.0874444445,48.5144166667,43.2886666667,16.161
784.67,43.0648571428,49.7574444445,50.5504444444,35.4343333333,36.1564444444,17.4042222222,45.2322222222,49.5556666667,49.1264444444,43.8536111111,15.6867777778
784.98,42.8802063492,49.1976666667,50.5247222222,35.2205555555,36.4719444444,17.6205555555,45.1507777778,49.339,49.2229444444,43.7835,15.6122222222
785.29,43.1113492063,49.6851111111,50.705,35.5434444445,37.0535555555,18.1215555556,45.1444444444,49.2448888889,49.3523611111,44.1493888889,15.7317777778
785.60,42.5852857143,49.0485555556,50.573,35.147,36.4922222222,18.2958888889,44.285,48.5201111111,49.3348333333,43.7816666667,15.3164444444
785.91,42.8125396825,49.2622222222,50.5666111111,35.1117777778,37.1445555556,18.9095555555,43.8191111111,48.9691111111,49.6578611111,44.1413888889,16.2025555555
786.22,42.38,49.4787777778,50.4236111111,34.6578888889,36.8925,18.7358888889,43.607,48.4368888889,49.4278611111,43.7725,15.7855555555
786.53,42.5865555556,49.794,50.3684444444,34.9506666667,37.018,19.284,43.5065555556,48.6171111111,49.9044444445,43.9802777778,16.7958888889
786.84,42.4274920635,49.1791111111,49.7136666667,34.2018888889,36.7363333333,19.1197777778,43.7191111111,48.53,49.8806944444,43.9385,16.0175555556
787.14,42.5216666667,49.0017777778,49.4362777778,34.2667777778,36.8368333333,19.8277777778,43.8897777778,48.2805555556,49.9814444445,44.5229444444,16.4538888889
787.45,41.9696984127,48.6561111111,48.2245555556,33.5627777778,36.4161666667,19.1853333333,43.38,47.665,49.6123333333,43.8617222222,15.8178888889
787.76,42.6477936508,49.5787777778,48.7871666667,34.2027777778,36.5961111111,19.3942222222,44.3254444445,47.9773333333,50.3203611111,44.8836111111,16.3007777778
788.07,41.9045714286,49.0057777778,48.162,33.5796666667,35.8326666667,18.3816666667,43.9064444445,47.3544444444,49.9816111111,44.0475,16.0371111111
788.38,42.1721587302,49.3125555556,48.5103333333,33.6451111111,35.6208333333,18.711,44.3617777778,47.8272222222,50.4903611111,44.3023333333,15.9517777778
788.69,42.2084920635,50.255,48.7583333333,33.4074444444,35.7472777778,18.534,44.8243333333,48.0306666667,51.0217222222,44.273,16.1245555555
789.00,42.6882222222,50.908,48.8543888889,33.6966666667,36.2578333333,18.7667777778,45.888,48.2817777778,51.4785555555,44.4676666667,16.1034444445
789.31,41.3114603174,49.737,47.7992777778,32.9673333334,34.9334444445,17.4267777778,44.9135555555,46.9781111111,50.4692222222,43.5668888889,15.2305555555
789.62,40.324952381,48.7711111111,46.3897222222,32.0998888889,34.2586111111,15.9504444445,43.8943333333,46.2758888889,49.5541666666,42.4801666667,14.451
789.92,40.4217619048,49.1473333333,46.4826666667,32.3214444444,34.6971111111,15.9582222222,44.3478888889,46.5451111111,49.4048333333,42.6712777778,14.648
790.23,40.3317460317,49.2988888889,46.6349444444,32.9465555555,35.3062222222,16.0816666666,44.3767777778,46.2141111111,49.7486111111,42.8489444444,15.7723333333
790.54,40.4195079365,49.5124444444,47.275,33.4841111111,35.1685555555,15.4351111111,44.2634444444,46.8576666667,50.16075,42.9564444445,16.2795555556
790.85,41.4096349206,50.55,48.4661666667,35.4728888889,36.2599444444,17.1964444445,45.9682222222,47.6738888889,50.8274722222,44.5001111111,17.6908888889
791.16,41.3267301587,49.7657777778,48.2551666667,35.7548888889,36.6250555556,17.3382222222,45.3296666667,47.9242222222,50.6968333334,44.5308888889,18.3861111111
791.47,42.2595238095,49.9543333333,48.4593888889,36.6391111111,37.1594444444,18.4266666667,45.1587777778,48.2911111111,50.6452777778,45.026,18.9876666667
791.78,42.336952381,50.2853333333,47.8785,36.8397777778,37.1356111111,17.9997777778,43.8531111111,48.0132222222,50.37875,44.9112777778,18.9853333333
792.08,42.6257142857,50.1998888889,48.2058888889,37.2581111111,36.8370555556,18.1187777778,44.1707777778,48.0956666667,49.9343055555,45.1597777778,19.2551111111
792.39,42.7745714286,49.893,48.4801111111,37.4758888889,36.8926111111,17.8868888889,44.3802222222,48.2018888889,49.6897777778,45.6219444445,19.7066666667
792.70,44.4302380952,50.845,49.0296111111,38.1527777778,37.6567777778,18.2642222222,45.2405555555,48.8278888889,50.4771388889,46.2762777778,20.1504444445
793.01,45.0233333333,51.7863333333,49.3390555556,38.7303333333,37.8619444445,19.2831111111,45.7665555556,49.0003333333,50.7811944444,46.2416111111,20.6818888889
793.32,45.3072539683,51.7675555556,49.1546666667,38.5812222222,37.8403888889,19.7846666667,45.345,48.8361111111,50.6148055556,46.7062222222,20.1688888889
793.62,45.5043015873,51.9062222222,48.6260555555,38.438,37.4823333333,20.365,45.1828888889,49.2234444445,50.2198888889,46.5081111111,19.7025555555
793.93,45.2602698413,51.0637777778,47.7810555556,37.5467777778,36.6378888889,20.0834444444,44.5084444444,48.2087777778,49.6017222222,46.2143888889,19.0674444445
794.24,44.1802063492,49.8138888889,46.6772777778,35.7362222222,35.694,18.6495555556,42.8386666667,47.4216666667,48.4103611111,44.4073333333,18.0965555556
794.55,43.412968254,49.277,46.1962777778,34.9512222222,34.3619444445,17.9363333333,42.1728888889,46.6837777778,47.3240277778,43.2069444444,16.6933333333
794.86,42.9583809524,48.9057777778,46.194,34.623,34.7340555556,17.9406666667,42.5096666667,46.7492222222,47.7876388889,43.4401111111,16.8834444445
795.16,42.5480952381,48.1063333333,45.8073888889,34.02,34.7898333333,17.5925555556,42.8943333333,46.2026666667,47.2353055555,42.7172777778,16.5313333333
795.47,42.5789047619,47.5982222222,45.3206666667,33.9105555555,34.8279444444,17.3985555555,42.5067777778,45.9285555555,47.0625,42.2644444445,16.5118888889
795.78,41.7277777778,46.4208888889,44.3011111111,32.7292222222,33.738,16.0165555556,41.188,44.7414444445,45.5608333333,40.6298888889,14.7158888889
796.09,40.6472222222,45.7435555556,43.5644444444,32.2181111111,33.2465,15.2546666667,40.9452222222,44.3828888889,44.4392777778,39.6663888889,14.0986666667
796.40,40.4226984127,45.0061111111,43.3104444444,31.7,32.8442777778,14.2842222222,40.5118888889,44.3196666667,44.2389722222,39.5183333333,13.1812222222
796.70,40.002015873,44.5471111111,42.9258333333,31.7737777778,32.5587222222,13.7374444444,40.1455555556,44.393,44.4700277778,38.8939444444,13.4502222222
797.01,39.8321111111,44.1337777778,43.5530555556,31.4572222222,32.5455555555,13.329,40.5886666667,44.3098888889,44.64925,38.8786666667,13.5573333333
797.32,39.9084603175,44.6024444445,43.8855555556,31.6782222222,33.0698888889,13.1141111111,40.9234444444,44.4972222222,44.6421111111,38.9101111111,13.8624444444
797.63,40.4483015873,45.2242222222,44.7313888889,32.1422222222,33.0680555555,13.2876666667,41.5745555556,44.975,45.3974722222,39.4303888889,13.548
797.93,40.8830793651,46.289,45.4703888889,32.5037777778,34.0536111111,13.545,42.7854444444,45.7758888889,46.2535833333,40.5588333333,14.0473333333
798.24,40.3465714286,46.1135555556,45.3517777778,32.6053333333,33.3613333333,12.8248888889,42.305,45.6317777778,46.385,40.4792777778,13.228
798.55,40.2777460318,46.4353333333,45.3428333333,32.807,33.3332777778,12.7703333333,42.3045555555,45.8404444444,46.6528888889,40.8343333333,12.8846666667
798.85,40.5082698413,46.5558888889,45.3383888889,32.7796666667,33.2238333333,13.0378888889,42.3215555556,46.152,46.7086666667,40.6427222222,13.1421111111
799.16,40.6241746032,46.822,45.4097222222,32.9447777778,33.1624444444,13.0648888889,42.4553333333,46.657,47.0103611111,41.1488888889,13.6066666667
799.47,41.1927936508,46.7794444444,45.6647222222,32.9344444444,33.3742777778,13.6923333333,42.3794444444,46.8028888889,47.8762222222,42.0741666667,14.3731111111
799.78,41.1692539683,46.1088888889,45.8273888889,33.0285555555,33.5501666666,13.4551111111,42.569,46.8471111111,48.06025,42.2645,15.0726666667
800.08,41.3836190476,46.2542222222,45.9886666667,32.5371111111,33.2427777778,13.1257777778,43.1415555555,46.9416666667,47.7983055556,42.3213333333,14.4772222222
800.39,40.9945873016,46.7624444444,44.7781666667,30.9271111111,32.1113333333,11.4008888889,42.3277777778,45.8426666667,46.6143888889,41.2698888889,12.9504444444
800.70,40.4206984127,46.2517777778,44.3616666667,30.1641111111,31.2968888889,10.9454444444,42.1025555555,45.73,46.0796111111,39.9645555555,11.5693333333
801.00,39.5294603175,45.465,43.1433333333,29.2128888889,30.7628888889,9.91211111111,40.592,44.6612222222,45.1270555555,39.0738333333,11.4043333333
801.31,39.5867936508,44.7925555556,42.5690555556,28.577,30.5815,10.2862222222,40.1006666667,44.1093333333,45.2049444444,38.1927777778,11.2271111111
801.62,39.7756666667,45.4226666667,42.0056666667,27.6865555556,30.2880555555,10.4588888889,40.3365555555,43.7271111111,44.4250833333,37.5652222222,11.4501111111
801.92,39.8895555556,45.4662222222,42.6593888889,28.1853333333,30.7786111111,10.8913333333,40.6027777778,44.2633333333,43.9625833333,37.796,12.7666666667
802.23,39.1306666667,44.7166666667,42.2338888889,27.849,30.5328333333,9.85366666667,40.127,43.2646666667,43.6373055555,37.2423333333,12.2005555555
802.54,39.0545555556,45.0563333333,42.3355,28.3385555556,31.2562777778,10.6652222222,40.4176666667,42.8898888889,44.3488888889,37.2960555556,12.7802222222
802.84,38.7712063492,45.437,42.6206111111,28.5254444445,31.3740555555,10.6213333333,40.2166666667,42.6267777778,44.6505833334,36.253,11.8716666667
803.15,38.3356507936,45.6007777778,42.0808888889,27.9383333333,30.5651666667,10.4174444445,39.0495555556,41.5027777778,43.95625,35.607,11.5734444444
803.46,37.6675079365,44.3927777778,41.4052222222,27.6681111111,30.2296666667,9.53677777777,38.5081111111,40.9471111111,43.3637222222,34.6174444444,11.5372222222
803.76,38.0844603174,44.0448888889,42.1847777778,28.9514444444,31.0985555555,11.4482222222,39.3256666667,41.9476666667,44.0669166667,35.3870555555,12.2845555556
804.07,38.2343015873,44.0063333333,42.1991111111,29.4146666667,31.8486111111,12.7418888889,39.3333333333,42.266,44.5844166667,36.108,13.8491111111
804.38,38.8873174603,44.4807777778,42.1335,30.0095555556,32.2962222222,13.5371111111,40.0047777778,43.0494444444,45.1176388889,36.6084444444,13.7067777778
804.68,38.297968254,43.644,41.4182777778,29.6943333334,31.8717222222,12.0207777778,39.1194444444,42.8917777778,44.0411944444,35.9958888889,12.87
804.99,37.9796507937,43.0432222222,40.8937777778,29.5531111111,31.9383888889,11.558,38.9132222222,42.4757777778,44.0066944445,35.7186111111,12.8016666667
805.30,37.7106825397,42.3581111111,40.0246111111,28.9752222222,31.4320555556,10.5554444445,38.0617777778,42.0,43.9813611111,35.1235555556,11.4567777778
805.60,37.1487619048,41.8451111111,39.7388888889,29.0338888889,30.9024444444,10.4612222222,37.8451111111,42.2071111111,44.3319166667,34.9456111111,10.9238888889
805.91,36.9410793651,41.1148888889,39.3534444444,28.481,30.1587777778,9.30455555555,37.6823333333,42.2118888889,43.8411666667,34.4948333333,10.1045555556
806.21,37.492031746,41.4642222222,39.7648333333,28.6013333333,30.7123333333,9.96066666666,38.5098888889,42.7842222222,44.0586944444,35.281,11.0065555555
806.52,38.4689365079,42.766,40.4763333333,30.3668888889,32.3055555556,12.113,40.2157777778,44.3924444445,45.3682222222,36.1306666667,12.5553333333
806.83,39.1043174603,44.4054444445,41.3741666667,31.0174444444,33.0861666666,13.6223333333,40.8925555556,45.2121111111,46.4545277778,37.1974444444,13.4008888889
807.13,39.2801587302,44.0495555556,41.9957777778,31.5693333333,33.3530555556,13.4807777778,41.1662222222,45.6948888889,46.7614166667,37.5788333333,14.0467777778
807.44,39.9171746032,44.0974444444,42.5815555556,31.7308888889,33.5671111111,13.5017777778,41.5865555555,45.1791111111,46.7682777778,37.9006111111,13.7822222222
807.74,39.4376666667,44.1784444444,43.2948888889,31.2201111111,32.7352777778,13.5432222222,41.1216666667,44.2584444444,45.9429722222,37.7925,14.0752222222
808.05,39.1286825397,43.7625555555,43.3480555556,30.7124444444,32.1031666667,13.2237777778,41.1284444444,43.4548888889,45.7814166667,37.3913333333,13.7587777778
808.35,38.4853174603,43.0588888889,42.6063333333,29.8354444444,30.83,11.9068888889,40.7952222222,43.059,45.0273333333,36.9891666667,12.3185555555
808.66,39.1117777778,44.195,43.4249444444,29.7962222222,30.885,12.6925555556,41.5451111111,43.3487777778,45.9009166666,37.3767222222,12.734
808.97,39.5356190476,44.9375555556,44.1136666667,29.8407777778,31.5871111111,12.5897777778,41.5434444444,43.2896666667,45.1663333333,37.7693333333,12.6885555555
809.27,40.9623968254,47.1167777778,45.6539444445,31.2938888889,32.7426666667,13.6708888889,42.3064444445,44.8805555555,46.5786944444,39.0224444444,14.0085555555
809.58,39.9331587302,45.959,44.409,30.5024444445,31.4014444444,11.9744444444,41.7552222222,44.2038888889,45.5733611111,38.2378333333,12.9368888889
809.88,39.4113650794,44.3284444444,44.2416111111,29.3495555556,30.1824444445,10.8358888889,40.5476666667,43.358,44.9658333333,37.6431111111,11.4732222222
810.19,38.5643492063,42.9751111111,42.8548333333,27.9353333333,28.9698333333,9.29688888888,39.4063333333,42.0003333333,44.3169444444,36.1898888889,9.32700000001
810.49,38.7769365079,44.1852222222,42.1202222222,28.1205555556,29.1572777778,9.404,38.8205555555,42.1428888889,44.6959444445,36.4885555556,8.84033333334
810.80,38.2019206349,44.0627777778,41.3448333333,27.4678888889,28.7393888889,7.91611111111,37.5613333333,42.2508888889,43.7887222222,35.5189444445,6.50155555557
811.10,37.9954603175,42.8848888889,40.7896111111,28.0375555556,28.7930555556,7.74855555557,37.2645555556,42.7875555556,44.1521388889,34.7383888889,6.70911111111
811.41,38.2118888889,43.7782222222,40.6214444444,28.1193333333,28.6189444444,7.69588888888,36.9317777778,42.8618888889,44.2111944444,35.5072222222,6.87977777778
811.71,38.5081904762,43.7508888889,41.2416111111,28.6445555556,29.4039444445,8.83277777779,36.2388888889,43.1566666667,44.4320833333,35.562,8.10622222223
812.02,37.8727619048,43.3232222222,41.1226111111,28.5307777778,29.0996666667,8.45044444443,35.7933333333,42.52,43.8001944445,35.4249444445,7.81455555556
812.32,37.5463174603,43.6495555556,39.9818333333,27.8853333333,28.6056666667,8.95855555554,35.2872222222,42.1426666667,44.05525,35.1381111111,7.998
812.63,35.1031428571,40.8976666667,37.8468333333,26.206,26.8362777778,8.23655555554,32.8458888889,40.511,42.4063611111,33.7705,6.10166666667
812.93,35.0079047619,40.758,37.7165555555,25.994,26.835,8.44377777777,32.025,40.4688888889,42.5585,33.5119444444,5.58944444444
813.24,33.6053015873,39.7796666667,35.9452777778,24.6678888889,25.1310555555,6.00977777779,30.503,39.203,41.0071666667,33.0188333333,3.93077777778
813.54,33.4632380952,39.9176666667,36.3511111111,25.3773333333,25.3086666667,6.22422222223,29.9897777778,39.0602222222,40.582,33.5991666667,4.92111111111
813.85,33.393984127,39.0393333333,36.4521666667,24.6855555555,24.9157777778,4.87322222222,29.6297777778,38.5433333333,40.1778888889,33.1471666667,4.28833333333
814.15,33.553952381,39.1374444445,37.0250555556,24.8668888889,24.6804444445,5.04088888888,31.4871111111,39.0308888889,41.1786111111,33.4575555555,5.07655555556
814.46,33.5710634921,39.22,36.5362777778,23.8145555555,24.8613333333,3.95422222222,32.0987777778,38.6652222222,40.8123333333,34.4696111111,4.25844444444
814.76,34.7896190476,40.1058888889,37.7424444444,25.3087777778,26.5168333333,5.13233333333,32.9453333333,40.5115555555,42.6765277778,35.1764444444,5.32633333333
815.07,35.7543333333,42.3666666667,40.2710555556,27.0461111111,27.3532222222,6.07066666667,33.7128888889,41.9512222222,44.4307777778,36.6484444444,5.11277777778
815.37,35.9063809524,41.8967777778,39.632,26.7872222222,26.8311666667,7.02400000001,33.2977777778,41.8435555555,44.2056111111,36.5711111111,5.83866666667
815.68,36.9497777778,41.5261111111,40.568,26.8988888889,27.3646666667,7.04988888889,34.722,42.493,44.3390555555,37.7285555555,7.10255555555
815.98,37.5478888889,42.3023333333,41.0485555555,26.0187777778,27.1943888889,6.84444444443,35.371,41.7797777778,44.2442222222,37.0775555556,7.94133333333
816.29,38.2983333333,42.7111111111,42.3037222222,26.7983333333,28.0723888889,7.71355555554,35.4826666667,42.7458888889,44.5744166667,38.0222222222,9.81111111111
816.59,38.5777777778,43.8484444444,42.4491111111,27.2561111111,29.2763888889,9.124,36.1815555556,42.7885555555,44.8916666667,37.5309444444,10.2335555556
816.89,39.3122222222,44.2131111111,42.8182222222,27.3403333333,30.1222222222,9.74077777778,37.2297777778,43.7346666667,45.2782222222,37.8734444445,10.6322222222
817.20,37.9926031746,42.6786666667,41.3736666667,26.7384444444,28.6138333333,9.84522222223,36.3184444444,42.5691111111,43.4132222222,36.7790555556,9.90755555556
817.50,37.7288095238,41.7272222222,40.5812777778,26.6546666667,28.7037777778,9.19844444446,34.3051111111,41.955,42.642,36.3312777778,10.0183333333
817.81,38.2312222222,42.2338888889,41.3628888889,27.551,29.3440555556,10.4961111111,35.0021111111,42.6144444445,43.4929722222,36.7075,10.511
818.11,37.4759047619,41.2661111111,40.262,27.1713333333,28.705,10.6232222222,34.6298888889,41.0846666667,41.9698888889,35.6057222222,10.0097777778
818.41,38.1451428571,40.7766666667,39.8225555556,27.1531111111,29.2355,10.8692222222,35.8861111111,41.3945555556,42.2543055556,35.6040555555,10.8287777778
818.72,37.7733333333,40.6098888889,39.1798333333,27.0691111111,29.2710555555,10.8073333333,36.1932222222,41.0148888889,41.5812777778,35.0925,10.6177777778
819.02,37.3486190476,40.504,39.2558888889,27.4596666667,29.3562777778,10.5972222222,35.9764444445,41.0671111111,41.6268611111,34.973,9.52055555555
819.33,37.015984127,40.377,38.9969444444,27.8686666667,29.2435,10.3498888889,36.3213333333,41.5474444444,41.9990833333,35.2193333333,8.998
819.63,37.1752222222,41.3834444444,39.0577777778,28.2051111111,29.0747222222,10.8526666667,37.1596666667,41.9797777778,42.2678611111,35.2712777778,8.95455555555
819.93,39.110952381,42.7917777778,41.0457777778,30.2736666667,31.0322777778,12.8908888889,39.4522222222,44.3596666667,43.71775,37.5372222222,10.8908888889
820.24,39.1145555555,43.69,41.6347222222,30.4497777778,31.4297222222,13.071,39.4457777778,44.5855555556,43.9103333333,37.7045,11.1886666667
820.54,39.6354444445,44.2971111111,42.5908888889,31.0581111111,32.5492777778,13.7871111111,40.2181111111,45.0987777778,44.6035555555,38.2522777778,12.1248888889
820.85,39.8686825397,44.8213333333,43.2465555556,31.3342222222,32.8397222222,14.3404444444,40.9076666667,45.5111111111,45.0508055555,38.7003888889,12.6734444444
821.15,40.1278253968,45.0346666667,43.7346111111,31.7082222222,33.2392777778,14.5881111111,41.1428888889,45.9072222222,45.2816666667,38.8974444444,12.9073333333
821.45,40.6736190476,45.6354444444,44.4198333333,32.1992222222,33.7809444444,14.9503333333,41.8231111111,46.5802222222,46.0661111111,39.7593333333,13.3833333333
821.76,40.7285238095,45.7734444445,44.4547222222,32.2192222222,33.7916111111,14.9954444444,41.8038888889,46.584,46.0868333333,39.9624444445,13.6221111111
822.06,41.0068888889,46.0503333333,44.9153888889,32.436,34.0969444444,15.1381111111,42.0986666667,46.8498888889,46.4988611111,40.4017777778,13.7653333333
822.36,40.8690793651,45.9015555556,44.8567222222,32.3371111111,34.0871666667,15.1491111111,41.8522222222,46.5963333333,46.3555555555,40.2175555555,13.8602222222
822.67,41.2245555556,46.1747777778,45.2287777778,32.6466666667,34.448,15.6243333333,42.249,46.7561111111,46.5910833333,40.5158888889,14.1347777778
822.97,41.1432539682,45.9138888889,45.1945555556,32.4667777778,34.5098888889,15.5925555556,42.0804444444,46.5393333333,46.4271666667,40.4073888889,14.1063333333
823.27,40.8862222222,45.8341111111,45.007,32.123,34.2630555556,15.2001111111,41.8162222222,46.1898888889,46.3044444445,40.2002222222,13.8191111111
823.58,40.7984126984,45.4185555556,44.9826666667,31.9502222222,34.1440555555,15.204,41.7667777778,45.9686666667,46.1960833333,40.1880555555,13.9566666667
823.88,40.6599047619,45.4268888889,44.8411111111,31.5891111111,33.8197777778,14.9303333333,41.5131111111,46.0282222222,46.2421944445,40.1860555555,13.5857777778
824.18,40.4950952381,45.2526666667,44.5895,31.3144444445,33.6402222222,14.7156666667,41.126,45.7028888889,45.8768611111,40.0363333333,13.3107777778
824.49,40.4839523809,45.393,44.5228888889,30.9468888889,33.578,14.5285555555,40.8475555555,45.4378888889,45.9486666666,40.0952777778,13.4491111111
824.79,39.7929365079,44.9206666667,43.9145555555,30.1306666667,32.8261111111,13.7965555555,40.1738888889,44.8426666666,45.3990833333,39.5212777778,12.8971111111
825.09,39.5941428571,45.0327777778,43.7661666667,29.9245555556,32.8010555556,13.8194444444,39.8231111111,44.7184444444,45.37525,39.4772777778,12.6292222222
825.39,39.1955079365,44.5316666667,43.3945,29.6667777778,32.4141666667,13.6135555556,39.4055555556,44.6141111111,44.9683333333,39.0077777778,12.7211111111
825.70,39.1795873016,44.6495555555,43.0432777778,29.4687777778,32.3402777778,13.6977777778,39.5484444445,44.7472222222,45.1860833334,39.0477777778,12.4814444445
826.00,38.8706190476,44.7116666667,42.7082777778,29.4124444445,32.4733333333,13.7977777778,39.2946666667,44.7542222222,44.9317777778,39.2148888889,12.7617777778
826.30,39.5815873016,45.2711111111,42.9896111111,30.1136666667,32.9416666667,14.2002222222,39.5932222222,45.3526666667,45.5906111111,40.1126111111,13.1777777778
826.61,39.7839682539,45.2536666667,43.2226111111,30.1523333333,32.9203888889,14.0537777778,39.5954444444,45.5638888889,45.9228611111,39.9197777778,13.3498888889
826.91,40.3025555556,45.5096666667,43.3345555555,30.5751111111,33.0782222222,14.2673333334,39.7691111111,45.7002222222,46.08575,40.1868333333,13.4374444444
827.21,40.5314126984,45.6404444444,43.738,31.1912222222,33.5281666667,14.9278888889,40.1155555556,45.4904444444,46.1985,40.4911666667,14.2825555556
827.51,41.1904920635,46.2904444444,44.1667222222,31.9472222222,34.1161111111,15.3928888889,40.9598888889,46.1392222222,47.1478333333,41.1925,15.0674444445
827.82,40.8277936508,45.7872222222,43.4242777778,31.6505555556,33.5926666667,15.0184444444,40.5891111111,45.568,46.5478333333,40.7011666667,14.5055555555
828.12,41.3575873016,46.3263333333,43.9183333333,32.1127777778,34.3823888889,15.434,40.8911111111,45.8454444445,46.9530277778,41.1555,14.8028888889
828.42,40.7282698413,45.3634444445,43.1872777778,31.3423333333,33.5728333333,14.5001111111,40.1812222222,45.0955555555,45.9202777778,40.5291666667,13.9125555556
828.72,40.7177777778,45.617,42.7708888889,31.0157777778,33.4218888889,14.3966666667,39.5634444445,44.5877777778,45.8758055556,40.2623888889,13.4698888889
829.02,40.8724285714,45.8646666667,42.5182777778,30.9162222222,33.2254444444,14.0785555555,39.0004444444,44.437,45.7032222222,40.2610555555,13.5654444445
829.33,40.835015873,45.0107777778,42.1631666667,29.6488888889,32.4347222222,13.1133333333,37.74,43.5173333333,45.257,39.5042222222,12.2437777778
829.63,39.7292698412,44.0516666667,41.5311666667,27.9648888889,31.2710555555,11.5508888889,36.6351111111,41.994,44.5405,38.4400555555,10.709
829.93,39.3272857143,43.5882222222,40.88,27.5663333333,31.0171666667,11.9672222222,36.0154444444,41.1946666667,44.1607777778,39.1108888889,10.451
830.23,38.9945714286,43.9546666667,40.3521666667,27.0838888889,30.949,11.4374444444,35.8282222222,41.2964444444,44.6018055556,39.1513333333,9.677
830.54,39.024,44.0195555556,39.5838888889,26.3807777778,30.5137222222,10.3255555555,34.9811111111,40.7878888889,44.2609722222,38.4704444444,8.74211111111
830.84,37.3682539682,42.7061111111,38.7776666667,24.614,29.6830555556,9.24755555557,33.528,39.3825555555,43.3318333333,36.9073888889,7.60655555556
