wavelength,Back_SpoColm,Belly_SpoColm,Breast_SpoColm,Crissum_SpoColm,Crown_SpoColm,DorTail_SpoColm,Patch10_SpoColm,Patch11_SpoColm,Patch12_SpoColm,Rump_SpoColm,Throat_SpoColm,WingTip_SpoColm
721.79,8.6422,60.0381333333,7.83173333334,48.2987333333,7.20106666667,10.5106,50.0309333333,46.2904,16.9066666666,34.8681703704,62.4918,18.8694666667
722.11,8.55746666667,60.1911333333,7.72320000001,48.4675333333,7.0046,10.3692,50.0863333333,46.4810666667,16.9018,34.8337703704,62.6038,18.8056
722.43,8.73293333333,60.8291333333,7.83513333333,48.9472666667,7.0636,10.4695333333,50.5049333333,46.8399333333,17.1548666667,35.2136814815,63.3389333333,18.9025333333
722.75,8.91126666666,61.009,7.93973333333,49.0949333333,7.2114,10.6076,50.6956,47.0598,17.2890666667,35.2691333333,63.3306,19.0452666667
723.07,8.92753333333,60.7970666667,7.86153333333,48.8865333333,7.141,10.7102,50.4338666667,46.8794666667,17.2705333333,35.1143185185,62.9497333333,19.0384666667
723.39,8.94466666666,60.5764666667,7.7452,48.7024,7.12753333333,10.7231333333,50.1836,46.8364666667,17.2031333333,35.0740666667,62.7746,18.983
723.71,8.83186666667,60.8826,7.7804,48.9276666667,7.1962,10.7342,50.4131333333,47.0873333333,17.2864,35.2780296296,62.984,19.0909333333
724.03,8.96053333333,60.9011333333,8.01273333333,48.966,7.4948,10.9403333334,50.4131333333,47.1433333333,17.4424,35.3934,63.1108,19.1923333333
724.35,8.82279999999,60.9367333333,8.04160000001,48.9782,7.4234,10.8681333333,50.4842666667,47.2211333333,17.4150666667,35.3771333333,63.3136,19.0952
724.67,8.87139999999,60.9798666667,8.1908,49.1332,7.52493333333,10.9435333333,50.5975333333,47.2651333333,17.496,35.5889407407,63.4014,19.2278
724.98,8.40906666667,60.8712,7.82953333333,48.9606,7.20133333333,10.5683333333,50.2674,46.9864,17.1432666667,35.3341333333,63.2174666667,18.8839333334
725.30,8.27679999999,60.9188666667,7.7016,48.8483333333,7.0552,10.3446666667,50.2941333333,47.0196666667,17.0880666667,35.2408592593,63.1866,18.7988666667
725.62,8.27513333333,60.9922,7.63106666667,48.9974,7.06506666667,10.297,50.2559333333,47.0072666667,16.9841333333,35.2693259259,63.3584,18.8346
725.94,7.94926666667,60.8711333333,7.31339999999,48.7907333333,6.82606666666,9.99920000001,50.0769333333,46.9743333333,16.6322666667,34.9844148148,63.1341333333,18.5672
726.26,7.83606666666,60.8286666667,7.22086666666,48.8380666667,6.75693333333,9.88946666667,49.9668,46.9172,16.4972,35.0855851852,63.2062666667,18.488
726.58,7.79946666666,61.0209333333,7.13666666667,48.9452,6.59133333333,9.73093333334,50.0945333333,47.054,16.4179333333,35.0856296296,63.4904666667,18.3604
726.90,7.53833333333,61.289,7.06953333333,49.08,6.39746666667,9.57053333334,50.25,47.0840666667,16.3086,35.1500074074,63.5668666667,18.2788
727.21,7.56713333333,61.2072,7.02086666667,49.0288,6.30533333333,9.48986666665,50.1924,46.9262,16.1819333333,35.0460592593,63.5458,18.179
727.53,7.33866666667,61.2609333333,6.76626666667,49.009,6.00553333333,9.18486666667,50.1486,46.7916,15.8732,34.8766592593,63.5236,17.884
727.85,7.24479999999,61.0128666667,6.66133333333,48.7874,5.92206666667,9.09520000001,49.9473333333,46.4984666667,15.7083333333,34.729,63.1444,17.6806
728.17,7.2366,61.245,6.60246666667,48.8717333333,5.97746666667,9.06766666666,49.9813333333,46.679,15.7288,34.7219555555,63.2238,17.6668
728.49,7.53773333333,61.2537333333,6.83586666666,48.9324666667,6.2398,9.21086666667,50.0731333333,46.7072,16.001,34.8869259259,63.1014,17.9229333333
728.80,7.599,61.1513333333,6.90853333333,48.9764666667,6.30573333333,9.37613333333,50.1016666667,46.7210666666,16.1182,34.913837037,63.0407333333,17.9950666667
729.12,7.41706666666,61.0087333333,6.78366666667,48.8080666667,6.08206666667,9.2356,50.1692666667,46.5636666667,16.0924666667,34.8560444444,62.8692,17.8815333333
729.44,7.47193333334,61.1671333333,6.97633333333,48.9451333333,6.08233333333,9.34866666665,50.2235333333,46.5500666667,16.2534666667,34.9657925926,62.9028,18.0641333334
729.76,7.63940000001,61.4026666667,7.12973333333,49.1098,6.15873333333,9.51713333333,50.3476,46.7081333333,16.4594666667,35.1240888889,63.0619333334,18.2003333333
730.08,7.5984,61.5410666667,7.09606666667,49.1809333333,6.17846666667,9.50486666665,50.3654666667,46.5974666667,16.4882666667,35.1538888889,62.8866666667,18.2268666667
730.39,7.70220000001,61.7060666667,7.09699999999,49.4685333333,6.21733333333,9.6086,50.5816,46.6716,16.6141333334,35.1879037037,63.1751333333,18.3872
730.71,7.88113333334,61.4782666666,7.19940000001,49.4124666667,6.4372,9.73793333332,50.4658666667,46.617,16.7385333333,35.1873703704,62.9154,18.5303333334
731.03,8.00180000001,61.8481333333,7.20219999999,49.6575333333,6.34226666667,9.80360000001,50.7027333333,46.84,16.9386,35.4051333333,63.1676,18.6821333333
731.35,8.12046666666,62.2946,7.2576,50.0809333333,6.26,9.87586666668,51.0284666667,47.2575333333,16.9957333333,35.687837037,63.5416666667,18.8596666667
731.67,8.14973333333,62.1576,7.27253333333,50.0119333333,6.16046666667,9.90053333334,50.9783333333,47.1953333333,16.8658666667,35.5606740741,63.3488,18.8688
731.98,8.15646666666,62.2847333333,7.36866666667,50.2232666667,6.1534,9.97079999999,51.1707333333,47.4254,16.8950666667,35.6724666667,63.4895333333,19.0097333333
732.30,8.17293333333,62.3797333333,7.43693333333,50.264,6.23686666667,9.9578,51.1322,47.4577333333,16.8619333333,35.7309555556,63.4786,19.0681333333
732.62,8.5976,62.4745333333,7.87546666667,50.4737333334,6.72506666667,10.3378666667,51.1598,47.7982,17.2022666667,36.0426592593,63.5578,19.3947333333
732.94,8.57746666667,62.2516,7.76293333333,50.409,6.6718,10.3016666667,51.035,47.6886666667,17.1398666667,36.0750888889,63.4622,19.2475333333
733.25,8.24386666666,61.8250666667,7.45173333333,50.0044666667,6.3666,9.95199999999,50.6325333333,47.3804,16.8036666667,35.7405185185,63.0743333334,18.8797333333
733.57,8.07246666667,61.5502,7.34933333333,49.7743333333,6.16933333333,9.87653333333,50.4779333333,47.2910666667,16.6013333333,35.5398,62.9118666667,18.725
733.89,8.16566666666,61.6442666667,7.46106666667,49.8565333333,6.28113333333,9.85653333334,50.4661333333,47.4754,16.6522666667,35.6811777778,62.887,18.7879333333
734.21,8.11773333333,61.9015333333,7.49833333333,50.0338666667,6.24713333333,9.90026666666,50.7558,47.6724666667,16.7536,35.8570740741,63.2298666667,18.8128
734.52,8.17886666666,61.689,7.5316,50.1079333333,6.4546,9.97019999999,50.6231333333,47.5408666667,16.7038,35.8662962963,63.0674,18.776
734.84,7.84040000001,61.2669333333,7.08073333333,49.7036666666,6.15193333333,9.55,50.2164666667,47.1226,16.3342,35.4845925926,62.6837333333,18.3894666667
735.16,7.68046666667,61.3523333333,6.85326666667,49.8249333333,6.00693333333,9.38106666667,50.3055333333,47.1920666667,16.2366666667,35.6122074074,62.8390666667,18.2564
735.48,7.74099999999,61.4575333333,6.84746666667,49.8182666667,6.09673333333,9.45486666667,50.2215333333,47.2782666667,16.3401333333,35.6593777778,62.9789333333,18.2325333333
735.79,7.55626666667,61.2344666667,6.51953333333,49.6419333333,5.7508,9.26273333333,49.999,47.062,16.1028,35.4014222222,62.7554666667,18.0312
736.11,7.37346666666,61.3336666667,6.31633333333,49.6763333334,5.5172,9.13746666667,50.0470666667,46.9268,15.9168,35.264362963,62.7248666667,17.9226666667
736.43,7.4848,61.2974666667,6.4002,49.7324666667,5.65846666667,9.30893333333,50.1146,47.0466666666,16.0439333333,35.2250518518,62.6754,18.0249333333
736.74,7.58953333333,61.4957333333,6.35613333334,49.875,5.7146,9.40839999999,50.1416666667,47.1478,16.1145333333,35.2539703704,62.7542,18.1415333333
737.06,7.95226666667,61.7503333333,6.72953333333,50.3768,6.15793333334,9.74879999999,50.5589333333,47.5692,16.4656666667,35.6578962963,63.2306666667,18.5784
737.38,7.94453333333,61.3675333333,6.78546666667,49.952,6.1038,9.78306666666,50.1938,47.3087333333,16.356,35.4544740741,62.8412666667,18.3217333333
737.69,7.86066666666,61.0941333333,6.71446666667,49.7388666667,5.95953333333,9.65373333334,49.8036666666,47.1722,16.2287333333,35.2574222222,62.4400666667,18.1112666667
738.01,7.96880000001,61.1694666667,6.8844,49.6837333333,6.07566666667,9.7376,49.7832,47.2660666667,16.3649333333,35.3830444445,62.4281333333,18.2188666667
738.33,8.29206666667,61.2844,7.29653333334,49.839,6.49306666667,10.1693333333,49.9072,47.4700666667,16.7449333333,35.5906518519,62.5589333333,18.4511333333
738.64,8.34219999999,60.9868,7.46426666667,49.6824666667,6.5782,10.2579333333,49.7935333333,47.4374666667,16.8094666667,35.534037037,62.255,18.5362666667
738.96,8.07213333333,60.813,7.32099999999,49.6120666667,6.34666666667,10.1383333333,49.6758666667,47.2816666666,16.4891333333,35.2601407407,62.0766,18.4190666667
739.28,8.03366666667,60.9572,7.4928,49.8356666667,6.4024,10.2766666667,49.8522,47.5197333334,16.5252,35.4114814815,62.2847333333,18.4603333334
739.59,7.72466666667,60.6828666667,7.20733333334,49.5517333333,6.0528,9.96846666665,49.4719333334,47.2490666667,16.235,35.1551481481,62.0092,18.1416
739.91,7.49873333334,60.3159333333,7.00153333333,49.2322666667,5.79886666667,9.64713333333,49.0932,46.9131333333,15.9052666667,34.8978888889,61.6280666667,17.9441333333
740.23,7.64553333333,60.6926,7.26079999999,49.7038666667,5.9848,9.79606666667,49.6142666667,47.3463333333,16.1462,35.1884,62.0348666667,18.0634666667
740.54,7.68919999999,60.9965333333,7.18340000001,49.6843333333,5.9792,9.79253333334,49.5481333333,47.4255333333,16.2840666667,35.1860222222,61.9671333333,18.0416
740.86,7.5658,61.4458,7.09633333333,50.1025333333,5.9438,9.76973333333,49.9393333334,47.6760666666,16.3349333333,35.4835703704,62.2301333333,18.2522666667
741.18,7.6528,61.5318666667,7.16313333333,50.3947333333,6.0494,9.83346666667,50.2493333333,47.7648,16.2944,35.7571111111,62.3524666667,18.4456666667
741.49,7.62986666667,61.5514,7.10506666666,50.4826,5.98746666667,9.8148,50.4531333333,47.8751333333,16.2542666667,35.7234888889,62.4305333333,18.5032
741.81,8.19753333333,61.938,7.52646666667,51.0206666667,6.40926666667,10.2529333333,50.8964666667,48.4023333333,16.7288666667,36.1641703704,62.7356666667,19.186
742.12,8.2854,62.3344666667,7.5836,51.2118666667,6.48886666667,10.3112,50.9825333333,48.491,16.9076666667,36.3940148148,63.0831333333,19.3755333333
742.44,8.54446666666,62.4276,7.78486666667,51.2690666667,6.78926666667,10.5638,51.0426,48.5350666667,17.2114666667,36.6526,62.9936666667,19.6886
742.76,8.58973333333,62.2356,7.73933333334,51.0693333333,6.9366,10.4677333333,50.8562666667,48.2652,17.2882,36.4793851852,62.6310666667,19.6565333333
743.07,9.09693333333,62.8986666667,8.30446666666,51.7266666667,7.62966666667,10.9006,51.4505333333,48.9313333334,17.8602666667,37.2356074074,63.3117333333,20.2594
743.39,9.18033333332,62.8878666667,8.39800000001,51.7277333333,7.647,10.9357333333,51.3098,48.9026,18.0394666667,37.2356740741,63.1606666667,20.2536666667
743.70,8.91166666668,62.7617333333,8.24633333333,51.4444,7.41733333333,10.7422666667,51.1442666667,48.7702,17.7817333333,37.1031555555,63.0858666667,20.1291333334
744.02,8.46853333334,62.3793333333,8.01179999999,51.3094666667,7.074,10.3492666667,51.0748666667,48.6067333333,17.3318666667,36.9857259259,62.9742666667,19.7186666667
744.34,8.53966666666,62.1132,8.00686666667,51.2447333333,7.13,10.3406,50.9774666667,48.5421333333,17.2253333333,36.846637037,62.9580666667,19.6358
744.65,8.44,62.4368,8.00840000001,51.2757333333,7.0158,10.3154666667,50.8217333333,48.5746666667,17.2790666667,36.6135555555,63.0826,19.5784666667
744.97,8.25173333332,62.2773333333,7.94073333333,51.1185333333,6.9124,10.2132666667,50.6094666667,48.3897333333,17.1633333333,36.4993851852,62.9019333333,19.4381333333
745.28,7.69980000001,62.4295333333,7.57299999999,51.0917333334,6.5804,9.66233333333,50.4342,48.2939333333,16.8748666667,36.3867259259,62.8866,18.9974
745.60,7.7336,62.6024666667,7.69793333333,51.2503333333,6.72266666667,9.80906666668,50.6494,48.4314,16.9977333333,36.3619185185,62.8824666667,18.9357333334
745.91,7.62866666666,62.6164,7.56199999999,51.3068,6.47706666667,9.53186666667,50.6734,48.5468666667,16.8860666666,36.2601259259,62.9856,18.6995333333
746.23,8.00626666666,63.1762666667,7.89286666667,51.7465333333,6.79013333333,9.80413333333,51.0819333333,49.2606666667,17.1896,36.8976962963,63.5600666667,19.0906666667
746.55,8.1372,62.8466,8.00713333333,51.5698,6.86786666667,10.0816,50.9402666667,49.1512666667,17.2375333333,36.6564370371,63.1956666667,19.0903333333
746.86,8.24486666667,63.4,8.10160000001,52.0830666667,7.09953333333,10.2409333334,51.4552666667,49.5848,17.3532666667,37.0216962963,63.7612,19.2979333333
747.18,8.68993333333,63.0334,8.521,52.0937333333,7.556,10.6526666667,51.3201333334,49.5313333333,17.5862,37.0828,63.3964,19.6548
747.49,9.22226666667,63.2150666667,9.00833333333,52.3926,8.0926,11.0788,51.3724,49.6926666667,17.9669333333,37.260237037,63.4291333333,20.1518666667
747.81,9.30920000001,62.9306666667,9.12693333333,52.2399333333,8.10986666667,11.1685333333,51.0897333333,49.4792,18.1110666667,37.0910296296,62.938,20.1823333333
748.12,9.49046666665,62.8827333333,9.40479999999,52.2802,8.3812,11.3446,51.1683333333,49.5909333333,18.2903333333,37.3494,62.9757333333,20.3918
748.44,9.28700000001,62.7008666667,9.28953333333,52.1122,8.15353333333,11.0370666667,51.0347333333,49.4283333333,18.128,37.3176,62.6764666667,20.2290666667
748.75,9.13666666667,62.4942666667,9.36453333333,51.9433333333,8.08326666667,11.1272,50.9892666667,49.2602,17.9949333333,37.2547555556,62.5523333333,20.1259333333
749.07,9.05733333334,62.3131333333,9.311,51.8854,7.91393333333,11.0128,50.7445333333,49.195,18.0056666667,37.2728074074,62.3954666667,20.1548666667
749.38,9.11006666666,62.1222666667,9.22739999999,51.8026,7.795,11.0120666667,50.6073333333,49.1578666667,17.9852666667,37.2609185185,62.2542,20.1030666666
749.70,8.93953333333,62.0754,9.16826666666,51.8165333334,7.572,10.9353333333,50.4996666667,48.9755333333,17.8983333333,37.0691111111,62.2776,19.8408
750.01,8.91626666667,62.3126666667,9.05686666667,51.9370666667,7.31393333334,10.6957333333,50.4678666667,49.154,17.8664666667,37.1274962963,62.5964666667,19.8036
750.33,8.91400000001,62.0388666667,9.08826666667,51.7472,7.289,10.6599333333,50.2675333333,49.11,17.7626,37.0862518519,62.4338,19.7431333333
750.64,8.60853333334,62.1326,8.73326666666,51.9148666667,7.00413333333,10.3351333333,50.3056,49.1170666667,17.5764,37.0928962963,62.4625333334,19.506
750.96,7.92319999999,61.8258,8.04373333334,51.5004,6.31693333333,9.84226666667,50.005,48.7608,17.1643333333,36.8306444445,62.1705333334,18.9653333333
751.27,7.81186666667,62.5424666667,7.91159999999,51.8688666667,6.32986666667,9.74553333332,50.4839333333,49.2515333333,17.2254666667,37.2026444445,62.8343333333,18.9447333333
751.59,7.52566666667,62.5646666667,7.41020000001,51.8563333333,5.99093333333,9.39459999999,50.5024666667,49.1910666667,16.9629333333,37.133962963,62.7958,18.626
751.90,7.71106666666,63.1965333333,7.34346666667,52.3396,6.2154,9.54380000001,50.9962,49.6907333333,17.28,37.354162963,63.4145333333,18.8998666667
752.22,7.51139999999,62.8918666667,6.88493333333,51.9838,5.9082,9.13246666666,50.6977333333,49.4394666667,17.0597333333,37.0276740741,63.1303333333,18.7011333333
752.53,7.55653333333,63.3857333333,6.73313333333,52.3154666667,5.84073333333,9.009,50.9756666667,49.7200666667,16.9007333333,37.2308074074,63.5852666667,18.5628
752.85,7.46859999999,63.6570666667,6.90913333333,52.4358,5.95226666667,8.95686666667,51.0688666667,49.8052,16.8743333333,37.5048,63.7782,18.6488
753.16,7.60839999999,63.5336,7.01313333333,52.3762666667,6.10973333333,9.07360000001,51.0828,49.8742666667,16.9387333333,37.6047185185,63.6668666667,18.7940666667
753.47,7.19499999999,63.6674666667,6.79893333333,52.4736,5.98813333333,8.99760000001,51.3054666667,49.8498666667,16.7471333333,37.6105481481,63.7684666667,18.5858
753.79,7.48599999999,64.1566,6.95353333334,52.8062,6.24913333333,9.2446,51.7025333333,50.1891333333,16.9524,37.9037925926,64.1956666667,18.9772
754.10,7.46213333334,64.3778,6.91179999999,52.8512,6.2504,9.12686666667,51.8556666667,50.3437333333,16.9840666667,37.8559777778,64.4858,18.9702
754.42,7.76146666666,64.4745333333,7.28533333333,53.0213333333,6.5952,9.30573333334,52.0402,50.5171333333,17.0645333333,37.9810148148,64.4585333334,19.1166666667
754.73,7.43266666666,63.9717333333,7.02326666667,52.5194,6.07606666667,8.89333333334,51.5216666667,49.9147333333,16.5630666667,37.5289851852,64.0834,18.7736
755.05,7.0732,63.9418,6.80666666667,52.4663333333,5.622,8.6052,51.2169333333,49.8734666667,16.2680666667,37.234437037,63.8987333333,18.6240666667
755.36,6.8424,63.593,6.82100000001,52.2564666667,5.45193333333,8.65533333334,50.8224666667,49.7293333333,15.9253333333,37.1043259259,63.4685333333,18.3604
755.67,7.35626666666,63.9821333333,7.329,52.7392,5.8,9.12779999999,51.2293333333,50.1907333333,16.236,37.6118074074,63.9573333333,18.7436
755.99,7.48926666667,63.3116,7.50246666666,52.4216,6.04713333333,9.4292,50.9713333333,49.9512666667,16.3581333333,37.4344814815,63.3035333333,19.0639333333
756.30,7.19679999999,62.9392,7.03639999999,52.1261333333,5.7804,9.17879999999,50.8182,49.7418,16.1228,36.9039555556,63.0478666667,18.684
756.62,6.92013333333,63.0661333333,6.6502,52.0963333333,5.27826666667,8.77399999999,50.7686,49.7521333333,15.7851333333,36.7526666667,63.1516,18.3774666667
756.93,7.39139999999,63.0436666667,6.78753333333,52.1586666667,5.51666666667,9.04353333333,50.9593333333,49.8887333333,15.9818666667,36.894637037,63.1453333333,18.54
757.24,7.33693333333,62.7767333333,6.73499999999,52.0366,5.38913333333,9.05206666667,50.677,49.7496666667,16.0114,36.7966222222,62.8968666666,18.4488666667
757.56,7.635,62.867,7.19446666667,52.0876,5.5652,9.42759999999,50.7194,49.9034,16.2517333334,37.0706074074,62.9512,18.5475333333
757.87,7.82006666666,63.1063333333,7.31960000001,52.2153333333,5.6276,9.52286666667,50.918,50.1211333333,16.5374,37.2132814815,63.1850666667,18.8738
758.18,8.0902,63.0390666667,7.50946666666,52.2744666667,6.06433333333,9.85406666668,50.9212,50.3512666667,16.7692,37.4076518519,62.9066,19.1438
758.50,8.63666666667,63.0127333333,7.89353333333,52.3628,6.5598,10.2805333333,51.12,50.4918666667,17.1906666666,37.6698888889,62.9538,19.3798
758.81,8.98440000001,63.0310666667,8.06420000001,52.3946,6.71193333333,10.5092,51.0739333333,50.6178,17.4648,37.6840888889,62.9356,19.5518
759.13,8.97999999999,63.2247333333,7.85373333333,52.3716,6.62426666667,10.3578,50.9298666667,50.6518,17.4351333333,37.6198592593,62.6842,19.4673333333
759.44,9.17600000001,63.8906666667,7.95466666667,52.8186666667,6.66933333333,10.464,51.2853333333,51.0533333333,17.5653333334,38.0103703704,63.3493333333,19.632
759.75,9.44513333334,64.2554666667,8.11979999999,53.1471333333,6.79973333333,10.7118666667,51.3240666667,51.1696666667,17.6526,38.5270962963,63.5316,19.9068666667
760.07,9.86513333334,64.5978666667,8.5424,53.5158666666,7.27506666667,11.1430666666,51.8359333333,51.5370666667,18.0237333333,38.9423037037,63.709,20.4393333333
760.38,9.49560000001,64.2486666667,8.29186666667,53.199,6.92746666666,10.7546,51.4816666667,51.2234666667,17.7138,38.5141629629,63.1608,20.2002
760.69,9.01986666667,64.1104,7.91613333334,53.0106,6.55473333333,10.3214666667,51.3316,51.0348666666,17.3577333333,38.2405111111,62.9128666666,19.6902
761.01,8.946,64.4130666667,7.75906666667,53.2185333333,6.5594,10.2883333333,51.5213333333,51.2225333333,17.3608666667,38.347962963,63.175,19.9234
761.32,8.82473333333,64.1950666667,7.50613333334,52.99,6.4124,10.2616666667,51.2418666667,51.0666666667,17.1038,38.3052518518,63.0986666667,19.6516666667
761.63,8.81340000001,64.3506,7.52773333334,53.1472666667,6.328,10.2016,51.2607333333,51.1722666667,17.1496666667,38.3110666667,63.4084,19.5730666666
761.94,8.71273333333,64.646,7.6712,53.285,6.40686666667,10.4184666667,51.4367333333,51.3723333333,17.2114666667,38.5383925926,63.8505333333,19.823
762.26,8.80186666667,64.9514,8.05486666667,53.7378666667,6.63346666667,10.5946666667,51.7638666667,51.7086666667,17.4358,38.8531703704,64.2839333333,20.1392
762.57,8.61873333333,64.4431333333,8.03106666666,53.3842666667,6.52453333333,10.5603333333,51.3494,51.4026,17.267,38.4591407407,63.9062,20.0593333333
762.88,8.5972,64.0432666667,8.1176,53.0996,6.49446666667,10.4807333333,51.163,51.1896666667,17.2743333333,38.1453037037,63.5188666667,19.9220666667
763.20,8.68520000001,64.0715333333,8.30766666667,53.1465333333,6.59426666667,10.5594,51.2906,51.4510666667,17.5436666667,38.1020666667,63.5935333333,20.0281333333
763.51,8.24413333333,63.9579333333,7.9074,53.0028,6.2184,10.2360666667,51.0586666666,51.2878,17.4344666667,37.8150444445,63.3921333333,19.6535333333
763.82,8.31046666667,64.1274,8.01673333334,53.1548,6.3212,10.2898666667,51.0839333333,51.4612,17.5264,38.0657925926,63.5656,19.6744
764.14,8.44033333333,64.4490666667,8.20326666667,53.4759333333,6.47786666667,10.4468666667,51.3488,51.7746,17.6922666666,38.2539925926,63.963,19.8634
764.45,8.52806666667,64.263,8.34460000001,53.4924666667,6.58906666667,10.5340666667,51.2946666667,51.7614,17.7919333333,38.1027111111,63.7184666666,19.8653333333
764.76,8.45446666666,64.4641333333,8.37219999999,53.8114,6.614,10.5916,51.5709333333,51.9834666667,17.9512666667,38.0946444444,63.8786666667,20.0188666667
765.07,8.46519999999,64.5793333333,8.40173333334,53.9896666667,6.658,10.7777333333,51.7994666667,52.2065333333,18.1818666667,38.2540444444,63.9317333333,20.2450666667
765.39,8.51293333334,64.2347333333,8.22226666666,53.9008,6.6094,10.6039333333,51.7318,52.0934,18.1995333333,38.088962963,63.5505333333,20.0869333333
765.70,8.54959999999,64.2350666667,7.99606666667,53.7757333333,6.4684,10.4810666667,51.7162,51.883,18.1701333333,38.0479407407,63.4711333333,20.0168
766.01,8.61459999999,64.7728666667,8.04593333333,54.4114,6.5328,10.5775333333,52.245,52.3067333333,18.4124,38.4270444444,63.9007333333,20.1853333333
766.32,8.16253333333,64.7935333333,7.54986666667,54.4626,6.17173333333,10.3117333333,52.1766,52.2478,18.1762,38.4756518518,64.0086666667,19.9126
766.64,7.96933333333,65.0108666667,7.27453333333,54.8039333333,5.95166666667,10.1084666667,52.4880666666,52.2826,17.9737333333,38.6185481481,64.3914666667,19.8986
766.95,8.36393333334,64.8914666667,7.70846666667,54.881,6.4752,10.5403333333,52.5041333333,52.2407333333,18.2756666667,39.0592666667,64.4424666667,20.2904666667
767.26,8.19579999999,64.7646,7.52760000001,54.7754666667,6.35286666667,10.4832666667,52.3979333333,52.2516666667,18.3028,38.9946888889,64.3948,20.2766
767.57,8.12926666667,64.4775333333,7.30353333334,54.62,6.257,10.3857333333,52.0851333333,51.925,18.3453333333,38.7727777778,63.8758,20.2303333333
767.88,7.62859999999,63.9657333333,6.73573333333,54.1898,5.67193333334,9.87153333334,51.3472,51.2122,17.7766,38.4793777778,63.4188666667,19.9208666667
768.20,8.09819999999,64.0914,7.02206666666,54.4432666667,6.0406,10.0778666667,51.4146,51.4482,18.0744,38.9054518518,63.8105333333,20.1487333333
768.51,8.13926666667,63.5384,7.05286666666,54.0645333333,6.0012,10.0501333333,50.9847333333,50.9742,17.8031333333,38.6274222222,63.335,20.0552
768.82,8.10586666666,64.0938,7.28500000001,54.4562,6.123,10.3304666667,51.2652,51.3433333333,17.7788666667,38.8478962963,63.7455333333,20.1742
769.13,7.88833333333,63.7084666667,7.10886666667,54.0945333333,6.08666666667,10.0959333333,50.879,51.2560666667,17.5892,38.5543481482,63.4040666667,19.8984666667
769.44,7.84073333333,63.0415333333,7.11079999999,53.5865333333,6.25206666667,10.0862666667,50.5155333333,50.9044,17.5823333333,38.4904518518,62.8765333333,19.7834666667
769.76,8.24386666667,62.7036,7.44613333334,53.2004,6.56326666667,10.4414666667,50.3047333333,50.8254666667,17.8392666667,38.3346962963,62.4304,20.1217333333
770.07,8.75753333334,62.7455333333,8.13233333334,53.3816666667,7.19873333333,11.1681333333,50.5469333333,51.0491333333,18.3557333333,38.5300814815,62.2507333333,20.6918666667
770.38,8.57026666666,62.3758,8.01886666666,53.0387333334,6.9386,11.0102666667,50.3077333333,51.0632666667,17.9982,38.0270962963,61.9754,20.5439333333
770.69,8.56486666666,62.1546,8.14000000001,53.1114,6.89253333333,11.0563333333,50.1837333333,50.8648,17.8338,37.8420518519,61.8867333334,20.6276
771.00,9.00693333335,62.0862666667,8.7144,53.0984666666,7.36333333333,11.605,50.3695333333,51.1894,18.2293333333,38.1002222222,61.9898666667,21.1431333333
771.32,9.25513333332,62.2600666667,9.19253333334,53.4232666667,7.8552,12.0665333333,50.7526666667,51.6168666667,18.5533333333,38.4912296296,62.3577333333,21.4114666667
771.63,8.51600000001,61.9132,8.64393333333,52.954,7.18593333333,11.2962,50.2257333333,51.1604666667,17.875,37.8438666667,61.7655333333,20.6991333333
771.94,8.22786666666,62.3356,8.32606666667,53.28,6.974,10.801,50.5428666667,51.301,17.7750666667,37.8465333333,62.1142666667,20.5613333333
772.25,7.98599999999,61.4629333333,8.0352,52.6202,6.63393333333,10.2357333333,49.8177333333,50.4816,17.5783333333,37.2646592593,61.0407333333,20.1311333333
772.56,8.41286666667,61.7794,8.39233333333,53.0022666667,7.12613333333,10.7800666667,50.0268666667,50.6640666667,17.9640666667,37.5427037037,61.0387333333,20.5091333333
772.87,8.41053333332,62.6793333333,8.54180000001,53.6085333333,7.11953333333,10.8909333333,50.4804666667,51.1449333333,18.1375333333,37.7544074074,61.8370666667,20.6222666667
773.18,8.43140000001,63.1073333333,8.59486666667,54.1552666666,7.196,10.9104666667,50.665,51.4224666666,17.9256,37.8452814815,61.9626666667,20.5465333333
773.50,7.84480000001,62.2134666667,7.8492,53.3419333333,6.5324,10.1408,49.556,50.7385333333,17.2536666667,37.0716444445,60.9962666667,19.6751333333
773.81,7.85053333334,62.2936666667,7.70653333333,53.3552,6.51806666667,10.0744,49.4145333333,50.4237333333,17.2870666667,37.0556666667,60.7994,19.4932
774.12,8.11660000001,62.3477333333,7.85380000001,53.1756,6.65353333333,10.2410666667,49.5094666667,50.3502666667,17.4944666667,37.1125555555,60.3855333333,19.6013333333
774.43,8.745,62.7256666667,8.31346666667,53.3245333334,7.0938,10.5899333333,49.5773333333,50.3434,17.6883333333,37.5233777778,60.753,19.9121333334
774.74,8.67373333333,62.3784,7.8028,52.8734666666,6.66233333333,10.1768666667,49.1246,49.8230666667,17.5155333333,37.0742962963,60.1237333333,19.4341333333
775.05,8.79226666667,62.1344666666,7.96226666667,52.8283333333,6.8072,10.5446,48.7966666667,49.7013333333,17.6944,37.0315777778,59.8332,19.6882666667
775.36,9.49706666667,61.9725333333,8.81346666668,52.8716666667,7.62906666667,11.3389333333,49.0050666667,49.9238666667,18.3455333333,37.2987851852,59.7865333333,20.0696666667
775.67,10.0132,62.2106666667,9.22806666667,53.2588,8.06153333333,11.7237333333,49.3903333333,50.3992,18.6975333333,37.8084962963,60.2807333333,20.6226666667
