wavelength,Back_SalMalm,Belly_SalMalm,Breast_SalMalm,Crissum_SalMalm,Crown_SalMalm,DorTail_SalMalm,Patch10_SalMalm,Patch11_SalMalm,Rump_SalMalm,Throat_SalMalm,WingTip_SalMalm
343.06,6.45802857143,9.51513333333,6.69029444445,6.7326,6.86853333333,9.44996666667,15.4382666667,5.05413333333,7.14060000001,9.06326666666,10.5876666667
343.43,6.57700952381,9.58253333334,6.58898888889,6.7414,6.95413333333,9.57459999999,15.6034,5.0114,7.15400000001,9.19526666667,10.5602666667
343.79,6.63472380953,9.72640000001,6.60468888889,6.78693333333,6.9144,9.62149999999,15.7129333333,4.93306666667,7.19253333333,9.24366666665,10.6414666667
344.16,6.59947619047,9.5696,6.39115,6.76206666667,6.88413333333,9.48913333334,15.6545333333,4.86886666667,7.16526666666,9.22306666667,10.5425666667
344.52,6.37309523809,9.34293333334,6.27141111111,6.49953333333,6.59353333333,9.2465,15.5016,4.72106666667,6.89113333333,8.94806666667,10.2721666667
344.89,6.52061904762,9.40713333334,6.34475555555,6.57053333334,6.71293333333,9.33423333333,15.6602,4.88386666667,6.95666666667,9.00206666667,10.3783666667
345.25,6.60650476191,9.44813333333,6.34581666667,6.61746666667,6.8042,9.3759,15.9059333333,4.97033333333,7.05546666667,9.06779999999,10.3785666667
345.62,6.64879047619,9.49533333333,6.24682777778,6.5644,6.66826666667,9.3,15.7846666666,4.9546,6.93166666666,9.03759999999,10.2916666667
345.99,6.80252380953,9.67360000001,6.36897777778,6.705,6.87866666667,9.47736666667,16.0062,5.09073333333,7.07906666666,9.16766666666,10.4524333333
346.35,6.93377142857,9.85433333333,6.54931666667,6.80986666667,7.08146666667,9.5918,16.2259333333,5.11226666667,7.29140000001,9.36933333334,10.5724
346.72,6.82222857143,9.71406666667,6.46430555555,6.5912,6.96186666667,9.45489999999,16.2062666667,5.02633333333,7.21339999999,9.21426666667,10.4068
347.08,6.45936190476,9.33666666667,6.24732222222,6.31513333334,6.60253333333,8.97836666667,16.1014,4.68606666667,6.96413333333,8.95140000001,10.0633333333
347.45,6.69165714286,9.62913333334,6.67808333333,6.58573333334,6.88753333333,9.10226666667,16.3935333333,4.98233333333,7.24513333334,9.18220000001,10.3912666667
347.81,6.55143809524,9.47546666667,6.62933888889,6.44973333333,6.7922,8.96263333333,16.3522666667,4.953,7.11753333334,9.13820000001,10.2542666667
348.18,6.32891428571,9.26433333334,6.49081111111,6.21066666667,6.53913333333,8.82963333333,16.2014666667,4.77153333333,6.89299999999,8.91213333334,9.95823333333
348.54,6.47152380953,9.44333333332,6.57074444445,6.3194,6.6172,8.8401,16.327,4.85666666667,7.00013333333,9.07186666667,10.1043333333
348.91,6.32293333333,9.27299999999,6.4385,6.05213333333,6.45053333333,8.66786666667,16.2052666667,4.65106666667,6.93233333333,8.90013333333,9.91483333333
349.27,6.13843809524,9.20873333333,6.28430555555,5.9736,6.32366666667,8.44733333333,16.0018,4.52926666667,6.79640000001,8.77853333333,9.79186666667
349.64,5.87733333333,9.14293333333,6.24801666667,5.8992,6.41206666667,8.37643333333,16.0456,4.34073333333,6.74533333333,8.78933333333,9.66243333333
350.00,5.75499047619,8.94846666666,6.20945555555,5.77493333333,6.29386666667,8.19246666667,15.9247333333,4.17233333333,6.55266666667,8.7392,9.50733333333
350.37,6.00865714286,9.13993333333,6.39700555555,5.92153333333,6.393,8.3433,16.0279333334,4.44833333333,6.56026666667,8.94079999999,9.66886666667
350.73,6.11345714286,9.3108,6.52465555555,6.11906666667,6.4774,8.42753333333,16.1116,4.4494,6.5896,9.05806666666,9.8015
351.10,6.01696190476,9.20913333334,6.34887777778,5.90246666667,6.3858,8.2959,16.0186,4.39853333333,6.38086666666,8.81686666667,9.6261
351.46,5.85905714286,9.08953333333,6.07291666667,5.81886666667,6.15373333333,8.08013333333,15.8488,4.2752,6.2164,8.6278,9.4408
351.83,5.95843809524,9.20319999999,6.14965555555,5.89673333333,6.2704,8.26216666667,15.9563333334,4.31933333333,6.32413333333,8.75293333333,9.5277
352.19,6.38312380953,9.83913333332,6.67927222222,6.36586666667,6.80186666667,8.70416666667,16.3724,4.733,6.81959999999,9.26473333333,10.0201
352.55,6.35428571429,9.83520000001,6.70065,6.4486,6.8496,8.77056666667,16.4,4.63606666667,6.83859999999,9.28613333333,9.96726666667
352.92,6.30796190476,9.823,6.70552222222,6.43326666667,6.7888,8.72806666667,16.3785333333,4.60673333333,6.80313333333,9.33586666667,9.9008
353.28,6.32404761905,9.8098,6.67338333333,6.3256,6.73113333333,8.7899,16.4828666667,4.51053333333,6.78753333333,9.31946666668,9.91123333333
353.65,6.63977142857,9.89353333333,6.85518888889,6.36406666667,6.7024,8.90076666667,16.6116666667,4.73493333333,6.90713333334,9.42526666666,10.0713333333
354.01,6.72298095238,10.0334,6.9555,6.41853333333,6.81106666667,8.9551,16.7549333333,4.91173333333,7.10053333334,9.51,10.07
354.38,6.66135238095,10.0428,6.92825,6.42966666666,6.77926666667,8.97813333333,16.771,4.89013333334,7.13633333333,9.48013333334,10.0369666667
354.74,6.90585714286,10.2211333333,7.13992777778,6.6534,6.99586666667,9.2368,17.0375333333,5.256,7.38506666666,9.7554,10.3388
355.11,6.93435238095,10.2250666667,7.28854444445,6.7372,7.04053333334,9.294,17.0656666667,5.27633333333,7.49326666667,9.86846666667,10.4458
355.47,6.97606666667,10.2685333333,7.34769444445,6.72586666667,7.07753333333,9.36566666667,17.1575333333,5.23053333333,7.57513333334,9.99713333334,10.4677333333
355.83,7.01116190476,10.2445333333,7.39877222222,6.83073333333,7.09513333333,9.371,17.2997333333,5.30686666667,7.66966666666,10.031,10.5153666667
356.20,6.76888571429,9.92486666666,7.09744444445,6.56186666667,6.82326666667,9.08853333333,17.2324,5.1008,7.37393333333,9.76013333334,10.2691333333
356.56,7.05914285714,10.1443333333,7.27038333333,6.77613333333,7.0644,9.1972,17.5088,5.4044,7.59686666667,9.94800000001,10.4831
356.93,7.15879047619,10.2715333333,7.40961111111,6.927,7.19933333333,9.2694,17.7366,5.5132,7.6794,10.0782666667,10.6057
357.29,7.29112380953,10.3926,7.61048333333,7.08113333333,7.30013333333,9.3839,17.8792,5.6884,7.78206666667,10.1995333333,10.7636666667
357.66,7.34398095238,10.4779333333,7.70941666667,7.2176,7.38313333333,9.44973333333,17.8546,5.786,7.82080000001,10.264,10.8278
358.02,7.33489523809,10.4308,7.69485,7.23093333333,7.38833333333,9.4158,17.8125333333,5.73213333333,7.80500000001,10.2418,10.8568333333
358.38,7.27218095238,10.3226,7.67198333333,7.19366666667,7.2608,9.34363333333,17.8644,5.68826666666,7.80773333333,10.1597333333,10.8036
358.75,7.06474285714,10.2070666667,7.50638888889,6.9524,7.04173333333,9.12783333333,17.7161333333,5.43833333333,7.65713333334,9.97053333333,10.4542666667
359.11,7.27354285714,10.4242,7.60651666667,7.1134,7.20213333333,9.3214,17.9454,5.66373333333,7.80946666666,10.1686,10.6024
359.48,7.11276190476,10.2690666667,7.43438333333,6.8964,7.0666,9.1667,17.8282,5.64186666667,7.67286666667,9.97586666667,10.462
359.84,7.00222857143,10.2884,7.35823333333,6.74113333333,6.93526666666,9.01843333333,17.7332,5.49913333333,7.52586666667,9.89659999999,10.2743333333
360.20,7.02180952381,10.3808,7.39018888889,6.764,6.92133333333,9.05273333333,17.7201333333,5.52553333333,7.58633333333,9.92593333333,10.3415
360.57,6.8172,10.1908666667,7.28486111111,6.55046666667,6.73126666667,8.89973333333,17.5732666667,5.30633333333,7.36826666667,9.79699999999,10.1803333333
360.93,6.79139047619,10.1894,7.25266666667,6.50646666667,6.73993333333,8.86013333333,17.5632666667,5.25426666667,7.35926666667,9.75186666667,10.1705333333
361.29,6.60285714286,9.99286666667,7.04728333333,6.28226666667,6.5684,8.61396666667,17.4018,5.05413333333,7.1932,9.60433333333,9.93766666667
361.66,6.32882857143,9.80046666667,6.81971666667,6.07493333333,6.4178,8.39073333333,17.3246,4.82253333333,7.08173333334,9.45086666667,9.7326
362.02,6.31140952381,9.81493333335,6.78772222222,6.08306666667,6.43486666667,8.44813333333,17.3865333333,4.77533333333,7.06746666666,9.48300000001,9.78076666667
362.39,6.26069523809,9.80833333332,6.71064444445,5.985,6.4552,8.4024,17.3493333333,4.69986666667,6.99866666666,9.46839999999,9.69366666667
362.75,6.18835238095,9.75793333335,6.63087222222,5.94646666667,6.458,8.38263333333,17.3504666667,4.61233333333,6.91853333334,9.38306666667,9.69643333333
363.11,6.15596190476,9.75166666667,6.56657777778,5.85753333333,6.4252,8.30086666667,17.2068,4.5476,6.85399999999,9.28739999999,9.58356666667
363.48,6.07053333333,9.7024,6.50410555555,5.82173333333,6.35513333333,8.26436666667,17.1612666667,4.37613333333,6.72259999999,9.25586666667,9.45863333333
363.84,6.01415238095,9.65566666666,6.49576111111,5.78553333334,6.33566666667,8.23316666667,17.1968666667,4.30693333333,6.71140000001,9.2882,9.47306666667
364.20,6.00783809524,9.67420000001,6.5214,5.79093333333,6.35573333333,8.18996666667,17.2011333333,4.26013333333,6.68113333334,9.30026666666,9.4082
364.57,5.7676,9.47433333335,6.23142777778,5.5578,6.14326666667,7.92006666667,17.0698,4.033,6.46933333333,9.10933333334,9.19646666667
364.93,5.94101904762,9.60986666666,6.32599444445,5.68246666667,6.25986666667,8.02796666667,17.2628,4.14646666667,6.55506666667,9.2738,9.2413
365.29,6.0988095238,9.79173333335,6.50075,5.823,6.42426666667,8.25196666667,17.461,4.21573333334,6.72539999999,9.43620000001,9.41933333333
365.66,6.11773333333,9.7558,6.50697222222,5.86966666667,6.41746666667,8.2668,17.5036666667,4.22413333333,6.6876,9.39246666667,9.3764
366.02,6.11117142857,9.71020000001,6.50935555555,5.87733333333,6.33786666667,8.18746666667,17.4962,4.23253333333,6.67886666667,9.39126666668,9.32056666667
366.38,6.13222857143,9.75273333332,6.55600555555,5.89826666667,6.31106666667,8.097,17.5455333333,4.2386,6.70086666667,9.41833333333,9.37563333333
366.75,6.29588571429,9.897,6.78955,6.12053333333,6.46633333333,8.2262,17.7840666667,4.36046666667,6.88913333332,9.60906666667,9.54323333333
367.11,6.31306666667,9.87073333334,6.88703333333,6.18893333333,6.47086666667,8.28666666667,17.9452,4.3344,6.96546666667,9.73186666667,9.6012
367.47,6.37452380953,9.9498,6.99361666667,6.2882,6.54006666667,8.2543,18.083,4.39913333333,7.07753333333,9.82193333333,9.7051
367.84,6.43656190476,10.0594666667,7.0479,6.38073333333,6.62746666667,8.34333333333,18.1881333333,4.4724,7.12966666666,9.82393333332,9.78866666667
368.20,6.46924761905,10.076,7.0044,6.3642,6.64093333333,8.35613333333,18.2318666667,4.51253333333,7.1706,9.8554,9.77336666667
368.56,6.57997142858,10.1842,7.17771111111,6.50313333333,6.8288,8.58756666667,18.4520666666,4.68486666667,7.3642,10.0082666667,9.8338
368.93,6.36218095238,10.0637333333,7.08932777778,6.42893333333,6.60353333334,8.44443333333,18.3674,4.58686666667,7.25146666667,9.87773333333,9.73646666667
369.29,6.37468571429,10.0859333333,7.06643888889,6.4634,6.56233333333,8.40256666667,18.4375333333,4.67993333333,7.27293333333,9.88713333334,9.66773333333
369.65,6.45741904762,10.2036,7.16146111111,6.4996,6.6266,8.4346,18.6022,4.73673333333,7.38946666667,10.0088,9.7724
370.01,6.37758095238,10.2121333333,7.12485,6.36073333333,6.567,8.2833,18.5928,4.6268,7.30473333333,9.95726666665,9.67983333333
370.38,6.43351428571,10.3204,7.20359444445,6.4094,6.7094,8.39546666667,18.7145333333,4.66333333333,7.34506666666,10.0248,9.67556666667
370.74,6.38960952381,10.3218,7.16976666667,6.29646666667,6.70686666667,8.39663333333,18.6593333333,4.6812,7.26040000001,10.0712,9.5707
371.10,6.32146666667,10.2867333333,7.07493888889,6.2536,6.6678,8.2576,18.6108,4.64873333333,7.22633333334,10.0403333333,9.49913333333
371.46,6.36756190476,10.3382,7.08665555556,6.28293333333,6.72653333333,8.28916666667,18.6706666667,4.7208,7.22233333333,10.0742666667,9.45543333333
371.83,6.57056190476,10.4766666667,7.22490555555,6.41106666667,6.8788,8.41103333333,18.8427333333,4.90066666667,7.32019999999,10.2032,9.55756666667
372.19,6.47526666667,10.3133333333,7.17020555556,6.34266666667,6.80766666667,8.2807,18.8212666667,4.7834,7.19566666667,10.1702666667,9.45686666666
372.55,6.62493333333,10.4721333333,7.32276666667,6.49533333333,6.88186666667,8.362,18.9396666667,4.8826,7.34666666666,10.2966666667,9.54613333333
372.92,6.75276190476,10.5914,7.44316111111,6.56466666667,7.0632,8.49583333333,19.1058666667,4.96146666667,7.4464,10.3716666667,9.59923333333
373.28,6.64511428571,10.4768666667,7.41128333333,6.50593333333,7.00073333333,8.40423333333,19.0165333333,4.8598,7.33366666667,10.317,9.48186666667
373.64,6.59703809524,10.4724666667,7.33228888889,6.511,6.97786666666,8.35376666667,18.9648666667,4.76746666667,7.22353333334,10.2764,9.39063333333
374.00,6.76164761905,10.6361333333,7.42903888889,6.69846666667,7.18493333333,8.5148,19.1604,4.96273333333,7.39599999999,10.4414,9.5317
374.37,6.72857142857,10.5610666667,7.33566111112,6.70666666667,7.16273333333,8.5277,19.1114,4.9602,7.41679999999,10.4935333333,9.52596666667
374.73,6.59036190476,10.4048666667,7.16418888889,6.61693333333,6.99573333333,8.31283333333,19.0696666667,4.79966666667,7.31779999999,10.3244666667,9.4026
375.09,6.69889523809,10.6084,7.3324,6.75366666667,7.18226666667,8.5136,19.2765333333,4.89493333333,7.42599999999,10.4386,9.51753333333
375.45,6.78865714286,10.7367333333,7.43957777778,6.7874,7.18066666667,8.5826,19.3918,4.84993333333,7.5692,10.5168666667,9.6233
375.81,6.61422857143,10.645,7.35072222222,6.6686,7.10173333333,8.46093333333,19.3186666667,4.75113333333,7.5522,10.5052666667,9.5307
376.18,6.62086666667,10.7290666667,7.39419444445,6.67513333333,7.07613333333,8.43943333333,19.3377333333,4.7614,7.54380000001,10.4933333333,9.5435
376.54,6.64146666667,10.7697333333,7.41325555555,6.7072,7.1072,8.45273333333,19.3508,4.8012,7.55606666667,10.5665333333,9.62506666666
376.90,6.63576190476,10.7556666667,7.37176666667,6.68653333333,7.06366666667,8.37416666667,19.2683333333,4.77906666667,7.52926666667,10.5552666667,9.6125
377.26,6.55280952381,10.7078,7.26555555555,6.6078,6.96893333333,8.27026666667,19.2437333333,4.6492,7.43906666667,10.499,9.58133333333
377.63,6.58675238095,10.758,7.34582222222,6.627,7.01526666667,8.3144,19.3485333333,4.73486666667,7.53286666667,10.5987333333,9.64836666667
377.99,6.59702857143,10.8182,7.42814444445,6.63093333333,7.02506666667,8.3867,19.4578666667,4.76793333333,7.5594,10.6526,9.63043333333
378.35,6.59604761905,10.8545333333,7.51260555555,6.6476,6.98653333333,8.3263,19.5291333333,4.76126666667,7.55906666667,10.6422666666,9.67713333333
378.71,6.64194285714,10.8891333333,7.51055,6.66586666667,6.96233333333,8.37193333333,19.5428,4.7524,7.59733333334,10.6935333333,9.69286666667
379.07,6.65908571428,10.8764,7.55438888889,6.6462,6.9416,8.33236666667,19.6336666667,4.798,7.6044,10.7327333333,9.71943333333
379.44,6.66756190476,10.8956,7.57976111111,6.66493333333,7.0254,8.31556666667,19.6538666667,4.90446666667,7.56913333333,10.7928,9.70193333333
379.80,6.77112380953,10.9575333333,7.61181111111,6.7336,7.06213333333,8.3871,19.7264,4.9372,7.57226666666,10.8490666667,9.7535
380.16,6.88325714286,11.0968666667,7.72295,6.80073333333,7.2102,8.5353,19.9277333333,5.03893333333,7.69226666667,10.9906,9.8591
380.52,6.99965714286,11.2736666667,7.81677222222,6.8828,7.33306666667,8.6655,20.0832,5.14206666667,7.75293333333,11.1031333333,9.96853333334
380.88,6.9944,11.2529333333,7.84653333333,6.83946666667,7.3626,8.6423,20.1676,5.16493333333,7.81780000001,11.1401333333,9.9441
381.24,7.24065714286,11.504,8.14055,7.0586,7.67946666667,8.95193333333,20.3751333333,5.46846666667,8.11066666667,11.3804,10.1415666667
381.61,7.39786666667,11.6327333333,8.27858333333,7.1938,7.84706666667,9.0835,20.5286666667,5.611,8.22866666667,11.498,10.2847
381.97,7.43190476191,11.6379333333,8.27286111111,7.19486666666,7.82586666666,9.02903333333,20.5069333333,5.6104,8.24293333333,11.4796,10.2857333333
382.33,7.53490476191,11.7081333333,8.3279,7.27313333334,7.91253333333,9.10213333333,20.5423333333,5.7,8.29179999999,11.5358,10.3240666667
382.69,7.62419047619,11.8202,8.46261666667,7.32526666667,8.0422,9.15206666667,20.6814666667,5.82953333333,8.36800000001,11.6439333333,10.4277
383.05,7.49548571429,11.7294666667,8.33641666667,7.20646666666,7.92626666667,9.05953333333,20.5242666666,5.71366666667,8.23093333334,11.5400666667,10.3214666667
383.41,7.50092380953,11.6904,8.28631666667,7.21073333333,7.89053333333,9.11613333333,20.6298666667,5.7226,8.25446666666,11.5187333333,10.3196
383.77,7.50072380953,11.718,8.30185555555,7.24766666667,7.883,9.0795,20.6692666667,5.75173333333,8.29786666667,11.5275333334,10.3075
384.14,7.34816190476,11.6097333333,8.14911111111,7.12246666667,7.71773333333,8.98963333333,20.5449333333,5.632,8.16759999999,11.387,10.1651333333
384.50,7.17597142857,11.4396,8.00797222222,7.0172,7.54413333333,8.79553333333,20.4596,5.498,8.05793333334,11.2484666667,9.98566666667
384.86,7.13554285714,11.4388,7.90725,7.0126,7.4876,8.73496666667,20.4719333334,5.4478,7.97386666667,11.198,9.9601
385.22,6.99170476191,11.3486,7.74718888889,6.8744,7.3214,8.55413333333,20.3758,5.26686666667,7.83733333334,11.0809333333,9.825
385.58,6.94715238095,11.2898,7.68896666667,6.82826666666,7.24733333333,8.51826666667,20.3496,5.1848,7.76413333333,11.0401333333,9.74376666667
385.94,6.96449523809,11.2978,7.67186666667,6.84073333333,7.26573333333,8.57393333333,20.3606,5.2038,7.75453333334,11.0598,9.7885
386.30,6.94047619047,11.2893333333,7.63873333333,6.82906666667,7.23613333333,8.58806666667,20.4196666667,5.1902,7.71946666666,11.0716,9.76496666667
386.66,6.94358095238,11.2898,7.61485,6.8166,7.23946666667,8.56046666667,20.3711333333,5.15813333333,7.67533333333,11.041,9.7099
387.03,6.88930476191,11.245,7.51590555555,6.7426,7.13993333333,8.4648,20.4130666667,5.09293333333,7.61520000001,10.9300666667,9.63563333333
387.39,6.79540952381,11.197,7.44858888889,6.65233333333,7.04146666667,8.36763333333,20.3590666667,4.95353333333,7.53593333333,10.8752666667,9.5396
387.75,6.91065714286,11.3072666667,7.57091111111,6.74346666667,7.175,8.51053333333,20.5186666667,5.02466666667,7.61473333333,11.0082666667,9.67373333333
388.11,7.05713333333,11.4036,7.70082222222,6.87646666667,7.32886666667,8.5933,20.6879333333,5.12526666667,7.77593333333,11.1594666666,9.7751
388.47,7.22783809524,11.5676,7.87516111111,6.97906666667,7.5126,8.7372,20.8526666667,5.26046666667,7.95633333334,11.319,9.91386666667
388.83,7.27258095238,11.6152,7.95655555555,7.0136,7.55146666667,8.79163333333,20.8942666667,5.28386666667,8.00533333333,11.3957333333,9.92536666667
389.19,7.44947619047,11.7740666667,8.0754,7.1488,7.69413333333,8.9008,21.1102666666,5.4276,8.1084,11.5410666667,10.0326
389.55,7.35078095238,11.7471333333,8.0023,7.0346,7.59833333333,8.7816,21.0972666667,5.36193333333,8.0694,11.4753333334,9.9399
389.91,7.35579047619,11.7936666667,8.04808333333,7.0544,7.61966666667,8.7669,21.2199333334,5.32166666667,8.10320000001,11.5331333333,9.90873333333
390.27,7.38741904762,11.872,8.12012222222,7.06793333333,7.67866666667,8.79513333333,21.3378,5.33153333333,8.15746666667,11.6011333333,9.92546666666
390.63,7.45904761905,11.9538666667,8.19865,7.15946666667,7.72233333333,8.86653333333,21.5254666667,5.40013333333,8.28313333333,11.667,9.99566666667
391.00,7.58847619047,12.0926,8.3559,7.306,7.87446666667,9.02096666667,21.6694666667,5.50546666667,8.41760000001,11.8600666667,10.1107666667
391.36,7.78337142857,12.2552666667,8.57427777778,7.49013333333,8.0758,9.18836666667,21.8250666667,5.70826666667,8.58653333334,12.0458,10.2931333333
391.72,7.63379047619,12.1382666666,8.41495555555,7.32146666667,7.92146666667,9.02576666667,21.6992666667,5.55046666667,8.46646666667,11.8885333333,10.1236333333
392.08,7.61846666667,12.1631333334,8.42667777778,7.2928,7.88153333333,9.0076,21.6978666667,5.55293333333,8.42626666667,11.8781333333,10.1003
392.44,7.48726666667,12.0479333333,8.27023888889,7.1748,7.74253333333,8.87833333333,21.563,5.40746666667,8.25939999999,11.7731333333,9.99126666667
392.80,7.5381904762,12.1172666667,8.32766111111,7.19546666667,7.7768,8.94406666667,21.6353333334,5.45446666667,8.25786666667,11.798,10.0471
393.16,7.48151428571,12.0546,8.33915555555,7.15893333333,7.70846666667,8.90853333333,21.5885333333,5.43126666667,8.22706666667,11.7951333333,10.0169
393.52,7.52466666667,12.1224666667,8.41809444444,7.19006666667,7.73873333333,8.914,21.6342,5.45926666667,8.23093333334,11.8532,10.0377666667
393.88,7.53406666667,12.1509333333,8.46838333333,7.21593333333,7.7618,8.9454,21.6708,5.49673333333,8.25166666666,11.8719333333,10.0571666667
394.24,7.53421904762,12.1773333333,8.4506,7.2114,7.72473333333,8.9144,21.6482,5.4904,8.2534,11.8268,10.0528666667
394.60,7.49664761905,12.1631333333,8.41961111111,7.1672,7.72673333333,8.87293333333,21.6412,5.46853333333,8.22153333333,11.8568,10.0351
394.96,7.56508571429,12.2194666667,8.48753888889,7.2346,7.7894,8.88333333333,21.7046666667,5.54866666667,8.26073333333,11.9384,10.0687666667
395.32,7.47186666667,12.1824666667,8.38872777778,7.1878,7.74,8.782,21.6454,5.48686666666,8.18866666667,11.8842666667,9.993
395.68,7.42235238095,12.1878666667,8.37702222222,7.18833333334,7.71,8.71896666667,21.6816666667,5.50313333333,8.15766666666,11.9064,9.9549
396.04,7.40774285714,12.1681333333,8.38296666667,7.21086666667,7.71253333333,8.66406666667,21.7168666667,5.4768,8.15113333333,11.9435333333,9.9524
396.40,7.46434285714,12.1968666667,8.43023333333,7.27166666667,7.7558,8.69536666667,21.8239333333,5.49573333333,8.18213333334,11.9910666667,9.96916666667
396.76,7.41805714286,12.1661333333,8.41660555555,7.25226666667,7.73226666667,8.64033333333,21.8565333333,5.47206666667,8.20179999999,11.9963333333,9.92013333333
397.12,7.42893333333,12.2248666667,8.40433333333,7.3076,7.78473333333,8.658,21.9546,5.4718,8.22746666667,11.9999333333,9.96433333333
397.48,7.49642857143,12.2737333333,8.45774444445,7.39206666667,7.879,8.7331,22.0529333333,5.55946666667,8.29660000001,12.0579333334,10.0475
397.84,7.38204761905,12.1666,8.32232222222,7.26993333333,7.78173333334,8.57376666667,21.9622,5.4456,8.1586,11.9793333333,9.92683333333
398.20,7.34973333333,12.1034666667,8.27973333333,7.26473333333,7.7822,8.5794,22.0058666667,5.42773333333,8.14793333333,12.0385333333,9.9047
398.56,7.39625714286,12.1612666667,8.39001666667,7.3682,7.79086666667,8.66236666667,22.0992666667,5.47493333333,8.20566666667,12.1001333333,9.9294
398.92,7.41496190476,12.2022666667,8.42418333334,7.39886666667,7.805,8.70263333333,22.104,5.4922,8.2538,12.1533333333,9.9606
399.28,7.40897142857,12.2354,8.45685,7.37446666667,7.76466666667,8.69263333333,22.1496666667,5.46606666666,8.25486666666,12.1819333333,9.95293333333
399.64,7.61751428571,12.4212,8.6982,7.57293333333,7.95213333333,8.87406666667,22.3682,5.63986666667,8.48686666667,12.3755333333,10.1636333333
400.00,7.59114285714,12.4589333333,8.67088888889,7.57686666667,7.9622,8.87116666667,22.4027333333,5.64813333333,8.49940000001,12.3548666667,10.1547333333
400.36,7.55858095238,12.4926,8.68563333334,7.57653333333,7.96353333333,8.83816666667,22.4415333333,5.67266666667,8.5354,12.3451333333,10.1302
400.72,7.61823809524,12.5131333333,8.70688333333,7.63973333333,7.977,8.86966666667,22.4324,5.67853333333,8.56266666667,12.4207333333,10.1401
401.08,7.69591428571,12.5968,8.76041111111,7.68086666667,8.0086,8.89873333333,22.4716666667,5.72406666667,8.60666666666,12.5176,10.1705666667
401.44,7.68828571429,12.6072666667,8.76618888889,7.70613333333,7.98553333333,8.88966666667,22.5086,5.69153333333,8.61326666666,12.5762666667,10.1540333333
401.80,7.68053333333,12.6250666667,8.81227222222,7.7308,7.9786,8.88673333333,22.5242,5.73633333333,8.62506666666,12.601,10.1863666667
402.16,7.65571428571,12.6496666667,8.84795,7.71646666667,7.94173333333,8.8514,22.5220666667,5.69953333333,8.60806666666,12.5798666667,10.1473333333
402.52,7.62477142857,12.6489333334,8.77150555555,7.65946666667,7.92826666667,8.7704,22.4941333333,5.67773333333,8.57453333333,12.5696666667,10.1019666667
402.88,7.57115238095,12.6019333333,8.72138333333,7.6424,7.87033333333,8.70056666667,22.5474666667,5.6168,8.51119999999,12.5538,10.0629
403.24,7.54449523809,12.5897333333,8.66148333333,7.61246666667,7.80593333333,8.6468,22.527,5.5588,8.44253333333,12.5126666667,9.99543333334
403.60,7.51112380953,12.558,8.60438333333,7.55773333333,7.748,8.60396666667,22.5098666667,5.50566666667,8.36900000001,12.4964,9.9261
403.95,7.62299047619,12.6626666667,8.69705555555,7.66973333333,7.85386666667,8.7477,22.624,5.61806666667,8.45393333332,12.6176,10.0299666667
404.31,7.69129523809,12.7291333333,8.78077777778,7.7456,7.8616,8.81003333333,22.6638,5.67066666667,8.48593333334,12.7147333333,10.0959
404.67,7.63956190476,12.74,8.75327222222,7.71886666667,7.84393333333,8.74663333333,22.6950666667,5.63206666667,8.45073333334,12.6929333333,10.0769333333
405.03,7.55607619047,12.6778666667,8.72412777778,7.66453333333,7.78646666667,8.68336666667,22.6524,5.54226666667,8.39273333333,12.6254666667,10.0137333333
405.39,7.55075238095,12.69,8.71009444445,7.6646,7.75186666667,8.68773333333,22.6114666667,5.5408,8.37673333334,12.6218,10.0004666667
405.75,7.67952380953,12.8250666667,8.81771111111,7.8032,7.86673333333,8.81803333333,22.7592666667,5.6254,8.50873333333,12.7394666667,10.0986
406.11,7.73984761905,12.8698666667,8.85913888889,7.8544,7.92333333333,8.81836666667,22.8228666667,5.68626666667,8.52746666667,12.8109333333,10.1301666667
406.47,7.77719047619,12.9421333333,8.93650555555,7.93186666667,7.97806666667,8.8986,22.9150666667,5.699,8.56746666666,12.8808666667,10.1988333333
406.83,7.74635238095,12.9286,8.89755555555,7.89586666666,7.93266666667,8.88413333333,22.8893333333,5.65226666667,8.56746666666,12.8494666667,10.1675333333
407.19,7.86089523809,13.0414666667,9.05002777778,8.03953333333,8.0928,9.00443333333,23.0292,5.78853333333,8.70599999999,13.0244,10.3145666667
407.55,7.88348571429,13.1096,9.1087,8.11266666667,8.13773333333,9.0383,23.0869333333,5.81946666667,8.75473333334,13.089,10.3695333333
407.90,7.87205714285,13.0944666667,9.10347777779,8.06453333334,8.0972,8.95043333333,23.0617333333,5.7732,8.7302,13.0725333333,10.3307333333
408.26,7.8288,13.0844666667,9.09499444445,8.03813333333,8.0818,8.90783333333,23.1234666667,5.74593333334,8.71379999999,13.0548,10.2736666667
408.62,7.89693333334,13.1498,9.15785555555,8.0836,8.16253333333,8.9785,23.2202666667,5.83293333333,8.79426666667,13.1334,10.3031333333
408.98,7.94785714286,13.2369333333,9.2225,8.1764,8.22626666667,9.04556666667,23.3271333333,5.88386666667,8.87099999999,13.2067333333,10.3329666667
409.34,8.01217142857,13.3168,9.31784999999,8.23413333333,8.3198,9.0758,23.4362,5.9434,8.95279999999,13.2832,10.3982333333
409.70,7.93654285714,13.2771333333,9.2723,8.1818,8.24706666667,9.0068,23.4386666667,5.90193333333,8.90746666667,13.2441333333,10.3288
