wavelength,Back_HapUnim,Belly_HapUnim,Breast_HapUnim,Crissum_HapUnim,Crown_HapUnim,DorTail_HapUnim,Patch10_HapUnim,Rump_HapUnim,Throat_HapUnim,WingTip_HapUnim
760.07,11.7071141414,16.386,14.7782666667,15.7064666667,11.6395333333,12.2423333333,15.174,10.2504138889,15.1496666667,15.0463333333
760.38,12.0655895623,17.0566,15.273,16.2986666667,12.1802666667,12.8714666667,15.6043333333,10.7618333333,15.69725,15.6712666667
760.69,12.8472141414,18.0652666667,15.9619333333,17.037,13.0600333333,13.6240666667,16.3902,11.7321722222,16.5280416667,16.4949333333
761.01,12.6981690236,17.9987333333,15.5729333333,16.8224,12.7756333333,13.4614666667,16.1623333333,11.5421638889,16.3555,16.2769333333
761.32,12.9195548822,18.0056,15.5162666667,16.8979333333,13.0078666667,13.8605333333,16.3470666667,11.8337361111,16.1932916667,16.4440333333
761.63,13.6667670034,18.9914,16.2886666667,17.5861333333,13.6847333333,14.6168,17.0958666667,12.6643472222,16.845625,17.174
761.94,14.2565548822,19.5578666667,17.0941333333,18.0844,14.0443333333,15.3821333333,17.4874666667,13.2046111111,17.3028333333,17.6842333333
762.26,14.8504175084,20.0103333333,17.8156,18.8422,14.6314333333,16.0943333333,18.0830666667,13.9078194444,17.9386666667,18.4165666667
762.57,14.9441420875,20.0394666667,17.9166,18.9916666667,14.6843666667,16.383,18.0152,13.9882833333,17.9423333333,18.6205333333
762.88,15.1708734007,20.2937333333,18.0462,19.1876666667,14.7663,16.6606666667,18.1836666667,14.2821777778,18.129125,18.7555333333
763.20,15.1002552189,20.2791333333,18.0693333333,19.2719333333,14.7058666667,16.5596666667,18.2692666667,14.2302,18.2179166667,18.7822
763.51,15.057003367,20.1576666667,18.0033333333,19.3930666667,14.6132666666,16.7360666667,18.1932,14.2181972222,18.3257916667,18.9102
763.82,14.8241121212,19.8672666667,17.6847333333,19.0962666667,14.1971,16.4356666667,17.7258,13.8451083334,17.9135416667,18.5036666667
764.14,14.641342761,19.5702,17.4914,18.9118666667,13.7548,16.304,17.422,13.5722361111,17.5402916667,18.2894
764.45,14.877376431,19.6409333333,17.831,19.2112666667,14.0140666667,16.5166666667,17.4600666667,13.8330111111,17.6700416667,18.5234333333
764.76,14.9450410774,19.921,18.1004666667,19.3899333333,14.1534666667,16.6016,17.4496666667,14.0146388889,17.8674166667,18.5688
765.07,14.8044468013,20.1942666667,18.0784,19.3594666667,14.0858333333,16.6205333333,17.3483333333,13.9051972222,17.6853333333,18.4597666667
765.39,14.7272053872,20.4828,18.1308,19.4911333333,14.1939333333,16.7496666667,17.4429333333,14.0139527778,17.786125,18.419
765.70,14.554206734,20.3033333333,17.8633333333,19.0683333333,13.7799666666,16.4372666667,16.8934,13.70205,17.4334583333,18.0109333333
766.01,14.5522952862,20.351,17.6937333333,18.9266666667,13.4886666667,16.1212,16.7654666667,13.6205555556,17.2685416667,17.8576333333
766.32,14.3358356902,20.1475333333,17.5381333333,18.5893333333,13.0859,15.9492,16.3055333333,13.2574222222,16.8029583333,17.5425333333
766.64,14.2283454545,19.8404666667,17.3907333334,18.2168,12.9203666667,15.8053333333,16.032,13.0247888889,16.3915416667,17.2311333333
766.95,14.2110804714,19.6112666667,17.444,17.9150666667,12.8193666667,15.7576,15.8728,12.9650611111,16.0531666667,16.7967333333
767.26,14.8415885522,19.9152,18.1321333333,18.3904,13.4945333333,16.4444,16.7906,13.6615333333,16.4775,17.3865
767.57,14.6458161616,19.3744666667,17.9035333333,17.942,13.1865666667,16.1110666667,16.5445333333,13.4823722222,16.2649166667,17.1034666667
767.88,14.6426690236,19.7105333333,17.8214,17.8502666667,13.1633333333,16.1745333333,16.7174,13.6464611111,16.4177916667,17.3362333333
768.20,13.4781077441,18.1714,16.2671333333,16.5247333333,11.6108333333,14.8059333333,15.4002666667,12.1904527778,15.1546666667,15.9000666667
768.51,13.3969171717,17.3893333333,15.9669333333,16.1976,11.3533333333,14.4870666667,15.2480666667,12.0881,14.8957916667,15.6478666667
768.82,13.5693821549,17.0525333333,15.8142,16.1746666667,11.3285,14.4307333333,15.1908666667,12.1421888889,14.5721666667,15.7867333333
769.13,13.1559808081,16.6208666667,15.4892,15.8437333334,11.1456333333,14.1264,15.2380666667,11.8443361111,13.88975,15.5072333333
769.44,13.6483717172,17.0792,16.1408,16.5168666667,12.0084333333,15.0040666667,16.1326,12.6116888889,14.5782916666,15.9911
769.76,13.8473104377,17.3068666667,16.2081333333,16.7452,12.4557,14.8368,16.5096666667,12.7941083333,15.0116666667,16.1462333333
770.07,14.4447074074,17.9528,16.3428666667,17.0869333334,12.8100333333,14.8592,16.8768666667,13.4276138889,15.311125,16.6961666667
770.38,15.0802087542,18.5918,16.4539333333,17.39,13.4007333334,14.9442,17.4698666667,14.0089638889,15.5599166667,17.4574
770.69,15.2169589226,19.1571333333,16.5032666667,17.4881333333,13.4904666667,15.2171333333,17.3935333333,14.2576833333,15.7852916667,17.4066
771.00,15.5774989899,19.8564,16.9518666667,18.1102,14.0974333333,15.7588666667,18.0448666667,14.5752888889,16.2884166667,17.6878333333
771.32,16.0383006734,20.3339333333,17.5186,18.5902,14.3764666667,16.0871333333,18.3662666667,14.9281805555,16.6283333333,17.9380333333
771.63,16.9665986532,21.4283333333,18.541,19.3970666667,15.5526,17.1079333333,19.3882666667,16.2364083333,17.6194583333,18.9406666667
771.94,16.9699989899,21.6312,18.4662666667,19.4548666667,15.5453666667,17.3271333333,19.4106666667,16.2505444444,17.9356666667,19.0093333333
772.25,16.7033255892,21.6531333333,18.2112666667,19.0966,15.3252,17.1680666667,19.2680666667,15.8258722222,17.891625,18.7623
772.56,17.2826,22.3855333333,18.6362,19.6672,15.8322,17.6606,19.6624,16.4128583333,18.475375,19.2579666666
772.87,16.6837084175,21.9230666667,18.0582666667,18.8904,14.9905333333,17.1980666667,19.0315333333,15.5837611111,17.730375,18.6836333333
773.18,17.0133750842,22.1923333333,18.351,19.2581333333,15.2774666667,17.9730666667,19.3432,16.0414916667,17.859375,19.0101333333
773.50,16.8284407407,21.6859333333,18.266,19.1065333333,15.1705,18.3429333333,18.9529333333,15.7229111111,17.7534583334,18.5856666667
773.81,16.8676976431,21.844,18.3956666667,19.3054666667,15.0111,18.5669333333,18.7724,15.6385805556,18.0637916667,18.518
774.12,16.3785996633,21.2422,17.5995333333,18.5002666667,14.1921666667,17.5846666667,18.0551333333,14.92865,17.0284166667,17.8842
774.43,15.901376431,20.6731333333,17.0830666667,17.836,13.9017666667,17.0380666667,17.8209333333,14.6465944445,16.4080416667,17.4493666667
774.74,15.1842602694,20.0406,16.2362666667,16.9452666667,13.3789666667,16.3829333333,17.2088666667,13.8865111111,15.5142083334,16.6389333333
775.05,14.9007622896,19.7968666667,15.8874,16.6894666667,12.9297,16.0701333333,16.4968666667,13.4926666667,15.137,16.4738666667
775.36,14.0758609428,18.6636,15.0485333333,15.7245333333,12.1375666667,14.7926666667,15.197,12.3308361111,13.7959583333,15.6218666667
775.67,13.8439767677,18.0600666667,14.8802,15.2222,11.7484,14.0326,14.7778666667,12.1060277778,13.3837916667,15.1812
775.98,13.004452862,17.3590666667,14.2652,14.296,10.9705,13.3384666667,14.1055333333,11.2588916667,12.6737916667,14.2524333333
776.30,12.9548350168,17.1769333333,14.2473333333,14.1356,10.8682666667,12.9932666667,13.6432666667,11.3010722222,12.7919166667,14.3055666667
776.61,12.8861178451,16.9632,13.9983333333,13.8797333333,10.624,12.2092,13.4158666667,10.9042194444,12.5804583333,14.4883666667
776.92,12.9746774411,17.2634666667,14.0894666667,14.1564666667,10.8359333333,12.104,13.9507333333,11.1207277778,12.8795,14.9742666667
777.23,12.5470565657,17.2558666667,13.7680666667,13.7523333334,10.4634333333,11.6679333333,13.6422,10.6255722222,12.5491666666,14.9332
777.54,11.9647430976,16.4808666667,13.4342,13.2218,10.1087,11.3005333333,13.3174,10.2231472222,12.1814166667,14.7162
777.85,12.10906633,16.7966,13.2750666667,13.222,9.97353333335,11.2332,13.0258,10.1337222222,12.1319166667,15.0519
778.16,12.4412454545,16.8709333333,13.6036666667,13.6620666667,10.2785333333,11.6415333333,13.5932,10.6046444444,12.6427083333,15.3274666667
778.47,12.806456229,16.9776,14.0677333333,14.1211333333,10.6806666667,11.7042666667,14.4693333333,10.8416694445,13.11975,15.5707
778.78,13.7629323232,17.8354,15.1307333333,14.888,11.6626333333,12.8423333333,15.7140666667,11.9033222222,14.328625,16.564
779.09,13.9259488216,17.7851333333,14.9919333333,15.1008666667,11.8138333333,13.0443333333,15.9082666667,11.9490222222,14.4607083333,16.8329333333
779.40,14.252789899,17.7118,14.7027333333,15.1156,11.7821333333,12.9152666667,15.9900666667,11.9515166667,14.1156666667,17.2690333333
779.71,14.5899801347,17.9159333333,14.4874666667,15.2885333333,12.1316,12.7786,16.5042666667,12.0184333333,14.0652083334,17.5517666667
780.02,12.9525700337,16.2018,12.8544,13.8124,10.5531666666,11.3944,14.9414,10.1750916667,12.2290416667,15.6629666667
780.33,12.2691629629,15.7458666667,12.1562666667,12.9895333334,9.92426666667,10.7167333333,14.3939333333,9.21426944445,11.3927083333,14.8717333333
780.64,11.2543737374,14.3118666667,11.5944,11.7712666667,9.15426666667,9.89706666668,13.6162,8.19987222222,10.3410833333,13.6753
780.95,11.4493723906,14.6716,11.8118666667,11.9181333333,8.96976666666,9.80453333333,13.4220666667,8.25466111111,10.7642916667,13.6944333333
781.26,11.138573064,14.1500666667,11.5425333333,11.5002666667,8.36059999999,9.26806666665,12.6860666667,7.76416388888,10.560375,13.0853
781.57,10.4790670034,13.693,10.6357333333,10.8713333333,7.68066666667,8.2046,11.8696,6.87501388889,9.68241666666,12.5458333333
781.88,10.6905878788,13.8024,10.3548,10.5892666667,7.58559999999,7.9912,11.635,6.81826666667,9.48183333334,12.9244666667
782.19,10.5525754209,14.2158,10.0804666667,10.6666666667,7.26886666667,7.8904,11.2849333333,6.61452777778,9.39191666667,12.7149333333
782.50,10.7589212121,14.3701333333,10.4986,10.63,7.31943333333,8.09713333333,11.1545333333,6.62374722223,9.53075,12.8445
782.81,10.5844161616,14.1816,10.9676666667,10.8814,7.27650000001,7.77966666667,11.1663333333,6.58294722221,9.99012499999,12.2036666667
783.12,10.5510333333,13.873,10.9904666667,10.9085333333,6.51300000001,8.04633333333,10.6832,6.07011388889,9.67379166666,11.8444333333
783.43,12.4804740741,15.5645333333,12.8495333333,12.2916,8.13166666666,9.56993333333,12.7285333333,7.99316388888,11.56775,13.5583666667
783.74,14.4742707071,17.0547333333,14.6251333333,14.1032,9.34736666666,11.2784,14.1030666667,9.39944722221,13.0564583333,14.8460666667
784.05,16.0644979798,18.7318,15.6041333333,15.8698666667,10.2854,12.5298666667,15.2521333333,10.7572388889,14.30125,16.1621
784.36,16.5343380472,19.1415333333,15.5399333333,16.5324,10.9758,12.9508666667,15.7878,10.9451,14.5288333333,16.6869
784.67,18.0136259259,20.5461333333,16.8564666667,17.9489333333,12.6073666667,14.5454666667,17.8356,12.7763972222,16.1255416667,18.3184666667
784.98,18.8823895623,20.9836666667,17.6869333333,18.5178666667,12.9511,15.2806,18.1788666667,13.6469694445,17.0115416667,19.1127
785.29,19.2592774411,21.5508666667,17.9927333333,18.8990666667,13.0178,15.8509333333,18.6842,14.0334611111,17.3842083333,19.3588333333
785.60,19.5937498317,21.4305333333,17.9216666667,18.6032,12.9082333333,15.7287333333,19.1496,13.8369388889,17.8178333333,19.6086333333
785.91,20.3778649832,22.5376,18.7412,19.7002,13.8262666667,16.7433333333,20.0999333333,14.6440388889,19.26,20.2331
786.22,20.9805414142,23.2972,18.496,20.1313333333,14.0591,17.4383333333,20.0656666667,15.0654027778,19.9547916667,21.2839666667
786.53,20.4900993266,23.0084666667,17.6737333333,19.7141333333,13.9051,16.6210666667,19.6684666667,14.7712416667,19.7653333333,21.1826333333
786.84,19.8876939394,22.9305333333,16.868,19.5256,13.2976,16.5628,18.8109333333,14.4441055556,19.5744583333,20.8122333333
787.14,18.8008868687,22.2605333333,16.0616,18.4438,12.5776,15.5235333333,17.6687333333,13.9005472222,19.0402916667,20.1185
787.45,17.8268750842,21.2826666667,15.0502,17.2401333333,11.8658333333,14.953,16.7152666667,13.1611194445,18.4200416667,19.5465
787.76,18.0167602694,21.4204666667,15.3039333333,17.5176666667,11.8618333333,15.5854666667,16.5708666667,13.5042638889,18.766,19.7473666667
788.07,16.9508976431,20.3288666667,14.1457333333,16.5248666667,10.6317333333,15.0096,15.1902666667,11.7501388889,17.3799583333,18.8298666667
788.38,16.2860784512,20.0774666667,13.5072666667,15.9806666667,10.0482,14.2608,14.5702,10.8190527778,16.4210416667,17.8455333333
788.69,15.7622090909,19.4714666667,12.7985333333,15.6319333333,9.92983333334,13.9891333333,14.2246,10.1284083333,15.9424583333,17.2844
789.00,15.6624636364,19.2586666667,12.5662666667,16.0562,9.85626666665,13.947,14.1770666667,10.1528083333,15.1125416666,17.1426333333
789.31,13.7374457913,17.6674,10.6433333333,14.5029333333,7.9207,12.4368,12.599,8.64666944445,12.751875,15.5491
789.62,12.4729131313,16.1474,9.67133333333,13.4518,6.63393333333,11.0650666667,11.532,7.57734722222,11.3905833334,14.1485333334
789.92,12.7851037037,16.085,10.4576,13.83,6.83653333333,11.7190666667,11.7713333333,7.92243611111,11.78925,14.2352333333
790.23,12.305973064,15.3896666667,10.3427333333,13.6224,6.36103333333,11.6463333333,11.4380666667,7.30535555555,11.7188333334,13.4779666667
790.54,12.417637037,15.2944666667,9.979,13.8046666667,6.4726,11.8365333333,11.2267333333,7.46104166667,11.5818333333,13.7179666667
790.85,13.4890599327,16.6144,11.3201333333,15.3954,7.65933333333,12.9222666667,12.3788666667,8.57736388889,12.5174166667,14.7858
791.16,12.9236606061,16.1620666667,10.9593333333,15.1243333333,7.1003,12.3310666667,12.2246,8.05623333333,11.869125,14.1329
791.47,13.2182013468,16.9912666667,11.5799333333,15.9739333333,7.66956666667,12.3016666667,12.7127333333,8.63586111111,12.4685833333,13.9682666667
791.78,13.2101942761,16.6036666667,11.5389333333,16.2401333333,7.3229,12.5252,12.9922,8.67464722221,13.1211666667,14.0414333334
792.08,12.8919451178,16.7716,11.9027333333,16.1572666667,6.71163333333,12.6292666667,12.5468666667,8.77311944445,13.0665,13.6478333333
792.39,13.116886532,17.3036666667,12.7597333333,16.3576,6.92736666667,13.4972,12.5436666667,9.373925,13.417125,13.527
792.70,15.1636962963,19.158,14.551,18.1286,8.77486666666,14.5359333333,14.0473333333,10.843625,15.1682916667,15.1108
793.01,17.0117969697,21.2757333333,16.53,19.8862,10.9110666667,16.545,15.9452666667,12.5842111111,17.0462083333,16.9361666667
793.32,17.810043771,22.446,17.3996666667,20.9028,11.8286666667,17.1838,16.6048666667,13.6380861111,17.418875,17.7471
793.62,18.4813989899,23.0726,17.6429333333,20.8091333333,11.8359333333,16.9196,16.5227333333,14.2074583333,16.8855,18.3857333333
793.93,18.3703616162,22.7721333333,18.0953333333,20.8982,11.5369666667,16.7556,17.0499333333,14.041925,16.526125,18.1609333333
794.24,18.6694410774,22.5334666667,17.8874,20.9184,11.2016,16.7087333333,16.7470666667,13.9872694444,16.9535833333,18.0826333333
794.55,19.9643666667,23.8565333333,18.9909333333,21.9954,12.4663333333,18.0418666667,18.3332,15.0930666667,18.549125,19.2674
794.86,19.7138612795,23.4406,18.7228,21.4912666667,11.9897,17.4972,17.9401333333,15.1234472222,18.5215833333,19.0549333333
795.16,19.9264531987,23.9076666667,19.025,21.6322666666,12.5893333333,17.8114,18.122,15.5845416666,18.4181666667,19.3030333333
795.47,21.0696993266,24.7046,20.4083333333,22.9574,13.9275666667,18.6249333333,19.241,16.7710277778,19.4995,20.5799333333
795.78,21.436276431,24.6681333333,21.0246666667,23.6003333333,14.0619666667,19.1412666667,19.733,17.4031805555,20.54475,21.2843333333
796.09,21.751969697,24.6177333333,21.5226,23.9158666667,14.3297666667,19.9086666667,20.098,18.0856583333,21.0045,21.6280666667
796.40,21.5409531986,24.6128666667,21.2618,23.8274666667,14.052,20.3364666667,19.5863333333,18.2265194444,20.5222083333,21.7631
796.70,21.6618124579,24.753,21.197,23.8412666667,13.9423,20.7307333333,19.4433333333,18.2219555555,20.916,21.7641666667
797.01,21.8644703704,25.1196,21.2902666667,24.6826,14.5682333333,20.7839333333,20.1042,18.5505083333,21.5097083333,21.8419333333
797.32,21.8411589225,25.4666,21.2772666667,24.8138666667,14.5859333333,20.7719333333,19.8525333333,18.4452611111,22.05275,21.3649666667
797.63,22.1060686869,26.1116,21.9247333333,25.2337333333,15.3459,21.4399333333,20.9132666667,19.1180666667,22.269125,21.9282333333
797.93,21.9016754209,25.7915333333,22.1060666667,25.3575333333,15.2507666667,21.4658666667,20.4765333333,19.3691555555,22.2384583333,21.5901666667
798.24,22.4000107744,25.7647333333,22.5974,26.0966666667,15.4293,22.5396,20.9523333333,20.0234916667,22.90325,22.2943666667
798.55,22.7961222222,25.835,23.5127333333,26.4875333333,15.6414333333,23.4624666667,21.2042666667,20.78015,23.6021666667,22.5197666667
798.85,21.9115249158,24.4516666667,22.3533333333,25.4644666666,14.2368666666,22.47,20.3426,19.30605,22.6457083334,21.4827
799.16,22.0646542087,24.9656666667,22.5154666666,25.4961333333,14.562,22.203,20.4216666667,19.4025888889,22.77375,21.4213333333
799.47,21.8523481482,25.0095333333,22.1996,25.951,14.1958333333,21.7326666667,20.4294,19.1575888889,23.0555416667,21.0094666667
799.78,21.0442717172,24.0450666667,21.8651333333,25.1385333333,13.2285333333,20.8465333333,19.7378666667,18.5702472222,22.7152083333,19.9662666667
800.08,20.3733084175,23.3785333333,21.5722,24.5577333333,13.0233333333,20.5138666667,19.4480666667,18.2816138889,22.4345416666,19.3272
800.39,20.2480717172,23.2228,21.7370666666,24.2972,13.3980666667,21.2342,19.5046,18.4186833333,22.804875,19.5277
800.70,20.1208154882,22.3996666667,21.3579333333,23.8194666667,13.1097,20.9414,19.0356,18.2366333333,22.487625,19.5138
801.00,19.6521080808,21.4444666667,21.1432,23.0358666667,12.7384333333,20.4249333333,18.4164666667,18.1754833333,22.1223333333,19.0459666667
801.31,19.6220299663,21.7148,21.5608666667,22.8065333333,12.9219666667,20.7613333333,18.0776666667,18.1343944445,21.958,18.989
801.62,19.7288084175,22.1788666667,22.0404666667,22.8921333333,13.2951,21.0972,17.8979333333,18.2337694444,21.7587083333,19.1600333333
801.92,19.7432892256,22.5450666667,22.2222,23.0065333333,13.2948333333,21.0073333333,17.7238666667,17.9776333333,21.5446666666,19.3695
802.23,20.184730303,23.8258,23.1212,23.7046,14.3675,22.4016,18.3182,19.1622277778,22.7461666666,20.3523666667
802.54,20.6917942761,24.0361333333,23.2955333333,24.0136,15.0793666667,22.8420666667,18.9569333333,19.4089333333,22.86475,21.3342
802.84,20.0274501684,23.2124666667,22.6076666667,22.8948666667,14.6675,22.3509333333,18.2310666667,18.773675,21.806625,20.9259
803.15,21.8332959596,24.7684,24.0302666666,24.6628666667,16.6628666667,23.8493333333,19.9322,19.9613833333,23.2485,22.7910333333
803.46,22.6789558923,25.7712,24.7706,25.4176666667,17.423,24.4546,20.6096,20.4947444444,23.880875,23.638
803.76,23.9732468014,26.5278,26.1550666667,26.6812666667,18.7791666667,25.9502666667,21.6372666667,21.9494555556,24.936125,24.9086333333
804.07,24.5101936027,27.7552,26.7948,27.5417333333,19.6905666667,26.6880666667,22.6469333333,23.1620388889,25.4890416667,26.1580666667
804.38,24.7453656566,28.2117333333,26.7596666667,27.8254666667,19.7173333333,26.8240666667,22.5534666667,23.1226916667,25.8316666667,26.0085666667
804.68,24.8452757576,28.3439333333,26.5878,27.8494,19.7956333333,26.4731333333,22.6309333333,23.151925,25.8197916667,26.2221333333
804.99,24.6113791246,28.5212,26.5877333333,27.8839333333,20.3579666667,26.3586666667,23.2151333333,23.4571944445,25.71625,26.2155666667
805.30,25.0776407407,28.267,26.4872666667,28.0015333333,21.2629,26.5949333333,24.3775333333,24.0863444445,26.229125,26.7924
805.60,25.957137037,29.0976,26.8608,28.2991333333,21.8050333333,26.5946666667,24.6384,24.639125,26.4922083333,26.9471
805.91,26.2886946128,29.4282,27.1485333333,28.7522666667,22.2761333333,27.3282666667,24.8614,25.0886944444,27.1260833333,26.9868
806.21,27.3299127946,30.3775333333,27.8378,29.7355333333,23.4532666667,28.5926,25.5450666667,26.1890888889,28.1305833333,27.9048
806.52,26.1777316498,28.9199333333,26.2145333333,28.5037333333,22.4040666667,27.3485333333,24.4637333333,25.5859777778,27.2604583334,26.5410333333
806.83,25.6445121212,28.3603333333,26.0614,28.137,22.1838666667,26.7100666667,24.4540666667,25.4774916667,27.0630833333,26.0936333333
807.13,24.7263848485,27.6033333333,25.5471333333,27.3472,21.2368,25.1592,23.8200666667,24.3167888889,26.4682916666,25.3458
807.44,24.4508468014,26.7780666667,25.7758,26.9337333333,20.8129,24.6400666667,23.4298666667,23.6042583333,26.327,24.6138333333
807.74,25.2137659933,27.4749333333,27.5194666667,28.1424666667,21.9391333333,25.3763333333,23.9154,24.4892277778,27.2480416667,26.0400666667
808.05,25.6749838384,27.7491333333,28.4135333333,28.7719333333,22.5232666667,25.9426,24.4867333333,25.3023583333,28.0375416667,26.7188666667
808.35,25.6648673401,26.9336666667,28.0756,28.4388666667,21.8058,25.4578,24.2268666667,25.0433361111,27.9339166666,26.4258
808.66,25.3813161616,27.2794,28.3466,28.3919333333,21.6345333333,25.418,23.5792666667,24.6850805556,27.67675,26.2391333333
808.97,24.4479643098,26.1964,28.0077333333,28.0154666667,21.3101666667,24.9633333333,23.4372666667,24.5032166667,27.1917083333,25.9421333333
809.27,24.3329380472,26.4246666667,28.47,28.3685333333,21.4364,24.8867333333,23.8408666667,24.9638888889,27.4832916667,25.9173
809.58,24.1314387205,26.4514,29.7766,28.4928666667,21.3118666667,24.7928,24.1946666667,25.3027527778,28.0901666667,26.0846
809.88,24.382306734,27.2754666667,31.0953333333,29.1104,22.1234,26.0103333333,24.6501333333,25.725175,28.4449166667,26.6035
810.19,24.3565548822,27.0234666667,30.9568666667,28.7997333333,21.8491,26.3422,24.3958,25.5802694444,28.360875,26.7355333333
810.49,24.0662040404,26.9134,30.7437333333,28.1133333333,21.4096666667,26.0337333333,23.9293333333,25.4383861111,27.49175,26.1734
810.80,23.9271397306,27.8280666667,31.2029333333,28.5716,21.7962333333,26.7836,24.1938666667,26.0035694445,27.9970416666,26.4243
811.10,23.2719579125,27.5,30.3488,27.857,21.9005333333,26.7856666667,24.6090666667,25.8716083333,27.4075833334,25.7355333333
811.41,23.6111292929,27.6736,30.5554666667,27.6648666667,22.3396333333,27.2744,25.4081333333,25.8471166667,26.9585833333,26.2456
811.71,25.1039447811,28.8832,32.1077333333,28.7354,24.4112333333,29.1612666667,27.0317333333,27.2444027778,28.4713333333,27.7270333334
812.02,25.5846912458,29.4314666667,32.7735333333,29.5521333333,25.1635,29.5864,27.8120666667,27.9769638889,29.5757083333,28.187
812.32,25.7651538721,29.8619333333,33.1604666667,29.9567333333,25.7815,30.3281333333,27.9447333333,28.0825722222,29.4420416667,28.5880666667
812.63,25.9112114478,29.6794666667,33.0347333333,29.6530666666,25.7620666667,30.3733333333,27.3517333333,27.7423583333,28.7330416667,28.7395333333
812.93,25.1709868687,28.9299333333,32.2018,28.9123333333,25.3246333333,29.6402,26.8421333333,27.3867138889,27.59325,28.1842333333
813.24,24.859083165,28.097,32.0919333333,28.2141333333,24.9662,28.7000666667,27.0174,27.0387861111,27.8002916667,28.0611
813.54,25.0733340067,28.5880666667,32.6094,28.8382,25.6255666667,28.7580666667,27.5424666667,27.4459277778,27.8206666667,28.2351
813.85,25.4099986532,29.5641333333,33.3334,29.8092,26.1307666667,29.7002,27.8110666667,28.1884194445,28.485375,28.9827666667
814.15,24.8400252525,28.1432666667,32.5182,29.2662666667,25.4529666667,28.7317333333,27.5363333333,27.7453388889,27.2587083333,28.7136666667
814.46,24.3688781145,27.6396666667,31.9054,28.6674666667,24.1973666667,27.6945333333,26.8029333333,26.8182416667,26.7395416666,28.0081666667
814.76,24.7894781145,28.3422,32.5804,29.3010666667,24.9193333333,27.8315333333,27.4104,27.3640777778,27.6992916667,28.0868333333
815.07,22.3255434343,27.1086,30.5817333333,27.4875333333,23.0087333333,25.2776,24.7722666667,24.8669638889,25.6258333333,25.9721
815.37,22.129040404,26.3908666667,29.7998666667,26.987,22.8215,25.1002,24.1123333333,24.3091083333,24.666,25.6431666667
815.68,22.4746218855,25.7495333333,29.9736,27.1074666667,23.0776666667,24.6914,24.1798666667,24.3571277778,24.851,25.6040333333
815.98,22.1609319865,25.8366,30.1686,26.7357333333,23.3679,24.1590666667,24.5222,24.3737972222,25.3839166667,25.6681666667
816.29,23.6270380471,26.9210666667,31.0772666667,27.7608,24.8262,25.3435333333,25.7761333333,25.2003527778,26.47375,27.0950666667
816.59,24.7156080808,28.5799333333,32.0050666667,28.8221333333,25.9063333333,27.1596,26.2572666667,26.1197138889,27.4435833333,28.396
816.89,24.0826138047,28.3374,31.2367333333,28.1981333334,25.4462333333,26.814,25.561,25.88855,26.909375,27.9851333333
817.20,23.8240316498,27.9012666667,30.6731333333,28.0207333333,25.3485,26.5152666667,25.5754,25.5568444444,27.061,27.7539333333
817.50,24.4900707071,28.7154,31.3317333333,28.4238666667,25.8827,27.0292,25.6738,25.844875,27.7039583333,27.9629333333
817.81,23.7890707071,28.1723333333,30.5239333334,27.7378,25.2076666667,26.4804666667,24.8353333333,25.2613138889,26.6685,27.4698666667
818.11,22.2753946128,26.5528666667,28.6234,26.2115333333,23.3977333333,24.8768666667,23.1323333333,23.745375,24.9479583333,26.0181333333
818.41,22.0698094276,25.7153333333,27.9598666667,25.8937333333,22.4413333333,24.3254666667,22.8241333333,23.284925,24.7166666667,25.8379333333
818.72,21.9746249158,25.7641333333,27.9475333333,25.5167333333,21.9287333333,24.294,22.5546666667,23.1019833333,24.3359166667,25.7897666667
819.02,21.6344420875,25.9352,27.1333333334,25.0226666666,21.1843,24.4166666667,22.3545333333,22.4172583333,24.1947083333,25.5591
819.33,20.4868616162,24.6185333333,25.5185333333,23.7639333334,19.7391,23.4639333333,21.2458,20.8554361111,22.806625,24.6641333333
819.63,18.8208538721,23.7821333333,23.8061333333,22.3398666667,18.055,22.1782,19.7486666667,19.117275,21.8956666667,23.1328
819.93,18.0001148148,22.9400666667,22.5569333334,21.496,17.1480666667,20.9316666667,19.1408666667,18.0549833333,20.959625,22.1688666667
820.24,17.4738390572,22.2608666667,21.7400666667,20.8544666667,16.5109,20.0402,18.6113333333,17.0833805556,20.4605416667,21.6533
820.54,17.25726633,22.249,21.3539333333,20.5393333333,16.2593,19.759,18.5236,16.6868416666,20.3169583333,21.3637666667
820.85,17.2376888889,22.516,20.9566,20.4948,16.3096333333,19.7348,18.5717333333,16.5297805555,20.3440416666,21.6102
821.15,17.4406087542,22.528,20.8464,20.7526,16.4521666667,19.6593333333,18.7246666667,16.4748472222,20.693125,21.9045333334
821.45,17.5585383838,22.6687333333,20.6872666667,20.8441333333,16.4668666667,19.6714,18.9056666667,16.3839388889,20.7686666666,22.1013666667
821.76,17.9412289562,23.2922,21.0358,21.2616666667,16.9369333333,20.0526,19.416,16.7198527778,21.1755833333,22.5916333333
822.06,17.8954744108,23.2891333333,20.8972,21.2780666667,16.9508666666,19.9515333333,19.4441333333,16.6793805555,21.3992083333,22.7215
822.36,17.8881360269,23.2866666667,20.9130666667,21.3231333333,17.0317,19.819,19.5683333333,16.6868666667,21.3715833333,22.8012
822.67,17.9474616162,23.3928,20.991,21.3532666667,17.1073666667,19.7988,19.5686666667,16.7087777778,21.39025,22.9307333333
