wavelength,Back_SpoPlum,Belly_SpoPlum,Breast_SpoPlum,Crissum_SpoPlum,Crown_SpoPlum,DorTail_SpoPlum,Patch10_SpoPlum,Rump_SpoPlum,Throat_SpoPlum,WingTip_SpoPlum
734.84,24.2323,51.1733333333,29.2870666667,52.2214,19.4205,12.6414666667,45.8368,30.9513333333,28.2318666667,14.6318666667
735.16,24.37509,51.4508666667,29.554,52.2706666667,19.7043,12.9582666667,45.9418,30.9804444444,28.3808,14.9981
735.48,24.7430233333,51.5916,29.9818,52.5808666667,20.2027,13.4946666667,46.2759333333,31.3855777778,28.8287333333,15.4477
735.79,24.7363433333,51.6941333333,30.0472,52.464,20.2793666667,13.5173333333,46.2842333333,31.4058444445,28.845,15.3427666667
736.11,25.0486833333,52.2024,30.3201333333,52.8324666667,20.4984,13.8571333333,46.845,31.8641777778,29.1184,15.6445666667
736.43,24.8663433333,52.5134666666,30.3387333333,53.1522666667,20.4318333333,13.6385333333,47.0248333333,32.0067111111,29.2552,15.2417666667
736.74,24.83072,52.4967333333,30.2736666667,53.0544666667,20.3414,13.4844,47.0003,31.9016,29.2363333333,14.9360333333
737.06,25.2497666667,52.6752,30.7585333333,53.2028,20.6789,13.7406666667,47.3233333333,32.2758666667,29.5208666667,15.2866666667
737.38,25.6274033333,52.7495333334,30.9776666667,53.3673333334,20.7695333333,13.8434666667,47.7621333333,32.5682,29.6217333333,15.3042
737.69,25.4616733333,52.3902666667,30.7975333333,53.0996,20.6338666667,13.7256666667,47.4863,32.2429777778,29.5581333333,15.3428666666
738.01,25.4563666667,52.2609333333,30.6571333333,52.7736,20.5674666667,13.5103333333,47.4995666667,32.1037111111,29.3088666667,15.0904333333
738.33,25.48015,52.1245333333,30.6122,52.729,20.6200666667,13.6912666667,47.6186,32.0552,29.271,15.2892333333
738.64,25.0683166667,51.9544666667,30.0246,52.2575333333,20.2115333333,13.1582666667,47.4148666667,31.7056666667,28.8758666667,14.7983333333
738.96,24.9449,52.0832,29.9880666667,52.5701333333,20.0395,13.0282666667,47.4576333333,31.6102666667,28.8011333333,14.6282
739.28,24.65909,51.9873333333,29.6834,52.6789333333,19.7844333333,12.6894666667,47.3491,31.4295555556,28.638,14.4069666667
739.59,24.5756533333,51.6752666667,29.6099333333,52.6946666667,19.8936333333,12.6521333333,47.0458,31.2495555556,28.7105333333,14.4033333333
739.91,24.3552633333,51.4431333333,29.2999333333,52.4152,19.7146,12.3346,46.8363,30.9693555556,28.3333333333,14.4009666667
740.23,24.04701,51.3178,29.0018666667,52.2680666667,19.3580666667,11.976,46.4632,30.6632,28.0104,14.1144
740.54,24.0565266667,51.5438666667,29.0184,52.1947333333,19.7491666667,12.2909333333,46.4819666667,30.7030222222,28.0921333333,14.385
740.86,24.08535,51.3145333333,29.0278,52.0382,19.9531666667,12.5297333333,46.3573,30.6267333333,28.1911333333,14.6604
741.18,24.5735833334,51.8652,29.4820666667,52.4182666667,20.3145,13.0471333333,46.7706666667,31.0288,28.494,14.9304666666
741.49,24.9192766666,52.1230666667,29.9375333333,52.806,20.557,13.5686,46.9259333333,31.3907555556,28.9684,15.4605666667
741.81,25.11956,52.526,30.1268,53.0766,20.8288666667,13.7545333333,47.1828333333,31.5263777778,29.2387333333,15.4945333333
742.12,25.5193266667,52.778,30.6357333333,53.4414,21.1325333333,14.1370666667,47.2469,31.8505555555,29.5017333333,15.7767666667
742.44,25.60425,52.6270666667,30.5200666667,53.1176,21.1702333333,13.9717333333,47.0345666667,31.7040222222,29.3527333333,15.8525666667
742.76,26.2182266667,53.0024666667,31.125,53.2826666667,21.4974333333,14.3317333333,47.4741666667,32.0448444445,29.4322,16.2554
743.07,26.0833566667,53.0302666666,31.1575333333,53.1395333333,21.3257,14.1272666667,47.4438333333,31.8029777778,29.2908666667,16.1743666667
743.39,26.1191766667,52.9454666667,31.115,53.0090666667,21.2668,14.2362,47.2818,31.8030222222,29.3636,16.3742666667
743.70,26.3761966667,53.4012,31.4400666667,53.4968666667,21.5818666667,14.3724,47.9586333333,32.1103111111,29.5528666667,16.5788333333
744.02,26.1979833333,53.0475333333,31.0934,53.2712,21.1711666667,13.9390666666,47.7352333333,31.8836888889,29.4407333333,16.4647
744.34,26.26313,52.9182666667,31.0753333333,53.4685333334,21.1650666666,14.1479333333,47.5786333333,32.0837777778,29.3396,16.5064666667
744.65,26.2226633333,52.7678666667,31.0838666667,53.1700666667,21.2739,14.2444666667,47.6028333333,32.1687333333,29.4156666667,16.5598333333
744.97,26.3803,53.0252666666,31.3904666667,53.7651333333,21.5872333333,14.2412666667,47.8444666667,32.3968888889,29.5554666667,16.7459
745.28,26.4774633333,53.0936666667,31.5596666667,53.7456,21.4892333333,14.1258,47.8954333333,32.5630888889,29.5494,16.6778666667
745.60,26.9193533333,53.5422666667,31.8322,54.2397333333,21.9399333333,14.4455333333,48.5566666667,33.2132666667,29.8972666667,16.9317666667
745.91,27.18793,53.7308,32.2819333333,54.3878,22.1875333333,14.9199333333,48.7500333333,33.4049111111,30.2244666667,17.2869
746.23,27.1829666667,53.4762,32.2186,54.3243333333,22.3392,15.1436666667,48.6279666667,33.5176,30.3796666667,17.3826666667
746.55,27.4172833333,53.8131333333,32.5030666667,54.5106666667,22.5836333333,15.628,48.832,34.0372444445,30.827,17.6861
746.86,27.5647666667,53.7398,32.6684666667,54.5715333333,22.7204,15.7971333333,48.9067666667,33.9876444444,30.8348666667,17.5378333333
747.18,28.0232733333,53.5495333333,33.0645333333,54.6555333333,23.0645333333,16.3176666667,48.9063666667,34.3868222222,31.4241333333,18.0831333333
747.49,28.2988133333,53.8251333333,33.3549333333,55.0937333333,23.1817333333,16.4268,49.2561,34.5388888889,31.5112666667,18.0789333333
747.81,28.45294,54.401,33.7169333333,55.2906,23.5373,16.5823333333,49.5414333333,34.6955555556,32.1032,18.4091
748.12,28.83691,54.7632666667,33.9636,55.8642,23.8620666667,16.8542666667,50.0107333333,35.0901111111,32.4600666667,18.7025333333
748.44,29.1085966667,55.0191333333,34.048,55.7704,24.0998666667,17.2211333333,50.1725333333,35.3254666667,32.8110666667,18.8014
748.75,28.9535666667,54.9962,33.8508666667,55.9945333333,23.9825666667,17.2898666667,50.2066,35.2931111111,32.8526,18.6985
749.07,28.22493,53.9350666667,33.3031333333,55.0052666667,23.4557333333,17.0218,49.2395666667,34.4146444444,32.3022,18.2978666667
749.38,27.9101033333,53.7958666666,32.7804,54.802,23.3379,16.7208666667,49.036,34.2640666667,32.2846666667,18.1081
749.70,27.5512366667,53.9710666667,32.4460666667,54.9876666667,23.1023666667,16.2599333333,49.0897,34.0665777778,32.0765333333,17.8202
750.01,27.1412366667,53.2992666666,31.9033333333,54.4445333333,22.6385666667,15.6328,48.615,33.5726444444,31.3834666667,17.3243666667
750.33,27.1646066667,53.3769333333,31.7577333333,54.5321333333,22.5953333333,15.4507333333,48.6781,33.5575111111,31.4494666666,17.3409
750.64,26.7906866667,53.4652,31.3728,54.1816666667,22.2934333333,14.9514,48.3081666667,33.1344444444,30.9299333333,17.0262
750.96,26.5038733333,53.3460666667,31.1005333333,54.0647333333,22.0918,14.6540666667,48.1725666667,32.9130888889,30.6222666667,16.7252666667
751.27,26.0915366667,52.7536666667,30.7004,53.3936,21.6366333333,13.9734,47.5887333333,32.4641333333,29.9839333333,16.2231666667
751.59,25.63117,52.2268666667,30.1916666667,52.8229333333,21.3282666667,13.4317333333,46.9266666667,31.9902666667,29.6528666667,15.9930666666
751.90,25.00911,51.475,29.5306,52.1082,20.5362666667,12.5853333333,46.2942,31.1758,28.6206,15.4716333333
752.22,24.54862,51.1836666667,29.2004,51.6442666667,19.9968666667,11.865,45.8237666667,30.4884222222,28.0422,14.9870666667
752.53,24.95337,52.0103333333,29.7632666667,52.3964,20.3584666667,11.939,46.5515333333,31.0592,28.6285333333,15.2091666667
752.85,24.61088,51.5674666667,29.6748,52.091,19.9545,11.6099333333,46.2537,30.6841555556,28.1788666667,14.6942
753.16,24.84576,51.351,29.8119333333,51.9484,20.2344666667,12.09,46.1479333333,30.8573333333,28.3888,15.0167333333
753.47,25.0068666667,51.4024,29.8602,52.0257333333,20.3887666667,12.1801333333,46.0979,30.7502888889,28.4754666667,15.1518
753.79,25.0770533333,51.5932666667,30.0660666667,52.1162,20.4309333333,12.2324666667,45.9984333333,30.7409777778,28.7198,15.2849666667
754.10,25.00205,51.3038666667,29.8458666667,52.1255333333,20.1347666667,12.1514,45.8955333333,30.5298888889,28.4365333333,15.0335333333
754.42,25.2743766667,51.478,30.4522,52.3990666667,20.3415,12.4156,46.0461666667,30.6798444445,28.8912,15.365
754.73,25.0717666667,51.2342666667,30.2804666667,52.3564666667,20.0462333333,12.1451333333,46.0791666667,30.4808222222,28.7294,15.269
755.05,25.00435,51.3841333333,30.469,52.3652666667,19.98,12.3222,45.9538333333,30.5277333333,28.6391333334,15.3606333333
755.36,25.34245,51.7745333333,30.6740666667,52.7680666667,20.1941333333,12.7747333333,46.3120666667,30.9437555556,28.7673333333,15.5209666667
755.67,25.538,51.5566666667,30.62,52.6266666667,20.4283333333,13.0833333333,46.1716666667,31.0455555555,28.6766666667,15.8433333333
755.99,25.2677766667,51.18,30.0915333333,52.0586666667,20.1365,12.8473333333,45.6066,30.6850222222,28.1943333333,15.6434333333
756.30,25.2427066667,51.3350666667,29.8639333333,52.1846666667,19.9127333333,12.7288,45.3604,30.6925111111,28.1006,15.6825
756.62,25.10471,51.404,29.7936666667,51.9610666667,19.6611,12.7194666667,44.9219666667,30.3249111111,28.1528,15.5226333333
756.93,25.10624,51.7433333334,30.069,52.2956,19.6917666667,13.0132,45.2588,30.6630888889,28.4084,15.6275666667
757.24,24.9459166667,51.4062666667,30.0100666667,51.8804666667,19.6509666667,13.2165333333,45.2087,30.7347333333,28.1898,15.7214333333
757.56,25.23266,51.8644,30.5618,52.2598666667,20.0731,13.9149333333,45.3521666667,31.1464444444,28.7435333333,16.1748333333
757.87,25.0271133333,51.7864666667,30.2429333333,52.0575333333,20.2032,13.8588666667,45.1627333333,31.0151555556,28.5638666667,16.0236666667
758.18,25.9840566667,52.9848666666,31.0038,53.0281333333,20.9873333333,14.9261333333,46.0827,31.9031777778,29.5403333333,16.8443
758.50,26.1856433333,53.0871333333,30.9348,53.2103333333,20.9796666667,15.0764,46.3838666667,31.9427111111,29.4279333333,16.8979333333
758.81,26.11304,53.0981333333,30.9775333333,53.2969333333,21.0569333333,15.1126,46.4926666667,32.0211111111,29.8110666667,17.1554
759.13,26.6723533333,53.6272666667,31.7120666667,53.8154,21.6213,15.7404666667,47.0712333333,32.8743777778,30.5760666667,17.867
759.44,26.90994,53.661,31.8034666667,53.9950666667,21.7984666667,16.0588666667,47.2744,33.0636888889,30.7812,18.3359333333
759.75,26.42837,53.4123333333,31.5046666667,53.5536666666,21.5262,15.8002,47.1436666667,32.7063333333,30.2482,17.8047666667
760.07,26.4383166667,53.4424666667,31.5798,53.8694,21.694,15.5863333333,47.7898666667,33.0938666667,30.3324666667,17.6657333333
760.38,26.6280533334,53.5677333333,31.594,53.9669333333,21.7723333333,15.5182,47.8844333333,33.0989555556,30.5511333334,17.8218333333
760.69,26.89818,53.6156666667,31.8670666667,54.2416,22.0746,15.6981333333,48.0177666667,33.2846666667,30.7964,17.8978666667
761.01,26.6079833333,53.4355333333,31.6011333333,54.0874666667,21.7449,15.1517333333,48.1736,33.2812,30.6742666667,17.6142666666
761.32,26.5259033333,53.1356,31.2944,53.6856,21.4117666667,15.0571333333,47.8883666667,33.2138,30.6579333333,17.4297333333
761.63,25.86052,52.2463333333,30.7142,53.1611333333,20.9204666667,14.548,46.9962666667,32.5058,30.1856,16.7186
761.94,25.7329633333,52.0744666667,30.8838,52.9496666667,20.8283666667,14.1828666667,46.7861,32.4297777778,30.2302,16.5772333333
762.26,25.86868,52.4858666667,31.1366666666,53.1989333333,21.1010666667,14.1587333333,47.1451666667,32.6157111111,30.2782666667,16.4733
762.57,25.4565966667,52.0466,30.7571333333,52.8762666667,20.6646,13.809,46.8503,32.0703555556,29.8929333333,16.0139666667
762.88,25.19997,51.704,30.5533333333,52.7232666667,20.3771333333,13.4568,46.7799333333,31.8258666667,29.6783333333,15.8429
763.20,25.62559,51.8101333333,30.9006,52.9776,20.6439,13.7415333333,46.9648333333,32.0363777778,30.0640666667,16.3109
763.51,25.16964,51.632,30.6731333333,52.7072666667,20.1006666667,13.2836666667,46.5325,31.5282888889,29.6399333333,15.939
763.82,25.2624033333,51.8174,30.8050666667,52.9736666667,20.1563333333,13.3904666667,46.7584666667,31.6908444444,29.7780666667,16.0377
764.14,25.26408,51.7602666667,30.6314666667,52.7526666667,20.2370333333,13.378,46.7696333333,31.7041333333,29.6092666667,16.1904
764.45,25.2590633333,51.5414666666,30.6833333333,52.6285333333,20.2379,13.4163333333,46.6076333333,31.5607777778,29.591,16.1232666667
764.76,25.14529,51.5108,30.876,52.834,20.1030333333,13.2320666667,46.7668333333,31.62,29.662,16.1431
765.07,25.2491733333,51.5638666667,31.0591333333,52.6916,20.1758333333,13.2878,46.9592,31.8610666667,29.5878,16.3753
765.39,25.0479733334,51.241,30.6716666667,52.3713333333,19.9747333333,12.9827333333,46.7732,31.4606666667,29.3060666667,16.1141666667
765.70,24.9418166667,50.6643333333,30.4618666667,51.9078,19.7462666666,12.9578666667,46.3352666667,31.2851777778,29.2507333333,15.9773333333
766.01,25.01094,50.826,30.5167333333,52.0874666667,19.8330333333,12.6712666667,46.4965666667,31.3837555556,29.2584,15.8783333333
766.32,24.8059333333,50.9702,30.5312666667,51.9438666667,19.7773,12.4224,46.1601666667,31.2233777778,29.0758666667,15.5232
766.64,24.9512733333,51.1714,30.6423333333,52.0906,19.8798,12.5814,46.4403,31.5287777778,29.0374666667,15.6413333333
766.95,26.0122766667,51.4616666667,31.3476,52.2424,20.7361666667,13.7932666667,46.984,32.6654,29.836,16.5703666667
767.26,25.48907,50.7543333333,31.0466,51.3496666667,20.3341,13.6037333334,46.1388,32.1655555555,29.3186666667,16.316
767.57,25.2953933333,51.0214666667,31.0828666667,51.5207333333,19.8522333333,13.3257333333,46.1771666667,32.0469333333,29.4583333333,16.0925666667
767.88,25.1075266667,51.1272,30.7599333333,51.5978,19.6949,13.0102,46.2537,31.9010888889,29.3874666667,16.0082666667
768.20,24.94252,51.0453333333,30.2691333333,51.2672666667,19.4126333333,12.8403333333,46.1244666667,31.4109333333,28.815,15.5926
768.51,24.57993,51.1368666667,30.1092,51.5008,19.2164,12.4898,46.0887333333,31.0682222222,28.8546,15.2387333333
768.82,24.47207,51.4494666667,30.1091333333,51.9172,19.1559666667,12.5716666667,46.2903666667,31.3189777778,29.0092,15.1837
769.13,24.2587166667,51.5365333333,29.9654,52.1584666667,18.8368,12.0663333333,46.3167,31.0052222222,28.8456666666,15.0679333333
769.44,24.4728066667,51.6225333334,30.2092,52.0594666667,19.1027333333,12.5570666667,46.1877666667,31.2118666667,29.2189333333,15.3486
769.76,24.4505733333,51.3358666667,30.1839333333,52.0717333333,18.8123333333,12.3918666667,46.2125333334,30.9788444445,29.2903333333,15.0706
770.07,24.3232366667,51.0918,30.2831333333,51.9970666667,18.9881333333,12.3022,46.1775333333,30.9336222222,29.5474,15.0810666667
770.38,23.7302766667,50.4578,29.6016,51.7644666667,18.9211,11.5615333333,45.469,30.1493333333,29.2057333333,14.6746666667
770.69,24.22675,51.0940666667,29.7904,52.6175333333,19.297,11.3447333333,46.3112666667,30.5504444445,29.2688666667,14.5320333333
771.00,24.4107766667,51.1129333333,30.0258,52.9068,19.6126666666,11.5599333333,46.4639333333,30.5566,29.8232,14.4569
771.32,24.1686166667,50.3092,29.4024666667,52.4161333333,19.4130333333,11.5408,45.8203333333,30.1381333333,29.2505333333,14.0277333333
771.63,24.4553866667,50.3321333334,29.8734666667,52.5632666667,20.0025,11.8355333333,45.9651333333,30.6328666667,29.7522,14.6360666667
771.94,24.4042266667,50.1437333333,29.7391333333,52.4388,20.0692333333,12.0234,45.9825333333,30.6903111111,29.51,14.7631
772.25,24.4220133334,49.8882,29.7282666667,52.2204,20.0559333333,12.2098666667,46.0888666667,30.6921555556,29.4942,14.7018666667
772.56,24.2716066667,49.5803333333,29.5482666667,51.7509333333,20.3554666666,12.4404666667,45.8595333334,30.6977777778,29.3826,14.7287
772.87,24.1770766667,49.4358,29.7759333333,51.6545333333,20.6341333333,12.6209333333,46.0971333333,30.8286,29.5602,15.0742333333
773.18,24.7348,50.3552666667,30.3662,52.6229333333,21.3688666667,13.5848,46.6393333333,31.4335111111,30.4426,15.9807666667
773.50,25.7439166667,51.1639333333,31.1257333333,53.3388,22.4125666667,14.6174666667,47.224,32.326,31.2677333333,17.0926666667
773.81,25.5833266667,51.7562666667,31.318,53.9709333333,21.8360333334,13.9538666667,47.794,32.1986888889,31.1869333333,16.5841333333
774.12,25.7740433333,52.1041333333,31.681,54.3626,22.2870333333,14.5397333333,47.7529666667,32.4776666667,32.1326,16.9525333333
774.43,25.7723766667,52.0586,31.9265333333,54.413,22.2911666667,14.4358,47.6228333333,32.8914222222,32.0587333333,16.9652333333
774.74,26.54935,53.2470666667,33.2528666666,55.2085333333,23.3591333333,15.2200666667,48.6827333333,33.9852222222,33.1204,18.0874666667
775.05,27.32341,54.1457333333,33.757,55.6078,23.8177333333,15.5554,49.1673,34.3313111111,33.5712,18.4740333333
775.36,27.73355,54.1230666667,34.0658,55.4506,23.7682666667,15.5307333333,49.0358333333,34.5750666667,33.5108,18.7583333333
775.67,27.2165666667,53.9341333333,33.4967333333,55.3572,23.2545666667,14.803,48.4135,33.7474222222,33.0883333333,18.1336333333
775.98,27.3294166667,53.9671333333,33.5798666667,55.5457333333,23.0046,14.8472,48.3626333333,33.6326444444,32.8990666667,18.0780333333
776.30,27.0934566667,53.9366666667,32.7418,55.3386,22.2773,14.1259333333,47.9177666667,33.3411555556,32.3868666667,17.5006333333
776.61,27.7333566667,54.2276666667,33.0547333333,55.145,23.0749333333,15.0406666667,48.2462333333,33.9721555556,32.5379333334,18.1677
776.92,27.1083666667,54.0322666667,33.0866,55.0132666667,22.4905,14.8252666667,47.9414,33.6446888889,32.2762,17.6916666667
777.23,27.83897,54.2742,33.6624,54.8628666667,23.2813333333,16.2827333333,48.3261,34.4434444444,32.7099333333,18.8541
777.54,27.3212133333,53.4144,33.1828666667,54.2592666667,22.8819666667,16.0820666667,47.9976666666,34.1396888889,31.8634,18.5301666667
777.85,27.06638,53.1128,32.8691333333,53.8090666666,22.7793,15.8978666667,47.6413333333,33.5790666667,31.4650666667,18.4624666667
778.16,26.9756166667,53.3158,32.7426666667,53.503,22.7719666666,15.7778666666,47.4767,33.2204444445,31.2516,18.6169666667
778.47,26.0528566667,52.6649333333,31.8842,53.1912666667,22.0824,15.2085333333,46.9447666667,32.6175777778,30.1922666667,17.7877
778.78,26.6522933333,53.2316,32.2391333333,53.3872,22.7952666667,15.743,47.3184,32.8291777778,30.5290666667,18.1702666667
779.09,27.3571,53.838,33.3868666667,53.6657333333,23.6924333333,17.0970666667,47.8896,33.7290222222,31.2674666667,19.3619
779.40,27.0281933333,53.3986,33.2977333333,53.3868666667,23.4669333333,16.839,47.3319666667,33.3946444445,31.2598,18.9275666667
779.71,26.9943933333,53.5969333333,33.7765333333,53.4892,23.9533333333,17.4842666667,47.4842333333,33.6008666667,31.5304,19.3232666667
780.02,26.1781533333,52.8224666667,33.3825333333,53.198,22.8009,16.2880666667,47.0143666667,32.7608222222,30.6370666667,18.1810333333
780.33,26.2480466667,52.9522,33.1520666667,53.0960666667,22.4616,15.8075333333,47.1823,32.5045555556,30.6281333333,17.8848666667
780.64,25.6867966667,53.3461333333,32.9169333333,53.5383333333,22.0076333333,15.2738,47.0573666667,32.2403333333,30.6949333333,17.0189
780.95,25.15606,52.8142,32.1474666667,52.4680666667,21.4487,14.4037333333,46.0513666667,31.1347333333,30.0705333333,16.1345333333
781.26,25.9587533333,53.4183333333,32.6593333333,53.4446,22.2179,14.7138666667,46.8007666667,31.6692888889,30.2976,16.6306333333
781.57,25.5409,52.6196666667,32.0911333333,52.785,21.4832666667,14.113,45.9531333333,31.0142888889,29.5077333333,15.6261333333
781.88,26.2157633333,53.4332666667,32.9342,52.9608,22.0359,15.0496666667,45.9813,31.6278444444,30.4324,16.5535333333
782.19,25.7414833333,53.7037333333,32.7708666667,53.6763333333,21.6359666667,14.8697333333,45.9568333333,31.4015555556,30.5417333333,15.8572333333
782.50,27.5236866667,55.5696,34.5461333333,55.6888666667,23.6207333333,16.3898,47.9250666667,33.2866888889,32.3588,17.3782666667
782.81,29.3283633333,56.9862666666,35.8129333333,57.0707333333,25.5180333333,17.9416666667,49.5328666667,35.0216666667,34.0637333333,19.5468666667
783.12,29.6418933333,56.9285333333,35.8882,57.0418666667,25.2581666667,17.5161333333,49.8512666667,35.0224222222,34.2818,19.3983
783.43,30.3352833333,57.6726666667,36.0329333333,57.6081333333,25.811,17.8445333333,50.2292,35.7942444445,34.9589333333,20.1683
783.74,30.33551,57.3047333333,36.0000666667,57.4408,26.2258,18.1218666667,50.3726333334,35.8973111111,34.8101333333,19.7670333333
784.05,30.1798533333,56.1010666667,35.6234666667,56.4241333333,26.3294666667,18.2086,49.6734,35.4244444445,34.3378,20.3478333333
784.36,30.0582533333,56.3449333333,35.8869333333,56.6524,26.0192333333,17.4819333333,49.7567666667,35.6105333334,34.0272666667,20.1178666667
784.67,29.28182,55.6311333333,34.8866,55.2766,24.6276666667,16.7802,48.9467333333,34.9880444444,33.3476,19.0532333333
784.98,30.3844633333,56.3082,35.6337333333,56.2938,25.3495,18.0332,50.2733333333,35.9981555556,34.1782,19.9004333333
785.29,29.5211166667,54.6834,34.4526,55.2849333333,24.5434333333,17.2017333333,49.5942333333,35.3761555555,33.1515333333,19.0381333333
785.60,28.9649166667,53.8366,33.9056,53.8227333333,23.9124,16.5116666667,49.1588333333,35.1006444444,32.6163333333,18.9315333333
785.91,27.3139733333,52.5353333333,31.5928666667,52.1294,21.7990333333,14.2413333333,47.2824333333,33.3355777778,30.7671333333,17.0931
786.22,26.9533,52.8136,31.1365333333,51.9612666667,21.3098666667,13.7906,47.5606666667,33.0053111111,30.3602666667,16.2611
786.53,27.2708733333,53.1686,30.9922,52.2006,21.6237666667,14.1778,47.3222,32.9076222222,30.1614666667,16.5534333333
786.84,27.3407433333,53.2662666667,31.0798,51.9046,21.8444333333,14.3059333333,47.6091,33.3087777778,29.9396666667,16.4452333333
787.14,27.2493733333,53.3990666667,30.6968666667,51.762,21.8704333333,14.0896666667,47.0183,32.8753111111,29.6908666667,16.6568333333
787.45,26.71013,52.7113333333,29.6987333333,50.7288666667,21.0366333333,13.0223333333,45.9087,31.8217333333,28.6752,15.5685333333
787.76,27.5398133333,53.0529333333,29.9298666667,51.1472,21.6441666667,14.2576,47.0203666667,32.4644444444,29.4391333333,16.7464333333
788.07,27.1976566667,52.8930666667,29.4418666667,51.496,21.2439333334,14.3668666667,46.9313666667,32.0765333333,29.2631333333,16.7846333333
788.38,27.0849333333,53.0512,29.8974666667,52.0320666667,21.0897333333,14.3332666667,47.0993333333,32.1944,29.5575333333,16.8686333333
788.69,26.4807233333,53.392,29.8696666667,52.4854,20.6261333333,14.0183333333,46.8395,31.8155111111,29.5694666667,16.4317666667
789.00,26.05159,53.1087333333,29.1907333333,52.4810666667,20.294,13.6439333333,46.4221333333,31.3686666667,28.7744,15.7482333333
789.31,25.6989766667,51.8496666667,29.3333333333,51.6928,20.3595666667,13.8498,46.2190333333,31.1569111111,28.0849333333,15.6569666667
789.62,24.68948,50.5858666667,28.5734,50.7514666667,19.1096333333,13.0352,45.0480333333,30.1731333333,26.8522,14.7103
789.92,24.64407,50.9672666667,29.0733333333,51.3112666667,19.0967333333,13.5827333334,45.3083,30.6302666667,27.1994,14.8837
790.23,24.3454733333,50.2346,28.4885333333,51.111,18.7716,13.2298666667,44.9207,29.7860666667,27.3154666667,14.6756
790.54,23.78164,49.7462666666,28.1815333333,50.9896666667,18.1279666667,12.8831333333,44.9447,29.7082,26.9596,14.0300666667
790.85,24.61159,51.5477333333,29.6726,53.1846,19.1070666667,13.6012,46.9533333333,31.0342888889,28.1473333333,15.3012
791.16,24.63455,52.7039333333,30.3962666667,54.2735333333,19.4017666667,13.7686,47.1719,31.2432222222,28.7257333333,15.0155666667
791.47,25.95886,54.3381333333,32.0176,55.1993333333,20.9848666667,14.41,48.4848666667,32.5597777778,30.3508666667,16.3914666667
791.78,25.5831466667,53.605,30.9751333333,54.2126,20.9514,13.6531333333,47.6819,32.2915555556,29.5842666667,16.2988333333
792.08,27.5027366666,54.5164666667,31.9344666667,55.1,22.4379333333,15.4836666667,49.0806666667,33.5731333333,31.0871333333,18.2654
792.39,28.3613966667,54.8754,33.0523333333,56.1686666667,23.261,16.2651333333,49.6947666667,34.4015555556,32.241,19.4134333333
792.70,28.7700633333,55.3578,33.0568666667,56.6992666667,23.1545333333,16.5772,49.9513666667,34.6016666666,32.6095333333,19.4309333334
793.01,28.26334,55.2148,32.5808,55.9917333333,22.8916,15.9427333333,49.6441666667,34.4458222222,32.3189333333,19.1778666667
793.32,27.03003,53.7647333334,30.7530666667,54.8306,21.4467,13.5616666667,48.7986,32.7918444444,30.8544666667,16.8189
793.62,26.8869966666,54.3689333333,31.1766,55.2760666667,21.4934,13.3675333333,49.0158666667,32.8996666667,30.6974666667,16.4913
793.93,26.7923766667,54.2098666667,30.8133333333,54.8758,20.9398666667,13.3754,48.2975,32.5496222222,30.5940666667,16.6414
794.24,26.0181633333,52.3454666667,29.6222,52.9847333333,19.7344,12.9680666667,47.1357666667,31.8030222222,29.8798,15.7451
794.55,25.5728266667,50.9192666667,29.2244666667,51.9424666667,19.0166666667,12.9256666667,46.1229666667,31.2043111111,29.0089333333,15.9271666667
794.86,25.5013233333,50.7499333333,29.1638666667,51.6609333333,19.0145333333,13.2548,45.7048666667,31.2604,28.9597333333,15.7322666667
795.16,24.7645766667,50.4448,28.7525333333,51.2477333333,18.1502666667,12.9162,45.1906666667,30.2766666667,28.6579333333,14.5574
795.47,24.3540266667,50.0658666667,28.8734,51.1498,18.5675333333,12.5514,44.9826,29.9754666667,28.1687333333,14.3398666667
795.78,23.7649533333,49.5052,28.2470666667,50.3568,17.9439333333,12.2746,44.6452,29.5204888889,27.3418666667,13.4176666667
796.09,23.7367666667,49.8973333333,28.8408666667,50.6651333333,18.2667666667,12.8314666667,44.7891,30.0493777778,27.9894666667,14.1125666667
796.40,25.2068166667,51.5496,30.529,52.3658666667,19.9584,14.6334,46.0279333333,31.3780888889,29.8640666667,15.9334666667
796.70,26.2417866666,52.5468,31.4958666667,53.0761333333,21.1209333333,15.7074,47.2107,32.5003333333,30.6284666667,18.0007333333
797.01,25.94234,52.1498666667,31.1504,52.6571333333,20.779,15.5532666667,47.0342333333,32.5712888889,30.4372,17.7876
797.32,26.4704933333,52.3452,31.3201333333,53.171,21.3496333333,15.5750666667,47.4336333333,32.9352,30.7006666667,18.2411333333
797.63,26.2843966667,53.6297333333,31.6837333333,54.6408,21.6116,15.8417333333,47.5826666667,32.8798222222,30.9692,18.0386333333
797.93,26.1323866667,53.9087333333,31.5842666667,54.8830666667,21.7224,15.8266,47.6986666667,33.4331555556,31.2006,18.2048
798.24,26.3075966667,53.7839333334,31.8416,55.3224666667,22.1367,16.154,48.3489,33.2893555555,30.8701333333,18.1624
798.55,27.3711966667,54.5056666667,32.6142,56.4048666667,22.9308666667,16.6940666667,49.4294333333,34.2996444445,31.7622666667,19.5467
798.85,26.4917366666,54.5232666667,31.9967333333,56.259,21.4750666667,15.6315333333,49.1238666667,33.6404444444,31.3203333333,18.1948666667
