wavelength,Back_LanFulf,Belly_LanFulf,Breast_LanFulf,Crissum_LanFulf,Crown_LanFulf,DorTail_LanFulf,Patch10_LanFulf,Rump_LanFulf,Throat_LanFulf,WingTip_LanFulf
522.79,4.33944444444,12.6358888889,9.43655555557,7.559,4.43155555555,7.63166666667,5.34877777778,5.29,12.4325555556,7.02955555556
523.14,4.37033333333,12.7127777778,9.47422222222,7.62122222222,4.44733333333,7.67688888889,5.37844444445,5.32788888889,12.4723333333,7.05211111111
523.48,4.38744444445,12.7717777778,9.51677777778,7.66433333333,4.45055555555,7.70988888889,5.38588888889,5.35433333333,12.4998888889,7.06644444444
523.83,4.38877777778,12.8025555556,9.52800000001,7.68811111111,4.45144444444,7.71644444444,5.39344444444,5.367,12.5225555555,7.08155555555
524.17,4.37566666667,12.8397777778,9.55755555555,7.72122222222,4.45677777778,7.73,5.39833333333,5.37544444444,12.5667777778,7.07688888889
524.52,4.37288888889,12.8681111111,9.57833333332,7.73277777778,4.44522222222,7.73188888889,5.39877777778,5.37166666667,12.5798888889,7.07444444445
524.87,4.39277777778,12.9137777778,9.62655555557,7.78011111111,4.461,7.758,5.43688888889,5.39722222222,12.6297777778,7.08777777778
525.21,4.43133333333,12.9913333333,9.68988888889,7.84066666667,4.49977777778,7.80244444444,5.47766666667,5.454,12.6894444445,7.12977777778
525.56,4.45388888889,13.0433333333,9.739,7.88777777778,4.51544444444,7.82922222222,5.495,5.49022222222,12.7322222222,7.15566666666
525.90,4.479,13.1182222222,9.78366666666,7.93488888889,4.53988888889,7.87166666667,5.51677777778,5.52155555555,12.7877777778,7.18811111111
526.25,4.51,13.1913333333,9.84044444444,7.98388888889,4.56522222222,7.918,5.54166666667,5.55844444444,12.8394444445,7.211
526.59,4.51966666667,13.2498888889,9.86955555556,8.00588888889,4.555,7.92166666667,5.53877777778,5.56533333334,12.8826666667,7.21688888889
526.94,4.53433333333,13.3078888889,9.9041111111,8.04111111111,4.55955555555,7.93555555556,5.55544444445,5.58688888889,12.934,7.23388888889
527.28,4.55033333333,13.3817777778,9.93066666667,8.07644444445,4.57277777778,7.95377777778,5.57511111111,5.60144444445,12.9866666667,7.24477777778
527.63,4.57255555556,13.4443333333,9.97133333333,8.11766666667,4.593,7.97688888889,5.59866666667,5.62555555555,13.0211111111,7.25655555555
527.97,4.59355555556,13.4984444444,9.99722222223,8.14855555556,4.60577777778,7.99755555556,5.61555555556,5.646,13.0483333333,7.27155555556
528.32,4.61155555556,13.5355555556,10.0263333333,8.18155555556,4.62666666667,8.01733333334,5.63522222222,5.67122222222,13.0808888889,7.28133333333
528.66,4.63022222222,13.5714444445,10.0481111111,8.20922222222,4.63588888889,8.03266666668,5.63855555556,5.69022222222,13.1006666667,7.29055555556
529.01,4.626,13.5925555555,10.0498888889,8.224,4.62733333333,8.02533333333,5.63455555556,5.68466666667,13.1095555556,7.28511111111
529.35,4.62366666667,13.6205555556,10.0571111111,8.23666666667,4.62122222222,8.01911111111,5.63266666667,5.68766666667,13.1222222222,7.27088888889
529.70,4.62744444445,13.6522222222,10.072,8.26455555556,4.62233333333,8.02088888888,5.64544444445,5.694,13.1324444444,7.269
530.04,4.63188888889,13.6816666667,10.0808888889,8.28933333333,4.62255555556,8.01666666668,5.65188888889,5.69944444444,13.144,7.27644444444
530.39,4.64466666667,13.7268888889,10.1036666667,8.33211111111,4.63844444444,8.0388888889,5.66777777778,5.72355555556,13.1644444444,7.287
530.73,4.65544444444,13.7783333333,10.1307777778,8.36733333333,4.65088888889,8.05444444444,5.68022222222,5.75233333333,13.1887777778,7.29577777778
531.08,4.65655555556,13.8075555556,10.1477777778,8.40044444443,4.65722222222,8.05788888889,5.68722222222,5.77133333333,13.2031111111,7.30088888889
531.42,4.65911111111,13.8555555556,10.1716666667,8.43288888889,4.662,8.06744444444,5.68911111111,5.77933333333,13.2328888889,7.30644444445
531.77,4.67555555556,13.9111111111,10.1932222222,8.47622222221,4.665,8.08211111111,5.70066666667,5.80855555556,13.2621111111,7.31877777778
532.11,4.696,13.9784444444,10.2301111111,8.52422222222,4.67222222222,8.10122222221,5.70888888889,5.83177777778,13.3004444444,7.33211111111
532.46,4.69966666667,14.0343333333,10.2516666667,8.56166666668,4.67577777778,8.11599999999,5.71633333333,5.84511111111,13.3423333333,7.34111111111
532.80,4.717,14.0945555555,10.2812222222,8.59877777777,4.69166666666,8.14511111111,5.73533333333,5.87288888889,13.3783333333,7.35877777778
533.15,4.72711111111,14.1485555556,10.3143333333,8.64433333333,4.70188888889,8.17477777777,5.75355555556,5.89844444444,13.4177777778,7.37866666667
533.49,4.73388888889,14.1823333333,10.3278888889,8.68044444443,4.705,8.19277777779,5.75911111111,5.91655555556,13.4593333333,7.38966666667
533.84,4.74133333333,14.2193333334,10.3518888889,8.71322222221,4.70822222222,8.20566666667,5.77177777778,5.93388888889,13.4781111111,7.39355555556
534.18,4.75233333333,14.2632222222,10.3738888889,8.74155555555,4.71688888889,8.21422222221,5.78777777778,5.95322222222,13.5176666667,7.403
534.52,4.75688888889,14.2917777778,10.3812222222,8.77444444443,4.721,8.21955555556,5.79122222222,5.95155555555,13.5406666667,7.41677777778
534.87,4.77122222222,14.3324444445,10.4084444444,8.80233333333,4.72555555556,8.2321111111,5.80222222222,5.96033333333,13.5608888889,7.42622222222
535.21,4.77344444445,14.3628888889,10.414,8.82644444443,4.71566666667,8.23077777779,5.79688888889,5.96833333333,13.5671111111,7.41644444445
535.56,4.759,14.3921111111,10.4281111111,8.84666666668,4.70977777778,8.23066666667,5.79666666667,5.96711111111,13.587,7.40555555556
535.90,4.75611111111,14.4195555556,10.4358888889,8.87011111111,4.70333333333,8.23488888888,5.806,5.97322222222,13.605,7.41722222222
536.25,4.77766666667,14.481,10.4754444445,8.91511111111,4.72388888889,8.25288888888,5.83511111111,6.00344444444,13.6486666667,7.44244444445
536.59,4.80122222222,14.5318888889,10.5153333333,8.96733333335,4.74977777778,8.26488888888,5.85711111111,6.03633333333,13.6982222222,7.46811111111
536.93,4.82366666667,14.5674444444,10.5321111111,8.99977777778,4.76233333333,8.27155555557,5.87166666666,6.04866666667,13.7223333334,7.48777777778
537.28,4.83377777778,14.6162222222,10.5462222222,9.01900000001,4.76155555555,8.28266666668,5.88222222222,6.05655555555,13.7418888889,7.49866666667
537.62,4.857,14.6862222222,10.5912222222,9.0701111111,4.79422222222,8.32700000001,5.90011111111,6.10244444444,13.7881111111,7.52455555556
537.97,4.863,14.7276666666,10.6272222222,9.11322222221,4.79,8.34466666666,5.90366666667,6.09966666667,13.8106666667,7.53777777778
538.31,4.87755555555,14.7912222222,10.6824444444,9.15744444444,4.79188888889,8.36866666668,5.92788888889,6.12844444444,13.842,7.54022222222
538.65,4.89166666667,14.8343333333,10.7114444444,9.21555555554,4.80011111111,8.39533333332,5.94755555556,6.16244444444,13.8853333333,7.54788888889
539.00,4.91677777778,14.9076666667,10.7615555555,9.28322222221,4.82166666667,8.43911111112,5.98633333333,6.20866666666,13.9373333333,7.58277777778
539.34,4.96222222222,14.979,10.8021111111,9.34711111111,4.84155555556,8.46877777779,6.005,6.25233333333,13.9964444445,7.60688888889
539.69,4.97011111111,15.0404444444,10.8263333334,9.38622222223,4.85277777778,8.4898888889,6.01411111111,6.27711111111,14.0426666667,7.61666666667
540.03,4.96344444444,15.0675555556,10.837,9.41322222222,4.83988888889,8.49977777779,6.01911111111,6.29222222222,14.0523333333,7.59944444445
540.37,4.955,15.0975555555,10.8378888889,9.43077777778,4.815,8.51033333332,6.01777777778,6.28877777778,14.062,7.58088888889
540.72,4.95111111111,15.129,10.8415555556,9.44277777778,4.80244444445,8.51633333332,6.00422222222,6.29422222222,14.0672222222,7.554
541.06,4.94166666666,15.1545555556,10.8543333333,9.46455555555,4.79322222222,8.51022222221,5.99955555556,6.30288888889,14.0723333333,7.53533333333
541.40,4.95066666667,15.1911111111,10.8604444445,9.49055555555,4.78944444444,8.5091111111,6.00811111111,6.30844444445,14.1093333333,7.53933333333
541.75,4.965,15.2395555555,10.8786666667,9.52188888888,4.80588888889,8.5241111111,6.02333333333,6.34533333333,14.149,7.55044444445
542.09,4.96622222222,15.2643333333,10.8802222222,9.53266666666,4.804,8.5201111111,6.02311111111,6.35466666667,14.1686666667,7.54711111111
542.43,4.96944444445,15.3256666667,10.9094444444,9.56322222223,4.81233333334,8.52711111111,6.03666666667,6.37055555555,14.2061111111,7.55611111111
542.78,4.97711111111,15.3553333333,10.9184444444,9.583,4.81477777778,8.53477777777,6.03888888889,6.38755555555,14.2375555555,7.56088888889
543.12,4.98288888889,15.3923333333,10.94,9.61244444445,4.81922222222,8.53988888888,6.05777777778,6.40122222222,14.254,7.57133333333
543.46,4.99611111111,15.4341111111,10.9722222222,9.65077777777,4.83288888889,8.54922222223,6.077,6.429,14.2811111111,7.58466666667
543.81,5.016,15.4996666667,10.9965555556,9.68855555554,4.84733333333,8.55788888889,6.08555555555,6.45088888889,14.3185555556,7.60177777778
544.15,5.04244444444,15.5628888889,11.0281111111,9.74533333333,4.86922222222,8.57555555556,6.10511111111,6.49511111111,14.3655555555,7.62766666667
544.49,5.068,15.6383333333,11.0675555556,9.82166666665,4.89722222222,8.59711111111,6.14511111111,6.54,14.4254444444,7.674
544.84,5.09766666667,15.7081111111,11.1128888889,9.88944444445,4.92122222222,8.64033333333,6.18566666667,6.582,14.5051111111,7.70444444444
545.18,5.09733333333,15.7498888889,11.1482222222,9.93355555554,4.91911111111,8.64733333334,6.19477777778,6.60011111111,14.5202222222,7.71777777778
545.52,5.12088888889,15.7925555556,11.1775555556,9.98544444445,4.92033333334,8.66555555557,6.20944444444,6.625,14.5485555556,7.72277777778
545.87,5.15055555556,15.8746666666,11.213,10.0565555556,4.93855555555,8.69733333333,6.24088888889,6.66388888889,14.5881111111,7.75377777778
546.21,5.16677777778,15.9107777778,11.233,10.0953333333,4.94255555556,8.71455555555,6.24522222222,6.68866666667,14.6203333333,7.75611111111
546.55,5.19233333333,16.0037777778,11.281,10.1531111111,4.96333333333,8.74733333332,6.276,6.71166666667,14.6787777778,7.78333333333
546.90,5.19,16.0373333333,11.3004444445,10.1965555556,4.96677777778,8.75611111111,6.28822222222,6.731,14.7138888889,7.792
547.24,5.194,16.0824444445,11.3024444444,10.2392222222,4.95333333334,8.77344444445,6.30255555555,6.74388888889,14.7434444444,7.79111111111
547.58,5.19466666667,16.1115555555,11.326,10.2763333333,4.95255555555,8.79466666668,6.30911111111,6.76433333333,14.7833333333,7.801
547.92,5.212,16.1771111111,11.3653333333,10.3156666667,4.96155555555,8.82411111112,6.33433333333,6.79366666667,14.8308888889,7.80422222222
548.27,5.21733333333,16.2184444444,11.3942222222,10.3513333333,4.97088888889,8.85244444446,6.346,6.81633333333,14.861,7.81333333333
548.61,5.23288888889,16.2565555556,11.4203333333,10.3686666667,4.98355555556,8.8478888889,6.34633333333,6.83144444444,14.8573333333,7.83077777778
548.95,5.26122222222,16.3323333333,11.4385555555,10.4155555555,5.01011111111,8.88555555554,6.37577777778,6.87577777778,14.9263333333,7.84244444444
549.29,5.26255555556,16.4156666666,11.4447777778,10.4605555556,5.01944444444,8.90044444445,6.38722222222,6.89633333333,14.9626666667,7.86577777778
549.64,5.26544444444,16.47,11.4652222222,10.5028888889,5.03177777778,8.93088888889,6.38944444444,6.91833333333,15.0371111111,7.86955555556
549.98,5.28188888889,16.5486666667,11.497,10.5702222222,5.047,8.95911111112,6.41122222222,6.94366666667,15.0802222222,7.88988888889
550.32,5.28266666667,16.5838888889,11.52,10.6271111111,5.05522222222,8.97477777777,6.41155555555,6.98088888889,15.1131111111,7.89133333333
550.66,5.30333333333,16.6774444444,11.5501111111,10.6683333333,5.06266666667,9.00444444445,6.41233333333,7.00911111111,15.1576666667,7.90533333333
551.01,5.33177777778,16.7495555556,11.5955555555,10.7341111111,5.09133333333,9.03588888888,6.42611111111,7.04022222222,15.2161111111,7.92622222222
551.35,5.36655555555,16.821,11.6294444444,10.7908888889,5.12355555555,9.06911111112,6.47377777778,7.07022222222,15.2518888889,7.95577777778
551.69,5.388,16.8914444444,11.6765555556,10.855,5.15966666667,9.08833333334,6.49266666667,7.08866666666,15.2955555556,8.01233333333
552.03,5.43088888889,16.9667777778,11.7164444444,10.8947777778,5.19266666667,9.1308888889,6.52311111111,7.13833333333,15.3594444445,8.04422222222
552.38,5.47233333333,17.0622222222,11.7742222222,10.9768888889,5.22877777778,9.19344444446,6.55377777778,7.21655555556,15.4427777778,8.08433333333
552.72,5.48944444444,17.1274444444,11.8201111111,11.019,5.233,9.2098888889,6.54377777778,7.23822222222,15.47,8.11388888889
553.06,5.46322222222,17.1513333333,11.8465555556,11.0416666667,5.21588888889,9.21877777779,6.52244444445,7.24,15.4861111111,8.09144444444
553.40,5.47088888889,17.1666666667,11.8567777778,11.066,5.21333333333,9.20722222222,6.52455555556,7.251,15.4623333334,8.10177777778
553.74,5.49633333333,17.2208888889,11.8925555556,11.1063333333,5.214,9.23433333332,6.552,7.29044444445,15.4906666667,8.13644444444
554.09,5.51133333333,17.2816666667,11.9131111111,11.1416666667,5.22666666667,9.244,6.58033333333,7.30733333333,15.5203333333,8.15466666667
554.43,5.51255555556,17.3332222222,11.9414444444,11.1832222222,5.24033333333,9.26744444446,6.596,7.32288888889,15.579,8.16511111111
554.77,5.49022222222,17.3621111111,11.9538888889,11.196,5.22277777778,9.23766666667,6.58355555556,7.32055555556,15.5667777778,8.15288888889
555.11,5.45977777778,17.3745555555,11.9626666666,11.1903333333,5.18166666667,9.20966666668,6.54344444445,7.32333333334,15.5817777778,8.13455555556
555.45,5.47011111111,17.4374444445,11.9802222222,11.2445555555,5.18144444444,9.22244444443,6.56111111111,7.36377777778,15.6331111111,8.14366666666
555.80,5.44377777778,17.4638888889,11.984,11.2826666667,5.13788888889,9.20622222223,6.557,7.34233333334,15.6392222222,8.11433333334
556.14,5.42088888889,17.4796666667,11.958,11.3068888889,5.111,9.17533333333,6.52722222222,7.30522222222,15.6453333333,8.09688888889
556.48,5.414,17.4916666667,11.9641111111,11.3317777778,5.09,9.19155555555,6.54722222222,7.30588888889,15.654,8.067
556.82,5.43166666667,17.5145555556,11.973,11.3412222222,5.07433333333,9.187,6.55811111111,7.31922222222,15.6597777778,8.06688888889
557.16,5.407,17.5421111111,11.9665555556,11.3677777778,5.05111111111,9.17766666668,6.54822222222,7.31055555556,15.6938888889,8.04244444445
557.50,5.43055555555,17.5878888889,12.0058888889,11.42,5.07577777778,9.2121111111,6.54844444444,7.35233333333,15.748,8.05833333333
557.85,5.43311111111,17.6124444445,12.038,11.4682222222,5.06644444445,9.24188888889,6.55155555555,7.38044444444,15.7935555556,8.06288888889
558.19,5.43833333333,17.6003333333,12.0511111111,11.5071111111,5.07855555556,9.26455555557,6.571,7.404,15.7734444445,8.06555555555
558.53,5.47855555556,17.6846666667,12.0986666667,11.5952222222,5.12511111111,9.33477777777,6.61677777778,7.48300000001,15.8867777778,8.10488888889
558.87,5.53011111111,17.7716666667,12.1374444444,11.6757777778,5.17377777778,9.40888888888,6.678,7.53144444443,15.9547777778,8.166
559.21,5.53822222222,17.8042222222,12.1474444444,11.702,5.16255555555,9.42822222222,6.67066666667,7.53200000001,15.957,8.14255555556
559.55,5.564,17.8977777778,12.1691111111,11.7485555556,5.18366666667,9.45766666668,6.68433333334,7.5951111111,16.0034444444,8.16111111111
559.89,5.56744444444,17.9448888889,12.1916666667,11.7623333333,5.17811111111,9.47455555555,6.72388888889,7.61644444443,15.9926666667,8.167
560.23,5.61433333333,18.0417777778,12.2372222222,11.8563333333,5.23088888889,9.53377777777,6.76766666667,7.683,16.0756666666,8.22811111111
560.58,5.67733333333,18.1165555555,12.3174444445,11.9792222222,5.29933333333,9.60200000001,6.83955555556,7.75533333333,16.1625555555,8.28433333333
560.92,5.73844444444,18.2061111111,12.3874444444,12.052,5.344,9.66522222221,6.89311111111,7.83477777777,16.2298888889,8.32911111111
561.26,5.71933333333,18.2217777778,12.3773333334,12.0666666667,5.31833333333,9.64277777778,6.893,7.82188888888,16.2298888889,8.31488888889
561.60,5.74688888889,18.2552222222,12.385,12.111,5.33511111111,9.65700000001,6.927,7.84000000001,16.2407777778,8.32733333333
561.94,5.79011111111,18.3702222222,12.4458888889,12.1792222222,5.35866666667,9.68877777778,6.94633333333,7.89455555556,16.3263333333,8.35611111111
562.28,5.79622222222,18.3955555556,12.4415555556,12.1866666667,5.344,9.68644444443,6.93666666667,7.89600000001,16.3102222222,8.35722222222
562.62,5.79588888889,18.4654444444,12.4734444444,12.25,5.34611111111,9.70966666666,6.93344444445,7.92544444445,16.3533333333,8.34922222222
562.96,5.769,18.4891111111,12.4774444444,12.2853333333,5.32588888889,9.69000000001,6.92811111111,7.93233333332,16.3614444444,8.34566666667
563.30,5.747,18.5001111111,12.4766666667,12.3117777778,5.305,9.66911111111,6.90522222222,7.90922222223,16.3694444445,8.33055555556
563.64,5.74722222222,18.5312222222,12.4912222222,12.3598888889,5.29011111111,9.68333333333,6.89288888889,7.94211111112,16.413,8.32633333333
563.99,5.71533333333,18.5467777778,12.4652222222,12.3588888889,5.25722222222,9.63900000001,6.87977777778,7.93555555555,16.4157777778,8.31155555556
564.33,5.68044444444,18.5885555556,12.4461111111,12.3363333333,5.22166666667,9.60411111111,6.83766666667,7.91011111111,16.4091111111,8.28433333333
564.67,5.68666666667,18.6205555556,12.4512222222,12.3662222222,5.20755555556,9.60666666665,6.83766666667,7.90344444446,16.4228888889,8.27611111111
565.01,5.725,18.7137777778,12.4873333333,12.4406666667,5.23722222222,9.64177777777,6.89022222222,7.96344444443,16.4611111111,8.31577777778
565.35,5.71722222222,18.7612222222,12.5112222222,12.4787777778,5.23222222222,9.644,6.88344444444,7.98966666667,16.4864444445,8.33366666667
565.69,5.69855555556,18.8031111111,12.5156666667,12.5061111111,5.20177777778,9.6538888889,6.89544444444,7.98766666667,16.4861111111,8.32644444444
566.03,5.71,18.876,12.5473333333,12.5662222222,5.20111111111,9.68766666665,6.91722222222,7.9961111111,16.5176666667,8.343
566.37,5.70144444444,18.8785555556,12.5513333333,12.5691111111,5.17455555556,9.66533333335,6.91433333333,7.97788888889,16.4946666667,8.31288888889
566.71,5.72144444444,18.8827777778,12.5477777778,12.5801111111,5.16822222222,9.67966666668,6.92077777778,7.9808888889,16.5232222222,8.31866666666
567.05,5.76255555555,18.9374444444,12.6111111111,12.6458888889,5.20033333333,9.74111111112,6.972,8.02766666668,16.5867777778,8.36133333333
567.39,5.81533333333,19.0454444444,12.6945555556,12.736,5.26744444444,9.81388888888,7.05211111111,8.08055555556,16.6575555556,8.41788888889
567.73,5.85811111111,19.1145555556,12.7542222222,12.8156666667,5.316,9.88488888888,7.09755555556,8.13833333332,16.708,8.45144444445
568.07,5.88933333333,19.1751111111,12.784,12.8784444444,5.34333333333,9.93066666667,7.13133333333,8.18044444443,16.7746666667,8.48955555556
568.41,5.914,19.2748888889,12.821,12.9792222222,5.371,9.99699999999,7.14966666667,8.23188888888,16.8517777778,8.52566666667
568.75,5.89611111111,19.286,12.8167777778,12.9987777778,5.367,9.99700000001,7.13166666667,8.20977777778,16.888,8.50511111111
569.09,5.88588888889,19.3323333333,12.8408888889,13.0188888889,5.36311111111,10.0082222222,7.12277777778,8.19844444444,16.9063333333,8.47866666667
569.43,5.91511111111,19.3864444444,12.8708888889,13.0792222222,5.37755555556,10.0376666667,7.14555555556,8.22322222222,16.9793333333,8.49277777778
569.77,5.91266666667,19.3942222222,12.874,13.0914444444,5.37733333334,10.0414444444,7.14266666667,8.2398888889,16.9814444444,8.50655555556
570.11,5.96677777778,19.4691111111,12.9016666667,13.1593333333,5.43055555555,10.0831111111,7.185,8.28399999999,17.0413333334,8.56611111111
570.45,5.95977777778,19.5453333333,12.9443333333,13.2037777778,5.43944444445,10.1041111111,7.20033333333,8.31177777777,17.0696666667,8.56211111111
570.79,5.97133333333,19.5973333334,12.9531111111,13.2283333333,5.44466666667,10.1006666667,7.20288888889,8.32055555556,17.1022222222,8.57222222222
571.13,5.98522222222,19.6391111111,12.9768888889,13.2803333333,5.43944444444,10.1167777778,7.19344444444,8.35355555557,17.1344444444,8.59055555556
571.47,6.00411111111,19.6928888889,13.0073333333,13.3175555556,5.43833333333,10.1394444444,7.20822222222,8.36677777777,17.1782222222,8.59933333333
571.81,6.02133333333,19.7676666667,13.0451111111,13.3961111111,5.459,10.1772222222,7.23888888889,8.40200000001,17.2325555556,8.62722222222
572.15,6.03866666667,19.7685555555,13.075,13.4207777778,5.47388888889,10.1733333333,7.26755555556,8.42022222221,17.26,8.63644444444
572.49,6.05488888889,19.8366666666,13.1053333333,13.4798888889,5.47944444444,10.2048888889,7.28011111111,8.46566666668,17.2891111111,8.65066666667
572.83,6.06755555556,19.9128888889,13.129,13.5455555555,5.49466666667,10.2312222222,7.30322222222,8.5048888889,17.3372222222,8.66888888889
573.17,6.06911111111,19.9295555555,13.1377777778,13.573,5.50277777778,10.2428888889,7.28666666667,8.52966666668,17.3323333333,8.68266666666
573.51,6.11177777778,20.0023333333,13.1641111111,13.6391111111,5.51888888889,10.2653333333,7.31688888889,8.56988888889,17.4017777778,8.68944444444
573.85,6.10722222222,20.054,13.1883333333,13.6897777778,5.50488888889,10.287,7.31677777778,8.60522222222,17.4386666667,8.68522222222
574.19,6.13655555556,20.1098888889,13.2216666667,13.7503333333,5.51433333333,10.3217777778,7.34011111111,8.63811111111,17.4832222222,8.72555555556
574.53,6.138,20.1447777778,13.2316666667,13.8056666667,5.52288888889,10.3317777778,7.34655555556,8.67311111111,17.5143333333,8.71622222222
574.87,6.12911111111,20.1737777778,13.2125555555,13.8196666666,5.51344444445,10.3138888889,7.33677777778,8.65944444445,17.5368888889,8.70577777778
575.21,6.12722222222,20.1946666667,13.2082222222,13.8345555556,5.50311111111,10.3072222222,7.32211111111,8.67622222222,17.5477777778,8.70588888889
575.55,6.12155555556,20.1844444444,13.174,13.841,5.46733333333,10.278,7.30533333334,8.66355555556,17.5091111111,8.65855555556
575.89,6.11877777778,20.2382222222,13.191,13.872,5.44755555556,10.2741111111,7.30322222222,8.67411111111,17.4956666667,8.65855555555
576.22,6.15044444444,20.2821111111,13.2225555555,13.917,5.45866666667,10.3055555556,7.30811111111,8.70099999999,17.5343333333,8.68366666667
576.56,6.18177777778,20.3121111111,13.2422222222,13.9435555556,5.46411111111,10.3275555556,7.31066666667,8.72533333333,17.5718888889,8.70088888889
576.90,6.21566666667,20.3768888889,13.2756666667,14.0035555555,5.48577777778,10.3463333333,7.34133333333,8.75488888889,17.6248888889,8.72266666667
577.24,6.21922222222,20.4051111111,13.2947777778,14.0553333333,5.491,10.3632222222,7.338,8.77133333334,17.6453333333,8.741
577.58,6.22188888889,20.4387777778,13.3067777778,14.0888888889,5.49866666667,10.3553333333,7.34288888889,8.789,17.6733333333,8.75577777779
577.92,6.22522222222,20.4622222222,13.2964444445,14.1277777778,5.51633333333,10.3581111111,7.341,8.80377777779,17.6783333334,8.73877777779
578.26,6.25166666667,20.5413333333,13.343,14.1997777778,5.53955555556,10.4087777778,7.35855555556,8.83288888888,17.703,8.77155555555
578.60,6.24533333333,20.5676666667,13.3531111111,14.2351111111,5.53544444445,10.428,7.37477777778,8.85399999999,17.7246666667,8.7618888889
578.94,6.24577777778,20.6218888889,13.3695555556,14.2744444444,5.51511111111,10.4334444444,7.39433333333,8.84455555554,17.7318888889,8.73977777778
579.28,6.28155555556,20.6947777778,13.4485555556,14.3422222222,5.56177777778,10.5066666667,7.42811111111,8.90633333334,17.8238888889,8.81122222221
579.61,6.25233333333,20.7312222222,13.4494444444,14.359,5.54555555556,10.543,7.41288888889,8.89499999999,17.8535555555,8.78766666667
579.95,6.24733333333,20.7447777778,13.4701111111,14.3738888889,5.54611111111,10.542,7.44,8.89422222223,17.8644444445,8.77977777778
580.29,6.30066666667,20.8458888889,13.5312222222,14.4758888889,5.61011111111,10.6162222222,7.511,8.98599999999,17.9336666667,8.84566666665
580.63,6.29455555556,20.9038888889,13.5354444444,14.4965555556,5.57822222222,10.6434444444,7.546,9.01166666667,17.9652222222,8.82422222221
580.97,6.32911111111,20.9904444445,13.608,14.5448888889,5.63066666667,10.6878888889,7.59888888889,9.05811111111,18.025,8.83100000001
581.31,6.35822222222,21.0604444444,13.65,14.601,5.64888888889,10.7251111111,7.63811111111,9.08699999999,18.0658888889,8.84755555554
581.65,6.36588888889,21.1277777778,13.6915555556,14.6498888889,5.66888888889,10.7524444444,7.65433333333,9.11377777779,18.1132222222,8.84266666667
581.98,6.36388888889,21.1605555556,13.6891111111,14.6573333333,5.659,10.7561111111,7.66888888889,9.11811111112,18.0996666667,8.82700000001
582.32,6.42255555556,21.2362222222,13.748,14.723,5.70011111111,10.7966666667,7.708,9.18144444446,18.1576666667,8.89022222222
582.66,6.43188888889,21.299,13.7907777778,14.8016666667,5.71844444444,10.8378888889,7.71133333333,9.22922222222,18.2074444445,8.92133333333
583.00,6.42577777778,21.3467777778,13.7846666667,14.8385555556,5.71633333333,10.8267777778,7.72555555555,9.24366666665,18.2155555555,8.89855555557
583.34,6.46988888889,21.41,13.8194444445,14.8895555556,5.76533333333,10.852,7.762,9.31366666665,18.2837777778,8.94622222223
583.68,6.44877777778,21.4778888889,13.8184444444,14.9435555555,5.78366666667,10.8772222222,7.75055555556,9.34844444445,18.3372222222,8.94988888888
584.01,6.42011111111,21.4692222222,13.8217777778,14.9573333333,5.73966666667,10.8325555556,7.72733333334,9.29833333332,18.335,8.90966666666
584.35,6.42888888889,21.5158888889,13.8421111111,15.034,5.77333333333,10.8393333333,7.69588888889,9.31477777778,18.364,8.93211111112
584.69,6.34933333333,21.4925555556,13.8053333333,15.0211111111,5.69188888889,10.8001111111,7.64622222222,9.26644444444,18.3421111111,8.89466666666
585.03,6.31288888889,21.4627777778,13.76,15.0413333333,5.65211111111,10.7771111111,7.59888888889,9.25233333333,18.3236666666,8.85288888889
585.37,6.317,21.4795555556,13.7487777778,15.0587777778,5.62166666667,10.8026666666,7.57555555555,9.27100000001,18.3403333333,8.87444444445
585.70,6.34822222222,21.5577777778,13.7923333333,15.1306666667,5.62533333333,10.8285555556,7.58688888889,9.31844444443,18.4538888889,8.92200000001
586.04,6.35077777778,21.5971111111,13.81,15.1565555556,5.62122222222,10.8474444445,7.59677777778,9.30566666667,18.4803333334,8.90177777779
586.38,6.35588888889,21.6108888889,13.7955555556,15.1741111111,5.61211111111,10.8461111111,7.608,9.29399999999,18.5002222222,8.88099999999
586.72,6.42522222222,21.7464444444,13.9044444444,15.2953333333,5.65488888889,10.9578888889,7.652,9.37955555557,18.5917777778,8.98433333334
587.06,6.40866666667,21.7493333333,13.864,15.3116666667,5.63322222222,10.9344444445,7.63155555556,9.37455555555,18.561,8.938
587.39,6.43911111111,21.8003333333,13.8813333334,15.3485555555,5.60722222222,10.9257777778,7.64866666667,9.37888888888,18.5837777778,8.95355555557
587.73,6.47288888889,21.8822222222,13.888,15.4055555556,5.63122222222,10.9786666667,7.682,9.43066666668,18.6416666667,8.96655555554
588.07,6.49011111111,21.9306666666,13.9173333333,15.4502222222,5.66244444445,11.0004444444,7.74811111111,9.47333333335,18.6676666667,9.00544444443
588.41,6.50877777778,22.0226666667,13.9481111111,15.5165555555,5.67988888889,11.0191111111,7.77,9.52388888889,18.7175555556,9.04144444443
588.74,6.54288888889,22.1253333333,14.0107777778,15.5806666667,5.69644444444,11.0577777778,7.81011111111,9.56533333333,18.7866666667,9.08166666668
589.08,6.57133333333,22.1954444445,14.0585555556,15.6796666667,5.73622222222,11.0932222222,7.85833333333,9.61222222221,18.8336666667,9.12544444443
