wavelength,Back_TanMeym,Belly_TanMeym,Breast_TanMeym,Crissum_TanMeym,Crown_TanMeym,DorTail_TanMeym,Patch10_TanMeym,Patch11_TanMeym,Patch12_TanMeym,Rump_TanMeym,Throat_TanMeym,WingTip_TanMeym
715.72,18.2675,30.4015,25.343,37.9125,25.869,8.60383333334,8.97533333331,8.4,9.85866666665,18.4738333333,20.6881666666,11.9421666666
716.04,18.3076666667,30.3243333333,25.3948333334,38.0481666667,25.7855,8.66916666666,8.95433333335,8.40216666668,9.85866666667,18.5221666667,20.7005,12.0003333333
716.36,18.291,30.1918333333,25.3776666667,38.1473333333,25.736,8.59466666666,8.94116666665,8.43050000001,9.83383333334,18.6226666666,20.737,12.07825
716.68,18.293,30.4405,25.4793333333,38.3008333333,25.784,8.64133333333,8.95883333334,8.52866666666,9.91416666668,18.705,20.8288333333,12.0485
717.00,18.3101666666,30.5,25.4703333333,38.5005,25.82,8.563,8.92533333334,8.59716666667,9.9375,18.7193333333,20.778,12.0183333334
717.32,18.2706666667,30.5526666667,25.4816666666,38.5765,25.9695,8.53416666667,8.96466666665,8.61399999998,9.97566666669,18.7746666667,20.8383333334,12.1093333334
717.64,18.3615,30.6538333334,25.4645,38.6928333334,25.903,8.43166666666,8.91883333331,8.59166666667,9.95616666667,18.8325,20.9168333333,12.1335
717.96,18.3083333333,30.6485,25.572,38.7095,25.9586666667,8.4275,8.96900000002,8.56199999998,9.982,18.9073333333,21.02,12.0426666666
718.28,18.3446666666,30.6193333333,25.6163333333,38.6541666666,25.9305,8.37283333333,8.96366666669,8.51466666669,10.051,18.8176666666,21.0411666666,11.9155833333
718.60,18.2931666667,30.4555,25.5263333333,38.6136666666,25.7955,8.34216666667,8.96933333335,8.65766666668,10.0291666666,18.8175,20.976,11.9568333333
718.92,18.1906666666,30.4266666667,25.4226666667,38.5551666666,25.6876666666,8.34583333333,8.86850000002,8.79216666669,9.96083333333,18.7095,20.7416666667,11.9076666666
719.24,18.1706666666,30.7023333333,25.51,38.7176666667,25.6096666667,8.3335,8.95766666667,8.95399999999,10.026,18.7545,20.7908333334,11.9810833333
719.56,18.1173333334,30.839,25.6236666667,38.7746666666,25.635,8.28616666667,8.99816666668,9.03983333335,10.155,18.7541666667,20.8493333333,11.9545833334
719.88,18.16,31.0665,25.7101666667,38.7355,25.7216666667,8.33116666667,9.05116666667,9.01683333335,10.2113333334,18.6653333333,20.8325,11.9611666666
720.20,18.1901666667,30.8661666667,25.5953333333,38.716,25.7348333333,8.12833333334,9.072,8.9945,10.1971666667,18.6156666667,20.8083333333,11.808
720.52,18.3661666667,31.0428333333,25.7143333333,38.6618333334,25.8043333334,8.261,9.24750000002,9.04,10.1988333333,18.7533333333,20.9731666667,11.8961666667
720.84,18.4598333333,31.0016666666,25.693,38.5313333334,25.661,8.29783333333,9.228,8.82449999999,10.0553333333,18.7131666667,21.0016666666,11.7281666667
721.16,18.225,30.9836666667,25.4455,38.3641666667,25.5895,8.2275,9.12250000002,8.65483333333,9.84583333335,18.4568333333,20.6785,11.4344166666
721.48,18.3736666667,31.055,25.5031666666,38.43,25.7248333333,8.45833333333,9.23516666667,8.716,9.77833333334,18.4136666667,20.7005,11.4813333333
721.79,18.3241666667,31.1573333334,25.4923333333,38.5283333333,25.6951666667,8.44466666667,9.19866666665,8.76066666665,9.67683333333,18.3646666667,20.5851666667,11.57725
722.11,18.49,31.4326666667,25.8526666667,38.9255,25.8808333333,8.56316666666,9.37700000002,8.88466666665,9.82499999998,18.49,20.7936666666,11.7256666666
722.43,18.3283333333,31.217,25.7203333333,38.7935,25.831,8.28,9.13550000001,8.60783333333,9.54883333333,18.3121666667,20.7515,11.5935
722.75,18.3343333333,31.1583333334,25.7305,38.8065,25.9038333333,8.44483333333,9.15866666665,8.55216666665,9.54666666667,18.326,20.8066666667,11.5919166667
723.07,18.2716666666,30.9483333333,25.5095,38.413,25.815,8.315,8.93383333332,8.3105,9.30516666667,18.0613333333,20.5208333334,11.40325
723.39,18.3428333334,30.8873333333,25.5443333334,38.4653333334,25.8465,8.35216666667,8.93966666666,8.327,9.453,18.2973333334,20.6025,11.3651666667
723.71,18.4263333334,30.8475,25.6806666667,38.4835,25.8093333333,8.51583333333,8.89366666669,8.35,9.53683333333,18.3475,20.6385,11.5080833334
724.03,18.0718333333,30.4858333333,25.4663333334,38.4275,25.5743333333,8.29416666667,8.67116666669,8.11983333333,9.41733333333,18.1753333334,20.4465,11.3113333333
724.35,17.9,30.175,25.2958333333,38.5583333333,25.375,8.03333333333,8.40416666669,7.94583333333,9.39166666666,17.9375,20.1583333334,11.18125
724.67,18.0635,29.8971666667,25.4041666666,38.6678333334,25.4291666666,8.095,8.352,8.041,9.6205,18.0388333333,20.2148333334,11.40675
724.98,17.7425,29.6298333333,25.12,38.4805,24.9876666667,7.638,7.95266666667,7.688,9.28083333333,17.7506666666,19.9065,11.12625
725.30,17.9326666667,29.849,25.3216666666,38.6731666666,25.2021666667,7.68583333333,8.16016666666,7.8425,9.562,18.0686666667,20.188,11.3268333333
725.62,17.7405,29.4771666667,25.0265,38.2305,25.0718333333,7.50733333333,7.93783333333,7.56916666666,9.327,17.904,19.8468333333,11.0256666667
725.94,17.9846666666,29.8728333333,25.1428333333,38.6223333333,25.3183333333,7.68866666667,8.25183333333,7.668,9.69216666665,18.205,19.8906666667,11.1165
726.26,18.1115,29.87,25.1915,38.5848333333,25.3613333334,7.62083333333,8.2345,7.71766666667,9.78049999999,18.2328333333,19.9,11.2819166667
726.58,18.2203333333,30.0345,25.3216666666,38.6293333333,25.3493333333,7.80033333333,8.45516666667,7.84416666667,9.98083333333,18.5678333333,20.0335,11.5125
726.90,18.1908333333,30.146,25.2245,38.5248333333,25.1251666666,7.62066666666,8.33916666667,7.744,9.79216666667,18.4211666667,19.9731666667,11.5941666667
727.21,17.9593333334,30.0346666667,25.0413333333,38.2203333333,24.939,7.33033333333,8.13833333333,7.476,9.52933333333,18.235,19.7091666666,11.4426666666
727.53,18.1051666667,30.2688333334,25.19,38.373,24.9666666666,7.3165,8.261,7.6025,9.53450000002,18.3086666666,19.684,11.53325
727.85,18.2823333333,30.7328333333,25.4496666667,38.5541666667,25.3485,7.61483333333,8.565,8.02783333335,9.59666666668,18.5938333333,20.069,11.7396666667
728.17,18.1435,30.7868333333,25.4418333333,38.4148333334,25.3178333333,7.65516666667,8.50766666667,7.96116666667,9.39933333333,18.5775,20.066,11.6743333333
728.49,18.2845,30.9901666666,25.608,38.495,25.5348333333,7.78316666667,8.80633333331,8.12283333335,9.57849999998,18.6781666667,20.2531666667,11.9759166667
728.80,18.2841666667,30.9053333333,25.4955,38.3585,25.3458333334,7.79533333333,8.67133333335,8.04133333333,9.43216666667,18.4915,20.063,11.9525
729.12,18.5915,31.4276666667,25.8515,38.7063333334,25.5298333333,8.056,9.06233333333,8.38133333334,9.73216666668,18.8403333333,20.4285,12.4125833333
729.44,18.6496666667,31.5408333334,26.0903333333,38.7761666666,25.6031666667,8.381,9.30583333335,8.68933333334,9.83083333332,19.0871666667,20.7428333333,12.615
729.76,18.6748333333,31.6521666667,26.122,38.8675,25.7341666666,8.50433333333,9.46316666666,8.69833333332,9.767,19.1085,20.7783333333,12.6008333333
730.08,18.7231666667,31.6613333333,26.0283333333,38.9701666667,25.777,8.41683333333,9.472,8.70266666668,9.67400000001,19.0206666667,20.7723333333,12.4925
730.39,18.6268333333,31.381,26.0405,38.7566666667,25.8553333333,8.39933333333,9.54000000001,8.75066666668,9.612,18.9931666667,20.5793333333,12.2800833333
730.71,18.8413333334,31.644,26.347,39.0555,26.1211666667,8.73966666667,9.89866666665,9.09716666667,9.76683333334,19.1345,20.8616666667,12.5226666667
731.03,18.9533333333,31.6535,26.3313333333,38.8716666667,26.2533333333,8.87516666666,9.95883333334,9.19183333335,9.83983333334,19.1248333334,20.9685,12.514
731.35,18.9591666666,31.4878333334,26.3381666667,38.6638333333,26.172,8.91083333333,9.91499999998,9.21733333333,9.85250000002,19.166,20.8931666667,12.5471666666
731.67,19.234,31.7726666667,26.5825,38.8813333333,26.3906666667,8.94566666666,10.178,9.46583333332,10.0895,19.4003333333,21.0601666667,12.6678333333
731.98,19.1016666667,31.7086666667,26.6298333333,38.9106666667,26.3515,8.98433333333,10.1393333333,9.48666666665,10.1026666667,19.4755,21.1146666666,12.4841666667
732.30,18.8755,31.4765,26.5338333333,38.8083333333,26.3173333333,8.93133333334,10.0211666667,9.33899999998,10.0288333333,19.3528333333,20.9598333333,12.3113333333
732.62,18.6778333334,31.1483333333,26.2555,38.5741666667,26.1296666667,8.6555,9.57033333332,9.07016666666,9.78133333333,19.1185,20.7445,12.0296666666
732.94,18.5788333333,30.8913333333,26.0773333333,38.3526666667,25.9765,8.38,9.28733333332,8.97,9.67583333333,18.8961666667,20.4981666667,11.86075
733.25,18.5528333334,30.758,26.0371666667,38.3741666667,25.8111666667,8.241,9.16350000002,9.03166666667,9.653,18.839,20.4841666667,11.7988333334
733.57,18.7423333334,30.9528333334,26.3483333333,38.5055,25.9101666666,8.345,9.26249999998,9.11800000001,9.87966666667,18.9135,20.6543333334,11.8754166667
733.89,18.943,31.302,26.609,38.9251666667,26.0993333333,8.63083333334,9.42466666668,9.30800000001,10.0745,19.1181666666,21.0521666667,12.10025
734.21,18.7048333334,31.2195,26.2536666666,38.7008333333,25.9715,8.33916666667,9.122,9.14199999998,10.012,19.0741666667,20.8901666666,11.80375
734.52,18.5968333333,31.0745,26.1881666666,38.7265,25.8921666667,8.37,9.13649999998,9.11583333335,10.0931666666,19.2456666666,20.8801666666,11.7883333333
734.84,18.355,30.8528333333,25.9415,38.4271666667,25.5641666667,8.014,8.90566666667,8.657,9.83916666667,19.031,20.5491666667,11.5314166666
735.16,18.2141666667,30.7006666667,25.7483333333,38.3235,25.4558333333,7.92,8.74666666666,8.42883333333,9.69216666666,18.9518333333,20.5208333333,11.3795833334
735.48,18.3396666667,30.6636666666,25.624,38.3603333333,25.4116666666,7.96033333333,8.66666666667,8.476,9.724,18.8248333333,20.3936666667,11.4923333334
735.79,18.4833333334,30.864,25.8025,38.4391666666,25.4936666667,8.13066666667,8.73483333333,8.47433333333,9.75733333333,19.0168333333,20.6305,11.453
736.11,18.5813333334,30.8725,25.9815,38.6371666667,25.6041666667,8.422,8.97316666667,8.60433333331,9.95466666665,19.0741666667,20.7133333334,11.6628333334
736.43,18.3883333333,31.0483333334,25.9508333333,38.656,25.595,8.2975,8.90566666667,8.31516666667,9.85216666666,19.0193333334,20.7813333333,11.558
736.74,18.4043333333,31.4085,26.1406666667,38.8476666666,25.7931666667,8.3585,8.99399999999,8.21233333333,9.97266666665,19.209,20.8596666666,11.605
737.06,18.3638333334,31.4798333333,26.264,38.9483333333,26.0253333333,8.47783333333,9.042,8.36333333331,10.0743333333,19.2401666667,20.8413333333,11.7559166667
737.38,18.0178333334,31.238,26.082,38.7971666666,25.8156666666,8.22066666667,8.86399999998,8.05533333333,9.83350000002,18.9228333333,20.4945,11.5681666667
737.69,18.0345,31.3413333334,26.2463333334,38.9793333333,25.7918333333,8.31733333334,9.0195,8.1015,9.83666666668,18.9065,20.5086666667,11.5968333334
738.01,17.863,31.3978333334,26.2471666666,38.9506666667,25.7161666666,8.07916666666,8.75850000001,7.95916666667,9.65916666668,18.602,20.3068333333,11.4791666667
738.33,17.9523333333,31.7693333333,26.4413333333,39.2276666666,25.8843333333,8.07566666667,8.81833333331,7.9875,9.7095,18.5743333334,20.4491666667,11.2876666667
738.64,18.02,31.8458333334,26.5758333333,39.1685,25.9176666666,8.16183333334,8.83383333331,8.0275,9.69133333334,18.4046666667,20.328,11.3573333333
738.96,18.0993333333,32.068,26.6721666666,39.064,25.984,8.243,8.82866666669,8.089,9.71716666666,18.5365,20.3275,11.3475
739.28,18.0745,32.0371666667,26.4988333333,39.0583333333,25.9626666667,8.27966666666,8.88583333332,8.373,9.76216666665,18.564,20.2935,11.4475
739.59,18.0955,32.1246666667,26.56,38.9545,25.9695,8.39416666667,9.05466666665,8.65666666669,9.75749999999,18.7651666666,20.4,11.481
739.91,18.205,31.9316666667,26.4863333334,38.9061666667,25.8021666666,8.4085,8.96083333333,8.72499999999,9.64500000001,18.8988333333,20.2341666667,11.5705
740.23,18.0198333334,31.7948333333,26.149,38.6038333333,25.636,8.32366666666,8.69883333334,8.69883333332,9.4825,18.675,19.9478333334,11.4174166667
740.54,17.7156666667,31.5838333333,25.8075,38.4473333333,25.3963333333,8.13516666667,8.32883333333,8.348,9.049,18.5568333333,19.741,11.0403333333
740.86,17.9813333334,31.764,25.9663333333,38.4588333334,25.5883333333,8.16166666667,8.26966666666,8.46066666665,9.20633333333,18.8345,19.953,11.1145833333
741.18,18.3328333333,31.8553333334,26.1445,38.3318333333,25.8033333334,8.3755,8.3655,8.43966666665,9.45800000001,19.094,20.0681666667,11.4655833334
741.49,18.4256666667,31.9321666666,26.2323333333,38.4688333333,25.7785,8.35083333333,8.30566666667,8.17966666666,9.3035,19.116,20.124,11.322
741.81,18.1531666667,31.5005,26.0791666667,38.322,25.5498333333,8.43,8.17066666666,8.20100000002,9.20383333331,19.0285,20.0976666666,11.352
742.12,17.7268333334,31.3268333333,25.7211666667,38.0855,25.318,8.18083333333,7.95833333334,7.76183333333,9.02383333333,18.8798333333,20.0228333334,10.9216666667
742.44,17.5316666667,31.1103333333,25.721,37.8261666666,25.2125,7.754,7.73833333333,7.4395,8.8235,18.748,19.9591666666,10.7869166667
742.76,17.7391666667,31.4,25.9483333333,37.8128333333,25.383,7.85533333334,7.82883333333,7.3325,9.03333333333,18.8641666667,20.1005,11.038
743.07,17.7515,31.5165,25.9323333333,37.7791666666,25.4353333334,7.74266666667,7.5505,7.04833333334,9.13766666666,18.7721666667,19.9583333333,10.8474166666
743.39,17.7401666666,31.5886666666,25.9043333334,37.6115,25.3945,7.7295,7.54683333333,6.9725,9.098,18.5078333333,19.9465,10.70875
743.70,18.1108333334,31.4958333333,26.242,37.5741666667,25.4175,7.95883333333,7.74866666667,7.1775,9.31666666667,18.698,20.223,10.8955833334
744.02,18.2735,31.7968333333,26.4046666667,37.5606666666,25.4396666666,7.97483333333,8.088,7.49466666667,9.64633333334,18.834,20.4896666667,11.3043333333
744.34,18.3388333333,31.8556666667,26.4131666666,37.5458333334,25.4585,8.04233333333,8.204,7.63216666667,9.72499999999,18.8135,20.6471666667,11.2808333333
744.65,18.0263333333,31.5296666667,26.2648333333,37.542,25.1543333333,7.83766666666,8.13566666666,7.6155,9.54933333335,18.6546666667,20.5665,11.1445
744.97,18.3008333333,31.656,26.521,37.6915,25.4586666667,8.12833333333,8.50600000001,8.22566666665,10.0593333333,19.013,20.9276666666,11.65875
745.28,18.8215,32.183,26.6473333333,38.0103333334,25.81,8.409,8.7815,8.56549999999,10.4881666666,19.3565,21.3436666667,12.292
745.60,18.9698333333,32.2005,26.9793333333,38.3385,25.8736666667,8.57066666666,8.8835,8.97533333335,10.7605,19.5791666667,21.413,12.72375
745.91,18.8531666666,32.2645,26.8383333334,38.689,25.931,8.61133333333,8.89766666666,9.065,10.8035,19.6146666667,21.364,12.6038333333
746.23,18.5228333334,32.0473333333,26.7233333333,38.4133333333,25.6323333333,8.3145,8.76483333335,8.99833333335,10.534,19.2663333333,21.2198333334,12.1323333334
746.55,18.6113333334,32.2178333333,26.6816666667,38.311,25.7446666666,8.48766666666,9.0945,9.15933333332,10.454,19.2556666667,21.2706666667,12.2738333333
746.86,18.781,32.3975,26.9628333333,38.6385,26.0816666667,8.87933333333,9.39316666669,9.3555,10.718,19.587,21.5445,12.5785
747.18,18.5946666666,32.4208333334,26.7928333333,38.7828333333,26.1611666666,8.83016666667,9.36483333335,9.12733333335,10.5258333333,19.583,21.4625,12.4351666666
747.49,18.5815,32.0546666667,26.7206666667,38.8618333333,26.2083333333,8.8675,9.15316666668,8.79716666666,10.3775,19.5416666667,21.4078333333,12.2894166667
747.81,18.4396666667,32.1351666667,26.5778333333,39.0208333333,26.209,8.85366666666,9.03250000002,8.60966666665,10.372,19.5673333333,21.2371666667,12.3373333333
748.12,18.5493333333,32.2105,26.4865,38.9648333334,26.1935,8.7835,8.93016666667,8.50133333335,10.3678333333,19.5963333333,21.2131666667,12.13625
748.44,18.3143333333,32.3163333334,26.5143333334,38.907,26.1663333333,8.74416666666,8.76566666667,8.19483333331,10.1795,19.4671666667,21.0495,11.9193333334
748.75,18.3073333334,32.3911666667,26.825,38.8836666667,26.3591666666,8.853,8.891,8.44733333335,10.315,19.52,20.9985,12.01
749.07,18.2668333333,32.3808333333,26.7583333333,38.76,26.3935,8.698,8.82866666667,8.49666666668,10.0751666667,19.3391666667,21.0048333333,11.8904166667
749.38,18.4463333333,32.4271666667,26.8553333333,38.5743333333,26.367,8.83783333334,8.89199999998,8.77816666667,10.1835,19.4228333333,21.2346666667,12.0115
749.70,18.3215,32.2665,26.6493333333,38.7275,26.3171666666,8.81233333334,8.65983333334,8.73066666668,9.99883333331,19.361,21.1026666667,12.0809166667
750.01,18.1596666667,32.0375,26.6898333333,38.9655,26.1483333334,8.3715,8.48633333334,8.65050000002,9.83183333333,19.2915,21.1066666667,11.9915
750.33,18.2333333334,32.1996666667,26.7553333333,39.0185,26.1911666667,8.38533333333,8.51666666667,8.85649999999,9.8805,19.323,21.2671666666,12.0110833334
750.64,18.0835,32.1313333333,26.7393333333,38.9845,26.1,8.25883333333,8.43533333333,8.72183333333,9.77499999998,19.1806666666,21.2208333334,11.8921666666
750.96,18.079,32.3143333333,26.7753333333,38.9996666667,26.1218333333,8.242,8.35816666667,8.79033333334,9.76516666666,19.1423333334,21.3138333334,11.867
751.27,18.0765,32.2856666667,26.8213333333,38.8688333333,26.0421666667,8.27866666666,8.4375,8.94233333335,9.8695,19.119,21.3573333333,11.9704166666
751.59,18.098,32.2473333333,26.8345,38.8285,26.0283333333,8.413,8.3635,9.1205,9.93200000001,19.0798333334,21.4323333334,12.2738333333
751.90,18.0148333334,31.7283333334,26.5421666667,38.394,25.8215,8.085,7.97566666667,8.92000000001,9.76633333331,18.7738333333,21.1868333333,12.0374166666
752.22,18.015,31.3516666666,26.4058333333,38.2028333334,25.505,8.014,7.83933333334,8.69099999998,9.67883333333,18.7248333333,21.0721666666,11.8436666666
752.53,17.9305,31.0596666667,26.28,38.0535,25.2268333334,8.11733333333,7.91216666667,8.48983333333,9.74833333331,18.6703333334,20.7823333333,11.8249166666
752.85,17.6771666667,30.7473333333,26.1136666667,37.8803333333,24.8153333334,7.75216666667,7.8605,8.0075,9.60433333335,18.4483333333,20.3061666667,11.6444166667
753.16,17.7016666666,30.7725,26.3048333333,37.9481666667,24.7956666666,7.535,8.02033333333,7.9165,9.88316666665,18.5735,20.2735,11.5343333334
753.47,17.6943333333,30.6471666667,26.4056666666,37.9066666666,24.7418333333,7.6345,7.9935,7.83033333333,10.0273333334,18.5861666667,20.1688333334,11.5115833333
753.79,17.566,30.3826666667,26.3845,37.7425,24.4926666667,7.294,7.7875,7.43133333334,9.82783333332,18.312,19.9023333333,11.23725
754.10,17.6926666666,30.1516666667,26.2825,37.7373333334,24.296,7.20366666667,7.68933333334,7.53116666666,9.99233333331,18.2601666667,19.8483333333,11.3975
754.42,17.677,30.2911666666,26.458,37.8363333333,24.3273333333,7.161,7.8965,7.61666666667,9.956,18.5448333333,19.7033333334,11.57625
754.73,17.6328333333,30.181,26.438,37.6226666667,24.2188333333,7.16566666667,7.9385,7.50816666666,9.72716666666,18.4993333334,19.46,11.6068333334
755.05,17.4768333334,30.192,26.357,37.6788333333,24.0816666667,7.08166666667,7.848,7.25383333334,9.57916666667,18.4483333333,19.1418333334,11.3193333333
755.36,17.4705,30.5056666667,26.4473333333,38.0103333334,23.929,7.07716666667,7.9485,7.20066666667,9.57283333333,18.4543333333,19.1006666667,11.5288333334
755.67,17.1525,30.3945,26.2721666667,38.0275,23.9108333333,6.6325,7.71883333333,6.82666666666,9.23383333333,18.1473333333,18.702,11.0178333333
755.99,17.3843333333,30.7525,26.4931666667,38.1598333333,24.126,6.62616666667,7.85883333333,6.99666666667,9.39816666667,18.5356666667,18.9525,11.0445833334
756.30,17.6393333334,30.9773333333,26.6355,38.2885,24.505,6.97,8.10466666667,7.27116666666,9.33766666666,18.7275,19.324,11.33775
756.62,18.0783333333,31.1811666667,26.9001666666,38.5688333333,24.8293333334,7.54933333333,8.37083333333,7.72883333333,9.395,19.056,19.6343333333,11.8188333333
756.93,18.2438333334,31.3155,26.8963333333,38.6801666667,25.0115,7.89266666666,8.46683333333,7.98533333334,9.55699999998,19.2761666667,19.8908333334,12.1085833333
757.24,17.9035,30.9815,26.6146666667,38.49,24.7386666666,7.92683333333,8.17666666666,7.90916666667,9.37283333333,19.1,19.8548333333,12.2093333333
757.56,17.966,31.3435,26.8431666667,38.6291666666,24.9063333333,8.29816666667,8.462,8.0465,9.32233333333,19.3116666667,20.1488333333,12.3244166667
757.87,18.1785,31.2938333334,26.723,38.6075,24.8358333333,8.474,8.48550000001,7.94066666667,9.39983333331,19.1043333333,20.1243333334,12.30975
758.18,18.1161666666,31.1268333333,26.461,38.703,24.5188333333,8.4625,8.351,7.805,9.28400000002,18.7908333334,19.9295,12.2096666667
758.50,18.342,31.447,26.8015,39.0335,24.9736666667,8.76983333333,8.85766666665,8.37716666667,9.40233333334,18.9158333333,20.3865,12.6565
758.81,18.5156666666,31.7298333334,26.9196666667,39.1503333333,25.1698333333,8.93616666667,9.07066666668,8.54983333335,9.49216666668,19.1656666667,20.687,12.6786666666
759.13,18.5023333333,31.8763333333,26.7483333333,39.3066666667,24.9008333334,8.8635,8.95100000002,8.49666666665,9.39983333331,19.2365,20.845,12.8324166667
759.44,18.6146666666,31.9551666667,26.5643333333,39.5091666667,24.7618333334,8.83916666667,8.87983333332,8.39733333334,9.22300000001,18.9693333334,20.8301666667,12.86925
759.75,18.6023333333,32.0468333333,26.5761666667,39.6961666667,24.8261666667,8.99416666666,8.59966666665,8.22916666668,9.38233333331,18.9268333333,20.619,12.8156666666
760.07,18.3333333333,31.9021666667,26.069,39.3276666667,24.6206666667,8.82183333333,8.44266666667,7.86766666667,9.17816666667,18.6723333334,20.3736666667,12.7153333333
760.38,18.056,31.761,25.7516666666,39.0281666667,24.3455,8.34183333333,8.15916666667,7.507,8.78216666666,18.273,20.0973333334,12.2470833333
760.69,18.4816666667,32.1948333333,25.882,39.3416666666,24.6703333334,8.33066666666,8.29116666666,7.73316666666,8.88866666666,18.5266666667,20.2796666667,12.23675
761.01,18.5446666666,32.1178333333,25.9086666666,39.2521666667,24.7428333333,8.17466666667,8.284,7.7585,9.023,18.5063333333,20.198,12.0484166667
761.32,18.5888333333,31.9748333333,26.056,39.2995,24.8446666666,8.336,8.40983333333,7.97266666667,9.34716666667,18.5518333334,20.4791666667,11.95625
761.63,18.754,32.1731666667,26.55,39.4835,25.2533333333,8.5815,8.77916666667,8.25233333333,9.66566666665,18.9006666667,20.7903333333,11.88975
761.94,18.8836666667,32.2051666667,26.6433333333,39.5253333333,25.2223333334,8.60433333333,8.71183333333,8.1405,9.80583333335,19.0888333333,20.7053333333,11.8760833333
762.26,18.9166666667,32.0515,26.6256666666,39.5968333334,25.2875,8.76583333333,8.81283333333,8.25616666665,9.84666666665,19.1785,20.7456666666,11.9630833333
762.57,19.009,31.9366666667,26.8155,39.5991666666,25.4595,9.09,9.0585,8.44149999999,10.0045,19.4548333333,20.9458333333,12.20025
762.88,19.1215,31.946,27.0543333333,39.5423333334,25.6105,9.18866666667,9.14066666667,8.63749999998,10.3266666667,19.8348333333,21.0248333333,12.3828333333
763.20,19.3121666667,31.9718333333,27.3053333333,39.6931666667,25.6723333333,9.21233333333,9.40183333335,8.88033333334,10.3843333333,20.075,21.333,12.5903333333
763.51,19.2188333333,31.9613333334,27.4326666667,39.6131666667,25.5878333333,9.10883333333,9.3345,8.99383333332,10.4465,20.011,21.2081666667,12.5361666667
763.82,19.1806666666,32.034,27.4268333333,39.724,25.5415,9.05316666667,9.29083333335,8.95549999999,10.4713333333,20.0551666667,21.002,12.4989166667
764.14,18.9836666667,31.9423333333,27.411,39.5503333333,25.5933333333,8.9735,9.29349999999,8.79000000002,10.5946666666,20.0375,20.7415,12.38675
764.45,18.8698333334,31.9675,27.3778333333,39.6161666667,25.628,8.85683333334,9.28016666667,8.63866666666,10.506,20.061,20.6196666666,12.4738333334
764.76,18.862,32.069,27.445,39.4873333333,25.6861666667,8.68183333333,9.262,8.64599999998,10.369,20.27,20.3958333333,12.76875
765.07,18.632,31.6536666667,26.9135,39.1353333333,25.3228333333,8.2865,8.78733333332,8.30516666665,9.93333333331,19.9981666667,20.0823333334,12.80625
765.39,18.4568333334,31.583,26.7703333334,38.9301666667,25.2563333333,7.865,8.59483333333,8.09650000002,9.75833333332,19.8523333333,19.9113333333,12.48025
765.70,18.5421666667,31.7123333333,26.7246666667,38.5911666666,25.3273333333,7.819,8.68149999999,8.08916666665,9.81416666666,19.8515,19.8205,12.6353333334
766.01,18.5753333333,31.9855,26.705,38.5421666667,25.4455,7.6075,8.5755,7.9595,9.6975,19.5655,19.648,12.57125
766.32,18.2255,31.8845,26.327,38.3461666666,25.313,7.42366666667,8.374,7.49883333333,9.16216666665,19.1236666666,19.4715,12.2334166666
766.64,17.7968333333,31.8143333333,25.8535,38.0423333334,25.0333333333,7.13933333333,7.9355,7.12733333333,8.86483333333,18.775,19.0668333334,11.8696666666
766.95,17.4925,31.6183333334,25.5716666666,37.7858333333,24.803,6.65016666666,7.603,6.58016666667,8.505,18.4831666666,18.6546666667,11.47425
767.26,17.663,31.4066666667,25.6798333333,37.5031666667,24.8085,6.66416666667,7.48216666666,6.5915,8.63033333333,18.5076666666,18.9165,11.5795
767.57,17.9596666667,31.5886666666,25.8485,37.8215,24.8701666667,6.95116666666,7.7655,6.9035,8.75049999999,18.6986666666,19.4448333334,12.0931666666
767.88,17.7903333333,31.4105,25.6008333333,37.7225,24.5405,6.7995,7.556,6.87016666666,8.61599999999,18.448,19.4513333334,11.8673333334
768.20,17.1931666667,31.206,25.161,37.5145,23.9838333333,6.42533333333,7.14166666667,6.4035,8.23833333333,17.8726666667,19.3785,11.25725
768.51,17.19,31.7563333333,25.5081666666,37.7313333334,24.234,6.39216666667,7.2565,6.52116666666,8.5155,18.0238333333,19.5176666667,11.082
768.82,16.9595,31.2991666667,25.2506666667,37.371,23.7941666666,6.51116666666,7.02716666667,6.23366666667,8.3835,17.784,19.3866666667,10.9955833333
769.13,16.6825,31.16,25.2488333333,37.6483333333,23.5813333333,6.4325,6.84383333333,6.17216666666,8.28983333334,17.8915,19.393,10.8779166667
769.44,16.7868333333,31.243,25.4686666667,37.522,23.4903333334,6.89583333334,6.91966666667,6.38333333333,8.6095,18.3005,19.5176666667,10.93225
769.76,16.9453333333,31.325,25.7746666667,37.6701666667,23.3481666667,7.13216666667,6.90266666667,6.739,8.9195,18.4621666667,19.6916666667,10.9484166667
770.07,17.1485,31.3403333334,25.8346666667,37.5603333334,23.1688333334,7.283,7.11666666667,6.70166666666,9.38366666665,18.5848333333,19.8223333333,10.8994166666
770.38,17.8613333334,31.8505,26.3598333334,38.2645,23.9535,7.87166666666,7.66833333333,7.21066666667,10.1761666667,19.3781666667,20.8948333333,11.4175
770.69,17.4105,31.8285,26.1373333333,38.3583333334,23.7588333334,7.83583333333,7.77533333334,7.0405,9.90300000002,19.4256666667,20.6451666667,11.2955
771.00,17.3896666667,31.5646666667,26.3111666666,38.038,23.4535,7.937,7.79733333333,7.08316666666,9.94099999998,19.385,20.195,11.1995
771.32,17.8573333333,31.9311666667,26.6578333333,38.1921666667,23.8271666667,8.40383333334,7.87466666667,7.33683333333,10.1056666667,19.7795,20.4673333333,11.5651666667
