wavelength,Back_CyaCysm,Belly_CyaCysm,Breast_CyaCysm,Crissum_CyaCysm,Crown_CyaCysm,DorTail_CyaCysm,Patch10_CyaCysm,Rump_CyaCysm,Throat_CyaCysm,WingTip_CyaCysm
738.01,5.41766666667,10.2064666667,11.4384666667,7.98986666667,16.0877333333,7.13466666667,44.8840666667,16.0569666667,10.9198,5.5784
738.33,5.14526666667,9.98313333333,11.0150666667,7.7516,15.8191333333,6.8806,44.5835333333,15.8593,10.587,5.48433333333
738.64,5.5146,10.3755333333,11.4194666667,8.13493333333,15.9856,7.20986666667,44.7613333333,16.2041,10.8657333333,5.77346666667
738.96,5.51573333333,10.3787333333,11.404,8.11526666667,15.9688666667,7.109,44.6052,16.2157666667,10.8742,5.7668
739.28,5.61466666667,10.4982666667,11.3085333333,8.08006666667,16.162,7.07933333333,44.5648666667,16.2668666667,10.9172666667,5.75153333333
739.59,5.40513333333,10.3168666667,10.99,7.93686666667,15.8519333333,6.855,44.3492,16.0164,10.5897333333,5.53293333333
739.91,5.55233333333,10.6397333333,11.1502,8.107,15.977,7.06413333333,44.4466,16.18,10.8091333333,5.73466666667
740.23,5.82146666667,11.0514666667,11.4199333333,8.2798,16.2683333333,7.21166666667,45.069,16.4879666667,10.9809333333,5.83253333333
740.54,5.92393333333,11.0536,11.5346,8.24386666667,16.3131333333,7.20573333333,45.2796,16.5437333333,11.0582,5.80526666667
740.86,6.07773333333,11.3142666667,11.7916666667,8.48786666667,16.6734,7.5126,45.6775333333,16.8075666667,11.3097333333,5.95493333333
741.18,5.76806666667,11.1620666667,11.5707333333,8.3116,16.4888,7.30186666667,45.4931333333,16.5096666667,11.148,5.7126
741.49,5.5222,10.8866666667,11.5719333333,8.2656,16.4770666667,7.27186666667,45.6211333333,16.5346,10.9644,5.647
741.81,5.42466666667,10.71,11.6371333333,8.19466666667,16.3243333333,7.0968,45.6696666667,16.2546333333,10.8420666667,5.51826666667
742.12,5.51693333333,10.7262,11.7018,8.24993333333,16.5264,7.18706666667,45.5845333333,16.2466333333,10.8544666667,5.67186666667
742.44,5.65426666667,10.811,11.7526666667,8.32293333333,16.4533333333,7.2374,45.5007333333,16.1825666667,10.777,5.75213333333
742.76,5.66413333333,10.7925333333,11.7508,8.4162,16.2918666667,7.34233333333,45.4208,16.2538,10.8441333334,5.8558
743.07,5.61546666667,10.7450666667,11.759,8.2112,16.1397333333,7.33846666667,45.2311333333,16.1088333333,10.9359333333,5.9378
743.39,5.6928,10.7248,11.9038666667,8.3214,16.295,7.3252,45.3172666667,16.2410333333,11.2128666667,6.12606666667
743.70,5.6744,10.6932666666,11.9844666667,8.37986666667,16.3576,7.2796,45.0264,16.3124,11.3261333333,6.2872
744.02,5.8824,11.1699333333,12.2617333334,8.75433333333,16.6111333333,7.56946666667,45.1032666667,16.6325333333,11.7548666667,6.82053333333
744.34,5.80853333333,11.1162,12.1487333333,8.7952,16.3730666667,7.307,44.7051333333,16.483,11.7184666666,6.7906
744.65,5.914,11.0728,12.1418,8.973,16.3081333333,7.30186666667,44.8426,16.6016333334,11.7183333333,6.94473333333
744.97,6.11866666667,11.2311333333,12.2398,9.21913333333,16.4131333333,7.33566666667,45.0996,16.7039333333,11.9440666667,7.0886
745.28,6.0878,11.1343333333,12.2299333333,9.0672,16.3952,7.1758,45.2171333333,16.744,11.9069333333,6.96906666667
745.60,5.75406666667,11.0274,12.0523333333,8.91486666667,16.204,6.95426666667,45.255,16.6483333333,11.7229333333,6.67186666667
745.91,5.90253333333,11.2514666667,12.3003333333,9.04866666667,16.4267333333,7.1726,45.7258666667,16.8525,11.9393333333,6.7404
746.23,6.28906666667,11.7386,12.9901333333,9.45493333333,16.9822666667,7.53266666667,46.1386,17.1961666667,12.3934666667,7.22373333333
746.55,6.35753333333,11.8959333333,13.262,9.76886666667,17.2678666667,7.67346666667,46.5344666667,17.4500666667,12.5856,7.22946666667
746.86,6.88806666667,12.3742666667,13.7416666667,10.2266666667,17.8681333333,8.20286666667,47.0092666667,17.8368666667,12.809,7.51253333333
747.18,6.69846666667,12.2266666667,13.5314666667,10.1769333333,17.7654,8.28573333333,47.0627333333,17.6386666667,12.6256,7.39566666667
747.49,6.64286666667,12.1590666667,13.4446,10.1445333333,17.7627333333,8.33126666667,47.2631333334,17.6276333333,12.4401333333,7.18093333333
747.81,7.05186666667,12.5469333333,13.7716666667,10.4184666667,18.164,8.52413333333,47.95,17.857,12.6822666667,7.48773333333
748.12,7.58486666667,13.1675333333,14.2383333333,10.8788,18.6425333333,9.21073333333,48.282,18.3016333334,13.1176,7.8952
748.44,7.7692,13.4170666667,14.2995333333,10.7541333333,18.6906666667,9.36913333334,48.3504,18.2992666667,13.082,8.05446666667
748.75,7.86546666667,13.7539333333,14.3874666667,10.9278666667,18.9642666667,9.73713333334,48.7434,18.5476,13.3675333333,8.3124
749.07,8.302,14.1158,14.5958,11.2336666667,19.1836,10.0965333333,49.0244666667,18.7116,13.7453333333,8.63066666667
749.38,8.26533333333,14.0355333333,14.4291333333,11.2397333333,19.1086,10.0609333333,48.8482,18.7524666667,13.7842,8.56586666667
749.70,8.06940000001,13.6175333333,14.0425333333,11.0834666667,18.7746666667,9.90493333332,48.6637333333,18.5830333333,13.4374666667,8.2754
750.01,7.74273333333,13.2474666667,13.6166666667,10.6563333333,18.3287333333,9.63726666667,48.1326,18.2339,12.8835333333,7.83886666667
750.33,7.25826666667,12.7677333333,13.1186,10.1230666667,17.6747333333,9.13053333333,47.8134666667,17.6771666667,12.3488,7.42066666667
750.64,6.8638,12.2616,12.7266,9.60073333333,17.2026666666,8.44506666667,47.3706,17.3338333333,11.999,7.00533333334
750.96,6.614,11.9253333333,12.5594666667,9.4644,16.926,8.2958,47.1036,17.2193,11.8279333333,6.90346666667
751.27,6.48813333333,11.7521333333,12.582,9.35393333333,16.8006666667,8.39233333333,46.7900666667,17.3127666667,11.7756,6.7508
751.59,6.17333333333,11.4604,12.3570666667,9.10466666667,16.5750666667,8.09673333333,46.6692666667,17.0805,11.5904,6.3112
751.90,6.091,11.3447333334,12.4004,9.19366666665,16.4762,8.09533333333,46.7413333333,17.1557666667,11.7072,6.21613333333
752.22,6.51686666667,11.6422,12.5944,9.56473333332,16.5102,8.3578,46.4905333333,17.4556666667,11.8528,6.60346666667
752.53,6.36926666667,11.3198666667,12.3305333333,9.32746666666,16.2362,7.98526666667,46.0929333334,17.3484333333,11.6832,6.41926666667
752.85,6.93826666667,11.9303333333,12.9457333333,9.91833333335,16.8010666667,8.44406666667,46.4978666667,17.8218,12.2942666667,7.1044
753.16,6.93093333333,12.1429333333,13.0742666667,9.92160000001,16.834,8.5244,46.515,17.8624666667,12.5824666667,7.10366666667
753.47,7.14526666667,12.2716,13.2783333333,10.1372666667,17.0054,8.5498,46.5934666667,18.0893333333,12.9724666667,7.38593333333
753.79,7.33613333333,12.5568666667,13.5391333333,10.5432666667,17.3244666667,8.81606666667,46.6615333333,18.4824666667,13.3593333333,7.66453333333
754.10,8.29373333333,13.7266,14.4922,11.6260666667,18.1450666666,9.91613333333,47.3419333333,19.2910333333,14.2518,8.59913333333
754.42,8.73500000001,14.1276,14.7414666667,11.9664666667,18.5041333334,10.1044666667,47.5436,19.3798,14.4862,8.86913333333
754.73,8.75206666667,14.0813333333,14.6448666667,11.9360666667,18.4313333333,10.0037333333,47.6509333333,19.2689333333,14.5176,8.83
755.05,9.02946666666,14.2028666667,14.7646,12.1429333333,18.574,10.1476,47.544,19.4099333333,14.6196666667,9.17453333333
755.36,8.92066666667,14.1156,14.5724666667,12.0862,18.5102666667,10.1213333333,47.1135333334,19.3377,14.5623333333,9.05506666667
755.67,8.95426666667,14.1324666667,14.6650666667,12.1608666667,18.6709333333,10.0587333333,47.1888666667,19.3054666667,14.7852,8.98813333333
755.99,8.86166666666,14.1069333333,14.6453333333,12.0841333333,18.6306666667,10.103,47.0090666667,19.2161,14.7315333333,8.99766666667
756.30,8.27446666667,13.5663333333,14.1058666667,11.4218666667,18.1461333333,9.7564,46.6352,18.7026666666,14.0796,8.49693333333
756.62,8.48600000001,13.7861333333,14.3338666667,11.6088,18.4464666667,9.82619999999,46.6586666667,18.8455,14.2022666667,8.75993333333
756.93,8.78966666667,14.1260666667,14.6450666667,11.9137333333,18.6909333333,10.2804,46.8379333333,19.1031333333,14.4474666667,9.11893333333
757.24,8.6086,13.8957333333,14.429,11.6806,18.3659333333,9.90053333334,46.7674666667,18.7717666667,14.1290666667,8.781
757.56,8.02026666667,13.2052,13.8859333333,11.1760666667,17.8322,9.27233333333,46.3916666667,18.2592,13.5735333333,8.15646666667
757.87,7.69333333334,12.7864666667,13.5586666667,10.8698666667,17.5606,8.93973333333,46.0448,17.9466666667,13.2421333333,7.93733333333
758.18,7.50533333333,12.6043333333,13.419,10.7020666667,17.4758666667,8.87986666667,45.8842666667,17.8160666667,13.0573333333,7.9608
758.50,7.415,12.6223333333,13.4028,10.6576,17.4445333333,8.864,45.8487333333,17.7840666667,13.0688,8.094
758.81,7.2902,12.5622,13.3602,10.485,17.3612666666,8.67926666667,46.0084,17.5600333333,12.8846666667,8.0076
759.13,6.96746666667,12.3487333333,13.0883333333,10.1717333333,17.0832666667,8.487,45.4902666667,17.2321,12.4338,7.74973333333
759.44,6.999,12.446,13.2154,10.4009333333,17.2041333333,8.65293333333,45.8570666667,17.3275,12.5318,7.6746
759.75,7.37,12.5872666667,13.4241333333,10.8063333333,17.3312,8.80866666667,46.0919333333,17.6440666667,12.8974666667,7.88606666667
760.07,7.34413333333,12.5806666667,13.3494,10.7985333334,17.1854666667,8.94086666667,46.4918666667,17.6101333333,12.8496,7.8628
760.38,6.76366666667,12.0906,12.7483333333,10.3194,16.6221333333,8.42426666667,46.4726,17.0709666667,12.3627333333,7.4106
760.69,6.35933333333,11.8865333333,12.3290666667,9.80386666667,16.3884666667,8.26966666667,46.0996666667,16.7832666667,12.141,7.3106
761.01,6.66146666667,12.0404,12.3694666667,9.75253333334,16.5279333333,8.46733333333,46.3064666667,16.9672666667,12.3202666667,7.46473333333
761.32,6.61893333334,12.3319333333,12.556,9.77119999999,16.5812,8.66426666667,46.5860666667,17.2024,12.4654666667,7.39873333333
761.63,6.51426666667,12.3878666667,12.4604,9.76906666668,16.4236,8.497,46.6376666666,17.1719333333,12.354,7.23733333333
761.94,6.23833333333,12.1680666667,12.3413333333,9.56593333333,16.235,8.3492,46.7462666667,17.0142333333,12.2125333333,6.90786666667
762.26,6.2274,12.1590666667,12.3742666667,9.50139999999,16.3697333333,8.4168,46.707,17.0767333334,12.2802,6.9872
762.57,6.29306666667,12.2234666667,12.4920666666,9.55539999999,16.5126666667,8.45393333333,47.2173333333,17.1922666667,12.4155333333,7.10153333333
762.88,6.32353333333,12.075,12.4732666667,9.49686666667,16.4919333333,8.4608,47.1243333333,17.1495666667,12.3187333333,7.084
763.20,6.00973333333,11.7626,12.2577333333,9.16800000001,16.392,8.20013333333,46.7288666667,16.8522,12.0506,6.8346
763.51,6.2164,11.9597333333,12.3981333333,9.35686666667,16.6646666667,8.34033333333,46.6646,17.0674,12.2357333333,6.93646666667
763.82,6.53353333333,12.2670666667,12.8516,9.64426666667,17.1031333333,8.64426666667,46.7492,17.3924666666,12.4523333333,7.16053333333
764.14,6.5238,12.2456666667,12.9782666667,9.65000000001,17.1268666667,8.67473333333,46.9298666667,17.4288,12.4089333333,7.083
764.45,6.63786666667,12.4362666667,13.1657333333,9.85099999999,17.2928666666,8.85073333333,46.8051333333,17.4084666667,12.5374666667,7.30946666667
764.76,6.75766666666,12.4434,13.3142,9.83046666667,17.4168666667,8.75373333334,46.6474666667,17.4717666667,12.5662666667,7.349
765.07,7.03813333333,12.4958,13.5420666667,9.99673333333,17.7095333333,8.90660000001,46.6776,17.6272,12.753,7.6118
765.39,7.35266666667,12.8194,13.8517333333,10.2522,18.0156666667,9.04339999999,46.8089333333,17.7965333333,12.9296,7.84813333333
765.70,7.7458,13.1411333333,14.1696666667,10.6656666667,18.2432,9.3102,46.8301333333,17.9728,13.1843333333,8.0822
766.01,7.90953333333,13.2075333333,14.2968,10.8353333334,18.2868,9.32573333333,46.6364,17.9698,13.283,8.11833333334
766.32,8.03293333333,13.4663333333,14.4976,10.9411333333,18.4637333333,9.42586666667,46.9512,18.1206666667,13.4796,8.38386666667
766.64,8.34313333333,13.9192,14.7996,11.2166666667,18.6570666667,9.74200000001,47.3030666667,18.4679,13.6613333333,8.6094
766.95,8.24286666667,13.6954666667,14.5057333333,10.9943333333,18.3971333333,9.4478,47.5363333333,18.2621,13.2946666667,8.47426666667
767.26,8.75266666666,13.9753333333,14.7619333333,11.3517333333,18.6512,9.79413333333,47.7726666667,18.5668333333,13.6036,8.8326
767.57,9.06646666667,14.0624666667,14.8296666667,11.5136,18.8461333334,9.9952,47.7509333333,18.7303,13.7706666667,9.08846666667
767.88,9.10313333333,14.2844666667,15.0384666667,11.6871333333,19.1308666667,10.1361333333,48.0144,19.0557,13.8974,9.30973333333
768.20,9.03153333334,14.3512,14.9313333333,11.7116,19.0772666666,10.2562666667,48.3595333333,18.8601333333,14.0492666667,9.53346666667
768.51,9.12626666667,14.5614,15.1614666667,11.8491333334,19.0596,10.5544,48.5263333333,18.9034333333,14.2211333333,9.7824
768.82,8.83833333333,14.1714666666,14.7532666667,11.5554666667,18.4534666667,10.5944,48.1011333334,18.6144,13.9297333333,9.70913333333
769.13,7.91786666667,13.4163333333,14.2075333333,10.7102666667,17.8595333333,9.87366666669,47.8914666667,18.0743666667,13.0884,9.154
769.44,7.14786666667,12.8287333333,13.7676666667,10.0507333333,17.4726,9.6322,47.8403333333,17.7054666667,12.543,8.8498
769.76,7.1032,12.7884666667,13.7179333333,9.97599999999,17.4399333333,9.51520000001,47.6962666667,17.7844666667,12.4518666667,8.72193333333
770.07,6.60966666667,12.3141333333,13.3496,9.57393333333,16.946,9.19893333333,47.3557333333,17.2782333333,12.2241333333,8.3588
770.38,5.8162,11.87,13.0665333333,8.83466666666,16.4144,8.70133333333,46.8668666667,16.7876333333,11.8658,7.9174
770.69,5.16813333333,11.3946666667,12.4316666667,8.24973333334,15.9068666667,7.9662,46.4762666667,16.4211333333,11.4877333333,7.4836
771.00,5.2338,11.5228666667,12.4496,8.30546666667,16.0447333333,7.8722,46.4908666667,16.5829,11.6043333333,7.795
771.32,4.6372,10.7078666667,11.8868666667,7.44686666667,15.3933333333,7.38553333333,46.0310666667,16.0288666667,11.0191333333,7.14433333333
771.63,5.77066666667,11.3374,12.6503333333,8.37006666667,16.0257333334,8.06386666667,46.4448,16.9106333333,11.6878,7.851
771.94,6.1686,11.7188,13.0130666667,8.89926666667,16.5798666667,8.61020000001,46.4530666667,17.5071333333,12.1504666667,8.16553333333
772.25,6.85493333333,12.2259333333,13.7547333333,9.27139999999,17.3594,8.97086666666,47.3436666667,18.3345,12.9028666667,8.44646666667
772.56,7.824,12.9268,14.3253333333,10.0849333333,18.0205333333,9.55313333333,47.6227333333,18.9367,13.6416666667,8.96766666667
772.87,8.95546666667,13.8488,14.9954666667,11.1333333333,18.6622666667,10.431,47.9067333333,19.6644333333,14.3467333333,9.62226666667
773.18,8.7184,13.7072,14.8554666667,11.0280666667,18.4688666667,10.3381333333,47.5122666667,19.0388666667,14.1566,9.63500000001
773.50,8.883,13.7252,14.9278666667,11.3738666667,18.8424666667,10.5677333333,47.545,19.1553333333,14.2567333333,9.94580000002
773.81,9.92419999999,14.5277333333,15.811,12.7182666667,19.8529333333,11.6087333333,47.7986,20.1582666667,15.2317333333,10.8914
774.12,10.2204,15.0608,16.5856666667,13.2748,20.5352666667,12.3661333333,48.2680666667,20.6522333333,15.6006,11.417
774.43,10.3309333333,15.2476666667,16.8776,13.5997333333,20.4619333333,12.7914666667,47.8391333333,20.7238666667,15.683,11.3348
774.74,10.7502,15.6424,17.2057333333,14.1330666667,20.8266,13.1310666667,48.5804666667,21.1725,15.9838,11.6800666667
775.05,9.01233333332,14.1472666667,16.077,12.8396,19.712,11.9433333333,47.9333333333,20.0090333333,14.5402666667,10.3933333333
775.36,7.3908,12.9456,14.9217333333,11.4973333333,18.4115333334,10.5862,47.3536,18.6521,13.1932,9.05866666667
775.67,6.4872,12.3504666667,14.1980666667,10.9379333333,17.8124,9.91733333335,46.7517333333,18.1549,12.3836,8.481
775.98,6.4668,12.3769333333,14.109,11.0112666667,17.5779333333,9.80253333333,46.8475333334,18.4843333333,12.4387333333,8.69386666667
776.30,6.22833333333,12.1896666667,13.9052,10.7696,17.3885333333,9.77846666666,46.6524,18.5132333334,12.3422666667,8.55853333333
776.61,5.8242,11.9776,13.5559333333,10.3172666667,17.2015333333,9.30526666667,46.7683333333,18.6807666667,11.9827333333,8.05133333333
776.92,5.704,12.1954666667,13.6932,10.3768,16.9656,9.38473333334,46.7589333333,18.6239,11.8503333333,8.06233333334
777.23,5.4038,11.6543333333,13.6124,9.63280000001,16.4415333333,9.163,46.4512,17.9735,11.3116666667,7.71906666667
777.54,4.93246666667,11.0646666667,13.1934,8.92553333333,15.7070666667,8.40586666667,46.3618666667,17.4836666667,10.9194,7.0066
777.85,4.19826666667,10.364,12.7394,8.381,15.2438666667,7.68393333333,46.7235333333,17.0488333333,10.4725333333,6.35673333333
778.16,4.45153333333,10.4806,12.9118666667,8.8614,15.3482666667,7.71513333333,46.4250666667,17.3579333333,10.8558,6.50226666667
778.47,5.81493333333,11.7262666666,13.7540666667,9.7744,16.3498666667,8.76553333333,46.7275333333,18.3016666667,12.3344666667,7.721
778.78,6.0144,11.6487333333,13.5490666667,9.56860000001,16.3484,8.73659999999,46.6872666667,18.5543,12.4036666667,7.83246666666
779.09,6.33293333333,11.7474,13.6566666667,9.79720000001,16.5819333333,8.89913333333,46.4203333333,18.5555333333,12.5019333333,8.2318
779.40,5.86966666667,11.6769333333,13.4886,9.57039999999,16.8427333333,8.9908,46.3042666667,18.3412,12.3136,8.09526666666
779.71,5.66173333334,11.4375333333,13.3748,9.31893333335,16.6848666667,8.4434,45.7964,17.9513333333,12.4320666667,7.74413333333
780.02,6.38606666667,11.7878666667,14.0525333333,10.0534666667,16.9649333333,9.07426666666,45.6822666667,18.3168333333,13.1292666667,8.50806666667
780.33,6.5496,11.9480666667,14.3416,10.1401333333,17.0970666667,9.11139999999,45.6583333333,18.6606666667,13.4708,8.63246666667
780.64,6.7024,12.4584666667,14.6023333333,10.7444666667,17.4826666667,9.44499999999,45.9402,19.1507333333,13.937,8.93840000001
780.95,6.51853333333,12.5311333333,14.2120666667,10.7686666667,17.3742666667,9.36393333333,45.4918,18.9655,13.5835333333,9.02153333333
781.26,7.14946666667,13.1910666667,14.7459333333,11.2549333333,17.5864,9.90846666667,45.4879333333,19.5376,13.8161333333,9.6748
781.57,6.69246666667,13.0300666667,14.5256666667,10.7171333333,16.9776,9.52966666666,45.2069333333,18.8485333333,13.1895333333,9.37566666666
781.88,6.052,12.5978666667,14.3839333333,10.5856666667,16.5748666667,9.38246666667,45.1642666667,18.5579333333,12.5768666667,8.92046666665
782.19,7.0512,13.6554666667,15.3026666667,11.655,17.7188666667,10.3454,45.726,19.1971333333,13.2866666667,9.64393333334
782.50,7.05726666667,13.6182666667,15.3232,11.4647333333,17.5612666667,10.1293333333,45.9118666667,19.0076,13.2594,9.33760000001
782.81,7.6168,13.8428666666,15.7008,11.619,17.3885333333,10.5359333333,45.9396666667,19.2544,13.5668666667,9.29946666667
783.12,7.88760000001,14.0842666667,16.094,11.9287333333,17.6499333333,10.9345333334,46.294,19.6515666667,13.6414,9.49220000001
783.43,8.60640000001,14.8384666667,16.7279333333,12.6588,18.8184,12.0344666667,47.4081333333,20.5573333333,14.3979333333,10.2842666667
783.74,9.5014,15.0979333333,17.0588,13.1541333333,19.6750666667,12.4538,48.0616666667,20.8599333333,14.7788,10.9076
784.05,8.98006666667,14.2678,16.3077333334,12.5414666667,18.9459333333,11.6352,47.5669333333,20.1253666667,14.0968666667,10.0799333333
784.36,9.283,14.1673333333,16.3896666667,12.8478,19.2916,12.1508,47.495,20.1142,14.2816666667,10.1969333333
784.67,9.44206666667,14.0387333333,16.2012,13.0095333333,19.7397333333,12.3100666667,48.0254666667,19.9595666667,14.5186666667,10.1879333333
784.98,9.93333333333,14.2253333333,16.3857333333,13.1652666667,20.11,12.7369333333,48.1610666667,20.4634666667,14.9898,10.3215333333
785.29,10.8593333333,14.8097333333,16.9146666667,13.5178,20.5132,13.1025333334,48.4199333333,21.1619,15.5421333333,10.594
785.60,10.7411333333,14.2692,16.8032,13.3043333333,20.1044666666,12.8684,48.5962666667,21.0113666667,15.6234666667,10.2878
785.91,11.1744,14.7956666667,17.3747333333,14.0933333333,20.3568666667,13.7995333333,49.2458666667,21.6177,16.1312,11.0478666667
786.22,11.4278,14.909,17.4800666667,14.4255333333,20.7281333333,14.2376,49.4026666667,21.8829,16.4562,11.4449333333
786.53,11.9334666667,15.2144,17.6542666667,14.7662666667,20.9405333333,14.4842,49.4883333333,22.0498333333,16.6528666667,12.0608666667
786.84,11.1182666667,14.5465333333,16.9184666667,14.0427333333,20.0975333333,13.6096,48.833,21.4053,16.106,11.2646666667
787.14,10.1017333333,14.0568666667,16.3399333333,13.0920666667,19.2872666667,13.1402666667,48.1136,20.7342,15.4127333333,10.2733333333
787.45,9.5534,13.6311333333,15.7256666667,12.4348666667,18.7878666667,12.5572,47.9903333333,20.4916333333,14.9441333333,9.81906666666
787.76,9.63313333335,13.9308,15.7390666667,12.1698666667,18.5483333333,12.4476,48.1708666667,20.8017666667,15.3092,10.1258
788.07,9.83493333333,14.2362,15.9545333333,12.1104,18.5088,12.4044,47.9980666667,21.1300333333,15.6604,10.2734
788.38,9.15246666666,13.9845333333,15.4522,11.6536666667,18.0206666667,11.7777333333,47.6952,20.5477,15.2816,9.79846666666
788.69,9.04986666667,14.1706,15.2954,11.5100666666,18.1613333333,11.8232,47.6373333333,20.2798,15.4442666667,9.95380000002
789.00,8.60473333333,13.9398666667,14.7364,10.969,17.7642,11.5290666667,46.9390666667,19.7866666667,15.0655333333,9.46286666666
789.31,8.2096,13.4688666667,14.1516,10.5239333333,17.7950666667,10.9461333333,46.3853333333,19.2103666667,14.8815333333,8.88206666667
789.62,8.53613333334,13.857,14.2655333333,10.8824,18.12,10.9714666667,46.2634666667,19.2432333333,15.2291333333,9.30620000001
789.92,7.256,12.809,13.0846666667,9.61326666665,17.037,9.91066666667,45.6664,18.3076666667,14.3389333333,8.20753333333
790.23,7.89266666667,13.2238666667,13.4757333333,10.0054666667,17.2961333333,10.1698,45.7416666667,18.5688333333,14.74,8.67533333333
790.54,8.69633333333,13.8605333334,14.1295333333,11.0457333333,17.9254666667,10.586,46.5938666667,19.6243666667,15.8116666667,9.68313333335
790.85,9.17173333333,14.3922,14.5688666667,11.5685333333,18.6963333333,10.8966666667,46.9684666667,20.205,16.5501333333,10.094
791.16,9.47526666668,14.3713333333,14.8906,12.0473333333,18.9965333333,11.1650666667,46.7588666667,20.1209333333,16.5052,9.93646666667
791.47,10.0382,14.6925333333,15.4986,12.6801333333,19.7882666667,11.7916666667,47.2432666667,20.7032,16.8814666666,10.5266666667
791.78,10.5202,14.8345333333,15.8984,13.2918666667,20.5556,12.5472666667,47.6241333333,21.3031666667,17.1572666667,11.1168666667
792.08,9.29720000001,13.7496666667,14.9322666667,12.4767333333,19.644,11.5174666667,46.908,20.3832,16.1388666667,10.2021333333
792.39,9.04546666667,13.9373333333,14.8826666667,12.5954,19.6828666666,11.4364,47.0082666667,20.3264333333,15.8768,10.5519333333
792.70,9.51153333333,14.8195333333,15.4080666667,12.9391333333,19.8605333333,12.2294,47.1944666667,20.8917333333,16.5665333334,11.0220666667
793.01,8.87233333333,14.5134666667,15.0757333333,12.1532666667,19.3328,12.1592666667,47.5069333333,20.3615,16.1136666667,10.3923333333
793.32,9.9114,15.4964666667,15.9058666667,13.1318,20.5561333333,13.4800666667,48.0415333333,21.2925666667,17.1951333333,11.3046666667
793.62,9.42006666667,15.3784666667,15.6655333333,12.8877333333,20.5678,13.7484666667,47.8022666667,21.3615333333,17.1369333333,11.0745333334
793.93,9.09633333333,15.1466666667,15.1465333333,12.3904666667,20.1994666667,13.8472,47.0534666667,21.1032,16.6695333333,10.4079333333
794.24,9.4602,15.6998,15.3677333334,12.7224666667,20.3736666667,14.5313333333,46.5420666667,21.3820666667,16.7081333333,10.6168
794.55,8.70093333333,15.2956,14.6053333333,12.1571333333,19.9399333333,14.0594,46.5047333333,20.8972,16.2376,10.135
794.86,7.86386666667,14.9096,14.0444666667,11.5792666667,19.0458666667,13.2682666667,45.8964,19.7984333333,15.7036,9.70666666668
795.16,7.76793333333,14.7585333333,13.9988,11.3252,18.61,13.1744666667,45.7538666667,19.3964666667,15.4357333333,9.71726666669
795.47,8.31106666666,15.0724,14.6820666667,11.7420666667,19.0061333333,13.8302666667,46.4833333333,19.7337666667,15.6344666667,10.1922666667
795.78,8.47846666666,14.8754,15.145,11.9554,19.3022,13.8608,46.8249333333,20.0498,16.0128666667,10.3723333333
796.09,7.94146666667,13.9532,14.7369333333,11.2632666667,18.9880666667,13.1286666667,46.7017333333,19.5818333333,15.1287333333,10.1404
796.40,7.34273333333,13.1981333333,14.374,10.9876,18.4715333333,12.2929333333,46.5902666667,19.2152333333,14.6796666667,9.82380000001
796.70,6.691,12.6454666667,14.0334666667,10.4719333333,17.7837333333,11.3303333333,46.8371333333,18.6149333333,14.0456,9.27833333333
797.01,6.41993333334,12.3043333333,13.7124,10.1444666667,16.9254,10.6738666667,45.8062,17.8940666667,13.2491333333,8.82673333333
797.32,6.94993333333,12.7667333333,14.4544666667,10.6932666667,17.6731333333,11.103,46.3531333333,18.2369666667,13.7432666667,9.58413333334
797.63,7.5758,13.1515333333,15.3999333333,11.1940666666,18.2424,11.9090666667,46.9515333334,18.5667,14.5878666666,10.4606666667
797.93,7.446,12.6878666667,15.2268,10.3926,17.8143333333,11.2816666667,46.4656666667,18.2038666667,14.1248666667,10.3560666667
798.24,7.96,12.9960666667,15.4826666666,11.1028,18.3568,12.1024666667,47.2977333333,18.7848333333,14.3830666667,10.7342
798.55,7.26133333333,12.3783333333,14.883,10.7147333333,17.957,11.5497333333,46.6159333333,18.4661666667,14.2251333333,10.0253333333
798.85,7.46613333333,12.8233333333,14.9323333333,10.7334666667,18.1743333333,11.6273333333,46.1568,18.7976666667,14.8442,10.0345333333
799.16,7.42726666667,12.8283333333,14.4838666667,10.3996666667,17.9163333333,11.3006666667,45.7782,18.5234,14.6499333334,9.82420000001
799.47,8.33326666666,13.8462666667,15.109,11.6474666667,18.3717333333,12.314,45.9230666667,19.1378333333,15.6025333333,10.6346666667
799.78,8.46413333333,13.9734666667,15.1892,11.8784,18.4416,12.4473333333,45.8648666667,19.1562333333,15.6418666667,10.4426666667
800.08,8.71346666667,14.5974,15.5662666667,12.5247333333,18.6076,13.4358666667,46.1084666667,19.5893666667,15.9064,10.741
800.39,8.51666666668,14.7538666667,15.375,12.4545333333,18.6851333333,13.4258,46.6335333334,19.5739333333,15.9761333333,10.6839333333
800.70,8.39553333333,14.9144,15.2843333333,12.4788,18.0826666667,13.0373333333,46.9963333333,19.5493,15.7888666667,10.629
801.00,8.42246666667,14.808,15.2263333333,12.6955333333,17.7571333333,12.2974666667,47.2495333333,19.4375,15.5554666667,10.6928
801.31,9.83633333333,16.4417333333,16.7893333333,14.7852666667,18.9774666667,13.7354666667,48.4593333333,20.8077333333,17.3552,12.2836
801.62,9.91099999999,16.7349333333,17.0568666667,14.4832,19.1445333333,13.7645333333,48.6721333333,21.2593333333,17.6386,12.1628666667
801.92,10.7246666667,17.5224666667,17.7708,14.9689333333,19.7100666667,14.0098,49.158,21.9116,18.2884,13.1402
