wavelength,Back_PooAltm,Belly_PooAltm,Breast_PooAltm,Crissum_PooAltm,Crown_PooAltm,DorTail_PooAltm,Patch10_PooAltm,Patch11_PooAltm,Patch12_PooAltm,Patch13_PooAltm,Rump_PooAltm,Throat_PooAltm,WingTip_PooAltm
583.68,9.15133333333,42.537,37.7731666667,22.3831666666,7.17166666667,9.19633333333,43.0408333334,5.784,13.4426666667,18.6745,13.046,37.5508333333,10.492
584.01,9.13033333333,42.5456666667,37.8056666666,22.3721666666,7.16483333334,9.20416666666,43.0735,5.76016666667,13.462,18.6935,13.0744166666,37.5735,10.442
584.35,9.03616666667,42.4331666666,37.7293333333,22.3038333333,7.0625,9.11066666667,42.9293333334,5.6695,13.4015,18.6208333333,13.0035,37.4581666667,10.3216666667
584.69,9.04416666667,42.361,37.724,22.288,7.09766666666,9.127,42.8981666666,5.70383333333,13.4545,18.6448333334,13.05275,37.4565,10.343
585.03,9.01533333334,42.3763333333,37.7331666667,22.283,7.0635,9.05033333334,42.8728333334,5.67333333333,13.452,18.6308333334,13.00425,37.4668333333,10.3328333333
585.37,9.04916666667,42.4201666667,37.8066666667,22.3751666666,7.07683333333,9.08216666666,42.9493333333,5.6955,13.4891666667,18.674,13.0455,37.5135,10.3558333333
585.70,9.02866666666,42.4466666667,37.805,22.4128333333,7.06166666667,9.114,42.9425,5.69883333333,13.5165,18.688,13.0508333333,37.4985,10.3515
586.04,9.01666666667,42.54,37.8378333334,22.4758333333,7.07866666666,9.12783333334,43.0436666667,5.68133333334,13.5546666667,18.7406666667,13.0919166667,37.5485,10.3468333333
586.38,8.9865,42.5551666666,37.8286666667,22.4296666667,7.0545,9.09166666666,43.018,5.668,13.4958333333,18.7653333334,13.05575,37.5448333333,10.342
586.72,9.06416666667,42.6488333333,37.8718333333,22.5365,7.10533333333,9.17016666667,43.1138333334,5.73066666667,13.6191666666,18.8765,13.1485,37.6425,10.431
587.06,9.02466666667,42.611,37.8613333333,22.4966666667,7.07616666666,9.1385,43.0605,5.715,13.6051666666,18.8743333334,13.13125,37.6101666667,10.3928333333
587.39,9.069,42.609,37.8961666667,22.4648333334,7.1065,9.1615,43.0975,5.79133333334,13.6758333333,18.9125,13.1679166667,37.5976666666,10.4363333333
587.73,9.06466666667,42.609,37.8386666666,22.4883333333,7.09433333334,9.14966666667,43.052,5.80333333333,13.6863333333,18.9251666667,13.1746666667,37.5971666666,10.4543333333
588.07,9.11316666667,42.5621666667,37.829,22.5383333334,7.155,9.1965,43.0551666667,5.8695,13.7613333333,18.9743333333,13.2299166667,37.6071666667,10.5386666667
588.41,9.12666666666,42.672,37.9063333333,22.5698333333,7.1805,9.1995,43.0926666666,5.89566666667,13.7898333333,19.0171666666,13.2625,37.6398333333,10.5643333333
588.74,9.177,42.7011666667,37.9535,22.6226666667,7.25866666667,9.25966666667,43.136,5.95633333333,13.884,19.0906666667,13.33,37.676,10.5956666667
589.08,9.1965,42.7205,37.9818333333,22.6233333333,7.27616666666,9.26066666666,43.1453333334,5.96833333333,13.9095,19.1316666666,13.3314166667,37.733,10.5883333333
589.42,9.15933333333,42.6736666666,37.9858333334,22.6046666666,7.25216666666,9.22083333333,43.141,5.96316666666,13.9193333334,19.1,13.3124166667,37.7073333334,10.5678333333
589.76,9.1415,42.5823333333,37.9366666666,22.5846666667,7.2475,9.2085,43.032,5.95933333333,13.9143333333,19.051,13.2883333333,37.6648333334,10.556
590.09,9.16916666666,42.5563333333,37.913,22.6178333333,7.29116666667,9.24033333334,43.01,5.97833333333,14.0205,19.0446666667,13.3054166667,37.6731666667,10.5505
590.43,9.1085,42.4828333333,37.8548333333,22.5563333333,7.25533333334,9.14233333333,42.9131666667,5.918,13.9786666666,19.0048333333,13.2351666667,37.6083333334,10.4701666666
590.77,9.19716666667,42.4913333333,37.896,22.6468333333,7.30916666667,9.21166666666,42.9541666666,5.97133333334,14.0623333334,19.0633333333,13.3075833333,37.6985,10.5521666667
591.11,9.21616666667,42.5535,37.9496666667,22.7196666667,7.361,9.23066666666,42.9713333334,5.99066666666,14.1261666667,19.123,13.325,37.7691666667,10.5811666667
591.44,9.26183333333,42.5328333333,37.9741666667,22.7903333333,7.41833333333,9.31083333334,42.9893333333,6.02716666667,14.2085,19.1775,13.3746666667,37.7785,10.6401666666
591.78,9.26666666667,42.6135,38.003,22.8291666666,7.4035,9.29816666667,43.0473333333,6.00483333334,14.2503333333,19.2385,13.38625,37.8305,10.628
592.12,9.2585,42.5835,37.9835,22.8558333333,7.375,9.29516666667,43.0885,5.96383333333,14.2743333334,19.2546666667,13.3795833333,37.8616666667,10.624
592.46,9.2595,42.6371666667,38.0436666666,22.904,7.35333333333,9.33216666667,43.1286666666,5.93633333333,14.3195,19.2806666666,13.40075,37.9111666667,10.625
592.79,9.2335,42.6496666666,38.0225,22.8826666667,7.3265,9.30333333334,43.1283333333,5.93466666666,14.3543333333,19.2608333333,13.4163333333,37.8838333333,10.6098333333
593.13,9.29716666667,42.7588333333,38.1073333333,22.9673333333,7.362,9.37183333333,43.1755,5.96666666667,14.4385,19.3298333333,13.4874166667,37.9805,10.6703333333
593.47,9.3145,42.8061666667,38.1138333333,23.0293333334,7.37883333333,9.39233333333,43.267,5.97966666667,14.5046666667,19.3985,13.5160833334,38.0128333333,10.7246666667
593.80,9.29583333333,42.8246666667,38.125,23.053,7.34683333334,9.38233333333,43.2848333334,5.96083333333,14.5321666666,19.4265,13.5300833333,38.0136666666,10.7366666666
594.14,9.2655,42.794,38.1413333334,23.0401666667,7.30816666666,9.42666666667,43.2701666667,5.95033333333,14.5555,19.4126666667,13.5301666667,38.0475,10.7318333333
594.48,9.19066666666,42.7706666667,38.1168333334,22.9933333333,7.25683333334,9.40016666667,43.237,5.8975,14.5905,19.382,13.4749166667,37.9921666667,10.678
594.81,9.18616666667,42.7538333334,38.1376666667,22.9865,7.2055,9.41716666667,43.2248333333,5.87583333333,14.5926666667,19.3661666667,13.45325,37.9873333333,10.669
595.15,9.17183333333,42.8106666667,38.1553333333,22.9621666666,7.19183333333,9.37883333333,43.2338333333,5.84433333333,14.6228333333,19.3593333333,13.3901666666,37.9918333334,10.6621666667
595.49,9.14266666667,42.7896666666,38.1323333334,22.9438333333,7.1985,9.39666666667,43.2463333333,5.84366666667,14.6638333334,19.3301666667,13.3894166666,38.0075,10.6511666667
595.82,9.1495,42.8281666667,38.1546666667,22.9626666667,7.2195,9.428,43.2281666667,5.8825,14.7171666667,19.3668333334,13.4280833333,38.008,10.665
596.16,9.14016666666,42.799,38.1065,22.9138333333,7.18266666666,9.37316666667,43.1861666666,5.85566666666,14.672,19.3531666666,13.38125,37.9515,10.6341666667
596.50,9.11316666667,42.7688333333,38.0721666667,22.947,7.17283333333,9.38966666667,43.1483333334,5.82783333334,14.702,19.3768333333,13.3653333334,37.9463333333,10.621
596.83,9.08466666667,42.721,38.005,22.9181666667,7.18483333333,9.35516666666,43.124,5.813,14.7148333333,19.3631666667,13.3291666666,37.9188333334,10.6146666666
597.17,9.0695,42.689,38.0261666666,22.9003333333,7.197,9.36016666667,43.0795,5.8275,14.7141666667,19.3426666667,13.3266666666,37.9201666666,10.6
597.51,9.03866666667,42.6683333333,38.0313333333,22.8671666667,7.17616666667,9.32183333333,43.079,5.79966666667,14.6973333333,19.3038333333,13.31225,37.9136666667,10.5538333333
597.84,9.04716666667,42.7036666667,38.067,22.8766666667,7.1775,9.292,43.12,5.78083333333,14.6996666666,19.3073333334,13.29425,37.9325,10.5715
598.18,9.06633333333,42.7461666666,38.1063333333,22.9331666667,7.18383333334,9.29483333333,43.1621666667,5.80183333333,14.721,19.3418333333,13.3315,37.9551666667,10.5986666667
598.52,9.05683333333,42.7768333333,38.0911666666,22.9928333333,7.189,9.26283333333,43.2053333333,5.80016666666,14.7768333333,19.4021666667,13.3516666667,37.9531666667,10.5835
598.85,9.02616666667,42.7445,38.0908333333,23.0053333333,7.1655,9.2085,43.1795,5.79016666666,14.7286666666,19.3966666666,13.3829166667,37.9481666667,10.5528333333
599.19,9.01933333334,42.7748333334,38.155,23.0016666667,7.1215,9.16633333333,43.1701666667,5.76183333333,14.7305,19.4216666667,13.36925,37.9673333333,10.5395
599.53,9.02016666667,42.7408333333,38.1266666666,23.0288333334,7.11366666667,9.15916666667,43.1345,5.72483333333,14.7386666667,19.4021666667,13.3181666667,37.991,10.5246666666
599.86,9.02,42.7556666667,38.1905,23.11,7.13383333333,9.20166666667,43.2111666667,5.74683333334,14.847,19.4648333333,13.3790833333,38.0793333334,10.5751666667
600.20,9.068,42.7721666667,38.225,23.128,7.18333333333,9.224,43.2206666667,5.82933333333,14.9145,19.5088333334,13.3958333333,38.0995,10.6295
600.53,9.109,42.7948333333,38.284,23.2076666667,7.2145,9.26166666667,43.2873333333,5.874,14.999,19.5865,13.4376666667,38.1483333333,10.6555
600.87,9.167,42.8581666666,38.346,23.2471666666,7.22883333334,9.31066666667,43.3638333334,5.91383333333,15.1046666666,19.7038333333,13.4589166667,38.2075,10.7116666667
601.21,9.24416666667,42.958,38.441,23.3381666667,7.2815,9.4235,43.4366666666,5.979,15.221,19.8128333333,13.5335,38.3075,10.81
601.54,9.2815,43.0245,38.4845,23.454,7.34016666666,9.5015,43.5206666667,6.08466666667,15.354,19.9096666667,13.6183333334,38.3263333334,10.8718333333
601.88,9.27866666666,43.106,38.5571666667,23.5086666667,7.363,9.516,43.5825,6.1,15.4183333333,19.9836666667,13.6411666667,38.3996666667,10.8848333333
602.21,9.32983333333,43.137,38.6088333333,23.5261666667,7.38716666667,9.56783333333,43.6473333333,6.137,15.4558333333,20.001,13.6491666667,38.4833333334,10.9028333333
602.55,9.39716666667,43.1945,38.7091666666,23.5973333334,7.47333333333,9.66116666667,43.7365,6.208,15.601,20.0825,13.7061666667,38.5613333333,10.957
602.88,9.45983333334,43.2521666666,38.715,23.695,7.51883333333,9.74549999999,43.802,6.2715,15.6733333333,20.1593333333,13.787,38.6141666666,11.0211666667
603.22,9.43616666666,43.2821666666,38.738,23.7048333334,7.50583333333,9.75583333335,43.8683333333,6.259,15.713,20.1945,13.7970833333,38.6051666667,11.023
603.56,9.43283333333,43.2738333333,38.7135,23.6776666666,7.5255,9.76766666667,43.8256666666,6.2715,15.7363333334,20.2026666667,13.7893333333,38.5841666666,11.0176666667
603.89,9.448,43.2701666666,38.7436666667,23.6791666667,7.50733333333,9.76749999998,43.8528333333,6.25716666667,15.7446666667,20.2048333334,13.7993333334,38.604,11.0188333333
604.23,9.433,43.2503333333,38.7396666667,23.6553333333,7.49616666666,9.7815,43.8135,6.246,15.7468333334,20.2095,13.80225,38.5845,11.0258333334
604.56,9.44716666666,43.257,38.745,23.7076666666,7.51266666667,9.80316666668,43.7851666666,6.24966666667,15.7935,20.1933333333,13.8111666667,38.5943333334,11.0041666667
604.90,9.44933333333,43.2278333333,38.746,23.733,7.51666666667,9.76883333332,43.7953333334,6.27783333333,15.8245,20.206,13.8038333333,38.575,11.0093333333
605.23,9.4225,43.2033333333,38.7268333333,23.6921666667,7.50316666667,9.72716666665,43.7491666666,6.21766666667,15.8201666666,20.1873333333,13.786,38.591,10.9628333333
605.57,9.4235,43.1063333333,38.6561666667,23.631,7.487,9.722,43.7081666667,6.204,15.8325,20.169,13.7719166667,38.538,10.922
605.90,9.366,43.0836666667,38.6208333333,23.6043333333,7.452,9.70083333334,43.6498333334,6.15483333334,15.827,20.1628333333,13.7644166666,38.4863333334,10.8935
606.24,9.3295,43.021,38.5631666666,23.5498333333,7.36083333333,9.68066666667,43.6371666667,6.13183333333,15.8161666666,20.1503333333,13.7233333334,38.4586666667,10.8655
606.58,9.31616666667,42.9995,38.5816666667,23.5415,7.36016666667,9.6565,43.6368333333,6.12366666667,15.8655,20.1351666667,13.72025,38.4603333334,10.8681666666
606.91,9.333,43.0221666667,38.6136666667,23.5545,7.36233333334,9.6935,43.6493333333,6.17116666667,15.9325,20.1555,13.7360833333,38.5061666667,10.8976666667
607.25,9.33966666666,43.0196666666,38.6155,23.5708333334,7.31316666667,9.672,43.67,6.1485,16.0053333333,20.15,13.7601666666,38.5463333333,10.8978333333
607.58,9.332,42.9856666667,38.5918333333,23.5886666667,7.291,9.6615,43.644,6.1245,16.034,20.1686666667,13.7429166667,38.5321666666,10.8901666667
607.92,9.32616666666,43.0186666666,38.6081666666,23.6266666667,7.27033333333,9.63216666667,43.6995,6.127,16.068,20.1733333334,13.747,38.591,10.87
608.25,9.25816666666,42.995,38.6231666667,23.6005,7.21266666667,9.5915,43.7163333333,6.07183333333,16.0591666667,20.1875,13.7595,38.562,10.854
608.59,9.18066666667,42.9111666667,38.5528333334,23.5281666667,7.17433333333,9.56066666666,43.6248333333,6.0005,16.0288333333,20.1458333333,13.7358333333,38.5125,10.8073333333
608.92,9.24166666667,42.9146666666,38.5226666666,23.5623333333,7.2075,9.60466666667,43.6361666667,6.02683333334,16.0828333333,20.1528333333,13.7390833333,38.4983333334,10.8661666667
609.26,9.27566666667,42.9806666667,38.6041666667,23.6273333334,7.2395,9.64566666667,43.6756666667,6.06316666667,16.149,20.208,13.8139166666,38.5533333333,10.9451666667
609.59,9.31816666667,42.9581666667,38.586,23.6788333333,7.286,9.67316666667,43.7133333334,6.115,16.1813333334,20.2465,13.84575,38.6053333334,11.0005
609.93,9.354,43.0231666667,38.6171666667,23.7553333334,7.33766666667,9.70616666665,43.7461666667,6.13583333334,16.229,20.2896666666,13.89775,38.6426666667,11.0456666667
610.26,9.331,42.9415,38.5613333333,23.7083333333,7.33633333334,9.70400000002,43.6828333334,6.12366666667,16.2035,20.2778333334,13.861,38.5616666666,11.0166666667
610.60,9.36166666666,42.9068333334,38.5566666667,23.7076666667,7.36866666666,9.69116666667,43.673,6.1085,16.2065,20.334,13.9065833333,38.5313333333,11.0185
610.93,9.3755,42.9343333333,38.6136666666,23.7718333334,7.437,9.71316666667,43.7546666666,6.14333333333,16.209,20.4185,13.9114166667,38.5741666667,11.029
611.27,9.38033333333,42.9625,38.6475,23.8005,7.45166666666,9.73316666666,43.85,6.128,16.2455,20.4458333333,13.9559166667,38.6018333333,11.047
611.60,9.4055,42.9561666666,38.672,23.7941666666,7.47583333333,9.75333333332,43.8601666667,6.125,16.2798333333,20.4886666667,13.9935833333,38.5956666667,11.0973333333
611.93,9.46516666666,42.9798333334,38.6408333334,23.8175,7.56233333333,9.807,43.882,6.18566666666,16.3181666667,20.5601666667,14.0549166666,38.6616666667,11.1591666667
612.27,9.53683333334,43.0256666667,38.6985,23.8675,7.6045,9.84700000002,43.9755,6.2185,16.3696666667,20.6191666666,14.0676666667,38.7321666667,11.2048333333
612.60,9.5475,43.0621666667,38.8445,23.944,7.62016666667,9.8985,44.0965,6.24316666667,16.4301666666,20.7506666666,14.1504166666,38.8263333334,11.2456666666
612.94,9.54166666667,43.053,38.8508333333,23.9493333333,7.6175,9.87816666665,44.158,6.22333333333,16.3986666667,20.7133333333,14.087,38.8186666667,11.2048333333
613.27,9.55816666667,43.0903333334,38.9,23.9023333334,7.60616666667,9.89183333335,44.1793333334,6.19083333334,16.4688333333,20.736,14.08325,38.8216666667,11.1965
613.61,9.5435,43.0503333333,38.8633333333,23.8571666667,7.6085,9.85699999998,44.147,6.16166666666,16.5011666667,20.7245,14.0643333333,38.7953333333,11.1718333333
613.94,9.55883333333,43.0835,38.9183333333,23.9286666667,7.61616666667,9.86300000001,44.1885,6.15066666666,16.5801666667,20.8105,14.1210833333,38.8661666667,11.195
614.28,9.56516666667,43.1113333334,38.9693333333,23.9658333333,7.61416666666,9.86500000001,44.2431666666,6.18083333334,16.6723333333,20.784,14.1235,38.9615,11.2306666667
614.61,9.57183333334,43.132,38.9631666667,23.9873333334,7.57266666667,9.88683333331,44.2225,6.17783333334,16.72,20.7548333333,14.1335,38.953,11.2538333333
614.94,9.53266666667,43.112,38.9138333333,23.9921666667,7.5565,9.85283333333,44.1866666666,6.17916666667,16.73,20.7595,14.0966666667,38.8966666666,11.2216666667
615.28,9.48966666667,43.1258333333,38.864,23.9596666667,7.52466666667,9.84383333333,44.159,6.11933333333,16.7305,20.7108333333,14.0136666667,38.8823333334,11.1333333333
615.61,9.43333333333,43.0655,38.8636666667,23.9283333333,7.45366666667,9.77466666666,44.1105,6.06983333333,16.7398333333,20.6425,13.9041666666,38.7838333334,11.0738333333
615.95,9.3965,43.0851666666,38.8841666667,23.9601666667,7.42866666667,9.79166666666,44.0906666667,6.07683333334,16.7901666667,20.6575,13.92975,38.8166666667,11.0723333333
616.28,9.31533333333,43.0475,38.7725,23.8838333333,7.37066666667,9.72583333335,43.9611666667,6.05466666666,16.7526666667,20.5631666667,13.8620833334,38.7346666666,10.9971666666
616.61,9.28433333333,43.0388333333,38.768,23.8973333333,7.3875,9.746,43.8865,6.07516666667,16.8091666667,20.6156666667,13.9161666667,38.7186666667,11.0195
616.95,9.26116666667,43.0221666667,38.7608333333,23.9755,7.40716666667,9.74233333334,43.8755,6.08783333334,16.8466666667,20.633,13.9413333333,38.728,11.0366666667
617.28,9.23933333334,43.0506666667,38.8025,23.9913333333,7.378,9.74233333335,43.8916666666,6.09166666667,16.8566666666,20.6636666667,13.9528333334,38.7503333333,11.0171666667
617.62,9.28033333333,43.1681666667,38.8408333334,24.017,7.42816666666,9.78983333334,43.969,6.147,16.9138333333,20.6991666667,13.9723333334,38.7856666667,11.0533333333
617.95,9.187,43.0893333333,38.7646666667,23.9906666667,7.40633333334,9.75349999998,43.9211666667,6.10783333333,16.8693333333,20.7028333334,13.9271666667,38.7178333334,11.0045
618.28,9.16833333333,43.0505,38.783,23.988,7.40916666666,9.74216666666,43.9055,6.14533333333,16.8645,20.7198333334,13.9415,38.6693333333,10.9968333334
618.62,9.23616666666,43.1955,38.8831666667,24.057,7.47216666667,9.831,43.9631666666,6.17466666666,16.9733333333,20.8218333333,14.0330833333,38.7778333334,11.0433333333
618.95,9.29066666667,43.2241666667,38.9348333333,24.0998333333,7.52766666667,9.86983333335,44.0175,6.22016666666,17.0728333333,20.9011666666,14.1311666666,38.7765,11.0986666667
619.28,9.3555,43.2531666667,38.9568333333,24.1355,7.5765,9.94949999999,44.1223333333,6.25933333334,17.159,21.0093333333,14.2078333333,38.8821666667,11.1556666667
619.62,9.41866666667,43.335,38.9955,24.2121666666,7.65316666666,10.0016666666,44.2071666667,6.3235,17.2285,21.0916666666,14.2509166667,38.9048333333,11.2056666666
619.95,9.4655,43.3698333334,39.0516666667,24.2733333333,7.6675,10.0313333333,44.2561666667,6.30416666667,17.275,21.171,14.2544166667,38.9623333334,11.2461666667
620.28,9.5265,43.376,38.99,24.2795,7.678,10.0356666667,44.2731666666,6.31833333333,17.314,21.1721666666,14.2170833334,38.9823333333,11.2786666667
620.62,9.56116666667,43.4863333334,39.0823333333,24.347,7.71366666666,10.0983333333,44.3496666667,6.34933333334,17.3946666667,21.2406666667,14.25475,39.0501666667,11.3015
620.95,9.53816666666,43.4796666667,39.103,24.4165,7.719,10.0918333333,44.387,6.32766666667,17.4206666667,21.2631666667,14.2464166666,39.0723333334,11.2971666667
621.28,9.5245,43.4258333333,39.1026666667,24.4005,7.69583333333,10.0686666667,44.36,6.307,17.4281666667,21.2396666667,14.2425,39.0186666667,11.2996666667
621.62,9.59416666667,43.4735,39.1618333333,24.4303333333,7.69816666667,10.0651666667,44.4006666667,6.3015,17.4635,21.2503333333,14.2355,39.0336666667,11.2705
621.95,9.61383333334,43.4873333334,39.1008333333,24.4431666667,7.71533333333,10.0761666667,44.3671666667,6.28433333334,17.5441666666,21.2481666667,14.225,39.0136666666,11.2865
622.28,9.60883333333,43.4556666667,39.1315,24.454,7.70366666666,10.0695,44.4031666667,6.285,17.52,21.2336666666,14.20875,39.0416666667,11.3121666667
622.62,9.66133333333,43.4375,39.1463333334,24.5418333333,7.71916666667,10.1406666666,44.349,6.368,17.5448333333,21.3091666667,14.2288333333,39.0861666667,11.3723333333
622.95,9.64316666666,43.5175,39.1918333334,24.5856666666,7.701,10.148,44.3511666667,6.36416666667,17.5893333333,21.2583333334,14.21475,39.0815,11.3821666667
623.28,9.599,43.4548333333,39.1193333333,24.5476666667,7.642,10.0973333333,44.3023333333,6.31766666666,17.5946666666,21.2098333333,14.183,39.0705,11.3123333333
623.62,9.60633333333,43.4936666667,39.1743333333,24.5756666667,7.66366666666,10.098,44.3525,6.33766666667,17.633,21.2133333333,14.1953333333,39.1258333334,11.2806666667
623.95,9.59416666667,43.529,39.252,24.6236666666,7.64833333333,10.137,44.3806666667,6.309,17.705,21.3056666667,14.2159166666,39.1861666666,11.2995
624.28,9.58666666666,43.4675,39.1953333334,24.5765,7.58,10.0696666667,44.3526666667,6.28133333334,17.6916666667,21.263,14.1841666667,39.1321666667,11.293
624.62,9.6565,43.5313333333,39.2733333333,24.6256666666,7.628,10.1435,44.3971666667,6.315,17.7651666667,21.3318333333,14.24825,39.158,11.39
624.95,9.62616666667,43.5465,39.271,24.6505,7.581,10.099,44.4436666667,6.28533333334,17.8078333333,21.3361666667,14.21225,39.2175,11.3463333333
625.28,9.62733333333,43.5693333334,39.2701666667,24.666,7.57383333334,10.1398333333,44.4368333333,6.27883333333,17.8761666667,21.3565,14.2453333333,39.206,11.3548333333
625.61,9.6255,43.5405,39.2655,24.6473333333,7.57833333333,10.1358333333,44.402,6.25166666667,17.843,21.3971666667,14.2464166666,39.1918333333,11.3378333333
625.95,9.644,43.6143333334,39.3118333333,24.7126666667,7.61816666666,10.1763333333,44.4406666667,6.31,17.9393333333,21.4496666667,14.2785,39.2711666667,11.3718333333
626.28,9.552,43.601,39.268,24.6841666667,7.57483333334,10.1145,44.46,6.226,17.9248333334,21.435,14.2620833333,39.2463333333,11.348
626.61,9.52016666667,43.5478333333,39.2505,24.6875,7.53383333334,10.0433333333,44.4703333333,6.202,17.9025,21.448,14.27625,39.2416666666,11.3016666667
626.94,9.525,43.5628333333,39.3173333333,24.7155,7.53666666667,10.043,44.4845,6.20516666666,17.9565,21.5005,14.3061666667,39.2613333333,11.3415
627.28,9.50866666667,43.5708333333,39.2743333333,24.701,7.47516666667,10.0333333333,44.4973333333,6.19733333334,18.0031666667,21.5333333333,14.30425,39.2685,11.3201666667
627.61,9.47933333333,43.5773333333,39.2608333333,24.7106666666,7.48933333333,10.0303333334,44.4878333333,6.215,18.0048333333,21.5186666666,14.2975833333,39.2621666667,11.3298333333
627.94,9.47466666667,43.5923333333,39.3001666667,24.7266666667,7.50833333334,10.0523333333,44.5085,6.24683333334,18.0231666667,21.553,14.30175,39.2913333333,11.3595
628.27,9.4725,43.5935,39.2551666666,24.6916666667,7.4775,10.0005,44.49,6.21966666667,18.0276666666,21.5455,14.2395833333,39.297,11.3056666667
628.61,9.50333333334,43.6471666667,39.2935,24.7465,7.49916666666,10.0481666667,44.4688333333,6.23083333333,18.06,21.5501666667,14.26525,39.3026666666,11.354
628.94,9.51,43.6446666667,39.3075,24.8105,7.548,10.0693333334,44.4908333333,6.27716666667,18.1016666666,21.5878333333,14.27475,39.3525,11.4291666666
629.27,9.48666666667,43.6278333333,39.3666666666,24.842,7.56566666666,10.0863333333,44.5608333334,6.3035,18.1643333334,21.6003333334,14.3015833333,39.3826666666,11.466
629.60,9.40866666666,43.4941666667,39.2826666667,24.7906666666,7.51583333333,10.0333333333,44.4825,6.24283333333,18.1525,21.5435,14.23,39.2576666667,11.4028333333
629.94,9.43516666666,43.4861666667,39.305,24.7905,7.49833333333,10.0401666666,44.4808333334,6.2525,18.2423333334,21.5045,14.21275,39.2393333334,11.4153333333
630.27,9.52483333333,43.6115,39.3848333334,24.8811666666,7.57983333334,10.145,44.6065,6.33183333334,18.3365,21.633,14.2730833333,39.3023333333,11.5026666667
630.60,9.5885,43.7185,39.4041666667,24.9165,7.6425,10.205,44.6913333334,6.3845,18.3968333333,21.659,14.2796666667,39.3366666667,11.5295
630.93,9.661,43.7373333333,39.4668333333,24.9783333334,7.7775,10.2793333333,44.7581666667,6.463,18.4928333333,21.7186666667,14.3185,39.3591666667,11.6206666667
631.26,9.72383333334,43.7235,39.4516666666,24.9883333333,7.76866666667,10.2658333333,44.7493333334,6.4725,18.5538333333,21.7625,14.3585,39.3353333333,11.598
631.60,9.74766666667,43.8153333333,39.474,25.0295,7.82066666666,10.3233333333,44.7803333334,6.46366666667,18.6721666666,21.8398333334,14.4139166666,39.38,11.6166666666
631.93,9.72833333333,43.8485,39.478,25.0918333333,7.89166666667,10.4338333333,44.7931666667,6.52266666667,18.8016666667,21.9131666667,14.5330833333,39.4126666666,11.6638333333
632.26,9.75433333331,43.866,39.4965,25.115,7.9455,10.4966666667,44.8546666667,6.55383333333,18.8615,22.0001666666,14.60175,39.4841666666,11.6821666667
632.59,9.81300000002,43.9315,39.5288333334,25.1118333333,7.95666666667,10.5745,44.9151666666,6.57466666667,18.9181666667,22.0195,14.6368333333,39.5563333333,11.6966666667
632.92,9.81600000001,44.0281666666,39.4998333333,25.1485,7.9445,10.6215,44.9378333333,6.54766666667,18.9996666667,22.0773333333,14.6916666666,39.6748333333,11.7176666667
633.26,9.8065,44.0025,39.504,25.1386666666,7.93566666666,10.6328333333,44.9588333334,6.53216666666,19.0008333334,22.0833333333,14.7309166666,39.6826666667,11.7086666667
633.59,9.85933333331,44.0638333333,39.6121666667,25.1945,7.974,10.679,45.0833333333,6.56183333333,19.0275,22.1903333333,14.78925,39.8005,11.6883333333
633.92,9.79400000002,44.015,39.6285,25.145,7.95333333334,10.6186666667,45.0045,6.50366666667,19.034,22.1463333333,14.7518333333,39.8228333333,11.6736666667
634.25,9.77133333334,43.9203333333,39.564,25.0948333333,7.89933333333,10.5778333333,44.8848333334,6.45266666667,19.0158333333,22.165,14.7354166666,39.7256666666,11.653
634.58,9.68200000001,43.8246666667,39.5301666667,25.0616666667,7.78966666667,10.5226666667,44.8015,6.36866666667,18.9655,22.0905,14.71825,39.6638333333,11.5698333333
634.91,9.62133333333,43.8093333333,39.5356666667,25.0445,7.75533333333,10.5326666666,44.8005,6.35766666667,18.9643333333,22.0618333334,14.6700833334,39.6918333333,11.5678333333
635.25,9.5395,43.6661666667,39.4606666667,25.005,7.68166666667,10.4815,44.7031666667,6.31933333333,18.8985,21.988,14.5973333334,39.6655,11.4895
635.58,9.55383333333,43.6126666667,39.5288333333,24.9868333333,7.59483333333,10.4095,44.7115,6.27166666667,18.8436666667,21.944,14.50725,39.6391666666,11.4525
635.91,9.5115,43.6025,39.5081666666,24.9436666666,7.53516666666,10.3416666666,44.7171666667,6.226,18.8366666667,21.9451666667,14.4464166666,39.6023333334,11.4365
636.24,9.4145,43.5683333333,39.5305,24.9088333333,7.45266666667,10.217,44.7023333333,6.13983333333,18.8053333333,21.988,14.3970833334,39.5226666667,11.3935
636.57,9.41916666666,43.5515,39.5651666667,24.8685,7.41466666666,10.1638333333,44.6918333333,6.156,18.8125,21.97,14.3631666667,39.446,11.3575
636.90,9.44966666667,43.61,39.5645,24.828,7.41783333334,10.1266666666,44.6955,6.159,18.8298333333,22.0051666666,14.352,39.4865,11.3396666667
637.23,9.43116666667,43.6081666666,39.4686666666,24.8856666666,7.4375,10.1318333333,44.5846666667,6.172,18.8586666667,21.972,14.3546666666,39.4155,11.4043333333
637.56,9.49233333334,43.6195,39.3866666667,24.9265,7.44916666667,10.182,44.565,6.216,18.9155,21.9888333334,14.3738333333,39.3901666667,11.4125
637.90,9.52166666666,43.684,39.48,25.0078333333,7.4965,10.2585,44.6701666667,6.31216666667,18.9865,21.9955,14.4316666667,39.475,11.4593333333
638.23,9.57016666667,43.7603333334,39.575,25.0708333334,7.55983333333,10.2881666666,44.7468333333,6.34983333333,19.0811666667,22.074,14.4953333333,39.5628333333,11.5453333333
