wavelength,Back_SpoCinf,Belly_SpoCinf,Breast_SpoCinf,Crissum_SpoCinf,Crown_SpoCinf,DorTail_SpoCinf,Patch10_SpoCinf,Rump_SpoCinf,Throat_SpoCinf,WingTip_SpoCinf
533.84,12.0123333333,30.3936666667,31.2386666667,24.1023333333,11.3043333333,7.84,30.141,14.5873333333,32.798,12.0205
534.18,12.031,30.428,31.24,24.1633333333,11.306,7.848,30.155,14.6226666667,32.8953333333,12.027
534.52,12.0553333333,30.493,31.25,24.1896666667,11.3123333333,7.83533333333,30.1736666667,14.6366666667,32.97,12.016
534.87,12.0616666667,30.4936666667,31.244,24.241,11.342,7.837,30.1943333333,14.693,33.0166666667,12.0085
535.21,12.0816666667,30.574,31.2463333333,24.2773333333,11.3706666667,7.85933333333,30.171,14.7126666667,33.064,12.029
535.56,12.1013333333,30.5743333333,31.2686666667,24.3303333333,11.4063333333,7.88666666667,30.162,14.781,33.0873333333,12.054
535.90,12.074,30.5876666667,31.2653333333,24.354,11.3923333333,7.88866666667,30.177,14.8166666667,33.0926666667,12.071
536.25,12.0886666667,30.635,31.3283333333,24.3663333333,11.4196666667,7.892,30.1306666667,14.8376666667,33.1486666667,12.0525
536.59,12.1253333333,30.708,31.409,24.4546666667,11.4646666667,7.936,30.148,14.8883333333,33.254,12.1015
536.93,12.14,30.7213333333,31.3843333333,24.5403333333,11.482,7.99733333333,30.1463333333,14.911,33.2853333333,12.1295
537.28,12.1496666667,30.7403333333,31.411,24.6223333333,11.5053333333,8.01566666667,30.208,14.9543333333,33.3333333333,12.1655
537.62,12.1166666667,30.7016666667,31.4383333333,24.6273333333,11.498,7.97333333333,30.1596666667,14.978,33.3446666667,12.164
537.97,12.136,30.6983333333,31.5103333333,24.6676666667,11.4966666667,7.977,30.16,14.962,33.3536666667,12.163
538.31,12.1623333333,30.6753333333,31.521,24.6886666667,11.4846666667,7.988,30.142,14.9673333333,33.3446666667,12.1925
538.65,12.2123333333,30.7953333333,31.6793333333,24.806,11.5343333333,8.03633333333,30.19,14.9973333333,33.404,12.26
539.00,12.2726666667,30.744,31.7026666667,24.8663333333,11.522,8.02633333333,30.182,15.0,33.421,12.2835
539.34,12.2583333333,30.7883333333,31.7496666667,24.9136666667,11.491,7.97966666667,30.184,14.9363333333,33.467,12.2405
539.69,12.289,30.844,31.8326666667,24.961,11.4893333333,7.96566666667,30.19,14.9136666667,33.454,12.205
540.03,12.2813333333,30.838,31.827,24.995,11.4586666667,7.95133333333,30.2163333333,14.8933333333,33.479,12.2035
540.37,12.3143333333,30.8013333333,31.7533333333,24.9616666667,11.4946666667,7.93633333333,30.1916666667,14.9023333333,33.4763333333,12.2185
540.72,12.3536666667,30.7956666667,31.8003333333,25.001,11.5306666667,7.93566666667,30.194,14.8973333333,33.5243333333,12.2265
541.06,12.3206666667,30.725,31.75,25.033,11.514,7.91866666667,30.1806666667,14.8723333333,33.4756666667,12.202
541.40,12.3226666667,30.7226666667,31.744,25.0216666667,11.517,7.926,30.1973333333,14.8486666667,33.5023333333,12.2225
541.75,12.343,30.7406666667,31.736,25.0603333333,11.532,7.93166666667,30.2056666667,14.877,33.5046666667,12.2415
542.09,12.3223333333,30.7693333333,31.7406666667,25.1506666667,11.5563333333,7.92766666667,30.1966666667,14.8613333333,33.5303333333,12.2015
542.43,12.351,30.7483333333,31.7166666667,25.2043333333,11.6016666667,7.928,30.1276666667,14.8626666667,33.5443333333,12.1985
542.78,12.371,30.77,31.738,25.2826666667,11.642,7.94733333333,30.1223333333,14.8846666667,33.5833333333,12.1975
543.12,12.4313333333,30.773,31.733,25.3636666667,11.6806666667,7.962,30.1153333333,14.893,33.582,12.2395
543.46,12.4523333333,30.7633333333,31.685,25.4646666667,11.7146666667,8.00666666667,30.0713333333,14.9026666667,33.629,12.2475
543.81,12.496,30.7813333333,31.6743333333,25.5596666667,11.7826666667,8.02966666667,30.0526666667,14.9263333333,33.6643333333,12.254
544.15,12.45,30.7576666667,31.6946666667,25.6373333333,11.7583333333,8.003,30.007,14.9073333333,33.676,12.2015
544.49,12.4386666667,30.7693333333,31.6646666667,25.6756666667,11.768,8.008,29.9963333333,14.907,33.703,12.207
544.84,12.4853333333,30.857,31.748,25.73,11.8346666667,8.03066666667,30.018,14.958,33.7923333333,12.2385
545.18,12.5726666667,30.943,31.8453333333,25.8266666667,11.8553333333,8.06366666667,30.059,15.02,33.914,12.264
545.52,12.594,30.9936666667,31.8903333333,25.9196666667,11.8863333333,8.08933333333,30.062,15.033,33.984,12.2965
545.87,12.6316666667,31.0423333333,31.9213333333,25.914,11.8693333333,8.106,30.1223333333,15.0516666667,34.0366666667,12.3685
546.21,12.6206666667,31.077,31.9656666667,25.935,11.8333333333,8.11233333333,30.2113333333,15.0593333333,34.1253333333,12.4095
546.55,12.676,31.186,32.065,26.004,11.889,8.17566666667,30.3243333333,15.0923333333,34.265,12.457
546.90,12.6743333333,31.2693333333,32.0956666667,25.994,11.9353333333,8.22933333333,30.3696666667,15.19,34.3273333333,12.5265
547.24,12.6656666667,31.2653333333,32.1293333333,25.876,11.9203333333,8.162,30.3643333333,15.15,34.3463333333,12.54
547.58,12.644,31.1963333333,32.163,25.8366666667,11.881,8.13066666667,30.3236666667,15.153,34.2906666667,12.5385
547.92,12.697,31.267,32.2633333333,25.814,11.8743333333,8.15233333333,30.41,15.1716666667,34.368,12.5465
548.27,12.7766666667,31.3886666667,32.4716666667,25.959,11.9343333333,8.21533333333,30.4783333333,15.2663333333,34.4823333333,12.6285
548.61,12.838,31.4643333333,32.5706666667,26.0283333333,11.9426666667,8.22433333333,30.5246666667,15.281,34.6056666667,12.6965
548.95,12.811,31.4693333333,32.5856666667,26.1096666667,11.9903333333,8.221,30.5536666667,15.2806666667,34.5363333333,12.727
549.29,12.886,31.5083333333,32.6543333333,26.1143333333,12.034,8.24433333333,30.5863333333,15.3443333333,34.6003333333,12.7775
549.64,12.9473333333,31.5383333333,32.784,26.1026666667,12.065,8.24566666667,30.59,15.4103333333,34.7093333333,12.8175
549.98,12.9516666667,31.5506666667,32.7593333333,26.108,12.0196666667,8.16833333333,30.5883333333,15.3906666667,34.705,12.775
550.32,12.8923333333,31.5306666667,32.7193333333,26.053,12.0096666667,8.10333333333,30.4906666667,15.3656666667,34.611,12.6695
550.66,12.899,31.571,32.83,26.136,12.027,8.08433333333,30.506,15.3526666667,34.7343333333,12.6105
551.01,12.98,31.6876666667,32.9683333333,26.339,12.1293333333,8.15566666667,30.5876666667,15.463,34.809,12.621
551.35,13.054,31.8563333333,33.0323333333,26.5446666667,12.2276666667,8.225,30.738,15.578,35.0313333333,12.702
551.69,13.071,31.8726666667,32.9776666667,26.532,12.225,8.20466666667,30.696,15.5916666667,35.0293333333,12.6955
552.03,13.0373333333,31.821,32.9316666667,26.4756666667,12.234,8.153,30.727,15.5526666667,35.004,12.5785
552.38,13.0533333333,31.8653333333,32.8886666667,26.489,12.2226666667,8.13366666667,30.7583333333,15.5476666667,35.0876666667,12.597
552.72,13.1486666667,31.921,32.9466666667,26.4823333333,12.291,8.218,30.8493333333,15.582,35.1796666667,12.6475
553.06,13.1576666667,32.0153333333,33.0193333333,26.5976666667,12.3106666667,8.22433333333,30.9443333333,15.5946666667,35.252,12.645
553.40,13.142,32.0463333333,33.0063333333,26.6316666667,12.3326666667,8.24266666667,30.9316666667,15.5656666667,35.3043333333,12.641
553.74,13.201,32.1246666667,33.0723333333,26.6166666667,12.427,8.29333333333,30.9776666667,15.5943333333,35.3666666667,12.6595
554.09,13.2736666667,32.1676666667,33.1986666667,26.6573333333,12.4376666667,8.33233333333,31.0336666667,15.672,35.459,12.7495
554.43,13.2973333333,32.2043333333,33.2776666667,26.7,12.4466666667,8.325,31.0473333333,15.6853333333,35.4533333333,12.8075
554.77,13.3103333333,32.2533333333,33.2516666667,26.761,12.4116666667,8.318,31.149,15.7306666667,35.5493333333,12.901
555.11,13.331,32.288,33.3113333333,26.7943333333,12.4136666667,8.33233333333,31.1586666667,15.749,35.6356666667,12.978
555.45,13.4166666667,32.3993333333,33.4176666667,26.978,12.4973333333,8.47133333333,31.2726666667,15.832,35.7583333333,13.043
555.80,13.4546666667,32.4646666667,33.4303333333,26.988,12.4833333333,8.53433333333,31.256,15.9296666667,35.8606666667,13.11
556.14,13.4503333333,32.5306666667,33.5113333333,27.037,12.5073333333,8.58133333333,31.2756666667,15.97,35.8873333333,13.1135
556.48,13.3606666667,32.531,33.541,27.0463333333,12.4393333333,8.46766666667,31.189,15.9756666667,35.898,12.9835
556.82,13.3243333333,32.4856666667,33.5913333333,27.0076666667,12.4286666667,8.43533333333,31.121,15.9326666667,35.9143333333,12.9645
557.16,13.4086666667,32.4926666667,33.5716666667,27.0796666667,12.541,8.46666666667,31.2296666667,16.048,35.9236666667,13.02
557.50,13.4203333333,32.5583333333,33.617,27.2156666667,12.5096666667,8.49166666667,31.2236666667,16.1276666667,35.995,13.0565
557.85,13.3836666667,32.5896666667,33.6326666667,27.3393333333,12.456,8.477,31.2586666667,16.1213333333,36.041,13.0695
558.19,13.387,32.57,33.584,27.3353333333,12.4563333333,8.51233333333,31.2573333333,16.1656666667,36.0843333333,13.052
558.53,13.3873333333,32.5713333333,33.6506666667,27.2906666667,12.5056666667,8.53766666667,31.201,16.168,36.0923333333,13.019
558.87,13.3973333333,32.6103333333,33.717,27.2236666667,12.5483333333,8.56,31.1863333333,16.1076666667,36.0896666667,13.008
559.21,13.441,32.606,33.8373333333,27.3203333333,12.602,8.50233333333,31.1606666667,16.0893333333,36.1196666667,13.0825
559.55,13.44,32.634,33.8496666667,27.3323333333,12.5956666667,8.48533333333,31.2163333333,16.0593333333,36.131,13.1215
559.89,13.4906666667,32.6243333333,33.876,27.3473333333,12.626,8.541,31.1893333333,16.0966666667,36.1646666667,13.12
560.23,13.563,32.6306666667,33.8143333333,27.336,12.5936666667,8.55466666667,31.141,16.0513333333,36.1436666667,13.144
560.58,13.5813333333,32.6476666667,33.7846666667,27.344,12.6103333333,8.52933333333,31.1843333333,16.062,36.1716666667,13.145
560.92,13.576,32.6956666667,33.8326666667,27.454,12.5733333333,8.52366666667,31.1706666667,16.0366666667,36.1823333333,13.101
561.26,13.62,32.67,33.8,27.4143333333,12.6043333333,8.53333333333,31.2286666667,16.0493333333,36.2216666667,13.074
561.60,13.6793333333,32.728,33.772,27.3453333333,12.7326666667,8.53766666667,31.2726666667,16.0873333333,36.2416666667,13.0595
561.94,13.6943333333,32.7636666667,33.8236666667,27.377,12.6693333333,8.521,31.2546666667,16.041,36.2416666667,12.985
562.28,13.7016666667,32.7636666667,33.872,27.4226666667,12.642,8.46166666667,31.2293333333,16.0033333333,36.2993333333,12.9745
562.62,13.7073333333,32.8116666667,33.9686666667,27.437,12.652,8.42166666667,31.3513333333,16.0486666667,36.326,12.9595
562.96,13.6586666667,32.8546666667,33.8063333333,27.3543333333,12.6363333333,8.347,31.34,16.022,36.2803333333,12.8555
563.30,13.686,32.8483333333,33.7553333333,27.393,12.6486666667,8.32166666667,31.3243333333,16.0193333333,36.3333333333,12.8265
563.64,13.6703333333,32.8573333333,33.858,27.3383333333,12.6523333333,8.348,31.337,16.0673333333,36.325,12.8505
563.99,13.7116666667,32.9503333333,34.0106666667,27.435,12.7373333333,8.42033333333,31.4546666667,16.0946666667,36.4433333333,12.929
564.33,13.819,33.0583333333,34.15,27.587,12.836,8.569,31.6116666667,16.2373333333,36.5606666667,13.059
564.67,13.7463333333,32.9866666667,34.132,27.5463333333,12.8053333333,8.58966666667,31.565,16.2096666667,36.5613333333,13.024
565.01,13.672,32.9333333333,34.137,27.564,12.7986666667,8.60166666667,31.4596666667,16.1953333333,36.506,13.028
565.35,13.6093333333,32.9213333333,34.104,27.6133333333,12.688,8.567,31.4163333333,16.1286666667,36.5686666667,12.9485
565.69,13.6046666667,32.8116666667,34.0833333333,27.531,12.7283333333,8.537,31.3593333333,16.1516666667,36.5806666667,12.947
566.03,13.6456666667,32.884,34.0463333333,27.5236666667,12.7366666667,8.57533333333,31.3893333333,16.2306666667,36.6,12.9485
566.37,13.6126666667,32.873,33.9806666667,27.5963333333,12.686,8.59233333333,31.3523333333,16.2133333333,36.5973333333,12.8785
566.71,13.6843333333,32.9163333333,34.0666666667,27.675,12.684,8.70366666667,31.3853333333,16.277,36.697,12.964
567.05,13.673,32.905,34.2306666667,27.7413333333,12.6853333333,8.69166666667,31.353,16.2836666667,36.6863333333,12.998
567.39,13.712,32.96,34.192,27.8626666667,12.7146666667,8.72666666667,31.3206666667,16.23,36.7133333333,12.9935
567.73,13.6723333333,32.9803333333,34.2133333333,28.0,12.75,8.76666666667,31.3483333333,16.3246666667,36.758,12.9925
568.07,13.607,32.9906666667,34.1696666667,27.9443333333,12.693,8.757,31.2436666667,16.283,36.735,12.9465
568.41,13.6963333333,33.118,34.185,28.0393333333,12.7633333333,8.81733333333,31.3,16.3406666667,36.826,13.03
568.75,13.7153333333,33.1746666667,34.253,28.1436666667,12.782,8.85533333333,31.4426666667,16.3826666667,36.9303333333,13.1035
569.09,13.8396666667,33.212,34.4046666667,28.2253333333,12.9136666667,8.94,31.463,16.492,36.9953333333,13.251
569.43,13.8456666667,33.289,34.4383333333,28.3053333333,12.947,8.95966666667,31.547,16.4823333333,37.031,13.298
569.77,13.8296666667,33.2573333333,34.4816666667,28.331,12.959,8.96266666667,31.5423333333,16.48,37.0743333333,13.3075
570.11,13.8963333333,33.2883333333,34.5933333333,28.3826666667,13.076,9.04233333333,31.589,16.4893333333,37.1796666667,13.4185
570.45,13.8413333333,33.2606666667,34.663,28.4226666667,13.1203333333,9.03466666667,31.612,16.5066666667,37.1763333333,13.441
570.79,13.8966666667,33.2796666667,34.6176666667,28.4976666667,13.124,9.064,31.6936666667,16.5713333333,37.2516666667,13.491
571.13,13.8976666667,33.2013333333,34.6066666667,28.5053333333,13.1026666667,9.036,31.746,16.6296666667,37.266,13.518
571.47,13.9413333333,33.136,34.5293333333,28.4546666667,13.1066666667,9.01366666667,31.6466666667,16.5773333333,37.234,13.487
571.81,13.9296666667,33.1023333333,34.5836666667,28.44,13.138,8.986,31.6403333333,16.565,37.25,13.386
572.15,13.9043333333,33.1003333333,34.737,28.4503333333,13.1293333333,8.93133333333,31.6756666667,16.5926666667,37.3136666667,13.4135
572.49,13.9236666667,33.089,34.7126666667,28.452,13.116,8.89666666667,31.5826666667,16.5156666667,37.2563333333,13.3145
572.83,13.8833333333,33.0643333333,34.6243333333,28.4543333333,13.072,8.81366666667,31.5816666667,16.4196666667,37.2416666667,13.2345
573.17,13.9336666667,33.163,34.6373333333,28.5233333333,13.155,8.877,31.584,16.494,37.2753333333,13.28
573.51,13.9516666667,33.0916666667,34.6256666667,28.578,13.146,8.90466666667,31.6126666667,16.444,37.3076666667,13.308
573.85,13.9493333333,33.095,34.648,28.6373333333,13.1316666667,8.892,31.54,16.5126666667,37.3096666667,13.302
574.19,13.9646666667,33.1056666667,34.622,28.617,13.1823333333,8.93966666667,31.477,16.5163333333,37.3386666667,13.3
574.53,13.9116666667,33.1243333333,34.5853333333,28.585,13.1693333333,8.95,31.389,16.4473333333,37.286,13.1765
574.87,13.8966666667,33.2176666667,34.6263333333,28.6043333333,13.2046666667,8.94666666667,31.3776666667,16.4323333333,37.323,13.1805
575.21,13.8813333333,33.297,34.7016666667,28.6596666667,13.222,8.97666666667,31.4793333333,16.4623333333,37.4463333333,13.2075
575.55,13.849,33.2796666667,34.615,28.732,13.1783333333,8.92366666667,31.498,16.4093333333,37.419,13.2595
575.89,13.8416666667,33.2583333333,34.5323333333,28.7443333333,13.176,8.92633333333,31.4376666667,16.2953333333,37.35,13.214
576.22,13.839,33.3523333333,34.5823333333,28.795,13.2333333333,8.96566666667,31.496,16.3806666667,37.4536666667,13.2615
576.56,13.8786666667,33.429,34.6793333333,28.9366666667,13.2923333333,9.05533333333,31.555,16.5073333333,37.5263333333,13.341
576.90,13.8076666667,33.375,34.7176666667,29.0343333333,13.217,8.989,31.6196666667,16.4586666667,37.6086666667,13.295
577.24,13.8466666667,33.524,34.7833333333,29.0366666667,13.269,8.976,31.5856666667,16.4986666667,37.699,13.285
577.58,13.8836666667,33.5966666667,34.6723333333,29.0086666667,13.259,8.99566666667,31.5926666667,16.4813333333,37.6753333333,13.2165
577.92,13.9063333333,33.5963333333,34.745,29.1606666667,13.2066666667,8.94266666667,31.663,16.488,37.7473333333,13.147
578.26,13.9673333333,33.6583333333,34.8336666667,29.287,13.301,9.011,31.6783333333,16.562,37.8673333333,13.3335
578.60,14.019,33.6953333333,34.889,29.423,13.324,9.031,31.657,16.5566666667,37.9236666667,13.2565
578.94,14.0143333333,33.614,34.9403333333,29.436,13.2736666667,8.99366666667,31.5776666667,16.5806666667,37.8526666667,13.246
579.28,14.08,33.624,35.0746666667,29.504,13.278,9.03266666667,31.5273333333,16.6556666667,37.921,13.227
579.61,14.1913333333,33.6273333333,35.107,29.4593333333,13.3103333333,9.06066666667,31.5596666667,16.787,38.0116666667,13.2265
579.95,14.2876666667,33.5553333333,35.115,29.4466666667,13.3633333333,9.066,31.5226666667,16.7876666667,38.0323333333,13.3435
580.29,14.304,33.5633333333,35.0793333333,29.4206666667,13.382,9.06833333333,31.4916666667,16.769,37.9203333333,13.357
580.63,14.403,33.6573333333,34.996,29.4316666667,13.4143333333,9.12366666667,31.4413333333,16.866,37.847,13.413
580.97,14.412,33.6723333333,34.9883333333,29.531,13.402,9.13366666667,31.4626666667,16.9,37.7503333333,13.4215
581.31,14.4233333333,33.5626666667,35.055,29.639,13.4076666667,9.131,31.4946666667,16.891,37.7926666667,13.486
581.65,14.4576666667,33.7396666667,35.0466666667,29.6426666667,13.4886666667,9.146,31.5023333333,16.9356666667,37.8766666667,13.5635
581.98,14.487,33.7166666667,35.0256666667,29.579,13.5636666667,9.105,31.56,16.8846666667,37.7966666667,13.4325
582.32,14.4956666667,33.686,34.9983333333,29.5913333333,13.5413333333,9.089,31.5463333333,16.9206666667,37.7516666667,13.4175
582.66,14.52,33.742,34.895,29.625,13.5723333333,9.004,31.5616666667,16.807,37.7546666667,13.3975
583.00,14.553,33.7756666667,34.8256666667,29.6313333333,13.6073333333,9.01333333333,31.6053333333,16.8163333333,37.784,13.345
583.34,14.5246666667,33.8403333333,34.8266666667,29.8323333333,13.675,9.07033333333,31.6296666667,16.8476666667,37.8476666667,13.4805
583.68,14.5523333333,33.959,34.9856666667,29.9373333333,13.6926666667,9.15133333333,31.6636666667,16.909,37.9166666667,13.443
584.01,14.6636666667,34.0396666667,35.16,30.0956666667,13.7936666667,9.20733333333,31.7713333333,16.9963333333,38.1326666667,13.502
584.35,14.6076666667,34.0943333333,35.3196666667,30.124,13.8266666667,9.17433333333,31.801,16.9613333333,38.2623333333,13.518
584.69,14.665,34.2026666667,35.413,30.249,13.9283333333,9.24266666667,31.8676666667,17.0176666667,38.4096666667,13.5715
585.03,14.621,34.2953333333,35.504,30.1656666667,14.0013333333,9.24033333333,31.8653333333,16.9676666667,38.3713333333,13.566
585.37,14.6116666667,34.2513333333,35.5423333333,30.2193333333,13.999,9.25866666667,31.8283333333,17.0223333333,38.361,13.574
585.70,14.5133333333,34.2603333333,35.5563333333,30.3606666667,13.935,9.25966666667,31.8633333333,17.039,38.4306666667,13.5865
586.04,14.443,34.194,35.6403333333,30.385,13.9883333333,9.271,31.816,16.975,38.4696666667,13.6305
586.38,14.4783333333,34.228,35.7693333333,30.3933333333,14.01,9.36933333333,31.8873333333,17.0886666667,38.4806666667,13.6915
586.72,14.5433333333,34.3343333333,35.8936666667,30.5573333333,14.0753333333,9.43033333333,31.9526666667,17.1506666667,38.481,13.851
587.06,14.4323333333,34.3553333333,36.024,30.4626666667,13.9836666667,9.38666666667,31.8426666667,17.08,38.391,13.7755
587.39,14.4033333333,34.3526666667,35.9556666667,30.547,13.9996666667,9.39133333333,31.8576666667,17.033,38.368,13.743
587.73,14.2923333333,34.291,35.9166666667,30.4626666667,13.884,9.39433333333,31.7693333333,16.9673333333,38.3226666667,13.7355
588.07,14.3993333333,34.293,35.896,30.491,13.948,9.52466666667,31.7993333333,16.96,38.3313333333,13.709
588.41,14.384,34.2456666667,35.983,30.5443333333,13.9913333333,9.57966666667,31.8226666667,17.017,38.3353333333,13.67
588.74,14.3933333333,34.226,35.985,30.5946666667,13.8426666667,9.51933333333,31.8173333333,17.0136666667,38.4206666667,13.741
589.08,14.3493333333,34.189,35.872,30.5483333333,13.747,9.526,31.868,16.8953333333,38.413,13.647
589.42,14.4343333333,34.161,35.971,30.5513333333,13.7203333333,9.488,31.8833333333,16.8623333333,38.4536666667,13.718
589.76,14.5036666667,34.2113333333,35.888,30.4963333333,13.686,9.493,31.9676666667,16.8923333333,38.5273333333,13.7835
590.09,14.4676666667,34.2153333333,35.8923333333,30.5423333333,13.6993333333,9.509,31.8976666667,16.8843333333,38.5773333333,13.785
590.43,14.482,34.2693333333,36.002,30.519,13.743,9.539,31.9093333333,16.8636666667,38.7673333333,13.7615
590.77,14.5976666667,34.2883333333,35.9936666667,30.6533333333,13.8333333333,9.50966666667,31.9973333333,16.9503333333,38.8856666667,13.7365
591.11,14.5786666667,34.1763333333,35.9383333333,30.5386666667,13.746,9.49166666667,32.068,16.9333333333,38.8926666667,13.725
591.44,14.6233333333,34.2033333333,35.8996666667,30.3466666667,13.7406666667,9.44666666667,32.0303333333,16.9176666667,38.9183333333,13.658
591.78,14.63,34.1536666667,35.8436666667,30.2686666667,13.6803333333,9.33066666667,32.0706666667,16.9363333333,38.901,13.5895
592.12,14.586,34.023,35.796,30.214,13.5646666667,9.26366666667,32.0543333333,16.9316666667,38.8556666667,13.641
592.46,14.646,34.01,35.7666666667,30.2413333333,13.7013333333,9.271,32.0403333333,17.0413333333,38.911,13.4745
592.79,14.794,34.0293333333,35.877,30.3863333333,13.7876666667,9.306,32.1266666667,17.0896666667,38.9566666667,13.595
593.13,14.8096666667,34.1226666667,35.9243333333,30.368,13.8426666667,9.348,32.0816666667,17.1526666667,39.007,13.584
593.47,14.7566666667,34.1626666667,35.8766666667,30.4493333333,13.7653333333,9.39366666667,32.064,17.186,39.0386666667,13.5395
593.80,14.866,34.248,35.9206666667,30.551,13.8166666667,9.501,32.18,17.2396666667,39.135,13.645
594.14,14.8136666667,34.135,35.6873333333,30.4463333333,13.7553333333,9.44133333333,32.0806666667,17.248,39.052,13.6135
594.48,14.848,34.195,35.779,30.5216666667,13.7556666667,9.517,32.177,17.3646666667,39.177,13.752
594.81,14.868,34.2823333333,35.8886666667,30.595,13.8236666667,9.524,32.1773333333,17.4023333333,39.23,13.715
595.15,14.8173333333,34.1996666667,35.9033333333,30.793,13.8493333333,9.56466666667,32.1413333333,17.437,39.265,13.7735
595.49,14.782,34.1213333333,35.8623333333,30.8526666667,13.864,9.578,32.062,17.4036666667,39.2853333333,13.8175
595.82,14.8703333333,34.2043333333,35.7983333333,30.8683333333,13.9363333333,9.60233333333,32.1083333333,17.3566666667,39.324,13.847
596.16,14.877,34.228,35.7523333333,30.8866666667,13.8976666667,9.577,32.089,17.2983333333,39.3056666667,13.9615
596.50,14.872,34.319,35.809,30.822,13.9703333333,9.61033333333,32.104,17.3916666667,39.335,13.9735
596.83,14.9413333333,34.3543333333,35.882,30.9206666667,14.0,9.671,32.197,17.5256666667,39.424,14.0165
597.17,14.987,34.3916666667,36.043,30.957,14.0816666667,9.66433333333,32.277,17.621,39.4083333333,14.06
597.51,14.864,34.3656666667,35.9513333333,30.92,13.9853333333,9.531,32.1813333333,17.564,39.3466666667,13.917
597.84,14.902,34.4343333333,36.1713333333,31.072,14.044,9.58033333333,32.2663333333,17.616,39.3803333333,13.9735
598.18,14.8996666667,34.373,36.0813333333,30.9496666667,14.0336666667,9.547,32.135,17.5173333333,39.2573333333,13.897
598.52,14.938,34.371,36.0793333333,30.9763333333,14.0023333333,9.543,32.136,17.5506666667,39.2923333333,13.9915
598.85,14.9466666667,34.3956666667,36.0696666667,30.892,13.9763333333,9.51066666667,32.1776666667,17.5413333333,39.201,13.9545
599.19,15.0416666667,34.497,36.241,31.0016666667,13.9866666667,9.62266666667,32.2216666667,17.6473333333,39.286,14.0585
599.53,15.02,34.4303333333,36.2563333333,31.005,13.9766666667,9.681,32.139,17.6866666667,39.3646666667,14.013
599.86,15.0603333333,34.4006666667,36.4806666667,31.1206666667,14.0126666667,9.783,32.2856666667,17.7216666667,39.39,14.073
600.20,14.9403333333,34.3116666667,36.5666666667,31.0836666667,13.9186666667,9.661,32.1943333333,17.5783333333,39.3066666667,14.0015
600.53,14.9346666667,34.3463333333,36.5013333333,30.9803333333,13.9346666667,9.63766666667,32.1786666667,17.5193333333,39.317,13.9355
600.87,15.0336666667,34.357,36.5686666667,31.0236666667,13.9993333333,9.71966666667,32.2426666667,17.5543333333,39.37,14.0165
601.21,15.1536666667,34.369,36.7546666667,31.1036666667,14.118,9.85766666667,32.351,17.6616666667,39.5403333333,14.2125
601.54,15.145,34.34,36.6206666667,31.0333333333,14.1276666667,9.771,32.349,17.6483333333,39.5033333333,14.223
601.88,15.1906666667,34.3346666667,36.6486666667,31.1686666667,14.1793333333,9.814,32.57,17.6936666667,39.5443333333,14.242
602.21,15.19,34.4473333333,36.6136666667,31.258,14.2456666667,9.79433333333,32.601,17.69,39.547,14.219
602.55,15.2256666667,34.599,36.6486666667,31.355,14.3253333333,9.80233333333,32.665,17.6616666667,39.677,14.214
602.88,15.193,34.626,36.73,31.3896666667,14.3653333333,9.741,32.7743333333,17.671,39.6623333333,14.142
603.22,15.2233333333,34.752,36.7526666667,31.4536666667,14.3946666667,9.73,32.8143333333,17.6863333333,39.6786666667,14.186
603.56,15.241,34.844,36.702,31.4396666667,14.3733333333,9.698,32.808,17.773,39.717,14.0895
603.89,15.2873333333,34.886,36.6766666667,31.446,14.4173333333,9.76133333333,32.8166666667,17.8163333333,39.7453333333,14.1195
604.23,15.2136666667,34.9136666667,36.6233333333,31.516,14.3793333333,9.71733333333,32.8026666667,17.775,39.7396666667,14.123
604.56,15.1673333333,34.9186666667,36.5776666667,31.4846666667,14.4113333333,9.64666666667,32.7446666667,17.72,39.7273333333,14.0825
604.90,15.173,34.9636666667,36.594,31.442,14.402,9.62466666667,32.769,17.7256666667,39.703,14.0
605.23,15.1693333333,34.9976666667,36.544,31.5523333333,14.4086666667,9.697,32.7663333333,17.703,39.7583333333,14.019
605.57,15.1103333333,35.028,36.532,31.5596666667,14.3923333333,9.653,32.6716666667,17.6526666667,39.7733333333,13.9315
605.90,15.1663333333,35.0463333333,36.6303333333,31.6926666667,14.445,9.71466666667,32.718,17.765,39.8423333333,13.982
606.24,15.1726666667,34.9626666667,36.5686666667,31.7453333333,14.3986666667,9.68133333333,32.741,17.8046666667,39.877,14.0355
606.58,15.201,35.022,36.47,31.8216666667,14.4336666667,9.77166666667,32.6943333333,17.859,39.858,14.1615
606.91,15.1863333333,35.0293333333,36.5433333333,31.887,14.4293333333,9.77766666667,32.6663333333,17.8456666667,39.8156666667,14.141
607.25,15.067,34.931,36.4716666667,31.8906666667,14.3916666667,9.79466666667,32.6176666667,17.7986666667,39.8013333333,14.194
607.58,15.09,34.8733333333,36.3673333333,32.0103333333,14.3523333333,9.817,32.5543333333,17.864,39.8013333333,14.212
607.92,15.047,34.6886666667,36.3013333333,32.0443333333,14.2443333333,9.741,32.43,17.7546666667,39.641,14.16
608.25,14.936,34.5573333333,36.2436666667,32.0846666667,14.1543333333,9.696,32.429,17.6333333333,39.5636666667,14.0275
608.59,14.8693333333,34.4733333333,36.1923333333,32.1686666667,14.16,9.701,32.3636666667,17.6406666667,39.5246666667,14.077
608.92,14.8816666667,34.424,36.2556666667,32.236,14.1803333333,9.68433333333,32.2873333333,17.655,39.4496666667,14.119
