wavelength,Back_ThrAbbm,Belly_ThrAbbm,Breast_ThrAbbm,Crissum_ThrAbbm,Crown_ThrAbbm,DorTail_ThrAbbm,Patch10_ThrAbbm,Patch11_ThrAbbm,Patch12_ThrAbbm,Rump_ThrAbbm,Throat_ThrAbbm,WingTip_ThrAbbm
705.45,12.4879333333,30.293,26.3141333333,28.7581333333,14.4958666667,10.5509333333,48.3076666667,21.3806666667,5.16656666667,20.667,23.2533,13.1718666667
705.78,12.5828,30.2257333333,26.2956,28.6641333333,14.4928,10.5910666667,48.2494666667,21.3542666667,5.13176666667,20.694,23.3092,13.2445666667
706.10,12.7618,30.4421333333,26.5026666667,28.7968666667,14.6008666667,10.7108,48.5042666667,21.4866666667,5.14333333333,20.8232,23.5341333333,13.2944
706.42,12.7296666667,30.2389333333,26.4262666667,28.6839333334,14.4938,10.5610666667,48.3276666667,21.4546666667,5.05786666667,20.7449333333,23.3821333333,13.1692666667
706.74,12.3962666667,30.055,26.2164,28.4772666667,14.2633333333,10.333,47.9946,21.17,4.74806666667,20.4658,23.2169,12.8987
707.06,12.2344,29.697,26.0327333333,28.3377333333,14.0376666667,10.1564,47.7513333333,20.9778666667,4.56043333333,20.2959333333,23.1474,12.7224666667
707.38,12.1927333333,29.8554,26.1415333333,28.3436666667,14.0518666667,10.1360666667,47.8509333333,20.9739333333,4.4525,20.3516,23.2105333333,12.6240666667
707.70,12.198,29.6664,26.0107333333,28.3220666667,14.1477333333,10.2285333333,47.5568666666,20.9222666667,4.44133333333,20.2521333333,23.0921666667,12.6037
708.03,12.0086666666,29.319,25.7351333333,28.0849333333,13.8924666667,10.0982666667,47.329,20.6344,4.18873333333,19.9247333333,22.8873,12.4275666667
708.35,12.2712666667,29.6112666667,25.9476,28.2798,14.1747333333,10.3610666667,47.647,20.9093333333,4.4988,20.1388666667,23.1216333333,12.7101
708.67,12.2019333333,29.6130666667,26.0038666667,28.3291333333,14.1860666666,10.3618666667,47.7634,20.99,4.4752,20.1774,23.2015666667,12.8134333333
708.99,12.1251333333,29.6200666667,25.9940666667,28.3040666667,14.0197333333,10.3314666667,47.7808,20.8954666667,4.41153333333,20.1758666667,23.2122333333,12.7147
709.31,12.2822,29.9304666667,26.1534,28.4847333333,14.1776,10.5193333333,47.9328666667,21.1034666667,4.63553333333,20.3462,23.3107,12.8788666667
709.63,12.1744,29.7945333333,26.0039333333,28.3812,14.0632666667,10.3692,47.8999333333,21.0558666667,4.56243333333,20.308,23.2432,12.8102666667
709.95,12.1823333333,29.8676666667,26.0623333333,28.4233333333,14.1733333333,10.3735333333,47.9437333333,21.1154666667,4.56466666667,20.3658666667,23.2799,12.8524333333
710.27,12.3679333333,30.0288,26.2518666667,28.6429333333,14.3439333333,10.508,48.236,21.3270666667,4.6509,20.5204,23.3928666667,13.0703333333
710.59,12.5507333333,30.2578,26.3734666667,28.8724666667,14.5262,10.6980666667,48.3407333333,21.5037333333,4.7825,20.7117333333,23.5180333333,13.2529
710.91,12.3246666667,30.0718,26.2506,28.7237333334,14.279,10.4742666667,48.19,21.2248,4.41326666667,20.4844666667,23.2671,13.0945333333
711.24,12.1534666667,30.0742,26.1634666667,28.5794666667,14.0209333333,10.3163333333,48.2686666667,21.1179333333,4.28076666667,20.3575333333,23.2934666667,13.0027333333
711.56,12.2547333333,30.2862666667,26.2845333333,28.7812,14.1320666667,10.3330666667,48.4337333333,21.2374,4.38993333334,20.4883333333,23.505,13.0911666667
711.88,11.9830666667,30.0864,26.2142666667,28.6710666667,13.9600666667,10.1349333333,48.2948666667,21.0195333333,4.19306666667,20.3264666667,23.348,12.9364333333
712.20,11.8414,29.9832666667,26.0566666667,28.5052666667,13.7922666667,9.95826666665,48.2031333333,20.8652,4.04813333333,20.1399333333,23.2654333333,12.7045333333
712.52,11.7237333333,29.9065333333,25.9467333333,28.4488666667,13.7832,9.80913333333,48.2818666667,20.7978666667,3.8869,20.1169333333,23.1745666667,12.6322333333
712.84,11.4906,29.7246,25.7278666667,28.3028,13.5551333333,9.63946666666,48.0978,20.6124,3.66756666667,19.9834,22.9936,12.4745666667
713.16,11.5586,29.8536666667,25.8552,28.3758666667,13.6302666667,9.77553333332,48.0524,20.6022666667,3.7168,20.0584,22.9751,12.5519333333
713.48,11.5964666667,29.9656666667,25.9641333333,28.4801333333,13.6428666667,9.85833333333,48.1178,20.6496,3.79693333333,20.1771333333,23.0677666667,12.6133333333
713.80,11.5815333333,30.0104,25.9531333333,28.4912,13.6803333333,9.8552,48.1468,20.6267333333,3.71436666667,20.2056,23.0017,12.5266666667
714.12,11.5286,30.0462,25.9982666667,28.3942666667,13.6471333333,9.75333333335,48.3269333333,20.6277333333,3.66096666667,20.2312,22.9943666667,12.4933333333
714.44,11.5922,30.2453333333,26.0546666667,28.5056,13.8056666667,9.87913333332,48.5082666667,20.8118,3.8113,20.3282666667,23.1852,12.5759333333
714.76,11.6532,30.3782,26.113,28.6602666667,13.9346,9.83859999999,48.6979333333,20.9646666667,3.84926666667,20.4586,23.2884666667,12.6462666667
715.08,11.5076666666,30.2676,26.0052666667,28.5455333333,13.8196,9.72966666667,48.6422,20.8938666666,3.63863333333,20.3572,23.1489333333,12.4870666667
715.40,11.5193333333,30.2889333333,25.9407333333,28.6144,13.7097333333,9.74213333333,48.5919333333,20.8400666667,3.5038,20.3481333333,23.1739666667,12.4418666667
715.72,11.5674666667,30.5315333333,26.1344666667,28.7172,13.8044,9.81860000001,48.6444666666,20.9774666667,3.53773333333,20.4768,23.2487333333,12.5798
716.04,11.6961333333,30.6519333333,26.2843333333,28.9182,13.8684,9.91473333333,48.6991333333,21.1178666667,3.59653333333,20.5856666666,23.3931,12.6338333333
716.36,11.7268,30.7424,26.3850666667,28.9744666667,14.0140666667,9.9648,48.8938,21.2295333333,3.62376666667,20.5706,23.5042333333,12.6746333333
716.68,11.7722666667,30.7356,26.4929333333,29.0788666667,14.0718,9.95500000001,49.1460666667,21.3827333333,3.63896666667,20.5467333333,23.6862666667,12.7580333333
717.00,11.7066,30.7336666667,26.4625333333,29.0438,14.0378,9.87259999999,49.2050666667,21.3060666667,3.509,20.4389333333,23.6096,12.7003333333
717.32,11.8321333333,30.7896666667,26.5476666667,29.1273333333,14.1363333333,10.0712,49.3385333333,21.4197333333,3.64943333334,20.5024,23.7809666667,12.8222
717.64,11.6864,30.7027333333,26.4910666667,29.1654,13.9805333333,9.9928,49.1136,21.2910666667,3.4436,20.4088,23.6853,12.7223333333
717.96,11.7626,30.6237333333,26.6238666667,29.2840666667,14.0486,10.1359333333,48.9855333333,21.3515333333,3.59543333333,20.5488,23.7691666667,12.8139666667
718.28,11.6890666667,30.5568,26.7208666667,29.1558,13.9856666667,10.185,48.7757333333,21.2083333333,3.44896666667,20.4664,23.6358,12.7021333333
718.60,11.7125333333,30.5213333333,26.7806,29.1332666667,14.0479333333,10.2831333333,48.5878666667,21.2705333333,3.525,20.5041333333,23.5792,12.7706
718.92,11.9156,30.5963333333,26.9602666667,29.2946666667,14.2496666667,10.4750666667,48.6613333333,21.4706,3.8742,20.7000666667,23.8408333333,12.9594333333
719.24,12.0981333333,30.5971333333,26.9642,29.3761333333,14.3852,10.6487333333,48.6186666667,21.5043333333,4.09266666667,20.8449333333,23.9962333333,13.1096333333
719.56,12.0995333333,30.5086666667,26.8596666667,29.1196666667,14.3740666667,10.6602666667,48.4468666667,21.3834666667,4.16576666667,20.7088,23.9854,13.1854333333
719.88,12.057,30.4294666667,26.8040666667,29.1128,14.2928666667,10.6418666667,48.3730666667,21.3201333333,4.17276666667,20.6902666667,23.9640666667,13.1712666667
720.20,11.9398666667,30.4684666667,26.7002,29.0657333333,14.1850666667,10.5576666667,48.1975333333,21.2060666667,4.06156666667,20.6215333333,23.8826,13.0986666667
720.52,12.2415333333,30.5850666667,26.8348,29.1102,14.3486,10.7907333333,48.1922666667,21.3404666667,4.22123333333,20.7514666667,24.0823,13.3838
720.84,12.0887333333,30.5276,26.5606,28.9457333333,14.0722,10.5333333333,47.9682,21.0874666667,4.02966666667,20.576,24.0181666667,13.2103
721.16,12.3758666667,30.5098666667,26.5154666667,28.8724,14.2397333333,10.7196666667,47.6657333333,21.1369333333,4.31246666667,20.5798,24.0169,13.4449
721.48,12.4412666667,30.4954,26.2964666667,28.7015333333,14.1969333333,10.6624666667,47.5778,21.0724666667,4.23793333333,20.4614,23.8041666667,13.4568
721.79,12.6042666667,30.5564,26.2773333333,28.8061333333,14.3697333333,10.6957333333,47.4929333333,21.2100666667,4.46406666667,20.6224,23.9049333333,13.6682333333
722.11,12.7604666667,30.8390666667,26.5336,29.1339333333,14.6179333333,10.8736666666,47.8414666667,21.4178666667,4.68363333333,20.8216666667,24.1762333333,13.9420333333
722.43,12.8641333333,30.8836,26.4743333333,28.9992,14.6794,10.9277333333,47.7358666667,21.3152666667,4.81,20.9287333333,24.0428,14.0698
722.75,12.7976,30.791,26.4414,28.9723333333,14.6124,10.7676666667,47.7883333333,21.312,4.63836666667,20.8132666667,24.0087333333,14.0426333333
723.07,12.7122,30.8252666667,26.4675333333,29.0048,14.5541333333,10.6318666667,47.7878666667,21.4201333333,4.4702,20.7890666667,23.9408333333,13.8910333333
723.39,12.5124,30.7248666667,26.3876666667,28.9216,14.343,10.3456,47.5721333333,21.2808,4.1229,20.6718,23.7615666667,13.5355
723.71,12.2924,30.2946666667,26.0268666666,28.5255333333,14.1004,10.1106666667,47.0637333333,21.0077333333,3.89196666667,20.4325333334,23.4154333333,13.1670666667
724.03,12.0062666667,30.1408666667,25.8310666667,28.4243333333,13.8049333333,9.95293333334,46.931,20.8965333333,3.82263333334,20.3132666666,23.2648,12.9496333333
724.35,11.9912666667,30.1037333333,26.0328,28.4762,13.8458666667,9.9374,47.0812666667,21.0466666667,3.8859,20.4459333333,23.1671333334,12.9958
724.67,12.1224666667,30.3268,26.2819333333,28.6998666667,14.0966,10.0246,47.5578,21.2717333333,3.9712,20.6260666667,23.5513333333,13.0714
724.98,11.9748,30.2958,26.2851333333,28.5758,14.0332,9.88106666667,47.6437333333,21.2582666667,3.72473333333,20.5505333333,23.5927666667,12.9144666667
725.30,11.7402,30.0902666667,26.1016,28.4264666667,13.7336666667,9.66446666666,47.6555333333,20.9829333333,3.35193333333,20.3531333333,23.4227,12.6927
725.62,11.6178666667,30.0390666667,25.9124,28.3392,13.5365333333,9.63473333334,47.5674,20.85,3.0178,20.3028666667,23.2756666667,12.4667333333
725.94,11.5938,30.0499333333,26.0338666667,28.5141333333,13.4901333333,9.67773333333,47.7892666667,20.9971333333,2.8555,20.2586,23.4186,12.3362666667
726.26,11.4414666667,29.8590666667,25.8511333333,28.3188,13.345,9.76806666668,47.4744,20.8096666667,2.83273333333,20.1063333333,23.2501666667,12.2240666667
726.58,11.5149333333,29.8420666667,25.9641333333,28.3128666667,13.3774,9.85926666667,47.5718666667,20.8384,2.93516666667,20.2698666667,23.2521333334,12.4136666667
726.90,11.6506666667,29.896,26.0968666667,28.4459333333,13.5945333333,10.0682,47.6623333333,20.9350666667,3.25113333333,20.3900666666,23.4468666667,12.7371
727.21,12.0567333333,30.3032666667,26.6384,29.0020666667,14.1312666667,10.6036,48.1780666667,21.3742666667,3.7341,20.8411333333,23.9163,13.3306666667
727.53,12.0720666666,30.3325333333,26.7582,29.1628666667,14.2321333333,10.6334666667,48.2043333333,21.4256666667,3.6967,20.8371333333,23.9742,13.3743333333
727.85,12.1798,30.4477333333,26.8390666667,29.2536,14.3552,10.8279333334,48.2799333333,21.5427333333,3.76266666667,20.9403333333,24.1380666667,13.4602666667
728.17,12.1652666667,30.5619333333,26.9914,29.4234,14.3741333333,10.9216,48.4066666667,21.6975333333,3.79366666666,21.096,24.1194666667,13.4744
728.49,12.2294666667,30.5682,27.0138666667,29.5834666667,14.4041333333,11.0489333333,48.2819333333,21.7818666667,3.95926666667,21.1349333333,24.1347666667,13.5389666667
728.80,12.3670666667,30.7098,27.1743333333,29.7162,14.5807333333,11.2591333333,48.244,21.8982,4.23623333333,21.1659333334,24.1781333333,13.6633666667
729.12,12.3859333333,30.6239333333,27.1214666667,29.6566,14.5558666667,11.1129333333,47.9880666667,21.7906,4.40206666667,21.0429333333,24.1764333333,13.6517
729.44,12.2519333333,30.7266,27.0944,29.5356666667,14.4471333333,10.9513333333,48.0283333333,21.7084666667,4.35373333333,20.9790666667,24.0491333333,13.6404
729.76,12.4988,31.0418,27.3414,29.8968666667,14.6883333333,11.1046,48.3264666667,21.9399333333,4.55816666667,21.3548666667,24.2594333333,13.7784
730.08,12.8378666667,31.4277333334,27.5989333333,30.2103333333,15.0784,11.5241333333,48.3173333333,22.1924,4.97323333333,21.5935333333,24.5249,14.0403
730.39,13.1192666667,31.6663333333,27.7124,30.254,15.2076,11.7441333333,48.2841333333,22.3467333333,5.09156666666,21.63,24.6101333333,14.1394
730.71,13.2624,32.0236666667,27.9160666667,30.4466,15.3711333333,11.8129333333,48.4778,22.5500666667,5.15503333333,21.8978666667,24.7669333333,14.1794666667
731.03,13.5091333334,32.3034,28.0784,30.6363333333,15.7556666667,12.1290666667,48.6646666667,22.7989333333,5.40093333333,22.204,24.8762666667,14.3059333333
731.35,13.6290666667,32.4306666667,28.0942,30.8055333333,15.8628666667,12.2611333333,48.6558,22.9336666667,5.50336666667,22.2375333333,24.9856666667,14.3742666667
731.67,13.6141333333,32.3060666667,27.9553333333,30.7855333333,15.8356666667,12.2276666667,48.5743333333,22.9366666667,5.45743333333,22.3000666666,25.0352333333,14.384
731.98,13.7672666667,32.4101333333,28.1037333333,30.9066,15.9567333333,12.384,48.7327333333,22.9927333333,5.5815,22.5032666667,25.2694666667,14.5387666667
732.30,14.1262666667,32.7400666667,28.4623333333,31.1628666667,16.195,12.6752666667,49.1871333333,23.3186666667,5.81436666667,22.8932666667,25.5676,14.7597
732.62,14.1498666667,32.6835333333,28.3931333333,31.1046666667,16.1732666667,12.7186666667,49.1464666667,23.3403333333,5.83336666667,22.8785333333,25.5374666667,14.7303
732.94,14.5353333333,32.9134666667,28.6786666667,31.3547333333,16.6297333333,13.0100666667,49.1459333333,23.6671333333,6.21773333333,23.1366,25.7740666667,15.0201333333
733.25,14.6431333333,33.0205333333,28.7443333333,31.3197333333,16.744,12.994,49.2401333333,23.782,6.31993333333,23.0836,25.8473333333,15.1336
733.57,14.3753333333,32.7472,28.5192,31.1334666667,16.4522666667,12.6659333333,49.3098,23.5331333333,6.04513333333,22.788,25.7312666667,14.8846
733.89,14.1434666667,32.4182666667,28.2923333333,30.9802666667,16.1446,12.3852,49.1097333333,23.2864,5.7508,22.6346,25.5636666667,14.6800666667
734.21,13.7624666667,31.9388,27.8098666667,30.4358666667,15.5204,11.9312666667,48.7320666667,22.7757333333,5.31353333333,22.0746666667,25.1850333333,14.3182333333
734.52,13.7434,31.8252,27.7588666667,30.3976666667,15.3262,11.806,48.7936666667,22.6406666667,5.15566666667,21.8858,25.2045333333,14.3758666667
734.84,13.7218666667,31.7358,27.7715333333,30.2914666667,15.2781333333,11.6670666667,48.8744,22.6277333333,5.11623333333,21.8488,25.1939333334,14.4726
735.16,13.6446666667,31.7826,27.8256,30.1175333333,15.2414666667,11.5576666667,48.8961333333,22.4887333333,5.01856666667,21.6088666667,25.0346,14.4281333333
735.48,13.5990666667,31.7106666667,27.7416666667,30.1144,15.3484666667,11.4756,48.7615333333,22.4688666667,5.0796,21.5552666667,25.0019333333,14.4000666667
735.79,13.2524,31.4441333333,27.4058,29.8244666667,15.1540666666,11.1304666667,48.4647333333,22.1985333333,4.6902,21.1459333333,24.7336,14.1409666666
736.11,13.4782,31.6064,27.6172,29.8982666667,15.3729333333,11.2916666667,48.6414666667,22.3986,4.79396666667,21.3513333333,24.8524333333,14.4517333333
736.43,13.327,31.1718,27.4346,29.7312666667,15.1733333333,11.2648666667,48.5258666667,22.2440666666,4.52736666667,21.2606,24.7536,14.4457333333
736.74,12.9215333333,30.673,27.1125333333,29.4585333333,14.7921333333,10.9514,48.187,21.7833333333,4.1901,20.8663333333,24.3588,14.2026666667
737.06,12.984,30.8392,27.3013333333,29.7506666667,14.9498666667,11.2800666667,48.1810666667,21.8616666667,4.281,21.0438666667,24.3726666667,14.4047333333
737.38,13.0451333333,31.0824,27.4736,29.8751333333,15.171,11.4891333333,48.6895333333,22.0248,4.3253,21.1191333333,24.4351333333,14.546
737.69,13.2902666667,31.3016,27.6932666667,30.232,15.5842,11.8512,48.8143333333,22.195,4.6596,21.4196,24.6725333333,14.9398333333
738.01,13.3225333333,31.1955333333,27.6572666667,30.0911333333,15.6663333333,11.9158666667,48.7552666667,22.2772666667,4.81176666667,21.5439333333,24.6606666667,14.9232666667
738.33,13.4537333333,31.3524666667,27.887,30.2781333333,15.8405333333,12.1452666667,48.8494,22.2084,4.936,21.7658,24.7630333333,15.0488333333
738.64,13.7512,31.4294666667,27.9116,30.3208666667,15.9278666667,12.4272,48.6538666667,22.3835333333,5.30226666667,22.0489333333,24.9685666667,15.1978
738.96,14.0357333333,31.7752,28.1438,30.5342666667,16.0834,12.7778,48.7356,22.7076,5.7077,22.3202,25.1788333333,15.5193666667
739.28,14.3090666667,32.0558666667,28.4417333333,30.8864666667,16.3818,13.1866,48.8626666667,23.0379333333,6.18616666667,22.6871333333,25.6176666667,16.0374
739.59,14.1035333333,31.9344,28.3896666667,30.7776666667,16.2042666667,13.136,48.7930666667,22.9632,6.07453333333,22.65,25.5669333333,15.8876666667
739.91,13.8887333333,32.0069333333,28.1673333333,30.7046,16.0078,12.9478,48.7531333333,22.8094666667,5.92496666667,22.4742,25.4688,15.6464333333
740.23,14.1824,32.4088,28.5644666667,30.9455333333,16.2598666667,13.2335333333,49.1432666667,23.2414666667,6.05696666667,22.8976666667,25.9039,15.8530333333
740.54,14.2778666667,32.4760666667,28.4864,30.874,16.2773333334,13.1807333333,49.2046666667,23.2694666667,5.9969,22.9912,25.9935,15.8285666667
740.86,14.5744666667,32.6901333333,28.7204666667,31.1329333333,16.4998666667,13.4395333333,49.1874666667,23.5183333333,6.27296666667,23.2972,26.2344666667,16.0617
741.18,14.8712666667,33.0462,29.1182666667,31.3374,16.8374666667,13.8117333333,49.4872666667,23.9941333333,6.55166666666,23.6705333333,26.5663333333,16.3397666667
741.49,14.7190666667,33.0738666667,29.0766,31.3474,16.6516,13.593,49.2988666667,23.8095333333,6.3735,23.6195333333,26.4349333333,16.2089
741.81,14.5128666667,32.9767333333,28.8344666667,31.1189333333,16.5152,13.4754666667,49.0188,23.8833333333,6.35786666667,23.4032,26.141,15.9277666667
742.12,14.3278666667,33.1881333333,28.9245333333,31.1776666667,16.5214666667,13.3476,49.2742666667,23.814,6.03016666667,23.3451333333,26.1289666667,15.9636333333
742.44,13.7142666667,32.5786,28.4237333333,30.6346666667,15.8790666667,12.6028666667,49.0935333333,23.2667333333,5.0758,22.7860666667,25.5018333333,15.2991
742.76,13.7085333333,32.4472,28.3376666667,30.4405333333,15.8952666667,12.5262666667,49.2485333333,23.2185333333,4.76003333333,22.7791333334,25.4696,15.0438333333
743.07,13.6229333333,32.3146,28.0872666667,30.2222666667,15.8452666667,12.1922666667,49.0937333333,22.9912666667,4.4171,22.4968,25.3395333333,14.8564333333
743.39,13.7591333334,32.5525333333,28.1824666667,30.2408,15.9442,12.1470666667,49.2573333333,23.0114,4.32303333333,22.5551333333,25.3852666667,14.8365666667
743.70,13.8781333333,32.5365333333,28.0335333333,30.1667333333,15.9296666667,12.1191333333,49.1282666667,22.8739333333,4.39206666667,22.5048,25.2131,14.7866666666
744.02,13.9990666667,32.5248666667,28.1892,30.1148,15.9781333333,12.2622,49.0946666667,22.9532666667,4.43753333333,22.5809333334,25.2882,14.8635666667
744.34,13.5374,32.1165333333,27.8134666667,29.7352666667,15.5109333333,11.9204666667,48.7537333333,22.6036666667,4.00763333333,22.3143333333,24.8857666667,14.4737
744.65,13.1396,31.7655333333,27.3603333334,29.4334666666,15.0504,11.3467333333,48.5642666667,22.2405333333,3.4707,21.8478666667,24.4262,13.9209666667
744.97,13.2678666667,31.9497333333,27.3964,29.5644666667,15.1614666667,11.6516666667,48.5314666667,22.4376,3.67466666667,21.8882,24.6633,14.1885
745.28,13.2567333333,31.8665333334,27.4264,29.6452,15.3172,11.6000666667,48.6453333333,22.3532666667,3.62093333333,21.9839333333,24.9203,14.4176333333
745.60,13.3386,31.6777333333,27.3964,29.8001333333,15.1658666667,11.699,48.5784666667,22.3588,3.71146666667,22.0414,24.8895666667,14.3950666667
745.91,13.6484,31.9752,27.8368666667,30.1879333333,15.4486666667,12.1577333333,48.6073333333,22.5815333333,4.04036666667,22.367,25.2555333333,14.7525333333
746.23,13.4861333333,31.7748666667,27.7505333333,30.2004,15.2295333333,12.2124666667,48.2754,22.4341333333,4.077,22.2020666667,25.1870666667,14.5898333333
746.55,13.9502666667,32.1937333333,28.1816,30.6366666667,15.4968,12.7872666667,48.5361333333,22.9224666667,4.69206666667,22.7910666667,25.6215,15.1412666667
746.86,13.8246,31.8464,28.1148666667,30.4576666666,15.2934,12.7798666667,47.8949333333,22.8238666667,4.80593333333,22.7178666667,25.5212,15.2598
747.18,13.6526,31.8062666667,28.2657333333,30.4905333333,15.3108666667,12.8568,47.7559333333,22.8220666667,4.86293333333,22.5852,25.6391666667,15.3481333333
747.49,13.5814666667,31.7554,28.1856666667,30.5972,15.3483333333,12.8167333333,47.5642,22.8947333333,5.09273333333,22.5086,25.5429,15.4289
747.81,13.8924,31.9695333333,28.3288666667,30.6946,15.6863333333,12.9184666667,47.7950666667,23.213,5.44836666667,22.6540666667,25.7800333333,15.8279333333
748.12,13.7085333333,31.8711333333,28.1867333333,30.6958,15.6362,12.8500666667,47.5752,23.0452666667,5.44106666667,22.6651333333,25.7682666667,15.6702
748.44,13.5597333334,31.7591333333,28.1202666667,30.4968,15.4961333333,12.4958666667,47.5694666667,22.7311333333,5.07973333333,22.4972666667,25.6733666667,15.4055333333
748.75,13.4636666667,31.8796,28.1654,30.3432666667,15.3032,12.4461333334,47.3784,22.5890666667,4.96623333333,22.4437333333,25.5376333333,15.3020666667
749.07,13.1717333333,31.5338666667,27.7354,29.9054,15.0609333333,12.0184666667,46.9251333333,22.2695333333,4.67046666667,22.0135333333,25.0324,15.0447333333
749.38,13.0631333333,31.6258,27.4918666667,29.7224666667,15.0012666667,11.7422,46.9740666667,22.0990666667,4.58863333333,21.9629333333,24.8909666667,14.9492
749.70,12.8919333333,31.7048,27.3874666667,29.5248666666,14.8148666667,11.4278,46.8986666667,21.893,4.4121,21.8680666667,24.6502666667,14.9132333333
750.01,12.8529333333,31.5851333333,27.3402,29.4626666667,14.8166666667,11.3745333333,46.6815333333,21.7632,4.3785,21.7880666667,24.5184666667,14.7213333333
750.33,12.9482666667,31.6965333333,27.4516,29.5553333333,14.9380666667,11.4381333333,46.8230666667,21.8603333333,4.46343333333,21.8206666667,24.6609666667,14.6946666667
750.64,12.5984,31.426,27.0517333334,29.2889333333,14.5382,11.1035333333,46.5441333333,21.6622666667,3.93836666666,21.6248666667,24.2971333333,14.2670333333
750.96,12.3734666667,31.2522666667,26.9388,28.9116666667,14.2982666667,10.7408666666,46.566,21.4008666667,3.54983333334,21.3757333333,24.1271,14.0588666667
751.27,12.4282666667,31.1663333334,26.9431333333,28.8688,14.2258,10.8798,46.2216666667,21.2846,3.63363333333,21.2718666667,24.1843333333,13.8713666667
751.59,12.6767333333,31.1296,27.0818666666,28.8427333334,14.3044666667,10.9256666666,46.1660666667,21.4163333333,3.7131,21.2679333333,24.1862,14.151
751.90,12.8418,31.1061333333,27.2812,28.9842666667,14.3666666667,11.1261333333,46.0999333333,21.6204,4.03683333333,21.4446666667,24.2764,14.3154666667
752.22,12.7326,30.8646,27.1034,28.9764666667,14.0930666667,10.8671333333,45.9474666667,21.5625333333,3.75493333333,21.2622666667,24.1853333333,14.0098333333
752.53,12.6926,31.0144666667,27.3278,29.1584666667,14.1113333333,11.0501333333,46.031,21.6858,3.92193333333,21.3782,24.4178,14.0475333333
752.85,12.5524,30.8322,27.3324,29.2448,13.9836666667,11.1085333333,46.0547333333,21.723,4.00796666667,21.2774666667,24.4918666667,14.035
753.16,12.6732,30.8715333333,27.309,29.2462666666,14.0141333333,11.1324,45.986,21.8452,3.94746666667,21.2641333333,24.4006,13.9719333333
753.47,12.4058,30.8885333333,27.4305333333,29.1584,13.7800666667,11.0210666667,46.256,21.8084,3.70623333333,21.1014666667,24.4686666667,13.9257333333
753.79,12.5016666666,31.0683333333,27.629,29.5384666667,14.0002,11.1023333333,46.5829333333,22.0217333333,3.81583333333,21.3312,24.5612666667,14.0591
754.10,12.9443333333,31.5484,28.0468,29.979,14.5925333333,11.5351333333,47.1898,22.3264666667,4.35596666667,21.9164666667,24.9302333333,14.5650333333
754.42,13.3306,32.0090666667,28.2856,30.4618,14.9336,11.985,47.4655333333,22.7016666667,4.75306666667,22.3434,25.3425,14.8382
754.73,13.363,32.1666,28.5457333333,30.6666,14.9327333333,12.0080666667,47.8870666667,22.7554,4.74333333333,22.5376,25.5753,14.8857666667
755.05,13.239,32.0064666667,28.4546666667,30.48,14.7167333333,12.0498666667,47.8317333333,22.6753333333,4.69273333333,22.465,25.5583333333,14.7761333333
755.36,13.1943333333,31.981,28.3708,30.3696,14.7184666667,12.0763333333,47.9619333333,22.6612,4.4417,22.5520666667,25.5433333333,14.6597666667
755.67,13.5413333333,32.2984,28.7090666667,30.7104666667,15.2415333333,12.6598666667,48.3695333333,22.9432,4.8636,23.0062,25.7768666667,15.2321333333
755.99,14.0558,32.5478666667,28.9709333333,30.9142,15.7224666666,13.0323333333,48.4894,23.1662666667,5.364,23.3743333333,25.9935333333,15.5815666667
756.30,14.3248,32.6513333333,29.1455333333,30.8272,15.9025333333,13.2209333333,48.4716666667,23.2072,5.45883333333,23.432,26.0132666667,15.7902666667
756.62,14.2008,32.3837333333,28.9983333333,30.7115333333,15.7060666667,13.1772,48.4428666667,22.9912,5.52553333333,23.3498666667,25.8812,15.8565333333
756.93,14.4276,32.4168666666,28.9509333333,30.896,15.9786666667,13.2595333333,48.4748666667,23.031,5.70116666667,23.5672,25.7351,16.0004666667
757.24,14.1649333333,32.2264,28.6878666667,30.4694666667,15.6574666667,12.9836666667,48.2693333333,22.6408666666,5.39713333333,23.2246,25.4042333333,15.6628666667
757.56,13.5642,31.5988,27.9506,29.7376666667,14.8590666667,12.2693333333,47.3154666667,21.9876,4.62393333333,22.4053333333,24.8000333333,14.8852666667
757.87,13.1140666667,30.9851333333,27.4639333333,29.3246,14.4266,11.5879333333,46.6558,21.4522666666,4.01973333333,21.9372666667,24.2472333333,14.3143333333
758.18,12.9142,30.8218,27.1128666667,29.1100666667,14.4109333333,11.3088666667,46.0898,21.1973333333,3.98776666667,21.7223333333,23.8693333333,14.2108333333
758.50,12.768,30.9634,27.1096666667,29.1779333333,14.559,11.1836666667,46.1205333333,21.0572,4.01823333333,21.6958666667,23.7409666667,14.1691
758.81,12.9258666667,31.1577333333,27.2361333333,29.4979333333,14.7692666667,11.2847333333,46.0189333333,21.3414,4.51,21.8624,23.8272,14.4102333333
759.13,12.6752,30.898,27.0252666667,29.2960666667,14.4255333333,10.8576,45.8172,21.0624,4.3069,21.5102,23.6474666667,14.0547333333
759.44,12.1177333333,30.6568,26.7402666667,29.1333333333,13.8838666667,10.2044,45.8516,20.7004666667,3.5336,21.0519333333,23.3143333333,13.5623666667
759.75,11.9591333333,30.612,26.5875333333,29.1616,13.688,9.88680000001,45.8540666667,20.5616666667,3.30473333333,21.1016,23.2024333333,13.1602
760.07,11.9526666667,30.6536,26.6203333333,29.2265333333,13.8944666667,9.85566666666,45.9043333333,20.6535333333,3.3822,21.3044666667,23.2761333333,12.9819333333
