wavelength,Back_SalAurm,Belly_SalAurm,Breast_SalAurm,Crissum_SalAurm,Crown_SalAurm,DorTail_SalAurm,Patch10_SalAurm,Patch11_SalAurm,Patch12_SalAurm,Rump_SalAurm,Throat_SalAurm,WingTip_SalAurm
538.31,13.1287333333,40.3771333333,21.6291333333,20.753,7.39213333333,7.43825151515,52.1967333333,4.182,34.7375333333,11.2212666667,47.5355333333,9.45577777778
538.65,13.134,40.4247333333,21.6423333334,20.8290666667,7.40306666667,7.45116969697,52.2458666667,4.17806666667,34.7574666667,11.2354666667,47.5751333333,9.47837037037
539.00,13.1336666667,40.45,21.6466,20.8775333333,7.4066,7.45403333333,52.2389333333,4.1732,34.7421666667,11.2331333333,47.6186666667,9.48924444444
539.34,13.117,40.4475333333,21.6409333333,20.8872666667,7.3948,7.45578181819,52.2034,4.17573333333,34.7202,11.2188666667,47.6161333333,9.48527407407
539.69,13.0916,40.4138,21.6254,20.895,7.381,7.4303060606,52.1705333333,4.14993333333,34.6785666667,11.1877333333,47.6098,9.46836296297
540.03,13.0814,40.4231333333,21.6419333333,20.9367333333,7.38266666666,7.42871515152,52.2106666667,4.14886666667,34.6792666667,11.1998666667,47.6456666667,9.47722222223
540.37,13.0870666667,40.4485333333,21.659,20.9738,7.38433333333,7.43451212121,52.2421333333,4.15466666667,34.6975333333,11.2101333333,47.7037333333,9.49409629629
540.72,13.0572666667,40.4392,21.6377333333,20.9680666667,7.36233333333,7.41670606061,52.1966666667,4.1414,34.6549666667,11.1827333333,47.6845333333,9.48161481481
541.06,13.0766,40.5072666667,21.6659333333,21.0229333333,7.35826666667,7.42514848485,52.2520666667,4.1362,34.7078666667,11.188,47.7641333333,9.49234814814
541.40,13.0721333333,40.5190666667,21.6693333333,21.0614666667,7.35466666667,7.42617272728,52.2584666667,4.12613333333,34.708,11.1783333333,47.7867333334,9.49402962963
541.75,13.0809333333,40.561,21.7013333334,21.1195333333,7.35366666667,7.43271818183,52.2914,4.13533333333,34.7327,11.1812666667,47.8398666667,9.49862962963
542.09,13.0652666667,40.5637333333,21.6927333333,21.1406,7.33986666667,7.41608787879,52.2887333333,4.12666666667,34.7097,11.1629333333,47.8575333333,9.48288148147
542.43,13.0562,40.5902666667,21.6804,21.1603333333,7.32553333333,7.39349090909,52.2707333333,4.10713333333,34.7174,11.1419333333,47.8774,9.46554074075
542.78,13.0764666667,40.666,21.7147333333,21.2271333333,7.33713333333,7.39596969697,52.317,4.1066,34.7609333333,11.1547333334,47.9466666667,9.48315555555
543.12,13.1054,40.7187333333,21.7441333333,21.3088666666,7.3714,7.4204060606,52.3456,4.1334,34.7783333333,11.1751333333,47.9850666667,9.5187925926
543.46,13.1529333333,40.8087333333,21.7880666667,21.4036,7.4034,7.44121515151,52.3987333333,4.16906666667,34.8297,11.2136,48.0623333333,9.55354814815
543.81,13.1774,40.8584666667,21.7997333333,21.4606,7.4218,7.45506363636,52.3909333333,4.1786,34.8400666667,11.2212,48.0911333333,9.56800740741
544.15,13.1848666667,40.8696,21.8034666666,21.5018666667,7.4172,7.44153939395,52.3618,4.1558,34.8323333333,11.2076,48.0971333333,9.56265185185
544.49,13.2218,40.9080666667,21.8274666667,21.5852,7.43913333333,7.46225151516,52.3805333333,4.17533333333,34.8719333333,11.227,48.1418,9.57997777778
544.84,13.2300666667,40.9292666667,21.8351333333,21.6386666667,7.44386666667,7.46282424242,52.3715333333,4.18066666667,34.8686666667,11.2319333333,48.1694,9.58015555555
545.18,13.2481333333,40.9578,21.856,21.6862666667,7.454,7.48170909091,52.3611333333,4.2004,34.8655333333,11.2476,48.1802,9.59222962963
545.52,13.2503333333,40.9751333333,21.8649333333,21.7273333333,7.47133333333,7.50194242425,52.3531333334,4.2098,34.8656666667,11.2539333333,48.2055333333,9.59326666667
545.87,13.2862666667,41.0792,21.9138666666,21.8013333334,7.49846666667,7.52502121211,52.4120666667,4.2282,34.9335,11.2836666666,48.2948666667,9.61362222223
546.21,13.3014666667,41.1363333333,21.9612666667,21.8701333333,7.52426666667,7.55176969697,52.4576666667,4.25593333333,34.945,11.3140666667,48.3516666667,9.63964444445
546.55,13.2688666667,41.1318,21.9495333333,21.8834,7.50753333333,7.54278787879,52.4508666666,4.2414,34.9160666667,11.2943333333,48.3343333333,9.60590370371
546.90,13.2564,41.1794,21.9632,21.9193333333,7.48733333333,7.51785757575,52.4737333333,4.21513333333,34.9384666667,11.2782666667,48.3780666667,9.58002962963
547.24,13.2448666667,41.1967333333,21.9736,21.9393333334,7.4864,7.53176666667,52.4606666667,4.21033333333,34.9352,11.2667333333,48.395,9.58257037038
547.58,13.2481333333,41.2612,22.0026,21.9944666667,7.49233333334,7.53246060607,52.5238,4.20766666667,34.9596,11.2772,48.4674666667,9.58943703703
547.92,13.2674,41.3516,22.0443333333,22.0876,7.52953333334,7.56650000001,52.6023333333,4.25266666667,34.9919333333,11.3024,48.5330666667,9.61717037037
548.27,13.2732,41.4348666667,22.0859333333,22.1496666667,7.53193333333,7.57320606061,52.6982,4.24906666667,35.0092666667,11.3157333333,48.6165333333,9.63017037037
548.61,13.2991333333,41.4878,22.1167333333,22.2064666667,7.54446666667,7.59282424242,52.7350666667,4.27406666667,35.0229666667,11.3398,48.6708,9.65965185185
548.95,13.2656666667,41.5362,22.1194666667,22.2369333333,7.522,7.55787272727,52.7687333333,4.23813333333,35.0171,11.3011333333,48.7244,9.63498518519
549.29,13.2522,41.5551333333,22.1093333333,22.2648,7.50026666666,7.52612727273,52.7788,4.19793333334,34.9921,11.2694666667,48.7474666666,9.60734074074
549.64,13.2178666667,41.5439333333,22.0909333333,22.2852,7.48513333333,7.50761818181,52.7655333333,4.18366666667,34.9381666667,11.2417333333,48.7510666667,9.60460740741
549.98,13.2243333333,41.5496,22.1031333333,22.3106666667,7.48886666667,7.50202424243,52.7724,4.17373333333,34.9166,11.2342,48.769,9.59889629629
550.32,13.2704,41.5773333333,22.1322666666,22.375,7.51113333333,7.5256969697,52.7837333333,4.20806666667,34.9440333333,11.2577333333,48.8204666667,9.65531111111
550.66,13.2950666667,41.6231333333,22.1314,22.4239333333,7.51106666667,7.54560909091,52.8313333333,4.2218,34.9373666667,11.2812666667,48.8616,9.66219259259
551.01,13.2932,41.6533333333,22.1344,22.4656,7.49546666667,7.52606363636,52.8771333333,4.21293333333,34.9394,11.2718,48.8829333333,9.66717037038
551.35,13.2940666667,41.6744666667,22.1358666667,22.4996,7.46386666667,7.51582121211,52.8651333333,4.19793333333,34.9524,11.2566,48.8935333333,9.65771111111
551.69,13.2621333333,41.6606,22.1168666667,22.4665333333,7.43246666666,7.47346363636,52.7984666667,4.16333333333,34.9058666667,11.2329333333,48.885,9.63897777779
552.03,13.2536,41.6645333333,22.104,22.4758,7.41913333333,7.45589090909,52.7599333333,4.16026666666,34.8880666667,11.2137333333,48.8725333333,9.62752592592
552.38,13.2352666667,41.6858,22.12,22.5317333333,7.42786666666,7.45534545455,52.8182,4.16006666667,34.8956666667,11.2106,48.9092,9.63101481481
552.72,13.2661333333,41.7354666667,22.1490666667,22.5972,7.44386666667,7.47355757575,52.8547333333,4.18966666667,34.9545,11.2428,48.9779333333,9.66962962963
553.06,13.2835333333,41.783,22.1724666667,22.6560666667,7.46726666667,7.49383030303,52.8871333333,4.21606666667,34.9828666667,11.2514,49.0225333333,9.70863703703
553.40,13.3183333333,41.8416,22.2390666667,22.7537333333,7.51073333333,7.53911818181,52.9504,4.2504,35.0438,11.2932666667,49.0890666666,9.73679259259
553.74,13.3545333333,41.9176,22.2948666667,22.8372,7.53293333333,7.57962424243,53.0116666667,4.287,35.0822,11.3289333333,49.1635333333,9.77856296295
554.09,13.3787333333,42.0162,22.3484666667,22.9240666667,7.55966666667,7.60311515152,53.1097333333,4.30686666667,35.1150666667,11.3518,49.2452666667,9.78405925926
554.43,13.3685333333,42.0443333333,22.3701333333,22.9628666667,7.57366666667,7.59598484849,53.1134666667,4.29526666667,35.1203333333,11.3478666667,49.2722666667,9.80455555555
554.77,13.3512666667,42.0849333333,22.3812666667,23.0103333333,7.57346666667,7.59256363636,53.1165333333,4.272,35.1161666667,11.3580666667,49.3122666667,9.79811851853
555.11,13.3804,42.1343333333,22.4248,23.0804,7.60033333333,7.63309090909,53.1572,4.31993333333,35.1397666667,11.3800666667,49.3808,9.83528888888
555.45,13.4379333333,42.2724,22.5124,23.2233333334,7.66193333333,7.68989696969,53.3243333333,4.36653333333,35.2653,11.4209333334,49.5235333333,9.88811111112
555.80,13.4536666667,42.2850666667,22.5542666667,23.2891333333,7.69173333333,7.73038787879,53.3226,4.41406666667,35.2704333333,11.4582,49.5357333333,9.91523703703
556.14,13.4586,42.2932666667,22.5698666667,23.3159333333,7.70846666667,7.74410303029,53.2692666667,4.4116,35.2621,11.4633333333,49.5339333333,9.92579259259
556.48,13.4366,42.2917333333,22.5776,23.3346666667,7.71553333333,7.73982727273,53.2361333333,4.39753333333,35.2092666667,11.4563333333,49.5144,9.92348888888
556.82,13.4347333333,42.3284,22.5995333333,23.3955333333,7.7124,7.74401515151,53.2577333333,4.4002,35.2209,11.4856,49.5916,9.94048888889
557.16,13.4495333333,42.3506,22.6176666667,23.4162,7.69173333333,7.73998787879,53.2405333333,4.39993333333,35.2012,11.4823333333,49.6032666667,9.93471111111
557.50,13.4736,42.392,22.6479333333,23.4892,7.70853333333,7.77883333334,53.2836,4.40706666667,35.2328333333,11.5049333333,49.6535333333,9.96536296296
557.85,13.4998,42.3657333333,22.6604666667,23.5218,7.73466666667,7.79412727272,53.2230666667,4.42213333333,35.2091333333,11.5327333333,49.6461333333,9.99396296297
558.19,13.4789333333,42.3253333333,22.6567333333,23.5469333333,7.7086,7.7748090909,53.195,4.43793333333,35.1739666667,11.5211333333,49.6278,9.96671851853
558.53,13.5174666667,42.3224666667,22.6818666667,23.5810666667,7.73026666667,7.79755454545,53.1712666667,4.4846,35.1705333333,11.5407333333,49.6243333333,9.98460000001
558.87,13.4647333333,42.3081333333,22.6584666667,23.5883333333,7.7116,7.74767878787,53.1283333333,4.44286666667,35.1194666667,11.4978666667,49.5988,9.95455555556
559.21,13.3881333333,42.2294666667,22.6210666667,23.5446666667,7.64653333333,7.69223636363,53.0429333333,4.4002,35.0035333333,11.4559333334,49.5622,9.90267407407
559.55,13.3853333333,42.2788666667,22.6373333333,23.6035333333,7.63293333333,7.6729909091,53.1201333333,4.3582,35.0315333333,11.447,49.6684666667,9.89589629629
559.89,13.3657333333,42.3041333333,22.6301333334,23.6160666667,7.6098,7.64302727273,53.1447333333,4.34253333333,35.0350666667,11.433,49.7246666667,9.88528148149
560.23,13.3905333333,42.3294,22.6268666667,23.6868666667,7.62286666667,7.66031515152,53.1882,4.3674,35.0564,11.4453333333,49.7820666667,9.89317777777
560.58,13.4288666667,42.3716,22.6511333333,23.7464666667,7.64833333333,7.69246363637,53.2047333334,4.3948,35.0627333333,11.4706,49.8104,9.91387407407
560.92,13.4308,42.4082,22.6561333333,23.7856,7.66993333333,7.71115151515,53.2417333333,4.41013333333,35.0818333333,11.4885333333,49.8468,9.96138518519
561.26,13.3844,42.4018666667,22.6344666667,23.7922,7.64313333333,7.67504848485,53.2441333333,4.39753333333,35.0583666667,11.4664666667,49.8635333333,9.91901481481
561.60,13.3099333333,42.417,22.6141333333,23.7744666667,7.58286666667,7.62697272728,53.271,4.32046666667,35.0437666667,11.4126,49.8852,9.8671925926
561.94,13.2921333333,42.4833333333,22.6274666667,23.8072,7.559,7.61407575758,53.3254666667,4.25793333333,35.0517333333,11.3971333333,49.9395333334,9.86596296297
562.28,13.2741333333,42.5875333333,22.6516666667,23.854,7.54413333333,7.59976666667,53.422,4.22393333333,35.098,11.3886,50.0677333333,9.87577777779
562.62,13.2950666667,42.5791333333,22.6643333333,23.8743333333,7.5464,7.60396060606,53.4206666667,4.23686666667,35.1026,11.3999333333,50.0872,9.87134074073
562.96,13.3268666667,42.5942,22.6757333333,23.9363333333,7.56026666667,7.62992424243,53.3686,4.25153333333,35.1008333333,11.4106666667,50.0718,9.86744444444
563.30,13.3236,42.6442666667,22.6894,23.9706,7.55546666667,7.61126666667,53.4107333333,4.2412,35.1250666667,11.4150666667,50.1042,9.87025185185
563.64,13.3056,42.6616666667,22.6767333333,23.9694,7.52466666667,7.59127878788,53.3807333333,4.23013333333,35.0980333333,11.3886,50.0913333334,9.84651111112
563.99,13.3383333333,42.697,22.7360666666,23.9891333333,7.553,7.62218484849,53.374,4.26166666667,35.1179666667,11.4353333333,50.1225333333,9.87182962963
564.33,13.3088666667,42.7097333333,22.7330666667,24.0038,7.53366666667,7.60070303031,53.3729333333,4.2532,35.1109333333,11.4126,50.124,9.85923703703
564.67,13.3369333333,42.7298666667,22.7503333333,24.0426666667,7.5442,7.60536363636,53.3274,4.27753333333,35.1277666667,11.4154,50.1556,9.86665925926
565.01,13.378,42.7879333333,22.7824666667,24.1024666667,7.58153333333,7.63468484849,53.3314,4.31846666667,35.1453666667,11.4408,50.1682666667,9.91065185186
565.35,13.4100666667,42.835,22.8106666667,24.1650666667,7.605,7.67481212121,53.3642,4.36393333333,35.1945666667,11.4652666667,50.2212,9.94536296296
565.69,13.4514666667,42.8851333333,22.838,24.2245333333,7.63686666667,7.71526363637,53.3946,4.4134,35.2479,11.4988666667,50.3076666667,9.98171111112
566.03,13.4482,42.8464666667,22.8430666667,24.2566,7.6484,7.72649090909,53.3278,4.43593333333,35.2152666667,11.5021333333,50.2428,9.97387407408
566.37,13.4364,42.8828,22.8537333333,24.2918666667,7.655,7.74103333333,53.3519333333,4.4426,35.2250333333,11.5157333333,50.2751333333,9.99780740741
566.71,13.4478666667,42.961,22.872,24.3306,7.6554,7.75575151515,53.4165333333,4.44426666667,35.2874,11.5204666667,50.3560666667,10.0282740741
567.05,13.4482,42.9822666667,22.8729333333,24.3574,7.66326666667,7.77059393939,53.3856,4.4492,35.2888666667,11.5106666667,50.3860666667,10.0272148148
567.39,13.4612666667,43.0256,22.9076666667,24.4171333333,7.68773333333,7.78956060606,53.4441333333,4.46453333333,35.3121666667,11.5192666667,50.4393333333,10.0402740741
567.73,13.4320666667,43.0522,22.8811333333,24.4414,7.658,7.76695454546,53.4631333333,4.4312,35.3100333333,11.4672,50.4542666667,10.0181037037
568.07,13.4128,43.0683333333,22.8848,24.4504,7.6478,7.74540909091,53.4382666667,4.3948,35.2904,11.4530666667,50.4620666666,9.98294074074
568.41,13.3765333333,43.0957333333,22.8914,24.4823333333,7.62646666667,7.72383030303,53.4912666667,4.35286666667,35.2808,11.4402666667,50.4828,9.96088888889
568.75,13.3464666667,43.0695333333,22.8720666667,24.4843333333,7.58913333333,7.69985151516,53.4488666667,4.32193333333,35.2621666667,11.3967333333,50.5123333333,9.92466666667
569.09,13.3406666667,43.0705333333,22.8624,24.4909333333,7.5772,7.68962121212,53.3903333334,4.30353333333,35.2482,11.3774666667,50.5046666667,9.9137925926
569.43,13.3323333333,43.0455333333,22.858,24.4900666667,7.56933333333,7.68112727273,53.3268,4.2942,35.218,11.3506,50.471,9.90085185185
569.77,13.3,43.0212,22.8141333333,24.4863333333,7.52793333333,7.65279090909,53.3053333333,4.25726666667,35.1734,11.3199333333,50.4654,9.87735555556
570.11,13.3148666667,43.0571333333,22.8216666667,24.5201333334,7.5192,7.65287878789,53.322,4.23906666667,35.1987,11.3121333333,50.4956,9.87527407407
570.45,13.3154,43.1008666667,22.8254666667,24.5498,7.53493333333,7.65273636364,53.3552,4.239,35.2142333333,11.3197333333,50.5362,9.87415555556
570.79,13.2978,43.0853333333,22.8260666667,24.5750666667,7.53873333333,7.65636969697,53.342,4.23873333333,35.2052333333,11.3252,50.5341333333,9.89691111112
571.13,13.3126666667,43.0946666667,22.8301333333,24.6302,7.54933333333,7.68259090909,53.3320666667,4.24573333333,35.2150666667,11.3379333333,50.5405333333,9.92646666666
571.47,13.3113333333,43.1333333333,22.8528666667,24.6939333333,7.5496,7.68774848484,53.3696,4.2512,35.2224,11.3572,50.5872666667,9.94610370371
571.81,13.3274666667,43.1638,22.8636,24.7483333333,7.5438,7.70579393939,53.4079333333,4.26866666667,35.2276333333,11.3765333333,50.6438666666,9.9743037037
572.15,13.3419333333,43.1847333333,22.8542666667,24.7762666667,7.5548,7.71494848484,53.3878666667,4.295,35.2199,11.3898,50.663,9.99173333333
572.49,13.3469333333,43.2013333334,22.8591333333,24.8040666667,7.55193333333,7.71323636364,53.3946,4.29593333333,35.2363333333,11.3955333333,50.6563333333,10.0094
572.83,13.3653333333,43.2937333333,22.9029333333,24.8856666667,7.5774,7.72236969697,53.5070666667,4.3222,35.2850666667,11.4228,50.7702,10.0433481481
573.17,13.362,43.327,22.9103333333,24.9296,7.5928,7.71722424243,53.5382666667,4.32173333333,35.2659,11.4413333333,50.7865333333,10.0623703704
573.51,13.4156666667,43.4336666667,22.9817333333,25.0056666667,7.64366666667,7.75764545455,53.6126,4.37193333334,35.3400333333,11.4849333333,50.896,10.1072
573.85,13.4406666667,43.4908666667,23.0148666667,25.0772666667,7.67593333333,7.79762121213,53.6432,4.4166,35.3439,11.5208,50.9441333333,10.1334814815
574.19,13.4528,43.4974666667,23.0315333333,25.1248666666,7.67113333333,7.80617878788,53.646,4.43293333333,35.3320666667,11.5279333333,50.989,10.1539407407
574.53,13.4952,43.5390666667,23.063,25.1969333334,7.6874,7.83569090909,53.6543333333,4.46986666666,35.3387333333,11.5571333333,51.0026,10.1730888889
574.87,13.5344666667,43.6290666667,23.1364666667,25.2728666667,7.71793333333,7.84953333333,53.7279333333,4.49006666667,35.3716666667,11.5949333333,51.1154,10.2026518519
575.21,13.5582,43.6434,23.1588,25.3136666667,7.74686666667,7.86966666667,53.6874,4.50093333333,35.3646333333,11.5998,51.1331333333,10.2160666667
575.55,13.5546,43.6396666667,23.1562666667,25.3492666667,7.7686,7.86986666667,53.6533333333,4.5222,35.3863333333,11.5842,51.1370666667,10.2252444445
575.89,13.547,43.6554,23.1698,25.3932,7.75666666667,7.87432121212,53.6718666667,4.5048,35.4018666667,11.5789333333,51.1672666667,10.2159777778
576.22,13.5802666667,43.7386,23.2158,25.4826666667,7.80653333333,7.90638787878,53.7401333333,4.5366,35.4333333333,11.6222,51.2498,10.2381481481
576.56,13.6108666667,43.7762,23.2656,25.5647333333,7.83966666667,7.95372121213,53.7634666667,4.57706666667,35.4414,11.6601333333,51.2742,10.2654814815
576.90,13.6213333333,43.8002,23.2830666667,25.633,7.82426666667,7.97415454545,53.7656,4.58493333333,35.4554666667,11.6635333333,51.3256,10.256437037
577.24,13.6259333333,43.8244666667,23.3024666667,25.708,7.8232,7.98572121213,53.8044666667,4.58533333333,35.4766666667,11.6713333333,51.3882666667,10.2571481481
577.58,13.6088,43.8074666667,23.2982,25.7333333333,7.82453333333,7.96876969697,53.7794,4.56973333333,35.4845666667,11.6543333333,51.4051333333,10.2606444444
577.92,13.6184666667,43.8426666667,23.3278666667,25.8014666667,7.85166666667,7.97688787878,53.7954,4.60366666667,35.5100666667,11.6649333333,51.4121333333,10.2788666667
578.26,13.6212,43.8634,23.3297333333,25.8347333333,7.8526,7.96475757577,53.8111333334,4.6078,35.5226,11.6464666667,51.4561333333,10.2766
578.60,13.5887333333,43.837,23.2828666667,25.8530666667,7.829,7.94667575758,53.7122666667,4.59273333333,35.49,11.6224666667,51.3938,10.2537703704
578.94,13.5882,43.8974666667,23.319,25.8974,7.83846666667,7.94376969697,53.7776666667,4.60426666667,35.5291666667,11.6302666667,51.4629333333,10.2621185185
579.28,13.6163333333,43.9668,23.3657333333,25.9709333333,7.84746666667,7.95231818182,53.8541333333,4.6006,35.5438,11.6394666667,51.5224666666,10.2923259259
579.61,13.6438,44.0685333333,23.4103333333,26.0590666667,7.87786666667,7.95979393939,53.9117333333,4.61546666667,35.5950666667,11.6456,51.6116,10.3080962963
579.95,13.6391333333,44.0398,23.4022666667,26.0822666667,7.86026666667,7.95662121211,53.8585333333,4.60526666667,35.5608,11.6178666667,51.596,10.3085555555
580.29,13.6042,44.0210666667,23.3490666667,26.0738,7.81793333333,7.90726666667,53.8001333333,4.562,35.525,11.5632,51.6062666667,10.2847185185
580.63,13.6411333333,44.0848,23.3885333333,26.1492666667,7.869,7.93150606061,53.8325333333,4.6212,35.5760333333,11.57,51.6451333333,10.3306888889
580.97,13.6204666667,44.0574666667,23.3647333333,26.1693333333,7.85086666667,7.90094848485,53.7683333333,4.62386666667,35.5264,11.5593333333,51.5942666667,10.3338148148
581.31,13.6246,44.1279333333,23.3700666667,26.2268666667,7.8432,7.88076060606,53.8372666667,4.61126666667,35.5533,11.5310666667,51.6548666667,10.3139333333
581.65,13.621,44.1370666667,23.3522666667,26.2606666667,7.82546666667,7.85031818182,53.8196,4.5636,35.5433,11.4981333333,51.6532,10.301562963
581.98,13.5875333333,44.155,23.3344,26.2754666667,7.79506666667,7.82007878788,53.8103333333,4.52393333333,35.5071333333,11.4584666667,51.6277333333,10.2814740741
582.32,13.5739333333,44.165,23.322,26.2871333333,7.74933333333,7.78968484849,53.8512,4.50313333333,35.5109333333,11.4118666667,51.6505333333,10.2540444445
582.66,13.553,44.0998,23.2904,26.2889333334,7.71706666667,7.79343333333,53.7582666667,4.48446666667,35.4738666667,11.4058666667,51.6025333333,10.2586888889
583.00,13.6020666667,44.1161333333,23.3318,26.3833333333,7.7638,7.85714848485,53.7659333333,4.53633333333,35.4952666667,11.4622666667,51.6135333333,10.2951407407
583.34,13.6039333333,44.0346,23.3189333333,26.3954,7.7474,7.86521818181,53.6905333333,4.53553333333,35.4565333333,11.4592,51.546,10.3032666667
583.68,13.5531333333,44.0631333333,23.2820666667,26.4018666667,7.69333333333,7.80063636363,53.7056,4.46166666667,35.4401333333,11.4057333333,51.5799333333,10.2537555556
584.01,13.5222,44.0199333333,23.2768,26.4134666667,7.6558,7.76026969696,53.6662666667,4.43273333333,35.3975,11.3723333333,51.5284666667,10.2123111111
584.35,13.5088666667,44.0241333333,23.2572666667,26.4336,7.66113333333,7.74375454545,53.6929333333,4.39513333333,35.3985666667,11.3766,51.5473333333,10.202562963
584.69,13.5433333333,44.0364,23.2902666666,26.4800666667,7.7006,7.77927878787,53.6909333333,4.40113333333,35.4362,11.3826,51.5586666667,10.2102592593
585.03,13.5291333333,44.0158,23.2910666667,26.4862,7.67446666667,7.76367878788,53.63,4.39173333333,35.3732666667,11.3796666667,51.524,10.1995481481
585.37,13.5511333333,43.992,23.3013333333,26.5188,7.6992,7.79034545454,53.5856,4.4086,35.3544333333,11.4102,51.4988666667,10.2050518519
585.70,13.6060666667,44.0281333333,23.3614,26.6176666667,7.7644,7.85876969696,53.5995333333,4.46733333333,35.3988333333,11.4967333333,51.5948666667,10.2427111111
586.04,13.6127333333,44.0238,23.3712666667,26.6729333333,7.80966666667,7.90087575757,53.5783333333,4.49113333333,35.3981666667,11.5275333333,51.5625333333,10.2787037037
586.38,13.644,44.0878,23.3987333333,26.7209333333,7.8132,7.87505757575,53.6339333333,4.49873333333,35.4286,11.5426666667,51.5918666667,10.2621481481
586.72,13.6105333333,44.1456666667,23.4054,26.7281333333,7.76706666667,7.85190606061,53.6793333333,4.44773333333,35.4353,11.5121333333,51.6312666667,10.2240148148
587.06,13.5452666667,44.1366,23.3750666667,26.697,7.73113333333,7.82176666667,53.6766,4.42226666667,35.3930333333,11.457,51.6482666667,10.1624148148
587.39,13.5688,44.1624,23.4254666667,26.7511333333,7.76433333333,7.85559696969,53.7088666667,4.47513333333,35.4230666667,11.4954666666,51.6793333333,10.187762963
587.73,13.6111333333,44.2275333333,23.4536,26.8052,7.83606666667,7.89251818182,53.6978,4.51833333333,35.4535333333,11.5578666667,51.6639333333,10.2484888889
588.07,13.6243333333,44.2298666667,23.4870666667,26.8249333333,7.84706666667,7.92743939394,53.6445333334,4.54666666667,35.3960666667,11.5748666667,51.6704,10.277637037
588.41,13.6044,44.3002666667,23.4871333333,26.8286,7.81333333333,7.92866969697,53.6809333333,4.53073333333,35.4014,11.565,51.748,10.279962963
588.74,13.5966,44.3394,23.5220666667,26.8680666666,7.81206666667,7.95629393939,53.6993333333,4.5158,35.4324,11.5770666667,51.7806,10.2920592593
589.08,13.5710666667,44.3924,23.5440666667,26.8892666667,7.7924,7.96587878787,53.7578,4.5292,35.453,11.5853333333,51.8567333333,10.2884222222
589.42,13.5590666667,44.4722,23.5526666667,26.9156666667,7.75286666667,7.95272727272,53.8448,4.4908,35.4851,11.5482666667,51.9373333333,10.2887555555
589.76,13.5484,44.4744666667,23.5600666667,26.9134666667,7.73573333333,7.91946969697,53.8179333333,4.46813333333,35.4594333333,11.5472666667,51.9597333333,10.2588740741
590.09,13.5466,44.5866,23.6020666667,27.0176666667,7.74146666667,7.93604242424,53.9154,4.46586666667,35.4981,11.5458666667,52.0871333333,10.2729037037
590.43,13.5342666667,44.5584666667,23.5709333333,27.0137333333,7.74106666667,7.93345151515,53.8269333333,4.50946666667,35.472,11.5462,52.0878666667,10.2878222222
590.77,13.5526666667,44.6083333333,23.5866666667,27.0812666667,7.74086666667,7.92596666666,53.8354,4.5034,35.4916666667,11.5784666667,52.1143333333,10.3290666667
591.11,13.5886,44.647,23.6290666667,27.1517333333,7.76806666667,7.97337575757,53.8256666667,4.5238,35.5099,11.6175333333,52.1428,10.3902962963
591.44,13.5883333333,44.6594666667,23.6616,27.1996666667,7.73226666667,8.00634242425,53.8814666667,4.5188,35.5333666667,11.6102666667,52.2470666667,10.3973703704
591.78,13.5534,44.7121333333,23.6538,27.2246666666,7.6802,7.97881818181,53.9408,4.461,35.6083666667,11.5790666667,52.3292666667,10.3602518519
592.12,13.565,44.726,23.6770666667,27.2844,7.69893333333,7.98067272728,53.9936666667,4.48126666667,35.6115333333,11.5935333333,52.3574,10.361437037
592.46,13.5685333333,44.698,23.6999333333,27.3488666667,7.70833333333,7.97937878787,53.9822666667,4.49913333333,35.6181666667,11.6180666667,52.3937333333,10.379637037
592.79,13.5432666667,44.6222666667,23.6724,27.3346,7.68786666667,7.97923939394,53.8856,4.4748,35.5601666667,11.5841333333,52.3211333333,10.3735111111
593.13,13.5219333333,44.6159333334,23.684,27.3604666667,7.6706,7.94513636363,53.8898,4.47046666667,35.5700333333,11.575,52.3022666666,10.3613703704
593.47,13.5646666667,44.6487333333,23.7176,27.4322666667,7.71186666666,7.99395757575,53.9323333333,4.5266,35.6127,11.6248,52.383,10.4379481481
593.80,13.5920666667,44.5946666667,23.7134666667,27.4185333333,7.743,8.02838484848,53.8559333333,4.57693333333,35.5956,11.6468666667,52.3340666667,10.4918740741
594.14,13.5783333333,44.5527333333,23.7042666667,27.4173333333,7.7194,8.00703333333,53.8462,4.5512,35.5685333333,11.6240666667,52.3054,10.4861851852
594.48,13.5680666667,44.5691333333,23.6984,27.4213333333,7.73013333333,8.01102121212,53.846,4.55046666667,35.5588666667,11.6192666666,52.3141333333,10.4936518519
594.81,13.5969333334,44.6296,23.7411333333,27.4739333333,7.74786666667,8.04419393939,53.9125333334,4.58526666667,35.5875333333,11.6594666666,52.4005333333,10.5321111111
595.15,13.6226666667,44.6595333333,23.7450666667,27.5136,7.78413333333,8.05792121211,53.9318666667,4.6126,35.5968666667,11.6786,52.4660666667,10.5381777778
595.49,13.6302,44.7174666667,23.7698666667,27.5519333333,7.8212,8.06141818183,53.9534666667,4.6538,35.5901666667,11.6988,52.4783333333,10.5611185185
595.82,13.6344666667,44.7206,23.7711333333,27.5676,7.80186666666,8.04983636363,53.9224,4.64146666667,35.5495333333,11.6792,52.4638,10.5706148148
596.16,13.6752,44.8078666667,23.7837333333,27.5895333333,7.842,8.07737575757,53.9570666667,4.66673333333,35.5738333333,11.6912666667,52.4888666667,10.6014962963
