wavelength,Back_RhoCrum,Belly_RhoCrum,Breast_RhoCrum,Crissum_RhoCrum,Crown_RhoCrum,DorTail_RhoCrum,Rump_RhoCrum,Throat_RhoCrum,WingTip_RhoCrum
551.35,5.62441666667,29.21875,16.9108333333,39.49275,6.55525,5.62158333333,6.6775,10.2441666667,7.09775
551.69,5.60683333333,29.32525,16.9840833334,39.6114166667,6.57491666667,5.6,6.66091666667,10.2945833333,7.07575
552.03,5.57766666666,29.4078333333,17.01575,39.72075,6.57225,5.56441666667,6.61458333334,10.31975,7.039
552.38,5.57258333333,29.5115,17.0925,39.836,6.60158333333,5.55975,6.61941666667,10.3708333333,7.06225
552.72,5.59175,29.658,17.1896666666,39.9885,6.65816666667,5.58375,6.64358333333,10.449,7.092
553.06,5.62441666667,29.8391666667,17.3153333333,40.1875833333,6.71758333333,5.61466666667,6.66583333333,10.5505,7.13133333333
553.40,5.61575,29.91775,17.3811666667,40.2618333333,6.72475,5.59166666667,6.6625,10.5931666667,7.13383333333
553.74,5.552,29.9995,17.4124166667,40.3690833333,6.681,5.52158333333,6.61125,10.59975,7.08616666667
554.09,5.5145,30.0975,17.4518333334,40.44975,6.67616666666,5.47591666667,6.55316666667,10.6109166667,7.03408333333
554.43,5.48983333333,30.2545833333,17.5551666667,40.6,6.69541666667,5.46166666666,6.54275,10.6533333333,7.03158333333
554.77,5.51058333334,30.4395833334,17.66925,40.7708333333,6.747,5.49166666667,6.564,10.74475,7.05875
555.11,5.51558333333,30.5793333334,17.77025,40.9355833333,6.79625,5.50475,6.553,10.8048333333,7.05083333333
555.45,5.51233333334,30.7109166667,17.8575833333,41.091,6.83525,5.50466666667,6.54475,10.864,7.04691666667
555.80,5.53091666667,30.8849166667,17.9693333334,41.22425,6.873,5.51116666667,6.55816666667,10.9411666667,7.05575
556.14,5.56233333333,31.06525,18.1088333333,41.411,6.93383333334,5.53458333333,6.56683333333,11.0316666667,7.06108333334
556.48,5.61466666667,31.2570833333,18.2670833333,41.5911666667,6.99358333333,5.57233333333,6.59216666667,11.137,7.09408333333
556.82,5.59708333334,31.3905833333,18.3669166667,41.7414166667,7.01833333333,5.56291666667,6.58733333333,11.202,7.07075
557.16,5.60425,31.5451666666,18.4915833334,41.9020833333,7.07433333333,5.57758333333,6.6145,11.2859166667,7.0795
557.50,5.64975,31.7049166667,18.63625,42.0778333333,7.16091666667,5.62066666667,6.65566666667,11.4000833334,7.10291666667
557.85,5.69925,31.9015833333,18.8133333333,42.27575,7.23383333334,5.65825,6.71433333333,11.54625,7.1645
558.19,5.72941666667,32.0619166667,18.9345,42.4425833333,7.29583333334,5.664,6.72825,11.6415833333,7.16466666667
558.53,5.68116666667,32.1899166666,19.04525,42.58375,7.30791666667,5.63658333333,6.70191666666,11.7004166667,7.14425
558.87,5.65891666667,32.3425833333,19.155,42.7239166667,7.34116666667,5.60333333333,6.69533333333,11.7648333333,7.13
559.21,5.64341666666,32.5301666666,19.30525,42.86025,7.35425,5.60525,6.69833333334,11.88,7.13425
559.55,5.64508333333,32.6965833333,19.4674166667,43.0254166667,7.41558333334,5.61933333333,6.72458333333,11.9791666667,7.14708333333
559.89,5.63933333334,32.804,19.5695833333,43.1401666667,7.47516666667,5.64358333333,6.75341666667,12.0871666667,7.16525
560.23,5.55158333333,32.86475,19.6039166667,43.225,7.45,5.55158333333,6.69141666666,12.1175,7.09683333333
560.58,5.53783333333,33.023,19.72775,43.3275,7.51458333333,5.53033333333,6.67525,12.2133333333,7.081
560.92,5.51808333333,33.1766666667,19.8395,43.4245833333,7.55575,5.50725,6.63225,12.2653333334,7.05433333333
561.26,5.49558333334,33.3055833334,19.9400833333,43.5478333333,7.59275,5.48258333333,6.60916666667,12.35825,7.0325
561.60,5.49175,33.4635833333,20.0616666667,43.6715,7.64825,5.48716666667,6.60075,12.4474166666,7.02041666667
561.94,5.48375,33.6210833334,20.2270833333,43.8225833333,7.70441666667,5.49058333333,6.61066666667,12.57175,7.04225
562.28,5.50133333333,33.7678333333,20.3491666667,43.96925,7.76433333334,5.47758333333,6.61816666667,12.6803333333,7.03525
562.62,5.51466666667,33.9428333334,20.5091666667,44.1075,7.84649999999,5.49458333333,6.62758333333,12.83425,7.06041666667
562.96,5.53483333333,34.0970833333,20.6350833333,44.24725,7.94708333334,5.50425,6.6425,12.9421666667,7.07741666667
563.30,5.49541666667,34.27525,20.7571666667,44.4259166666,7.99683333332,5.48308333333,6.60666666667,13.0565,7.07183333333
563.64,5.48741666667,34.5030833333,20.9274166667,44.5868333334,8.05991666667,5.45075,6.59383333333,13.1921666666,7.06783333333
563.99,5.5075,34.70775,21.1180833333,44.7325833333,8.16516666667,5.49666666667,6.60675,13.338,7.09175
564.33,5.49708333333,34.8865833334,21.264,44.8959166667,8.21058333334,5.49041666667,6.60125,13.4678333333,7.0955
564.67,5.51658333334,35.0875833333,21.4463333334,45.0830833333,8.2945,5.51066666667,6.63333333333,13.6359166667,7.11116666667
565.01,5.52425,35.303,21.6141666667,45.229,8.35716666667,5.52716666667,6.64983333333,13.7595833333,7.13033333333
565.35,5.54208333333,35.5303333334,21.8231666666,45.4538333333,8.46258333333,5.55016666667,6.68875,13.92075,7.16291666666
565.69,5.54591666667,35.7075833334,21.96375,45.5884166667,8.53183333333,5.55,6.68975,14.0418333333,7.16533333333
566.03,5.54975,35.8955,22.12675,45.7404166666,8.61050000001,5.56408333333,6.68991666667,14.1753333333,7.18066666667
566.37,5.52733333333,36.0554166667,22.2754166667,45.8718333334,8.64116666667,5.54066666667,6.66058333333,14.2641666667,7.15341666667
566.71,5.514,36.238,22.4431666667,46.05125,8.71583333332,5.53275,6.65183333333,14.3978333333,7.1395
567.05,5.54766666667,36.4456666666,22.62525,46.1968333333,8.80816666666,5.54583333334,6.68283333333,14.5601666667,7.15033333334
567.39,5.57,36.6756666667,22.8321666667,46.3961666667,8.90366666667,5.56775,6.70516666667,14.7105833333,7.172
567.73,5.59933333333,36.9229166667,23.0714166667,46.6154166667,9.02158333334,5.58566666667,6.74241666667,14.9214166667,7.20266666667
568.07,5.634,37.1276666667,23.2956666667,46.7853333333,9.15775,5.629,6.77283333333,15.0884166666,7.23616666667
568.41,5.6515,37.321,23.4829166666,46.9545833333,9.27791666666,5.64191666666,6.78441666667,15.2563333333,7.25791666667
568.75,5.65116666667,37.5146666667,23.6945,47.1340833333,9.39408333334,5.62241666666,6.773,15.4449166667,7.242
569.09,5.63766666667,37.71125,23.8755833334,47.26975,9.49049999998,5.59625,6.74283333333,15.6103333334,7.212
569.43,5.66266666667,37.92975,24.0864166667,47.4070833334,9.61858333333,5.61891666667,6.74708333333,15.81425,7.22816666667
569.77,5.65541666667,38.1324166667,24.3041666666,47.55825,9.72400000002,5.60225,6.73958333333,16.0190833333,7.223
570.11,5.6785,38.3936666667,24.55,47.79325,9.89091666668,5.63116666667,6.77083333333,16.2428333333,7.26516666667
570.45,5.68366666667,38.657,24.8125,47.9885833333,10.0064166667,5.63283333334,6.78466666667,16.4506666667,7.28925
570.79,5.65591666667,38.81675,25.0020833334,48.0979166667,10.11825,5.60291666667,6.7485,16.613,7.28066666666
571.13,5.63425,38.9715,25.1839166666,48.2169166667,10.2239166667,5.5865,6.735,16.7958333333,7.25683333333
571.47,5.61466666667,39.1180833333,25.3435833333,48.3204166667,10.3180833333,5.55708333334,6.74033333333,16.9424166667,7.22858333333
571.81,5.61825,39.32425,25.5390833333,48.4813333333,10.43125,5.54,6.74391666667,17.15375,7.21516666667
572.15,5.61375,39.571,25.78525,48.6498333334,10.5619166666,5.53166666667,6.7535,17.36925,7.22
572.49,5.636,39.7960833333,26.0201666666,48.79575,10.72025,5.55658333333,6.787,17.57125,7.24925
572.83,5.65325,40.0266666667,26.2519166667,48.9976666667,10.84825,5.567,6.79908333333,17.7875833333,7.26841666667
573.17,5.64741666667,40.2373333333,26.4855833333,49.1660833333,10.9890833333,5.55966666667,6.81275,17.999,7.26641666667
573.51,5.66841666667,40.4640833333,26.7171666667,49.3425,11.1595,5.57625,6.84241666667,18.225,7.298
573.85,5.652,40.6094166667,26.91475,49.4256666667,11.284,5.55233333333,6.83025,18.4218333333,7.27791666666
574.19,5.66058333333,40.7698333333,27.0998333333,49.523,11.4155833333,5.551,6.82833333333,18.6390833334,7.25816666667
574.53,5.69808333333,41.017,27.3694166667,49.7164166667,11.5736666667,5.59108333333,6.87341666667,18.8715,7.27625
574.87,5.72525,41.2926666667,27.6456666667,49.9371666667,11.74575,5.60975,6.90158333333,19.1265,7.30558333333
575.21,5.74991666667,41.5479166667,27.8966666667,50.1043333333,11.8965,5.63883333333,6.90725,19.3795,7.33383333333
575.55,5.73975,41.7295833333,28.134,50.2328333334,12.0251666667,5.63083333333,6.89741666667,19.5845,7.32975
575.89,5.72075,41.8930833333,28.3154166667,50.333,12.1365,5.612,6.88066666667,19.7874166666,7.31466666667
576.22,5.73033333333,42.105,28.5795,50.5126666667,12.2815833333,5.61591666667,6.87333333334,20.0515,7.32866666667
576.56,5.729,42.3091666667,28.8269166667,50.6681666667,12.4425,5.616,6.88616666667,20.2933333333,7.33333333334
576.90,5.75441666667,42.5288333333,29.0934166667,50.8675833333,12.6115,5.64116666667,6.9125,20.5375,7.34083333333
577.24,5.75808333333,42.7263333333,29.33625,51.0034166666,12.7641666667,5.65308333334,6.9135,20.7880833334,7.33233333333
577.58,5.8065,43.02875,29.6645833334,51.2663333333,12.96825,5.70425,6.96891666667,21.1065,7.37416666667
577.92,5.7885,43.28175,29.9598333333,51.4568333333,13.1669166667,5.71525,6.98416666667,21.3671666667,7.40391666667
578.26,5.78366666667,43.5209166667,30.2358333333,51.6495,13.36225,5.7175,6.98633333333,21.66325,7.40616666667
578.60,5.7705,43.6795,30.4698333334,51.7548333333,13.5444166666,5.71166666667,6.96516666667,21.9048333333,7.40266666667
578.94,5.75783333333,43.8364166666,30.70725,51.83975,13.7086666667,5.68066666667,6.94066666667,22.1404166666,7.37425
579.28,5.791,44.10625,31.0011666667,52.0230833334,13.9314166667,5.71725,6.98533333334,22.441,7.4175
579.61,5.85441666667,44.372,31.3504166667,52.2473333333,14.19225,5.801,7.05141666667,22.79125,7.46316666667
579.95,5.85883333333,44.5884166667,31.6110833333,52.41525,14.3993333333,5.8305,7.08016666667,23.0746666667,7.44208333333
580.29,5.85033333333,44.7336666667,31.8488333334,52.5181666667,14.59825,5.81866666667,7.06591666667,23.3340833334,7.43383333333
580.63,5.83841666667,45.0005,32.136,52.67075,14.8115,5.811,7.06675,23.6590833333,7.453
580.97,5.84966666667,45.2099166667,32.42125,52.7760833334,14.983,5.80741666667,7.08183333334,23.9323333333,7.4575
581.31,5.828,45.3823333333,32.6354166667,52.8474166667,15.1659166667,5.79575,7.07875,24.1874166667,7.46016666666
581.65,5.8695,45.5550833333,32.8958333333,52.97625,15.3933333333,5.81958333334,7.1095,24.4753333333,7.48341666666
581.98,5.84066666667,45.7040833333,33.1305833334,53.0635833333,15.5378333333,5.76691666667,7.05775,24.7015833333,7.45525
582.32,5.82958333333,45.8941666667,33.4054166667,53.1964166667,15.7156666667,5.76308333334,7.05725,24.97475,7.44825
582.66,5.84583333334,46.1136666667,33.7055,53.3615833333,15.9616666667,5.7935,7.06425,25.2694166667,7.494
583.00,5.80125,46.2686666666,33.92025,53.4315,16.1345833333,5.77183333333,7.02525,25.5273333333,7.47375
583.34,5.742,46.4049166666,34.12725,53.4900833333,16.291,5.71275,6.96425,25.7245,7.44308333333
583.68,5.69516666667,46.5504166667,34.3178333334,53.525,16.4520833334,5.66308333333,6.9245,25.9348333333,7.42966666667
584.01,5.706,46.8191666666,34.6411666667,53.6771666667,16.6549166667,5.70258333333,6.95166666667,26.2316666667,7.45933333333
584.35,5.67325,46.9106666667,34.8315833333,53.70125,16.7894166667,5.67325,6.92116666667,26.4214166667,7.41233333333
584.69,5.62983333334,47.0918333333,35.0830833333,53.8564166666,16.9750833333,5.65341666667,6.89941666667,26.6523333333,7.39275
585.03,5.63983333333,47.26,35.3631666667,53.9261666667,17.1624166667,5.64108333333,6.90458333333,26.9243333333,7.38941666667
585.37,5.61083333333,47.3883333333,35.6038333334,54.01325,17.2983333334,5.59258333333,6.86591666667,27.1569166667,7.35508333333
585.70,5.63733333333,47.6010833333,35.9023333334,54.1843333333,17.5393333334,5.63083333333,6.91433333333,27.5084166666,7.38866666667
586.04,5.63491666667,47.77375,36.09975,54.2385833333,17.7098333333,5.62641666666,6.89341666667,27.7590833333,7.38216666667
586.38,5.61583333333,48.0144166667,36.3723333333,54.4075,17.9156666667,5.59183333333,6.89266666666,28.0225,7.34991666666
586.72,5.70316666667,48.2618333333,36.7074166667,54.5680833334,18.2018333333,5.66283333333,6.98158333334,28.3595,7.42033333333
587.06,5.6765,48.46225,36.9383333333,54.6985,18.3344166667,5.60933333333,6.95708333333,28.6069166667,7.37658333333
587.39,5.71691666667,48.709,37.2518333333,54.8895833333,18.56725,5.62566666667,6.98516666667,28.9035833333,7.39508333333
587.73,5.71816666667,48.7989166667,37.4416666667,54.9353333334,18.7278333333,5.60125,6.96958333333,29.1400833333,7.37833333334
588.07,5.74075,49.0361666667,37.74225,55.1269166667,18.9750833333,5.62891666667,6.98683333333,29.4485,7.42625
588.41,5.75658333333,49.21075,38.0209166667,55.2434166667,19.1935,5.62216666667,6.97858333334,29.7490833334,7.44541666667
588.74,5.76483333333,49.4035833333,38.25925,55.384,19.3870833333,5.64166666667,6.96958333333,29.9964166667,7.44558333333
589.08,5.78358333334,49.6396666667,38.5266666667,55.5270833333,19.605,5.66591666667,6.96083333333,30.2669166667,7.44483333333
589.42,5.7915,49.8204166667,38.752,55.6375,19.8009166667,5.67075,6.96908333333,30.4825833334,7.45975
589.76,5.83083333333,49.995,39.0391666666,55.7815833333,20.0065833333,5.69608333334,7.00283333333,30.7318333333,7.46733333333
590.09,5.84091666667,50.1356666667,39.30775,55.8770833333,20.181,5.73375,7.02275,31.0119166667,7.49416666667
590.43,5.78741666666,50.1924166667,39.4870833334,55.9306666667,20.2995833333,5.69116666667,6.97891666666,31.1690833333,7.43775
590.77,5.84183333333,50.3286666667,39.7701666667,56.0454166666,20.5434166667,5.752,7.03683333333,31.4515,7.48216666666
591.11,5.85883333333,50.4726666666,40.0070833334,56.1064166667,20.7214166667,5.77158333334,7.03816666667,31.7235833333,7.51866666667
591.44,5.87725,50.6274166666,40.27025,56.1770833333,20.9196666667,5.78808333333,7.05525,31.9781666667,7.54108333333
591.78,5.87333333333,50.7435833334,40.4788333333,56.1924166667,21.0724166666,5.758,7.0455,32.1890833333,7.54608333333
592.12,5.90133333333,50.8555,40.6643333333,56.266,21.2481666667,5.78325,7.07658333333,32.4033333333,7.54583333333
592.46,5.91616666667,50.9863333333,40.88825,56.3366666666,21.4489166666,5.80291666667,7.09825,32.6256666667,7.58916666667
592.79,5.9465,51.0820833333,41.0528333334,56.35525,21.62375,5.81941666667,7.13408333333,32.87025,7.62541666667
593.13,5.951,51.176,41.2835833333,56.3669166666,21.7931666666,5.82275,7.14833333333,33.0865,7.65083333334
593.47,5.931,51.334,41.5125833334,56.4355,22.0051666667,5.81575,7.144,33.3310833333,7.66916666666
593.80,5.89308333334,51.37075,41.61375,56.4291666667,22.1325,5.79483333333,7.11075,33.4573333333,7.62358333333
594.14,5.86241666667,51.569,41.8384166667,56.5338333333,22.3043333333,5.77783333333,7.06025,33.7135833334,7.61616666667
594.48,5.8265,51.6820833333,42.0044166667,56.5943333334,22.4324166667,5.75941666667,7.02733333333,33.8888333333,7.61191666667
594.81,5.80883333334,51.8585,42.2528333333,56.7418333333,22.6003333334,5.77908333333,7.03525,34.1174166667,7.60325
595.15,5.73491666667,51.9603333334,42.4243333333,56.81,22.7124166667,5.72825,6.99725,34.2548333333,7.544
595.49,5.73083333334,52.02175,42.6038333333,56.8763333334,22.8604166666,5.72966666666,7.00008333333,34.4276666666,7.53383333334
595.82,5.70166666667,52.1526666666,42.8153333333,56.9553333333,22.99825,5.71941666667,6.957,34.5978333333,7.5295
596.16,5.65958333334,52.2070833333,42.93375,56.9794166667,23.0733333333,5.6835,6.91425,34.742,7.4475
596.50,5.672,52.34025,43.161,57.103,23.2211666666,5.68641666667,6.92308333333,34.9393333333,7.45008333333
596.83,5.69583333333,52.48675,43.3358333333,57.19825,23.36775,5.70441666666,6.93475,35.1053333333,7.44591666667
597.17,5.725,52.5948333333,43.5159166667,57.3288333333,23.4785833333,5.72566666667,6.9715,35.2911666666,7.46225
597.51,5.78508333333,52.7955833333,43.7774166667,57.5244166667,23.66825,5.74666666667,7.01941666667,35.54375,7.52533333334
597.84,5.81325,52.8338333333,43.8931666667,57.5694166667,23.7555,5.73883333333,7.03225,35.6755,7.51358333334
598.18,5.875,52.9801666667,44.10475,57.6773333333,23.934,5.77741666667,7.08141666667,35.892,7.54566666666
598.52,5.89625,53.0834166667,44.28325,57.7659166667,24.0955833333,5.7885,7.11083333333,36.1059166666,7.5625
598.85,5.94491666666,53.1908333333,44.4495,57.8665833334,24.2574166667,5.81733333334,7.13225,36.3305,7.5955
599.19,6.01158333333,53.376,44.6810833333,58.007,24.4425833334,5.9005,7.20283333333,36.5725,7.64408333333
599.53,6.08933333334,53.5691666666,44.9053333333,58.14325,24.6575833333,5.96166666667,7.29391666666,36.8473333333,7.694
599.86,6.13208333334,53.7403333333,45.1505833333,58.2800833333,24.8613333333,5.97191666666,7.34308333333,37.1006666667,7.751
600.20,6.0735,53.80875,45.2749166667,58.2616666667,24.9579166667,5.93216666667,7.2885,37.2029166666,7.72233333333
600.53,6.0385,53.8321666667,45.3645833333,58.2750833333,25.068,5.91408333334,7.26608333333,37.3681666666,7.69641666666
600.87,5.98933333334,53.8725833333,45.4520833333,58.209,25.17375,5.86466666667,7.20125,37.4685833333,7.65941666667
601.21,5.9665,54.0234166667,45.6746666666,58.2764166667,25.3415,5.87633333333,7.19508333333,37.6673333333,7.64416666667
601.54,5.99375,54.19925,45.92925,58.4235,25.562,5.91933333334,7.2315,37.8651666666,7.68725
601.88,5.96958333333,54.3070833333,46.1064166667,58.4445833334,25.7253333333,5.92175,7.22575,38.0449166667,7.69766666667
602.21,5.98325,54.3368333334,46.2051666667,58.4436666667,25.846,5.91566666667,7.21575,38.1393333333,7.70616666667
602.55,6.02458333333,54.4473333333,46.3715,58.4800833334,26.00775,5.92866666667,7.22466666667,38.2943333333,7.72825
602.88,6.00833333333,54.5505,46.526,58.5490833333,26.1174166667,5.88241666666,7.18258333333,38.426,7.71666666667
603.22,6.00658333333,54.5466666666,46.5906666667,58.4740833333,26.1663333333,5.87516666666,7.17841666667,38.4630833333,7.70341666667
603.56,6.01083333333,54.57125,46.6853333333,58.4809166667,26.2483333333,5.89441666667,7.17008333333,38.53975,7.7155
603.89,6.04166666667,54.7090833334,46.8268333333,58.5755833333,26.3896666667,5.91558333333,7.21191666667,38.7125833333,7.72808333333
604.23,6.04833333333,54.793,46.9545833333,58.66325,26.4994166667,5.91391666667,7.2115,38.8389166667,7.74025
604.56,6.0695,54.8593333333,47.0790833333,58.7610833334,26.6135,5.929,7.24366666667,38.9703333333,7.75725
604.90,6.06191666667,54.8259166667,47.0796666667,58.75075,26.6485,5.91241666666,7.22941666667,39.0068333333,7.75525
605.23,6.07483333333,54.9099166667,47.2016666666,58.7696666666,26.71975,5.90725,7.24508333333,39.1256666667,7.78091666667
605.57,6.11783333333,54.9978333333,47.344,58.8381666666,26.8310833334,5.93375,7.277,39.2401666667,7.81058333333
605.90,6.10358333333,55.0709166667,47.454,58.866,26.8875833334,5.91766666667,7.26475,39.31875,7.79683333333
606.24,6.09758333333,55.1665,47.5826666667,58.9163333333,26.9925833333,5.94891666667,7.29,39.4815,7.82541666667
606.58,6.10441666667,55.2240833333,47.6658333334,58.9343333333,27.0953333333,5.96875,7.32266666667,39.6038333333,7.84491666667
606.91,6.08766666667,55.3495,47.8523333333,59.0795,27.2395,5.95191666667,7.319,39.8040833334,7.86025
607.25,6.0895,55.43525,48.0018333333,59.1769166667,27.3533333334,5.93983333334,7.33833333333,39.9395,7.86641666667
607.58,6.07858333333,55.4054166667,48.094,59.1835833333,27.41575,5.9375,7.31458333333,39.99,7.87891666667
607.92,6.07483333333,55.4461666667,48.224,59.1519166667,27.4650833333,5.9215,7.30075,40.0926666667,7.85966666667
608.25,6.02633333333,55.4380833333,48.27425,59.0659166667,27.47525,5.87716666667,7.24125,40.1579166667,7.81433333334
608.59,6.0345,55.4955833333,48.3809166667,59.0575,27.5473333334,5.893,7.24716666667,40.307,7.80308333333
608.92,6.01291666666,55.5371666667,48.4510833333,59.0983333333,27.6050833333,5.87183333334,7.22525,40.4369166667,7.77991666667
609.26,5.97275,55.51725,48.4779166667,59.0968333333,27.6173333333,5.82058333333,7.18291666667,40.5519166667,7.748
609.59,5.98725,55.4876666667,48.5098333334,59.0675833333,27.6671666667,5.84225,7.19425,40.64675,7.74908333333
609.93,5.98958333333,55.4978333333,48.5650833334,59.0743333333,27.7384166667,5.83241666667,7.17966666667,40.7219166667,7.73958333334
610.26,5.98675,55.4466666667,48.59375,59.0286666666,27.7725833333,5.823,7.16858333334,40.77925,7.71508333333
610.60,5.96475,55.372,48.5680833333,58.92875,27.7681666667,5.83108333334,7.146,40.80175,7.6955
610.93,5.95916666667,55.4210833333,48.6425,58.8938333333,27.8426666667,5.85625,7.15941666667,40.9265,7.68383333333
611.27,5.9935,55.473,48.7225,58.922,27.91675,5.88608333333,7.20666666667,41.0575833333,7.71141666667
611.60,6.0505,55.5225833333,48.7858333333,58.9528333333,28.01775,5.96508333334,7.29575,41.1625833333,7.7835
611.93,6.09391666667,55.5641666667,48.90075,59.0186666667,28.1485833333,6.00383333333,7.34866666667,41.2868333334,7.83983333334
612.27,6.08691666667,55.6370833333,48.99925,59.0883333333,28.2336666667,5.98258333333,7.335,41.374,7.85708333334
612.60,6.12108333333,55.5425833333,48.9713333333,59.01075,28.2855833333,6.02641666667,7.381,41.37875,7.91474999999
612.94,6.15666666667,55.5934166667,49.0169166667,59.04225,28.35825,6.07175,7.38291666667,41.4200833333,7.90291666666
613.27,6.194,55.7175833333,49.1449166667,59.1305833334,28.505,6.11033333333,7.43025,41.5245,7.97850000001
613.61,6.16483333333,55.71875,49.1624166667,59.1263333333,28.4945833333,6.08375,7.4255,41.4919166666,7.98049999999
613.94,6.12566666667,55.7855,49.2549166667,59.2164166667,28.55525,6.04133333333,7.38525,41.5605,7.95766666668
614.28,6.14983333333,55.8859166667,49.3608333334,59.329,28.6788333333,6.063,7.40866666667,41.6684166667,7.98
614.61,6.18158333334,55.9324166667,49.4363333333,59.3743333333,28.7859166667,6.09233333334,7.40275,41.7310833333,8.01083333333
614.94,6.13933333334,56.01175,49.5459166667,59.4665,28.8595,6.06608333334,7.35,41.82225,7.97424999999
615.28,6.14725,56.1053333333,49.711,59.59025,28.9514166667,6.07341666667,7.33791666667,41.8980833333,7.97216666668
615.61,6.16283333333,56.15625,49.7206666667,59.628,28.9985,6.09116666667,7.35441666667,41.9393333333,7.96841666666
615.95,6.19066666667,56.1749166667,49.8133333333,59.66025,29.0529166666,6.102,7.39291666667,41.985,7.96708333334
616.28,6.11833333333,56.2068333333,49.8874166666,59.6321666667,29.08175,6.0405,7.32391666667,41.9869166666,7.84041666667
616.61,6.05916666667,56.1856666667,49.9355833333,59.6216666667,29.11775,6.01533333333,7.31325,41.9788333333,7.84474999999
616.95,6.04683333333,56.2009166667,50.0443333333,59.6559166667,29.1653333333,5.98966666667,7.2885,42.0551666666,7.82983333333
617.28,6.109,56.3596666666,50.2311666667,59.8258333333,29.3295,6.04541666666,7.3655,42.2580833334,7.87808333334
617.62,6.17041666667,56.449,50.3146666667,59.8348333333,29.4124166667,6.10708333333,7.42625,42.34825,7.92141666667
617.95,6.11425,56.4931666667,50.3886666667,59.8993333333,29.4205,6.04191666667,7.37433333333,42.37275,7.88624999999
618.28,6.08608333333,56.4984166667,50.4175,59.9049166667,29.4154166666,6.00766666667,7.3745,42.4185833333,7.88508333333
618.62,6.13541666667,56.625,50.5361666667,59.9818333333,29.5274166666,6.06058333333,7.47508333334,42.5534166667,7.92624999999
618.95,6.09866666667,56.6304166667,50.5389166666,59.9743333333,29.5735,6.01416666667,7.44308333333,42.6261666667,7.90699999999
619.28,6.07958333333,56.6685833333,50.6555833333,60.0355,29.6576666667,5.9795,7.42358333333,42.7083333333,7.87283333334
619.62,6.08583333333,56.7130833333,50.7601666667,60.1046666667,29.7295,5.98141666666,7.42058333334,42.80575,7.90766666666
619.95,6.1575,56.8701666667,50.9446666667,60.3031666667,29.8946666667,6.07133333333,7.52674999999,42.9673333333,8.04608333334
620.28,6.166,56.9891666667,51.1115,60.43925,30.0041666667,6.05116666666,7.52649999999,43.09,8.03950000001
620.62,6.11475,56.97825,51.1105833334,60.413,30.024,5.99775,7.47924999999,43.10325,7.96808333333
620.95,6.09825,57.0106666666,51.1676666667,60.4141666667,30.0331666667,5.98558333333,7.44508333333,43.138,7.92691666667
621.28,6.07741666667,57.02625,51.203,60.4501666667,30.0689166667,5.98425,7.42041666667,43.1735833334,7.91508333333
621.62,6.11908333333,57.1055833333,51.29725,60.4750833333,30.18675,6.05641666667,7.4725,43.2870833333,7.96741666667
621.95,6.15766666667,57.2171666667,51.3963333334,60.5521666667,30.2469166667,6.04591666666,7.47775,43.3551666667,7.961
622.28,6.1385,57.0821666666,51.3346666667,60.4395833333,30.18925,5.99616666667,7.40608333333,43.2660833333,7.94783333334
622.62,6.11166666667,57.0584166667,51.3309166667,60.37025,30.2135,5.9825,7.37808333333,43.2576666667,7.93416666666
622.95,6.17791666667,57.2001666666,51.444,60.42775,30.2874166666,6.08208333333,7.46108333334,43.3521666667,8.03191666666
623.28,6.16425,57.1715,51.38125,60.33475,30.3183333333,6.09875,7.44433333334,43.284,8.03033333334
623.62,6.09833333333,57.1656666667,51.3829166667,60.3035833333,30.3298333333,6.01458333333,7.33525,43.3151666667,7.94691666667
623.95,6.12258333334,57.215,51.4233333333,60.25975,30.3639166667,6.04741666667,7.36983333334,43.37525,7.99741666666
624.28,6.16108333334,57.332,51.5501666667,60.3318333333,30.4645833333,6.09841666667,7.42758333333,43.4514166667,8.05966666666
624.62,6.14633333333,57.2695,51.5066666666,60.2483333333,30.47975,6.06941666667,7.39275,43.4235833333,8.05699999999
624.95,6.17641666667,57.3485,51.5875,60.28525,30.555,6.10325,7.43116666666,43.5118333333,8.09583333333
625.28,6.218,57.402,51.6576666667,60.3235,30.5971666666,6.09,7.45291666666,43.5379166666,8.11591666666
625.61,6.23408333333,57.4170833333,51.70675,60.3363333333,30.6621666667,6.12616666667,7.49725000001,43.57675,8.17024999999
625.95,6.23691666667,57.4796666667,51.7751666667,60.3975833333,30.7498333333,6.15433333333,7.5225,43.6331666667,8.17458333332
626.28,6.25366666667,57.5448333333,51.85625,60.4795833333,30.7803333334,6.1635,7.55066666667,43.7235833333,8.17791666666
626.61,6.23866666666,57.5389166667,51.8855,60.4530833334,30.8025,6.13908333333,7.53158333332,43.74,8.15925
626.94,6.31325,57.67025,52.0175,60.5790833333,30.8895,6.17408333333,7.60225,43.8881666667,8.19266666666
627.28,6.38575,57.7251666666,52.0644166667,60.6058333333,30.9395833334,6.22566666667,7.66700000001,43.9523333333,8.24608333333
627.61,6.41333333333,57.7056666667,52.0889166667,60.5950833333,30.9899166667,6.22816666667,7.6745,43.9653333333,8.24175000001
627.94,6.4185,57.6570833333,52.0475,60.5668333333,30.9749166666,6.21933333333,7.66233333333,43.96425,8.21399999999
628.27,6.45266666667,57.696,52.1314166666,60.6463333334,31.0625,6.28441666666,7.72150000001,44.0628333333,8.25908333332
