wavelength,Back_ComGarf,Belly_ComGarf,Breast_ComGarf,Crissum_ComGarf,Crown_ComGarf,DorTail_ComGarf,Patch10_ComGarf,Rump_ComGarf,Throat_ComGarf,WingTip_ComGarf
566.03,10.1230666667,23.1127,16.6059,13.0059333333,10.2769333333,9.05826666667,10.3144,9.95089999999,16.3084,11.1004166667
566.37,10.0706,23.0687,16.5959,12.9826666667,10.2472,9.01086666668,10.238,9.91776666667,16.2991333333,11.0569166667
566.71,10.1171333333,23.1509666667,16.691,13.065,10.3147333333,9.07006666667,10.2632,9.97770000001,16.3895333333,11.1291666667
567.05,10.153,23.1725,16.7753333333,13.0838666667,10.3590666667,9.08373333333,10.2888,9.99383333333,16.4328666667,11.1344166667
567.39,10.1817333333,23.2118333333,16.8739333333,13.1333333333,10.4106,9.11286666667,10.3304666667,10.0238666667,16.4976666667,11.1570833333
567.73,10.156,23.2132,16.8963333333,13.1351333333,10.4132,9.08666666667,10.3106,10.0116333333,16.5421333333,11.1281666666
568.07,10.1796666667,23.2523,16.9638,13.1786,10.4596,9.09899999999,10.3400666667,10.0249,16.6087333333,11.1463333333
568.41,10.2192666667,23.2932333333,17.0529333333,13.2266666667,10.5176666667,9.11026666667,10.3630666667,10.0595,16.6765333333,11.1861666667
568.75,10.2438666667,23.3178666667,17.1079,13.2814,10.5539333333,9.10999999999,10.3946666667,10.0702333333,16.7452,11.1975
569.09,10.2136666667,23.3146666667,17.1534,13.3188666667,10.5548666667,9.11573333334,10.3590666667,10.0343333333,16.7762,11.186
569.43,10.2237333333,23.3901666667,17.2498,13.3866,10.6287333334,9.15966666667,10.3974,10.0635333333,16.8616666667,11.20375
569.77,10.1920666666,23.3940666667,17.246,13.3776666667,10.6068,9.11699999999,10.3769333333,10.0153333333,16.8699333334,11.1666666667
570.11,10.2442666667,23.4843,17.3537,13.4605333333,10.6760666666,9.14706666666,10.4312666667,10.0421,16.9356,11.181
570.45,10.2388666667,23.5063666667,17.3797333333,13.4801333333,10.7054666667,9.1356,10.4482,10.0434,16.9855333333,11.172
570.79,10.209,23.5624,17.4194666667,13.5188666667,10.7323333333,9.1482,10.431,10.0272,17.0532,11.1901666667
571.13,10.2051333333,23.5849333333,17.4459,13.5606,10.7648666667,9.15213333334,10.4094,10.0286,17.0793333334,11.186
571.47,10.17,23.5928666667,17.5038,13.607,10.7624666667,9.14046666667,10.3953333333,10.0246333333,17.0915333333,11.17325
571.81,10.1705333333,23.6588,17.5835,13.6738,10.8012666667,9.1668,10.4098,10.0537333333,17.1398,11.1920833334
572.15,10.1844,23.6953,17.6191666667,13.7309333333,10.846,9.19493333333,10.4279333333,10.0505333333,17.1985333333,11.2120833334
572.49,10.1496666667,23.7124,17.6329333333,13.7633333333,10.8777333334,9.17119999999,10.4082,10.0330666667,17.2145333334,11.2096666666
572.83,10.1734,23.7958666667,17.7128333333,13.8223333333,10.9580666667,9.20966666666,10.4470666667,10.0895,17.3071333333,11.2250833333
573.17,10.1776666667,23.8147,17.7215333333,13.8231333333,10.9467333333,9.1702,10.4287333333,10.0546,17.3356,11.21275
573.51,10.1658,23.8260333334,17.7458,13.85,10.9536,9.15126666667,10.4107333333,10.0362666667,17.3703333333,11.1958333333
573.85,10.1332666667,23.8280666667,17.7746666667,13.8711333334,10.9751333333,9.14853333333,10.3806666667,10.0148666667,17.3941333333,11.18975
574.19,10.1045333333,23.8439666667,17.8181333333,13.8995333333,10.9872666667,9.11486666666,10.3440666667,9.9805,17.4308,11.16375
574.53,10.1298,23.8710666667,17.8544,13.9585333334,11.0240666667,9.09773333335,10.3520666667,9.99686666666,17.4575333333,11.1733333333
574.87,10.1454,23.9252666667,17.9338333333,14.0224666667,11.0906666667,9.11186666666,10.385,10.0078,17.5286666667,11.2041666667
575.21,10.1688,23.9634666667,17.9896666667,14.0628,11.1415333333,9.13500000001,10.3938666667,10.0020333333,17.5768,11.2321666667
575.55,10.1629333333,23.9513333333,18.0034666667,14.0817333333,11.1609333333,9.09839999999,10.3599333333,9.97903333335,17.6280666667,11.23175
575.89,10.1432666667,23.9595666667,18.0203,14.0913333333,11.1754666667,9.06293333334,10.3368666667,9.96163333335,17.6557333333,11.1995
576.22,10.1486,23.9855,18.055,14.0998666667,11.1885333333,9.0654,10.3229333333,9.9475,17.7232,11.196
576.56,10.166,24.0281333333,18.0995666667,14.1388666667,11.2004,9.03113333334,10.3472666667,9.9145,17.737,11.1970833333
576.90,10.1886,24.0733666667,18.1838333333,14.2260666667,11.2854666667,9.07726666667,10.3862666667,9.97170000001,17.8042,11.2318333333
577.24,10.226,24.1202,18.2929,14.3068666666,11.3627333333,9.12986666667,10.4353333333,10.0095666667,17.9146666667,11.2795833333
577.58,10.2929333333,24.2431333333,18.4000333333,14.4194666667,11.4430666667,9.18713333334,10.5424,10.0784333333,18.0788,11.3583333333
577.92,10.2926,24.2966333333,18.4575666667,14.4607333333,11.4873333333,9.22226666665,10.5686666667,10.0837333333,18.132,11.37425
578.26,10.264,24.2954333333,18.4744333333,14.4873333333,11.5017333333,9.23853333333,10.5616666667,10.0541666666,18.1992,11.3464166667
578.60,10.2604,24.3672666667,18.5086,14.5255333333,11.5292666667,9.23333333333,10.5583333333,10.0594,18.2728666666,11.3245833333
578.94,10.2487333333,24.3945,18.5043666667,14.5240666667,11.5606,9.20586666665,10.5658,10.0597,18.3154666667,11.2955
579.28,10.2741333333,24.4759,18.586,14.6058,11.5981333334,9.24573333333,10.6065333333,10.0736666667,18.3912,11.2840833333
579.61,10.2872,24.5468666667,18.6682,14.6502666667,11.6309333333,9.23346666667,10.6194,10.0788666667,18.4387333333,11.3074166667
579.95,10.2877333333,24.6052333333,18.7364333333,14.7186666667,11.6624,9.23586666665,10.6326,10.1015666667,18.5144,11.316
580.29,10.2756666667,24.5692,18.7645666667,14.748,11.6724,9.21813333333,10.5968666667,10.0819,18.5764,11.3033333333
580.63,10.2577333333,24.5588333333,18.7730333333,14.7386,11.6684,9.1912,10.5537333333,10.0191,18.6016,11.2529166667
580.97,10.2714,24.6376,18.8378666667,14.7906666667,11.7222666667,9.16886666668,10.5606666667,10.0379666667,18.6769333333,11.251
581.31,10.2756,24.6495666667,18.8577666667,14.814,11.7436666667,9.13613333335,10.5453333333,10.0287333333,18.7070666667,11.2285833333
581.65,10.2820666667,24.6885,18.8959,14.8704,11.7994,9.13293333333,10.5505333333,10.0245,18.7888,11.2146666667
581.98,10.2966,24.7480666667,18.9700666667,14.9392,11.8696666667,9.11586666665,10.5944666667,10.034,18.8771333333,11.2238333334
582.32,10.2609333334,24.706,18.9675666667,14.9339333333,11.8406,9.08079999999,10.5756,9.99486666667,18.889,11.2135
582.66,10.3413333333,24.8114333333,19.0762666667,15.0945333333,11.9484666667,9.14393333333,10.6430666667,10.0318666667,19.0338666667,11.3060833333
583.00,10.3649333333,24.8584666667,19.1108,15.1407333333,12.0092,9.149,10.6874666667,10.0522666667,19.097,11.3498333333
583.34,10.3868666667,24.9172,19.2025,15.2306,12.0783333333,9.21833333334,10.7254,10.0780333333,19.2214666667,11.40075
583.68,10.4916666667,25.0216666667,19.3262,15.3642,12.1821333333,9.31806666667,10.8299333333,10.1242666667,19.3246,11.47175
584.01,10.5288666667,25.1126,19.3858,15.431,12.2459333333,9.36680000001,10.881,10.1498666667,19.4268666667,11.5179166667
584.35,10.4887333333,25.1543666667,19.3967,15.4674666667,12.2474666667,9.31806666668,10.8697333333,10.1425666667,19.4727333333,11.5149166667
584.69,10.4754666667,25.1157,19.3994666667,15.5038666667,12.273,9.30566666667,10.8507333333,10.1323666667,19.4755333333,11.505
585.03,10.442,25.1143,19.4182666667,15.5197333333,12.2958,9.29360000001,10.8248,10.0924666667,19.5041333333,11.522
585.37,10.4017333333,25.0719666667,19.4080666667,15.5035333333,12.2518,9.24613333333,10.7842,10.0271333333,19.4825333334,11.4878333334
585.70,10.4092,25.0734333333,19.4431666667,15.5104666666,12.2724666667,9.2644,10.7717333333,10.0348666667,19.5162,11.5206666667
586.04,10.419,25.1244666667,19.5423,15.5636,12.3084,9.27186666667,10.7887333333,10.0284,19.5402,11.5108333333
586.38,10.3693333334,25.1174,19.5818333333,15.532,12.2979333333,9.21793333333,10.7105333333,10.0168666667,19.5644,11.4320833333
586.72,10.316,25.0963333333,19.6208333333,15.5111333333,12.2988666667,9.16713333332,10.6662666667,9.98243333334,19.6002,11.406
587.06,10.2320666667,25.0007666667,19.5568666667,15.4072,12.1993333333,9.04273333332,10.5668,9.90076666667,19.5314666667,11.27375
587.39,10.174,25.0033333333,19.5232666667,15.3568,12.1852666667,8.9712,10.4832,9.83223333333,19.5246666667,11.2305833334
587.73,10.1712666667,24.9934333333,19.5797666667,15.3694666667,12.2241333333,8.9714,10.4696666667,9.85323333333,19.5374,11.24625
588.07,10.2271333333,25.0468333333,19.7270666667,15.4504666667,12.3532,9.05979999999,10.5157333333,9.92399999999,19.6622666667,11.3476666667
588.41,10.257,25.1400333333,19.8172666667,15.4877333333,12.4065333333,9.10799999999,10.5364,9.93456666667,19.7147333333,11.4171666667
588.74,10.2572666667,25.1553666667,19.8597666667,15.5118666666,12.456,9.12213333333,10.5166,9.92973333332,19.7274,11.42025
589.08,10.346,25.28,20.0074,15.6244,12.578,9.2444,10.5736,10.0566,19.8448,11.5565
589.42,10.3161333333,25.3113666667,20.0768333333,15.6610666667,12.6018666667,9.23399999999,10.5246666667,10.0087333333,19.8714666667,11.5148333333
589.76,10.3266666667,25.3621666667,20.1145333333,15.7008,12.6636666667,9.24326666667,10.5227333333,10.021,19.9336666667,11.5385
590.09,10.383,25.4383666667,20.2436666667,15.8112,12.7446666667,9.30733333335,10.6112666667,10.0802,20.0335333333,11.62075
590.43,10.3855333333,25.4440666667,20.2457,15.8150666667,12.7475333333,9.28733333335,10.5626666667,10.0428,20.0382,11.5725
590.77,10.4005333333,25.5283666667,20.3140333333,15.9272666667,12.8490666667,9.31980000001,10.6012666667,10.0483333333,20.1336666667,11.6165833333
591.11,10.387,25.5282666667,20.3741,16.0093333333,12.9094,9.33373333335,10.6252666667,10.0810333333,20.2041333333,11.6155
591.44,10.3834,25.5700333333,20.4241,16.0936666667,12.9535333333,9.32113333335,10.6148666667,10.0507333333,20.2465333333,11.6021666667
591.78,10.3181333333,25.5293666667,20.3834,16.0964666667,12.8768,9.22693333332,10.5338666667,9.95846666667,20.2095333333,11.5115833333
592.12,10.3045333333,25.5271333333,20.4095333333,16.1412666667,12.8925333333,9.21333333333,10.5304666667,9.93783333335,20.2398666667,11.46975
592.46,10.2998,25.5879333333,20.4844666667,16.2003333333,12.9332,9.18213333332,10.5448666667,9.95496666668,20.3024,11.4496666667
592.79,10.2609333333,25.6031333333,20.4893,16.2401333334,12.9506666667,9.12480000001,10.5522,9.90716666666,20.3384,11.391
593.13,10.2275333333,25.6335666667,20.4987333333,16.2610666667,12.963,9.11786666667,10.5399333333,9.92539999999,20.3765333333,11.4021666667
593.47,10.2388666667,25.6735333333,20.5617,16.3328666667,13.016,9.12299999999,10.5639333333,9.94486666667,20.445,11.4464166667
593.80,10.1974666667,25.6635333333,20.5543666667,16.3293333333,13.0622666667,9.0876,10.5083333333,9.89549999999,20.4493333333,11.4183333333
594.14,10.1682,25.685,20.5947666667,16.3716,13.0922,9.0868,10.481,9.87940000001,20.4698666667,11.4105833333
594.48,10.1693333333,25.7352333333,20.6747,16.4264,13.1628666667,9.12079999999,10.479,9.92563333333,20.5248,11.44
594.81,10.2094666667,25.8319,20.7836,16.4604666667,13.2201333333,9.15293333334,10.4914666667,9.94849999999,20.5917333333,11.5065
595.15,10.157,25.8154,20.7712,16.4266666667,13.2136666667,9.12099999999,10.4481333333,9.93883333334,20.5654666667,11.4804166667
595.49,10.216,25.9315333333,20.8902666667,16.5133333333,13.3252,9.17366666666,10.5080666667,9.96936666666,20.6443333333,11.5260833333
595.82,10.2141333334,26.0038666667,20.9602,16.561,13.3812,9.17506666666,10.5034,9.98593333334,20.7150666667,11.5638333333
596.16,10.2725333333,26.0498,21.0445333333,16.6351333333,13.459,9.26473333333,10.5417333333,10.0405,20.791,11.609
596.50,10.3042,26.0809333333,21.0804666667,16.6722666667,13.4986666667,9.26513333333,10.5347333333,10.0642,20.8327333334,11.6320833333
596.83,10.341,26.1126666667,21.1568,16.7147333333,13.5626666667,9.31659999999,10.5686666667,10.0926,20.8714,11.64025
597.17,10.3508666667,26.1373666667,21.2190333333,16.7416,13.6095333333,9.35653333335,10.5885333333,10.1226333334,20.9182666667,11.64575
597.51,10.3364,26.1603333333,21.2527333333,16.7837333333,13.5869333333,9.37553333333,10.5858,10.1257333333,20.9346,11.6538333333
597.84,10.3874666667,26.2372333333,21.3451666667,16.8467333333,13.6748666667,9.4342,10.6696666667,10.1801,21.0134666667,11.7325833333
598.18,10.4081333333,26.2409333333,21.3850333333,16.8808,13.7114,9.46819999999,10.6968666667,10.1866333333,21.0553333333,11.7281666666
598.52,10.411,26.2334333333,21.4085333333,16.928,13.7466666667,9.48273333333,10.7237333333,10.1996666667,21.1042,11.7095833333
598.85,10.4672,26.3472333333,21.5251666667,17.0234666667,13.8207333333,9.54020000001,10.7893333333,10.2349666667,21.2522666667,11.7455
599.19,10.4603333333,26.3168,21.5291666667,17.0283333333,13.832,9.52653333333,10.7911333333,10.2368333333,21.2802,11.7319166667
599.53,10.4454,26.3077333333,21.5874666667,17.0592666667,13.848,9.52213333332,10.7802666667,10.2357,21.3314,11.70175
599.86,10.3945333333,26.3232666667,21.5797,17.0786,13.8484,9.48699999999,10.7694,10.2053333333,21.3797333333,11.6766666667
600.20,10.3492666667,26.3024333333,21.6476333333,17.1162666667,13.8722,9.46940000001,10.7458,10.1559666667,21.4242666667,11.6330833333
600.53,10.3777333333,26.3356333333,21.7196333333,17.2368666667,13.9432,9.45406666665,10.7545333333,10.1879,21.5266,11.6639166667
600.87,10.3814666667,26.3892,21.7641333333,17.3272,14.0069333333,9.44346666667,10.7340666667,10.1669,21.5955333333,11.65975
601.21,10.4615333333,26.5018333333,21.8771,17.4434,14.1404,9.51946666667,10.8129333333,10.2171,21.7128,11.74025
601.54,10.4684666667,26.5292666667,21.9161666667,17.5234,14.1897333333,9.52786666666,10.7916666667,10.2268333333,21.8040666667,11.7344166667
601.88,10.5274666667,26.6473,22.0802,17.6321333333,14.2999333333,9.55160000001,10.8456666667,10.2735333333,21.9256,11.8620833333
602.21,10.4894,26.6689333333,22.1484666667,17.6848,14.319,9.5034,10.7834,10.2554,21.9512,11.8505
602.55,10.4916,26.6617,22.1789,17.7092666667,14.3759333333,9.481,10.7945333333,10.2690333333,21.9500666667,11.8751666667
602.88,10.4770666667,26.7298333333,22.2432666667,17.7448666667,14.4436,9.49799999999,10.8195333333,10.3023,21.9924666667,11.8953333333
603.22,10.4669333333,26.7791,22.2728,17.7712666667,14.4789333333,9.52646666666,10.8246666667,10.3081666667,22.0189333333,11.91
603.56,10.4818666666,26.7982666667,22.3239,17.7863333334,14.5094666667,9.51986666667,10.8242,10.3139,22.0259333333,11.9483333333
603.89,10.5338666667,26.8508333333,22.3730333333,17.8310666667,14.5736,9.54173333332,10.8553333333,10.3435,22.0730666667,11.9921666667
604.23,10.4948666667,26.8444,22.3627,17.8118,14.5608,9.52880000001,10.8239333333,10.2961333333,22.0616,11.9879166667
604.56,10.4362,26.7843666667,22.3135333333,17.7604666667,14.5062666667,9.47626666667,10.7752666667,10.2134666667,22.0328,11.9446666667
604.90,10.4037333333,26.7557,22.3180333333,17.7392666666,14.4945333334,9.43686666666,10.7541333333,10.1884333333,22.0064,11.90125
605.23,10.3547333333,26.7513333333,22.3399,17.7445333333,14.4792,9.42766666665,10.7423333333,10.1536333333,21.9904,11.8825
605.57,10.2812,26.6741666667,22.2651333333,17.7008,14.4171333333,9.3712,10.6746666667,10.0869333333,21.9249333333,11.7995
605.90,10.3057333333,26.6635666667,22.2656666667,17.7211333333,14.4476666667,9.37993333334,10.6881333333,10.0587666667,21.9528666667,11.7985833333
606.24,10.3110666666,26.6766333333,22.3398333333,17.8006666667,14.4931333333,9.42426666667,10.6785333333,10.0611333333,22.0287333333,11.8074166667
606.58,10.3279333333,26.6986333333,22.3956333333,17.8482,14.5431333334,9.4664,10.6944,10.0522666667,22.0828666667,11.8128333333
606.91,10.3934,26.7499,22.4920333333,17.9346,14.6742666667,9.51093333333,10.7433333333,10.0869333333,22.1594,11.85175
607.25,10.4358666667,26.8012333333,22.5993333333,18.0348666667,14.7711333333,9.54413333333,10.7905333333,10.1152666667,22.2686,11.84875
607.58,10.4102,26.8217666667,22.6516,18.0696666667,14.8271333333,9.56806666667,10.7975333333,10.1289,22.3192,11.8349166667
607.92,10.4313333333,26.8676333333,22.7450666666,18.0812,14.8712666667,9.56713333333,10.8234,10.1371,22.3725333333,11.8321666667
608.25,10.5018666667,26.9948,22.9431333333,18.2237333333,14.998,9.63533333333,10.8877333333,10.2566,22.5332666667,11.9005
608.59,10.5445333333,27.0236333333,23.0098,18.2774,15.0594666666,9.6182,10.8918666667,10.263,22.6394666667,11.9005833333
608.92,10.6151333333,27.0349666667,23.0798,18.3178666667,15.1280666667,9.62466666667,10.9272,10.28,22.7434,11.95275
609.26,10.7105333333,27.1447666667,23.2169,18.4045333333,15.2599333334,9.69273333333,11.0133333333,10.3613,22.9336666667,12.01375
609.59,10.7532,27.2190666667,23.2903333333,18.423,15.329,9.72393333333,11.0841333333,10.4066,23.0393333333,12.02875
609.93,10.7494,27.2523666667,23.2906,18.4223333333,15.3414666667,9.69986666666,11.0995333333,10.3978,23.1429333333,12.0399166667
610.26,10.758,27.2519,23.3500333333,18.4555333333,15.3564666667,9.6932,11.0836666667,10.3957333333,23.2634666667,12.0500833333
610.60,10.7563333333,27.2397,23.3537,18.5091333333,15.3524,9.67206666667,11.1018666667,10.3835666667,23.3770666667,12.05375
610.93,10.7754666667,27.2901333333,23.3985,18.5608666667,15.3977333333,9.68466666667,11.0894666667,10.3611,23.4796666667,12.0621666667
611.27,10.8098,27.3085666667,23.47,18.5991333333,15.4292,9.69300000001,11.1152666667,10.3439666667,23.5950666667,12.1044166667
611.60,10.8730666667,27.3813,23.5375666667,18.7174666666,15.5304,9.73173333334,11.1923333333,10.4114,23.7182,12.1726666667
611.93,10.8752,27.3639,23.5536333333,18.7566,15.556,9.73046666667,11.2253333333,10.3965666667,23.7992666667,12.1896666667
612.27,10.8042,27.38,23.5686333333,18.7881333333,15.5849333334,9.7114,11.2120666667,10.3461666667,23.8818,12.2046666667
612.60,10.7878,27.4544666667,23.6315666667,18.8830666667,15.6691333333,9.71680000001,11.2155333333,10.3827666667,23.9994,12.2031666667
612.94,10.7697333333,27.4641666667,23.6307,18.9506666667,15.6832,9.72553333333,11.1887333333,10.3376666667,24.0391333333,12.1739166667
613.27,10.7564666667,27.5141,23.6725333333,19.0606666667,15.7248,9.76133333333,11.1857333333,10.3539666667,24.0850666667,12.2355
613.61,10.7735333333,27.5407666667,23.7841666667,19.1354666667,15.7679333333,9.80713333333,11.2073333333,10.3856333333,24.1092,12.22075
613.94,10.8024666667,27.6497666667,23.8140333333,19.2636,15.8728666667,9.83106666667,11.2431333333,10.4028333333,24.1464666667,12.2431666667
614.28,10.7872,27.7344,23.9144333333,19.28,15.9149333333,9.8294,11.2038,10.3812333333,24.1606666667,12.2400833334
614.61,10.6973333334,27.6808333333,23.8807,19.268,15.8908666667,9.75893333333,11.1646,10.3444333333,24.1390666667,12.2255833333
614.94,10.6824,27.7139,23.8938333333,19.3588,15.9016,9.76786666667,11.1424,10.3379333333,24.1552,12.2168333333
615.28,10.693,27.7567333333,23.9455,19.3802666667,15.9652666667,9.80306666666,11.1074666667,10.3113,24.223,12.2000833333
615.61,10.6769333334,27.8008666667,23.8967,19.362,15.984,9.76246666667,11.0936,10.2646333333,24.2118666667,12.1719166667
615.95,10.7797333333,27.8536333333,23.9966666667,19.4367333333,16.0908666666,9.82266666667,11.1729333333,10.357,24.2683333333,12.2254166667
616.28,10.7378,27.8243666667,24.0054666667,19.4336666667,16.0772666667,9.81086666667,11.1506666667,10.3260333333,24.2258666667,12.1968333333
616.61,10.7341333333,27.8308,24.0630333333,19.4441333333,16.0958,9.78226666668,11.1573333333,10.3448333333,24.232,12.2048333334
616.95,10.6429333334,27.7874333334,24.1116666667,19.4365333334,16.1198666667,9.66313333333,11.1001333333,10.2787333333,24.2107333333,12.1081666667
617.28,10.5920666667,27.8130333333,24.1354333333,19.4749333333,16.1791333333,9.62246666666,11.0446,10.2265,24.2442,12.10225
617.62,10.5627333334,27.755,24.1168333333,19.4656,16.1276,9.57133333333,11.0305333333,10.2049666667,24.2172,12.0670833333
617.95,10.5563333333,27.7573666667,24.0829333333,19.4661333333,16.1391333333,9.55253333333,11.0268,10.1973666667,24.2777333333,12.0633333334
618.28,10.5804666667,27.7702666667,24.1149,19.4947333333,16.1719333333,9.59193333334,11.0342,10.1995666667,24.3236666667,12.0875
618.62,10.5820666667,27.8317666667,24.1718,19.5268666667,16.2556666667,9.59839999999,11.0861333333,10.2381333333,24.3867333333,12.1109166667
618.95,10.5629333333,27.853,24.2579333333,19.6206666667,16.3029333333,9.56719999999,11.0941333333,10.2703666667,24.4556666667,12.1088333333
619.28,10.6089333333,27.9514666667,24.4306,19.7536666667,16.418,9.6832,11.1252,10.3485,24.6112666667,12.1905
619.62,10.6044,28.0425,24.5188666667,19.8452,16.4688666667,9.69746666666,11.1606,10.3739,24.7053333333,12.2134166666
619.95,10.6254,28.0473333333,24.5804666667,19.9031333333,16.5046,9.68053333335,11.1648666667,10.3813,24.7076666667,12.2313333334
620.28,10.594,28.1178333333,24.6027666667,19.9995333333,16.5799333333,9.64939999999,11.1744666667,10.3850666667,24.75,12.2490833333
620.62,10.6259333333,28.1258333333,24.6615666667,20.0730666667,16.6188,9.71446666666,11.1784666667,10.4029666667,24.8053333333,12.3124166666
620.95,10.6635333333,28.1675333333,24.6950666667,20.1361333333,16.6828666667,9.73533333333,11.2068,10.4254,24.8278666667,12.3191666667
621.28,10.6898666667,28.2499333333,24.8390333333,20.2295333333,16.8208,9.77520000001,11.2374666667,10.4472666667,24.9478666667,12.4111666667
621.62,10.6942666667,28.2288666667,24.9105,20.293,16.8614,9.80173333333,11.2828,10.4934666667,24.9274666667,12.43175
621.95,10.7501333333,28.3276333333,25.0572,20.427,16.9823333333,9.84426666667,11.3744666667,10.5388666666,24.9916666667,12.4479166667
622.28,10.7444666667,28.3147,25.0521666667,20.4318666667,17.0008666667,9.81153333333,11.3201333333,10.4916,25.0016666666,12.4145
622.62,10.6796666667,28.2635,25.0401,20.4096,17.0027333333,9.76786666667,11.3366666667,10.4453666667,25.006,12.3850833333
622.95,10.6886,28.2443,25.0605666667,20.4323333333,17.0265333333,9.72726666667,11.3378,10.4293666667,24.969,12.3560833333
623.28,10.6618,28.1675666667,25.0038333333,20.4077333333,17.0038666667,9.70186666666,11.243,10.3621333333,24.9437333333,12.292
623.62,10.6796,28.2173666667,25.0641,20.4951333333,17.0806666666,9.73826666666,11.2482666667,10.3721666667,25.0401333333,12.3431666666
623.95,10.6681333333,28.2886,25.1589333333,20.5300666667,17.1380666667,9.80573333333,11.2475333333,10.3831666666,25.0966666667,12.3991666667
624.28,10.7008666667,28.377,25.2522666667,20.5774,17.2159333333,9.80733333333,11.2469333333,10.4061666667,25.1707333334,12.4489166667
624.62,10.765,28.4684,25.3310666667,20.6367333333,17.2928666667,9.85520000001,11.2944,10.4273333333,25.2636,12.5146666667
624.95,10.6724,28.4025333333,25.2867333333,20.5676,17.2256,9.76526666667,11.1920666667,10.3432333333,25.195,12.4034166667
625.28,10.6162666667,28.4132,25.3309333333,20.5870666667,17.2595333333,9.70833333334,11.1438666667,10.2710333333,25.1919333333,12.358
625.61,10.5992,28.3852333333,25.3391,20.5804666667,17.2614666667,9.69319999999,11.1263333333,10.2625666667,25.214,12.34925
625.95,10.6584666667,28.4504,25.5070333333,20.6456666667,17.3485333333,9.76026666667,11.2284,10.3587666667,25.3043333333,12.4303333333
626.28,10.7687333333,28.5553,25.6392,20.7792666667,17.4676666667,9.88120000001,11.2742666667,10.4278333333,25.3994666667,12.5399166667
626.61,10.7661333333,28.5941666667,25.6322666667,20.7766666667,17.5146666667,9.87013333333,11.2628,10.4314,25.4344,12.5536666667
626.94,10.7986666667,28.6532333333,25.7326666667,20.8166,17.5912666667,9.8976,11.2937333333,10.4408,25.4692666667,12.611
627.28,10.7435333333,28.6537666667,25.6927666667,20.7660666667,17.5714,9.83373333334,11.2672,10.3954333333,25.4428666667,12.5253333333
627.61,10.7941333333,28.6038333333,25.7036333333,20.7957333333,17.5680666667,9.83199999999,11.2684,10.3816666667,25.4709333333,12.4786666666
627.94,10.7879333333,28.6287666667,25.704,20.8226,17.5975333333,9.88046666667,11.31,10.4083333333,25.5158666666,12.4674166667
628.27,10.815,28.6621333333,25.7982333333,20.9058666667,17.6774666667,9.94553333335,11.3700666667,10.4784666667,25.585,12.5346666667
628.61,10.9059333333,28.757,25.9366333333,21.0523333333,17.8094,10.0502666667,11.4704,10.5770333333,25.7691333334,12.6245
628.94,10.9604666667,28.8014666667,25.9700666667,21.1234,17.8552,10.1026,11.4981333333,10.6019333333,25.8809333333,12.6826666667
629.27,10.9772666667,28.8493,26.0124,21.1786,17.9009333333,10.1011333333,11.4755333333,10.5843666667,25.926,12.6953333333
629.60,10.9549333333,28.8441333333,25.9939,21.2306666667,17.9113333333,10.0881333333,11.3982666667,10.5246333333,25.9469333333,12.6916666667
629.94,10.8829333333,28.8181666667,25.9374,21.225,17.8673333333,9.98026666667,11.3159333333,10.4445666667,25.8892,12.58175
630.27,10.8568666667,28.7853,25.9805666667,21.2812,17.8822,9.98079999999,11.2940666667,10.4049,25.9193333333,12.5444166667
630.60,10.856,28.8370666667,26.0121333333,21.3532666667,17.9414,10.0228666667,11.3319333333,10.4395666667,25.9988666667,12.5904166667
630.93,10.9321333333,28.9351666667,26.1480666667,21.5062666667,18.0546666667,10.0987333333,11.4065333333,10.5150333333,26.1652,12.6861666666
631.26,10.9843333333,29.0085333333,26.2401,21.5934666667,18.1751333333,10.1811333333,11.4572666667,10.5512666666,26.2722,12.7391666667
631.60,10.9966666667,29.0189333334,26.2808333333,21.683,18.2432666667,10.1258,11.4543333333,10.5309333333,26.3024666666,12.7198333333
631.93,11.0264,29.0935666667,26.4055,21.7648666667,18.3402,10.1300666667,11.4798666667,10.5689666667,26.4172666667,12.723
632.26,11.0719333333,29.1434666667,26.4388,21.8031333333,18.4304666667,10.1732666667,11.4792,10.6004333333,26.4409333333,12.7795833334
632.59,11.0673333333,29.1788666667,26.4361666666,21.7809333333,18.4607333333,10.1279333333,11.4748,10.598,26.4278,12.748
632.92,11.0534,29.2107,26.4273666667,21.8102666667,18.4920666667,10.1133333333,11.4772666667,10.6057333333,26.4664,12.732
633.26,11.0609333333,29.2198666667,26.4477,21.8501333333,18.5514666667,10.0903333333,11.4938666667,10.5897666667,26.4926666667,12.6571666667
633.59,11.1056,29.2328666667,26.505,21.9070666666,18.627,10.1744666667,11.5356,10.6296666667,26.5976666667,12.72425
633.92,11.2086666667,29.3543,26.6566666667,22.0169333333,18.7488,10.2708666667,11.6150666667,10.7158,26.7190666667,12.8646666667
634.25,11.226,29.3765,26.7432333333,22.0908666667,18.8270666667,10.3001333333,11.5974,10.7607333333,26.786,12.8684166666
634.58,11.2908,29.4573,26.8326,22.1334666667,18.9287333333,10.3785333333,11.6270666667,10.7844,26.8084,12.92525
634.91,11.3108,29.538,26.8761666667,22.1758666667,19.0012666667,10.3541333333,11.6704,10.8151333333,26.8573333333,12.9621666666
635.25,11.3256666666,29.6074333333,26.9291333333,22.1968,19.0233333333,10.3698,11.6637333333,10.8166,26.9615333333,13.0481666667
