wavelength,Back_HemVerm,Belly_HemVerm,Breast_HemVerm,Crissum_HemVerm,Crown_HemVerm,DorTail_HemVerm,Rump_HemVerm,Throat_HemVerm,WingTip_HemVerm
332.44,8.08691666667,17.8459166667,13.945,8.1075,8.28766666667,8.233,7.57358333333,5.3745,8.29475
332.81,8.14266666667,17.99225,14.06475,8.21225,8.26825,8.31083333333,7.638,5.44841666667,8.34466666667
333.18,8.25416666666,18.17125,14.2500833333,8.37291666667,8.42591666667,8.50058333333,7.84433333333,5.51808333333,8.47866666666
333.54,8.09775000001,18.1016666667,14.2131666667,8.3595,8.26141666667,8.43583333333,7.73358333333,5.29533333333,8.3355
333.91,8.20433333334,18.2594166667,14.3174166667,8.47308333333,8.33549999999,8.45158333333,7.82391666667,5.35208333333,8.40641666667
334.28,8.14883333334,18.3400833333,14.25925,8.33341666667,8.26975,8.41183333333,7.77341666667,5.24958333333,8.25908333333
334.64,7.863,18.2886666667,14.1271666666,8.14116666667,8.08241666666,8.304,7.64766666667,5.13341666667,8.072
335.01,7.642,18.2495833333,14.0353333333,7.9165,7.84633333333,8.22383333333,7.47691666667,4.89716666667,7.87316666667
335.38,7.44633333333,18.05525,13.9689166666,7.82958333334,7.65233333333,8.09275,7.17116666667,4.70808333333,7.736
335.74,7.39158333333,18.1525,14.08425,7.83933333333,7.70875,8.12458333333,7.26908333333,4.8575,7.85541666666
336.11,7.34008333333,18.2615,14.1025,7.89333333333,7.68041666667,8.05058333333,7.2225,4.80958333333,7.88141666667
336.47,7.32575,18.2290833333,14.183,7.89816666667,7.61391666667,7.85508333333,7.19833333334,4.77325,7.79608333333
336.84,7.20891666666,18.1368333333,14.0311666666,7.778,7.54291666667,7.70791666667,7.06125,4.66675,7.65758333333
337.21,7.05808333334,18.0833333333,13.9630833333,7.63875,7.36566666666,7.51491666667,6.77933333333,4.51516666667,7.3715
337.57,7.10016666667,18.2145,14.0265,7.63266666667,7.38391666667,7.46491666666,6.74108333333,4.50633333333,7.32775
337.94,7.15808333334,18.2980833334,14.0499166667,7.66233333333,7.36725,7.50691666667,6.76508333333,4.555,7.27516666667
338.31,7.18458333333,18.36975,14.0500833333,7.8325,7.479,7.58233333333,6.79466666666,4.61008333333,7.29158333333
338.67,7.12416666666,18.2635,13.9810833333,7.7545,7.344,7.49858333334,6.69641666667,4.45425,7.14525
339.04,7.00408333333,18.1593333333,13.82175,7.66683333333,7.26991666667,7.26808333333,6.55,4.42116666667,6.88808333333
339.40,7.15066666667,18.4171666667,13.9560833333,7.77116666667,7.44691666667,7.38266666667,6.78475,4.54583333334,6.96958333333
339.77,7.15066666666,18.4454166667,13.93575,7.8235,7.47291666667,7.32475,6.77391666667,4.53791666667,6.937
340.14,7.04925,18.3024166667,13.79525,7.67275,7.39916666666,7.12941666667,6.73291666666,4.44216666666,6.73858333333
340.50,6.94591666667,18.3414166667,13.6581666667,7.60558333333,7.39916666667,7.0125,6.80416666667,4.39791666667,6.63458333333
340.87,7.04641666667,18.5939166667,13.88275,7.72933333334,7.57558333333,7.151,6.98066666667,4.47141666667,6.6915
341.23,6.842,18.495,13.7239166667,7.59216666667,7.50166666666,6.97425,6.86016666667,4.36866666667,6.56116666667
341.60,6.66591666667,18.34125,13.537,7.57358333333,7.40966666667,6.81566666667,6.80683333333,4.30858333334,6.46266666666
341.96,6.64108333333,18.49175,13.6775,7.66358333333,7.49691666667,6.8325,6.89975,4.32691666667,6.53833333333
342.33,6.68733333333,18.57825,13.8814166667,7.706,7.47891666667,6.83416666667,6.97375,4.41225,6.65066666666
342.70,6.79083333333,18.79925,14.0285833333,7.8365,7.60366666667,6.93225,7.062,4.50483333333,6.78241666667
343.06,6.93258333333,18.9191666667,14.2085833333,7.9915,7.769,7.07041666667,7.12633333333,4.5475,6.94266666667
343.43,6.87508333334,18.9185833333,14.1914166667,7.97925,7.699,7.02433333333,7.07816666667,4.57608333333,6.92041666667
343.79,6.84525,18.8888333334,14.0956666667,7.91175,7.6075,7.004,7.027,4.51066666667,6.80383333333
344.16,6.83041666667,18.9620833333,14.2484166666,7.89458333333,7.59158333333,7.04158333333,7.07608333334,4.53175,6.87125
344.52,6.79208333333,18.9516666667,14.3831666667,7.9135,7.61375,7.06266666666,7.02875,4.48758333333,6.86175
344.89,6.67141666667,18.8931666666,14.2985,7.83441666666,7.53391666667,6.97541666667,6.86933333333,4.35008333334,6.73591666667
345.25,6.82425,18.9499166666,14.4375833333,7.88233333333,7.653,6.99975,6.96775,4.38025,6.77975
345.62,6.96408333334,19.1205,14.6086666667,7.904,7.77991666667,7.06275,7.0325,4.47841666667,6.9275
345.99,6.84333333333,19.0289166666,14.51475,7.77408333333,7.68858333333,6.93491666666,6.81958333333,4.33725,6.8085
346.35,6.7545,18.9929166667,14.3404166667,7.61425,7.57308333333,6.78775,6.63733333333,4.13725,6.6785
346.72,6.85341666667,19.005,14.4421666667,7.63,7.6645,6.765,6.72083333334,4.20533333333,6.76816666666
347.08,6.80791666667,18.9866666667,14.3704166667,7.50225,7.58641666667,6.5965,6.62816666666,4.12858333333,6.67583333333
347.45,7.04883333333,19.0978333333,14.4690833333,7.61875,7.7235,6.69766666667,6.76608333333,4.21916666667,6.7295
347.81,7.23416666667,19.3804166666,14.67375,7.85125,7.9135,6.90016666667,6.91466666667,4.37591666666,6.91458333333
348.18,7.34808333334,19.56675,14.7963333333,7.95041666667,7.97725,7.00158333333,6.98425,4.44166666667,6.9555
348.54,7.53783333333,19.8741666667,14.92775,8.10308333334,8.15850000001,7.19475,7.12175,4.63508333333,7.14716666667
348.91,7.80091666667,20.18475,15.2585,8.39341666667,8.41708333333,7.54475,7.41841666667,4.98616666667,7.41841666667
349.27,7.86041666667,20.3723333333,15.3285,8.49258333334,8.53675000001,7.73133333333,7.534,5.13358333334,7.52458333334
349.64,7.91475,20.5500833333,15.4849166666,8.59766666666,8.61966666666,7.8425,7.64725,5.1455,7.57325
350.00,8.0775,20.6835833334,15.6735,8.65491666667,8.77266666666,7.96133333334,7.78266666667,5.21725,7.63516666667
350.37,8.17158333333,20.81075,15.8558333333,8.80791666666,8.96058333334,8.11691666667,7.92408333333,5.33933333333,7.66283333333
350.73,8.05483333334,20.8418333333,15.8045,8.81933333333,8.88925000001,8.04366666667,7.84716666667,5.25258333333,7.48941666667
351.10,7.98391666667,20.911,15.8494166667,8.89025,8.87208333332,8.04866666666,7.87791666667,5.22,7.46533333333
351.46,7.7595,20.7980833333,15.816,8.78933333333,8.79083333333,7.90816666667,7.70425,5.01133333334,7.39841666666
351.83,7.5435,20.6554166667,15.6765833333,8.56708333333,8.60683333334,7.62458333333,7.49316666667,4.76316666667,7.20608333333
352.19,7.663,20.7570833333,15.74725,8.741,8.74858333333,7.70383333333,7.62516666666,4.88925,7.35641666666
352.55,7.7525,20.8776666667,15.877,8.82816666667,8.7425,7.71808333333,7.65325,4.87158333333,7.34033333333
352.92,7.58008333333,20.73675,15.6514166667,8.71675,8.62975,7.45116666666,7.49791666666,4.55091666666,7.18166666667
353.28,7.55025,20.6973333333,15.6633333333,8.68941666667,8.58883333333,7.35683333334,7.46458333333,4.47408333333,7.107
353.65,7.4885,20.5673333333,15.54825,8.59225,8.54283333334,7.29066666667,7.39525,4.46041666667,6.97208333333
354.01,7.62241666666,20.7305833333,15.5975,8.73016666667,8.68308333334,7.37691666667,7.52383333333,4.58191666667,7.12283333333
354.38,7.6975,20.8256666667,15.6986666667,8.90341666667,8.79416666666,7.44658333333,7.6385,4.69133333333,7.26866666667
354.74,7.82358333333,20.9194166667,15.7385,8.95866666666,8.84275000001,7.52216666667,7.70116666667,4.76075,7.38033333333
355.11,7.86908333334,20.9435,15.7825833334,8.97300000001,8.82599999999,7.54933333334,7.72608333333,4.80433333334,7.40075
355.47,7.84283333333,21.03025,15.7653333334,8.88074999999,8.78791666666,7.50883333333,7.68925,4.83791666667,7.31541666666
355.83,7.88291666667,21.12775,15.9214166667,8.96066666666,8.89733333333,7.61391666667,7.78725,4.95516666667,7.34741666667
356.20,7.69841666667,21.0739166667,15.8461666666,8.83833333334,8.76841666666,7.514,7.62216666666,4.82066666666,7.19475
356.56,7.6615,21.0658333333,15.8425833333,8.81075000001,8.80841666667,7.47816666667,7.649,4.84041666666,7.17141666666
356.93,7.69858333333,21.1366666667,15.972,8.79408333334,8.76083333334,7.494,7.65941666667,4.92833333333,7.20716666667
357.29,7.77366666667,21.2298333334,15.991,8.86633333333,8.78766666667,7.53675,7.70116666667,5.00433333333,7.31075
357.66,7.79983333333,21.3116666667,16.06275,8.94324999999,8.82233333333,7.56425,7.67066666667,4.98466666666,7.40291666667
358.02,7.69175,21.2546666666,16.0653333333,8.90641666666,8.78458333332,7.49816666667,7.59475,4.934,7.30316666666
358.38,7.55316666666,21.1560833334,16.0045833333,8.67508333333,8.59066666666,7.27475,7.45375,4.73525,7.1215
358.75,7.4795,21.2608333333,16.07125,8.67575,8.68275000001,7.26,7.44741666667,4.75833333333,7.11083333334
359.11,7.57516666666,21.3535833334,16.124,8.70858333334,8.75900000001,7.27166666667,7.50875,4.8385,7.17158333333
359.48,7.68683333333,21.504,16.2403333333,8.84949999999,8.84191666667,7.30425,7.60441666667,4.902,7.28233333333
359.84,7.79041666667,21.6173333334,16.2729166666,8.95441666666,8.87425000001,7.33133333333,7.629,4.91641666667,7.35591666667
360.20,7.89933333333,21.7711666667,16.3775,9.0525,8.98708333334,7.35816666667,7.75341666667,4.97341666666,7.43083333333
360.57,7.83016666667,21.7360833333,16.3441666667,8.99883333334,8.88908333333,7.22966666667,7.63358333333,4.90491666667,7.35158333333
360.93,7.81716666666,21.7924166667,16.3043333333,8.99883333333,8.90083333334,7.17666666667,7.59941666667,4.84258333333,7.2995
361.29,7.85175,21.9356666667,16.44225,9.07516666665,8.96633333334,7.21758333333,7.66333333333,4.85341666666,7.32741666667
361.66,7.8485,21.9323333333,16.4656666667,9.03175,8.91641666667,7.15308333333,7.62925,4.83891666667,7.27016666667
362.02,7.851,21.94525,16.4638333333,9.03825000001,8.86925,7.11125,7.61716666667,4.838,7.24541666667
362.39,7.97066666667,22.0801666667,16.5484166666,9.15033333334,9.00333333333,7.251,7.639,4.95525,7.37175
362.75,8.03316666667,22.0813333333,16.5431666667,9.17600000001,9.00758333334,7.272,7.65166666667,4.95266666667,7.413
363.11,8.07383333333,22.1903333333,16.61025,9.22449999999,9.04866666668,7.29941666667,7.65933333333,4.9285,7.44033333333
363.48,7.90733333333,22.0824166667,16.5228333333,9.17566666667,8.94991666667,7.189,7.54633333334,4.76691666667,7.331
363.84,7.88,22.0780833333,16.566,9.14633333332,8.94916666667,7.14216666667,7.55783333333,4.755,7.30675
364.20,7.72516666667,21.99875,16.4398333334,8.99274999999,8.79958333334,6.98208333333,7.35658333333,4.60766666667,7.13483333333
364.57,7.683,21.9754166667,16.3410833333,8.95558333334,8.81216666666,7.01591666667,7.3195,4.54241666666,7.093
364.93,7.69866666666,22.01175,16.4113333333,8.93858333334,8.85308333333,7.02633333333,7.31216666667,4.56175,7.064
365.29,7.75525,22.09175,16.4585833333,8.95575000001,8.91141666666,7.03508333333,7.32975,4.566,7.11633333333
365.66,7.78925,22.32375,16.55325,9.08041666667,9.05341666667,7.15341666666,7.46983333333,4.65941666667,7.23041666667
366.02,7.8455,22.5693333334,16.73475,9.20224999999,9.17599999999,7.26975,7.57133333333,4.73441666667,7.35241666667
366.38,7.71091666667,22.4989166667,16.6414166666,9.12483333333,9.07325,7.08458333333,7.49133333333,4.60658333334,7.2095
366.75,7.708,22.55875,16.7215,9.15133333334,9.08050000001,7.03066666666,7.45591666667,4.54491666667,7.18516666667
367.11,7.72416666666,22.6164166667,16.791,9.23908333333,9.12441666666,7.10775,7.51791666667,4.60633333333,7.19575
367.47,7.93308333333,22.82325,16.9444166666,9.38808333335,9.33175,7.31575,7.66175,4.80033333333,7.28266666667
367.84,8.06808333333,22.9815,17.1051666667,9.53333333335,9.5025,7.47766666666,7.76008333333,4.94383333334,7.41033333334
368.20,8.268,23.1595833333,17.2925833333,9.70516666667,9.73499999999,7.66991666667,7.96308333333,5.10091666667,7.549
368.56,8.43191666667,23.383,17.5709166667,9.93216666668,9.93749999998,7.87525,8.15133333333,5.28558333333,7.73733333333
368.93,8.44316666667,23.45825,17.663,10.09025,10.019,7.97741666667,8.26308333333,5.37116666667,7.83041666667
369.29,8.26216666666,23.3389166667,17.5509166667,10.0071666667,9.87758333333,7.87633333333,8.10158333333,5.25558333333,7.651
369.65,8.24966666667,23.2811666667,17.5731666667,10.0055,9.84683333332,7.82466666667,8.05825,5.22691666666,7.56966666667
370.01,8.18725,23.236,17.48025,9.89866666668,9.73350000001,7.73308333334,8.01066666667,5.16158333333,7.46083333333
370.38,8.24983333333,23.4318333333,17.6325833333,9.97025,9.82749999998,7.84566666667,8.11016666667,5.23683333333,7.52591666667
370.74,8.19633333333,23.4456666667,17.5879166667,9.96174999999,9.81558333334,7.88341666667,8.16975,5.23516666667,7.50275
371.10,8.16258333334,23.5160833333,17.59025,9.93274999998,9.84975000001,7.80166666666,8.16266666667,5.2195,7.45375
371.46,8.14308333333,23.51525,17.5893333333,9.92858333334,9.81391666666,7.70341666667,8.145,5.18466666666,7.45633333333
371.83,8.0465,23.5295833334,17.5473333334,9.91141666667,9.78175,7.61375,8.12191666667,5.11275,7.38733333333
372.19,8.03266666667,23.4979166667,17.5705,9.94433333332,9.7695,7.58825,8.09958333333,5.12633333333,7.36741666667
372.55,8.02375,23.5820833333,17.633,9.97216666668,9.78100000001,7.54425,8.11941666666,5.15525,7.35633333333
372.92,8.06691666667,23.6438333333,17.6394166666,10.0056666667,9.82183333333,7.5035,8.14358333333,5.159,7.36758333334
373.28,8.16841666667,23.72225,17.708,10.11425,9.92950000002,7.58183333333,8.22858333333,5.254,7.45425
373.64,8.19133333333,23.8269166667,17.7424166667,10.12425,9.95249999999,7.58825,8.22783333333,5.22008333333,7.43166666667
374.00,8.293,23.9543333333,17.8825,10.2435,10.0853333333,7.61133333333,8.31958333333,5.24675,7.55925
374.37,8.33233333333,24.0273333333,17.93475,10.3113333333,10.1396666667,7.60475,8.37158333333,5.27583333334,7.56466666667
374.73,8.43083333333,24.18625,18.052,10.3606666667,10.18225,7.58091666666,8.40858333334,5.36041666667,7.55958333333
375.09,8.38616666667,24.1466666667,18.0523333333,10.2985,10.1119166667,7.553,8.33525,5.29658333333,7.52716666667
375.45,8.36075,24.2316666666,18.0763333334,10.2760833333,10.1251666667,7.583,8.31158333333,5.25608333333,7.50433333333
375.81,8.30441666667,24.2565833333,18.0054166666,10.1701666667,10.0135,7.506,8.19325,5.15783333333,7.421
376.18,8.19775,24.2725,17.9144166666,10.1353333333,9.88883333332,7.39058333333,8.08866666667,5.05083333333,7.3815
376.54,8.18741666666,24.225,17.8421666667,10.05975,9.83991666667,7.32516666667,8.04525,4.989,7.348
376.90,8.14575,24.24825,17.8406666666,10.02175,9.79683333334,7.25308333334,7.95875,4.93258333333,7.35058333333
377.26,8.15166666667,24.3114166667,17.8945833333,10.0086666667,9.76383333332,7.24183333333,7.974,4.92525,7.34858333334
377.63,8.16308333333,24.3395833333,17.9275833333,10.0376666667,9.76891666665,7.23833333333,7.96083333333,4.93491666667,7.34025
377.99,8.10675,24.32275,17.8879166667,9.99500000001,9.70441666666,7.21033333333,7.86466666667,4.91075,7.26425
378.35,8.1955,24.4339166667,17.9425833334,10.0785,9.74950000001,7.30691666667,7.92733333334,4.96358333333,7.38416666667
378.71,8.13783333333,24.45625,17.9589166667,10.09275,9.75799999998,7.30458333333,7.89941666667,4.91508333333,7.41783333333
379.07,8.19875,24.6155833333,18.0706666667,10.2454166666,9.896,7.40791666666,7.988,4.98983333333,7.509
379.44,8.19841666667,24.6193333333,18.0905,10.23175,9.89958333336,7.36283333333,7.99516666667,4.98358333333,7.48683333333
379.80,8.19983333333,24.6375833333,18.1366666667,10.26525,9.94516666668,7.39475,7.99416666667,4.96475,7.48766666667
380.16,8.28758333334,24.7805833333,18.2870833333,10.3095833333,10.01775,7.44125,8.0565,4.966,7.49608333334
380.52,8.26941666667,24.85375,18.3119166667,10.3493333333,10.0243333333,7.40883333333,8.05416666667,4.8955,7.4695
380.88,8.33333333333,24.9364166667,18.4036666667,10.4305,10.0983333333,7.52841666667,8.1515,4.972,7.52358333333
381.24,8.37283333333,25.069,18.48375,10.49075,10.2179166667,7.545,8.18183333333,5.00316666666,7.51108333333
381.61,8.42875,25.1733333334,18.5495833333,10.5586666667,10.3268333333,7.58541666667,8.234,5.09266666667,7.60683333333
381.97,8.42166666667,25.1703333334,18.5358333333,10.5455833333,10.3896666667,7.59433333334,8.24416666667,5.1155,7.57658333333
382.33,8.2945,25.1354166667,18.4803333333,10.4725833333,10.299,7.46975,8.14316666666,5.01033333333,7.43
382.69,8.19491666666,25.11275,18.4143333333,10.4039166667,10.2000833333,7.3875,8.06216666667,4.92208333334,7.31641666667
383.05,8.25308333333,25.144,18.4644166667,10.3676666667,10.2106666667,7.35591666667,8.09066666667,4.927,7.34125
383.41,8.31741666667,25.2283333333,18.5206666667,10.4353333333,10.273,7.42683333333,8.18533333334,4.98341666666,7.45633333333
383.77,8.3595,25.2898333333,18.5585833333,10.4423333333,10.2789166666,7.43375,8.24866666667,5.02616666667,7.4765
384.14,8.3635,25.3354166666,18.5680833333,10.456,10.3280833333,7.44883333333,8.26133333333,5.07541666667,7.51216666667
384.50,8.3435,25.3198333333,18.5364166667,10.439,10.2795,7.40675,8.193,5.04866666666,7.43858333333
384.86,8.34558333333,25.3831666667,18.5705833334,10.4184166667,10.28075,7.36358333333,8.19916666667,5.01358333334,7.36633333333
385.22,8.39033333334,25.4335833333,18.597,10.4968333334,10.3213333333,7.41591666666,8.265,5.03325,7.42475
385.58,8.37366666667,25.4210833333,18.5878333333,10.4860833333,10.2845833333,7.38066666667,8.28116666666,4.99183333334,7.371
385.94,8.42133333333,25.55075,18.6656666666,10.5575,10.2821666667,7.39041666667,8.31475,4.97508333333,7.40083333333
386.30,8.51683333334,25.65425,18.7706666667,10.6269166667,10.4126666667,7.45866666666,8.36683333333,5.05341666667,7.46475
386.66,8.65383333334,25.7730833333,18.873,10.765,10.5409166667,7.5535,8.46458333333,5.14766666667,7.57441666666
387.03,8.61116666666,25.8026666667,18.8089166666,10.7874166667,10.51575,7.53825,8.45658333333,5.09158333333,7.50558333333
387.39,8.68025,25.961,18.9263333334,10.9088333333,10.5626666667,7.59033333333,8.51858333333,5.16458333333,7.51233333333
387.75,8.81616666667,26.1415833333,19.075,11.08225,10.7310833333,7.70816666667,8.602,5.26475,7.59116666666
388.11,8.74741666667,26.1315,19.0436666667,11.08775,10.6796666667,7.68016666667,8.54175,5.24366666667,7.55666666667
388.47,8.75116666667,26.2643333333,19.1539166667,11.0910833333,10.7144166666,7.70983333334,8.57708333333,5.28458333333,7.58041666667
388.83,8.81925,26.3918333334,19.1879166667,11.1500833333,10.7949166667,7.73358333333,8.5885,5.317,7.63208333333
389.19,8.80941666667,26.468,19.2453333333,11.12125,10.787,7.69483333333,8.55433333333,5.27916666667,7.59608333333
389.55,8.77641666666,26.52675,19.2416666667,11.1021666666,10.7555,7.64566666667,8.5135,5.19275,7.55516666667
389.91,8.73958333334,26.5248333333,19.2343333333,11.08,10.7365833333,7.61183333333,8.4825,5.18058333333,7.51583333333
390.27,8.68008333334,26.5085833333,19.18725,11.0398333333,10.6940833333,7.569,8.45525,5.128,7.51708333334
390.63,8.68983333334,26.6,19.2353333333,11.0050833333,10.7258333333,7.57325,8.43708333333,5.13225,7.48216666667
391.00,8.71908333333,26.6590833333,19.291,11.0305,10.7645,7.6055,8.43541666667,5.21433333333,7.51741666667
391.36,8.6785,26.6543333333,19.2770833333,10.9984166667,10.7666666667,7.56283333333,8.37833333333,5.19341666666,7.50358333333
391.72,8.61608333334,26.7096666667,19.2700833334,10.9461666667,10.7403333333,7.50175,8.35308333333,5.15825,7.47525
392.08,8.639,26.7848333333,19.3375,10.9636666667,10.8076666667,7.52816666667,8.41383333333,5.15233333334,7.47633333333
392.44,8.64591666667,26.7960833333,19.3020833333,11.01075,10.8179166667,7.53516666666,8.42191666667,5.16666666667,7.485
392.80,8.62316666666,26.8433333333,19.3411666667,11.0216666667,10.7908333333,7.53766666667,8.42458333334,5.16391666667,7.47791666667
393.16,8.58983333333,26.853,19.34425,11.003,10.78625,7.51433333333,8.4,5.14033333333,7.45591666666
393.52,8.62858333333,26.94125,19.4164166667,11.0658333333,10.8508333333,7.55808333333,8.436,5.22,7.50933333333
393.88,8.7165,27.1005,19.529,11.15075,10.98625,7.62575,8.53633333333,5.2915,7.58941666667
394.24,8.81441666667,27.2630833334,19.6229166667,11.2694166667,11.0613333333,7.69625,8.61241666667,5.35041666666,7.63325
394.60,8.80825,27.2664166666,19.6756666667,11.3414166667,11.085,7.69841666667,8.63775,5.35383333334,7.6645
394.96,8.74275,27.2858333333,19.696,11.3545,11.0713333333,7.64008333334,8.63358333334,5.27816666667,7.61841666667
395.32,8.69775,27.3575,19.6888333333,11.3178333334,11.0451666667,7.57125,8.58175,5.2145,7.56541666667
395.68,8.6625,27.3593333334,19.6625,11.2965833333,11.0165,7.54016666666,8.5675,5.19133333333,7.55133333334
396.04,8.721,27.4485833334,19.7074166667,11.3473333333,11.06275,7.56925,8.61475,5.20266666666,7.58475
396.40,8.71491666667,27.52275,19.77725,11.3683333334,11.0943333333,7.57675,8.597,5.18525,7.5905
396.76,8.73158333333,27.578,19.8220833334,11.4061666666,11.1234166667,7.58658333333,8.62758333334,5.21316666667,7.5885
397.12,8.75141666667,27.6355833333,19.8028333333,11.4359166667,11.1144166667,7.585,8.64191666667,5.2045,7.6005
397.48,8.81408333333,27.7613333333,19.88225,11.5184166667,11.201,7.67375,8.66708333333,5.23091666667,7.64375
397.84,8.784,27.7815833333,19.8661666667,11.5201666667,11.16375,7.69858333333,8.62441666667,5.19808333333,7.60891666666
398.20,8.757,27.7806666667,19.9019166667,11.4826666666,11.1653333333,7.66016666667,8.61533333334,5.20175,7.56683333333
398.56,8.7675,27.8805,19.86625,11.4685833333,11.19975,7.65675,8.61716666667,5.19316666667,7.57775
398.92,8.87425,28.012,19.9475,11.5305,11.2483333334,7.70625,8.61716666666,5.21183333333,7.59941666667
399.28,8.90291666666,27.9725,19.94825,11.5693333333,11.2763333333,7.7125,8.62316666666,5.22391666667,7.58683333333
399.64,8.88625,27.98875,19.9603333333,11.5778333333,11.28575,7.69908333334,8.60825,5.201,7.57658333333
400.00,8.89883333333,28.0184166667,19.9925833333,11.5691666667,11.25775,7.68083333333,8.58,5.22191666666,7.57058333333
400.36,9.0095,28.1295,20.0728333334,11.65675,11.3621666667,7.752,8.68775,5.3075,7.64466666667
400.72,8.98291666667,28.1195833334,20.0719166667,11.6611666667,11.37125,7.73716666667,8.67341666667,5.275,7.66025
401.08,8.96716666666,28.135,20.1065,11.6838333333,11.3805,7.74366666666,8.66175,5.28208333333,7.65041666667
401.44,8.87458333333,28.12475,20.0546666667,11.6015833333,11.2864166667,7.62108333333,8.61383333333,5.16925,7.54625
401.80,8.866,28.133,20.0726666667,11.6151666667,11.2971666667,7.59391666667,8.61758333334,5.17233333333,7.53583333333
402.16,8.81075,28.1279166667,20.0444166667,11.6444166667,11.2773333333,7.55908333333,8.57375,5.1165,7.50383333333
402.52,8.80183333334,28.11775,20.1296666666,11.6941666667,11.2539166666,7.56541666666,8.57908333333,5.13025,7.48333333333
402.88,8.71141666667,28.0879166666,20.0735833333,11.6405,11.1954166667,7.49308333333,8.52208333334,5.06041666667,7.438
403.24,8.768,28.2566666667,20.2240833333,11.7155,11.2893333333,7.59016666667,8.62983333333,5.12066666667,7.51266666667
403.60,8.84233333334,28.3655,20.33375,11.8204166667,11.3909166667,7.66125,8.73641666667,5.19483333333,7.57683333333
403.95,8.81975,28.3785833333,20.3240833333,11.8415,11.4045,7.66083333333,8.7485,5.17833333333,7.57458333334
404.31,8.80133333333,28.4125833333,20.3329166667,11.8503333333,11.4245833333,7.64358333334,8.71908333333,5.14216666667,7.55533333333
404.67,8.86425,28.5090833333,20.40025,11.92,11.495,7.66625,8.7545,5.18716666667,7.59433333333
405.03,8.86708333333,28.5903333333,20.4631666667,11.9564166667,11.5241666666,7.65608333333,8.76783333333,5.208,7.61108333333
405.39,8.86008333333,28.6013333333,20.48875,11.9643333333,11.5349166667,7.6645,8.74908333333,5.22766666667,7.62691666667
405.75,8.82075,28.6061666667,20.4858333333,11.9654166667,11.5339166667,7.60975,8.70391666667,5.18533333333,7.60533333333
406.11,8.80875,28.6391666666,20.4645833333,11.93625,11.5046666667,7.5675,8.67866666667,5.15925,7.56433333334
406.47,8.8225,28.675,20.4444166667,11.92025,11.5084166667,7.54108333333,8.676,5.13341666667,7.541
406.83,8.81091666667,28.6796666667,20.4428333333,11.9119166667,11.50325,7.53433333333,8.6885,5.14266666666,7.51891666666
407.19,8.77533333333,28.6619166667,20.4103333333,11.88675,11.4638333333,7.48883333333,8.64875,5.10066666667,7.48591666667
407.55,8.71533333333,28.69075,20.35775,11.8450833333,11.4091666667,7.41825,8.56783333333,5.01691666666,7.4235
407.90,8.68316666667,28.7354166666,20.3628333334,11.8245833334,11.4034166667,7.37391666667,8.50691666667,4.98058333333,7.39558333333
408.26,8.65125,28.7470833333,20.35925,11.8006666667,11.3584166667,7.34416666667,8.48875,4.96783333333,7.37216666667
408.62,8.56741666667,28.7569166666,20.2883333333,11.7595833333,11.295,7.27291666667,8.42691666667,4.89433333333,7.2995
408.98,8.56741666667,28.7824166667,20.277,11.777,11.3169166667,7.23708333333,8.39958333334,4.89158333333,7.2865
409.34,8.61908333333,28.85525,20.33,11.8501666667,11.37675,7.26683333333,8.45108333333,4.95791666667,7.32441666667
409.70,8.64816666667,28.91275,20.3506666667,11.8781666666,11.3985833333,7.28341666667,8.48966666667,4.97491666666,7.34166666667
410.06,8.747,29.0581666667,20.4760833333,12.0033333333,11.532,7.40225,8.58091666667,5.06108333333,7.44266666667
410.42,8.74241666667,29.119,20.5064166667,12.0515833333,11.56425,7.43575,8.59675,5.07,7.47316666667
410.77,8.85066666666,29.2340833334,20.6033333333,12.1533333333,11.663,7.51125,8.65758333333,5.16691666667,7.57066666667
411.13,8.91058333333,29.3458333333,20.65925,12.2369166667,11.7278333334,7.56341666666,8.68833333333,5.22058333333,7.61533333333
411.49,8.92391666667,29.3841666667,20.699,12.2685833333,11.7546666667,7.60025,8.70758333333,5.24633333334,7.62575
411.85,9.04375,29.5296666667,20.834,12.4098333333,11.8495,7.6925,8.82375,5.35358333334,7.7075
412.21,9.06541666667,29.59725,20.867,12.4366666666,11.9099166667,7.67675,8.86383333334,5.36366666666,7.74058333333
412.57,9.08658333333,29.6426666667,20.9176666667,12.457,11.93425,7.69783333333,8.88425,5.37625,7.73708333333
412.92,9.10341666666,29.70475,20.9264166666,12.45075,11.94725,7.72725,8.90141666667,5.35983333333,7.74316666667
413.28,9.06441666667,29.7146666667,20.908,12.4184166666,11.9058333333,7.69208333333,8.87583333333,5.27866666666,7.668
413.64,9.10275,29.8114166667,20.9661666667,12.4828333333,11.95775,7.7635,8.90316666667,5.31966666667,7.70333333333
414.00,9.00966666666,29.7488333333,20.9075833334,12.3790833333,11.84025,7.63391666667,8.79725,5.20908333333,7.59708333333
414.36,8.99083333334,29.8341666667,20.9740833333,12.354,11.85425,7.5865,8.78958333334,5.19441666667,7.58
414.72,9.00908333333,29.95075,21.05,12.4195,11.8848333333,7.607,8.84458333333,5.20366666667,7.60383333333
415.07,9.02541666667,29.988,21.0794166667,12.45225,11.9095,7.61325,8.86983333334,5.19816666667,7.619
