wavelength,Back_ThlRuff,Belly_ThlRuff,Breast_ThlRuff,Crissum_ThlRuff,Crown_ThlRuff,DorTail_ThlRuff,Patch10_ThlRuff,Rump_ThlRuff,Throat_ThlRuff,WingTip_ThlRuff
538.31,15.0012666667,51.9136666667,49.9316,44.7204,14.0481666667,16.3357929825,29.4768666667,19.4219333333,50.995,14.2538666666
538.65,15.0012666667,51.989,49.9816666667,44.7637333333,14.0845333333,16.3367614035,29.5047666667,19.4218666667,51.049,14.2614
539.00,14.9700666667,52.0969333333,50.0800666667,44.8035333333,14.1196333333,16.3534666667,29.5404666667,19.4152,51.1314666667,14.2469333334
539.34,14.9677333333,52.1922666667,50.1681333333,44.8531333333,14.1616666667,16.3580245614,29.5858,19.4262666667,51.2016,14.2537333333
539.69,14.9500666667,52.2288666667,50.1728,44.8222,14.1741,16.3530491228,29.5817333333,19.4028,51.1856666667,14.2537333333
540.03,14.9305333333,52.2575333333,50.2032,44.8223333334,14.1782666667,16.3341824561,29.577,19.3871333333,51.1842,14.2348
540.37,14.9192,52.3225333333,50.2504666667,44.8271333333,14.2002333334,16.3475684211,29.5927333333,19.3918,51.2114666667,14.2332666667
540.72,14.8534,52.2629333333,50.1634,44.7388,14.1627333333,16.2942491228,29.53,19.3416666667,51.1378,14.1725333333
541.06,14.8536666667,52.276,50.1880666667,44.7432,14.1647333333,16.2850421053,29.5298,19.3254666667,51.1485333333,14.166
541.40,14.8246,52.2381333333,50.1519333333,44.7242666667,14.1618333333,16.2638912281,29.5027,19.3002,51.1288666667,14.1359333333
541.75,14.8528666667,52.3418,50.2074,44.7978,14.1948333333,16.281477193,29.5430666667,19.3182,51.1942666667,14.1548666666
542.09,14.8541333333,52.3558666667,50.2169333333,44.8106,14.2184,16.2860491228,29.5475333333,19.3298666667,51.223,14.1492666667
542.43,14.8695333333,52.3955333333,50.2614666667,44.8643333333,14.2457333333,16.3005473684,29.5591666667,19.3418666667,51.2621333333,14.1607333333
542.78,14.9080666667,52.4175333333,50.2636,44.9045333333,14.2863333333,16.3242245614,29.5649666667,19.3608666667,51.2768666667,14.1847333333
543.12,14.9089333333,52.4046,50.2341333333,44.9105333333,14.3203,16.3298105263,29.5603333333,19.375,51.2573333333,14.1868
543.46,14.9302,52.456,50.2895333333,44.9846,14.3689333333,16.348877193,29.5805666667,19.4281333333,51.3186,14.2017333333
543.81,14.9348666667,52.5217333333,50.3136666667,45.0415333333,14.3962666667,16.361954386,29.5882,19.4322,51.3740666667,14.1899333333
544.15,14.9330666667,52.5056666667,50.2978666667,45.0588,14.4212666667,16.3440561404,29.5545,19.4179333333,51.3600666667,14.1762
544.49,15.011,52.6162,50.4204666667,45.1948666667,14.5289,16.4181894737,29.6310333333,19.4866,51.4816666667,14.2493333333
544.84,15.0426666667,52.7211333333,50.5204,45.2904,14.6055,16.4437263158,29.6951666667,19.5276,51.57,14.29
545.18,15.0552,52.7699333333,50.5570666666,45.3036666667,14.6431333333,16.4501052632,29.7311666667,19.5289333333,51.5798,14.288
545.52,15.0731333333,52.8318,50.6568,45.3842,14.7208333333,16.5146280702,29.7937,19.5765333333,51.6697333333,14.3212
545.87,15.0868,52.9493333333,50.7484666667,45.4859333333,14.7575666667,16.5176315789,29.8370666667,19.6122666667,51.7520666667,14.3401333333
546.21,15.0996666667,53.0661333333,50.8191333333,45.5466,14.8108333334,16.5515403509,29.8762333333,19.6465333333,51.8352666667,14.3510666667
546.55,15.081,53.1393333333,50.8692666667,45.5952,14.8301666667,16.5273192983,29.9054333333,19.6559333333,51.8718666667,14.3384
546.90,15.1153333333,53.2346,50.9622666667,45.6756666667,14.8988666667,16.5679087719,29.9626333333,19.6931333333,51.9444,14.3898666667
547.24,15.1476666666,53.3254,51.0334,45.7491333333,14.9648,16.5993719298,30.0021,19.7048,51.9950666667,14.4157333333
547.58,15.1570666667,53.4024,51.1184666666,45.8059333333,15.0321,16.6170631579,30.0530333333,19.7468666667,52.0356,14.4470666667
547.92,15.1856,53.5337333333,51.2269333333,45.9072666666,15.0961666666,16.6518175439,30.1311666667,19.7902666667,52.1312,14.4867333333
548.27,15.1664,53.5599333333,51.2261333333,45.9458666667,15.1254666667,16.6498526316,30.1413666667,19.7748,52.1412,14.4691333333
548.61,15.198,53.6007333333,51.2504666667,45.9908666667,15.191,16.6928701754,30.1629333333,19.8158666666,52.1545333333,14.4846
548.95,15.2804666666,53.7729333333,51.3864666667,46.1508,15.3072333333,16.7855263158,30.2482333333,19.9004666667,52.3088,14.5777333333
549.29,15.3046,53.753,51.3426666667,46.1686,15.3302666667,16.774522807,30.2541333333,19.8944,52.2632,14.5921333333
549.64,15.2728,53.7708666667,51.3586666667,46.1656666667,15.3459,16.7745263158,30.2350333333,19.8755333333,52.2626,14.5899333333
549.98,15.2958,53.7846,51.386,46.1895333333,15.3824666667,16.7855157895,30.2438,19.8826666667,52.2714666667,14.6212666667
550.32,15.3257333333,53.7799333333,51.3986,46.1947333333,15.4621,16.8360105263,30.242,19.8817333333,52.2759333333,14.6606
550.66,15.3512,53.9417333333,51.4952,46.2866,15.5014333333,16.8526105263,30.27,19.9135333333,52.3622,14.6822666667
551.01,15.4078666667,53.9860666667,51.509,46.2904666666,15.5855333333,16.8998421053,30.3098,19.9497333333,52.3770666666,14.7322666667
551.35,15.45,53.9951333333,51.4806666667,46.3038666667,15.6357666667,16.9465017544,30.3264,19.9572666667,52.3844,14.7607333333
551.69,15.4834666667,54.0973333333,51.5810666667,46.3754666667,15.7069333333,17.0018842105,30.3709666667,19.9992666667,52.4836,14.7867333333
552.03,15.4770666667,54.2176,51.6965333333,46.4353333333,15.7074666667,17.0028280702,30.3919,20.0204666667,52.5788666667,14.7696666667
552.38,15.4632666667,54.2762666667,51.7498,46.4822666667,15.7184,16.982354386,30.4022333333,20.0018,52.6324,14.7652666667
552.72,15.4542666667,54.3054666667,51.7789333333,46.4889333333,15.7333,16.9531929825,30.4029333333,19.9879333333,52.6311333334,14.7573333333
553.06,15.4728666667,54.4672666667,51.8939333333,46.5564,15.8171,17.0019614035,30.456,20.0476666667,52.7538666667,14.7792
553.40,15.542,54.5704666667,51.9478,46.6319333333,15.9290666667,17.0659894737,30.5204333333,20.1070666667,52.8112666667,14.8480666667
553.74,15.5661333333,54.6862666667,52.0191333333,46.7180666667,15.9994666667,17.1271333333,30.563,20.1351333333,52.8719333333,14.8843333333
554.09,15.5973333333,54.789,52.1252666667,46.7965333333,16.0565333333,17.1706175439,30.6498333333,20.1926,52.9637333333,14.9231333333
554.43,15.5898666667,54.7428,52.0996666667,46.7986,16.0879333333,17.1861157895,30.6584,20.1884666667,52.9286666667,14.8910666667
554.77,15.5366666667,54.8429333333,52.1591333333,46.8906666667,16.0760666666,17.1814526316,30.6459,20.1673333333,52.9968666667,14.8794666667
555.11,15.6116,55.0262666667,52.3076666667,47.0524,16.2077666667,17.2312421053,30.7416333333,20.2547333333,53.1266666667,14.9668
555.45,15.6107333333,55.0151333333,52.2680666667,47.0486666667,16.2312333333,17.190168421,30.7407666667,20.2538666667,53.0980666666,14.9537333333
555.80,15.654,55.1171333333,52.3472666667,47.1352,16.3407,17.2651578947,30.8449666667,20.299,53.1875333333,15.0272666667
556.14,15.6627333333,55.1222666667,52.3314666667,47.1339333333,16.3981,17.2968807018,30.8518666667,20.3184666666,53.1713333333,15.0301333333
556.48,15.7097333334,55.247,52.43,47.2315333333,16.4848666667,17.356477193,30.8934333333,20.3786666667,53.2968666667,15.0806666667
556.82,15.6774666667,55.2416666667,52.4654,47.2761333333,16.4954333333,17.3193087719,30.8784666667,20.3340666667,53.3081333333,15.077
557.16,15.7036666667,55.3352666667,52.62,47.3882666667,16.5912333333,17.3788947368,30.9399333333,20.3749333333,53.4417333333,15.0771333333
557.50,15.7203333333,55.3521333333,52.699,47.453,16.6364666667,17.3809017544,30.9965333333,20.4008666667,53.5014,15.0608666666
557.85,15.6863333333,55.3688,52.6578,47.4334666667,16.6425,17.3594982456,30.9222333333,20.3694,53.4370666667,15.0343333333
558.19,15.6478666667,55.4277333333,52.717,47.4502666667,16.6377333333,17.3202491228,30.9264333333,20.3235333333,53.4813333333,14.9944
558.53,15.6439333333,55.4217333333,52.7409333333,47.46,16.6812333333,17.3188280702,30.9611333333,20.3294,53.4838666667,14.9966
558.87,15.5888666667,55.3695333333,52.7065333333,47.4028,16.6470333333,17.2742807018,30.9014666667,20.2612,53.4542,14.9304
559.21,15.5884666667,55.4346,52.7475333333,47.4641333333,16.6833666667,17.2960491228,30.9382666667,20.2493333333,53.4790666667,14.9435333333
559.55,15.5473333334,55.3559333333,52.6472666667,47.3875333333,16.6909333333,17.2232210527,30.8463333333,20.1977333333,53.3558666667,14.9135333333
559.89,15.5655333333,55.4278666667,52.7178,47.4289333333,16.7103333333,17.2391719298,30.8599333333,20.1959333333,53.4424666667,14.9422666667
560.23,15.5433333333,55.4998666667,52.7319333333,47.4739333333,16.7082333333,17.2513298246,30.8896666667,20.1798,53.4589333333,14.9187333333
560.58,15.5142666667,55.5532,52.7412,47.4657333333,16.6956,17.2296982456,30.8741666667,20.1737333333,53.4845333333,14.9106
560.92,15.4867333333,55.5318,52.6620666667,47.4138,16.6597,17.1896947368,30.8384,20.1215333333,53.3938666667,14.8933333333
561.26,15.4583333333,55.4730666667,52.575,47.3235333333,16.6676666667,17.1727859649,30.7691,20.087,53.3064,14.9070666667
561.60,15.4103333333,55.4904666667,52.5802,47.3028,16.6317666667,17.1271614035,30.7629,20.0387333333,53.3450666667,14.8642666667
561.94,15.4671333333,55.5450666667,52.5875333333,47.3443333333,16.7092,17.1604280702,30.7536,20.0678,53.3885333333,14.9207333333
562.28,15.5162,55.5968,52.6416,47.3744666667,16.7886333333,17.2060912281,30.8097,20.1186666667,53.4508,14.9468666667
562.62,15.5044666667,55.6318666667,52.6654666667,47.3985333333,16.8382666667,17.2461789474,30.8618333333,20.1336666667,53.456,14.9624
562.96,15.5134666667,55.5986666667,52.6376,47.355,16.882,17.2500526316,30.8309,20.1524,53.4305333333,14.9857333333
563.30,15.5598,55.6430666667,52.6642666667,47.3764,16.9432333333,17.3134596491,30.8366666667,20.1885333333,53.4838666667,14.9885333333
563.64,15.5456,55.6564,52.6761333333,47.3650666667,16.9939333333,17.3238491228,30.8252,20.1804666667,53.4526,14.9928666666
563.99,15.5257333333,55.5756,52.6349333334,47.2564666666,17.026,17.2923719298,30.7728,20.1630666666,53.397,14.9876666667
564.33,15.5758,55.5962,52.6868,47.2727333333,17.1013,17.3392736842,30.7879333333,20.1717333333,53.4165333333,15.0267333333
564.67,15.6039333333,55.653,52.7694666667,47.3164,17.1823,17.3962561404,30.8209,20.2039333333,53.4941333333,15.0731333333
565.01,15.6690666667,55.7896666667,52.8763333333,47.4339333333,17.2602666667,17.4525824561,30.8897,20.2632666667,53.6098666667,15.1193333333
565.35,15.7064666667,55.8464,52.9495333333,47.5142,17.3571666667,17.4838842105,30.9075333333,20.2894666667,53.6483333333,15.1655333333
565.69,15.6968,55.8418666667,52.9571333333,47.4903333334,17.4001666667,17.4868491228,30.9181666667,20.2802666667,53.629,15.1621333333
566.03,15.6932,55.8874666667,52.9632,47.5006666667,17.4226,17.4797684211,30.8925333333,20.2646666667,53.638,15.1748
566.37,15.6956,55.9105333333,53.0066666666,47.5344666667,17.4522,17.4925894737,30.8742333333,20.2752666667,53.6982,15.1875333333
566.71,15.7092,56.0050666667,53.1094,47.6098,17.5089666667,17.5183087719,30.9129,20.2913333333,53.7647333333,15.2204666667
567.05,15.7150666667,56.0598,53.1574,47.6616,17.5451333333,17.5195298245,30.9435333333,20.2992,53.8198666667,15.2515333334
567.39,15.7119333333,56.1289333333,53.2254,47.7385333333,17.5878,17.5280175439,30.9496,20.2788,53.8997333333,15.2514
567.73,15.7381333333,56.216,53.3022666667,47.8418666667,17.6691333333,17.5643754386,31.0024666667,20.3176,53.9627333333,15.2802666667
568.07,15.7816666667,56.3064,53.3699333333,47.913,17.7559,17.6077578947,31.0765666667,20.3780666667,54.0561333333,15.3462
568.41,15.8178,56.3476,53.3759333333,47.9309333333,17.8076666667,17.6189649123,31.0964333333,20.4052666667,54.0879333333,15.3811333333
568.75,15.7758666667,56.2682,53.3026,47.87,17.8382,17.5830385965,31.0513,20.3588666667,54.0158,15.3771333333
569.09,15.8239333334,56.3183333333,53.3312666667,47.8704,17.912,17.6305719298,31.0985666667,20.391,54.0458666667,15.4184
569.43,15.8146,56.3802,53.3564,47.9116,17.9603333333,17.6362877193,31.1329666667,20.4031333333,54.0944666667,15.4159333334
569.77,15.8334,56.4229333333,53.435,47.9504,18.0361666667,17.6693649123,31.1723333333,20.4167333333,54.1378,15.4626
570.11,15.8664666667,56.4828666667,53.4624666667,47.9553333334,18.1161333334,17.6709964912,31.202,20.4338666667,54.1516,15.4946666667
570.45,15.8112666667,56.3646666667,53.3332,47.8573333333,18.0937666667,17.6486385965,31.1256333333,20.3702666667,54.0352666667,15.4438666667
570.79,15.8129333334,56.3717333333,53.3662,47.8630666667,18.1380333333,17.6645157895,31.1492,20.3686666666,54.0318666667,15.4492666667
571.13,15.8231333333,56.4556666667,53.3858,47.8989333333,18.1693333333,17.6792105263,31.2111333333,20.4162,54.0640666667,15.4637333333
571.47,15.7976,56.3497333334,53.3242,47.8333333333,18.1643666667,17.656568421,31.1558666667,20.3743333333,53.9809333334,15.4659333333
571.81,15.739,56.3254,53.2968666666,47.8382,18.1473333333,17.612877193,31.1282,20.323,53.9443333333,15.3958
572.15,15.703,56.3524,53.3166,47.8658666667,18.1689,17.6103122807,31.1127,20.3166666666,53.9484,15.3884666667
572.49,15.7336666667,56.4366,53.4445333333,47.9406,18.2152333333,17.6438561404,31.1688666667,20.3311333333,54.0178666667,15.4080666667
572.83,15.6972,56.4332,53.4338666667,47.9538,18.2248333333,17.6198140351,31.1446333333,20.3388,54.0169333333,15.3881333333
573.17,15.7159333333,56.4694666667,53.4832666667,48.0003333333,18.2601,17.6543438597,31.1463,20.357,54.0483333333,15.4244
573.51,15.6889333333,56.4730666667,53.4659333333,48.0127333333,18.2777666667,17.6382245614,31.1244,20.3342666667,54.0664,15.3965333333
573.85,15.6730666667,56.4695333333,53.4494666667,48.0186666667,18.2948666667,17.6509157895,31.0969333333,20.3244666667,54.0427333333,15.3678666667
574.19,15.7132,56.5953333333,53.5510666667,48.1204,18.3693333333,17.6691052632,31.1431333333,20.3627333333,54.1804,15.4150666667
574.53,15.7694666667,56.6765333334,53.607,48.1821333333,18.4681333333,17.7132701754,31.1949666667,20.4175333333,54.2716666667,15.4759333333
574.87,15.8069333333,56.6143333333,53.5888,48.1598,18.5498333333,17.7242982456,31.1754333334,20.4317333333,54.2293333333,15.5327333333
575.21,15.8142,56.7155333333,53.6367333333,48.2256666667,18.6151,17.7368035088,31.2254666667,20.4476666667,54.2972,15.5278
575.55,15.8678,56.7566,53.6595333333,48.2703333333,18.7217,17.8017263158,31.2571666667,20.5113333333,54.3408,15.6019333333
575.89,15.8996,56.7991333333,53.6995333333,48.3142,18.7718333333,17.8099649123,31.2948333333,20.5093333334,54.3934,15.6046
576.22,15.8788,56.7634666667,53.613,48.2709333333,18.8137333333,17.7989122807,31.2660333333,20.5112666667,54.3474,15.5835333333
576.56,15.8824,56.7984,53.6642666667,48.3362,18.8728,17.8212666667,31.3038333333,20.5234666667,54.3598666667,15.6024
576.90,15.9344666667,56.815,53.6959333333,48.391,18.9513666667,17.8543438596,31.3708666667,20.5524666667,54.3862666667,15.6578666667
577.24,15.9144666667,56.7498,53.6671333333,48.3458666667,18.9710333333,17.8399789473,31.3508,20.5464666667,54.3108,15.6286
577.58,15.9461333333,56.7830666667,53.6931333333,48.4102,19.0287333333,17.8356315789,31.4097,20.5584666667,54.3552666667,15.6655333333
577.92,15.9624666667,56.8404666667,53.7455333333,48.4652666667,19.1145666667,17.8786175439,31.4705666667,20.5921333333,54.38,15.6907333333
578.26,15.9010666667,56.7094666667,53.5982,48.3405333333,19.0866666667,17.8252666667,31.3584,20.5284,54.2389333333,15.6365333333
578.60,15.8963333333,56.6571333333,53.5175333333,48.2911333333,19.0897333333,17.8334385965,31.3612,20.4988666667,54.1748666667,15.5947333333
578.94,15.8877333333,56.6425333333,53.5086666667,48.272,19.1115333333,17.8511298246,31.3489666667,20.5174,54.1567333333,15.6181333333
579.28,15.8961333333,56.6951333333,53.5466,48.3056666667,19.1444,17.8303263158,31.3487333333,20.5004666667,54.1674,15.5957333333
579.61,15.9122666667,56.7068666667,53.5436,48.3299333334,19.2216666667,17.861231579,31.3561666667,20.538,54.1644,15.6453333333
579.95,15.9788666667,56.7705333333,53.5596,48.3715333333,19.3113333333,17.9163824561,31.4172333333,20.5923333333,54.2082,15.7128666667
580.29,16.0060666667,56.7668,53.5467333333,48.3749333333,19.3605,17.9301684211,31.4339,20.6176,54.2216,15.7219333333
580.63,15.9648666667,56.7234666667,53.4921333333,48.3133333333,19.3824666667,17.9018877193,31.3775,20.6121333333,54.1638666667,15.7013333334
580.97,16.0376,56.8444,53.5541333333,48.4168666667,19.449,17.9534877193,31.4484,20.6487333333,54.2662666667,15.7534
581.31,16.0665333333,56.9046,53.6478,48.4458666667,19.5271,18.0169122807,31.4987333334,20.6964,54.3400666667,15.7972
581.65,16.0537333333,56.8861333333,53.6743333333,48.4675333333,19.5483,17.9961824561,31.4989666667,20.7048666667,54.37,15.7752666667
581.98,16.0400666667,57.0054,53.8067333333,48.6241333333,19.5945333333,18.0136912281,31.5615,20.7236,54.4498666667,15.7865333333
582.32,16.0174,57.0248,53.8508,48.6674,19.6508333334,17.9945824561,31.5582,20.7652666667,54.509,15.7784666667
582.66,16.1235333334,57.1510666667,53.95,48.7954666667,19.7748333333,18.0730105263,31.6437333333,20.8362666667,54.6128666667,15.8216666667
583.00,16.1162666667,57.0806,53.8822,48.6884666667,19.7919333333,18.069877193,31.6113333333,20.8292666667,54.5070666667,15.8133333333
583.34,16.0728666667,57.0012,53.8129333333,48.5844,19.792,18.055477193,31.5790666667,20.7768,54.393,15.7266
583.68,15.9452,56.9250666667,53.7667333333,48.5218,19.7223666667,17.9595298246,31.4681,20.6598666667,54.3241333334,15.6410666667
584.01,15.8829333333,56.8981333333,53.7072666667,48.4766666667,19.7362333333,17.9347964912,31.4225,20.5966,54.2916666667,15.616
584.35,15.8166,56.8253333333,53.6180666667,48.3835333333,19.7337666667,17.9191789474,31.3858666667,20.5524,54.2322666667,15.5672
584.69,15.7974,56.7871333333,53.5962,48.328,19.8114,17.9068315789,31.3673666666,20.5446666667,54.1672,15.5868666667
585.03,15.7549333333,56.7342,53.5084666667,48.3252666667,19.7931,17.8491684211,31.3465666667,20.5262666667,54.09,15.5559333333
585.37,15.8292666667,56.8135333333,53.5432666667,48.3394,19.8785333333,17.9069824562,31.3775666667,20.5636,54.0955333333,15.6450666667
585.70,15.8684,56.8264,53.5118666667,48.2892,19.9298666667,17.9590631579,31.3906666667,20.5720666667,54.0689333333,15.6656
586.04,15.8281333334,56.8906666667,53.5477333333,48.3156666667,19.9599333333,17.9472105263,31.3949666667,20.5158,54.1011333333,15.668
586.38,15.7916666667,56.8207333333,53.507,48.2555333333,19.9919666667,17.9043087719,31.3584666667,20.4727333333,54.0477333333,15.6776
586.72,15.9051333333,56.9836666667,53.6694666667,48.4524666667,20.1981666667,18.046722807,31.5333666667,20.6336666667,54.1939333333,15.8158
587.06,15.8826,57.0608,53.7239333333,48.5527333333,20.2091333333,18.0083263158,31.5614,20.5972666667,54.2832666667,15.8094666666
587.39,15.9332,57.1478,53.7688666667,48.6060666667,20.3216,18.0670666666,31.6188333333,20.6446,54.3227333333,15.8485333333
587.73,15.9407333333,57.1362666667,53.7760666666,48.5786,20.3287,18.0539508772,31.5921666667,20.6236666667,54.2564666666,15.8236
588.07,16.0258666667,57.3029333333,53.9476,48.7137333333,20.4472333333,18.1113859649,31.6596333333,20.6966666667,54.3772,15.8891333333
588.41,16.0219333333,57.399,54.0080666667,48.8214666667,20.494,18.1474631579,31.7254333333,20.7545333333,54.479,15.902
588.74,16.0014,57.4064666667,54.018,48.7638,20.5238333333,18.134077193,31.6705666667,20.6834666667,54.4659333333,15.8761333333
589.08,15.9363333333,57.3024666667,53.8942666667,48.6806,20.4936,18.0818912281,31.5764666667,20.6072,54.3508666667,15.7784666667
589.42,15.8792,57.2476666667,53.8764666667,48.6824666667,20.4877666667,18.0273017544,31.536,20.5771333333,54.3244666667,15.7580666667
589.76,15.9248666667,57.2948666667,53.8978666667,48.7278,20.5423666667,18.0802105263,31.5562,20.5984,54.3258,15.7956666667
590.09,15.9748666667,57.4382,54.0145333333,48.8114,20.6324666667,18.170477193,31.6421333333,20.6717333333,54.4468666667,15.8564
590.43,15.8109333333,57.3075333333,53.8598666667,48.6215333333,20.483,18.0028,31.4737666667,20.4940666667,54.3349333333,15.6988666667
590.77,15.8289333333,57.2897333333,53.8566666667,48.5992,20.5313,18.0366807017,31.4820666667,20.5086666667,54.3238666666,15.7339333333
591.11,15.863,57.3618,53.9055333333,48.6739333333,20.5824,18.0347192982,31.5092666667,20.5506666667,54.4022666667,15.7534666667
591.44,15.9468,57.4609333333,53.976,48.7846,20.7293,18.1136105263,31.6175333333,20.6048,54.4960666667,15.8774
591.78,15.9394,57.4732,53.9699333333,48.7876666667,20.7234,18.110477193,31.6195333333,20.5910666667,54.5078666667,15.8924666667
592.12,15.9098,57.3268666667,53.8325333333,48.6528,20.7056666667,18.0631438597,31.5119666667,20.4909333333,54.3487333333,15.8480666667
592.46,16.0176,57.4306666667,53.908,48.76,20.8337666667,18.1621368421,31.6093666667,20.6003333333,54.4422,15.9787333333
592.79,16.0653333333,57.5306666667,54.0213333333,48.8706,20.9343,18.2231614035,31.7080333333,20.6580666667,54.5756666667,16.0759333333
593.13,16.0954,57.6203333334,54.0670666667,48.9168,21.0243666667,18.2613964912,31.7181333333,20.6680666667,54.6465333333,16.0898666667
593.47,16.1144666666,57.5669333333,54.0377333333,48.8548,21.0665,18.2520350877,31.6943,20.6964,54.6095333334,16.0851333333
593.80,16.0727333333,57.5828666667,54.0423333333,48.8947333333,21.0636666667,18.2114701754,31.6535,20.629,54.6003333333,16.059
594.14,16.1538,57.6082666667,54.0852666667,48.9562,21.2011333333,18.2940736842,31.6897666667,20.6551333333,54.6449333333,16.1563333333
594.48,16.2306,57.6162,54.0922666667,48.9573333333,21.3253,18.3575578947,31.7395333333,20.7605333333,54.685,16.2374
594.81,16.2470666667,57.6516,54.1606666667,48.9844666667,21.4030333333,18.4331964912,31.7831333333,20.7672,54.7249333333,16.3056666666
595.15,16.2478666667,57.6878,54.235,48.9877333333,21.4504666667,18.4628701755,31.8098,20.8082666667,54.8214,16.2904
595.49,16.2490666667,57.6670666667,54.1966,48.9530666667,21.5137333333,18.4671263158,31.7906,20.7966666667,54.7920666667,16.2662
595.82,16.3452666667,57.8114,54.327,49.0582666667,21.6360333334,18.5434,31.8747333333,20.9158,54.9301333333,16.3632666667
596.16,16.3237333333,57.8154,54.3348,49.0518666667,21.6807666667,18.5555192982,31.8547333333,20.9127333333,54.9016666667,16.3399333333
596.50,16.3176666667,57.8728,54.3794,49.0686,21.7063,18.5431192983,31.8650666667,20.9000666667,54.9369333333,16.3221333333
596.83,16.3554666667,57.9387333333,54.4421333333,49.1206,21.7748,18.573477193,31.9474666667,20.9575333333,55.0031333333,16.3562
597.17,16.3871333333,58.0798666667,54.5702,49.2384,21.8563333333,18.6175789474,32.0408,20.999,55.1144,16.4254666667
597.51,16.3920666667,58.0562,54.6028666667,49.23,21.8848,18.601877193,32.0618333333,21.0460666667,55.1321333333,16.4398666667
597.84,16.3834666667,58.1544666667,54.6784,49.3095333333,21.9144,18.6223122807,32.0939,21.0814,55.2005333333,16.4807333333
598.18,16.3951333333,58.2262666667,54.7688666667,49.3752666667,21.9711333333,18.6198631579,32.1283333333,21.102,55.2407333334,16.504
598.52,16.3615333333,58.2146,54.7692666667,49.3818,21.9780666667,18.5606245614,32.1358333333,21.0816,55.2105333333,16.4602
598.85,16.368,58.2166,54.7498666667,49.3817333333,21.9726,18.5354315789,32.1128666667,21.0586,55.1763333333,16.449
599.19,16.3768,58.3302,54.8432,49.4927333333,22.0587,18.5794175439,32.1850333333,21.0893333333,55.2477333333,16.4752
599.53,16.3005333333,58.2432666667,54.7947333333,49.4466666667,22.0050666667,18.5314421053,32.0970333333,20.9740666667,55.1847333333,16.3963333333
599.86,16.2290666666,58.1798,54.743,49.3894666667,21.9820666667,18.4615157895,32.0650666667,20.9345333333,55.1345333333,16.3650666667
600.20,16.1162666667,58.0197333333,54.6165333333,49.2675333333,21.9404666666,18.3682140351,31.9680666667,20.8509333333,54.9711333333,16.2911333333
600.53,16.0854666667,57.9638,54.5405333333,49.2121333334,21.9600333333,18.3366280702,31.9247333333,20.813,54.9063333333,16.2644
600.87,16.0616666667,57.9533333333,54.4695333333,49.1828,21.9789,18.3230526316,31.8921666667,20.7773333333,54.8837333333,16.2282666667
601.21,16.0558666667,57.8724,54.2769333334,49.0720666667,22.0228,18.3534736842,31.8528666667,20.7242,54.758,16.2140666667
601.54,16.1066,57.8575333333,54.2743333333,49.0295333333,22.1087,18.4029052632,31.9037,20.7717333333,54.7398,16.2339333333
601.88,16.1059333333,57.9038,54.2625333334,49.0243333333,22.15,18.4204842105,31.8725,20.7427333333,54.7571333333,16.2352666667
602.21,16.1961333333,57.9846,54.3294,49.0684,22.2413,18.5264070175,31.9497666667,20.8290666667,54.834,16.3111333333
602.55,16.2104,58.0882666667,54.3823333333,49.1273333333,22.3329333333,18.5673333333,31.9731666667,20.8434666667,54.8902666667,16.3845333333
602.88,16.2388,58.119,54.4288,49.1296666667,22.4168333333,18.6177964912,32.0051666667,20.8827333333,54.9148666667,16.4253333333
603.22,16.2768,58.2706666667,54.5398666667,49.2286,22.5361666667,18.6941333333,32.1313666667,21.0032666667,55.0186,16.5006666667
603.56,16.3732,58.3408,54.6175333333,49.3315333334,22.6783666667,18.7797964912,32.2047,21.0669333333,55.1329333333,16.5576666667
603.89,16.4327333333,58.4884,54.7174,49.4185333333,22.804,18.8691473684,32.3062666667,21.1104666667,55.2307333333,16.6223333333
604.23,16.4811333333,58.5633333333,54.8170666667,49.4648666667,22.8778333333,18.9336035088,32.3549,21.1575333333,55.2698,16.676
604.56,16.4882666667,58.5486666667,54.8362666667,49.4486,22.8907666667,18.9309157895,32.3465,21.1144666667,55.2870666667,16.6623333333
604.90,16.5285333333,58.6249333333,54.9209333333,49.5228,22.9394,18.9371929825,32.3624666667,21.1528666667,55.3308,16.6977333333
605.23,16.4946,58.5886,54.8550666667,49.5212,22.9331666667,18.8949929825,32.3100333333,21.0978666667,55.2933333333,16.6495333333
605.57,16.4925333333,58.6332,54.8906666667,49.5672,22.9724333333,18.9225438596,32.3729333333,21.1303333333,55.3150666667,16.6612666667
605.90,16.4858,58.6732666667,54.8965333333,49.5906666667,23.039,18.948277193,32.3669,21.1300666667,55.3428666667,16.6893333333
606.24,16.4549333333,58.6092,54.8776666667,49.5570666667,23.0788,18.9521789474,32.3596333333,21.1452666667,55.3155333333,16.6553333333
606.58,16.5048,58.6508,54.9061333334,49.6246666667,23.1202,18.9550280702,32.3900333334,21.1584666667,55.3684666667,16.6815333333
606.91,16.5266666667,58.6077333333,54.8855333333,49.623,23.1717333333,18.9758596491,32.3660666667,21.1216666667,55.355,16.6745333333
607.25,16.5306,58.6296666667,54.861,49.5986666667,23.1989,18.9825473684,32.3823,21.1340666667,55.3395333333,16.7152666666
607.58,16.5486666667,58.5632,54.8136,49.5616666667,23.2392,18.9939964912,32.3381,21.1686,55.3281333333,16.7166666667
