wavelength,Back_ThlOrnm,Belly_ThlOrnm,Breast_ThlOrnm,Crissum_ThlOrnm,Crown_ThlOrnm,DorTail_ThlOrnm,Rump_ThlOrnm,Throat_ThlOrnm,WingTip_ThlOrnm
740.86,16.5598333333,61.2645,48.0305,38.7683333334,38.8143333333,21.2163333334,17.5165833333,53.6820833333,19.5675
741.18,16.6615833333,61.17725,48.0998333333,38.83575,38.8126666667,21.336,17.5306666667,53.6564166667,19.7188333333
741.49,16.6120833333,61.1545,47.9779166667,38.9781666666,38.7933333333,21.4266666667,17.40575,53.6723333333,19.8884166667
741.81,16.746,61.1876666667,48.0010833333,39.0394166666,38.9521666667,21.49875,17.5010833333,53.82075,19.978
742.12,16.7521666667,61.26775,48.0248333334,39.0769166666,39.0394166666,21.667,17.55375,53.9609166667,20.05825
742.44,16.4413333333,61.1799166667,47.89975,39.0670833333,38.89325,21.55925,17.3936666666,53.7529166667,19.8145
742.76,15.8366666667,60.5595,47.44675,38.50325,38.3245833333,20.9269166667,16.7655833334,53.2624166666,19.2089166667
743.07,15.8279166666,60.7010833333,47.52875,38.5804166667,38.4043333333,20.9018333333,16.9295,53.4551666667,19.1099166667
743.39,15.8026666667,61.41425,47.8430833333,38.7945833333,38.8431666667,20.8461666667,16.8125833334,54.06225,19.12975
743.70,15.81225,61.17075,47.5726666667,38.5636666667,38.9216666666,20.6095833334,16.62625,54.0354166667,19.0740833333
744.02,15.9814166667,61.2821666667,47.7743333334,38.712,39.1465,20.7268333333,16.8214166667,54.29675,19.22475
744.34,15.6360833333,61.15425,47.5500833334,38.3450833333,38.8398333334,20.577,16.6520833333,54.05475,18.92525
744.65,15.5243333334,60.8931666667,47.3010833333,38.1865833334,38.74,20.44575,16.5156666667,53.8441666667,18.80625
744.97,15.6075833334,61.1729166667,47.4596666667,38.0970833333,39.0125833333,20.4398333334,16.7026666666,53.9675833333,18.7911666667
745.28,15.36425,60.6600833334,47.1625,37.8165833333,38.5663333333,20.28975,16.57675,53.5006666667,18.587
745.60,15.454,60.60325,47.1268333333,37.89425,38.4078333333,20.2776666667,16.6995,53.4258333333,18.7575833333
745.91,15.7196666666,61.1443333334,47.6625,38.2405,38.8375833333,20.4970833333,16.8445833333,54.09875,19.1066666667
746.23,16.465,61.5835833333,48.1730833333,38.82575,39.4396666666,21.2050833333,17.50625,54.5414166667,19.7966666667
746.55,16.7415833334,61.8379166667,48.3345,39.0156666666,39.7165,21.36075,17.6671666667,54.6908333333,20.1174166667
746.86,17.13425,61.7570833333,48.422,39.2105,39.74925,21.5909166666,17.7830833333,54.6654166667,20.19775
747.18,17.3664166667,62.1741666667,48.9220833334,39.7343333333,40.0084166667,21.8381666667,18.1255,54.79625,20.47775
747.49,17.1625,62.3836666667,48.8141666667,39.6086666667,39.9343333333,21.5680833333,17.8583333333,54.7729166667,20.37025
747.81,17.4005,62.7455833333,49.2451666667,40.1060833333,40.2558333333,21.684,18.0803333334,55.1553333333,20.5306666666
748.12,17.49175,62.8425,49.2970833334,40.2935833333,40.3055833334,21.7506666667,18.1559166667,55.1733333334,20.5323333333
748.44,17.2505,62.3231666667,48.962,40.1625833333,40.0125,21.5705833334,17.81975,54.9598333333,20.3026666667
748.75,17.22775,62.4145,49.126,40.2405,40.264,21.4859166667,17.8095,55.0524166667,20.2515
749.07,17.1391666667,62.3316666667,49.2144166667,40.3318333333,40.2846666666,21.4445833333,17.7564166667,55.1058333333,20.0773333334
749.38,17.367,62.2334166667,49.2001666666,40.3831666667,40.181,21.4076666667,17.871,54.95475,20.0743333333
749.70,17.4015833333,62.43675,49.315,40.44975,40.2235,21.49625,17.9041666666,55.0735,20.0616666667
750.01,17.64325,62.5249166667,49.4779166667,40.7368333333,40.3263333334,21.90825,18.1890833333,55.2065,20.2656666666
750.33,17.24725,62.1101666667,49.2259166667,40.42925,40.0685,21.754,18.15625,54.9848333333,20.02125
750.64,16.9654166667,61.6226666667,48.7463333333,40.04975,39.6806666666,21.567,17.7885,54.7100833333,19.75975
750.96,17.1678333333,61.6825,48.9395,40.1546666667,39.75325,21.8060833333,17.9911666666,54.8494166667,19.9044166667
751.27,17.1445,61.4160833333,48.5315,39.8280833333,39.6299166667,21.6405,17.6981666666,54.6210833333,19.7903333333
751.59,17.234,61.9223333333,48.9535833333,40.0265,39.98825,21.7313333334,17.7395833333,54.9558333334,19.81775
751.90,17.4414166667,61.8675,48.8991666667,39.9260833333,40.0493333333,21.9061666667,17.832,54.8668333334,19.8924166667
752.22,17.6475833333,62.27525,48.9955,39.9599166667,40.3536666666,22.2358333334,18.08825,55.14925,20.2208333334
752.53,17.6350833333,62.4588333334,49.179,39.8653333334,40.5594166667,22.3599166667,18.0308333333,55.2238333333,20.3315
752.85,17.4021666667,62.5325833333,49.20525,39.8041666667,40.5189166667,22.3635,17.8675833333,55.2253333334,20.28475
753.16,17.03625,62.1316666667,48.88475,39.5190833333,40.3265833333,21.9709166666,17.5866666667,54.8190833333,20.13075
753.47,16.88375,62.07475,48.7181666667,39.3111666667,40.236,21.6691666667,17.2763333333,54.6871666667,19.9915833334
753.79,17.127,62.39525,49.0135833333,39.667,40.53675,21.9393333333,17.4916666667,54.8691666667,20.2894166667
754.10,17.4616666667,62.83,49.5291666667,40.1639166667,41.0336666666,22.288,17.9026666667,55.1476666667,20.6623333333
754.42,17.3193333333,62.5665,49.4318333333,40.14375,40.9173333333,22.0328333333,17.5701666666,54.9553333333,20.4495
754.73,17.0028333333,62.4816666667,49.4929166667,39.9956666667,40.8020833333,21.94825,17.5861666667,54.97625,20.54925
755.05,16.8531666667,61.97875,49.03675,39.7339166667,40.3485833333,21.7431666667,17.4921666667,54.5015833333,20.3700833333
755.36,16.6976666667,62.3574166667,49.2806666666,39.9088333334,40.4638333334,21.71375,17.46025,54.61,20.2535833334
755.67,16.6575,62.0335,49.3345,40.202,40.3326666666,21.6884166667,17.5,54.5491666667,20.2798333333
755.99,16.6074166667,61.8696666667,49.123,40.3495833333,40.2465833334,21.6011666667,17.6278333333,54.6128333333,20.20925
756.30,16.4860833333,61.4940833334,48.90075,40.1658333333,40.2060833333,21.6929166666,17.7255833333,54.3316666667,20.17325
756.62,16.7136666667,61.755,49.2173333333,40.43,40.5053333333,21.926,17.9533333333,54.533,20.3324166667
756.93,16.3185833333,61.4885833334,49.04025,40.2114166666,40.2709166667,21.62525,17.962,54.4005,20.1196666666
757.24,15.7091666667,61.1206666666,48.638,39.7105833334,39.6883333333,21.04675,17.4409166667,54.10825,19.5170833333
757.56,15.1928333333,60.74,48.1816666667,39.2821666667,39.1555,20.5535,17.144,53.8679166667,19.09875
757.87,15.2804166666,60.9079166667,48.17675,39.4536666667,39.24,20.7625,17.4336666667,53.9731666667,19.2505833333
758.18,15.8410833333,61.28525,48.58675,39.9999166667,39.6403333333,21.2631666667,18.0205833334,54.31825,19.5215833334
758.50,16.151,61.223,48.754,40.2373333333,39.8894166667,21.5355833333,18.2949166666,54.4059166667,19.7768333333
758.81,16.4069166667,61.176,48.8338333334,40.4756666666,39.9499166667,21.64675,18.47,54.4295833333,19.9950833333
759.13,16.6388333333,61.31325,49.044,40.3483333333,40.09775,21.7106666667,18.48625,54.4960833334,20.0551666667
759.44,16.76225,61.1994166667,49.07125,40.1303333333,39.9575,21.8469166667,18.3729166667,54.3995833333,20.1469166667
759.75,17.10975,61.5861666667,49.3556666667,40.48325,40.2541666667,22.0105833333,18.6154166667,54.8729166667,20.2663333333
760.07,17.2861666667,61.6895,49.3714166667,40.67425,40.2550833333,22.251,18.68525,55.0910833333,20.2600833333
760.38,17.386,61.5093333333,49.302,40.6120833333,40.17,22.35425,18.6540833333,54.9255833333,20.2299166667
760.69,17.8231666666,61.5984166667,49.4661666667,40.7918333333,40.4863333333,22.669,18.9709166667,54.93775,20.697
761.01,17.92025,61.632,49.4396666667,40.7249166667,40.77125,22.6978333333,18.9486666666,54.821,20.7049166666
761.32,17.9231666666,61.82275,49.4821666667,40.61175,40.9726666666,22.851,19.0031666667,54.87175,20.7409166667
761.63,17.8304166667,61.5750833334,49.2225,40.40925,40.9185833333,22.7263333333,18.7713333334,54.5528333333,20.64025
761.94,17.8608333333,61.9966666667,49.451,40.4568333333,41.201,22.5961666667,18.6830833333,54.8653333333,20.6395
762.26,17.50375,61.8285833333,49.18275,40.1669166667,40.9316666667,22.37425,18.3905833333,54.6214166667,20.38375
762.57,17.4245833333,61.8019166667,49.098,40.1721666667,40.9086666666,22.4260833334,18.37925,54.5409166666,20.4543333334
762.88,17.5623333334,62.0486666667,49.2765833333,40.48725,41.2805833333,22.5665833333,18.5953333333,54.6900833333,20.6681666666
763.20,17.3354166667,61.8291666666,49.0675833333,40.3178333334,41.10275,22.3275,18.3974166667,54.3714166666,20.5216666667
763.51,17.2596666666,61.6923333333,49.0023333333,40.1141666667,41.08475,22.2385833333,18.3495,54.2015833333,20.5941666667
763.82,17.4699166667,61.8204166667,49.2595,40.39675,41.3054166667,22.2960833333,18.3786666667,54.43575,20.8220833334
764.14,17.43925,62.02575,49.5441666667,40.6090833333,41.4613333333,22.2784166667,18.3100833333,54.7753333333,20.733
764.45,17.68275,62.1781666667,49.84725,40.9026666667,41.5833333333,22.5486666667,18.6365833333,55.0324166667,21.0925833333
764.76,17.7816666667,62.2110833333,49.9545833334,41.0171666667,41.6309166667,22.4379166667,18.6580833333,55.0381666667,21.1435833333
765.07,17.6505833333,62.2339166667,50.20725,40.97475,41.7016666666,22.2506666667,18.58225,55.2543333333,21.1540833334
765.39,17.2926666667,61.9926666666,50.0285833333,40.9024166667,41.4345,22.04225,18.3803333333,55.0469166666,20.93375
765.70,17.5474166667,61.9854166667,50.2140833333,41.0326666667,41.7023333333,22.2395833333,18.7083333333,55.16125,21.28475
766.01,17.2355833333,61.7575833333,50.0148333333,40.917,41.6315833333,21.9343333333,18.4139166667,55.13675,20.9193333333
766.32,16.9660833333,61.44875,49.858,40.7156666667,41.3146666667,21.7055,18.12075,54.84725,20.6743333333
766.64,17.2246666667,61.3900833333,49.9640833333,40.77425,41.4200833333,21.9010833333,18.0264166667,54.9715,20.87875
766.95,17.2014166667,61.3593333333,49.80025,40.9355,41.3586666667,21.771,18.1085833333,54.9585833333,20.6608333333
767.26,16.955,61.3173333333,49.42,40.5629166667,41.157,21.6960833333,18.0515,54.6145833333,20.227
767.57,16.6088333333,60.7974166667,48.694,39.9965,40.7323333333,21.5873333333,17.8173333333,53.9394166667,20.0253333333
767.88,16.3389166667,60.7595,48.5194166667,39.81675,40.73975,21.32675,17.3711666667,54.0573333334,19.7259166667
768.20,16.2626666667,60.2109166667,48.30725,39.5543333333,40.3741666667,21.3873333333,17.19375,53.705,19.71375
768.51,16.1773333333,59.7071666667,47.6436666667,39.19675,39.8896666667,21.2229166667,17.015,52.9629166667,19.45375
768.82,16.482,59.6459166667,47.6558333333,39.1458333333,39.9485,21.5720833334,17.1243333333,52.9343333333,19.601
769.13,16.6790833333,60.2804166667,47.8531666666,39.56975,40.1564166667,21.701,17.1450833333,53.56125,19.66225
769.44,17.3608333333,60.4871666667,48.11125,39.84525,40.3795,22.1771666667,17.8065833333,53.7143333333,20.2801666667
769.76,17.31575,60.4145,48.0091666667,39.5295,40.0671666667,21.8006666667,17.7718333333,53.57325,20.03775
770.07,16.8651666667,60.4874166666,47.6694166667,39.3494166667,39.9674166667,21.4555833333,17.5803333333,53.5045833333,19.5798333333
770.38,17.4560833334,60.9005833333,48.2674166666,39.8304166667,40.638,21.9995833333,17.8714166667,54.10125,20.35725
770.69,17.7623333333,60.5655,48.6315833333,39.95275,40.85275,22.4903333334,18.0624166667,54.15525,20.65825
771.00,18.338,60.7710833333,49.19675,40.217,41.2880833333,22.7885,18.50875,54.543,21.011
771.32,18.6184166666,60.9231666667,49.3756666667,40.3810833333,41.2565833333,23.04825,18.83725,54.4438333333,21.1525
771.63,18.5328333333,60.8738333333,49.50625,40.4700833333,41.4245,22.9866666667,18.5186666667,54.4634166667,21.0969166667
771.94,19.02125,62.084,50.4426666666,41.1754166667,42.2503333333,23.5405833333,18.9725833333,55.4193333333,21.5509166667
772.25,19.5291666666,62.71775,50.866,41.6079166666,42.7480833333,24.2903333333,19.7884166667,56.07775,22.2646666667
772.56,19.4133333333,61.9089166667,50.66225,41.27925,42.47575,24.07775,19.6095833333,55.5326666667,22.3514166667
772.87,19.4011666667,61.784,50.9498333333,41.6568333334,42.7355,24.2390833334,19.60025,55.5986666667,22.499
773.18,19.4996666667,61.9885833334,51.0830833333,41.9425,43.246,24.76925,19.70025,55.7710833333,22.889
773.50,19.636,62.0336666666,51.3208333333,42.2263333333,43.295,24.7680833333,20.0999166666,55.75725,23.1499166667
773.81,19.0374166667,61.8126666667,51.1189166667,41.94775,42.7805833334,24.2285,19.6555,55.5895833333,22.8234166667
774.12,18.5821666667,61.66875,50.6144166667,41.71825,42.5393333333,23.4870833333,19.2535,55.2096666667,22.6351666667
774.43,18.36175,62.0761666666,50.8265833333,42.1563333333,42.6089166666,23.547,19.4304166667,55.4275,22.75225
774.74,17.8855,61.8505833333,50.7003333334,41.9394166667,42.4365,23.284,18.5910833333,55.3293333333,22.3326666667
775.05,17.709,61.6,50.2793333333,41.7526666667,42.2845833333,22.95825,18.891,55.4480833333,22.1149166667
775.36,17.4611666667,61.1651666667,50.1081666667,41.7315,42.00175,22.7194166666,18.9256666667,55.372,22.0708333333
775.67,16.8081666666,60.1143333333,49.2919166667,41.133,41.22,21.7428333333,17.99575,54.5533333333,21.2961666667
775.98,16.9521666667,60.1504166667,49.5004166667,41.2111666667,41.2439166666,21.88175,18.2093333333,54.7651666667,21.1461666667
776.30,16.9870833333,60.5975,49.6135833333,41.18625,41.04825,21.7471666666,18.2571666667,54.9535833333,21.2280833333
776.61,17.0593333334,60.7558333333,49.6915833333,41.2461666666,40.8366666667,21.3661666666,18.2258333333,55.18175,20.9399166667
776.92,17.1149166667,60.4571666666,49.5069166667,40.927,40.48425,21.3573333333,18.03975,54.94275,20.88675
777.23,16.7286666666,60.2685,49.09725,40.60025,40.3465,21.2140833333,17.7836666667,54.5925833333,20.3905
777.54,17.062,60.7404166666,49.8395,41.059,40.85875,21.6359166667,18.06525,55.5364166666,20.6040833334
777.85,17.3138333333,60.8593333333,49.8051666667,40.9105,41.1913333334,21.6493333334,17.9494166667,55.4811666666,20.4065
778.16,17.875,61.0066666667,49.8745833333,41.21625,41.5583333333,22.1785833333,18.5875833333,55.5175833333,20.7136666666
778.47,18.6108333333,61.763,50.4645,42.0910833333,42.2803333333,22.9983333333,19.1786666667,56.4235,21.4384166666
778.78,19.0400833333,61.6379166667,50.4885,42.1265,42.44825,23.339,19.385,56.2759166667,21.5343333333
779.09,19.2565,62.8729166667,51.53275,42.9175833333,43.18175,23.7255,19.8379166667,57.1118333333,21.8638333334
779.40,19.4285,63.24825,51.5378333333,42.9619166667,43.3995833333,23.94125,19.8248333333,57.322,21.9600833333
779.71,18.7158333333,62.2474166667,50.5761666666,42.0825,42.8663333333,23.40225,19.2683333333,56.4861666666,21.2164166667
780.02,18.0436666667,61.8175,50.1555833333,41.7924166666,42.6904166667,22.9525,18.7500833333,56.3040833333,20.7496666667
780.33,18.013,62.1709166667,50.3290833333,41.7763333333,42.8483333333,22.8985833334,18.5916666667,56.6763333334,20.60775
780.64,17.7955,62.1760833333,50.4255833333,41.5494166667,42.7955,22.761,18.26425,56.711,20.3799166667
780.95,18.5675,62.7115,50.7725833333,42.102,43.2976666667,23.4485833333,19.0520833334,56.9169166667,21.137
781.26,18.528,62.7281666666,51.0109166666,42.5605,43.44175,23.6070833334,19.2985833333,57.0575833333,21.8748333333
781.57,17.6521666667,62.70525,50.7328333333,42.2290833333,43.18925,22.8518333334,18.6189166667,56.7601666667,21.4113333334
781.88,17.1335,62.5033333333,50.6266666666,41.5259166667,42.57475,22.4866666667,17.9650833333,56.0374166667,21.2970833333
782.19,16.5889166667,62.5714166667,50.5199166667,41.41975,42.50525,22.3805,17.5314166667,56.175,21.0545
782.50,16.3685,61.4956666667,49.4491666667,40.5974166667,41.9645833333,21.9608333333,17.0555,55.12575,20.5675833334
782.81,15.6689166667,61.327,49.5176666667,40.2788333333,42.0104166667,21.5371666667,16.4880833334,55.0224166667,20.0965833333
783.12,15.8271666667,62.1138333334,50.2350833333,40.6861666666,42.3314166667,22.032,16.3444166667,55.36525,20.27925
783.43,16.4484166667,61.6930833333,50.2116666667,40.8135833333,42.4669166667,22.9695833333,16.8783333333,54.9736666666,21.1310833333
783.74,16.4404166667,61.8316666667,50.2925,41.1613333333,43.0765833333,23.28425,17.2185833334,54.8150833333,21.1891666667
784.05,16.3795833333,61.3849166666,49.9066666666,40.9185833333,43.0021666666,22.5829166667,17.02725,54.32025,20.61975
784.36,15.1390833333,60.8700833334,49.0794166667,40.1185833334,42.0349166666,21.3039166667,15.9984166667,53.7848333333,19.25125
784.67,15.3225,60.5419166667,48.8545,39.3895,41.5431666667,21.0150833333,15.9808333333,53.8683333333,18.60775
784.98,16.2089166667,60.765,49.3579166667,39.46725,41.7895833333,21.5981666667,16.8715833333,54.276,18.9344166667
785.29,17.3475,61.53325,50.0611666667,40.6590833333,42.7831666667,22.3108333333,17.9875,55.20825,19.6281666667
785.60,16.9733333333,61.7976666667,49.8635833333,40.5074166667,42.6759166666,21.8153333333,17.49175,55.1145,19.3396666667
785.91,17.2810833334,61.8854166667,50.0945833333,41.1939166666,42.89575,22.1435,17.916,55.3349166667,19.665
786.22,17.44075,62.1029166667,50.0400833333,41.6466666666,43.1078333333,22.1444166666,17.9410833333,55.34425,19.6625
786.53,17.9475833333,61.7493333333,49.8511666667,41.945,42.9864166667,22.14675,18.5946666666,54.9560833333,20.1410833333
786.84,18.3065,62.69925,50.958,42.5540833333,43.5249166667,22.16425,19.0136666666,55.3755,20.634
787.14,18.4846666667,62.9735833333,51.4874166667,42.7981666666,43.3893333333,22.24775,18.8723333333,55.7145,21.0715833333
787.45,19.4485833333,63.5495,52.0491666667,43.2626666667,43.7345833334,23.758,20.0508333333,56.3213333333,22.0505
787.76,20.1480833333,63.9011666666,52.6799166667,43.7224166667,44.4994166667,24.688,20.57025,56.6018333334,23.0054166666
788.07,20.1878333333,64.2969166667,52.8423333333,44.3635833333,44.7455,25.0241666667,20.6060833333,56.6059166667,23.3090833333
788.38,20.399,64.2463333333,52.85775,44.698,44.7639166667,25.22175,20.7586666667,56.72775,23.7419166666
788.69,20.049,63.9489166667,52.7478333333,44.5044166667,44.5341666667,24.9281666667,20.4320833334,56.1960833334,23.2639166667
789.00,20.5959166666,63.4971666667,52.9200833333,44.6878333333,44.7589166667,25.2850833333,20.9340833333,56.1370833333,23.8010833333
789.31,21.1446666667,64.07475,53.268,44.8814166666,45.2136666667,25.9785833333,21.4946666666,56.6725833333,24.5790833333
789.62,21.59375,64.3640833333,53.4061666667,45.198,45.6155833334,26.48525,22.0055,56.7108333333,25.04175
789.92,21.8058333334,65.4051666667,54.0083333334,45.4884166667,46.60075,26.79575,21.9115833334,58.0163333333,25.1429166667
790.23,22.123,65.2598333333,53.796,45.4879166667,46.825,27.199,22.24975,58.46625,25.1459166666
790.54,22.5443333333,65.5258333333,54.144,45.6368333333,47.27375,27.84225,23.0083333334,58.9005,25.6186666667
790.85,22.409,65.3546666667,54.015,45.6355,47.2376666667,27.22825,22.9431666667,58.89375,25.57375
791.16,21.6368333333,65.0326666667,53.4173333333,45.1450833333,46.46725,26.34925,22.1725833334,58.71975,24.83725
791.47,21.0820833333,64.4209166667,52.9435833333,44.6724166667,45.9715,25.8775,21.6279166667,57.9808333333,24.309
791.78,20.5099166667,64.1091666666,52.56475,44.1750833333,45.7981666667,25.2530833333,21.1355,57.6516666667,24.1215833333
792.08,19.4756666666,63.35625,51.72675,43.16425,45.2493333334,24.4625833333,20.4429166667,56.90025,23.3089166667
792.39,19.4445833333,63.7284166667,51.4873333334,43.3506666667,45.58175,24.6646666666,20.6985833334,57.2833333333,23.1555
792.70,18.8346666667,63.4975,51.5810833333,42.9915,45.4154166667,24.10425,19.6554166667,57.0915,22.18475
793.01,18.0365,62.9781666667,51.3698333333,42.4474166667,44.8346666667,23.4848333334,19.0924166666,57.0555,21.7478333333
793.32,17.2948333333,61.429,50.6206666667,41.7423333333,43.7028333333,22.8353333334,18.77075,55.616,21.1096666667
793.62,16.78675,61.1860833333,49.8574166667,41.6066666666,43.4234166667,22.6650833333,18.3633333333,54.9924166667,20.8785
793.93,16.6070833333,60.5938333333,48.8436666667,41.4578333333,43.1140833333,22.1575833333,17.7036666667,54.4389166667,20.32975
794.24,16.0545,59.9760833333,48.6783333333,41.20375,42.80175,21.8115,16.6518333333,53.8754166667,19.6685
794.55,16.4601666667,60.2155833333,49.0406666666,41.4599166667,43.0248333333,22.4609166667,17.18325,54.1629166667,19.9809166667
794.86,16.4380833333,60.7153333334,49.1075833333,41.2831666667,42.9865833333,22.13125,17.1755833333,54.5944166667,19.9853333333
795.16,16.8864166667,61.06475,49.76575,41.7911666666,43.329,22.5761666667,17.4869166667,55.1406666667,20.1155833333
795.47,17.4175833333,61.22925,50.26,41.8833333333,43.3636666667,23.267,17.6270833334,55.5748333333,20.4145
795.78,17.3775833333,60.7578333333,50.2986666667,41.4320833333,42.783,23.265,17.5555,55.2048333333,20.236
796.09,17.3135833333,60.8438333333,50.2601666667,41.5470833333,42.7918333333,23.1294166667,17.88325,55.37975,20.436
796.40,17.35875,61.2570833333,50.54375,41.7441666667,42.3729166667,23.0860833334,17.9166666667,55.7063333333,20.2470833333
796.70,17.2814166666,62.44275,51.00775,42.2384166667,42.6958333334,23.2275833333,18.10325,56.6038333333,20.4974166667
797.01,17.8449166667,62.88075,51.6235833333,42.4063333333,43.046,23.49125,18.36225,57.08325,20.9484166667
797.32,17.1385,62.19525,51.2630833334,41.66675,42.4943333333,22.68425,17.8715833333,56.7218333334,20.3324166667
797.63,18.0845833333,63.3896666667,52.0688333333,42.4264166667,43.41725,23.6110833333,19.1985833334,57.9283333333,21.7014166667
797.93,18.8796666667,63.6606666667,52.2563333333,43.00025,44.0959166667,24.0700833333,19.6006666666,57.8575,22.2103333333
798.24,19.69825,63.5704166667,52.6436666666,43.3333333333,44.533,24.71975,20.1798333334,58.0675,22.8449166667
798.55,20.1803333333,63.6435,52.4096666666,43.42,44.697,25.2959166667,20.5121666667,58.1168333333,23.19625
798.85,20.4498333333,64.1761666667,52.42475,44.0694166666,45.3184166667,25.6354166667,20.9026666667,58.5453333333,23.8679166667
799.16,19.8648333333,64.4518333333,52.2446666666,44.0166666666,45.5781666667,25.0074166667,20.31525,58.3934166667,23.7988333333
799.47,20.0945833333,63.9738333333,51.8301666667,43.857,45.2295833333,24.9400833333,20.4545833333,57.7483333333,23.8674166667
799.78,20.5530833333,63.8415,51.5844166667,43.8416666667,46.009,25.08975,20.7998333333,57.384,24.2003333333
800.08,20.3265,63.0444166667,51.1419166667,43.3076666667,45.75775,24.5689166667,20.1755,56.5940833333,23.5329166666
800.39,18.7055833333,62.031,50.0698333333,42.1783333333,44.3256666667,23.1161666667,18.8760833333,55.4185833333,21.8914166666
800.70,19.2835833333,62.3754166667,50.4983333333,42.80375,44.5249166667,23.4733333333,19.5325,55.4205833333,22.5388333333
801.00,18.6735,61.422,49.7491666667,42.05875,43.5245833333,23.1029166666,18.7988333334,54.1078333333,21.66825
801.31,18.7875833333,61.51475,50.1265,41.8723333333,43.3840833333,23.4883333333,19.0883333334,54.4475,22.3014166666
801.62,19.06825,62.0876666667,50.7125,42.45125,44.15625,24.1353333334,19.7965833333,54.699,22.7505833333
801.92,18.1635,61.2135833334,50.089,41.4483333333,43.5355,23.39,19.1829166667,53.6569166667,22.0631666666
802.23,18.0513333333,61.0701666667,50.2540833333,41.1585833333,43.3628333333,22.6974166666,19.051,53.6053333333,21.7961666667
802.54,18.443,61.2803333333,50.7121666667,41.9121666667,43.5003333333,23.0354166667,19.37625,54.20775,21.9303333333
802.84,18.3715,61.7265,51.4055,42.4069166666,44.0951666667,23.5363333333,19.5358333333,54.8570833333,22.3385833333
803.15,18.3951666666,61.53975,51.5198333333,42.5184166667,44.06325,24.1149166667,19.589,55.2103333333,22.9540833333
803.46,19.0213333334,62.20975,52.1191666667,43.0121666667,44.47525,24.7645833333,20.2656666667,56.1218333333,23.73875
803.76,19.486,62.4999166666,52.3369166667,43.1969166667,44.6690833333,25.1165,20.8581666666,56.3123333333,24.318
804.07,19.3350833333,63.0555833333,52.4075833334,43.39225,44.77275,25.1851666666,20.4124166667,56.6076666667,24.2339166667
804.38,19.0003333333,63.145,52.5880833333,43.9239166667,45.1885,24.9830833333,20.4938333333,57.2725,24.5755833334
804.68,18.45675,63.1123333334,52.655,44.3643333334,45.2553333334,24.7515833333,20.4950833333,57.4768333334,23.9208333333
804.99,18.3435,62.6710833333,52.079,43.9340833334,44.6866666666,24.36675,19.9609166667,57.45225,23.4000833333
805.30,18.3298333333,62.466,52.2573333333,43.9920833333,44.3398333333,24.2873333333,20.1034166666,57.23,23.4301666667
805.60,18.3418333333,62.7805,52.0664166666,43.6650833333,44.28575,24.5151666667,20.0595833333,57.1938333333,23.461
805.91,19.29375,63.5363333334,52.5333333333,43.8331666667,44.7798333333,25.3754166667,20.795,57.4803333333,24.403
806.21,19.1968333333,63.9636666667,52.05525,43.5924166667,44.7235833333,25.2245,20.84625,57.5129166667,24.2745833333
806.52,18.8748333333,64.3445833333,52.1993333333,43.5505,44.4971666667,25.0439166667,20.6275,57.4395,23.8871666667
806.83,18.3638333333,62.6065833334,50.67375,42.7074166667,43.6455,24.4114166667,20.2403333333,55.476,23.277
807.13,19.91225,64.4210833333,52.4210833333,44.7191666666,45.5,25.7720833333,20.84225,57.7194166667,24.1666666667
807.44,20.3424166667,64.1031666666,53.0415,44.882,45.8899166667,26.8768333333,21.7500833333,57.9336666667,24.5828333333
807.74,21.513,65.0425,54.1489166667,45.6655833333,46.91025,27.6924166667,22.42225,58.8984166667,25.4944166667
808.05,21.82575,65.1464166667,54.1221666667,45.43975,47.2729166667,27.6825833333,22.4519166666,59.0844166667,25.939
808.35,21.8271666667,65.3719166667,54.1939166667,45.9245,47.3925833334,27.7444166667,22.5656666667,58.7618333333,26.4678333334
808.66,22.5675,66.03775,54.57825,46.6981666666,48.0113333333,28.4035833333,23.3908333333,59.5725833333,27.414
808.97,23.0866666667,65.38825,54.5528333333,46.9921666667,47.92125,28.9273333333,24.3285833334,59.014,27.6765833333
809.27,22.1095,63.9041666667,53.7413333333,46.2311666666,46.9538333333,28.1925,23.9206666667,58.0589166667,26.8660833334
809.58,21.6078333333,62.76125,53.4929166667,45.8470833333,46.3879166667,27.5486666667,23.0655,57.7465833333,26.4300833334
809.88,21.77625,62.6813333333,53.66025,46.22825,46.7113333333,27.6384166667,23.41125,57.9153333333,26.7465
810.19,22.6064166667,65.1230833333,55.51975,47.6065833333,48.3099166666,28.8491666667,23.99375,60.16025,27.5985
810.49,22.6316666666,64.7896666667,55.4146666667,47.2090833334,48.3884166667,28.9800833334,24.3514166667,60.0433333333,27.68275
810.80,22.9685833334,64.9605833334,55.424,47.3275,48.8165833333,28.9449166667,24.48725,60.1084166667,28.1163333333
811.10,21.994,63.9186666666,54.2756666667,46.5575,47.88675,28.21425,23.90875,58.77975,27.2123333333
811.41,20.8940833333,63.5923333333,53.9845833334,46.3086666667,47.48175,27.2955,22.70425,57.9693333334,26.0720833333
811.71,20.5980833334,62.745,53.8715833333,45.7783333333,47.2588333333,27.671,22.669,57.7030833334,26.1704166667
812.02,19.8779166667,61.8946666667,53.26125,45.2581666666,47.0989166667,27.4010833333,21.7585833333,56.89275,25.35025
812.32,19.1473333333,62.2113333333,53.2908333333,45.3220833333,46.851,26.9948333333,20.9295833333,57.2194166666,25.3139166667
