wavelength,Back_NemPilf,Belly_NemPilf,Breast_NemPilf,Crissum_NemPilf,Crown_NemPilf,DorTail_NemPilf,Patch10_NemPilf,Rump_NemPilf,Throat_NemPilf,WingTip_NemPilf
532.46,20.7173333333,54.0364,41.5342666667,41.824,19.159,17.3283333333,23.5646666667,21.7145333333,42.8373333333,10.2222
532.80,20.7292666667,54.094,41.6044,41.8699333333,19.1719333333,17.3385333333,23.558,21.7357333333,42.9016666667,10.2304
533.15,20.7528,54.1724,41.6832666667,41.9138666667,19.1764666667,17.3427333333,23.5571333333,21.7543333334,42.9632666667,10.2429333333
533.49,20.7092,54.1719333333,41.6988666667,41.8946666667,19.1465333333,17.3186666667,23.5156666667,21.7275333333,42.9379333333,10.2051333333
533.84,20.7266666666,54.2222,41.7544666667,41.9502,19.1685333333,17.3366,23.5138,21.7543333333,42.9854,10.2428666667
534.18,20.7260666667,54.2780666667,41.7907333333,41.9870666667,19.1699333333,17.3448,23.5130666667,21.7736,43.0212666667,10.2495333333
534.52,20.7296,54.3110666667,41.8072666667,42.0011333333,19.1616,17.3427333333,23.4856,21.7562666667,43.0304666667,10.244
534.87,20.7531333333,54.3916666666,41.8827333333,42.0445333333,19.1786,17.3783333333,23.4738,21.7869333333,43.091,10.2693333334
535.21,20.7934666667,54.489,41.9812,42.1304,19.2336,17.4332,23.4963333333,21.8451333334,43.1582,10.3232
535.56,20.7951333333,54.557,42.0297333333,42.1700666667,19.2521333333,17.4492666667,23.4700666667,21.844,43.2352,10.3418666667
535.90,20.7982666667,54.6315333333,42.1302,42.2502,19.2693333333,17.466,23.4700666666,21.851,43.3184,10.351
536.25,20.7972,54.7257333333,42.2147333333,42.3239333333,19.2812666667,17.4820666667,23.4678,21.8606666667,43.3998666667,10.3516666667
536.59,20.7938,54.7834666667,42.265,42.3726666667,19.2976666667,17.4896,23.4522666667,21.8676666667,43.4545333333,10.3702
536.93,20.7662,54.7839333333,42.2862666667,42.3734,19.3107333333,17.5056666666,23.4114666667,21.8587333333,43.4467333333,10.3825333333
537.28,20.8053333333,54.8756666667,42.3744,42.4598666667,19.3654,17.5496666667,23.4203333333,21.8877333333,43.5224666666,10.4344
537.62,20.8174,54.985,42.4611333333,42.5314,19.4002,17.5590666667,23.4154,21.9024,43.6207333334,10.4499333333
537.97,20.8090666667,55.0148666666,42.5297333333,42.5492,19.3737333333,17.5224,23.3579333333,21.8762666667,43.6614666667,10.421
538.31,20.7486,55.0214666667,42.5662666667,42.5382666667,19.3371333333,17.4666666667,23.2908666667,21.8420666667,43.6648666667,10.3822
538.65,20.7235333333,55.0061333333,42.5682666667,42.538,19.2949333333,17.4334666666,23.2514,21.8228666667,43.6414,10.3689333333
539.00,20.6674666667,54.9663333333,42.5451333333,42.4950666667,19.2458666667,17.378,23.1880666667,21.7767333334,43.6171333334,10.3304
539.34,20.6445333333,54.9688,42.5659333333,42.4760666667,19.2036666667,17.3679333333,23.1658666667,21.7903333333,43.5954666667,10.3059333333
539.69,20.5966,54.8808,42.5135333333,42.3722,19.1322,17.3269333333,23.1044666667,21.7674666667,43.5115333333,10.2768666667
540.03,20.6231333333,54.8669333333,42.5392,42.3556,19.1358,17.3444666667,23.1022,21.7808666667,43.4905333333,10.3201333333
540.37,20.6423333333,54.9044666667,42.5842,42.3618666667,19.1232666667,17.3648,23.1072666667,21.7964,43.4979333333,10.3428
540.72,20.6583333333,54.9082666667,42.6088666667,42.3743333333,19.1134666667,17.3494666666,23.0835333333,21.8047333333,43.5034,10.3472666667
541.06,20.6513333333,54.9321333333,42.6412666667,42.3736666667,19.0926666667,17.3432,23.0692,21.8057333333,43.5082666667,10.3366
541.40,20.6548666667,54.9286666667,42.6603333333,42.3616,19.0681333333,17.3387333333,23.0454,21.8105333333,43.4869333333,10.3369333333
541.75,20.6418,54.9202,42.6659333333,42.3466,19.0405333333,17.3345333333,23.0294,21.7989333333,43.4559333333,10.3410666667
542.09,20.6837333333,55.0048,42.7430666667,42.4294,19.0764,17.387,23.0660666667,21.8585333333,43.5102,10.402
542.43,20.7164,55.0852666667,42.8167333333,42.4618,19.1102666667,17.4214,23.0936,21.8762,43.5682,10.4289333333
542.78,20.7172666667,55.1450666667,42.8576,42.4834,19.1031333333,17.4024,23.0729333334,21.8737333333,43.5922666667,10.4232666667
