wavelength,Back_OryAngm,Belly_OryAngm,Breast_OryAngm,Crissum_OryAngm,Crown_OryAngm,DorTail_OryAngm,Rump_OryAngm,Throat_OryAngm,WingTip_OryAngm
575.55,4.7264,7.12383333333,4.15,4.61608717949,3.69413333333,5.48766666667,4.23693333333,5.4101,5.79673333333
575.89,4.74846666667,7.18286666667,4.17026666667,4.64908717949,3.71913333333,5.5134,4.267,5.42546666667,5.81913333333
576.22,4.75253333333,7.20396666667,4.18686666667,4.64836410256,3.72553333333,5.52086666667,4.273,5.41413333333,5.84393333333
576.56,4.74933333333,7.24086666667,4.19766666667,4.65858461539,3.71413333333,5.5228,4.2888,5.41493333333,5.85466666667
576.90,4.82246666667,7.331,4.274,4.75252307693,3.78273333333,5.59713333333,4.36026666667,5.4878,5.9434
577.24,4.8444,7.37876666667,4.29933333333,4.77915897436,3.8044,5.6064,4.38893333333,5.52143333333,5.9594
577.58,4.863,7.40916666667,4.3116,4.82994358974,3.8344,5.6292,4.41093333333,5.54106666667,5.98133333333
577.92,4.8476,7.41943333333,4.30313333333,4.83513333333,3.82713333333,5.6074,4.38633333333,5.53053333333,5.97193333333
578.26,4.84933333333,7.44683333334,4.30186666667,4.83294871795,3.817,5.5966,4.35626666667,5.52726666667,5.9732
578.60,4.86306666667,7.49266666667,4.3222,4.84030769231,3.82826666666,5.61333333333,4.37293333333,5.54423333333,6.00373333333
578.94,4.8542,7.5427,4.33693333333,4.84282051282,3.83286666667,5.6184,4.35646666667,5.53986666667,6.0218
579.28,4.88646666667,7.59953333333,4.3896,4.89774358974,3.87313333333,5.64933333333,4.40606666666,5.57043333333,6.06513333333
579.61,4.8808,7.61313333333,4.39,4.90291794872,3.8514,5.62813333333,4.3804,5.5674,6.08653333333
579.95,4.89153333334,7.6586,4.40453333333,4.92938974359,3.85746666667,5.64526666667,4.37613333333,5.58406666667,6.10966666667
580.29,4.93233333333,7.69323333333,4.43813333333,4.96853846154,3.8882,5.66386666667,4.38513333333,5.59266666667,6.1368
580.63,4.91193333333,7.68523333333,4.4156,4.94205641026,3.868,5.64213333333,4.36593333333,5.57046666667,6.124
580.97,4.91933333333,7.69346666667,4.412,4.95306153846,3.8578,5.6688,4.35493333333,5.5604,6.1128
581.31,4.91733333333,7.72936666667,4.41113333333,4.97054871795,3.86866666667,5.6724,4.35233333333,5.5412,6.11073333333
581.65,4.986,7.8024,4.46913333333,5.0416974359,3.93006666667,5.76093333333,4.42566666667,5.6052,6.18926666667
581.98,5.0164,7.85603333333,4.49193333333,5.08866666667,3.97426666667,5.79333333333,4.47686666667,5.64506666667,6.2398
582.32,5.0506,7.8958,4.51166666667,5.14139487179,4.00406666667,5.8092,4.51373333333,5.68143333333,6.27406666667
582.66,5.0964,7.92966666667,4.5558,5.18596410256,4.04466666667,5.84313333333,4.56613333333,5.7366,6.3368
583.00,5.0854,7.9259,4.53546666667,5.17523076923,4.03846666667,5.83386666666,4.5416,5.73476666667,6.341
583.34,5.04093333333,7.91613333333,4.49006666667,5.14423076923,4.00753333333,5.80273333333,4.4942,5.67903333333,6.30066666667
583.68,5.01833333333,7.9272,4.47886666667,5.1469025641,4.0078,5.78,4.50353333333,5.6852,6.28586666667
584.01,4.96746666667,7.91006666667,4.44573333334,5.12853846154,3.97826666667,5.7526,4.47026666667,5.65656666667,6.26673333333
584.35,4.9492,7.90513333333,4.4212,5.12845128205,3.952,5.74446666667,4.45886666667,5.6401,6.25293333333
584.69,4.93733333333,7.92206666667,4.40126666667,5.11920512821,3.9378,5.7312,4.43866666667,5.6305,6.2644
585.03,4.90866666667,7.92946666667,4.39293333333,5.11161538462,3.9012,5.70073333333,4.42773333333,5.6298,6.24713333333
585.37,4.89466666666,7.91596666667,4.3692,5.0873025641,3.87113333333,5.66593333333,4.388,5.6058,6.23166666667
585.70,4.874,7.89303333333,4.3606,5.06644615385,3.8424,5.63846666667,4.3604,5.59023333333,6.22246666667
586.04,4.82493333334,7.8746,4.33,5.04351794872,3.8162,5.61873333333,4.31133333333,5.54576666667,6.18873333333
586.38,4.8076,7.8913,4.31993333333,5.06198974359,3.81606666667,5.61446666667,4.29866666667,5.52446666667,6.14513333333
586.72,4.8518,7.9631,4.37573333333,5.13961025641,3.858,5.67726666667,4.363,5.58233333333,6.19686666667
587.06,4.87713333333,7.9828,4.4158,5.17085641025,3.882,5.709,4.41293333333,5.6157,6.2118
587.39,4.88873333333,8.0049,4.4228,5.20525641026,3.89033333333,5.72113333333,4.41646666667,5.6129,6.19833333333
587.73,4.91973333333,8.041,4.44413333333,5.24158461539,3.9154,5.75026666667,4.4494,5.6517,6.2124
588.07,4.93226666667,8.06583333333,4.48126666667,5.26587179487,3.9398,5.7596,4.4664,5.66776666667,6.2412
588.41,4.95653333333,8.09953333333,4.5276,5.29011794872,3.97253333333,5.77873333333,4.49526666666,5.6967,6.27306666667
588.74,4.9928,8.14386666667,4.5528,5.31655384615,4.0104,5.8256,4.5232,5.7488,6.3152
589.08,5.00146666667,8.18733333333,4.57253333333,5.35027179487,4.0324,5.8434,4.55113333333,5.7762,6.33846666667
589.42,5.021,8.25296666667,4.5976,5.40824102564,4.06446666667,5.87313333334,4.58033333333,5.82296666667,6.351
589.76,4.98213333333,8.25183333333,4.5832,5.39907692308,4.04806666667,5.85273333333,4.568,5.80833333333,6.32933333333
590.09,4.97266666667,8.25753333334,4.56306666667,5.39221538461,4.03686666667,5.83726666667,4.55386666667,5.79593333333,6.33646666667
590.43,4.95286666667,8.23759999999,4.53726666667,5.37042564102,4.01886666667,5.80013333333,4.5202,5.7742,6.29246666667
590.77,4.95986666667,8.27900000001,4.54193333333,5.41380512821,4.0382,5.83166666667,4.529,5.81836666667,6.31686666667
591.11,4.9468,8.28590000001,4.51733333333,5.39479487179,4.0232,5.8316,4.5118,5.81563333333,6.3314
591.44,4.95266666667,8.31456666667,4.51173333333,5.39282051282,4.02946666667,5.83966666667,4.50846666667,5.82276666667,6.35073333333
591.78,4.94093333333,8.35346666666,4.48893333333,5.40523076923,4.02266666667,5.83466666667,4.50206666667,5.8339,6.3334
592.12,4.9174,8.35483333333,4.46226666667,5.39999487179,3.9934,5.82033333333,4.48493333333,5.8191,6.30713333334
592.46,4.89286666667,8.3505,4.4408,5.39023589744,3.97893333333,5.7956,4.468,5.78963333333,6.29793333333
592.79,4.904,8.3732,4.45926666666,5.41484615385,3.98473333333,5.81886666666,4.48633333333,5.7963,6.30953333333
593.13,4.82913333333,8.31703333333,4.3906,5.35023076923,3.91986666667,5.76933333333,4.4212,5.70866666667,6.24766666667
593.47,4.88986666667,8.38196666667,4.4244,5.41602051282,3.95646666666,5.82073333333,4.47506666666,5.75816666667,6.3014
593.80,4.867,8.37996666667,4.40353333333,5.40207179487,3.9218,5.795,4.46186666667,5.74983333333,6.272
594.14,4.8282,8.37426666667,4.367,5.38791282051,3.89313333333,5.76726666667,4.4426,5.72893333333,6.25886666667
594.48,4.8162,8.3783,4.3442,5.3742,3.8608,5.73993333333,4.41493333333,5.69213333333,6.22466666667
594.81,4.79526666666,8.3702,4.32106666667,5.36138461538,3.83993333333,5.722,4.40113333333,5.68123333333,6.19613333333
595.15,4.769,8.38573333333,4.31213333333,5.36552820513,3.8138,5.70773333333,4.391,5.66963333333,6.17306666667
595.49,4.78646666667,8.41596666666,4.3338,5.38914871795,3.81633333333,5.735,4.4042,5.68456666667,6.18086666667
595.82,4.79813333334,8.43736666666,4.33513333333,5.4111948718,3.82713333333,5.75593333333,4.411,5.7043,6.21633333333
596.16,4.761,8.42423333334,4.30886666667,5.39292820513,3.7874,5.7276,4.37766666667,5.67343333333,6.1822
596.50,4.73026666667,8.40696666666,4.28,5.36902051282,3.7588,5.7034,4.3366,5.6538,6.15786666667
596.83,4.77126666667,8.46179999999,4.31693333333,5.40016923077,3.77966666667,5.73813333333,4.36453333333,5.677,6.20593333333
597.17,4.73606666667,8.44376666667,4.29273333333,5.35973333333,3.7396,5.70686666667,4.32873333333,5.6556,6.17726666666
597.51,4.7058,8.43406666667,4.28326666667,5.34955384615,3.70886666667,5.69953333333,4.30906666667,5.6438,6.17173333333
597.84,4.6846,8.43446666666,4.27366666667,5.34475384615,3.67793333333,5.68733333333,4.29286666667,5.62303333333,6.1626
598.18,4.64606666667,8.43563333333,4.26866666667,5.32515384616,3.66186666667,5.67186666667,4.28086666666,5.61493333333,6.16726666667
598.52,4.6594,8.47896666666,4.3086,5.37035384615,3.6932,5.70166666667,4.30053333333,5.64796666667,6.1966
598.85,4.59713333333,8.43386666666,4.2532,5.31297948718,3.63566666667,5.6508,4.24046666667,5.58916666667,6.1508
599.19,4.527,8.38666666667,4.19866666667,5.26195384615,3.5814,5.58986666667,4.15806666667,5.52636666667,6.11426666667
599.53,4.455,8.36190000001,4.1338,5.20346153846,3.5258,5.53406666667,4.09346666667,5.4642,6.05093333333
599.86,4.46886666667,8.38876666667,4.13726666667,5.22395897436,3.5374,5.53646666667,4.10846666667,5.4839,6.0666
600.20,4.44606666667,8.40600000001,4.1134,5.22281538461,3.505,5.52106666667,4.10126666666,5.46113333333,6.04533333333
600.53,4.40193333333,8.37249999999,4.07246666667,5.20051282051,3.47233333333,5.47693333333,4.07213333333,5.46523333333,6.0086
600.87,4.36426666667,8.34403333333,4.01906666667,5.18466666667,3.41686666667,5.44206666667,4.02713333333,5.40313333333,5.96573333333
601.21,4.35633333333,8.37223333333,4.01306666667,5.1872,3.42766666667,5.447,4.03446666667,5.40836666667,5.97466666667
601.54,4.36806666667,8.41383333333,4.01686666667,5.2045025641,3.43926666667,5.47193333333,4.0352,5.425,5.9852
601.88,4.38533333333,8.46026666667,4.0218,5.23432307693,3.45606666667,5.4848,4.05866666667,5.44553333333,6.00466666667
602.21,4.37286666667,8.4629,3.99893333333,5.21837435897,3.42093333333,5.45686666667,4.03906666667,5.42706666667,5.98946666667
602.55,4.39673333333,8.5005,4.0088,5.24678974359,3.4308,5.46293333333,4.04493333333,5.4411,5.98146666667
602.88,4.4294,8.5416,4.02613333333,5.28106666667,3.45846666667,5.49246666667,4.08893333333,5.47126666667,5.9962
603.22,4.45353333334,8.58693333333,4.06626666667,5.33662051282,3.47726666667,5.51193333333,4.13126666667,5.4965,6.01473333333
603.56,4.4666,8.62356666667,4.09126666667,5.35867692308,3.49633333333,5.5476,4.14913333333,5.5141,6.016
603.89,4.48766666667,8.65093333333,4.1126,5.39211794872,3.5228,5.57833333333,4.17086666667,5.5402,6.03313333333
604.23,4.51346666667,8.7039,4.14106666667,5.42680512821,3.543,5.61233333333,4.2074,5.56033333333,6.06773333333
604.56,4.52446666667,8.73773333333,4.1556,5.44986666667,3.5664,5.61426666667,4.22473333333,5.5839,6.08213333333
604.90,4.51706666667,8.74580000001,4.15113333333,5.45854871795,3.5542,5.6132,4.2102,5.573,6.07326666667
605.23,4.522,8.74820000001,4.15446666667,5.45846153846,3.55246666667,5.60673333333,4.21466666666,5.57033333333,6.07033333333
605.57,4.54273333333,8.76280000001,4.16686666667,5.48502564103,3.56346666667,5.62546666666,4.22206666667,5.57266666667,6.08726666667
605.90,4.53533333333,8.76900000001,4.16833333333,5.50170769231,3.564,5.62453333333,4.2174,5.55273333333,6.07766666667
606.24,4.57186666667,8.82700000001,4.2136,5.55575897436,3.6068,5.67586666667,4.26706666667,5.59566666667,6.13713333333
606.58,4.57773333333,8.85666666667,4.2366,5.57618974359,3.61246666667,5.68826666667,4.27486666667,5.61136666667,6.16906666667
606.91,4.571,8.87706666667,4.23933333333,5.57844615385,3.606,5.68566666667,4.2504,5.61193333333,6.16726666667
607.25,4.5598,8.87326666667,4.21673333333,5.57675384615,3.58153333333,5.6502,4.24046666667,5.60086666667,6.179
607.58,4.53733333333,8.87523333334,4.18973333333,5.55717435897,3.55046666667,5.6158,4.21773333333,5.5658,6.1854
607.92,4.53973333333,8.88636666667,4.1848,5.57472307692,3.54666666666,5.62013333333,4.2024,5.56706666667,6.1972
608.25,4.55906666667,8.91476666667,4.21853333333,5.59691282051,3.558,5.65153333333,4.21826666667,5.57383333333,6.2346
608.59,4.59693333333,8.94443333333,4.22853333333,5.62241025641,3.57453333333,5.6676,4.2266,5.59283333333,6.26673333333
608.92,4.61466666667,8.97056666667,4.24266666667,5.64201025641,3.57153333333,5.66966666667,4.221,5.59566666667,6.2894
609.26,4.59366666667,8.95139999999,4.2192,5.6264974359,3.5378,5.6212,4.19666666667,5.56066666667,6.29373333333
609.59,4.59633333333,8.95186666667,4.19366666667,5.61198974359,3.5098,5.60786666667,4.1856,5.5537,6.3218
609.93,4.61673333333,8.96210000001,4.20566666666,5.63105641026,3.5076,5.60613333333,4.17866666667,5.5578,6.35273333333
610.26,4.61613333333,8.96466666667,4.1826,5.64119487179,3.5006,5.5946,4.17686666667,5.53073333333,6.37393333333
610.60,4.6234,8.9514,4.1652,5.6456974359,3.4954,5.57726666667,4.1724,5.51566666667,6.40726666667
610.93,4.60926666667,8.94956666666,4.14726666667,5.6354,3.46766666667,5.5742,4.13933333333,5.49413333333,6.39333333333
611.27,4.621,8.96989999999,4.159,5.64148205128,3.4702,5.58313333334,4.13553333333,5.50686666667,6.4074
611.60,4.604,8.95163333334,4.13946666667,5.61837948718,3.45113333334,5.55846666667,4.11273333333,5.47233333333,6.38506666667
611.93,4.62013333333,8.98919999999,4.1402,5.63110769231,3.4634,5.54133333333,4.1234,5.48063333333,6.4062
612.27,4.63053333333,9.02129999999,4.16113333333,5.66301025641,3.48266666667,5.56293333333,4.1596,5.49313333333,6.44706666667
612.60,4.6268,9.06233333334,4.154,5.68456410257,3.48933333333,5.5692,4.1866,5.5121,6.45586666667
612.94,4.63146666666,9.08763333333,4.15813333333,5.68284102564,3.49486666667,5.59186666667,4.19926666667,5.53026666667,6.4074
613.27,4.68193333333,9.18973333333,4.2426,5.74190769231,3.57226666667,5.6638,4.26466666667,5.59153333333,6.4416
613.61,4.6176,9.18410000001,4.20586666667,5.71128717949,3.52346666667,5.63353333333,4.2358,5.5474,6.37046666667
613.94,4.6308,9.23546666667,4.22946666667,5.72553333333,3.538,5.6564,4.24706666667,5.57073333333,6.3468
614.28,4.66293333333,9.30626666665,4.27933333333,5.76338461538,3.55633333333,5.70906666667,4.28846666667,5.6088,6.34366666667
614.61,4.6226,9.31246666666,4.25413333333,5.7387948718,3.53506666667,5.67226666667,4.25913333333,5.5717,6.31193333333
614.94,4.57486666667,9.30543333334,4.2172,5.71094871795,3.50433333334,5.62746666667,4.2334,5.53053333333,6.2552
615.28,4.55866666667,9.35050000001,4.22333333333,5.72696410257,3.49046666667,5.60966666667,4.2398,5.52253333333,6.2488
615.61,4.5426,9.35523333334,4.20233333333,5.74124615385,3.47686666666,5.63346666667,4.23346666667,5.527,6.2304
615.95,4.51306666667,9.3343,4.16826666667,5.7039025641,3.43413333333,5.583,4.18453333333,5.47383333333,6.15333333333
616.28,4.46646666667,9.3211,4.13893333333,5.68511282051,3.3928,5.53673333333,4.12806666667,5.41476666667,6.10613333333
616.61,4.5198,9.39286666667,4.20573333334,5.75795897436,3.43666666667,5.5784,4.1658,5.46103333333,6.1612
616.95,4.5094,9.38203333334,4.19506666667,5.77738974359,3.42706666667,5.5762,4.16493333334,5.45656666667,6.16026666667
617.28,4.52286666667,9.41456666666,4.2172,5.78303076923,3.44753333333,5.58073333333,4.1832,5.48503333333,6.17
617.62,4.57386666667,9.46143333332,4.284,5.83128205128,3.50653333333,5.638,4.22533333333,5.5362,6.235
617.95,4.5678,9.49856666667,4.27906666667,5.8214,3.52093333333,5.63193333333,4.21246666667,5.53796666667,6.24293333333
618.28,4.65833333333,9.60533333334,4.38446666667,5.92097948718,3.59313333333,5.73766666667,4.30293333333,5.62293333333,6.3304
618.62,4.69986666667,9.6485,4.42413333333,5.96062051283,3.62826666667,5.78213333333,4.33806666667,5.6645,6.3686
618.95,4.72233333333,9.67906666667,4.45,5.99228717948,3.65393333333,5.82753333333,4.3554,5.68673333334,6.39133333333
619.28,4.68526666667,9.6743,4.42646666667,5.94916923077,3.60433333333,5.77153333333,4.31033333333,5.64813333333,6.33073333333
619.62,4.67946666666,9.69203333332,4.40626666667,5.94834358974,3.5832,5.76033333333,4.30486666667,5.65413333333,6.32126666667
619.95,4.6548,9.6798,4.37446666667,5.91372307693,3.56166666667,5.7632,4.28173333333,5.64343333333,6.31146666667
620.28,4.64226666667,9.70066666665,4.3482,5.89825641025,3.54713333333,5.762,4.26606666667,5.63566666667,6.30993333333
620.62,4.6394,9.70080000001,4.3286,5.88016410257,3.5238,5.73006666667,4.2346,5.6202,6.27013333333
620.95,4.70306666667,9.79536666666,4.35953333333,5.93979487179,3.5664,5.79553333333,4.2792,5.67163333333,6.3324
621.28,4.66906666667,9.79263333335,4.2974,5.91338974358,3.5242,5.75,4.26386666667,5.64686666667,6.26826666667
621.62,4.67133333333,9.80176666667,4.2676,5.92755897436,3.508,5.76026666667,4.28893333333,5.6427,6.27513333333
621.95,4.65206666667,9.80076666667,4.21733333333,5.89445128204,3.47213333333,5.72526666667,4.25266666667,5.61666666667,6.24693333333
622.28,4.67426666667,9.87719999999,4.23386666667,5.93725128206,3.473,5.75613333334,4.26486666667,5.65993333333,6.2458
622.62,4.6812,9.8871,4.21566666667,5.94402564103,3.45886666667,5.76426666667,4.2688,5.67963333334,6.2202
622.95,4.7302,9.96590000001,4.27286666667,6.01954358974,3.494,5.85446666666,4.33853333333,5.75556666667,6.274
623.28,4.74706666667,10.0197666667,4.30566666667,6.05612307692,3.50446666667,5.8808,4.36886666667,5.773,6.28906666667
623.62,4.8184,10.1209666667,4.371,6.13554871795,3.54906666667,5.9298,4.42,5.83063333333,6.3462
623.95,4.8154,10.1156666667,4.34973333333,6.13984615384,3.5278,5.92446666667,4.41273333333,5.82273333333,6.34026666667
624.28,4.80986666667,10.1769666667,4.35126666667,6.16176923076,3.53713333333,5.96306666667,4.42366666667,5.8241,6.3694
624.62,4.8088,10.1908666667,4.35033333333,6.16826666667,3.529,5.96373333333,4.41786666667,5.80116666667,6.3736
624.95,4.77126666667,10.2095333333,4.3098,6.15015384615,3.4854,5.94873333333,4.3784,5.76753333333,6.34293333333
625.28,4.7754,10.2414666667,4.35553333333,6.18126153846,3.49046666667,5.94106666667,4.3814,5.7854,6.3438
625.61,4.8042,10.2717,4.3978,6.22090256411,3.53933333333,5.97193333333,4.42573333333,5.8342,6.3978
625.95,4.81813333333,10.2812666667,4.40786666667,6.22680000001,3.55746666667,5.98413333333,4.44126666667,5.8307,6.437
626.28,4.83766666667,10.3150666667,4.42993333333,6.24553846155,3.58213333333,6.00546666667,4.463,5.83036666667,6.45866666667
626.61,4.85453333333,10.3162,4.43246666667,6.25577948717,3.60433333333,6.00213333333,4.457,5.82686666667,6.4918
626.94,4.864,10.3517666667,4.45406666667,6.28229230769,3.63573333333,6.0314,4.4682,5.85453333333,6.52846666667
627.28,4.87093333333,10.3585,4.45913333333,6.29924615384,3.65146666667,6.03473333333,4.4894,5.87966666667,6.52426666667
627.61,4.88553333333,10.4141,4.49353333333,6.3249025641,3.6712,6.04826666667,4.50666666667,5.9041,6.5608
627.94,4.927,10.4424666667,4.522,6.34706666667,3.68033333333,6.04773333333,4.5358,5.94236666667,6.57093333333
628.27,4.949,10.4576666667,4.52413333333,6.3759128205,3.7036,6.07346666666,4.56153333333,5.9724,6.6
628.61,4.93706666667,10.4213666667,4.5306,6.37148205128,3.67266666667,6.03353333333,4.537,5.9601,6.59993333333
628.94,4.995,10.4845,4.5552,6.41136410257,3.71193333333,6.0774,4.5578,6.00396666667,6.617
629.27,5.0344,10.5621333333,4.5752,6.45805641026,3.7288,6.10346666667,4.57293333333,6.03453333333,6.64453333333
629.60,5.046,10.5718666667,4.56433333333,6.4620974359,3.73513333333,6.10393333333,4.56766666667,6.0474,6.62733333333
629.94,5.07013333333,10.6313333333,4.5836,6.50251282051,3.74266666667,6.09593333333,4.586,6.07643333333,6.6728
630.27,5.08453333333,10.6800666667,4.59126666666,6.53246153847,3.75073333333,6.11006666667,4.58786666667,6.08343333333,6.6868
630.60,5.12153333333,10.728,4.5988,6.55096410256,3.75573333333,6.11606666667,4.5908,6.09213333333,6.74093333333
630.93,5.15353333333,10.7858333333,4.6234,6.57166153847,3.7646,6.14206666667,4.60166666667,6.1088,6.7728
631.26,5.1686,10.8073333333,4.6048,6.58138461538,3.76853333334,6.1626,4.6176,6.112,6.77126666667
631.60,5.13146666667,10.809,4.56173333333,6.56865641026,3.751,6.14206666667,4.59426666666,6.0707,6.75806666667
631.93,5.17586666667,10.8773,4.59386666667,6.6024102564,3.7626,6.14966666667,4.60946666667,6.10746666667,6.79473333333
632.26,5.25493333333,10.9882333333,4.65406666666,6.67189230769,3.82513333334,6.2252,4.6772,6.17276666666,6.87413333333
632.59,5.192,10.9577333333,4.5868,6.63933333334,3.76453333334,6.1928,4.6334,6.1085,6.85593333333
632.92,5.16113333333,10.9617666667,4.566,6.61551794872,3.7612,6.19746666667,4.6238,6.06793333333,6.80773333333
633.26,5.1796,11.0337666667,4.60646666667,6.66421538462,3.76886666667,6.22646666667,4.66706666667,6.0706,6.859
633.59,5.17186666667,11.0390666667,4.59026666666,6.65846666667,3.77753333333,6.23933333333,4.66286666667,6.06413333333,6.82306666667
633.92,5.2004,11.0916333333,4.60733333333,6.69098461539,3.78473333333,6.26373333333,4.69106666666,6.09756666667,6.8352
634.25,5.20946666667,11.1198666667,4.63586666667,6.73583589744,3.81266666667,6.32293333333,4.72946666667,6.13746666667,6.8362
634.58,5.1864,11.1176333333,4.63093333333,6.74961025642,3.81133333333,6.33286666667,4.74453333333,6.14096666667,6.853
634.91,5.151,11.1231,4.61546666667,6.73332820513,3.79913333333,6.32466666667,4.72893333334,6.10523333333,6.8458
635.25,5.2064,11.2062,4.674,6.78745128206,3.83146666667,6.38106666667,4.78513333333,6.14473333333,6.90333333333
635.58,5.15326666667,11.1773666666,4.64653333333,6.75547692308,3.79453333333,6.36373333333,4.7504,6.10046666667,6.86673333333
635.91,5.14446666667,11.1837,4.6498,6.76717948718,3.7948,6.3684,4.74973333333,6.10316666667,6.88273333333
636.24,5.20453333333,11.2344666667,4.69986666667,6.82523589743,3.83753333333,6.42333333333,4.7914,6.14896666667,6.92233333333
636.57,5.21206666667,11.2762666667,4.71466666667,6.87107179488,3.83486666667,6.41953333333,4.82233333333,6.17253333333,6.98393333333
636.90,5.1986,11.2655,4.68653333333,6.86027179487,3.81813333334,6.40146666667,4.79186666667,6.17836666667,6.97093333333
637.23,5.1978,11.2940333333,4.68793333333,6.8692974359,3.792,6.42233333333,4.782,6.17806666667,6.99833333333
637.56,5.14653333333,11.2819,4.6638,6.81962564103,3.78626666667,6.38126666667,4.75533333333,6.14816666667,6.97186666667
637.90,5.1822,11.3269666667,4.67246666667,6.81193333334,3.79793333333,6.35846666666,4.77833333333,6.1607,6.99466666667
638.23,5.2024,11.3892666667,4.66553333333,6.83265128204,3.80773333334,6.34986666667,4.77093333333,6.146,7.01386666667
638.56,5.21413333333,11.4292666667,4.67106666667,6.86047179488,3.79553333333,6.33586666667,4.76053333333,6.16563333333,7.03306666667
638.89,5.18026666667,11.3929333333,4.62926666666,6.82133846153,3.77833333333,6.31053333333,4.7018,6.13473333333,7.033
639.22,5.18386666667,11.4159,4.62313333333,6.83482564103,3.78,6.3246,4.6908,6.12716666667,7.02666666667
639.55,5.26393333333,11.5451,4.6924,6.91690256411,3.89013333333,6.41453333333,4.76226666667,6.2098,7.08133333333
639.88,5.26413333333,11.5857,4.70246666667,6.93134358974,3.91886666667,6.43166666667,4.8028,6.22636666667,7.12146666667
640.21,5.19346666667,11.5172333333,4.6236,6.84929230769,3.8252,6.36673333334,4.70906666667,6.14926666667,7.05853333334
640.54,5.1676,11.5349,4.58713333333,6.83797435897,3.79493333333,6.32813333333,4.66773333333,6.0911,7.0498
640.87,5.1498,11.5334333333,4.5768,6.83269743589,3.78586666667,6.3134,4.6454,6.07113333333,7.0516
641.20,5.16353333333,11.5238333333,4.55513333333,6.85574358974,3.77513333333,6.30226666667,4.63733333333,6.064,7.07153333333
641.53,5.14906666667,11.5435,4.57053333333,6.89678974358,3.77866666667,6.33493333333,4.6462,6.06283333333,7.09866666667
641.87,5.1746,11.5739666667,4.592,6.93430769231,3.8072,6.38533333333,4.6804,6.10703333333,7.1276
642.20,5.22966666667,11.6185666667,4.65173333333,7.00988205129,3.86953333333,6.44646666667,4.72033333333,6.14123333333,7.174
642.53,5.2456,11.6841666667,4.6784,7.07224615385,3.8792,6.47473333333,4.7644,6.17976666667,7.2062
642.86,5.29293333333,11.7287,4.73453333333,7.15265128205,3.93526666667,6.49146666667,4.8048,6.23513333333,7.297
643.19,5.24353333333,11.7061666666,4.652,7.11391794872,3.8674,6.45793333333,4.75746666667,6.17026666667,7.2806
643.52,5.2658,11.7573666667,4.6788,7.12466153847,3.85946666667,6.48486666667,4.76306666667,6.207,7.32933333333
643.85,5.30426666667,11.7823666667,4.7298,7.12978974358,3.87626666667,6.5256,4.78146666667,6.23883333333,7.33106666667
644.18,5.32346666666,11.8124333333,4.78326666667,7.1878051282,3.8994,6.584,4.821,6.2959,7.3414
644.51,5.3174,11.8463333333,4.78226666667,7.20493846154,3.90646666667,6.568,4.83546666667,6.29313333333,7.3508
644.84,5.29533333333,11.8773666666,4.8004,7.20004102564,3.8594,6.57366666667,4.82773333333,6.2246,7.37666666667
645.17,5.2274,11.8570666667,4.75066666667,7.14951282052,3.8076,6.4944,4.77853333333,6.1672,7.3366
645.50,5.25326666667,11.8903,4.7996,7.20131794872,3.87733333333,6.51546666667,4.81,6.20143333333,7.36733333333
645.83,5.25173333333,11.9225666667,4.79966666667,7.20981025642,3.88226666667,6.53226666667,4.83346666667,6.2426,7.38526666667
646.16,5.19553333333,11.9223,4.73966666667,7.18659487179,3.85973333333,6.52006666667,4.803,6.22736666667,7.353
646.49,5.22366666667,11.9940666667,4.7604,7.20046153846,3.895,6.5464,4.88653333333,6.2561,7.36813333333
646.82,5.21033333333,11.9835666667,4.78946666667,7.20805641025,3.89213333333,6.53386666667,4.8804,6.2461,7.38926666667
647.15,5.20313333333,11.9863333334,4.8318,7.2492051282,3.94146666667,6.5586,4.89706666667,6.23226666667,7.3922
647.48,5.2738,12.1269666667,4.89266666666,7.3924102564,4.0462,6.6484,4.98893333333,6.31616666667,7.47973333333
647.81,5.31986666667,12.1824333333,4.94113333333,7.44837948718,4.10986666667,6.7076,5.0552,6.3515,7.5682
648.14,5.3494,12.1965333333,4.9618,7.48155384616,4.14333333333,6.74306666667,5.06966666667,6.37213333333,7.58013333333
648.47,5.3738,12.2353666667,4.94813333333,7.52011282052,4.1822,6.74933333333,5.07906666667,6.434,7.54866666667
648.80,5.3858,12.2733,4.91346666666,7.54391282052,4.1724,6.76906666667,5.0718,6.43976666667,7.50513333333
649.13,5.36786666667,12.2849333333,4.89353333333,7.52685641026,4.11033333333,6.76586666667,5.04726666667,6.4174,7.48773333333
649.46,5.37633333333,12.3242666667,4.89953333333,7.55846666667,4.116,6.77446666667,5.06846666667,6.43206666666,7.48706666667
649.79,5.38393333333,12.3429333333,4.9,7.58327692308,4.1022,6.73353333333,5.0714,6.41813333333,7.45913333333
650.11,5.35573333333,12.3551666667,4.89413333333,7.57026666667,4.0804,6.72646666667,5.04333333333,6.4199,7.43686666667
650.44,5.306,12.3613333333,4.84813333333,7.54763589744,4.04446666667,6.67793333333,5.00106666667,6.3757,7.3748
650.77,5.28586666667,12.4089333333,4.8038,7.56514358975,4.03586666667,6.64426666667,4.9976,6.37206666667,7.36546666666
651.10,5.3386,12.4648666667,4.8616,7.61666153846,4.09786666667,6.66293333333,5.05626666667,6.42336666667,7.43186666667
