wavelength,Back_CyaCaef,Belly_CyaCaef,Breast_CyaCaef,Crissum_CyaCaef,Crown_CyaCaef,DorTail_CyaCaef,Patch10_CyaCaef,Rump_CyaCaef,Throat_CyaCaef,WingTip_CyaCaef
565.01,21.6935333333,54.1844,35.4778666667,48.0558666667,14.9559,14.8389333333,25.977,28.093,30.5961333333,7.70520000001
565.35,21.6445333333,54.1639333333,35.4177333333,48.0324666667,14.9285,14.7928,25.9232666667,28.0268,30.6217333333,7.67966666666
565.69,21.6512666667,54.1162666667,35.36,48.0196,14.9455333333,14.8085333333,25.9024666667,27.9965333333,30.6302,7.7056
566.03,21.6430666667,54.1034666667,35.3090666666,48.0205333333,14.966,14.8173333333,25.8714,27.9631333333,30.6728666667,7.71999999999
566.37,21.5527333333,54.0696666667,35.1896,48.0044,14.8743,14.7237333333,25.7553333333,27.8352666667,30.66,7.64433333333
566.71,21.5080666667,54.0618,35.1202666667,47.9982,14.8808333333,14.7043333333,25.7184,27.7723333334,30.6802666667,7.6404
567.05,21.4511333333,54.0598666667,35.0438666667,47.9824666667,14.8600666667,14.6834,25.6501333333,27.7007333333,30.7164,7.60833333333
567.39,21.4011333333,54.0142666667,34.9958666667,47.9203333334,14.8711666667,14.6484666667,25.6058666667,27.6180666667,30.7502666667,7.60326666666
567.73,21.3689333333,53.9963333333,34.9248666667,47.9078666667,14.8460333333,14.6083333333,25.5374666667,27.5506,30.7623333333,7.59913333333
568.07,21.3982,54.0268,34.9072,47.943,14.8854666667,14.6316,25.5416,27.5628666666,30.8702666667,7.64739999999
568.41,21.37,54.0434666667,34.8528666667,47.9409333333,14.8528666667,14.6139333333,25.533,27.5147333333,30.9156666667,7.6236
568.75,21.3579333333,54.0513333333,34.8154666667,48.0021333333,14.8665,14.6070666667,25.5182,27.4991333333,31.0175333333,7.6478
569.09,21.3498,54.0893333333,34.7548666667,48.0901333333,14.8955,14.6388,25.5408,27.4774,31.0874,7.69386666666
569.43,21.2796,54.0112666667,34.6577333334,48.0642666667,14.8614,14.5861333333,25.4601333333,27.3762666667,31.1242,7.67133333333
569.77,21.2306,53.9553333333,34.5622666667,48.0667333333,14.8154,14.5350666667,25.4008666667,27.2829333333,31.1222,7.65020000001
570.11,21.2231333333,53.9668,34.5044666667,48.0776,14.8295333333,14.5471333333,25.4119333333,27.2506666667,31.1913333333,7.65513333333
570.45,21.1979333333,53.9253333333,34.4359333333,48.0831333333,14.8177666667,14.5370666667,25.3679333333,27.1789333333,31.2357333333,7.66046666666
570.79,21.1642666667,53.8392666667,34.3098666667,48.0483333333,14.7759333333,14.4974,25.3202666667,27.1036666667,31.2477333333,7.66006666666
571.13,21.1248666667,53.807,34.2278666667,48.0724,14.7167666667,14.4572666667,25.2734666667,27.0483333334,31.2723333333,7.62266666666
571.47,21.1177333333,53.8331333333,34.1822666666,48.1049333333,14.7439,14.4641333333,25.2814666667,27.0242666667,31.3411333333,7.65486666667
571.81,21.0737333333,53.8175333333,34.1167333333,48.1008666667,14.7294666667,14.4424666667,25.2494666667,26.9276666667,31.3673333333,7.64
572.15,21.0420666666,53.735,34.014,48.0668,14.7509666667,14.4287333333,25.2074,26.875,31.3890666667,7.6616
572.49,21.0783333333,53.7692666667,33.9802666667,48.0921333333,14.8213333333,14.4726666667,25.2445333333,26.8653333333,31.4616666666,7.73766666667
572.83,21.0427333333,53.7439333333,33.8965333333,48.0751333333,14.7863333333,14.4182,25.2000666667,26.7924,31.4819333333,7.69793333334
573.17,20.9921333333,53.7329333333,33.7894666666,48.0396,14.7447333333,14.3804,25.1639333333,26.7123333333,31.5070666667,7.70100000001
573.51,20.945,53.7338,33.7185333333,48.023,14.7335333333,14.3507333334,25.1076666667,26.6497333333,31.5406,7.69766666667
573.85,20.9216,53.6548666666,33.6402,47.9902,14.7431333333,14.3402,25.0455333333,26.5912,31.5624666667,7.74106666667
574.19,20.8845333333,53.6384666667,33.5486666667,47.9701333333,14.7293666667,14.2910666667,24.9697333333,26.5348,31.6016,7.71173333333
574.53,20.844,53.6276,33.4942666667,47.973,14.763,14.2831333333,24.9471333333,26.4748666667,31.6538,7.72333333334
574.87,20.8092666667,53.561,33.3819333333,47.9318666667,14.7566,14.2728666667,24.8978,26.3803333333,31.6704666666,7.74886666667
575.21,20.784,53.4919333333,33.3307333333,47.8939333333,14.7690333334,14.3057333333,24.8873333333,26.3238666667,31.7264666667,7.792
575.55,20.7245333333,53.4387333333,33.2272666667,47.8444666667,14.7399333333,14.2753333333,24.8367333333,26.2524666667,31.76,7.79473333334
575.89,20.7062,53.4625333333,33.1638,47.868,14.7401666667,14.2956666667,24.8276,26.2028,31.8043333333,7.83806666666
576.22,20.5998666667,53.3677333333,33.0152666667,47.7659333333,14.6305666667,14.2046,24.6993333333,26.0585333333,31.7644,7.74326666667
576.56,20.5492,53.2856666667,32.9283333333,47.7043333333,14.6158666667,14.1999333333,24.6298666667,25.9665333333,31.8037333333,7.78146666666
576.90,20.5608,53.2294666667,32.871,47.7116666667,14.6722,14.2511333333,24.6103333333,25.9337333334,31.8825333333,7.83653333334
577.24,20.5214666667,53.1266666667,32.7318,47.6329333333,14.6530666667,14.258,24.5635333333,25.8624666667,31.8984,7.86126666666
577.58,20.4695333333,53.0761333333,32.6093333333,47.6142666667,14.6414333333,14.2350666667,24.5062,25.7855333333,31.9112,7.83533333333
577.92,20.3992,52.9774666666,32.4843333333,47.5533333333,14.5973333333,14.1999333333,24.4618,25.6729333333,31.8811333333,7.83639999999
578.26,20.3036666667,52.8698666667,32.3406666667,47.4782666667,14.5274,14.134,24.3628,25.5379333333,31.8512,7.79293333333
578.60,20.3209333333,52.9444,32.2991333333,47.5641333333,14.5837666667,14.1562666667,24.3930666667,25.5147333333,31.9534,7.83873333334
578.94,20.2403333333,52.9230666666,32.1344,47.5236666667,14.5028333334,14.0477333333,24.2812666667,25.361,31.911,7.75293333333
579.28,20.1856666667,52.8832666667,32.0516666667,47.5356,14.4818,14.0369333333,24.2190666667,25.2663333333,31.9282,7.7604
579.61,20.0827333333,52.8409333333,31.9472666667,47.4984666667,14.4001333333,13.9423333333,24.1176666667,25.1122666667,31.942,7.66446666667
579.95,20.0826,52.8198,31.8835333333,47.5249333333,14.4604,13.9799333333,24.1202,25.073,31.9997333333,7.72646666667
580.29,20.0622666667,52.7748,31.7713333334,47.5416,14.4665,13.9636,24.0936,25.0122666667,32.0511333333,7.73673333333
580.63,19.9842,52.853,31.6855333333,47.5668666667,14.4105,13.9072,24.0546666667,24.9148,32.0917333333,7.68400000001
580.97,19.9178,52.7662666666,31.5845333333,47.5373333333,14.3676666667,13.8568666667,23.9972666667,24.7901333333,32.111,7.62126666666
581.31,19.8804,52.7676,31.5096666667,47.5736666667,14.3615666667,13.8188666667,23.9538,24.6828666666,32.1983333333,7.61526666667
581.65,19.8608,52.763,31.4539333333,47.5981333333,14.367,13.8323333333,23.9291333333,24.5942,32.2886,7.63153333333
581.98,19.8492,52.8067333333,31.3984,47.6438,14.3837,13.8654,23.9368666667,24.5442,32.3856,7.64606666667
582.32,19.7504666667,52.6614,31.2849333333,47.5495333333,14.3715666667,13.8139333333,23.8380666667,24.4356666667,32.3673333333,7.65066666667
582.66,19.7127333333,52.6379333333,31.22,47.6122,14.4009666667,13.7910666667,23.8134666667,24.3975333333,32.4462,7.67833333333
583.00,19.6782,52.6331333333,31.1584,47.6368666666,14.4088666667,13.7836,23.8076,24.3541333333,32.5184666667,7.67833333334
583.34,19.6654666667,52.5842,31.0711333333,47.6386666667,14.4212333333,13.7884,23.7788,24.2906,32.5994,7.768
583.68,19.5674,52.5646,30.9635333333,47.6576,14.3475666667,13.7047333333,23.7018666667,24.1602,32.6366,7.72933333333
584.01,19.4925333333,52.5172666667,30.8678,47.6126666667,14.3368333333,13.6719333333,23.6398,24.0326,32.6186666667,7.72400000001
584.35,19.4614666667,52.4654666667,30.8009333333,47.6314,14.3007,13.6608666667,23.5945333333,23.9726666667,32.6872666667,7.73286666666
584.69,19.4452,52.4759333333,30.7406666667,47.6954666667,14.3688666667,13.6882666667,23.5867333333,23.9378666667,32.7709333333,7.8114
585.03,19.3822666666,52.5042666667,30.6762,47.6692666667,14.3331,13.6825333333,23.5672666667,23.8726,32.7921333333,7.81886666667
585.37,19.3308,52.3914,30.561,47.592,14.3083333333,13.6661333333,23.5081333333,23.7958,32.7822,7.8472
585.70,19.29,52.2964666667,30.4373333333,47.5052666667,14.2753666666,13.6462,23.4211333333,23.6766,32.7462,7.86260000001
586.04,19.2917333333,52.3282,30.3709333333,47.4928666667,14.2281333333,13.6218,23.3849333333,23.5702666667,32.8303333333,7.85546666667
586.38,19.3024666667,52.3296666667,30.3418,47.4964,14.2599,13.6889333333,23.3915333333,23.5326666667,32.8965333333,7.93073333333
586.72,19.3274666667,52.3239333333,30.3038666667,47.5015333333,14.3135,13.7404,23.4276666667,23.5127333333,32.9576,8.03479999999
587.06,19.2472,52.337,30.2132,47.5101333333,14.3043,13.6954,23.3703333333,23.4178666666,32.954,8.00766666667
587.39,19.1540666667,52.2628,30.0911333333,47.411,14.2196333333,13.6401333333,23.2537333333,23.2946,32.9096666667,7.98633333333
587.73,19.1008666667,52.2729333333,30.0404,47.4444,14.2176666667,13.6353333333,23.238,23.1946,32.9658,8.00793333334
588.07,19.0269333333,52.2413333333,29.9229333333,47.3678666667,14.2082,13.5704666667,23.1772,23.0771333333,32.9230666667,8.00233333333
588.41,18.9658666666,52.2224,29.8235333333,47.2861333333,14.1294,13.523,23.0984,22.9574,32.9329333333,7.99433333333
588.74,18.8807333333,52.0788,29.714,47.1818666667,14.0883333333,13.4796666667,23.0037333333,22.8256,32.9061333333,7.99193333333
589.08,18.8779333333,52.2064666667,29.7075333333,47.2679333333,14.1221666667,13.4932,23.0323333333,22.8058666667,33.0340666667,8.03193333334
589.42,18.8708666667,52.2753333333,29.7224666667,47.3316,14.1474,13.5034666667,23.0538666667,22.7767333333,33.1325333334,8.09373333333
589.76,18.7214,52.26,29.5972666667,47.3064,14.0703,13.4276,22.99,22.6538666667,33.0749333333,8.01259999999
590.09,18.6226666667,52.1542666667,29.4474,47.2109333333,14.0113666667,13.3622,22.9177333333,22.525,33.0682,7.9586
590.43,18.5380666666,52.0850666667,29.3092666667,47.1534666667,13.9335,13.3024,22.8181333333,22.3422666667,33.0487333333,7.90446666667
590.77,18.5242,51.9639333333,29.2398,47.0705333333,13.9563333333,13.3306,22.8323333333,22.2860666667,33.0595333333,7.97326666666
591.11,18.5195333333,51.9468666667,29.2036,47.0954666667,14.0207666667,13.3790666667,22.8673333333,22.254,33.1327333333,8.05539999999
591.44,18.4714666667,51.9244,29.1310666666,47.0744666667,13.9638333333,13.3246,22.8158666667,22.1864666667,33.1766,8.05706666667
591.78,18.4293333333,51.8455333333,29.0610666667,47.0696666667,13.9614,13.3416,22.7586666667,22.0729333333,33.2214,8.07953333333
592.12,18.3375333333,51.8259333333,28.97,47.0967333333,13.9373333333,13.3066666667,22.7174,21.959,33.2535333333,8.06199999999
592.46,18.3108,51.8658666667,28.9074,47.1481333333,13.9321666667,13.3133333333,22.7163333333,21.8906,33.3094,8.10186666667
592.79,18.2434666667,51.7453333333,28.7652,47.0929333333,13.8997666667,13.2802666667,22.6672666667,21.7782666667,33.2994666666,8.11473333334
593.13,18.1846666667,51.7790666667,28.6922,47.1262,13.8674,13.2276,22.6253333333,21.7252,33.3741333333,8.0916
593.47,18.1597333333,51.6695333333,28.6127333333,47.0765333333,13.8539666667,13.2432,22.5650666667,21.6634,33.4057333333,8.12453333335
593.80,18.1504666667,51.7108666667,28.595,47.0926666667,13.8878,13.2778666667,22.5426666667,21.6240666667,33.458,8.19553333333
594.14,18.0636,51.7122,28.4596666667,47.0567333333,13.8143333333,13.2044666667,22.4562,21.5103333333,33.4606,8.17826666667
594.48,18.0388,51.7779333333,28.4235333333,47.0992,13.8234,13.2026,22.4147333333,21.4554,33.5268666667,8.18273333333
594.81,18.058,51.867,28.4127333333,47.1820666667,13.8358,13.2349333333,22.4384666667,21.4094666667,33.6124666667,8.223
595.15,18.0451333333,51.8898,28.3544666667,47.1546666667,13.8555,13.2809333333,22.4023333333,21.3594666667,33.6422,8.24533333333
595.49,17.9946666667,51.9898,28.2997333333,47.1532,13.843,13.2588666667,22.3878666667,21.3319333333,33.6731333333,8.24046666667
595.82,18.006,52.0601333333,28.2973333333,47.2074666667,13.8747333333,13.291,22.4286,21.3088,33.7342666667,8.28393333335
596.16,17.9588666667,52.0911333333,28.2488,47.2003333333,13.8732333333,13.2829333333,22.4,21.2653333333,33.7906666667,8.28946666666
596.50,17.8758,52.0946,28.181,47.1748,13.8617,13.2355333333,22.3318666667,21.1782666667,33.7834666667,8.27813333335
596.83,17.7674666667,51.9674,28.0390666666,47.0796666666,13.8071333333,13.2025333333,22.2528,21.0328,33.7356666667,8.2608
597.17,17.6907333333,51.9864666667,27.9583333333,47.0942666667,13.7708666667,13.1633333333,22.2068666667,20.9352666667,33.752,8.24033333332
597.51,17.5821333333,51.9175333334,27.847,47.0568666667,13.6878333333,13.0881333333,22.0936666667,20.7898,33.7408,8.18086666666
597.84,17.5176,51.9045333333,27.8345333333,47.0462,13.7083333333,13.0798,22.0789333333,20.7350666667,33.7702,8.17853333333
598.18,17.3785333333,51.85,27.6656,46.9974,13.5826,13.0139333333,21.9818,20.6008666667,33.7549333333,8.09853333333
598.52,17.2319333333,51.7749333333,27.5296,46.9094666667,13.4940666667,12.9170666667,21.8769333333,20.4358,33.7248,7.99966666667
598.85,17.2024,51.8038666667,27.4832,46.9901333333,13.4835666667,12.9022666667,21.8846,20.3863333333,33.795,8.0282
599.19,17.1446,51.6882666667,27.4176,46.9622666667,13.4539,12.8610666667,21.8019333333,20.2468,33.8005333333,8.02193333335
599.53,17.1388666667,51.663,27.3462,46.9655333333,13.483,12.8558666667,21.7679333333,20.1842666667,33.8502,8.08473333333
599.86,17.1308,51.6172666667,27.2894,46.9898,13.5164,12.8694666667,21.7785333334,20.1013333333,33.8942666667,8.13553333332
600.20,17.115,51.6807333333,27.2629333333,47.1083333333,13.5004,12.899,21.8036666667,20.0796,34.0043333333,8.14353333333
600.53,17.0367333333,51.6789333333,27.2076666667,47.1103333333,13.4904666667,12.8626,21.7622,20.0128,34.0211333333,8.13853333333
600.87,17.0950666667,51.8062,27.2575333333,47.2208,13.5900333333,12.9416666666,21.8311333333,20.0454,34.1586,8.26266666667
601.21,17.054,51.814,27.1982,47.2182,13.5978333333,12.9568666667,21.8597333333,19.9959333333,34.1635333333,8.33066666667
601.54,16.9708,51.7694,27.0850666667,47.1747333333,13.5282666667,12.8923333333,21.7724,19.9045333333,34.1814,8.30520000001
601.88,17.0076,51.8508,27.1497333333,47.2614666667,13.6104333333,12.9380666667,21.8167333333,19.8958,34.3063333333,8.40900000001
602.21,16.9408666667,51.8172,27.0572666667,47.2604666667,13.5924333333,12.8846,21.738,19.8175333333,34.3119333333,8.41466666666
602.55,16.8011333333,51.6732,26.9122666667,47.1213333333,13.5455666667,12.8217333333,21.6126,19.6590666667,34.2383333333,8.37819999999
602.88,16.693,51.5842666667,26.7735333333,47.0516,13.4945333333,12.7930666667,21.5574666667,19.5427333333,34.1998,8.3832
603.22,16.5275333333,51.4372666667,26.611,46.9096666667,13.38,12.7144666667,21.4337333333,19.3822,34.1241333333,8.3168
603.56,16.4647333333,51.476,26.5718,46.9496,13.3382666667,12.6901333333,21.3852,19.3079333333,34.1534666667,8.32546666667
603.89,16.4284,51.4146,26.4875333333,46.8608666667,13.271,12.6528666666,21.32,19.1726666667,34.1482666667,8.32906666667
604.23,16.4694,51.4710666667,26.4844666667,46.9248,13.3028666667,12.7000666667,21.3409333333,19.1617333333,34.2261333333,8.39433333335
604.56,16.3613333333,51.3545333333,26.3672666667,46.823,13.2144,12.6408666667,21.2681333333,19.0414,34.1758,8.34873333333
604.90,16.3,51.4111333333,26.3146,46.8908,13.1664333333,12.6098666667,21.2254,18.9627333333,34.2628666667,8.30746666666
605.23,16.302,51.4979333333,26.2626666667,46.9528,13.1733666667,12.6341333333,21.2524,18.9344666667,34.3307333333,8.32073333334
605.57,16.237,51.4418666667,26.133,46.8856666667,13.1041666667,12.5509333333,21.162,18.8130666666,34.2852666667,8.27786666666
605.90,16.1846,51.4105333333,26.0480666667,46.8704,13.0439666667,12.5278666667,21.1369333333,18.7063333333,34.3093333333,8.24873333335
606.24,16.1343333333,51.4172,25.9996666667,46.8495333333,12.9843,12.486,21.1083333333,18.6404,34.3264,8.24026666667
606.58,16.0540666667,51.3996,25.8995333333,46.8388666667,12.9371333333,12.4258666667,21.0701333333,18.5528666667,34.3784,8.21740000001
606.91,16.0156,51.4643333333,25.887,46.8809333333,12.8908666666,12.3844,21.0356666667,18.4750666667,34.4703333333,8.19453333333
607.25,15.9656,51.3546666667,25.7862,46.7898666667,12.8698333334,12.3458666667,21.0002,18.3855333333,34.4712666667,8.1844
607.58,15.8347333333,51.2852666667,25.6707333333,46.7462666667,12.8051,12.2744666667,20.8997333333,18.2445333333,34.4558,8.12086666667
607.92,15.7465333333,51.1571333333,25.5484,46.6537333333,12.7016333333,12.1984666667,20.8075333333,18.1016,34.4436,8.05033333333
608.25,15.6995333333,51.0990666667,25.4495333333,46.6312,12.6563333333,12.1298666667,20.7214666667,17.9772666667,34.4492,8.00626666667
608.59,15.678,50.9946666667,25.3648,46.5429333333,12.637,12.0745333333,20.6776666667,17.8632666667,34.4318666667,8.0224
608.92,15.6584,50.9216,25.3583333333,46.5518,12.6611666667,12.093,20.6631333333,17.8151333333,34.4708666667,8.08886666665
609.26,15.6043333333,50.7923333333,25.3062666667,46.5195333333,12.6703333333,12.1210666667,20.6672666667,17.7304,34.5034,8.13199999999
609.59,15.5558,50.7007333333,25.2456,46.4418666667,12.6663,12.108,20.6222,17.6764,34.5274,8.13913333333
609.93,15.5401333333,50.6242,25.177,46.4170666667,12.6524666667,12.0935333333,20.6109333333,17.6004666667,34.5503333333,8.13119999999
610.26,15.5988,50.6262666667,25.2078,46.4356666667,12.7151,12.1444666667,20.6382,17.6206666667,34.6333333333,8.19233333333
610.60,15.599,50.5774,25.1437333333,46.4272,12.7278666667,12.1569333333,20.6236666667,17.5736666667,34.6715333333,8.23493333333
610.93,15.4825333333,50.4367333333,24.9888666667,46.3272,12.6405,12.0906666667,20.5127333333,17.4061333333,34.6159333333,8.14633333333
611.27,15.4924,50.4098,24.9658,46.3109333333,12.7086,12.1218,20.5389333333,17.4278666667,34.6472,8.2194
611.60,15.4312666667,50.3414666667,24.8530666666,46.2931333333,12.6951333333,12.0964666667,20.4973333333,17.3544666666,34.6376,8.24759999999
611.93,15.4489333333,50.3132,24.8359333333,46.3048,12.7410333333,12.1635333333,20.5244666667,17.3378,34.7080666667,8.34026666667
612.27,15.347,50.2244,24.7284666667,46.2255333333,12.6518666667,12.1229333333,20.4378,17.2376,34.6554,8.28813333333
612.60,15.2271333333,50.1148666667,24.5816666667,46.0998666667,12.539,12.0088,20.3046,17.0596,34.6412,8.22793333333
612.94,15.1727333333,50.1636666667,24.524,46.159,12.5265666667,11.9912,20.2769333333,17.0254,34.7132,8.22533333333
613.27,15.1588666667,50.1941333333,24.4950666666,46.2196666667,12.5132,12.0077333333,20.2898666667,16.9800666667,34.7254666667,8.27333333332
613.61,15.0132666667,50.1622666667,24.3754666667,46.2221333333,12.4294,11.9374666667,20.1952666666,16.837,34.7164,8.2304
613.94,14.905,50.184,24.2646,46.2396666667,12.3412333333,11.8892,20.1242666667,16.7074,34.6964666666,8.19133333335
614.28,14.8632666667,50.2052666667,24.2358,46.3293333333,12.3262333334,11.9034,20.1484,16.6517333333,34.7324666666,8.17873333333
614.61,14.9098,50.3174,24.2666,46.4067333333,12.3321,11.9564,20.1641333333,16.6957333333,34.8573333333,8.268
614.94,14.8003333333,50.24,24.1392666667,46.3348666667,12.2266,11.8735333333,20.0860666667,16.5444666667,34.8424,8.20966666667
615.28,14.775,50.3072,24.1469333333,46.3618666667,12.2461,11.8828666667,20.1052,16.487,34.9191333333,8.22433333334
615.61,14.6379333333,50.3104,24.0857333333,46.3807333333,12.1937,11.8080666667,20.028,16.3744666667,34.9296666667,8.15246666667
615.95,14.6402666666,50.3549333333,24.1112666667,46.4561333333,12.2935333333,11.8708,20.0843333333,16.4090666667,35.0358,8.28573333333
616.28,14.5649333333,50.342,24.0711333333,46.4504666667,12.2873,11.8978666667,20.0761333333,16.3380666667,34.9984,8.29140000001
616.61,14.5430666667,50.3337333333,24.0483333333,46.3694,12.2429666667,11.8824666667,20.026,16.3054666667,34.9716666667,8.30300000001
616.95,14.4954,50.3122666667,24.0134666667,46.3246666667,12.2603666667,11.8878,19.9868,16.2598666667,35.0272,8.34453333333
617.28,14.5973333333,50.4514,24.1074,46.4517333333,12.3989666667,12.0076,20.088,16.3376666667,35.1692,8.48293333332
617.62,14.5642666667,50.4578666667,24.0775333333,46.4660666667,12.4094,11.9908666667,20.0654666667,16.2823333333,35.2104,8.50606666667
617.95,14.584,50.6030666667,24.0956,46.5142666667,12.4734333333,12.0428666667,20.0818,16.3032,35.3532666667,8.57826666665
618.28,14.4742666667,50.6112666667,24.0252,46.5239333333,12.4462333333,11.9514666667,20.0123333333,16.1892666667,35.3308,8.50913333334
618.62,14.5206666667,50.7148666667,24.0924,46.6692,12.4884666667,12.0240666666,20.0339333333,16.2226666667,35.4586666667,8.58820000001
618.95,14.5268,50.6834666666,24.0656666667,46.6832666667,12.5184333333,12.0558666667,20.0034,16.2104,35.5070666667,8.63413333333
619.28,14.5740666667,50.8032666666,24.0849333333,46.7466,12.5563666667,12.1158666667,20.0589333333,16.2549333333,35.6363333333,8.74146666667
619.62,14.5658666666,50.8366,24.0609333333,46.8120666667,12.5183333333,12.1047333333,20.0511333333,16.172,35.6931333333,8.70206666667
619.95,14.6215333333,50.8844,24.022,46.8588666667,12.5603666667,12.1143333333,20.0597333333,16.1677333333,35.7758666667,8.73319999999
620.28,14.5781333334,50.8539333333,23.9586666667,46.8642666667,12.5334,12.0934666666,19.995,16.0582666667,35.7821333333,8.74393333335
620.62,14.617,50.9576,24.0000666666,46.9958,12.5608,12.1628666666,20.0527333334,16.0988666667,35.8764666667,8.79386666665
620.95,14.5334666667,50.878,23.8710666667,46.9604666667,12.5252333333,12.1105333333,19.9754,16.0351333333,35.8612666667,8.74140000001
621.28,14.543,50.8712666667,23.8517333333,46.9868,12.5259333333,12.1454,19.9726666667,16.0098,35.956,8.798
621.62,14.3955333333,50.7131333333,23.7306666667,46.8594666667,12.4583666667,12.0460666667,19.8736,15.8954666667,35.8224666667,8.78253333333
621.95,14.3704666667,50.6744,23.7117333333,46.8615333333,12.4765666667,12.114,19.9134,15.8813333333,35.8736666667,8.87833333334
622.28,14.2822666667,50.6794666667,23.6595333333,46.8666,12.4319,12.0683333333,19.8736666667,15.7862,35.8644666667,8.87453333335
622.62,14.2379333333,50.7397333333,23.668,46.8948,12.4085333333,12.0354666667,19.8693333333,15.7221333333,35.8908666667,8.8874
622.95,14.1848,50.6955333333,23.5938,46.8811333333,12.3665,12.0048666666,19.8164666667,15.6441333333,35.9082666667,8.87153333332
623.28,14.1225333333,50.5855333334,23.4879333333,46.7502,12.3311,11.9616666667,19.7381333333,15.5909333333,35.8436,8.84759999999
623.62,14.0804666667,50.5674,23.4892,46.7281333333,12.3103666667,11.9757333333,19.7003333334,15.5658,35.854,8.87099999999
623.95,14.0147333333,50.6308,23.4508,46.7554666667,12.2920333333,11.9545333333,19.6975333333,15.5306666667,35.9482,8.81973333335
624.28,13.9399333333,50.5766666667,23.3595333333,46.6747333333,12.2871333333,11.9007333333,19.6556666667,15.4159333333,35.9168,8.84946666667
624.62,13.9596,50.6874,23.3933333333,46.7500666667,12.2760333334,11.9408,19.6738666667,15.3694666667,36.0203333333,8.92866666666
624.95,13.9557333333,50.6625333333,23.3687333333,46.7413333333,12.2571,11.9602666667,19.6622,15.3258666667,36.0089333333,8.94359999999
625.28,13.9505333333,50.6986666667,23.3354666667,46.7938666667,12.1916,11.9588,19.6297333333,15.2682,36.0488666667,8.92180000001
625.61,13.9378666667,50.727,23.3005333333,46.7952666667,12.1639333333,11.9187333333,19.5780666667,15.2,36.0849333333,8.88966666667
625.95,13.9147333333,50.7371333333,23.2822666667,46.7617333333,12.2096666667,11.9546,19.5882666667,15.189,36.1370666667,8.92673333333
626.28,13.8037333333,50.7162666667,23.1485333333,46.7355333333,12.0936333333,11.839,19.4638666667,15.0821333333,36.1064666667,8.82093333334
626.61,13.7687333333,50.7102,23.1133333333,46.6878666667,12.1106,11.8666,19.4882,15.0618666667,36.0855333333,8.84866666665
626.94,13.7851333333,50.8239333333,23.1489333333,46.7922666667,12.1401333333,11.9316,19.5424,15.1059333333,36.1996666667,8.89626666667
627.28,13.7608,50.8685333333,23.1298666667,46.8286,12.1443333333,11.9164666667,19.5406666667,15.0424666667,36.2380666667,8.89906666667
627.61,13.7392666667,50.8484666667,23.0758,46.8510666667,12.1249666667,11.8936666667,19.5008666667,14.9743333333,36.2296,8.90606666667
627.94,13.7009333333,50.8849333333,23.0346666667,46.9136666666,12.059,11.8670666667,19.436,14.9118666667,36.2556,8.8638
628.27,13.5854,50.7808,22.9214666667,46.8084666667,11.9897333333,11.7824,19.3518666667,14.8291333333,36.1868666667,8.80219999999
628.61,13.4788666667,50.8615333333,22.8588,46.8526,11.9200333333,11.7188666667,19.3018,14.7528666667,36.2153333333,8.71806666666
628.94,13.4348666667,50.8412666667,22.8154666667,46.8412,11.9101333333,11.6974666667,19.2772,14.6860666667,36.2530666667,8.69253333333
629.27,13.3608,50.7451333333,22.7416,46.7941333333,11.8750666667,11.6560666667,19.2249333333,14.6085333333,36.2250666667,8.66940000001
629.60,13.3433333333,50.7383333333,22.6444666667,46.7987333333,11.8025,11.6080666667,19.1665333333,14.5058666667,36.2145333333,8.6218
629.94,13.3503333333,50.6578,22.6482666667,46.7115333333,11.8866,11.6981333333,19.2122666667,14.4906666667,36.2203333333,8.7014
630.27,13.3369333333,50.6498,22.6006,46.7261333333,11.8614666667,11.6788,19.1553333333,14.4144,36.2856666667,8.688
630.60,13.2424666667,50.5656666667,22.4922666667,46.6530666667,11.7868,11.5875333333,19.0424666667,14.2641333333,36.237,8.65859999999
630.93,13.1675333333,50.4802666667,22.4015333333,46.6479333333,11.7062,11.5527333333,19.0009333333,14.2002,36.2022,8.61319999999
631.26,13.1011333333,50.4596,22.3649333333,46.6303333333,11.6911666667,11.5258,18.9820666667,14.1676666667,36.2202666667,8.63066666667
631.60,13.0808,50.4421333333,22.3239333333,46.6114666667,11.7001666667,11.5436,18.9856,14.1639333334,36.2680666667,8.62000000001
631.93,13.0521333333,50.4554666666,22.3404666667,46.6219333333,11.6786666667,11.5173333333,18.9838,14.1135333333,36.3314666667,8.61246666667
632.26,13.0264,50.4458666667,22.3311333333,46.6443333333,11.6923666667,11.4812666666,18.9233333333,14.0924,36.3757333333,8.65646666666
632.59,12.9738,50.3722666667,22.3056666667,46.5670666667,11.6882333333,11.4394,18.8756666666,14.0573333333,36.3194666667,8.725
632.92,13.0482666667,50.5482,22.3662666667,46.7366666667,11.7720666667,11.5590666667,18.9698666667,14.1174666667,36.5128,8.82633333333
633.26,13.0105333334,50.5570666667,22.3501333334,46.7424,11.7775333333,11.5546666667,18.9361333333,14.1358666667,36.5549333333,8.831
633.59,13.0027333333,50.7734666667,22.3741333334,46.9154,11.7519,11.5527333333,18.936,14.1408,36.6766,8.85306666667
633.92,12.9528,50.7494,22.3406666667,46.8954,11.7454333333,11.5254666667,18.8978,14.064,36.6494666667,8.8774
634.25,12.9803333333,50.9140666667,22.414,47.0059333333,11.7937333333,11.5643333333,18.9582,14.0822,36.8117333333,8.92066666667
