wavelength,Back_AcaBaim,Belly_AcaBaim,Breast_AcaBaim,Crissum_AcaBaim,Crown_AcaBaim,DorTail_AcaBaim,Rump_AcaBaim,Throat_AcaBaim,WingTip_AcaBaim
555.11,8.36226666667,16.9000866667,11.4433333333,14.5378,6.9522,9.86333333333,10.0597,14.0258,10.4538666667
555.45,8.29653333333,16.8509333333,11.3946,14.4744666667,6.9068,9.81673333334,10.0156666667,13.9500666667,10.3970666667
555.80,8.26439999999,16.8140933333,11.3532,14.4418666667,6.86146666667,9.76413333334,9.98306666667,13.9102,10.3582666667
556.14,8.24253333333,16.81156,11.3455333333,14.4131333333,6.8636,9.75039999999,9.97219999999,13.8948666667,10.3654666667
556.48,8.27039999999,16.86248,11.3804666667,14.4364666667,6.89686666667,9.77079999999,10.0092333333,13.9267333333,10.4248
556.82,8.25766666667,16.8348133334,11.3801333333,14.4294,6.88693333333,9.76353333333,10.0176333333,13.8980666667,10.4180666667
557.16,8.17926666667,16.7457266667,11.2932,14.3555333334,6.78913333333,9.6752,9.94946666667,13.8267333333,10.3506666667
557.50,8.07493333334,16.6520266666,11.1933333333,14.2538666667,6.69046666667,9.56113333333,9.86926666667,13.7129333333,10.2648
557.85,8.06673333333,16.6337866667,11.1882666666,14.2404666667,6.679,9.56133333333,9.86813333333,13.7369333333,10.2412
558.19,8.02680000001,16.56104,11.1794,14.2245333333,6.64893333333,9.52753333333,9.81283333334,13.6966,10.2061333333
558.53,7.97586666667,16.4934133333,11.1024666667,14.1867333333,6.58786666667,9.46286666667,9.76980000001,13.6366,10.1449333333
558.87,7.99839999999,16.4835333333,11.1070666667,14.1997333333,6.5788,9.47979999999,9.7845,13.6532666667,10.1592
559.21,8.0134,16.49614,11.1125333333,14.216,6.56566666667,9.49266666667,9.75836666668,13.6708,10.1682666667
559.55,8.03406666667,16.50706,11.137,14.2056,6.57113333333,9.49953333333,9.75846666666,13.6652666667,10.1741333333
559.89,8.06493333333,16.5113666667,11.1458,14.233,6.58746666667,9.52733333333,9.78533333335,13.6708666667,10.1832
560.23,8.00126666667,16.4578533333,11.0790666667,14.1878666667,6.5402,9.47553333333,9.72469999998,13.6202666667,10.1103333333
560.58,8.0084,16.4621266667,11.0776,14.1872,6.55873333333,9.48286666666,9.71726666665,13.6394666667,10.1242666667
560.92,8.04266666667,16.4868133334,11.1114666667,14.2337333333,6.58253333334,9.51979999999,9.75066666667,13.678,10.133
561.26,8.05373333333,16.4826733333,11.1348666667,14.2332,6.5998,9.555,9.73639999999,13.6794666667,10.1256666667
561.60,8.04286666667,16.4666533333,11.122,14.2343333333,6.60326666667,9.51293333333,9.74010000001,13.66,10.131
561.94,8.04013333334,16.47886,11.0904,14.213,6.58426666667,9.48966666667,9.73929999999,13.6637333333,10.1232
562.28,8.02353333334,16.4737133333,11.0786666667,14.1896,6.5758,9.46879999999,9.73103333335,13.633,10.1219333333
562.62,7.97053333333,16.4414133333,11.0412,14.1292,6.53166666667,9.40853333334,9.68696666667,13.5912,10.0748
562.96,7.96793333333,16.4490266667,11.0313333333,14.1062666667,6.52173333333,9.39066666666,9.70963333334,13.6036,10.0805333333
563.30,7.93626666666,16.41212,11.0190666667,14.1026666667,6.51313333333,9.36653333334,9.70090000001,13.5884,10.0628666667
563.64,7.89599999999,16.4167066667,11.0088666667,14.0662666667,6.46913333333,9.32060000001,9.66686666667,13.5574666667,10.0326666667
563.99,7.90506666667,16.4257666666,11.0445333333,14.0653333333,6.46346666667,9.32206666666,9.67523333333,13.5603333333,10.0486
564.33,7.91746666667,16.45488,11.075,14.0891333333,6.46433333333,9.34886666667,9.68226666666,13.6077333333,10.0514666667
564.67,7.88833333333,16.4537933333,11.0654666667,14.0704,6.45266666667,9.32986666667,9.66563333333,13.587,10.0516666667
565.01,7.87873333333,16.4515066667,11.0488666667,14.0701333333,6.42853333333,9.30759999999,9.65103333333,13.5837333333,10.04
565.35,7.90693333333,16.5052066667,11.0770666667,14.0915333333,6.44213333333,9.3528,9.68469999999,13.6379333333,10.0776
565.69,7.94720000001,16.54016,11.1325333333,14.1449333333,6.49013333333,9.40873333334,9.72626666667,13.6893333333,10.1252
566.03,7.98846666666,16.5918266667,11.1840666666,14.1996,6.5404,9.45839999999,9.76706666665,13.7562,10.162
566.37,7.97346666667,16.5907866667,11.1711333334,14.205,6.54353333333,9.46373333333,9.76273333333,13.7663333334,10.153
566.71,7.93826666667,16.55576,11.1573333333,14.2114,6.54006666667,9.45153333333,9.74383333333,13.7493333333,10.1310666667
567.05,7.98506666667,16.6022466667,11.1854666667,14.2614,6.58006666667,9.50726666666,9.77450000001,13.792,10.1861333333
567.39,7.96713333333,16.58746,11.1815333333,14.2637333333,6.5616,9.50373333333,9.77013333333,13.7984666667,10.1885333333
567.73,7.98973333333,16.64384,11.2022666667,14.3030666667,6.60186666667,9.55726666667,9.82123333334,13.833,10.2421333333
568.07,8.00306666666,16.63402,11.2032666667,14.3094666667,6.60786666667,9.5386,9.83336666665,13.8291333333,10.2292
568.41,8.03279999999,16.65838,11.2316666667,14.3427333333,6.63966666667,9.57519999999,9.86186666666,13.8844,10.2598
568.75,8.02366666667,16.6633,11.251,14.3571333333,6.65053333333,9.58053333333,9.87449999999,13.8853333333,10.2784
569.09,8.0072,16.6575066667,11.244,14.3536,6.64726666667,9.58093333333,9.8677,13.8514,10.2706666667
569.43,8.02219999999,16.66578,11.2594666667,14.3608666667,6.65733333333,9.59646666666,9.89139999999,13.8563333333,10.301
569.77,7.991,16.6653733333,11.2328,14.3365333333,6.63193333333,9.58346666667,9.86813333335,13.8445333333,10.2883333333
570.11,8.05126666667,16.70052,11.2831333333,14.3833333333,6.67586666667,9.61453333333,9.9113,13.8628666666,10.3544
570.45,8.09219999999,16.7486333333,11.3106,14.405,6.70493333333,9.64,9.93839999999,13.898,10.3965333333
570.79,8.04859999999,16.7722,11.308,14.3842,6.6998,9.61313333334,9.93490000001,13.884,10.372
571.13,8.02406666666,16.7534933333,11.2902,14.3584666667,6.7034,9.597,9.91386666665,13.8736,10.3546
571.47,8.02193333333,16.71408,11.2848,14.3484,6.67333333333,9.56720000001,9.89096666668,13.8918,10.3301333333
571.81,8.03333333333,16.75134,11.3178,14.3705333333,6.69893333333,9.61333333334,9.9289,13.9080666667,10.3882666667
572.15,8.04579999999,16.77134,11.3378,14.3750666667,6.71546666667,9.62833333334,9.9525,13.9025333333,10.4055333333
572.49,8.05053333333,16.7787466667,11.3404666667,14.3849333333,6.7258,9.6382,9.96923333333,13.9320666667,10.4341333333
572.83,8.07453333333,16.7883133333,11.3587333333,14.4148,6.75093333333,9.65813333333,9.98293333334,13.9844,10.4602
573.17,8.05866666666,16.8037466667,11.3518666667,14.4230666667,6.75233333333,9.65526666667,9.98786666667,13.9833333333,10.4505333333
573.51,8.07359999999,16.7940933333,11.3807333334,14.4304,6.7558,9.67053333333,10.0053,13.9917333333,10.4732666667
573.85,8.04026666666,16.7817266667,11.3918666667,14.4167333333,6.73106666667,9.68166666666,9.99473333334,13.987,10.4624
574.19,8.03113333333,16.7976533333,11.3987333333,14.4263333333,6.726,9.69373333334,10.0073666667,13.992,10.4638666667
574.53,8.04873333333,16.7871466667,11.4223333333,14.4425333333,6.7262,9.717,10.0243333333,14.0130666667,10.4766
574.87,8.08093333334,16.8257,11.4732666667,14.4936666667,6.76373333333,9.762,10.0486333333,14.0683333333,10.5160666667
575.21,8.07153333333,16.8362133333,11.4683333333,14.4967333333,6.77286666667,9.78126666667,10.0366333333,14.0424,10.5302
575.55,8.07006666666,16.8382666667,11.4671333333,14.4903333333,6.7848,9.78200000001,10.0216333333,14.0537333333,10.5288
575.89,8.08353333333,16.8540866667,11.4996666667,14.5276666667,6.80953333333,9.80333333334,10.0437666667,14.0925333333,10.5582666667
576.22,8.07586666666,16.8694133333,11.5255333333,14.5438666667,6.82006666667,9.82226666666,10.0505333334,14.093,10.5648666667
576.56,8.0278,16.8500066667,11.4901333333,14.5016,6.78046666667,9.79453333333,10.0304666667,14.0393333333,10.5429333333
576.90,8.03313333334,16.8693666667,11.5316666667,14.5378666667,6.81073333333,9.81379999999,10.0522666667,14.0706,10.571
577.24,7.99359999999,16.8484466667,11.5349333333,14.5447333333,6.81186666667,9.80093333334,10.0453333333,14.0631333333,10.5646666666
577.58,8.01019999999,16.8865733333,11.5412,14.5764666667,6.83493333333,9.82240000001,10.0635333333,14.0856,10.5867333333
577.92,8.03586666666,16.8788133333,11.5728,14.6085333333,6.87633333333,9.8572,10.0843333333,14.0986666667,10.6262
578.26,8.01226666666,16.85168,11.5306666667,14.5828666667,6.8536,9.85313333333,10.0412333333,14.0713333333,10.6107333333
578.60,7.99633333333,16.8393533333,11.5229333333,14.5587333333,6.82266666667,9.83913333334,10.0502666667,14.0328,10.6130666667
578.94,7.98279999999,16.8258533333,11.5295333333,14.5669333333,6.82013333333,9.8452,10.0627,14.043,10.5874666667
579.28,7.97753333333,16.8224133333,11.5354666667,14.6046,6.80633333333,9.86386666667,10.0903666667,14.0634,10.5951333333
579.61,7.95166666667,16.7973133333,11.5034666667,14.5786666667,6.75913333333,9.865,10.059,14.0352666667,10.5492666667
579.95,8.02013333333,16.8333133333,11.5462666667,14.6458666667,6.80113333333,9.93273333334,10.0992666667,14.0926,10.6172
580.29,8.04646666667,16.8487666667,11.5658,14.7158,6.8302,9.97666666667,10.0914666667,14.1179333333,10.6636666667
580.63,8.04040000001,16.8211266667,11.5199333333,14.6635333333,6.7886,9.97959999999,10.0575,14.0894666667,10.6438666667
580.97,8.08753333334,16.8223333333,11.5254,14.6723333334,6.7976,10.0031333333,10.0659333333,14.0951333333,10.6613333333
581.31,8.10786666666,16.82226,11.5271333334,14.6982666667,6.8124,10.0226666667,10.0811,14.1186666667,10.6642
581.65,8.12620000001,16.8377733334,11.5222666667,14.6963333333,6.8152,10.0273333333,10.0657333333,14.1303333333,10.6678666667
581.98,8.16153333334,16.8639933334,11.5532,14.7426,6.86533333333,10.0403333333,10.1218,14.1842,10.7350666667
582.32,8.22133333333,16.9345933333,11.6014666667,14.8357333333,6.94473333333,10.1235333333,10.1784666667,14.2326,10.7944666667
582.66,8.25640000001,16.9858266667,11.6232666666,14.8636,6.97166666667,10.1487333333,10.209,14.2758666667,10.8765333333
583.00,8.25346666666,16.9727533333,11.6130666667,14.8516666667,6.969,10.1526,10.2007333333,14.2455333333,10.8723333333
583.34,8.27,16.9969666667,11.6203333333,14.8849333333,6.99046666667,10.1674666667,10.2201666667,14.2725333334,10.9067333333
583.68,8.25806666666,16.9877466667,11.6216666667,14.8604,6.97946666667,10.1497333333,10.2416666667,14.2579333333,10.8894666667
584.01,8.26193333333,17.0217333333,11.6576,14.9008,7.00013333333,10.1579333333,10.2589666667,14.3058666667,10.9032666667
584.35,8.266,17.0463733333,11.7008,14.9691333333,7.04613333333,10.2072666667,10.3230333333,14.3564666667,10.9778
584.69,8.19646666667,17.06098,11.6626666667,14.983,6.97746666667,10.1555333333,10.3002333333,14.3305333333,10.9378
585.03,8.20966666666,17.1035266666,11.702,15.0424666666,7.01226666667,10.1941333333,10.3489666667,14.3982666667,11.0025333333
585.37,8.21273333334,17.13132,11.7319333333,15.0728666667,7.01113333333,10.2302,10.3774,14.4168666667,11.0358
585.70,8.21313333333,17.1753066667,11.768,15.1239333333,7.01333333333,10.2748666667,10.401,14.4391333333,11.0532
586.04,8.17373333333,17.1152133333,11.7306666667,15.0928666667,6.96233333333,10.2338666667,10.3487666667,14.3897333333,11.0089333333
586.38,8.16533333333,17.1156533333,11.7509333333,15.1424666667,6.98293333333,10.2527333333,10.3850666667,14.3884,11.0176
586.72,8.15740000001,17.17612,11.7710666667,15.2066666667,7.02113333333,10.2646666667,10.4173333333,14.4181333334,11.0836666667
587.06,8.16540000001,17.1810533333,11.7801333333,15.1962666667,7.02706666666,10.2513333333,10.3945333333,14.4009333333,11.1236
587.39,8.13966666666,17.21334,11.7515333333,15.1942,7.00333333334,10.2377333333,10.3717333333,14.4034,11.1098
587.73,8.13846666666,17.1839133333,11.7407333333,15.1660666667,6.97233333333,10.2276666667,10.3786666667,14.377,11.0957333334
588.07,8.20119999999,17.2473933333,11.7669333333,15.2064,6.99753333333,10.2528,10.3778666667,14.3910666667,11.1228666667
588.41,8.30399999999,17.3307933333,11.8342666667,15.2712,7.1122,10.3503333333,10.4569666667,14.4560666666,11.2243333333
588.74,8.31673333333,17.3300133333,11.8070666667,15.2430666667,7.0926,10.3255333333,10.4377,14.4036666667,11.2145333333
589.08,8.36813333333,17.3723066667,11.8530666666,15.2961333333,7.127,10.3497333333,10.4975,14.4182,11.2655333333
589.42,8.41126666667,17.3841066667,11.8495333333,15.3436,7.14493333333,10.3706666667,10.5214333333,14.4410666667,11.293
589.76,8.43006666667,17.4167333333,11.8668,15.3405333333,7.15073333333,10.3922666667,10.5466333333,14.4744666667,11.3368666667
590.09,8.42726666666,17.4055133333,11.8524666667,15.3306666667,7.15106666667,10.4086666666,10.545,14.4860666667,11.3380666667
590.43,8.41366666667,17.36944,11.8152,15.2909333333,7.1366,10.3940666667,10.5049,14.4456,11.3064
590.77,8.4516,17.43424,11.8363333333,15.403,7.18266666667,10.4639333333,10.5622666667,14.5238666667,11.358
591.11,8.48026666666,17.4552933333,11.8421333333,15.4398,7.2018,10.5090666666,10.5846333333,14.5266666667,11.4166
591.44,8.54613333333,17.5015733333,11.8808666667,15.5008666667,7.25093333334,10.5601333333,10.6032,14.5538,11.4817333333
591.78,8.51559999999,17.4940866666,11.8672,15.5080666667,7.23473333333,10.5283333333,10.5587,14.5663333333,11.4910666667
592.12,8.46173333332,17.4681266667,11.8165333333,15.467,7.185,10.4726,10.5217333333,14.5362,11.4469333333
592.46,8.49153333333,17.5119133334,11.8589333333,15.5032,7.21553333333,10.5176,10.5358333333,14.5826666667,11.4879333333
592.79,8.518,17.5516466667,11.8905333333,15.5478666667,7.24953333333,10.5762,10.5567,14.6411333333,11.5203333333
593.13,8.56860000001,17.65638,11.9548,15.5810666667,7.32153333333,10.6572,10.5980666667,14.7024,11.5868666667
593.47,8.62506666667,17.71082,11.9714,15.6522666667,7.3694,10.7035333333,10.6389333333,14.7346,11.6474
593.80,8.66573333333,17.7486666667,11.9978666667,15.6801333333,7.38126666667,10.7172666667,10.6543,14.7541333333,11.6760666667
594.14,8.71000000001,17.79146,12.0412,15.7382666667,7.40206666667,10.7514,10.7178333333,14.8096,11.7132
594.48,8.65133333333,17.6995333334,12.0097333333,15.6485333333,7.34893333334,10.6966666667,10.6552333333,14.7344666667,11.6206666667
594.81,8.64573333334,17.6874733333,11.9908,15.63,7.32813333333,10.6600666667,10.65,14.7451333333,11.6125333333
595.15,8.60113333334,17.6967266667,11.9702666667,15.6141333333,7.30046666667,10.6312666667,10.6590333333,14.7382,11.6027333333
595.49,8.56093333333,17.6481466667,11.9271333333,15.5530666667,7.235,10.5806666667,10.6439,14.6598,11.5249333333
595.82,8.54666666667,17.6334266667,11.9266666667,15.5549333333,7.2246,10.5948,10.6354,14.6756666667,11.4960666666
596.16,8.50600000001,17.60638,11.8790666667,15.5437333333,7.1976,10.5617333333,10.6088,14.6418666667,11.4786
596.50,8.41326666666,17.54044,11.7844,15.4758666667,7.13493333333,10.4913333333,10.5239666667,14.5504,11.402
596.83,8.36946666667,17.47094,11.7287333333,15.4396,7.0832,10.4463333333,10.4735,14.5047333333,11.3615333333
597.17,8.32206666667,17.4253866667,11.695,15.4245333333,7.07466666667,10.3940666667,10.4507,14.4747333333,11.3089333333
597.51,8.34613333334,17.4597533333,11.7008,15.4563333333,7.10753333333,10.4229333333,10.4698666667,14.4866,11.3435333333
597.84,8.31813333333,17.4157266667,11.6634666667,15.399,7.0594,10.3968,10.3929666667,14.4727333333,11.3045333333
598.18,8.37126666667,17.4702066667,11.6883333333,15.4423333333,7.0988,10.4374,10.4521666667,14.5223333333,11.3778666667
598.52,8.37753333333,17.4711733333,11.6954666667,15.463,7.1096,10.4522,10.4417666667,14.5049333333,11.3531333334
598.85,8.30606666667,17.4203333333,11.6362,15.3864666667,7.0498,10.4194666667,10.3717,14.4432666667,11.272
599.19,8.31573333333,17.4251933333,11.6178666667,15.3905333333,7.0638,10.4354666667,10.3539,14.4736,11.2818666667
599.53,8.36073333333,17.4386066667,11.6312,15.4372,7.0748,10.4542666667,10.3882,14.4998,11.3518666667
599.86,8.40146666666,17.4510333333,11.6461333333,15.4658,7.12526666667,10.4844666667,10.4421333333,14.5466666667,11.3824666667
600.20,8.43473333333,17.49048,11.6786666667,15.4957333334,7.14673333333,10.4824,10.5085666667,14.5687333333,11.4324666667
600.53,8.43959999999,17.4929266666,11.7040666667,15.4907333333,7.16033333333,10.4559333333,10.5183,14.5610666667,11.44
600.87,8.51366666668,17.58292,11.7343333333,15.4961333333,7.1586,10.5068,10.5416666667,14.6140666667,11.5175333334
601.21,8.47946666667,17.5933066667,11.7263333333,15.4558,7.13086666667,10.4829333333,10.5269333333,14.6216666667,11.4910666667
601.54,8.46606666667,17.5972133333,11.6723333333,15.4608,7.13406666667,10.4683333333,10.5363333333,14.577,11.4837333333
601.88,8.41940000001,17.5697133333,11.6394666667,15.4203333333,7.09066666667,10.4252666667,10.5049333333,14.5346666667,11.4551333333
602.21,8.34546666667,17.5274333333,11.5682,15.3527333333,7.0406,10.3831333333,10.4771,14.5111333333,11.4168
602.55,8.40386666666,17.5538933333,11.5857333333,15.3948,7.08966666667,10.412,10.5031333333,14.5379333333,11.4652666666
602.88,8.4434,17.55974,11.611,15.4288666667,7.12026666667,10.4438666667,10.5503333333,14.5574,11.4944666667
603.22,8.42373333333,17.5727133333,11.6219333333,15.4046666667,7.09313333333,10.4381333333,10.5378666667,14.5414666667,11.4746
603.56,8.38259999999,17.5379666667,11.5908666667,15.3816666667,7.04673333333,10.4138,10.4845666667,14.5110666667,11.4281333333
603.89,8.38593333333,17.5296933333,11.5854,15.3732,7.0414,10.4065333333,10.4497666667,14.5293333333,11.4105333333
604.23,8.38039999999,17.5203666667,11.5657333333,15.3564,7.01846666667,10.4058,10.4411666667,14.5339333333,11.3944
604.56,8.32306666667,17.47756,11.5292666667,15.3264,6.9988,10.3758666667,10.4010666667,14.4771333333,11.3328
604.90,8.28066666667,17.42078,11.474,15.2866,6.95086666667,10.3287333333,10.3379,14.4115333333,11.2826
605.23,8.31133333333,17.4707733333,11.5261333333,15.3015333333,6.97606666667,10.3559333333,10.3656,14.4507333333,11.3071333333
605.57,8.34893333333,17.5108666667,11.5640666667,15.3492,7.00666666667,10.3824666667,10.4014666667,14.4768,11.3264666667
605.90,8.39906666667,17.56512,11.6097333333,15.3936,7.04926666667,10.4087333333,10.4181666667,14.5192666667,11.3921333333
606.24,8.37206666667,17.5404,11.5988666667,15.3666666667,7.03073333333,10.3679333333,10.4059,14.5148,11.3820666667
606.58,8.35326666666,17.5477333333,11.5933333333,15.341,7.02553333333,10.3544,10.3692333333,14.4938666667,11.3726
606.91,8.39373333333,17.56618,11.6062666667,15.3486,7.079,10.3962666667,10.3830333333,14.5503333333,11.4126
607.25,8.41313333333,17.5771733333,11.6124,15.3530666667,7.0884,10.3989333333,10.4039666667,14.5458,11.4328666667
607.58,8.4034,17.5461333333,11.5944666667,15.3144,7.0876,10.3992,10.3981333333,14.5206,11.4268666667
607.92,8.3844,17.5501466667,11.5968,15.3012,7.06573333333,10.3968666667,10.3928666667,14.5144,11.4056
608.25,8.38506666666,17.56442,11.6286,15.3182666667,7.062,10.3989333333,10.4192333333,14.5495333333,11.4172666667
608.59,8.40013333333,17.5409666667,11.6354666667,15.3150666667,7.03993333333,10.3972666667,10.4166666667,14.5602,11.4070666667
608.92,8.4076,17.5257733333,11.6387333333,15.3332,7.0626,10.4220666667,10.4243,14.5715333333,11.4298
609.26,8.34406666667,17.4845066667,11.566,15.2216666667,6.9992,10.3652,10.3619666667,14.5172,11.3949333333
609.59,8.28326666667,17.4051133333,11.5058666667,15.1531333333,6.92613333333,10.3121333333,10.2938666667,14.4324,11.3095333333
609.93,8.29393333333,17.4139666667,11.5077333333,15.1555333333,6.93013333333,10.3406,10.2991,14.4182666667,11.3021333333
610.26,8.2076,17.3393733333,11.4394,15.1089333333,6.8362,10.265,10.2307666667,14.3618,11.2488666667
610.60,8.16026666667,17.29944,11.3912666667,15.0847333333,6.802,10.2176,10.1880666667,14.2861333333,11.1814666667
610.93,8.15373333333,17.3234866667,11.4276,15.0606,6.79166666667,10.2181333333,10.1817666667,14.2690666667,11.1854
611.27,8.13333333333,17.3331333334,11.3999333333,15.0498666667,6.73726666667,10.202,10.145,14.2593333333,11.157
611.60,8.0874,17.2637066667,11.3397333333,14.9882,6.6988,10.1530666667,10.0860666667,14.1820666667,11.1010666667
611.93,8.06233333334,17.19918,11.2984,14.9481333333,6.6696,10.0973333333,10.0382333333,14.1391333333,11.0992
612.27,8.04453333333,17.2411666667,11.315,14.9793333333,6.71226666666,10.1056666667,10.0859333333,14.1426,11.1342666667
612.60,7.99779999999,17.2223,11.3082,14.9326,6.6616,10.0358666667,10.0719,14.1195333333,11.0995333333
612.94,7.98066666667,17.2163866666,11.3236666667,14.9658666667,6.68206666667,10.0197333333,10.0557666667,14.1300666667,11.0656
613.27,8.01886666667,17.2891066667,11.3995333333,15.0358666667,6.74713333333,10.0524,10.1400666667,14.1894666667,11.1198666667
613.61,7.9994,17.2816266667,11.4044,15.0366,6.70266666667,10.0366,10.1192,14.2135333333,11.1149333333
613.94,8.10066666666,17.39664,11.5209333333,15.1331333333,6.8126,10.1549333333,10.2183666667,14.3124666667,11.1821333333
614.28,8.14706666666,17.43298,11.5904,15.1482,6.8522,10.1759333333,10.258,14.3358,11.2426
614.61,8.12899999999,17.41152,11.6184666667,15.1358666667,6.86293333333,10.1617333333,10.2589333333,14.3706666667,11.2334
614.94,8.06173333333,17.3745533333,11.6098666667,15.1167333333,6.86026666667,10.1070666667,10.2143,14.3368666667,11.1953333333
615.28,8.09006666667,17.4713866667,11.6746666667,15.1759333334,6.9216,10.1638666667,10.2712333333,14.3906666667,11.2662
615.61,8.1132,17.55028,11.7145333333,15.1962,6.95153333333,10.2050666667,10.279,14.4305333333,11.2847333333
615.95,8.1466,17.5949133333,11.7687333333,15.2108666667,6.97946666667,10.2279333333,10.2727,14.4902666667,11.2898
616.28,8.13826666667,17.60872,11.7546666666,15.2380666667,6.97273333333,10.2267333333,10.2443666667,14.4684,11.2814
616.61,8.11913333333,17.57262,11.7664666667,15.2435333333,6.9298,10.2324,10.2216333333,14.4169333334,11.2837333333
616.95,8.11406666667,17.5316466667,11.759,15.2250666667,6.9424,10.2435333333,10.1960333333,14.4248666667,11.2962
617.28,8.09019999999,17.5061666667,11.7554666667,15.1940666667,6.9558,10.1972666667,10.1963,14.3678666667,11.2983333333
617.62,8.11506666667,17.54472,11.7845333333,15.1796,6.9826,10.1974,10.2432666667,14.4079333333,11.3338666667
617.95,8.04733333333,17.5525266667,11.7615333333,15.1642666667,6.94586666667,10.1992666667,10.2363666667,14.4268,11.3392
618.28,8.01013333333,17.5479666667,11.6993333333,15.1607333333,6.942,10.1816666667,10.1910666667,14.374,11.3213333333
618.62,8.06160000001,17.5954333333,11.7305333333,15.1934,6.9832,10.256,10.2695,14.4092666667,11.3992
618.95,8.06739999999,17.5510066666,11.7103333333,15.1900666667,6.9454,10.2135333333,10.2461666667,14.3856666667,11.4001333333
619.28,8.09486666667,17.5229666667,11.7404666667,15.2242666666,6.9582,10.237,10.2795,14.4012666667,11.3915333333
619.62,8.05513333333,17.46182,11.6872,15.1687333334,6.8866,10.1732666667,10.2408666667,14.3150666667,11.3482
619.95,8.03806666667,17.3903666667,11.6539333333,15.1378666667,6.85493333333,10.1454666667,10.2179666667,14.2770666667,11.3103333333
620.28,8.05493333333,17.39278,11.6572666667,15.1528666667,6.88546666667,10.1760666667,10.2504666667,14.3495333333,11.3347333333
620.62,8.13906666667,17.4806333333,11.7101333333,15.2174,6.92893333333,10.2389333333,10.3515333333,14.4108666667,11.4181333333
620.95,8.19740000001,17.55106,11.7782666667,15.3064666667,7.0016,10.3291333333,10.4050666667,14.5186,11.4890666667
621.28,8.1704,17.51996,11.7802,15.3152666667,6.9966,10.3575333333,10.3851333333,14.5006666667,11.4997333334
621.62,8.17053333333,17.4886733333,11.7627333333,15.2944666666,7.00153333333,10.3466666667,10.3772333333,14.4862,11.4714
621.95,8.21226666667,17.5127866667,11.7961333333,15.3103333333,7.0266,10.3822666667,10.4129333333,14.5736666667,11.4760666667
622.28,8.22386666667,17.5182466667,11.8287333333,15.3405333333,7.04513333333,10.4062,10.4051,14.5979333333,11.4695333333
622.62,8.26806666667,17.6226733333,11.9180666667,15.4620666667,7.1288,10.5094,10.4935666667,14.7159333333,11.5731333333
622.95,8.25053333333,17.6477933333,11.944,15.4845333333,7.14706666667,10.5314666667,10.5208,14.726,11.6241333333
623.28,8.2148,17.6745866667,11.9636666667,15.5029333333,7.1656,10.5805333333,10.5134666667,14.7418666667,11.6596
623.62,8.2452,17.73542,12.0444,15.5585333333,7.19886666667,10.669,10.5534666667,14.7997333333,11.7262
623.95,8.29753333334,17.7927933333,12.0836666667,15.6156,7.21533333333,10.7034666667,10.5745333333,14.8268,11.7622
624.28,8.25393333333,17.7763866667,12.0888,15.6171333333,7.18813333333,10.7288666667,10.5149,14.8244666666,11.7103333333
624.62,8.24380000001,17.775,12.0756,15.61,7.14126666667,10.728,10.5069333333,14.8233333333,11.6959333333
624.95,8.239,17.7935733333,12.0886666667,15.6526,7.132,10.7283333333,10.5144666667,14.8021333333,11.6964
625.28,8.27646666666,17.8506333333,12.1443333333,15.7467333333,7.1488,10.7564666667,10.5493,14.8350666667,11.7524
625.61,8.31053333333,17.8933933333,12.1926,15.8115333333,7.15813333333,10.8116,10.5765333334,14.858,11.8012666667
625.95,8.28213333333,17.89856,12.1886,15.8280666667,7.12373333333,10.779,10.5975333333,14.8597333333,11.8119333333
626.28,8.27006666668,17.8737066667,12.1791333334,15.8054,7.11166666667,10.7466666666,10.5599666667,14.8302,11.7781333333
626.61,8.30646666667,17.9016266667,12.1803333333,15.8076666667,7.10733333333,10.7917333333,10.5756333333,14.8482,11.7819333333
626.94,8.47233333333,17.9983533333,12.2864666667,15.8909333333,7.2336,10.9007333333,10.7075333333,14.9553333333,11.9049333333
627.28,8.45713333333,18.0184133333,12.2654,15.8614666667,7.22706666667,10.8662666667,10.7152,14.9357333333,11.9013333333
627.61,8.47273333334,18.0634133333,12.2832666667,15.8701333333,7.25486666667,10.8948,10.7369666667,14.9550666666,11.9378
627.94,8.45693333334,18.0649533333,12.268,15.8590666666,7.25393333333,10.8683333333,10.741,14.9378,11.959
628.27,8.44966666667,18.0758266667,12.2747333333,15.8746,7.25293333333,10.8694,10.7325,14.9417333333,11.9482666667
628.61,8.46586666667,18.0738066667,12.2776,15.8827333333,7.27646666667,10.8639333333,10.7558666667,14.9664666667,11.9775333333
628.94,8.44126666667,18.0676666667,12.2372,15.866,7.27013333333,10.8478,10.7372666667,14.9392666667,11.9604
629.27,8.5032,18.10824,12.243,15.9041333333,7.30406666667,10.8976,10.7995666667,14.9732666667,12.0121333333
629.60,8.53366666666,18.1503333333,12.2483333333,15.9161333334,7.32333333333,10.9134666667,10.8051,15.001,12.057
629.94,8.54280000001,18.1948466667,12.2428,15.9296,7.34886666667,10.9342666667,10.852,15.0201333333,12.0766666667
630.27,8.55326666667,18.20716,12.2346666667,15.9484666667,7.34826666667,10.9310666667,10.8512,15.026,12.1048
630.60,8.44246666666,18.1985466667,12.1984,15.9650666667,7.2794,10.8671333333,10.7972666667,15.0002666667,12.0533333333
630.93,8.53366666667,18.3142266667,12.2868,16.1018,7.34913333333,11.0102,10.8940333333,15.1156,12.1695333333
