wavelength,Back_TacSurf,Belly_TacSurf,Breast_TacSurf,Crissum_TacSurf,Crown_TacSurf,DorTail_TacSurf,Patch10_TacSurf,Patch11_TacSurf,Rump_TacSurf,Throat_TacSurf,WingTip_TacSurf
540.03,7.36508333333,25.1932708333,19.5583333333,16.2520833333,7.43116666667,7.91566666667,9.00308333332,5.76066666667,9.29300000001,31.3755833333,8.52983333334
540.37,7.36575,25.2514895833,19.5708333333,16.2821666666,7.43225,7.92291666667,9.01516666666,5.74641666667,9.28749999999,31.4300833333,8.51991666667
540.72,7.35408333333,25.296296875,19.61,16.3216666667,7.43058333333,7.91691666667,9.01324999999,5.748,9.28466666667,31.4793333333,8.53766666667
541.06,7.35983333333,25.3389114583,19.64475,16.3554166667,7.43183333333,7.92733333333,9.02775,5.75266666667,9.29574999999,31.5384166667,8.54883333333
541.40,7.34925,25.3560208333,19.64575,16.3645833333,7.424,7.92058333333,9.02666666667,5.74983333333,9.27491666666,31.5515,8.54175
541.75,7.34291666666,25.3953072917,19.6675,16.3748333334,7.41666666667,7.91183333333,9.01174999999,5.74075,9.26633333334,31.585,8.5335
542.09,7.32391666666,25.4034791667,19.6620833334,16.3710833333,7.39758333333,7.87983333333,8.99999999999,5.71016666666,9.24791666667,31.5775,8.51591666667
542.43,7.31141666667,25.425375,19.6770833333,16.3930833333,7.39425,7.86225,8.99174999999,5.71158333333,9.24508333333,31.5946666666,8.49575
542.78,7.34166666666,25.4838697917,19.7449166667,16.4430833333,7.41983333334,7.876,9.01116666666,5.73458333334,9.27008333334,31.66925,8.51666666666
543.12,7.34741666666,25.5214270833,19.79875,16.4771666667,7.43125,7.86416666667,9.02333333333,5.73508333333,9.27566666667,31.7224166667,8.52433333334
543.46,7.37341666667,25.5771145833,19.8221666666,16.5311666667,7.46191666667,7.88566666667,9.04624999999,5.76125,9.30225000001,31.7655833333,8.55316666666
543.81,7.35875,25.6225625,19.8559166667,16.5673333333,7.4595,7.87125,9.04883333334,5.75075,9.30650000001,31.8301666667,8.5485
544.15,7.35216666667,25.66646875,19.8985833334,16.6036666667,7.46575,7.86441666667,9.05308333334,5.75483333333,9.32091666666,31.8785,8.55425
544.49,7.364,25.7136197917,19.9355,16.6541666667,7.46841666667,7.86516666667,9.06399999999,5.74966666667,9.33624999999,31.9415,8.5545
544.84,7.4005,25.793890625,19.99,16.7175833333,7.49941666667,7.88266666667,9.09041666668,5.764,9.3635,32.0148333333,8.57783333334
545.18,7.42766666666,25.8653385417,20.06125,16.7760833333,7.5015,7.89958333334,9.10783333333,5.77875,9.4045,32.1005833334,8.59275
545.52,7.41783333333,25.9265677083,20.1163333333,16.8155,7.50416666667,7.89791666667,9.11949999999,5.78008333333,9.39774999999,32.1515,8.59991666666
545.87,7.43266666667,26.0119375,20.2,16.8785,7.5195,7.93116666667,9.13825,5.80091666666,9.441,32.2605833333,8.61508333333
546.21,7.45916666667,26.1038177084,20.2719166667,16.9386666667,7.53608333334,7.974,9.16666666668,5.81691666666,9.46524999999,32.3643333333,8.65166666666
546.55,7.4615,26.1901041667,20.3348333333,16.9953333333,7.555,7.98016666667,9.19583333333,5.82041666667,9.48999999999,32.4518333333,8.67108333333
546.90,7.47441666667,26.24640625,20.37875,17.0615,7.58083333333,8.00033333333,9.22516666666,5.83208333333,9.52233333333,32.4876666667,8.68866666667
547.24,7.46341666667,26.3001041666,20.4424166667,17.1006666667,7.56066666667,7.98466666667,9.22758333333,5.81641666667,9.52208333333,32.53025,8.67641666667
547.58,7.49683333333,26.364859375,20.4966666667,17.1575833333,7.59716666667,8.004,9.25466666667,5.8345,9.55916666667,32.5691666667,8.71525
547.92,7.51891666666,26.4263229167,20.5418333333,17.1990833333,7.604,7.99875,9.26741666667,5.85233333333,9.56991666668,32.6001666666,8.72791666667
548.27,7.53691666667,26.5366458334,20.6093333334,17.2356666667,7.64066666667,8.03125,9.29808333332,5.87325,9.60025,32.6755833333,8.75383333333
548.61,7.531,26.5951666667,20.64775,17.2760833334,7.6565,8.02983333333,9.32850000001,5.88866666667,9.61833333334,32.7205833333,8.76516666667
548.95,7.52858333333,26.6749791666,20.6896666667,17.3046666667,7.6695,8.0275,9.32158333332,5.856,9.60791666667,32.7516666667,8.775
549.29,7.56808333334,26.74465625,20.7611666666,17.3790833333,7.70316666667,8.06083333333,9.34825,5.888,9.67141666667,32.84525,8.80583333333
549.64,7.62041666667,26.837484375,20.8335,17.4654166667,7.74041666667,8.09816666666,9.37799999999,5.91633333333,9.72058333334,32.9114166667,8.86358333333
549.98,7.642,26.9387395833,20.9195833334,17.53775,7.76275,8.113,9.40074999999,5.94441666667,9.75408333332,32.9834166667,8.904
550.32,7.62383333333,26.9593854167,20.9131666667,17.5520833333,7.72383333333,8.10158333333,9.36475000001,5.8985,9.72116666666,33.0049166667,8.881
550.66,7.63783333333,27.0088072917,20.9406666667,17.5611666666,7.73075,8.12291666667,9.36791666666,5.89866666667,9.72316666668,33.0364166666,8.89425
551.01,7.64375,27.072296875,20.964,17.61375,7.728,8.134,9.378,5.89783333333,9.71616666666,33.101,8.908
551.35,7.64116666667,27.1368072917,21.0096666666,17.6490833333,7.70625,8.13525,9.38191666666,5.889,9.70508333333,33.1674166667,8.87183333333
551.69,7.64275,27.2102135416,21.0596666667,17.6944166667,7.71516666667,8.15533333333,9.38591666666,5.87866666667,9.71541666666,33.2511666667,8.88541666666
552.03,7.65033333334,27.2479322916,21.1090833334,17.7435,7.70225,8.1585,9.38491666666,5.87433333333,9.71658333334,33.3084166667,8.88866666666
552.38,7.67858333333,27.3517447917,21.2116666667,17.8106666667,7.72891666666,8.19458333333,9.39966666667,5.90591666667,9.74425,33.4139166667,8.92108333333
552.72,7.66716666667,27.3645364583,21.22775,17.8305,7.73575,8.20083333333,9.39766666667,5.92241666667,9.77016666666,33.45075,8.92083333333
553.06,7.64025,27.37825,21.2138333333,17.8370833334,7.71958333333,8.19816666667,9.37883333332,5.89358333334,9.74458333333,33.46475,8.9045
553.40,7.63083333333,27.387,21.229,17.8449166667,7.72808333333,8.19825,9.36908333333,5.89133333333,9.75125,33.499,8.89308333333
553.74,7.63508333334,27.4106614583,21.23325,17.871,7.74291666666,8.19716666667,9.36466666667,5.87808333333,9.757,33.5304166667,8.87875
554.09,7.6565,27.4742395833,21.2898333333,17.90475,7.77575,8.21358333333,9.38341666666,5.91891666667,9.78891666669,33.58175,8.90641666667
554.43,7.65175,27.54525,21.3461666666,17.956,7.78541666667,8.21141666667,9.37633333333,5.92766666666,9.81225,33.6784166667,8.93016666667
554.77,7.66625,27.579390625,21.4185,18.022,7.828,8.24483333333,9.39541666666,5.9585,9.85391666667,33.7255,8.96275
555.11,7.70041666666,27.6390677083,21.4871666667,18.0663333333,7.86725,8.28466666667,9.42883333333,5.99525,9.89491666665,33.8189166667,9.03166666667
555.45,7.71266666667,27.6561875,21.4951666667,18.11,7.887,8.29316666667,9.46449999999,6.03425,9.92991666668,33.8291666666,9.07491666669
555.80,7.74791666667,27.73640625,21.5633333333,18.156,7.90308333333,8.33091666667,9.4935,6.06725,9.94683333332,33.9025,9.10641666667
556.14,7.7295,27.7863229167,21.55775,18.1766666667,7.90025,8.32525,9.48658333333,6.04358333334,9.95883333332,33.9173333333,9.12141666666
556.48,7.73416666667,27.829,21.6161666667,18.215,7.88566666667,8.32116666667,9.48516666666,6.02875,9.94283333335,33.993,9.11558333335
556.82,7.77416666667,27.93321875,21.6988333333,18.29375,7.88433333334,8.33266666667,9.50525000001,6.04308333333,9.99275000001,34.0919166667,9.15475
557.16,7.74875,27.9655520833,21.7169166667,18.29775,7.83908333334,8.28891666667,9.47050000001,5.99708333334,9.94083333334,34.134,9.12125
557.50,7.71625,28.0100625,21.7355,18.30625,7.83175,8.30225,9.46700000001,5.98875,9.93391666668,34.1695,9.11550000001
557.85,7.73308333333,28.072109375,21.7996666666,18.3835833333,7.86583333333,8.33091666667,9.50925,5.99066666666,9.97133333332,34.2294166667,9.12325
558.19,7.72875,28.1356510417,21.832,18.4211666667,7.84533333333,8.33375,9.50741666666,5.98133333333,9.9655,34.2745833333,9.10666666667
558.53,7.71866666667,28.2018802083,21.825,18.4025,7.82666666667,8.29658333334,9.47758333333,5.94641666666,9.95958333333,34.3144166667,9.09366666666
558.87,7.7075,28.2252239583,21.8493333333,18.4449166667,7.8095,8.2925,9.47874999999,5.94241666667,9.94383333332,34.3355833333,9.07425
559.21,7.73716666666,28.2947083333,21.92675,18.5016666666,7.82658333333,8.32758333333,9.48549999999,5.94233333334,9.97325000001,34.4074166667,9.10600000001
559.55,7.71858333333,28.2618802084,21.8981666666,18.5218333333,7.83308333333,8.3115,9.45466666668,5.92058333333,9.99175,34.3705833333,9.09341666667
559.89,7.71625,28.315453125,21.9605833334,18.5758333333,7.83825,8.33475,9.46399999999,5.94008333334,10.0051666667,34.4515833333,9.08791666666
560.23,7.72616666667,28.3890625,22.0178333333,18.6413333333,7.876,8.38016666666,9.49566666667,5.98391666667,10.0450833333,34.4855,9.12100000001
560.58,7.73483333333,28.423734375,22.0855,18.699,7.90391666667,8.43075,9.53333333333,5.99916666667,10.0631666667,34.5234166667,9.13450000001
560.92,7.76675,28.51740625,22.1784166667,18.763,7.94725,8.47608333333,9.58383333333,6.03966666667,10.1035833333,34.5899166667,9.19699999999
561.26,7.81,28.56253125,22.2245,18.8389166667,7.97075,8.47908333333,9.59891666666,6.07533333333,10.1501666667,34.6645833333,9.24583333333
561.60,7.79466666666,28.5977291667,22.2238333333,18.8373333333,7.94516666667,8.455,9.56991666666,6.0505,10.118,34.7223333334,9.246
561.94,7.79325,28.6629739583,22.2720833333,18.8708333333,7.96491666667,8.46608333333,9.58341666667,6.0675,10.1269166667,34.7966666666,9.26166666665
562.28,7.76825,28.6772291667,22.3025,18.9294166666,7.94575,8.45416666666,9.57741666667,6.05466666667,10.1225,34.8188333333,9.24041666666
562.62,7.767,28.728078125,22.31925,18.9466666667,7.94933333333,8.46491666666,9.5715,6.04433333334,10.12925,34.8248333333,9.21916666666
562.96,7.76133333333,28.7919427083,22.3818333333,19.0,7.94641666666,8.46175,9.57325,6.04791666667,10.1335833333,34.9220833333,9.19833333332
563.30,7.7515,28.89375,22.45025,19.0511666666,7.948,8.46383333333,9.59491666667,6.04641666667,10.1370833333,35.05575,9.22016666666
563.64,7.73158333333,28.9122447917,22.4401666667,19.0460833333,7.89825,8.41658333333,9.53241666666,5.99025,10.0911666667,35.0541666667,9.17516666666
563.99,7.68741666667,28.8660677083,22.3880833334,19.0134166667,7.83833333333,8.35566666666,9.47816666666,5.9295,10.0435,35.0365,9.14341666667
564.33,7.66241666667,28.8902864584,22.3906666666,19.0085833333,7.79341666667,8.305,9.43566666666,5.90291666667,10.0179166667,35.0715833333,9.10700000001
564.67,7.65208333333,28.9270572916,22.4176666666,19.0465,7.78216666667,8.28916666667,9.42249999999,5.89958333333,10.0058333333,35.1170833334,9.08499999999
565.01,7.66208333333,28.981953125,22.4965,19.0704166667,7.79683333333,8.32775,9.43550000001,5.90691666667,10.03075,35.16725,9.09891666668
565.35,7.64566666667,28.9998333334,22.5046666667,19.0773333333,7.77058333333,8.31258333334,9.40658333333,5.88058333333,10.0116666667,35.1681666666,9.07091666667
565.69,7.67316666666,29.0677083333,22.5711666667,19.1474166666,7.76625,8.33008333334,9.42683333333,5.88141666667,10.0518333333,35.2539166666,9.0875
566.03,7.73416666667,29.1457916667,22.64575,19.2014166667,7.81216666667,8.39191666667,9.47200000001,5.93416666666,10.11,35.354,9.14366666667
566.37,7.71175,29.1843072917,22.6611666667,19.2206666667,7.80825,8.37491666667,9.44725000001,5.92958333333,10.108,35.41875,9.15658333333
566.71,7.72041666667,29.1987760416,22.6575,19.24275,7.81066666667,8.398,9.45866666666,5.91883333333,10.1175833333,35.4386666667,9.15016666668
567.05,7.72916666667,29.2168854167,22.68275,19.2793333333,7.81633333333,8.40266666667,9.46991666666,5.93433333334,10.1135,35.45525,9.15533333332
567.39,7.77383333334,29.2773020833,22.7595,19.3441666667,7.86641666667,8.47291666667,9.54633333333,6.00516666667,10.1841666667,35.5148333333,9.22241666667
567.73,7.83191666667,29.405640625,22.8708333333,19.4491666667,7.91483333333,8.52983333333,9.61600000001,6.05233333333,10.2385833333,35.6314166667,9.28383333332
568.07,7.835,29.4527291667,22.8855,19.4515833333,7.94533333334,8.54916666667,9.6385,6.0545,10.2485833333,35.64275,9.30441666667
568.41,7.85108333333,29.5218333333,22.9051666667,19.4969166667,7.96008333333,8.5635,9.65175,6.0705,10.2880833333,35.6815833333,9.31575
568.75,7.86975,29.608015625,22.9525,19.5793333333,7.98133333333,8.54883333334,9.68450000001,6.09583333333,10.32725,35.7475833333,9.31166666666
569.09,7.9135,29.7457864584,23.0805,19.6785833333,8.0435,8.60191666667,9.76916666667,6.16333333334,10.4164166667,35.8765833333,9.41483333333
569.43,7.92966666667,29.7731510417,23.0858333333,19.7040833333,8.0775,8.61483333333,9.80399999999,6.17375,10.4243333333,35.8870833333,9.43208333333
569.77,7.92433333333,29.8111614583,23.1438333333,19.7466666667,8.08475,8.61775,9.82191666667,6.177,10.4240833333,35.93325,9.42699999999
570.11,7.95916666667,29.8815625,23.2168333333,19.8165833333,8.10933333333,8.65366666667,9.865,6.20358333333,10.4439166667,36.00525,9.45433333333
570.45,7.94358333333,29.9515364583,23.2549166667,19.8493333333,8.10608333334,8.62791666666,9.84341666667,6.18933333333,10.4319166667,36.0519166667,9.46975
570.79,7.96375,30.0156979167,23.3259166666,19.8868333334,8.10541666667,8.66108333334,9.86625,6.21091666666,10.47725,36.1046666667,9.50425000001
571.13,7.94683333334,30.036296875,23.3445833334,19.9066666667,8.10516666666,8.64033333333,9.83941666667,6.18766666666,10.4671666667,36.1279166667,9.48416666667
571.47,7.9555,30.0888958334,23.385,19.9359166667,8.11483333333,8.62741666666,9.83175000001,6.19566666667,10.48225,36.2126666667,9.47866666666
571.81,7.96425,30.1339427083,23.4019166667,19.98825,8.10375,8.614,9.81933333333,6.2115,10.4785,36.2411666667,9.48908333334
572.15,7.9635,30.1562604166,23.436,20.0166666666,8.10158333333,8.63191666667,9.83075000001,6.19266666666,10.47725,36.29,9.50866666666
572.49,7.9505,30.1967708334,23.4624166667,20.0335833333,8.07991666667,8.64975,9.81516666667,6.16183333333,10.4404166667,36.3325833333,9.50566666668
572.83,7.94233333334,30.2021145833,23.4483333333,20.03125,8.04583333333,8.6385,9.78008333333,6.13991666667,10.4004166667,36.35025,9.45683333332
573.17,7.90166666666,30.217765625,23.4875833333,20.03,7.99466666667,8.61333333333,9.73266666668,6.11225,10.3671666667,36.36925,9.42750000001
573.51,7.89733333333,30.2475833333,23.492,20.0274166667,7.98766666667,8.61991666667,9.70583333333,6.10125,10.35375,36.3694166667,9.44783333333
573.85,7.88116666666,30.2904010417,23.5180833333,20.0471666667,7.99133333333,8.61108333333,9.69933333333,6.08083333333,10.3678333333,36.43325,9.44433333332
574.19,7.90083333333,30.32653125,23.5473333333,20.0649166667,8.00083333333,8.6465,9.71850000001,6.10008333333,10.3674166667,36.4691666666,9.46325
574.53,7.88583333334,30.3652083333,23.55375,20.105,8.00883333333,8.63375,9.68683333333,6.07483333333,10.3371666667,36.50275,9.43358333333
574.87,7.87708333333,30.4038125,23.5523333333,20.1196666667,7.98875,8.62608333333,9.68541666667,6.05991666667,10.329,36.5689166667,9.44583333332
575.21,7.89383333334,30.437203125,23.56575,20.1545,7.99658333333,8.66166666667,9.71050000001,6.07825,10.33825,36.5741666667,9.48766666666
575.55,7.93033333333,30.4864270833,23.64275,20.1994166667,8.02566666666,8.71583333333,9.75550000001,6.1135,10.39,36.6701666666,9.52116666666
575.89,7.92816666666,30.5347708333,23.665,20.22625,8.017,8.72341666666,9.74275000001,6.11508333333,10.37575,36.6823333334,9.52716666665
576.22,7.94816666667,30.5570052083,23.6960833333,20.2521666667,8.03216666667,8.74133333333,9.75091666667,6.14891666667,10.3940833333,36.7045833334,9.56424999999
576.56,7.97108333333,30.6313854167,23.751,20.3013333334,8.0765,8.76958333333,9.78866666668,6.18491666666,10.44375,36.74875,9.60716666666
576.90,8.00341666667,30.71409375,23.78675,20.3635833334,8.11641666667,8.77091666666,9.81374999999,6.19683333333,10.44625,36.792,9.63983333332
577.24,7.99283333333,30.7680208333,23.7970833333,20.4000833334,8.10891666667,8.75466666667,9.81708333334,6.19,10.4494166667,36.8675,9.63241666666
577.58,8.02466666667,30.8348020833,23.8378333334,20.4429166667,8.09475,8.75866666666,9.82766666666,6.19233333333,10.4600833333,36.9146666667,9.64541666666
577.92,8.013,30.867703125,23.8825833333,20.47225,8.0885,8.75558333332,9.81566666667,6.17158333333,10.4629166667,36.9519166666,9.63358333332
578.26,8.04633333333,30.9834166667,23.9681666667,20.5428333333,8.1085,8.79524999999,9.86174999999,6.18816666667,10.5061666667,37.0865833333,9.69633333333
578.60,8.03741666667,30.9871354167,24.0235,20.56475,8.09075,8.77875000001,9.843,6.1665,10.48,37.09375,9.65683333334
578.94,7.9885,31.0470520833,24.0269166667,20.5705833333,8.06366666667,8.73475,9.81449999999,6.09033333333,10.4473333333,37.1258333334,9.59591666667
579.28,7.96716666666,31.0927135416,24.0915833333,20.61075,8.06291666667,8.73066666666,9.81208333333,6.05475,10.4324166667,37.17175,9.61283333332
579.61,7.97791666667,31.1501822917,24.1443333334,20.6380833333,8.05858333333,8.72966666666,9.81983333334,6.0765,10.4635833333,37.2808333333,9.61033333333
579.95,7.95283333333,31.1954947917,24.1450833334,20.6391666667,8.01541666667,8.71416666667,9.79508333334,6.03458333334,10.4566666667,37.32375,9.59508333333
580.29,7.93216666667,31.181734375,24.1705,20.6669166667,7.97275,8.68816666667,9.74108333333,5.9925,10.4233333333,37.3575833333,9.56741666666
580.63,7.99425,31.3200677083,24.278,20.7705,8.0175,8.79399999999,9.80124999999,6.04225,10.5305833333,37.49225,9.62875
580.97,8.00966666666,31.332421875,24.3215833333,20.80075,8.01608333333,8.79533333334,9.78858333333,6.04275,10.54525,37.475,9.6255
581.31,7.965,31.3313333333,24.3093333333,20.77775,7.98958333334,8.7915,9.72849999999,6.01616666667,10.5266666667,37.4415833333,9.61908333333
581.65,7.975,31.384609375,24.36325,20.84725,8.008,8.79608333333,9.7265,6.05108333333,10.55925,37.495,9.64749999998
581.98,7.9515,31.3511197917,24.3396666667,20.8153333333,7.98508333333,8.76100000001,9.69225,6.035,10.5488333333,37.4330833333,9.62683333332
582.32,8.00091666667,31.440203125,24.4165,20.8935833333,8.04075,8.84074999999,9.75541666666,6.09975,10.62875,37.5100833333,9.70016666667
582.66,8.02266666666,31.4381510417,24.4690833333,20.9321666667,8.03708333333,8.86908333334,9.75575000001,6.14025,10.64875,37.5416666667,9.72341666665
583.00,8.02166666667,31.4859010417,24.4705833333,20.9236666667,8.02816666667,8.86191666666,9.75066666667,6.13133333333,10.6375833333,37.5558333334,9.68108333333
583.34,8.04691666667,31.5220364584,24.51575,20.9913333333,8.0885,8.90333333332,9.79625000001,6.14725,10.6365833333,37.5708333334,9.73700000001
583.68,8.0495,31.5293645833,24.542,21.0171666666,8.09933333334,8.88341666666,9.81483333334,6.13566666667,10.612,37.5621666667,9.70908333332
584.01,8.06391666667,31.60703125,24.5785,21.08025,8.1385,8.91208333334,9.87291666667,6.14683333333,10.64025,37.63425,9.73716666667
584.35,8.04091666666,31.5402760416,24.54175,21.031,8.11075,8.87175,9.85183333332,6.12516666667,10.579,37.6015833333,9.69483333335
584.69,8.02925,31.6452864583,24.634,21.1020833333,8.12491666667,8.89658333334,9.88016666666,6.12291666667,10.5744166667,37.7259166667,9.70874999998
585.03,8.05675,31.7081875,24.6915,21.1871666667,8.15475,8.91324999999,9.92208333334,6.159,10.5935833333,37.8156666667,9.728
585.37,8.06541666667,31.7717291666,24.7311666667,21.20375,8.14008333333,8.91616666667,9.94641666667,6.1405,10.5958333333,37.8528333333,9.71425000001
585.70,8.11216666667,31.8401875,24.78125,21.2519166667,8.17091666667,8.95958333332,10.0191666667,6.17741666666,10.6285833333,37.9060833333,9.72624999999
586.04,8.13058333333,31.9292916667,24.8261666667,21.2865833333,8.19891666667,8.96508333333,10.0116666667,6.18891666667,10.6366666667,37.9626666667,9.76633333335
586.38,8.16758333333,32.0091822917,24.9008333333,21.349,8.24141666667,9.02325000002,10.0481666667,6.22766666666,10.6865833333,38.0284166667,9.81274999998
586.72,8.23041666667,32.0794114583,24.9693333333,21.46375,8.30016666666,9.10433333334,10.1205,6.29691666667,10.7859166667,38.119,9.93258333334
587.06,8.18725,32.1045677083,24.9765833333,21.4350833333,8.24516666666,9.05383333333,10.0671666667,6.238,10.7520833333,38.1361666666,9.87208333332
587.39,8.18108333333,32.1764427083,25.00625,21.4661666667,8.27449999999,9.08899999999,10.07675,6.24025,10.7758333334,38.2146666667,9.91508333334
587.73,8.16466666667,32.160484375,24.9781666667,21.421,8.25533333334,9.071,10.0600833333,6.23233333333,10.7730833333,38.1698333333,9.90375000001
588.07,8.16658333333,32.2176979167,25.0465,21.4816666667,8.26983333332,9.09549999999,10.0644166667,6.242,10.8200833334,38.221,9.96216666666
588.41,8.20766666667,32.2886979167,25.0909166667,21.5060833333,8.291,9.09325000001,10.1063333333,6.25033333333,10.856,38.298,9.99783333333
588.74,8.23333333333,32.3148177083,25.1425833333,21.5389166667,8.30966666667,9.11216666666,10.1498333333,6.24758333334,10.8805,38.31525,10.0143333333
589.08,8.18516666667,32.3125677083,25.1331666666,21.5386666667,8.29141666666,9.06758333333,10.1288333333,6.21241666666,10.8720833333,38.3408333333,10.0058333333
589.42,8.11233333334,32.2896927083,25.1135,21.494,8.22333333333,9.00283333334,10.052,6.14066666667,10.83475,38.30825,9.95216666667
589.76,8.06575,32.289859375,25.1135833333,21.48675,8.18366666667,8.98641666667,10.0564166667,6.123,10.8221666667,38.3276666667,9.93625000002
590.09,8.05166666666,32.337984375,25.1386666667,21.52425,8.17241666667,8.95708333333,10.05975,6.09133333334,10.8024166667,38.36425,9.94275000001
590.43,7.99241666667,32.3838072917,25.1588333333,21.5033333333,8.14258333333,8.88108333332,10.00725,6.03166666667,10.7406666667,38.3905833333,9.87908333334
590.77,8.00933333333,32.4450625,25.2225,21.5980833333,8.14983333333,8.91550000002,10.0495833333,6.09233333333,10.7691666666,38.4579166667,9.93141666667
591.11,8.048,32.4918385417,25.2809166667,21.6468333333,8.14491666667,8.92933333334,10.0630833333,6.11958333333,10.7713333334,38.5471666667,9.94233333333
591.44,8.06091666667,32.5641875,25.3849166666,21.7415,8.14833333333,8.9655,10.0803333333,6.12808333333,10.7965833333,38.6644166667,9.96116666666
591.78,8.04908333333,32.6258385417,25.4335,21.7531666666,8.14183333334,8.94450000001,10.0790833333,6.12041666667,10.78275,38.7041666667,9.92375
592.12,8.01941666667,32.6231145833,25.3981666667,21.7703333333,8.11458333334,8.94125,10.0420833333,6.11758333333,10.7511666667,38.6859166667,9.90933333334
592.46,7.99808333333,32.654234375,25.4429166667,21.8169166667,8.10633333333,8.94208333334,10.01075,6.1535,10.7581666667,38.71175,9.93416666667
592.79,8.07875,32.7733333333,25.4969166667,21.9014166667,8.15483333333,9.02225000001,10.057,6.22983333333,10.8135833333,38.7945,10.0015833333
593.13,8.16366666667,32.893125,25.6491666667,22.0160833333,8.25841666667,9.12416666667,10.1295,6.33225,10.8865833333,38.9234166666,10.1169166667
593.47,8.19175,32.9732083333,25.7216666667,22.0860833334,8.26283333333,9.11791666666,10.12975,6.3175,10.9128333333,38.9854166666,10.1294166667
593.80,8.189,33.004484375,25.7744166667,22.0850833333,8.26,9.12808333334,10.1224166667,6.32666666667,10.8979166667,38.9875833333,10.1328333333
594.14,8.19241666667,33.0186979166,25.8158333333,22.13875,8.25225,9.14466666668,10.1365,6.34916666666,10.8883333333,39.001,10.1450833333
594.48,8.20925,33.05178125,25.8478333333,22.153,8.27041666667,9.136,10.1450833333,6.34733333333,10.9126666667,39.0358333333,10.151
594.81,8.19941666666,33.1462864583,25.9163333333,22.2415,8.28191666666,9.18049999999,10.1715833333,6.36158333333,10.9504166667,39.091,10.18925
595.15,8.19,33.1900572917,25.9231666667,22.236,8.25958333333,9.16666666667,10.16925,6.34383333333,10.9271666667,39.06275,10.192
595.49,8.18741666666,33.235015625,25.9261666666,22.2783333333,8.26,9.18983333333,10.1864166667,6.35683333333,10.9548333333,39.0958333334,10.2259166667
595.82,8.20591666667,33.2880520834,25.99075,22.29975,8.27308333333,9.21675,10.22275,6.36308333333,10.9803333333,39.15525,10.2428333333
596.16,8.22116666667,33.3867552083,26.06025,22.33725,8.27941666667,9.22566666666,10.2569166667,6.35041666667,10.998,39.2423333333,10.2735
596.50,8.1915,33.401921875,26.1224166667,22.34925,8.25925,9.21733333334,10.25025,6.33633333334,10.9735,39.2866666667,10.2593333333
596.83,8.19775,33.40625,26.1150833334,22.3571666667,8.24775,9.19658333333,10.2748333333,6.3155,10.94975,39.29475,10.2410833333
597.17,8.25191666667,33.4560416667,26.1716666667,22.4223333333,8.30175,9.23875000001,10.3255,6.362,11.0004166667,39.3476666667,10.2864166667
597.51,8.29375,33.5466354167,26.2194166666,22.5009166666,8.344,9.27675000001,10.38225,6.415,11.0711666667,39.4645833333,10.33925
597.84,8.32666666667,33.6141197917,26.24725,22.5336666666,8.37375,9.31408333334,10.4036666667,6.42866666667,11.1195833334,39.5250833333,10.39225
598.18,8.34608333333,33.6923854167,26.2736666667,22.5760833333,8.41008333334,9.34975000001,10.4463333333,6.43366666667,11.15275,39.5845,10.4190833333
598.52,8.38983333333,33.6971145833,26.3105,22.5819166667,8.43275,9.33083333334,10.464,6.44425,11.1706666666,39.5539166666,10.4318333333
598.85,8.37275,33.71165625,26.3353333333,22.5964166667,8.42200000001,9.31383333333,10.4125833334,6.43825,11.1775,39.5715,10.418
599.19,8.39233333333,33.7520208333,26.3764166667,22.63225,8.43808333333,9.31825,10.4013333333,6.4315,11.1885833333,39.6461666667,10.4404166667
599.53,8.36791666667,33.735109375,26.3609166667,22.6161666666,8.41566666666,9.30024999999,10.3983333333,6.40758333334,11.1883333334,39.5625833333,10.4359166667
599.86,8.35108333333,33.75778125,26.33775,22.61375,8.39816666667,9.29225000001,10.3878333333,6.38525,11.1655833333,39.58375,10.4145833333
600.20,8.40116666667,33.7773802083,26.3914166667,22.6751666667,8.43383333333,9.32933333333,10.4031666666,6.41575,11.2035,39.5848333333,10.4681666667
600.53,8.33741666667,33.8205260417,26.38475,22.6944166667,8.36291666667,9.28333333334,10.3478333333,6.36975,11.1671666667,39.6350833333,10.4221666667
600.87,8.25575,33.825078125,26.4065833333,22.6623333333,8.29408333333,9.21891666667,10.2523333333,6.29216666666,11.0885,39.6515,10.3521666667
601.21,8.17258333333,33.7449375,26.3518333334,22.5725833333,8.207,9.14158333334,10.1501666667,6.191,10.9793333333,39.52125,10.25725
601.54,8.10958333333,33.747234375,26.3399166667,22.5701666666,8.17058333333,9.09574999999,10.1163333333,6.15575,10.9425833333,39.5245833333,10.226
601.88,8.09641666667,33.7268333333,26.3705833333,22.5870833333,8.13325,9.07833333333,10.0560833333,6.12758333333,10.9170833333,39.5064166667,10.2095
602.21,8.07783333334,33.7828125,26.4270833333,22.6329166667,8.11641666667,9.08883333335,10.0530833333,6.12091666667,10.9529166667,39.611,10.2218333333
602.55,8.15466666666,33.8547708333,26.4689166667,22.7268333333,8.19033333333,9.16341666666,10.13275,6.18133333333,10.9864166666,39.6995833333,10.2584166667
602.88,8.15158333334,33.8324739583,26.4998333333,22.7453333334,8.18941666667,9.16625,10.1486666667,6.19841666667,10.977,39.68,10.2649166667
603.22,8.16883333333,33.912375,26.5641666667,22.8314166667,8.2255,9.22125,10.16975,6.23416666667,10.9998333334,39.7753333333,10.2814166667
