wavelength,Back_ThrEpif,Belly_ThrEpif,Breast_ThrEpif,Crissum_ThrEpif,Crown_ThrEpif,DorTail_ThrEpif,Patch10_ThrEpif,Patch11_ThrEpif,Rump_ThrEpif,Throat_ThrEpif,WingTip_ThrEpif
509.97,24.3274444444,46.5606666667,44.0382222222,41.5572222222,33.1434444445,18.1793333333,31.1012222222,75.9627777778,44.7193333333,41.084,9.23533333334
510.32,24.3453333333,46.5662222222,44.0758888889,41.6025555556,33.2164444445,18.1976111111,31.1198888889,75.8391111111,44.73,41.134,9.267
510.66,24.4153333333,46.637,44.1624444444,41.6511111111,33.2904444444,18.2084444444,31.1618888889,75.813,44.7787777778,41.1923333333,9.27911111111
511.01,24.4383333334,46.6416666667,44.1861111111,41.6983333333,33.3238888889,18.1976666667,31.1576666667,75.7461111111,44.7827777778,41.2346666667,9.24744444445
511.36,24.4383333333,46.701,44.2163333333,41.7364444444,33.3512222222,18.2005,31.151,75.6862222222,44.8197777778,41.2432222222,9.23933333334
511.70,24.4303333334,46.7084444444,44.2082222222,41.7613333333,33.3746666667,18.1973333333,31.1341111111,75.5247777778,44.7844444444,41.2825555556,9.22522222222
512.05,24.4598888889,46.7276666667,44.2493333333,41.8068888889,33.4562222222,18.2111111111,31.1474444445,75.4134444444,44.7885555555,41.3096666667,9.22666666667
512.40,24.5106666667,46.7954444444,44.3185555556,41.8801111111,33.5202222222,18.2141666667,31.1581111111,75.3978888889,44.8342222222,41.3635555556,9.20766666667
512.75,24.5923333333,46.9074444444,44.4142222222,42.0008888889,33.602,18.2351666667,31.2004444444,75.4044444444,44.8855555556,41.486,9.20366666666
513.09,24.6348888889,46.9672222222,44.4268888889,42.0563333333,33.6692222222,18.2024444444,31.1982222222,75.3325555556,44.8938888889,41.5165555556,9.19411111111
513.44,24.6758888889,47.0154444445,44.4481111111,42.0997777778,33.7232222222,18.2041111111,31.2017777778,75.2706666667,44.9047777778,41.5872222222,9.19744444444
513.79,24.7134444444,47.0853333333,44.4702222222,42.1371111111,33.7962222222,18.2473333333,31.2174444445,75.1765555556,44.9194444444,41.6394444445,9.21755555556
514.13,24.7788888889,47.1194444444,44.4823333333,42.1971111111,33.8792222222,18.2815555556,31.2304444445,75.0726666667,44.9366666667,41.6974444444,9.21355555555
514.48,24.7811111111,47.097,44.45,42.2044444445,33.9036666667,18.2806111111,31.2058888889,74.8945555555,44.896,41.675,9.20155555556
514.83,24.8177777778,47.0906666667,44.4985555556,42.2445555555,33.9315555556,18.2913888889,31.1744444444,74.7403333333,44.8583333333,41.6713333333,9.20066666667
515.17,24.8968888889,47.095,44.54,42.2933333333,34.0161111111,18.3105,31.1586666667,74.663,44.8663333333,41.7457777778,9.19422222222
515.52,24.9618888889,47.1198888889,44.6265555556,42.3514444445,34.0825555555,18.3429444444,31.1707777778,74.6105555556,44.9222222222,41.8273333333,9.19988888889
515.87,25.0138888889,47.181,44.6516666667,42.4171111111,34.1526666667,18.3718333333,31.1794444444,74.5777777778,44.9575555556,41.924,9.22211111111
516.21,25.0128888889,47.1391111111,44.6433333333,42.427,34.1906666667,18.3944444444,31.138,74.4118888889,44.9287777778,41.9272222222,9.22266666667
516.56,25.0223333333,47.0917777778,44.6487777778,42.4272222222,34.2228888889,18.3924444444,31.1122222222,74.3088888889,44.9433333333,41.9405555556,9.20855555556
516.91,25.0761111111,47.1122222222,44.7321111111,42.508,34.2752222222,18.4358333333,31.1193333333,74.2677777778,44.988,42.0197777778,9.22822222222
517.25,25.1342222222,47.1333333333,44.7822222222,42.577,34.3304444445,18.4432222222,31.1247777778,74.2151111111,45.0282222222,42.0731111111,9.24433333334
517.60,25.187,47.1334444444,44.8098888889,42.6336666666,34.349,18.4299444444,31.1173333333,74.1425555556,45.0398888889,42.1098888889,9.23411111111
517.95,25.2072222222,47.128,44.819,42.6376666667,34.3412222222,18.398,31.0738888889,74.0616666666,45.0112222222,42.1074444444,9.20877777778
518.29,25.2746666667,47.1372222222,44.8494444445,42.6896666667,34.3954444445,18.4113888889,31.0658888889,73.9907777778,45.0231111111,42.174,9.24177777778
518.64,25.3485555556,47.2127777778,44.9071111111,42.7751111111,34.492,18.4641666667,31.1017777778,74.001,45.1073333333,42.2828888889,9.27433333333
518.99,25.3691111111,47.2262222222,44.9215555556,42.7893333334,34.5113333333,18.4728333333,31.0731111111,73.8542222222,45.0912222222,42.2947777778,9.29277777778
519.33,25.4092222222,47.2517777778,44.8977777778,42.8338888889,34.5717777778,18.471,31.0494444444,73.7674444444,45.0722222222,42.2905555555,9.30933333333
519.68,25.4432222222,47.2363333333,44.911,42.8538888889,34.585,18.4573333333,30.9877777778,73.6414444444,45.0461111111,42.2661111111,9.31866666667
520.02,25.5363333333,47.3148888889,44.9675555556,42.9375555556,34.6665555556,18.4603333333,31.0108888889,73.6206666667,45.1053333333,42.3805555556,9.35122222222
520.37,25.5816666667,47.3593333333,44.9697777778,42.9987777778,34.729,18.4910555556,30.9916666667,73.536,45.1115555556,42.4212222222,9.37488888889
520.72,25.6133333333,47.3417777778,44.9226666667,42.9871111111,34.7562222222,18.4945555556,30.9447777778,73.3858888889,45.1054444445,42.4353333333,9.37677777778
521.06,25.6108888889,47.2914444444,44.8573333333,42.9488888889,34.7726666666,18.4916111111,30.8618888889,73.1607777778,45.0217777778,42.414,9.36755555556
521.41,25.6225555556,47.2796666667,44.8193333333,42.9337777778,34.8171111111,18.4877222222,30.7865555556,72.9466666667,44.9788888889,42.4385555556,9.38977777778
521.75,25.6487777778,47.2817777778,44.8348888889,42.9704444444,34.8686666667,18.5263333333,30.7495555556,72.8045555556,44.956,42.5147777778,9.41888888889
522.10,25.6517777778,47.3255555556,44.8457777778,43.0186666667,34.908,18.5486111111,30.6836666667,72.6786666667,44.9487777778,42.5488888889,9.40022222222
522.45,25.6193333333,47.2795555556,44.7646666667,42.981,34.885,18.4545555556,30.5905555556,72.479,44.833,42.5061111111,9.35711111111
522.79,25.6536666667,47.2587777778,44.7422222222,42.9941111111,34.9438888889,18.4637777778,30.562,72.3304444445,44.8094444445,42.5294444444,9.36611111111
523.14,25.7108888889,47.2564444445,44.7767777778,43.0681111111,34.9718888889,18.4996666667,30.4984444444,72.2098888889,44.7652222222,42.6112222222,9.38822222222
523.48,25.7807777778,47.337,44.8312222222,43.1496666666,35.0717777778,18.5545,30.5056666667,72.1973333333,44.8001111111,42.712,9.40322222222
523.83,25.7906666667,47.2977777778,44.7995555556,43.1348888889,35.0742222222,18.5315,30.4,72.044,44.7457777778,42.6783333333,9.37233333333
524.17,25.8392222222,47.3241111111,44.8282222222,43.2246666667,35.1225555555,18.5121111111,30.3674444444,71.9868888889,44.75,42.7396666667,9.374
524.52,25.8661111111,47.3063333333,44.8026666667,43.2448888889,35.1467777778,18.4705555556,30.2911111111,71.8495555556,44.69,42.7367777778,9.35744444445
524.87,25.9095555556,47.3024444444,44.8001111111,43.2708888889,35.191,18.4683333333,30.2378888889,71.7503333334,44.7043333333,42.7762222222,9.36733333334
525.21,25.9736666667,47.3131111111,44.8083333333,43.308,35.2516666667,18.4755555556,30.2017777778,71.7043333333,44.7038888889,42.8063333333,9.37177777778
525.56,26.0026666667,47.3201111111,44.7793333334,43.3232222222,35.2833333333,18.4341111111,30.1343333333,71.6257777778,44.6753333333,42.804,9.35411111111
525.90,26.017,47.2906666667,44.7645555556,43.3332222222,35.3075555556,18.4191111111,30.0618888889,71.5432222222,44.6292222222,42.8067777778,9.33366666667
526.25,26.0672222222,47.2975555555,44.8118888889,43.4037777778,35.3654444444,18.4457777778,30.0028888889,71.4954444444,44.6573333333,42.8745555556,9.31955555555
526.59,26.1448888889,47.4286666667,44.9377777778,43.5435555556,35.4763333333,18.4673333333,29.9948888889,71.5924444444,44.7626666667,43.0257777778,9.309
526.94,26.1765555556,47.4561111111,44.9828888889,43.577,35.5536666667,18.4687222222,29.9785555556,71.5463333333,44.8146666667,43.1021111111,9.31477777778
527.28,26.2214444445,47.4826666667,45.0094444444,43.6447777778,35.6018888889,18.4494444444,29.9498888889,71.5183333333,44.8327777778,43.1681111111,9.30155555555
527.63,26.2555555555,47.5045555556,45.0118888889,43.6872222222,35.6195555556,18.4492222222,29.9136666667,71.4407777778,44.8233333333,43.1991111111,9.30911111111
527.97,26.2697777778,47.5044444444,45.0033333333,43.684,35.6324444445,18.4294444444,29.869,71.3393333333,44.8037777778,43.2263333333,9.32144444444
528.32,26.3194444445,47.5514444444,45.0346666667,43.7444444445,35.6818888889,18.4496666667,29.8622222222,71.3331111111,44.8353333333,43.281,9.34777777778
528.66,26.3597777778,47.5748888889,45.0701111111,43.8057777778,35.7125555556,18.4435555556,29.8504444444,71.326,44.8603333333,43.3032222222,9.35244444445
529.01,26.3576666667,47.5684444444,45.0637777778,43.8144444444,35.7154444444,18.4281666667,29.7998888889,71.2564444444,44.8574444444,43.3122222222,9.34344444445
529.35,26.3931111111,47.568,45.0748888889,43.8521111111,35.751,18.4273888889,29.7771111111,71.2041111111,44.8774444444,43.3374444444,9.35644444445
529.70,26.4198888889,47.5607777778,45.0392222222,43.857,35.7702222222,18.4096111111,29.7533333333,71.1017777778,44.8731111111,43.3366666667,9.37011111111
530.04,26.4692222222,47.5602222222,45.0143333333,43.8742222222,35.8097777778,18.4077777778,29.7328888889,70.9922222222,44.8572222222,43.3422222222,9.40366666667
530.39,26.4572222222,47.4401111111,44.8877777778,43.8055555555,35.772,18.3600555556,29.627,70.7577777778,44.751,43.2657777778,9.42255555555
530.73,26.4976666667,47.4036666667,44.8152222222,43.812,35.7601111111,18.3281666667,29.5577777778,70.6212222222,44.6965555556,43.2336666667,9.42311111111
531.08,26.4915555556,47.3256666667,44.7308888889,43.7641111111,35.7308888889,18.2962777778,29.4348888889,70.3851111111,44.6152222222,43.1708888889,9.434
531.42,26.5207777778,47.2805555556,44.7034444444,43.8017777778,35.7675555555,18.2828888889,29.3532222222,70.2846666667,44.5858888889,43.1905555555,9.438
531.77,26.5438888889,47.2285555556,44.6473333333,43.7997777778,35.7747777778,18.2812222222,29.2567777778,70.1238888889,44.5148888889,43.1455555556,9.43711111111
532.11,26.5466666667,47.1953333333,44.6221111111,43.81,35.7927777778,18.2640555556,29.1641111111,69.9713333333,44.4614444444,43.1503333333,9.41744444445
532.46,26.5724444445,47.1792222222,44.6136666667,43.8353333333,35.8287777778,18.2704444444,29.0933333333,69.878,44.4301111111,43.1904444444,9.41433333333
532.80,26.613,47.1504444444,44.6036666667,43.8598888889,35.862,18.2590555556,29.0244444444,69.7583333333,44.3771111111,43.1853333334,9.426
533.15,26.6407777778,47.1426666667,44.5894444445,43.8871111111,35.8763333333,18.2663333333,28.9638888889,69.624,44.3312222222,43.1924444445,9.42322222222
533.49,26.6815555556,47.1337777778,44.6072222222,43.9387777778,35.9081111111,18.2740555556,28.9001111111,69.5832222222,44.3354444445,43.2335555556,9.45033333333
533.84,26.6958888889,47.1368888889,44.5966666667,43.9716666666,35.9264444444,18.2784444444,28.8224444444,69.5173333333,44.3045555556,43.2704444444,9.44622222222
534.18,26.7166666667,47.1395555556,44.5892222222,44.0057777778,35.9585555556,18.2762222222,28.7681111111,69.4155555556,44.2666666666,43.2825555555,9.44066666667
534.52,26.7245555556,47.109,44.5806666667,44.0288888889,35.9765555555,18.2722777778,28.667,69.2872222222,44.2121111111,43.2862222222,9.46555555555
534.87,26.7797777778,47.1348888889,44.5985555556,44.1062222222,36.0416666667,18.2846666667,28.6188888889,69.2371111111,44.195,43.3266666667,9.48777777778
535.21,26.8128888889,47.1443333333,44.5927777778,44.1513333333,36.0935555556,18.3006666667,28.5698888889,69.1306666667,44.1723333333,43.3431111111,9.52344444445
535.56,26.8761111111,47.1347777778,44.6086666667,44.2076666667,36.1575555556,18.3137222222,28.5248888889,69.0367777778,44.1672222222,43.3951111111,9.534
535.90,26.8901111111,47.0763333333,44.5468888889,44.1943333333,36.1735555556,18.2910555556,28.4327777778,68.9026666667,44.1106666666,43.3621111111,9.53622222222
536.25,26.8742222222,47.0446666667,44.4848888889,44.178,36.1436666667,18.2652222222,28.3313333333,68.6885555556,44.0075555556,43.3287777778,9.55077777778
536.59,26.9021111111,47.0307777778,44.4343333333,44.2235555556,36.1591111111,18.2858333333,28.2938888889,68.5746666667,43.9655555556,43.3463333334,9.58866666667
536.93,26.9288888889,46.983,44.3892222222,44.2218888889,36.1738888889,18.2916666667,28.219,68.4337777778,43.9127777778,43.3133333333,9.64044444443
537.28,26.9501111111,46.9462222222,44.3466666667,44.2131111111,36.1807777778,18.2901111111,28.1311111111,68.2266666667,43.8198888889,43.3218888889,9.63944444444
537.62,26.9646666667,46.8804444444,44.3162222222,44.2157777778,36.1955555556,18.2320555556,28.0272222222,68.098,43.7681111111,43.3051111111,9.64900000001
537.97,26.9851111111,46.8231111111,44.2841111111,44.2356666667,36.1745555555,18.2146666667,27.9152222222,67.9874444444,43.7142222222,43.3312222222,9.64444444444
538.31,26.9936666667,46.7774444444,44.232,44.2401111111,36.1866666667,18.1732222222,27.8144444444,67.8595555556,43.6603333333,43.3091111111,9.63000000001
538.65,26.9904444445,46.6418888889,44.0945555556,44.2048888889,36.1378888889,18.1067222222,27.6768888889,67.6146666667,43.5307777778,43.2802222222,9.6221111111
539.00,26.9798888889,46.5188888889,44.0062222222,44.1351111111,36.072,18.0219444444,27.5233333333,67.4205555556,43.459,43.2386666667,9.59722222222
539.34,27.0155555555,46.4963333333,43.95,44.1578888889,36.0915555556,17.9652222222,27.4178888889,67.3315555556,43.4324444444,43.2387777778,9.607
539.69,27.009,46.4301111111,43.8903333333,44.1557777778,36.0454444444,17.9262777778,27.3012222222,67.1954444444,43.3594444444,43.2521111111,9.58455555557
540.03,27.0407777778,46.3896666667,43.8632222222,44.1655555556,36.0604444445,17.8952777778,27.2267777778,67.1667777778,43.3553333333,43.2692222222,9.58166666667
540.37,27.0478888889,46.3797777778,43.8501111111,44.169,36.0781111111,17.8537777778,27.1403333333,67.1111111111,43.3425555556,43.3068888889,9.57744444443
540.72,27.0297777778,46.3194444444,43.7717777778,44.1424444444,36.0647777778,17.7985555556,27.0422222222,67.0494444445,43.2843333334,43.3237777778,9.55466666667
541.06,27.0592222222,46.3198888889,43.7392222222,44.1674444444,36.0836666667,17.7578888889,26.984,67.0177777778,43.2857777778,43.3356666666,9.55755555555
541.40,27.0914444444,46.3151111111,43.7083333333,44.1821111111,36.0714444444,17.7668888889,26.9412222222,66.9738888889,43.272,43.3281111111,9.58477777777
541.75,27.1324444444,46.2973333333,43.6695555556,44.2044444444,36.0792222222,17.7587777778,26.9048888889,66.9074444444,43.2505555555,43.3151111111,9.607
542.09,27.1448888889,46.2661111111,43.6201111111,44.2026666667,36.0693333333,17.7366111111,26.8356666667,66.8228888889,43.1925555556,43.3014444444,9.60755555555
542.43,27.1505555555,46.244,43.5913333333,44.1977777778,36.0655555556,17.7287222222,26.7755555556,66.7655555556,43.1865555555,43.2793333333,9.61122222223
542.78,27.163,46.2238888889,43.5273333334,44.1918888889,36.0627777778,17.7132777778,26.7186666667,66.6436666667,43.1165555556,43.2527777778,9.6228888889
543.12,27.1342222222,46.1694444444,43.4642222222,44.1658888889,36.0211111111,17.6957777778,26.6113333333,66.5327777778,43.0458888889,43.2126666667,9.61644444446
543.46,27.1551111111,46.1458888889,43.4114444444,44.1801111111,36.0361111111,17.6821111111,26.5496666666,66.427,43.0064444444,43.1768888889,9.65555555557
543.81,27.1642222222,46.0882222222,43.3027777778,44.1696666667,36.0193333333,17.6305555556,26.4365555556,66.2627777778,42.8904444444,43.1383333333,9.65244444444
544.15,27.1755555555,46.0294444445,43.2347777778,44.172,35.9826666667,17.6098333333,26.3201111111,66.106,42.8092222222,43.1012222222,9.6318888889
544.49,27.207,46.0455555556,43.2197777778,44.2093333333,35.991,17.5981666667,26.2373333333,66.0006666667,42.77,43.0796666667,9.63644444445
544.84,27.1917777778,45.9714444444,43.1832222222,44.207,35.951,17.5899444444,26.1431111111,65.8695555556,42.6822222222,43.0451111111,9.62366666668
545.18,27.1916666667,45.933,43.141,44.2417777778,35.9481111111,17.5416111111,26.0634444444,65.7603333333,42.6488888889,43.0383333334,9.61144444445
545.52,27.2053333333,45.886,43.0977777778,44.2514444444,35.9546666667,17.5131666667,25.9482222222,65.6572222222,42.5846666667,43.0074444445,9.63877777779
545.87,27.2108888889,45.8427777778,43.0632222222,44.2474444444,35.9433333333,17.5128888889,25.8727777778,65.5457777778,42.5615555556,43.006,9.65655555557
546.21,27.2455555555,45.8494444444,43.0804444445,44.2974444444,35.9833333333,17.5132222222,25.8184444444,65.5046666667,42.5447777778,43.0435555556,9.67566666668
546.55,27.3121111111,45.8731111111,43.1003333333,44.3892222222,36.0505555556,17.5278888889,25.7824444445,65.5248888889,42.5893333333,43.1026666667,9.70800000001
546.90,27.3794444445,45.8738888889,43.1164444444,44.462,36.1025555555,17.5510555556,25.7572222222,65.4931111111,42.581,43.161,9.77922222223
547.24,27.423,45.8346666666,43.0882222222,44.4705555555,36.0985555556,17.5396666667,25.6673333333,65.4106666667,42.5485555556,43.2067777778,9.79522222223
547.58,27.4455555555,45.8053333333,43.0657777778,44.4802222222,36.0977777778,17.5646111111,25.5998888889,65.3521111111,42.5678888889,43.2133333333,9.83344444443
547.92,27.4717777778,45.8036666667,43.0386666666,44.5001111111,36.1158888889,17.5106111111,25.5326666667,65.377,42.5722222222,43.2118888889,9.87677777777
548.27,27.4681111111,45.7295555556,42.992,44.4858888889,36.0936666667,17.4683333333,25.4326666667,65.2741111111,42.5251111111,43.2084444444,9.88866666667
548.61,27.4557777778,45.661,42.8971111111,44.4672222222,36.0545555556,17.4035,25.312,65.1566666667,42.4565555556,43.1674444444,9.89799999999
548.95,27.427,45.5618888889,42.7894444445,44.3745555556,36.0117777778,17.388,25.1697777778,64.9913333333,42.3197777778,43.0977777778,9.88755555554
549.29,27.4178888889,45.5111111111,42.7357777778,44.2923333333,36.0066666667,17.3523333333,25.1146666667,64.875,42.2773333333,43.0744444444,9.88022222222
549.64,27.4238888889,45.4846666667,42.665,44.2875555555,35.9585555555,17.2879444444,24.9854444444,64.8046666667,42.2048888889,43.0566666667,9.86044444443
549.98,27.3961111111,45.3526666667,42.5158888889,44.2033333333,35.8565555556,17.2141666667,24.8251111111,64.6185555556,42.0982222222,42.9703333333,9.87244444443
550.32,27.3625555556,45.2615555556,42.4673333333,44.1908888889,35.8426666667,17.1394444444,24.6901111111,64.5035555556,41.9932222222,42.9633333333,9.87044444445
550.66,27.3184444444,45.1792222222,42.3595555556,44.1614444445,35.7695555556,17.0577777778,24.5785555556,64.343,41.9116666667,42.9231111111,9.82177777778
551.01,27.3323333333,45.1411111111,42.3307777778,44.2408888889,35.8018888889,17.0350555556,24.5221111111,64.3868888889,41.9143333333,42.9235555555,9.84222222221
551.35,27.3428888889,45.125,42.3245555555,44.2787777778,35.8471111111,16.9882777778,24.4625555556,64.4071111111,41.8907777778,42.9493333333,9.84277777779
551.69,27.313,44.998,42.2237777778,44.2154444444,35.7696666667,17.0127222222,24.3746666667,64.1955555556,41.7661111111,42.8791111111,9.81833333332
552.03,27.3778888889,44.9937777778,42.1881111111,44.2611111111,35.7672222222,17.029,24.3497777778,64.1907777778,41.7954444444,42.9152222222,9.86999999999
552.38,27.4117777778,45.023,42.1966666667,44.3132222222,35.8038888889,17.0376111111,24.3033333333,64.265,41.828,42.9616666667,9.88444444446
552.72,27.4586666667,45.0397777778,42.1715555556,44.3552222222,35.8463333333,17.0182222222,24.249,64.2248888889,41.8126666667,42.9806666667,9.91899999999
553.06,27.5032222222,45.0434444444,42.1645555555,44.4466666667,35.8601111111,17.0032222222,24.1666666667,64.2503333333,41.8181111111,43.012,9.94599999999
553.40,27.5252222222,44.9965555556,42.1147777778,44.4587777778,35.8748888889,16.9755,24.1078888889,64.2392222222,41.8037777778,42.9972222222,9.94522222221
553.74,27.5061111111,44.963,42.0677777778,44.4853333333,35.8518888889,16.9553333333,24.0325555556,64.2222222222,41.7685555555,42.991,9.9348888889
554.09,27.493,44.8902222222,41.9566666667,44.4277777778,35.7578888889,16.9347222222,23.9293333333,64.1197777778,41.6803333333,42.9414444445,9.9248888889
554.43,27.4936666667,44.835,41.884,44.4017777778,35.7345555556,16.8963333333,23.7977777778,64.0588888889,41.6313333333,42.8475555556,9.95444444443
554.77,27.5142222222,44.8102222222,41.8591111111,44.3857777778,35.7261111111,16.8838888889,23.736,63.9224444445,41.604,42.8463333333,9.9781111111
555.11,27.5376666667,44.749,41.8203333333,44.3874444445,35.683,16.9307222222,23.6787777778,63.7995555556,41.5212222222,42.7922222222,10.0254444445
555.45,27.5706666667,44.7483333333,41.7997777778,44.446,35.6928888889,16.8963888889,23.6336666667,63.8256666667,41.5456666666,42.8153333333,10.0594444444
555.80,27.5506666667,44.7037777778,41.7705555556,44.4641111111,35.707,16.8951111111,23.5337777778,63.7615555556,41.4748888889,42.787,10.0594444445
556.14,27.5522222222,44.6533333333,41.7154444445,44.4564444444,35.7325555556,16.854,23.4724444444,63.6085555555,41.413,42.7402222222,10.1344444444
556.48,27.507,44.5851111111,41.6765555555,44.4327777778,35.656,16.8593333333,23.4091111111,63.5068888889,41.384,42.6843333333,10.1598888889
556.82,27.4918888889,44.5678888889,41.6808888889,44.453,35.6516666667,16.8609444444,23.3528888889,63.4826666667,41.3496666667,42.7107777778,10.174
557.16,27.4724444444,44.4772222222,41.6505555556,44.443,35.6516666667,16.8361666667,23.2751111111,63.3605555556,41.2804444444,42.6672222222,10.2161111111
557.50,27.4495555556,44.4104444444,41.5901111111,44.3808888889,35.6496666667,16.8238888889,23.1717777778,63.2133333333,41.1641111111,42.6178888889,10.2228888889
557.85,27.4823333333,44.3987777778,41.573,44.362,35.6508888889,16.8066111111,23.1251111111,63.1651111111,41.1387777778,42.5742222222,10.2565555556
558.19,27.4527777778,44.3375555556,41.5273333333,44.3095555555,35.607,16.7715,23.0402222222,63.1005555556,41.09,42.6132222222,10.2462222222
558.53,27.4111111111,44.271,41.4124444445,44.2528888889,35.526,16.7553333333,22.9186666667,63.0138888889,40.9641111111,42.5273333334,10.2662222222
558.87,27.369,44.2811111111,41.3793333333,44.2551111111,35.5216666667,16.7064444444,22.7934444444,62.966,40.9474444445,42.581,10.2583333333
559.21,27.3701111111,44.3088888889,41.397,44.3108888889,35.576,16.7235,22.7205555555,62.91,40.9064444445,42.6445555555,10.3023333333
559.55,27.3447777778,44.2787777778,41.3427777778,44.2602222222,35.5257777778,16.6275,22.6158888889,62.8243333333,40.8063333333,42.5802222222,10.258
559.89,27.315,44.1918888889,41.287,44.1947777778,35.4443333333,16.5957222222,22.5156666667,62.7191111111,40.6986666666,42.5592222222,10.224
560.23,27.2583333333,44.0806666667,41.1965555555,44.1365555556,35.3886666667,16.5248333333,22.3706666667,62.5904444444,40.5615555556,42.5655555556,10.1646666667
560.58,27.1828888889,43.9234444444,41.0196666667,44.0181111111,35.2593333333,16.4766666667,22.1927777778,62.3791111111,40.4076666667,42.4475555555,10.129
560.92,27.1298888889,43.8857777778,40.9116666666,43.949,35.1534444444,16.4377222222,22.0937777778,62.2126666667,40.3325555556,42.4244444444,10.1552222222
561.26,27.1598888889,43.8424444444,40.8572222222,43.9644444445,35.1351111111,16.3836111111,22.0348888889,62.1962222222,40.335,42.411,10.1605555556
561.60,27.0652222222,43.7567777778,40.7437777778,43.9481111111,35.0337777778,16.3246666667,21.8923333333,62.0813333333,40.2231111111,42.328,10.1136666667
561.94,27.061,43.6935555556,40.693,43.9318888889,34.9952222222,16.2996111111,21.8295555556,61.99,40.1274444444,42.28,10.114
562.28,26.973,43.5796666667,40.6063333333,43.8465555556,34.9184444444,16.1708333333,21.7305555555,61.8854444444,40.0356666667,42.2188888889,10.0662222222
562.62,26.9212222222,43.5001111111,40.5004444444,43.7838888889,34.791,16.1355555556,21.6483333333,61.7484444444,39.9111111111,42.1091111111,10.0502222222
562.96,26.8746666667,43.3397777778,40.346,43.6914444445,34.663,16.0435,21.5075555556,61.635,39.7783333333,41.9912222222,9.99777777779
563.30,26.8704444444,43.2411111111,40.2587777778,43.6663333333,34.5777777778,16.0865,21.4455555556,61.5897777778,39.7751111111,41.993,10.051
563.64,26.9031111111,43.2332222222,40.2277777778,43.682,34.5468888889,16.1164444444,21.401,61.6125555556,39.7645555555,42.0085555555,10.0853333333
563.99,26.9427777778,43.2113333334,40.1975555556,43.6926666667,34.5434444445,16.1133888889,21.3553333333,61.5801111111,39.7463333334,41.9792222222,10.1555555556
564.33,26.9286666667,43.1967777778,40.1782222222,43.6565555556,34.5347777778,16.0808333333,21.3267777778,61.575,39.7571111111,41.9776666667,10.1964444444
564.67,26.9448888889,43.1384444445,40.1566666667,43.65,34.5327777778,16.0973333333,21.2792222222,61.5808888889,39.7418888889,41.9452222222,10.1861111111
565.01,26.9368888889,43.1511111111,40.1451111111,43.6665555555,34.514,16.0929444444,21.2264444444,61.5854444444,39.7202222222,41.9731111111,10.2255555555
565.35,26.9157777778,43.1065555556,40.0952222222,43.6186666667,34.4992222222,16.1116666667,21.1787777778,61.5097777778,39.6721111111,41.953,10.2735555556
565.69,26.9028888889,43.0711111111,40.0062222222,43.5848888889,34.4731111111,16.1031111111,21.1323333333,61.4516666667,39.6257777778,41.9111111111,10.3043333333
566.03,26.9316666667,43.063,40.0008888889,43.5984444444,34.4466666667,16.1656666667,21.0843333333,61.4436666667,39.6352222222,41.9064444445,10.3742222222
566.37,26.9342222222,42.9967777778,39.9386666667,43.576,34.4361111111,16.11,21.0397777778,61.4017777778,39.5927777778,41.8868888889,10.39
566.71,26.9554444444,43.0532222222,39.9792222222,43.5797777778,34.4695555556,16.1521111111,21.0377777778,61.4356666667,39.6178888889,41.9233333333,10.4683333333
567.05,26.9403333333,43.0217777778,39.9486666667,43.5504444444,34.4551111111,16.1358888889,21.0026666667,61.3705555556,39.5637777778,41.8663333333,10.4894444444
567.39,26.8868888889,42.9411111111,39.8544444444,43.5062222222,34.3726666667,16.0753888889,20.9033333333,61.2796666667,39.4958888889,41.793,10.4884444445
567.73,26.829,42.8381111111,39.7495555556,43.4124444445,34.2684444445,16.0269444444,20.8315555556,61.1434444444,39.3976666667,41.7136666667,10.4832222222
568.07,26.7918888889,42.7632222222,39.6403333334,43.367,34.1814444444,16.0268888889,20.7523333333,61.0194444444,39.3004444444,41.6696666667,10.4878888889
568.41,26.7433333333,42.7007777778,39.5553333333,43.305,34.0777777778,15.9943333333,20.6651111111,60.9196666667,39.2082222222,41.6238888889,10.4977777778
568.75,26.6861111111,42.6105555555,39.4876666667,43.2495555556,34.0196666667,15.9714444444,20.5868888889,60.7897777778,39.1451111111,41.5475555556,10.5151111111
569.09,26.7078888889,42.5996666667,39.4755555556,43.2541111111,34.0094444444,15.9397777778,20.5168888889,60.8347777778,39.1238888889,41.5394444445,10.5312222222
569.43,26.6037777778,42.519,39.4355555556,43.2345555556,33.93,15.9177777778,20.3841111111,60.7805555555,39.0477777778,41.4767777778,10.4818888889
569.77,26.5388888889,42.476,39.3726666667,43.1797777778,33.8783333333,15.8294444444,20.2698888889,60.7217777778,38.9266666667,41.439,10.435
570.11,26.4526666667,42.3692222222,39.2917777778,43.1046666667,33.8084444444,15.7637777778,20.1447777778,60.6735555556,38.8701111111,41.3624444445,10.4273333333
570.45,26.3612222222,42.2423333333,39.1826666667,43.0331111111,33.6838888889,15.6592777778,20.0151111111,60.5657777778,38.7603333333,41.2863333333,10.3625555556
570.79,26.2946666666,42.1813333333,39.1383333333,43.0016666667,33.633,15.6195,19.9193333333,60.4593333334,38.6797777778,41.2411111111,10.3814444444
571.13,26.2993333333,42.2217777778,39.1421111111,43.0301111111,33.6505555556,15.6334444444,19.9055555555,60.4727777778,38.6684444444,41.262,10.4068888889
