wavelength,Back_TacRuvm,Belly_TacRuvm,Breast_TacRuvm,Crissum_TacRuvm,Crown_TacRuvm,DorTail_TacRuvm,Patch10_TacRuvm,Patch11_TacRuvm,Rump_TacRuvm,Throat_TacRuvm,WingTip_TacRuvm
768.82,6.20766666667,60.8372666667,50.4525666667,51.0314666667,67.1096,10.265,50.915,5.8682,67.365,66.5922666667,11.7912
769.13,6.4054,60.9160666667,50.663,51.2732,67.1428,10.4168666667,51.2102666667,6.0516,67.3348,66.6997333333,11.9544
769.44,6.59333333333,60.4566666667,50.365,51.0966666667,66.49,10.73,50.8633333333,6.21333333333,66.8566666667,65.9866666667,12.0866666667
769.76,6.9856,60.4853333333,50.5737666667,51.351,66.6938666667,11.1067333333,51.0523333333,6.4154,67.0198666667,66.0252,12.3319333333
770.07,6.6876,60.6719333333,50.5795333333,51.3003333333,66.7329333334,10.6248666667,51.1192666667,6.27333333333,67.3872666667,66.1443333333,12.0382666667
770.38,6.5878,61.2358,50.9259333333,51.8144,67.2004666667,10.6035333333,51.4956,6.26906666667,68.096,66.8924666667,11.8216666667
770.69,6.78233333333,61.0380666667,50.9132,51.7308666667,67.0572666667,10.9749333333,51.3402666667,6.5582,68.0738,66.5799333333,11.7960666667
771.00,6.5598,60.917,50.7145666667,51.7901333333,66.8838666667,10.7993333333,51.2560666667,6.54506666667,68.0957333333,66.8433333333,11.6389333333
771.32,6.2922,60.9662,50.8352,51.9924,66.8688666667,10.7602,51.2584,6.49066666667,68.0299333333,66.9588,11.7078666666
771.63,6.41466666667,60.3346,50.4173666667,51.7652666667,66.4372666667,10.8517333333,50.8817333333,6.83586666666,67.6029333333,66.3395333333,11.6149333333
771.94,6.07233333333,59.6064,49.8391,51.1452666667,65.8829333333,10.8195333333,50.2592,6.71966666667,66.8256666667,66.042,11.2284
772.25,5.7,58.8615333333,49.3506,50.556,65.234,10.4679333333,49.9101333333,6.5138,66.2462666667,65.5702666667,10.8882666667
772.56,5.29673333334,58.5133333333,49.0914,50.1498,65.1957333333,10.0447333333,49.4608666667,6.04393333334,66.2112666667,65.5964666667,10.4923333333
772.87,3.77,58.2297333333,48.4268333333,49.318,64.9568,8.48933333333,48.8875333333,4.52633333333,65.6728666667,65.3831333333,9.0846
773.18,2.7464,58.1057333333,48.2973333333,48.8532,64.8795333334,7.73733333333,48.4290666667,3.76773333333,65.6784666667,65.3571333333,8.33026666667
773.50,2.19186666667,57.3441333333,47.7295,48.3861333333,64.2178666666,7.56986666667,47.4622,3.25266666667,64.8849333333,64.6984666667,8.03406666667
773.81,2.15833333333,57.1053333333,47.2633666667,47.8893333333,63.8014,7.41113333333,46.9828,3.165,64.1630666666,64.0133333333,8.12633333333
774.12,1.54213333333,57.6529333333,47.3248666667,47.9872,64.0042666667,6.69653333333,47.101,2.7306,64.5110666667,64.4643333333,7.71893333334
774.43,1.87113333334,57.7734666667,47.3816666667,47.7928,64.1574666667,6.87653333334,46.9494,2.92013333333,64.5772,64.3588,7.91266666666
774.74,1.64793333333,57.8952,47.5580666667,47.6409333333,64.5400666667,6.6972,46.8231333333,2.46573333333,64.8968,64.5618,7.66693333334
775.05,1.39406666667,58.1003333333,47.6451333333,47.6780666667,64.5295333333,6.3106,46.693,2.1152,64.6218,64.4943333333,7.66926666666
775.36,0.969066666667,58.4568,47.6223333333,47.9630666667,64.6658666667,5.55406666667,46.8551333334,1.4088,65.1413333333,64.7016,7.29026666666
775.67,0.842333333336,58.7908,47.6788666667,48.1114,65.0046,5.3714,47.0335333333,1.19113333333,65.3758666667,64.6828666667,7.31873333333
775.98,0.924466666667,59.0893333333,47.9576,48.5110666667,65.2914,5.37786666667,47.1537333333,1.36153333333,65.51,64.8224666667,7.51826666667
776.30,1.1674,58.607,47.8228666667,48.3975333333,64.9944,5.66133333333,47.0047333333,1.4424,65.2828666667,64.5075333333,7.8748
776.61,1.04733333333,57.8108,47.1813333333,47.9389333333,64.401,5.2596,46.5904,1.043,64.6527333333,63.758,7.7952
776.92,1.2336,58.2676,47.3356666667,48.2040666667,64.9206666667,5.18353333333,47.3062,1.14746666667,65.1383333333,64.3083333333,7.94099999999
777.23,0.7886,58.1797333333,47.3566333333,48.1934666667,65.1489333333,4.68586666667,47.5241333333,0.651200000001,65.4240666667,64.4978666667,7.4232
777.54,0.824799999999,57.5392666667,46.8284666667,47.8924,64.5888,5.05813333333,47.0858666667,0.5786,64.739,63.9782666667,7.59626666666
777.85,0.459733333332,57.8712666666,46.9311333333,48.1610666667,64.8918666667,5.0712,47.0068,0.2898,64.8643333333,63.9310666667,7.48046666667
778.16,0.625800000002,58.2939333333,47.1187,48.6230666667,65.3501333333,5.18766666667,47.3760666667,0.6398,65.1553333333,64.2096,7.76540000001
778.47,0.8362,57.8102,46.8308333333,48.316,64.9017333333,5.4654,47.3180666667,0.702200000001,64.9248666667,63.7838,7.74753333333
778.78,1.2612,57.5098,47.0108,48.4499333333,64.9110666666,6.03846666667,47.4151333333,1.12733333333,64.8971333333,63.6081333333,7.91873333333
779.09,1.58046666667,57.8042,47.2983,48.9602666667,65.2681333333,6.4476,47.3986666667,1.4126,65.3473333333,64.2098,8.16786666666
779.40,1.9048,58.2837333334,47.7133,49.4200666667,65.8652,6.7186,47.8925333333,1.65486666667,65.9311333333,64.6392,8.21326666667
779.71,2.05826666667,58.7009333333,48.2116333333,49.8423333333,66.1986,6.87673333333,48.1615333333,1.93893333333,66.1319333333,64.8567333333,8.1136
780.02,2.42246666666,59.7966,48.9220333333,50.7122,67.2576666667,7.529,48.9195333333,2.47093333333,67.2336,65.8286,8.67253333333
780.33,2.6522,59.84,49.2096333333,50.3806,67.2097333333,7.98553333333,48.6886,2.93826666667,67.2242,65.7066666666,8.90179999999
780.64,2.956,60.0096666667,49.3084333333,50.4260666667,66.9052,8.32713333333,48.6486,3.54513333333,67.1145333333,65.5320666667,9.2234
780.95,3.81106666667,60.5046,50.1494333333,50.7176,67.2056,8.80226666667,49.2384,4.35446666667,67.5238666667,66.118,9.71839999999
781.26,4.77226666667,59.9659333333,50.2093333333,50.5332666667,66.6277333333,9.38879999999,49.5348666667,5.196,67.0855333333,66.3502,10.4066666667
781.57,4.96466666667,59.2657333333,50.0413,50.4838666667,65.9908,9.61333333333,49.4432666667,5.4606,66.4283333333,66.0684666667,10.5616
781.88,5.1336,59.6325333333,50.3012666667,50.5413333333,66.0005333333,10.0611333333,49.6106,5.90753333333,66.5932666667,66.3532,10.8743333333
782.19,5.13713333333,59.549,49.9215666667,50.1666666667,65.5099333333,10.0734,49.3578,6.1568,66.0832666667,66.2108,11.1814666667
782.50,4.74586666667,59.1209333333,49.6665666667,49.7037333333,65.0913333333,9.73326666667,49.2543333333,5.8518,65.4913333333,65.9506,11.0074666667
782.81,4.7542,58.7991333333,49.4439666667,49.3897333333,64.5564,9.83440000001,48.8015333333,5.91553333333,65.006,65.5596666667,11.2874
783.12,5.54806666667,59.2427333333,49.7996,49.9579333333,64.7364666667,10.4874,48.9928,6.79040000001,65.5678666667,66.2262,12.0960666667
783.43,6.12386666667,59.3486666667,49.9605333333,49.9480666667,64.3078666667,10.6932,48.9365333333,7.6042,65.0777333333,66.1978666667,12.3464666667
783.74,6.30906666667,59.4633333333,49.7988,50.3278666667,63.9642666667,10.6408666667,49.0759333333,7.75953333334,64.7988666667,66.0855333333,12.5536
784.05,6.89206666667,60.1854,50.3556333333,51.1093333333,64.7383333333,11.2496,49.8422,8.15419999999,65.5247333333,66.9771333333,13.2081333333
784.36,6.18513333333,60.0151333333,49.9061666667,51.1432666667,64.7197333333,10.5652666667,49.5360666667,7.43726666667,65.3130666667,66.5754,12.7402
784.67,5.44006666667,59.7948,49.5177,51.0854666667,64.6034666667,9.72019999999,49.1813333333,6.7078,65.2194,66.0509333333,12.1016666667
784.98,4.68706666667,59.7141333333,48.9659333333,50.2364666667,64.5622666667,8.71386666667,48.6100666667,5.78846666667,64.9570666667,65.7574,11.3379333333
785.29,3.93893333333,59.4102666667,48.8468666667,49.9263333333,64.6076666667,7.70406666666,48.4096666667,4.70253333334,64.9922,65.8556,10.8162
785.60,4.00633333333,59.3692,49.3823333333,50.0578666667,65.063,7.44466666667,48.4962,4.5794,65.4312,66.0884,10.6256
785.91,4.39086666667,59.5583333333,49.7091666667,50.2364,65.3208,7.60213333334,48.6516,4.77006666667,65.7624666666,65.9548666667,10.6989333333
786.22,3.6752,58.8332666666,49.1417,49.247,64.6314,6.70793333333,48.003,4.02466666667,65.2583333333,65.1657333333,9.92039999999
786.53,3.7098,58.3725333333,48.9310333333,48.8854666667,64.4529333333,6.78786666667,47.622,3.8514,64.7864,64.5083333333,9.7246
786.84,3.6728,57.5413333333,48.7509666667,48.6790666667,64.1338666667,6.82546666667,47.4249333333,3.55393333334,64.5205333333,63.8612666667,9.56126666667
787.14,3.93473333333,57.6626666667,49.3523,48.8678,64.6164,7.47026666667,47.5238,3.6572,64.972,63.9541333333,9.86133333333
787.45,4.2436,57.3237333333,49.5172333333,48.9844,64.5113333333,7.86606666667,47.3836,3.84226666667,64.8698666666,63.7944666667,10.0645333333
787.76,4.9356,57.504,50.0235,49.2282666667,64.6774666667,8.57146666667,47.7036,4.51333333333,65.1513333333,64.2928,10.509
788.07,5.71546666667,58.4026,50.337,49.9399333333,65.1154,9.54306666668,48.1208666667,5.53093333333,65.6464666667,64.7784,11.3343333333
788.38,6.03653333333,58.5022,50.6939666667,50.3288,65.0822,10.1005333333,48.1964,5.95426666667,65.9087333333,64.8858666667,11.7716666667
788.69,6.38926666667,58.8220666667,50.7480333333,50.6684,65.2022666667,10.4503333333,48.3036666667,6.3666,65.9664,64.9339333333,12.01
789.00,6.25913333333,58.869,50.6913333333,50.6639333333,65.2242666667,10.3936666667,48.3242666667,6.2042,65.7646666667,64.8718666667,12.0146
789.31,6.8326,59.3268666667,51.2379333333,51.0650666667,65.7537333333,11.0928,48.889,6.85106666667,65.9659333334,65.4772666667,12.7064
789.62,7.45046666667,59.8880666667,51.8006,51.7097333333,66.2608,11.9151333333,49.5170666667,7.45980000001,66.3914,66.1254,13.24
789.92,7.02586666667,60.3879333334,51.9587333333,51.9827333333,66.5276,11.8008,50.0143333333,7.28459999999,66.705,66.6091333333,13.2807333333
790.23,6.98566666667,61.0064666667,52.0005333333,52.111,66.9564,11.9733333333,50.3731333333,7.3982,66.9662,67.1478,13.2939333333
790.54,6.56513333333,61.1111333333,52.0625,52.0701333333,67.0775333333,11.2786,50.3754,7.05219999999,67.0065333333,67.5343333333,12.8563333333
790.85,6.40493333333,61.8734,52.6401,52.2187333333,67.5615333333,11.1198666667,50.9314,6.93873333333,67.5352666666,68.0794666667,12.9043333333
791.16,6.36253333333,61.7667333333,52.6181333334,52.1804666667,67.4033333333,10.8728,50.8460666666,6.95486666667,67.5313333333,67.6061333333,12.9329333333
791.47,6.3704,62.0686,53.4841333333,52.2579333333,68.011,10.8147333333,51.572,6.78193333333,68.17,68.4279333333,12.9658
791.78,6.56046666667,62.2335333334,53.3946666667,52.3673333333,68.0904666667,10.9378666667,51.943,6.90673333334,68.3193333333,68.4589333333,13.0039333333
792.08,7.31053333333,62.144,53.5600666667,52.7344666667,68.3962666667,11.7213333333,52.2866666667,7.76940000001,68.5362666667,68.6032666667,13.5572666667
792.39,8.0034,62.6847333333,53.7995333333,53.204,68.5311333333,12.7210666667,52.7044,8.64373333333,68.6548666667,68.9414,14.305
792.70,7.21513333334,62.1488,52.6038666667,52.5474,67.5487333333,12.0383333333,51.8009333333,8.06326666667,68.1312666667,68.0971333333,13.7348666667
793.01,7.01333333333,62.1483333333,52.5206666667,52.4352,67.1839333333,11.8669333333,51.6568666667,8.16133333334,68.2069333333,67.7919333333,13.8504
793.32,7.65066666667,62.4973333334,52.7959,52.7702666667,67.7247333333,12.1616,51.9397333333,8.68033333333,68.9248666667,68.1057333333,14.4767333333
793.62,7.56573333333,63.1500666667,53.1759,53.1385333333,68.1959333333,12.2508666667,52.2966666667,8.68846666666,69.4788,68.2588,14.6506666667
793.93,8.48340000001,63.571,53.6220333333,53.6333333333,68.5059333333,12.9144,52.875,9.5076,69.7963333333,68.387,15.4103333333
794.24,7.8256,62.8073333333,52.9733333333,52.8945333333,67.9549333333,12.2420666667,52.1293333333,9.04646666666,69.2602666667,67.7355333334,14.4528666667
794.55,7.21853333333,63.3560666667,53.2935666667,52.9748666667,68.7542666667,12.0706,52.52,8.38453333332,69.8235333333,68.5267333333,14.0445333333
794.86,6.80733333333,62.7422,52.9898,52.8041333334,68.553,12.0438666667,51.9932,8.01806666667,69.4875333333,67.7534,13.4684666667
795.16,7.48466666667,63.1106666667,53.6032333333,53.1106666667,68.9483333333,12.5042666666,52.4096666667,8.6588,69.9276666667,68.4976,13.9121333333
795.47,7.10046666667,63.4641333333,54.0173666667,53.1665333333,69.0019333333,12.1156666667,52.3769333333,8.50159999999,70.1806666667,68.6516,13.8337333333
795.78,6.45906666667,63.7288,54.3454666667,53.0305333334,69.5767333333,11.6008,52.1615333333,7.8778,70.8832,69.1673333333,13.44
796.09,6.76706666667,63.8516,55.1839666667,53.1606,69.9888,11.8115333333,52.33,8.18846666667,71.0980666667,69.5094,13.8405333333
796.40,7.10933333333,63.8562,55.5546333333,53.4827333333,70.379,12.3044666667,52.3596,8.23786666667,71.2641333333,69.9695333334,14.0580666667
796.70,7.42753333333,63.7166,55.6823666667,53.6366,70.6368666667,12.7432666667,52.6550666667,8.42553333334,71.1276,70.0358666667,14.0556
797.01,6.99613333334,62.8227333333,55.3158,53.3004,70.4338,12.3119333333,51.8397333333,7.99566666667,70.4942,69.7527333333,13.7013333333
797.32,6.17326666667,61.7707333333,54.3968,52.5218666667,69.5396,11.9352666667,50.7839333333,7.4124,69.6107333333,68.6842,12.8892
797.63,6.15086666667,62.03,54.7337666667,53.0837333333,69.8669333334,11.9965333333,51.2367333333,7.654,69.9888666667,68.9295333333,13.2836
797.93,6.83566666667,61.4553333333,53.9328,52.7882666667,68.9996666667,12.7936666667,50.8203333333,8.53086666667,69.2342666667,68.084,13.982
798.24,6.68326666667,60.8004666667,53.2814333333,52.0998,68.0262666667,12.4671333333,49.9014,8.16339999999,68.3936,67.6424666667,13.9143333333
798.55,6.2104,60.6902,52.9409333334,52.0367333333,67.635,12.6432666667,49.4824,7.61819999999,68.1023333333,67.1898,13.5336
798.85,6.0034,60.5894666667,52.9563666667,52.0011333333,67.5567333333,12.6815333333,49.4445333333,7.20526666667,68.0895333333,67.0974,13.305
799.16,6.2816,59.8187333333,52.4527,51.9682666667,66.7913333333,12.8746,49.2834666667,7.41439999999,67.7597333333,66.2985333333,13.4636666667
799.47,5.4974,59.6276,52.2658666667,52.0594,66.6492666667,12.2106,49.3426,6.5154,67.8766666667,66.2943333333,12.6178666667
799.78,4.88333333333,59.8683333333,52.0466666667,52.4715333333,67.1095333333,11.4604,49.7066666667,6.13993333333,67.7678666667,66.2058,12.1064666667
800.08,4.66493333333,59.1522,51.5720333334,51.6802,66.0956,10.9046666667,48.963,5.90320000001,67.0330666667,65.3862,11.7161333333
800.39,4.30946666667,58.7415333333,51.504,51.2399333334,65.3100666667,10.3438666667,48.7844666667,5.47566666667,67.0964,64.8434666666,11.0620666667
800.70,4.15253333333,59.5779333333,51.9912333333,51.7202,66.0428666667,10.3023333333,49.4831333333,5.18586666667,67.9206666667,65.5640666667,11.1593333333
801.00,4.35026666667,58.5876666667,50.9542333333,50.8161333333,65.0094,10.3076,48.4305333333,4.75213333333,66.8674666667,64.5135333333,10.8538
801.31,4.06866666667,57.9687333333,50.7991,50.0540666667,64.6228,9.44299999999,47.8701333333,4.09413333333,66.3737333333,64.2088,10.1815333333
801.62,4.29073333333,58.7926,51.7463,51.1911333333,65.8812,9.56839999999,49.0100666667,4.6868,67.5039333333,65.1866666667,10.4836
801.92,4.5232,59.0599333333,52.3076666667,51.3740666667,66.601,9.13893333333,49.2832,4.7338,68.0538,65.5620666667,10.8612666667
802.23,4.6496,58.9063333333,51.8205333333,51.2376666667,66.2410666667,9.22713333333,49.0962666667,4.89853333333,67.7013333333,65.1931333333,10.7466
802.54,4.67393333333,59.4902666667,51.9398,51.4136,66.1569333333,8.91753333334,49.2419333333,4.6872,67.5272666667,65.4883333333,10.2284666667
802.84,5.0428,59.3820666667,51.9887333333,51.315,65.8513333333,9.09266666667,48.5996666667,4.9374,67.1532666667,65.0165333333,10.2631333333
803.15,5.98786666666,59.0074,51.9021333333,50.6242,64.8542666667,10.0928666667,48.2741333333,5.6996,66.8076,64.7198,11.1110666667
803.46,5.55233333333,60.0,52.4679,51.3406,66.0243333333,9.86533333333,48.9676,5.23766666667,67.6304,65.6505333333,11.131
803.76,5.27186666667,59.4105333333,51.8400666667,50.7989333333,65.8284666667,9.27299999999,48.6312,4.62993333334,67.125,65.37,10.8448
804.07,4.9182,58.1336,51.2737333333,50.0196666666,65.0753333333,8.3628,47.6227333333,3.90966666667,66.6142,64.9181333333,10.0524
804.38,4.74966666667,58.0896666667,51.3306333333,49.9143333333,65.3162,7.9116,47.9116666667,3.84053333333,66.6008,65.2240666667,10.0328666667
804.68,4.41746666667,58.7377333333,52.0274666667,50.6613333333,66.2706,7.86153333333,48.4122,3.49786666667,67.667,66.3914,9.95640000001
804.99,4.2076,58.119,51.1464333333,49.7172666667,65.3372666667,7.82306666666,48.0027333333,3.237,66.9459333333,65.7361333333,9.97013333333
805.30,2.79053333333,56.8831333333,49.9234,48.6380666666,64.1623333333,6.57346666667,46.9264666667,1.99786666667,65.8406666667,64.6087333333,8.4582
805.60,3.08206666667,56.2435333333,49.785,48.2341333333,63.5845333333,6.746,46.5938666667,2.24213333333,65.377,64.4113333333,8.955
805.91,2.98133333333,55.6169333333,49.5754666667,47.667,63.4220666667,6.77866666667,46.3508,2.36253333333,64.8370666667,64.0408,9.10173333334
806.21,3.84893333333,56.0132,49.8227333333,48.1313333333,63.9146,7.69793333333,47.4484,3.3564,65.2282666667,64.5319333333,9.90473333333
806.52,3.28226666667,56.6768,50.3302333333,48.9682666667,65.0458666667,6.72126666667,47.9400666667,2.63533333333,66.2512666667,65.3115333333,9.1182
806.83,3.539,56.0162666667,50.1247666667,48.9113333333,64.3748666667,7.19913333333,47.5091333333,3.3974,65.8712666667,64.7927333333,9.3024
807.13,4.71226666667,57.2556666667,50.8702666667,50.2074666667,64.6854666666,8.79533333333,48.0588666667,4.79906666667,66.4190666667,65.5688666667,10.5955333333
807.44,5.805,58.2632666666,51.5329333334,51.0152666667,65.0701333333,10.2404666667,49.0915333333,6.23906666667,66.8536666667,66.0588666667,11.7568666667
807.74,6.18706666667,58.7437333334,52.5836,51.9216666667,65.5792666666,11.0909333333,49.2873333333,6.77466666667,67.5786,66.3425333333,12.05
808.05,5.5032,58.4394,51.5263666667,51.0882,64.7775333333,10.3079333333,48.5284666667,6.20806666667,66.6325333333,65.3250666667,11.2596666667
808.35,5.10473333333,58.654,51.6353333333,51.1854666667,64.8884,10.1884,48.5146666667,6.18546666667,66.7642666667,65.3277333333,10.802
808.66,5.8716,58.8075333333,51.7504333333,51.6108,64.8256,11.0948666667,48.6263333333,7.37113333334,66.4366,65.4881333333,11.7503333333
808.97,6.3246,59.7720666667,52.5676333333,52.4218,65.8618666667,11.5457333333,49.3876,8.09826666667,67.6067333333,66.3816,12.1226666667
809.27,7.337,60.8144,53.427,53.4918666667,66.8252,12.7638666667,50.5369333333,8.97293333334,68.6270666667,66.8684,13.146
809.58,7.09433333333,60.5001333333,52.8696333333,53.1015333333,66.1449333333,12.7825333333,50.0796,8.87673333334,68.2390666667,66.5942666667,13.0868666667
809.88,6.73153333333,59.0620666667,51.6956,51.8037333333,64.7762666667,12.9148666667,49.1486,8.85280000001,66.5872666667,65.469,12.9797333333
810.19,6.4092,58.9772666667,51.1333,51.435,64.4077333334,12.3106666667,48.6534666667,8.3002,66.2473333334,65.769,12.4062666667
810.49,6.07073333333,59.2157333333,51.2783666667,51.1689333333,64.9321333333,11.8552666667,49.1251333333,8.08440000001,66.5611333333,65.7843333333,12.4133333333
810.80,4.9172,58.8284666667,50.6589,50.6204666667,64.2389333333,10.6897333333,48.4933333333,7.0674,66.0422666667,65.4643333333,11.6300666667
811.10,4.4752,57.4865333333,48.8238,48.7204,62.4290666667,9.96160000001,47.2566666667,6.5364,64.3753333333,64.1454666666,11.0804
811.41,5.1212,56.8332666667,49.0681333333,48.8030666667,62.1894666666,10.4924666667,47.4242,7.053,64.2727333333,64.0909333333,11.6136666667
811.71,4.7728,55.7388666667,48.8049666667,47.8579333333,61.4126666667,9.39279999999,46.7277333333,6.1626,63.3830666667,63.4976,10.966
812.02,4.52706666667,55.8682,49.0504,47.5117333333,62.0078,9.00773333333,46.8372,5.69766666667,63.9458,63.6280666667,10.4343333333
812.32,3.1992,55.0118666667,48.1954,46.3199333333,61.7809333333,7.56506666667,45.8706666667,3.8692,62.7974666667,62.7896666667,9.07799999999
812.63,1.8488,54.1096,47.2109666667,45.2419333333,61.4486,6.29846666667,44.8418666667,2.8092,61.9928,62.4091333333,8.00306666666
812.93,1.25046666667,53.6988,46.89,44.6936,61.2993333333,5.57853333333,44.1006,1.8188,61.5670666667,62.1924666667,6.9752
813.24,0.862400000001,54.4528,47.3673,45.2734666667,62.1392666667,5.10793333333,44.6104,1.26846666667,62.2554,62.6949333333,6.60873333334
813.54,1.28526666667,54.4611333333,48.0596666666,45.4229333333,62.3964,5.78793333333,45.0995333333,1.28526666667,62.5539333333,62.2637333333,6.86573333333
813.85,1.89893333333,54.4843333333,48.5533333333,45.6636,62.4166,6.61726666667,45.0144,1.9236,62.4662,62.6222666667,7.54613333334
814.15,2.81766666667,54.7786666667,48.8063333333,45.9276666667,62.9802666667,7.42186666667,45.2698666667,2.64733333333,62.3142666667,62.6472666667,8.30700000001
814.46,3.20246666667,56.0622666667,50.0529333333,47.6225333333,64.2566666667,7.97393333333,46.1684,3.12086666667,63.5948,63.6437333333,9.33819999999
814.76,3.59226666667,56.8844,50.9084,48.6066,64.6690666667,8.3848,46.7159333333,3.79786666667,64.3814666667,63.8881333333,10.0946666667
815.07,4.13166666667,58.0658666667,51.6091,49.7613333333,65.6461333333,9.06173333333,47.3251333333,4.31266666667,65.1440666667,64.8724,10.6338
815.37,4.3126,59.1340666667,52.3706666667,51.0298666666,66.5994,9.11319999999,47.9613333333,4.16993333333,66.2715333333,66.0109333333,10.7776
815.68,4.16353333333,58.9464666667,52.3810333334,51.4032,66.3716666667,8.92553333333,48.0236666667,4.18033333333,66.3547333333,66.1018,10.3834666667
815.98,4.5478,58.861,52.7679,51.5494,66.2312,8.94459999999,48.0318666667,4.56446666667,66.4572666667,65.9464666667,10.5862666666
816.29,5.8896,59.1574,53.7382333333,51.9427333333,66.6912,10.1758666667,48.8590666667,6.17586666666,66.8548,65.7916,12.0000666667
816.59,6.93766666667,59.1306666667,54.0588666667,51.874,66.0764,10.7894,48.7719333333,6.90580000001,66.8423333333,65.4865333333,12.9983333333
816.89,7.26426666667,58.5254666667,53.6709,51.0748,65.4792,10.5780666667,48.2808666667,7.29533333333,65.9758666667,64.6488,13.5272666667
817.20,7.18926666667,57.9471333333,53.0225666667,50.2424666667,64.5758,10.2348666667,47.8636666667,7.16660000001,65.3182,63.7122,13.1666666667
817.50,7.3556,58.6591333334,53.5993666667,51.131,65.2658666667,10.4192666667,48.3446,7.23580000001,66.2546,64.3746,13.4606666667
817.81,7.07786666667,58.2158,53.5388666667,50.6536666667,65.4552,10.0,48.6857333333,6.97500000001,66.1306666667,64.4566666667,12.5182666667
818.11,6.74466666667,57.9455333333,53.4822333333,50.6058,65.682,9.93980000001,48.537,6.74453333334,65.9866,64.3640666667,12.1644666667
818.41,6.43486666667,57.7436,53.0674333333,50.6613333333,65.5691333333,9.94533333333,48.0368,6.48259999999,65.9781333333,64.0898666667,11.7586
818.72,6.7112,57.5525333333,53.1071,50.7710666667,65.2516,10.2741333333,47.8076,6.82606666666,65.5896,63.671,12.1541333333
819.02,7.22566666667,58.07,53.7600666667,51.1679333333,65.1780666667,10.7737333333,48.073,7.43166666667,65.7076,63.9481333333,12.9332
819.33,7.35153333333,58.5138,54.1135,51.518,65.4140666667,11.0616,48.3704666667,7.5,66.0668666667,64.2144,13.0944
819.63,6.60613333334,58.622,53.8966,51.4525333333,65.7402666667,10.5262,48.5195333333,6.49433333333,66.3967333333,64.1015333333,12.4582
819.93,6.48226666667,58.8417333333,54.0793333333,51.6608,66.0620666666,10.6362,48.7710666667,6.45453333334,66.8865333333,64.4484666667,12.2850666667
820.24,6.69326666667,59.9336,54.9709333333,52.6556666667,66.9789333333,11.1010666667,49.6296666667,6.66666666667,68.0551333333,65.1453333333,12.5096
820.54,6.51813333333,59.9747333333,54.9516,52.8148666667,67.0953333333,11.1670666667,49.6904666667,6.6472,68.1294666667,65.1170666667,12.3608
820.85,6.28966666667,60.1617333333,55.1456333333,52.995,67.2080666667,11.0692666667,49.8948,6.5096,68.4912666666,65.2119333333,12.1977333333
821.15,6.12246666667,60.3502,55.2632,52.9642666667,67.2024,10.8782666667,49.6404,6.26813333334,68.6071333333,65.2029333333,12.1375333333
821.45,6.42,60.9698,55.8513,53.339,67.6497333333,11.1016,50.1921333333,6.54419999999,69.0847333333,65.6572666667,12.4632666667
821.76,6.61666666667,61.2487333333,56.1734666667,53.5852666667,67.9638666667,11.2686,50.646,6.84613333333,69.4558,65.8403333333,12.8038
822.06,6.69073333333,61.0273333333,56.0921666667,53.2661333333,67.5865333333,11.2643333333,50.5802,6.9214,69.2228,65.5226,12.8862666666
822.36,6.62513333334,61.1400666667,56.1589,53.3964666667,67.8098,11.2472,50.6346666667,6.88346666667,69.3884,65.5526666667,12.841
822.67,6.47373333333,61.1705333333,56.1957,53.3784666667,67.8025333333,11.1142666666,50.6832,6.79926666666,69.3725333333,65.5698,12.6915333333
822.97,6.6302,61.6673333333,56.6082,53.8537333333,68.2946666667,11.2442,51.1076,7.09606666666,69.9058,66.1278666667,13.0057333333
823.27,6.60566666667,61.7545333333,56.7871333333,53.9651333333,68.3868666667,11.1986666667,51.2283333333,7.16073333334,69.9272,66.1772,13.0753333333
823.58,6.43886666667,61.7525333333,56.8390333333,53.9785333333,68.4769333333,11.0628,51.2755333333,7.03793333334,69.8779333333,66.3085333333,13.0017333333
823.88,6.3336,62.2753333333,57.3388666667,54.3106666667,68.9812,10.8647333333,51.6989333333,6.85286666666,70.4368,66.7704666667,12.9019333333
824.18,6.173,62.0933333333,57.1573333333,54.1088,68.8728,10.5636666667,51.5665333333,6.71713333333,70.1942666667,66.6842,12.7697333333
824.49,6.32313333333,62.1553333333,57.2267666667,54.2723333333,69.0160666666,10.8067333333,51.8352666667,6.9848,70.1857333333,66.7370666667,12.8787333333
824.79,6.21566666667,61.9889333333,57.1445333333,54.2044666667,68.9937333333,10.7126666667,51.7012666667,6.8568,70.0152666667,66.6431333333,12.7487333333
825.09,6.01646666667,61.8598,56.9728333333,53.9228,68.557,10.7291333333,51.4404666667,6.67173333333,69.6164,66.4152,12.4594
825.39,5.84566666667,62.2086,57.0345666667,54.2146,69.1379333333,10.8538,51.7734666666,6.55173333333,69.8302666667,66.7267333333,12.3562666667
825.70,5.644,62.4094666667,57.1479333333,54.0295333333,69.3969333334,10.8550666667,51.795,6.24273333333,69.9326666667,66.8959333333,12.1874666667
826.00,5.73706666667,62.7356666667,57.4649,54.2778,69.5322,11.0314,51.8548666667,6.2566,70.4235333333,67.1152666667,12.3771333333
826.30,5.43186666667,62.1537333333,57.0737333333,53.8314666667,68.7994666667,10.7740666667,51.2930666667,5.95086666667,69.7986666667,66.4220666667,11.9911333333
826.61,4.84586666667,62.0236666667,56.7286666667,53.5058,68.5572666667,10.4024,51.0405333333,5.4084,69.643,66.1736,11.5366
