wavelength,Back_CamPalf,Belly_CamPalf,Breast_CamPalf,Crissum_CamPalf,Crown_CamPalf,DorTail_CamPalf,Rump_CamPalf,Throat_CamPalf,WingTip_CamPalf
731.35,24.7564,53.1926666667,42.4326,46.5241333333,22.3184666667,23.518,29.3862,36.7582666667,24.1063333333
731.67,24.3904,53.0404666667,42.1722,46.2503333333,21.9764,23.2080666667,29.2235333333,36.5713333333,23.7040333333
731.98,24.0324666667,52.7866666667,42.0206,45.9588,21.6415333333,22.8105333333,28.9536,36.1016,23.5034
732.30,24.5553333333,53.1508,42.4601333333,46.2612,21.9395333333,23.2626,29.1817333333,36.4382,23.9620333333
732.62,24.4521333333,53.1264666667,42.5728666667,46.2065333333,21.9612,23.2609333333,29.3270666666,36.4071333333,24.1669666667
732.94,24.7164666667,53.4684,42.7805333333,46.4496,22.1196,23.3873333333,29.4704666667,36.6631333334,24.4139333333
733.25,24.9694,53.4540666667,42.9188666667,46.4783,22.4324666667,23.7009333333,29.6198666667,36.9478,24.7009
733.57,24.741,53.2636666667,42.6947333333,46.2243,22.0759333333,23.2968,29.3576,36.7032666667,24.4887
733.89,24.7198,53.1262666667,42.717,46.0204333333,22.1744,23.2242,29.2868666667,36.6900666666,24.4354333333
734.21,24.6994666666,53.0784,42.7377333333,45.9085333333,22.0738666667,23.0994,29.2142666667,36.6667333334,24.3037333333
734.52,24.5762,52.8608,42.6843333333,45.7920666667,22.0769333334,23.0798,29.1447333333,36.5152,24.2687333333
734.84,24.5934,52.9064666667,42.7296,45.8001,22.1307333333,23.1129333333,29.2994666667,36.7545333333,24.3088333334
735.16,24.9448,53.2180666667,43.0308,46.0405,22.4482,23.397,29.6428,37.0682666667,24.5988666667
735.48,24.9404,52.9774666667,42.9059333333,46.0902666667,22.4878,23.4792666667,29.5954,37.2659333333,24.6061333333
735.79,24.7884,53.0048,42.9206666667,46.1402,22.5457333333,23.3562666667,29.6525333333,37.3446,24.5652666667
736.11,24.9792,53.0103333334,42.9600666667,46.2506666667,22.6564,23.465,29.614,37.5746,24.3707666667
736.43,25.0912666667,52.7782,43.0503333333,46.1457,22.7909333333,23.6248666667,29.6634666667,37.4940666667,24.4791
736.74,25.1453333333,52.6643333333,43.1378,46.1833,22.9156,23.7897333333,29.796,37.5570666667,24.6055666667
737.06,25.4372666667,52.7421333333,43.3247333333,46.369,23.2451333333,24.1371333333,30.0944666667,37.6315333334,24.8743
737.38,25.2723333333,52.7211333333,43.1626,46.3347,23.0658666667,24.0413333333,30.089,37.4970666667,24.8437333333
737.69,25.185,52.5266666667,43.1144,46.1824333333,23.026,23.9080666667,30.0032666667,37.4399333333,24.8906666667
738.01,25.2093333333,52.7938666667,43.0472666667,46.4044333333,22.9276,23.8325333333,29.9858666666,37.6334666667,24.9975
738.33,25.1924,52.7174666667,42.8706,46.2482666667,22.8488666667,23.7831333333,29.9122,37.4829333333,25.0287333333
738.64,25.0670666667,52.6619333333,42.7286,46.2601,22.6218,23.6309333333,29.6698,37.3652,24.8043333333
738.96,25.0300666667,52.8068666667,42.7116,46.0449666667,22.4976666667,23.6010666667,29.7083333333,37.4588666667,24.6957
739.28,24.7658,52.3937333333,42.329,45.6624,22.081,23.2926666667,29.3996,37.2166,24.3980666667
739.59,24.7916,52.6526,42.4247333333,45.8715333333,21.9108666667,23.2743333333,29.5184666667,37.1949333334,24.5068
739.91,24.8613333333,53.0822,42.5336666667,46.1678,21.873,23.3254666666,29.6142,37.3646666667,24.5334666667
740.23,24.5911333333,53.1215333333,42.4072,45.9433333333,21.3752666667,22.9324,29.3064666667,37.2402,24.2215
740.54,24.4864,53.1558,42.3858,45.9363666667,21.1870666667,22.8414666667,29.3678666667,37.3572,24.2388666667
740.86,24.7396666667,53.5842,42.7722,46.3955333333,21.2966666667,23.0754666667,29.5774,37.8534,24.4483333333
741.18,24.949,54.0866666667,43.1709333334,46.8991666667,21.6182,23.326,30.0170666667,38.2534,24.5494666667
741.49,25.3180666667,54.1258,43.3641333333,46.9719,21.7915333333,23.3934666667,30.2794,38.5134666667,24.5982333333
741.81,25.3289333333,53.9035333333,43.1758666667,46.8104,21.683,23.1182,30.165,38.3920666667,24.4311333333
742.12,25.3108,53.739,43.1833333333,46.5268666667,21.6737333333,23.1834,30.1020666667,38.2635333333,24.5368333333
742.44,25.57,54.0789333333,43.3948,46.8946666667,21.7756666667,23.4358666667,30.2970666667,38.3116666666,24.8193666667
742.76,25.7819333333,54.3682666667,43.5260666667,47.0858333333,22.0540666667,23.5312,30.617,38.5074,24.998
743.07,25.456,53.7361333333,42.8242666667,46.5041666667,21.6888,23.284,30.1792,38.0749333333,24.6349666667
743.39,25.2833333333,53.3021333333,42.6154666667,46.1443666667,21.6439333333,23.1445333333,29.8554,38.0748,24.6035
743.70,25.465,53.2885333333,42.6420666667,46.0998333333,21.8758666667,23.2665333333,30.0801333333,38.2028666667,24.7656666667
744.02,25.7059333333,53.4790666667,42.8819333333,46.2656666667,22.1384666667,23.5358666667,30.1971333334,38.4624,24.7451666667
744.34,25.359,52.9856666667,42.3800666667,45.8616333333,21.6927333333,23.2169333333,29.8356,38.0826666667,24.2932333333
744.65,25.1882,52.5164,41.8668,45.2739333333,21.3660666667,22.9999333333,29.3612,37.6563333333,24.0270333333
744.97,24.514,52.2744,41.6788666667,45.153,21.0695333333,22.5752,28.9979333333,37.2570666667,23.6650333333
745.28,24.7383333333,52.762,42.3266,45.6283,21.1316,22.9088666667,29.2131333333,37.7421333333,23.8882333333
745.60,25.0219333333,52.977,42.5291333334,45.8196666667,21.3516,23.2062666667,29.5468666666,38.2088666667,24.0479666667
745.91,25.4216,53.1208666667,42.7247333333,46.1160666667,21.8274666667,23.4756,29.7419333333,38.6720666667,24.2346
746.23,25.3798666667,52.995,42.7704666667,46.0829333333,21.7498666667,23.7604666667,29.5202666667,38.6439333333,24.1443333333
746.55,25.7944,53.3444,43.4445333333,46.5306,22.2360666667,24.0444666667,29.9139333333,39.1639333333,24.5193
746.86,25.4626666667,52.9793333333,43.1188666667,46.0784666667,21.8086,23.6622,29.7630666667,38.5144,23.7709333333
747.18,25.5338666667,53.1837333333,42.9938666667,46.3537666667,21.9802666667,23.9468666667,29.7492666667,38.5735333333,23.7377666667
747.49,25.0814,52.8874,42.4628,46.0329,21.4822,23.6051333333,29.3857333333,38.2505333333,23.2859333333
747.81,25.7103333333,53.3554666667,42.9934,46.4718666667,22.0672666667,24.1627333333,29.9088,38.8308666667,23.817
748.12,25.7775333334,53.6435333333,43.2073333333,46.6459,22.0938666667,24.3734,30.1233333333,39.0361333333,23.8139333333
748.44,26.1322666667,53.3089333333,42.9801333333,46.3857,22.0858,24.5453333333,30.1759333333,38.8331333333,23.7465
748.75,26.1802666667,52.9954,42.6996666666,46.2031333333,22.1213333333,24.5696666666,30.1528,38.8650666667,23.7346333333
749.07,25.8574666667,52.5807333333,42.3576,45.9045666667,21.7902,24.2044,29.75,38.3414666667,23.2030666666
749.38,25.6178,52.2682666667,42.1594666667,45.6435,21.4817333333,23.7810666667,29.5361333333,38.01,23.0819333333
749.70,25.7062,52.3594666667,42.2393333333,45.6199666667,21.4568666667,23.4912,29.6695333334,38.1410666667,23.0744
750.01,25.5186,52.4256666667,41.8586,45.3296333333,21.1992,23.1414,29.4326666667,37.9254666667,22.9944333333
750.33,25.9584666667,53.0310666667,42.3528666667,46.1139,21.7128666667,23.5321333333,29.9809333334,38.5703333333,23.5852333333
750.64,26.0048,52.9626666667,42.526,46.0489,21.5184,23.2345333333,30.0988,38.4102666667,23.6751
750.96,26.3403333333,52.8004666667,42.5856666667,45.9433333333,21.7999333333,23.2816666667,30.2201333333,38.5724666667,23.9613
751.27,26.1082,52.2107333333,42.1448,45.5348666666,21.6808666667,23.0540666667,29.8826666667,38.0034,23.7908
751.59,25.8528,51.8216,41.7838666667,45.1872333333,21.404,22.5598666667,29.5258,37.6366666667,23.6191333333
751.90,25.6344666667,51.9444,41.8655333333,45.0816666667,21.0484666667,22.4182,29.3735333333,37.628,23.3728333333
752.22,25.6938,52.1645333333,42.0708,45.3295,21.1604666667,22.6744,29.4196,37.4616666666,23.4284
752.53,25.2889333333,51.9391333333,41.9501333333,45.3230666667,20.7943333333,22.4101333333,29.2249333333,37.2198,23.1294
752.85,25.1832666667,51.7488,41.7486,45.0669333333,20.6704666667,22.452,29.0420666667,37.0552,22.8104666667
753.16,25.0684666667,51.5625333334,41.6859333333,45.2531,20.5773333333,22.5478666667,28.8998,36.9129333333,22.7667333333
753.47,25.6858,51.7377333333,42.1666,45.7074333333,21.0628,23.2759333333,29.5464,37.2022,23.4548
753.79,25.7586666667,51.6638666667,42.0363333333,45.5789666666,21.1175333334,23.442,29.7119333333,37.3924666667,23.5863
754.10,26.0468666667,52.0338666667,42.4105333333,46.0509,21.6243333333,23.9639333333,29.9672666667,37.9934,23.8042333333
754.42,25.9555333333,52.3313333333,42.7922666667,46.4771666667,21.8016666667,24.1815333333,30.0733333333,38.0878,23.7901333333
754.73,26.0516666666,52.8424,43.0496666667,46.7498666667,21.7548666667,24.153,30.1706,38.2140666667,23.614
755.05,26.2644,52.7412666667,43.1408666667,46.8169333334,22.0702666667,24.5907333333,30.3993333333,38.6376666667,23.6745
755.36,26.7715333333,53.1346,43.6327333333,47.4782666667,22.8523333333,25.1171333333,30.8641333333,39.2619333333,24.2117666667
755.67,26.7887333333,52.9272666667,43.4143333333,47.2333333333,22.8234,25.076,30.74,39.3154666666,24.2437666667
755.99,27.1671333333,53.1939333333,43.6474666667,47.1798333333,23.1926666667,25.3988,30.8116666667,39.8181333333,24.5118
756.30,27.2547333333,53.4939333333,43.9557333333,47.5101,23.3621333333,25.6023333333,31.0042,40.0545333333,24.5224
756.62,27.4179333333,53.3134,43.6473333333,47.4107333333,23.2144666667,25.6573333333,30.9648,39.8135333333,24.38
756.93,26.9750666667,53.1920666667,43.3952666667,47.2272,23.0033333333,25.2602666667,30.6240666667,39.6858666667,23.7512333333
757.24,26.9163333334,53.3565333333,43.5915333333,47.3600333333,22.9881333333,25.2308666667,30.5424666667,39.5734,23.6988666667
757.56,26.6898666667,53.2957333333,43.3650666667,47.3144333333,22.6927333333,25.1246666667,30.4376666667,39.2231333333,23.6014
757.87,26.4422666667,53.1118,43.1162,47.1650666667,22.3902666667,24.7923333333,30.1966666667,38.9914,23.3085333333
758.18,26.6636,53.45,43.4616666667,47.3943333333,22.6071333333,25.0335333333,30.4812,39.2970666667,23.8101
758.50,26.6694666667,53.4523333333,43.4278,47.4757333333,22.4515333333,24.9846666667,30.5475333333,39.1779333333,23.9027
758.81,26.6955333333,53.5290666667,43.2455333333,47.1716,22.3679333333,24.9748,30.5337333333,38.8520666667,23.9793
759.13,26.3074666667,53.4346,43.1174,46.7664333333,22.0455333333,24.4994666667,30.2391333333,38.389,23.5012666667
759.44,26.6232,53.8463333333,43.3146,47.1273333333,22.5176666667,24.766,30.5663333333,38.6411333333,23.9881666667
759.75,26.6065333333,53.68,43.081,46.9116666667,22.5306666667,24.563,30.3925333333,38.5498,24.0641666667
760.07,26.8652,54.3086,43.6944,47.2436,22.9318666667,24.8539333333,30.7408,38.9872,24.3549333333
760.38,27.0877333333,54.5646666667,43.9002666667,47.4127,23.1301333333,25.1202,30.8046,39.095,24.4029
760.69,26.9489333333,54.6505333333,43.7981333333,47.1357,22.8117333333,24.6906,30.4619333333,38.9023333333,24.0305
761.01,26.8268,54.189,43.5665333333,46.7011,22.9676666667,24.5631333333,30.3519333333,38.6750666666,23.8743666667
761.32,27.3918666667,54.4673333333,44.0321333333,46.8459666667,23.5179333333,25.2399333333,30.8438666667,39.2668,24.5266666667
761.63,27.3388666667,53.9882666667,43.7706,46.5904,23.7156,25.3448,30.9144,39.1304666667,24.3415333333
761.94,27.3086,54.0735333333,43.7562666667,46.5900333333,23.8280666667,25.3417333333,30.9090666667,39.0154,24.3035
762.26,27.186,53.839,43.6746,46.5413333333,23.7204,25.2510666667,30.8996666667,39.0832,24.2375
762.57,27.6582666667,54.2852666667,44.2457333333,47.2393,24.3183333333,25.8684666667,31.5083333333,39.6526,24.8395
762.88,27.5536,54.1146,44.1748,47.3371,24.2446,25.9508666667,31.5150666667,39.6135333334,24.8664333333
763.20,27.6908666667,54.2319333333,44.3450666667,47.4553333333,24.3656,26.2409333333,31.7067333333,39.6464666667,25.0668333333
763.51,27.6184,54.138,44.3598,47.5197,24.6016666667,26.3379333333,31.7484,39.6913333333,25.2481333333
763.82,27.7120666666,54.1626,44.5619333333,47.7440666667,24.6461333333,26.4904,31.8594666667,39.7416,25.4141
764.14,27.7318666667,54.0918666667,44.3967333333,47.7657666667,24.8208,26.7901333334,31.9473333333,39.8566,25.5018333333
764.45,27.6762,54.1296,44.3673333333,47.7575,24.6617333333,26.6524,31.8098666667,39.9776666667,25.4052666667
764.76,27.4484,53.8030666667,43.8604666667,47.5023,24.2782,26.3133333333,31.3710666667,39.472,25.0224333333
765.07,27.2603333333,53.9052666667,43.8674666667,47.6915666667,24.1402666667,26.27,31.2122666667,39.4844,24.9994666667
765.39,27.0998,53.8025333333,43.7446666667,47.7094,24.0620666667,26.193,30.9011333333,39.3289333333,24.9313333333
765.70,27.2237333333,53.8070666667,43.8095333333,47.8309333333,24.1858,26.2522666667,30.9167333333,39.2952666667,25.0499
766.01,27.0818,53.5283333333,43.3933333333,47.4881333333,24.0434666667,26.0965333333,30.6377333333,39.1847333333,25.0199333334
766.32,26.7868666667,53.3361333333,42.8792666667,47.1207,23.4696666667,25.5422,30.2324,38.7179333334,24.4404333333
766.64,26.4276,53.1995333333,42.6001333333,47.0127333333,23.0926,25.1772666667,30.0498666667,38.5648,24.1564333333
766.95,26.0794,53.0662666667,42.0758666667,46.6502666667,22.7964666667,24.7952666667,29.6410666667,38.2918666667,23.8657
767.26,26.0292666667,52.9582666667,41.5217333333,46.3189666667,22.9947333333,24.6690666667,29.5182,38.4049333333,23.8366
767.57,26.0564,52.8717333333,41.7994,46.6351666667,23.1025333333,24.8451333333,29.5920666667,38.504,23.9689333333
767.88,26.2380666667,53.0995333333,41.8574666667,47.0011,23.3641333333,25.0983333333,29.8329333333,38.5874,24.2701333333
768.20,26.4776666666,53.3202,42.0123333333,47.076,23.8652666667,25.4601333334,30.247,38.8794,24.7389333333
768.51,26.6973333333,53.6612,42.1117333333,47.1160666667,24.0253333334,25.4262666667,30.2342,39.091,24.8933333333
768.82,26.9764666667,53.8272666666,42.2304,47.0163666667,24.0884,25.6262666666,30.3792,39.1336,25.1217666667
769.13,26.8244666667,54.0541333333,42.2162,47.0287333333,24.0487333333,25.6304,30.1919333333,39.2109333333,24.9973666667
769.44,27.2546,54.609,42.6584,47.58,24.3482666667,25.8272666667,30.6046,39.5969333333,25.2024666667
769.76,27.4582666667,54.4184666667,42.7796,47.5957333333,24.6822666667,26.0574,30.6876,39.6879333333,25.4199333333
770.07,27.5295333333,54.5188,42.8024666667,47.4525333333,24.7758666667,26.4228,30.5420666667,39.6436666667,25.5204333333
770.38,27.449,54.6206,42.8826,47.4007333333,24.4586,26.1888666666,30.3815333333,39.5914,25.4200333333
770.69,27.5744666667,54.6191333333,43.2066,47.3837,24.3093333333,26.4171333333,30.641,39.5713333333,25.7764666667
771.00,28.0354666667,54.8916,43.4556,47.5029,24.5562666667,26.7573333333,30.6824,39.9684,26.3194666667
771.32,27.6963333333,54.2948666667,43.1289333333,46.6787666667,23.9502666667,26.3701333333,30.0920666667,39.3910666667,25.9113
771.63,27.342,54.1487333333,43.2076666667,46.4876333333,23.2037333333,26.0078,29.6026666667,39.1598666667,25.4682666667
771.94,27.4138666667,53.9436,43.0054,46.3347,23.0719333333,26.1394,29.8463333333,39.2444666667,25.4732
772.25,28.1061333333,54.0261333333,43.5800666667,46.7642666667,23.9617333333,26.8782666667,30.5413333333,40.0,26.2746666667
772.56,27.8345333333,53.4414666667,43.2168666667,46.3487666667,23.8487333333,26.6875333333,30.2952,39.8502666667,26.0370666667
772.87,26.8814666667,52.7563333333,42.6910666667,45.759,23.3018,26.4941333333,29.5977333333,39.4188,25.3379333333
773.18,27.2926,53.8048666667,43.7,46.6239333333,24.0214,27.1080666667,30.3621333333,40.1928,26.2036666667
773.50,27.4915333333,53.7628,43.8874666667,46.6989666667,24.1968666667,27.0359333333,30.7174,40.4594666667,26.2434
773.81,27.8283333333,54.0053333333,44.3476,46.6817,24.5383333333,27.2952,30.9797333333,40.7542666667,26.1162
774.12,27.3934,53.6722666667,43.853,46.3606,24.148,26.8294666667,30.4402666667,40.5063333333,25.5813
774.43,27.049,53.591,43.7468,46.0155666667,23.76,26.2800666667,30.24,40.0976666667,25.2757333333
774.74,26.9882666667,53.6103333333,43.5835333333,46.1239666667,23.7578,26.4298,30.1698666667,40.3173333333,25.1742666667
775.05,26.874,53.3919333333,43.4439333333,46.0716,23.7773333333,26.1798,30.2816,40.0044666667,25.0148
775.36,25.8807333333,52.7235333333,42.647,45.4132666667,22.9899333333,25.3567333333,29.2411333333,39.1374,24.1687666667
775.67,24.6179333333,52.3019333333,41.4641333333,44.7169,21.6482666667,24.0976666667,28.3241333333,38.1953333333,22.9558333333
775.98,24.6708,53.0361333333,41.7786666667,44.9941333333,21.2456,23.8358,28.1952,37.9900666667,22.9794333333
776.30,25.667,53.3426666667,41.9902666667,45.2907333333,21.7192666667,24.0457333333,28.7456,38.304,23.5669666667
776.61,25.6832,52.7533333333,41.3824666667,44.7158666667,21.6099333333,23.9108666667,28.3971333333,37.9354666667,23.4818333333
776.92,25.3656,53.0391333333,41.3058,44.6367,21.0874666667,23.4139333333,27.8395333333,37.9011333333,23.4544
777.23,25.6150666667,53.3762,41.3562,45.1343666667,21.38,24.0352,28.1132666667,38.4201333333,24.1660333333
777.54,25.5338666667,53.8589333333,41.8605333333,45.4205666667,21.475,24.2902666667,28.3200666667,39.1322,24.4687
777.85,24.9573333333,53.3819333333,41.2672666667,45.0376666667,21.0195333333,23.7679333333,27.7737333334,38.7668,23.8236333333
778.16,25.2254666667,54.2304,41.6714666667,45.4998666667,21.3921333333,23.8822666667,28.3236,39.0883333333,24.5417
778.47,25.2981333333,54.8490666667,42.1044,45.9971666667,21.8935333333,23.9735333333,28.5799333333,39.6714,24.9398333333
778.78,26.2082,55.6557333333,43.3333333333,46.6986666667,22.6233333333,25.1084,29.8027333333,40.6260666667,26.1414666666
779.09,26.7166666667,56.1710666667,44.0540666667,47.4299,22.9428,25.4554,30.3553333333,41.5265333333,26.7043
779.40,26.8059333333,56.0974666667,43.8478666667,47.4199,23.4053333333,25.7170666666,30.6437333333,41.8194666667,26.9675333333
779.71,26.2442666667,56.0610666667,43.8523333333,47.2264666667,22.9058666667,25.0993333333,30.2290666667,41.827,26.9898
780.02,25.8651333333,55.6815333333,43.5171333333,46.6283666667,22.4502,24.7781333333,30.0970666667,41.4956666667,26.7227333333
780.33,25.9770666667,55.0140666667,43.433,46.5108666667,22.4471333333,24.8070666667,30.1762666666,41.5887333333,26.1916333333
780.64,25.9877333333,54.5626666667,43.4207333333,46.4403666667,22.2736,24.3672666667,30.1698,40.9876666667,25.9721
780.95,26.2447333333,54.7395333333,43.2186666667,46.5938666667,22.3437333333,24.2083333333,30.2553333333,40.7291333333,25.8074
781.26,27.0091333334,55.3305333333,43.7998,46.9775333333,22.8616666667,24.5849333333,31.0829333333,41.4756,26.3820666667
781.57,27.6536666667,54.9378666667,44.5078666667,46.9781666667,23.1196,24.9407333333,31.4436666667,41.9372,26.4714
781.88,27.1452666667,53.9978666667,43.3758666667,45.9835666667,22.2488666667,23.9659333333,30.6379333333,41.5736,25.6380333333
782.19,27.0457333333,53.851,42.7915333333,45.5857333333,22.2952,23.5922666667,30.0026666666,41.7614,25.3776666667
782.50,26.7308,53.3707333333,42.6312666667,44.8598666667,22.2257333333,23.4214666667,29.7358,41.1849333333,24.8946666667
782.81,26.1312,52.5890666667,41.9276,43.9813,21.585,23.0361333333,28.7764666666,40.4767333333,24.3641333334
783.12,25.7272666667,52.3512666667,41.4572,43.7122666667,21.2812,22.9784666667,28.5987333333,40.1334,23.7710666667
783.43,26.0170666667,53.4326,42.1744666667,44.5526333334,21.8772666667,23.1873333333,28.8686666667,41.0459333333,24.1012
783.74,25.3678666667,52.6504666667,41.2712,44.1437333333,21.4988,22.7532,28.3152666667,40.3718,23.9299333333
784.05,24.9069333333,52.7073333333,40.7219333333,44.0326,21.0829333333,22.6002,28.0710666667,40.6598666667,23.8691666667
784.36,24.1994666667,52.6838,40.6896,43.4586666667,20.4901333333,21.9657333333,27.6125333333,40.302,23.4615666667
784.67,24.1758666666,52.5725333333,40.5692,43.1952333333,20.5186,22.0458,27.5682666667,40.1126,23.4770333333
784.98,23.3972666667,53.223,40.0115333333,43.0546666667,19.8896,21.5853333333,27.0268,39.5818,22.9876666667
785.29,23.7379333333,54.1069333333,40.7380666667,43.5872,20.124,22.7399333333,27.6940666666,39.9823333333,23.5076
785.60,22.5066666667,52.9454,39.5702,42.7067,18.5794666666,21.5218666667,26.5054666667,38.4782,22.2381666667
785.91,22.7949333333,53.2098666667,39.4116,42.8625333333,18.8938,21.7004666667,26.2841333334,38.3467333333,22.6977666667
786.22,23.1043333333,53.4800666667,39.8179333333,43.4213666667,19.1783333333,21.8367333333,27.2301333333,39.0199333333,22.6996
786.53,22.8263333333,53.1701333333,39.7028,43.1090333333,18.8111333333,21.9346666667,27.0278666667,38.6714,22.7797666667
786.84,22.7398,52.8368,39.6005333333,42.7968333333,18.6072,21.9635333333,26.8549333333,38.3049333333,22.6312666667
787.14,23.7112,54.2793333333,40.6044666667,43.4481333333,19.5186,22.7707333333,27.7637333333,39.0204,23.4535666667
787.45,23.9198,54.3477333333,41.0250666667,43.4648333333,19.6434666667,22.8508666667,28.1031333333,38.5855333333,23.3579666667
787.76,24.5382666666,54.2593333333,40.9696,43.6286,19.9404666667,23.2168,28.2644,38.6514666667,23.6853333333
788.07,23.9658,53.9016,40.5145333333,43.4405333333,19.8017333333,22.9048,28.0707333333,38.0546666667,23.4753
788.38,23.4556,53.2481333333,40.117,43.0225,19.5907333333,22.2648,27.9001333333,37.9319333333,23.2268666667
788.69,24.1882666667,53.5477333334,40.5385333333,43.6705333333,20.3293333333,22.8654666667,28.6014,38.8286666667,23.9450333333
789.00,25.4859333333,54.394,41.7136666667,44.6395666667,21.4316,23.8766,30.1723333333,39.9477333333,25.0312666667
789.31,25.8652,54.9044666667,42.4098666667,45.2548333333,21.7674666667,24.0923333333,30.9342,40.844,25.3954666667
789.62,26.1315333333,55.9814,43.3142,45.6538666667,21.9656666667,24.4663333333,31.2803333333,41.0210666666,25.9651333333
789.92,27.2028,56.9873333333,44.0962666667,46.6279666667,23.3057333333,24.9862666666,32.4212,42.0342666667,26.7246
790.23,27.1277333333,56.7166666667,44.0832666667,46.0999666667,23.1944,24.989,32.5444666667,41.9499333333,26.7555
790.54,27.0146,56.1223333333,43.9674,46.0296666667,23.0357333333,24.4334,32.6488,41.6947333333,26.9921333333
790.85,27.18,55.9908666667,44.1518,46.1021333333,23.0681333333,24.2258666667,32.5349333333,42.0074,27.2369
791.16,25.9676,55.0663333333,43.4602666667,45.1272,22.4495333333,23.4546666667,31.9296,41.1784666667,26.3575666667
791.47,27.2592666667,56.3733333333,44.3368,45.757,23.3098,24.1372666667,33.2511333333,42.2535333333,27.4413
791.78,28.3072,56.684,44.7767333333,46.3419,24.5798,25.2752666667,33.8956,42.5855333333,28.4783
792.08,27.9942,56.8082,44.8259333333,46.003,24.9322,24.9262,33.5575333333,41.7698666667,28.3804666667
792.39,28.3557333333,57.7558666667,45.1566,46.1654333333,25.7534666667,25.4192666667,33.8048,41.7129333333,28.8898666667
792.70,28.4687333333,57.942,45.4491333333,46.6423,26.1918666667,25.662,34.1796666667,41.3577333333,29.3546333333
793.01,28.5204666667,57.4094,45.0301333333,46.6214,26.6485333333,25.4107333333,34.215,41.5338,29.5652
793.32,28.2472666667,57.5522666667,45.0984,46.5191333333,26.3776,25.2829333333,33.5548,41.1992666667,29.5142
793.62,29.0141333333,58.3611333333,45.9211333334,47.6587333333,27.6709333333,26.3030666667,34.2760666667,41.6944,30.2742333333
793.93,29.0960666667,58.8806666667,46.2731333333,47.6843666667,28.1428,26.6298666667,34.2868,41.8019333333,30.3813
794.24,29.5386666667,59.2484,46.3367333333,47.9498,28.7932,27.1738,34.6410666667,42.3403333333,30.7944666667
794.55,31.3538,60.1324666667,47.4368666667,49.3472,30.3248,28.1768666667,35.9686666667,43.2972,32.3015
794.86,30.681,59.074,46.6009333333,49.1667666667,29.7191333333,27.8734,35.1075333333,42.4790666667,31.6965666667
795.16,30.3688666667,59.2924,46.6972666667,49.5242333333,29.0698666667,27.3192,34.8032,42.0312,31.2504
795.47,30.0934666667,58.5701333333,46.4253333333,49.3031333333,28.5792666667,26.92,34.8235333333,42.2323333333,30.9894666667
795.78,29.7197333333,57.5076,46.2314,49.0429666667,28.2827333333,26.3507333333,34.3172,41.9976,30.6619
796.09,29.1526666667,56.9529333333,45.6392666667,48.1398666667,27.5997333333,25.6332666667,33.8530666667,41.6828,29.876
796.40,29.3156,56.7224666667,45.5976,48.2733,27.5829333333,25.9619333333,34.1322666667,41.5799333333,29.5947
796.70,29.6623333333,56.3925333333,45.4660666667,48.1906333333,28.1616666667,26.4704,34.9090666667,41.8067333333,30.0202333333
797.01,29.0717333333,55.7618666667,44.5740666667,47.7866666667,27.0556666667,25.2520666667,34.3944,41.1022666667,29.1128
797.32,29.5424666667,56.2805333333,45.0505333333,48.5531,27.9442,25.7278,35.3771333333,41.4676,29.4088333333
797.63,29.2864666667,56.1150666667,44.5144,48.1743666667,28.1354,25.6414,35.5934666666,41.2172,29.0647666667
797.93,29.259,56.5356666667,44.9649333333,48.8137333333,28.4782666667,26.0628,36.078,41.5676666667,28.9113333333
798.24,29.7868666667,57.3121333333,45.6842,49.2275666667,29.3048,26.5060666667,37.0467333334,42.2181333333,29.4625666667
798.55,30.6322,57.9987333333,46.4518,49.8986333333,30.6507333333,27.391,38.0234,43.4069333333,30.2886333333
798.85,31.2678,58.3364,46.5181333333,50.4020666667,31.3604666667,27.8231333333,38.8930666667,43.2529333333,30.8657666667
799.16,30.932,59.008,46.3760666667,50.6351333333,31.3302,27.4376666667,39.0395333333,43.3111333333,30.3854
799.47,32.0642666666,60.0252,47.1022666667,51.2817,32.1463333333,28.4595333333,39.9621333333,44.2676,31.3478666667
799.78,32.6109333333,60.6717333333,47.5792,51.559,32.8137333333,29.0430666667,40.1838,44.6262666667,31.8726
800.08,31.9896666667,59.91,47.136,51.2181333333,32.009,28.2608666667,39.4856666667,43.4394666667,31.0061333333
800.39,32.4208666667,60.8862,47.8592666667,51.8148333333,32.7012,28.8302666667,40.1238,43.7276,31.7203666667
800.70,33.1662,61.4644,48.6726666667,52.4572333333,32.8585333333,29.4616,40.214,44.3864,32.3201666667
801.00,32.6122,61.0614,48.3878,52.2447333333,32.1360666667,28.313,39.5237333333,43.4965333333,31.5511
801.31,32.6316,60.7224,48.3178666667,52.0639666667,31.8956,28.2905333333,39.5183333333,43.3848666667,31.6960333333
801.62,32.7481333333,60.8709333333,48.3316666667,52.0168,32.5601333333,28.3247333333,39.38,43.3506666667,31.6649666667
801.92,31.7522,60.2422666667,47.2080666667,51.0256333333,32.0156666667,26.8802,38.5611333333,42.4715333333,30.4203
802.23,32.0015333333,60.8369333333,47.5109333333,51.4593,32.0524,26.8922666667,38.1441333333,42.7001333333,30.433
802.54,32.7366,60.6555333333,47.5654666667,52.1916666667,32.4936666667,28.0367333333,38.9096666666,43.3958,31.1601333333
802.84,32.4822666667,60.2762,47.2639333333,52.1389,32.7287333333,28.0476666667,38.7832,42.9787333333,31.0152666667
