wavelength,Back_TanCaym,Belly_TanCaym,Breast_TanCaym,Crissum_TanCaym,Crown_TanCaym,DorTail_TanCaym,Patch10_TanCaym,Patch11_TanCaym,Patch12_TanCaym,Rump_TanCaym,Throat_TanCaym,WingTip_TanCaym
736.74,49.7980666667,11.0567666667,8.27626666667,41.6992666667,35.0488666667,11.8421333333,13.066,9.21066666667,43.176,50.7405333333,8.01113333334,12.1543333333
737.06,49.7703333333,10.6863,8.16893333333,41.6526666667,34.7924,11.5117333333,12.7212666666,8.8512,43.0148666667,50.652,7.64140000001,11.9753333333
737.38,49.1074,10.3178,7.99266666667,41.1866666667,34.3314666667,11.1916666667,12.3968,8.54593333333,42.4837333333,50.1956666667,7.3636,11.7984
737.69,48.9604,10.4296666667,8.2094,41.2039333333,34.3516,11.1988,12.5232666667,8.63566666667,42.5771333333,50.1337333333,7.36253333333,11.9375333334
738.01,48.5144,10.0882666667,7.9602,40.7838666667,33.9446,11.0082666667,12.249,8.32986666667,42.2784,49.6234,6.99166666666,11.6784
738.33,48.6653333333,10.1281333333,7.9678,40.9414,34.0856,11.1152,12.3534,8.56766666667,42.4337333333,49.5598,6.9818,11.7088666667
738.64,48.8530666667,10.1009,8.08266666667,41.0798,34.1524,11.0860666667,12.4389333333,8.65933333333,42.5978,49.5334,6.98666666667,11.801
738.96,48.4512,9.95029999999,7.90653333334,40.7702,33.9472,10.9816666667,12.3192666667,8.46133333333,42.423,49.1036,6.82513333333,11.6686666667
739.28,48.4696,10.0469666667,7.96533333333,40.9413333333,34.1666,10.9728666667,12.3022666667,8.59833333333,42.5605333333,49.0598,6.9464,11.7388
739.59,48.4672666667,9.87736666667,7.84726666667,40.923,34.1862,10.8508,12.357,8.5352,42.6039333333,49.2172,6.75726666667,11.6564
739.91,48.1229333333,9.55116666667,7.42906666667,40.4550666667,33.8257333333,10.5805333334,12.0515333333,8.1148,42.3474,48.8896,6.41726666667,11.2746
740.23,47.9504,9.37929999999,7.1162,40.3088666667,33.6673333334,10.3288,11.833,7.8034,42.227,48.7342,6.16873333333,11.016
740.54,48.1908666667,9.5896,7.02493333333,40.4946,33.8108666667,10.4210666667,11.9241333333,7.88406666667,42.5859333333,48.9712666667,6.19973333333,11.0606666667
740.86,48.5002,9.7041,6.8206,40.648,33.8772666667,10.4789333333,12.0265333333,7.88686666667,42.8305333333,49.1916,6.21813333333,11.0338
741.18,48.7304666667,9.9351,6.867,40.8844666667,34.1254,10.7216,12.1758,8.0024,43.0012,49.3554,6.41806666667,11.0868
741.49,49.0913333333,10.3462333333,7.10586666667,41.2369333333,34.5724666667,10.9713333333,12.5736,8.23753333333,43.4756,49.8262666667,6.80333333333,11.2874666667
741.81,49.1686,10.4446,7.1862,41.4244666667,34.6354,11.1238666667,12.7117333333,8.35206666667,43.6068,50.0556,6.93653333333,11.4892
742.12,49.0030666667,10.3013666667,6.98173333333,41.2394,34.3016666667,10.9854666667,12.4848,8.14066666667,43.362,49.8447333333,6.8644,11.2727333333
742.44,49.3628666667,10.5457666667,7.1236,41.5296,34.4179333334,11.1478666667,12.6164666667,8.35786666667,43.7034666667,50.1826666667,7.14686666667,11.5366
742.76,49.5028666667,10.7794333333,7.39173333333,41.7546666667,34.5874,11.3733333333,12.9295333333,8.62686666667,43.8802,50.4735333333,7.54746666666,11.8172666667
743.07,49.4754666667,11.2040666667,7.5632,41.8454,34.6589333333,11.5974666667,13.0019333333,8.8126,43.9604666667,50.4816666667,7.87313333333,12.003
743.39,49.7224666667,11.5892333333,7.84126666667,42.3086666667,34.8300666667,11.8629333333,13.2974,9.22513333333,44.2524,50.621,8.16333333334,12.3893333333
743.70,49.3924666667,11.7250333333,8.014,42.0137333333,34.7023333333,11.9980666667,13.3910666667,9.39966666667,44.0009333333,50.2756,8.1558,12.3757333333
744.02,49.1551333333,11.7669,8.07859999999,41.7934,34.6536,12.0589333333,13.4035333333,9.42073333333,43.7026666667,50.0627333333,8.23313333333,12.4331333333
744.34,48.9916,11.6101666667,8.12026666667,41.6649333333,34.5345333333,12.0130666667,13.3188666667,9.33620000001,43.3732666667,49.7851333333,8.249,12.3383333333
744.65,48.8774,11.7169666667,8.2768,41.5737333333,34.5129333333,12.0686,13.5035333333,9.37613333333,43.2738666667,49.7872,8.22080000001,12.4358
744.97,48.6903333334,11.4779666667,8.33879999999,41.3475333333,34.4368,11.9126,13.3649333333,9.31773333333,43.0172666667,49.5911333333,8.0848,12.501
745.28,48.1153333333,11.4135333333,8.42773333334,40.8332666667,34.0455333333,11.7248,13.2533333333,9.21753333333,42.3959333333,49.1036666667,8.142,12.4564
745.60,47.9882666667,11.0758333333,8.21959999999,40.5646666666,33.9247333333,11.4592666667,12.9974,8.98139999999,42.3195333333,48.9448666667,7.76926666667,12.2550666667
745.91,47.8918666667,10.9645,8.34473333333,40.5676,34.0495333334,11.4333333333,13.0117333333,8.9318,42.3140666667,48.9830666667,7.65806666667,12.3127333333
746.23,47.9184666667,10.9138333333,8.45286666666,40.6489333333,34.0872666667,11.4202666667,13.0771333333,8.94326666667,42.2694,49.0726666667,7.54026666667,12.3132666667
746.55,47.6984666667,10.6954666667,8.31026666666,40.2573333333,33.8698,11.1822,12.9302666667,8.76666666667,42.0101333333,48.8517333333,7.23953333333,12.1995333333
746.86,47.55,10.5253666667,8.16159999999,39.9078666667,33.9424666667,10.921,12.8528666667,8.5742,41.8492,48.7368,7.13493333333,11.9864666667
747.18,47.8708,10.5668,8.06506666667,40.1118666667,34.0616,10.9784,12.9813333333,8.70593333333,42.1072666667,49.046,7.2542,12.2092
747.49,47.6104666667,10.3067,7.8084,39.8889333333,33.8788666667,10.7241333333,12.7564,8.5396,41.8369333333,48.7689333333,7.03346666667,11.9478666667
747.81,47.9930666667,10.3807666667,7.8574,40.206,34.1966666667,10.6681333333,12.7344666667,8.5558,42.1728,49.167,6.93586666666,11.8491333333
748.12,48.26,10.362,8.05426666667,40.4189333333,34.3844,10.7203333333,12.8078666667,8.86786666667,42.3562,49.4081333333,7.19213333333,11.8972666667
748.44,48.6602666667,10.5928,8.25753333333,40.8708,34.6672,11.0318,12.9792666667,9.0554,42.8009333333,49.7246666667,7.42333333334,12.0867333333
748.75,49.1607333333,10.7275333333,8.41853333333,41.0512,34.9562,11.2310666666,13.2238666667,9.13866666666,43.185,50.0559333333,7.45253333333,12.1848666667
749.07,49.5358666666,11.1747666667,8.7828,41.5816,35.4324666667,11.6131333333,13.7269333334,9.51153333333,43.7146,50.481,7.9032,12.5703333333
749.38,49.5856,10.9890666667,8.43606666667,41.5431333333,35.2630666667,11.3816,13.4937333333,9.29626666667,43.6408,50.5407333333,7.75793333333,12.3369333333
749.70,49.6777333333,11.0364666667,8.354,41.5214,35.2064,11.4260666667,13.4725333333,9.34313333333,43.9242666667,50.5226,7.78506666667,12.3443333333
750.01,49.885,11.0314666667,8.25013333333,41.8135333333,35.3328666667,11.5394666667,13.5364666667,9.45173333333,44.2072666667,50.6388,8.09346666667,12.2442666667
750.33,49.968,11.0841666667,8.202,41.8371333334,35.3276,11.5869333333,13.4657333333,9.5314,44.1207333333,50.7872,8.0648,12.0873333333
750.64,49.9914,11.0687,8.1426,41.9055333333,35.3795333333,11.5537333333,13.4098666667,9.38913333334,44.0058666667,50.954,8.0586,11.9238666667
750.96,50.1185333333,11.289,8.46173333333,42.1110666667,35.4988,11.7234,13.6914,9.63473333333,44.1432,51.1332666667,8.2146,12.1333333333
751.27,50.08,11.4739333333,8.54079999999,42.1475333333,35.4462,11.9221333333,13.8430666667,9.75239999999,44.1671333333,51.1044666667,8.334,12.4048
751.59,49.9421333333,11.5515666667,8.5062,41.879,35.2934666667,11.8605333334,13.6732666667,9.65873333333,44.1940666667,51.0381333333,8.37093333333,12.4959333333
751.90,49.6658,11.2401,8.11693333333,41.3594,34.9312666667,11.5290666667,13.4169333333,9.36826666666,43.7315333333,50.7866,8.02866666666,12.1338
752.22,49.7296,11.2342,7.8958,41.4166,34.8883333334,11.5118,13.1655333333,9.3644,43.8059333333,50.791,7.94773333334,12.0276666667
752.53,49.9256666667,11.2463666667,7.7702,41.4832,34.9330666667,11.4386,13.0481333333,9.40713333333,43.8344,51.0118,8.04806666667,12.0858
752.85,49.7394666667,11.4857666667,8.02273333333,41.445,34.9932666667,11.5622,13.2593333334,9.67539999999,43.7766,50.8754666667,8.28953333334,12.3206
753.16,50.0994,11.6070666667,7.9344,41.7251333333,35.2819333333,11.566,13.1619333333,9.62473333333,43.8876,51.3198,8.16313333334,12.2944666667
753.47,50.1969333333,11.73,8.1008,41.7626,35.3692,11.5082,13.1628666667,9.55753333333,44.0317333333,51.4904666667,7.98533333333,12.363
753.79,50.5772,12.1696333333,8.54526666667,42.3726,35.6504666667,11.9012,13.5123333333,9.88393333334,44.6091333333,51.9439333333,8.37879999999,12.9147333333
754.10,50.924,12.5383,8.89126666666,42.7934666667,35.9979333333,12.1982,13.8616666667,10.2971333333,45.0234,52.2564,8.76999999999,13.1942
754.42,51.0974666667,12.6140666667,8.956,43.0608666667,36.2109333333,12.2969333333,14.0285333333,10.4633333333,45.3170666667,52.4293333333,8.99933333333,13.4123333333
754.73,50.8773333333,12.5927333333,9.03033333334,43.034,36.1038,12.2358,13.9268,10.4682,45.16,52.2896,8.89499999999,13.3410666667
755.05,50.7038666667,12.1800333333,8.64266666667,42.9963333333,35.9473333333,12.0006,13.8317333333,10.2078666667,44.8275333333,51.9568,8.4412,13.0595333333
755.36,50.8044666667,11.8849333333,8.40973333333,43.2702666667,35.7807333333,11.8532,13.5384666667,9.96060000001,44.8922666667,52.0504666667,8.18893333334,12.7734
755.67,50.622,11.8279,8.41493333333,43.3213333333,35.811,11.7947333333,13.5934,9.84739999999,44.7486666667,52.1024666667,8.09126666667,12.694
755.99,50.0066,11.576,8.21093333333,42.7184666667,35.2584,11.5166,13.3517333333,9.52793333333,44.2019333333,51.5247333333,7.7852,12.421
756.30,50.0039333333,11.2609,8.11153333333,42.4736666667,35.1406,11.4061333333,13.1975333333,9.22840000001,44.0411333333,51.3768,7.51966666667,11.9979333333
756.62,49.4453333333,11.0283666667,8.01766666667,42.0778666667,34.7717333333,11.3720666667,13.1741333333,9.11640000001,43.6782666667,50.8705333333,7.57953333333,11.9506
756.93,49.6078,11.2891333333,8.16906666667,42.3159333333,34.8145333333,11.6296,13.4394,9.35626666666,43.8236,51.0017333333,7.9254,12.2788
757.24,49.4074,11.0397333333,7.99206666667,42.119,34.7461333333,11.5871333333,13.3386,9.22986666667,43.6243333333,50.7512666667,7.91006666666,12.3811333333
757.56,48.9532,10.8239,7.87853333333,41.6528,34.4422666667,11.3188,13.1379333333,8.90560000001,43.4165333333,50.4344,7.6408,12.367
757.87,48.8230666667,10.7438333333,7.77786666667,41.2453333333,34.2654,11.2928,13.0094666667,8.6598,43.1753333333,50.1737333333,7.5224,12.2510666667
758.18,48.851,10.4756,7.4862,41.0487333333,34.3108666667,11.1542,12.9196,8.30826666667,43.1093333333,50.1554,7.47826666667,12.2214666667
758.50,49.121,10.925,7.87013333333,41.2899333333,34.5632,11.4127333333,13.26,8.58186666667,43.3568666667,50.4446666667,8.03246666667,12.5640666667
758.81,49.1078666667,11.3162,8.17433333333,41.3420666667,34.7944,11.6862666667,13.5142666667,8.9786,43.4212666667,50.4371333333,8.30100000001,12.9582
759.13,49.1059333333,11.3546666667,8.23106666667,41.482,34.7563333333,11.7921333333,13.4672,9.10333333333,43.543,50.485,8.44726666668,13.0400666667
759.44,49.3159333333,11.5303333333,8.42846666667,41.8441333333,35.0772666667,12.0858,13.6781333333,9.39813333334,43.7525333333,50.6686666667,8.6804,13.1558
759.75,49.5978,11.9818666667,8.64219999999,42.2931333333,35.2805333333,12.4086,13.9354,9.81046666667,43.9942666667,50.8686,9.01120000001,13.4717333333
760.07,49.686,11.9460666667,8.80560000001,42.2206,35.3522,12.3276,13.8719333333,9.81873333334,44.0404,50.7044,9.00973333333,13.3436
760.38,49.8896,12.0572,8.87366666667,42.3442,35.4920666667,12.4037333333,13.9682666667,9.90219999999,44.254,50.6818666667,8.96759999999,13.3282
760.69,49.753,11.9786333333,8.735,42.1406666667,35.4740666667,12.2630666667,13.9072666667,9.78300000001,44.012,50.5088666667,8.68766666665,12.9564666667
761.01,50.2417333333,12.293,8.97666666667,42.6056,35.8070666667,12.5910666667,14.2052,10.0879333333,44.4054666667,50.9499333333,9.00606666667,13.1380666667
761.32,50.2912,12.4574666667,9.07666666667,42.8196666667,35.805,12.5852666667,14.2354,10.2936666667,44.6212,51.2358666667,9.18093333333,13.1888666667
761.63,50.7958,12.9519333333,9.57073333333,43.3482,36.2213333333,13.0105333333,14.6868,10.8966,45.1232,51.8171333333,9.68280000001,13.5555333333
761.94,50.6115333333,12.7792666667,9.44366666667,43.1920666667,36.084,12.9514,14.4238666667,10.7637333333,45.0574,51.6116,9.32,13.3112666667
762.26,50.7482666667,13.0230666667,9.61979999999,43.2624,36.2146666667,13.0390666667,14.629,10.8774666667,45.1466,51.7012,9.58626666667,13.4158
762.57,50.6776666667,12.9353333333,9.57139999999,43.1538,36.1971333333,12.874,14.6478,10.8390666667,44.8865333333,51.5737333333,9.52033333333,13.4048
762.88,50.8686666667,13.1375333333,9.60653333335,43.4348,36.3128666667,12.9338,14.7604666667,10.9182666667,44.9892,51.8266666667,9.52500000001,13.6196
763.20,50.8858,13.2818,9.83493333335,43.5101333333,36.3772,13.0750666667,14.9865333333,11.1325333333,45.1048666666,52.0183333333,9.7612,13.8888666667
763.51,51.1219333333,13.5445,9.9586,43.8103333333,36.6618666667,13.268,15.2452,11.2871333333,45.2538666667,52.3754,10.0238666667,14.1952
763.82,50.9267333334,13.3294333333,9.82273333335,43.5773333333,36.5922666667,13.1236666667,15.1487333333,11.2052,44.9828,52.2807333333,10.0229333333,14.1112666667
764.14,51.0677333333,13.2926333333,9.77760000001,43.6796666667,36.5584666666,13.0935333333,15.0493333333,11.0950666667,45.1035333334,52.4163333333,9.90526666667,13.9814666667
764.45,50.7157333333,13.1133333333,9.58666666666,43.3361333334,36.2218666667,12.8818,14.7942,10.8748,44.7914,52.0392666667,9.66326666667,13.7142
764.76,50.7926,13.0832,9.52333333333,43.4253333333,36.2912,12.8879333333,14.8414666667,10.8391333333,44.7496,51.9526,9.49286666667,13.7666666667
765.07,50.2603333333,12.7354333333,9.15240000001,43.0250666667,35.8272666667,12.5284666667,14.5542,10.4986,44.4066666667,51.4246666667,9.1168,13.4797333333
765.39,50.2472666667,12.5498,8.9516,43.0269333333,35.6970666667,12.4536,14.4671333333,10.3064666667,44.3159333333,51.4926666667,8.97133333334,13.3486
765.70,50.1154666667,12.3829666667,8.93426666667,43.0703333333,35.5778666667,12.4452666667,14.429,10.1522666667,44.2814666667,51.4325333333,8.789,13.3055333333
766.01,49.845,12.3203666667,8.9664,42.9652666666,35.3232,12.5756,14.3790666666,10.0606666667,44.2168666667,51.0529333333,8.65166666667,13.2437333333
766.32,49.5324666667,12.0771,9.02946666667,42.6042,35.1066,12.6930666667,14.2505333333,9.87813333333,44.0140666667,50.7900666667,8.60766666667,13.0894
766.64,49.4646666667,11.6995,8.55526666667,42.4385333333,34.8974,12.4239333333,13.9235333333,9.41913333333,43.7637333333,50.7122666667,8.27353333334,12.7618666667
766.95,49.6806666667,11.5970333333,8.4368,42.603,34.8304,12.3343333333,13.9159333333,9.41606666667,43.9510666666,50.8568666667,8.02020000001,12.6522
767.26,49.7884666667,11.4963666667,8.50233333333,42.7900666667,34.9192666666,12.4404666667,13.8942,9.33333333333,43.9999333333,51.0102666667,7.81506666667,12.6432666666
767.57,49.9349333333,11.6583666667,8.78306666667,42.9177333334,34.9932,12.5322666667,14.1738,9.61760000001,44.1178666667,51.0415333333,8.16026666666,12.9280666667
767.88,50.2718666667,11.7054666667,9.1158,43.3364666667,35.5076666667,12.8958666666,14.4767333333,9.92193333334,44.358,51.4026666667,8.58166666668,13.2521333333
768.20,50.5660666667,11.6401333333,9.36613333334,43.4381333333,35.649,13.0269333333,14.5588666667,10.0853333333,44.6025333333,51.7206666667,8.59540000001,13.2656
768.51,51.1155333333,11.9717,9.84560000001,43.7174666667,36.0266666666,13.2401333333,14.7398,10.4837333333,44.961,52.0365333333,8.92106666667,13.5228666667
768.82,51.5606,12.4624,10.2603333333,44.0862,36.6528666667,13.6275333333,15.1368666667,10.9002,45.3868,52.495,9.46273333333,13.9801333333
769.13,51.9004,12.6396333333,10.5132666667,44.2845333333,37.0362666667,13.9673333333,15.4738,11.3750666667,45.7314,52.8674,9.87553333334,14.4194
769.44,52.5072,12.9130666667,10.4419333333,44.6304,37.5108,13.9131333333,15.7718,11.6159333333,45.9383333333,53.5254,10.1266666667,14.5651333333
769.76,52.6962,12.6549333333,10.0994,44.6543333333,37.5678,13.3332666667,15.4393333333,11.3733333333,45.9658666667,53.7343333333,9.64593333333,14.2815333333
770.07,52.6563333333,12.708,10.3117333333,44.6586,37.7167333333,13.3142666667,15.4139333333,11.4784,46.0929333333,53.6202666667,9.48193333335,14.2628666667
770.38,51.4501333334,11.9219333333,9.53999999999,43.2868666667,36.6897333333,12.3898,14.4547333333,10.6884666667,44.8105333333,52.3743333333,8.79366666667,13.3487333333
770.69,51.2699333333,12.2684666667,9.61706666667,43.2121333333,36.6197333333,12.3602666667,14.3064,10.9182,44.869,52.0983333333,9.05040000001,13.4583333333
771.00,50.7968,12.7839333333,9.99026666666,43.0782,36.3920666667,12.893,14.5372,11.4708,44.8236,52.1176666667,9.58499999999,14.1864666667
771.32,50.6397333333,12.6045,9.5742,42.8084,36.1854666667,12.4102666667,14.0701333333,11.1468666667,44.7296666667,51.8915333333,9.05926666667,14.0544
771.63,50.6212666667,12.9330333333,9.56586666666,42.9349333333,36.4078666667,12.5926,14.1138,11.4616,44.5958,51.7881333333,9.65353333335,14.2691333333
771.94,50.2638666667,12.8318333333,9.24053333333,43.005,36.3062,12.5478,13.9859333333,11.4803333333,44.415,51.7502666667,9.36153333333,14.1552
772.25,50.1667333333,12.8842333333,9.28866666667,42.8984,35.8942,12.3700666667,13.9878666667,11.5367333333,44.3008666666,51.6219333333,9.21159999999,14.321
772.56,49.8733333333,13.0060666667,9.24346666667,42.5971333333,35.7342,12.3354,13.959,11.3619333333,44.1266666667,51.2678,9.09613333334,14.1718
772.87,49.7148666667,13.2203666667,9.53433333334,42.4902666667,35.7413333333,12.7424666667,14.0882666667,11.6225333333,44.4102,51.3888,9.39066666667,14.4327333333
773.18,49.8203333333,14.0808,10.1226,42.8552666667,35.9927333334,13.4720666666,14.804,12.3694,44.7712,51.6217333333,10.4086666667,14.9794666667
773.50,49.3660666666,14.1164333333,10.131,42.6094666667,35.6727333333,13.4069333333,14.6707333333,12.2495333333,44.5152,51.3374,10.4376666667,15.0429333333
773.81,49.8186666667,15.0287333333,10.8612666667,43.5888666666,36.2010666667,14.0790666667,15.4593333333,12.9008,45.4964,52.1342,10.9806,15.9702666667
774.12,49.1506,14.3946333333,10.1518,42.9782666667,35.6261333333,13.3291333333,15.1444666667,12.2408666667,44.6853333333,51.6428,10.1724,15.5181333333
774.43,49.0724666667,13.9011,9.58906666666,42.5328,35.5823333333,12.766,14.5786666667,11.6560666667,44.4262,51.1096666667,9.53413333333,14.7692666667
774.74,48.7587333333,14.2243666667,9.84093333334,42.4824666667,35.2259333334,12.8496,14.8484,11.7208,44.354,50.8169333333,9.69233333334,14.7294666667
775.05,48.3962,14.0489,10.0405333333,42.3898666667,35.1096666667,12.8050666667,14.8582666667,11.4972666667,44.3236666667,50.6666666667,9.54206666666,14.6368666667
775.36,48.7689333333,14.451,10.4730666667,42.5648,35.5641333333,13.2049333333,15.2087333333,11.702,44.7355333333,50.7986,10.195,15.1488
775.67,48.7145333333,14.2224,10.4114,42.5921333333,35.5826,13.2862,15.1542,11.6795333333,44.6186,50.5483333333,10.3384,15.0943333333
775.98,48.9771333333,14.2024,10.4463333333,42.8912666667,35.6134,12.8912,15.0020666666,11.6123333333,44.495,50.7758666667,10.1646666667,15.0368
776.30,48.7677333333,13.6552,10.0066666667,42.5126,35.1806,12.1514666667,14.4583333333,10.8252,43.8739333333,50.2648666667,9.53813333333,14.3139333333
776.61,48.7196666666,13.2873333333,10.1642,42.4644666667,35.2507333333,12.1164666667,14.4495333333,10.5931333333,43.4713333333,49.9146666667,9.31933333334,14.5153333333
776.92,49.306,13.2162666667,10.1857333333,42.6524,35.8001333333,12.4403333333,14.6596666667,10.5791333333,43.8284666667,49.9690666667,9.42973333334,14.6862
777.23,49.6222666667,13.3533666667,10.5898666667,42.7391333333,36.2404,13.2405333333,15.1093333333,10.9654666666,43.8967333333,50.0242666667,9.87846666667,14.9548
777.54,50.6728666667,14.4548666667,11.9478,43.7352666667,37.2285333333,14.5901333333,16.2558,12.0409333333,45.0544666667,51.2546666667,11.1259333333,16.0026666667
777.85,50.5768,14.1998,11.5152666666,43.8608,37.0236,14.6126,16.193,11.6812666667,44.7989333333,51.5016,10.8642,15.6632666667
778.16,51.3398,13.7246666667,10.9346,44.2586,37.2376,14.6408,16.1232666667,11.5331333333,44.9308666667,52.104,10.5478666667,15.5066
778.47,51.6864,13.7345,10.5852666667,44.0448,37.1822666667,14.4483333333,16.3052,11.2666666667,45.0712,52.3162,10.3008666667,15.4606
778.78,51.5648666667,13.3284666667,10.2222,43.8488,37.0306666667,13.9244,15.9952666666,10.6996666667,44.6382666667,52.1893333333,9.75406666666,14.9266666667
779.09,51.614,13.4866,10.4646666667,44.133,37.3850666667,13.9654666667,16.044,10.7855333333,44.6982,52.4568,9.92819999999,15.0622
779.40,51.7162,13.5795,10.6156,44.1418666667,37.5718666667,14.5304666667,16.2973333333,10.7893333333,44.8950666667,52.7782,10.4320666667,15.2014666666
779.71,51.5905333333,13.9995666667,10.905,44.417,37.9098666667,15.269,16.4712666667,11.1997333333,45.2232666667,52.976,10.8423333333,15.7228666667
780.02,51.2383333333,13.6613,10.2349333333,44.2536666667,37.3812666667,15.1101333333,15.7415333333,10.7880666667,45.218,52.7410666667,10.4552666667,14.9682666667
780.33,51.1144,14.0388,10.4970666667,44.379,37.2668,15.1162666667,15.9589333333,11.0358666667,45.0013333333,52.9071333333,10.7078,14.8812
780.64,51.2178,13.3859666667,9.93253333335,44.3961333333,36.9891333333,14.3886,15.5837333333,10.6076666667,44.9662666666,52.8532666666,10.3125333333,14.2834666667
780.95,49.9875333333,12.3438333333,8.6712,43.1349333333,35.8553333333,13.1424666667,14.5290666667,9.40966666667,43.8181333333,51.6954666666,9.27893333333,13.1826
781.26,50.6272666667,13.031,9.59446666667,43.7339333333,36.8101333333,13.8674666667,15.49,10.3854,44.6661333333,52.245,10.2946666667,14.1496666667
781.57,50.2613333333,13.7216666667,10.2862666667,43.3906666667,37.0477333333,14.3142,15.7330666666,11.0032666667,44.7696666667,51.9492,10.8239333333,14.7472666667
781.88,49.7166,13.6370666667,10.1279333333,43.1452666667,36.6941333333,13.9251333333,15.5405333333,10.8100666667,44.1988,51.4622,10.6144666667,14.5672666667
782.19,49.4536666667,13.5840666667,10.2105333333,43.0676666667,36.3006666667,14.0051333333,15.8246,10.8870666667,44.1052666667,51.2732,10.6667333333,14.9324666667
782.50,48.804,13.4206333333,9.96759999999,42.3521333333,35.7053333333,13.9726,15.7852666667,10.8064666667,43.6104,50.5268666667,10.3220666667,14.6417333333
782.81,48.1072666667,13.2290333333,9.65226666667,41.7685333333,35.231,13.8501333333,15.9066666667,10.8744,43.0004666667,49.5031333333,10.0842666667,14.6449333333
783.12,49.1063333333,13.755,10.2259333333,42.3845333333,35.743,14.2670666667,16.6516,11.4658,43.9105333333,50.1254666667,10.718,15.5472
783.43,49.6143333333,13.6397666667,10.5798666667,42.3908,36.3729333333,14.1354,17.3026666667,11.8058666667,44.0459333333,50.4113333333,10.8301333333,15.9284666667
783.74,49.0246666667,13.3893666667,10.3895333333,41.9811333333,35.7677333333,13.8121333333,17.2752666667,11.6678666667,43.4938,49.8599333333,10.5627333333,15.9206
784.05,48.6804666667,13.4784333333,10.7247333333,41.3830666667,35.6012666667,13.9842,16.9642,11.6298666667,42.929,49.5298,10.4449333333,15.8403333334
784.36,50.1503333333,13.8594666667,11.4254,42.4935333333,36.5006666667,14.9611333333,17.7449333334,12.6697333333,44.2612,50.7102,11.0316666667,16.677
784.67,49.7458666667,13.3230333333,11.2028,41.8248666667,35.7127333333,14.2404,17.1332666667,12.084,43.5771333333,50.0674,10.4509333333,16.3142
784.98,50.0157333333,12.8976,11.3018666667,42.3412666667,35.895,14.0157333333,17.1548,11.9736666667,43.6324666667,50.3045333333,10.4986666667,15.9999333333
785.29,50.937,13.1406,11.961,43.2938666667,36.7010666667,14.7322666666,17.4240666667,12.4572666667,44.6082,51.2906666667,10.8841333333,16.4106
785.60,50.4036666667,12.8774333333,11.6561333333,43.0189333334,36.4936666667,14.5282666666,17.217,12.2745333334,44.3762,50.9435333333,10.5608,15.8804
785.91,51.0882,12.9987,11.5361333333,43.6046666667,36.7905333333,14.6614,17.1646666666,12.2214666666,45.0962,51.531,10.6613333333,16.0104666667
786.22,51.4529333333,12.6586,11.1129333333,44.0370666667,37.142,14.0292666667,16.664,11.7344,45.4078666667,52.053,10.3054666667,15.7502666667
786.53,50.8268,12.0164666667,10.1642666667,43.6882,36.8096666667,12.9306,15.8875333333,10.9538666667,44.7693333333,51.4942666667,9.38533333334,14.5575333333
786.84,50.857,12.1865666667,9.86419999999,43.5424666667,36.8181333333,12.7481333333,15.6165333333,10.512,45.0626666667,51.6508666667,9.02826666667,14.2738
787.14,51.8384666667,12.8568333333,10.1094666667,44.3176666667,37.8957333333,13.2448666667,15.8958,10.6874666667,46.0990666667,52.4582,9.41660000001,14.5156666667
787.45,52.2003333333,13.2185333333,9.63193333333,45.0116666666,38.0683333333,12.8947333333,15.6826,10.3889333333,46.5257333333,53.1036,9.33973333335,14.5654
787.76,51.853,13.1936333333,9.27013333334,44.8964,37.7847333333,12.5622,15.093,9.6946,45.8695333333,52.883,8.96480000001,14.0114666667
788.07,52.268,13.4087333333,9.12959999999,45.4767333333,38.2697333333,12.7616666667,15.1208666667,9.62846666667,46.2196666667,53.1722,8.79200000001,13.7178666667
788.38,52.2144666667,13.6915,8.92493333334,45.1818,38.0200666667,13.1630666667,15.1482,9.46126666667,45.9036,53.091,8.65686666667,13.689
788.69,51.4600666667,13.5375333333,8.36153333333,44.3950666666,37.2282,12.8178666667,14.7168666667,9.0862,45.2220666667,52.4452,8.48406666667,13.2976666667
789.00,52.0926666667,14.1544666667,8.77733333333,44.9370666667,37.7709333333,13.4056,14.9394666667,9.65759999999,45.7091333333,53.1068666667,8.90093333333,13.4928666667
789.31,51.7708,14.1745333333,8.80193333333,44.9114666667,37.8280666667,13.1354,14.8334,9.60419999999,45.4062666667,53.3021333333,8.69266666665,13.3125333333
789.62,51.1846,14.0321,8.8258,44.2290666667,37.1948,12.976,14.3315333333,9.47206666667,45.0065333333,52.8658,8.04306666666,12.9129333334
789.92,51.558,14.6449666667,9.47013333333,44.282,37.3873333333,13.6406666667,14.8596666667,9.94699999999,45.1828,53.1796666667,8.55853333333,13.4712666667
790.23,51.5858666667,14.3275,8.65513333333,44.5630666667,36.9707333333,13.3113333333,14.4234666667,9.44939999999,44.7712,53.1196666667,8.069,12.9168666667
790.54,51.2300666667,13.5403,8.08946666667,44.8298666667,36.3434,12.6531333334,13.9796,9.23486666666,44.348,53.1745333333,7.23926666667,12.33
790.85,50.749,13.0988333333,8.302,44.597,36.4036666666,12.8072,14.5397333333,9.51993333333,43.9796,52.8702666667,7.22706666667,12.4754666667
791.16,50.7576,12.8496666667,8.2926,44.6094666667,36.2936666667,12.6456,14.4988666667,9.68526666667,44.2772666667,52.7331333334,7.3836,12.6397333333
