wavelength,Back_CorMelm,Belly_CorMelm,Breast_CorMelm,Crissum_CorMelm,Crown_CorMelm,DorTail_CorMelm,Patch10_CorMelm,Patch11_CorMelm,Patch12_CorMelm,Patch13_CorMelm,Rump_CorMelm,Throat_CorMelm,WingTip_CorMelm
601.54,14.7594,50.0318,44.0768333333,45.8253333333,7.54248888889,7.32886666667,46.7971666666,39.5304666667,8.215,32.5655333333,19.0056,46.5650666667,12.6225333333
601.88,14.7358,50.0511333333,44.0588375,45.8287333333,7.51667777778,7.25333333333,46.9048333333,39.524,8.16633333333,32.5648,18.9899,46.5642666667,12.6052666667
602.21,14.6780666667,49.9892666667,44.0024458333,45.7846,7.43145555556,7.18,46.9039166666,39.4562666667,8.09753333333,32.4876,18.9174333333,46.4753333333,12.4905333333
602.55,14.7015,50.0294666667,43.9786791667,45.8242666667,7.43042222222,7.1646,46.9766666667,39.4292,8.07913333334,32.4973333333,18.9472333333,46.4968,12.5167666667
602.88,14.6659666667,50.0671333333,43.976475,45.8240666667,7.34737777777,7.09546666667,47.0296666667,39.3948666667,8.00793333333,32.5089333333,18.9279666667,46.5182,12.5071333333
603.22,14.6781333334,50.0644666667,43.9399958333,45.8105333333,7.35107777778,7.06926666667,47.0793333333,39.3730666667,7.98886666667,32.5302,18.9522666667,46.5192666667,12.5547666667
603.56,14.7593666667,50.2,44.0392208333,45.9244666667,7.38654444445,7.13033333333,47.2098333334,39.4418,8.04413333333,32.6185333333,19.0244333333,46.6305333333,12.5922
603.89,14.7644333333,50.2509333333,44.079925,45.9647333333,7.38867777777,7.1386,47.3053333333,39.4674,8.0572,32.6542,19.0506666667,46.6712666667,12.6301
604.23,14.7618,50.2451333333,44.0853875,45.977,7.43271111112,7.1754,47.3685833333,39.4566,8.073,32.7063333333,19.0618,46.6721333333,12.6439666667
604.56,14.741,50.2527333333,44.0628708333,45.9572666667,7.41178888889,7.138,47.36875,39.4199333333,8.0372,32.6653333333,19.0246333333,46.6574,12.6080333333
604.90,14.7622333333,50.3726,44.1873958333,46.0840666667,7.42772222222,7.19026666667,47.4885,39.464,8.07506666667,32.7166,19.0948333333,46.7461333334,12.6333666667
605.23,14.7432,50.3854,44.1883333333,46.0964,7.39587777778,7.17726666667,47.4746666667,39.4118,8.0656,32.6426666667,19.0757,46.7464,12.6119666667
605.57,14.7437333333,50.383,44.2170625,46.0950666667,7.3966,7.1952,47.42275,39.4394666667,8.0964,32.6734666667,19.0808333333,46.7845333333,12.6168
605.90,14.7322,50.3725333333,44.2389541667,46.0995333333,7.39642222221,7.21673333333,47.44925,39.4038,8.11226666666,32.6534,19.0839,46.7646,12.6514
606.24,14.7575666667,50.4142666667,44.2942791667,46.1068666667,7.45631111111,7.2846,47.4663333334,39.4710666666,8.18393333333,32.6954,19.0982,46.7830666667,12.7068666667
606.58,14.8032333333,50.5208666667,44.42485,46.184,7.53427777777,7.338,47.5358333333,39.5970666667,8.28693333334,32.7612666667,19.1515333333,46.8602666667,12.756
606.91,14.8762,50.6453333333,44.544275,46.3404666667,7.60901111111,7.42566666667,47.659,39.7557333333,8.38993333333,32.8072666667,19.2218333333,46.9422,12.8217666667
607.25,14.8477333333,50.5952666667,44.49555,46.3565333333,7.59153333334,7.40933333333,47.6208333333,39.7293333333,8.39166666667,32.7918666667,19.2232,46.9078666666,12.8208666667
607.58,14.8237333333,50.5243333333,44.4407666667,46.2832666667,7.60310000001,7.39226666667,47.5601666667,39.6893333333,8.37373333333,32.7219333333,19.2080666667,46.8475333333,12.8365333334
607.92,14.8189333333,50.5536666667,44.4378583333,46.3288666667,7.57861111112,7.41006666667,47.5739166666,39.7226666667,8.34106666667,32.7162,19.2270666667,46.8917333333,12.8891
608.25,14.8300333333,50.4981333333,44.429325,46.3206,7.57920000001,7.42973333333,47.6524166666,39.7785333333,8.3634,32.7660666667,19.2553666667,46.9356666667,12.9421666667
608.59,14.8578666667,50.383,44.3366916667,46.2111333333,7.63844444444,7.48746666667,47.5866666667,39.7955333333,8.39306666667,32.7497333333,19.2536333333,46.9316666667,13.0183333333
608.92,14.8721,50.3147333333,44.2435916667,46.1511333333,7.66452222222,7.5358,47.5739166667,39.8476666667,8.44273333333,32.8102,19.2766,46.9392,13.0948
609.26,14.8742666667,50.303,44.2015333333,46.1132,7.67633333334,7.57993333333,47.6330833334,39.8748,8.45866666667,32.7869333333,19.2928333334,46.9786666667,13.1671333333
609.59,14.8905333333,50.3012,44.1392916667,46.0951333333,7.71281111111,7.66566666667,47.6131666667,39.9985333333,8.48473333333,32.8397333333,19.3324666667,47.0386,13.2253
609.93,14.8781666667,50.2232,44.0382833333,46.0484666667,7.70442222223,7.68666666667,47.5739166667,40.0054,8.45066666667,32.8041333333,19.3311666667,47.0542666667,13.2688
610.26,14.8793333333,50.2062,43.9457583333,46.0191333333,7.73037777777,7.7594,47.6189166667,40.0622,8.4682,32.8125333333,19.3253333333,47.1318,13.3179333333
610.60,14.8461666667,50.1018,43.8728916667,45.9593333333,7.69703333334,7.7796,47.5513333334,40.0491333333,8.42993333333,32.8008,19.2986666667,47.1832666667,13.3281333333
610.93,14.7814666667,50.0717333333,43.8356958333,45.889,7.66810000001,7.74206666666,47.5335,40.0409333333,8.3832,32.7446666667,19.2162333333,47.2238666667,13.3176333333
611.27,14.8339,50.1155333333,43.8583375,45.9597333333,7.70944444444,7.80186666667,47.5749166667,40.1194666667,8.4492,32.8016,19.2570333333,47.316,13.3966
611.60,14.9137333333,50.2404666667,43.9285875,46.0054,7.77578888888,7.88446666667,47.6613333334,40.2645333333,8.5426,32.8816,19.3213666667,47.4293333333,13.4782
611.93,14.9403333333,50.3292,43.9811375,46.0936666667,7.78384444445,7.90573333333,47.6740833333,40.3426,8.54873333333,32.8916666667,19.3295666667,47.4996,13.5302333333
612.27,14.8630333333,50.2888,43.8887291667,46.0446666666,7.70493333333,7.85666666667,47.61825,40.2831333333,8.50653333334,32.8863333333,19.2818666667,47.4292666667,13.4482333333
612.60,14.8588,50.2704666667,43.9349333333,46.0395333333,7.71198888888,7.86313333333,47.6335,40.3,8.49873333333,32.8518666667,19.3079666667,47.4072,13.4563333333
612.94,14.8657,50.3511333334,43.9868333333,46.1545333333,7.73494444444,7.84186666667,47.6751666667,40.3061333333,8.48413333333,32.8876666667,19.328,47.4863333333,13.4481333333
613.27,14.9217333333,50.4456666667,44.0813291667,46.2603333333,7.74104444445,7.79973333333,47.79325,40.2854,8.5082,32.9092666667,19.3339,47.5537333333,13.4208666667
613.61,14.8601,50.5164666667,44.1711916667,46.3535333333,7.65781111111,7.68966666667,47.9064166667,40.2608666667,8.44146666667,32.8713333333,19.2816333333,47.5832,13.2892666667
613.94,14.9543,50.6505333334,44.2831666667,46.4934,7.73226666667,7.6936,47.9824166667,40.2336,8.4814,32.9464666667,19.3821666667,47.5960666667,13.3324
614.28,14.9409333333,50.6542,44.2561041667,46.4808666667,7.72548888889,7.63526666667,48.0195,40.1482666667,8.4936,32.9179333333,19.3601666667,47.5142,13.309
614.61,15.0554666667,50.7844,44.3346333333,46.6129333333,7.81055555556,7.72053333333,48.15875,40.2291333333,8.5568,33.0407333333,19.4694,47.5784,13.3927
614.94,15.0953333333,50.8474666667,44.3991166667,46.6819333333,7.81103333333,7.78593333333,48.2643333333,40.2272666667,8.57473333334,33.0798,19.5155666667,47.5851333333,13.4047
615.28,15.1183,50.7726666667,44.3440041667,46.6640666667,7.80814444445,7.76006666667,48.232,40.1472,8.5872,33.0294,19.5027,47.5098,13.3715
615.61,15.1019333333,50.8498,44.3761583333,46.7053333333,7.80296666666,7.79153333334,48.2850833334,40.1282,8.60566666667,33.0794666667,19.4865,47.5288666667,13.3928666667
615.95,15.2475333333,51.0163333333,44.5619333333,46.9353333333,7.87826666667,7.83726666667,48.492,40.233,8.71206666667,33.1658666667,19.5948,47.6666666667,13.4643
616.28,15.3304333333,51.1614666666,44.6606125,47.0568,7.93624444444,7.86393333333,48.62275,40.315,8.76873333333,33.2604,19.6602333333,47.7534,13.5292333333
616.61,15.4241666667,51.2213333333,44.706675,47.1201333333,7.98911111111,7.9242,48.6865,40.349,8.85913333334,33.3280666667,19.7578333333,47.7378,13.5534
616.95,15.4774666667,51.2121333333,44.7720333333,47.1464,8.03378888888,7.9524,48.74275,40.3736,8.91433333333,33.3695333333,19.8188,47.7659333333,13.6340666666
617.28,15.671,51.3917333333,44.9155,47.3334,8.20733333333,8.11953333333,48.88325,40.5418666667,9.11346666667,33.5743333333,20.0084666667,47.8794666667,13.8336333333
617.62,15.6727666667,51.3683333333,44.9858208333,47.3576666667,8.16351111112,8.13866666667,48.93425,40.5645333333,9.11173333333,33.6159333333,20.0297,47.8991333333,13.8500666667
617.95,15.7182666667,51.5073333333,45.0876,47.4361333333,8.18432222221,8.19253333333,49.0456666667,40.6432666667,9.15506666666,33.6822666667,20.095,47.9444666667,13.8816
618.28,15.7207,51.4465333333,45.0622875,47.3599333333,8.14081111112,8.1746,48.9525,40.6101333333,9.17586666667,33.6686,20.0762,47.8606,13.8833666667
618.62,15.6627666667,51.3686666667,44.99795,47.2812,8.09926666667,8.1388,48.94325,40.6075333333,9.12373333333,33.6468666667,20.0435333333,47.8119333333,13.8178
618.95,15.6911333333,51.4584666667,45.1186375,47.4116666667,8.13768888889,8.18533333333,49.0594166666,40.7045333333,9.18746666667,33.7224,20.0821666667,47.9435333333,13.8808
619.28,15.6629333333,51.4725333333,45.0566,47.3648,8.14302222222,8.1584,49.0853333333,40.68,9.18506666667,33.6570666667,20.0936,47.9392,13.8517333333
619.62,15.6394333333,51.4632,45.0347041667,47.3001333333,8.15673333333,8.13813333333,49.09675,40.6648,9.17453333333,33.6258666667,20.1058333333,47.9376,13.8790666667
619.95,15.7028,51.5875333333,45.1243666667,47.4117333333,8.18927777777,8.201,49.203,40.7439333333,9.23666666667,33.7227333333,20.1553333333,48.0934,13.9032666667
620.28,15.6546666667,51.5223333333,45.1603208333,47.3955333333,8.14602222223,8.1706,49.2154166667,40.7544,9.195,33.7278,20.0944333333,48.0778,13.9347
620.62,15.6521,51.6546666667,45.2008833333,47.4378,8.14845555555,8.19493333333,49.2536666666,40.8168666667,9.1968,33.7767333333,20.1340666667,48.1471333333,13.9510333333
620.95,15.5864,51.5819333333,45.1505291667,47.3719333333,8.09769999999,8.14106666666,49.2041666667,40.7429333333,9.1352,33.6604,20.0557666667,48.1143333333,13.8843666667
621.28,15.5408,51.5023333333,45.0372375,47.3015333333,8.04127777778,8.05906666666,49.1496666667,40.6906666667,9.08666666667,33.5804666667,20.0254666667,48.0225333333,13.7976333333
621.62,15.579,51.5004,45.0558291667,47.2981333333,8.0554,8.07493333333,49.2209166667,40.6546,9.0866,33.5800666667,20.0335333333,48.0207333333,13.8422666667
621.95,15.5572,51.5140666667,45.0522791667,47.3408666666,8.03243333334,8.04726666667,49.3290833333,40.6308,9.03426666667,33.5508,20.0162,48.0462666667,13.8212333333
622.28,15.6386333333,51.6442666667,45.1537541667,47.4902666667,8.13097777778,8.08713333333,49.3786666667,40.7000666667,9.12093333333,33.6388666667,20.0866,48.1446,13.973
622.62,15.5909,51.6149333333,45.1249958333,47.4689333333,8.0729,8.04293333333,49.4238333333,40.6941333333,9.05486666667,33.6073333333,20.0618333333,48.1023333333,13.9280333333
622.95,15.688,51.7488,45.3384416667,47.6661333333,8.11504444445,8.10213333333,49.5804166666,40.854,9.14,33.7735333333,20.1985,48.2624,13.9983666667
623.28,15.6299,51.7449333333,45.3449958333,47.7236,8.02167777777,8.07893333333,49.6374166667,40.8419333333,9.088,33.7782,20.1248333334,48.2556,13.9767
623.62,15.4769666667,51.5758666667,45.2017708333,47.6249333334,7.89785555556,7.95086666667,49.5884166667,40.6954,8.95573333333,33.6268666667,19.983,48.0784666667,13.8447666667
623.95,15.4628666667,51.6222666667,45.1917708333,47.6282666667,7.8643,7.92813333334,49.60525,40.6649333333,8.9132,33.6179333333,19.9747666667,48.1407333333,13.7621333334
624.28,15.4998666667,51.5572,45.17235,47.6409333333,7.88082222221,7.92586666667,49.6666666667,40.6722,8.951,33.6301333333,19.9912,48.0892,13.7760333333
624.62,15.5608333333,51.7014,45.2119333333,47.7199333333,7.89643333333,7.92606666667,49.7616666667,40.7486666667,8.99846666667,33.6997333333,20.0299333334,48.1345333333,13.8326
624.95,15.5696,51.8348666667,45.293375,47.7968,7.92124444445,7.9798,49.8465,40.8068,9.02193333333,33.7486666667,20.0183666667,48.2254666667,13.9071666667
625.28,15.5603333333,51.8039333333,45.2698708333,47.8070666667,7.93672222221,7.9594,49.7989166667,40.8494,9.01913333333,33.7339333333,20.0202,48.2358666667,13.8539666667
625.61,15.5913333333,51.8444,45.3815458333,47.8644666667,8.01477777779,7.99573333333,49.9134166667,40.928,9.09873333333,33.7632,20.0714333333,48.3,13.8648
625.95,15.5735333333,51.8272666667,45.4031041667,47.8461333333,7.98306666667,7.98253333333,49.9914166666,40.93,9.0934,33.7309333333,20.0726333333,48.3110666667,13.7979
626.28,15.5751333333,51.8304666667,45.3994,47.8478,8.01615555555,8.00953333333,50.0034166667,40.9320666667,9.1298,33.7384666667,20.0737,48.3044666667,13.8097
626.61,15.5035333333,51.6422,45.2104083333,47.6972666666,7.94373333334,7.95233333333,49.9189166666,40.778,9.05233333333,33.5348,19.9492333333,48.1137333333,13.7384333333
626.94,15.4977,51.6454666667,45.1885125,47.6792666667,7.96192222223,7.95153333333,49.8798333333,40.7848666667,9.07246666667,33.5192666667,19.9789,48.103,13.7435666667
627.28,15.5829666667,51.7056,45.2501458333,47.7422,8.02273333333,8.0232,49.9110833333,40.8508666667,9.17406666666,33.5506,20.046,48.1632,13.8358666667
627.61,15.6065,51.7212,45.2419958333,47.7849333333,8.03476666666,8.04833333333,49.9405833333,40.8523333333,9.2206,33.5338666667,20.043,48.0888666667,13.8378666667
627.94,15.5808,51.7196666667,45.2800333333,47.8232666667,8.05766666666,8.05493333333,49.9530833334,40.8656,9.2142,33.5184666667,20.0426666667,48.1249333333,13.8799
628.27,15.6093666667,51.7126666667,45.3576833333,47.8776,8.10113333334,8.12373333333,50.0194166667,40.9318,9.25426666667,33.5553333333,20.0788333333,48.1750666667,13.9847333333
628.61,15.5799666667,51.6424,45.3090416667,47.8528,8.08701111111,8.10106666667,49.9770833333,40.9287333333,9.24493333333,33.5043333333,20.0712333333,48.1258666667,13.9417
628.94,15.5500333333,51.706,45.3136541667,47.8425333333,8.06140000001,8.09893333333,50.0290833333,40.9005333333,9.20633333333,33.4988,20.056,48.1032666667,13.9578
629.27,15.5771666667,51.708,45.2698458333,47.8052666667,8.07710000001,8.1702,49.93575,40.8756666667,9.2564,33.4598666667,20.0528,48.1075333334,14.0339666667
629.60,15.6294,51.756,45.3195666667,47.8826666667,8.09448888889,8.18673333333,49.9715,40.9072666667,9.26386666667,33.487,20.0871666667,48.1538,14.0813666667
629.94,15.6186666667,51.7411333333,45.303475,47.8449333333,8.07378888889,8.127,49.9525833333,40.8517333333,9.22733333333,33.4699333333,20.0688333333,48.1750666667,14.0542333333
630.27,15.6582333333,51.7643333333,45.3753208333,47.8997333333,8.1206,8.13833333333,49.9355,40.9336666667,9.28226666667,33.5858,20.1342333333,48.1947333333,14.1095333333
630.60,15.6874,51.7112666667,45.3633458333,47.8767333333,8.11942222221,8.09606666667,49.9480833333,40.8868,9.29493333334,33.603,20.1071,48.1616,14.1147666667
630.93,15.6471,51.6352,45.3311916667,47.8017333333,8.05074444445,8.02393333333,49.9268333333,40.8507333334,9.22986666667,33.592,20.0897,48.0932,14.0733666666
631.26,15.6656,51.5474,45.2544541667,47.7104,8.09382222222,8.0282,49.9226666667,40.8264,9.25786666667,33.5458,20.1358333333,48.0656,14.1635
631.60,15.6526,51.6652,45.2582083334,47.7301333333,8.02213333333,7.97393333333,49.9928333333,40.8128,9.21633333333,33.5358,20.1117,48.1244666667,14.1096
631.93,15.6495,51.6442,45.2389916667,47.7101333333,7.99503333333,7.98006666667,50.0269166666,40.7919333333,9.2196,33.4913333333,20.1125,48.0996,14.0205333333
632.26,15.6798666667,51.6634666667,45.2711,47.7312666666,8.04665555555,7.9946,50.1135833334,40.7909333333,9.258,33.4866666667,20.1431666667,48.1388666667,14.0604333333
632.59,15.676,51.6122666667,45.2094041667,47.7222,8.04012222221,7.97006666667,50.0808333333,40.7988,9.28746666666,33.4970666667,20.1538666667,48.0933333334,14.0336666667
632.92,15.6533666667,51.738,45.2994666667,47.883,8.01848888889,7.89386666667,50.3180833334,40.8812,9.25119999999,33.5731333333,20.1708,48.1348,14.0060333333
633.26,15.6209333333,51.8474666667,45.3421666667,47.9402666667,8.00524444445,7.84953333333,50.3895,40.9116,9.25199999999,33.6552,20.1844,48.1941333333,14.0161333333
633.59,15.6591333333,51.877,45.3652208334,48.0174666666,7.99114444444,7.883,50.4815833334,40.9599333333,9.28426666666,33.681,20.2223666667,48.2251333333,14.0624
633.92,15.7101333333,51.9958,45.4272833333,48.0856666667,7.98017777778,7.91686666667,50.6559166667,41.0272,9.29999999999,33.6971333333,20.2475,48.3159333333,14.0637333333
634.25,15.7753,52.1604,45.5227541667,48.2345333333,8.08959999999,8.0696,50.757,41.1537333334,9.38373333333,33.7414,20.3790666667,48.3854,14.1792333333
634.58,15.8008,52.3291333333,45.6181875,48.3452,8.15987777778,8.1034,50.8629166667,41.1916,9.41446666667,33.8157333333,20.4275,48.5130666667,14.2381666666
634.91,15.8089666667,52.3972,45.6968458333,48.4914,8.16507777779,8.0854,50.96925,41.246,9.43093333333,33.8916666667,20.4309666667,48.5765333333,14.2194666667
635.25,15.7587333333,52.2608,45.6537458333,48.4415333333,8.14756666667,8.08506666667,50.9091666667,41.2012666667,9.44573333334,33.8497333333,20.4079,48.4624,14.2245333333
635.58,15.7210666667,52.2982666667,45.6661708333,48.4738666666,8.12817777779,8.0466,50.9181666667,41.2051333333,9.45239999999,33.8978,20.4048333333,48.472,14.2457666667
635.91,15.7562666667,52.3906666666,45.7479541667,48.5926,8.12382222221,8.06766666667,51.0280833333,41.2176666667,9.48786666667,34.0047333333,20.4339333333,48.5594,14.2754666667
636.24,15.7921333333,52.4333333333,45.8524,48.7024,8.13031111112,8.108,51.10675,41.2652,9.5388,34.0408,20.4672,48.6636666667,14.3592333333
636.57,15.8326666667,52.3937333333,45.8231625,48.6504,8.15276666667,8.1878,51.0389166666,41.3026666666,9.60833333333,34.1378,20.5678666667,48.7048666667,14.4309666667
636.90,15.7999666667,52.2102666667,45.721725,48.5071333333,8.13385555555,8.164,50.9644166667,41.1664666667,9.60019999999,33.9662666667,20.4708333333,48.5406666667,14.3774333333
637.23,15.7636666667,52.1871333333,45.6880708333,48.4373333333,8.11575555556,8.12506666667,50.9061666667,41.1235333333,9.57866666666,33.8973333333,20.4396666667,48.4488,14.3341333333
637.56,15.7265666667,52.1512666667,45.6461291667,48.4062,8.14465555555,8.14606666667,50.8255,41.1149333333,9.56919999999,33.8766666667,20.402,48.4139333333,14.3607333333
637.90,15.6859666667,52.0641333333,45.6221375,48.3083333333,8.08194444444,8.02173333333,50.8514166667,41.0652666667,9.50093333333,33.8077333333,20.3154333333,48.4330666667,14.2771
638.23,15.7119666667,51.9737333333,45.534925,48.2484666667,8.10934444444,8.067,50.8079166667,41.027,9.56873333334,33.7207333333,20.3244,48.3253333333,14.3474666667
638.56,15.7746666667,52.0428,45.5934791667,48.2334,8.20133333334,8.18233333333,50.8503333333,41.0862666667,9.64113333333,33.7586,20.3786333333,48.3714,14.4482
638.89,15.9687333333,52.2138,45.6978958334,48.3125333333,8.39952222223,8.37313333333,50.95275,41.2750666667,9.80926666667,33.8926,20.5169333333,48.4810666667,14.604
639.22,15.895,52.0682,45.5559333333,48.1830666667,8.30860000001,8.2304,50.8305833333,41.115,9.67026666665,33.7366666667,20.3868666667,48.3373333333,14.5264333333
639.55,15.8944,51.9852,45.432725,48.0782666667,8.28724444445,8.1878,50.769,41.1416666667,9.62893333333,33.5942,20.3675666667,48.216,14.5524
639.88,16.0164666667,52.0542666667,45.5490833333,48.1688,8.42563333333,8.28813333333,50.89775,41.3116666667,9.74966666665,33.652,20.4703333333,48.3314,14.6584
640.21,16.0471666667,52.0850666667,45.6110541667,48.1748,8.46384444444,8.28186666667,50.8541666667,41.2426666667,9.76053333333,33.5869333333,20.4373666667,48.3256,14.6639666667
640.54,16.1705333333,52.1689333333,45.6247583333,48.247,8.54502222222,8.3926,50.8796666666,41.3428666667,9.84066666666,33.6594666667,20.5279,48.3444,14.7844
640.87,16.3083333333,52.1956,45.7405041667,48.3466,8.66084444445,8.52233333333,50.9710833333,41.4649333333,9.95993333331,33.8125333333,20.6742666667,48.4255333333,14.9312333333
641.20,16.4053,52.2508666667,45.8213208333,48.4661333333,8.69622222221,8.50973333333,51.1119166667,41.4442,9.99440000001,33.9620666667,20.8029,48.5516666667,15.0005666667
641.53,16.4199333333,52.2556666667,45.841675,48.5726,8.68608888889,8.51913333333,51.0900833333,41.4855333333,10.01,33.9774666667,20.8283333333,48.5608,15.0486
641.87,16.4822666667,52.4112,46.0148125,48.7908666667,8.73251111112,8.58333333333,51.2560833333,41.6404,10.0106666667,34.1003333333,20.9069,48.7665333333,15.0729333333
642.20,16.4604,52.4903333333,46.0757875,48.9409333333,8.64128888889,8.47826666667,51.3433333333,41.6316,9.89833333333,34.0754666667,20.8785333333,48.7981333333,15.0264333333
642.53,16.4132333333,52.5192666667,46.1219833333,48.9986,8.58097777778,8.39566666667,51.4615833333,41.6006666667,9.83966666667,34.1020666667,20.8898333333,48.8326,15.0045666667
642.86,16.5315,52.6686666667,46.2551625,49.0892666667,8.71857777777,8.54433333333,51.5899166667,41.76,9.98646666666,34.2592,21.047,48.9982,15.1159333333
643.19,16.5385333333,52.7283333333,46.3665166667,49.1808,8.76170000001,8.6132,51.6845833333,41.7929333333,10.0612,34.3459333333,21.1055666667,49.1142,15.1081333333
643.52,16.4394333333,52.7659333333,46.3333625,49.2245333333,8.67848888888,8.52006666667,51.68525,41.6845333333,9.97846666666,34.3104666667,21.0502333333,49.0976,15.0491
643.85,16.2766333333,52.6982666667,46.2226291667,49.1853333333,8.51901111111,8.32766666667,51.7535,41.5997333333,9.80806666667,34.1024,20.8905333333,49.0095333333,14.8964333333
644.18,16.2403,52.6847333333,46.2456208333,49.1450666667,8.49702222223,8.305,51.8455,41.604,9.79293333334,34.0987333333,20.8844666667,49.0165333333,14.824
644.51,16.1288,52.5501333333,46.0819208333,48.9764666667,8.46105555555,8.26033333333,51.6884166666,41.466,9.74673333335,33.9266,20.7598666667,48.8654,14.7822333333
644.84,16.0354333334,52.4807333333,45.9924333333,48.873,8.37304444445,8.22386666667,51.5605833333,41.3870666667,9.72566666667,33.7713333333,20.6418,48.7794666667,14.684
645.17,15.9756666667,52.4216666667,45.9309166667,48.7553333333,8.36668888888,8.24753333333,51.5335,41.3305333333,9.73326666665,33.7067333333,20.5904,48.7364,14.6183
645.50,15.9453,52.2615333333,45.7163333333,48.5237333333,8.41654444445,8.23006666667,51.3476666667,41.1256666667,9.7732,33.6207333333,20.5483666667,48.4476666667,14.5473
645.83,15.9505333333,52.2806,45.6438125,48.4149333333,8.44201111111,8.29386666667,51.2895833333,41.1108,9.84233333332,33.6586,20.6062666667,48.4124,14.5784333333
646.16,15.8744,52.1062666667,45.5085708333,48.309,8.38268888889,8.2122,51.105,40.9445333333,9.81213333335,33.5356,20.4899666667,48.3330666667,14.4907666667
646.49,15.9777333333,52.1920666667,45.6130833333,48.3832666666,8.46852222222,8.3164,51.223,41.0140666667,9.92126666667,33.6217333333,20.5968666667,48.3542666666,14.5863666667
646.82,16.0374,52.1614,45.5927833333,48.3894666667,8.50636666666,8.32973333333,51.1971666667,40.9632666667,9.90946666667,33.5902666667,20.6363333333,48.2672,14.6352333333
647.15,16.0527,52.0529333333,45.505,48.2724,8.49171111111,8.32626666667,51.1091666666,40.9352666667,9.86026666667,33.589,20.6373,48.1471333334,14.6119333333
647.48,16.1731666667,52.0814666667,45.5446291667,48.3603333333,8.52641111112,8.37166666666,51.1344166667,41.0456,9.93853333333,33.7403333333,20.7447333333,48.1803333333,14.7134
647.81,16.1921,52.1603333333,45.5959083333,48.5,8.53657777779,8.36286666666,51.1565,41.1814,9.94846666665,33.8119333333,20.8331666667,48.2964,14.8283333333
648.14,16.1775333333,52.3018,45.61855,48.6242666667,8.53212222221,8.34373333333,51.2875,41.2189333333,9.90913333333,33.8756,20.8606333333,48.3896666667,14.7774
648.47,16.2824,52.4908,45.7803625,48.8117333333,8.67023333334,8.43946666667,51.4833333334,41.3678666667,9.98760000001,34.0040666667,20.9874,48.4937333333,14.927
648.80,16.3943333333,52.5972,45.8839375,48.9315333334,8.73435555556,8.5414,51.54075,41.4606,10.0524666667,34.1385333333,21.1141666667,48.5632666667,15.0319666667
649.13,16.4011333333,52.7498,46.0221666667,49.0917333333,8.67668888889,8.5828,51.7541666667,41.6408666667,10.0186,34.2206,21.1448333333,48.8143333333,15.1154
649.46,16.3643,52.6872666667,46.0859583333,49.0785333333,8.64486666666,8.5644,51.7954166667,41.6983333333,9.99686666666,34.1538666667,21.0971333333,48.8188666667,15.1372
649.79,16.2335333333,52.5458666667,45.9355291667,48.9278,8.46035555555,8.4042,51.6485833333,41.5679333333,9.8268,34.0272,20.9612,48.6748,15.0755333333
650.11,16.1026,52.4980666667,45.8770916666,48.9432666667,8.36577777778,8.31093333333,51.7168333333,41.5378666667,9.72013333334,33.9571333333,20.8871,48.711,15.0025333333
650.44,16.1739,52.6606,45.9580833333,48.9952666667,8.37587777778,8.36033333333,51.9269166667,41.6821333333,9.79519999999,34.061,20.9129,48.8763333334,15.0779
650.77,16.1711666667,52.7180666667,45.9892125,49.0758666667,8.40023333333,8.38426666667,52.0176666667,41.7338,9.85713333333,34.0705333333,20.9117,48.9716,15.1062333333
651.10,16.2393,52.7665333333,46.0157958334,49.0446666667,8.47253333333,8.49246666667,52.0658333333,41.7272,9.93180000001,34.1002666667,21.0118333333,48.9914666666,15.1473
651.43,16.2353,52.8062,46.0388708333,49.0906,8.49118888889,8.4812,52.1398333333,41.6503333333,9.93419999999,34.0645333333,20.9569666667,49.0327333333,15.0869
651.76,16.3088,52.9024,46.1824291667,49.1872,8.4943,8.5172,52.2726666667,41.7764666667,9.97253333335,34.1378666667,21.0633333333,49.1354,15.1615
652.09,16.2355,52.7612,46.0636291667,49.0666666667,8.38546666666,8.41386666667,52.1548333333,41.7278,9.88826666667,34.022,20.9731666667,48.9944,15.0668333333
652.42,16.2539666667,52.9034666667,46.1793625,49.2244,8.39963333333,8.41546666667,52.40075,41.8390666667,9.86773333333,34.1783333333,21.0099333333,49.1005333333,15.1005
652.75,16.1821666667,52.7713333333,46.0180666667,49.0418666667,8.32194444445,8.2544,52.1949166667,41.7402,9.76800000002,34.0664,20.9233,48.9,15.0110666667
653.08,16.1772666667,52.8486666667,46.0499333333,49.1303333333,8.31796666667,8.23366666667,52.3145,41.7206666667,9.80233333333,34.1574,20.9384666667,49.0331333333,15.018
653.41,16.3028666667,52.9788,46.21385,49.3020666667,8.45202222223,8.36713333333,52.52375,41.8826,9.91386666667,34.2344666667,21.0699333333,49.1377333333,15.1010333333
653.74,16.2940666667,52.8850666667,46.1191833333,49.2039333333,8.43384444445,8.31973333333,52.4313333333,41.8116,9.85393333332,34.2299333333,21.0194,49.0364,15.0577
654.06,16.1706333333,52.6959333333,46.0412083333,49.1532,8.38538888889,8.2456,52.1679166667,41.6795333333,9.798,34.1668,20.9283,48.815,14.9733
654.39,16.2094333333,52.7448,46.0984666667,49.1675333333,8.37230000001,8.24313333333,52.2374166667,41.637,9.82886666667,34.1567333333,20.9804333333,48.8730666667,15.0483666667
