wavelength,Back_PhrErym,Belly_PhrErym,Breast_PhrErym,Crissum_PhrErym,Crown_PhrErym,DorTail_PhrErym,Rump_PhrErym,Throat_PhrErym,WingTip_PhrErym
706.10,12.9643666667,41.5853,19.0052333333,41.1991733333,12.5646,12.0163,15.7963666667,42.5998,14.0514
706.42,13.0011666667,41.4427666667,19.0179333333,41.1270666667,12.5300666667,12.0897,15.8239416667,42.5145666667,14.1492
706.74,13.1363666667,41.5371,19.1502,41.3134866667,12.6004666667,12.1816666667,15.9029666667,42.6313333333,14.2803333333
707.06,13.2665666667,41.4812666667,19.2215333333,41.2166933333,12.6862666667,12.3322333333,16.0256416667,42.5309666667,14.3866
707.38,13.4272666667,41.5491,19.3600333333,41.2349733333,12.7334666667,12.5469666667,16.1545833333,42.6035666667,14.6339333333
707.70,13.7060333333,41.6467,19.6192,41.2882333333,12.9564666667,12.7901333333,16.373025,42.6134,14.8130666667
708.03,13.8019666667,41.7187,19.6430333333,41.3587266667,12.9559333333,12.7939,16.4213916667,42.5996333333,14.8430666667
708.35,13.7099,41.6006333333,19.4801,41.3663266667,12.7106666667,12.7156,16.3665166667,42.5571666667,14.7768666667
708.67,13.7276,41.5905333333,19.4035,41.4574533333,12.6976666667,12.7842666667,16.2867583333,42.5042,14.8387333333
708.99,13.7915,41.7068666667,19.445,41.61806,12.7715333333,12.9137666667,16.348425,42.6835333333,14.8844666667
709.31,13.8719666667,41.9176333333,19.4903,41.78984,12.7207333333,12.8678,16.3359333333,42.9144,14.8620666667
709.63,14.0549666667,42.2073666667,19.5839333333,41.99862,12.842,12.9819,16.4732,43.1949,14.9744666667
709.95,13.9383,42.2779666667,19.4737333333,42.0773866667,12.7447333333,12.8756,16.3188416667,43.2879333333,14.8429333333
710.27,14.1479333333,42.4298333333,19.5752333333,42.1297666667,12.8494666667,12.9822333333,16.473275,43.4595,15.0002
710.59,14.1180666667,42.3791333333,19.4882333333,42.0950733333,12.7415333334,12.8788333333,16.3261333333,43.3125,14.9526
710.91,14.0041666667,42.3733333333,19.3513333333,42.0418066667,12.6636,12.7873666667,16.2457416667,43.1955333333,14.7652666667
711.24,14.0007666667,42.4121666667,19.2627333333,42.0245,12.5804666667,12.6504,16.206475,43.2235666667,14.7003333333
711.56,13.9691333333,42.4931,19.2847333333,42.0504666667,12.5518666667,12.7678,16.192825,43.1929666667,14.6994
711.88,13.8798666667,42.4321666667,19.2653666667,41.9343933333,12.5447333333,12.7806666667,16.0921333333,43.0058,14.5746666667
712.20,13.7162666667,42.3311666667,19.1811,41.7266133333,12.3793333333,12.6493,15.9766416667,42.8636666667,14.4986666667
712.52,13.5681666667,42.1486333333,18.9774,41.51692,12.1028,12.548,15.8518416667,42.5204666667,14.3318
712.84,13.5504666667,41.9709,18.8845333333,41.4975466667,12.1584,12.5805666667,15.8968416667,42.4685666667,14.4139333333
713.16,13.5679333333,41.8928,18.8622666667,41.4813666667,12.1591333333,12.6134666667,15.8611333333,42.5033666667,14.5034666667
713.48,13.4093,41.6321333333,18.7390666667,41.2722066667,12.0046,12.4819666667,15.8000833333,42.25,14.3529333333
713.80,12.9361666667,41.2486,18.4277,40.85662,11.6936666667,12.1333333333,15.4620416667,41.8797,13.9103333333
714.12,12.7561,41.1457333333,18.3852,40.6591533333,11.59,11.9812333333,15.4413666667,41.8254333333,13.7797333333
714.44,12.6193,41.0018666667,18.2801666667,40.4306933333,11.4139333333,11.8186333333,15.2404166666,41.7185666667,13.6825333333
714.76,12.1777666667,40.7044,17.9465333333,40.16284,11.0655333333,11.5425333333,14.8369916667,41.4465333333,13.3831333333
715.08,11.9605,40.4692666667,17.7080333333,39.8756133333,10.921,11.2968,14.6910416667,41.3991,13.1759333333
715.40,12.1947333333,40.7221666667,17.9329333333,40.1569333333,11.1467333333,11.5724333333,14.9962083334,41.8049,13.4968666667
715.72,12.1883666667,40.6962,17.9138666667,40.2351666667,11.1547333333,11.5981,15.0383083333,41.8857,13.4460666667
716.04,12.1343,40.6825333333,17.9042333333,40.19846,11.1528,11.5282666667,14.9908583333,41.8871333333,13.4216
716.36,12.0999666667,40.6867333333,17.8832333333,40.0063333333,11.1246,11.4906666667,14.9121166667,41.7310666667,13.3697333334
716.68,12.1133,40.8110333333,17.9321,39.9989,11.1697333333,11.5106666667,15.000675,41.7419333333,13.3446666667
717.00,12.4672,41.2372666667,18.3907333333,40.3610066667,11.4661333333,11.7321666667,15.2755,42.2043,13.6458
717.32,12.7065,41.3635,18.6542666667,40.5447333333,11.6242666667,12.0246,15.4678166666,42.2765333333,13.9247333333
717.64,12.5139,41.1381,18.4229666667,40.4670666667,11.423,11.9651666667,15.2931416667,42.2792,13.7419333333
717.96,12.4524333333,41.2396666667,18.3245666667,40.6649133333,11.3937333333,11.8993,15.3016,42.3957333333,13.7314
718.28,12.6985666667,41.4086,18.4639,40.8544133333,11.5232,12.0314,15.562825,42.5564333333,13.8784666667
718.60,13.0175,41.5627666667,18.7084666667,41.0899533333,11.6265333333,12.1763333333,15.830475,42.6544333333,14.2313333334
718.92,12.8200666667,41.3068333333,18.4035333333,40.91992,11.3127333333,11.8047666667,15.5228416667,42.4615666667,14.0454
719.24,12.5652,40.97,18.1155333333,40.5998466667,10.9684,11.5075333333,15.18945,42.0451666667,13.7442666667
719.56,12.3847666667,40.9325333333,17.9972,40.5534266667,10.8376666667,11.3624333333,15.03235,41.9913,13.5661333333
719.88,12.3366666667,40.9516666667,18.0083666667,40.6250333333,10.7368,11.3108666667,15.0396166667,42.0882666667,13.4957333333
720.20,12.0335,40.6313666667,17.6769333333,40.5358,10.3731333333,11.0047666667,14.72175,41.9507666667,13.2395333333
720.52,11.5714333333,40.1010666667,17.1528333333,40.00758,10.0139333333,10.6956666667,14.3105583333,41.3647666667,12.8174666667
720.84,11.2630333333,40.0425333333,16.8851333333,39.8959733333,9.70506666667,10.2772,13.9973666666,41.3679666667,12.4880666667
721.16,11.5458666667,40.4348666667,17.2221,40.1995933333,9.94266666665,10.4281,14.1690666667,41.5507333333,12.7586666667
721.48,11.7624666667,40.4754333333,17.5687,40.2864733333,10.2147333333,10.7374,14.41625,41.6873333333,13.0061333333
721.79,11.7622333333,40.4119,17.6133,40.2518733333,10.2962,10.8096,14.341375,41.7409,13.0264666667
722.11,11.4579333333,40.2403,17.4161666667,39.9711533333,10.0830666667,10.5892,13.991075,41.4415,12.6728
722.43,11.3549,40.1791333333,17.4497666667,39.7322533333,10.1635333333,10.6148333333,14.0105083333,41.3725,12.4953333333
722.75,11.569,40.3470666667,17.6905,39.81256,10.2892666667,10.7738,14.2530166667,41.5701333333,12.7684
723.07,12.0735666667,40.6061666667,18.0571666667,39.9294866667,10.6869333333,11.2667,14.6652416667,41.8599,13.2982
723.39,12.0268,40.6215,18.0004666667,39.9560133333,10.6382,11.1447666667,14.4931666667,41.7241,13.2803333333
723.71,12.0356,40.4622,17.9585,39.7378133333,10.6908,11.2284333333,14.5446,41.5780333333,13.3275333333
724.03,12.1819,40.582,18.1151,39.8592,10.7881333333,11.2813,14.7514,41.7237666667,13.4388
724.35,12.2897333333,40.5904333333,18.1261333333,39.89886,10.8758666667,11.4692666667,14.816575,41.7908666667,13.5789333333
724.67,12.368,40.6889,18.1528333333,40.0168066667,11.009,11.5580333333,14.898225,41.8538666667,13.6436666667
724.98,12.7414333333,40.8944666667,18.4324666667,40.34238,11.2136,11.7541333333,15.20025,42.1234333333,13.9193333333
725.30,12.9388333333,41.1429333333,18.6805,40.48,11.3637333333,11.8208666667,15.41845,42.2397,14.0817333333
725.62,13.1345,41.2372,18.7283666667,40.6022133333,11.5174,12.0080333333,15.690975,42.3418333333,14.2298
725.94,12.9414666667,41.1299,18.4789333333,40.4673866667,11.2226666667,11.7798333333,15.5456583333,42.0427333333,14.0791333333
726.26,12.9192666666,41.2297,18.5447333333,40.6726,11.3686666667,11.8523333333,15.6035166667,42.0987,14.0474
726.58,12.7997333334,41.2018666667,18.5983,40.7975133333,11.2956,11.8083666667,15.5806166667,42.0861666667,13.9684
726.90,12.9080333333,41.286,18.7477333333,40.8586133333,11.4466,12.1241333333,15.8617416667,42.2753666667,14.0899333333
727.21,13.2467666667,41.7667666667,19.2475333333,41.2270733333,11.7797333333,12.3210666667,16.1467333333,42.5705,14.3820666667
727.53,13.2133666667,41.9925333333,19.3174,41.3528266667,11.8344666667,12.2455333333,16.1196666667,42.5942,14.3318666667
727.85,13.0633333333,41.9819333333,19.2429333333,41.3120866667,11.6898666667,12.0771,15.9632,42.4553,14.0599333334
728.17,12.9672333333,42.0402,19.1440666667,41.2890533333,11.5494666667,11.9587666667,15.97775,42.4912333333,13.971
728.49,12.6743333333,41.8829666667,18.8146333333,40.9860266667,11.2994,11.7392666667,15.670475,42.3164,13.7104666667
728.80,12.4787,41.8070666667,18.6603333333,40.79408,11.1537333333,11.6041666667,15.5735916667,42.2665333333,13.5494
729.12,12.4403666667,41.9203,18.7606,40.8834066667,11.1451333333,11.4942333333,15.5165916667,42.3782666667,13.5949333333
729.44,12.6542,42.2503,19.1392666667,41.24558,11.3590666667,11.6890666667,15.706725,42.7089,13.7465333333
729.76,12.5485333333,42.3700666667,18.9508666667,41.1110266667,11.2568666667,11.5569333333,15.5356083333,42.6875333333,13.6682
730.08,12.5787333334,42.4125333333,18.9247666667,41.1052666667,11.2926,11.4552666667,15.6131833333,42.6208333333,13.7132666667
730.39,12.5589333333,42.3089,19.0745666667,41.0109066667,11.3568666667,11.3436,15.6911833333,42.4389666667,13.7624666667
730.71,12.3228333333,42.0426666667,18.8626666667,40.80376,11.1092666666,11.1638,15.5190666667,42.1876666667,13.6
731.03,12.6623666667,42.306,19.2294666667,41.20284,11.3566,11.5571666667,15.9000666667,42.5348666667,14.0497333333
731.35,12.838,42.1328666667,19.3468333333,41.1189066667,11.5775333333,11.6204333333,16.0682333333,42.4938666667,14.2470666667
731.67,12.9148666667,41.9672,19.4150333333,41.1014133333,11.7127333333,11.7279333333,16.1828916667,42.2687,14.3368666667
731.98,12.6346,41.9677,19.2808,40.9987266667,11.4919333333,11.5067666667,15.9891583333,42.0165666667,14.1785333334
732.30,13.0183333333,42.0839666667,19.6417,41.1979933333,11.9122666667,11.9174666667,16.2361666667,42.0466666667,14.5492
732.62,13.2018333333,42.3176333333,19.8667,41.4213066667,12.1210666667,12.2305333333,16.46225,42.2126666667,14.7283333333
732.94,13.3048333334,42.2441,19.8115666667,41.3865333333,12.1942666666,12.2503333333,16.4922416667,42.1535333333,14.814
733.25,13.3037,42.1413333333,19.6611,41.3203266667,12.0096,12.0907666667,16.3696166667,42.2606,14.7220666667
733.57,13.1974666667,42.0307333333,19.55,41.2352066667,11.9266666666,11.9915333333,16.1434666666,42.1519333333,14.5028666667
733.89,13.5102,42.1818,19.6983666667,41.4720733333,12.1206666667,12.2679333333,16.345525,42.3661666667,14.6979333333
734.21,13.4679666666,42.0565,19.5293,41.3240733333,12.1280666667,12.2175666667,16.2384166667,42.1845333333,14.5536666667
734.52,13.3705333333,41.7286333333,19.2158333333,40.8969133333,11.9898666667,12.1059333333,16.0641,41.8401666667,14.3625333333
734.84,13.8016666667,42.2257333333,19.5413666667,41.2165,12.2918666667,12.5891666667,16.3993916667,42.0869666667,14.6856666667
735.16,14.0528333333,42.3569333333,19.7322333333,41.2580866667,12.5526666667,12.7393333333,16.463925,42.3173666667,14.8967333333
735.48,14.3319333333,42.3658666667,20.0132,41.3050066667,12.6908666667,12.8825666667,16.6677,42.4921666667,14.9774666667
735.79,14.3887,42.4959666667,20.0092666667,41.51952,12.6646,12.8968,16.716475,42.5430666667,14.9796
736.11,14.3470333333,42.3962,19.9492666667,41.3647933333,12.5899333333,12.7379333333,16.5578,42.3817333333,14.988
736.43,14.2435666667,42.3423666667,19.8196666667,41.1035533333,12.5384,12.6718,16.3159,42.1894333333,14.902
736.74,14.2801,42.4379666667,19.9767333333,41.12536,12.5962,12.7898333333,16.4924,42.1264666667,15.0351333333
737.06,14.2626,42.4578,20.0255,41.0855066667,12.6082,12.7306333333,16.5720083333,42.2761666667,15.12
737.38,13.9773,42.3562666667,19.6904,40.77236,12.2999333333,12.3933333333,16.205775,42.0359,14.8462
737.69,14.2885666667,42.4203,19.9008,40.9480866667,12.4783333333,12.6484,16.474175,42.1922333333,15.1804666667
738.01,14.2625333333,42.6247333333,20.0926,41.2611733333,12.5298,12.6032666667,16.46665,42.3657333333,15.1555333333
738.33,13.9450333333,42.6460666667,19.9903,41.5420333333,12.3425333333,12.3005,16.3613916667,42.4933,15.0758666666
738.64,13.7336333333,42.8547,19.8178333333,41.68334,12.0510666667,12.2104333333,16.1374083333,42.5908666667,14.7378666667
738.96,13.9557,43.0215,19.9758666667,41.98572,12.3411333333,12.3841,16.2882583334,42.7581666667,15.0237333333
739.28,13.4345666667,42.8218333333,19.4250333333,41.65038,11.7789333333,11.8133666667,15.9106333333,42.614,14.5475333333
739.59,13.5685333333,42.716,19.4038,41.72736,11.9313333333,12.0773666667,16.144825,42.8196333333,14.6819333333
739.91,13.3186666667,42.5285333333,19.3309,41.8615266667,11.6808,11.8898666667,15.9602583333,42.9728333333,14.5067333333
740.23,13.0171333333,42.1263,19.0865,41.6652866667,11.4491333333,11.6671666667,15.5806916667,42.7224,14.0777333333
740.54,13.0754,42.1553666667,19.0432333333,41.82844,11.4057333333,11.7123333334,15.5102166667,42.7339333333,13.9604
740.86,13.149,42.3372666667,19.2497333333,41.9991133333,11.534,11.8182,15.6089083333,42.8552333333,13.9536
741.18,13.0994,42.6134,19.3184666667,42.23928,11.567,11.9006,15.54155,43.2001666667,13.9213333333
741.49,12.9891333334,42.3300666667,18.878,41.9332866667,11.4114,11.8235666667,15.2829833334,43.0425,13.7332
741.81,12.6795,41.9119,18.5455666667,41.2701933333,11.1126666667,11.6093666667,14.93445,42.5293666667,13.3356666667
742.12,12.7111666667,41.8297666667,18.6691,41.4008266667,11.2962666667,11.6468666667,15.071675,42.4160666667,13.5134
742.44,12.5885333333,41.6759666667,18.4981666667,41.23092,11.3290666667,11.8165333333,15.1229083333,42.1794333333,13.6094
742.76,12.8724666667,41.6673333333,18.7639333333,41.35372,11.6013333333,12.2641666667,15.260825,42.066,13.7670666667
743.07,12.4904,41.4819,18.5636666667,41.13432,11.4300666667,11.9867666667,14.938225,41.8475,13.2801333333
743.39,12.6490666667,41.6659,18.76,41.1205066667,11.6952666667,12.1848666667,15.2412416667,41.9559666667,13.4427333333
743.70,13.3895,42.3293666667,19.4763666667,41.6047133333,12.4646666667,12.9936333333,16.00895,42.4316,14.0842
744.02,13.5780666667,42.3619,19.6577666667,41.6683666667,12.7131333333,13.2897333333,16.3118166667,42.3196,14.3918
744.34,13.5630333333,42.3031666667,19.6289,41.9131466667,12.6587333333,13.2709666667,16.2958416667,42.4587333333,14.5557333333
744.65,13.5495666667,42.5445333333,19.6316666667,41.8338333333,12.5864,13.0961,16.3475166667,42.6624,14.5992
744.97,13.9574333333,42.9071666667,20.2149333333,42.1778733333,12.9084,13.4811333334,16.822675,43.0629666667,15.1490666667
745.28,14.4083666667,43.3239333333,20.5988,42.64582,13.0906666667,13.7321666666,17.1091833333,43.4467,15.5902
745.60,14.6864,43.4759,20.8485,42.6303266667,13.1656,14.0084666667,17.3661,43.5862666667,15.9808
745.91,14.6541333333,43.5930333333,20.8204333333,42.54886,13.0256666667,13.7241,17.3183083333,43.7575,15.7367333333
746.23,14.9806333333,43.7570666667,21.1178333333,42.8077,13.4029333333,14.0713666667,17.6728666667,44.1263666667,16.168
746.55,15.2938666667,43.9133333333,21.213,42.9483733333,13.5275333333,14.1393666667,17.76765,44.1673333333,16.4273333333
746.86,15.4261333333,44.0013333333,21.2776333333,42.9298466667,13.5664666666,14.1961666667,17.8106916667,43.9178333333,16.5194666667
747.18,15.3404,44.0129,21.0696333333,43.08318,13.4734666667,14.2468666667,17.8704333333,43.8424,16.7313333333
747.49,15.3948666666,44.2635333333,21.1684666667,43.2382866667,13.4842,14.2436333334,17.796325,44.2135,16.7418666667
747.81,15.4743333333,44.2833,21.2867,43.08274,13.5717333333,14.4482333333,17.8687416667,44.2400666667,16.7452
748.12,15.4456333333,44.0854,21.3003,43.2130333333,13.6607333334,14.5089666667,17.9507,43.9203666667,16.7472666667
748.44,15.2675333333,43.8553666667,21.1084333333,43.06072,13.5878666667,14.3468,17.7550083333,43.7614666667,16.4918
748.75,14.9598666667,43.3270333333,20.7740666667,42.70366,13.496,14.2534,17.4939666667,43.5086666667,16.2764
749.07,14.7911333333,43.2772,20.4714666667,42.5990733333,13.3792,14.1921333333,17.2815333333,43.5066,16.0804666667
749.38,14.8554,43.2939,20.5936666667,42.806,13.5218,14.3980666667,17.3261666667,43.6721333333,16.2143333333
749.70,14.5566666667,43.2330666667,20.3764,42.5391866667,13.305,13.9372333333,17.004575,43.6391666667,16.0216
750.01,14.4797666667,43.1177666667,20.3795,42.5920333333,13.0724666667,13.8342,16.9249083333,43.7244666667,15.9023333333
750.33,14.9928666667,43.4858333333,20.879,43.17382,13.5246,14.3182666667,17.3698916666,44.2472,16.3578666667
750.64,15.2785333333,43.2664333333,21.0756,43.0764933333,13.7836666667,14.3585666667,17.4079416667,44.3212333333,16.5314
750.96,15.5009333333,43.2899333333,21.1400333333,43.0904133333,14.2045333333,14.6297666667,17.6475916667,44.2533333333,16.7691333333
751.27,15.4117,43.2002666667,21.032,42.8565866667,14.1809333333,14.4525,17.6116916667,44.1337,16.7320666667
751.59,15.2681333333,43.0711,21.0092666667,42.76302,14.1534666667,14.5108666667,17.536575,44.0622,16.5085333333
751.90,14.7262666667,42.9396,20.5875333333,42.46608,13.7906666667,14.2301,17.2352833334,43.7948333333,16.0545333333
752.22,14.5410666667,42.7406666667,20.3655,42.18456,13.4690666667,13.9613666667,16.9934833333,43.6206333333,15.7331333333
752.53,14.2701,42.2575333333,20.1625666667,41.7448,13.1771333333,13.5427333333,16.8409583333,43.1511,15.4748
752.85,14.2032333333,42.1913666667,20.0950666667,41.6870066667,13.0859333333,13.5573,16.7766083333,42.9427333333,15.4712666667
753.16,14.1431666667,41.9934333333,20.0560333333,41.7562866667,12.9635333333,13.5483,16.6802083333,42.8672,15.3776
753.47,14.1754333333,42.068,20.0650333333,41.7339266667,13.159,13.7029,16.8197666667,42.7946,15.4782
753.79,13.9147666667,41.9676666667,19.8438333333,41.4825666667,12.9146,13.5101666667,16.713225,42.4477333333,15.3363333333
754.10,13.7742666667,41.9487666667,19.8741333333,41.5928933333,12.8740666667,13.3778333333,16.6640166667,42.5302,15.2966666667
754.42,13.7480666667,41.9262666667,19.9007333333,41.5132533333,12.7768666667,13.3358333333,16.6408916667,42.5688333333,15.4026
754.73,13.6096333333,41.6685333333,19.8617,41.26614,12.6798666667,13.3345666667,16.3651333333,42.1895333333,15.1853333333
755.05,13.8641666667,41.8985666667,20.1216333333,41.3964933334,12.8305333333,13.5685666667,16.502225,42.4548666667,15.6090666667
755.36,14.5929,42.0470666667,20.6917,41.5966,13.2695333333,13.9609666667,16.92,42.6457,16.2867333333
755.67,15.2038666666,42.7715,21.0980333333,42.1834466667,13.8642666667,14.3952,17.5646666667,43.1282333333,16.9535333334
755.99,15.3455333333,43.0034333333,21.3132333333,42.3699733333,13.8688666667,14.4056666667,17.6160083333,43.2887,17.0250666667
756.30,15.5866666666,42.9215666667,21.3651,42.1744,13.9544,14.4593,17.85935,43.2901,17.1567333333
756.62,16.1027666667,43.2251333333,21.9058,42.1188133333,14.3732666667,14.9158,18.2939583333,43.3520666667,17.5730666667
756.93,16.1323,43.4328666667,22.1733666667,42.2390933333,14.2082,14.8945,18.3234583333,43.3441333333,17.6368666667
757.24,16.1792666667,43.4257333333,22.2674666667,42.29028,14.3028,15.0671333333,18.3017333333,43.4813666667,17.6400666667
757.56,16.2279333333,43.3795,22.3083666667,42.2219,14.3052666667,15.1462,18.3614666667,43.3780333333,17.655
757.87,15.9897333333,43.3592,22.1256666667,42.0286066667,14.0103333333,15.0122666667,18.100775,43.2211333333,17.3247333333
758.18,16.2116,43.4051,22.1670333333,42.16062,14.0538,15.1090666667,18.2773583333,43.4918,17.4807333333
758.50,16.3995,43.4885,22.1705333333,42.24744,14.0916,15.0613,18.384625,43.4561666667,17.6068666667
758.81,16.3801333333,43.7208666667,22.1531333333,42.3085333333,14.1702666667,15.1030666667,18.3885,43.5433333333,17.6773333333
759.13,16.3955,43.8284333333,22.5497,42.46998,14.2937333333,15.2030333333,18.5015333333,43.8971666667,17.7634
759.44,16.5372,43.4735666667,22.4323666667,42.22214,14.4599333333,15.2917333333,18.5493333333,43.7537333333,17.8455333333
759.75,16.1965,43.4941333333,22.1456333333,42.3665866667,14.1954,14.9128666667,18.2716583333,43.9293666667,17.4246666667
760.07,15.5298333334,42.9127666667,21.3853,41.83618,13.6400666667,14.1906333334,17.711775,43.4634666667,16.8878
760.38,15.2070666667,42.5295333333,20.8615,41.27818,13.6505333333,13.9395333334,17.5759166667,43.1491333333,16.7339333334
760.69,15.3081333333,42.1771666667,20.7238666667,40.952,13.7117333333,13.8891,17.6132083333,43.1284666667,16.8938
761.01,15.2575333333,42.31,20.7537666667,40.9831933334,13.6998,13.8857333333,17.564325,43.3642666667,16.9184
761.32,15.3346333333,42.0961333333,20.8338333333,41.10758,13.8128666667,13.9076333333,17.6942416667,43.4307,17.0214
761.63,15.3243333333,42.3305,20.7155,41.4530333333,13.8718,14.0560333333,17.793175,43.5939666667,17.2279333333
761.94,14.9890333333,41.9268,20.4121666667,41.0799133333,13.6943333333,13.9051333333,17.5133166667,43.4567,17.0171333334
762.26,14.9870666667,41.9251333333,20.4248333333,41.2319933333,13.7035333333,13.9263,17.609875,43.5968333333,16.9749333333
762.57,14.9049666667,41.8622333333,20.3643,41.1638666667,13.6208666667,13.9247,17.5692333333,43.3515333333,16.8502666667
762.88,14.9135666667,42.2766666667,20.6396,41.6878066667,13.7134,14.0605333333,17.5474333333,43.7925333333,16.7765333333
763.20,15.1910333333,42.3718,21.0433333333,41.7833466667,13.9422666667,14.4370333333,17.7127833333,43.693,17.1408
763.51,15.6517333333,43.0934,21.5886666667,42.53956,14.3312,14.9847333333,18.0775166667,44.2351666667,17.5127333333
763.82,15.9255,43.3,21.7348,42.9577466667,14.428,15.0993666667,18.072575,44.5995666667,17.631
764.14,15.7821666667,43.3679333333,21.6529666667,43.1647333333,14.4012666667,15.0116666667,18.0043083333,44.6724333333,17.4483333333
764.45,15.6571666667,43.4503,21.6251333333,43.1159333333,14.3284,14.9574333333,18.0081833333,44.5492,17.3570666667
764.76,15.6260666667,43.6926333333,21.6211333333,43.1582933333,14.206,14.9074,17.9750833333,44.6423,17.2687333333
765.07,15.5517666667,43.7130666667,21.528,43.1315533333,13.9526666666,14.6898,17.782125,44.7053666667,17.0351333333
765.39,15.5858666667,43.8456666667,21.5465,43.3653533333,13.9776,14.6301666667,17.7821333333,44.6825333333,16.9539333333
765.70,15.2847333333,43.7223333333,21.4361666667,43.2617666667,13.6421333333,14.2434333333,17.4267666667,44.4028,16.732
766.01,14.9587333333,43.2777,21.0077,42.9110666667,13.3725333333,13.8536,16.941575,43.9664666667,16.3757333333
766.32,14.7121666667,42.9092333333,20.7852666667,42.4121733333,13.1118,13.6042,16.81495,43.5153,16.3399333333
766.64,14.7067,42.8160333333,20.5719666667,42.3505,13.1892,13.4962,16.6799916667,43.6044333333,16.2848
766.95,14.6083666667,42.3109666667,20.3233,42.20186,13.1016666667,13.1889666667,16.6245416667,43.4851666667,16.2109333333
767.26,14.8565333333,42.3352666667,20.8136,42.2574533333,13.3922,13.482,16.8978583333,43.3441333333,16.5999333333
767.57,14.6769666667,42.563,20.7349,42.1359333333,13.1265333333,13.314,16.7231833333,43.0055,16.5342
767.88,15.2734666667,42.6376666667,21.1695,42.5604133333,13.5255333333,13.827,17.0146416667,43.4494,17.0246
768.20,15.5004666667,42.2733333333,21.257,42.51356,13.5793333333,14.0143666667,17.1617833333,43.1412666667,17.4014666667
768.51,15.8068333334,42.212,21.7779666667,42.4732866667,14.1367333333,14.3795,17.4721166667,42.9385,17.8428
768.82,16.1449,42.3581333333,22.2480666667,42.75046,14.3418,14.706,17.6418583333,43.1372666667,18.0883333333
769.13,16.8280666667,42.8972333333,22.7161,43.2604933333,14.8835333333,15.5363666667,18.1615166667,43.7298,18.6938
769.44,17.0995666667,43.1521,22.7894666667,43.5823933333,14.8018666667,15.8195333333,18.4573583333,44.2287,18.9457333333
769.76,17.5421666667,43.5234666667,22.7597666667,44.1197533333,15.0238666667,15.9524333333,18.5370333333,44.4977,19.1832666667
770.07,17.6814666667,43.6782,22.7368666667,44.0751466666,14.9332666667,15.8570333333,18.5251333333,44.4431666667,19.1090666667
770.38,18.0097666667,44.0761666667,23.1220333333,44.1586733333,15.3978666667,16.4457,18.8880416667,44.6724666667,19.5230666667
770.69,18.1049,44.2013333333,23.2335,44.1368533333,15.3162,16.6107666667,18.9456333333,44.8834333333,19.6728666666
771.00,18.5085333333,43.8199666667,23.3132333333,44.1456533333,15.6236,16.8227666666,19.1530666667,45.057,19.8678666667
771.32,18.2634666667,43.5320666667,22.7856333333,43.6864066667,15.2769333333,16.2956333334,18.8324916667,44.4044666667,19.5658
771.63,18.2629666667,43.9268,23.0378,43.9211933333,15.6246,16.4185666667,18.9593333333,44.7186666667,19.6897333334
771.94,17.9746,43.9851333333,22.9227333333,44.14788,15.3480666666,15.8774333333,18.6138,44.8022,19.6952
772.25,18.0459666667,44.4048666667,23.2904,44.34482,15.4637333333,15.9953333333,19.05585,45.1043333333,20.0517333333
772.56,17.2331666667,43.7947666667,22.6487,43.6541733333,14.9519333333,15.1334333333,18.4667666667,44.7243,19.3088666667
772.87,17.8431333333,44.2049,23.5359333333,44.00172,15.7124666667,15.6621666667,19.0489666667,44.8409333333,19.9258
773.18,18.5202333333,44.6914666667,24.2547333333,44.2529733333,16.5536666667,16.4319666667,20.0097916667,45.3978,20.8562
773.50,18.564,44.3693666667,24.1071333333,44.24792,16.5421333333,16.5312,20.0646,45.2458333333,21.1672
773.81,17.8959333333,43.5206333333,23.4764,43.2998666667,15.8316666667,16.0762,19.485075,44.6001666667,20.7358666667
774.12,18.415,43.7837666667,23.8479333333,43.7801733333,16.5650666667,16.543,19.9983166667,45.1698333333,21.1082
774.43,18.5716666667,44.1102666667,23.8394666667,44.15852,16.6420666667,16.3801333333,20.1701083333,45.6749333333,21.3252666667
774.74,18.5246333333,44.2530666667,23.898,44.4481133333,16.5936666667,16.4322666667,20.2534583333,45.9085333333,21.266
775.05,18.2930666667,44.0184,23.4233666667,44.36538,16.1706666667,16.1799,19.9336333333,45.5662666667,21.1072
775.36,18.5132333333,43.8418333333,23.4043666667,44.29644,16.4079333333,16.5796,20.215425,45.4961333333,21.1914
775.67,18.4284333333,43.471,22.9639333333,43.80962,16.1413333333,16.5382666667,19.9231833333,45.6045666667,20.8212
775.98,19.2988,43.7064666667,23.8007,44.26112,16.7858,17.3971333333,20.6604416667,45.6169666667,21.7084666667
776.30,19.2005,43.4575,23.5209,44.1070733334,16.7704666667,17.0281,20.4159833333,45.4448,21.6982
776.61,18.2486333333,42.7610333333,22.7951666667,43.6034266667,16.0438666666,16.3095666667,19.6177083333,44.842,20.6959333333
776.92,19.1712666666,44.0911,24.1254666667,44.89454,17.2728,17.5735,20.8126333333,46.0215666667,21.8044
777.23,19.4412333333,44.3949,24.2813333333,45.67402,17.645,17.8233666667,21.1132083333,46.3978666667,21.9006666667
777.54,18.3556,43.4501,23.3542666667,44.81766,16.3004,16.8953666667,20.138325,45.1085,21.0078666667
777.85,18.0138333334,43.1590333333,23.5934,44.4361666667,15.9767333333,17.0824666667,19.8268916667,44.1160333333,20.7617333333
