wavelength,Back_SpoColf,Belly_SpoColf,Breast_SpoColf,Crissum_SpoColf,Crown_SpoColf,DorTail_SpoColf,Patch10_SpoColf,Patch11_SpoColf,Patch12_SpoColf,Rump_SpoColf,Throat_SpoColf,WingTip_SpoColf
722.75,20.5129333333,62.3458,41.2617333333,50.2574666667,18.6014666667,17.3378666667,46.719,19.6778666667,20.0505333333,29.8136666667,63.9802,15.3590666667
723.07,20.4646666667,61.9267333333,41.1295333333,50.044,18.4764666667,17.5319333333,46.4893333333,19.6377333333,19.9232666667,29.7563333333,63.6573333333,15.2899333333
723.39,20.3452,61.8584666667,41.0635333333,49.889,18.5092,17.5332666667,46.2712,19.5633333333,19.9198,29.7714666667,63.5375333333,15.3614
723.71,20.5089333333,62.2610666667,41.2788,50.0056666667,18.5558666667,17.5775333333,46.3023333333,19.5868666666,19.8423333333,29.9905333333,63.7540666667,15.5868666667
724.03,20.7271333333,62.1873333333,41.2394,50.0131333333,18.7510666667,17.7732666666,46.246,19.6673333333,19.9552,30.2018666667,63.6960666667,15.818
724.35,20.7567333334,62.2609333333,41.1894666667,49.9352666667,18.6586666667,17.6698,46.1983333333,19.5390666667,19.8350666667,30.2275333333,63.7164666667,15.7497333333
724.67,21.0508,62.3357333333,41.1406666667,50.0253333333,18.82,17.7709333333,46.345,19.6241333333,19.8168,30.3730666667,63.682,15.8634666667
724.98,20.7047333333,62.2042,40.9422666667,49.7439333334,18.5436666667,17.3377333333,46.1506666667,19.256,19.5417333333,30.0916,63.5426,15.5468666667
725.30,20.6070666666,62.137,40.9638,49.8048,18.4047333333,17.2728,46.2200666667,19.1220666667,19.4582,30.0625333333,63.4782,15.5598666667
725.62,20.5865333333,62.327,40.9624666667,49.9135333333,18.332,17.1869333333,46.3277333333,19.1472666667,19.5439333333,30.0996,63.5074,15.5840666667
725.94,20.3372666667,62.2222666667,40.7690666667,49.7804666667,18.0502,16.9828666667,46.1033333333,18.9417333333,19.3736666667,29.9119333333,63.3398,15.2738666667
726.26,20.3334,62.2561333333,40.8841333334,49.8709333333,17.9742666667,16.8066,46.1382,18.7404666667,19.3166666667,29.8140666667,63.2136,15.2596
726.58,20.3304666667,62.4456666667,40.9400666667,49.9145333333,17.9234,16.5940666666,46.2535333333,18.6854,19.2529333333,29.8284,63.4076666667,15.2814666667
726.90,20.2252666667,62.5396,40.8697333333,49.9936666667,17.7332666667,16.3910666667,46.4158666667,18.6486666666,19.2145333333,29.7390666666,63.5942666667,15.2064
727.21,20.0636,62.3075333333,40.7733333334,49.8693333333,17.618,16.2181333333,46.5068666667,18.6057333333,19.2484,29.5951333333,63.5965333333,15.1215333334
727.53,19.7573333333,62.4421333333,40.7392666667,49.9238,17.4202,15.9257333334,46.4058666667,18.4312,19.0434,29.3478666667,63.5888,14.9003333333
727.85,19.5186666667,62.0222666666,40.503,49.7306,17.2474,15.7478,46.0956,18.3856666667,18.9063333333,29.0649333333,63.1661333333,14.7400666667
728.17,19.4942666667,62.0518,40.643,49.789,17.2374666667,15.7591333333,46.0718,18.4255333334,18.9632666667,29.0694,63.2614,14.6799333333
728.49,19.7584666667,62.1494,40.7124,49.8898666667,17.4344666667,16.0028666667,46.1729333333,18.6301333333,19.1076,29.1861333333,63.1138666667,14.8831333333
728.80,19.7177333334,62.1696,40.6222,49.9316666667,17.5184,15.9622,46.0794666667,18.7276666666,19.1324666667,29.2709333333,63.0932,14.8527333333
729.12,19.5619333333,62.0035333333,40.3962666667,49.7643333333,17.384,15.7714,45.8568666667,18.6144666667,18.9181333333,29.0068666667,63.0539333333,14.7295333333
729.44,19.6504,62.1168,40.4505333333,49.8320666667,17.5337333333,15.864,46.0178666667,18.739,18.9928,29.0252,63.1236,14.8360666666
729.76,19.7676666667,62.1811333333,40.5409333333,49.8847333334,17.6888,15.9860666667,46.051,18.9927333334,19.1018,29.082,63.2162666667,14.8572
730.08,19.7159333333,62.2182,40.5211333333,49.8978666667,17.6935333333,16.0208,46.0172666667,19.0372,19.0804666667,29.0372666667,63.2918,14.7706666667
730.39,19.8358,62.3696666667,40.7415333333,50.1305333333,17.7618666667,16.1231333333,46.0668666667,19.1323333333,19.1773333333,29.2177333333,63.3482,14.7039333333
730.71,19.8920666667,62.261,40.6235333333,50.1285333333,17.8948,16.2418,45.8478666666,19.2463333334,19.2035333333,29.2496666667,63.1140666667,14.6968
731.03,20.0326666667,62.5672666667,40.7568,50.3063333333,17.9785333333,16.3688666667,46.0351333333,19.3188666667,19.2741333333,29.4707333333,63.3821333333,14.7506666667
731.35,20.1843333333,63.0525333333,41.0836,50.7012,18.1982,16.5477333333,46.4134666667,19.4194,19.4488666667,29.7226666667,63.895,14.9527333333
731.67,20.0257333333,62.9626,41.0402666667,50.6524666667,18.1909333333,16.5104666667,46.3543333333,19.4714666667,19.4663333333,29.6736666667,63.7384,15.0309333333
731.98,20.079,63.0773333333,41.1242666667,50.8599333333,18.2338666667,16.615,46.4434666667,19.5486,19.5728,29.7494,63.9872666667,15.0205333333
732.30,20.2098,63.2447333333,41.2536,50.8778,18.3114,16.733,46.5084666667,19.5133333333,19.6406,29.6346666667,63.9310666667,15.0631333333
732.62,20.5175333333,63.2619333333,41.5716666667,51.0394,18.7018,17.0974666667,46.7405333333,19.7901333333,20.0102666667,29.987,63.9170666667,15.3984666667
732.94,20.3788,63.1422,41.5166666667,50.9260666667,18.6856666667,17.0204666667,46.5576666667,19.6990666667,19.943,29.8694,63.7906666667,15.4085333333
733.25,20.0732666667,62.9049333333,41.1026,50.6307333333,18.3966666666,16.7496,46.2287333333,19.4033333333,19.7172666667,29.5751333333,63.4092,15.2281333333
733.57,19.9311333333,62.7302,40.9877333333,50.4001333333,18.2345333333,16.6949333333,45.9788666667,19.261,19.7673333333,29.3438666667,63.1850666667,15.1392666667
733.89,20.0232,62.9262,41.0382,50.5146,18.3486666667,16.8854666667,46.0928666667,19.3347333333,19.8744666667,29.4351333333,63.2311333333,15.2466
734.21,20.1575333333,63.2244666667,41.2823333333,50.7391333333,18.4756666667,17.0249333333,46.3899333333,19.4064666667,20.0734,29.5538666666,63.5412,15.4493333333
734.52,20.2698,63.0208,41.343,50.8166666667,18.5788,17.1222666667,46.4193333334,19.5144666667,20.2623333333,29.5404666667,63.2942666667,15.4837333333
734.84,19.9846666667,62.6932,40.9268666667,50.4386,18.1976,16.6609333333,46.0721333333,19.1605333333,20.0266666667,29.2592,62.9286666667,15.0027333333
735.16,19.9999333333,62.7768,40.9826666667,50.578,18.0502,16.5750666667,46.0771333333,18.9744666667,20.0369333333,29.2507333333,63.0298,14.8920666667
735.48,20.0972666667,62.8360666667,41.0665333333,50.5470666667,18.0994,16.5982666667,46.1979333333,19.0130666667,20.1034,29.3596,63.0942,15.1384666667
735.79,19.8950666667,62.4608666667,40.6999333333,50.3015333333,17.8357333333,16.3552,45.9324,18.7755333333,19.8486666667,29.2646666667,63.0519333333,14.9711333333
736.11,19.7745333333,62.4442,40.5327333333,50.3422,17.6337333333,16.2488,45.9414,18.7278,19.795,29.2584,63.1326,14.8432
736.43,19.8966,62.3406666667,40.5352,50.4059333333,17.6181333333,16.3702666667,46.0220666667,18.8266,19.9091333333,29.4845333333,63.1897333333,14.8972666667
736.74,19.9082,62.3521333333,40.5185333333,50.5646,17.6416666667,16.3707333333,46.0353333334,18.8144666667,19.8834,29.6666666667,63.3644,15.0291333333
737.06,20.2826666667,62.7156,40.8836,51.1243333333,18.1092666667,16.6374666667,46.5535333333,19.1352666667,20.0900666667,30.1822666667,63.8253333333,15.3559333333
737.38,20.1521333333,62.2534666667,40.567,50.8232666667,18.0196,16.4269333333,46.4312,19.0535333333,19.9584,29.8832,63.5710666667,15.2552666667
737.69,20.0333333334,61.8533333333,40.2123333333,50.5377333333,17.8285333333,16.2767333333,46.0737333334,18.8519333334,19.7564,29.6912,63.1846,15.0410666667
738.01,20.1015333333,61.914,40.1202,50.4053333333,17.8912,16.3130666667,46.0405333333,18.8824,19.7513333333,29.7481333333,63.183,15.1954666667
738.33,20.3056,62.0694666667,40.3490666667,50.5761333333,18.1722666667,16.807,46.2144666667,19.2875333333,20.0082,29.8822,63.228,15.5328666667
738.64,20.2776,61.8356666667,40.1911333333,50.3278,18.2772,16.9226666667,46.1549333333,19.3422,19.8745333333,29.8078,62.9808,15.5823333333
738.96,20.0246666667,61.5748,40.033,50.1982,18.2145333333,16.7946,45.841,19.1372666667,19.7173333333,29.6099333334,62.7802,15.321
739.28,20.0603333333,61.9101333333,40.2622,50.335,18.3458666667,16.8644,46.0944,19.3050666667,19.8252666667,29.6901333333,62.8173333333,15.3661333333
739.59,19.8554,61.7808666666,40.1006,50.0210666667,18.1540666667,16.5222,45.7111333333,18.9732666667,19.4846666667,29.4049333334,62.4596666667,15.0597333333
739.91,19.6524666667,61.6114666667,39.8545333333,49.6556666667,17.9463333333,16.1580666667,45.2764666667,18.694,19.2584666667,29.1353333333,62.0263333333,14.8183333334
740.23,19.8782,62.0626666667,40.3698,50.065,18.1447333333,16.3536666667,45.6663333333,18.9078666667,19.5490666667,29.4132,62.5158666667,14.9299333333
740.54,19.8574666667,62.1898666667,40.4042666667,50.1426,18.128,16.578,45.6008,18.9105333333,19.5114,29.4532666667,62.4557333334,15.0323333333
740.86,19.8765333333,62.5983333333,40.637,50.4836666667,18.2126666667,16.7050666667,45.6594666667,18.92,19.5636,29.6727333333,62.8694666667,15.1514666667
741.18,19.9956,62.7776,40.8052666667,50.6072666667,18.4122,16.8154,45.8682,18.9712666667,19.631,29.8512666667,63.0146666667,15.2319333333
741.49,19.9432666667,62.7847333333,40.8405333333,50.6802666667,18.4030666667,16.8812666667,45.9261333334,18.9348,19.6637333333,29.8012,63.2958,15.1913333333
741.81,20.4208,63.0736,41.3356,51.0391333333,18.9242,17.3678666667,46.269,19.2874,19.9976666667,30.37,63.6896666667,15.7240666666
742.12,20.5732,63.3966,41.607,51.331,19.0947333333,17.5298,46.5379333333,19.3592666667,20.2152,30.6714666667,63.9251333333,15.8526666667
742.44,20.788,63.5999333333,41.7811333333,51.373,19.2404,17.707,46.7444666667,19.6650666667,20.4175333333,30.9742666667,63.975,16.1406
742.76,20.6915333333,63.2138,41.7621333333,51.3227333334,19.1688,17.6885333334,46.5008666667,19.6044,20.3268666667,30.9675333333,63.6944666667,16.1303333333
743.07,21.22,63.8088,42.2789333333,51.9331333333,19.5822666667,18.3166,47.0676666667,20.1752666667,20.8188666667,31.5250666666,64.4044,16.7412
743.39,21.1951333333,63.4746,42.2600666667,52.0680666667,19.6958,18.4764666667,47.0265333333,20.2511333333,20.8474666667,31.3558,64.3053333333,16.7862666667
743.70,21.0091333333,63.264,42.1282,51.8317333333,19.5002666667,18.3742,46.8423333333,20.1364666667,20.6897333333,31.12,63.9048,16.6605333333
744.02,20.5998,63.0482666667,41.8166666667,51.5833333333,19.1633333334,17.9466,46.7356666666,19.7604666667,20.4566666667,30.7095333333,63.7394666667,16.3100666667
744.34,20.6317333333,63.0077333333,41.7391333334,51.4504666667,19.1353333333,18.0872666667,46.5402666667,19.792,20.5301333333,30.6032666667,63.2998,16.3161333333
744.65,20.5936,63.0802,41.706,51.5824,18.9200666667,18.0347333333,46.5119333333,19.8778,20.4864666666,30.4976,63.3995333333,16.3362666667
744.97,20.4188,62.9897333333,41.7254666667,51.4672,18.6806666667,17.9408666667,46.3682,19.8796666666,20.2158666667,30.5668,63.0801333333,16.1726
745.28,20.0609333333,63.0590666667,41.5131333333,51.475,18.2965333333,17.4841333333,46.3061333333,19.4948666667,19.9036,30.2996,63.2216,15.8542666667
745.60,20.3489333334,63.0736666667,41.4642,51.6092666667,18.3855333333,17.4738666667,46.3432666667,19.5466,19.9823333333,30.2317333333,63.5064666667,15.9434666667
745.91,20.3154,63.1088666667,41.4416,51.7558666667,18.2172666667,17.3502,46.382,19.2767333333,19.9665333334,29.9268666667,63.6707333333,15.6906
746.23,20.8088666667,63.5704,41.7155333334,52.2334666667,18.6939333333,17.8517333333,46.7955333334,19.7424666667,20.4585333333,30.2472,64.1654,16.0304666667
746.55,20.9300666667,63.2238,41.5954,52.0643333333,18.8124,17.9561333333,46.7558,19.8164666667,20.6600666667,30.2216,63.7359333333,16.0448666667
746.86,21.2143333333,63.8303333333,41.8472,52.3904666667,19.0674,18.1065333333,47.3174,20.0692666666,20.8583333333,30.679,64.3196666667,16.1772666667
747.18,21.5217333333,63.5929333333,41.7183333333,52.338,19.3978,18.41,47.2234666667,20.3855333333,21.1261333333,30.9446666666,64.1772,16.387
747.49,21.9533333333,63.7203333333,42.0778666667,52.557,19.7909333333,18.7159333333,47.4678666667,20.8336,21.5204666667,31.35,64.2156,16.8097333333
747.81,21.9751333334,63.3446,42.081,52.4172666667,19.766,18.6232666667,47.4103333333,20.6847333333,21.5071333333,31.378,63.874,16.8231333333
748.12,22.1111333333,63.3897333333,42.3144,52.5813333333,20.1078666667,18.6996,47.6241333333,20.8793333333,21.7142666667,31.4768666667,63.8648,17.0462666667
748.44,21.9426,63.3124666666,42.1620666667,52.3412666667,20.0487333333,18.4691333333,47.3686,20.5825333333,21.6720666667,31.1786,63.6563333334,16.8482
748.75,22.0583333333,63.1843333334,42.0098,52.1636666667,20.0314666667,18.4502666667,47.1291333333,20.5786666667,21.5908666666,31.0134,63.4459333333,16.7381333333
749.07,21.8610666667,63.2971333334,42.0353333333,51.9917333333,19.9879333333,18.3684666667,46.9203333333,20.6429333333,21.39,30.9620666667,63.2318,16.6666666667
749.38,21.7846,63.0351333333,41.7918666667,51.7859333333,20.1558,18.3878,46.6715333333,20.6396,21.2600666667,30.993,62.8098,16.7014
749.70,21.6877333333,63.1274666667,41.7912666667,51.6191333333,19.988,18.2905333333,46.5486666667,20.4887333333,21.2377333333,30.9666666667,62.8675333333,16.6462666667
750.01,21.6412666667,63.4522666667,42.0121333333,51.9104,20.0217333333,18.2860666667,46.6302666667,20.4412666667,21.1685333333,31.0884666667,63.0836666667,16.6157333333
750.33,21.6442666667,63.3054666667,41.9422,51.7399333333,19.9154,18.3338666667,46.4002666667,20.2590666667,21.0342,30.9212666667,62.8017333333,16.4862
750.64,21.4796,63.4972666667,41.9026,51.8439333333,19.7701333333,18.1707333333,46.6030666667,20.0147333334,20.8241333333,30.7336666667,62.9739333334,16.3414666667
750.96,21.0002666667,63.1706666667,41.4929333333,51.5003333333,19.1944666667,17.7311333333,46.1960666667,19.5910666667,20.3572666667,30.1847333333,62.7075333333,15.8881333333
751.27,21.1852666667,63.6551333333,41.8189333333,51.7865333333,19.3313333333,17.8767333333,46.5816666667,19.7230666667,20.4368,30.3668,63.3208666667,15.9655333333
751.59,20.982,63.7402666667,41.7482666667,51.6980666667,19.0504666667,17.8271333333,46.4404666667,19.4725333333,20.2963333333,30.344,63.3006666666,15.7422
751.90,21.2826666667,64.2661333333,42.0254666667,52.3803333333,19.2168,18.1495333333,47.024,19.7567333333,20.6793333334,30.7223333333,63.8783333334,16.0634
752.22,20.9360666667,63.8939333334,41.7426666667,52.0674,18.8203333333,17.9021333333,46.7428,19.4978,20.5073333333,30.5200666667,63.412,15.8346
752.53,20.9589333333,64.1989333333,41.7925333333,52.4537333333,18.7570666667,17.9848666667,47.2114666667,19.4757333333,20.6724666667,30.7402,63.7438666667,15.7678
752.85,21.0753333333,64.5647333333,41.9704666667,52.6111333333,18.695,18.0940666666,47.3810666667,19.5202,20.8509333333,30.9297333333,64.1392666667,15.9071333333
753.16,21.106,64.601,41.9040666666,52.5558,18.6964666667,18.0908666667,47.4442,19.4867333333,20.9034,30.9596666667,63.9978666667,16.0122
753.47,21.0049333333,64.5636,41.7586666667,52.4502666667,18.4278666667,17.8218,47.5654,19.2903333333,20.7148666667,30.7692,64.0818666667,15.8483333333
753.79,21.1794666667,65.0620666667,42.0352,52.9733333333,18.5675333333,18.0247333333,48.0131333333,19.6164666667,21.0932,31.071,64.4226666667,16.0835333333
754.10,21.1748,65.1414666667,42.0913333333,52.9488,18.4617333333,17.9164,47.9046666667,19.7181333333,21.0115333333,31.0866,64.549,15.9594
754.42,21.5390666667,65.215,42.2847333333,53.0847333333,18.7597333333,18.2599333333,47.9385333333,19.9364666667,21.1766666667,31.3844666667,64.5354,15.9302
754.73,21.0480666667,64.8362666667,41.6280666667,52.7666666667,18.4038666667,17.7414,47.5577333333,19.5957333333,20.8008,30.987,64.0410666667,15.3392
755.05,20.789,64.7091333333,41.3300666667,52.5631333333,18.1933333333,17.2616666667,47.434,19.3349333333,20.4846666667,30.6434,64.1033333333,14.9864666667
755.36,20.6790666667,64.4831333333,41.0308666667,52.2268666667,18.098,16.9778,47.0996666667,19.2749333333,20.3302,30.4600666667,63.65,14.7646666667
755.67,21.0384,65.0068666667,41.5399333333,52.7992,18.5555333333,17.2772666667,47.7161333333,19.6920666667,20.7005333333,30.8312,64.1291333333,15.0041333333
755.99,21.0524666667,64.5183333333,41.453,52.5786666667,18.5823333333,17.3214,47.3106,19.7456666667,20.8468666667,30.7954666666,63.6768666667,15.1894
756.30,20.7068666667,64.1408666667,41.1800666667,52.3925333333,18.2082666667,16.8731333333,47.2132,19.4588666667,20.4567333333,30.4404666666,63.3114666667,14.7090666667
756.62,20.3692,64.0991333333,40.9475333333,52.4103333333,17.9366666667,16.4959333333,47.1928,19.2038666667,20.1626,30.1542,63.2754666666,14.2093333333
756.93,20.5296666666,64.1552666667,40.9386,52.4989333333,18.2572,16.7119333333,47.1661333333,19.5279333333,20.3624666667,30.3279333333,63.2798,14.3791333333
757.24,20.4567333333,63.9776,40.7552,52.1625333333,18.2847333333,16.7911333333,46.8390666667,19.5021333333,20.2134,30.2859333333,62.9845333333,14.4384
757.56,20.6202,64.1479333333,40.9248666667,52.2807333334,18.6564,17.0161333333,46.9930666667,19.7062,20.5411333333,30.4365333333,63.0763333333,14.7341333333
757.87,20.7507333333,64.4145333333,40.9546,52.4902,18.7678666666,16.9942666667,47.2078,19.8776,20.6011333333,30.6624666667,63.3239333333,15.0741333333
758.18,21.0344666667,64.4112,41.2100666667,52.4744,18.8951333333,17.2798,47.0232,20.1755333333,20.7967333333,30.7292666667,63.3710666667,15.4078666667
758.50,21.4861333333,64.6136666667,41.4514666667,52.665,19.2488666667,17.8108666667,46.9178666667,20.5426,21.3578666667,31.0854,63.3039333333,15.8112
758.81,21.5566,64.5080666667,41.6573333333,52.6571333333,19.3742666667,18.1199333333,46.9372,20.6338666667,21.3578,31.1056666666,63.4420666667,15.9534
759.13,21.4891333333,64.425,41.6111333333,52.496,19.2925333333,18.0896,46.7752,20.6042,21.317,31.0652666667,63.5374,16.0758
759.44,21.72,64.8373333333,41.8986666667,52.7973333333,19.552,18.248,47.1333333333,20.8533333333,21.3626666667,31.2586666667,63.8693333333,16.216
759.75,22.0012666667,65.0964666667,42.1797333333,53.0166666667,19.7791333333,18.4590666667,47.191,21.2854,21.6739333333,31.5237333333,64.2447333333,16.4045333334
760.07,22.4708666667,65.3808666667,42.6322,53.5211333333,20.2142666667,19.0265333333,47.4762,21.7590666667,22.1772666667,32.0581333333,64.6429333333,16.9815333333
760.38,22.1204,65.1442,42.3442666667,53.2516666667,19.8261333333,18.7146666667,47.1487333333,21.3222,21.8834666667,31.7556,64.4830666667,16.7232666667
760.69,21.6555333333,64.8548,42.1579333333,53.0313333333,19.4898,18.1908,46.9426666667,21.0153333333,21.5983333333,31.3679333333,64.4619333333,16.3816
761.01,21.7892,65.171,42.2128666667,53.203,19.4896666667,18.2490666667,47.1184666667,20.8933333333,21.6234,31.4804,64.5558666667,16.4318
761.32,21.5408,65.0320666667,41.9852666667,52.9134666667,19.2888666667,18.1505333333,47.0124666667,20.4964,21.5999333333,31.3160666667,64.4124,16.2518666667
761.63,21.548,65.2355333333,41.8987333333,52.9946666667,19.2820666667,18.1586666667,47.3082,20.2146,21.5217333333,31.4037333333,64.6034666666,16.2886
761.94,21.5655333333,65.4206,42.0368666667,53.154,19.4114666667,18.2459333333,47.7517333333,20.2229333333,21.5746,31.6069333333,64.9148666667,16.4160666667
762.26,21.8102,65.6388666667,42.2236666667,53.4880666667,19.6266,18.3821333333,48.0018,20.3382,21.8169333333,31.9275333333,65.0772666667,16.6202666667
762.57,21.6508666667,65.2195333333,41.952,53.3313333333,19.5206,18.2070666667,47.7954,20.1591333333,21.6316,31.8034,64.6022,16.4481333333
762.88,21.5841333333,65.0313333333,41.826,53.1058666667,19.4508,18.2376666666,47.5990666667,19.9835333333,21.6129333333,31.7266,64.3734,16.4238666667
763.20,21.7273333333,65.1663333333,41.8318,53.2769333333,19.5782,18.421,47.6850666667,19.9336,21.5908,31.8470666667,64.3808,16.6394666667
763.51,21.4122666667,65.0095333333,41.5994666667,53.0284,19.257,18.0003333333,47.5233333333,19.6275333333,21.1791333333,31.5207333333,64.1768666667,16.3210666667
763.82,21.5107333333,65.0824,41.8603333333,53.1744666667,19.3747333333,18.1478,47.6612666667,19.7359333333,21.2766666667,31.6358,64.2982666667,16.4979333333
764.14,21.7898,65.4254,42.2016,53.5884666667,19.544,18.4434,48.0065333333,19.9458,21.3960666667,31.9091333333,64.5917333333,16.5973333333
764.45,21.7838,65.2109333333,42.2486666667,53.6066,19.6146,18.6014666667,48.0468666667,20.0612666667,21.4128666667,32.0062,64.4750666667,16.6890666667
764.76,21.9646,65.3800666667,42.552,53.9734,19.7620666667,18.686,48.2481333333,20.2801333333,21.4928666667,32.1414666667,64.7084,16.7802666667
765.07,22.0652666667,65.3736,42.7655333333,54.2393333333,19.8622,18.8272666667,48.4236,20.571,21.7437333333,32.3312666667,64.7611333333,16.8866
765.39,21.9925333333,65.1154666666,42.7064,54.1913333333,19.7256,18.7004,48.3253333333,20.652,21.6151333333,32.3038666667,64.4178666667,16.7077333334
765.70,22.0256,65.0181333333,42.6807333334,54.1818,19.6107333333,18.4914666667,48.4626666667,20.7444,21.5325333333,32.1634666667,64.5056666667,16.7415333333
766.01,22.3106,65.6965333333,43.1234666667,54.522,19.8249333333,18.8704666667,48.8897333333,21.0136666667,21.7574666667,32.4046666667,65.0380666667,16.9253333333
766.32,21.9824666667,65.6029333333,43.1337333333,54.5037333334,19.5133333333,18.5480666667,48.8952666667,20.8586,21.6188666667,32.1382666667,65.2201333334,16.56
766.64,21.786,65.8706,43.4680666666,54.7112666667,19.3168666667,18.3036,49.2054,20.8076,21.6239333333,32.1118,65.5753333333,16.48
766.95,22.0744666667,65.9482,43.6850666666,54.8152666667,19.7305333333,18.7936,49.4297333333,21.1764666667,21.9728,32.537,65.6068,16.8268
767.26,22.0668666667,65.8307333333,43.5308666667,54.6791333333,19.7016,18.7816,49.2463333333,21.2244666667,21.8678666667,32.4538,65.4482666667,16.6122666667
767.57,22.0068666667,65.457,43.0756666667,54.3318666667,19.5262666667,18.499,48.8624,20.9249333333,21.8113333333,32.3476,65.0088666667,16.5274
767.88,21.502,64.7396666667,42.4406666667,53.6856,19.1862666667,18.0994666667,48.2872,20.4414666667,21.288,31.9465333333,64.4762,15.929
768.20,21.7360666667,65.1066,42.7073333333,53.8918,19.6344666667,18.3992,48.5143333333,20.6362,21.5669333333,32.2469333333,64.7004666667,16.3283333333
768.51,21.5727333333,64.718,42.6623333333,53.2057333333,19.6412,18.2307333333,48.0047333333,20.4932,21.2106,32.1192,64.1868666667,16.3408666667
768.82,21.6169333333,64.9218,42.9564666667,53.5502,19.8294,18.5784666667,48.0276,20.4335333333,21.1728,32.1996,64.7298666667,16.6346666667
769.13,21.3413333333,64.7852,42.7623333333,53.1774666667,19.6880666667,18.7854666667,47.6019333333,20.0979333333,21.0622666667,32.2602666667,64.2740666667,16.3529333333
769.44,21.1154666667,64.2378,42.2051333333,52.8234,19.5047333333,18.6168,47.2829333333,19.9008666667,20.9978666667,31.8033333333,63.7682,16.1988
769.76,21.3,63.9002666667,42.0536666667,52.6130666667,19.6492,19.0360666667,47.1542666667,20.2104666667,20.9639333333,31.915,63.1985333333,16.3693333333
770.07,21.7931333333,63.8541333333,42.3028666667,52.8720666667,20.3535333333,19.7954,47.2953333333,20.7924666667,21.4918,32.3921333333,63.1101333333,16.7372666667
770.38,21.6279333333,63.6148666667,42.0924666667,52.6157333333,20.0869333333,19.5578666667,46.916,20.4268666667,21.4126666666,32.0113333333,62.8668,16.6533333333
770.69,21.5422,63.5743333333,42.0436,52.7822666667,20.0651333333,19.5446,47.0954,20.2564666667,21.546,32.013,62.7707333333,16.7737333333
771.00,21.8399333333,63.7953333333,42.4018666667,53.0907333333,20.662,20.0654666667,47.4133333333,20.7774666667,22.0398666667,32.3478666667,62.9446,17.3016666667
771.32,22.1232,64.2972,42.8817333333,53.4898,20.6920666667,20.2072,47.7732,21.0753333333,22.3499333333,32.5162,63.1748666667,17.5679333333
771.63,21.3900666667,63.8545333333,42.2528,52.9618,19.7962,19.5486666667,47.1938666667,20.5231333333,21.7776,31.9192666667,62.5245333333,16.7085333333
771.94,21.1842666667,64.1795333333,42.0446,53.2595333333,19.582,19.328,47.3059333333,20.3851333334,21.6595333333,31.7966666667,62.8805333333,16.5211333333
772.25,20.7784666667,63.4624,41.1801333333,52.4892666667,19.1190666666,18.7502,46.8058666667,20.1269333333,21.5816666667,31.3706,61.9218,16.2345333333
772.56,20.9847333333,63.6044666667,41.5476,52.8285333333,19.76,19.0524666667,47.2708,20.7365333333,21.8333333333,31.5496666666,62.2719333333,16.6314666667
772.87,21.1174666667,64.1609333334,42.1249333333,53.6126,19.9789333333,19.1705333333,47.6062,20.9312,22.0192666667,32.2624,62.9545333333,16.8212666667
773.18,21.2265333333,64.4544666667,42.096,53.9919333333,20.1849333333,19.0101333333,47.7727333333,20.8392,22.1519333333,32.6836666667,63.2538,17.181
773.50,20.4462666667,63.5868,41.1132666667,52.7485333333,19.1899333333,18.2154,46.9223333333,19.8224,21.3818,31.7652666667,62.2829333334,16.6730666667
773.81,20.3320666667,63.1717333333,40.8912,52.6256,19.1087333333,18.0865333333,46.8108666667,19.6986,21.1708666667,31.682,61.9616666666,16.3347333333
774.12,20.4204666667,63.031,40.7534,52.374,19.2291333333,18.2434666667,46.6316666667,19.6801333333,21.13,31.5856666667,61.7826666667,16.2111333333
774.43,20.8322666667,62.8886666667,40.9908666667,52.5319333333,19.4804,18.6394,46.8955333333,20.1233333333,21.6730666667,31.7700666667,61.8052666667,16.4156666667
774.74,20.6454,62.5022,40.4288,52.1927333333,19.2882,18.4482,46.5428666667,19.8496666667,21.4500666667,31.366,61.3926,16.3747333333
775.05,20.6367333333,62.0993333333,40.4654666667,51.9368666667,19.6574666667,18.6078666667,46.1703333333,19.8727333333,21.5196,31.234,61.1461333333,16.4647333333
775.36,21.1627333333,62.2208,41.0408,52.2968,20.3178666667,19.2639333333,46.4621333333,20.3048666667,22.2338,31.4958,61.1322,16.8344666667
775.67,21.5833333333,62.535,41.5877333333,52.6272,20.8597333333,19.7367333333,46.8509333333,20.7982,22.5176,31.8685333333,61.5966,17.0484666667
775.98,21.7444666667,62.3755333333,41.5515333333,52.4829333333,20.7538666667,19.5748,46.4781333333,20.6443333333,22.3932666667,31.8080666667,61.0124,17.1158
776.30,21.8934,61.8544666667,41.303,51.9566,20.7991333333,19.7004666667,46.2496666667,20.8295333334,22.2889333333,31.6395333333,60.291,17.1552
776.61,22.3485333333,62.4358,41.8868,52.366,21.2243333333,20.3617333333,46.7406666667,21.3596,22.8541333333,31.9651333333,60.8627333333,17.4161333334
776.92,22.7630666667,63.3952666667,42.8028666667,53.4350666667,21.8877333333,20.8178666667,47.6128,22.0732666667,23.3864,32.7055333333,61.9716666666,17.6480666667
777.23,22.952,63.844,43.1214,53.6900666667,21.9798,21.0212,47.7770666667,22.3097333333,23.2954,32.8561333333,62.5642,17.8506
