wavelength,Back_SpoCasm,Belly_SpoCasm,Breast_SpoCasm,Crissum_SpoCasm,Crown_SpoCasm,DorTail_SpoCasm,Patch10_SpoCasm,Patch11_SpoCasm,Rump_SpoCasm,Throat_SpoCasm,WingTip_SpoCasm
528.66,12.2327333333,8.01146666666,7.11466666667,9.55213333334,9.76360000001,6.7294,11.2479333333,16.6991333333,14.7994666667,6.2192,7.69856666667
529.01,12.2344666667,8.01993333333,7.11766666667,9.55766666668,9.75613333333,6.72533333333,11.2513333333,16.702,14.8032,6.22366666667,7.69683333333
529.35,12.2381333333,8.02006666667,7.13226666667,9.57666666667,9.75759999998,6.71433333334,11.2568666667,16.7032,14.8105333333,6.237,7.70173333333
529.70,12.2445333333,8.03240000001,7.14233333333,9.59280000001,9.7652,6.70633333333,11.2707333333,16.7087333333,14.8290666667,6.24713333333,7.70746666667
530.04,12.2356,8.03366666667,7.1448,9.60906666667,9.77220000001,6.69513333334,11.2678666667,16.6916666667,14.8164,6.24886666667,7.70553333333
530.39,12.2304666667,8.04046666667,7.1552,9.60833333334,9.77213333333,6.69313333333,11.2689333333,16.6728,14.8101333333,6.25333333333,7.7117
530.73,12.2348666667,8.05166666667,7.169,9.62359999999,9.78459999998,6.6906,11.2750666667,16.6650666667,14.808,6.25513333333,7.719
531.08,12.2302,8.06226666667,7.1836,9.63013333333,9.78259999999,6.6832,11.2732666667,16.6394666667,14.7926666667,6.27746666667,7.72626666667
531.42,12.2415333333,8.08346666667,7.2152,9.66073333332,9.78666666667,6.68646666667,11.2909333333,16.646,14.7928,6.30413333333,7.74336666667
531.77,12.2396,8.11166666667,7.22906666667,9.68713333333,9.79126666667,6.68886666667,11.2952666667,16.6340666667,14.7904,6.3248,7.74143333333
532.11,12.2372,8.13706666667,7.23773333333,9.7028,9.78566666667,6.696,11.2926666667,16.6342,14.7954666667,6.34133333333,7.73723333333
532.46,12.2540666667,8.16720000001,7.26666666667,9.74213333333,9.81126666666,6.72106666667,11.3122,16.6472,14.8073333333,6.37626666667,7.75636666667
532.80,12.2533333333,8.18053333333,7.28446666667,9.76499999999,9.81186666668,6.71933333333,11.3063333333,16.6463333333,14.8074666667,6.3918,7.7565
533.15,12.2636,8.20500000001,7.2942,9.78053333334,9.81200000001,6.7392,11.3188666667,16.6534666667,14.8119333333,6.39533333333,7.76043333334
533.49,12.2694,8.21873333333,7.3094,9.79299999999,9.81306666666,6.7396,11.3164,16.6552666667,14.7975333333,6.40506666667,7.7693
533.84,12.2738,8.23459999999,7.31253333333,9.80146666666,9.80086666667,6.74086666667,11.3232666667,16.6610666667,14.7968666667,6.42066666667,7.77366666667
534.18,12.2537333333,8.24306666666,7.3072,9.8086,9.79026666665,6.72873333333,11.3126666667,16.6516666667,14.7828666667,6.42,7.76463333333
534.52,12.2408666667,8.24286666667,7.3048,9.81153333332,9.77266666666,6.71793333333,11.3051333333,16.6386666667,14.7638666667,6.42033333333,7.75083333333
534.87,12.2527333333,8.26926666667,7.32253333333,9.84026666667,9.77280000001,6.7224,11.3216666666,16.6688,14.7828666667,6.43493333333,7.76143333333
535.21,12.2422,8.27919999999,7.312,9.83753333333,9.76926666667,6.7062,11.3077333333,16.6612,14.7741333333,6.43326666667,7.7579
535.56,12.2558,8.2864,7.32853333333,9.85746666668,9.77353333332,6.70766666667,11.3194666667,16.6722666667,14.7812666667,6.44973333333,7.76856666667
535.90,12.2719333333,8.30353333334,7.34173333333,9.88006666667,9.77546666668,6.7088,11.3363333333,16.6904,14.7923333333,6.4626,7.78206666667
536.25,12.2712666667,8.32193333333,7.36766666666,9.88933333333,9.78259999999,6.70506666667,11.3406,16.6984666667,14.803,6.4746,7.7966
536.59,12.2796,8.35913333333,7.39766666667,9.91479999999,9.80353333335,6.7256,11.3689333333,16.7177333333,14.8245333333,6.4958,7.81723333334
536.93,12.2790666667,8.37846666667,7.41866666667,9.93426666667,9.80839999998,6.72073333333,11.3715333333,16.7154666667,14.8204666667,6.51906666667,7.8254
537.28,12.2768,8.39639999999,7.42646666667,9.96286666667,9.81539999999,6.7346,11.3816,16.7358666667,14.8392,6.53613333333,7.82909999999
537.62,12.2930666667,8.4338,7.47473333333,9.99593333334,9.84199999999,6.754,11.4086666667,16.7657333333,14.8646666667,6.5664,7.85376666666
537.97,12.2994,8.45413333333,7.50673333333,10.0238666667,9.83646666668,6.75673333333,11.4068666667,16.7755333334,14.8671333333,6.58746666667,7.85383333334
538.31,12.3045333333,8.49153333334,7.551,10.0710666667,9.85066666665,6.78113333333,11.4197333333,16.7909333334,14.8838,6.62766666667,7.87856666667
538.65,12.2980666667,8.52246666666,7.59133333333,10.0973333333,9.85640000001,6.792,11.4294666667,16.7784666667,14.8849333333,6.6492,7.89596666667
539.00,12.2877333333,8.54133333333,7.6296,10.1194666667,9.848,6.80506666667,11.4331333333,16.743,14.8656,6.67906666667,7.90180000001
539.34,12.2718666667,8.58080000001,7.65973333333,10.1490666667,9.84033333333,6.8158,11.429,16.738,14.859,6.69113333333,7.91536666666
539.69,12.2766666667,8.61593333334,7.69666666667,10.1845333333,9.85426666665,6.83333333333,11.4286666667,16.7492,14.8548666667,6.72533333333,7.92753333333
540.03,12.2775333333,8.65306666667,7.72786666667,10.2262,9.84593333333,6.8478,11.4368,16.7541333333,14.854,6.75326666667,7.93990000001
540.37,12.2848,8.67413333333,7.74626666667,10.2541333333,9.84280000001,6.84713333333,11.4413333333,16.7558,14.8529333333,6.777,7.94736666666
540.72,12.2754,8.68466666666,7.75393333333,10.2589333333,9.84066666667,6.84406666667,11.4382666667,16.7564,14.8596,6.78733333334,7.94423333333
541.06,12.2778666667,8.69559999999,7.77413333334,10.2642666667,9.82786666666,6.835,11.4353333333,16.7403333333,14.8493333334,6.80893333333,7.94616666666
541.40,12.2711333333,8.70226666666,7.78473333333,10.2754666667,9.82219999999,6.8304,11.439,16.7284666666,14.8414,6.82373333333,7.95233333334
541.75,12.2657333333,8.71313333334,7.78906666666,10.2924666667,9.82486666666,6.83153333334,11.4514666667,16.7278,14.8443333334,6.83746666667,7.96350000001
542.09,12.2538,8.71713333334,7.79180000001,10.2941333333,9.80573333333,6.8256,11.4509333333,16.7189333333,14.855,6.84366666667,7.9694
542.43,12.2423333333,8.71326666667,7.79266666667,10.3056,9.79453333335,6.81853333333,11.454,16.7209333333,14.8619333333,6.8522,7.96696666667
542.78,12.2508,8.73053333333,7.80366666666,10.3326666667,9.79999999999,6.81913333333,11.4752,16.7509333333,14.8869333333,6.874,7.9822
543.12,12.2537333333,8.73733333333,7.8238,10.3383333333,9.80026666667,6.81813333333,11.4904,16.7604666667,14.9087333333,6.89586666667,7.99696666666
543.46,12.2546,8.74979999999,7.84133333333,10.3608666667,9.80126666666,6.82446666667,11.5186,16.7634,14.9230666666,6.91313333333,8.00789999999
543.81,12.2461333333,8.76766666667,7.84646666667,10.3792,9.79853333334,6.82873333333,11.5414,16.7652,14.9348,6.93246666667,8.02673333333
544.15,12.2346,8.78646666667,7.86786666667,10.3902,9.79573333335,6.82973333333,11.5554666666,16.7467333333,14.9326666667,6.94733333333,8.03706666667
544.49,12.2280666667,8.80393333333,7.86933333334,10.4097333333,9.78106666667,6.8198,11.5632,16.7381333333,14.917,6.9466,8.04686666666
544.84,12.2109333333,8.82439999999,7.88373333334,10.4311333333,9.78979999999,6.81753333333,11.5705333333,16.7426666667,14.9224666667,6.947,8.05583333333
545.18,12.2074,8.84,7.90966666667,10.4542666667,9.79173333335,6.81886666667,11.5822666667,16.7519333333,14.9246,6.9646,8.06243333333
545.52,12.2258666667,8.87346666666,7.93873333333,10.4726666667,9.79053333335,6.81553333333,11.6009333333,16.7694666667,14.9326666667,6.9822,8.06823333333
545.87,12.2249333333,8.89646666667,7.96426666667,10.4851333333,9.79846666665,6.8106,11.6129333333,16.7808,14.9183333333,6.9884,8.06853333334
546.21,12.2224,8.91720000001,7.97253333333,10.4904,9.7846,6.80373333333,11.6121333333,16.7702,14.8998666667,6.9878,8.06176666667
546.55,12.2136,8.93893333333,7.99586666666,10.5075333333,9.78493333333,6.79826666667,11.6182666667,16.7683333334,14.8964666667,6.98633333333,8.05276666666
546.90,12.2122,8.96999999999,8.0134,10.5410666667,9.79653333335,6.79993333333,11.6310666667,16.7722,14.8857333333,7.00546666667,8.05266666667
547.24,12.1977333333,8.98626666666,8.03226666667,10.5432,9.79393333333,6.79526666667,11.6098666667,16.7623333333,14.8788,7.01713333333,8.04693333334
547.58,12.2252666667,9.0048,8.0728,10.5731333333,9.81353333334,6.8074,11.6220666667,16.7627333333,14.887,7.0396,8.0474
547.92,12.26,9.04586666667,8.11706666666,10.6258666667,9.83740000002,6.82893333334,11.6427333333,16.8252,14.9308666667,7.09146666667,8.08546666666
548.27,12.2813333333,9.08213333333,8.17666666666,10.6762,9.86706666666,6.85553333333,11.6697333333,16.8719333333,14.9688,7.152,8.10396666667
548.61,12.2984,9.1104,8.21033333333,10.7119333333,9.88059999999,6.8774,11.6964666667,16.8838,14.9976666667,7.19913333334,8.12720000001
548.95,12.2774666667,9.13746666666,8.22099999999,10.7165333333,9.85653333333,6.87186666667,11.672,16.8559333333,14.9946666667,7.19526666667,8.11520000001
549.29,12.2782666667,9.15513333333,8.25193333332,10.7481333333,9.86759999999,6.90466666667,11.6794,16.8610666667,15.0147333333,7.22613333333,8.1356
549.64,12.2652,9.14386666667,8.2434,10.7724,9.83173333334,6.88166666667,11.6662666666,16.8406666667,15.0052666667,7.24013333333,8.11156666667
549.98,12.2729333333,9.1714,8.28093333334,10.8090666667,9.8574,6.8964,11.6738666667,16.8386666667,15.0172,7.27033333333,8.13459999999
550.32,12.3008666667,9.21273333334,8.31633333335,10.8669333333,9.8764,6.91773333333,11.6879333333,16.8574666667,15.0518666667,7.32179999999,8.17033333334
550.66,12.2995333333,9.22340000001,8.32813333333,10.8805333333,9.85399999999,6.90833333333,11.6745333333,16.852,15.0286666667,7.33399999999,8.15683333334
551.01,12.2955333333,9.24726666666,8.33293333334,10.9178,9.82706666666,6.87586666667,11.6768,16.8502666667,15.0124666667,7.35886666666,8.15913333333
551.35,12.282,9.26419999999,8.33506666665,10.9438666667,9.82333333333,6.84873333333,11.6562666667,16.8660666667,15.0051333333,7.38760000001,8.14516666667
551.69,12.2292666667,9.24699999999,8.308,10.9232,9.78986666667,6.8194,11.6118666667,16.8104,14.9326,7.36386666666,8.09360000001
552.03,12.2099333333,9.26413333334,8.31113333335,10.9384,9.77373333333,6.801,11.5950666667,16.776,14.9269333333,7.35673333334,8.1025
552.38,12.2035333333,9.28013333333,8.3362,10.9733333333,9.76600000001,6.8034,11.5884666667,16.7858666667,14.8930666667,7.36353333334,8.08516666667
552.72,12.1943333333,9.29053333334,8.34473333333,11.0004666667,9.76386666667,6.80133333333,11.5972666667,16.8096,14.8936,7.38833333334,8.0703
553.06,12.1674666667,9.29213333333,8.34533333333,10.989,9.73733333333,6.7654,11.5854666667,16.7750666667,14.8532666667,7.3848,8.04540000001
553.40,12.2268,9.36259999999,8.39806666666,11.0446666667,9.79033333334,6.81253333333,11.6231333333,16.8356,14.8846,7.45226666666,8.10199999999
553.74,12.2546666667,9.40986666667,8.44699999999,11.08,9.81733333332,6.82026666667,11.6598666667,16.8735333333,14.8936666667,7.50193333334,8.12079999999
554.09,12.2357333333,9.4264,8.46246666667,11.0862,9.80659999999,6.80993333333,11.6488666667,16.8635333333,14.8799333333,7.49353333333,8.09506666667
554.43,12.2500666666,9.45893333333,8.48326666667,11.1103333333,9.82986666665,6.80866666667,11.6575333333,16.8762,14.9133333333,7.51753333333,8.11556666667
554.77,12.2609333333,9.4738,8.5248,11.1249333333,9.84573333332,6.81813333333,11.6598,16.8744,14.9356666667,7.53186666666,8.1109
555.11,12.2598666667,9.51279999999,8.56380000001,11.1396666667,9.85173333333,6.85033333333,11.6658,16.8787333334,14.9521333333,7.52953333334,8.11036666667
555.45,12.2766,9.57113333333,8.62493333334,11.1953333333,9.86726666665,6.88006666667,11.6938666667,16.9320666667,14.9957333333,7.55860000001,8.13743333333
555.80,12.2823333333,9.59226666666,8.66426666665,11.2274,9.87566666667,6.9098,11.7076,16.9396666667,14.9874666667,7.60993333334,8.14380000001
556.14,12.254,9.5884,8.64286666667,11.1982,9.82446666667,6.86106666666,11.6656,16.9093333333,14.9635333333,7.58426666667,8.12296666667
556.48,12.2998,9.66093333333,8.70933333334,11.2876,9.8676,6.90786666666,11.7143333333,16.9708,14.9960666667,7.64966666667,8.19419999999
556.82,12.3198,9.72346666666,8.75686666667,11.3678666667,9.89213333333,6.93493333333,11.7503333334,17.0016,15.0406666667,7.69740000001,8.22033333333
557.16,12.319,9.75986666667,8.80493333333,11.4046,9.90466666665,6.93053333333,11.7626,17.0238,15.0486666667,7.7138,8.22603333334
557.50,12.3145333333,9.79700000001,8.8244,11.4462,9.91806666665,6.94173333333,11.7516666667,17.0352,15.0660666667,7.75546666666,8.24106666667
557.85,12.3428,9.84393333333,8.857,11.4934666667,9.938,6.9686,11.7878,17.0656666667,15.093,7.82806666667,8.27833333333
558.19,12.3806666667,9.90253333333,8.91726666667,11.5582666667,9.961,7.0124,11.829,17.1028666667,15.1133333333,7.89600000001,8.29833333333
558.53,12.3460666667,9.89246666666,8.88473333332,11.5657333333,9.91306666666,6.97453333333,11.7935333333,17.0833333333,15.0729333333,7.868,8.26746666666
558.87,12.3388,9.91393333333,8.88473333334,11.5741333333,9.86979999999,6.94833333333,11.7858666667,17.0621333333,15.0486666667,7.87133333334,8.26856666667
559.21,12.3405333333,9.90546666667,8.88339999999,11.5878666667,9.87379999999,6.93106666667,11.7990666667,17.0543333333,15.0484666667,7.89253333333,8.25703333334
559.55,12.3442666667,9.94799999999,8.89693333335,11.6136,9.88173333333,6.9136,11.8134,17.08,15.0494666667,7.91193333334,8.26276666667
559.89,12.3582,9.99073333333,8.92553333332,11.6464,9.88980000001,6.936,11.8389333333,17.0959333333,15.0750666667,7.95606666667,8.2603
560.23,12.3505333333,9.98940000001,8.92373333333,11.6414,9.87713333335,6.9126,11.8024666667,17.0602,15.0543333333,7.94653333333,8.23086666666
560.58,12.3640666667,10.0208666667,8.95979999999,11.6744666667,9.9002,6.91773333333,11.8064,17.0848,15.0691333333,7.99806666667,8.251
560.92,12.3373333333,10.0299333333,8.95813333334,11.6843333333,9.8692,6.9058,11.7916666666,17.0449333333,15.0625333334,8.02246666666,8.23710000001
561.26,12.3042,10.0148666667,8.9498,11.6812666667,9.82826666665,6.87906666667,11.7620666667,17.0044666666,15.0114666667,8.00353333334,8.19853333333
561.60,12.2740666667,10.0174,8.95980000001,11.6739333333,9.79706666668,6.8566,11.7318666667,16.9784666667,14.9722,7.9978,8.16723333334
561.94,12.2334,10.0160666667,8.96700000001,11.6784666667,9.77393333335,6.827,11.7164,16.9384,14.9535333333,7.99426666667,8.17049999999
562.28,12.239,10.0314,9.00706666668,11.7034666667,9.7814,6.8402,11.7391333333,16.9388,14.9402666667,8.03866666666,8.18
562.62,12.2284,10.0383333333,9.04573333335,11.7185333333,9.79746666666,6.8452,11.7334,16.9362666667,14.925,8.06166666666,8.16700000001
562.96,12.2294666667,10.0977333333,9.06646666667,11.7503333333,9.77426666667,6.84246666667,11.7128,16.8959333333,14.9156666667,8.09313333333,8.18810000001
563.30,12.2285333333,10.1186,9.06366666667,11.7568666667,9.74466666667,6.82553333333,11.7002,16.8396,14.8974666667,8.08820000001,8.15803333333
563.64,12.2342,10.1570666667,9.11599999999,11.8196,9.76453333332,6.84826666667,11.7118666667,16.8397333333,14.9143333333,8.13953333334,8.17993333333
563.99,12.2225333333,10.1837333333,9.14853333335,11.836,9.7482,6.835,11.7208666667,16.8284,14.9226666667,8.16039999999,8.17013333333
564.33,12.2222,10.205,9.17226666666,11.8625333333,9.72853333334,6.82746666667,11.7135333333,16.8322,14.9106,8.16899999999,8.15909999999
564.67,12.2585333333,10.2652,9.24320000001,11.9262666667,9.78279999999,6.87206666667,11.7579333333,16.8653333334,14.9448,8.21293333333,8.20286666667
565.01,12.2832666667,10.3265333333,9.29113333335,11.9864666667,9.79973333332,6.89213333333,11.7834,16.8988666667,14.974,8.25406666667,8.2236
565.35,12.2914,10.3655333333,9.31726666667,12.0336666667,9.81453333331,6.91853333333,11.7948666667,16.9074,14.9869333333,8.279,8.2342
565.69,12.2808,10.3921333333,9.31793333332,12.0614666667,9.81026666667,6.91093333333,11.7634666667,16.9070666667,14.9706,8.2872,8.20696666667
566.03,12.328,10.4921333333,9.392,12.1535333334,9.87166666665,6.97566666667,11.8152666666,16.9626,15.0312666667,8.36553333333,8.26439999999
566.37,12.3386,10.5375333334,9.41766666667,12.1899333333,9.88993333335,6.9944,11.8428,16.9856666667,15.0574666667,8.40293333333,8.28826666667
566.71,12.3654666667,10.5716666667,9.46640000001,12.2452666667,9.92373333333,7.0158,11.8819333333,17.0235333333,15.0804,8.43426666667,8.30226666667
567.05,12.4132666667,10.6334666667,9.54833333333,12.3321333333,9.97746666665,7.06813333334,11.9354666667,17.1032666667,15.1478666667,8.50700000001,8.35763333333
567.39,12.4218666667,10.6543333333,9.55293333334,12.3433333333,9.9754,7.06866666667,11.9455333333,17.1073333333,15.1316666667,8.51719999999,8.35546666666
567.73,12.4296666667,10.7053333334,9.58439999999,12.3862666667,9.99839999999,7.09346666667,11.9514,17.1290666667,15.1478,8.57313333333,8.37636666666
568.07,12.4155333333,10.7365333333,9.59513333333,12.3985333333,9.99686666666,7.096,11.9570666667,17.1358,15.1348,8.59119999999,8.38723333333
568.41,12.3472,10.7116666667,9.55906666667,12.3832,9.92446666665,7.0338,11.8902,17.0745333333,15.0784666667,8.55459999999,8.3281
568.75,12.359,10.7602666667,9.59393333332,12.4261333333,9.93013333333,7.04613333333,11.9028,17.0869333334,15.1104666667,8.602,8.34860000001
569.09,12.3786,10.7992,9.63420000001,12.4614666667,9.94253333335,7.0392,11.9266666667,17.0941333333,15.1301333333,8.65600000001,8.37229999999
569.43,12.3926666667,10.8364666667,9.67740000001,12.5100666667,9.95026666667,7.05906666667,11.947,17.0974666667,15.1454,8.70126666666,8.38239999999
569.77,12.4040666667,10.8597333333,9.7144,12.5497333333,9.93559999999,7.04546666667,11.9471333333,17.12,15.1665333333,8.72239999999,8.38579999999
570.11,12.3962666667,10.8796,9.73000000001,12.6035333333,9.91446666667,7.02246666667,11.9312666667,17.1151333333,15.1548666667,8.75353333333,8.38646666667
570.45,12.3595333333,10.8878666667,9.73360000001,12.6045333333,9.88539999999,7.002,11.9014666667,17.0831333333,15.1172,8.76506666667,8.37009999999
570.79,12.2967333333,10.8791333333,9.72886666666,12.583,9.83666666666,6.9614,11.8562,17.0448,15.0523333333,8.76793333333,8.33206666666
571.13,12.32,10.9489333333,9.79253333333,12.6382666667,9.86873333332,6.98666666667,11.8720666667,17.0626666667,15.0892666667,8.83873333334,8.36956666667
571.47,12.3151333333,10.9645333333,9.81413333332,12.6608666667,9.8506,6.97653333333,11.87,17.0439333333,15.0553333333,8.85353333334,8.36429999999
571.81,12.3088666667,10.9808666667,9.84626666667,12.6848,9.85473333334,6.98133333333,11.868,17.0130666667,15.0699333333,8.86933333333,8.36866666667
572.15,12.356,11.0590666667,9.91786666667,12.747,9.91173333333,7.02986666667,11.9232666667,17.084,15.1046666667,8.94573333332,8.40583333333
572.49,12.3180666667,11.0434,9.92119999999,12.7317333333,9.8846,6.99346666667,11.9103333333,17.0466,15.0462,8.93393333333,8.37626666667
572.83,12.2934666667,11.0601333333,9.93546666667,12.7301333333,9.84813333333,6.9824,11.8810666667,17.0314666667,15.0033333333,8.93653333333,8.35223333333
573.17,12.2666,11.0783333333,9.94326666667,12.7222,9.82833333333,6.9532,11.8768666667,17.018,14.9922,8.95086666667,8.34660000001
573.51,12.2014,11.0734666667,9.92213333333,12.6888666667,9.78146666665,6.90826666667,11.8400666667,16.964,14.9316,8.92813333333,8.31899999999
573.85,12.1982666667,11.0732,9.94186666668,12.687,9.77779999999,6.898,11.826,16.9432,14.9214666667,8.94513333333,8.29723333333
574.19,12.2211333334,11.1310666667,10.0009333333,12.7504,9.80440000001,6.91893333333,11.861,16.9782666667,14.9632,9.0082,8.32380000001
574.53,12.198,11.1447333334,10.0127333333,12.7614,9.78540000001,6.90893333333,11.8393333333,16.9586666666,14.9355333333,9.0006,8.30899999999
574.87,12.1845333334,11.1555333333,10.0254666667,12.7910666667,9.78260000001,6.8948,11.8530666667,16.9686666667,14.9245333333,8.99933333333,8.31800000001
575.21,12.1703333334,11.1816,10.0451333333,12.8186,9.78746666667,6.90013333333,11.8642666667,16.9816,14.9402666667,9.02273333333,8.33856666667
575.55,12.1788,11.2126666666,10.0646,12.8548666666,9.76913333333,6.90906666667,11.867,16.995,14.9265333333,9.05466666666,8.34539999999
575.89,12.1687333333,11.2285333333,10.0851333333,12.8762,9.74900000001,6.8826,11.8629333334,16.9758,14.9311333333,9.07046666667,8.34113333333
576.22,12.1802666667,11.2620666667,10.1158666667,12.9132,9.76086666667,6.90726666667,11.8629333333,16.9971333333,14.9450666667,9.11546666667,8.35733333333
576.56,12.1750666667,11.2732,10.1341333333,12.9548666667,9.75700000001,6.8892,11.8627333333,16.9975333333,14.9514666667,9.12053333333,8.3585
576.90,12.1826666667,11.3044,10.163,13.0006666667,9.75413333333,6.91086666667,11.8707333334,17.0016,14.946,9.13913333334,8.34946666666
577.24,12.2512666666,11.3784,10.2294666667,13.0785333333,9.81180000001,6.96926666667,11.9356666667,17.0456666667,14.9989333333,9.216,8.39773333333
577.58,12.2738,11.4628666666,10.2788666667,13.1363333334,9.8362,7.0136,12.0062,17.0901333333,15.0516,9.27706666667,8.44756666667
577.92,12.24,11.4586666667,10.2711333333,13.1214,9.80306666667,6.99493333333,11.9806666667,17.0686,15.0135333333,9.27686666667,8.43659999999
578.26,12.2780666667,11.5237333333,10.3124666667,13.1700666667,9.83546666669,7.0132,12.0257333334,17.1032666667,15.0630666667,9.33906666666,8.47046666667
578.60,12.2588666667,11.5742,10.3602666667,13.1928,9.83119999999,7.01866666667,12.0370666667,17.1009333333,15.0618,9.39313333333,8.47149999999
578.94,12.26,11.606,10.3842666667,13.2067333333,9.81153333332,6.99893333333,12.0007333334,17.0891333333,15.0566666667,9.39346666667,8.44916666667
579.28,12.2712,11.6651333333,10.4386666667,13.2507333333,9.81920000001,7.00873333333,12.0110666667,17.1202,15.0892,9.4472,8.46996666667
579.61,12.2606,11.7075333333,10.4525333333,13.2883333333,9.80906666665,7.01826666667,12.0145333333,17.1134666667,15.0740666667,9.472,8.49953333333
579.95,12.2604666666,11.7504666667,10.5081333333,13.351,9.80920000001,7.01973333333,12.0530666667,17.1284,15.1022,9.51133333333,8.52533333334
580.29,12.2646,11.8215333333,10.5888,13.4268,9.8598,7.072,12.1008666667,17.1800666667,15.1476,9.59046666666,8.58183333333
580.63,12.2858,11.8828666667,10.6708,13.4802666667,9.89166666665,7.10046666667,12.1262,17.2037333333,15.1548666667,9.68599999999,8.65273333334
580.97,12.2234666667,11.8772,10.6598666667,13.4596666667,9.84840000002,7.0536,12.092,17.1722666667,15.1102666667,9.6714,8.61093333333
581.31,12.1621333333,11.8384666667,10.6350666667,13.4347333333,9.79180000001,6.9908,12.0337333333,17.1086666667,15.0288,9.64026666667,8.55526666667
581.65,12.1467333333,11.8682666667,10.6308,13.4420666667,9.77073333334,6.967,12.0243333333,17.0718,15.0180666667,9.64193333335,8.5309
581.98,12.1138,11.8721333333,10.6483333333,13.47,9.76746666666,6.95,12.0016,17.0210666666,15.0020666667,9.65580000001,8.5339
582.32,12.0688,11.8359333333,10.6083333333,13.4428,9.6934,6.9012,11.9205333333,16.935,14.9474666667,9.62593333332,8.48186666667
582.66,12.0625333333,11.8536666667,10.6261333333,13.4948,9.71833333335,6.9244,11.9488,16.9430666667,14.9604,9.66893333334,8.48633333333
583.00,12.0488666667,11.8572,10.6410666667,13.5344,9.73739999999,6.92353333333,11.9618666667,16.9082666667,14.9196,9.67406666668,8.4678
583.34,12.0133333333,11.8578,10.6272666667,13.5002,9.70366666667,6.88333333333,11.9002666667,16.8632666667,14.8666,9.66526666668,8.43570000001
583.68,11.9264666667,11.7965333334,10.5640666667,13.43,9.60733333334,6.8178,11.8038666667,16.7716666667,14.7693333334,9.64306666667,8.35966666667
584.01,11.963,11.8475333333,10.5828666667,13.473,9.61459999999,6.85173333333,11.8396666667,16.7692,14.7965333333,9.70566666666,8.37833333333
584.35,11.9509333333,11.8693333333,10.5773333333,13.4750666667,9.59086666666,6.83206666667,11.8253333333,16.7704,14.7891333333,9.67640000001,8.35693333333
584.69,12.0001333333,11.961,10.6801333333,13.5808,9.65600000001,6.91666666667,11.8798,16.8540666667,14.8642,9.77893333334,8.42229999999
585.03,12.0961333333,12.1037333333,10.8077333333,13.7258,9.75053333333,7.0032,11.9584666667,16.9298,14.9504,9.90159999999,8.5305
585.37,12.1263333333,12.1718666667,10.8859333333,13.7798,9.76899999999,7.0372,11.9746,16.9568666667,14.9781333333,9.9696,8.55776666667
585.70,12.1916666667,12.2716,10.9821333333,13.8538666667,9.80199999999,7.097,12.0453333333,17.0473333333,15.0252666667,10.0725333333,8.60756666666
586.04,12.2002,12.3205333333,11.0376666667,13.93,9.81839999999,7.10246666667,12.0904,17.0930666667,15.0437333333,10.1092,8.62666666667
586.38,12.1920666667,12.3715333333,11.0612,13.9428,9.79366666668,7.09246666667,12.0974666667,17.0690666667,15.0166666667,10.1422,8.62656666667
586.72,12.3002,12.5289333333,11.2228666667,14.0618,9.8984,7.18686666667,12.2196666667,17.1932,15.1482666667,10.3066,8.74846666667
587.06,12.3304,12.5759333333,11.2696,14.1263333333,9.89653333333,7.22533333333,12.2324666667,17.2122,15.1758,10.3600666667,8.76976666667
587.39,12.4141333333,12.7053333333,11.3852,14.2462666667,9.99473333335,7.31166666667,12.3106666667,17.2811333333,15.2842,10.442,8.85176666666
587.73,12.341,12.6836,11.3527333333,14.2218666667,9.92713333335,7.26033333333,12.2520666667,17.199,15.2049333333,10.387,8.79829999999
588.07,12.2988,12.6942666667,11.3551333333,14.2203333333,9.8786,7.21446666667,12.2288666667,17.1522,15.1864,10.4144,8.77493333333
588.41,12.2555333333,12.6923333333,11.3642666667,14.1968666667,9.83353333335,7.1714,12.1847333333,17.0775333333,15.1270666667,10.4034,8.73426666666
588.74,12.2378,12.7206,11.3954,14.2152,9.8396,7.16546666667,12.1889333333,17.0835333334,15.1173333333,10.4258,8.73880000001
589.08,12.2084666667,12.7039333333,11.3930666667,14.2296666667,9.8226,7.14673333333,12.1625333333,17.1033333333,15.0648,10.4244666667,8.72369999999
589.42,12.1722,12.6916666667,11.3802666667,14.2438666667,9.77973333333,7.11826666667,12.1257333333,17.0622,15.0578666667,10.4098,8.70293333334
589.76,12.1701333334,12.7448,11.4088,14.2776666667,9.80126666668,7.13113333333,12.1016,17.0604666667,15.0608666666,10.4436,8.71723333333
590.09,12.2078666667,12.8112666667,11.4656666666,14.3383333333,9.83226666666,7.12846666667,12.1196666667,17.0914666667,15.0951333333,10.5036,8.74323333333
590.43,12.0907333333,12.7257333333,11.3723333333,14.2921333333,9.71626666667,7.0374,12.0126,16.9783333333,14.9842,10.4122666667,8.6461
590.77,12.1019333333,12.7749333333,11.4234,14.3584,9.75260000001,7.0542,12.0656,16.9999333333,15.001,10.4856666667,8.66459999999
591.11,12.0782,12.7858,11.429,14.3674666667,9.72966666667,7.00986666667,12.0446,16.9794,14.9636666667,10.4895333333,8.64213333333
591.44,12.1226,12.8602666667,11.5366666667,14.4334,9.77086666667,7.04066666667,12.0646,17.033,15.0162666667,10.5704666667,8.67736666667
591.78,12.1931333333,12.9318,11.621,14.5379333333,9.85246666667,7.10906666667,12.1141333333,17.0874,15.0622,10.6558,8.72633333334
