wavelength,Back_CatHomf,Belly_CatHomf,Breast_CatHomf,Crissum_CatHomf,Crown_CatHomf,DorTail_CatHomf,Rump_CatHomf,Throat_CatHomf,WingTip_CatHomf
747.49,13.2021333333,24.1337333333,18.2678,27.0734,12.1128666667,17.2178666667,13.2284666667,16.6141333333,14.6195333333
747.81,13.5184,24.1666,17.7249333333,27.4734666667,11.9312,16.9708666667,13.2803333333,16.6536,14.5634666667
748.12,13.3604,24.3137333333,17.5118,27.8432,11.9134666667,16.6195333333,13.6173333333,16.5517333333,14.645
748.44,13.1044666667,23.8384,17.1717333333,27.7574,11.6094,16.4444666667,13.2793333333,16.2020666667,14.7474
748.75,13.67,24.3636,17.5892666667,28.4442666667,11.9326666667,17.0774,13.5890666667,16.7272666667,15.2728
749.07,12.7913333333,23.3062,16.3957333333,27.1815333333,10.9621333333,16.1111333333,12.6558666667,15.8264666666,14.7018
749.38,12.8174666667,23.3131333333,16.3883333333,27.1556,10.9300666667,16.1440666667,12.8174666667,15.9810666667,14.5417333333
749.70,12.4643333333,23.0142666667,15.8724666667,27.0334,10.5771333333,15.6416666667,12.6817333333,15.8044666667,13.9714666667
750.01,12.8027333333,23.2788,15.9999333333,27.7415333333,11.1293333333,15.8911333333,13.0068,16.2039333333,14.762
750.33,13.1020666667,23.4694,16.1496,28.0816,11.3605333334,16.2040666667,13.2925333334,16.3810666667,15.2924666667
750.64,13.9355333333,24.0794,16.7968,28.857,12.3067333333,16.8787333333,13.7302,17.6318,15.7700666667
750.96,14.0148,23.4764,17.1096,28.6569333333,12.447,16.5233333333,13.783,17.4912666667,16.0325333333
751.27,14.2510666667,23.5492,17.3954,28.745,12.915,16.5992666667,13.9272,17.9083333333,16.1268
751.59,14.4850666667,23.7803333333,17.9132666667,28.8753333333,13.1436,17.0866666667,14.2142,17.981,16.1788666666
751.90,15.0469333333,24.3106,18.2998666667,29.0494666667,13.7752666667,17.2958666667,14.9532,18.6613333333,16.5862666667
752.22,15.4273333333,24.4136,18.2372666667,29.0922,14.1020666667,17.389,15.1755333333,18.8202666667,17.0840666667
752.53,16.4112666667,25.1734666667,19.3188,30.203,15.3503333333,18.5330666667,16.4373333333,19.8559333333,18.0484666667
752.85,16.4628,25.4832,19.0401333333,30.217,15.3451333333,18.33,16.3708666667,19.6449333333,18.0408666667
753.16,16.6075333333,25.2334666667,19.2768,30.0066666667,15.5292666667,18.2904666667,16.476,19.4739333333,17.9618666667
753.47,16.1887333333,24.9402666667,19.2032,29.6946,15.3519333333,17.7024,16.0558,18.8846,17.4502666667
753.79,15.2150666667,24.0726,18.5617333333,28.7232,14.3682666667,16.5188,15.2822666667,17.9838666667,16.4111333333
754.10,14.8708666667,23.3134,18.1443333333,27.886,13.6779333333,15.9574666667,15.1889333333,17.1902,15.8117333333
754.42,15.2778666667,23.8226666667,18.2541333333,28.3466666667,14.0875333333,16.1375333333,15.4762,17.7116666667,16.2434666667
754.73,15.4859333333,23.8616,18.6824666667,28.8062666667,14.3639333333,16.6864,15.8252666667,17.9909333333,16.7514
755.05,15.2980666667,23.6935333333,18.6771333333,28.4872,14.2632,16.4243333334,15.3896666667,17.9568666667,16.4374
755.36,14.7722666667,23.2872,18.4158666667,27.9604,14.0329333333,15.9868666667,15.1155333333,17.3466,15.736
755.67,14.6320666667,23.2206,18.5288666667,27.9125333333,13.8502666667,15.9179333333,15.3479333333,16.9914666667,15.4936666667
755.99,14.7658,23.5608,18.8085333333,27.8580666667,13.7216,15.8634,15.2208,17.028,15.6092
756.30,15.0898,23.2869333333,19.4809333333,28.1437333333,14.4644,16.4470666667,15.9813333333,17.8042666667,16.1942
756.62,15.5912,23.674,19.5991333333,28.2832,14.4020666667,16.7666666667,16.2322666667,18.2097333334,16.2858666667
756.93,16.2266666667,24.0133333333,19.76,28.7733333333,14.5733333333,17.3733333333,16.7733333333,18.6,16.52
757.24,16.5323333333,24.4220666667,19.9328,29.2878,15.0134666667,18.1048666667,17.0967333333,18.9112,16.7339333333
757.56,15.8774666667,24.3129333333,19.6054,29.0475333333,14.4082,17.7142666667,16.4761333334,18.517,16.7755333333
757.87,15.4115333333,23.9541333333,19.4466666667,28.637,14.0216,17.8406,16.1673333333,18.3266666667,16.4912666667
758.18,15.2439333333,23.9174666667,19.2852666667,28.165,13.9794666667,17.8419333333,16.3161333333,18.1856,16.3711333333
758.50,15.7489333333,24.0621333333,19.1227333333,28.4344666667,13.9541333333,17.9757333333,16.815,18.2455333333,16.5315333333
758.81,16.2887333333,24.1296,19.2848,28.8799333333,14.0891333333,18.4749333333,16.9636,18.5291333333,17.2199333333
759.13,16.7534,24.1549333333,19.6525333333,29.1248666667,14.4421333333,18.9978666667,16.8469333333,19.0914666667,17.475
759.44,17.1146666667,24.361,19.539,29.1304666667,14.5586,18.9327333333,17.0750666667,19.3148,17.4834
759.75,17.6432666667,24.8178,19.1927333333,29.0104666667,14.5314,18.4896666666,16.9791333333,19.3619333333,17.2916666667
760.07,17.4180666667,25.228,19.7046666667,29.621,14.9132,18.6642,17.2254666667,19.8588,17.9960666667
760.38,17.6100666667,25.3584666667,19.736,29.5974666667,15.2326666666,18.5912666666,17.2579333333,20.1886666667,18.4527333333
760.69,17.8184,25.582,20.4143333333,29.9084666667,15.8074,18.8300666667,17.6721333333,20.5848666667,19.1468
761.01,18.1292,25.6128666667,20.6513333333,30.1362,16.4357333333,18.9462,17.9869333333,20.8406666667,19.3369333333
761.32,17.8658,25.5079333333,20.436,29.8105333333,16.2824,18.5886,17.9115333333,20.6196666667,18.9788
761.63,18.1818,25.9034666667,20.7857333333,30.1346,16.3748666667,18.2941333333,18.0360666667,20.763,19.1133333333
761.94,17.3508,25.3529333333,20.4344,29.4245333333,15.6895333333,17.7306666667,17.0575333333,19.8913333333,18.5994666667
762.26,16.6772666667,25.0524666667,20.241,28.8364666667,15.0943333333,17.1908,16.5724,19.2767333333,17.8930666667
762.57,16.3144,25.023,20.0612666667,28.7596,14.8648,16.7942666667,16.4064,18.8668,17.7232666667
762.88,15.5822666667,24.4379333333,19.5901333333,28.6757333333,14.3628666667,16.3717333333,16.0719333333,18.1710666667,17.2014666667
763.20,15.2831333333,24.1753333333,19.5076,28.5868666667,14.0719333333,16.3466666667,15.6966666667,17.8040666667,17.0458
763.51,15.6862666667,24.2548,19.5296,28.4999333334,14.1472,16.7156,15.7451333333,17.7157333333,17.0489333333
763.82,15.1488666667,23.9239333333,19.3364,28.1015333333,13.7139333333,16.4568,15.5687333333,17.1986,16.6033333333
764.14,14.6428,23.5715333333,18.6011333333,27.5495333333,12.8274666667,15.8928666667,15.1587333333,16.8551333333,15.9326
764.45,14.8262,24.0544666667,18.7997333333,27.9373333333,13.0207333333,16.3892666667,15.6328666667,17.3071333334,16.2078666667
764.76,15.0392,23.9938,18.7313333333,28.1122,13.0212666667,16.4952,15.8192,17.2754,16.2768666667
765.07,14.6007333333,23.7806666667,18.4452666667,27.7849333333,12.822,16.5175333333,15.442,16.7198666667,15.8572666667
765.39,14.5608,23.8850666667,18.2095333333,27.8153333333,13.1192666667,16.2386,15.7656666667,16.7567333334,15.8670666667
765.70,14.1888666667,23.6718666667,17.4808666667,27.7599333333,12.751,16.0547333333,15.4962666667,16.6607333333,15.8288
766.01,13.698,22.8932,16.5785333333,26.7799333333,12.0377333333,15.4591333333,14.8931333333,15.9496666667,15.2954666667
766.32,13.5342,22.6506666667,16.198,26.1313333333,11.874,15.435,14.4711333333,16.0375333333,15.1138666667
766.64,13.3755333333,22.4332,16.1182,26.0338,11.6316,15.4992,14.6272,16.1462,15.3305333333
766.95,12.5000666667,21.6964,15.2381333333,25.4612666666,10.8780666667,14.2559333333,13.7648666667,15.1042,14.5087333333
767.26,12.4840666667,21.8588666667,14.8556666667,25.705,10.6089333333,14.0865333333,13.5258,14.7916,14.6475333333
767.57,14.0463333333,23.2172,16.3516,26.8822666667,12.0066,14.7595333333,14.5274666667,16.0530666667,15.8540666667
767.88,12.9177333334,21.8700666667,15.0302666667,25.3852666667,10.5974666667,12.987,12.6926666667,14.6493333333,14.7531333333
768.20,12.8428,22.5613333333,15.4588,25.9400666667,10.6812,12.9882666667,12.9700666666,14.6774,15.2951333333
768.51,12.6534666667,21.6619333333,15.1086666667,25.7602,10.0660666667,12.1056666667,12.2947333333,14.2775333333,14.9008666667
768.82,12.8379333333,22.0571333333,15.7332666667,25.7524,10.2476,13.2,12.2667333333,14.9143333333,15.3905333333
769.13,13.2762,22.6094666667,16.0952,26.0953333333,11.0476666667,13.1048666667,12.5144,15.2571333333,15.5238
769.44,13.7513333333,23.7987333333,17.3789333333,26.9136666667,12.0986,13.7321333334,13.4472666667,16.4102666667,15.7264666667
769.76,14.7003333333,24.7378666667,18.2771333333,27.8464,12.9400666667,14.3070666667,14.5692,17.0224,16.1984666667
770.07,14.8042,25.3486666667,18.6818666667,28.3285333333,13.7727333333,14.3649333333,14.8616666667,17.3064666667,15.9694666667
770.38,14.8062,25.1744666667,19.031,28.3527333333,14.0502666667,14.8448666667,15.0192,18.1396,16.4536
770.69,14.8790666667,24.4058,19.3237333333,28.2126666667,14.2802666667,14.6474,14.7632,18.3382,16.2704
771.00,13.1202,22.1900666667,17.5194,26.2985333333,12.7906666667,13.3139333333,12.8295333333,16.1628666667,14.8837333333
771.32,14.3274666667,23.6648,19.3178,27.4658666666,13.8791333333,14.4833333333,13.9181333334,17.4074,15.8674666667
771.63,13.3529333333,22.5170666667,18.8594,26.6271333333,13.5299333333,13.7266,12.5073333333,16.7156666667,14.8081333333
771.94,12.8612666667,22.812,18.7610666667,26.0372666667,14.1984666667,13.9232666667,12.2123333333,17.168,14.7491333333
772.25,13.766,23.2250666667,19.5477333333,26.7648,14.7491333333,13.8838666667,12.9006666667,17.758,15.2997333333
772.56,12.5948,21.8667333334,19.3026,25.9896666667,13.9282,13.0052,12.2051333333,16.6154666667,14.7896666667
772.87,11.1324,19.9786,17.9487333333,24.2948,12.094,11.9658,10.5556,15.406,13.9528666667
773.18,10.0334666667,18.7738,17.8372666667,23.1660666667,11.3710666667,10.7023333333,9.43140000001,14.6488,13.9130666667
773.50,11.1920666667,20.0882666667,18.8079333334,24.0176,11.9866666667,12.34,10.7946666667,15.7836666667,15.4746
773.81,11.9562,20.9398,19.4317333333,24.3279333333,12.4152666667,13.0928,11.1476,16.1967333333,15.8032666667
774.12,10.5049333333,20.2468,18.4511333333,22.9630666667,11.2906666667,12.4805333333,9.71953333333,14.523,14.4782666667
774.43,10.3982,21.0694,19.5677333333,23.7314666667,11.6496666667,12.9011333333,9.8066,14.9033333333,14.7667333333
774.74,9.19866666666,20.395,17.8629333333,22.9267333333,10.755,12.5668,9.22179999999,14.0533333333,13.8212666667
775.05,9.60093333333,21.0798,18.0752,23.2394666667,10.7511333333,13.0283333333,9.13146666667,14.7886666667,14.7652666667
775.36,8.7032,20.0727333333,16.8242666667,22.8605333333,8.67886666667,11.8544,7.85453333334,13.4788,13.9394
775.67,7.83566666666,19.3780666667,16.0697333333,22.4876666667,8.05953333335,11.9652666667,7.23873333334,13.2836,13.184
775.98,7.29326666667,19.173,15.0376,21.228,7.09259999999,11.7544,6.59153333334,13.1329333333,12.0802666667
776.30,7.1586,19.3602,14.6862,20.6886,7.3308,11.2914,6.6912,12.8904,12.2262
776.61,8.06246666666,20.0,15.3309333333,21.5644,8.49560000001,12.8519333333,7.65333333333,14.1034666667,13.1406666667
776.92,5.46366666667,17.1930666666,13.4586,19.2982,6.14039999999,10.0752666667,3.80953333333,11.6792,10.2004666667
777.23,3.15666666667,15.6060666667,12.1970666667,18.005,4.62113333333,8.05553333333,2.37373333333,9.67166666668,7.97979999999
777.54,2.45613333333,14.7118666667,12.2806666667,17.9699333333,4.41093333333,7.64413333333,2.6064,10.3510666667,7.24306666666
777.85,4.65453333333,16.1212666667,13.5272666667,19.103,6.52126666667,9.11513333334,4.8244,12.3395333333,8.94546666665
778.16,5.38653333333,16.6183333333,15.0723333333,20.2416,7.70520000001,9.46853333333,5.09659999999,12.7294666667,9.7342
778.47,7.58533333333,17.9504666667,17.1495333333,21.3191333333,9.7056,11.1424666667,7.84466666666,14.3227333333,11.1896666667
778.78,8.32173333333,18.6013333333,18.6014666667,22.2376666666,10.5594666667,11.9115333333,8.95106666667,15.1981333333,12.0979333333
779.09,9.52706666667,19.3311333333,19.6541333333,22.6296,11.1188,12.9412,9.71166666667,15.5017333333,12.9182666667
779.40,11.1484666667,20.6465333333,21.3155333333,24.1248666667,12.7536,13.9354666667,11.6164666667,16.4771333333,14.8272
779.71,14.2163333333,23.267,24.2604,27.4393333333,15.916,17.2407333333,14.8124,18.9624666667,17.3288666667
780.02,14.3275333333,23.7738666667,24.3841333333,27.7516666667,15.7287333333,17.0621333333,14.5536,18.8473333333,16.9264666667
780.33,14.2856666667,24.1270666667,24.1949333334,27.7098,15.5102,17.2336666667,15.2608,18.4580666667,16.8482
780.64,15.5931333333,25.0847333333,24.5875333333,28.0906,15.8418,17.8305333333,16.0450666667,19.7966,18.2146
780.95,17.9758666667,27.5027333333,26.0946666667,29.1309333333,17.4038,19.1639333333,17.6676666667,21.2761333333,20.22
781.26,16.7696,26.7813333333,25.4065333333,28.2245333333,15.9678,18.8086,16.8383333333,20.1830666667,19.6792666667
781.57,16.6782666667,26.0438666667,24.7750666667,27.0358666667,14.8789333333,18.1314666667,16.8857333333,19.8154,19.654
781.88,15.8684666667,25.5869333333,23.7089333333,26.2205333333,14.2958666667,17.5117333333,15.7277333333,18.8262666667,19.3192
782.19,16.2514,26.1921333333,23.535,26.2635333334,15.0888666667,18.3867333333,16.2514666667,19.3118666667,19.9526
782.50,14.1818,25.0181333333,22.3758,25.4302666667,14.3514666667,16.7999333333,15.0546,18.2788,18.6182
782.81,14.9372666667,25.539,22.9072666667,26.015,15.0876666667,17.4936666667,15.0877333333,19.4234666667,18.8720666667
783.12,11.4888666667,23.0303333333,20.448,23.4783333333,11.6206,13.7022,11.6994666667,17.365,16.2318666667
783.43,8.21519999999,19.3176,17.0865333333,20.2624666667,8.66146666667,10.2624,8.84513333333,14.3307333333,13.0709333333
783.74,8.41133333333,19.2187333333,17.2395333333,20.5991333333,8.77613333334,10.4688,9.34893333332,15.3907333334,13.6719333334
784.05,7.54666666667,19.12,16.8266666666,20.5866666667,8.50666666667,10.2666666667,9.20000000001,15.4133333333,13.1733333333
784.36,6.2222,18.1667333333,15.9166,20.0278,7.25,9.72226666665,8.02773333334,14.7222666667,12.7778
784.67,5.84393333333,17.4184,14.9219333334,20.1417333333,6.86533333333,8.45406666667,7.40433333333,14.4964,11.5460666667
784.98,5.75093333333,18.1973333333,14.9928,21.2304,7.0672,9.09873333333,8.21159999999,15.05,11.7024666667
785.29,3.56933333333,16.2536,13.2449333333,19.6166666667,4.80833333334,6.81426666667,6.75513333333,14.1888,8.99720000001
785.60,3.4668,16.2665333333,13.2148666667,19.7332666667,3.94066666667,6.96293333333,6.84446666666,14.4594,8.56293333332
785.91,3.67813333333,15.6608666667,13.4196,19.1667333333,3.07473333333,6.83899999999,7.18393333333,14.8564,8.50566666667
786.22,2.2318,14.5636,12.7040666667,18.0544,1.45926666667,6.1802,6.18013333333,13.8769333333,6.75246666666
786.53,4.2278,15.7996666667,14.3903333333,19.8102666667,3.92953333333,8.618,7.80480000001,15.3388666667,7.91326666667
786.84,8.29933333334,20.8706666667,19.0476666667,23.7550666667,8.29920000001,13.1700666667,11.8639333333,19.3742,12.3265333333
787.14,9.93413333333,21.7918,20.1316666667,24.664,10.1976666667,13.834,12.8854,20.1054,13.2278666667
787.45,9.52013333333,21.0635333333,19.9999333333,24.3320666667,10.0390666667,13.3852,12.1919333333,19.3256,13.3075333333
787.76,8.74200000001,20.2075333334,19.2996666667,23.8652,9.44226666668,12.7626,11.8288,18.3399333333,12.2698
788.07,8.25746666667,19.697,18.4848,22.9798,8.66160000001,12.8534,11.0100666667,16.9444,11.6917333333
788.38,9.78093333333,20.3893333333,19.2213333333,23.4306666667,9.92693333333,13.8929333333,11.1436,17.1289333333,12.3843333334
788.69,10.8181333333,21.3920666667,20.7326,24.3224,10.7936666667,14.4078,11.7704666667,17.4358666667,12.9183333333
789.00,12.2261333333,22.285,22.3792666667,24.8292,12.9092666667,15.4768666667,12.8622666667,18.3745333333,14.1107333333
789.31,12.9047333333,22.8570666667,22.4762,25.7857333333,13.5237333333,16.2143333333,12.8094,18.2144,14.262
789.62,13.3332666667,23.0238,22.5000666667,25.9048666667,13.8571333333,16.5238666667,13.0,18.2380666667,14.6191333333
789.92,12.8904,22.5336,21.2298,24.6738,13.2594,15.7932,12.1524,17.4168,14.4894
790.23,11.7403333333,21.0294,18.9216,23.1372,11.8382666667,14.2892666667,10.7842666667,16.2256,12.7695333333
790.54,10.5792,20.7207333334,18.224,22.8314666667,10.9396,14.0798666667,9.52373333335,14.8004,12.278
790.85,10.8948666667,20.7782666667,18.1842,22.9054,11.5694,14.9157333333,10.402,14.8379333333,12.2697333333
791.16,10.8333333333,21.6406666667,18.5936666667,22.9946666667,12.8384666667,15.1302666667,10.6771333333,16.5104666667,12.8646666667
791.47,10.3321333333,21.5405333333,18.6188,22.8419333333,12.8552666667,15.0863333333,10.0664666667,16.6801333333,13.0412
791.78,9.07333333333,21.0512,18.1466666667,21.9086666667,11.8394666667,14.3015333333,9.62646666667,16.4316,12.2822666667
792.08,10.3466666667,21.8133333333,19.04,23.04,13.4133333333,16.6666666667,11.04,17.84,14.8
792.39,8.52013333333,20.4426,16.9018,21.9088,11.3692666667,15.325,9.40519999999,16.2932,13.3888
792.70,8.44826666667,21.1207333333,16.8964666667,22.2701333333,11.7242666667,15.1724,9.97126666667,17.0403333333,14.8850666667
793.01,8.64313333334,20.9144666667,16.2536666667,22.6254,11.5633333333,14.9262,9.82299999999,17.2272,14.8082
793.32,8.34073333334,21.6142,16.4724666667,23.4976666667,11.5694,15.2465333333,9.86560000001,17.0402666667,14.8281333333
793.62,8.94893333333,22.0119333333,17.2372666667,24.1140666667,11.5316,16.1261333333,10.3302,17.5975333333,16.6066666667
793.93,9.66226666667,22.3494,17.3568,23.9647333333,11.63,16.1526,10.837,18.4728,17.2686666667
794.24,11.1695333333,23.6258,18.1872,25.2924666667,12.3976666667,16.8713333333,11.5498,18.8013333333,18.2457333333
794.55,11.7749333333,23.2613333333,18.3261333333,25.9452,12.0635333333,17.5757333333,12.2077333333,17.9220666667,18.2108
794.86,12.9596666667,23.7356,19.5402666667,26.8964666667,12.7874666667,17.7298666667,14.1378666667,18.9654666667,18.7644
795.16,14.0585333333,23.6261333333,20.1394666667,27.364,14.505,18.7726,14.7000666667,19.6374,19.4421333333
795.47,12.5956666666,22.3263333333,17.9573333333,26.4680666666,12.5958,16.851,13.617,18.0992666667,17.22
795.78,13.1630666667,23.0354666667,18.6098666667,27.3191333333,13.4752,17.2480666667,14.5247333333,18.9787333333,17.2198666667
796.09,13.2217333333,22.5104,18.5496666667,27.1687333333,13.6401333333,17.2105333333,14.0864,19.0237333333,16.5131333333
796.40,16.4062666667,25.7552666667,22.2134666667,29.8698666667,17.0314,20.0781333333,17.2394666667,21.9533333334,20.3124666667
796.70,18.6770666667,27.6524,24.4359333333,31.9326,18.8327333333,21.6861333333,19.7666666667,24.2023333333,21.764
797.01,18.7530666667,27.8116666667,24.8092666667,32.7226,19.4147333333,22.0864666667,20.7888,23.8932666667,21.6794666667
797.32,19.5608666667,28.2945333333,25.8139333333,34.1344666667,20.7492666667,22.9716666667,22.1188666667,24.8578,21.9378
797.63,18.1697333333,27.3986,25.0980666667,32.8628666667,19.3726,21.3856666667,20.9411333333,24.1044,20.5230666667
797.93,16.9478666667,26.2382666667,24.3909333333,31.7805333333,18.0455333333,19.9464666667,19.3842,23.1324,19.3841333333
798.24,17.2451333333,27.0798666667,24.5179333333,32.1763333333,18.2093333333,20.5786,19.2838,23.5536,19.8622
798.55,14.5455333333,26.1473333333,23.0014,31.1688666667,16.1328,18.4992666667,17.2006,21.3853333333,17.4604
798.85,13.5102666667,26.2244,22.6843333333,30.9145333333,15.4277333333,18.4364666667,16.4897333333,20.8554666667,16.7550666667
799.16,13.0384,26.2242,22.5367333333,30.6195333333,15.3392666667,18.407,16.1946666667,19.6755333333,16.5782
799.47,12.2666666667,25.4814666667,21.6592,29.8074666667,14.2222,17.7775333333,15.4667333333,17.8961333333,15.4962666667
799.78,8.08573333333,22.6073333333,18.0528666667,27.6568,10.8910666667,14.8843333333,12.2112,14.6204666667,11.7162
800.08,6.56553333334,20.7745333333,15.8586,26.1616666667,9.56226666667,14.2760666667,10.6398,12.9629333333,10.6398
800.39,4.54046666666,19.6036,13.8379333333,24.6127333333,7.63966666666,12.3963333333,7.53153333334,12.0360666667,8.64853333333
800.70,5.5026,21.0581333333,14.3914666667,24.5856,7.30173333333,13.0864666667,7.26626666667,12.2046,10.441
801.00,4.88159999999,20.8744,13.5517333333,24.6993333333,6.44813333333,13.8796666667,6.41166666667,11.5118,10.6739333333
801.31,6.77546666667,22.7174666667,13.8406,26.0144666666,7.71746666667,17.0652,8.33339999999,13.1159333333,12.7174666667
801.62,5.77326666666,21.5118666667,12.8179333333,24.6392666667,6.66673333333,16.8040666667,8.00693333335,12.5087333333,12.4742
801.92,7.89726666666,22.9744,13.5384,26.0514,8.171,18.5984,10.1197333333,15.111,14.7008
802.23,7.67679999999,22.0201333333,13.0304666667,25.0842,8.21546666666,18.5520666666,10.1346666667,14.3771333333,15.0842
802.54,7.09000000001,21.7283333333,11.7813333333,24.8324,6.59606666665,17.8835333334,9.66486666667,14.1094,15.2028
802.84,6.77466666667,22.4504666667,12.1800666667,25.1170666667,7.56753333333,18.883,9.83773333334,15.0631333333,15.9640666667
803.15,4.64533333333,19.8937333333,10.3191333333,22.9431333333,5.63820000001,16.9502666667,7.69506666667,12.6595333333,13.3688
803.46,2.27106666667,18.2052,8.86446666667,22.0145333333,3.99253333333,14.5787333334,5.42120000001,10.8058,11.3918
803.76,2.75133333334,17.6720666667,10.0176,22.6808666667,5.04406666667,14.8501333333,6.52546666667,10.6524,11.2522
804.07,0.842466666673,15.9340666667,8.97439999999,22.4541333334,4.3222,13.6264,6.44680000001,9.70693333333,9.96339999999
804.38,4.01440000001,18.3871333333,13.2974,25.4479333333,7.84933333332,15.5196,10.4301333333,13.4409333333,12.9748666667
804.68,3.7992,18.2436666667,13.2258,25.8780666667,7.95706666665,13.4408,10.4660666667,13.405,12.1505333334
804.99,3.17833333333,17.9070666667,13.1007333333,26.2402,8.75966666665,12.2868,10.5426666667,12.9068666667,11.2790666667
805.30,3.48473333333,18.4848666667,14.0909333333,26.6666666667,10.1514666667,12.7272666667,11.0985333333,12.9924,11.8561333333
805.60,3.73006666667,19.6032,14.4048666667,28.135,10.9523333333,12.1429333333,10.873,13.4522,11.6667333333
805.91,4.35300000001,19.6862666667,15.7648,28.5489333333,11.8038666667,12.5099333333,10.5098666667,14.549,11.5686
806.21,6.58820000001,21.7254666667,17.6077333333,29.6862666667,12.8234,13.5293333333,11.7254666667,16.0784666667,13.0589333333
806.52,10.4598666667,25.1724666667,20.7663333333,32.5670666667,15.9387333333,16.2836,15.1724,18.774,16.8965333333
806.83,10.019,24.4570666667,20.2666,31.5048,14.8952,16.2284666667,15.6189333333,17.7142666667,17.2571333333
807.13,8.46613333333,24.3762,18.9774,30.4703333333,12.4334,15.2146,14.1511333333,16.5643333333,15.9508666667
807.44,6.29166666667,22.9166666667,17.0,28.5833333333,9.66666666667,13.875,11.4583333333,14.625,14.2916666667
807.74,4.51753333334,21.7106666667,13.9912666667,26.7981333334,7.41213333334,13.5526,9.3858,12.1491333333,12.3684
808.05,7.56640000001,22.9856,17.014,27.28,9.97940000001,16.0734666667,11.6971333333,13.6604666666,14.642
808.35,9.78046666666,24.7506,18.0039333333,28.4630666667,10.4591333333,17.0857333333,12.0158,14.7704666667,15.8083333333
808.66,10.8032666667,26.2649333333,19.1165333333,29.0362666667,11.4457333333,18.1124666667,12.8514,15.9437333333,16.4658666667
808.97,15.7198,29.5454,23.9014666667,32.4620666666,15.0756666667,21.8183333333,17.2348666667,19.6968666667,20.2273333333
809.27,17.7154,31.91,26.4043333333,34.1572666667,17.6404,24.9063333333,19.8876,21.5355333333,23.9325333333
809.58,17.3947333333,31.8774,26.0919333333,34.4444666667,18.0843333333,24.4061333333,20.3448,21.1878,24.4061333333
809.88,16.1177333333,31.2942,24.1177333333,33.3333333333,16.5491333333,23.5294,18.196,20.0,22.5098
810.19,19.6145333333,34.7592666667,26.8978,35.2987333333,20.0769333333,26.6280666667,20.9633333333,23.0444,25.0867333333
810.49,22.912,38.3909333334,29.6551333333,37.0115333333,23.0652,29.0804666667,24.138,25.4022666667,28.1992
810.80,26.2499333333,41.856,32.8788666667,39.6969333333,27.3484666667,31.1364,27.8028666667,28.9773333333,30.7198666667
811.10,26.2094666667,42.0571333333,32.9906,39.8856666667,28.0761333333,30.8952666667,28.0380666667,29.3714666666,31.0476
811.41,24.4161333333,42.7176,31.6348666667,40.1698666667,27.1762,30.7006,27.2611333333,28.5351333333,29.9787333333
811.71,22.5378,41.9783333333,30.4946,38.7526,26.3227333333,29.8494,27.4408,27.8278666667,29.4624
812.02,23.2882,42.5225333333,30.3154,39.2343333333,25.4054666667,30.1802,28.7387333333,27.8378,30.2252666666
812.32,20.2416,41.5458,27.7294666667,36.9565333333,22.8502,27.5363333333,26.9565333333,26.6666666667,28.0675333333
812.63,16.8346,36.7867333333,23.1175333333,32.9017333333,19.3764666667,21.5826666667,23.9328,23.3574,23.4531333333
812.93,18.023,37.3792666667,24.1379333333,34.4827333333,20.1839333333,22.6667333333,24.7356666667,24.6436,23.6320666667
813.24,18.4870666667,37.6359333333,25.1537333333,34.8936,20.8511333333,22.6478666667,26.1465333333,25.6738,24.3498666667
813.54,15.6974666667,35.13,22.6950666667,33.286,18.1560666667,19.1962,23.2624,23.1677333334,21.2766
813.85,12.9550666667,31.8676666667,20.2364,32.2458666667,15.8866,17.2576666667,21.5129333333,21.0400666667,19.1962
814.15,7.77786666665,26.4250666667,15.0242,27.2464,9.90326666665,12.9950666667,15.6521333333,15.7004,14.3479333333
814.46,8.33319999999,26.2037333333,16.574,27.5462,9.95373333335,12.6389333333,14.9074666667,15.6482,14.1202666667
814.76,10.4698666667,26.3087333333,18.3445333333,28.4116,11.499,13.3781333333,15.5704666667,15.6151333333,16.4652666667
815.07,13.4614666667,27.3504,20.9827333333,31.1538,14.4444666667,16.9229333333,16.453,17.3931333333,19.4018
815.37,12.5926,26.4609333333,20.9876666667,30.9465333333,13.5390666666,17.0370666667,15.5144,16.6666,19.4238666667
815.68,14.0694666667,28.5070666667,22.8218666667,33.2515333333,15.8280666666,20.3270666667,17.6686,18.5274,23.231
815.98,15.4565333333,30.5307333333,24.7558,36.1358,17.1976,23.5244,19.2780666667,20.1697333333,25.3502666667
816.29,13.9110666667,30.1333333333,24.8444666667,35.3779333333,16.0889333333,24.2666,19.5999333333,20.2221333333,25.2888
816.59,13.2894666667,29.2544,24.8245333333,34.5174666667,15.307,23.9912,19.8685333333,19.7806666667,24.9561333333
816.89,15.6732666666,31.9206666667,27.9911333333,37.0421333333,16.4238,27.0641333334,21.7660666667,22.8257333333,28.7418
817.20,16.5823333333,32.8269333333,28.8187333334,37.4262666667,17.4684,28.1013333333,22.5739333333,24.4724666667,28.7764
817.50,19.8384,36.2424666667,31.9192,40.0000666667,20.7676666667,30.99,26.0202,27.3130666667,31.6363333333
817.81,19.7136,37.955,31.6972,40.4498666667,21.7994,32.3516666667,26.4620666667,28.2208,32.5970666667
818.11,22.564,41.4200666667,34.0433333333,43.1952,24.4576666667,35.1479333333,29.8224,32.1893333333,34.8718666667
