wavelength,Back_DubTaef,Belly_DubTaef,Breast_DubTaef,Crissum_DubTaef,Crown_DubTaef,DorTail_DubTaef,Patch10_DubTaef,Patch11_DubTaef,Rump_DubTaef,Throat_DubTaef,WingTip_DubTaef
348.18,9.48060000001,19.06,15.5455333333,9.6004,16.8241333333,6.34586666667,26.6735333333,7.46339999999,10.8961333333,3.91663333333,6.5412
348.54,9.27533333333,19.0496,15.4790666667,9.50006666667,16.7727333333,6.21626666666,26.5784666667,7.31506666666,10.7898666667,3.76533333333,6.37206666667
348.91,9.3264,19.1194333333,15.5243333333,9.55246666665,16.8696,6.3214,26.6174666667,7.42800000001,10.8908,3.81213333333,6.43813333333
349.27,9.25460000001,19.1903333333,15.4735333333,9.55886666666,16.7612,6.2462,26.5127333333,7.34920000001,10.9094,3.81716666667,6.41473333333
349.64,9.43906666667,19.5151333333,15.7856666667,9.84473333334,17.0062,6.44293333333,26.7605333333,7.59,11.1714,4.1516,6.67013333333
350.00,9.49953333333,19.7008666667,15.8344666667,9.92353333334,17.1480666667,6.51833333333,26.8847333333,7.75993333333,11.2955333333,4.26446666667,6.77233333333
350.37,9.43226666667,19.5711666667,15.7590666667,9.88366666667,17.0790666667,6.4844,26.811,7.6662,11.2552666667,4.1668,6.7092
350.73,9.53946666665,19.641,15.8877333333,9.9612,17.1926,6.51026666667,26.934,7.69759999999,11.3470666667,4.15773333333,6.8142
351.10,9.51613333333,19.6433,15.845,10.0148,17.202,6.42226666667,26.8362,7.64733333333,11.3004,4.12916666667,6.77886666667
351.46,9.61539999999,19.7307333333,15.8980666667,10.1486666667,17.1884,6.422,26.8342,7.74393333334,11.3182,4.1941,6.80266666667
351.83,9.8354,19.8957666667,16.1231333333,10.3438666667,17.4628,6.6052,27.0424,7.9212,11.4644666667,4.37356666667,6.97226666667
352.19,10.0702,20.0588333333,16.3373333333,10.5562666666,17.6628666666,6.77906666666,27.2876666667,8.18053333333,11.6761333333,4.55556666667,7.16126666667
352.55,10.2186666667,20.1877333333,16.4736,10.6644666667,17.7909333333,6.8338,27.4712,8.27026666666,11.7808,4.6405,7.2422
352.92,10.2218666667,20.1662666667,16.4680666667,10.7269333333,17.8120666667,6.80093333333,27.5268,8.29779999999,11.6840666667,4.64503333333,7.2182
353.28,10.2012,20.1383333333,16.4096666667,10.6329333333,17.8503333333,6.6404,27.6237333333,8.19973333333,11.5660666667,4.48276666667,6.99033333333
353.65,10.1046666667,20.1067333333,16.3592,10.5719333333,17.8091333333,6.50946666667,27.6098,8.1666,11.5025333333,4.34923333333,6.8592
354.01,10.1140666667,20.0415333333,16.3732,10.5926,17.8258,6.5294,27.5774666667,8.10813333333,11.4726666667,4.38153333333,6.80493333333
354.38,10.1883333333,20.1373666667,16.4277333333,10.6984,17.9226,6.55566666667,27.6868666667,8.18353333334,11.4912666667,4.45656666667,6.84946666667
354.74,10.2108666667,20.2416333333,16.5232666667,10.8104,18.0091333333,6.62113333333,27.7822666667,8.29533333333,11.5400666667,4.50663333333,6.92753333333
355.11,10.331,20.3708333333,16.6623333333,10.9498666667,18.1430666667,6.771,27.9232666667,8.50320000001,11.6800666667,4.61026666667,7.03313333333
355.47,10.3539333333,20.3634,16.7374,10.9858666667,18.2932666667,6.8798,28.0005333333,8.538,11.7517333333,4.66106666667,7.0846
355.83,10.2183333333,20.2102666667,16.6352666667,10.8053333333,18.2186,6.72953333333,27.9692,8.50820000001,11.6129333333,4.5038,6.95966666667
356.20,9.98533333334,19.9911333333,16.4439333333,10.575,18.0389333333,6.4652,27.8048,8.24146666667,11.3621333333,4.26483333333,6.724
356.56,9.85159999999,19.8521,16.2795333333,10.4707333333,17.8788,6.37533333333,27.6706,8.11073333333,11.2322,4.1013,6.59046666667
356.93,9.76933333333,19.7907333333,16.1954,10.3712,17.8039333333,6.31526666667,27.6164,8.02493333334,11.1552666667,3.97366666667,6.528
357.29,9.68133333333,19.7073666667,16.2180666667,10.3336,17.7403333333,6.28733333333,27.6576,7.98386666667,11.124,3.9119,6.5288
357.66,9.6392,19.6064666667,16.1748666667,10.3091333334,17.7102,6.25106666667,27.6125333333,7.88579999999,11.0444666667,3.82713333333,6.50506666667
358.02,9.4542,19.4202666667,15.9826666667,10.1112666667,17.4578,6.04226666667,27.5068666667,7.66486666667,10.8211333333,3.5603,6.2988
358.38,9.33586666667,19.2758666667,15.8527333333,9.93993333333,17.3993333333,5.89606666667,27.4424,7.53653333333,10.6805333333,3.3935,6.12506666667
358.75,9.14940000001,19.1193333333,15.6629333333,9.78973333335,17.2971333333,5.6802,27.3893333333,7.3466,10.5185333333,3.23973333333,5.89413333333
359.11,9.08286666667,19.0917333333,15.5899333333,9.69006666665,17.2762,5.5802,27.4547333333,7.24726666667,10.4538666667,3.1357,5.78446666667
359.48,9.08033333333,19.1284,15.5404666667,9.69346666667,17.2644,5.53253333333,27.4952666667,7.19106666666,10.4559333333,3.06866666667,5.72593333333
359.84,9.07693333333,19.126,15.5764,9.75266666667,17.2875333333,5.54726666667,27.5104666667,7.257,10.4921333333,3.1093,5.74133333333
360.20,9.10433333333,19.1663333333,15.569,9.83846666665,17.3558,5.5758,27.5508,7.30766666666,10.5564,3.10513333333,5.755
360.57,9.08193333333,19.1102,15.4920666667,9.80913333335,17.3164,5.50793333333,27.5265333333,7.25820000001,10.4859333333,3.05273333333,5.71553333333
360.93,9.07626666667,19.0302,15.4578666666,9.76946666667,17.2920666667,5.40513333333,27.5529333333,7.22539999999,10.451,3.0243,5.66106666666
361.29,9.1064,18.9959666667,15.4289333333,9.78833333333,17.3366,5.38446666667,27.5384666667,7.26060000001,10.4676,3.05476666667,5.6692
361.66,9.12653333334,18.9802666667,15.3964666666,9.73693333332,17.3564666667,5.3516,27.5807333333,7.28246666667,10.4577333333,3.02563333333,5.6296
362.02,9.32526666666,19.0938333333,15.5567333333,9.90666666667,17.6324,5.53133333333,27.7019333333,7.50273333333,10.6376666667,3.25366666667,5.77846666666
362.39,9.38033333333,19.1411666667,15.6212666667,9.98666666667,17.6781333333,5.58866666667,27.7780666667,7.5578,10.6353333333,3.28393333333,5.83393333333
362.75,9.50526666666,19.2398333334,15.7147333333,10.1142,17.7960666667,5.71866666667,27.89,7.67906666666,10.7455333333,3.37486666667,5.95993333333
363.11,9.586,19.1969333333,15.7798,10.1972,17.9162,5.76433333333,27.928,7.77293333333,10.7973333333,3.4403,6.0434
363.48,9.59813333334,19.1300333333,15.7914666667,10.1942,17.9509333333,5.7524,27.8732666666,7.85320000001,10.8020666667,3.47,6.07546666667
363.84,9.61553333333,19.1286666667,15.7210666666,10.2006666667,18.0115333333,5.7212,27.9293333333,7.78346666666,10.7834666666,3.4028,6.02133333333
364.20,9.65099999999,19.0788333334,15.7585333333,10.2097333333,18.0763333334,5.74726666667,27.9731333333,7.84313333334,10.7702666667,3.41843333333,6.03306666667
364.57,9.82066666667,19.2059666667,15.9605333333,10.3475333333,18.2966666667,5.87873333333,28.2331333333,8.06006666666,10.9339333333,3.58566666667,6.17933333333
364.93,10.0808666667,19.4353666667,16.2339333333,10.6138666667,18.6553333334,6.18313333333,28.5323333333,8.34386666666,11.2297333333,3.8364,6.41893333333
365.29,10.1407333333,19.5375666667,16.2708666667,10.7190666667,18.8020666667,6.29073333334,28.6740666667,8.4506,11.3252666667,3.92363333333,6.47613333333
365.66,10.2630666667,19.6250333333,16.368,10.8596,18.9581333333,6.4142,28.8591333333,8.59373333333,11.4373333333,4.06596666666,6.56846666667
366.02,10.273,19.6481,16.3548666667,10.9423333333,18.997,6.37133333333,28.9892666667,8.62379999999,11.4456666667,4.03913333333,6.5814
366.38,10.3573333333,19.6665666667,16.3886,11.0356,19.0840666667,6.4634,29.0207333334,8.71820000001,11.5858,4.11833333333,6.685
366.75,10.2726,19.4795333333,16.2517333333,10.8972,19.0277333333,6.3826,28.9512,8.658,11.4699333333,3.99446666667,6.52133333333
367.11,10.2889333333,19.4254,16.1558,10.8651333333,18.9484666667,6.36246666667,28.9169333333,8.62340000001,11.4526666667,3.96093333333,6.44853333333
367.47,10.2440666667,19.2843,16.0178666667,10.825,18.8771333333,6.3028,28.8931333333,8.56773333333,11.3516,3.88396666667,6.3804
367.84,10.2091333333,19.2033666667,15.9564666667,10.8299333333,18.8436,6.25133333333,28.8544,8.59973333333,11.3439333333,3.86456666667,6.3748
368.20,10.2922666667,19.2675333333,15.9749333333,10.8922,18.9107333333,6.3074,28.9536666667,8.66020000001,11.4528666667,3.91623333333,6.42126666667
368.56,10.3402666667,19.2207,15.9242,10.9439333333,18.9777333333,6.37213333333,28.9252,8.69493333333,11.4966,3.9413,6.41246666667
368.93,10.2438666667,19.0224333333,15.7240666667,10.8370666667,18.7942,6.2006,28.8348,8.6216,11.3614,3.80753333333,6.26806666667
369.29,10.2416,18.8789,15.6550666667,10.8009333333,18.7494,6.16413333333,28.8025333334,8.6066,11.3333333333,3.7511,6.27926666666
369.65,10.1765333333,18.74,15.5745333333,10.7890666666,18.6868666667,6.14746666667,28.6934,8.58466666666,11.2943333333,3.68983333333,6.23853333333
370.01,10.1147333333,18.6330666667,15.4772,10.7008,18.6662666667,6.1332,28.6384,8.53473333333,11.2586666667,3.6058,6.15753333334
370.38,10.1075333333,18.6078666667,15.4285333333,10.7306666667,18.7150666667,6.12293333334,28.7316,8.56733333333,11.2774666666,3.60933333333,6.13193333333
370.74,10.2164,18.618,15.4471333333,10.8394666667,18.7447333333,6.13793333333,28.7954666667,8.60573333334,11.3823333333,3.6955,6.18086666667
371.10,10.1298,18.5143,15.3682,10.8276666667,18.7797333333,6.07973333333,28.7950666667,8.57493333333,11.3968,3.63796666667,6.16006666667
371.46,10.0614,18.4306,15.268,10.8100666667,18.7762666667,5.98653333334,28.839,8.52973333333,11.4029333333,3.54026666667,6.06586666667
371.83,10.1392,18.3988333333,15.2351333333,10.8516666667,18.8672666667,6.0396,28.8998666667,8.5506,11.4396666667,3.59703333333,6.09406666667
372.19,10.1118666667,18.3201333333,15.1591333333,10.8763333333,18.9394,6.04353333333,28.9626666667,8.5384,11.4437333333,3.6168,6.08286666667
372.55,9.98173333335,18.1305666666,14.9909333333,10.7913333333,18.8636,5.8616,28.9118666667,8.42053333333,11.3408,3.46403333333,5.958
372.92,9.9244,18.024,14.8744666667,10.7531333333,18.8703333333,5.79726666667,28.8267333334,8.34373333333,11.2555333333,3.39753333333,5.89893333333
373.28,9.93266666667,17.9360666667,14.8567333333,10.7711333334,18.9635333333,5.80633333333,28.8656,8.31746666666,11.3084,3.3923,5.83333333333
373.64,9.98053333333,17.8485,14.7827333333,10.8146,19.0443333333,5.78093333333,28.972,8.33253333334,11.3354666667,3.4127,5.82766666667
374.00,9.95293333334,17.6822666667,14.6462666667,10.8016,18.9783333333,5.6876,28.9420666666,8.32873333334,11.2926666667,3.3316,5.7992
374.37,9.94793333334,17.5498,14.5211333333,10.7813333333,18.9912666667,5.6312,29.0330666667,8.32246666667,11.2529333333,3.28646666667,5.75686666667
374.73,9.96366666668,17.5095333333,14.4930666667,10.8279333333,19.1189333333,5.663,29.1427333333,8.36613333333,11.2645333333,3.29723333333,5.7976
375.09,10.096,17.5321,14.553,10.9959333333,19.2730666667,5.8318,29.3626,8.55193333334,11.3522,3.44246666667,5.94113333333
375.45,10.3025333333,17.6359,14.6987333333,11.1959333333,19.474,6.04913333333,29.5712666667,8.7666,11.5286,3.64103333333,6.131
375.81,10.2518666667,17.5015,14.6344,11.1922,19.4881333333,6.01853333333,29.6657333334,8.75940000001,11.5314666667,3.58333333333,6.13326666667
376.18,10.3314,17.4703333333,14.6128,11.2578,19.5397333333,6.06946666667,29.7455333333,8.87053333334,11.6061333333,3.64673333333,6.2218
376.54,10.4868,17.4934,14.6731333333,11.4284666667,19.7178666667,6.24373333334,29.9256666667,9.05733333333,11.7295333333,3.81063333333,6.35766666667
376.90,10.5598,17.4853333333,14.6904,11.5331333333,19.8169333333,6.36806666667,30.0407333333,9.15646666667,11.8332,3.8795,6.3982
377.26,10.527,17.3711,14.5085333333,11.5181333333,19.7194,6.3072,29.9804,9.18186666667,11.7242,3.83066666667,6.37606666667
377.63,10.5532,17.3367333333,14.4964666667,11.5516,19.7631333333,6.35353333333,29.9806666667,9.20993333334,11.7362666667,3.82656666667,6.40413333333
377.99,10.6765333333,17.3601,14.5324,11.6812,19.9389333333,6.4604,30.1322666667,9.33273333333,11.8744,3.958,6.487
378.35,10.7410666667,17.3004,14.5421333333,11.7437333333,19.9872666667,6.49246666667,30.1014666667,9.39540000001,11.9333333333,3.97973333333,6.5474
378.71,10.7616666667,17.2049,14.4047333333,11.7553333334,20.0062,6.4548,30.1014666666,9.38086666667,11.964,3.9382,6.5562
