wavelength,Back_LopPusm,Belly_LopPusm,Breast_LopPusm,Crissum_LopPusm,Crown_LopPusm,DorTail_LopPusm,Patch10_LopPusm,Patch11_LopPusm,Rump_LopPusm,Throat_LopPusm,WingTip_LopPusm
336.47,6.42373333334,12.9431666667,9.88512121212,19.8688666667,5.14953333333,4.6237,12.4864666667,32.6801333333,7.68626666667,0.400666666667,6.83336666667
336.84,6.05333333333,12.6306333333,9.55330909089,19.5654,4.82326666667,4.306,12.1256666667,32.5224666667,7.43413333333,-0.026266666666,6.59855555555
337.21,6.06253333333,12.6919,9.50493939395,19.6326,4.71613333334,4.28613333333,12.1099333333,32.4606,7.47606666667,-0.0465333333334,6.56988888889
337.57,6.2262,12.9621666667,9.75613333333,19.8249333333,4.80926666667,4.53296666667,12.3587333333,32.5114666667,7.5234,0.152866666666,6.74058888889
337.94,6.37686666667,13.2719666667,10.0591515151,20.0018666667,4.90773333333,4.73813333333,12.6070666667,32.8675333333,7.60933333334,0.295333333333,6.9862
338.31,6.41046666667,13.4248333333,10.1701757576,20.2106,5.07780000001,4.87923333333,12.8537333333,33.1887333333,7.65153333333,0.345866666667,7.15948888889
338.67,6.45933333333,13.5072,10.2180181818,20.3732,5.16513333334,4.97406666667,12.9202666667,33.3116,7.73873333333,0.382333333333,7.15328888889
339.04,6.37453333333,13.7834,10.2149636364,20.5915333333,5.25313333333,5.0708,13.0267333334,33.3258666667,7.828,0.384866666667,7.17913333333
339.40,6.3714,13.9418666667,10.3041212121,20.7688,5.40826666665,5.08496666667,13.0758666667,33.5224,7.92686666667,0.516733333333,7.14805555555
339.77,6.33133333333,13.9084666667,10.3618484849,20.8685333333,5.44313333333,5.17383333333,13.1495333333,33.6972666667,7.9366,0.636733333333,7.21024444445
340.14,6.8074,14.2877,10.7827151515,21.2981333333,5.89100000001,5.51713333333,13.5586,34.1564,8.3834,1.11873333333,7.54561111111
340.50,7.05993333334,14.6442666667,11.0577151515,21.6040666667,6.16220000001,5.67326666667,14.0466666666,34.4380666667,8.60299999999,1.39526666667,7.79223333333
340.87,7.38073333333,15.0573666667,11.4554424242,22.1008666667,6.42853333334,5.9749,14.5269333333,34.7649333333,8.87626666666,1.7024,7.99274444445
341.23,7.1656,14.9672,11.3133454545,21.9841333333,6.26673333333,5.8548,14.5109333333,34.7329333333,8.74986666667,1.5928,7.87625555555
341.60,7.22926666667,15.1030333333,11.3176060606,22.1506666667,6.37433333334,5.8585,14.6257333333,34.8453333333,8.97440000001,1.7738,7.93791111111
341.96,7.37333333333,15.3333333333,11.3942424242,22.2666666667,6.49833333335,5.9175,14.865,34.95,9.22000000001,1.84666666667,8.01555555555
342.33,7.4364,15.4414333333,11.4579818182,22.3206666667,6.36786666668,5.86733333333,14.8778666667,34.9088666667,9.36653333335,1.80866666667,8.00655555555
342.70,7.55593333333,15.5637666667,11.5441212121,22.4932666667,6.43880000001,5.8923,15.0505333333,35.1248,9.44459999999,1.83513333333,8.09541111111
343.06,7.55513333333,15.4494333333,11.5141151515,22.5126666667,6.39846666667,5.81966666667,15.069,35.2556,9.4056,1.76766666667,7.89008888889
343.43,7.8126,15.7052333333,11.7966969697,22.697,6.62113333334,6.02066666667,15.3363333333,35.5136666667,9.61306666667,2.04686666667,8.16431111111
343.79,8.10266666666,16.1288333333,12.1040060606,22.9648,6.83520000001,6.21393333333,15.6364666667,35.8604,9.86780000001,2.2474,8.38622222222
344.16,7.95546666667,16.0474,12.0189030303,22.8882,6.61326666666,6.0688,15.5886666667,35.7385333333,9.66200000001,2.0258,8.19025555555
344.52,8.02026666667,16.1615666667,12.1089575758,23.0691333333,6.61066666666,6.18663333333,15.5908666667,35.9679333333,9.7568,1.97286666667,8.2493
344.89,8.21059999999,16.2880333333,12.2314424242,23.2054666667,6.77233333332,6.3343,15.7892,36.0613333333,9.98053333333,2.32186666667,8.47786666667
345.25,8.41706666667,16.5499,12.4144666667,23.3582666667,6.96639999999,6.4507,15.9964,36.1580666667,10.0910666667,2.40606666667,8.58148888889
345.62,8.51973333334,16.7490666667,12.5906848485,23.4668,7.01826666667,6.62073333333,16.1363333333,36.3099333333,10.1539333333,2.4118,8.68101111111
345.99,8.29693333333,16.5078,12.4012363636,23.3435333333,6.77253333334,6.43236666667,15.9039333333,36.1081333333,9.93186666667,2.202,8.39970000001
346.35,8.3102,16.6086333333,12.4714242424,23.4664,6.86653333332,6.53126666667,16.0006,36.2105333334,9.971,2.2488,8.38452222222
346.72,8.34139999999,16.6694666667,12.5960787879,23.5389333333,6.87660000001,6.56383333333,16.0544666667,36.2382666666,10.0779333333,2.28386666667,8.46074444444
347.08,8.58940000001,16.9457333333,12.9095757576,23.8006,7.13693333335,6.6891,16.3816666666,36.373,10.4268,2.50573333333,8.83899999999
347.45,8.73246666667,17.2351333333,13.0693939394,24.1364,7.32793333334,6.90403333333,16.6739333333,36.5900666667,10.6569333334,2.701,9.02363333333
347.81,8.71553333333,17.2114333333,13.0912121212,24.1874,7.327,6.87493333333,16.6798,36.4008,10.7050666667,2.63693333333,8.986
348.18,8.81026666666,17.3596,13.1980242424,24.2798666667,7.423,6.93606666667,16.8122666667,36.4564666667,10.8468666667,2.69526666666,9.13781111111
348.54,8.70239999999,17.4206333333,13.1362363636,24.2527333333,7.31073333335,6.8572,16.8226,36.2533333333,10.8072666667,2.73306666667,9.09918888889
348.91,8.73133333334,17.6658,13.2812606061,24.4280666667,7.43666666666,6.9381,16.8849333333,36.5028,10.9367333333,2.684,9.13917777778
349.27,9.14493333334,18.0757,13.7168787879,24.918,7.9116,7.4317,17.3246,36.8694,11.3546666667,3.1792,9.58680000001
349.64,9.3906,18.2503,13.9609878788,25.1924666667,8.20620000001,7.5977,17.648,37.1639333333,11.5637333333,3.37306666667,9.77626666666
350.00,9.66113333332,18.5437666667,14.2343515152,25.4892666667,8.49373333333,7.82153333333,17.9287333333,37.4234,11.7422666667,3.6128,10.0491666667
350.37,9.84333333333,18.7396,14.4121212121,25.6524666667,8.71873333333,7.97586666667,18.1200666667,37.531,11.8938666667,3.86053333333,10.3133222222
350.73,10.1228,18.9931333333,14.6015575757,25.9386,8.9966,8.2173,18.3719333333,37.7478666667,12.0326,4.12866666667,10.4590666667
351.10,10.1692666667,19.2084666667,14.6816545454,26.0842,9.0334,8.32173333333,18.4965333334,37.881,12.0693333333,4.2298,10.5255888889
351.46,10.0390666667,19.1051,14.5674060606,25.9526,8.74813333333,8.11393333333,18.4296,37.7348666667,11.8533333333,3.98353333333,10.3734222222
351.83,10.0817333333,19.1829333333,14.6324727273,26.0040666667,8.8326,8.1592,18.5632,37.868,11.86,4.05033333333,10.3997666667
352.19,10.2315333333,19.3700666667,14.8658787879,26.2444,8.95546666666,8.29306666667,18.8828666666,38.2515333333,12.0111333333,4.17693333333,10.4367
352.55,10.4762,19.5552333333,15.1697757576,26.5162666667,9.24846666667,8.58156666667,19.1604666667,38.5264,12.2815333333,4.43526666667,10.6363666667
352.92,10.4343333333,19.5350666667,15.0543030303,26.4772666667,9.18953333333,8.4412,19.1476,38.4390666667,12.1925333333,4.29313333333,10.5704777778
353.28,10.1512,19.2969,14.8140121212,26.2821333333,8.91719999999,8.12396666667,19.0629333333,38.4190666667,11.9298,3.87526666667,10.2034666667
353.65,9.81893333333,19.0314333333,14.5636424242,26.0892,8.60626666668,7.79,18.7743333333,38.2662666666,11.6667333334,3.55506666667,9.84134444444
354.01,9.61106666666,18.9284,14.4423878788,26.0068,8.47079999999,7.5733,18.6864,38.1246666667,11.5576,3.387,9.70845555555
354.38,9.52393333333,18.9102666667,14.4133878788,25.9542666667,8.38346666665,7.49116666667,18.8046,38.1254,11.5567333333,3.3058,9.50116666666
354.74,9.1502,18.6528,14.1158787879,25.7232666667,7.99946666667,7.0021,18.5200666667,37.9184666667,11.258,2.9118,9.16086666666
355.11,8.9938,18.4676333333,13.9186909091,25.5443333333,7.82113333334,6.73183333333,18.4049333333,37.7564666667,11.0171333333,2.6978,8.85772222223
355.47,9.01259999999,18.5598,13.9490242424,25.6148666667,7.8728,6.6647,18.4306,37.9483333333,11.0922666667,2.661,8.80147777779
355.83,8.933,18.6298,13.9225636364,25.7031333333,7.73626666667,6.47,18.491,38.0844666667,11.0505333333,2.43366666667,8.64669999999
356.20,8.82153333333,18.5348,13.7845151515,25.6712,7.67353333333,6.32946666667,18.3952,37.9985333333,10.9309333333,2.32813333333,8.53565555556
356.56,8.79946666667,18.563,13.7398545455,25.6553333333,7.59553333333,6.17006666667,18.4433333333,38.1546666667,10.8305333333,2.16946666667,8.45928888889
356.93,8.83259999999,18.5205,13.885539394,25.7208666667,7.59559999999,6.1729,18.5536,38.2119333333,10.8028666667,2.25493333333,8.46328888888
357.29,8.81593333333,18.5861666667,13.9099090909,25.7480666666,7.58519999999,6.124,18.5091333333,38.1906,10.839,2.29966666667,8.43980000001
357.66,9.03693333333,18.8868,14.1421272727,25.9620666667,7.7988,6.257,18.7642,38.3605333333,11.0350666667,2.4618,8.67876666666
358.02,8.93920000001,18.8248333333,14.1029272727,25.8440666667,7.68106666667,6.09916666667,18.7623333333,38.3398,10.897,2.32633333333,8.45342222222
358.38,9.05339999999,18.9089333333,14.2163575757,26.0728666667,7.76246666667,6.096,18.8127333333,38.5534666666,10.9541333333,2.3538,8.59042222221
358.75,9.24293333333,19.1333,14.4696545454,26.2621333333,7.98300000001,6.2929,19.1112666667,38.7369333333,11.1492,2.58686666667,8.72893333333
359.11,9.20946666667,19.1966666667,14.5359090909,26.3828,7.96066666667,6.28426666667,19.2085333333,38.9182666666,11.1370666667,2.57246666667,8.67393333333
359.48,9.30253333333,19.2882,14.6484060606,26.5098,8.0896,6.3558,19.3484,38.9878,11.1740666667,2.6958,8.72130000001
359.84,9.42593333333,19.4399666667,14.8030424242,26.655,8.22639999999,6.50846666667,19.5866666667,39.1808666667,11.2922666667,2.9058,8.83623333333
360.20,9.53546666667,19.6612333333,14.9598424242,26.8398,8.31093333334,6.63043333333,19.8033333333,39.2836666667,11.4188666667,3.0362,8.92076666666
360.57,9.53500000001,19.777,15.0163636364,26.9563333333,8.37440000001,6.5741,19.9789333333,39.3146,11.4683333333,3.1004,8.89511111111
360.93,9.54146666665,19.931,14.9909272727,27.0668,8.39913333332,6.5321,20.1746666667,39.4456666667,11.5286666667,3.10206666667,8.91993333333
361.29,9.552,20.0122333333,15.0169575758,27.1414666667,8.33806666667,6.50243333333,20.2798,39.4833333333,11.5276,3.09633333333,8.89815555555
361.66,9.37700000001,19.9245666667,14.9152909091,27.1250666667,8.17913333334,6.42843333333,20.2752,39.4550666667,11.3985333333,3.02046666667,8.75269999999
362.02,9.51026666666,20.0795,15.0439272727,27.3296,8.29779999999,6.583,20.5048,39.6092666667,11.5340666667,3.1548,8.89896666667
362.39,9.33693333334,19.9798,14.9074545455,27.2046,8.15633333334,6.45506666667,20.4708,39.4562666666,11.4189333333,3.03126666667,8.65612222221
362.75,9.29186666667,20.0092333333,14.9170484848,27.2972,8.13846666667,6.44953333333,20.5273333333,39.514,11.3873333333,2.97433333333,8.61563333333
363.11,9.3008,20.0749666667,15.0312,27.4416,8.18893333332,6.4948,20.6976,39.551,11.5012,3.009,8.73768888888
363.48,9.15406666667,19.9652666667,14.8905818182,27.3130666667,8.07713333333,6.37576666667,20.6729333333,39.362,11.4236,2.8634,8.60479999999
363.84,9.03453333333,19.8796333333,14.7887575758,27.2394666667,7.94546666665,6.23443333333,20.5954,39.1974666666,11.3175333333,2.76386666667,8.48761111111
364.20,8.95473333333,19.8365,14.6915333333,27.2391333333,7.82653333333,6.13346666667,20.5513333333,39.1312666667,11.2096666667,2.65933333333,8.42216666667
364.57,8.77453333333,19.7420333333,14.5134060606,27.161,7.58646666666,5.9896,20.4406,39.0101333333,10.9812666667,2.42113333333,8.23667777779
364.93,8.57633333334,19.5629666667,14.3722060606,26.9626,7.32333333333,5.85076666667,20.241,38.7926,10.7707333333,2.16626666667,7.99183333333
365.29,8.51146666666,19.5154,14.358769697,26.9335333333,7.28279999999,5.7715,20.2446666667,38.8224,10.6944666667,2.05886666667,7.92237777778
365.66,8.49486666667,19.5247,14.2969878788,26.9577333333,7.23473333335,5.69413333333,20.2669333334,38.8314666667,10.618,1.96493333333,7.83783333334
366.02,8.36886666667,19.4899,14.1899393939,26.8953333333,7.10133333334,5.5536,20.2427333333,38.8142666667,10.5076666667,1.8536,7.69358888889
366.38,8.48253333333,19.6388333333,14.3493030303,27.0613333333,7.16533333334,5.57023333333,20.3721333333,38.9905333333,10.5335333333,1.91953333333,7.78321111111
366.75,8.31893333333,19.4675,14.2362787879,26.9576666667,6.95279999999,5.37843333333,20.3052666667,38.9305333333,10.3869333333,1.7132,7.63851111111
367.11,8.41986666666,19.5912333333,14.2001030303,26.9391333333,7.02260000001,5.38186666667,20.3398,38.8778666667,10.3792666667,1.75533333333,7.62870000001
367.47,8.3828,19.6368666667,14.2886242424,27.0477333334,6.96593333333,5.33006666667,20.4450666667,39.0032666667,10.3315333333,1.71126666667,7.6357
367.84,8.45213333332,19.7286,14.4075878788,27.1818666667,7.0958,5.39503333333,20.5402,39.115,10.4296666667,1.70893333333,7.73295555556
368.20,8.49733333333,19.8439666667,14.5294909091,27.2195333333,7.13506666666,5.3336,20.6028666667,39.1887333333,10.4622,1.70873333333,7.77784444444
368.56,8.49806666667,19.7707666667,14.6158606061,27.2100666667,7.13526666667,5.32203333333,20.6172666667,39.1815333333,10.4955333333,1.7616,7.76744444444
368.93,8.66146666667,20.0207333333,14.7972848485,27.5412666667,7.34859999999,5.38906666667,20.8746,39.5148,10.6353333333,1.971,7.86437777777
369.29,8.54466666667,20.0363666667,14.7049636364,27.5656666667,7.2532,5.25383333333,20.8873333333,39.4613333333,10.5804,1.92186666667,7.80284444445
369.65,8.4944,20.0955666667,14.7238787879,27.5906,7.15426666666,5.16356666667,20.9428666667,39.4608666667,10.5532,1.86106666667,7.75161111111
370.01,8.55053333334,20.1949333333,14.8378787879,27.7991333333,7.2192,5.1598,21.0408,39.6292666667,10.6084666667,1.8696,7.81043333334
370.38,8.36220000001,20.1330333333,14.6784969697,27.7752,7.11206666667,5.07573333333,21.086,39.625,10.5208666667,1.68886666667,7.72589999999
370.74,8.59613333333,20.4115,14.8371636364,27.9046666667,7.31666666666,5.28233333333,21.3766666667,39.8444,10.7258666667,1.90473333333,7.91842222222
371.10,8.61966666667,20.5266666667,14.9733515151,28.0342,7.33480000001,5.35563333333,21.4981333333,39.987,10.8097333334,1.89146666666,7.92808888888
371.46,8.68446666667,20.6856333333,15.051769697,28.1747333333,7.43719999999,5.4217,21.5599333333,40.0574,10.888,1.95113333333,7.96187777778
371.83,8.60633333333,20.6947666667,14.9561515152,28.1397333333,7.30026666667,5.2983,21.5616,40.0208,10.741,1.91433333333,7.78125555555
372.19,8.51099999999,20.6561333333,14.932,28.1549333333,7.27539999999,5.23736666667,21.6320666667,40.0556,10.7112,1.82913333333,7.68351111111
372.55,8.55240000001,20.7786666667,14.9733939394,28.2526,7.37773333332,5.2544,21.7236666667,40.0824666667,10.7598666667,1.8114,7.72681111111
372.92,8.56933333333,20.8282666667,15.0917575757,28.2897333333,7.35626666667,5.23383333333,21.8329333333,40.1330666667,10.8178666667,1.79646666667,7.73612222223
373.28,8.72260000001,20.9213333333,15.2395090909,28.3730666667,7.49546666668,5.39773333333,21.9724,40.2098,10.8781333333,1.86493333333,7.83743333333
373.64,8.82580000001,21.0281666667,15.3276484848,28.5195333333,7.63973333333,5.45293333333,22.0945333333,40.3469333333,10.9628,1.9142,7.89671111111
374.00,8.7362,20.9847666667,15.2217393939,28.4068666667,7.56193333332,5.37413333333,22.0509333333,40.2419333333,10.9064666667,1.76313333333,7.79333333333
374.37,8.78659999999,21.0348,15.2957757576,28.3692666667,7.5416,5.38366666667,22.0252,40.1841333333,10.8810666667,1.85513333333,7.78189999999
374.73,8.70913333333,21.0136,15.2879818182,28.4493333333,7.49446666667,5.3064,21.9598666667,40.1393333333,10.7820666667,1.8042,7.69823333333
375.09,8.62293333333,20.8855666667,15.2277636364,28.4806,7.39733333335,5.1686,21.9623333333,40.2392666667,10.6702666667,1.76086666667,7.59292222222
375.45,8.68133333333,20.8764333333,15.2208121212,28.5206666666,7.40686666667,5.1812,22.0620666667,40.3796,10.6214,1.7632,7.56524444444
375.81,8.62906666666,20.8933666667,15.2328060606,28.5334,7.3704,5.14773333333,22.1017333333,40.4413333333,10.6441333333,1.69433333333,7.52913333334
376.18,8.64346666666,20.9022666667,15.2094363636,28.557,7.31753333333,5.10056666667,22.1172666667,40.4505333333,10.6412,1.74906666667,7.55018888889
376.54,8.59466666667,20.9147,15.1826242424,28.5574666667,7.24306666668,5.06776666667,22.1528,40.5345333334,10.62,1.70533333333,7.52167777778
376.90,8.52926666666,20.9449666667,15.0746363636,28.548,7.22400000001,5.01876666667,22.1552,40.5364,10.513,1.6064,7.47967777777
377.26,8.54986666666,21.0885666667,15.1450787879,28.7516666667,7.27166666666,5.00633333333,22.2734666667,40.74,10.5674,1.64486666667,7.47405555555
377.63,8.54626666666,21.1527,15.1735272727,28.7414666667,7.24526666667,5.00463333333,22.2994666667,40.7829333333,10.5522,1.6542,7.49723333334
377.99,8.6706,21.3497,15.3840666667,28.9198,7.34940000001,5.09473333333,22.4292,40.9655333333,10.6446,1.8018,7.59552222221
378.35,8.5928,21.2474666667,15.2420484848,28.876,7.22513333332,4.94523333333,22.3236,40.87,10.5314,1.6248,7.42774444445
378.71,8.5696,21.2877333333,15.2615333333,28.8924666667,7.20686666667,4.9109,22.3918,40.8724666667,10.513,1.59046666667,7.43137777779
379.07,8.59739999999,21.3840666667,15.2991757576,28.9618666667,7.20666666667,4.93403333333,22.4532,40.8750666667,10.5056,1.60086666667,7.44017777779
379.44,8.54519999999,21.4680666667,15.2760545454,28.9607333333,7.13186666665,4.86526666667,22.4663333333,40.8461333333,10.4909333333,1.58066666667,7.38908888889
379.80,8.60813333333,21.5273666667,15.3285333333,29.0596,7.18806666666,4.93083333333,22.6242666667,40.9010666667,10.5134,1.66026666667,7.47233333333
380.16,8.68119999999,21.5892,15.3673575758,29.1494666666,7.23733333335,5.02423333333,22.7283333334,40.8762,10.5491333333,1.7112,7.468
380.52,8.83393333334,21.7447,15.4823757576,29.2940666667,7.35539999999,5.11103333333,22.916,41.0170666667,10.6357333333,1.8208,7.54434444444
380.88,8.88820000001,21.7713,15.4948121212,29.2968666667,7.3402,5.17026666667,22.9309333333,40.9815333333,10.6844,1.89706666667,7.56785555555
381.24,8.87826666666,21.7762666667,15.5033757576,29.2789333333,7.30066666666,5.15013333333,22.9613333333,40.9338,10.6540666667,1.8712,7.53571111112
381.61,8.83446666666,21.7593666667,15.4924363636,29.3399333333,7.26960000001,5.05523333333,23.0471333333,40.9733333333,10.641,1.83293333333,7.43537777778
381.97,8.76446666667,21.7154333333,15.3738060606,29.2437333333,7.21906666667,5.014,23.0518666667,40.8581333333,10.5528666667,1.8228,7.37512222221
382.33,8.90826666667,21.9365,15.5952484848,29.4505333333,7.39999999999,5.168,23.3118,41.0620666667,10.6742,2.0178,7.58298888889
382.69,9.0136,22.0722,15.5980848485,29.5707333333,7.42873333334,5.22803333333,23.4375333333,41.1745333333,10.7736,2.0848,7.57486666666
383.05,9.00713333333,22.1653666667,15.5719757576,29.5928,7.41793333334,5.1935,23.5103333333,41.2197333333,10.8098,2.04173333333,7.57311111111
383.41,9.16306666667,22.2704333333,15.7706363636,29.7806,7.54680000001,5.33916666667,23.7177333333,41.3752666667,10.9515333333,2.1886,7.7378
383.77,9.1926,22.3988666667,15.8011515151,29.8653333333,7.5396,5.33176666667,23.7937333333,41.4713333333,10.9837333333,2.16733333333,7.73678888889
384.14,9.24173333334,22.5691,15.8965030303,30.0309333333,7.61813333335,5.4507,23.9707333333,41.7624,11.0899333333,2.227,7.82406666666
384.50,9.25659999999,22.6685333333,15.9673272727,30.1764,7.65033333333,5.54456666667,24.0620666667,41.9032666667,11.1644,2.28606666667,7.86647777777
384.86,9.31006666666,22.7526666667,16.0534,30.3031333333,7.73233333334,5.59576666667,24.2061333333,41.9977333333,11.2350666667,2.3526,7.90075555556
385.22,9.30673333334,22.8066333333,16.0257333333,30.3684666667,7.71559999999,5.53706666667,24.2476666667,42.0643333333,11.2179333333,2.31946666667,7.90923333334
385.58,9.3914,22.8959,16.0876606061,30.4244666667,7.80426666667,5.6461,24.3148,42.0400666667,11.2784,2.41453333333,8.00097777779
385.94,9.5314,23.0267,16.2006,30.6533333333,7.90633333333,5.72136666667,24.5136666667,42.236,11.4115333333,2.4846,8.0869
386.30,9.59593333334,23.1571333333,16.2679939394,30.7946,7.9878,5.75493333333,24.611,42.3713333333,11.5299333334,2.52746666667,8.12262222222
386.66,9.66140000001,23.2294666667,16.4183393939,30.9132666667,8.14233333335,5.83773333333,24.7034666666,42.4550666667,11.5884666667,2.64426666667,8.25083333333
387.03,9.78686666667,23.3817333333,16.5788424243,31.0980666667,8.30059999999,5.95626666667,24.857,42.594,11.7202,2.803,8.35932222221
387.39,9.83200000001,23.4612333333,16.6153151515,31.2150666667,8.38360000001,5.9891,24.9428,42.7072,11.7884666666,2.86353333333,8.39702222223
387.75,9.8898,23.4750666667,16.6840606061,31.3125333333,8.45866666666,6.0644,25.0032666667,42.6968,11.8685333333,2.9544,8.46248888889
388.11,9.93213333334,23.5046,16.7039212121,31.317,8.52559999999,6.04923333333,25.0062666667,42.6953333333,11.8741333333,2.98866666667,8.47296666666
388.47,9.91800000001,23.4914333333,16.6595636364,31.2478,8.47153333333,5.9716,24.9784666667,42.5740666667,11.8170666667,2.9424,8.45322222221
388.83,9.90446666667,23.5747666667,16.7646666667,31.3708,8.52126666667,5.965,25.0871333333,42.6975333333,11.8502,2.9628,8.51936666667
389.19,10.0068,23.6395666667,16.8490969697,31.4655333333,8.61433333333,6.0822,25.2238,42.7395333333,11.9610666667,3.12626666667,8.61024444445
389.55,10.1058666667,23.7653666667,16.9523030303,31.6449333334,8.72146666666,6.141,25.4101333333,42.9475333333,12.0515333333,3.2312,8.70515555556
389.91,10.1364666667,23.8654,17.0232121212,31.685,8.74700000001,6.2192,25.4854666667,42.9742666667,12.0934,3.2982,8.77216666666
390.27,10.2138,23.9990666667,17.1248909091,31.8218666667,8.85406666666,6.33013333333,25.6770666667,43.1019333333,12.1492666667,3.40006666667,8.86317777778
390.63,10.1529333333,24.0262333333,17.0488727273,31.7986666667,8.76526666667,6.27716666667,25.7024,43.0575333333,12.0927333333,3.32413333333,8.78588888889
391.00,10.2146,24.0737666667,17.0914606061,31.8500666666,8.80106666667,6.32396666666,25.7988666667,43.1402666667,12.1201333333,3.3528,8.84237777778
391.36,10.1744,24.1620666667,17.0717636364,31.8826,8.76599999999,6.30876666667,25.8284666667,43.1487333333,12.1016,3.26433333333,8.81889999999
391.72,10.1524666667,24.2524333333,17.0946424243,31.9024,8.78579999999,6.28786666667,25.8774,43.2212,12.1088666667,3.2756,8.833
392.08,10.1291333333,24.2843,17.1110848485,31.9444,8.78059999999,6.2622,25.9499333333,43.2292666667,12.1064666667,3.2434,8.81523333333
392.44,10.1618,24.3445333333,17.1785818182,32.0434666667,8.83693333334,6.25626666667,26.0609333333,43.321,12.1412666667,3.275,8.80935555555
392.80,10.2750666667,24.398,17.2202060606,32.1118666667,8.92859999999,6.33746666667,26.1419333333,43.3443333333,12.1884,3.34253333333,8.85668888888
393.16,10.2780666667,24.4676333333,17.2798242424,32.1999333333,8.9772,6.3666,26.2174,43.4234,12.2323333333,3.3304,8.86314444444
393.52,10.2748666667,24.4631333333,17.2387575758,32.1888666667,8.97159999999,6.38663333333,26.1886666667,43.3892666667,12.206,3.2954,8.84701111112
393.88,10.2702666667,24.4713333333,17.2300545455,32.2734666667,9.00259999999,6.3393,26.2218,43.4524666667,12.1800666667,3.2646,8.84062222222
394.24,10.2128,24.4688333333,17.1807333333,32.2553333333,8.96326666667,6.28436666667,26.2269333333,43.5005333334,12.1494,3.19266666667,8.74800000001
394.60,10.3638,24.6269,17.3449515152,32.3960666667,9.11806666667,6.40863333333,26.3768666667,43.6830666667,12.3142666667,3.3352,8.89389999999
394.96,10.2788666667,24.5967333333,17.3105454545,32.3856,9.03373333334,6.33276666667,26.3726666667,43.6227333333,12.2234,3.25113333333,8.79061111112
395.32,10.3563333333,24.6828,17.3815818182,32.4640666667,9.09566666666,6.37313333333,26.4676666667,43.6618,12.2739333333,3.35726666667,8.83841111111
395.68,10.4694666667,24.7619,17.4717212121,32.5810666667,9.20339999999,6.49893333333,26.5929333333,43.7389333333,12.3319333333,3.4312,8.90592222223
396.04,10.5014,24.8411666667,17.5089878788,32.674,9.24953333334,6.5621,26.6818,43.8014,12.3526,3.4692,8.92552222221
396.40,10.5382666667,24.9304,17.5616666667,32.7711333333,9.32819999999,6.63336666667,26.8252,43.8792,12.4081333333,3.49453333333,8.98866666666
396.76,10.4634,24.9319,17.5053939394,32.7496,9.22120000001,6.56306666667,26.8401333334,43.8807333333,12.3602,3.38386666667,8.93246666666
397.12,10.5046666667,25.0415,17.5727393939,32.8123333333,9.26246666668,6.595,27.0074666667,43.9994,12.4034,3.42413333333,9.02621111111
397.48,10.5764,25.1406,17.7127030303,32.9392666667,9.31940000001,6.6382,27.1921333333,44.1264,12.532,3.48093333333,9.07795555555
397.84,10.6062,25.2582333333,17.7978666667,33.0035333333,9.35626666667,6.71746666667,27.3043333333,44.1848666667,12.6124,3.54886666667,9.09497777779
398.20,10.6254,25.2275666666,17.8010666667,33.0518,9.33853333332,6.71696666667,27.3671333333,44.0989333333,12.6184,3.54966666667,9.13221111111
398.56,10.5604,25.2157666667,17.7670363637,33.1206,9.2916,6.67133333333,27.4479333333,44.1620666667,12.5732666667,3.48186666667,9.06541111112
398.92,10.6204,25.3277666667,17.7809090909,33.2272666667,9.3324,6.7014,27.525,44.3028,12.626,3.49466666667,9.09777777777
399.28,10.6174,25.3380333333,17.7948181818,33.2868,9.36386666667,6.70706666667,27.605,44.3765333333,12.6297333333,3.46866666667,9.09034444445
399.64,10.6458666666,25.4489666667,17.8257818182,33.3575333333,9.35373333333,6.6761,27.7063333333,44.5018666667,12.6255333333,3.45793333333,9.11641111111
400.00,10.627,25.5126,17.8508303031,33.3967333334,9.36399999999,6.6446,27.7911333333,44.5727333333,12.6597333333,3.4432,9.14712222221
400.36,10.6727333333,25.6073333333,17.8864606061,33.4812666667,9.3914,6.69083333333,27.8565333333,44.6385333333,12.7056666667,3.516,9.21211111112
400.72,10.7286,25.7432,18.0000909091,33.5969333333,9.49913333333,6.78433333333,27.9928666666,44.7328666667,12.8076666667,3.63093333333,9.26691111112
401.08,10.7284,25.7264,17.9573272727,33.6123333333,9.46846666667,6.7438,27.9778,44.711,12.7714666667,3.58193333333,9.16834444445
401.44,10.7126666667,25.7663666667,17.962430303,33.6742666667,9.45133333332,6.7174,28.0496666667,44.726,12.7498,3.5942,9.17451111111
401.80,10.7774666667,25.8602666667,18.0042545455,33.7957333333,9.52260000001,6.7768,28.1863333333,44.825,12.8087333333,3.622,9.22888888889
402.16,10.8931333333,26.0586333333,18.1386363636,33.9807333333,9.63586666666,6.84763333333,28.3327333334,45.0014666667,12.9048,3.7234,9.33653333333
402.52,10.9124,26.1775333333,18.1959090909,34.0780666667,9.68673333333,6.87323333333,28.3873333333,45.0863333333,12.9384666667,3.78206666667,9.37752222221
402.88,10.9817333333,26.2817666667,18.2994848485,34.1802666667,9.79620000001,6.94196666667,28.5176,45.1792666667,13.0300666667,3.85713333333,9.48052222223
403.24,10.9641333333,26.3787,18.3153393939,34.2136666667,9.80006666665,6.94663333333,28.5856,45.2102666667,13.0332666667,3.84046666667,9.50913333333
