wavelength,Back_DigGlaf,Belly_DigGlaf,Breast_DigGlaf,Crissum_DigGlaf,Crown_DigGlaf,DorTail_DigGlaf,Patch10_DigGlaf,Rump_DigGlaf,Throat_DigGlaf,WingTip_DigGlaf
522.45,10.397,11.4617777778,10.7883333333,9.44377777778,11.2421111111,7.28022222222,3.56088888889,10.9086666667,10.4631111111,8.68188888889
522.79,10.3971111111,11.4642222222,10.7668888889,9.44544444444,11.2323333333,7.30022222222,3.55233333334,10.8733333333,10.4468888889,8.68311111111
523.14,10.3923333333,11.453,10.7478888889,9.44155555557,11.2327777778,7.29633333333,3.52544444444,10.8487777778,10.4198888889,8.68922222222
523.48,10.3503333333,11.3982222222,10.689,9.40566666665,11.1653333333,7.27311111111,3.47311111111,10.7934444444,10.3761111111,8.64944444444
523.83,10.2986666666,11.3427777778,10.6208888889,9.33577777778,11.0932222222,7.24233333333,3.42877777778,10.7378888889,10.3093333333,8.59577777778
524.17,10.3144444444,11.3402222222,10.6327777778,9.36177777777,11.0798888889,7.26011111111,3.44977777778,10.7625555556,10.3201111111,8.61977777778
524.52,10.2841111111,11.3193333333,10.5984444444,9.3611111111,11.0553333333,7.24866666666,3.43044444444,10.7316666666,10.298,8.62666666667
524.87,10.3256666667,11.3426666667,10.6191111111,9.39888888888,11.0912222222,7.28355555555,3.46144444444,10.7623333333,10.337,8.659
525.21,10.3465555556,11.342,10.6451111111,9.42366666665,11.0972222222,7.31244444444,3.47444444444,10.7843333333,10.3351111111,8.69722222222
525.56,10.3288888889,11.3295555555,10.6092222222,9.42022222223,11.0511111111,7.314,3.46855555555,10.7437777778,10.311,8.66377777778
525.90,10.3597777778,11.3701111111,10.633,9.44555555555,11.0602222222,7.37355555556,3.49511111111,10.7595555555,10.347,8.69166666667
526.25,10.3594444445,11.3788888889,10.6456666667,9.4488888889,11.0548888889,7.41033333334,3.508,10.7635555555,10.3472222222,8.69777777778
526.59,10.3698888889,11.3904444444,10.6632222222,9.48066666666,11.053,7.43088888889,3.52944444444,10.7734444444,10.3631111111,8.72455555555
526.94,10.367,11.3974444444,10.6786666667,9.48477777777,11.0282222222,7.45288888889,3.53888888889,10.7751111111,10.3743333333,8.74366666667
527.28,10.3758888889,11.405,10.6824444444,9.49566666667,11.0314444444,7.45944444444,3.55133333333,10.7692222222,10.3777777778,8.76177777778
527.63,10.3657777778,11.3963333333,10.6711111111,9.49900000001,11.0047777778,7.45444444444,3.55311111111,10.7484444444,10.3785555555,8.76644444445
527.97,10.3645555556,11.4052222222,10.6722222222,9.49511111112,10.9934444445,7.46011111111,3.55944444444,10.7328888889,10.3754444445,8.77422222222
528.32,10.3754444444,11.424,10.6922222222,9.5181111111,11.0102222222,7.48988888889,3.60244444444,10.7582222222,10.3934444444,8.79411111111
528.66,10.3818888889,11.4327777778,10.6962222222,9.51622222222,11.0016666667,7.51055555555,3.61211111111,10.7531111111,10.3886666667,8.80477777778
529.01,10.3608888889,11.4288888889,10.6733333333,9.51166666668,10.9856666667,7.49788888889,3.61044444444,10.733,10.3781111111,8.78244444445
529.35,10.3525555556,11.417,10.6678888889,9.50844444444,10.9733333333,7.49477777778,3.606,10.7222222222,10.3668888889,8.79355555555
529.70,10.3181111111,11.3934444444,10.6408888889,9.4951111111,10.9522222222,7.46733333333,3.59533333333,10.7006666667,10.3427777778,8.79155555556
530.04,10.3278888889,11.3898888889,10.6527777778,9.51655555555,10.9592222222,7.46966666667,3.61777777778,10.7151111111,10.3651111111,8.81255555555
530.39,10.3104444444,11.3716666667,10.6265555556,9.48900000001,10.9251111111,7.44644444445,3.619,10.6878888889,10.3512222222,8.80044444445
530.73,10.2963333333,11.3517777778,10.6245555555,9.4881111111,10.9084444445,7.43088888889,3.62022222222,10.6697777778,10.3352222222,8.79377777778
531.08,10.2874444445,11.3362222222,10.6067777778,9.48066666668,10.8856666666,7.436,3.61777777778,10.6488888889,10.3306666667,8.78966666667
531.42,10.286,11.3311111111,10.6058888889,9.48355555554,10.8808888889,7.45755555556,3.641,10.6473333333,10.3333333333,8.797
531.77,10.2755555556,11.3226666667,10.583,9.48322222221,10.8802222222,7.45311111111,3.64,10.6163333333,10.3283333333,8.78266666667
532.11,10.2631111111,11.2958888889,10.5477777778,9.46288888888,10.8418888889,7.43044444445,3.60888888889,10.5708888889,10.3065555556,8.74944444444
532.46,10.2337777778,11.2828888889,10.5155555555,9.45122222221,10.822,7.41544444445,3.60311111111,10.5402222222,10.2845555556,8.73266666667
532.80,10.2311111111,11.2638888889,10.4998888889,9.43822222221,10.804,7.42888888889,3.59944444445,10.5314444445,10.2855555555,8.74322222222
533.15,10.2151111111,11.2428888889,10.4745555556,9.41777777777,10.785,7.43433333333,3.60177777778,10.5005555555,10.2721111111,8.72777777778
533.49,10.2292222222,11.2485555556,10.4817777778,9.42588888888,10.7864444444,7.46422222222,3.61577777778,10.4983333333,10.283,8.72833333333
533.84,10.2083333333,11.2276666667,10.4541111111,9.39277777779,10.7568888889,7.45755555555,3.602,10.4595555555,10.2405555555,8.71166666667
534.18,10.2055555556,11.2284444444,10.4675555556,9.40488888888,10.7607777778,7.49055555555,3.61966666667,10.4642222222,10.2457777778,8.73422222222
534.52,10.1898888889,11.2077777778,10.4232222222,9.37844444443,10.743,7.48722222222,3.61488888889,10.4382222222,10.2271111111,8.72644444445
534.87,10.2013333333,11.2241111111,10.4422222222,9.39100000001,10.7558888889,7.49888888889,3.64722222222,10.4452222222,10.22,8.74877777778
535.21,10.1968888889,11.2233333333,10.4336666666,9.37066666668,10.7453333333,7.48966666666,3.63944444444,10.4312222222,10.2253333333,8.74766666667
535.56,10.1788888889,11.2275555556,10.4308888889,9.37466666668,10.724,7.50622222222,3.65488888889,10.4511111111,10.2135555555,8.768
535.90,10.1841111111,11.2303333333,10.4463333333,9.37955555555,10.7107777778,7.53455555556,3.68344444444,10.4713333333,10.2088888889,8.80255555556
536.25,10.2017777778,11.2427777778,10.4731111111,9.4121111111,10.7218888889,7.56,3.72555555556,10.4881111111,10.2228888889,8.82611111111
536.59,10.2124444445,11.2395555556,10.4671111111,9.41577777779,10.7147777778,7.55944444445,3.73688888889,10.4733333333,10.2256666667,8.84722222222
536.93,10.2161111111,11.2596666667,10.4758888889,9.431,10.7194444445,7.56911111111,3.76266666667,10.4811111111,10.2305555555,8.85711111111
537.28,10.2076666666,11.25,10.4608888889,9.42033333333,10.697,7.56622222222,3.77144444444,10.4596666667,10.2078888889,8.848
537.62,10.1848888889,11.2703333333,10.4466666667,9.42766666666,10.6811111111,7.56022222222,3.785,10.4543333333,10.2164444444,8.85611111111
537.97,10.1833333333,11.2693333333,10.4223333334,9.4278888889,10.677,7.53666666667,3.76488888889,10.4452222222,10.202,8.835
538.31,10.1884444444,11.261,10.4142222222,9.44133333334,10.6736666666,7.55111111111,3.78277777778,10.4388888889,10.2146666667,8.84755555555
538.65,10.1481111111,11.2497777778,10.3623333333,9.41399999999,10.6127777778,7.53788888889,3.76088888889,10.4036666667,10.2011111111,8.81133333333
539.00,10.1294444444,11.2342222222,10.347,9.43533333335,10.595,7.55033333333,3.76022222222,10.3756666667,10.1526666667,8.80722222222
539.34,10.119,11.1923333334,10.3376666667,9.41100000001,10.5621111111,7.54744444444,3.765,10.3405555556,10.1534444444,8.79955555555
539.69,10.0894444445,11.1623333333,10.3024444444,9.39911111111,10.55,7.534,3.74688888889,10.2948888889,10.1617777778,8.79066666667
540.03,10.0426666667,11.0988888889,10.24,9.34033333332,10.4795555556,7.49722222222,3.69844444445,10.2442222222,10.1056666667,8.74933333333
540.37,10.001,11.0862222222,10.2264444445,9.32411111112,10.4468888889,7.48411111111,3.69588888889,10.2332222222,10.0851111111,8.72722222222
540.72,9.96266666667,11.051,10.1832222222,9.28866666668,10.404,7.463,3.67244444444,10.1988888889,10.0526666667,8.71266666667
541.06,9.95344444443,11.0254444445,10.1663333333,9.27922222221,10.3677777778,7.45911111111,3.66788888889,10.1861111111,10.0461111111,8.70266666667
541.40,9.90211111111,10.9672222222,10.1146666667,9.22266666667,10.3155555556,7.43433333333,3.63311111111,10.1262222222,9.98877777777,8.65966666667
541.75,9.84944444447,10.9254444444,10.0733333333,9.18444444445,10.2681111111,7.42222222222,3.62822222222,10.0821111111,9.9621111111,8.63
542.09,9.82144444446,10.9131111111,10.0464444444,9.16733333333,10.2325555556,7.41411111111,3.62377777778,10.0666666667,9.92811111112,8.611
542.43,9.78599999999,10.8733333333,10.0201111111,9.1388888889,10.2046666667,7.39977777778,3.61277777778,10.0422222222,9.88522222222,8.60055555556
542.78,9.75988888888,10.8403333333,9.97855555554,9.09566666668,10.1688888889,7.37988888889,3.60411111111,10.0007777778,9.85844444446,8.57122222222
543.12,9.72333333332,10.8141111111,9.91477777779,9.05355555556,10.1418888889,7.35622222222,3.59122222222,9.95344444443,9.81622222221,8.54011111111
543.46,9.68977777779,10.7911111111,9.88200000001,9.02366666667,10.0922222222,7.34744444444,3.59111111111,9.92444444444,9.76433333333,8.508
543.81,9.68022222222,10.7802222222,9.86855555554,9.02077777779,10.0865555556,7.36555555556,3.60466666667,9.90633333334,9.75577777777,8.52122222222
544.15,9.66677777778,10.7618888889,9.85066666666,9.0261111111,10.0651111111,7.365,3.61555555556,9.87944444445,9.7338888889,8.52055555556
544.49,9.66888888889,10.7507777778,9.83855555555,9.02555555554,10.0433333333,7.36766666667,3.62555555556,9.86255555556,9.72388888889,8.526
544.84,9.61988888889,10.7202222222,9.80111111111,8.9858888889,10.0218888889,7.32788888889,3.60888888889,9.81711111111,9.68900000001,8.51111111111
545.18,9.669,10.7416666667,9.81699999999,9.0381111111,10.0287777778,7.37033333333,3.64988888889,9.86055555557,9.726,8.54966666667
545.52,9.68488888889,10.7701111111,9.82133333335,9.05666666668,10.0532222222,7.39455555555,3.66788888889,9.88433333334,9.73644444445,8.58222222222
545.87,9.674,10.757,9.80733333333,9.04433333332,10.0403333333,7.38733333333,3.67833333333,9.8571111111,9.72755555557,8.56811111111
546.21,9.69899999999,10.7684444444,9.82388888888,9.07266666667,10.0676666667,7.431,3.71777777778,9.86733333334,9.76555555555,8.58755555556
546.55,9.72344444443,10.7807777778,9.85200000001,9.11855555557,10.0927777778,7.48166666667,3.75677777778,9.91111111111,9.80511111111,8.63444444445
546.90,9.73944444446,10.7693333333,9.88888888889,9.14066666667,10.0858888889,7.50533333333,3.76366666667,9.94766666668,9.82455555557,8.64477777778
547.24,9.74622222223,10.7592222222,9.89688888889,9.13944444445,10.0724444445,7.50155555556,3.766,9.95422222222,9.83622222223,8.64911111111
547.58,9.75377777777,10.7854444445,9.90355555555,9.14333333333,10.0517777778,7.49055555555,3.76688888889,9.95444444446,9.82833333332,8.64288888889
547.92,9.71488888888,10.7347777778,9.86222222222,9.09177777779,10.0125555556,7.46155555556,3.70822222222,9.91144444445,9.79122222222,8.58722222222
548.27,9.71544444444,10.7321111111,9.86922222221,9.09422222222,10.0073333333,7.48322222222,3.71844444444,9.89266666666,9.801,8.58533333333
548.61,9.75477777779,10.7693333333,9.88922222222,9.12077777779,10.0341111111,7.55155555556,3.749,9.92366666667,9.80188888889,8.62511111111
548.95,9.73666666667,10.7793333333,9.91022222223,9.10388888888,10.0314444445,7.53333333333,3.75522222222,9.88099999999,9.79588888889,8.62888888889
549.29,9.70933333334,10.7261111111,9.88866666666,9.06677777779,9.95433333332,7.49744444444,3.73344444445,9.81999999999,9.74877777778,8.607
549.64,9.72166666668,10.7515555555,9.91222222222,9.11811111111,9.97355555554,7.52011111111,3.77177777778,9.81955555556,9.79577777777,8.66344444444
549.98,9.7138888889,10.7541111111,9.91166666668,9.12433333334,9.95966666667,7.52333333333,3.76511111111,9.80822222221,9.80277777779,8.68544444444
550.32,9.68377777778,10.7655555555,9.88644444443,9.09533333332,9.92599999999,7.47388888889,3.74477777778,9.79344444446,9.79822222221,8.67211111111
550.66,9.70444444445,10.8037777778,9.90966666665,9.12966666666,9.95066666668,7.50622222222,3.77966666667,9.79488888888,9.81311111112,8.70444444444
551.01,9.73155555556,10.8375555555,9.92144444443,9.16877777779,10.0225555555,7.55,3.84222222222,9.8138888889,9.851,8.749
551.35,9.68100000001,10.759,9.85011111111,9.12488888888,9.99622222222,7.49788888889,3.82588888889,9.76744444444,9.81988888888,8.724
551.69,9.70944444445,10.7977777778,9.86088888889,9.12811111111,10.0148888889,7.51277777778,3.87355555555,9.77877777777,9.824,8.72988888889
552.03,9.65622222221,10.7814444445,9.8311111111,9.12422222221,9.97355555556,7.47033333333,3.854,9.7908888889,9.79499999999,8.72066666667
552.38,9.59966666667,10.7297777778,9.77455555555,9.08744444444,9.89522222222,7.40722222222,3.82188888889,9.71833333333,9.7608888889,8.68088888889
552.72,9.59611111111,10.7045555556,9.74933333334,9.06544444444,9.87844444445,7.42033333333,3.83011111111,9.728,9.77233333333,8.68933333333
553.06,9.65177777778,10.7385555556,9.75822222223,9.11533333333,9.9111111111,7.48922222222,3.89211111111,9.77933333333,9.81388888889,8.70766666667
553.40,9.648,10.6816666667,9.7261111111,9.068,9.89244444445,7.48433333333,3.84744444444,9.74955555556,9.78099999999,8.66122222222
553.74,9.60266666666,10.6195555556,9.67055555556,9.0131111111,9.81077777778,7.40911111111,3.80088888889,9.67522222222,9.71877777778,8.62166666667
554.09,9.61944444445,10.6066666667,9.68177777779,9.02333333334,9.8178888889,7.45166666667,3.81244444444,9.65077777778,9.71766666667,8.65255555556
554.43,9.62588888889,10.6047777778,9.66166666667,9.05166666666,9.82155555557,7.47355555556,3.80344444445,9.62377777778,9.69266666668,8.65211111111
554.77,9.60011111111,10.5913333333,9.63877777777,9.04255555556,9.76044444444,7.45411111111,3.77477777778,9.60555555556,9.66611111112,8.64333333333
555.11,9.63699999999,10.6621111111,9.70155555555,9.09533333332,9.79744444443,7.54688888889,3.84988888889,9.66311111111,9.70922222221,8.68
555.45,9.68333333332,10.6812222222,9.72944444446,9.14699999999,9.82766666666,7.59244444444,3.90844444444,9.72044444444,9.756,8.75733333333
555.80,9.71322222223,10.7001111111,9.73211111111,9.14622222223,9.84000000001,7.62066666667,3.93388888889,9.71444444444,9.79055555557,8.77177777778
556.14,9.735,10.7171111111,9.77777777779,9.18355555554,9.88677777779,7.65811111111,3.97666666667,9.78011111111,9.85388888888,8.83255555555
556.48,9.73799999999,10.7168888889,9.77677777777,9.2051111111,9.90322222221,7.65,3.98933333333,9.76888888889,9.84655555555,8.83
556.82,9.6838888889,10.6544444445,9.73433333332,9.16222222223,9.86200000001,7.59233333334,3.95577777778,9.70277777778,9.78466666667,8.80455555556
557.16,9.64833333334,10.5998888889,9.6888888889,9.13366666665,9.82499999999,7.54855555556,3.94911111111,9.70755555555,9.73899999999,8.78488888889
557.50,9.59166666665,10.5501111111,9.64444444445,9.11477777777,9.81866666667,7.55311111111,3.91811111111,9.68355555555,9.69266666668,8.74855555556
557.85,9.54533333334,10.4855555556,9.56755555557,9.04011111111,9.74466666666,7.47844444444,3.87088888889,9.59177777778,9.60011111111,8.667
558.19,9.48444444445,10.3972222222,9.50211111111,8.94022222222,9.64255555555,7.39088888889,3.81066666667,9.53744444445,9.55144444444,8.60777777778
558.53,9.442,10.3402222222,9.47122222221,8.92755555555,9.59344444443,7.35566666667,3.78511111111,9.47966666667,9.513,8.576
558.87,9.44877777778,10.3445555556,9.47977777778,8.95455555556,9.59244444443,7.35488888889,3.78166666667,9.486,9.54566666667,8.60522222222
559.21,9.43,10.3552222222,9.48266666666,8.95011111111,9.54677777779,7.368,3.75766666667,9.45433333333,9.55699999999,8.64011111111
559.55,9.41511111111,10.3334444444,9.51166666666,8.94111111111,9.54755555557,7.38533333333,3.75677777778,9.43544444444,9.52199999999,8.63722222222
559.89,9.36133333334,10.307,9.45788888888,8.93,9.47822222221,7.35411111111,3.719,9.36955555556,9.468,8.57855555556
560.23,9.298,10.243,9.39488888889,8.91011111111,9.37322222222,7.31166666666,3.65622222222,9.31933333333,9.413,8.53844444444
560.58,9.31977777778,10.3098888889,9.44255555557,8.94,9.38977777777,7.34777777778,3.67844444444,9.34555555555,9.464,8.56966666667
560.92,9.36433333334,10.3883333334,9.49833333332,8.97622222222,9.41566666668,7.41033333333,3.72177777778,9.37322222222,9.49600000001,8.62122222222
561.26,9.43911111111,10.4521111111,9.56122222223,9.03388888888,9.45633333333,7.46455555555,3.79855555556,9.438,9.58866666666,8.686
561.60,9.48166666667,10.5006666667,9.60666666666,9.10600000001,9.52155555557,7.56644444444,3.86688888889,9.52988888889,9.69799999999,8.75533333332
561.94,9.44466666667,10.5084444444,9.60466666666,9.1028888889,9.52044444443,7.58222222222,3.86455555555,9.51022222222,9.70555555555,8.76833333333
562.28,9.46244444444,10.5255555555,9.62122222223,9.0748888889,9.51822222221,7.61355555556,3.85244444444,9.53655555555,9.73088888889,8.78755555554
562.62,9.42255555556,10.468,9.57855555556,9.01966666667,9.44022222222,7.56744444444,3.801,9.46855555555,9.69299999999,8.74111111112
562.96,9.41088888889,10.4442222222,9.54766666666,9.00677777779,9.42833333333,7.56222222222,3.78511111111,9.43066666666,9.67933333334,8.688
563.30,9.44944444444,10.4707777778,9.58677777777,9.05822222221,9.47144444445,7.58,3.80622222222,9.46844444444,9.72822222223,8.71777777778
563.64,9.517,10.4914444445,9.607,9.0531111111,9.50511111112,7.62844444444,3.84522222222,9.49122222222,9.75044444445,8.75
563.99,9.56688888888,10.553,9.66544444444,9.07922222222,9.55288888888,7.68044444445,3.89266666667,9.51533333333,9.77955555557,8.81477777779
564.33,9.55788888889,10.5206666667,9.63855555555,9.06688888889,9.51655555557,7.68522222222,3.85877777778,9.50822222222,9.75544444444,8.81466666668
564.67,9.55166666667,10.5268888889,9.63588888888,9.06088888888,9.49100000001,7.71211111111,3.82411111111,9.48333333334,9.75211111112,8.84899999999
565.01,9.55188888889,10.529,9.61777777778,9.07966666665,9.46733333333,7.70177777778,3.79144444445,9.45611111111,9.73322222221,8.85966666665
565.35,9.484,10.4836666667,9.58144444443,9.02744444444,9.38444444443,7.627,3.72633333333,9.376,9.61933333332,8.80488888889
565.69,9.49688888889,10.4848888889,9.58933333332,9.04055555557,9.38644444445,7.63888888889,3.75622222222,9.374,9.60988888889,8.79666666668
566.03,9.47644444445,10.4853333333,9.58788888888,9.04277777777,9.37955555554,7.64733333334,3.77811111111,9.36977777778,9.58777777779,8.79344444443
566.37,9.44488888889,10.4716666667,9.56022222223,9.02911111112,9.34844444446,7.62422222222,3.76511111111,9.33255555556,9.54255555555,8.76933333334
566.71,9.41466666667,10.4658888889,9.55677777778,9.05633333333,9.35033333333,7.61866666667,3.75511111111,9.316,9.506,8.78011111111
567.05,9.36922222222,10.426,9.49600000001,9.00244444443,9.27366666667,7.58388888889,3.70611111111,9.265,9.457,8.747
567.39,9.37188888889,10.4354444444,9.50455555555,9.02866666668,9.28122222223,7.58766666667,3.71733333333,9.29744444444,9.46422222222,8.76877777778
567.73,9.393,10.4678888889,9.51377777779,9.03533333332,9.28400000001,7.62444444444,3.74333333333,9.34144444444,9.47244444444,8.76888888889
568.07,9.40777777778,10.4773333333,9.528,9.05588888888,9.32666666666,7.63544444444,3.78155555556,9.34277777778,9.473,8.78655555555
568.41,9.40111111111,10.4861111111,9.52211111112,9.09222222222,9.33122222223,7.61177777778,3.80922222222,9.33777777778,9.49711111111,8.77833333333
568.75,9.40466666667,10.4967777778,9.54755555557,9.09055555556,9.33188888889,7.63877777778,3.87233333333,9.36055555555,9.50988888889,8.79044444446
569.09,9.44077777778,10.5296666667,9.55255555554,9.13511111112,9.36188888888,7.67544444444,3.92977777778,9.39522222222,9.57355555555,8.84344444444
569.43,9.48088888889,10.5648888889,9.55577777779,9.19244444443,9.40577777778,7.70522222222,3.97533333333,9.44444444445,9.6308888889,8.92988888888
569.77,9.48811111111,10.5505555556,9.50566666668,9.18622222221,9.38688888889,7.67622222222,3.96566666667,9.40788888889,9.64100000001,8.92877777778
570.11,9.526,10.5655555556,9.51422222222,9.18266666667,9.40655555556,7.72577777778,4.00611111111,9.43288888889,9.66111111112,8.97366666668
570.45,9.53877777778,10.5618888889,9.51222222223,9.1408888889,9.42333333332,7.72777777778,4.02788888889,9.43422222222,9.68188888889,8.97488888889
570.79,9.50422222222,10.563,9.48077777779,9.1241111111,9.42899999999,7.70544444445,4.02511111111,9.39244444445,9.68388888888,8.97322222223
571.13,9.44688888889,10.5378888889,9.45877777778,9.09944444443,9.38866666668,7.69044444444,4.00166666667,9.33277777778,9.67555555555,8.94133333333
571.47,9.37477777778,10.4643333334,9.40255555555,9.04377777778,9.35766666668,7.63911111111,3.94055555556,9.222,9.62744444445,8.90199999999
571.81,9.31988888889,10.4354444444,9.34755555557,9.00977777777,9.29366666667,7.62133333333,3.89933333333,9.19744444444,9.6108888889,8.90333333335
572.15,9.30566666667,10.4135555556,9.32211111111,8.99,9.28677777779,7.60144444445,3.88622222222,9.197,9.59911111111,8.90566666668
572.49,9.28033333333,10.3896666667,9.27955555556,8.94955555555,9.24344444444,7.55533333333,3.84788888889,9.14911111111,9.55955555556,8.88022222222
572.83,9.26411111111,10.3865555556,9.273,8.92422222222,9.23322222222,7.53622222222,3.83111111111,9.12144444444,9.56288888888,8.85566666666
573.17,9.23855555555,10.3707777778,9.26844444444,8.90555555556,9.18777777778,7.54111111111,3.80622222222,9.07633333333,9.54077777777,8.82377777779
573.51,9.26455555556,10.4025555555,9.31655555556,8.93055555556,9.21677777778,7.60055555556,3.83444444444,9.11455555555,9.54877777779,8.86744444446
573.85,9.27088888889,10.4,9.31911111111,8.95944444444,9.23166666667,7.59977777778,3.82622222222,9.13022222222,9.58400000001,8.87866666667
574.19,9.26877777778,10.3943333333,9.29955555556,8.95411111111,9.20744444444,7.59022222222,3.80644444445,9.13244444445,9.58933333333,8.88366666668
574.53,9.35244444445,10.4206666667,9.36377777778,9.02277777779,9.22522222222,7.65366666667,3.85755555556,9.19633333333,9.6248888889,8.95033333334
574.87,9.406,10.4346666667,9.37744444444,9.04222222223,9.23366666667,7.66888888889,3.86422222222,9.21266666667,9.62777777777,8.96966666666
575.21,9.45333333333,10.4862222222,9.39655555556,9.087,9.27388888889,7.71955555555,3.92366666667,9.28,9.67133333333,9.01333333332
575.55,9.46644444443,10.47,9.41111111111,9.08911111112,9.28277777777,7.71766666667,3.93111111111,9.258,9.65466666665,8.97633333333
575.89,9.46822222222,10.4972222222,9.42766666667,9.09677777779,9.271,7.76377777778,3.956,9.26411111111,9.65344444445,8.97233333333
576.22,9.4531111111,10.5144444444,9.44811111111,9.12088888888,9.30466666665,7.80755555556,3.983,9.29,9.66355555557,8.98211111111
576.56,9.41855555556,10.4746666667,9.42855555555,9.1151111111,9.28088888889,7.794,3.96344444444,9.278,9.63577777778,8.96377777777
576.90,9.36022222222,10.4045555555,9.36855555556,9.05855555554,9.21977777778,7.72244444444,3.92566666667,9.23,9.59566666667,8.91044444444
577.24,9.321,10.3844444444,9.32533333333,9.0401111111,9.18377777778,7.69266666667,3.883,9.21477777778,9.57277777778,8.90566666665
577.58,9.27788888889,10.3763333333,9.31322222222,9.00388888888,9.14244444445,7.67744444445,3.849,9.17011111111,9.51188888889,8.875
577.92,9.22333333333,10.3185555556,9.27633333333,8.96611111112,9.07833333333,7.64333333333,3.84211111111,9.128,9.42844444444,8.83277777777
578.26,9.145,10.2762222222,9.22388888889,8.91433333333,9.07622222222,7.58788888889,3.83366666667,9.09233333333,9.379,8.75422222223
578.60,9.10766666667,10.2667777778,9.21,8.89988888889,9.05788888889,7.58911111111,3.83666666667,9.07111111111,9.35866666667,8.73188888889
578.94,9.076,10.2053333333,9.14888888889,8.86688888889,8.99388888889,7.53766666666,3.78144444444,9.00944444444,9.31566666667,8.68866666667
579.28,9.05288888889,10.1655555556,9.09888888889,8.85277777778,8.94288888889,7.49288888889,3.78488888889,8.97388888889,9.26866666666,8.66466666667
579.61,9.112,10.1431111111,9.12533333333,8.83288888889,8.95822222222,7.48888888889,3.80955555556,8.96866666667,9.27855555555,8.69588888889
579.95,9.12044444445,10.0935555555,9.10755555555,8.78888888889,8.95055555556,7.474,3.79211111111,8.95666666666,9.28366666667,8.69577777778
580.29,9.17133333333,10.1243333334,9.101,8.803,8.92777777778,7.50311111111,3.81555555555,8.95911111111,9.276,8.72500000001
580.63,9.23511111111,10.1786666667,9.16077777778,8.79977777778,8.99477777778,7.55455555556,3.86733333333,9.02266666667,9.31666666666,8.79655555555
580.97,9.181,10.0804444444,9.105,8.74477777778,8.94633333333,7.51055555556,3.846,8.94644444444,9.26633333333,8.73199999999
581.31,9.24288888889,10.1254444444,9.14,8.81544444444,8.99833333333,7.55955555556,3.93688888889,9.01544444444,9.33544444445,8.78488888889
581.65,9.24511111111,10.128,9.14277777778,8.82211111111,9.00333333333,7.59755555556,3.94444444444,9.02377777778,9.37755555556,8.79166666668
581.98,9.23644444445,10.0996666667,9.09811111111,8.79788888889,8.95133333333,7.60733333333,3.913,8.97466666667,9.36988888888,8.77766666667
582.32,9.23133333334,10.1062222222,9.07722222222,8.788,8.94877777778,7.61222222222,3.915,8.97633333333,9.35688888889,8.77722222222
582.66,9.24455555556,10.1678888889,9.15177777778,8.81844444444,8.97444444445,7.66811111111,3.96166666667,9.00077777778,9.40044444444,8.81855555557
583.00,9.26333333333,10.2514444445,9.197,8.84122222222,9.01388888889,7.74055555556,3.98566666667,9.02833333334,9.49177777778,8.86044444444
583.34,9.18222222222,10.2388888889,9.13322222222,8.80044444445,8.98055555556,7.72722222222,3.94366666667,8.97855555556,9.47799999999,8.80355555555
583.68,9.15188888889,10.2376666667,9.06111111111,8.79933333333,8.89977777778,7.70488888889,3.90322222222,8.93655555556,9.44311111111,8.75822222223
584.01,9.08733333333,10.1951111111,9.04711111111,8.76944444445,8.89433333333,7.68433333333,3.92966666667,8.93122222222,9.41233333333,8.75066666667
584.35,9.07866666667,10.2357777778,9.03211111111,8.79566666667,8.87155555555,7.70766666667,3.93566666666,8.90533333333,9.37466666667,8.73866666667
584.69,9.117,10.268,9.05888888889,8.83366666667,8.86688888889,7.74755555556,3.968,8.92277777778,9.40066666667,8.74622222222
585.03,9.06844444445,10.2118888889,9.02244444444,8.79288888889,8.82155555556,7.745,3.96177777778,8.86388888889,9.33377777778,8.72077777779
585.37,9.13488888889,10.2596666667,9.08233333333,8.90488888889,8.86977777778,7.81366666667,4.02944444444,8.90722222222,9.36022222222,8.77555555554
585.70,9.11688888889,10.2674444444,9.08244444445,8.92088888889,8.84844444444,7.83177777778,4.03366666667,8.93922222222,9.33477777778,8.80200000001
586.04,8.98766666667,10.1238888889,8.95188888889,8.777,8.71666666667,7.67977777778,3.88277777778,8.79911111111,9.21444444445,8.70377777778
586.38,8.92711111111,10.0163333333,8.85533333333,8.70811111111,8.64266666667,7.62944444445,3.80344444445,8.73411111111,9.13355555556,8.638
586.72,9.04211111111,10.119,8.96522222222,8.84088888889,8.75733333333,7.74911111111,3.898,8.86044444444,9.22044444445,8.77922222221
587.06,9.03688888889,10.0975555556,8.96877777778,8.87655555555,8.74366666667,7.77777777778,3.94988888889,8.88355555556,9.19622222222,8.79811111111
587.39,9.10633333333,10.1596666667,9.03933333333,8.94066666667,8.81466666666,7.81277777778,4.03533333333,8.93411111111,9.20477777778,8.8731111111
587.73,9.12522222222,10.1803333333,9.04644444444,8.96244444444,8.79988888889,7.86966666666,4.008,8.94533333334,9.23144444445,8.89133333332
588.07,9.09855555556,10.1283333333,9.02311111111,8.94088888889,8.75566666667,7.84466666667,3.94722222222,8.92833333333,9.22122222222,8.84666666668
588.41,9.10688888889,10.1753333334,9.04655555555,8.93755555556,8.77633333333,7.87077777778,3.95411111111,8.93655555556,9.24577777778,8.88555555557
