wavelength,Back_TacPhof,Belly_TacPhof,Breast_TacPhof,Crissum_TacPhof,Crown_TacPhof,DorTail_TacPhof,Patch10_TacPhof,Patch11_TacPhof,Rump_TacPhof,Throat_TacPhof,WingTip_TacPhof
520.37,7.22433333333,35.1586,16.628,14.6774666667,6.41376666667,6.421,7.11693333333,7.2044,6.6454,28.3518,7.67833333333
520.72,7.22573333333,35.1762,16.6371333333,14.6831333334,6.42173333333,6.4238,7.11686666667,7.2036,6.6608,28.3708,7.66736666667
521.06,7.25053333333,35.2108,16.6505333333,14.7058666667,6.44403333333,6.43066666667,7.1394,7.2192,6.68173333333,28.3905333333,7.68473333333
521.41,7.2516,35.2381333333,16.6675,14.7008,6.4346,6.4198,7.12486666667,7.20846666667,6.66333333333,28.4105333333,7.6794
521.75,7.25986666667,35.2935333333,16.67,14.7086666667,6.43893333333,6.42033333333,7.141,7.2288,6.65786666667,28.4297333334,7.69576666667
522.10,7.2782,35.3519333333,16.7083,14.7262666667,6.454,6.4332,7.17006666667,7.24706666667,6.65966666667,28.4738,7.71526666667
522.45,7.29006666667,35.3803333333,16.7215666667,14.7444,6.46353333333,6.46366666667,7.1904,7.265,6.65866666667,28.4952666667,7.72356666667
522.79,7.28413333333,35.4098,16.7332666667,14.7368,6.45243333333,6.44506666667,7.19133333333,7.2684,6.6644,28.527,7.71516666667
523.14,7.318,35.4645333333,16.7641666667,14.7765333333,6.47696666667,6.46673333333,7.23366666667,7.31466666667,6.70073333333,28.5992,7.744
523.48,7.34493333333,35.466,16.7604666667,14.7696,6.4779,6.47666666667,7.24066666667,7.33346666667,6.71146666667,28.5924666667,7.77213333333
523.83,7.33186666667,35.5066666667,16.7696,14.7565333333,6.45123333333,6.45826666667,7.235,7.32253333334,6.69313333333,28.6080666666,7.75256666667
524.17,7.33486666667,35.515,16.7703,14.7512666667,6.45263333333,6.46546666667,7.2538,7.34013333334,6.7158,28.6055333333,7.76466666667
524.52,7.34486666667,35.5538666667,16.7758,14.763,6.4476,6.4676,7.26493333333,7.36506666667,6.72813333333,28.6302666667,7.77816666667
524.87,7.3694,35.6320666667,16.8106333333,14.7932666667,6.4755,6.5062,7.29906666667,7.4148,6.75733333333,28.6658666667,7.7949
525.21,7.3734,35.6198666667,16.7852333333,14.7972,6.47613333333,6.51173333334,7.32293333333,7.4334,6.77086666667,28.6392666667,7.8047
525.56,7.3686,35.6412,16.7826666667,14.7755333333,6.4771,6.5186,7.3178,7.44673333333,6.77866666667,28.6544,7.8029
525.90,7.36193333333,35.6834,16.7791666667,14.7736,6.4629,6.52193333333,7.32006666667,7.4566,6.78226666667,28.6676666667,7.79363333333
526.25,7.35866666667,35.756,16.7922333333,14.7846,6.44976666667,6.52,7.32773333333,7.4698,6.793,28.6994666667,7.7947
526.59,7.36366666667,35.8594666666,16.8275333333,14.8128666667,6.45623333333,6.5364,7.3534,7.49526666667,6.79753333333,28.7534,7.82473333333
526.94,7.3552,35.9027333333,16.8411333333,14.8139333333,6.45226666667,6.5472,7.36406666667,7.50873333333,6.80406666667,28.7687333333,7.8377
527.28,7.34806666667,35.9632,16.8598666667,14.8287333333,6.44233333333,6.54706666667,7.3702,7.51266666667,6.80313333333,28.8082,7.8322
527.63,7.3542,36.0186,16.8794333333,14.8418666667,6.44793333333,6.5458,7.37626666667,7.52986666667,6.81593333333,28.8377333333,7.84533333333
527.97,7.3526,36.0774666667,16.8904,14.8413333333,6.442,6.5398,7.37513333333,7.53273333333,6.8088,28.8586666667,7.84613333333
528.32,7.3592,36.1378,16.9222,14.859,6.45853333333,6.55133333333,7.40246666667,7.5498,6.818,28.8934666667,7.85833333333
528.66,7.35526666667,36.1727333333,16.9317666667,14.8664666667,6.46066666667,6.5502,7.41506666667,7.55093333333,6.81766666667,28.9250666667,7.86726666667
529.01,7.36413333333,36.2111333333,16.9595666667,14.8774666667,6.47006666667,6.55453333333,7.42233333333,7.56326666667,6.825,28.9636,7.87646666667
529.35,7.3696,36.2436,16.9846333333,14.9022,6.4742,6.55386666667,7.442,7.57106666667,6.82886666667,28.997,7.88423333333
529.70,7.37586666667,36.2790666667,17.0045666667,14.9146666667,6.4853,6.56093333333,7.45566666666,7.58013333333,6.83553333333,29.0357333333,7.9042
530.04,7.37406666667,36.2951333333,17.0176,14.9177333333,6.49393333333,6.5544,7.46393333333,7.58413333333,6.833,29.0507333333,7.9118
530.39,7.3724,36.2848666667,17.0051333333,14.9126,6.4954,6.55146666667,7.469,7.57866666667,6.82573333333,29.0368666667,7.90773333333
530.73,7.38906666667,36.3314666667,17.0264666667,14.9311333333,6.50846666667,6.55826666667,7.47933333333,7.58586666667,6.8328,29.0557333333,7.90663333333
531.08,7.39313333333,36.3584666667,17.0382333333,14.9368,6.51586666667,6.5606,7.49386666667,7.6,6.841,29.0696666667,7.92153333333
531.42,7.39666666667,36.3745333334,17.0431,14.9460666667,6.5236,6.57306666667,7.51373333333,7.62073333333,6.85073333333,29.0819333333,7.9386
531.77,7.40393333333,36.3914,17.057,14.9692666667,6.5322,6.59046666667,7.5248,7.63813333333,6.86873333333,29.1066,7.94543333333
532.11,7.39253333333,36.4292666667,17.0630666667,14.9721333333,6.52766666667,6.5816,7.51833333333,7.6424,6.86506666667,29.1343333333,7.95693333333
532.46,7.40253333333,36.4760666667,17.0838,14.9767333334,6.52006666667,6.5806,7.51846666667,7.6494,6.86906666667,29.1556,7.9597
532.80,7.39253333333,36.5357333333,17.0827,14.9841333333,6.50493333333,6.57593333333,7.5218,7.65326666667,6.86113333333,29.183,7.95993333333
533.15,7.39026666667,36.5643333333,17.0896666667,14.9785333333,6.49153333334,6.5632,7.5142,7.65153333333,6.8586,29.1733333333,7.9577
533.49,7.38733333333,36.6086,17.1121333333,14.9942,6.48766666667,6.558,7.5352,7.6584,6.8586,29.1875333333,7.95686666667
533.84,7.40666666667,36.674,17.1434666667,15.0228,6.49496666667,6.57233333333,7.55353333333,7.67666666667,6.8724,29.2414666667,7.97103333333
534.18,7.4222,36.7196666666,17.1713,15.0374666667,6.50866666667,6.57613333333,7.567,7.69286666667,6.88693333334,29.2792,7.9789
534.52,7.4154,36.7588666667,17.1917666667,15.0467333333,6.5118,6.57193333333,7.5776,7.7032,6.8876,29.3192666667,7.99713333333
534.87,7.42046666667,36.8066,17.2021,15.0663333333,6.52363333333,6.57826666667,7.59493333334,7.70613333333,6.8868,29.358,7.99583333333
535.21,7.4018,36.812,17.2019666667,15.0538666667,6.5202,6.558,7.58706666667,7.68733333333,6.86373333333,29.3630666667,7.97643333333
535.56,7.40406666667,36.8817333333,17.2412,15.0646666667,6.534,6.54486666667,7.608,7.70193333333,6.85913333334,29.4168666666,7.98853333333
535.90,7.4192,36.9186,17.2624333333,15.0858666667,6.53896666667,6.55813333333,7.627,7.70806666667,6.86433333333,29.4404666667,7.98986666667
536.25,7.41253333333,36.922,17.2594,15.0894,6.54283333333,6.5504,7.63466666667,7.7086,6.86066666666,29.444,7.994
536.59,7.4362,36.9344,17.2984333333,15.1136666667,6.57286666667,6.56953333333,7.65526666667,7.73926666667,6.8906,29.4598666667,8.00143333333
536.93,7.43706666667,36.9854,17.3121333333,15.1294666667,6.5863,6.58786666667,7.67666666667,7.7478,6.8998,29.5037333333,8.01016666667
537.28,7.43766666667,37.0034666667,17.3033666667,15.1096666667,6.58913333333,6.57213333333,7.658,7.7494,6.9026,29.5002666667,8.00416666667
537.62,7.4386,37.0066666667,17.3016333333,15.1083333333,6.58856666667,6.56586666667,7.66353333333,7.75933333333,6.9084,29.4910666667,8.00473333333
537.97,7.46326666667,37.0662666667,17.3463333333,15.1420666667,6.6016,6.5904,7.6914,7.79,6.94113333333,29.5332666667,8.03003333333
538.31,7.48946666667,37.1015333333,17.3706666667,15.157,6.62886666667,6.61153333334,7.72533333333,7.82713333333,6.96733333333,29.5666,8.0376
538.65,7.49746666667,37.1248666667,17.3783666667,15.1529333334,6.62606666667,6.61253333333,7.72886666667,7.84993333333,6.9814,29.5728666667,8.05463333333
539.00,7.5046,37.2036,17.3892333333,15.1672666667,6.6058,6.62006666667,7.7448,7.86973333333,6.9864,29.5965333333,8.0658
539.34,7.53173333333,37.2256666667,17.3932333333,15.1851333333,6.62333333333,6.63653333333,7.77146666667,7.8936,7.01413333333,29.6043333333,8.08816666667
539.69,7.56086666667,37.2617333333,17.4201333333,15.2104,6.6468,6.65566666667,7.80426666667,7.93473333333,7.0434,29.6204,8.11606666667
540.03,7.5892,37.3212,17.4434666667,15.2348666667,6.6675,6.67886666667,7.82846666667,7.97733333333,7.06746666667,29.6664666667,8.13606666667
540.37,7.58753333333,37.3686,17.4387,15.2308,6.65836666667,6.67133333333,7.82626666667,7.97693333334,7.06333333333,29.6837333333,8.1439
540.72,7.58946666667,37.3826,17.4321666667,15.2380666667,6.6647,6.66213333333,7.8276,7.98506666667,7.06266666667,29.6972,8.14463333333
541.06,7.61706666667,37.4047333333,17.4563666667,15.2697333333,6.6832,6.6914,7.85913333333,8.0148,7.08313333333,29.7306,8.17043333333
541.40,7.61826666667,37.4240666667,17.4645666667,15.2889333333,6.6893,6.6912,7.87246666667,8.0218,7.08246666667,29.7397333333,8.18763333333
541.75,7.62026666667,37.4648666667,17.4712666667,15.3060666667,6.68926666667,6.6888,7.8722,8.02626666667,7.08006666667,29.7832,8.19733333333
542.09,7.62766666667,37.4953333333,17.4867666667,15.3308,6.6971,6.69346666667,7.8774,8.02626666667,7.09426666667,29.8020666667,8.21073333333
542.43,7.64073333333,37.5299333333,17.5199,15.3666,6.71873333333,6.69893333333,7.8896,8.03846666667,7.10826666667,29.8477333333,8.2257
542.78,7.6884,37.6011333333,17.5859,15.4194,6.7848,6.74273333333,7.93413333333,8.0816,7.16326666666,29.9274,8.2736
543.12,7.69513333333,37.6398,17.6093333333,15.4382,6.80426666667,6.75373333333,7.9514,8.08493333333,7.17546666667,29.9632,8.28236666667
543.46,7.68173333333,37.6626,17.5973666667,15.4388666667,6.79273333333,6.74013333333,7.9398,8.06713333333,7.1664,29.9854,8.26733333333
543.81,7.6688,37.6736666667,17.6002,15.444,6.78783333333,6.72606666667,7.937,8.04506666667,7.1542,30.0001333333,8.268
544.15,7.6836,37.7176,17.6387333333,15.4828666667,6.80433333333,6.74333333333,7.9662,8.0562,7.17133333333,30.0514666667,8.28883333333
544.49,7.71393333333,37.7556666666,17.6654333333,15.5108666667,6.81496666667,6.7724,7.99153333333,8.07346666667,7.20206666667,30.0868,8.31596666667
544.84,7.6944,37.7978,17.6783666667,15.5175333333,6.80976666667,6.75933333333,7.99066666667,8.06386666667,7.19586666667,30.1176666666,8.307
545.18,7.67606666667,37.8388,17.6852,15.5145333333,6.8047,6.76453333333,7.97793333333,8.05573333333,7.19706666667,30.1550666667,8.28563333333
545.52,7.66673333333,37.8426666667,17.6915333333,15.5172,6.8222,6.76626666667,7.99013333333,8.06693333333,7.20533333333,30.1518666667,8.28563333333
545.87,7.6626,37.8625333334,17.6937,15.5189333333,6.81523333333,6.76826666667,7.99326666667,8.0682,7.19533333333,30.1667333333,8.29526666667
546.21,7.68153333333,37.9433333333,17.7219,15.54,6.8316,6.7854,8.0192,8.09706666667,7.2098,30.2113333333,8.31953333333
546.55,7.6742,37.9856,17.7337333333,15.5441333333,6.8147,6.7732,8.01633333333,8.0974,7.19653333334,30.2468,8.3119
546.90,7.67946666667,38.0496,17.7419333334,15.5646,6.80736666667,6.77446666667,8.00233333333,8.11273333333,7.19693333333,30.2882,8.3178
547.24,7.6708,38.0906666667,17.7660666667,15.5638666667,6.8142,6.7682,8.00106666667,8.1172,7.20413333333,30.3213333333,8.32286666667
547.58,7.66533333333,38.1654666667,17.8068333333,15.5925333333,6.82033333333,6.7686,8.01693333333,8.13693333333,7.21086666667,30.3623333333,8.32933333333
547.92,7.65266666667,38.197,17.8098666667,15.5939333333,6.8213,6.759,8.01486666667,8.13566666667,7.20413333333,30.3835333333,8.32673333333
548.27,7.64526666667,38.2822666667,17.8605333333,15.6366666667,6.84143333333,6.75433333333,8.03113333334,8.1518,7.2102,30.4581333333,8.3416
548.61,7.6658,38.3346,17.8777333333,15.677,6.8662,6.78026666667,8.05066666666,8.1796,7.23206666667,30.4909333333,8.35773333333
548.95,7.7108,38.3968,17.9343333333,15.7038666667,6.8974,6.80366666667,8.09933333332,8.21106666667,7.26633333333,30.5505333333,8.38493333333
549.29,7.72573333333,38.5069333333,17.9618666667,15.7314,6.89496666666,6.79433333333,8.10340000001,8.22006666667,7.2674,30.6178,8.382
549.64,7.7358,38.5613333333,17.9782333333,15.7550666667,6.88923333333,6.77566666667,8.10673333333,8.22873333333,7.25673333333,30.659,8.37163333333
549.98,7.72986666667,38.5806,17.9791,15.7512,6.87823333333,6.75933333333,8.10239999999,8.2166,7.26466666667,30.6563333333,8.36743333333
550.32,7.72566666667,38.601,17.9579666667,15.7646,6.88226666667,6.7382,8.10053333334,8.2098,7.24366666667,30.6524666667,8.35773333333
550.66,7.72353333333,38.6067333333,17.9768666667,15.773,6.87956666667,6.7534,8.12706666667,8.22419999999,7.26093333333,30.6534666667,8.36493333333
551.01,7.79706666667,38.7408666667,18.0665,15.8708666667,6.90666666667,6.80833333333,8.18533333333,8.27786666666,7.30746666667,30.7595333333,8.41773333333
551.35,7.81493333333,38.7484,18.0821,15.8694666667,6.92626666667,6.83426666667,8.19126666667,8.29459999999,7.33633333333,30.7674666667,8.4369
551.69,7.7938,38.7427333333,18.0818,15.8507333333,6.90776666667,6.812,8.18946666667,8.28260000001,7.31553333334,30.7753333333,8.42453333333
552.03,7.81786666667,38.798,18.1132333333,15.8654666667,6.90753333333,6.82026666667,8.19826666667,8.30233333333,7.328,30.8165333333,8.43273333333
552.38,7.83246666667,38.8624666667,18.1393333333,15.8835333333,6.9176,6.81873333333,8.20506666666,8.31780000001,7.33553333333,30.8769333333,8.4511
552.72,7.82953333333,38.9124666667,18.1738333333,15.8884,6.92193333333,6.8072,8.20453333334,8.32626666667,7.33093333333,30.9106,8.45873333333
553.06,7.82513333333,38.891,18.1788666667,15.8914,6.92156666667,6.81973333334,8.216,8.3292,7.33273333333,30.8902666667,8.48266666667
553.40,7.823,38.9647333333,18.2168666667,15.9058666667,6.93603333333,6.83373333333,8.23780000001,8.34666666666,7.33873333333,30.9331333333,8.5042
553.74,7.8444,39.0457333333,18.2601333333,15.964,6.9684,6.8828,8.27079999999,8.38893333333,7.35793333334,31.0036666667,8.52356666667
554.09,7.82093333333,39.0671333333,18.2747333333,15.9449333333,6.9409,6.8774,8.25780000001,8.37726666667,7.35566666667,31.0087333333,8.50773333333
554.43,7.8322,39.1487333333,18.3051,15.9594666667,6.95406666667,6.8812,8.26733333334,8.38613333334,7.3486,31.0751333333,8.52676666667
554.77,7.8274,39.1588,18.2818333333,15.9380666667,6.96633333333,6.8758,8.26040000001,8.40386666667,7.33613333333,31.0782,8.53446666667
555.11,7.836,39.2126666667,18.2911333333,15.9542,6.95663333333,6.871,8.26206666667,8.41666666667,7.34133333333,31.1280666667,8.53603333333
555.45,7.92206666666,39.3316666667,18.3649,16.0459333333,7.0168,6.94266666667,8.32540000001,8.49280000001,7.4298,31.2184,8.61363333333
555.80,7.9408,39.3502666667,18.3822,16.0465333333,7.0481,6.96553333333,8.3578,8.5254,7.45493333333,31.2254666667,8.6434
556.14,7.939,39.3926,18.4210666667,16.0517333333,7.05036666667,6.94426666667,8.38186666666,8.53013333333,7.45853333333,31.2418666667,8.64
556.48,7.95533333333,39.4804,18.4514666667,16.102,7.08346666667,6.9898,8.41266666666,8.58019999999,7.51186666667,31.2976,8.6878
556.82,8.0114,39.5705333333,18.4944333333,16.1583333334,7.13756666667,7.05606666667,8.47486666666,8.64386666667,7.57013333333,31.3744,8.73683333333
557.16,8.02513333333,39.6214666667,18.4846,16.1703333333,7.1358,7.06126666667,8.47753333333,8.67113333333,7.60213333333,31.407,8.75413333333
557.50,8.0244,39.6404,18.4999333333,16.1548666667,7.13053333333,7.0444,8.49386666666,8.69306666667,7.59713333333,31.4312,8.75673333333
557.85,8.09406666667,39.7273333333,18.563,16.2562,7.19876666667,7.108,8.57859999999,8.78580000001,7.66346666667,31.5280666667,8.83416666667
558.19,8.0124,39.6755333333,18.5044666666,16.1996,7.12273333333,7.02506666667,8.51906666667,8.71453333334,7.602,31.5162666667,8.77383333333
558.53,7.9804,39.6634666667,18.4936666666,16.1694666667,7.08686666667,7.0156,8.5124,8.6856,7.59786666667,31.4848666667,8.7558
558.87,7.97626666667,39.6771333333,18.4753333333,16.1734,7.07603333333,7.01666666667,8.52320000001,8.6868,7.58793333333,31.4691333333,8.7463
559.21,7.91653333333,39.6972,18.4562333333,16.1267333334,7.02826666667,6.97613333333,8.48946666666,8.6356,7.52666666667,31.4667333333,8.689
559.55,7.88386666667,39.7284,18.4342,16.1232666667,7.00213333333,6.93833333333,8.46760000001,8.61493333333,7.47813333333,31.4542,8.66046666667
559.89,7.90613333333,39.7837333333,18.4751333333,16.1549333333,7.03033333334,6.99093333333,8.49266666667,8.65746666666,7.51186666667,31.5003333333,8.71346666667
560.23,7.89313333334,39.7414,18.4410333333,16.1177333333,7.00616666666,6.96913333333,8.47359999999,8.63233333333,7.45306666667,31.4536,8.6878
560.58,7.84053333333,39.7592666667,18.4352666667,16.0597333333,6.9757,6.9204,8.45180000001,8.5834,7.42426666667,31.4412666667,8.64596666667
560.92,7.83746666667,39.7325333333,18.4491,16.0617333333,6.97963333333,6.9218,8.44946666666,8.57559999999,7.40966666667,31.4215333333,8.63156666667
561.26,7.8152,39.7380666667,18.4377333333,16.054,6.95253333333,6.91026666667,8.4322,8.55599999999,7.3896,31.4179333333,8.61096666667
561.60,7.7874,39.7302666667,18.4135333333,16.007,6.92646666667,6.90246666667,8.39146666667,8.51586666667,7.3664,31.4228666667,8.58206666667
561.94,7.86533333333,39.8005333333,18.5001333333,16.0802,7.00583333333,6.98,8.4684,8.61406666667,7.45206666667,31.4464666667,8.65256666667
562.28,7.90106666667,39.8342,18.5464666667,16.1114,7.0667,7.00253333333,8.51526666667,8.66573333333,7.49633333333,31.4952,8.68016666667
562.62,7.9184,39.923,18.6006333333,16.1330666667,7.0904,7.01753333333,8.53986666667,8.68006666667,7.509,31.5568,8.71646666667
562.96,7.95746666667,39.9276666667,18.6313666667,16.1596666667,7.12603333333,7.05053333333,8.56320000001,8.73513333333,7.5516,31.5548,8.77146666667
563.30,7.9346,39.9114666666,18.6508333333,16.1415333333,7.1119,7.05513333333,8.56226666667,8.7508,7.54933333333,31.5404,8.77906666667
563.64,7.93206666667,39.9218666667,18.6326666667,16.1391333333,7.0841,7.057,8.54959999999,8.74066666667,7.54646666667,31.5333333333,8.7647
563.99,7.97133333333,39.9884666667,18.6795333333,16.2020666667,7.11706666667,7.09306666667,8.60193333333,8.77833333333,7.60266666667,31.5855333333,8.82236666667
564.33,8.00013333333,40.0245333334,18.7215666667,16.26,7.1406,7.1214,8.62806666666,8.82760000001,7.61333333333,31.6151333333,8.8584
564.67,8.01726666667,40.0807333333,18.7503333333,16.2805333333,7.15806666667,7.13673333334,8.67946666666,8.86293333334,7.64553333333,31.6488,8.88986666667
565.01,8.05613333333,40.1354666667,18.7925333333,16.3121333333,7.19286666667,7.18246666666,8.71686666666,8.90033333333,7.67313333333,31.6628666667,8.93763333333
565.35,8.08253333333,40.166,18.8219333333,16.3406666667,7.21513333333,7.1954,8.76046666666,8.94666666666,7.69006666667,31.6564666667,8.97519999999
565.69,8.073,40.1788666667,18.8091666667,16.3232,7.2005,7.17186666667,8.7616,8.92386666667,7.66506666667,31.6609333333,8.95883333333
566.03,8.08233333333,40.2115333333,18.8126,16.3388,7.19103333333,7.19573333333,8.78133333333,8.94200000001,7.66433333333,31.6438,8.98366666666
566.37,8.09933333333,40.2718666667,18.8424,16.3598,7.227,7.22026666667,8.82306666666,8.98266666667,7.70626666667,31.6947333333,8.99853333333
566.71,8.09586666667,40.3354,18.8493666667,16.3956,7.2463,7.22213333333,8.84933333333,9.00300000001,7.72013333333,31.7157333333,9.00379999999
567.05,8.1278,40.408,18.8691333333,16.4386666667,7.26046666667,7.26846666667,8.86866666667,9.01940000001,7.76513333333,31.7719333333,9.02436666666
567.39,8.15006666667,40.4762666667,18.8969666667,16.4759333333,7.28193333333,7.28833333333,8.9078,9.05666666667,7.77573333333,31.8122666667,9.05489999999
567.73,8.15326666667,40.5474666667,18.9202,16.4868666666,7.27526666667,7.28646666667,8.91066666666,9.07253333334,7.77586666667,31.8653333333,9.04616666666
568.07,8.16373333333,40.5989333333,18.9330333333,16.4824,7.2667,7.28026666667,8.91226666666,9.07019999999,7.7814,31.9028,9.04869999999
568.41,8.17206666667,40.6416666667,18.9383666667,16.4787333333,7.27033333333,7.2784,8.90226666667,9.07720000001,7.774,31.9160666667,9.04816666667
568.75,8.1712,40.6892666667,18.9475666667,16.4855333333,7.269,7.25626666667,8.90719999999,9.08806666666,7.7846,31.9471333333,9.04266666667
569.09,8.15633333333,40.7531333333,18.9661666667,16.4923333333,7.26846666667,7.244,8.91139999999,9.09293333334,7.781,31.9868666667,9.03106666667
569.43,8.15873333333,40.8266666667,18.9879666667,16.5282666667,7.27083333333,7.2548,8.92546666667,9.127,7.79046666667,32.0099333333,9.0472
569.77,8.14173333333,40.8970666666,18.9890666667,16.5366,7.2699,7.239,8.91180000001,9.11780000001,7.77146666666,32.0629333333,9.03196666666
570.11,8.1652,40.8566666667,18.9971666667,16.5443333333,7.27216666667,7.2586,8.93693333333,9.12993333333,7.7914,32.0300666667,9.05510000001
570.45,8.20493333334,40.9162666667,19.0524666667,16.5821333333,7.29616666667,7.28593333333,8.97846666666,9.15986666667,7.81206666667,32.1147333333,9.08550000001
570.79,8.20673333333,40.9281333333,19.0670333333,16.5884666667,7.30193333334,7.2608,8.9854,9.17560000001,7.8062,32.1194,9.094
571.13,8.179,40.8898666666,19.0484,16.5448,7.27696666667,7.2298,8.96313333334,9.15833333333,7.79226666667,32.0822666667,9.08413333334
571.47,8.1604,40.8670666667,19.0354,16.5174666667,7.25813333333,7.21346666667,8.95960000001,9.14553333334,7.7866,32.0472,9.0746
571.81,8.11226666667,40.8449333333,18.9881666667,16.4900666667,7.22293333333,7.18206666667,8.91926666667,9.12313333333,7.75,32.0256,9.03153333333
572.15,8.09486666667,40.8684666667,18.9955,16.4969333334,7.22493333333,7.1818,8.93106666667,9.13273333333,7.754,32.0324666667,9.02870000001
572.49,8.09006666667,40.8802666667,19.0103666667,16.473,7.21196666667,7.18653333333,8.92820000001,9.12326666667,7.75173333333,32.0306,9.0237
572.83,8.0972,40.8987333333,19.0055,16.4656666667,7.21026666667,7.20046666667,8.92480000001,9.11933333334,7.75833333333,32.0402,9.01769999999
573.17,8.14993333333,40.9417333333,19.0407666667,16.4986,7.25316666666,7.24446666667,8.95986666667,9.14993333334,7.80013333334,32.0890666667,9.05693333334
573.51,8.15053333333,40.913,19.0435,16.4833333334,7.22916666667,7.23293333333,8.94933333334,9.14840000001,7.79933333333,32.0638,9.05956666667
573.85,8.1326,40.9904,19.0372666666,16.4822666667,7.20833333333,7.20613333333,8.91666666667,9.14633333334,7.7676,32.0949333333,9.04606666667
574.19,8.0696,40.9475333333,18.9801333333,16.4074666667,7.14466666667,7.15886666667,8.85173333333,9.09440000001,7.6978,32.0494,8.98173333334
574.53,8.0856,41.0231333333,19.0020666667,16.4267333333,7.16633333333,7.17506666667,8.88613333333,9.11233333333,7.71233333333,32.0860666667,8.99243333333
574.87,8.11766666667,41.1156,19.0444333333,16.4608,7.19043333333,7.20773333333,8.90773333333,9.12606666666,7.73606666667,32.1574666667,8.99423333333
575.21,8.11886666667,41.1623333333,19.04,16.4542,7.19703333333,7.19833333333,8.90226666667,9.1292,7.72053333333,32.1844666667,8.97876666666
575.55,8.173,41.2547333333,19.1162333333,16.5130666667,7.25803333333,7.271,8.96773333333,9.182,7.77653333333,32.2572,9.03356666666
575.89,8.2426,41.3266,19.2042333333,16.5884,7.29916666667,7.34233333333,9.02606666667,9.245,7.829,32.3427333333,9.09210000001
576.22,8.2392,41.3895333333,19.2082333333,16.6278666667,7.3131,7.34873333333,9.03366666667,9.2574,7.824,32.3832,9.12406666667
576.56,8.25313333333,41.4148,19.2290666667,16.6585333333,7.32063333333,7.34646666667,9.0478,9.27006666665,7.83746666667,32.4211333333,9.13896666666
576.90,8.2158,41.3896666667,19.192,16.6156,7.2848,7.3112,9.0162,9.24313333333,7.80106666667,32.4000666666,9.11626666667
577.24,8.24193333333,41.4565333333,19.2334333333,16.6726,7.33276666667,7.33546666667,9.06433333333,9.28719999999,7.83653333333,32.4618,9.13536666666
577.58,8.24433333333,41.4751333333,19.247,16.6959333333,7.34086666667,7.33833333333,9.06119999999,9.2876,7.83613333333,32.4716,9.13573333334
577.92,8.29753333333,41.5678,19.2981,16.7482,7.39566666667,7.38333333333,9.12653333333,9.34793333334,7.91086666667,32.5072666667,9.20149999999
578.26,8.27826666667,41.5404,19.2860666667,16.7224,7.40936666667,7.38286666667,9.1156,9.33766666667,7.91986666667,32.5188666667,9.20286666667
578.60,8.24246666667,41.5379333333,19.2881666667,16.7109333333,7.40423333333,7.35853333333,9.11113333333,9.32253333333,7.9058,32.5316666667,9.20686666667
578.94,8.23766666667,41.5488666667,19.3063,16.7431333333,7.4104,7.3888,9.13733333334,9.34193333335,7.914,32.5718,9.21973333333
579.28,8.2134,41.5394666667,19.2822,16.7366,7.3546,7.33013333333,9.13406666667,9.32580000001,7.88246666667,32.5468,9.21896666666
579.61,8.163,41.5502,19.2387333333,16.683,7.31756666667,7.25113333333,9.08093333333,9.26853333333,7.84553333333,32.5452,9.18313333334
579.95,8.17933333333,41.5259333333,19.2280333333,16.6934,7.346,7.2644,9.10593333333,9.31073333333,7.87566666667,32.5757333333,9.17863333333
580.29,8.21033333333,41.5742,19.2760333333,16.7300666667,7.39033333333,7.28746666667,9.14213333333,9.36046666665,7.89186666667,32.6002666667,9.22143333333
580.63,8.255,41.6822,19.3338333333,16.82,7.43336666667,7.33566666667,9.20473333334,9.41666666667,7.93153333333,32.6812,9.2715
580.97,8.2734,41.7086,19.3351666667,16.8193333333,7.45356666667,7.3378,9.20933333333,9.41319999999,7.93713333333,32.7053333333,9.28590000001
581.31,8.3022,41.746,19.3950666667,16.8550666667,7.49123333333,7.37893333333,9.26440000001,9.46393333333,7.9836,32.7828666667,9.3169
581.65,8.38833333333,41.8424,19.4739333333,16.9355333333,7.56056666667,7.45213333333,9.33966666666,9.5304,8.04293333334,32.8997333333,9.36836666667
581.98,8.4714,41.9833333333,19.5497666667,17.0389333333,7.6067,7.5016,9.41166666666,9.59640000001,8.0956,32.9976666667,9.44230000001
582.32,8.52953333333,42.0476666667,19.5764,17.0914666667,7.64406666667,7.5258,9.44593333334,9.64360000001,8.13586666667,33.0338666667,9.46206666667
582.66,8.55586666667,42.0749333333,19.6031333333,17.1176666667,7.65353333333,7.52673333334,9.44980000001,9.64806666668,8.13993333333,33.0115333333,9.4932
583.00,8.6114,42.0970666667,19.6360333333,17.1386,7.7094,7.5714,9.46466666666,9.69273333334,8.198,33.0592666667,9.5326
583.34,8.6652,42.0824666667,19.6584,17.1705333333,7.74956666667,7.62573333333,9.50259999999,9.74440000001,8.22766666667,33.0622,9.55606666666
583.68,8.71986666667,42.1404,19.7124666667,17.2151333333,7.7816,7.675,9.5454,9.754,8.27486666667,33.1087333333,9.56826666667
584.01,8.69126666667,42.1664666667,19.6972666667,17.1931333333,7.751,7.6764,9.52346666667,9.7184,8.2664,33.1015333333,9.53903333334
584.35,8.6584,42.1222666667,19.6944,17.1485333333,7.73363333333,7.66526666667,9.50520000001,9.70206666667,8.25426666667,33.0881333333,9.50116666667
