wavelength,Back_ChlNitf,Belly_ChlNitf,Breast_ChlNitf,Crissum_ChlNitf,Crown_ChlNitf,DorTail_ChlNitf,Patch10_ChlNitf,Patch11_ChlNitf,Patch12_ChlNitf,Patch13_ChlNitf,Patch14_ChlNitf,Rump_ChlNitf,Throat_ChlNitf,WingTip_ChlNitf
783.74,-5.40996825397,2.58354166667,-4.68066666667,-3.11808333333,-1.32958333333,-2.89208333334,-7.40825,-8.35391666667,-10.6155,-1.99416666666,-5.229,-8.18266666666,20.3945833333,-2.96058333333
784.05,-5.09416269841,2.683875,-4.34891666667,-3.15158333333,-1.2455,-2.82833333333,-6.85375,-8.33316666667,-10.7420833333,-1.81675,-5.0715,-7.92733333333,20.8368333333,-2.43591666667
784.36,-4.00000793651,3.6285,-2.9775,-1.96233333333,-0.320250000003,-1.78525,-5.71,-7.22266666667,-9.45066666667,-0.75625,-4.02708333333,-6.89550000001,21.5589166667,-1.51275
784.67,-3.69767063492,3.93129166666,-2.71408333333,-1.83425,-0.0885,-1.41833333333,-5.61225,-7.20816666667,-9.36283333333,-0.388666666667,-3.57333333333,-6.73074999999,21.5970833333,-1.41833333334
784.98,-3.22085714286,4.13641666667,-2.30133333333,-1.01983333333,0.409416666665,-1.25458333333,-5.0455,-6.85041666667,-8.82983333333,0.342083333335,-2.80441666667,-5.97816666667,21.6183333334,-1.01316666667
785.29,-3.14277380952,4.42804166667,-2.30716666667,-1.01783333333,0.352916666668,-1.43175,-5.076,-7.00333333332,-9.0865,0.230666666668,-2.99266666667,-6.08033333334,22.32625,-0.597333333333
785.60,-2.97582142857,4.589625,-2.06841666667,-0.978083333333,0.389833333335,-1.24241666667,-4.62591666667,-6.78691666667,-8.8685,0.270916666668,-3.27791666667,-6.13941666666,21.537,-0.6345
785.91,-2.17925793651,5.467375,-0.516166666668,-0.0653333333343,1.43133333333,-0.438000000003,-3.817,-5.5425,-8.23525,1.255,-2.5555,-5.24174999999,22.6603333333,0.68625
786.22,-2.07435714286,5.55566666667,-0.0772500000008,-0.0769999999975,1.64608333333,-0.295916666666,-3.69066666667,-5.31758333333,-7.83175,1.52391666667,-2.6685,-4.81616666667,22.62075,0.874500000002
786.53,-2.04292063492,5.92562500001,0.493666666667,0.3985,1.80966666667,0.177166666667,-3.30933333333,-4.90375,-7.43491666667,2.19566666666,-2.73333333333,-4.57483333333,23.0448333333,1.24033333333
786.84,-1.41657539683,6.70125000001,1.24266666667,1.13741666667,2.60266666667,0.853166666667,-2.80658333333,-4.111,-6.41708333333,2.83741666667,-2.19458333333,-3.86358333333,23.374,1.9225
787.14,-1.75788095238,6.36287499999,0.956333333335,0.858999999999,2.33908333333,0.670083333333,-3.05808333333,-4.90375,-6.96875,2.455,-2.61333333333,-4.17875,22.7825833333,1.36441666666
787.45,-1.7818015873,6.48054166668,0.638666666667,0.662750000001,2.62716666667,0.8255,-3.4105,-5.15183333333,-7.15833333333,2.44633333333,-2.46441666667,-4.20591666667,22.5898333333,1.06041666667
787.76,-2.36985714286,5.80175,-0.322750000001,-0.340583333332,2.22975,0.268916666665,-3.93933333333,-5.93608333334,-7.74741666666,1.63191666667,-3.04283333333,-4.96175,22.25,0.448333333335
788.07,-2.38127777778,5.74804166667,-0.390833333332,-0.568499999998,2.16183333333,0.153916666666,-3.86741666667,-5.97616666667,-7.88316666666,1.32075,-3.16291666667,-4.916,22.5834166667,0.450166666668
788.38,-2.63721825397,5.557375,-0.851749999999,-0.976999999999,2.01333333333,-0.0833333333317,-4.08616666667,-6.469,-8.26191666667,0.798166666665,-3.57408333333,-5.39666666667,22.42075,0.25625
788.69,-2.5274047619,5.551625,-0.610416666667,-0.921333333333,2.36508333333,0.357999999997,-3.70883333333,-6.12075,-8.08683333333,1.13866666667,-3.11633333333,-5.13491666667,22.2065,0.528083333336
789.00,-2.32937698413,5.53816666667,-0.427083333332,-0.74275,2.772,0.783749999998,-3.45033333333,-5.73083333334,-8.02916666667,1.53216666667,-2.63741666667,-4.70183333334,22.8538333333,0.871166666668
789.31,-1.9536547619,5.50783333334,-0.773,-0.474333333332,3.14483333333,1.14191666667,-3.18566666666,-5.534,-7.701,1.72758333334,-2.0965,-4.57941666667,22.7218333333,1.01908333333
789.62,-2.46332142857,5.287625,-1.34966666667,-0.771333333335,2.79575,1.0305,-3.57316666667,-6.12191666667,-8.28508333333,1.54258333333,-2.41025,-5.32041666667,22.59575,0.48816666667
789.92,-3.5465,4.07079166667,-2.6915,-2.12966666667,1.91966666667,-0.185083333332,-4.43825,-7.36416666667,-9.61116666666,0.320916666666,-3.46908333333,-6.37033333334,21.6851666667,-0.870249999998
790.23,-4.27759126984,3.07770833333,-3.9205,-2.85983333333,1.14891666666,-0.87125,-5.17675,-8.28283333333,-10.3598333333,-0.290416666667,-4.173,-7.19075000001,21.1743333333,-1.71716666667
790.54,-4.2372063492,3.24825,-3.88366666666,-2.67616666667,1.58275,-0.699249999999,-5.08516666667,-7.74858333332,-10.0115,-0.0125833333325,-4.01733333333,-6.96033333332,20.9828333333,-1.32216666667
790.85,-4.76469047619,2.806,-4.1375,-3.03316666667,0.88975,-1.31841666667,-5.31308333334,-8.06699999999,-10.4703333333,-0.441583333333,-4.62441666666,-7.40458333333,20.973,-1.63666666667
791.16,-4.86224206349,2.52054166667,-4.06075,-3.08033333333,0.74841666667,-1.39775,-5.624,-8.03541666666,-10.96975,-0.49025,-4.75625,-7.18074999999,20.64775,-1.71566666667
791.47,-5.15126984127,2.54191666667,-4.04825,-3.15458333333,0.480416666667,-1.82783333333,-5.76083333333,-7.8865,-11.5084166667,-0.291083333334,-5.05024999999,-7.36525,20.3220833334,-1.56366666667
791.78,-4.48072222223,3.05816666667,-3.55316666667,-2.5495,0.70525,-1.08483333333,-5.41758333333,-7.08566666667,-10.9235833333,0.298249999998,-4.67175000001,-6.63133333334,20.73525,-1.173
792.08,-4.67473412699,2.72404166667,-3.88566666667,-2.39175,0.500166666668,-0.973166666665,-5.5715,-7.10666666666,-10.95125,0.185166666666,-4.97525,-6.56525000001,20.3605833333,-1.4735
792.39,-4.36557936508,3.41154166667,-3.32508333333,-1.84266666667,0.976833333332,-0.685749999998,-5.10533333334,-6.38691666666,-10.0929166667,0.64425,-4.25325000001,-5.99175000001,20.8368333334,-0.796583333332
792.70,-4.93152777778,3.22170833334,-3.71691666667,-2.27641666666,0.393666666665,-1.31383333333,-5.64916666666,-6.99125,-10.7224166667,0.231833333334,-4.75691666668,-6.36591666666,20.5170833333,-1.22958333333
793.01,-4.32641269842,3.45883333333,-3.05441666667,-1.93858333333,0.955333333335,-0.892666666667,-5.021,-6.34591666666,-10.4601666667,0.515916666668,-4.07258333334,-5.71125000001,20.4880833333,-0.550999999999
793.32,-3.56148015873,4.21554166667,-2.12008333334,-1.33883333333,1.80625,-0.153333333333,-4.14908333333,-5.61375,-9.74891666667,1.18558333333,-3.36816666667,-4.74208333334,21.2831666667,0.655666666668
793.62,-3.35548412699,4.62654166667,-1.53966666666,-1.44925,1.8465,0.104583333331,-3.874,-5.386,-9.87325000001,1.26808333333,-3.29558333332,-4.63349999999,21.2165,0.787333333333
793.93,-3.74208730158,4.05254166667,-1.81625,-1.99433333333,1.10425,-0.185083333333,-4.1595,-5.88308333333,-10.3704166667,1.06841666667,-3.64658333334,-5.34174999999,21.55275,0.527083333333
794.24,-3.26715873016,4.62179166667,-1.06433333333,-1.4075,1.96783333333,0.532083333333,-3.52233333333,-5.189,-9.55875,1.45658333333,-3.03925,-4.79683333333,21.4005,1.22533333333
794.55,-2.80136904762,5.72033333333,-0.480666666668,-0.654916666667,2.65466666667,1.15675,-2.81491666666,-4.57083333333,-8.80716666667,2.02058333333,-2.45266666667,-4.55691666667,22.38,2.27141666667
794.86,-2.90741666667,5.09158333333,-1.14133333333,-1.05216666667,2.33783333333,0.948749999999,-2.94291666667,-5.41116666667,-8.959,1.49883333333,-2.85341666667,-5.1775,22.023,1.95966666667
795.16,-2.65458333334,5.475875,-0.366083333334,-0.52525,3.04041666667,1.41666666666,-2.23175,-5.09258333333,-8.32666666667,2.13508333333,-2.01075,-4.65733333333,23.3209166667,2.84691666667
795.47,-2.51818253968,6.179125,-0.408083333334,-0.477249999999,3.30566666666,1.52141666666,-2.27533333333,-5.35958333333,-8.52708333333,2.20608333333,-1.75641666667,-4.61275,23.9349166667,3.31266666667
795.78,-2.54453571429,6.32758333333,-0.715500000002,-0.660583333334,3.29616666668,1.693,-2.4085,-5.67016666667,-8.94575000001,2.10575,-2.312,-5.00266666667,23.6514166667,3.26875
796.09,-2.3989920635,6.30075,-0.2035,-0.386916666667,3.62375,2.029,-2.05616666667,-5.25916666667,-8.55725,2.253,-1.8525,-4.55341666667,23.92775,3.4745
796.40,-2.71464285714,6.03741666667,-0.482916666667,-0.612166666667,3.40133333333,1.56458333334,-2.43533333333,-5.61216666667,-8.87758333333,1.80275,-2.17,-4.95233333333,23.73475,3.36741666667
796.70,-1.91845238096,6.86504166667,0.590000000003,0.455916666667,4.00258333333,2.44716666666,-1.72966666667,-4.93408333333,-7.96458333333,2.313,-1.3475,-4.35766666667,23.8066666666,4.0695
797.01,-1.75779761905,7.19020833333,0.717666666668,0.757583333332,4.53216666667,2.77108333334,-1.51516666667,-4.71158333333,-7.55575,2.44558333333,-0.950166666667,-3.97391666667,23.7240833333,4.57208333334
797.32,-1.69648809524,7.24895833333,0.825416666667,0.845083333334,4.78900000001,2.365,-1.69683333334,-4.88733333333,-7.59966666667,2.32566666667,-1.08758333333,-3.72125,23.1916666667,4.31741666667
797.63,-1.62027777778,7.23508333333,0.677416666665,0.907750000001,4.94608333332,2.42691666667,-1.71016666666,-4.92633333333,-7.46516666667,2.80183333333,-0.716916666667,-3.45966666667,23.6583333333,4.32133333333
797.93,-1.4018968254,7.35150000001,0.768333333335,1.136,5.27316666666,2.75825,-1.54966666667,-4.79375,-7.33508333333,3.30966666667,-0.243,-2.92875,23.6470833334,4.26183333333
798.24,-1.09693650794,8.01558333334,1.31708333333,1.89975,6.09608333334,3.6405,-1.03925,-4.27591666667,-6.58608333333,4.03091666667,0.668583333332,-2.01883333333,24.53675,4.39516666667
798.55,-2.24242857143,7.313625,-0.0944166666675,0.492749999999,4.99058333333,2.31633333333,-2.492,-5.78066666667,-7.92808333333,2.88358333333,-0.45925,-3.10625,23.4128333334,2.99833333333
798.85,-2.19085714286,7.46958333333,0.217666666667,0.537500000002,5.01366666666,1.9115,-2.245,-5.74158333333,-7.81625,2.94558333333,-0.591833333333,-2.95225,23.7210833333,3.07475
799.16,-3.10211904762,6.369375,-0.664,-0.573916666667,4.16324999999,0.843833333332,-2.80091666667,-6.83258333334,-8.87275000001,1.91541666667,-1.38991666667,-3.72758333333,22.9943333333,2.26816666666
799.47,-3.39278174603,6.48270833333,-0.89525,-0.717583333334,4.05658333333,0.717583333335,-3.06908333333,-7.17516666667,-9.39891666667,1.7405,-1.7335,-4.12766666667,23.2808333333,2.17383333333
799.78,-2.77250793651,7.58841666667,-0.18525,0.0784999999992,5.0185,1.74641666667,-2.07433333333,-6.15208333333,-8.6185,2.71608333333,-0.805499999999,-3.31475,24.1730833333,3.05825
800.08,-3.16326587301,7.29458333333,-0.724,-0.123166666667,4.88700000001,1.61458333333,-2.30233333334,-6.27725,-9.01375,2.43266666667,-0.774666666666,-3.42441666666,24.54375,2.68608333333
800.39,-3.59358730159,6.67258333333,-1.00383333333,-0.332166666665,4.45833333334,0.856166666668,-2.65708333333,-6.94566666667,-9.69875,1.73441666667,-0.981666666667,-3.71266666667,24.4906666667,2.16275
800.70,-3.36930952381,7.274,-0.860833333333,-0.074833333335,4.717,1.35508333334,-2.13375,-6.52133333333,-9.59116666668,1.87183333333,-0.374333333334,-3.57133333333,24.9324166667,2.81525
801.00,-3.25683730159,7.41775,-0.870333333333,0.0680000000016,4.76841666667,1.3625,-1.78641666667,-6.44866666667,-9.77124999999,1.51391666667,0.053000000001,-3.56508333333,25.1665,3.17133333334
801.31,-3.66042460317,6.94587500001,-1.504,-0.472916666667,4.32575000001,0.783,-1.62008333333,-6.94566666667,-10.093,0.651083333333,-0.100833333332,-4.32566666666,25.6433333334,2.89125
801.62,-4.38671428571,6.112625,-2.103,-1.25558333333,3.75075,-0.117666666668,-2.24433333333,-7.47808333333,-11.0011666667,-0.0861666666675,-0.706083333332,-5.10841666667,24.7175,2.715
801.92,-3.43573809524,7.23291666666,-0.783166666667,0.125333333333,5.25525000001,1.261,-0.697166666667,-5.65466666667,-9.71958333332,0.955583333331,0.665583333332,-4.104,25.7439166667,4.00225
802.23,-3.72724603175,7.33099999999,-0.781083333334,-0.102583333333,5.46100000001,1.594,-0.717999999998,-5.161,-9.55641666667,1.02583333333,1.18383333333,-4.33233333333,25.5683333333,4.22991666666
802.54,-3.47652380952,8.15870833334,0.04775,0.420833333333,5.79116666667,2.31166666666,-0.413083333334,-4.63141666667,-8.84175,1.38233333333,1.692,-4.02758333333,26.03275,4.3375
802.84,-3.41723412698,8.25104166668,0.054916666666,0.0234999999991,5.57383333333,2.3675,-0.0549166666658,-4.9075,-8.7645,1.0975,1.93641666667,-3.92758333333,25.478,4.50766666667
803.15,-4.57895238095,7.34737500001,-0.723666666668,-0.826916666665,4.76291666666,1.33575,-1.03383333334,-6.19441666667,-9.88408333332,0.174916666667,1.16891666667,-4.58808333333,25.2385,3.37958333333
803.46,-4.75734126984,7.46908333332,-0.685166666668,-1.21908333333,4.92350000001,1.29833333333,-0.93225,-6.25408333333,-9.60008333334,0.414166666666,1.29066666666,-4.73225,25.454,3.7365
803.76,-5.64778174603,7.03649999999,-1.337,-2.00925,4.25858333334,0.8165,-1.29691666667,-7.10858333333,-10.2385,-0.0399166666682,0.496333333333,-6.028,24.9838333333,3.106
804.07,-5.44523015873,7.52908333334,-0.977666666667,-1.60825,4.59633333333,1.40325,-0.89075,-6.76441666667,-9.57883333333,0.386333333334,0.7805,-5.72383333333,25.3705833333,3.14575
804.38,-6.23046825397,7.263875,-1.34941666667,-2.25691666667,3.98508333334,0.654999999999,-1.65733333333,-7.5755,-9.95908333332,-0.181416666667,-0.323416666668,-6.72366666666,24.8265,2.26491666667
804.68,-6.03242063492,7.67754166668,-0.667583333334,-1.88508333333,4.27266666666,1.09966666667,-1.72775,-7.14741666667,-9.65283333332,0.164833333333,-0.125583333334,-6.35408333332,24.63075,2.25408333333
804.99,-5.94298412698,8.15187499999,-0.606999999998,-1.85275,4.02858333333,1.38758333333,-1.65566666667,-7.07983333333,-9.54766666667,0.157666666665,-0.181333333334,-6.44108333334,25.1735833333,2.12866666667
805.30,-5.9990515873,7.81641666667,-0.738583333333,-1.92783333333,3.63033333334,1.24391666667,-1.57808333333,-7.33825,-9.48391666666,-0.178916666666,-0.450916666666,-6.65416666666,24.969,2.01341666667
805.60,-6.36043650793,7.03491666667,-1.25591666667,-2.39516666667,2.69758333333,0.744166666667,-2.09291666667,-8.20933333333,-9.84491666666,-0.875833333332,-0.961333333333,-7.17833333333,24.5504166667,1.32558333333
805.91,-7.98707936508,5.55029166667,-2.83841666667,-3.66066666667,1.3125,-0.759083333335,-3.01225,-9.551,-11.33775,-2.24541666667,-1.82641666667,-8.47566666666,23.7430833333,0.102833333332
806.21,-7.40601190476,5.74216666667,-2.37291666667,-3.14291666667,1.65858333333,-0.39675,-2.49216666666,-8.635,-10.5793333333,-1.42058333333,-1.46816666667,-8.24599999999,24.5475,0.26175
806.52,-6.30157539683,6.59275,-1.19725,-1.99275,2.20533333333,0.5435,-1.0475,-7.28575,-8.89266666666,-0.559166666668,-0.385916666667,-7.59291666668,24.95275,1.06341666667
806.83,-7.27725,5.75999999999,-2.183,-2.80441666667,1.47375,-0.366583333333,-1.77658333333,-8.05449999999,-9.76725,-1.43408333334,-1.12358333334,-8.59633333332,24.1953333333,-0.175333333333
807.13,-6.62816269842,6.16654166667,-1.62691666667,-2.34133333333,1.96825,0.285833333333,-1.09516666667,-7.04766666667,-8.95233333333,-0.801500000001,-0.174666666667,-7.61108333332,24.15075,0.0714166666675
807.44,-7.82538492063,4.72129166667,-2.62166666667,-3.501,0.5835,-0.961666666665,-2.10383333333,-8.39916666666,-10.2809166667,-2.0875,-0.9205,-8.91691666666,23.5370833333,-0.887416666667
807.74,-7.70703174603,4.65379166667,-2.34383333333,-3.41891666666,0.730916666665,-0.621583333335,-1.59608333333,-8.14016666668,-10.1310833333,-2.01616666667,-0.403166666668,-8.41733333333,24.1766666667,-0.478916666668
808.05,-8.10721825397,4.23441666667,-2.99183333333,-3.61725,-0.025416666665,-1.00575,-1.403,-8.43475000001,-10.2518333333,-2.40016666667,-0.769166666668,-8.72216666667,23.0983333333,-0.735250000001
808.35,-8.46222619048,4.05616666667,-3.27375,-3.96258333333,-0.433666666667,-1.97283333333,-1.55608333333,-9.09025000002,-10.6290833333,-2.86575,-0.994833333335,-8.94566666667,22.1514166667,-1.19041666667
808.66,-8.83276587301,4.16666666666,-3.40958333333,-4.40458333333,-0.874000000002,-2.08533333333,-1.99025,-9.51016666666,-11.1455833333,-2.92483333333,-1.246,-9.11208333332,21.40875,-1.45391666667
808.97,-8.90994841271,4.331375,-3.303,-4.47825,-0.632083333333,-2.02983333333,-1.79858333333,-9.19708333335,-11.3606666666,-2.63525,-1.3265,-9.13458333333,21.7949166667,-1.57583333333
809.27,-7.17026984127,5.82804166666,-1.60016666666,-2.97316666667,0.944333333335,-0.542250000001,-0.559500000001,-7.52875,-9.80249999999,-1.09291666667,-0.148583333333,-7.73858333333,22.8664166667,-0.0612499999991
809.58,-8.85332539682,4.31975,-3.44141666667,-4.77475,-0.513416666664,-2.31533333333,-2.21625,-9.03600000001,-11.4055,-2.82883333333,-1.79275,-9.08108333334,21.6486666667,-1.39625
809.88,-9.77614682541,3.30558333333,-4.20233333333,-6.0225,-1.48108333333,-3.41741666667,-3.19408333333,-10.04625,-12.4643333333,-3.47975,-2.67675,-9.64500000001,20.27125,-2.37325
810.19,-9.99617063492,2.68441666667,-3.98591666668,-6.29066666666,-2.25058333333,-3.90458333333,-3.50675,-10.7193333334,-12.7350833333,-3.8505,-3.06391666666,-9.90600000002,19.794,-2.34091666667
810.49,-11.3270039683,1.61154166667,-4.97008333333,-7.24966666666,-3.49408333334,-5.1665,-4.78316666667,-12.1355,-13.9760833333,-5.08233333333,-4.19466666667,-11.2295,19.2824166667,-3.32575
810.80,-10.6212380952,2.15733333333,-4.66658333332,-6.7685,-3.1945,-5.1205,-4.40741666667,-11.5555833333,-13.0740833333,-4.65741666667,-3.91658333333,-10.3055,19.1203333333,-3.21308333333
811.10,-12.896984127,0.651083333333,-6.28558333333,-8.22958333333,-5.28516666668,-6.66316666668,-6.37058333334,-13.0711666667,-14.6565833333,-5.80408333333,-5.97408333333,-12.1839166667,17.70475,-5.087
811.41,-13.2121587301,0.648416666667,-6.07358333333,-8.63849999999,-4.94841666667,-6.5695,-6.55975,-12.88125,-14.8170833334,-5.44425,-6.12116666667,-12.1946666667,18.53525,-5.32983333333
811.71,-14.9684444445,-0.795875,-7.17366666668,-10.1218333333,-6.04374999999,-7.0755,-7.91075000001,-13.463,-16.2636666667,-6.3285,-7.29166666667,-13.1780833333,18.1505,-6.68233333333
812.02,-16.4622896825,-2.27175,-8.10224999998,-11.38925,-7.10691666667,-8.15224999999,-9.21783333333,-14.85725,-17.4809166666,-7.54908333333,-8.3535,-14.385,17.53125,-7.96141666666
812.32,-15.8620912698,-1.97625,-7.74574999998,-10.9020833333,-6.68066666668,-7.79558333333,-8.97058333334,-14.7949166667,-17.0848333333,-7.75591666668,-8.20391666667,-14.11775,16.8956666667,-7.43733333334
812.63,-18.1993214286,-4.07266666666,-10.4636666667,-13.304,-9.09574999999,-10.0983333333,-11.6123333333,-17.5334166667,-19.7786666667,-9.89958333333,-10.33825,-16.5100833333,14.82875,-9.952
812.93,-17.6819444444,-2.97158333333,-9.63325000001,-12.4004166667,-8.53258333334,-9.63308333333,-11.0588333333,-17.2536666667,-19.2244166667,-9.18233333333,-9.61216666667,-16.1215,14.9999166667,-9.72741666665
813.24,-18.3079246032,-3.69091666666,-10.6463333333,-13.0243333334,-9.19791666667,-10.2356666667,-11.8676666667,-17.93125,-19.53075,-10.4519166667,-10.8083333333,-16.9369166667,14.7103333333,-9.92216666667
813.54,-20.2360912698,-4.81058333332,-12.6926666667,-14.52,-10.83225,-11.823,-13.3420833333,-19.1655,-21.3780833333,-12.0541666667,-12.4834166667,-18.22975,13.6283333333,-11.911
813.85,-20.066047619,-4.12229166667,-13.1650833333,-14.96025,-10.7490833333,-11.4695,-12.5776666667,-18.8165,-21.0770833333,-11.1371666667,-12.5000833333,-18.1294166666,14.0071666667,-11.9239166666
814.15,-22.2385515873,-5.97920833333,-15.2986666667,-17.3278333333,-12.9845,-12.9730833334,-14.3753333334,-20.82775,-23.5750833334,-13.1441666667,-14.3753333333,-20.5425833333,12.973,-14.0219166667
814.46,-20.1056706349,-5.38433333333,-14.1199166667,-16.5215,-11.785,-12.1201666667,-12.6341666667,-19.9618333333,-22.55375,-12.8463333333,-12.6228333334,-18.8225833333,12.5446666667,-13.1703333333
814.76,-20.641968254,-6.1235,-15.22725,-17.08275,-12.4269166667,-13.1015833333,-13.4166666667,-20.9064166666,-23.5040833333,-13.4276666666,-13.3265833333,-19.3319166667,11.57225,-13.9451666667
815.07,-18.0456706349,-3.49066666666,-13.0825833333,-14.4239166667,-10.4443333333,-11.2905,-11.02675,-18.6785,-20.95425,-11.16975,-11.1478333334,-17.3154166666,12.7528333333,-11.4225833333
815.37,-17.6409206349,-3.18574999999,-13.4699166667,-13.966,-10.72525,-11.5519166667,-10.7255,-18.1878333333,-21.0316666667,-11.0448333333,-11.1661666667,-16.9533333333,12.5221666667,-11.4308333333
815.68,-18.430936508,-3.99029166667,-14.7706666667,-14.8808333333,-11.7284166667,-12.3455833333,-11.2213333333,-18.6948333333,-21.4505833333,-11.0448333333,-11.4529166667,-17.2289166667,11.24325,-12.7205833333
815.98,-17.4846071428,-3.09504166667,-13.131,-13.5878333333,-10.75925,-11.2163333333,-10.68325,-17.3195,-19.9520833334,-10.0086666667,-10.237,-15.4155833333,12.27175,-11.3794166667
816.29,-16.1606944444,-2.53391666666,-12.00175,-12.3515,-9.7115,-9.78575000001,-9.70099999999,-15.9350833333,-18.35225,-8.52408333333,-9.09674999998,-13.9525833333,13.1255,-9.65841666666
816.59,-15.6407460318,-1.98620833333,-11.4334166667,-12.04275,-9.05849999998,-9.15300000001,-9.49966666669,-15.3846666667,-18.19025,-7.62933333333,-8.43849999999,-13.1989166666,13.5246666667,-9.43691666667
816.89,-12.5469761905,0.5535,-8.61,-9.717,-6.314,-6.355,-7.24675,-12.90475,-15.0265,-4.84825,-6.0885,-10.7215,15.17,-7.12375
817.20,-11.9738769841,0.966458333332,-8.08299999999,-8.87416666667,-5.99958333333,-6.03958333333,-7.37174999999,-12.1995833333,-14.0824166667,-4.83758333333,-6.02975,-10.18625,15.6850833333,-6.47025000001
817.50,-10.4096269841,2.55470833333,-6.81908333334,-6.79958333333,-4.17141666667,-4.82616666666,-6.06674999999,-10.64875,-11.7720833333,-3.20441666666,-4.96291666667,-8.65558333334,16.4810833333,-4.992
817.81,-9.96343253967,3.52008333333,-6.40808333333,-6.23591666667,-3.68775,-4.16675,-6.11108333333,-10.15325,-11.2165,-2.36591666667,-4.88525,-8.49616666668,17.567,-4.82758333334
818.11,-9.5771031746,4.21375000001,-5.81533333334,-5.89991666666,-3.82366666667,-4.04925,-6.21941666667,-10.3155833333,-10.8510833333,-2.03875,-4.81016666667,-8.51191666666,18.2731666667,-4.22783333333
818.41,-9.86572222222,3.49216666666,-6.16216666666,-6.56875000001,-4.12983333333,-4.453,-7.00308333332,-10.8925833334,-10.88325,-2.51291666667,-5.63575,-9.02633333334,18.2834166667,-4.58233333333
818.72,-8.96046428572,3.83541666667,-4.71575,-5.72708333333,-3.39941666667,-3.39083333333,-6.40708333334,-9.64083333334,-9.41433333333,-1.665,-5.13433333333,-8.34200000001,19.0985833333,-3.60008333333
819.02,-7.91967063491,5.13224999999,-3.1475,-4.553,-2.13675,-2.42441666667,-5.80208333332,-8.34158333335,-8.14425,-0.912333333334,-4.13383333333,-7.13341666667,21.0388333333,-1.83275
819.33,-6.16954761905,6.929375,-2.00766666667,-3.0495,-0.460416666668,-1.07933333333,-4.02316666667,-6.869,-6.514,0.679416666665,-2.77016666667,-5.81216666667,22.4865833333,-0.415166666667
819.63,-4.34718253968,8.83320833334,0.080499999999,-1.03983333333,1.32841666667,1.14716666667,-2.20741666667,-5.24033333333,-4.98525000001,2.41541666667,-0.972916666668,-3.99883333333,24.5773333333,0.832
819.93,-2.24370634921,10.5021666667,1.9665,0.900833333335,3.16925,3.19183333333,-0.438916666667,-3.63083333333,-3.494,4.17816666667,0.860666666666,-2.21716666667,26.13425,2.67333333334
820.24,-0.355869047618,12.293875,3.73233333334,2.78083333333,5.2125,5.12025,1.03858333334,-2.053,-2.08208333333,5.96983333333,2.77125,-0.596916666667,28.7613333333,4.76616666666
820.54,1.67191666667,13.769125,5.852,4.85691666666,7.36674999999,7.15166666667,2.87933333333,-0.211166666667,-0.406083333333,7.82575000001,4.84883333333,1.17358333333,30.572,6.72508333334
820.85,3.5578452381,15.2157916667,7.62941666668,6.38366666667,9.15816666667,8.90625000001,4.54441666667,1.463,1.19741666667,9.61700000001,6.73916666667,2.77791666667,32.38425,8.34366666666
821.15,5.33414682539,16.5407916667,9.15891666667,7.99016666666,11.0085,10.5469166667,6.12575,2.97708333333,2.69891666667,11.1594166667,8.34241666667,4.38275,33.9014166667,10.0940833333
821.45,6.40978571428,17.494875,10.2714166667,9.17316666667,12.24025,11.7545,7.20933333334,4.09308333333,3.70291666667,12.1188333333,9.43925000001,5.48583333333,34.8190833333,11.1293333333
821.76,7.2491984127,18.09675,10.9951666667,9.96966666667,13.0230833333,12.3825833334,7.90941666667,4.768,4.34883333333,12.8019166666,10.3105,6.26841666666,35.3684166666,11.7925
822.06,7.96755555556,18.7552083333,11.5243333333,10.5695,13.7750833333,12.9074166667,8.56875000001,5.29733333333,5.00883333333,13.4464166667,10.9344166667,6.88016666666,35.8834166667,12.4385
822.36,8.37887698414,19.052625,11.9885833333,11.0050833333,14.2385833333,13.2894166667,9.08075000002,5.61958333333,5.42941666667,13.7769166666,11.189,7.25425,36.1389166667,12.7655833333
822.67,8.55649603175,19.1250833333,12.1958333333,11.1453333333,14.4844166667,13.51875,9.23724999998,5.76675,5.59108333333,13.9378333333,11.3094166667,7.32333333333,36.3828333333,12.9315833333
822.97,8.83709523808,19.2635,12.3564166667,11.3534166667,14.758,13.7779166667,9.49791666667,6.01533333333,5.9735,14.1603333333,11.49825,7.49991666667,36.4675833333,13.3021666666
823.27,9.09456746033,19.4395833333,12.5405,11.538,15.03625,13.9565833334,9.69508333335,6.21625,6.34183333333,14.474,11.67325,7.70366666667,36.7833333333,13.4911666667
823.58,9.07843253967,19.2785416667,12.5548333333,11.5344166667,15.03025,13.8205,9.65483333334,6.2525,6.36408333333,14.4441666667,11.5743333333,7.73933333333,36.4048333333,13.3620833333
823.88,9.06431349205,19.2022083333,12.5506666667,11.4694166667,15.0016666667,13.6696666667,9.56625,6.24683333333,6.39025,14.4495,11.4735,7.80225,36.2395,13.2755833333
824.18,8.77178174603,18.9690833333,12.3676666666,11.31775,14.82475,13.3971666667,9.27908333333,5.99825,6.1635,14.1303333333,11.1208333333,7.74041666667,35.7906666666,13.1210833334
824.49,8.26327777778,18.6146666667,12.1031666667,11.0426666667,14.39725,12.9930833333,8.95616666667,5.8095,6.02683333333,13.9053333334,10.68175,7.40858333333,35.185,12.7014166667
