wavelength,Back_EmbYpim,Belly_EmbYpim,Breast_EmbYpim,Crissum_EmbYpim,Crown_EmbYpim,DorTail_EmbYpim,Patch10_EmbYpim,Patch11_EmbYpim,Rump_EmbYpim,Throat_EmbYpim,WingTip_EmbYpim
731.67,19.1729111111,42.1694,37.0105,30.4859666667,14.2046666667,14.5008777778,27.1918,10.9880333333,19.7122,45.9314666667,22.077125
731.98,19.4797777778,42.3224,37.3370666667,30.7975,14.4415333333,14.8257933333,27.5344,11.3373666667,20.1043333334,46.1787,22.3612083333
732.30,19.9204444444,42.6073333333,37.7802,31.2076666667,14.7713333333,15.2585777778,27.7721333333,11.6591666667,20.3805333333,46.4843666667,22.7770416667
732.62,19.8531777778,42.6249333333,37.5951,31.0048333333,14.7282,15.1030311111,27.6996,11.5957333334,20.1568,46.2978,22.7540416667
732.94,19.6742,42.5052666667,37.4490333333,30.8907333333,14.5941333333,14.8162133333,27.4612,11.4015,19.9594666667,46.162,22.59925
733.25,19.6505111111,42.3802666667,37.4084333333,30.8012666667,14.5090666667,14.61318,27.4073333333,11.3932333333,19.8974,46.1404,22.5851666667
733.57,19.6165333333,42.2905333334,37.3776333333,30.6737666667,14.4050666666,14.5049844445,27.5268666667,11.3288,19.9150666667,46.0716666667,22.5614583333
733.89,19.4433555555,42.5405333333,37.3959,30.5453,14.2676,14.56916,27.3915333333,11.3188,19.814,46.0527666667,22.3881666667
734.21,19.4837111111,42.7880666667,37.6517666667,30.5406666667,14.2656,14.5259911111,27.5622666667,11.3455,19.7708,46.0966333333,22.3622916666
734.52,19.1533555556,42.5222,37.4553666667,30.3265333333,13.8954,14.2094466667,27.3636666667,10.9138666667,19.4224666667,46.0171666667,22.0393333333
734.84,19.2940444445,42.2798,37.4739333333,30.2979,14.0214666667,14.2551466667,27.1501333333,11.0028666666,19.4559333333,45.7964666667,21.9982916667
735.16,19.1701555556,42.3558,37.1334333333,30.1787333333,13.6538666667,13.9574222222,27.1000666667,10.7297333333,19.3152666667,45.6764,21.9614583333
735.48,18.6720222222,42.025,36.7329333333,29.6298666667,13.1960666667,13.33674,26.6192,10.3276666667,18.8548,45.3546666667,21.53875
735.79,18.2662222222,41.8860666667,36.5579,29.237,12.8350666667,12.8816177778,26.3232666667,9.90066666668,18.5274,44.9608,21.1929583333
736.11,18.3301111111,41.8131333333,36.6982666667,29.3839,13.0406,13.0672777778,26.3763333333,10.1744333333,18.7212666667,45.0659,21.4265833333
736.43,18.4367333333,42.0084666667,36.8628333333,29.5040333333,13.2174666667,13.2928955555,26.457,10.3404333333,18.9193333333,45.1505666667,21.501125
736.74,18.6447333333,42.2288,36.8614333333,29.6306333333,13.4919333333,13.5376466667,26.6468666667,10.3818,19.0306,45.0614333333,21.668625
737.06,18.6390888889,42.141,36.7451666667,29.4367666667,13.5896,13.5855288889,26.5722,10.3668,18.7864,44.9397333333,21.59175
737.38,18.6609555556,41.9958666667,36.6316,29.4773,13.5454666667,13.6405133333,26.6916,10.2482333333,18.7449333333,44.9039666667,21.6316666667
737.69,18.8314666667,42.0552,36.6567333333,29.6401333333,13.7543333333,13.9724088889,26.9059333333,10.5256666667,18.9337333333,45.0248666667,21.8579583333
738.01,19.1860666667,42.0686666667,36.8797333333,29.8168333333,14.0261333333,14.3836444444,27.1176666667,10.8910333333,19.1526666667,45.0990666667,22.0652916667
738.33,19.1784666667,42.1420666667,36.8092666667,29.907,14.13,14.5305155556,27.2598666667,10.9867333333,19.1784666667,45.2519666667,22.1519166667
738.64,19.4273333333,42.2313333333,37.1527666667,30.1971666667,14.4488666667,14.7278666667,27.4327333333,11.2644,19.3529333333,45.4964333333,22.3053333333
738.96,19.4814444445,42.1386666667,37.0414,30.2146666667,14.4249333333,14.8809711111,27.468,11.1970666667,19.2235333333,45.4645666667,22.4815416666
739.28,19.2298,41.8338666667,36.7403333333,29.9189333333,14.2115333333,14.7601644444,27.3153333333,11.0879,19.0318666667,45.3257333333,22.3474166666
739.59,19.3825555556,41.918,36.9236333333,30.1588333333,14.2003333333,14.8127777778,27.6420666667,11.1846333333,19.1682666667,45.5387,22.3095
739.91,19.0286222222,41.6614,36.6374666667,29.8082333333,13.6763333333,14.3173933333,27.4186,10.7114,18.6914666667,45.1067,21.9195833334
740.23,18.6939111111,41.3088666667,36.5513,29.5509333333,13.4794666667,14.0451155556,27.2030666667,10.6016666667,18.5373333333,44.9385666667,21.6305
740.54,18.4083111111,41.0106,36.3182333333,29.2511666667,13.2348666667,13.6836377778,26.8663333333,10.4379,18.4946666667,44.5432,21.3807916667
740.86,18.528,40.8619333333,36.1345333333,29.1927,13.3592,13.7497177778,26.9054666666,10.6009666667,18.772,44.3183666667,21.3395
741.18,18.2266222222,40.6772666667,36.0569333333,29.1177333333,13.1640666667,13.4747822222,26.6639333333,10.2578666667,18.5052666667,44.2302333333,21.0863333333
741.49,18.3352888889,40.7658,35.8515333333,29.0773666667,13.2083333333,13.4320577778,26.5363333333,10.3496333333,18.4336666667,44.05,21.4599583334
741.81,18.3590888889,40.9420666667,35.8420333333,29.0054333333,13.1336,13.4110888889,26.6775333333,10.297,18.4615333334,44.1350333333,21.39
742.12,18.0290222222,40.83,35.4231666667,28.6245,12.8462666667,13.4080977778,26.3046666667,10.1441666667,18.1334,43.5701,21.1429166667
742.44,18.2602222222,41.0836666667,35.4728,28.8406,12.9804,13.63704,26.5039333333,10.3501666667,18.3843333333,43.6023,21.2830833333
