wavelength,Back_ConCinm,Belly_ConCinm,Breast_ConCinm,Crissum_ConCinm,Crown_ConCinm,DorTail_ConCinm,Patch10_ConCinm,Patch11_ConCinm,Rump_ConCinm,Throat_ConCinm,WingTip_ConCinm
331.71,6.55225,8.5435,6.30841666667,6.08508333333,5.82316666667,9.07625,18.5691666667,7.11583333332,8.26033333333,9.75266666666,9.27808333333
332.08,6.82566666667,8.90216666667,6.69025,6.35625,6.278,9.42649999999,18.946,7.54875,8.53633333333,10.0313333333,9.49833333333
332.44,6.92779166666,9.041,6.87483333333,6.43575,6.48149999999,9.50258333333,19.21775,7.72358333334,8.70575000001,10.1684166667,9.58583333334
332.81,6.99100000001,9.04766666667,6.9335,6.54225,6.45175,9.49041666668,19.4623333334,7.78783333332,8.83141666666,10.1819166667,9.65700000001
333.18,6.80908333332,8.65108333333,6.81958333333,6.35075,6.29183333333,9.26241666668,19.3806666667,7.58141666666,8.75908333333,10.102,9.41724999999
333.54,6.87645833334,8.58033333334,6.983,6.37208333333,6.35791666666,9.19533333333,19.3815,7.73241666666,8.88000000001,10.1116666667,9.38233333334
333.91,7.11229166667,8.67691666667,7.20775,6.56225,6.67141666668,9.33608333333,19.5735833333,8.03749999999,9.072,10.297,9.53858333334
334.28,6.84004166666,8.3665,7.04458333333,6.36483333334,6.51008333334,9.06166666666,19.4966666667,7.95150000001,8.88158333334,10.1428333333,9.34391666667
334.64,6.91062500001,8.41425,7.17716666667,6.45308333333,6.56125000001,9.13258333334,19.7378333333,8.11324999999,9.04950000002,10.3835,9.40683333335
335.01,7.10524999999,8.57683333333,7.40116666667,6.69708333333,6.75808333333,9.34741666668,19.9164166667,8.43800000001,9.23891666665,10.5895833333,9.50724999998
335.38,6.90033333333,8.394,7.24358333333,6.50391666666,6.60441666668,9.13550000001,19.8241666667,8.45458333334,9.04266666667,10.4313333333,9.33616666667
335.74,6.98308333334,8.46575,7.27866666667,6.57508333333,6.42025,9.07050000001,19.9496666666,8.46975000001,9.03333333334,10.4814166667,9.33925000001
336.11,6.97320833334,8.52175,7.19916666667,6.60091666667,6.36275000001,9.05000000001,20.01325,8.52541666667,9.06475000002,10.557,9.38783333333
336.47,6.95499999999,8.63158333333,7.24241666667,6.65691666667,6.34033333333,9.01699999999,20.0106666667,8.56416666667,9.10058333332,10.599,9.37883333334
336.84,7.15020833333,8.84766666667,7.45683333334,6.7775,6.51025000001,9.08266666667,20.162,8.69725,9.20441666667,10.9110833333,9.56475000001
337.21,7.04562500001,8.83141666666,7.37991666667,6.71825,6.35025,8.91675000002,20.0976666667,8.69633333333,8.99508333333,10.8324166667,9.44691666668
337.57,6.918125,8.7955,7.22583333334,6.61566666667,6.23108333334,8.81300000001,20.06525,8.61008333334,8.80600000001,10.7125833333,9.27350000001
337.94,6.82983333333,8.82966666667,7.2205,6.68583333333,6.18433333333,8.81191666665,20.0855,8.59525,8.67583333334,10.7948333333,9.13875
338.31,7.04733333333,9.05975,7.38616666667,6.80041666666,6.2965,8.88250000001,20.2695,8.73133333332,8.81475000002,11.0411666666,9.23866666668
338.67,7.21958333334,9.11833333334,7.51541666666,7.00716666667,6.43283333333,8.99733333335,20.4311666667,8.8625,8.89866666667,11.1901666667,9.29316666668
339.04,7.17095833333,9.1185,7.53275,7.03483333332,6.46308333334,8.96716666667,20.5724166666,8.90166666666,8.87750000002,11.2368333333,9.32175
339.40,7.08070833334,9.106,7.47375,7.02866666666,6.36008333333,8.88933333333,20.5910833333,8.8365,8.81624999999,11.24125,9.2355
339.77,7.056375,9.06641666667,7.39508333333,6.96908333334,6.42941666667,8.83400000001,20.60175,8.83233333334,8.85933333332,11.2875,9.22608333333
340.14,6.99275,9.03958333333,7.40808333333,6.90574999999,6.37841666667,8.7715,20.6503333333,8.79325,8.84391666666,11.306,9.10183333333
340.50,6.96866666667,8.96766666667,7.35258333333,6.78724999999,6.29233333333,8.71875000001,20.7181666667,8.75399999999,8.78425,11.2960833333,9.03649999999
340.87,6.730375,8.81883333333,7.19325,6.55058333333,6.09183333333,8.53416666666,20.6526666667,8.66474999999,8.58108333334,11.0720833333,8.74358333334
341.23,6.870125,9.11441666667,7.36683333333,6.71283333334,6.27933333333,8.77858333333,20.8623333334,8.84975,8.79175,11.233,8.92425
341.60,6.94904166667,9.1935,7.57941666667,6.82400000001,6.46099999999,8.92858333335,21.08025,9.07733333334,8.96458333332,11.4729166667,9.02025
341.96,7.095125,9.2535,7.72625,6.87916666666,6.57591666667,9.00199999999,21.3259166667,9.16275,9.21300000001,11.5806666666,9.13816666667
342.33,7.122375,9.27641666666,7.85708333333,6.99750000001,6.68774999999,9.10474999999,21.5725833333,9.29716666667,9.35175000001,11.65,9.26341666667
342.70,6.774875,8.94758333334,7.60208333333,6.62349999999,6.31483333333,8.70525,21.34,8.91591666666,9.04733333332,11.3238333333,8.9935
343.06,6.74175,8.94216666666,7.66658333333,6.57549999999,6.2445,8.64075000001,21.3158333333,8.86408333333,9.00141666668,11.2635,8.93124999999
343.43,7.21916666667,9.208,8.13358333333,6.91991666667,6.62691666668,8.98566666667,21.6420833333,9.21566666667,9.37066666666,11.6390833333,9.32766666666
343.79,7.4495,9.43975,8.4605,7.20141666668,6.85166666666,9.28691666667,21.9533333333,9.50775000002,9.63483333332,11.9186666667,9.54566666668
344.16,7.75133333333,9.64958333334,8.78849999999,7.49600000001,7.12466666666,9.51383333333,22.3016666667,9.82883333334,9.95416666667,12.1911666667,9.79733333333
344.52,7.73795833333,9.64025,8.84775,7.57333333333,7.13500000001,9.45366666665,22.3624166667,9.85941666666,9.99466666668,12.1971666667,9.87258333334
344.89,7.87862499999,9.7645,8.98591666668,7.75925000001,7.29733333333,9.55383333333,22.5311666667,10.0276666667,10.0711666666,12.376,9.99141666667
345.25,8.03045833334,9.85225000001,9.13458333333,7.88316666667,7.40141666666,9.56591666666,22.7649166667,10.2016666667,10.1555833333,12.48275,10.1385
345.62,8.31820833334,10.1270833333,9.40875,8.14983333333,7.66225000001,9.81449999999,23.16175,10.4666666667,10.441,12.71075,10.414
345.99,8.37529166668,10.1978333333,9.42416666667,8.19808333333,7.61658333333,9.80833333333,23.1708333333,10.5635,10.4283333333,12.7566666667,10.4525833333
346.35,8.27866666666,10.129,9.30225,8.069,7.515,9.69291666667,22.9955,10.51825,10.3205833333,12.6576666666,10.3464166667
346.72,8.65766666668,10.4675,9.59108333334,8.37174999999,7.83533333332,9.98633333335,23.24875,10.8189166667,10.6253333333,12.9305,10.6240833333
347.08,8.72095833333,10.475,9.50116666667,8.30774999999,7.83233333332,9.94233333334,23.33975,10.8675,10.6774166667,12.94475,10.66025
347.45,8.61920833333,10.4806666667,9.47791666668,8.33166666667,7.78049999999,9.89633333332,23.3955,10.9448333334,10.71,12.8904166667,10.5983333334
347.81,8.44395833334,10.3301666667,9.36691666667,8.19841666668,7.64574999999,9.72875,23.2945,10.9115,10.5483333333,12.716,10.5025
348.18,8.27950000001,10.2905833333,9.16174999999,8.12183333333,7.51949999999,9.64766666665,23.2196666667,10.801,10.4343333334,12.62725,10.4473333333
348.54,8.36358333333,10.4445833333,9.27258333333,8.23125,7.58541666667,9.75283333333,23.3030833333,10.9510833333,10.43025,12.7101666667,10.4375
348.91,8.25374999999,10.4118333333,9.24191666667,8.16683333334,7.46758333334,9.66416666666,23.2743333334,10.8871666667,10.4449166667,12.7015833334,10.4005833333
349.27,8.110125,10.4220833333,9.12866666667,8.06349999999,7.35433333334,9.61508333332,23.1969166667,10.7880833334,10.3589166667,12.6716666667,10.30425
349.64,8.019125,10.3320833333,9.00758333333,7.907,7.20858333333,9.43975000001,23.0195833333,10.7041666667,10.1653333333,12.6090833333,10.1895833333
350.00,7.77283333332,10.23175,8.87258333333,7.71175,7.12016666667,9.24408333334,22.8786666666,10.53975,9.97941666668,12.39275,10.0175
350.37,7.80875,10.283,8.89208333333,7.70141666667,7.11441666666,9.16008333334,22.9303333333,10.49875,9.91891666667,12.3864166667,9.95708333332
350.73,7.85162500001,10.4514166667,9.04700000001,7.82075,7.25333333333,9.283,23.2526666667,10.71125,9.99074999999,12.547,10.0315
351.10,7.94537499999,10.6321666667,9.23466666666,8.02458333332,7.4335,9.45708333332,23.44775,10.85625,10.1594166667,12.72675,10.1398333333
351.46,7.97945833333,10.741,9.25250000001,8.03200000001,7.4515,9.43083333334,23.54475,10.8558333333,10.1315,12.7163333333,10.1039166667
351.83,7.98804166667,10.8155,9.22425000001,7.99424999999,7.3875,9.37391666667,23.6188333333,10.77975,10.1083333333,12.7073333333,10.0605833333
352.19,8.08512499999,10.9305833333,9.40400000001,8.08850000001,7.44483333334,9.36741666668,23.7129166667,10.8585,10.1850833333,12.7863333333,10.1430833333
352.55,8.044375,10.971,9.42874999999,8.05375000001,7.45133333334,9.27475000001,23.7763333333,10.8091666667,10.1984166667,12.804,10.1190833333
352.92,8.05891666667,11.1115,9.41516666667,8.07491666667,7.51124999999,9.29725000001,23.8365,10.85425,10.2438333333,12.81325,10.078
353.28,8.26724999999,11.3244166667,9.63258333335,8.23541666667,7.76058333333,9.44999999999,24.1200833333,11.0984166667,10.4276666667,13.0365,10.2264166667
353.65,8.06629166667,11.23775,9.53216666666,8.11741666666,7.688,9.35550000001,24.10475,10.9953333333,10.3109166666,12.8946666667,10.0871666667
354.01,8.15462500001,11.315,9.57900000001,8.20675,7.70216666667,9.41749999999,24.2448333333,11.1409166667,10.3649166667,13.0125833333,10.183
354.38,8.16579166668,11.3735,9.64525000001,8.33841666668,7.70933333333,9.53316666667,24.4955833333,11.2971666667,10.4181666667,13.1260833333,10.2246666667
354.74,8.09225,11.3415833334,9.63583333335,8.33208333333,7.62891666666,9.50583333333,24.4056666666,11.2905833333,10.4388333333,13.109,10.1578333333
355.11,8.04866666668,11.2905,9.63166666667,8.27558333333,7.49883333334,9.37150000001,24.4550833333,11.2748333333,10.3409166667,13.0958333333,10.0585833333
355.47,7.98087500001,11.20775,9.59249999998,8.16141666666,7.39300000001,9.27141666667,24.459,11.1705,10.2553333333,13.0201666667,10.0255833333
355.83,8.049875,11.2983333333,9.70441666667,8.28491666668,7.46658333334,9.31008333334,24.57375,11.27125,10.2723333333,13.09575,9.99466666667
356.20,7.92920833333,11.1834166667,9.58758333334,8.09533333334,7.29858333334,9.17549999999,24.6284166667,11.2138333333,10.1313333333,12.9035833333,9.79325000001
356.56,8.04941666667,11.3605833333,9.71541666666,8.14483333332,7.439,9.27583333333,24.8115833333,11.46225,10.2365,12.98825,9.88241666666
356.93,8.09487500001,11.4289166667,9.79766666667,8.19008333334,7.52958333334,9.32866666666,24.9740833334,11.6128333333,10.26225,12.978,9.92525
357.29,8.08641666666,11.34725,9.79241666667,8.20541666667,7.48133333334,9.26199999999,25.0033333333,11.6240833333,10.2863333333,12.98675,9.88700000001
357.66,8.22329166668,11.4865833333,9.92475,8.32233333334,7.55783333333,9.37041666666,25.2144166666,11.7843333333,10.43075,13.1241666667,10.01175
358.02,8.30024999999,11.5725,10.0224166667,8.41783333332,7.64825000001,9.45791666665,25.344,11.9130833333,10.5695,13.1844166667,10.0181666667
358.38,8.34629166666,11.6329166667,10.075,8.38783333333,7.71241666666,9.44458333333,25.3930833333,11.9095833333,10.63275,13.1523333333,10.0055833333
358.75,8.42629166666,11.7376666667,10.1095833333,8.38375,7.74366666666,9.42224999999,25.5685,11.9800833333,10.5869166667,13.1551666667,10.0488333333
359.11,8.43887500001,11.76175,10.11675,8.41008333332,7.75575000001,9.44108333332,25.6049166667,12.0535833333,10.54875,13.1643333333,10.0646666667
359.48,8.40624999999,11.80625,10.0748333333,8.45825,7.75041666667,9.44,25.6818333333,12.155,10.5686666667,13.1876666667,9.96675
359.84,8.34695833333,11.7575,9.99691666667,8.36341666668,7.66283333334,9.37299999998,25.7366666667,12.1500833333,10.5488333333,13.1279166667,9.93083333333
360.20,8.40520833334,11.9096666667,10.06525,8.49491666667,7.77149999999,9.43266666668,25.8,12.2799166667,10.56775,13.2395833333,9.96241666668
360.57,8.266625,11.7950833334,9.96641666666,8.42158333333,7.64208333333,9.35366666668,25.8175,12.1811666667,10.5193333333,13.1709166667,9.84833333332
360.93,8.22045833332,11.7035833334,9.91624999999,8.34691666668,7.49374999999,9.30975000001,25.8521666666,12.0824166667,10.4428333333,13.111,9.78949999999
361.29,8.23437500001,11.7871666667,10.00775,8.42216666666,7.53975,9.39916666667,25.94575,12.1806666667,10.4755833333,13.1691666666,9.84233333333
361.66,8.30279166667,11.928,10.1290833333,8.5325,7.63741666666,9.49791666666,26.02425,12.3168333334,10.5575,13.2321666667,9.87616666667
362.02,8.29508333332,11.9513333333,10.1800833333,8.49366666667,7.62191666667,9.47224999998,26.0848333333,12.30875,10.5066666667,13.2414166667,9.83408333333
362.39,8.36995833333,12.0793333333,10.2659166667,8.5855,7.70891666668,9.55283333333,26.1778333334,12.4419166667,10.554,13.3355,9.91758333332
362.75,8.38095833334,12.13225,10.3054166667,8.64399999999,7.78816666666,9.60133333332,26.2151666667,12.5615833334,10.6100833333,13.4240833333,9.92658333334
363.11,8.44545833334,12.2585,10.42125,8.70191666668,7.83591666668,9.64833333333,26.3099166667,12.6458333333,10.7456666667,13.5331666667,9.98491666665
363.48,8.45095833332,12.3215,10.51,8.66691666666,7.90391666667,9.71633333333,26.33875,12.7150833333,10.7800833333,13.5826666667,10.0124166667
363.84,8.52095833333,12.4425833333,10.6765833333,8.72208333334,8.03308333334,9.83916666667,26.4199166667,12.83725,10.881,13.6739166666,10.0869166666
364.20,8.49500000001,12.4385,10.7309166667,8.69016666667,8.00266666667,9.83149999999,26.4629166667,12.84125,10.9513333333,13.6920833333,10.0881666667
364.57,8.52524999999,12.5125833333,10.7798333333,8.71516666667,8.02674999999,9.84266666668,26.5074166666,12.8549166667,10.972,13.7583333333,10.1043333333
364.93,8.53291666667,12.567,10.84875,8.75191666667,8.17058333334,9.84324999999,26.55,13.0041666667,11.0561666667,13.8704166667,10.0711666667
365.29,8.55466666667,12.578,10.8941666667,8.68558333334,8.17841666666,9.83008333334,26.6156666667,13.0520833333,11.0405833333,13.8168333333,9.97275
365.66,8.40254166667,12.4394166667,10.7681666666,8.522,7.99583333334,9.62808333333,26.5654166666,12.9571666667,10.8663333333,13.69975,9.79758333333
366.02,8.58841666668,12.6505833333,10.9501666667,8.696,8.19383333334,9.80766666668,26.8338333333,13.2419166667,11.0694166667,13.93525,9.99433333333
366.38,8.55708333333,12.6441666667,10.9886666667,8.69191666667,8.17216666667,9.8385,26.8849166667,13.2738333333,11.1053333333,13.9245833333,9.94725
366.75,8.403125,12.5,10.94,8.55208333333,8.04991666667,9.69216666667,26.7940833333,13.2098333333,11.0135,13.7893333333,9.79275
367.11,8.32162499999,12.4751666667,10.9044166667,8.46966666667,8.07458333334,9.64433333334,26.8773333334,13.2353333333,10.9725833334,13.75,9.70541666667
367.47,8.46366666667,12.6235,11.0371666667,8.60666666668,8.21516666666,9.71766666666,27.05975,13.3750833333,11.12125,13.9411666667,9.78299999999
367.84,8.51554166666,12.7178333333,11.1175,8.72233333334,8.35991666667,9.75658333331,27.2375,13.5221666667,11.1945833333,14.0775833334,9.80166666668
368.20,8.70529166667,12.8674166667,11.2618333333,8.90741666666,8.61300000001,9.94375,27.4703333333,13.7615,11.3139166667,14.2533333333,9.93408333332
368.56,8.81954166666,12.9126666667,11.3516666667,8.99366666668,8.71008333334,10.0051666667,27.5256666667,13.9016666666,11.33775,14.3185833333,9.96116666665
368.93,8.91995833334,12.9941666667,11.4250833333,9.10266666668,8.74058333333,10.0789166667,27.58075,13.9968333334,11.3476666667,14.32075,10.0465833333
369.29,8.97012500001,13.0744166667,11.3930833334,9.20533333334,8.78499999999,10.1075,27.68225,14.0586666667,11.3589166667,14.358,10.1309166667
369.65,9.04316666666,13.163,11.4416666667,9.32166666666,8.90658333334,10.16825,27.8240833333,14.1579166667,11.4734166667,14.4719166667,10.172
370.01,8.94754166667,13.1035833333,11.3623333333,9.24625,8.83875000001,10.0678333334,27.7435833333,14.0261666667,11.3901666667,14.3603333333,10.0439166667
370.38,8.931,13.1623333333,11.3504166667,9.245,8.83974999999,10.03825,27.8286666667,14.09025,11.3505,14.4036666667,9.98366666667
370.74,9.02820833333,13.3035,11.4265833334,9.34475000001,8.92900000001,10.1513333333,27.9890833333,14.1783333333,11.4208333333,14.49275,10.0650833333
371.10,9.16141666667,13.4355833333,11.5754166667,9.50133333331,9.08641666667,10.33325,28.1596666667,14.4103333333,11.5314166667,14.6301666667,10.18775
371.46,9.18354166666,13.4766666667,11.6036666667,9.52191666665,9.01375,10.3393333333,28.2236666667,14.4450833333,11.4703333333,14.6159166667,10.2323333333
371.83,9.161,13.4790833334,11.6045,9.50533333332,8.94408333333,10.3163333333,28.196,14.44,11.41075,14.65125,10.2420833333
372.19,9.10058333334,13.4629166667,11.6208333333,9.44241666667,8.83074999999,10.27325,28.1860833333,14.45325,11.37575,14.6539166667,10.16075
372.55,9.13691666666,13.5584166667,11.6945833333,9.47475,8.86949999999,10.3130833334,28.376,14.5875833334,11.4675,14.7035833334,10.2255833333
372.92,9.13370833332,13.571,11.7748333333,9.53191666665,8.8895,10.3735833333,28.4985,14.6356666666,11.5345833333,14.7714166667,10.245
373.28,9.08254166666,13.524,11.8201666667,9.49008333333,8.89058333332,10.32375,28.5373333333,14.6358333333,11.5145,14.8230833333,10.1585
373.64,9.12125,13.5735,11.9143333334,9.48550000001,8.92875,10.3660833333,28.6396666667,14.67075,11.5594166667,14.8476666667,10.2063333333
374.00,9.06079166667,13.5365833334,11.897,9.46058333332,8.87408333333,10.3526666667,28.6890833333,14.7188333334,11.5338333333,14.8523333333,10.1394166667
374.37,9.07666666666,13.476,11.9264166667,9.42208333334,8.87875000001,10.29425,28.72975,14.7011666667,11.5531666667,14.8706666666,10.1840833333
374.73,9.055375,13.4686666666,12.00825,9.4425,8.91741666667,10.2875833333,28.90525,14.7961666667,11.561,14.9380833333,10.18925
375.09,8.9365,13.4154166667,11.9519166666,9.41525,8.82049999999,10.2015833333,28.8351666667,14.6864166667,11.4655,14.83475,10.0968333333
375.45,8.87483333333,13.3595833333,12.0130833333,9.43783333333,8.85766666667,10.1859166667,28.8375,14.7121666667,11.446,14.8846666667,10.0950833333
375.81,8.87741666667,13.4091666667,12.0248333333,9.453,8.85725000001,10.1581666667,28.9373333334,14.7665,11.4874166667,14.8741666667,10.06325
376.18,8.80825000001,13.3569166667,11.96575,9.35024999999,8.78633333333,10.0454166667,28.96025,14.7200833333,11.39925,14.8033333333,9.96558333333
376.54,8.731125,13.2935833333,11.9275,9.32383333335,8.76583333332,10.0030833333,28.9666666667,14.7149166667,11.3615,14.8033333333,9.89716666666
376.90,8.80341666666,13.4286666667,12.0591666667,9.34091666665,8.80091666668,10.0124166667,29.1041666667,14.8098333333,11.40725,14.9114166667,9.94258333333
377.26,8.90312499999,13.6071666667,12.221,9.43441666668,8.88833333333,10.108,29.28875,14.9576666667,11.557,15.00325,10.0744166667
377.63,8.94720833334,13.6985833333,12.32525,9.45891666666,8.93066666666,10.1741666667,29.36825,15.0766666667,11.5950833333,15.0900833333,10.1245
377.99,9.04320833332,13.8185,12.46125,9.514,9.00550000001,10.2286666667,29.5134166667,15.23125,11.6189166666,15.19425,10.2436666667
378.35,9.05500000002,13.8875,12.56525,9.52808333333,9.06625,10.289,29.5780833333,15.3693333333,11.6428333333,15.2126666667,10.27575
378.71,9.03545833334,13.9058333333,12.5143333333,9.4965,9.02108333334,10.25575,29.5193333334,15.3826666667,11.622,15.222,10.2241666666
379.07,9.05491666667,13.9365833333,12.52025,9.44083333333,9.02025000001,10.197,29.5854166667,15.4240833333,11.627,15.2274166667,10.2131666667
379.44,9.0565,13.924,12.49925,9.41058333334,9.00658333334,10.1706666667,29.6965,15.48125,11.6473333333,15.1791666667,10.146
379.80,9.09824999999,13.9499166667,12.53175,9.41558333335,9.00175,10.2046666667,29.7673333333,15.5425,11.6840833333,15.1806666667,10.14025
380.16,9.23025000002,14.09225,12.68925,9.55908333333,9.10933333333,10.3465833333,29.9966666667,15.68425,11.8650833333,15.36075,10.303
380.52,9.36258333335,14.2193333334,12.8275833333,9.669,9.17508333334,10.4313333333,30.1546666667,15.79625,11.9226666667,15.4505833333,10.39725
380.88,9.39654166666,14.2744166666,12.7991666667,9.68825000001,9.18341666667,10.4235833333,30.1893333333,15.8469166667,11.90875,15.4779166666,10.38875
381.24,9.27304166668,14.174,12.6590833333,9.57675000002,9.07441666666,10.2960833333,30.12175,15.7771666667,11.7645,15.3729166667,10.2059166667
381.61,9.31774999999,14.2273333333,12.723,9.63158333334,9.12466666668,10.3111666667,30.2218333333,15.8930833333,11.791,15.41375,10.1920833333
381.97,9.32429166665,14.269,12.7466666667,9.69383333334,9.12358333333,10.2955833333,30.3000833333,15.9224166667,11.8461666667,15.4200833333,10.1294166667
382.33,9.37329166667,14.3436666666,12.7846666667,9.77683333335,9.10949999999,10.2891666667,30.4203333333,15.9840833333,11.8704166666,15.4614166666,10.0963333333
382.69,9.48387499999,14.4453333333,12.9359166666,9.88483333333,9.2375,10.3874166667,30.5895833333,16.1021666666,11.9460833333,15.5923333333,10.2265
383.05,9.58712500001,14.54725,13.056,9.96591666667,9.32291666668,10.4695,30.7025833333,16.22275,12.02625,15.7169166667,10.2789166667
383.41,9.56358333332,14.5791666667,13.0923333333,9.94425,9.36833333333,10.4493333333,30.705,16.2399166667,12.0005833334,15.7081666667,10.2543333333
383.77,9.49304166668,14.5573333333,13.0944166666,9.913,9.36741666666,10.4174166667,30.7478333333,16.2665833333,11.9263333333,15.6924166667,10.21625
384.14,9.37441666666,14.4969166667,13.0623333334,9.81566666667,9.33383333332,10.3470833333,30.7214166667,16.2433333334,11.8033333333,15.5744166667,10.1265
384.50,9.31675000001,14.5144166666,13.08925,9.77916666667,9.33625,10.32375,30.7275833333,16.2823333333,11.77275,15.568,10.1106666667
384.86,9.30454166667,14.4986666667,13.1456666666,9.80458333332,9.36591666668,10.3195,30.90025,16.3785,11.8025833333,15.56225,10.1055833333
385.22,9.35279166667,14.5553333333,13.2415,9.86874999998,9.43016666666,10.3525833334,30.99575,16.5091666667,11.8679166667,15.6398333333,10.1493333333
385.58,9.34491666668,14.6025833333,13.2601666667,9.86358333334,9.44683333334,10.3530833333,31.0866666667,16.5365833333,11.8774166667,15.662,10.18775
385.94,9.27770833332,14.5245833333,13.22175,9.80025000001,9.41275000001,10.3005,31.0939166666,16.5195833333,11.8126666666,15.6350833333,10.1646666667
386.30,9.21287499999,14.44125,13.17525,9.7305,9.398,10.2588333333,31.0449166666,16.54175,11.7565,15.6376666666,10.1048333333
386.66,9.274875,14.5080833333,13.22475,9.75716666667,9.42383333332,10.2875,31.1225,16.62975,11.8354166667,15.6283333333,10.0985833333
387.03,9.29424999999,14.5101666667,13.2753333333,9.80708333331,9.43658333334,10.3046666667,31.2331666666,16.6965,11.8771666667,15.6471666667,10.1369166667
387.39,9.37670833335,14.5741666667,13.2964166666,9.88041666667,9.46283333334,10.3206666667,31.3508333333,16.7966666667,11.9398333333,15.70375,10.20075
387.75,9.51066666668,14.7199166667,13.4485833333,10.0155,9.54758333333,10.4098333334,31.4951666667,16.9451666666,12.1078333333,15.8763333334,10.3125
388.11,9.59270833332,14.7720833333,13.48975,10.09175,9.60758333334,10.4204166667,31.57675,17.0669166667,12.1599166667,15.96375,10.32325
388.47,9.55879166667,14.7696666667,13.4664166667,10.0309166667,9.56733333332,10.38125,31.63125,17.0679166666,12.1183333333,15.9343333333,10.2054166667
388.83,9.48954166666,14.7664166667,13.3955833334,9.96866666667,9.53283333332,10.3215833333,31.5415833333,17.0429166667,12.0481666667,15.88375,10.11575
389.19,9.52024999999,14.8103333333,13.4324166666,9.97725000001,9.52991666667,10.3366666667,31.6235833333,17.0555833334,12.031,15.8908333333,10.1241666667
389.55,9.50970833332,14.7823333333,13.4470833333,9.99875000002,9.53016666666,10.3114166667,31.632,17.121,12.0049166667,15.91475,10.0291666667
389.91,9.57324999998,14.882,13.5673333333,10.08175,9.60716666666,10.3466666667,31.75525,17.25125,12.0761666666,15.9685833334,10.0471666667
390.27,9.63154166666,15.0546666667,13.6450833333,10.1876666667,9.70558333334,10.421,31.956,17.37225,12.1653333334,16.0325,10.097
390.63,9.55845833334,15.03575,13.63925,10.1649166667,9.63616666666,10.3443333333,31.9564166667,17.328,12.1041666667,16.0098333333,10.0040833333
391.00,9.48191666665,15.06425,13.6118333333,10.1374166667,9.58349999999,10.2989166667,31.9603333333,17.32275,12.0468333333,15.9805833333,9.91908333333
391.36,9.48725000001,15.1511666667,13.7148333333,10.1973333333,9.60833333332,10.349,32.0951666667,17.3881666667,12.07975,16.062,9.92283333333
391.72,9.381375,15.1228333334,13.66525,10.1213333333,9.54116666666,10.2605,32.0919166667,17.3456666667,11.9699166667,15.97725,9.82741666667
392.08,9.36149999998,15.20125,13.6636666667,10.1445,9.53333333333,10.2583333333,32.1583333333,17.3701666667,11.9775,15.98225,9.80316666666
392.44,9.42558333335,15.2863333334,13.7541666667,10.2574166667,9.59499999999,10.3170833333,32.2714166666,17.50625,12.0848333333,16.1030833333,9.88908333332
392.80,9.51866666666,15.3978333333,13.8628333333,10.3743333333,9.65141666667,10.4091666667,32.4015,17.6235,12.1834166667,16.201,9.96775
393.16,9.50833333333,15.4229166666,13.8631666667,10.40325,9.67033333334,10.4143333333,32.4208333333,17.6834166667,12.2246666667,16.21275,9.952
393.52,9.51020833334,15.46925,13.8600833333,10.44775,9.67275000001,10.40575,32.4864166667,17.7235833333,12.2511666667,16.2201666667,9.96383333332
393.88,9.49170833333,15.49875,13.8665833334,10.4600833333,9.64950000001,10.4061666667,32.519,17.7421666667,12.2596666667,16.2293333333,9.95699999999
394.24,9.49095833334,15.5036666667,13.9045833334,10.4471666667,9.59583333334,10.3715833333,32.4745833333,17.7409166667,12.2388333333,16.2258333333,9.95941666666
394.60,9.47529166668,15.5196666667,13.9023333334,10.4571666667,9.58266666668,10.3655,32.5233333333,17.80775,12.2334166667,16.1935833333,9.93883333333
394.96,9.44616666668,15.4918333333,13.8881666666,10.4559166667,9.56766666667,10.3424166667,32.5295833333,17.8420833333,12.1785833333,16.1720833333,9.88600000001
395.32,9.38929166666,15.4495,13.82925,10.3851666667,9.47166666666,10.2723333333,32.5073333333,17.84275,12.0925833333,16.0915,9.84224999999
395.68,9.42441666665,15.4095833333,13.83875,10.3805,9.50008333334,10.2766666667,32.5443333333,17.8813333333,12.1185,16.0975,9.83958333333
396.04,9.44325000001,15.4450833333,13.9263333333,10.3873333333,9.53533333333,10.3096666667,32.5578333334,17.9704166667,12.1491666667,16.1215,9.87024999999
396.40,9.46824999998,15.5258333333,13.9728333333,10.39975,9.55916666668,10.3076666667,32.6080833334,18.0184166667,12.1255833333,16.0965,9.88041666666
396.76,9.46166666668,15.4986666667,14.00925,10.4089166667,9.58341666668,10.2925,32.6440833333,18.0616666666,12.1353333333,16.1315,9.84224999999
397.12,9.46033333334,15.56025,14.06225,10.39575,9.57033333334,10.29275,32.7023333333,18.1465,12.13575,16.1765,9.84275
397.48,9.48662500001,15.6174166666,14.1270833334,10.4078333333,9.56333333332,10.3224166667,32.78275,18.1649166667,12.1498333333,16.2193333333,9.86566666666
397.84,9.48291666665,15.634,14.1674166667,10.3954166667,9.57016666667,10.3441666667,32.829,18.20775,12.1395833334,16.2301666666,9.85891666667
398.20,9.45250000001,15.62275,14.19275,10.3886666667,9.53716666666,10.3609166667,32.8908333333,18.2269166667,12.112,16.22875,9.81808333333
398.56,9.43537500002,15.61075,14.1899166667,10.34775,9.48241666668,10.3395833333,32.9185,18.2354166667,12.07775,16.2396666667,9.78574999999
