wavelength,Back_CalCocf,Belly_CalCocf,Breast_CalCocf,Crissum_CalCocf,Crown_CalCocf,DorTail_CalCocf,Rump_CalCocf,Throat_CalCocf,WingTip_CalCocf
545.52,5.8775,10.62975,8.41008333334,9.99366666667,5.71158333333,6.16075,7.63325,6.92691666666,5.77666666667
545.87,5.93866666667,10.69775,8.45508333334,10.0881666667,5.734,6.22,7.68583333334,6.98141666667,5.79758333333
546.21,5.92133333333,10.7298333333,8.48724999999,10.1025,5.7555,6.2345,7.69616666667,6.989,5.79533333333
546.55,5.82975,10.7015,8.41625000001,10.1216666667,5.66225,6.19883333334,7.66125,6.92658333333,5.75791666667
546.90,5.86666666667,10.712,8.41883333333,10.1744166667,5.69225,6.22508333333,7.68908333332,6.97233333333,5.7355
547.24,5.89566666666,10.7819166667,8.47725,10.226,5.71925,6.23383333333,7.72666666667,6.99041666667,5.71066666666
547.58,6.01266666667,10.9615,8.63216666666,10.3500833333,5.85766666667,6.35666666667,7.89324999999,7.107,5.81525
547.92,6.05725,11.03225,8.71966666666,10.434,5.93358333333,6.4175,7.97050000001,7.13541666667,5.82575
548.27,6.112,11.0664166667,8.77874999999,10.4654166667,5.98741666667,6.45983333334,8.02191666668,7.19358333333,5.84925
548.61,6.13941666667,11.1645,8.83391666666,10.533,6.07308333333,6.4905,8.07225,7.273,5.8515
548.95,6.19366666667,11.2346666667,8.88099999999,10.5770833334,6.12925,6.47625,8.12824999999,7.33883333334,5.84791666667
549.29,6.2085,11.3081666667,8.94250000001,10.6363333333,6.12008333333,6.45991666667,8.13516666667,7.30516666667,5.80041666667
549.64,6.18558333333,11.3900833334,8.9645,10.6679166667,6.10566666666,6.44166666667,8.17008333334,7.30183333333,5.81508333334
549.98,6.19616666667,11.4506666667,8.93258333333,10.665,6.07875,6.381,8.16133333333,7.231,5.77683333333
550.32,6.25666666667,11.50725,8.97883333334,10.7068333333,6.16683333333,6.39508333333,8.18658333333,7.23783333333,5.79691666667
550.66,6.25333333334,11.5701666667,9.008,10.7655,6.10833333333,6.34883333333,8.19666666667,7.16483333333,5.76941666667
551.01,6.334,11.6495,9.04208333334,10.9060833333,6.16925,6.36541666667,8.29216666667,7.21091666666,5.80833333333
551.35,6.2585,11.59525,8.95241666667,10.8576666667,6.02308333333,6.23058333333,8.20649999999,7.08516666666,5.67575
551.69,6.16208333333,11.62175,8.88941666667,10.8123333333,5.90533333333,6.134,8.12441666666,6.97466666667,5.60933333333
552.03,6.08541666667,11.613,8.85158333334,10.8230833333,5.84691666667,6.04266666667,8.08491666667,6.867,5.50616666667
552.38,6.0565,11.5480833333,8.80658333333,10.7761666667,5.73633333333,5.96791666667,8.00316666667,6.76616666667,5.45866666666
552.72,6.02108333333,11.5856666667,8.76199999999,10.8268333333,5.69475,5.95025,7.99025,6.68891666667,5.43083333333
553.06,6.03558333333,11.66775,8.74516666667,10.851,5.69333333333,5.94108333333,8.01241666666,6.66041666667,5.3825
553.40,6.04225,11.654,8.7255,10.8295833333,5.66166666667,5.88708333334,7.97633333332,6.61975,5.29816666667
553.74,6.11833333333,11.76025,8.81475000001,10.9656666667,5.69916666667,5.91966666666,8.0675,6.71916666667,5.32733333333
554.09,6.20025,11.8696666667,8.9305,11.1265,5.7325,5.93658333334,8.13958333333,6.80583333334,5.34308333333
554.43,6.22108333333,11.91025,8.91716666667,11.1571666667,5.74283333333,5.88775,8.15208333333,6.79958333333,5.27133333333
554.77,6.14675,11.9085,8.89941666666,11.17375,5.67925,5.82333333334,8.11541666667,6.72858333333,5.23825
555.11,6.16858333333,12.00975,8.96475000001,11.2280833333,5.76783333333,5.85191666666,8.20283333334,6.73566666667,5.267
555.45,6.29541666667,12.0674166667,9.05308333333,11.3565,5.85725,5.90283333333,8.26783333333,6.79175,5.26833333333
555.80,6.29516666667,12.1355,9.10291666666,11.434,5.844,5.89375,8.29633333334,6.80891666666,5.288
556.14,6.23358333333,12.17575,9.12983333333,11.5173333333,5.82966666667,5.84475,8.35383333334,6.73666666667,5.18658333333
556.48,6.35725,12.2943333333,9.224,11.6639166667,5.91408333333,5.86333333333,8.45966666666,6.7745,5.25175
556.82,6.36725,12.3111666667,9.28666666667,11.7446666667,5.86383333334,5.80866666667,8.47066666667,6.78291666667,5.2575
557.16,6.3385,12.3306666667,9.31333333332,11.8491666667,5.83608333333,5.73966666667,8.48350000001,6.74091666666,5.22758333333
557.50,6.22483333333,12.2095,9.18341666666,11.8165,5.71366666667,5.59166666667,8.37208333334,6.56758333333,5.05533333333
557.85,6.15766666667,12.2045833333,9.12666666668,11.798,5.64641666667,5.55691666666,8.33133333334,6.44725,4.93083333333
558.19,6.0565,12.2258333333,9.09741666666,11.77275,5.61133333333,5.52383333333,8.26708333334,6.43183333333,4.88025
558.53,6.13583333333,12.3479166667,9.17183333334,11.8781666667,5.65041666667,5.55883333334,8.25350000001,6.43225,4.82375
558.87,6.12725,12.3908333333,9.14908333332,11.9294166667,5.54716666667,5.48475,8.22441666667,6.37083333333,4.78183333334
559.21,6.16866666667,12.5079166667,9.26249999999,12.0869166667,5.64083333333,5.52058333333,8.34691666667,6.44983333333,4.87858333333
559.55,6.23883333334,12.5956666667,9.25508333333,12.1171666667,5.7125,5.55225,8.38525000001,6.51275,4.86191666666
559.89,6.37283333333,12.7455833333,9.35566666667,12.2813333334,5.83566666667,5.642,8.42541666667,6.61066666667,4.93216666667
560.23,6.42558333333,12.8856666667,9.51208333333,12.3843333333,5.91658333333,5.74825,8.53241666667,6.682,4.94066666667
560.58,6.53308333334,13.02825,9.62633333334,12.5895833333,6.06791666666,5.89433333333,8.61358333334,6.7525,4.98283333333
560.92,6.67691666666,13.202,9.71466666666,12.7030833333,6.1475,5.95983333333,8.69191666668,6.80025,5.01483333333
561.26,6.73991666666,13.3620833333,9.84341666666,12.7989166667,6.22008333333,5.96208333333,8.76958333333,6.85383333333,5.02325
561.60,6.85483333333,13.4749166667,9.96891666666,12.9373333334,6.302,5.97091666667,8.85024999999,6.90216666667,5.12641666667
561.94,6.95066666667,13.5871666667,10.04925,13.0529166667,6.31616666666,5.95833333333,8.91100000001,6.92808333333,5.14958333333
562.28,6.874,13.58175,9.98908333333,13.0021666667,6.16041666667,5.87908333334,8.85441666666,6.79091666667,5.05975
562.62,6.97291666667,13.7031666667,10.1301666667,13.1745833333,6.23933333333,5.93983333333,8.90900000001,6.88258333333,5.065
562.96,7.07791666666,13.8751666667,10.2231666667,13.3195,6.30158333333,5.9665,8.98633333334,6.87208333334,5.0405
563.30,7.155,14.02225,10.31075,13.4886666666,6.29091666667,5.94341666667,9.05808333334,6.82616666666,5.07916666667
563.64,7.15383333334,14.1065833334,10.2809166667,13.5450833334,6.24675,5.8865,9.11608333333,6.78083333333,5.10925
563.99,7.11933333333,14.154,10.20825,13.57225,6.15475,5.77416666666,9.08416666667,6.717,5.0395
564.33,7.06833333333,14.2300833333,10.19125,13.6530833333,6.112,5.68858333333,9.13974999999,6.69791666667,5.0215
564.67,7.15483333333,14.37675,10.3500833333,13.80125,6.2335,5.77225,9.23891666667,6.77625,5.124
565.01,7.26716666667,14.5326666667,10.486,13.9665833334,6.31591666667,5.90025,9.35883333334,6.84141666667,5.23616666667
565.35,7.23416666667,14.6116666667,10.4649166667,14.0005,6.25158333333,5.85866666667,9.39241666667,6.78458333333,5.14275
565.69,7.29533333333,14.7254166667,10.5655833333,14.1284166667,6.25425,5.82466666667,9.452,6.741,5.15358333333
566.03,7.34216666667,14.8326666667,10.6358333333,14.2515,6.31808333334,5.79733333334,9.53208333333,6.78191666666,5.16358333333
566.37,7.39666666667,14.9919166667,10.6635,14.348,6.36583333333,5.82608333333,9.60308333334,6.79183333333,5.16575
566.71,7.35125,15.0358333333,10.6618333333,14.3870833333,6.283,5.77241666667,9.53983333332,6.75441666667,5.1465
567.05,7.45291666667,15.1616666667,10.7970833333,14.5764166667,6.37516666667,5.82883333333,9.68174999999,6.80391666666,5.18333333333
567.39,7.61141666667,15.3984166667,10.9995,14.7961666667,6.51383333333,5.90341666667,9.85758333333,6.89916666667,5.23075
567.73,7.66758333333,15.54425,11.1200833333,14.92975,6.55191666667,5.93416666666,9.92775000001,6.87783333333,5.20566666666
568.07,7.70258333333,15.59875,11.1534166667,14.9645833333,6.47775,5.86875,9.89183333332,6.8115,5.11441666667
568.41,7.76783333333,15.7494166667,11.1813333333,15.11975,6.46333333333,5.85225,9.96766666668,6.80508333333,5.095
568.75,7.88591666667,15.9718333333,11.2765,15.3279166667,6.53875,5.86108333333,10.07175,6.805,5.12575
569.09,7.998,16.16375,11.35625,15.5119166667,6.57558333333,5.84575,10.1350833333,6.83108333334,5.18691666667
569.43,8.1095,16.36725,11.4745,15.7161666667,6.66758333333,5.89041666667,10.3101666667,6.878,5.19733333333
569.77,8.26341666667,16.5886666667,11.65275,15.9025,6.75658333333,5.96583333333,10.48325,6.93616666667,5.24325
570.11,8.36600000001,16.7500833333,11.8045833333,16.1113333333,6.81466666667,6.035,10.6398333333,6.9655,5.28958333333
570.45,8.47675000001,16.8405,11.8616666667,16.2045833333,6.84875,6.03225,10.7764166667,6.9645,5.27541666667
570.79,8.63891666668,17.0756666667,12.0749166667,16.42,6.95016666667,6.12583333334,10.9084166667,7.02033333333,5.34116666667
571.13,8.74758333333,17.18175,12.2039166667,16.6005,6.99433333334,6.18616666667,11.005,7.02266666667,5.40166666667
571.47,8.91924999999,17.3943333333,12.3629166667,16.8115,7.16316666667,6.28425,11.1834166667,7.135,5.55191666667
571.81,9.13091666668,17.66025,12.5794166667,17.0543333333,7.36608333333,6.40633333333,11.4099166667,7.23933333334,5.71883333333
572.15,9.18383333334,17.8155833333,12.6924166667,17.21725,7.40266666667,6.4015,11.4816666666,7.21058333333,5.70016666666
572.49,9.25183333333,17.9204166667,12.8075,17.3509166667,7.43175,6.39683333333,11.583,7.26491666667,5.71283333334
572.83,9.42675000001,18.1486666667,13.0206666666,17.598,7.58383333333,6.50425,11.7789166666,7.33466666667,5.75191666667
573.17,9.54383333334,18.32725,13.1925,17.7579166667,7.70275,6.60533333333,11.8839166667,7.383,5.82191666667
573.51,9.68766666667,18.5648333333,13.3789166667,17.9931666667,7.89125,6.72483333333,12.04325,7.45516666667,5.9285
573.85,9.80075000001,18.7583333333,13.4841666667,18.173,7.96908333333,6.68366666667,12.1631666667,7.44791666666,5.92758333333
574.19,9.97933333335,19.0654166667,13.7245,18.4795,8.14750000001,6.79641666667,12.3669166667,7.538,6.015
574.53,10.0473333334,19.19775,13.7591666667,18.6488333333,8.21433333334,6.82083333333,12.4705833333,7.54616666667,6.03375
574.87,10.0978333333,19.3881666667,13.8326666667,18.7736666667,8.22883333334,6.79408333333,12.5523333333,7.53858333333,5.97708333333
575.21,10.2496666667,19.6091666667,13.9450833333,18.96275,8.28100000001,6.78675,12.6685833333,7.52,5.97025
575.55,10.2663333333,19.75875,14.0103333333,19.0651666667,8.30008333334,6.73325,12.7063333333,7.47016666666,5.89316666667
575.89,10.3270833333,19.91425,14.0663333333,19.1285,8.36383333334,6.70275,12.7736666666,7.43258333333,5.85816666667
576.22,10.4305,20.15775,14.2154166667,19.3375,8.46808333333,6.73183333334,12.887,7.41441666666,5.86633333333
576.56,10.6400833333,20.5065833334,14.4625,19.6585,8.61658333334,6.8445,13.1099166667,7.51,5.94133333333
576.90,10.82625,20.7734166667,14.6314166666,19.9475,8.75091666667,6.90275,13.2843333334,7.578,6.0075
577.24,10.9846666667,20.9719166667,14.75775,20.1551666667,8.85441666666,6.91,13.4386666667,7.61508333333,6.0225
577.58,11.2334166667,21.33575,15.08275,20.48575,9.08208333334,7.04183333333,13.6558333333,7.74291666666,6.20708333333
577.92,11.4595833333,21.6466666667,15.3275833333,20.6894166667,9.25541666667,7.11183333333,13.8518333333,7.87525,6.30525
578.26,11.6241666667,21.9869166666,15.5583333333,20.9349166667,9.41341666666,7.09633333334,14.0035,7.90683333333,6.28575
578.60,11.9264166667,22.3630833333,15.8683333333,21.2469166667,9.69583333333,7.27441666667,14.2574166667,8.07475,6.47208333334
578.94,12.0403333333,22.5801666667,16.1735833333,21.46225,9.83558333333,7.2925,14.3994166667,8.09925,6.50908333333
579.28,12.294,22.8893333333,16.4165833333,21.8171666667,9.98258333333,7.33141666667,14.6244166667,8.08325,6.51541666666
579.61,12.5281666667,23.2645833333,16.6666666666,22.13375,10.1774166667,7.42425,14.8551666666,8.14858333333,6.61541666667
579.95,12.8244166667,23.5676666667,16.9425,22.3758333333,10.4365833333,7.54766666667,15.1394166667,8.23408333333,6.66933333333
580.29,12.9009166667,23.7405,17.10025,22.4248333334,10.6138333333,7.52708333333,15.2149166667,8.18375,6.69816666667
580.63,13.0081666666,23.9359166667,17.2416666667,22.58675,10.7375833333,7.42775,15.315,8.10691666667,6.65816666667
580.97,13.04,24.1534166667,17.3348333333,22.7690833334,10.7700833333,7.33583333333,15.3624166667,7.97391666667,6.60125
581.31,13.19775,24.3703333333,17.49,22.91725,10.9628333333,7.37841666667,15.5595,7.96666666667,6.608
581.65,13.24425,24.5526666667,17.6288333333,23.0755833334,11.0380833333,7.29891666666,15.5763333333,7.80916666666,6.49066666667
581.98,13.3455,24.6908333333,17.7511666667,23.11925,11.1181666667,7.24191666667,15.6128333333,7.77833333333,6.47825
582.32,13.4284166667,24.9125833333,17.9606666667,23.2754166667,11.2285833333,7.14833333333,15.782,7.67808333333,6.43641666667
582.66,13.5418333333,25.1425833333,18.0615,23.5100833333,11.3915,7.1665,15.9300833333,7.70125,6.42291666667
583.00,13.70425,25.4306666667,18.3538333333,23.7364166667,11.6884166667,7.32916666667,16.1716666667,7.86691666667,6.60566666667
583.34,13.8633333333,25.6195833333,18.659,24.0241666667,11.914,7.37666666666,16.4586666667,7.92683333333,6.65658333333
583.68,13.8535,25.8423333333,18.77475,24.1963333334,11.9815,7.29375,16.4788333333,7.87375,6.63458333333
584.01,14.0413333333,26.0839166667,18.9966666667,24.4871666667,12.2266666667,7.29525,16.6956666667,7.9195,6.68075
584.35,14.2279166667,26.4680833334,19.2730833333,24.7621666667,12.4781666667,7.36258333333,17.00625,8.047,6.76816666666
584.69,14.5731666667,26.9523333333,19.8085833334,25.1560833333,12.9106666667,7.59958333333,17.3733333334,8.29433333333,7.02941666666
585.03,14.6150833333,27.1495,20.0043333333,25.3008333333,12.9940833333,7.51916666667,17.4368333333,8.26258333333,6.9175
585.37,14.8181666667,27.5096666667,20.2803333333,25.6711666667,13.26925,7.57141666666,17.7040833333,8.3065,6.974
585.70,15.0198333334,27.82125,20.6229166667,26.0463333333,13.56725,7.63416666667,17.9763333333,8.33841666666,7.04333333334
586.04,15.0870833333,28.10525,20.7543333333,26.2860833333,13.7046666667,7.47166666667,18.0391666667,8.25666666666,6.93125
586.38,15.2344166667,28.43325,21.0028333334,26.4915,13.8616666667,7.37858333333,18.1903333333,8.25933333333,6.89625
586.72,15.3969166667,28.7675833333,21.2225,26.73675,14.0625833334,7.26608333333,18.3193333333,8.21716666667,6.83375
587.06,15.6529166667,29.221,21.6005833334,27.0770833333,14.3700833333,7.34166666667,18.4823333333,8.30866666667,6.83841666666
587.39,16.0425,29.6791666667,22.0364166667,27.5041666667,14.75725,7.44125,18.8023333333,8.44625,6.94975
587.73,16.1699166667,30.0165,22.3018333334,27.6813333334,14.9791666667,7.48833333333,18.9825,8.477,6.97683333333
588.07,16.2823333333,30.2349166667,22.60975,27.8156666667,15.1391666667,7.44175,18.9843333333,8.43741666667,6.922
588.41,16.4186666667,30.4328333333,22.75425,27.9463333333,15.24425,7.356,19.0714166667,8.36466666667,6.78558333333
588.74,16.6045,30.7375,23.0166666667,28.18225,15.5205833333,7.38575,19.2960833333,8.38833333333,6.838
589.08,16.6808333333,30.9055833333,23.2066666667,28.2688333333,15.6855833333,7.319,19.3510833334,8.38325,6.80591666667
589.42,16.8835833333,31.3079166667,23.5489166667,28.5030833333,15.9421666666,7.31333333334,19.5596666666,8.43583333333,6.82725
589.76,17.07075,31.6059166666,23.8546666667,28.6926666666,16.22,7.447,19.6939166667,8.49275,6.86725
590.09,17.3318333333,31.9816666667,24.14,28.97425,16.58125,7.66108333333,19.95675,8.61841666667,6.96025
590.43,17.61075,32.3725833334,24.48375,29.2563333333,16.8864166667,7.79083333333,20.2108333333,8.73733333334,7.06425
590.77,17.7156666667,32.6188333333,24.6705,29.4264166667,17.0323333333,7.68375,20.2560833333,8.68216666667,6.99825
591.11,17.76025,32.7828333333,24.7683333333,29.44425,17.08675,7.5535,20.2201666667,8.56275,6.84866666667
591.44,17.874,33.0248333333,24.99525,29.6220833334,17.2375833333,7.48066666666,20.2685,8.496,6.78366666667
591.78,18.1400833333,33.5541666667,25.2745,30.0676666666,17.5419166667,7.561,20.5895,8.56866666667,6.81583333334
592.12,18.2595833333,33.92,25.4540833333,30.31175,17.8179166666,7.48908333333,20.8050833333,8.54691666667,6.79675
592.46,18.3436666667,34.17925,25.6195833334,30.5324166667,17.9675,7.33741666667,20.8518333334,8.51775,6.73266666667
592.79,18.5965833333,34.6618333333,26.0796666667,30.9746666667,18.3056666667,7.39916666667,21.123,8.58475,6.80025
593.13,18.6221666667,34.885,26.2236666667,31.1234166667,18.4973333333,7.37625,21.2018333333,8.60258333333,6.7255
593.47,18.6908333333,35.2018333333,26.4209166667,31.3551666667,18.7104166666,7.33816666667,21.3965833333,8.60341666667,6.68133333334
593.80,18.7323333333,35.5074166667,26.6833333333,31.56325,18.8456666667,7.15508333333,21.4285,8.45841666667,6.58483333334
594.14,18.68675,35.6011666667,26.8315833334,31.6806666667,18.9296666667,6.99675,21.4826666667,8.32166666667,6.40508333333
594.48,18.84325,35.8545,27.135,31.8853333333,19.1765,7.02575,21.7179166667,8.37225,6.47175
594.81,18.9130833334,36.2408333333,27.4756666666,32.1484166667,19.4753333333,7.0315,21.9800833334,8.42125,6.48041666667
595.15,18.94825,36.5250833333,27.7303333333,32.3244166667,19.59025,6.90883333333,22.0829166667,8.28933333333,6.37908333334
595.49,18.9388333333,36.5929166666,27.8849166667,32.2945833333,19.7165,6.82783333334,22.0570833333,8.15125,6.28366666667
595.82,19.1638333333,37.0088333333,28.3073333334,32.6305833334,19.9949166666,6.98266666667,22.2838333333,8.31866666667,6.40825
596.16,19.4473333333,37.427,28.7440833333,32.9483333333,20.3713333333,7.15733333333,22.5483333334,8.43116666667,6.50383333333
596.50,19.47475,37.6660833334,28.88875,33.0678333334,20.55325,7.06833333333,22.5900833333,8.381,6.4045
596.83,19.63075,38.0005,29.1811666667,33.3645833333,20.7399166667,7.04558333333,22.736,8.34575,6.43275
597.17,19.7218333333,38.1255833333,29.4168333333,33.5209166667,20.9543333334,7.03625,22.7686666667,8.33325,6.42316666666
597.51,19.9305833333,38.3963333333,29.7733333333,33.7815,21.1990833333,7.08608333333,23.00025,8.38616666666,6.509
597.84,20.084,38.78775,30.1099166667,33.9750833333,21.4168333333,7.09091666667,23.10075,8.38941666667,6.52441666667
598.18,20.1535,38.99625,30.2413333333,34.1698333333,21.6013333334,7.02683333333,23.1593333333,8.27158333333,6.40883333334
598.52,20.2565833333,39.1124166667,30.369,34.30325,21.7478333334,6.96666666667,23.1641666667,8.17458333333,6.3345
598.85,20.4940833333,39.4395,30.6453333333,34.5733333333,22.0523333333,7.04425,23.3435833334,8.30991666667,6.36116666667
599.19,20.6445833333,39.7478333333,30.92075,34.8480833333,22.3140833333,6.98808333333,23.4683333333,8.24625,6.267
599.53,20.5663333333,39.7405833334,30.9705833333,34.748,22.3628333333,6.67916666667,23.3433333333,7.89433333333,5.94816666667
599.86,20.4751666667,39.83125,31.07975,34.7686666667,22.479,6.51341666666,23.3326666667,7.77766666667,5.78408333333
600.20,20.5996666667,40.00475,31.3169166667,34.9054166667,22.7086666667,6.56333333333,23.49975,7.75266666667,5.84408333333
600.53,20.6500833334,40.17375,31.4794166666,34.93175,22.9320833333,6.42025,23.5844166667,7.62691666667,5.63366666667
600.87,20.71275,40.4008333334,31.6291666667,35.0016666667,22.9985833333,6.2475,23.67775,7.521,5.48641666666
601.21,20.7450833333,40.6280833333,31.7615,35.1450833334,23.3146666667,6.168,23.676,7.40341666667,5.31633333333
601.54,20.7654166667,40.68075,31.9530833333,35.19175,23.5581666667,6.13966666667,23.6910833334,7.32033333333,5.26958333333
601.88,20.75125,40.78025,32.0679166667,35.1968333333,23.7203333333,6.07666666667,23.7394166667,7.36583333333,5.28783333333
602.21,20.974,41.2948333333,32.6359166667,35.58575,24.11425,6.07391666667,24.0376666667,7.38483333333,5.24875
602.55,21.03875,41.3995,32.8800833333,35.7348333333,24.3378333333,6.01041666667,24.0776666666,7.35033333333,5.20908333334
602.88,21.2264166666,41.6926666667,33.1835833333,35.9150833333,24.64825,6.09916666667,24.2944166667,7.46041666667,5.31308333333
603.22,21.3881666667,42.023,33.5273333333,36.2321666667,24.9494166667,6.10541666667,24.50225,7.51683333333,5.35441666667
603.56,21.4508333334,42.1649166667,33.6874166667,36.36975,25.0720833333,6.02966666667,24.5390833333,7.41316666667,5.33383333333
603.89,21.5546666667,42.458,33.8993333333,36.5393333333,25.22525,5.99783333334,24.6286666667,7.44658333333,5.27141666666
604.23,21.7183333333,42.7989166667,34.25775,36.8369166667,25.5005,6.09308333333,24.7820833333,7.52408333333,5.35833333333
604.56,21.9401666667,43.1795,34.6380833333,37.1140833333,25.8261666666,6.21683333333,25.02225,7.61633333333,5.49166666667
604.90,21.9305833333,43.2461666667,34.7401666667,37.1073333333,25.8221666667,6.15508333333,25.0080833334,7.59225,5.47708333333
605.23,22.04325,43.6420833333,34.9844166666,37.4019166666,26.0619166667,6.14708333333,25.2603333333,7.64533333333,5.51075
605.57,22.2725833333,44.1245833333,35.4638333334,37.7560833333,26.453,6.17083333333,25.5035,7.64291666667,5.491
605.90,22.3896666667,44.3398333334,35.6559166667,37.8723333333,26.6558333333,6.21875,25.513,7.67308333333,5.56916666666
606.24,22.51825,44.73675,35.98625,38.0283333333,26.8645833334,6.14891666667,25.686,7.60741666666,5.463
606.58,22.53825,44.8366666667,36.1843333333,38.155,26.9798333333,6.02758333334,25.647,7.47125,5.32391666667
606.91,22.4780833333,44.8418333333,36.1805833333,38.05825,27.0015,5.91925,25.51125,7.32916666666,5.14666666667
607.25,22.63675,45.1766666667,36.5295833333,38.2559166666,27.3216666667,6.05566666667,25.6276666667,7.41716666667,5.16716666667
607.58,22.6559166667,45.16675,36.6261666667,38.2449166667,27.4200833333,6.02375,25.5870833333,7.30633333333,5.12583333333
607.92,22.6345833334,45.06875,36.63975,38.1368333333,27.4384166666,5.94541666667,25.5605,7.226,5.13408333333
608.25,22.71225,45.2268333334,36.8729166667,38.3473333333,27.68775,5.86833333333,25.6293333333,7.17466666667,5.04825
608.59,22.8285833334,45.3973333333,37.0595,38.528,27.933,5.82983333333,25.7704166667,7.13125,4.98016666667
608.92,22.86175,45.4065833333,37.0778333333,38.5625,28.02325,5.75916666667,25.6986666667,7.03283333333,4.89666666667
609.26,22.9776666667,45.5525833333,37.2995833333,38.6958333333,28.161,5.85683333334,25.7091666667,7.0895,4.9285
609.59,22.8750833333,45.44925,37.2214166667,38.6230833333,28.1064166667,5.60408333333,25.6221666667,6.86208333334,4.71925
609.93,22.8630833333,45.4774166667,37.2188333333,38.72775,28.271,5.5955,25.6550833333,6.85825,4.7665
610.26,22.974,45.78975,37.3601666667,38.9095833333,28.5065,5.61291666666,25.7609166667,6.93075,4.80158333333
610.60,23.1874166667,46.04025,37.7233333333,39.19675,28.8146666667,5.71375,25.9823333333,7.04925,4.94675
610.93,23.2810833333,46.22825,37.7773333334,39.2875833333,28.9493333333,5.61308333333,26.0565,6.99141666667,4.9025
611.27,23.38425,46.52075,38.123,39.4728333333,29.2585,5.55883333333,26.2086666667,7.03041666666,4.88883333333
611.60,23.4909166667,46.7509166666,38.3175,39.6519166667,29.4708333333,5.46916666667,26.273,7.01666666667,4.77616666667
611.93,23.445,46.7081666667,38.34075,39.4845,29.42225,5.3105,26.12525,6.88666666667,4.69883333334
612.27,23.3675,46.754,38.3854166667,39.3968333334,29.4554166667,5.17141666667,26.063,6.75783333334,4.56675
612.60,23.64,47.1598333333,38.86,39.6934166667,29.93875,5.31775,26.3544166667,6.99558333334,4.68508333334
612.94,23.5235,47.25275,38.8738333333,39.5961666667,29.9549166667,5.07491666667,26.35075,6.82833333334,4.53216666667
613.27,23.7751666667,47.6169166666,39.29825,39.8888333333,30.2781666666,5.23175,26.63825,7.04433333333,4.74283333333
613.61,23.9035833333,47.80725,39.5035,40.003,30.4521666667,5.32783333334,26.75825,7.12766666667,4.867
613.94,24.0283333333,47.9189166666,39.8076666667,40.0804166667,30.5565,5.36775,26.904,7.18483333333,4.93291666667
614.28,23.9804166667,48.02425,39.8489166667,40.0948333333,30.6504166667,5.29258333333,26.8846666667,7.11941666667,4.8615
614.61,23.8109166667,47.8153333333,39.8690833333,39.93975,30.5095833334,4.92866666667,26.67775,6.83066666667,4.53233333333
614.94,23.78875,47.76875,39.7218333333,39.9316666667,30.4640833333,4.8785,26.6673333333,6.65683333334,4.51183333333
615.28,23.8591666667,47.9579166667,39.9881666667,40.1465833333,30.7535833333,4.92666666667,26.7530833333,6.57708333333,4.48533333334
615.61,24.053,48.2839166667,40.2694166667,40.37575,31.1203333333,5.05425,27.0318333333,6.71416666667,4.55433333334
615.95,24.4070833333,48.7041666667,40.8790833333,40.7630833333,31.4883333333,5.28683333333,27.3594166666,6.91208333333,4.78175
616.28,24.3176666667,48.70125,40.94975,40.72325,31.3521666667,5.11308333334,27.2546666667,6.74216666667,4.59433333334
616.61,24.5371666667,48.8509166667,41.2353333333,40.97725,31.5923333333,5.20716666667,27.4365833334,6.81908333333,4.68441666667
616.95,24.5131666667,48.9038333333,41.2584166667,40.95375,31.7783333333,5.30533333333,27.4846666666,6.86025,4.70533333334
617.28,24.8299166666,49.30075,41.8083333333,41.3359166667,32.1209166667,5.52083333334,27.7556666667,7.03266666667,4.84383333333
617.62,24.8864166667,49.5458333333,42.0704166666,41.5909166667,32.4565,5.58925,27.9018333333,7.11583333333,4.88258333333
617.95,24.85825,49.5809166666,42.2684166667,41.5815833333,32.5329166666,5.5575,27.9426666667,7.10475,4.8455
618.28,25.2606666667,50.0408333334,42.65225,41.9489166667,33.0225,5.96975,28.3395833333,7.51733333334,5.28566666667
618.62,25.4398333334,50.2513333333,43.1085,42.1755833333,33.3710833333,6.144,28.48675,7.78041666667,5.39016666667
618.95,25.6109166667,50.5038333333,43.4304166667,42.3439166667,33.4876666667,6.18858333333,28.6343333333,7.93025,5.524
619.28,25.6601666666,50.6445,43.61575,42.627,33.5701666666,6.26441666667,28.6928333333,7.94483333333,5.55033333333
619.62,25.7003333334,50.6624166667,43.5466666667,42.6065833333,33.6455,6.37766666667,28.7534166667,8.08733333333,5.69333333333
619.95,25.9615,50.91075,43.8309166667,42.8409166667,33.9743333333,6.51175,28.9096666667,8.16816666666,5.79158333333
620.28,26.0060833333,50.9554166667,43.82125,42.774,34.1115833333,6.685,28.9199166667,8.248,5.95425
620.62,26.27725,51.2549166667,44.1385,43.0803333333,34.4484166667,6.92908333333,29.2001666667,8.44766666667,6.16033333333
620.95,26.1661666666,51.27825,44.1304166667,43.0603333334,34.522,6.7185,29.133,8.1635,5.93033333333
621.28,26.2405833333,51.3368333333,44.2151666667,43.0775,34.58975,6.72966666667,29.1810833333,8.09541666667,5.9585
621.62,26.521,51.6820833333,44.4991666667,43.4165,34.95425,6.96383333333,29.5276666667,8.3365,6.21591666667
621.95,26.4028333333,51.5608333334,44.5110833333,43.3726666667,34.8715833334,6.91416666667,29.49875,8.26225,6.18225
622.28,26.5109166667,51.8908333333,44.7076666667,43.6290833333,35.1365,6.88758333333,29.7336666667,8.27166666667,6.19891666667
