wavelength,Back_DigCarf,Belly_DigCarf,Breast_DigCarf,Crissum_DigCarf,Crown_DigCarf,DorTail_DigCarf,Patch10_DigCarf,Rump_DigCarf,Throat_DigCarf,WingTip_DigCarf
709.63,8.0598,24.232774359,18.5814,25.2878666667,7.71063333333,9.44846666666,17.2145666667,10.7960666667,8.53579999999,12.1024
709.95,8.2093,24.2885282051,18.6285333333,25.39,7.80776666667,9.55253333333,17.3009666667,10.9112,8.73533333334,12.236
710.27,8.09873333333,24.180425641,18.5275333333,25.2972666667,7.7216,9.51833333333,17.1214666667,10.7567333333,8.61719999999,12.1162
710.59,8.05603333333,24.2889179487,18.5206666667,25.3293333333,7.71636666667,9.56746666667,17.1729666667,10.7812,8.69153333333,12.1436
710.91,8.16016666667,24.3158358974,18.5528666667,25.3769333333,7.82366666667,9.62546666667,17.2414,10.8886666667,8.7742,12.1617333333
711.24,8.14826666666,24.0841794872,18.4174,25.2528,7.85533333333,9.66039999999,17.1839333333,10.8037333333,8.74020000001,12.1147333333
711.56,8.02146666667,23.8616871795,18.2375333333,25.1843333333,7.7724,9.60046666667,17.1178,10.6282,8.5756,11.9934666667
711.88,7.81796666667,23.6775076923,18.0832,24.9235333333,7.58673333333,9.43886666667,16.9548666667,10.4693333333,8.41113333333,11.8334
712.20,7.7855,23.6582666667,18.1376666667,24.9002666667,7.57203333333,9.367,16.9557666667,10.4162,8.30246666667,11.8852
712.52,7.93563333333,23.7355589744,18.3302666667,25.0370666667,7.72909999999,9.45566666667,17.0416333333,10.5166,8.514,11.9784
712.84,7.89236666667,23.6654923077,18.2696666667,24.9056666667,7.58873333334,9.3352,16.9757333333,10.3682666667,8.40406666667,11.937
713.16,7.67546666667,23.3615435897,18.1174666667,24.6783333333,7.33353333333,9.12846666667,16.8435333333,10.1574,8.17606666667,11.7864666667
713.48,7.51323333333,23.1743128205,18.0236,24.5791333333,7.15756666667,9.00013333333,16.7035,10.0082666667,8.07086666667,11.6471333334
713.80,7.53823333333,23.1736153846,18.0716,24.6422,7.13863333333,8.9572,16.8350333333,10.0835333333,8.18446666667,11.6652666667
714.12,7.57526666667,23.0773487179,18.0906666667,24.6585333333,7.10636666667,8.91606666667,16.8568333333,10.0194666667,8.24,11.6374666667
714.44,7.6024,23.1280461538,18.2064666667,24.7143333333,7.07503333333,8.99246666667,16.8727,10.0194,8.32786666667,11.7013333333
714.76,7.6017,23.219451282,18.2602,24.8178,7.07396666667,8.9538,16.9305,10.1169333333,8.37293333333,11.7208666667
715.08,7.65066666667,23.3369692308,18.3108666667,24.8752666667,7.12693333333,8.99433333333,16.9418666667,10.1876666667,8.518,11.8194
715.40,7.73323333333,23.3732307692,18.3034666667,24.8998666667,7.27123333333,9.0626,16.9588333333,10.2759333333,8.62293333333,11.9472
715.72,7.7551,23.2782461538,18.232,24.8986666667,7.2534,9.05293333333,16.9052,10.3298666667,8.73046666667,11.949
716.04,7.57833333333,23.1184615385,18.0806,24.7082,7.04383333333,8.8764,16.7335666667,10.1379333333,8.51006666667,11.8204666667
716.36,7.59693333333,23.1586205128,18.1596666667,24.7536666667,7.1144,8.9126,16.6972,10.1644,8.60880000001,11.7590666667
716.68,7.99143333333,23.4937589744,18.4456,25.0798666667,7.50513333333,9.27793333333,16.998,10.5204,9.03059999999,12.0348666667
717.00,8.22613333333,23.7925435897,18.7121333333,25.3231333333,7.85013333333,9.50626666667,17.2992,10.782,9.28139999999,12.2192
717.32,8.10156666667,23.6830410256,18.5344666667,25.2164,7.80293333334,9.42266666666,17.1887333333,10.6974,9.20093333334,12.1137333333
717.64,8.14013333333,23.6035897436,18.5628666667,25.1854666667,7.90616666667,9.43313333333,17.1693,10.8104666667,9.22719999999,12.1018
717.96,8.2346,23.7108820513,18.6560666667,25.2778,8.05623333333,9.54726666666,17.3063666667,10.9586,9.37213333334,12.2239333333
718.28,8.4852,23.8277948718,18.7908666667,25.428,8.24616666668,9.69266666665,17.3917,11.1082666667,9.60919999999,12.3060666667
718.60,8.67563333334,23.9953128205,19.0078,25.6239333333,8.41489999999,9.94446666667,17.5808333333,11.3722666666,9.75433333333,12.511
718.92,8.6475,24.0144717949,18.9893333333,25.6095333333,8.36533333333,10.0103333333,17.6302,11.4016,9.8314,12.4982666667
719.24,8.56753333334,23.9837641025,18.8986,25.4757333333,8.32143333334,9.9956,17.6325,11.3406,9.78720000001,12.3754666666
719.56,8.64406666667,23.9715179487,18.8964,25.4919333333,8.34900000001,10.1200666667,17.7508,11.3622666667,9.92799999999,12.4038666667
719.88,9.05526666666,24.2674153846,19.3346666667,25.9311333333,8.74343333333,10.5518,18.1161,11.7938666667,10.3822,12.8825333333
720.20,8.87063333333,24.0821692308,19.2962666667,25.8432,8.53646666667,10.3895333333,18.0382,11.6699333333,10.1612,12.7402
720.52,8.96750000001,24.0927487179,19.412,25.8926666667,8.54876666667,10.4567333333,18.0807,11.7220666667,10.3136,12.9166666667
720.84,9.22256666666,24.2482051282,19.6559333333,25.954,8.80613333334,10.6712666667,18.2702,11.9893333333,10.5489333333,13.2242666666
721.16,9.24429999999,24.5195076923,19.8204,26.1450666667,8.8659,10.815,18.4217,12.0664666667,10.6812,13.4059333333
721.48,9.36353333333,24.5147948718,19.9168,26.1913333333,8.9209,10.8470666667,18.4953,12.0236,10.7330666667,13.4724
721.79,9.09283333334,24.2739589743,19.7047333333,25.9472666667,8.59716666666,10.5259333333,18.2981666667,11.7909333333,10.3266,13.2571333333
722.11,9.07033333334,24.2268923077,19.7634666667,25.9075333333,8.57336666667,10.4051333333,18.2235666667,11.7264,10.3085333334,13.2071333333
722.43,9.15996666667,24.2824666666,19.9802666667,26.0042,8.64126666668,10.3659333333,18.2554,11.7804,10.3818,13.2538666667
722.75,9.28376666667,24.3981794872,20.1795333333,26.0983333333,8.75023333333,10.5006666667,18.4270333333,11.9529333333,10.5105333333,13.3374666667
723.07,9.24796666666,24.5784410256,20.3876666667,26.3052666667,8.82906666665,10.5612666667,18.4656666667,12.0836,10.5329333333,13.4221333333
723.39,8.95566666667,24.2419128205,20.0814,25.9880666667,8.58896666666,10.3078666667,18.2423666667,11.8581333333,10.1941333333,13.0853333333
723.71,9.02356666667,24.376025641,20.0527333333,25.8708,8.62573333332,10.3451333333,18.2074666667,11.8983333333,10.2862,13.1608
724.03,8.97403333334,24.1429025641,19.9192,25.6688666667,8.5551,10.2798,18.1116333333,11.8771333333,10.0615333333,13.0244
724.35,8.90686666667,24.1113076923,19.8926666667,25.788,8.42793333333,10.2337333333,17.9898,11.7602666667,9.93646666667,12.8130666667
724.67,8.66793333333,23.6240205128,19.4217333333,25.4071333333,8.11173333333,9.84486666666,17.6966666667,11.4751333333,9.58879999999,12.4145333333
724.98,8.49293333333,23.3813230769,19.2388666667,25.2169333333,7.97293333333,9.70093333334,17.4287333333,11.3795333333,9.44386666667,12.1626666667
725.30,8.76819999999,23.7021384615,19.5715333333,25.3672,8.27903333333,10.0308,17.5884333333,11.6372666667,9.83960000001,12.4342
725.62,8.6576,23.5743692308,19.3506666667,25.2014666667,8.12506666667,9.87433333333,17.5160666667,11.5215333333,9.59899999999,12.2324666667
725.94,8.54270000001,23.4027230769,19.0363333334,25.1086,8.07583333333,9.79660000001,17.4575,11.4435333333,9.35826666667,12.0518
726.26,8.4251,23.0499897436,18.721,24.8701333333,7.90076666667,9.55473333333,17.1899666666,11.2712,9.16240000001,11.9216
726.58,8.69853333334,23.0935897436,18.7045333333,24.9396666667,8.0709,9.66986666667,17.2693,11.489,9.34066666667,12.0144
726.90,8.67713333334,23.0303179487,18.5793333333,24.7931333333,7.96103333333,9.54826666666,17.1250333333,11.458,9.38660000001,11.8687333333
727.21,8.75920000001,23.0190615385,18.5816,24.9348666667,8.03103333333,9.52979999999,17.1096333334,11.5392,9.40513333334,11.8488666667
727.53,8.84353333334,23.181,18.5826666667,25.046,8.13293333333,9.66306666666,17.1654666667,11.5828,9.47293333333,11.8990666667
727.85,8.91539999999,23.2857435897,18.6902666667,25.0953333333,8.295,9.72893333334,17.4188,11.704,9.53853333333,12.0628
728.17,9.1929,23.6102615385,19.0259333333,25.5032,8.64733333333,10.1530666667,17.6796666667,12.0456666667,9.87673333335,12.2905333333
728.49,9.32150000001,23.7476051282,19.1421333333,25.608,8.80696666667,10.3194,17.8248333333,12.1974,9.97713333335,12.3758666667
728.80,9.4901,23.786,19.2394666667,25.7255333333,9.05433333333,10.4332666667,18.0245333333,12.4012666667,10.0319333333,12.425
729.12,9.60156666665,23.745348718,19.2896666667,25.7880666667,9.19916666666,10.4692,18.0978333333,12.4329333333,10.1668,12.5181333333
729.44,9.58276666667,23.805348718,19.4824666667,25.8521333333,9.23533333334,10.5222,18.0524,12.4336666667,10.1474666667,12.4409333333
729.76,9.43553333334,23.8290358974,19.5069333333,25.8647333333,9.25046666667,10.5427333333,17.9797333333,12.3019333333,10.0966,12.2893333333
730.08,9.1513,23.613174359,19.3496666666,25.6846666666,9.08643333333,10.2666666667,17.8863666667,12.0684666667,9.87033333335,12.0774666667
730.39,9.34543333332,23.9968666666,19.6672666666,26.1152666667,9.37153333333,10.4854666667,18.2062666667,12.3262666667,10.0206666667,12.3642
730.71,9.17963333333,23.9361897436,19.6007333333,26.0775333333,9.27889999999,10.4002,18.2858333333,12.1912,9.90873333335,12.287
731.03,9.0369,23.6466051282,19.3394,25.9918,9.18873333333,10.2100666667,18.1888666667,12.0696666667,9.77746666666,12.0643333334
731.35,9.16490000001,23.5326512821,19.3144,25.9812,9.22449999999,10.2652,18.0261666667,12.1189333333,9.92706666667,12.0548666667
731.67,8.93633333333,23.361748718,19.1294666666,25.7553333333,9.06366666667,9.95813333333,17.7738666667,11.895,9.68406666667,11.8700666667
731.98,8.70283333333,23.2593589744,19.0260666667,25.6784666667,8.90923333333,9.74713333334,17.6843,11.8287333333,9.50313333333,11.7112
732.30,8.42646666667,23.0653538462,18.6764,25.4146,8.61460000001,9.49846666667,17.3930666667,11.5638,9.33366666665,11.4956
732.62,8.29323333333,23.0231179487,18.5822,25.4222666667,8.57133333334,9.46640000001,17.2031333333,11.5216,9.2332,11.3971333333
732.94,8.35833333334,23.0336,18.6127333333,25.3428666667,8.5756,9.50093333332,17.2455333333,11.544,9.26726666667,11.4842
733.25,8.57933333334,23.2059897436,18.7372,25.6221333334,8.72896666666,9.67506666667,17.4018333333,11.6372666667,9.35573333333,11.5546
733.57,8.67269999999,23.3224102564,18.6989333333,25.7214666667,8.72006666667,9.793,17.3144666667,11.6313333333,9.46499999999,11.5640666667
733.89,8.52003333333,23.040374359,18.5238666667,25.5438666667,8.59643333333,9.67393333332,17.1289,11.4922,9.29206666666,11.343
734.21,8.72680000001,23.1141179487,18.7447333333,25.7224,8.82403333333,9.87699999999,17.1692333333,11.752,9.47640000001,11.4984666667
734.52,8.52996666667,23.2107230769,18.7825333333,25.7036666667,8.5977,9.70040000001,17.0374333333,11.6618,9.40493333333,11.4561333333
734.84,8.24563333333,23.1570717949,18.5675333333,25.6635333333,8.44213333333,9.57373333333,16.9184666667,11.5036,9.15453333334,11.2950666667
735.16,8.49583333333,23.3351076923,18.6682666667,25.8701333333,8.61936666667,9.79999999999,17.0915,11.6524,9.3402,11.4828666667
735.48,8.92963333333,23.7116,18.8494,26.2519333333,8.93360000001,10.2000666667,17.3452,11.8532,9.67700000001,11.7906666667
735.79,8.76179999999,23.5408,18.7392666667,26.2798666667,8.85313333333,10.0530666667,17.2098,11.6793333333,9.48346666667,11.5688666667
736.11,9.20303333333,23.8329641026,19.0555333333,26.5812,9.24786666667,10.4508,17.6218666667,12.0342,9.87393333333,11.9486666667
736.43,9.2256,23.8484615385,18.9479333333,26.8416666667,9.36586666665,10.4818666667,17.629,12.0090666667,9.91800000001,11.9723333333
736.74,9.69826666666,24.2094358974,19.4616,27.2440666667,9.82260000001,10.8528666667,18.0938,12.5289333333,10.3924666667,12.4987333333
737.06,9.94153333334,24.4082717949,19.7663333333,27.5108,10.0519,11.0932,18.3550333333,12.7402666667,10.5302666667,12.7467333333
737.38,9.6042,24.1536205128,19.3397333333,27.25,9.51529999999,10.6184,18.0394333334,12.1732,10.0328666667,12.342
737.69,9.28203333333,23.926625641,18.9354,27.0024,9.17303333333,10.2322666667,17.8316333333,11.6328,9.69213333333,11.9483333333
738.01,9.3285,23.8054666667,18.8121333333,26.9464666667,9.07883333335,10.2542666667,17.6502333333,11.5395333333,9.57713333333,11.8194
738.33,9.62290000001,23.8837076923,19.0104666667,27.1570666667,9.24473333333,10.4227333333,17.7637333333,11.6582666666,9.74613333334,11.9602
738.64,9.66663333333,23.8442820513,19.0159333334,27.2754666667,9.2634,10.4299333334,17.8295333333,11.7205333333,9.75446666667,12.0382
738.96,9.61773333334,23.8988051282,19.0438,27.293,9.23103333333,10.4246,17.8101666667,11.7262666667,9.77366666665,12.1340666667
739.28,9.95109999999,24.0993487179,19.2256,27.5901333333,9.56956666667,10.9078666667,18.1074333333,11.9960666667,10.1112,12.528
739.59,9.62096666668,23.8660461538,18.9947333333,27.3077333333,9.16,10.5577333333,17.7454,11.5923333333,9.77286666667,12.1840666667
739.91,9.7998,23.9689333333,19.0839333333,27.3405333333,9.15633333333,10.6310666667,17.8652,11.6622,9.93206666666,12.2387333333
740.23,9.75120000001,24.036225641,18.7913333333,27.2376666667,8.94276666666,10.4323333333,17.7376333333,11.4002666667,9.78793333333,12.1248
740.54,9.36323333335,23.8901282051,18.4655333333,27.0532666667,8.63903333334,10.1246666667,17.6225,11.0723333333,9.46326666667,11.9407333333
740.86,9.68463333333,24.3099230769,18.8114666667,27.3628666667,8.9896,10.4759333333,17.8998,11.4534,9.93900000001,12.3887333333
741.18,9.55630000001,24.3093025641,18.7354666667,27.3570666667,9.00233333333,10.5362666667,17.65,11.4282666667,9.879,12.4387333333
741.49,9.86893333333,24.7440410256,19.1914,27.8242666667,9.4754,10.8712,18.1685333333,11.6991333333,10.2815333333,12.8882
741.81,9.43123333334,24.6068820513,18.9603333333,27.5132,9.18413333333,10.5516,17.9646666667,11.3957333333,10.0085333333,12.7069333333
742.12,9.23116666666,24.5640205128,18.7799333333,27.3587333333,8.91866666667,10.4340666667,17.7902666667,11.1308666667,9.77666666667,12.4726666667
742.44,9.38996666667,24.4962820513,18.785,27.4006,8.99420000001,10.357,17.8253333333,11.2564666667,9.75313333333,12.4614666667
742.76,9.47076666666,24.6256461538,18.8858666667,27.4852,9.04883333333,10.2740666667,17.9688333333,11.3780666667,9.78646666667,12.684
743.07,9.4332,24.8215025641,18.7896666667,27.5956,9.1082,10.4158,18.1060666667,11.5291333333,9.87086666667,12.7448666667
743.39,9.50773333333,25.0346205128,19.0336666667,27.9052666667,9.20326666667,10.5895333333,18.2432666667,11.7761333334,10.0427333333,13.0326666667
743.70,8.71116666666,24.3823846154,18.4260666667,27.3568666667,8.61843333333,10.0130666667,17.5595666667,11.2862666666,9.3622,12.4026
744.02,8.81829999999,24.2380512821,18.4682,27.4274666667,8.71299999999,10.0593333333,17.4642,11.304,9.3934,12.4042666667
744.34,8.94323333333,24.3185282051,18.5702,27.6665333333,8.99886666667,10.302,17.6547333333,11.4101333333,9.42086666667,12.6709333334
744.65,9.31899999999,24.7640051282,19.0136666667,28.1686,9.38913333334,10.7259333333,18.2057333333,11.8814666667,9.80286666667,13.1270666666
744.97,9.0381,24.6304,18.8016,27.9102,9.18033333334,10.5275333333,18.0522666667,11.7868666667,9.51513333333,13.0092666667
745.28,9.01886666667,24.7505692308,18.7356666667,28.0192666667,8.98293333333,10.3742,18.0153333333,11.5850666667,9.40913333334,12.9751333333
745.60,9.18483333334,24.9387487179,18.9174,28.209,9.22736666666,10.4436666667,18.2171,11.7802666667,9.64979999999,13.1863333333
745.91,8.80829999999,24.7106820513,18.7586666667,28.1122,8.89696666667,10.2593333333,18.0841666667,11.4416,9.3,13.0028
746.23,8.7153,24.7049692307,18.6937333334,28.0784666667,8.62196666667,10.1528,17.8715666667,11.2237333333,8.99266666667,12.7898666667
746.55,8.88069999999,25.0403487179,18.9826,28.4074666667,8.70673333333,10.2218,18.1966,11.3558,8.9326,12.9472666667
746.86,8.94816666667,25.0817948718,19.0368666667,28.408,8.98643333334,10.3755333333,18.4448333333,11.3768666667,8.9226,13.0230666667
747.18,10.0095,26.0758307692,20.1209333333,29.2795333333,10.0739666667,11.4784,19.4932333333,12.4596,10.0778,14.1022
747.49,10.5026333333,26.5121025641,20.4363333333,29.5131333333,10.5121333333,11.9234666667,19.8258,12.9714666666,10.6038,14.6342
747.81,10.4011,26.2748820513,20.248,29.3032,10.3576333333,11.7155333333,19.6055,12.8054666667,10.5543333333,14.4206
748.12,10.5445,26.2354871795,20.3278666667,29.2325333334,10.3397333333,11.6988666667,19.5118666666,12.7615333333,10.6177333333,14.4300666667
748.44,10.7911,26.3297128205,20.3611333333,29.3322666667,10.4248333333,11.8188,19.4506333333,12.7409333334,10.7068,14.4998666667
748.75,11.1775666667,26.5864564103,20.7867333333,29.6824666667,10.8844,12.3024,19.811,13.2718,11.0965333333,14.935
749.07,10.9353,26.4201282051,20.6511333333,29.5116,10.4831666667,12.0593333333,19.5993666667,12.9431333333,10.7932666667,14.8140666667
749.38,11.0943,26.641651282,20.7357333334,29.4728,10.5698,12.1939333333,19.6875333333,12.9886,11.0596,15.0591333333
749.70,11.0374333333,26.8508820513,20.8198666667,29.5926,10.6326,12.1384666667,19.8789333333,12.9299333333,11.1128,15.0878
750.01,11.0497333333,26.6999692308,20.8874,29.4849333333,10.6552666667,12.1630666667,19.904,12.9284,11.2988666667,15.2017333333
750.33,10.8644333333,26.5146871795,20.8164666667,29.3156666667,10.2941666667,11.8793333333,19.6151,12.6956,11.13,15.0544666667
750.64,10.3793666667,25.8992307692,20.3740666667,28.8696666667,9.68083333335,11.3213333334,19.2596333333,12.0958666667,10.6044,14.6782
750.96,10.0978333333,25.8200102564,20.3117333333,28.6696,9.23106666667,11.0848666667,19.1664,11.6739333333,10.2047333333,14.4325333333
751.27,10.4774666667,26.3088512821,20.7449333333,29.0688666667,9.56373333333,11.5058,19.5158666667,12.1308666667,10.5373333333,14.8469333333
751.59,10.2842,26.2544358974,20.7016666667,29.0729333334,9.49986666666,11.3592,19.6238,12.2395333333,10.4014666667,14.7311333333
751.90,10.3616,26.4395897436,20.9035333333,29.3046666667,9.60593333333,11.5582666667,19.8627333333,12.4782,10.5229333333,14.8714666667
752.22,10.1129333333,26.3205846154,20.6206666667,29.1957333333,9.39436666665,11.3134,19.6841666667,12.1574,10.2273333333,14.6562666667
752.53,10.249,26.3668615385,20.7861333333,29.4329333333,9.61246666667,11.4918,19.7252,12.4384666667,10.4230666667,14.8672666666
752.85,10.1678,26.1843128205,20.7340666666,29.4064666666,9.57576666667,11.3139333333,19.8335666667,12.4436666667,10.2633333333,14.7086
753.16,10.3556666667,26.0839282051,20.8223333333,29.2954,9.49573333334,11.5076,19.8080666667,12.6004666667,10.3772666667,14.8478
753.47,10.3131,26.0309230769,20.8594666667,29.2749333333,9.28286666667,11.4977333333,19.5769333333,12.4766,10.3591333333,14.8677333333
753.79,10.2166,26.0531333334,20.7819333333,29.1922,9.20043333335,11.7314666666,19.5775666667,12.5105333333,10.3473333333,14.889
754.10,10.2649,26.2998461538,20.9199333333,29.3966,9.29843333333,11.982,19.5604333333,12.6807333333,10.5158,14.9768666667
754.42,10.8588666667,26.8816615385,21.5839333333,30.1518,10.0916,12.5729333333,20.1942666667,13.4018,11.2049333333,15.7297333333
754.73,10.5323,26.501651282,21.3036,29.7992666667,9.75656666665,12.3708,19.9574333333,13.0500666667,10.9323333333,15.6298
755.05,10.7683666667,26.4608666667,21.4506666667,29.8947333333,9.73976666669,12.6108666667,19.9558333333,13.0038,11.0712666667,15.8777333333
755.36,10.4688,26.2689435898,21.3164666667,29.6085333333,9.38393333333,12.3900666667,19.68,12.7382666667,10.8574666667,15.6688
755.67,10.6535333333,26.2484205128,21.5173333333,29.5216666667,9.46443333333,12.5058,19.8162333333,12.8733333333,11.1316666667,15.9107333333
755.99,10.7277,26.3416769231,21.5846,29.4480666667,9.6783,12.6506666667,20.0701666667,12.8304666667,11.156,16.0641333333
756.30,10.6983666667,26.2757589744,21.5775333333,29.3979333333,9.69886666665,12.6718666667,19.7242666667,12.6518666667,11.0715333333,16.0672666667
756.62,10.4641,26.2819846154,21.6631333333,29.3940666667,9.84536666665,12.6152,19.7985,12.5842,11.0942,16.1062
756.93,10.6667,26.2648615385,21.7074,29.5105333333,10.2853666667,12.8946,19.9197666667,12.7510666667,11.3024666667,16.1154
757.24,11.1240333333,26.6226358974,22.1969333333,30.1196,10.8461666667,13.1306,20.3773666667,13.0938,11.7618,16.5806666667
757.56,11.0513666667,26.4941435898,22.1563333333,30.0168666667,10.7268333333,13.0341333333,20.2807,12.9974,11.6539333333,16.5509333333
757.87,10.3673,25.9325179487,21.565,29.3079333333,10.0693,12.5452666667,19.7019666667,12.4971333333,11.2006,15.9152
758.18,10.6672,26.4202820513,21.871,29.7766666667,10.4819,12.9315333333,20.1236333333,12.9568666667,11.5380666667,16.1625333333
758.50,10.4461333333,26.3362615384,21.6518,29.6356666667,10.4416333333,12.8043333333,19.9675666667,12.7761333333,11.3719333333,16.0294
758.81,10.8579666667,26.5614461538,22.0866,29.8314666666,10.7871,13.0602666667,20.1615666667,13.027,11.67,16.5956666667
759.13,11.2251666667,26.7284153846,22.3813333333,30.0440666667,11.0678666667,13.3692,20.5022666667,13.4106666666,11.9564,16.7494666667
759.44,10.9856333333,26.560148718,22.32,29.8672,10.7544666667,13.2640666667,20.2505333333,13.303,11.9352,16.5088666667
759.75,11.3879666666,26.9427384615,22.7315333333,30.2298666667,11.0588333333,13.5839333333,20.6140333333,13.7519333334,12.3943333334,16.7562666667
760.07,11.3325,26.6651025641,22.539,29.9808,10.8451666667,13.4073333333,20.2754333333,13.5196,12.3063333333,16.5268
760.38,11.1798666667,26.6449692308,22.5156666667,29.8605333333,10.6877,13.1392,20.2147,13.3988666667,12.2448666667,16.4862
760.69,10.4507333334,25.9595897436,21.7522,28.9087333334,9.8897,12.2782,19.4711,12.6927333333,11.4628,15.7234
761.01,10.3362333333,25.8312923077,21.463,28.7891333334,9.90146666666,12.1302666667,19.2972666667,12.5374,11.2662,15.524
761.32,10.3374333333,25.606651282,21.2988,28.7340666667,9.8871,11.9128,19.1311666667,12.3719333333,11.0959333333,15.4136
761.63,10.2111666667,25.3090410256,21.2406666667,28.53,9.80349999999,11.768,18.8779666667,12.2442666667,10.9693333333,15.2284
761.94,10.2722666667,25.3262307692,21.2506666666,28.537,9.78416666668,11.7681333333,19.0155,12.383,11.0640666667,15.2762
762.26,9.98649999999,25.0417179487,20.8392666667,28.2346,9.4721,11.5398666667,18.7581666667,12.2548666667,10.7524,14.7321333333
762.57,9.61586666667,24.8725641026,20.5619333333,27.9838666667,9.18779999998,11.294,18.3217333333,11.9086666667,10.427,14.3826666667
762.88,9.82926666667,25.0092717949,20.6076,28.1634,9.38923333334,11.3889333334,18.3157,11.9754,10.4297333333,14.4781333333
763.20,9.84496666667,24.9948769231,20.5444666667,28.2398666667,9.54696666667,11.5167333333,18.4206333333,11.9929333333,10.3635333333,14.5592666667
763.51,10.2713,25.3645948718,20.9515333333,28.7915333333,9.97450000001,11.9645333333,18.9488333333,12.5153333333,10.7562666667,14.9795333333
763.82,10.1804666667,25.2417846154,20.8649333333,28.7529333333,10.0112333333,11.9192666667,19.0123,12.5566,10.6178,14.9174666667
764.14,10.6837,25.6781384615,21.351,29.2946,10.6528333333,12.6289333333,19.5376333333,13.218,11.2202666667,15.3456
764.45,11.1149333333,25.9136102564,21.8206666667,29.5647333333,11.0660666667,12.9909333333,19.9958,13.6339333333,11.5545333334,15.7553333333
764.76,11.5403,26.2363179487,22.1550666667,29.9807333333,11.5316,13.5390666667,20.439,14.0959333333,12.0158,16.1138666667
765.07,11.4437333333,26.151374359,22.0215333333,29.8750666667,11.3833,13.4070666667,20.4193,14.0294666667,11.8564666667,15.9906666667
765.39,11.4349666667,25.9969025641,22.0653333333,29.7334,11.4082666667,13.2984,20.2098,13.9824,11.8082,15.751
765.70,11.7574,26.0797384615,22.4826,30.0378,11.7560333333,13.6596666667,20.5233666667,14.2461333333,12.272,15.9545333333
766.01,12.2159,26.1959538462,22.9348,30.3242666667,12.2732666667,14.0740666667,21.0855333333,14.7790666667,12.6845333333,16.3755333333
766.32,12.4612666667,26.1061589744,23.0642666667,30.1099333333,12.5685333333,14.3141333333,21.4433333333,15.165,12.9357333333,16.5355333333
766.64,12.0933666667,25.7970410256,22.8611333333,29.7884,12.1437666667,14.003,21.0999666667,14.9615333333,12.8205333333,16.2029333333
766.95,11.589,25.1909948718,22.2710666667,29.2742,11.5950666667,13.5821333333,20.5912,14.5535333334,12.3967333333,15.7448
767.26,11.6414666667,25.0461641026,22.0544666667,29.084,11.2741666667,13.379,20.2453666667,14.3362,12.2086,15.644
767.57,11.3821333333,24.7632871795,21.7530666667,28.7779333334,10.8384666667,12.9084666667,19.8953333333,13.9894666667,11.7419333333,15.3241333333
767.88,10.851,24.2169948718,21.0621333333,28.3819333333,10.3496333333,12.2645333333,19.4903666666,13.5873333333,11.2882,14.5999333333
768.20,10.1236333333,23.5722564102,20.6453333333,27.6108,9.74770000002,11.5928666667,19.0233666667,13.0347333334,10.5698666667,13.9992666667
768.51,10.1105666667,23.2599897436,20.3757333333,27.3340666667,9.92803333334,11.5876666667,18.9164333333,12.9926666667,10.6742666667,13.8461333333
768.82,10.4229333333,23.6348358974,20.6087333333,27.8146666667,10.2095333333,12.1450666667,19.4460666667,13.4062666667,11.0152,14.4232
769.13,10.6642333333,24.105374359,20.7146,28.1295333333,10.7631,12.4734666667,19.8453666667,13.9438666667,11.219,14.9489333333
769.44,10.5718666667,24.3347282051,20.5507333333,28.1507333333,10.7094666667,12.4803333333,19.7171333333,13.9262666667,11.0346,14.7790666667
769.76,10.1945,24.223451282,20.4089333333,28.2389333333,10.2739,12.3526,19.4937666667,13.8019333333,10.7643333333,14.4412
770.07,9.59093333334,23.7124153846,19.8095333333,27.6104,9.97980000001,11.9279333333,19.1049333333,13.4022,10.0971333333,13.872
770.38,8.92106666667,23.2799538462,19.2052,26.7901333333,9.66443333334,11.4514,18.3447,12.8185333333,9.40499999999,13.3167333333
770.69,8.9428,23.3114102564,19.4278,26.9404,10.0912333333,11.8947333333,18.5985,13.3332666667,9.73053333333,13.4951333333
771.00,8.12823333333,22.596174359,18.8054666667,26.3050666666,9.72453333335,11.2765333333,17.981,12.6058,9.02633333334,12.8034
771.32,7.92603333333,22.6430615385,18.8045333333,26.1773333333,9.69153333334,11.5762,17.6175333333,12.4143333333,8.89173333333,12.9632
771.63,8.1878,22.5141692308,18.4660666667,26.1652,9.62613333333,11.5740666667,17.1765333333,12.4452666667,8.7148,12.7639333333
771.94,8.549,22.7427641026,18.5275333333,26.1630666667,9.59663333334,11.6515333333,17.0870333333,12.6078,8.68966666667,12.9322666666
772.25,7.86816666666,21.9143333333,17.6652666667,25.2923333333,8.96943333333,10.9816,16.0925666667,11.8864666667,7.85740000001,12.0314
772.56,7.68193333333,21.3232615384,17.0274666667,25.0076,8.6131,10.5984,15.8286333333,11.8082,7.5524,11.5921333333
772.87,7.1466,20.6894923077,16.3357333333,24.7160666667,8.00133333333,9.93206666667,15.1895333333,11.4354,7.17506666667,10.9882
773.18,6.94306666667,20.2294871795,15.9477333334,24.5432666667,7.75713333333,9.36966666667,14.6893333333,10.9356666667,6.73753333333,10.5950666667
773.50,8.00133333333,20.8188923077,16.5311333333,25.5962,8.48326666667,9.95773333333,15.0565333333,11.6811333333,7.43506666667,11.4191333333
