wavelength,Back_SalAtof,Belly_SalAtof,Breast_SalAtof,Crissum_SalAtof,Crown_SalAtof,DorTail_SalAtof,Rump_SalAtof,Throat_SalAtof,WingTip_SalAtof
720.84,14.2775,50.8343333334,46.6141666667,38.591,10.9696666667,7.916,21.2816666667,5.675,14.0858333333
721.16,14.2616666667,50.8738333333,46.7398333333,38.5615,10.8785,7.88333333334,21.1666666667,5.60916666667,13.9666666666
721.48,14.3916666667,50.9598333334,47.0068333334,38.7261666667,10.8541666667,7.93683333333,21.3301666667,5.54033333333,13.9495
721.79,14.1176666666,50.7195,46.8426666666,38.2891666666,10.4745,7.50466666666,20.9263333333,5.1015,13.383
722.11,14.1166666666,50.7978333333,46.7211666667,38.2458333333,10.5421666667,7.60466666667,20.9733333333,5.22316666666,13.3763333334
722.43,14.2753333333,51.2968333333,47.2815,38.5136666666,10.5321666666,7.56016666667,21.0406666667,5.12983333333,13.4651666666
722.75,14.5031666667,51.4996666667,47.6286666666,38.6926666666,10.852,7.72666666667,21.2211666666,5.26883333333,13.6788333333
723.07,14.911,51.6028333333,47.7466666667,38.859,11.2,8.11600000001,21.53,5.7175,13.8293333334
723.39,14.6953333333,51.4045,47.706,38.6133333333,11.005,7.87700000002,21.435,5.63816666667,13.464
723.71,14.6188333333,51.3025,47.6418333333,38.6418333333,11.068,7.86233333332,21.4766666667,5.7085,13.5748333333
724.03,14.5236666667,51.2816666667,47.6371666667,38.657,11.0443333334,7.78883333334,21.3966666666,5.6815,13.5803333334
724.35,14.1253333333,51.1833333333,47.5265,38.5576666667,10.6863333333,7.45266666667,21.1073333333,5.19683333334,13.3145
724.67,14.217,50.8468333334,47.44,38.4411666667,10.6411666667,7.42766666666,21.1325,5.30883333334,13.3428333333
724.98,14.1908333333,50.6638333333,47.169,38.4371666667,10.6725,7.5405,21.1263333334,5.47483333333,13.531
725.30,14.3066666667,50.6898333333,47.2255,38.9095,10.8966666667,7.7385,21.4175,5.78533333334,13.865
725.62,14.3038333333,50.6816666667,47.5133333333,39.0153333333,10.9108333333,7.5995,21.3571666666,5.70916666667,13.7115
725.94,14.3001666667,50.7463333333,47.4948333333,39.1211666667,10.8098333333,7.61966666666,21.4038333333,5.82216666666,13.7228333333
726.26,14.1665,50.7468333333,47.4045,39.1533333333,10.622,7.58066666666,21.2745,5.7095,13.6631666666
726.58,13.8348333333,50.3813333333,47.1871666667,38.937,10.429,7.31016666667,21.0391666666,5.36183333334,13.5176666667
726.90,13.935,50.5523333333,47.0966666667,39.0206666667,10.468,7.404,21.1673333334,5.44116666666,13.6586666666
727.21,13.9555,50.5628333333,47.2146666667,38.9851666667,10.5073333334,7.48516666667,21.2445,5.44816666667,13.5703333333
727.53,14.0723333334,50.8356666666,47.3981666666,39.2221666666,10.752,7.64783333333,21.3865,5.5665,13.7751666666
727.85,14.4161666666,51.073,47.7311666666,39.4868333333,11.1618333333,7.99433333333,21.7511666667,5.9905,14.1335
728.17,14.4901666667,51.3165,47.8881666666,39.7081666667,11.3031666667,8.19833333335,21.944,5.997,14.4073333333
728.49,14.6685,51.5775,48.225,40.0136666666,11.4058333333,8.12133333333,22.0355,5.994,14.4098333334
728.80,14.7971666666,51.6866666666,48.2378333333,39.8583333334,11.3666666667,8.1435,22.0026666667,5.952,14.4068333334
729.12,14.8065,51.9136666667,48.2793333333,39.7831666667,11.2685,8.20616666667,22.0431666667,5.91333333334,14.5705
729.44,14.7528333334,51.6478333334,47.9658333333,39.6238333333,11.3438333333,8.2145,22.0601666667,5.98566666667,14.6751666667
729.76,14.5763333334,51.6446666666,47.9235,39.7285,11.294,8.06083333333,22.1175,5.93166666667,14.5761666666
730.08,14.6161666667,51.8628333333,47.9776666667,39.7825,11.3826666667,8.1705,22.1596666666,5.9145,14.7118333334
730.39,14.9091666667,52.0501666667,48.218,40.1545,11.7405,8.46933333333,22.4011666667,6.14733333334,14.9481666667
730.71,14.9976666666,52.1233333333,48.211,40.1753333333,11.7086666667,8.469,22.3958333333,6.159,15.047
731.03,15.1628333333,51.921,48.0683333333,40.0751666667,11.6535,8.49816666666,22.3986666667,6.19133333333,15.0153333334
731.35,15.0061666666,51.8036666667,47.794,40.0308333333,11.4305,8.44166666669,22.235,5.97733333334,14.8175
731.67,15.136,51.957,47.774,40.1236666667,11.5433333333,8.41550000002,22.2863333334,6.05666666667,14.7655
731.98,15.345,52.1843333333,47.9093333334,40.1955,11.8911666667,8.70200000001,22.4853333333,6.44133333334,14.9518333333
732.30,15.5586666666,52.0395,47.9255,40.3281666667,12.2548333333,8.98600000002,22.758,6.71783333333,15.1428333334
732.62,15.9463333333,51.8471666666,47.8355,40.3881666666,12.6103333333,9.36033333335,22.9805,7.065,15.3948333334
732.94,16.2083333334,52.0946666667,48.0756666666,40.5168333333,12.7935,9.56316666666,23.0755,7.11066666667,15.4683333333
733.25,16.5755,52.3035,48.09,40.5906666667,12.98,9.74650000002,23.2321666667,7.1485,15.6066666666
733.57,16.8016666667,52.2965,48.1506666666,40.8288333333,12.9896666667,9.79183333335,23.3426666667,7.26516666666,15.694
733.89,16.5475,52.1921666667,48.097,40.652,12.8175,9.67033333331,23.2326666667,7.10866666667,15.5995
734.21,16.7881666666,52.3105,48.3111666667,40.9013333333,13.0905,9.90433333335,23.4546666666,7.2555,15.688
734.52,16.817,52.5278333334,48.4915,40.969,13.0933333333,9.92633333334,23.4523333333,7.1955,15.8881666667
734.84,16.7473333333,52.3011666667,48.2741666667,40.731,13.127,9.69066666665,23.4238333334,7.17516666667,15.7998333334
735.16,16.5453333334,52.0791666667,48.1953333333,40.5761666666,12.9591666666,9.47066666665,23.2443333333,7.05533333333,15.5823333333
735.48,16.1416666667,51.7068333333,47.8928333333,40.2163333333,12.516,8.94233333332,22.8005,6.48216666666,15.156
735.79,15.8645,51.9476666666,48.0275,40.294,12.3413333333,8.67499999998,22.6571666666,6.318,15.0791666667
736.11,15.5126666667,52.087,48.0128333334,40.344,12.1343333333,8.35616666667,22.6068333334,6.11516666666,14.8048333334
736.43,15.2436666667,52.0101666667,47.931,40.3978333334,11.8991666667,8.158,22.5403333333,5.92016666667,14.6778333333
736.74,15.0101666667,51.8983333333,47.9273333333,40.2353333333,11.7861666667,8.03166666667,22.29,5.819,14.73
737.06,14.6601666666,51.6571666666,47.7291666667,39.8688333333,11.6136666667,7.77516666666,22.0985,5.57683333333,14.2808333333
737.38,14.531,51.5078333333,47.6593333334,39.6548333333,11.2591666666,7.47033333334,21.9715,5.33483333334,14.0311666666
737.69,14.3745,51.4866666667,47.5406666666,39.55,11.0155,7.33916666667,21.9621666667,5.3255,13.9715
738.01,14.2036666667,51.088,47.3911666667,39.3388333333,10.8155,7.34166666667,21.9868333333,5.30283333334,13.7198333333
738.33,14.375,51.6715,47.9321666666,39.7001666667,10.9631666667,7.73666666667,22.0425,5.53983333334,14.0946666667
738.64,14.4541666667,51.7346666666,47.9211666666,39.6308333333,10.9761666667,8.00616666666,21.9698333333,5.78516666666,14.4156666667
738.96,14.7528333333,52.0256666666,48.0216666666,39.945,11.2231666667,8.495,22.2481666667,6.08566666667,14.8178333333
739.28,14.7275,51.8696666667,47.844,39.6321666667,11.1008333333,8.455,22.1888333333,5.891,14.7668333334
739.59,14.6233333334,51.9906666667,47.9305,39.6166666667,11.1185,8.4275,22.1493333334,5.74516666667,14.7151666666
739.91,14.9676666667,52.1293333334,48.077,39.7216666666,11.4858333333,8.77666666666,22.392,6.06783333333,14.963
740.23,15.1463333334,52.0288333333,48.117,39.6845,11.6461666667,9.09116666665,22.6111666667,6.42166666667,15.0093333333
740.54,15.379,51.8985,48.1506666667,39.8883333334,11.8315,9.26483333333,22.7851666666,6.70666666666,15.2673333333
740.86,15.5723333333,52.238,48.4463333333,40.1468333334,12.1903333334,9.60999999998,22.9531666666,7.01166666667,15.6671666666
741.18,15.6068333334,52.3476666667,48.5428333333,40.3308333334,12.3641666667,9.63733333334,22.8508333333,6.95616666667,15.7988333333
741.49,15.7678333333,52.3968333334,48.4326666667,40.5328333333,12.6243333333,9.68383333332,22.737,7.25033333333,16.0168333334
741.81,15.594,51.7833333334,48.1795,40.2248333333,12.6358333333,9.44549999998,22.6341666666,7.04933333333,15.8026666667
742.12,15.6503333334,51.7738333333,48.3625,40.3631666667,12.775,9.45783333331,22.7273333333,6.9875,15.636
742.44,15.5365,51.5811666666,48.3951666666,40.1233333334,12.7871666667,9.373,22.645,7.094,15.503
742.76,15.63,51.6241666666,48.347,40.1835,12.8401666667,9.32916666668,22.609,7.21316666666,15.4725
743.07,15.6608333333,51.3298333334,48.3025,40.3413333334,12.778,9.40216666665,22.6205,7.26933333334,15.472
743.39,15.5366666666,51.5313333333,48.4296666667,40.5685,12.895,9.38266666668,22.7083333333,7.38666666667,15.5708333333
743.70,15.6713333333,51.4341666667,48.5066666667,40.6715,13.1926666667,9.39283333334,22.8365,7.392,15.6713333333
744.02,15.7605,51.7975,48.84,40.6883333334,13.3453333334,9.57066666666,23.0056666667,7.35483333333,15.7551666667
744.34,15.7225,51.6408333334,48.8033333333,40.6291666666,13.208,9.40133333333,22.9828333334,7.01316666667,15.4853333334
744.65,15.4231666667,51.3648333333,48.4935,40.1425,13.0221666666,9.15483333332,22.8845,6.86983333333,15.14
744.97,15.2043333334,51.549,48.4763333333,39.8655,12.8808333334,8.94233333334,22.9998333334,6.6595,14.9038333334
745.28,15.456,51.8493333334,48.7378333333,39.9588333333,12.7925,9.07783333335,23.2355,6.55316666666,15.054
745.60,15.6951666667,51.7578333333,48.5353333333,39.9785,12.915,9.29183333335,23.4813333334,6.63483333334,15.3511666667
745.91,15.7785,51.7303333334,48.6985,40.0216666666,12.7723333333,9.11583333334,23.5875,6.43533333334,15.3341666666
746.23,15.5761666666,51.6668333333,48.6083333333,39.9636666666,12.4715,8.951,23.489,6.1735,15.1556666666
746.55,15.9791666667,52.1246666667,48.8006666667,40.1935,12.6705,9.12916666669,23.677,6.3895,15.5655
746.86,15.9783333334,52.044,48.7735,40.0395,12.4806666667,8.83283333333,23.5176666667,6.07983333333,15.456
747.18,15.598,51.8633333333,48.1623333333,39.62,12.0058333333,8.44433333334,23.201,5.64683333333,15.2266666667
747.49,15.2985,51.7813333333,48.0533333333,39.4413333334,11.71,8.2095,22.878,5.32816666667,15.1333333333
747.81,15.3435,51.865,47.859,39.3725,11.8431666666,8.44050000001,22.7721666667,5.69683333333,15.3025
748.12,15.6871666667,52.0401666666,48.1881666666,39.652,12.0938333333,9.02366666666,23.026,6.05466666667,15.6766666667
748.44,15.8221666667,51.9923333333,48.3366666667,39.9525,12.2218333334,9.39516666665,23.038,6.05266666667,15.8121666667
748.75,15.9596666667,52.0305,48.1398333333,40.1225,12.3043333333,9.44150000002,23.1148333333,6.28266666666,15.8745
749.07,15.851,52.1601666666,48.0163333333,40.01,12.1601666667,9.31516666669,22.9658333333,6.16316666667,15.856
749.38,15.8985,52.099,47.5041666667,39.9016666667,12.1973333334,9.47083333335,22.8531666667,6.12616666667,16.059
749.70,16.2396666666,52.2505,47.7546666667,40.0991666666,12.618,9.98083333332,23.2368333333,6.55516666667,16.5761666667
750.01,16.0596666667,51.8155,47.3618333333,39.8383333334,12.4736666667,9.8855,23.1866666667,6.42983333333,16.3756666667
750.33,15.9203333333,51.6031666666,47.2498333333,39.6905,12.2781666667,10.079,23.0686666666,6.31183333334,16.2608333333
750.64,16.1306666667,52.0428333334,47.7296666667,40.0385,12.3685,10.2901666667,23.3008333333,6.47266666667,16.3783333333
750.96,16.368,52.4613333333,47.9943333333,40.1751666667,12.6506666667,10.5695,23.5493333333,6.77083333334,16.5705
751.27,16.6313333333,52.2815,47.9903333334,40.1783333333,12.9395,10.7283333333,23.6778333333,6.87516666667,16.9386666667
751.59,16.7275,52.1761666667,48.1628333334,40.257,12.9921666667,10.6135,23.6006666666,6.81733333334,16.9451666667
751.90,16.7426666667,52.1648333334,48.2201666667,40.1633333333,12.9348333333,10.4553333333,23.6131666667,6.83,17.0926666667
752.22,16.5751666666,52.061,48.0508333333,39.9585,12.8945,10.326,23.4035,6.696,17.0221666667
752.53,16.692,52.2545,48.2783333334,40.1991666667,13.0815,10.451,23.6846666667,6.77416666667,17.0628333333
752.85,16.7226666667,52.4403333333,48.9066666666,40.37,13.3465,10.6415,23.8663333333,7.03683333334,17.2816666667
753.16,16.6363333333,52.344,48.7645,40.2595,13.2998333333,10.5205,23.7241666666,6.95633333333,17.1628333334
753.47,16.7638333334,52.5056666667,49.2141666667,40.2581666666,13.3548333334,10.6398333333,23.7548333333,6.833,17.1258333334
753.79,16.6256666666,52.3428333334,49.1026666667,40.0851666666,13.2676666667,10.4635,23.7975,6.78783333333,17.0048333333
754.10,16.5998333333,52.0521666666,49.0636666667,40.0668333333,13.1018333333,10.4578333333,23.7605,6.80033333333,17.1295
754.42,16.1991666667,51.5581666666,48.6758333333,40.0123333333,12.8336666667,10.0341666667,23.455,6.57016666667,17.0615
754.73,15.8838333333,51.3975,48.639,40.043,12.6996666666,9.85700000002,23.4446666667,6.363,16.8243333333
755.05,15.615,51.3808333333,48.4543333334,39.8876666666,12.4655,9.66116666667,23.4813333334,6.10783333333,16.7676666667
755.36,15.624,51.2296666667,48.2406666667,39.8886666667,12.3568333334,9.48033333334,23.4786666666,6.0635,16.5168333334
755.67,15.6921666666,51.308,48.4928333333,40.0678333334,12.4785,9.53383333334,23.7188333333,6.25016666667,16.672
755.99,15.3276666666,51.0723333333,48.269,39.8105,12.1053333333,9.04083333333,23.3291666667,5.87866666666,16.2801666667
756.30,15.1228333334,50.5453333334,47.6213333333,39.5253333334,11.8601666667,8.77249999998,23.0933333333,5.67366666667,15.8593333333
756.62,15.2483333333,50.7776666667,47.8476666667,39.84,12.0273333334,8.9495,23.2061666667,5.85483333333,16.0203333334
756.93,15.0728333334,50.486,47.5488333334,39.5076666666,12.0098333333,8.67449999998,22.961,5.82483333334,15.9188333333
757.24,15.5383333333,50.8816666667,47.5023333334,39.7853333333,12.1921666667,8.83433333333,23.0366666666,5.93716666667,15.9658333334
757.56,15.3876666667,51.2461666666,47.5571666666,39.8386666666,12.308,8.91516666666,23.1501666667,5.89033333333,15.7938333334
757.87,15.5285,51.3565,47.5871666667,39.8146666667,12.4456666667,9.18316666666,23.2518333333,6.04033333333,15.9476666667
758.18,15.3068333333,51.5128333334,47.5425,39.7826666667,12.0523333333,8.92849999999,23.2361666666,5.77766666667,15.8638333333
758.50,14.9156666667,51.316,46.7918333333,39.3911666667,11.5446666667,8.51016666669,22.7895,5.34533333333,15.601
758.81,14.8598333334,51.4498333333,46.7923333333,39.457,11.7118333334,8.73100000001,22.8658333334,5.43116666666,15.8715
759.13,15.2511666667,51.907,47.0233333333,39.7136666666,12.053,9.27599999999,23.2468333333,5.78583333333,16.2398333333
759.44,15.687,52.1308333333,47.3125,40.0363333334,12.5173333333,9.81916666668,23.7926666667,6.40333333333,16.688
759.75,15.8663333333,52.6248333333,47.6686666666,40.2633333333,12.6281666666,9.99266666667,24.0023333334,6.55133333334,16.864
760.07,16.126,52.4386666667,47.7206666667,40.1241666666,12.8656666667,10.1036666667,24.12,6.7325,17.0588333334
760.38,16.1013333333,52.6993333333,48.003,40.47,12.8051666667,10.132,24.168,6.85666666667,17.1525
760.69,15.859,52.808,48.3173333333,40.4605,12.8841666667,10.1126666667,23.9815,6.95,17.2396666667
761.01,16.1303333333,52.797,48.2751666667,40.4705,13.0348333333,10.1161666666,23.9756666667,7.10666666667,17.3546666666
761.32,16.2873333333,52.955,48.3551666667,40.5191666667,12.6871666667,9.75183333335,23.8968333333,6.89516666667,16.982
761.63,16.6618333333,53.1208333334,48.454,40.3768333333,12.877,9.86050000001,23.8995,6.96266666667,16.9515
761.94,17.158,53.2571666667,48.9263333333,40.7341666667,13.4413333333,10.1028333333,24.2586666667,7.33716666667,17.2716666666
762.26,17.2486666667,53.2643333334,49.0721666666,40.8943333333,13.5423333333,10.029,24.1533333333,7.2635,17.1305
762.57,17.0426666667,53.0833333333,49.0455,40.784,13.3846666667,9.84133333335,23.872,6.99866666667,16.8651666666
762.88,16.9865,53.0266666667,49.0403333333,40.744,13.4475,9.79749999998,23.8395,6.95933333333,16.9375
763.20,17.2911666666,53.2721666667,49.3431666667,41.1308333333,13.7411666666,10.0943333333,24.1698333333,7.15266666667,17.1906666666
763.51,17.146,53.366,49.2055,41.3031666667,13.604,9.9905,24.1933333333,7.04766666667,16.9983333334
763.82,17.0993333333,53.346,48.9203333334,41.109,13.5428333333,9.97066666667,24.252,6.966,16.996
764.14,17.2451666667,53.1316666667,48.7991666667,41.0881666666,13.5071666667,10.013,24.4176666667,6.90933333333,17.1373333333
764.45,17.308,53.0686666667,48.7986666667,41.1918333334,13.4355,10.03,24.452,6.9775,17.1983333333
764.76,17.3895,53.1721666667,48.9551666667,41.4243333333,13.6828333333,10.2641666667,24.6656666667,7.159,17.4315
765.07,17.2218333334,53.1271666666,48.9463333333,41.5731666667,13.7523333334,10.2958333333,24.651,7.29033333333,17.5473333333
765.39,17.0163333334,53.1161666667,48.946,41.6918333333,13.4958333333,10.4251666667,24.5388333333,7.31366666667,17.4206666667
765.70,17.1166666667,53.2825,49.1098333333,41.7311666667,13.5563333334,10.7761666667,24.9926666667,7.5605,17.5566666667
766.01,17.2606666666,53.302,49.0183333333,41.8956666667,13.6361666667,10.9385,25.4301666667,7.762,17.8345
766.32,17.0308333333,53.4008333333,49.0735,42.0896666667,13.2015,10.754,25.4658333333,7.43366666666,17.663
766.64,16.3621666667,53.0831666667,48.529,41.6693333333,12.7213333333,10.3765,25.3128333333,7.10183333333,17.2981666666
766.95,15.9618333334,52.5733333333,48.3256666667,41.1881666667,12.337,9.99300000001,24.856,6.55616666666,17.0721666667
767.26,16.0803333333,52.5833333333,48.4303333333,41.4131666667,12.5258333333,10.309,24.936,6.71816666667,17.2833333333
767.57,15.9888333333,52.8126666667,48.4228333333,41.4608333333,12.6251666667,10.4523333333,25.1043333333,6.79083333333,17.2241666667
767.88,15.6511666667,52.876,48.3883333333,41.5158333333,12.893,10.6655,25.1046666666,6.67583333333,17.1775
768.20,15.5821666667,52.6771666667,47.9183333333,41.265,12.9921666667,10.9571666667,25.1405,6.77383333334,17.162
768.51,15.7348333333,52.3506666667,47.7931666667,40.9881666667,12.9318333333,10.999,25.2193333333,6.77766666667,16.9203333334
768.82,16.0825,52.6041666667,47.973,40.8431666667,13.2813333333,11.1555,25.352,6.76383333334,17.0676666667
769.13,15.9218333333,52.3786666667,47.9753333333,40.2531666667,13.0731666666,10.7663333333,24.8445,6.31966666667,17.0426666667
769.44,15.7506666667,52.4276666667,48.1458333333,40.021,13.0696666667,10.2771666667,24.2478333333,6.13633333334,16.5175
769.76,16.066,52.0421666667,47.778,39.4746666666,13.2881666666,10.4805,23.9863333334,6.17116666667,16.2988333334
770.07,16.8713333334,52.2283333334,47.8248333333,39.6998333333,13.9911666667,10.823,23.9351666666,6.5105,16.6668333333
770.38,17.2856666667,52.7931666667,48.3286666667,40.096,14.3376666667,11.281,24.2648333333,6.86316666667,16.713
770.69,17.0413333333,52.099,47.9241666666,39.7628333334,14.2635,11.0486666667,24.1105,6.8275,16.5416666667
771.00,16.7768333333,51.591,47.708,39.5711666667,14.0516666667,10.7593333333,24.1335,6.67916666667,16.4383333333
771.32,17.1691666666,51.5238333333,47.7501666667,39.5561666667,14.0656666667,10.6351666667,24.4933333334,6.997,16.6348333333
771.63,17.8126666667,51.9015,48.7403333334,39.9236666666,14.4725,10.7995,24.996,7.28916666667,17.0811666666
771.94,17.9336666667,51.8676666666,48.8811666667,40.3256666667,14.9225,11.1876666667,25.1563333333,7.5025,17.5055
772.25,17.8428333334,51.1765,48.4758333333,40.4323333333,14.8193333333,11.216,25.2485,7.422,17.3376666667
772.56,17.9686666667,51.1765,48.1973333334,40.6608333333,14.9725,11.4255,25.413,7.7035,17.4846666667
772.87,17.3803333334,50.5876666667,47.565,40.21,14.4331666667,11.5365,25.231,7.19566666666,17.456
773.18,17.048,50.5251666667,47.3648333333,40.0696666667,14.4636666667,11.3878333333,25.4446666667,7.38016666666,17.4545
773.50,16.4683333333,50.1896666666,47.4725,39.5013333333,13.7853333333,10.9386666667,25.2158333333,6.9445,16.9253333333
773.81,16.6406666667,49.9043333333,47.2815,39.2305,13.766,11.0735,25.43,7.1825,17.2833333334
774.12,16.9486666667,50.7751666667,47.9033333334,39.4906666667,14.1118333333,11.2313333333,25.9776666666,7.57566666666,17.4153333333
774.43,17.0218333333,50.728,47.6736666667,39.4068333334,14.3491666667,11.2146666667,25.6793333334,7.99166666667,17.1461666667
774.74,16.9263333334,50.7431666666,48.2178333333,39.5665,14.1681666667,11.3558333333,25.5508333333,7.73766666666,16.989
775.05,16.2011666667,49.8568333333,46.5626666667,38.9903333334,13.6321666667,10.9648333333,24.812,7.134,16.264
775.36,16.2325,50.217,46.7263333333,39.2928333333,13.2755,10.9421666667,24.7693333333,7.06283333333,16.2416666667
775.67,16.5383333333,51.1556666667,47.4868333334,39.8185,13.8325,11.3006666667,25.2796666667,7.62233333333,16.8133333333
775.98,16.0436666667,50.5763333334,47.1465,40.1561666667,13.3016666667,10.987,24.7721666667,7.24116666667,16.4341666667
776.30,16.254,50.919,47.1488333333,40.443,13.3558333334,10.9545,24.7981666666,7.522,16.6198333333
776.61,16.6186666667,51.885,48.182,41.523,13.7676666666,11.4905,24.9616666667,7.68283333333,17.2118333333
776.92,16.5036666666,51.7251666666,47.9873333333,41.5371666666,13.7818333334,11.424,24.6598333333,7.5235,17.0403333333
777.23,16.1155,51.8946666666,48.0473333333,41.7148333334,13.9598333334,11.311,24.4103333333,7.16366666666,16.705
777.54,15.8485,51.2661666666,47.7011666666,41.7688333334,13.569,11.0948333333,23.8166666667,6.65316666667,16.7933333333
777.85,16.4915,51.5858333334,48.492,42.4401666667,14.2633333333,11.8603333333,24.6255,7.14133333333,17.834
778.16,16.7151666666,51.325,47.9395,42.1358333333,14.6643333334,11.7431666666,24.3566666666,7.41916666666,18.0015
778.47,16.9973333333,51.7891666667,48.8135,42.192,15.208,11.8146666666,24.6886666667,7.993,18.4265
778.78,16.7648333334,51.5686666667,48.3135,41.902,15.0295,11.2548333333,24.755,7.804,18.039
779.09,15.7018333333,50.6366666667,47.0266666667,40.712,13.6931666667,9.99400000001,23.4486666666,6.56316666666,16.7758333334
779.40,15.7231666667,51.3945,47.1103333333,40.317,13.9978333333,9.64250000001,23.48,6.75283333333,16.6565
779.71,15.9381666667,51.3053333333,47.379,40.255,14.1571666666,9.88666666668,23.3961666666,6.55733333334,16.5146666667
780.02,15.327,50.3756666667,46.5183333334,39.3423333333,13.652,9.33816666665,22.6755,5.94783333333,15.7326666666
780.33,15.5883333334,50.4723333334,46.6418333334,39.7411666667,13.5756666667,9.46816666667,23.0746666666,6.39766666666,16.1223333333
780.64,16.0053333334,50.7646666667,46.9311666667,39.9671666667,13.3806666667,9.35116666668,23.3315,6.6545,16.2946666667
780.95,15.7435,50.818,46.8955,39.4168333333,12.7961666667,8.86316666665,22.9915,6.25133333333,15.1981666666
781.26,15.0368333333,51.2845,46.7726666667,39.0653333333,11.9063333334,7.91233333333,22.2041666667,5.37566666666,14.13
781.57,14.9158333333,52.039,47.1408333334,39.3838333333,11.403,7.97883333333,22.8058333334,5.297,13.7636666666
781.88,14.8411666667,51.8365,46.89,39.7001666667,10.7616666667,8.0685,22.9208333333,5.02583333334,13.8831666666
782.19,15.2615,52.334,47.6545,40.0746666667,11.6246666667,8.96216666667,23.2835,5.78966666667,14.7631666666
782.50,15.9001666667,53.2143333333,48.9705,41.0545,12.503,9.40316666667,24.388,6.30283333333,15.5801666667
782.81,16.1965,52.8771666666,49.0943333334,41.3913333333,12.5746666666,9.84633333332,25.0113333334,6.36166666667,16.1395
783.12,15.927,53.0511666667,49.1333333333,41.2043333334,12.2976666666,9.24666666666,25.3698333334,6.40316666667,16.0195
783.43,16.3796666666,52.8926666667,49.1276666667,41.1043333333,12.5113333333,9.45800000002,25.9526666666,6.69183333333,16.7698333334
783.74,16.1455,53.127,49.3166666667,40.8385,12.5086666667,9.31216666667,25.9208333334,6.289,16.6551666666
784.05,15.268,52.6551666667,48.4118333334,40.3746666667,11.4391666667,8.689,25.0355,5.121,15.837
784.36,15.8158333333,53.1991666667,49.0415,41.3493333334,11.9458333333,9.04616666665,25.7488333333,5.51183333333,16.6783333334
784.67,15.788,52.7556666667,48.6761666667,41.1793333334,11.6125,8.88083333331,25.379,5.11433333333,16.823
784.98,15.6288333334,52.3171666666,48.3226666667,40.816,11.5738333334,8.26683333333,24.4023333334,4.58616666667,16.7271666666
785.29,15.5273333334,52.6545,48.6305,41.1636666667,11.7333333333,7.98783333334,24.2303333333,4.4485,16.6666666667
785.60,14.9396666667,51.8598333333,48.0798333333,40.5193333334,11.0748333333,7.681,23.756,3.56283333333,15.7848333333
785.91,15.1265,51.5993333333,47.027,40.275,11.2058333334,8.18533333334,23.608,3.87333333333,15.8491666667
786.22,14.7023333333,51.317,46.8948333333,39.7553333333,10.6445,7.81,23.4416666667,3.15216666666,15.2315
786.53,14.6935,51.056,46.7966666666,39.7051666667,10.7243333333,7.9155,23.0036666666,2.91316666667,15.297
786.84,14.7456666667,51.3113333333,47.0096666667,39.947,10.8926666667,7.90183333334,23.1655,3.1745,15.2056666666
787.14,14.7178333333,50.7166666666,46.4716666666,39.8858333333,10.6183333333,8.13183333333,23.1518333333,3.461,15.3226666667
787.45,14.6451666666,50.4503333333,46.5063333333,39.7165,11.0195,8.163,23.3358333333,3.74633333333,15.7436666667
787.76,14.281,49.9566666667,46.1615,39.3623333333,11.2773333333,7.91583333333,22.9343333333,3.46983333333,15.7233333334
788.07,14.0895,49.6591666666,45.5058333333,39.2226666666,11.2886666667,7.64633333334,22.7368333333,3.6635,15.4206666666
788.38,14.0911666667,49.4241666667,45.1841666667,39.3005,11.7045,8.05066666667,22.927,4.062,15.557
788.69,14.0373333334,49.5706666666,45.4955,39.2101666666,11.7326666667,8.18116666666,23.2663333333,3.98066666667,15.4933333333
789.00,14.3726666666,50.221,45.9071666666,39.4045,12.0791666666,8.04933333333,23.4533333333,4.3245,16.0775
789.31,14.7008333334,50.2113333333,46.449,39.3893333333,12.3335,8.05333333333,23.7263333333,4.81933333333,16.0538333333
789.62,15.3968333333,50.5608333333,46.9628333333,40.0425,13.2486666667,8.67716666667,23.9258333333,6.10583333333,16.603
789.92,15.5468333334,51.2056666667,46.9745,40.3313333334,13.4151666667,8.85,24.3863333334,6.46,16.7741666667
790.23,15.6236666667,51.3833333334,47.0466666666,40.8213333333,13.6805,9.37633333333,24.4731666667,6.43383333334,17.1826666667
790.54,15.9346666667,52.1283333333,47.3198333333,41.2275,14.2228333333,9.58349999998,25.2478333333,6.5655,17.5113333334
790.85,16.9166666667,52.6945,47.8058333333,41.8258333333,15.0521666666,10.4591666667,26.0571666666,7.29883333333,17.9173333333
791.16,17.0603333334,52.9051666667,47.4998333333,41.6898333333,14.757,10.6828333333,26.493,7.15266666667,17.8355
791.47,17.3601666667,52.9738333334,48.1781666667,42.0311666667,15.115,11.2013333333,27.092,7.487,18.3826666667
791.78,16.9631666667,52.3013333334,47.6631666666,41.3641666667,14.5906666666,11.1623333333,26.8683333333,7.30716666667,18.4935
792.08,16.5953333333,51.3413333333,46.2963333333,40.1471666666,13.9601666667,10.7551666667,25.6646666666,6.814,17.747
792.39,16.5463333333,50.6498333334,45.7641666666,40.3971666667,13.8386666667,10.8786666667,25.5235,6.54633333333,17.2805
792.70,16.061,50.4481666667,45.567,40.3828333333,13.36,10.9618333333,25.133,5.9955,17.3936666666
793.01,15.7483333333,50.2573333334,45.016,39.7501666667,12.9928333333,10.8621666666,24.8101666666,5.021,17.0831666667
