wavelength,Back_SicColm,Belly_SicColm,Breast_SicColm,Crissum_SicColm,Crown_SicColm,DorTail_SicColm,Patch10_SicColm,Rump_SicColm,Throat_SicColm,WingTip_SicColm
512.40,17.0943333333,29.3819333333,20.5685333333,31.2466,15.1073333333,12.9978,8.0582,20.0452666667,27.7094,12.8494
512.75,17.228,29.9206666667,20.9719333333,31.6494,15.3148,13.0402,8.08193333333,20.2205333333,28.0930666667,12.8484666667
513.09,17.3586666667,30.4705333333,21.3869333333,32.0526,15.5288666667,13.0733333333,8.07173333334,20.3988666667,28.4776666667,12.8625333333
513.44,17.5175333333,31.0223333333,21.8359333333,32.4526666667,15.7481333334,13.1253333333,8.12106666667,20.5816666667,28.856,12.8941333333
513.79,17.6596,31.5853333333,22.2692,32.8774666667,15.9836666667,13.1671333333,8.14393333333,20.7614666667,29.2262666667,12.9251333333
514.13,17.7245333333,32.0955333333,22.6759333333,33.2503333333,16.1708,13.1642666667,8.13526666667,20.8864,29.5588666667,12.8833333333
514.48,17.8127333333,32.6834,23.1164666667,33.6743333333,16.3947333333,13.186,8.157,21.0576666667,29.9274,12.8920666667
514.83,17.9373333333,33.2640666667,23.5587333333,34.0996,16.6393333333,13.2043333334,8.17566666667,21.2353333333,30.3293333333,12.8669333333
515.17,18.0607333333,33.8976666667,24.0696666667,34.5621333333,16.9088666667,13.2644666667,8.2502,21.4395333333,30.7489333333,12.9214
515.52,18.2068666667,34.5172,24.6046,35.0232,17.1994,13.3294666667,8.3504,21.6651333333,31.1999333333,12.9938666667
515.87,18.208,35.0691333333,25.0205333334,35.4238,17.3967333333,13.305,8.33466666667,21.7858,31.5318666667,12.9544
516.21,18.2446,35.5838666667,25.461,35.7916666667,17.6164666667,13.3119333333,8.37833333333,21.9298,31.8680666667,12.9435333333
516.56,18.2732666667,36.1183333333,25.9102,36.1825333333,17.8324,13.3128666667,8.40193333333,22.0802666667,32.2188,12.9492666667
516.91,18.3021333333,36.6299333333,26.3129333333,36.5491333333,18.0340666667,13.3286666666,8.44133333333,22.2081333334,32.5424666667,12.9466666667
517.25,18.3371333333,37.0598,26.6762666667,36.8434,18.2293333333,13.3366,8.45326666666,22.3058666667,32.8190666667,12.931
517.60,18.3537333333,37.4836666667,27.0277333333,37.1386,18.3889333333,13.3428666667,8.44786666667,22.3976666667,33.0916666667,12.9226
517.95,18.4019333333,37.896,27.3572666667,37.4175333333,18.5562666667,13.351,8.45353333333,22.512,33.3374,12.9226
518.29,18.4778666667,38.2357333333,27.6802666667,37.6442,18.7156,13.3735333333,8.47773333333,22.6051333333,33.5494,12.9281333333
518.64,18.5207333333,38.5629333333,27.9636,37.8646666666,18.8467333333,13.3810666667,8.4908,22.6799333333,33.7392,12.9171333333
518.99,18.5812,38.8954666667,28.2769333333,38.1063333333,19.0097333333,13.4029333333,8.5024,22.7706666667,33.9614666667,12.9214
519.33,18.6512,39.2347333333,28.5666,38.3192666667,19.1571333333,13.4094,8.5062,22.84,34.1624666667,12.9086666667
519.68,18.7391333333,39.5326,28.8443333333,38.5007333333,19.3195333333,13.4324666667,8.5464,22.9286,34.3615333333,12.9055333333
520.02,18.894,39.9394,29.212,38.7906666667,19.5371333333,13.5015333334,8.62006666667,23.0818666667,34.6375333333,12.9586666667
520.37,19.0001333333,40.2326666667,29.4682666667,38.9622,19.6978666667,13.52,8.651,23.1324,34.7971333333,12.9364666667
520.72,19.1434666667,40.5466666667,29.7794,39.1608666667,19.8832666667,13.5573333333,8.70253333333,23.2308,34.9796,12.9843333333
521.06,19.2496666666,40.9423333333,30.1271333333,39.4179333333,20.0582666667,13.5815333333,8.73626666666,23.3442,35.2150666667,12.9978666667
521.41,19.3874666667,41.2808,30.481,39.6534,20.2553333333,13.6339333333,8.8058,23.4536666667,35.4369333333,13.0208
521.75,19.4965333333,41.6101333333,30.8413333333,39.8875333334,20.4530666667,13.6692666667,8.8788,23.5334666667,35.6553333333,13.0558666667
522.10,19.5894,41.9948,31.1867333333,40.154,20.6571333333,13.7218666667,8.9538,23.6374,35.9004666667,13.091
522.45,19.6951333333,42.4472666667,31.6172666667,40.4457333333,20.8991333333,13.7897333333,9.05093333333,23.7932666667,36.1947333333,13.1688
522.79,19.7632666667,42.8427333333,31.9774,40.7179333333,21.1132666667,13.8222,9.10340000001,23.8888666667,36.4391333333,13.1944
523.14,19.7673333333,43.1902,32.3171333333,40.9540666667,21.3051333333,13.8329333333,9.13859999999,23.9652666667,36.6497333333,13.1965333333
523.48,19.7668666667,43.5137333333,32.6442666667,41.1812,21.4636,13.8150666666,9.13886666667,24.0072666667,36.8536,13.192
523.83,19.7446,43.7841333333,32.9399333333,41.3510666667,21.6192,13.8010666667,9.1458,24.0508666667,37.0049333333,13.1934
524.17,19.7177333333,44.125,33.2499333333,41.5421333333,21.7722666667,13.8061333333,9.17613333334,24.1408666667,37.2112,13.2046666667
524.52,19.6410666667,44.4371333333,33.5278,41.7258,21.9114666667,13.7819333333,9.15813333333,24.1808666667,37.4045333333,13.1444
524.87,19.6098,44.709,33.7906666667,41.8893333333,22.0593333333,13.7852,9.17526666667,24.2500666667,37.5563333333,13.1389333333
525.21,19.5456,45.0175333333,34.0547333333,42.0270666667,22.2044,13.76,9.17546666667,24.2900666666,37.7224,13.1
525.56,19.4970666667,45.3486,34.3506666667,42.2236666667,22.3658666667,13.7672666667,9.20106666667,24.3681333333,37.9224666667,13.1010666667
525.90,19.4076,45.6266,34.6332666667,42.3768,22.4960666667,13.7514,9.19586666666,24.4186,38.0488,13.0766
526.25,19.2858666667,45.8502,34.8678,42.493,22.5808666667,13.692,9.1538,24.4048,38.1395333333,12.9994666667
526.59,19.2198,46.0824,35.0846666667,42.5951333333,22.6751333333,13.6834666667,9.18280000001,24.4436666667,38.2374666667,12.9959333333
526.94,19.1973333333,46.3507333333,35.333,42.7534666667,22.8060666667,13.7035333333,9.22566666667,24.5164666667,38.3761333333,13.0113333333
527.28,19.1815333333,46.5656666666,35.5405333333,42.8732,22.916,13.719,9.25766666666,24.5644,38.5011333333,13.0227333333
527.63,19.1239333333,46.7360666667,35.6879333333,42.9804,22.9869333333,13.6957333333,9.25926666668,24.572,38.5893333333,12.9920666667
527.97,19.1207333333,46.9129333333,35.8716666667,43.0887333333,23.0869333333,13.6934,9.27486666667,24.6099333333,38.684,12.9923333333
528.32,19.1452666667,47.0640666667,36.0416666667,43.1764,23.1864,13.718,9.32766666666,24.6546666667,38.7581333333,13.0104
528.66,19.1628666667,47.2231333333,36.2130666667,43.2716666667,23.283,13.7366,9.36813333333,24.6959333333,38.8597333333,13.0222666667
529.01,19.1838,47.3690666667,36.3628,43.3722666667,23.3626666667,13.7532,9.40646666666,24.7392666667,38.9282666667,13.0386666667
529.35,19.2045333333,47.5035333333,36.5014666667,43.4534666667,23.4394666667,13.7604666667,9.43500000001,24.7684666667,38.9997333333,13.0318
529.70,19.2802,47.6949333333,36.683,43.5727333333,23.5563333333,13.7760666667,9.49446666666,24.8279333333,39.1278,13.0576666667
530.04,19.3672,47.8847333333,36.8674,43.6999333333,23.6906,13.8196,9.56619999999,24.8950666666,39.2578666667,13.1039333333
530.39,19.4487333334,48.1198,37.1158666666,43.8660666667,23.8548,13.8603333334,9.62273333333,24.9662666667,39.4248,13.1302666667
530.73,19.507,48.3085333333,37.3233333333,43.9755333333,23.9815333333,13.8712,9.65746666666,25.0105333333,39.5463333333,13.1320666667
531.08,19.5985333334,48.5626,37.5982,44.1506,24.1590666667,13.9313333333,9.75046666667,25.0994666667,39.7132,13.1725333333
531.42,19.7041333333,48.8724,37.9122,44.3391333333,24.3531333333,13.9906666667,9.8226,25.2012666666,39.9136,13.2258666667
531.77,19.7816,49.1150666667,38.1787333333,44.5108666667,24.5122666667,14.0503333333,9.89913333333,25.2759333333,40.0812,13.2671333333
532.11,19.8766666667,49.3684666667,38.4251333333,44.6977333333,24.6826666667,14.1062666667,9.96646666667,25.3525333333,40.2467333333,13.3163333333
532.46,19.9157333333,49.5690666667,38.623,44.822,24.7952666666,14.1066666667,10.0026,25.3742,40.3418666667,13.3125333333
532.80,19.9994666667,49.8163333333,38.8761333333,45.0012,24.9604,14.1582666666,10.0865333333,25.4586666667,40.5257333333,13.3616
533.15,20.0862,50.0563333333,39.1286,45.1640666667,25.1180666667,14.1891333333,10.1534,25.5351333333,40.6788,13.3924
533.49,20.132,50.2856,39.3692,45.3180666667,25.2596666667,14.2232,10.2004666667,25.5928666667,40.8254666667,13.4115333333
533.84,20.1760666667,50.4852,39.5760666667,45.4444,25.3836666667,14.2325333334,10.2387333333,25.6263333333,40.9348,13.4125333333
534.18,20.2125333333,50.6568,39.7632,45.5428666667,25.4910666667,14.2187333333,10.2589333333,25.6568,41.0437333333,13.3940666667
534.52,20.27,50.8322,39.9721333333,45.6618,25.6216,14.2266,10.3162666667,25.6752,41.1527333333,13.4154666667
534.87,20.3062,51.0081333333,40.1188666667,45.7434666667,25.7129333333,14.197,10.327,25.6874666667,41.2298666667,13.4105333333
535.21,20.348,51.1162666667,40.2246,45.7802,25.7802666667,14.1903333333,10.3751333333,25.6903333333,41.2810666667,13.4122666667
535.56,20.438,51.3068,40.4112666667,45.9040666667,25.91,14.2184666667,10.4374,25.7327333333,41.3972,13.4454666667
535.90,20.496,51.4832666667,40.5990666667,46.0125333333,26.0063333333,14.2093333333,10.4711333333,25.7592,41.5249333333,13.4253333333
536.25,20.5608,51.6543333333,40.7706666667,46.111,26.12,14.2252666667,10.5271333333,25.7929333333,41.6491333333,13.4420666667
536.59,20.5726666666,51.7675333333,40.9026,46.1583333333,26.1838,14.1944,10.5284,25.7801333333,41.6932,13.4062
536.93,20.6191333333,51.9272666666,41.0645333333,46.2307333333,26.2888666667,14.2069333333,10.5836,25.8022,41.7786,13.4304
537.28,20.6951333333,52.0818,41.2385333333,46.3108666667,26.4092,14.2405333333,10.6572,25.8488666667,41.8662,13.4514666667
537.62,20.8126,52.2930666667,41.4925333334,46.4487333333,26.5684666667,14.3214666667,10.7598,25.9554,42.034,13.513
537.97,20.9230666667,52.5675333333,41.7451333333,46.6472666667,26.7628666667,14.3941333333,10.8676666667,26.0462666667,42.2103333333,13.5654666667
538.31,21.0171333333,52.8832666667,42.0532,46.8516,26.9641333333,14.4760666667,10.9793333333,26.1592,42.4126666667,13.6207333333
538.65,21.0247333333,53.0864666667,42.3142666667,46.9892666667,27.1184,14.5079333333,11.0381333333,26.1904,42.5332666667,13.6008
539.00,21.0218,53.3283333333,42.6084,47.1548666667,27.2950666667,14.5373333333,11.1155333333,26.2577333333,42.6878666667,13.5988666667
539.34,21.0070666667,53.5537333333,42.8469333333,47.2806,27.4524666667,14.5379333333,11.1780666667,26.2785333333,42.8004,13.5814666667
539.69,20.9452,53.6640666667,42.9806666667,47.2992666667,27.5389333333,14.5414666667,11.2237333333,26.2880666667,42.8206,13.584
540.03,20.9457333333,53.8721333334,43.1784666667,47.4099333333,27.6732,14.5986,11.2968,26.3502,42.9416,13.6258
540.37,20.9678,54.0769333333,43.3917333333,47.5279333333,27.8208666667,14.648,11.3842,26.4053333333,43.0678,13.6706666667
540.72,20.9691333333,54.2406,43.5510666667,47.6318666667,27.9318,14.6684,11.4226,26.4415333333,43.1804666667,13.6694666667
541.06,20.9618666667,54.3362,43.6749333333,47.6866,28.0083333333,14.6833333333,11.4655333333,26.4412,43.2558666667,13.6859333333
541.40,20.9485333333,54.4507333333,43.7678,47.7521333333,28.076,14.6707333333,11.4922,26.4462,43.2864666667,13.6812
541.75,20.9664,54.5809333333,43.9002,47.8043333333,28.1393333333,14.6699333333,11.5251333333,26.4540666667,43.348,13.6896666667
542.09,21.0062,54.6747333333,43.9967333333,47.8616,28.2062666667,14.6805333333,11.5617333333,26.4752,43.4018666667,13.6894666667
542.43,21.0985333333,54.8184666667,44.1585333333,47.9563333333,28.321,14.7237333333,11.6422,26.5444,43.5156,13.7350666667
542.78,21.1786666667,54.9214,44.2718666667,48.0086666667,28.3984666667,14.7300666667,11.6862,26.5563333334,43.5608666667,13.7434
543.12,21.2911333333,55.0589333333,44.4296,48.1262,28.5016,14.7762666667,11.7562666667,26.6253333333,43.6697333333,13.7857333333
543.46,21.3991333333,55.2462,44.624,48.2652,28.6056666667,14.8056666667,11.8261333333,26.6840666667,43.8298,13.8147333333
543.81,21.4918666667,55.3424666667,44.7898666667,48.3716,28.7192,14.8164666667,11.8899333333,26.7238666667,43.8986666667,13.8287333333
544.15,21.5762666667,55.4214666667,44.9212,48.4414,28.8192,14.834,11.9453333333,26.7536666667,43.9837333333,13.8526
544.49,21.6930666667,55.5694,45.1170666667,48.5470666667,28.9321333333,14.887,12.0452,26.8006666667,44.0794,13.9029333333
544.84,21.7817333333,55.7685333334,45.315,48.6965333333,29.0781333333,14.8932,12.1291333333,26.8452,44.215,13.898
545.18,21.8806666667,55.9316666667,45.5258666667,48.8043333333,29.2402666667,14.9429333333,12.2499333333,26.9157333333,44.3398666667,13.9414
545.52,21.9722,56.0377333334,45.7255333333,48.9220666667,29.3788666667,14.9995333333,12.3630666667,26.9881333333,44.4503333333,13.9847333333
545.87,22.0186,56.1578666667,45.8572666667,48.9842666667,29.4836666667,14.9994,12.4288,26.9818,44.5192,13.9735333333
546.21,22.0808,56.3156666667,46.0222666667,49.0910666667,29.6067333334,15.0280666667,12.5054666666,27.0084666667,44.6276666667,14.0090666667
546.55,22.1926666667,56.5204,46.2371333333,49.2558666667,29.7588,15.0689333333,12.6126,27.0917333333,44.7934,14.0634666667
546.90,22.2622,56.6245333333,46.3690666667,49.3141333333,29.873,15.1190666666,12.7221333333,27.1274,44.8830666667,14.1014
547.24,22.4052,56.7890666667,46.5464,49.436,30.0690666667,15.2118666667,12.8784666667,27.1988666667,44.9886,14.1946
547.58,22.5128666666,56.9476,46.6908,49.5268,30.2025333333,15.2614666667,12.9754,27.2504666667,45.1446,14.2591333333
547.92,22.643,57.1956,46.8934666667,49.7012,30.3458,15.3276666667,13.1002,27.3344666667,45.3008666667,14.3174
548.27,22.7502666667,57.3342666667,47.0568,49.8128,30.5132666667,15.3956,13.2165333333,27.4028,45.4358666667,14.3850666667
548.61,22.8812666667,57.4958,47.2309333333,49.9134666667,30.6692666667,15.4620666667,13.329,27.5066666667,45.5512,14.4608666667
548.95,22.9984666667,57.6139333333,47.3517333333,49.9679333333,30.7922666667,15.509,13.4232,27.5302666667,45.6775333333,14.4976
549.29,23.0843333333,57.7021333333,47.4256666667,49.9666666667,30.8796666667,15.5328,13.5118,27.5410666667,45.7306666667,14.5127333333
549.64,23.2586,57.9215333333,47.6994,50.1617333333,31.0663333333,15.6532,13.7132,27.6896,45.9394,14.6490666667
549.98,23.3228,58.0413333333,47.8260666667,50.2175333333,31.1796,15.6574666667,13.8413333334,27.7300666667,46.0317333333,14.6466
550.32,23.3908,58.1916666667,47.9998666667,50.3396,31.3384,15.7482666667,13.9886666667,27.7901333333,46.1618,14.7267333333
550.66,23.4328,58.3138,48.1438666667,50.403,31.4435333333,15.7312,14.0694666667,27.8234,46.2444666667,14.7556
551.01,23.3899333333,58.3776666667,48.2608666667,50.4565333334,31.4817333333,15.6972,14.1053333333,27.8192666667,46.2790666667,14.7072
551.35,23.4518666667,58.5726,48.4918,50.582,31.6042666667,15.7354,14.2215333333,27.8724,46.4326666667,14.6971333333
551.69,23.4487333333,58.6194,48.5866,50.5478,31.6800666667,15.7274,14.2908,27.8594666667,46.4282,14.6695333333
552.03,23.4270666667,58.7379333333,48.6967333333,50.5907333334,31.7587333333,15.6875333333,14.3222,27.8454666667,46.4757333333,14.6449333333
552.38,23.455,58.7928,48.7913333333,50.6332666667,31.8012666667,15.6811333333,14.3639333333,27.8238666667,46.5079333333,14.6281333333
552.72,23.4736,58.924,48.9818666667,50.7666,31.8974666667,15.6586666667,14.4078666667,27.8544666667,46.6071333333,14.6376666667
553.06,23.4824,59.0502,49.116,50.8824666667,32.0129333333,15.6383333333,14.4662666667,27.867,46.6852,14.6470666667
553.40,23.4583333333,59.0696,49.1638,50.8517333333,32.0957333333,15.6207333333,14.5104,27.8578,46.7028,14.633
553.74,23.5000666667,59.1846666667,49.3065333333,50.9411333333,32.1968,15.6463333333,14.5870666667,27.8980666666,46.7894,14.6550666667
554.09,23.586,59.2648,49.4043333333,50.9726,32.3114666667,15.7240666667,14.7358666667,27.9553333333,46.8575333333,14.7050666667
554.43,23.6266666667,59.4270666666,49.5465333333,51.059,32.4340666667,15.7674666667,14.8342666667,28.0074666667,46.9707333333,14.718
554.77,23.7218666667,59.5636,49.7212666667,51.1643333333,32.5835333333,15.8212,14.9840666667,28.0914666667,47.0669333333,14.7982666667
555.11,23.7239333333,59.5568,49.7901333333,51.1718,32.6364666667,15.8044666667,15.0878666667,28.0897333333,47.0426666667,14.8322666667
555.45,23.797,59.6226,49.8908,51.2679333333,32.7401333333,15.8366666667,15.1952,28.1504,47.093,14.8788666667
555.80,23.7964,59.6172666667,49.9571333333,51.2796,32.7450666667,15.8179333333,15.2764,28.1284666667,47.1134,14.857
556.14,23.8348,59.7029333333,50.0817333333,51.3144666667,32.8168666667,15.8586666667,15.3906,28.1779333333,47.1455333333,14.9142
556.48,23.9150666666,59.842,50.203,51.3876666667,32.9162,15.9488666667,15.5706666667,28.2558,47.2282666666,14.9896666667
556.82,24.0290666667,59.9625333333,50.3383333333,51.4695333333,33.0532666667,16.0578,15.7798666667,28.3576,47.3428,15.0916666667
557.16,24.0354666667,60.0897333333,50.4354,51.5721333333,33.1067333333,16.0628,15.8388666667,28.3426666667,47.3806666667,15.0736666667
557.50,24.0264,60.1300666667,50.4839333333,51.5412666667,33.1284,16.0218,15.8747333333,28.3094666667,47.3516,15.0618
557.85,24.0216,60.1482666667,50.5403333333,51.569,33.1527333333,15.9814,15.8998,28.3069333334,47.3429333333,15.0566666667
558.19,24.0644,60.2236,50.6509333333,51.6749333334,33.2505333333,16.0114666667,16.0334,28.3438666667,47.3866,15.0733333333
558.53,24.0738,60.2640666667,50.7005333333,51.6708666667,33.3036666667,16.0223333333,16.125,28.3144666667,47.4542,15.0748666667
558.87,24.1830666667,60.5007333333,50.9067333333,51.8191333333,33.4852666667,16.1056,16.2758666667,28.4388,47.6202666667,15.1367333333
559.21,24.1449333333,60.5365333333,50.9694666667,51.8413333334,33.5120666667,16.0387333333,16.3331333333,28.3932,47.682,15.0738666666
559.55,24.2190666667,60.6533333333,51.0412,51.9015333333,33.6822666667,16.0900666667,16.4948,28.4902,47.7574,15.1556
559.89,24.2248,60.7656666667,51.1250666667,51.9594,33.8154,16.1110666667,16.6200666667,28.4949333333,47.8418666667,15.1632
560.23,24.163,60.7292666667,51.1172666667,51.88,33.8133333333,16.0724,16.6455333333,28.4265333333,47.79,15.1054666667
560.58,24.1388666666,60.8472666667,51.2724,51.9446666667,33.843,16.0205333333,16.6603333333,28.398,47.8276,15.0274
560.92,24.2428,60.95,51.4269333333,52.0422,33.982,16.0808666667,16.8146666666,28.5046,47.9422666666,15.1112
561.26,24.2907333333,60.9910666666,51.543,52.1140666667,34.0954666667,16.1414666667,16.9456666667,28.5532,48.0140666667,15.1508666667
561.60,24.2473333333,61.0812666667,51.6772666667,52.1650666667,34.1995333333,16.1133333333,17.0142666667,28.53,48.0834,15.0975333333
561.94,24.2074,61.0941333333,51.759,52.0958666667,34.2148,16.0670666667,17.0592,28.4946,48.0961333333,15.0677333333
562.28,24.2114,61.2225333333,51.9286666667,52.184,34.3113333333,16.0498,17.1353333333,28.5562666667,48.1864666667,15.0560666667
562.62,24.1183333333,61.1921333333,51.9190666667,52.1324666667,34.3379333333,15.9855333333,17.1590666666,28.472,48.1421333333,14.9711333333
562.96,24.1071333333,61.2916,52.0151333333,52.1457333334,34.4112666667,16.0135333333,17.2792,28.524,48.1334,14.9946
563.30,24.0404,61.4046,52.1616,52.2086666667,34.4381333333,15.9924666667,17.3502,28.5124,48.1358,14.9461333333
563.64,24.0293333333,61.4639333333,52.2473333333,52.2894666667,34.5126666667,16.0472,17.4924,28.5484666667,48.1614,14.9982666667
563.99,24.0126666667,61.5384,52.3768,52.3611333334,34.5934,16.0560666667,17.5712,28.5749333333,48.2494666667,15.0210666667
564.33,23.8788666666,61.4746,52.311,52.3165333333,34.614,16.0176,17.6402,28.5175333333,48.1625333333,14.9830666667
564.67,23.792,61.5226666667,52.3696,52.2868,34.6265333333,15.9694666667,17.7079333333,28.4923333333,48.1724,14.9196666667
565.01,23.7513333333,61.6714,52.4946666667,52.4029333333,34.6807333333,15.972,17.8012,28.4987333334,48.2340666667,14.906
565.35,23.7378666667,61.7336,52.5489333333,52.4148666667,34.7088,15.9759333333,17.8978666667,28.5118666667,48.245,14.9072666667
565.69,23.7665333333,61.8052666667,52.6290666667,52.4868,34.7898,16.0200666667,18.0168666667,28.5522666667,48.2602,14.9514666667
566.03,23.7433333333,61.8457333333,52.6537333333,52.5042,34.8694,16.0417333333,18.1074,28.5510666667,48.2290666667,14.97
566.37,23.7824,61.9009333333,52.7320666667,52.5468666667,34.9162,16.0768666667,18.2271333333,28.5748666667,48.2627333333,15.007
566.71,23.7872666667,61.9192666667,52.7676,52.5638666667,34.9915333333,16.0842,18.2966666667,28.5616666667,48.288,15.0153333333
567.05,23.8620666667,62.0375333333,52.8929333333,52.6556666667,35.1017333334,16.1129333333,18.4266,28.6082666667,48.4392666667,15.0332
567.39,23.8844,62.1571333333,53.0482666667,52.7544666667,35.194,16.0959333333,18.4968,28.6488666667,48.5348666667,14.9922666667
567.73,23.8856,62.1758,53.0378666667,52.7424666667,35.2628666667,16.0938666667,18.6167333333,28.6700666667,48.5010666666,14.9786666667
568.07,23.9939333333,62.3746,53.2511333333,52.8824666667,35.4014,16.1481333333,18.7598666667,28.7723333333,48.6824666667,15.0312
568.41,23.939,62.4156666667,53.2835333333,52.9244666667,35.416,16.0849333334,18.8094,28.7303333333,48.6718666667,14.9773333333
568.75,23.9592666667,62.4316666667,53.2878,52.8723333333,35.4476,16.0846666667,18.93,28.7163333333,48.6258666667,14.9656666667
569.09,24.001,62.5951333334,53.4570666667,53.0084666667,35.5878,16.1220666667,19.0914666667,28.7686,48.7243333333,14.9992
569.43,23.9046,62.6273333333,53.4718,52.9972666667,35.5886,16.0522,19.1128666667,28.6963333333,48.7350666667,14.8841333333
569.77,23.927,62.8114,53.6525333333,53.1120666667,35.6759333333,16.0727333333,19.2650666667,28.7347333333,48.8374,14.8747333333
570.11,23.905,62.8799333333,53.7095333333,53.1734666667,35.7583333333,16.0809333333,19.3829333333,28.7858666667,48.8943333334,14.8640666667
570.45,23.9044,62.9318666667,53.8149333333,53.2121333333,35.8270666666,16.0960666667,19.5212,28.8250666667,48.96,14.8881333333
570.79,23.8550666667,62.9122,53.8277333333,53.1626,35.8453333333,16.1008,19.5927333333,28.81,48.873,14.9022666667
571.13,23.8132666667,62.9266666667,53.8564666667,53.1508666667,35.8784,16.0772,19.6736,28.7826666667,48.8957333333,14.9034666667
571.47,23.7892,62.9417333333,53.9626666667,53.2080666667,35.9068666667,16.058,19.7471333333,28.7744666667,48.9421333333,14.8697333333
571.81,23.6972666667,62.8684666667,53.8756,53.0989333333,35.8892666666,16.0113333333,19.8062,28.7028,48.8393333333,14.8256
572.15,23.7094,62.8238666667,53.8963333333,53.0770666667,35.9518666667,16.0260666667,19.9054,28.7111333333,48.8642666667,14.8586666667
572.49,23.7854,62.9292666667,54.0572666666,53.2376,36.1016,16.1333333333,20.0818666667,28.8196666667,48.9948,14.9633333333
572.83,23.7492666667,62.8787333334,54.0077333333,53.16,36.0797333333,16.1075333333,20.1482666667,28.811,48.9499333333,14.9381333333
573.17,23.7666666667,62.9044666667,54.0264666667,53.1632,36.1544,16.1769333333,20.3101333333,28.8488666666,48.9402,15.0219333333
573.51,23.7185333333,62.7878,53.9762,53.0675333333,36.1386666667,16.1475333333,20.3356,28.8035333333,48.8943333333,15.0062
573.85,23.7124,62.7644666667,54.0165333333,53.0434666667,36.1342666667,16.1495333333,20.4219333333,28.7754666667,48.8604666666,15.0003333333
574.19,23.7548,62.903,54.1428,53.1332,36.1861333333,16.1594,20.5158,28.7618666667,48.9137333333,14.9690666667
574.53,23.7898666667,62.9367333333,54.1820666667,53.1794666667,36.2337333334,16.1548,20.6233333333,28.7741333333,48.9679333333,14.9603333333
574.87,23.7705333333,62.9079333334,54.1938666667,53.096,36.2016,16.1172,20.6733333333,28.7310666667,48.9030666667,14.8960666667
575.21,23.8698,63.0792666667,54.3054666667,53.1933333333,36.3040666667,16.1528666667,20.8270666667,28.7970666667,48.9645333333,14.9544
575.55,23.9908666667,63.2032666667,54.4815333333,53.3348,36.4343333333,16.25,21.0092,28.9122,49.0959333333,15.0379333333
575.89,24.0359333333,63.2944666667,54.5408,53.3876666667,36.4680666667,16.2647333333,21.1298666667,28.9381333333,49.1131333333,15.0452666667
576.22,24.0544,63.3060666667,54.5403333333,53.3340666667,36.4736666667,16.2085333333,21.2108,28.9244666667,49.1170666667,14.9995333333
576.56,24.0704666667,63.2825333333,54.5484,53.3206,36.4925333333,16.1583333333,21.25,28.8710666667,49.0948666667,14.9265333333
576.90,24.1826,63.3037333333,54.6125333333,53.395,36.5644,16.1552,21.3762666667,28.9333333333,49.198,14.9536666667
577.24,24.2922666667,63.4041333333,54.6950666667,53.4806,36.6408,16.1489333333,21.5373333333,28.9881333333,49.2936,14.9614
577.58,24.3758666667,63.498,54.7784,53.5348,36.7032,16.1222666667,21.6490666667,29.0083333333,49.3546666666,14.9790666667
577.92,24.4246666667,63.4284666667,54.7258666667,53.4959333333,36.7588,16.1518666667,21.7674666667,29.0506,49.3465333333,15.0038666667
578.26,24.5092,63.4678666667,54.7490666667,53.5212666667,36.8085333334,16.1766666666,21.9052,29.1022,49.4081333333,15.0217333333
578.60,24.6798666667,63.5494,54.8064666666,53.6556666667,36.9514,16.3108666667,22.1318,29.2034,49.5436,15.1384666667
578.94,24.7105333333,63.6018,54.8408666667,53.6451333333,36.9872666667,16.3296,22.2578666667,29.2346666667,49.6029333333,15.1268666667
579.28,24.7771333333,63.6073333333,54.8530666667,53.604,36.9706666666,16.2820666667,22.3505333333,29.2111333333,49.5924,15.0871333333
579.61,24.991,63.7214666667,55.0048,53.6962,37.1347333333,16.4007333333,22.5716666666,29.3022666667,49.7543333333,15.1672666667
579.95,25.0280666667,63.7399333333,55.0303333333,53.6773333333,37.1958666667,16.4085333333,22.6802,29.3237333333,49.803,15.149
580.29,25.2479333333,63.8463333333,55.1566666667,53.7901333333,37.3118666667,16.6011333333,22.9568666666,29.502,49.9632666667,15.3324
580.63,25.3774,63.9254,55.2702666667,53.7973333333,37.3729333333,16.6618666667,23.1110666667,29.5462666667,50.0194666667,15.3492
580.97,25.395,63.8062666667,55.175,53.7092666667,37.3000666667,16.6627333333,23.1778666667,29.4452,49.8922,15.3118
581.31,25.5259333333,63.8482666667,55.2086666667,53.7832666667,37.3778666667,16.7690666667,23.3666666667,29.5014,49.9610666667,15.3982
581.65,25.6916,63.9666666666,55.3666,53.9221333334,37.5095333333,16.8986,23.5873333333,29.5968666667,50.0786,15.5326
581.98,25.7558,63.9902666667,55.4463333333,53.9652666667,37.5786666667,16.9908,23.7111333333,29.6176,50.0953333333,15.5696
582.32,25.7488,63.9158666667,55.3932666667,53.9124666667,37.5218,16.9166666667,23.7488,29.5866,49.9859333333,15.5206666667
582.66,25.8415333333,63.7577333333,55.3570666666,53.8967333333,37.5250666667,16.9878,23.8778,29.5238666667,49.9742666667,15.5788
583.00,25.8924666667,63.7992,55.4396,53.9702,37.5756666667,17.0682666667,23.9690666667,29.5600666666,50.0162666666,15.6116
583.34,25.8664666667,63.7421333333,55.3862666667,53.8662666667,37.5356,17.0494666667,24.0389333333,29.5415333333,49.9431333333,15.6322
