wavelength,Back_CreVerf,Belly_CreVerf,Breast_CreVerf,Crissum_CreVerf,Crown_CreVerf,DorTail_CreVerf,Rump_CreVerf,Throat_CreVerf,WingTip_CreVerf
730.39,14.3448518518,52.2713333333,46.4642222222,42.1898888889,13.805,14.1741111111,20.1591111111,42.282,16.8455555556
730.71,14.344,52.2166666667,46.5383333333,42.2138888889,13.8107777778,14.1402222222,20.067,42.2753333333,16.9317777778
731.03,14.1594074074,52.094,46.3492222222,42.0688888889,13.5561111111,13.9097777778,19.805,42.1776666667,16.7585555556
731.35,14.1512222222,52.3521111111,46.4802222222,42.3805555556,13.3681111111,13.8831111111,19.7077222222,42.4337777778,16.9744444444
731.67,14.0662962963,52.4752222222,46.5411111111,42.2973333333,13.1207777778,13.8245555556,19.5019444445,42.4458888889,17.0085555556
731.98,14.2918888889,52.5967777778,46.7572222222,42.4002222222,13.2645555555,13.9693333333,19.6271111111,42.7021111111,17.2107777778
732.30,14.0752222222,52.4322222222,46.7363333334,42.2621111111,13.0658888889,13.7935555556,19.3222777778,42.4531111111,17.0711111111
732.62,14.125962963,52.6536666667,47.0461111111,42.3381111111,13.0815555556,13.9361111111,19.3687222222,42.5166666666,17.0924444444
732.94,14.2583703704,52.6452222222,47.2407777778,42.5212222222,13.3281111111,14.1384444444,19.433,42.6238888889,17.2144444444
733.25,14.5048518519,53.0816666667,47.4958888889,42.6836666667,13.6805555556,14.529,19.6878333333,42.7962222222,17.4852222222
733.57,14.5476666667,53.1265555555,47.5578888889,42.8055555556,13.5252222222,14.4361111111,19.6287222222,42.7907777778,17.4903333333
733.89,14.4228148148,53.0607777778,47.3452222222,42.579,13.3912222222,14.5015555555,19.3392222222,42.6746666667,17.4322222222
734.21,14.7291851852,53.144,47.3816666667,42.6586666667,13.4891111111,14.7946666667,19.43,42.8611111111,17.4657777778
734.52,15.3035925926,53.3975555555,47.591,42.9355555555,13.9334444444,15.3657777778,19.8377777778,43.012,17.8636666666
734.84,15.3741111111,53.3147777778,47.5773333333,42.847,13.9922222222,15.4218888889,19.8679444444,42.8313333333,17.8895555555
735.16,15.2907037037,52.976,47.5588888889,42.793,14.1092222222,15.4556666667,19.8878888889,42.5852222222,17.7737777778
735.48,15.0764444445,52.7278888889,47.3458888889,42.6848888889,13.897,15.2191111111,19.5683888889,42.3952222222,17.4482222222
735.79,15.4863333333,52.9805555556,47.6028888889,43.0723333333,14.3965555556,15.5957777778,19.8493888889,42.7595555556,17.8446666667
736.11,15.6787037037,53.2283333333,47.6412222222,43.2973333333,14.559,15.6271111111,19.9775555556,43.0096666667,18.1295555555
736.43,15.8217037037,53.5363333333,47.85,43.4331111111,14.6038888889,15.7457777778,20.0706666667,43.0413333334,18.1937777778
736.74,15.8962592593,53.5297777778,47.9793333333,43.5464444445,14.4704444445,15.615,19.965,43.1311111111,18.1234444444
737.06,15.6974444445,53.3381111111,47.9585555556,43.3678888889,14.3645555556,15.397,19.6815,43.0698888889,17.9532222222
737.38,15.5692592593,53.3027777778,48.0488888889,43.367,14.3564444445,15.237,19.5377222222,42.8828888889,17.8624444444
737.69,15.2725185185,53.2933333333,47.9846666667,43.1666666667,14.181,15.0226666667,19.3601111111,42.6148888889,17.8236666667
738.01,15.1447777778,53.1463333333,47.8808888889,43.1272222222,14.1072222222,14.7488888889,19.3199444444,42.5881111111,17.8098888889
738.33,14.9922592593,52.8264444444,47.7911111111,42.9774444445,14.0791111111,14.7921111111,19.2132777778,42.4077777778,17.6408888889
738.64,15.2161481481,52.908,48.0487777778,43.3024444444,14.2627777778,14.8833333334,19.3483333333,42.6063333333,17.9252222222
738.96,15.2952592593,52.8781111111,48.1138888889,43.2877777778,14.204,14.7873333333,19.3097222222,42.4913333333,18.1033333333
739.28,14.954037037,52.6594444444,47.8243333333,42.9204444444,13.7547777778,14.4564444444,18.9893333334,42.2948888889,17.7188888889
739.59,14.6195555555,52.103,47.6196666667,42.4977777778,13.4604444445,14.1437777778,18.7141666667,41.9426666666,17.3643333333
739.91,14.1704444445,52.0371111111,47.2811111111,42.3141111111,13.0408888889,13.6983333333,18.2518888889,41.8327777778,16.946
740.23,13.9956296297,51.5976666667,47.1843333333,42.0048888889,13.0705555556,13.4802222222,18.0417777778,41.5456666667,16.8377777778
740.54,13.6237777778,51.5947777778,47.0455555555,41.7465555556,12.7327777778,13.2996666667,17.8416666667,41.1687777778,16.5392222222
740.86,13.7813333333,51.6278888889,47.0712222222,41.7777777778,12.9613333333,13.3876666667,18.0633333333,41.1851111111,16.8238888889
741.18,13.7278888889,51.4714444444,47.2112222222,41.7252222222,12.8384444444,13.2412222222,18.0043333333,41.2274444444,16.835
741.49,13.5352962963,51.4116666666,47.4501111111,41.7402222222,12.7701111111,13.3726666667,17.8382777778,41.3234444444,16.7652222222
741.81,13.7181111111,51.5923333333,47.494,41.88,12.788,13.3708888889,17.9300555555,41.425,16.9543333333
742.12,13.5357777778,51.6726666667,47.3242222222,41.7018888889,12.5146666667,13.2584444444,17.811,41.3776666667,16.7334444445
742.44,13.549,51.754,47.4577777778,41.7594444445,12.6797777778,13.4524444444,17.8950555556,41.5085555556,16.7903333333
742.76,13.8252962963,51.8906666667,47.8346666666,41.9753333333,13.0037777778,13.7233333333,18.2804444444,41.5456666667,17.2916666667
743.07,13.9030740741,52.1935555556,48.0022222222,42.233,13.0993333334,13.9053333333,18.4980555556,41.7517777778,17.4317777778
743.39,14.4520740741,52.5724444444,48.5242222222,42.4595555556,13.5518888889,14.4285555556,19.1253333333,42.0783333333,18.0993333333
743.70,14.7357037037,52.9282222222,48.6368888889,42.796,13.6472222222,14.6853333333,19.4169444445,42.3403333334,18.5131111111
744.02,14.8681851852,53.1131111111,48.9287777778,43.1311111111,13.7657777778,14.787,19.5273888889,42.6745555555,18.7507777778
744.34,15.0383703704,53.3447777778,49.2541111111,43.4015555555,13.9282222222,15.0558888889,19.8274444444,43.0296666667,19.0168888889
744.65,15.0994814815,53.5444444444,49.2838888889,43.5016666667,14.1378888889,15.2343333333,19.9462777778,43.0565555556,19.1713333333
744.97,14.9017037037,53.5761111111,49.0387777778,43.4792222222,13.9745555555,14.9031111111,19.8111666667,42.7705555556,19.0046666667
745.28,14.5771481481,53.3022222222,48.8364444444,43.1744444444,13.639,14.5362222222,19.553,42.6457777778,18.7192222222
745.60,14.613962963,53.5013333333,48.856,43.2512222222,13.8375555555,14.4485555555,19.6556111111,42.5995555556,18.7944444445
745.91,14.5706666667,53.3585555555,48.74,43.2907777778,13.7456666667,14.47,19.7165555556,42.5133333333,18.8881111111
746.23,14.3075555556,53.1734444444,48.5211111111,43.1033333333,13.4642222222,14.2047777778,19.4125555556,42.4864444444,18.5736666667
746.55,14.3601111111,53.0123333333,48.5932222222,43.1255555556,13.6093333333,14.2321111111,19.5252777778,42.4908888889,18.6917777778
746.86,14.0997037037,52.5658888889,48.193,42.764,13.2157777778,13.8562222222,19.2528333333,42.0053333333,18.2617777778
747.18,13.9971481482,52.4351111111,48.0653333333,42.7396666667,13.1412222222,13.8045555556,19.1381666667,41.808,18.0966666666
747.49,14.4695925926,52.8513333333,48.1925555556,42.7275555556,13.4971111111,14.1698888889,19.4716666667,42.0586666667,18.4581111111
747.81,14.7867777778,53.1805555556,48.4308888889,42.9334444445,13.6587777778,14.5191111111,19.5719444444,42.2544444444,18.6178888889
748.12,14.7868148148,53.13,48.5402222222,42.9987777778,13.5324444444,14.4282222222,19.4755,42.1916666667,18.568
748.44,14.8921111111,53.2531111111,48.5806666667,43.1432222222,13.4696666667,14.4863333333,19.3893888889,42.5144444445,18.3984444445
748.75,15.1736296296,53.6107777778,48.9836666667,43.3524444444,13.8368888889,14.8374444445,19.6835,42.6787777778,18.6037777778
749.07,15.1626666667,53.7667777778,49.1136666667,43.4406666667,13.8801111111,15.1905555556,19.6963333333,42.8626666667,18.7163333333
749.38,15.199,54.0845555556,49.2882222222,43.6428888889,14.1488888889,15.3093333333,19.8221111111,43.069,18.726
749.70,15.1566666667,54.2093333333,49.2005555556,43.627,14.0682222222,15.2103333333,19.6998888889,42.7213333333,18.62
750.01,15.3135925926,54.5058888889,49.0341111111,43.5463333333,14.1562222222,15.3617777778,19.5441666666,42.6604444444,18.5144444444
750.33,15.5662592593,54.8055555556,49.2222222222,43.8412222222,14.6586666667,15.8333333333,19.9564444444,42.9642222222,18.9325555555
750.64,15.2757037037,55.1346666667,49.4008888889,43.8513333333,14.6252222222,15.711,20.0003888889,43.1942222222,18.676
750.96,15.3843333334,54.9367777778,49.5107777778,44.0492222222,14.8162222222,15.8781111111,20.0264444444,43.0907777778,18.6767777778
751.27,15.1724074074,54.8496666667,49.4097777778,43.938,14.6606666667,15.6255555555,19.8553333333,42.8891111111,18.3056666667
751.59,15.1602962963,54.9695555556,49.0571111111,43.7745555556,14.7111111111,15.7396666667,19.9637222222,42.7542222222,18.2673333333
751.90,15.1741111111,55.1878888889,49.2611111111,43.8215555556,14.8653333333,15.9118888889,20.2372222222,42.7948888889,18.484
752.22,15.2323333334,55.5997777778,49.3274444444,44.1232222222,14.8215555555,15.954,20.4955555555,42.9706666667,18.5277777778
752.53,15.4125185185,55.4277777778,49.285,44.2405555556,14.9532222222,15.8917777778,20.5606666666,42.9387777778,18.5398888889
752.85,15.374,55.4601111111,49.253,44.1057777778,14.9835555556,16.095,20.812,42.7394444444,18.6326666667
753.16,15.3460740741,55.715,49.5377777778,44.3448888889,15.0485555556,16.1884444444,21.1025555555,43.0656666667,18.5755555556
753.47,15.3153333333,56.1367777778,49.9476666667,44.7915555556,15.1244444444,16.2186666667,21.3983888889,43.3542222222,18.7701111111
753.79,15.1443703704,56.4007777778,50.2214444445,45.0435555556,14.9968888889,15.92,21.2415,43.435,18.4557777778
754.10,15.6989259259,56.7753333334,50.444,45.5493333333,15.3305555556,16.4355555555,21.6943333333,43.671,18.9484444444
754.42,15.5946666667,56.9195555556,50.4877777778,45.9366666667,15.2778888889,16.4557777778,21.7903333333,43.779,18.7667777778
754.73,15.3881481481,56.8568888889,50.5252222222,45.9594444444,15.0784444444,16.2963333334,21.7220555556,43.7037777778,18.669
755.05,15.6378518519,56.9076666667,50.8566666667,46.3257777778,15.3775555556,16.6162222222,21.9807222222,43.9868888889,18.6948888889
755.36,15.8355185185,56.8463333333,51.0081111111,46.3131111111,15.397,16.6035555555,22.0365,43.9424444444,18.8347777778
755.67,15.6902962963,56.612,51.0076666667,46.205,15.3491111111,16.406,21.7831666667,43.7487777778,18.4886666667
755.99,15.5096296296,56.6472222222,51.0636666667,46.1768888889,14.9882222222,16.3592222222,21.6525555556,43.5117777778,18.1603333333
756.30,15.3710740741,56.8265555556,51.022,46.4534444445,14.557,16.1556666667,21.2635,43.5622222222,17.68
756.62,15.4915555555,57.2141111111,51.3577777778,46.7313333333,14.5435555555,16.3303333333,21.3286111111,43.8516666667,17.8033333333
756.93,15.3037407407,56.8283333333,51.1252222222,46.3557777778,14.5947777778,16.2635555556,21.1278333333,43.5153333333,17.6465555556
757.24,15.5521851852,57.0285555555,51.3958888889,46.6516666667,14.9364444444,16.8533333333,21.6615,43.8684444445,17.9132222222
757.56,15.5113703704,57.1196666667,51.7781111111,46.8035555556,14.959,16.9028888889,21.7208333333,44.0291111111,17.6586666667
757.87,15.5871481481,57.2401111111,51.9964444444,46.8407777778,15.1257777778,17.0314444444,21.727,44.0421111111,17.8362222222
758.18,16.2351851852,57.6271111111,52.1393333333,46.8443333333,15.609,17.5228888889,22.2222222222,44.4926666667,18.3068888889
758.50,16.2179259259,57.9221111111,52.4368888889,47.0925555555,15.7253333333,17.6254444444,22.341,44.6952222222,18.3821111111
758.81,16.177037037,58.5412222222,52.6928888889,47.483,16.0612222222,17.9944444444,22.6935555556,44.9773333333,18.4128888889
759.13,16.4118888889,59.0564444444,52.9438888889,47.8443333334,16.3738888889,18.373,23.0083888889,45.4132222222,18.8752222222
759.44,16.7521851852,59.7191111111,53.6285555556,48.3691111111,16.7816666667,18.6068888889,23.5394444444,46.0842222222,19.2522222222
759.75,16.7622592593,59.6947777778,53.8345555556,48.0717777778,16.7857777778,18.2288888889,23.6077777778,46.1168888889,19.3672222222
760.07,16.7916296296,59.5078888889,53.6563333333,47.9843333333,16.8225555556,18.2568888889,23.5862777778,46.0061111111,19.314
760.38,16.6098148148,59.4632222222,53.6323333333,48.0985555556,16.33,18.2226666667,23.5028888889,46.0397777778,19.167
760.69,16.3935925926,59.347,53.4506666666,47.9296666667,15.8858888889,17.7366666667,23.0072777778,45.8548888889,19.121
761.01,16.1669259259,59.3803333333,53.2826666667,47.7251111111,15.6398888889,17.5626666667,22.8146666667,45.6924444445,19.1355555555
761.32,15.7652592593,59.2374444445,52.8553333333,47.4063333334,15.1121111111,17.2597777778,22.6292777778,45.3483333333,18.659
761.63,14.7049259259,58.3015555556,52.0357777778,46.8096666667,14.0793333333,16.3848888889,21.7062222222,44.3493333333,17.5555555555
761.94,14.863037037,58.2744444444,52.1018888889,46.8738888889,14.0278888889,16.32,21.6967777778,44.3378888889,17.5236666667
762.26,14.8123333333,57.9335555556,51.9284444445,46.6285555555,13.6678888889,16.1663333333,21.5355,44.1778888889,17.5287777778
762.57,14.7522962963,57.7897777778,52.0005555555,46.7778888889,13.6003333333,16.0824444445,21.4625,44.356,17.5127777778
762.88,14.3420370371,57.4452222222,51.652,46.4031111111,13.2588888889,15.8682222222,21.0658333333,43.9866666667,17.2654444444
763.20,14.1438888889,57.4771111111,51.6313333333,46.5078888889,13.0901111111,15.9608888889,20.8712777778,43.8668888889,16.9268888889
763.51,13.9731111111,57.368,51.4508888889,46.2735555556,12.907,15.7055555556,20.6796666667,43.6814444444,16.6982222222
763.82,14.2321851852,57.6436666667,51.6828888889,46.5892222222,13.1525555556,15.8177777778,20.8978888889,43.9107777778,16.8517777778
764.14,14.1951481482,57.7418888889,51.8475555555,46.5733333333,13.051,15.707,20.8893333333,43.9012222222,16.7796666667
764.45,13.8754814815,57.5873333333,51.8484444445,46.5663333334,12.724,15.3202222222,20.5694444444,43.759,16.4071111111
764.76,13.6437037037,57.4121111111,51.8601111111,46.5335555556,12.5668888889,14.9996666667,20.2134444445,43.7183333333,16.1943333333
765.07,13.8611851852,57.9502222222,52.5864444445,47.1822222222,12.9126666667,15.3148888889,20.5812777778,44.1163333333,16.579
765.39,13.2055925926,57.975,52.5674444444,47.018,12.3506666667,14.8765555556,20.2271111111,43.9706666667,16.0567777778
765.70,12.7798518518,58.0648888889,52.8355555556,47.1771111111,11.9407777778,14.5342222222,19.8665555556,43.8887777778,15.4563333334
766.01,11.7656666667,57.5912222222,52.3898888889,46.6236666667,11.0034444444,13.5502222222,19.0812777778,43.014,14.4918888889
766.32,11.6833333333,57.8662222222,52.4458888889,46.9118888889,10.978,13.3792222222,19.0414444444,43.1322222222,14.2965555556
766.64,11.1817407407,57.9667777778,52.6084444445,47.0581111111,10.828,12.7541111111,18.6204444444,43.3777777778,13.9823333333
766.95,11.2526296296,58.3545555556,53.1495555556,47.6365555556,11.1058888889,13.055,18.9427777778,43.7964444444,14.0375555556
767.26,9.88274074074,57.8057777778,52.6017777778,46.9905555555,9.9048888889,11.7253333334,17.7583888889,42.9425555555,12.4734444444
767.57,9.34374074076,58.0142222222,52.718,46.9963333333,9.72444444443,11.4547777778,17.5785,42.8595555556,11.8917777778
767.88,9.58396296299,58.0861111111,52.8212222222,47.1606666667,9.94211111111,11.6448888889,17.6921111111,43.1852222222,12.1603333333
768.20,9.87777777778,58.833,53.3518888889,47.5356666667,10.3723333333,11.8496666667,18.1254444444,43.805,12.483
768.51,9.49618518517,58.5188888889,52.6561111111,47.1005555555,9.90144444444,11.4823333333,17.4156111111,43.5036666667,11.7512222222
768.82,9.6458888889,58.6374444445,52.6777777778,47.4012222222,9.96777777779,11.4788888889,17.3828333333,43.4393333333,11.9522222222
769.13,9.64488888889,58.5576666667,52.5197777778,47.568,10.4164444445,11.462,17.3783333333,43.716,12.0422222222
769.44,9.41214814814,59.4483333333,53.0701111111,47.9381111111,10.2708888889,11.5522222222,17.2406666667,44.0876666667,11.5521111111
769.76,8.46837037038,59.2883333333,53.0092222222,47.8298888889,9.59933333335,10.9518888889,16.757,43.7282222222,10.8361111111
770.07,8.49807407408,58.7541111111,52.7156666667,47.5624444444,9.59577777777,11.1185555555,16.8496666667,43.2658888889,10.7377777778
770.38,8.13577777779,58.5035555556,52.6748888889,47.6392222222,9.16577777778,10.7517777778,16.502,43.2173333333,10.6473333333
770.69,9.10592592591,58.5858888889,53.2564444444,47.8966666667,9.92011111112,11.5708888889,17.3300555555,43.5624444445,11.5034444444
771.00,8.9962962963,57.9654444444,52.6041111111,47.4795555556,9.66977777778,11.2405555556,16.758,43.1708888889,11.3095555556
771.32,7.99733333333,57.427,52.0554444444,46.8326666667,9.05188888889,10.6022222222,15.8600555555,42.4946666667,10.1951111111
771.63,7.22333333333,56.7395555556,51.452,46.1883333333,8.23933333333,10.0711111111,15.0468888889,41.7246666667,9.07133333333
771.94,7.66185185187,56.5998888889,51.627,46.1395555556,8.74911111111,10.0585555556,15.795,41.9538888889,9.57644444446
772.25,7.33137037036,56.5016666667,51.5743333333,45.921,8.44344444444,9.60999999999,15.3941111111,42.0704444444,9.45511111112
772.56,6.44007407407,55.4574444444,49.914,44.6323333333,7.53,8.78077777778,14.1239444444,40.8061111111,8.22499999999
772.87,7.12055555556,54.597,49.2038888889,44.3063333333,8.13844444444,8.92633333334,14.3192777778,40.3995555556,8.82066666668
773.18,8.00251851852,54.9226666666,49.3952222222,44.5905555555,9.082,9.46355555557,14.8325,40.9867777778,9.57700000001
773.50,8.05648148147,55.4396666667,49.9627777778,45.2648888889,9.18077777778,9.71922222223,14.8438888889,41.3786666667,9.52055555557
773.81,7.59862962963,55.4543333333,49.8523333333,45.0434444444,8.808,9.22133333332,14.3971111111,41.0866666667,9.00177777778
774.12,7.63455555555,55.1182222222,48.9358888889,44.7471111111,8.87388888889,9.31111111112,14.4252222222,41.0464444444,9.62233333334
774.43,7.35022222222,54.7318888889,48.9404444444,44.9851111111,8.51144444444,9.10344444444,14.1056111111,41.0641111111,9.60955555554
774.74,7.0038888889,54.518,48.7245555556,44.4272222222,7.81666666667,8.47377777779,14.0294444444,40.5878888889,9.64111111111
775.05,6.71922222221,54.672,49.0115555555,44.8993333333,7.73411111111,8.16266666667,13.9764444444,40.4635555555,9.9651111111
775.36,6.64066666668,55.2014444444,49.3011111111,44.7892222222,7.74955555555,8.03244444445,13.566,40.5608888889,10.014
775.67,7.05599999999,55.3252222222,49.4772222222,44.7014444444,8.57688888889,8.28433333335,14.0083888889,40.9356666667,10.0831111111
775.98,8.60477777777,55.5202222222,50.6808888889,45.3754444444,9.76722222223,9.31944444444,15.1428333333,41.7832222222,11.7346666667
776.30,9.50125925924,56.1153333333,51.3474444445,45.9667777778,10.5687777778,10.3848888889,15.9712777778,42.5808888889,12.7733333333
776.61,9.59318518518,55.2347777778,51.2706666667,45.4243333333,10.634,10.6168888889,15.8037222222,42.2067777778,12.6722222222
776.92,10.8681111111,55.4441111111,51.5432222222,45.5674444444,11.5225555555,11.2567777778,16.7395555555,42.4641111111,14.369
777.23,11.3556666667,55.0268888889,51.5307777778,45.3738888889,11.6228888889,11.2816666667,16.6070555556,42.2272222222,15.1018888889
777.54,11.2408888889,55.7373333333,52.6173333333,45.7877777778,11.839,11.7352222222,16.6753333333,42.6936666667,15.2108888889
777.85,11.4056296296,55.2497777778,51.9876666667,45.0984444445,12.1136666667,12.1985555555,16.9681666667,42.1336666667,14.9337777778
778.16,12.2741851852,55.6656666667,52.3457777778,45.8673333333,13.0673333333,13.1688888889,17.5941111111,42.6067777778,15.7351111111
778.47,12.9504444445,55.6973333334,52.2297777778,45.8198888889,13.7783333333,13.6952222222,18.1753888889,42.844,16.0957777778
778.78,12.8405555555,55.8423333333,52.6027777778,46.5535555556,13.9711111111,13.718,18.3624444444,43.2801111111,16.4514444445
779.09,12.5815925926,55.9238888889,52.4716666667,46.8946666666,13.5867777778,13.7752222222,18.1787222222,43.0053333334,16.5167777778
779.40,12.2197037037,56.245,52.614,47.4818888889,13.6511111111,13.7995555556,18.6785,43.1091111111,16.3131111111
779.71,11.6451111111,55.6078888889,52.0637777778,47.0218888889,13.4361111111,13.7322222222,18.4997777778,42.3982222222,16.0571111111
780.02,11.9604074074,56.104,52.194,47.2045555556,13.3933333334,13.6853333333,18.3340555556,42.6308888889,16.4896666667
780.33,11.821962963,55.1342222222,51.2991111111,46.2347777778,13.2001111111,13.5072222222,18.005,41.9781111111,16.1224444445
780.64,11.2385185185,55.3333333333,50.88,45.8222222222,13.0311111111,13.3955555556,17.8444444444,42.0177777778,15.7333333334
780.95,11.1021851852,54.5316666667,50.1424444444,45.5127777778,12.7758888889,12.9185555556,17.4145555555,41.3461111111,15.5806666667
781.26,11.0692222222,54.5323333333,49.8564444444,45.5663333333,12.7176666667,12.583,17.1423333333,41.1328888889,16.0204444444
781.57,11.123037037,53.9377777778,49.1642222222,44.945,12.4162222222,12.7022222222,17.1314444445,40.7168888889,16.108
781.88,10.3131111111,52.9787777778,48.7573333333,44.0423333333,11.2207777778,12.0888888889,16.1137777778,39.7296666667,15.6341111111
782.19,10.6832962963,52.7044444444,48.7166666667,43.4911111111,10.983,12.4497777778,16.199,39.3838888889,15.6398888889
782.50,11.2864814815,52.3263333333,48.5442222222,43.1474444444,11.3288888889,12.889,16.2675555556,39.0475555555,16.2447777778
782.81,10.6500740741,52.0656666667,48.0168888889,41.8244444444,10.47,12.2744444444,15.5217222222,38.2888888889,16.0665555556
783.12,10.7874444444,51.7623333333,47.9321111111,41.1323333333,10.0933333333,11.7311111111,15.0197777778,38.2088888889,15.8848888889
783.43,10.5128148148,51.8828888889,47.6057777778,40.8368888889,9.75377777778,11.9386666667,15.1510555555,37.6104444444,15.6577777778
783.74,10.4128888889,53.0514444445,48.5957777778,41.5594444444,9.84466666667,12.3202222222,15.5194444445,38.0938888889,15.8813333333
784.05,11.389037037,52.7356666667,48.3511111111,41.7182222222,10.6708888889,12.9474444444,16.2357777778,38.0925555555,16.5073333333
784.36,12.1944074074,53.5811111111,48.8404444444,42.0413333333,11.4371111111,13.7563333333,17.2766111111,38.6795555555,17.193
784.67,12.1884444445,54.2831111111,49.0058888889,41.8246666667,11.4221111111,13.9196666667,17.5101666667,39.1385555556,17.0955555555
784.98,11.7597037037,54.2677777778,48.4772222222,41.4832222222,11.647,13.4611111111,17.4796666667,38.8231111111,16.9863333333
785.29,11.8542592593,54.1864444444,47.9971111111,41.7614444444,11.9992222222,13.7754444444,17.8648333333,38.699,17.2447777778
785.60,12.4058888889,54.7841111111,48.1451111111,42.3508888889,12.5896666667,14.4168888889,18.5445555556,39.0265555556,18.1358888889
785.91,12.5023333333,55.2078888889,48.2336666667,42.5497777778,12.5022222222,14.4334444445,19.0141666667,39.2276666667,18.0487777778
786.22,13.325,55.2874444445,48.3596666667,43.3538888889,13.1401111111,15.4197777778,19.3350555555,39.7335555555,18.5216666667
786.53,13.1611481482,55.0182222222,48.1012222222,43.3958888889,12.8996666667,15.1907777778,19.31,39.5012222222,18.3186666667
786.84,13.1103333333,54.4462222222,48.206,43.3611111111,12.758,14.6734444444,19.3533888889,39.5822222222,18.201
787.14,12.8725185185,53.9972222222,47.4423333333,43.2503333333,12.9487777778,14.4562222222,19.2623888889,39.4734444445,17.988
787.45,13.0073703704,54.4944444444,47.928,43.609,13.1244444444,14.7701111111,19.6574444445,39.4818888889,18.1117777778
787.76,12.8119259259,54.2507777778,47.9848888889,43.7046666667,12.9227777778,14.4602222222,19.1973333333,39.5081111111,17.6682222222
788.07,12.8875925926,54.1162222222,48.17,44.2471111111,12.8958888889,14.6146666667,19.3107777778,39.5343333333,17.6577777778
788.38,13.5023703704,54.8553333334,49.1228888889,45.3175555556,13.4257777778,15.1634444445,19.6113333333,40.3507777778,17.898
788.69,14.4527777778,55.9174444445,50.0206666667,46.0235555555,14.5158888889,16.1033333333,20.602,41.7962222222,18.5705555556
789.00,13.6041481481,55.7703333333,49.447,45.7156666667,14.215,15.742,20.4060555556,41.291,17.7974444444
789.31,13.3254444445,55.5553333333,49.0873333333,45.6027777778,14.0118888889,15.7456666667,20.2883333333,41.1436666667,17.6212222222
789.62,13.2010740741,55.9695555555,49.0323333333,45.416,13.8402222222,15.3104444444,20.5830555556,41.1152222222,17.5074444445
789.92,13.6385555556,57.0788888889,49.6771111111,46.0625555556,14.3128888889,15.8275555556,21.4777222222,41.8281111111,17.9706666667
790.23,14.3928518519,57.2556666667,49.9002222222,46.2398888889,15.0144444444,16.5583333333,22.2828888889,42.033,18.4665555556
790.54,14.9116296296,57.5941111111,50.2163333333,46.6861111111,14.8086666666,17.3946666667,22.6766666667,42.2468888889,18.8155555556
790.85,14.4547777778,57.1985555556,50.118,46.3507777778,14.4333333333,17.2294444444,22.2857777778,42.2841111111,18.3188888889
791.16,14.4488518518,57.6585555555,50.2606666667,46.166,14.3495555556,17.2528888889,22.6781666667,42.388,18.4442222222
791.47,15.0676666667,58.4375555556,50.7678888889,46.4258888889,15.0643333334,17.7757777778,23.6110555556,42.9655555556,19.0841111111
791.78,14.1761851852,57.491,50.2022222222,45.4652222222,13.9898888889,17.4563333333,22.8962777778,42.1335555556,18.1687777778
792.08,14.6652592592,57.8087777778,50.6292222222,46.0736666666,14.0668888889,18.0958888889,23.3391111111,42.2105555556,18.6421111111
792.39,15.8392222222,57.692,51.0486666666,46.4052222222,14.3008888889,18.6226666667,23.9291666666,43.069,19.5296666667
792.70,16.0973333333,57.8033333333,51.4526666667,46.074,14.3698888889,18.9143333333,24.0775555556,42.8543333333,19.3167777778
793.01,17.0767407408,59.0833333333,53.0544444444,47.4836666667,15.426,20.0201111111,25.1271666667,44.0058888889,19.8504444445
793.32,17.4137407407,59.1395555555,53.479,47.8087777778,15.7231111111,20.5948888889,25.1722222222,44.2647777778,20.1358888889
793.62,17.7353333333,60.4174444445,53.7931111111,48.5465555556,15.5675555556,20.9661111111,25.1847777778,44.8393333333,19.9128888889
793.93,18.4084074074,60.5104444445,53.7836666667,48.2382222222,16.3762222222,20.7508888889,25.4002777778,45.5255555556,20.1902222222
794.24,19.3792592593,61.403,54.0121111111,48.9364444444,16.9882222222,21.6386666667,26.1997222222,46.2254444444,20.4807777778
794.55,20.4011111111,62.0995555555,54.6206666667,49.8783333333,17.9276666666,22.8455555555,26.9890555556,47.0055555556,21.2874444444
794.86,20.4325555555,61.6614444444,54.6464444444,49.976,18.2124444444,23.4854444444,27.0361111111,47.1051111111,21.3035555556
795.16,21.6690740741,62.0347777778,55.4241111111,50.8767777778,19.5028888889,24.3038888889,28.3591111111,48.12,22.2035555556
795.47,21.7526296296,62.1605555556,55.5835555555,50.8348888889,19.6194444445,24.1441111111,28.2348888889,48.2881111111,22.1943333333
795.78,21.8835925926,62.7795555555,55.8444444444,51.0438888889,20.097,24.2822222222,28.4534444445,48.2475555555,22.1755555555
796.09,22.9246296296,63.1272222222,56.3036666667,52.0342222222,20.8904444445,25.0318888889,29.4974444445,49.179,23.3351111111
796.40,22.5653703704,62.7322222222,55.9015555555,52.0126666667,20.4462222222,24.654,29.6585,49.0802222222,23.5884444444
796.70,22.5003333333,62.4672222222,55.4194444445,51.8003333333,20.3083333333,24.6711111111,29.7143333333,49.0341111111,23.1926666667
797.01,22.3395185185,61.9408888889,55.4292222222,51.7767777778,20.8333333333,24.9188888889,29.9917777778,49.2785555555,23.3946666667
797.32,21.2242592593,62.0176666667,55.5091111111,51.5574444445,19.3862222222,24.1284444444,29.1026666667,48.6936666667,21.7667777778
797.63,21.0149259259,61.8965555556,55.518,51.4816666667,18.9105555555,23.5301111111,28.7748888889,48.3771111111,21.4318888889
