wavelength,Back_TanPref,Belly_TanPref,Breast_TanPref,Crissum_TanPref,Crown_TanPref,DorTail_TanPref,Patch10_TanPref,Patch11_TanPref,Rump_TanPref,Throat_TanPref,WingTip_TanPref
754.10,15.7594,42.5308,24.8691333333,37.3135333333,22.879,15.9207333333,15.0714,10.964,16.3537333333,26.7855333333,18.8704666667
754.42,15.5679333333,42.4463333333,24.8212,37.1903333333,22.7266666667,15.6424,14.8928,10.5864666667,16.289,26.8040666667,18.9728666667
754.73,15.2144666667,42.5256666667,24.8518666667,37.0697333333,22.5401333334,15.5064,14.5498666667,10.383,16.1074666667,26.6754666667,18.9194
755.05,14.3619333333,42.2769333333,24.5011333333,36.6886666667,21.8462,14.9714666667,13.8548666667,9.69673333335,15.5194,26.154,18.3178
755.36,14.4049333334,42.6655333333,24.7967333333,37.0168,22.1224,15.0461333333,14.007,9.78646666666,15.8563333333,26.3639333333,18.5455333333
755.67,13.5696666667,41.7168,24.0826,35.8995333333,21.2322666667,14.084,13.2436,8.98453333333,15.0021333333,25.5989333333,17.8225333334
755.99,13.5683333333,41.962,24.2796666667,36.2265333333,21.5642,14.0535333333,13.3784666666,9.02046666666,15.1478,25.7474666667,18.2972
756.30,13.8658,42.8640666667,24.6849333333,36.9934,21.9663333333,14.4016,13.4973333333,8.99833333334,15.4668,26.3292666667,18.6777333333
756.62,14.4245333333,43.1838666667,25.4275333333,37.2044666667,22.4842666667,14.9484666667,13.885,9.44360000001,16.0208666667,26.7315333333,19.0816666666
756.93,14.756,43.2918666667,25.4996666667,37.2594,22.722,15.0114666667,14.0568666667,9.79213333332,16.2494666667,26.8022,19.2332
757.24,14.8224,43.2997333333,25.3708,37.0159333333,22.6992666667,14.9265333333,14.3688666667,9.83753333334,16.054,26.7647333333,19.1544666667
757.56,15.3339333333,43.3272666667,25.4736,37.1918666667,22.9356,15.2125333333,14.7390666667,10.1395333333,16.518,27.0431333333,19.5142666667
757.87,15.2872666667,43.3769333333,25.1568666667,36.9083333333,22.7734,14.8971333333,14.69,10.0405333333,16.4672,26.6846666667,19.2616666667
758.18,15.6856,43.7874,25.5679333333,37.4244666667,23.4122,15.2568666667,15.5188,10.5077333333,17.1892666666,27.2354666667,19.6933333333
758.50,15.5917333333,43.4423333333,25.2560666667,37.1701333333,23.3157333333,15.1296666667,15.48,10.4976666667,17.2114666666,27.0965333333,19.5816666667
758.81,16.1472666666,43.7324,25.3786,37.3738,23.7852666667,15.4987333333,15.9478,10.9565333333,17.5791333333,27.506,19.8797333334
759.13,16.2204666667,43.9776,25.322,37.6684,23.8061333333,15.3782666667,15.9928666667,10.8716666667,17.4853333333,27.4202666667,19.6808666667
759.44,15.8799333333,43.6823333333,24.8684,37.403,23.3008666667,15.0044,15.8622666667,10.4791333333,17.1784,26.9595333334,19.1896
759.75,15.5273333333,43.1768666667,24.072,36.7470666667,22.8842666667,14.4626,15.4628666667,10.0599333333,16.8026,26.4210666666,18.8124
760.07,15.2844,43.2411333333,23.7209333333,36.8758,22.7731333333,14.2372,15.5449333333,10.0278,16.5804,26.2864,18.7333333334
760.38,15.8608,43.6288,24.1130666667,37.4840666667,23.1246666667,14.7680666667,16.1709333333,10.4174666667,17.0522,26.7710666667,19.1160666667
760.69,15.3638666666,43.5603333333,23.6324,37.4548,22.8444,14.4721333333,15.6831333333,9.97413333333,16.7644666667,26.4508666667,18.769
761.01,15.1426,43.8214,23.4988,37.4857333333,22.7055333334,14.0754,15.4480666667,9.73753333333,16.4127333333,26.4184666666,18.3591333333
761.32,15.3094666667,43.9411333333,23.6163333333,37.6047333333,22.8920666667,14.2991333333,15.5703333333,10.0804666667,16.5887333333,26.5584666667,18.3958666667
761.63,14.5417333333,43.2559333333,22.7590666667,36.945,22.0094666666,13.3279333333,14.4549333333,9.09713333333,15.4814666667,25.7515333333,17.5478666667
761.94,14.7464,43.2981333333,22.7896666667,37.0956,22.2918,13.3906,14.5977333333,9.30779999999,15.6433333333,25.8246666667,17.7212666667
762.26,13.8079333333,42.7086,21.8478666667,36.5972666667,21.459,12.4900666667,13.7826666667,8.36546666666,14.6763333333,25.0032666667,16.7082666667
762.57,13.8428,42.7325333333,21.9803333333,36.5849333333,21.8336666667,12.8983333334,14.0519333333,8.92333333333,14.9266,25.2751333333,16.811
762.88,14.0472666667,42.7746666667,22.2322,36.836,22.1140666667,13.0228,14.2234666667,9.13999999999,15.1392,25.5377333333,17.0468666667
763.20,14.4975333333,42.8219333333,22.6717333333,37.0748666667,22.5796666667,13.4522666667,14.6232,9.67246666667,15.5024666667,25.8972666667,17.2632666667
763.51,14.1340666667,42.5591333333,22.3710666667,36.8392,22.4020666667,13.1761333333,14.3397333333,9.42726666666,15.3329333333,25.6912666667,16.8613333333
763.82,13.8406,42.3331333333,22.1614,36.5443333333,22.2096666667,12.8436666667,14.1008,9.12119999999,15.0888,25.3898,16.7316
764.14,14.0958,42.5719333333,22.4683333333,36.7316,22.4241333334,13.1966666667,14.2522,9.45460000001,15.4049333333,25.6682,16.9564
764.45,13.9095333333,42.2223333333,22.3957333333,36.561,22.2978,13.3111333333,14.1208666667,9.31140000001,15.3598666667,25.4498666667,16.8680666667
764.76,13.8798,41.9856666667,22.4003333333,36.4842,22.2870666667,13.4378,14.0679333333,9.20093333333,15.3395333333,25.404,16.9307333333
765.07,14.6396666667,42.6103333333,23.1621333333,37.0287333333,22.9363333333,14.2204,14.8958,9.90806666667,16.1974,26.0495333333,17.7202666667
765.39,14.8122,42.7483333333,23.4317333334,37.1081333333,23.0548,14.4594,15.0943333333,10.0474666667,16.2812,26.0756666667,17.9034666667
765.70,15.1304666667,42.7270666667,23.8438,37.0762666667,23.1732666667,14.8682666667,15.3673333333,10.4525333333,16.6831333333,26.2987333333,18.2508666667
766.01,14.7088666667,42.1714666667,23.3654,36.7307333333,22.6364,14.3936,14.8422666667,9.78093333334,16.3034666667,25.8012,17.8846666667
766.32,15.0832,42.6219333334,23.5280666667,36.9658666667,22.8563333333,14.8236,14.9138,10.1072,16.3052666667,26.0373333333,18.0554
766.64,14.9245333333,42.4696,23.4753333333,36.8500666667,22.5672,15.0221333333,14.8713333333,10.1744,16.1874,25.8000666667,17.9886
766.95,15.4749333333,42.875,24.1025333333,37.2928666667,23.0054666667,15.7076666667,15.3629333333,10.7505333333,16.5004666667,26.2752,18.4553333333
767.26,15.4032,42.668,24.1714666667,37.2009333333,22.9143333333,16.0140666667,15.3327333333,11.0237333333,16.5674666667,26.2764,18.41
767.57,15.1095333333,42.3582666667,23.9839333333,37.0930666667,22.7528666667,15.7652666667,15.0794,10.8178666667,16.4074,25.9508666667,18.2438
767.88,15.2141333333,42.1315333333,23.8919333333,36.9571333333,22.7952666666,15.7539333333,15.0798,10.8682666667,16.5069333334,25.8724,18.3634
768.20,15.5142,42.4259333333,24.1484666667,37.2509333333,23.1255333334,15.9935333333,15.3968666666,11.1596,16.5761333333,26.2297333333,18.7604
768.51,15.0118666667,41.6458,23.5936666667,36.7049333333,22.8072,15.6016666667,14.8662666667,10.8901333333,16.0166,25.6982666667,18.2959333333
768.82,15.226,41.5542,23.8258666667,36.7912,23.0116666667,15.9472,14.9990666667,11.3292666667,16.1516666667,26.1535333333,18.4309333333
769.13,15.0067333333,41.6502,23.9623333333,36.9378666667,23.216,16.1031333333,15.2952666667,11.6176666667,16.1878,26.1011333333,18.4727333333
769.44,16.2781333333,42.2650666667,24.9534,37.6416666667,24.1685333333,17.0435333333,16.2082666667,12.8203333333,17.191,26.7093333333,19.5531333333
769.76,15.2946666667,41.6976666667,24.2978666667,36.9762,23.7147333333,16.4409333334,15.5462666667,12.2548,16.6726666667,26.0394666667,18.7016666666
770.07,15.1017333333,41.4354,24.3923333334,36.6646666667,23.8658666667,16.1834666667,15.3362666666,11.8692,16.5537333333,25.947,18.7004
770.38,14.7704666667,40.9844666667,23.9086666667,36.1121333333,23.5971333333,15.8339333333,14.8992666667,11.4225333333,16.3155333333,25.4705333333,18.3592
770.69,14.7402,40.8997333333,23.8444666667,36.1089333333,23.5698,15.7372666667,14.9598666667,11.4829333333,16.1892666667,25.3992,18.2889333333
771.00,15.202,40.9877333333,24.0196666667,36.2027333333,24.0326,16.1085333333,15.3302,11.9308,16.1343333333,25.6660666666,18.7471333333
771.32,15.2186666667,41.2540666667,24.3979333333,36.2857333333,24.1106666667,16.1812666667,15.2189333333,12.2142,16.1550666667,25.8829333333,18.5325333333
771.63,15.0078666667,40.6987333333,24.2540666667,36.159,23.8234,16.014,15.0296,12.3314,16.0008,25.3307333333,17.9742
771.94,15.2988,40.8942666667,24.3426,36.3392,24.1699333333,16.4100666667,15.3695333333,12.6782,16.3168666667,25.5777333333,18.0832
772.25,14.6231333333,40.8356,23.9372666667,35.949,23.6466,15.8128,14.7318666667,12.0571333333,15.8085333333,24.7592,17.6066
772.56,15.0554,41.0803333333,24.1551333333,36.3712,23.7348666667,15.9834666667,14.5937333334,11.9483333333,15.7894,25.0138666667,17.784
772.87,14.2274666667,40.7678666667,23.4503333333,35.6038666667,23.1976666667,15.7023333333,14.2836666667,11.6386666667,15.0703333333,24.7425333333,17.2845333333
773.18,15.7946,41.1612666667,24.4922,36.2757333333,24.0805333334,16.9374666667,15.591,12.7919333333,16.5626,25.7274666667,18.7137333333
773.50,16.515,41.3516666667,24.9519333333,36.6482666667,24.3725333333,17.3745333333,16.1103333333,13.5954666666,17.0988,26.2207333333,19.2001333333
773.81,16.7803333333,41.6144666667,25.2981333333,36.9843333333,24.5326,17.3928666667,16.4556,13.8483333333,17.2628666667,26.1656,19.4619333333
774.12,17.1139333333,42.0199333333,25.5885333333,37.3681333333,24.9246666666,17.6034666667,16.615,14.4162,17.5047333333,26.6337333334,19.8776666667
774.43,16.558,41.4070666667,25.0567333333,36.8694666667,24.2541333333,16.6572,15.9160666667,14.0558,17.1672666667,26.2794666667,19.3720666667
774.74,16.7863333334,41.7672666667,24.9377333333,37.1791333333,24.6646666667,16.8150666667,16.2738666667,14.382,17.1406666667,26.5373333334,19.8084666666
775.05,17.4156666666,42.1383333333,25.1056,37.4643333333,25.2024666667,17.2315333333,16.4994,14.6763333333,17.1977333333,27.0546,20.3975333333
775.36,17.1505333333,41.6862666667,25.1222,37.2678666667,24.7654666667,17.0723333333,16.2318,14.4672666667,16.7350666667,26.8378,20.2738
775.67,18.1792666667,41.8256666667,25.6455333333,37.8034666667,25.2505333333,17.6783333333,17.1966,15.2697333333,17.5722666666,27.8372666667,21.1319333333
775.98,19.3723333333,42.1493333333,26.3338,38.0742666667,26.3386,18.6066666667,18.212,16.3386,18.4546,28.6924,22.1920666667
776.30,19.8814,42.6552666667,27.0413333333,38.5632,26.8563333333,19.0420666667,18.6294666667,16.8043333333,18.8574,29.0801333333,22.5842
776.61,19.5984,42.7673333333,27.01,38.5873333333,26.8504666667,18.3502,18.4566666667,16.9180666667,18.3404666667,29.1776,22.3174
776.92,19.3285333333,42.5024,26.7874,38.4106666667,26.4492666667,18.3719333333,18.3236,17.0435333334,18.1013333333,28.9082,22.4252666667
777.23,18.7851333333,42.4982,26.6129333333,38.364,26.0201333333,17.9916666666,18.0406666667,16.9777333333,17.9278666666,28.8268,22.2876
777.54,18.4516666667,41.9097333333,26.1685333333,37.4310666667,25.475,17.5676666667,17.7728,16.4689333333,17.5872666667,28.2344,21.5432666667
777.85,19.061,42.723,26.8347333333,38.1466,26.039,18.4434,18.6112666667,16.7136,18.2356,28.9400666667,21.8038666667
778.16,18.7124666666,42.2372,26.5523333333,37.6783333333,25.384,18.1456666667,18.4739333333,16.2416666667,17.912,28.5905333333,21.2428666666
778.47,18.3024666666,42.0084666667,26.3211333333,37.4044,25.1962,17.9078666667,18.4603333333,16.2792666667,18.3567333333,28.5663333334,21.2435333333
778.78,17.913,42.0820666666,26.2013333333,37.3124,25.1051333333,17.0870666667,18.2432666667,16.2212,18.2783333333,28.3382,20.9408666667
779.09,17.3241333333,41.9396,25.8440666667,37.1616666667,25.3313333333,16.7199333333,18.1315333333,16.0192666667,17.8928666667,28.1137333333,20.2792666667
779.40,16.4993333333,41.9202,25.2509333333,36.7311333333,24.8393333333,16.1647333333,17.7194666667,15.614,17.39,27.789,19.8198
779.71,16.5753333333,41.3992,25.0587333333,37.0765333333,24.4530666667,15.6984,17.4942,15.4267333333,17.3532,27.9614666667,19.9061333333
780.02,16.1141333333,41.1263333333,24.9158666667,36.6907333333,23.9338,15.4202666667,16.9788666667,14.7051333333,16.5999333333,27.4672,19.3220666667
780.33,16.8142666667,41.9016666667,25.5082,37.6066,24.765,15.5684,17.6066,15.0381333333,17.388,28.1967333333,19.4426
780.64,18.0456,42.367,26.3736666667,37.9804666667,25.7113333333,16.4929333333,18.3388666666,15.874,18.1542,29.5332,20.1358666667
780.95,17.6162666667,42.2891333333,26.0038666667,38.19,25.2353333333,15.6168,17.7778,15.3105333333,17.4993333333,29.7354,20.0222
781.26,18.6256666667,43.2196666667,27.1543333333,38.7476,26.1014666667,16.5086,18.9804,16.7526,18.3319333333,30.6621333333,21.0584
781.57,19.4623333333,44.2912666667,28.5210666667,39.8377333333,27.0363333333,17.3669333333,19.5854,17.5350666667,19.0755333333,31.6638666667,22.2802
781.88,19.5727333333,44.8253333333,29.2814,40.2136666667,27.3534,17.4430666667,19.7748666667,17.5988,18.9208666667,32.0635333334,22.378
782.19,21.0438666667,45.8018,30.0115333333,41.2457333333,28.4774666667,18.9329333333,21.338,18.8408666667,19.7116,33.7082,23.4370666667
782.50,20.9826,45.9253333333,30.0205333333,40.9356666667,27.8081333333,18.4349333333,20.4354,18.2288666667,19.0467333333,33.4334,23.2066
782.81,21.4038,46.3320666667,30.5197333333,41.7025333333,28.0166666667,18.6558666667,20.6332666667,18.3332666667,19.3548666667,33.7753333333,23.4169333333
783.12,20.9444,46.6788,30.5856666667,41.2879333333,28.0528666667,18.5708,20.5763333333,18.1046666666,19.1779333333,33.5603333333,22.7598
783.43,21.2941333333,47.0391333333,30.5128666667,42.0148666667,28.7118666667,19.2856666667,20.8364666667,18.8034666666,19.9572666667,34.1940666667,23.5835333334
783.74,20.6408,47.0363333333,30.3328,41.4108666667,28.1947333333,19.5009333333,20.5544666667,18.5275333333,19.0512,33.9187333333,23.2716
784.05,19.4612,46.3471333333,29.4673333333,40.8269333333,27.3809333333,18.8848,19.6868,17.6628666667,18.2268,32.8822,22.406
784.36,21.6682666667,47.8708,31.5020666667,42.4647333333,29.4324666667,21.3296,21.6870666667,19.6676666667,20.3824666667,34.2112,24.2898
784.67,21.3706,47.4968666667,30.9908,42.5804,29.4466666666,20.9330666667,21.4028666667,18.861,19.8778,34.1956,24.1764
784.98,21.5311333333,47.3110666667,30.7176666667,42.3093333333,29.6650666667,21.1292,21.5758666667,19.2154,20.3316666667,34.2136,24.4466
785.29,20.7264,46.7502666667,29.7203333333,41.3500666667,28.4988666667,20.7136,20.8871333333,18.4185333333,19.4538,33.4104666667,23.6324
785.60,19.3820666667,46.1396666667,29.2423333333,40.5982666667,27.4991333333,19.7724666667,19.6356666667,17.0015333333,18.4585333333,32.3057333333,23.1806
785.91,19.587,46.0988,29.4030666667,41.1938,27.8736,20.1162666667,19.7676666667,17.5154,18.8124666667,32.4234,23.1946
786.22,19.5571333333,46.1606666667,29.8229333333,40.9867333333,27.9822,20.4806,19.8734,17.7292666667,19.1397333333,32.4541333333,23.3966
786.53,19.7337333333,46.3386,30.294,41.0646666667,28.3007333333,20.7242666667,19.963,17.7964,19.3746666667,32.6834,23.5344666666
786.84,20.3643333333,47.4074,31.4135333333,41.6480666667,28.821,21.5000666667,21.0616666667,18.0741333333,20.1234666667,33.3395333333,24.179
787.14,19.3167333333,46.6604666667,30.4586,41.1511333333,28.2549333333,20.2277333333,20.2402666667,16.922,19.6921333333,32.7362,23.5887333333
787.45,19.6743333333,46.4072666667,30.1506,41.3019333333,28.1132666667,19.9457333333,20.3374,16.4076,19.4212666667,32.5014666667,23.5624666667
787.76,18.3497333333,46.1204666667,29.5530666667,40.8040666667,27.2968,18.6317333333,19.5139333333,15.2476,18.3678,32.1392,22.5022666667
788.07,16.8090666667,44.7686,28.0782666667,39.1755333333,25.504,17.1234666667,17.6571333333,13.9323333333,17.2183333334,30.2788666667,20.7235333333
788.38,16.3759333333,44.2936666667,27.7945333333,38.8487333333,24.8694,16.8106666667,17.4274,13.1983333333,16.8106,29.9149333333,19.9354
788.69,17.5497333333,45.4619333333,29.0176,40.3392,25.9240666667,17.4796,18.3392,14.3392,17.9006,31.1871333333,20.7309333333
789.00,18.1405333334,45.8958666667,28.8908,40.4884,25.9784,17.8171333333,18.3465333333,14.6983333333,18.4582666667,31.3328,20.7236
789.31,17.8795333333,46.1635333333,29.2602666667,40.4793333333,25.8160666667,17.9394,18.6462666667,14.3396,18.7062,31.4944666666,20.9165333333
789.62,17.8084,45.8953333333,28.9929333333,40.2999333333,25.5096,17.2390666667,18.5185333333,13.8721333334,18.5002,31.4783333333,20.7101333333
789.92,18.8983333333,46.3405333333,29.3567333333,40.9478,25.7247333333,17.6116,19.3352666667,14.4907333333,19.4090666667,32.1452,21.5881333333
790.23,17.5092666667,44.9119333333,28.2012,39.8239333333,24.2704666667,15.9183333333,17.8994,12.9559333333,18.1258,30.5535333333,20.1446
790.54,18.5932,46.0664666667,29.2933333333,40.5421333333,24.937,16.6375333333,18.8383333333,13.7077333333,18.7931333333,31.2294,20.6065333333
790.85,18.5133333333,46.54,29.6733333333,40.5333333333,25.0533333333,16.4666666666,18.3466666667,13.4266666667,18.8666666667,31.2066666667,20.8466666667
791.16,17.8606,45.7280666667,28.6404666667,39.8551333333,24.2029333333,15.8660666667,17.4050666667,12.7605333333,17.9847333333,29.8412666667,20.1173333333
791.47,18.8252,46.9074,30.3042666667,41.2031333333,25.3786,16.8860666667,18.5278666667,13.4748,18.8959333333,31.2314,21.5852666667
791.78,19.8326,48.3043333333,30.9971333333,42.2562666667,26.5065333333,17.8456666667,19.5560666667,14.6943333333,19.7597333333,32.0160666667,22.5692
792.08,18.735,47.1392666667,30.3453333333,41.1486666667,25.6488,17.6881333333,19.1056666667,13.8422,19.3312,30.7524666667,21.9192666667
792.39,18.0327333333,46.5792,30.7323333333,40.7650666667,25.6756666667,17.0128666667,18.6740666667,13.0710666667,18.652,29.9890666667,21.0636666667
792.70,17.3215333333,45.8836,29.7329333333,39.517,24.9835333333,16.1873333333,17.7754666667,12.2064,18.1193333333,29.1840666666,20.1902666667
793.01,16.5147333333,45.4208,28.7505333334,38.8357333333,24.5457333333,15.5579333333,17.2487333333,11.2643333333,17.4266666667,28.2832666667,19.4067333333
793.32,15.2892,45.0153333333,28.2115333333,38.3181333333,24.5586666667,15.3424,16.7274666667,10.0532666667,16.3776,27.5950666667,18.8738
793.62,14.9578,44.9501333333,27.6091333333,38.0230666667,24.4598,15.2874,16.3141333333,9.40226666668,15.862,27.1494666666,18.3372666667
793.93,14.4623333333,44.3393333334,26.5054,37.9492,23.4484666667,14.5006666667,15.4684,8.52526666666,15.1614,26.6052,17.8803333333
794.24,15.1340666667,45.1494,27.0038666666,38.7892666667,24.1302666667,15.6244666667,16.4060666667,9.73186666666,15.8085333333,27.5402666667,18.3140666667
794.55,17.3008666667,46.6666,28.997,40.6268,26.3496,17.9498666667,18.7980666667,11.9910666667,18.5178,29.8524,20.3983333333
794.86,18.6322666667,46.9601333333,29.1656666667,41.1314666667,27.1034666667,19.2052,19.7206666666,13.2402,19.3984666667,30.1826,21.4177333333
795.16,18.1680666667,46.7384,28.7213333333,41.0775333333,26.6881333334,18.6423333333,19.0444666666,12.5144,18.9868666667,29.7628,21.4655333333
795.47,18.5594,47.7030666667,28.5042666667,41.7274,26.9753333333,18.2800666667,18.5298666667,11.9881333333,18.8092666667,29.8272,21.9551333334
795.78,18.9272666667,47.6384666667,28.7760666667,41.6126666667,27.1129333333,19.1576666667,18.6897333333,13.247,19.5248666667,30.0288,23.1246666666
796.09,20.1266666666,48.4406666667,29.6305333333,42.8650666667,28.0606,20.542,20.0140666667,14.6354666667,20.4012666666,30.8200666667,24.1183333333
796.40,20.0,48.3826,29.768,43.1856666667,27.8129333333,20.6328666667,19.5640666667,14.7818666667,20.0069333333,30.8649333333,23.9592666666
796.70,19.8820666667,47.4722,28.7083333333,42.1945333333,26.4098,20.1389333333,18.9444,14.1042,18.9930666667,29.7779333333,23.1946666667
797.01,21.4656,48.2684666667,29.6387333333,42.9175333333,27.4641333333,21.2132666667,20.2998,15.6373333333,20.2180666666,30.8316666667,24.8125333333
797.32,21.2408666667,48.1152666667,29.8458,42.5686,27.5653333333,21.6164666667,20.3488666667,15.9892666667,20.3821333333,30.275,24.7754666667
797.63,20.962,47.6825333333,29.1626,42.0989333334,27.2317333333,21.4194666667,20.1076,15.4388666667,20.222,29.9091333333,24.4332666667
797.93,19.7208,46.8301333333,27.7017333334,40.2791333334,25.4613333333,20.0135333333,18.6108,13.7895333334,18.6176,28.1444,23.0848666667
798.24,18.3434666667,45.9205333333,26.6188,38.9458666667,24.3805333333,19.117,17.4744,12.4982,17.6659333333,26.6804,21.6016666667
798.55,17.6506666667,44.9234,26.0877333333,38.4679333333,23.4934666667,18.5358666667,17.0378,11.8966,17.065,25.8972666667,20.613
798.85,17.4830666667,44.2103333333,25.614,37.6854666667,23.3264666667,18.475,17.2874666667,11.4912,16.8826,25.776,20.054
799.16,16.903,44.5572666667,24.5502666666,37.7214,22.7724666667,17.6578,17.0723333333,9.96826666667,15.9153333333,24.9805333333,19.1322
799.47,16.6452666667,44.5416666667,24.2287333333,37.3702,22.5515333333,17.5266,16.7235333333,9.58780000001,15.8208,25.0463333333,19.2678666667
799.78,17.0931333333,44.8259333333,24.4208666667,37.4202,22.6369333334,18.0953333333,17.4554666667,9.67299999999,16.7235333333,24.7619333333,19.6092
800.08,17.3232666667,46.0679333333,25.5339333333,38.5858666667,23.6796666667,18.7806666667,17.8497333333,10.4112666667,18.1025333334,25.6638,20.3751333334
800.39,15.5384666667,44.7098,23.8700666667,37.5102,22.5922,17.5245333333,16.3126,9.10540000001,16.8673333333,24.2423333333,18.7294
800.70,15.8659333334,44.7596666667,23.8584,37.5716666667,23.1061333333,17.527,16.5884666667,9.08753333333,17.3109333334,24.5362,19.1284666666
801.00,16.1106,44.7928,24.0686666667,37.5887333333,23.1579333333,17.7378666667,16.5958,9.59319999999,17.6930666667,24.5166666667,19.343
801.31,16.3968666667,44.6522,24.1125333333,38.2213333333,23.4816666667,17.8639333333,16.5716,9.47159999999,17.6282666667,24.926,19.7263333333
801.62,16.7415333333,45.5018,24.6833333333,39.1106666667,23.7464666667,17.8119333333,16.5760666667,9.6262,17.9376666667,25.7064,20.3777333333
801.92,16.5580666667,45.3718666667,24.1896666667,38.1022,23.2328,17.2577333333,16.0112666667,8.7978,17.0486,24.8252666667,19.9114
802.23,16.321,45.8683333333,24.3209333333,38.5432,23.0617333333,16.9299333333,15.8106666667,9.03706666666,16.9712,24.395,20.0494666667
802.54,17.5902,45.8581333334,25.1287333333,38.5097333333,23.8208666667,18.1134,16.6152,10.7016,18.2560666667,25.446,20.8720666667
802.84,16.6829333333,45.2229333333,24.6796666667,38.2320666667,23.1792,17.3399333333,15.6124,10.0,17.494,24.2984,20.1054
803.15,16.8919333333,44.2433333333,25.1127333333,38.3494,23.8004,17.496,15.3460666667,10.3704,17.4478,24.4927333333,20.0564
803.46,17.0468666667,44.4741333333,25.5744666667,38.3172666667,24.0776666667,17.3301333333,15.3398666666,10.5420666667,17.4191333333,24.2799333334,20.2912
803.76,18.02,44.4232666667,26.3712666667,38.2994666667,23.992,17.7803333333,15.9120666667,11.026,17.8682666667,25.0538666667,21.2055333333
804.07,17.2071333333,43.7081333333,25.349,37.2307333334,22.6982,17.1914666667,14.9664666667,10.2563333333,16.8362,24.5286,19.9764
804.38,16.8019333333,43.6992666667,25.1869333333,37.3429333333,22.4502,16.961,14.6698,10.1829333333,16.4598666667,23.9936666667,20.0794666667
804.68,14.9671333333,43.0212,24.1788666667,36.4613333333,20.9850666667,15.9440666667,13.1936666667,8.27593333334,15.156,22.4301333333,18.6535333333
804.99,14.347,41.6626666667,23.0333333334,35.2798,20.1541333333,14.9635333333,12.8710666667,7.21013333333,13.9741333333,21.3869333333,17.5912666666
805.30,14.0142,41.1480666667,23.0641333333,34.9406,20.9342,15.4632,12.5257333333,7.62466666667,14.5763333333,21.9002,18.1076
805.60,15.0295333333,41.5385333333,23.8422,35.4556,21.5700666667,15.7237333333,13.1992,8.40253333333,15.3451333333,22.9744,18.2959333333
805.91,13.3906666667,40.5240666667,22.6944,34.8568,20.6469333333,14.5373333333,11.6461333333,6.66666666667,13.7102,21.7444666667,16.7648
806.21,13.9677333333,39.9437333333,22.5783333333,34.2892,20.8995333333,14.7309333333,11.8875333333,7.26913333333,14.0401333333,22.0160666667,16.8834666667
806.52,12.9996666667,39.9756666667,21.4896666667,34.0821333333,20.0650666667,14.0008666667,10.8750666667,6.83766666667,13.1542666667,21.5058666667,16.5404
806.83,12.4652,39.0500666667,20.4095333333,33.3906666667,19.9018666667,13.3742,10.5650666667,6.35546666667,12.5389333333,20.9664666667,15.8885333333
807.13,13.4486,40.2138,21.3974666667,34.739,21.2496,15.0842666667,11.8618,7.89973333334,14.0732666667,21.9894666667,16.7364666667
807.44,13.6440666667,40.6549333333,21.7548,35.4744666667,22.1075333333,15.3989333333,11.9562666667,8.27893333334,14.4248,22.1746666667,17.1286
807.74,12.532,38.8319333333,20.4518,33.7766666667,20.8354,14.1774,10.7417333333,6.72626666667,13.0775333333,21.3724666667,15.4816
808.05,13.5506,39.5572,21.3701333333,34.6281333333,22.4645333333,15.5639333333,12.0551333333,9.19793333333,14.6868,22.4311333333,16.6500666667
808.35,13.3419333333,39.809,21.0938,34.8176,22.7863333333,15.7641333333,11.033,9.22726666667,14.8785333333,22.6041333333,16.3803333333
808.66,14.3672,41.0249333333,21.934,36.016,23.1907333333,16.3012666667,11.9874666667,10.5704,15.9803333333,23.2798,16.738
808.97,14.0169333333,41.1604666667,22.2131333333,36.0325333333,23.5089333334,17.6788,12.0198,10.7781333333,16.1402666667,23.113,17.5617333333
809.27,15.0919333333,41.7048,23.2838666667,36.5814,23.9568666667,18.3042,13.154,12.1936666667,16.9492666667,24.0198666667,18.4834666667
809.58,14.8126666667,41.9474,23.1272666667,37.0318666667,23.4269333333,17.6685333333,12.5186666667,12.0318,16.7227333333,23.8201333333,18.221
809.88,14.7536666667,42.5314666667,23.4879333333,36.261,23.1692,17.7390666667,12.2609333333,12.1256,16.6666,23.8552,17.9419333334
810.19,15.6790666667,42.9294666667,24.5547333333,36.9148,23.2993333333,18.5401333333,12.9050666667,12.9634666667,17.3138666667,25.0218666667,18.4622666667
810.49,14.1360666667,42.5710666667,24.1668666667,35.5386,22.5508,16.4024,11.2906666667,11.1890666667,15.9756,24.1769333333,17.6017333333
810.80,14.5176,42.5012,24.4000666667,35.5488,22.6238666667,16.5696666667,11.5363333333,11.8531333333,16.4268,24.7474666667,18.0398
811.10,17.8422666667,45.7404666667,27.6540666667,38.4426666667,25.5167333333,19.3484666667,14.6666666667,15.318,19.1551333333,27.6133333333,20.9364
811.41,19.2028,46.9978,28.4576,38.8510666667,26.2008,19.1821333333,15.3727333333,15.7558666667,19.7410666667,28.882,21.1593333333
811.71,20.5273333333,47.7413333333,29.9403333333,39.7611333333,27.3532,20.1691333333,17.6717333333,18.1492666667,21.7612666667,30.2488,22.9452666667
812.02,21.1128,48.3208666667,29.9849333333,39.3684666667,27.2480666667,20.2906,18.2857333334,18.3758666666,21.9548666667,30.2858,23.3784666667
812.32,20.3252,47.3983333334,29.1058,38.0792,26.2093333333,18.689,17.2255333333,18.0996,20.9247333333,29.6544666667,21.9411333333
