wavelength,Back_IriJelf,Belly_IriJelf,Breast_IriJelf,Crissum_IriJelf,Crown_IriJelf,DorTail_IriJelf,Rump_IriJelf,Throat_IriJelf,WingTip_IriJelf
539.34,7.15066666667,10.1778666667,10.9782666667,8.19760000001,25.0916,5.9194,8.10332,4.3716,7.33193333333
539.69,7.12106666667,10.1936666666,10.969,8.21239999999,25.1812,5.91306666667,8.08673333333,4.3434,7.31966666667
540.03,7.08653333333,10.2174666667,10.9664,8.22446666667,25.2402666667,5.91293333334,8.07086,4.33293333333,7.31393333333
540.37,7.06286666667,10.2357333333,10.9765333333,8.24319999999,25.3205333333,5.91233333333,8.06956,4.32866666666,7.3144
540.72,7.04093333333,10.2602666667,10.9800666667,8.26133333334,25.3936,5.90786666667,8.06275333333,4.3252,7.31093333333
541.06,7.0084,10.2656666667,10.9666666667,8.25966666667,25.4312,5.88906666667,8.03994,4.30513333333,7.2986
541.40,6.98426666667,10.2760666667,10.9662666667,8.26673333333,25.4744666667,5.8804,8.02186,4.28946666667,7.28113333334
541.75,6.983,10.3029333333,10.9754,8.28159999999,25.5270666667,5.88753333333,8.00837333334,4.2878,7.2838
542.09,6.97053333333,10.3285333333,10.9814,8.30446666667,25.5798666667,5.88973333333,7.99986666667,4.29353333333,7.28233333333
542.43,6.96226666667,10.3498666667,11.0059333333,8.3248,25.6478666667,5.88686666667,7.99696,4.2936,7.28013333333
542.78,6.95633333334,10.3904666667,11.0226666667,8.35366666666,25.7345333333,5.89686666667,8.00134,4.29746666667,7.28873333333
543.12,6.95673333333,10.4194666667,11.0399333333,8.37666666666,25.806,5.90413333333,8.00099333333,4.29833333333,7.28666666667
543.46,6.96106666667,10.4654,11.0692,8.41233333333,25.8826,5.9042,8.00886,4.32013333333,7.2976
543.81,6.94786666666,10.492,11.0817333333,8.43486666667,25.9708,5.89206666667,7.9901,4.31093333333,7.29253333333
544.15,6.95246666667,10.5334,11.1093333333,8.47793333333,26.0388,5.9058,8.00278666667,4.3254,7.31113333333
544.49,6.96366666667,10.5880666667,11.1468,8.52366666666,26.1246,5.91893333333,8.00504666667,4.3386,7.3282
544.84,6.96826666667,10.6335333333,11.1777333333,8.56206666666,26.2183333333,5.93473333333,8.01474,4.35653333333,7.33666666667
545.18,6.97066666667,10.6788,11.2050666667,8.60720000001,26.3131333333,5.95046666667,8.03408,4.37513333333,7.36066666667
545.52,6.94333333333,10.7122666667,11.2272,8.63246666666,26.3880666666,5.94426666667,8.02875333333,4.38533333333,7.356
545.87,6.92446666667,10.7342,11.2377333333,8.63546666667,26.4453333334,5.93593333333,8.02361333333,4.37426666667,7.34746666667
546.21,6.9266,10.7854666666,11.2512,8.6802,26.5078666667,5.95653333333,8.03228,4.39486666667,7.36133333333
546.55,6.9068,10.8054666667,11.2656,8.70513333334,26.5486,5.95466666667,8.0231,4.39553333333,7.34926666666
546.90,6.908,10.8698666667,11.3,8.75160000001,26.6459333333,5.9838,8.04190666667,4.4228,7.38093333333
547.24,6.89533333333,10.8976,11.3148,8.76613333333,26.6766,6.00113333333,8.03926666666,4.42506666667,7.38833333333
547.58,6.93053333333,10.9696,11.3582,8.81939999999,26.7630666667,6.0394,8.07878,4.47,7.41533333333
547.92,6.91813333334,11.0048,11.3663333333,8.83826666667,26.8510666667,6.04046666667,8.06905333333,4.47353333333,7.41433333334
548.27,6.89826666667,11.0394666667,11.3712,8.84753333333,26.9171333333,6.03533333333,8.07206666667,4.47913333333,7.41933333333
548.61,6.9194,11.0926666667,11.4008666667,8.89266666667,26.9815333333,6.05593333333,8.08106666667,4.502,7.4504
548.95,6.874,11.1153333333,11.4001333333,8.88846666667,27.0086666667,6.03013333333,8.04832666667,4.47866666667,7.4332
549.29,6.86986666667,11.1712,11.4013333333,8.91766666667,27.1003333333,6.0416,8.05272,4.47173333333,7.44626666667
549.64,6.85833333333,11.2101333333,11.4210666667,8.96553333333,27.1582,6.0356,8.05424,4.47966666667,7.46086666667
549.98,6.7958,11.2006,11.3962666667,8.95026666667,27.1874666667,5.99106666667,8.00706,4.435,7.42473333334
550.32,6.78093333333,11.2293333333,11.4044,8.9754,27.2428,5.9816,8.0,4.42813333333,7.43026666667
550.66,6.7578,11.2488,11.414,8.994,27.269,5.96473333333,7.98264666667,4.41246666667,7.43006666667
551.01,6.75826666667,11.3065333333,11.4497333333,9.0412,27.3832,5.9772,8.00240666667,4.41093333333,7.45353333333
551.35,6.73513333333,11.316,11.4554,9.074,27.4232,5.97986666667,7.99284666667,4.4042,7.4588
551.69,6.696,11.3308,11.4566666667,9.08340000001,27.4424666667,5.953,7.96086,4.37746666667,7.42773333333
552.03,6.69233333334,11.3731333333,11.4942,9.14793333333,27.4583333333,5.98373333333,7.97279333333,4.4018,7.44813333334
552.38,6.6736,11.4108,11.5102666667,9.1702,27.5214666667,5.97926666667,7.96889333333,4.39773333333,7.4318
552.72,6.68106666666,11.4668,11.533,9.22113333334,27.5692666667,6.01366666667,7.98724,4.4272,7.45533333333
553.06,6.69966666667,11.5092666667,11.5815333334,9.26673333334,27.6235333333,6.0308,7.99909333333,4.4516,7.46893333333
553.40,6.70733333333,11.559,11.6034666667,9.30886666666,27.6956,6.05493333333,8.01134666667,4.4764,7.49253333333
553.74,6.74893333333,11.6504,11.6666666667,9.38106666667,27.7870666667,6.117,8.0555,4.52586666667,7.5426
554.09,6.7052,11.6577333333,11.6493333333,9.34886666667,27.7972,6.09586666667,8.02110666667,4.49473333334,7.51286666667
554.43,6.67113333333,11.6642666667,11.6211333333,9.35953333333,27.8134,6.07173333333,8.00117333333,4.4754,7.4818
554.77,6.63893333333,11.6842666667,11.6088,9.38013333333,27.8308666667,6.05646666667,7.98418666667,4.46606666667,7.4584
555.11,6.6258,11.718,11.6233333333,9.40339999999,27.8844666666,6.04773333333,7.98539333333,4.4666,7.447
555.45,6.6352,11.7619333333,11.6317333333,9.44266666666,27.9268,6.07673333333,7.9997,4.4858,7.46086666667
555.80,6.6138,11.7713333333,11.622,9.44033333333,28.0005333333,6.0506,7.97620666667,4.4552,7.44293333333
556.14,6.59233333333,11.7741333333,11.6194666666,9.45440000001,28.0485333333,6.04313333333,7.96720666667,4.44153333333,7.45746666667
556.48,6.62293333333,11.8292666667,11.6584,9.49446666667,28.1353333333,6.05346666667,7.98640666667,4.45426666667,7.46926666667
556.82,6.60413333334,11.8533333334,11.6672666666,9.52706666667,28.1834,6.04453333333,7.99466666667,4.4488,7.47753333333
557.16,6.6034,11.8916,11.6973333333,9.5526,28.2372,6.05566666667,7.98592,4.43946666667,7.4746
557.50,6.5792,11.9006,11.7008666667,9.55966666667,28.2751333333,6.03606666667,7.97569333333,4.42173333333,7.45846666667
557.85,6.64553333333,12.0043333333,11.7752666666,9.66880000001,28.3743333334,6.0956,8.03122666667,4.48093333333,7.52046666667
558.19,6.6556,12.0517333333,11.8171333333,9.71053333333,28.4400666667,6.12866666667,8.04649333333,4.51106666667,7.54833333333
558.53,6.6368,12.0722666667,11.8295333333,9.72586666667,28.4884,6.12,8.0253,4.517,7.5468
558.87,6.619,12.1014,11.8279333333,9.73880000001,28.5306,6.12073333333,7.99908666667,4.4984,7.54266666667
559.21,6.603,12.1478,11.8503333333,9.76933333333,28.6270666667,6.11166666667,7.99913333334,4.4978,7.54773333333
559.55,6.60966666667,12.1757333333,11.883,9.80539999999,28.6711333333,6.11946666667,8.01212666667,4.50746666667,7.55186666667
559.89,6.59186666667,12.2229333333,11.8919333333,9.84073333333,28.6997333333,6.11706666667,8.01214,4.51,7.54293333333
560.23,6.55873333333,12.2367333333,11.8978,9.86033333333,28.7216666667,6.1368,8.00570666667,4.5198,7.5548
560.58,6.54953333333,12.2879333333,11.9154666667,9.89680000001,28.7885333333,6.142,8.0056,4.52173333334,7.55906666667
560.92,6.53473333333,12.3174666667,11.9203333333,9.9256,28.8323333334,6.14633333333,7.99538,4.5148,7.55733333333
561.26,6.5506,12.3924666667,11.9502666667,9.96800000001,28.9134,6.16926666667,8.01100666667,4.54606666667,7.60233333333
561.60,6.50866666667,12.3973333333,11.9253333333,9.97626666667,28.9514,6.15046666666,7.97865333333,4.5282,7.59306666667
561.94,6.511,12.4440666667,11.9490666667,10.0198,29.0208,6.1628,7.98071333333,4.5306,7.61526666667
562.28,6.54726666667,12.5319333333,11.9840666667,10.0974666667,29.1138,6.21406666667,8.00892,4.56313333333,7.66226666667
562.62,6.5576,12.5897333334,12.02,10.1438,29.1564666667,6.22426666667,8.03884,4.5942,7.70086666667
562.96,6.54606666667,12.618,12.0449333333,10.1768,29.1759333334,6.2392,8.0333,4.60453333333,7.71613333333
563.30,6.5336,12.6716,12.0611333333,10.2148666667,29.2072666667,6.24346666667,8.01765333333,4.61573333333,7.73833333333
563.64,6.5078,12.6866,12.0622,10.2274666667,29.219,6.22973333333,7.98604666667,4.5994,7.71566666667
563.99,6.5044,12.7255333333,12.0617333333,10.2514,29.2381333333,6.21053333333,7.97426666667,4.5896,7.71306666667
564.33,6.4892,12.7381333333,12.0741333333,10.2734666667,29.2342,6.21646666667,7.96418666667,4.58973333333,7.71773333333
564.67,6.47773333333,12.7730666667,12.0930666667,10.2954666667,29.2705333333,6.2154,7.9752,4.602,7.73126666666
565.01,6.4458,12.7742666667,12.092,10.3325333333,29.2839333333,6.20326666667,7.9675,4.585,7.71106666667
565.35,6.434,12.7887333333,12.1148,10.3430666667,29.3234,6.19973333333,7.96049333333,4.578,7.7174
565.69,6.4278,12.8277333333,12.1246666667,10.3602,29.3679333333,6.1946,7.95109333333,4.5854,7.717
566.03,6.42826666667,12.8618666667,12.1546666667,10.3860666667,29.3964666667,6.19733333333,7.95399333333,4.6024,7.727
566.37,6.43213333333,12.8996,12.1691333333,10.4098666667,29.4460666667,6.21533333333,7.95876,4.60526666667,7.73733333333
566.71,6.43566666667,12.9418,12.1824666667,10.4356,29.4623333333,6.2218,7.96313333333,4.62173333333,7.74393333333
567.05,6.42986666667,12.9478666667,12.1754,10.4438666667,29.4907333333,6.2202,7.9557,4.60693333333,7.7358
567.39,6.43366666667,12.9984,12.1937333333,10.4706,29.5438,6.24513333333,7.97187333333,4.6242,7.76106666667
567.73,6.4264,13.0272666667,12.2272,10.4966666667,29.6146666667,6.2548,7.97622,4.63026666667,7.76366666667
568.07,6.418,13.0517333333,12.2178666667,10.5147333333,29.6637333333,6.24153333333,7.95919333333,4.6168,7.74946666667
568.41,6.3846,13.0364666666,12.1796666667,10.5272666667,29.6592666667,6.21033333333,7.92157333333,4.57586666667,7.7196
568.75,6.3644,13.0499333333,12.1714,10.5284,29.6774666667,6.19893333333,7.89212,4.55846666667,7.70206666667
569.09,6.36153333333,13.093,12.196,10.5683333333,29.7184,6.20326666667,7.89842666667,4.57353333333,7.71446666666
569.43,6.31886666667,13.0988,12.1821333334,10.583,29.7067333333,6.18806666667,7.88387333333,4.55293333333,7.692
569.77,6.324,13.1434,12.2129333333,10.6167333333,29.7598666666,6.20433333333,7.89778666667,4.56386666666,7.71333333333
570.11,6.2988,13.1574,12.2156666667,10.6418,29.7694666667,6.2008,7.88047333333,4.5578,7.70753333333
570.45,6.24993333333,13.1524666667,12.1883333333,10.6505333333,29.7997333333,6.1702,7.85512,4.5254,7.69026666667
570.79,6.23713333333,13.1857333334,12.1912,10.6776666667,29.8445333333,6.17233333333,7.86186666667,4.51606666667,7.68893333333
571.13,6.24226666667,13.2329333333,12.2141333333,10.7192666667,29.8914,6.18586666667,7.86808,4.52753333333,7.70646666667
571.47,6.21226666667,13.2498,12.2006,10.7318,29.907,6.16826666667,7.8425,4.50753333333,7.70273333333
571.81,6.2226,13.303,12.2291333333,10.7604,29.9396666667,6.20126666667,7.86873333333,4.53073333333,7.73053333333
572.15,6.22746666667,13.3683333333,12.2691333333,10.7992,30.0264,6.22346666667,7.88206666667,4.55333333333,7.75826666667
572.49,6.22826666667,13.4284666667,12.3046,10.8345333334,30.0714666667,6.23706666667,7.88530666667,4.56213333333,7.76886666667
572.83,6.22033333333,13.4628666666,12.3052,10.8661333333,30.1019333333,6.23526666666,7.88848666667,4.56366666667,7.74906666667
573.17,6.24286666667,13.5234,12.3356,10.9143333333,30.1544666666,6.26286666667,7.90861333333,4.59453333333,7.77966666667
573.51,6.2014,13.5164666667,12.3091333333,10.9036666667,30.1783333333,6.23073333333,7.87940666667,4.5638,7.73346666667
573.85,6.20006666667,13.5646666667,12.3186,10.927,30.237,6.2314,7.87354666667,4.57026666667,7.7366
574.19,6.2182,13.6093333334,12.34,10.964,30.2771333333,6.24726666667,7.87494,4.58246666667,7.74906666667
574.53,6.20513333333,13.6484,12.3468666667,10.9862,30.3015333333,6.24633333333,7.85928666667,4.597,7.7556
574.87,6.21246666667,13.6952,12.3942666667,11.0395333333,30.3674666667,6.25393333334,7.88544,4.62093333333,7.76726666667
575.21,6.21526666667,13.7338666666,12.4003333333,11.067,30.3920666667,6.26546666667,7.88588666667,4.62586666667,7.7656
575.55,6.175,13.7317333333,12.3851333333,11.0685333333,30.4142,6.234,7.84287333333,4.60573333333,7.7296
575.89,6.15513333333,13.7457333333,12.3784666667,11.0675333333,30.4166666667,6.22753333333,7.82445333333,4.58913333333,7.72533333333
576.22,6.1444,13.7483333333,12.3754,11.0827333333,30.4598,6.21666666667,7.81548,4.59146666667,7.7174
576.56,6.13233333333,13.7717333333,12.3827333333,11.097,30.4872,6.21953333333,7.80092666667,4.576,7.72186666666
576.90,6.14546666667,13.8068,12.4244,11.1325333333,30.5582666666,6.2418,7.80901333333,4.59386666667,7.74546666667
577.24,6.1506,13.8294,12.4366666666,11.1781333333,30.5833333333,6.25506666667,7.78923333333,4.60253333333,7.77186666667
577.58,6.14426666667,13.8526,12.4375333333,11.2137333333,30.6062,6.25766666667,7.80944,4.60926666667,7.78426666667
577.92,6.15026666667,13.9121333333,12.4733333333,11.2502666667,30.6615333333,6.28753333333,7.83022,4.61506666666,7.79933333333
578.26,6.14353333333,13.9544666667,12.4898,11.2776666667,30.7284666667,6.29646666667,7.82038,4.61333333333,7.8036
578.60,6.1344,13.9465333333,12.4651333333,11.2835333333,30.7224,6.2878,7.79564666667,4.58933333333,7.80446666667
578.94,6.15806666667,14.0046666667,12.4996,11.34,30.8307333333,6.31973333334,7.81537333333,4.62186666667,7.83486666667
579.28,6.1906,14.0938,12.5516666667,11.4146,30.9168666667,6.36026666667,7.8534,4.65573333334,7.88046666667
579.61,6.21386666667,14.1581333333,12.5875333333,11.4865333333,31.0015333333,6.3948,7.89356666667,4.68833333333,7.89386666667
579.95,6.258,14.2544666667,12.6476,11.5670666667,31.0921333333,6.44926666667,7.93858666666,4.73953333334,7.9618
580.29,6.28253333333,14.3305333333,12.7116666667,11.6314,31.1674,6.49886666667,7.96954666667,4.81053333333,8.0238
580.63,6.23733333333,14.3488666667,12.7048666667,11.6345333333,31.215,6.46566666666,7.93082,4.76106666667,7.99726666667
580.97,6.22793333333,14.3918,12.7113333333,11.6458,31.2272666667,6.46866666667,7.94968,4.75606666667,7.99673333333
581.31,6.19586666667,14.4075333333,12.7393333334,11.6368,31.2559333333,6.46753333333,7.92299333333,4.7424,7.97106666667
581.65,6.19313333333,14.4497333333,12.7556,11.6526,31.2857333333,6.47173333333,7.9182,4.74706666667,7.9862
581.98,6.16566666667,14.4525333333,12.7382666667,11.6565333333,31.2737333333,6.44906666667,7.90824,4.732,7.9718
582.32,6.12426666667,14.497,12.7355333333,11.6535333333,31.3357333333,6.43606666667,7.88151333333,4.7112,7.93833333333
582.66,6.069,14.4974666667,12.7192666667,11.6384666667,31.297,6.39366666667,7.86096,4.6732,7.9072
583.00,6.05553333333,14.4897333333,12.7212,11.6412,31.3194,6.37686666667,7.84501333333,4.67513333333,7.914
583.34,6.06453333333,14.529,12.7428666667,11.6533333333,31.346,6.3968,7.83640666667,4.69726666667,7.93293333333
583.68,6.09413333333,14.5797333333,12.7672666667,11.6903333333,31.4072,6.45186666667,7.86938666667,4.7324,7.96486666667
584.01,6.10733333333,14.6312666667,12.7522666667,11.7105333333,31.4475333333,6.45693333333,7.87821333333,4.72286666667,7.97273333333
584.35,6.12913333333,14.6722,12.7648666667,11.7626,31.4637333333,6.47546666667,7.90499333333,4.75446666667,7.98593333333
584.69,6.10053333333,14.7004666667,12.7680666667,11.7818666667,31.5070666666,6.4682,7.90091333333,4.75473333333,7.9776
585.03,6.1018,14.7302,12.7486,11.8059333333,31.5617333333,6.46686666667,7.88822,4.763,7.9988
585.37,6.05093333334,14.7148,12.7294666667,11.8094,31.6113333333,6.43913333333,7.85296666667,4.7336,7.96606666667
585.70,6.06913333333,14.7750666666,12.7671333333,11.8615333333,31.6893333333,6.4772,7.87072,4.74913333333,7.98226666666
586.04,6.08386666667,14.8186,12.7762666667,11.9213333334,31.7040666667,6.5028,7.89266,4.7752,8.02286666667
586.38,6.10306666667,14.8552666667,12.8073333333,11.984,31.7710666667,6.5256,7.90852,4.78826666667,8.05386666667
586.72,6.088,14.9107333333,12.8390666667,12.0230666667,31.7964666667,6.54213333333,7.91832,4.77693333334,8.06873333333
587.06,6.04093333333,14.9056666667,12.7937333333,12.0095333333,31.8058666667,6.48906666667,7.86338,4.74653333333,8.0388
587.39,5.9392,14.8503333334,12.7299333333,11.9642666667,31.7516666667,6.393,7.76791333333,4.65446666667,7.95546666667
587.73,5.90233333333,14.8494666667,12.7302,11.9788,31.7742,6.387,7.74148,4.63093333333,7.9312
588.07,5.8622,14.8566666667,12.6997333333,11.9563333333,31.7605333333,6.36746666667,7.69672666667,4.59846666667,7.9084
588.41,5.8664,14.8979333334,12.7050666667,11.9886,31.7798,6.3926,7.69518666667,4.601,7.92933333333
588.74,5.92766666667,14.9804666667,12.7776,12.0883333333,31.8715333333,6.42913333333,7.74421333333,4.64946666667,7.97546666667
589.08,5.92233333333,14.9907333333,12.7696666667,12.1138666667,31.8535333333,6.40926666667,7.71764,4.63086666667,7.98
589.42,5.95333333333,15.0297333333,12.8184,12.1656666667,31.9075333333,6.44466666667,7.73909333333,4.66553333333,8.02033333333
589.76,5.93,15.0424666667,12.812,12.1444666667,31.9331333333,6.43833333333,7.70424666667,4.63453333333,8.0058
590.09,5.95246666667,15.102,12.8607333333,12.1859333333,31.9762666667,6.46713333333,7.72414666667,4.663,8.02633333333
590.43,5.97573333333,15.1534666667,12.8641333333,12.233,32.0387333333,6.4842,7.73736,4.69206666667,8.0474
590.77,6.00073333333,15.2078,12.9006666667,12.2983333333,32.1072,6.5224,7.77836,4.70533333333,8.0736
591.11,5.98966666667,15.2319333334,12.9035333333,12.3196666667,32.1118,6.52313333333,7.78082,4.69966666667,8.05946666667
591.44,5.99946666667,15.2838666666,12.9090666667,12.3502666667,32.1366,6.5284,7.77500666667,4.717,8.07013333333
591.78,6.03526666667,15.3875333333,12.9996,12.4541333333,32.2684666667,6.5876,7.84909333333,4.77453333333,8.13346666667
592.12,6.0296,15.4239333333,13.022,12.4984,32.3016666667,6.5612,7.84086,4.76286666667,8.1132
592.46,5.97346666667,15.4402,13.0126,12.5033333333,32.2622,6.5554,7.80729333333,4.72873333333,8.09973333333
592.79,5.98326666667,15.4635333333,13.0236,12.517,32.2725333333,6.57926666667,7.83011333333,4.759,8.09446666667
593.13,5.95573333333,15.4916,13.0087333333,12.5312666667,32.2842666667,6.56713333333,7.82412666667,4.75446666667,8.09586666667
593.47,5.93813333333,15.5429333333,13.034,12.5830666667,32.3244,6.559,7.82280666667,4.77666666667,8.109
593.80,5.904,15.5607333333,13.0134666667,12.5876,32.3497333333,6.5564,7.81523333333,4.75813333333,8.0924
594.14,5.86286666667,15.567,12.9882,12.568,32.3158,6.52293333333,7.76478,4.70553333333,8.04293333333
594.48,5.88373333333,15.6310666667,13.0519333333,12.6346,32.3672,6.55826666667,7.78448666666,4.7388,8.07313333333
594.81,5.92786666667,15.7338666667,13.1171333333,12.7253333333,32.4514,6.62313333334,7.82060666667,4.7926,8.13806666667
595.15,5.91993333333,15.773,13.1449333333,12.7675333333,32.4808,6.63706666667,7.83136666667,4.7924,8.156
595.49,5.93866666667,15.7922666667,13.1286,12.7836,32.4708,6.63546666667,7.81147333333,4.79853333333,8.1534
595.82,5.94733333333,15.8399333333,13.1484666667,12.8098,32.5537333333,6.66306666667,7.83097333333,4.82633333334,8.17719999999
596.16,5.91746666667,15.8488,13.1230666667,12.7976666667,32.5602,6.63813333333,7.80657333333,4.80273333333,8.14306666667
596.50,5.95973333333,15.965,13.195,12.8947333333,32.669,6.6824,7.8557,4.8454,8.20366666667
596.83,5.95666666666,15.9986,13.2128,12.924,32.701,6.6752,7.86079333333,4.84753333333,8.19693333334
597.17,5.9902,16.0248,13.2368666667,12.9600666667,32.7586,6.70413333333,7.88664,4.86206666667,8.21380000001
597.51,5.98146666667,16.0366666667,13.2208,12.9749333333,32.7368,6.69646666667,7.86378,4.85033333333,8.20973333334
597.84,6.0084,16.0996666667,13.2437333333,13.041,32.8088666667,6.7366,7.90421333334,4.8904,8.25486666667
598.18,5.99733333333,16.1047333334,13.2568666666,13.041,32.8152666667,6.7148,7.89826666667,4.88593333333,8.26926666666
598.52,6.01986666667,16.1709333333,13.2901333333,13.0679333333,32.8752,6.72993333333,7.9227,4.89906666667,8.3102
598.85,5.99066666667,16.1622,13.2735333333,13.0508,32.9254666667,6.67466666667,7.89395333334,4.85673333333,8.28673333333
599.19,5.9424,16.1536,13.2271333334,13.0251333333,32.9438666667,6.62886666667,7.85238,4.8052,8.24993333333
599.53,5.92806666667,16.1803333333,13.2219333333,13.0296666667,32.914,6.61733333333,7.81506,4.78066666666,8.25033333333
599.86,5.95326666667,16.2534,13.2639333333,13.1008,33.0257333333,6.6504,7.83874666667,4.79046666667,8.29513333333
600.20,5.91473333333,16.2316666667,13.2228666667,13.0744,32.9831333333,6.60453333333,7.78259333334,4.74666666667,8.25853333334
600.53,5.92906666667,16.2956,13.242,13.1153333333,33.0060666667,6.628,7.79209333333,4.74513333333,8.28833333334
600.87,5.92366666667,16.3829333333,13.2744,13.1791333333,33.0504666667,6.65506666667,7.80054,4.772,8.32153333334
601.21,5.9538,16.4791333333,13.3500666667,13.2511333333,33.1305333333,6.70106666667,7.83569333333,4.826,8.36826666667
601.54,5.97333333333,16.5366,13.4102666666,13.3096666667,33.1944,6.73126666667,7.86302,4.86533333334,8.41586666667
601.88,5.97106666667,16.5925333333,13.4112,13.3562666667,33.2277333333,6.75626666667,7.8623,4.89333333333,8.42793333333
602.21,5.95,16.6063333334,13.3914666667,13.3752,33.214,6.75033333333,7.85137333333,4.89226666667,8.41320000001
602.55,5.94586666667,16.6646,13.4092666667,13.4230666667,33.2438,6.77953333333,7.86370666667,4.91166666667,8.423
602.88,5.95273333333,16.6970666667,13.4473333333,13.4655333333,33.2735333333,6.8052,7.88532,4.93873333333,8.46653333333
603.22,5.95193333333,16.7010666667,13.4331333333,13.4955333333,33.3204666667,6.80786666667,7.89372,4.9332,8.46546666667
603.56,5.96566666667,16.7308,13.4544,13.5397333333,33.3291333333,6.82813333333,7.91704,4.97086666667,8.475
603.89,6.01173333333,16.8220666667,13.5106666667,13.5982,33.4206666667,6.90166666667,7.98399333333,5.03493333333,8.53640000001
604.23,6.00873333334,16.8606,13.5184666667,13.6336,33.4656666666,6.9148,7.96875333333,5.04206666667,8.53333333334
604.56,6.0036,16.8616666667,13.5288,13.6262,33.4655333333,6.91266666667,7.95798,5.01673333333,8.52266666668
604.90,6.01326666667,16.8824,13.5377333333,13.6492666666,33.508,6.91786666667,7.96915333333,5.02706666667,8.53806666666
605.23,5.9636,16.8702666667,13.5002,13.6233333333,33.4984666667,6.8698,7.91786,4.97406666667,8.49619999999
605.57,5.96493333333,16.9046666667,13.5002666667,13.6507333334,33.5268,6.87333333334,7.93415333333,4.9614,8.49620000001
605.90,5.92706666667,16.8824666667,13.4673333333,13.6294666667,33.5497333333,6.82373333333,7.88566666667,4.9316,8.46053333332
606.24,5.92286666667,16.8852,13.4776666667,13.6617333333,33.5625333333,6.8276,7.8764,4.94346666667,8.46486666666
606.58,5.91593333333,16.927,13.4745333333,13.6964666666,33.5824,6.82046666667,7.8746,4.93026666667,8.44219999999
606.91,5.92,16.9912666667,13.5162,13.7489333333,33.6319333333,6.84266666667,7.8846,4.95313333333,8.47060000001
607.25,5.908,17.0051333334,13.5044,13.746,33.6447333333,6.81753333333,7.85008666667,4.92593333333,8.46700000001
607.58,5.82333333333,16.9710666667,13.4563333333,13.7199333333,33.6027333333,6.76293333333,7.76966666667,4.85813333333,8.40326666667
607.92,5.84133333333,17.0137333333,13.4929333333,13.7454,33.6395333333,6.80166666667,7.81012,4.89933333333,8.45553333332
608.25,5.84933333333,17.0274,13.4766666667,13.7794,33.6724,6.80526666667,7.81950666667,4.91106666667,8.45446666666
608.59,5.82253333333,17.0297333333,13.4569333333,13.773,33.7086666667,6.7938,7.78438,4.88846666667,8.44806666667
608.92,5.84006666667,17.0505333333,13.4385333333,13.7883333333,33.7187333333,6.8348,7.80213333333,4.91573333333,8.45886666667
609.26,5.83266666667,17.0788,13.4425333333,13.8094666667,33.746,6.84553333333,7.78485333333,4.92286666667,8.44946666667
609.59,5.8336,17.1032,13.4544,13.818,33.7847333333,6.86706666667,7.78636,4.92106666667,8.45766666667
609.93,5.82366666667,17.1335333333,13.4363333333,13.8142666667,33.8029333333,6.87026666667,7.77591333333,4.90026666667,8.45913333334
610.26,5.7952,17.0972,13.4124,13.7762666667,33.7997333333,6.84626666667,7.72720666667,4.881,8.44433333334
610.60,5.82126666667,17.1551333333,13.4587333333,13.8226,33.9018666667,6.87926666667,7.76144666667,4.91626666667,8.48866666667
610.93,5.795,17.1742,13.4548666667,13.8352666667,33.9336,6.87606666667,7.75496666667,4.9158,8.48046666667
611.27,5.82766666667,17.2166666667,13.5042,13.8804666667,34.002,6.90113333333,7.79686,4.95886666667,8.52893333334
611.60,5.757,17.1666,13.4512,13.8452,33.9940666666,6.82353333333,7.73517333333,4.8776,8.45460000001
611.93,5.70613333333,17.1854,13.4315333333,13.8409333333,34.0143333333,6.79993333333,7.69571333333,4.861,8.44719999999
612.27,5.7008,17.2055333333,13.4385333333,13.8647333334,34.0468666667,6.79433333333,7.69264,4.86773333333,8.43453333333
612.60,5.71813333333,17.2485333333,13.4748666667,13.905,34.1035333333,6.78226666667,7.6828,4.87046666667,8.45006666667
612.94,5.704,17.2657333333,13.4861333333,13.8880666667,34.1298,6.76193333333,7.66259333333,4.84786666667,8.45033333333
613.27,5.66866666667,17.2384,13.4550666667,13.9034666667,34.0954,6.71733333333,7.63586,4.81066666667,8.39700000001
613.61,5.702,17.2938666667,13.5036,13.9630666666,34.1418,6.7712,7.66782666667,4.85126666667,8.44119999999
613.94,5.7564,17.4305333333,13.596,14.1021333333,34.2682,6.86253333333,7.77086666667,4.95033333333,8.53
614.28,5.75246666667,17.4437333333,13.5682,14.1176666667,34.2194,6.86233333334,7.76066,4.95126666667,8.5156
614.61,5.7928,17.4901333333,13.5946,14.1553333333,34.2448666667,6.89373333333,7.79312666667,4.98746666667,8.57339999999
614.94,5.77293333333,17.4991333333,13.5537333333,14.1568,34.2591333333,6.88193333333,7.75084666667,4.95786666667,8.53946666668
615.28,5.75373333333,17.5330666667,13.5484,14.1765333333,34.2633333333,6.87366666667,7.70783333333,4.95486666667,8.5356
615.61,5.81573333333,17.6068666667,13.6315333333,14.2658666667,34.3454666667,6.92013333333,7.76517333333,5.018,8.59413333335
615.95,5.84206666667,17.6909333333,13.6645333333,14.3367333333,34.3796,6.95566666667,7.80558,5.055,8.64126666668
616.28,5.78646666667,17.7030666667,13.6636,14.3426666667,34.3946666667,6.93126666667,7.78822,5.0308,8.62566666667
616.61,5.75946666667,17.7125333333,13.6568666667,14.3743333333,34.4281333333,6.93786666667,7.77663333333,5.0106,8.61099999999
