wavelength,Back_ThlPecm,Belly_ThlPecm,Breast_ThlPecm,Crissum_ThlPecm,Crown_ThlPecm,DorTail_ThlPecm,Patch10_ThlPecm,Rump_ThlPecm,Throat_ThlPecm,WingTip_ThlPecm
711.24,14.3764444444,53.3912222222,43.6044444445,42.4993333333,27.6643333333,19.1696666667,32.6827777778,17.3234444445,48.4082222222,17.2666666667
711.56,14.2215555556,53.2268888889,43.4124444444,42.301,27.6801111111,19.0362222222,32.6231111111,17.1658888889,48.2042222222,17.1426666667
711.88,14.3144444445,53.2571111111,43.445,42.2464444444,27.7221111111,19.0251111111,32.586,17.2448888889,48.286,17.2283333333
712.20,14.2384444445,53.179,43.5401111111,42.2193333333,27.7178888889,18.9812222222,32.633,17.2481111111,48.3501111111,17.1598888889
712.52,14.2763333333,53.0148888889,43.5802222222,42.1792222222,27.6145555556,18.9664444444,32.5067777778,17.1683333333,48.3016666667,17.0631111111
712.84,14.3322222222,52.8912222222,43.4757777778,42.0322222222,27.5486666667,18.9506666667,32.5978888889,17.1584444444,48.1783333333,17.0681111111
713.16,14.3092222222,52.8637777778,43.5542222222,42.014,27.5763333334,19.0073333333,32.7172222222,17.0916666667,48.2057777778,17.0178888889
713.48,14.1906666667,52.5875555556,43.5784444444,41.8715555556,27.5213333333,18.9115555556,32.6187777778,16.9441111111,47.9863333333,16.9272222222
713.80,14.1851111111,52.5405555555,43.6448888889,41.9427777778,27.5684444444,18.8662222222,32.7337777778,16.8571111111,48.0401111111,16.9664444445
714.12,14.0915555555,52.4035555556,43.4475555555,41.7593333334,27.519,18.867,32.7363333333,16.8646666667,47.9588888889,17.0133333333
714.44,14.2012222222,52.5493333333,43.6582222222,42.0692222222,27.679,18.998,32.8993333334,17.0146666667,48.0776666667,17.0105555555
714.76,14.314,52.8352222222,44.0418888889,42.2552222222,27.8041111111,19.171,33.1164444445,17.0133333333,48.4691111111,17.0174444445
715.08,14.3492222222,53.1041111111,44.317,42.4606666667,27.9158888889,19.1563333333,33.2143333333,17.1066666667,48.8305555556,17.0725555555
715.40,14.2908888889,53.1197777778,44.3672222222,42.4782222222,27.9451111111,19.1795555556,33.301,16.9902222222,48.9064444444,17.0204444445
715.72,14.312,53.3436666667,44.4183333333,42.4945555556,27.981,19.2182222222,33.2488888889,17.039,48.8853333334,17.132
716.04,14.3305555556,53.5212222222,44.5036666667,42.5614444444,28.0422222222,19.2464444444,33.4013333333,17.0891111111,48.906,17.1966666666
716.36,14.0831111111,53.3254444444,44.38,42.2564444445,27.8222222222,19.0723333333,33.029,16.8598888889,48.6916666667,17.0021111111
716.68,13.9571111111,53.1544444444,44.223,42.1358888889,27.7426666667,18.9264444444,32.929,16.8257777778,48.6344444444,16.977
717.00,13.8188888889,53.2254444444,43.9972222222,42.1628888889,27.6562222222,18.7963333333,32.8583333333,16.7303333333,48.66,16.9897777778
717.32,14.0322222222,53.4635555556,44.1838888889,42.3548888889,27.8012222222,18.9812222222,33.1013333333,17.0411111111,48.8676666667,17.1643333333
717.64,14.1222222222,53.5025555556,44.335,42.3063333333,27.7972222222,18.924,33.1923333333,17.0777777778,48.7277777778,17.1387777778
717.96,13.9288888889,53.4028888889,44.122,42.1916666667,27.7028888889,18.6593333333,33.1083333333,16.9392222222,48.6223333333,17.0494444444
718.28,13.6408888889,53.2315555555,43.7992222222,42.01,27.4951111111,18.4174444444,32.7524444445,16.7078888889,48.3341111111,16.88
718.60,13.4362222222,52.8021111111,43.4933333333,41.6095555556,27.1088888889,18.176,32.5476666667,16.471,47.9808888889,16.613
718.92,13.2362222222,52.8937777778,43.5112222222,41.7718888889,27.171,18.0608888889,32.546,16.397,48.0905555556,16.5184444444
719.24,13.1791111111,52.6833333333,43.5107777778,41.6852222222,27.1072222222,18.0036666667,32.5182222222,16.3017777778,48.0738888889,16.3238888889
719.56,13.4022222222,52.7595555556,43.6506666667,41.9794444444,27.3375555555,18.1585555556,32.764,16.4591111111,48.3031111111,16.4591111111
719.88,13.6075555556,52.8113333333,43.598,42.253,27.4941111111,18.1612222222,32.9657777778,16.5825555556,48.3458888889,16.5284444445
720.20,13.6913333333,52.9611111111,43.7253333333,42.2864444444,27.5696666667,18.2154444444,32.9083333334,16.6727777778,48.3273333333,16.615
720.52,13.8881111111,53.0858888889,44.0083333333,42.4108888889,27.706,18.4032222222,33.1577777778,16.8758888889,48.4648888889,16.6563333333
720.84,13.6493333333,52.7814444444,43.5452222222,42.0477777778,27.3872222222,18.1953333333,32.8468888889,16.5061111111,48.1235555555,16.3941111111
721.16,13.4642222222,52.7778888889,43.5383333333,42.2107777778,27.374,18.0063333334,32.7023333333,16.269,48.4063333334,16.3197777778
721.48,13.5763333333,52.7146666667,43.5967777778,42.1565555556,27.5011111111,18.2088888889,32.8615555556,16.4172222222,48.3675555555,16.3962222222
721.79,13.8423333333,52.5178888889,43.6722222222,42.185,27.6755555555,18.3793333333,32.9907777778,16.7026666667,48.4316666667,16.5373333333
722.11,13.907,52.4766666667,43.6228888889,42.0848888889,27.823,18.4754444444,32.9512222222,16.6817777778,48.2906666667,16.6154444445
722.43,13.6372222222,52.092,43.2747777778,41.6108888889,27.6331111111,18.228,32.7184444444,16.546,47.7663333333,16.501
722.75,13.5711111111,52.0177777778,43.1584444444,41.577,27.707,18.2498888889,32.8896666667,16.5504444444,47.7496666667,16.4961111111
723.07,13.3017777778,51.864,43.0253333333,41.2852222222,27.5387777778,18.0253333333,32.7736666667,16.3913333333,47.5005555556,16.3004444444
723.39,13.3584444445,52.1068888889,43.4016666667,41.3892222222,27.787,18.2917777778,33.0804444444,16.5143333333,47.9234444444,16.3404444444
723.71,13.4361111111,52.178,43.4256666667,41.5137777778,27.9031111111,18.3737777778,33.1956666667,16.5321111111,47.9931111111,16.3915555555
724.03,13.3542222222,52.2997777778,43.4254444444,41.412,27.9965555556,18.3297777778,33.064,16.497,47.8963333333,16.3652222222
724.35,13.3917777778,52.4114444444,43.7743333333,41.46,28.102,18.3003333333,33.115,16.6157777778,48.0036666667,16.4928888889
724.67,13.6796666667,52.6296666667,43.9344444445,41.7294444445,28.4253333333,18.6244444445,33.419,16.8773333333,47.9842222222,16.6851111111
724.98,13.727,52.7777777778,44.1298888889,41.8926666666,28.4127777778,18.721,33.5256666667,16.9076666667,48.1287777778,16.7704444444
725.30,13.7241111111,52.806,44.2167777778,41.9587777778,28.5137777778,18.9777777778,33.6457777778,17.0263333333,48.0592222222,16.8927777778
725.62,13.8458888889,53.0716666667,44.4263333333,42.3473333333,28.6797777778,19.1702222222,33.8256666667,17.1907777778,48.1764444445,16.9402222222
725.94,14.2706666667,53.3661111111,44.8098888889,42.6535555556,28.9098888889,19.4728888889,33.9892222222,17.3945555556,48.4786666667,17.2296666667
726.26,14.1871111111,53.1498888889,44.7498888889,42.638,28.7923333333,19.4102222222,33.7724444445,17.3665555555,48.3923333334,17.3695555556
726.58,14.1263333333,53.0933333333,44.7297777778,42.6175555555,28.7943333333,19.4804444444,33.6098888889,17.3386666667,48.2834444445,17.4477777778
726.90,14.3635555556,53.2266666667,44.8275555555,42.7978888889,29.0614444444,19.7423333333,33.7632222222,17.538,48.3012222222,17.7963333333
727.21,14.3498888889,52.9284444445,44.6511111111,42.5667777778,28.9318888889,19.779,33.6952222222,17.4504444445,48.2168888889,17.7776666666
727.53,14.5917777778,52.7047777778,44.6402222222,42.7197777778,28.9675555556,19.8848888889,33.6651111111,17.522,48.2966666667,17.9616666667
727.85,14.4735555556,52.4427777778,44.4696666667,42.6917777778,28.8687777778,19.858,33.5858888889,17.435,48.194,17.9146666667
728.17,14.4035555555,52.5956666667,44.4361111111,42.6795555555,28.8988888889,19.8122222222,33.6207777778,17.5168888889,48.2588888889,17.8828888889
728.49,14.5072222222,52.7272222222,44.475,42.7185555556,29.1615555555,19.9284444444,33.7102222222,17.646,48.2314444444,17.9671111111
728.80,14.4177777778,52.8728888889,44.5414444445,42.6595555556,28.8934444444,19.6307777778,33.6853333333,17.444,48.1305555555,17.9071111111
729.12,14.6718888889,53.1087777778,44.7983333333,42.7994444445,29.0396666666,19.842,33.8778888889,17.6078888889,48.514,18.2106666667
729.44,14.6578888889,53.0746666667,44.7034444444,42.704,29.0043333333,19.8541111111,33.9335555555,17.5987777778,48.4703333334,18.2264444444
729.76,14.7375555555,53.2114444445,44.7561111111,42.6988888889,29.0836666667,19.8314444444,33.9371111111,17.6001111111,48.4624444444,18.0385555555
730.08,14.8165555556,53.12,44.8312222222,42.7055555555,29.1148888889,19.8661111111,33.9835555555,17.6717777778,48.4214444445,17.9381111111
730.39,14.5543333333,52.8333333333,44.7184444445,42.35,28.7823333333,19.552,33.6073333333,17.3285555556,48.1317777778,17.6138888889
730.71,14.5173333333,53.0584444444,44.8881111111,42.5167777778,28.8866666667,19.539,33.7304444445,17.4252222222,48.1874444444,17.6524444444
731.03,14.5437777778,53.445,45.0848888889,42.6897777778,29.0737777778,19.6765555556,33.9628888889,17.5742222222,48.4135555556,17.7301111111
731.35,14.4833333333,53.5422222222,45.2334444445,42.7734444444,29.1748888889,19.5841111111,34.0345555556,17.4584444445,48.4823333334,17.7351111111
731.67,14.3973333333,53.5298888889,45.4628888889,42.7657777778,29.2158888889,19.5385555556,34.0214444445,17.3451111111,48.7407777778,17.7085555556
731.98,14.1642222222,53.4247777778,45.196,42.5805555555,29.0112222222,19.3177777778,33.8535555556,17.1566666666,48.7637777778,17.5861111111
732.30,14.3902222222,53.5011111111,45.3323333333,42.6904444444,29.296,19.5582222222,33.9621111111,17.3324444444,49.116,17.6223333333
732.62,14.2956666667,53.2756666667,45.2246666667,42.5658888889,29.2247777778,19.5467777778,33.9696666667,17.3085555556,48.943,17.433
732.94,14.3934444444,53.225,45.3071111111,42.8675555556,29.3253333333,19.6517777778,33.9808888889,17.3295555555,49.0022222222,17.405
733.25,14.6095555556,53.5831111111,45.5266666667,43.249,29.5354444445,19.9363333333,34.2516666667,17.4381111111,49.3387777778,17.7037777778
733.57,14.5875555555,53.7411111111,45.5084444445,43.369,29.5032222222,19.8296666667,34.2507777778,17.3395555556,49.5773333333,17.7162222222
733.89,14.5812222222,53.7303333333,45.3076666667,43.3924444444,29.5463333333,19.8098888889,34.1877777778,17.4615555556,49.4551111111,17.7203333333
734.21,14.5811111111,53.7363333333,45.3497777778,43.415,29.5528888889,19.8703333333,34.215,17.4741111111,49.4791111111,17.7582222222
734.52,14.3554444444,53.3256666667,45.1878888889,43.1983333333,29.3365555555,19.7333333333,34.0043333333,17.2474444444,49.3017777778,17.5604444444
734.84,14.4261111111,53.3577777778,44.9862222222,43.0762222222,29.4581111111,19.908,34.0344444444,17.3861111111,49.4153333333,17.5268888889
735.16,14.4886666667,53.1744444444,44.7952222222,42.9822222222,29.3657777778,19.9838888889,33.9014444444,17.3014444445,49.1975555556,17.5561111111
735.48,14.479,53.0843333333,44.8784444445,42.9457777778,29.2874444445,19.8777777778,33.8337777778,17.1435555555,49.0163333333,17.3841111111
735.79,14.2505555556,53.1025555555,44.7732222222,42.8552222222,29.2461111111,19.708,33.7684444444,17.071,48.6865555555,17.3451111111
736.11,13.9651111111,53.1804444444,44.7495555556,42.8862222222,29.0357777778,19.5061111111,33.5793333333,16.875,48.732,17.1667777778
736.43,13.8193333333,53.2943333333,44.5701111111,42.7921111111,28.8305555556,19.5274444444,33.7306666667,16.9348888889,48.6823333333,17.3287777778
736.74,13.8888888889,53.1632222222,44.6671111111,42.7797777778,29.0505555556,19.614,33.8584444444,17.1783333333,48.8204444445,17.4242222222
737.06,13.9661111111,53.0626666667,44.7137777778,42.6463333333,29.0823333333,19.8525555555,33.9913333333,17.3697777778,48.6723333333,17.5491111111
737.38,13.8921111111,52.9012222222,44.5944444444,42.6171111111,29.055,19.7578888889,34.047,17.1868888889,48.5795555556,17.4805555556
737.69,13.9935555555,52.921,44.6825555555,42.8457777778,29.2475555556,19.8458888889,34.1544444444,17.2314444444,48.7948888889,17.5968888889
738.01,14.2645555556,53.1486666667,44.776,42.861,29.4602222222,19.9658888889,34.4482222222,17.5621111111,48.8968888889,17.8534444444
738.33,14.6043333333,53.2155555556,45.0796666667,43.0036666667,29.6695555556,20.2935555556,34.7337777778,17.9871111111,48.9837777778,18.154
738.64,14.6154444444,53.0443333333,45.003,42.9598888889,29.5751111111,20.1825555555,34.8282222222,18.096,48.7945555556,18.1562222222
738.96,15.0456666667,53.4942222222,45.5105555555,43.4626666667,30.152,20.6718888889,35.3443333333,18.5767777778,49.3913333333,18.597
739.28,15.0071111111,53.3136666667,45.3796666667,43.5262222222,30.1122222222,20.48,35.2103333333,18.5116666667,49.5188888889,18.5217777778
739.59,15.2615555556,53.2683333333,45.4694444444,43.5452222222,30.3706666667,20.4505555555,35.2574444444,18.6621111111,49.4703333334,18.8182222222
739.91,15.2127777778,52.6545555555,45.1485555556,43.1656666667,30.2893333334,20.1408888889,34.6631111111,18.3586666667,49.2432222222,18.5151111111
740.23,14.6493333333,52.2657777778,44.7375555555,42.765,29.6157777778,19.4427777778,34.0334444444,17.6907777778,48.6343333333,17.8667777778
740.54,14.5836666667,52.5966666667,44.8104444444,43.1178888889,29.8323333333,19.2352222222,34.1214444445,17.6025555556,49.0922222222,17.7678888889
740.86,14.7788888889,52.8797777778,45.1751111111,43.4486666667,29.9771111111,19.3243333333,34.34,17.6983333333,49.4376666667,17.888
741.18,14.8546666667,52.95,45.1002222222,43.332,29.9521111111,19.1925555556,34.3371111111,17.7031111111,49.3223333333,17.7864444444
741.49,14.4514444444,52.4766666667,44.7574444445,43.0007777778,29.5402222222,18.8081111111,33.8711111111,17.2136666667,48.9081111111,17.3238888889
741.81,14.2445555556,52.1075555555,44.5681111111,42.8646666667,29.3426666667,18.5161111111,33.5504444445,16.7525555556,48.641,17.1083333334
742.12,14.246,52.3218888889,44.6266666667,43.0574444445,29.3964444445,18.5781111111,33.6563333333,16.7198888889,48.822,17.0578888889
742.44,13.8858888889,52.058,44.4291111111,42.6917777778,29.0902222222,18.2828888889,33.318,16.4225555556,48.4723333333,16.8071111111
742.76,14.0125555556,52.0465555556,44.5334444444,42.6878888889,29.0778888889,18.5121111111,33.3797777778,16.3881111111,48.4371111111,16.8176666667
743.07,14.2254444444,52.289,44.7916666667,43.2032222222,29.3682222222,18.94,33.6493333333,16.6606666667,48.9286666667,17.1018888889
743.39,14.2435555556,53.0527777778,45.4128888889,43.6315555556,29.6191111111,19.0416666666,34.3137777778,16.866,49.3303333333,17.2366666667
743.70,14.5543333333,53.6263333334,45.8903333333,44.0577777778,29.9221111111,19.3711111111,34.9643333333,17.1357777778,49.8247777778,17.768
744.02,14.606,53.4145555555,45.6334444444,43.7494444445,29.7862222222,19.3741111111,34.7593333334,17.0483333333,49.3853333333,17.7674444445
744.34,14.9272222222,53.8934444445,46.0376666667,44.1477777778,30.1267777778,19.6823333333,35.0851111111,17.4226666667,49.8374444444,18.0405555556
744.65,14.5378888889,53.6263333333,45.808,43.8704444444,29.65,19.4261111111,34.7131111111,17.1346666667,49.5158888889,17.68
744.97,14.3581111111,53.9135555556,45.8396666667,44.1563333333,29.7077777778,19.4237777778,34.8313333333,17.037,49.498,17.5185555555
745.28,13.9076666667,53.6035555556,45.4328888889,43.7771111111,29.2396666667,18.8411111111,34.5523333333,16.9095555555,49.094,17.2432222222
745.60,13.9651111111,53.5964444445,45.6283333333,43.8422222222,29.444,19.0052222222,34.5952222222,17.0543333334,49.2164444445,17.3802222222
745.91,14.2817777778,53.5364444444,45.6987777778,44.1318888889,29.4718888889,19.5081111111,34.756,17.4068888889,49.3091111111,17.6207777778
746.23,14.0525555555,53.4011111111,45.6168888889,43.8643333333,29.12,19.3512222222,34.518,17.2797777778,49.2418888889,17.4662222222
746.55,13.6123333333,52.6801111111,45.0204444444,43.1156666667,28.4257777778,18.6556666667,34.0327777778,16.8045555556,48.4718888889,16.9855555556
746.86,13.3555555556,52.4545555555,44.7243333333,42.7065555555,28.1937777778,18.5445555556,33.7245555556,16.5347777778,48.2538888889,16.6791111111
747.18,13.2884444444,51.89,44.1834444444,42.1284444445,28.0612222222,18.4056666666,33.3047777778,16.579,47.7391111111,16.428
747.49,13.4826666667,51.7654444444,44.481,42.3687777778,28.2501111111,18.7277777778,33.5442222222,16.8997777778,47.8821111111,16.6607777778
747.81,12.9902222222,51.2748888889,44.1353333333,41.9265555556,27.8278888889,18.5277777778,33.2127777778,16.7288888889,47.6088888889,16.4717777778
748.12,13.2937777778,51.8022222222,44.658,42.4831111111,28.3113333333,18.9763333333,33.6231111111,17.0956666667,48.1494444444,17.0313333334
748.44,13.7844444444,51.9141111111,45.1098888889,42.7035555556,28.6523333333,19.3896666667,33.879,17.5568888889,48.4841111111,17.6206666667
748.75,14.3114444444,52.7628888889,45.723,43.5133333333,29.3338888889,20.0048888889,34.3321111111,17.9791111111,49.3346666667,17.9952222222
749.07,13.9828888889,52.8197777778,45.6061111111,43.2346666667,29.2916666667,19.9071111111,34.1182222222,17.7241111111,49.223,17.9045555556
749.38,13.5878888889,52.826,45.5444444445,43.0957777778,29.3432222222,19.4684444444,33.8672222222,17.2727777778,49.169,17.8427777778
749.70,13.7046666667,53.1351111111,45.7533333333,43.4457777778,29.8015555556,19.5641111111,34.179,17.3331111111,49.4341111111,17.9975555555
750.01,13.5032222222,53.8692222222,46.2088888889,43.9108888889,30.2191111111,19.5961111111,34.355,17.315,49.9055555556,17.9754444444
750.33,13.2371111111,53.923,46.332,44.2676666667,30.1875555555,19.5083333333,34.2422222222,17.2753333333,49.7821111111,18.0853333333
750.64,13.0347777778,54.0167777778,46.4011111111,44.5478888889,30.2598888889,19.641,34.3716666667,17.1052222222,49.8551111111,18.0647777778
750.96,12.7234444445,54.0935555556,46.2238888889,44.2606666667,29.9915555556,19.3693333333,34.1478888889,16.6248888889,49.7117777778,17.7026666667
751.27,12.9233333333,54.4005555556,46.3863333333,44.4861111111,30.2574444444,19.3888888889,34.4171111111,16.7651111111,49.8388888889,17.7944444445
751.59,13.1013333333,54.4457777778,46.6055555556,44.3775555556,30.4711111111,19.4893333333,34.41,16.848,49.8141111111,17.6867777778
751.90,13.2517777778,54.8658888889,46.7701111111,44.6377777778,30.6882222222,19.5054444445,34.5782222222,16.9274444445,50.1851111111,17.7137777778
752.22,13.4492222222,54.8883333333,46.9168888889,44.5367777778,30.7013333333,19.8042222222,34.7772222222,17.0381111111,50.1028888889,17.8986666667
752.53,13.7354444445,54.6794444445,46.9936666667,44.6823333333,30.7588888889,19.798,34.8936666667,17.1986666667,50.0646666667,17.9913333333
752.85,14.0982222222,54.8738888889,46.9586666667,44.8083333333,30.8442222222,19.9546666667,35.1488888889,17.5912222222,50.2342222222,17.9885555556
753.16,13.9348888889,54.6492222222,46.7836666666,44.6282222222,30.5304444444,20.0208888889,34.9748888889,17.5647777778,50.0042222222,17.8987777778
753.47,14.5187777778,54.2606666667,46.4134444445,44.4484444444,30.6655555555,20.3973333333,35.1666666666,17.9553333333,49.8128888889,17.9553333333
753.79,15.1254444444,54.0247777778,46.1952222222,44.2448888889,30.8783333333,20.7645555556,35.4137777778,18.3217777778,49.8756666667,18.1627777778
754.10,15.2184444445,54.0992222222,46.4448888889,44.3257777778,30.8418888889,20.9501111111,35.4115555556,18.4831111111,50.1675555556,18.2825555556
754.42,15.1255555556,54.027,46.3468888889,44.3292222222,30.7363333333,20.9114444444,35.2276666667,18.528,50.0614444445,18.3638888889
754.73,14.9502222222,53.8308888889,46.2062222222,44.2536666667,30.5306666667,20.8541111111,35.0581111111,18.2918888889,50.029,18.0513333333
755.05,14.689,53.8042222222,45.9193333334,44.369,30.367,20.7264444444,35.1095555556,18.2252222222,49.9623333333,17.9948888889
755.36,14.738,53.5892222222,45.8867777778,44.3103333333,30.4026666666,20.8007777778,35.0943333333,18.0882222222,49.8113333333,17.933
755.67,14.2912222222,53.02,45.3878888889,43.7831111111,29.9553333333,20.3604444444,34.5378888889,17.4881111111,49.1408888889,17.5131111111
755.99,13.9427777778,52.5634444444,44.858,43.5497777778,29.5566666667,20.0277777778,34.1477777778,17.2216666667,48.749,17.1753333334
756.30,13.0976666666,51.9226666667,44.3168888889,42.8874444444,28.6455555555,19.3254444444,33.4864444444,16.3688888889,48.0942222222,16.4068888889
756.62,13.094,52.0085555556,44.5256666666,42.8888888889,28.8418888889,19.2775555556,33.6622222222,16.5,48.4614444444,16.6197777778
756.93,13.0075555555,52.1756666667,44.5303333333,43.004,28.7021111111,19.3411111111,33.617,16.224,48.4518888889,16.9288888889
757.24,13.0353333333,52.7668888889,45.0526666666,43.5975555555,29.0373333334,19.5117777778,33.8848888889,16.4841111111,48.988,17.1355555556
757.56,13.4895555555,52.754,45.135,43.6934444444,29.3878888889,19.6536666667,34.2397777778,16.7184444444,48.99,17.3055555556
757.87,13.6411111111,52.9737777778,45.3064444444,43.8753333333,29.5921111111,19.7825555556,34.5834444444,16.964,49.2242222222,17.3822222222
758.18,13.8105555556,52.9293333333,45.3815555555,43.8124444444,29.7185555555,19.8754444444,34.4423333333,17.0514444444,49.2154444444,17.5456666667
758.50,13.5683333333,52.245,44.8047777778,43.2052222222,29.4437777778,19.4735555556,34.0666666667,16.5615555555,48.7498888889,17.1018888889
758.81,13.6096666666,52.2396666667,44.8125555556,43.0881111111,29.5298888889,19.6208888889,33.9025555556,16.7116666667,48.8725555556,17.2504444444
759.13,13.8213333333,52.6523333333,45.3021111111,43.5781111111,29.7956666667,19.7136666667,34.2554444445,17.2092222222,49.4316666667,17.4537777778
759.44,14.5637777778,53.3522222222,45.8391111111,44.0466666667,30.5694444444,20.4936666667,34.7665555555,17.841,50.062,18.2346666667
759.75,15.0438888889,53.5532222222,46.4003333333,44.19,31.1016666667,21.1064444445,34.9923333333,18.2427777778,50.2057777778,18.7433333333
760.07,15.4706666666,53.575,46.4963333333,44.5158888889,31.3694444444,21.4081111111,35.2214444444,18.4245555555,50.0882222222,18.8947777778
760.38,15.3956666666,53.5837777778,46.72,44.4776666667,31.3407777778,21.461,35.1471111111,18.3326666667,50.2018888889,18.8443333333
760.69,15.6405555556,53.7077777778,46.893,44.4732222222,31.5548888889,21.699,35.2137777778,18.2894444444,50.2493333333,18.9193333334
761.01,15.7873333333,54.1287777778,47.0783333334,44.8563333333,31.8027777778,21.8904444444,35.2078888889,18.4052222222,50.5556666667,19.1966666667
761.32,15.7611111111,53.8132222222,46.8288888889,44.5791111111,31.7718888889,21.78,34.8563333333,18.1877777778,50.2787777778,19.2492222222
761.63,15.6815555555,54.0642222222,47.0078888889,44.6374444445,31.8307777778,21.8845555556,35.1177777778,18.2005555556,50.3321111111,19.5326666667
761.94,16.0723333333,54.5271111111,47.4483333333,45.0957777778,31.9952222222,22.2718888889,35.5541111111,18.7201111111,50.8541111111,19.941
762.26,16.0428888889,54.6052222222,47.4487777778,45.2134444444,31.7783333333,22.3485555555,35.6438888889,18.7703333333,50.7945555556,19.9084444445
762.57,16.0027777778,54.477,47.2607777778,45.1132222222,31.7432222222,22.4615555556,35.5003333333,18.6058888889,50.7067777778,19.9207777778
762.88,15.773,54.0895555556,46.9915555556,44.7814444444,31.3521111111,22.0695555555,35.2923333333,18.3076666667,50.2416666667,19.589
763.20,15.9417777778,54.365,47.1566666667,45.0913333333,31.596,22.1283333333,35.4548888889,18.4912222222,50.5342222222,19.829
763.51,15.9086666667,54.7741111111,47.3615555555,45.2568888889,31.7331111111,22.1661111111,35.5625555556,18.5236666667,50.7954444445,19.794
763.82,15.9352222222,54.6143333333,47.2743333333,45.2457777778,31.6715555556,22.0575555555,35.5541111111,18.5103333333,50.7035555555,19.8147777778
764.14,15.671,54.3008888889,47.0133333333,44.9998888889,31.4293333333,21.8633333333,35.3994444444,18.3675555556,50.4243333334,19.719
764.45,15.3278888889,54.3814444444,47.0326666667,44.8154444445,31.3082222222,21.7423333333,35.4673333334,18.2645555555,50.5103333333,19.5348888889
764.76,15.568,54.5243333333,47.2427777778,45.0982222222,31.4744444444,22.0055555556,35.8263333333,18.6356666667,50.5368888889,19.7884444445
765.07,15.7226666667,54.372,47.1243333333,45.2707777778,31.5071111111,22.0283333333,35.7922222222,18.7327777778,50.4642222222,19.7565555556
765.39,15.66,54.1955555556,46.9586666667,45.1048888889,31.6394444445,21.9096666666,35.6522222222,18.5435555555,50.2612222222,19.7827777778
765.70,15.351,53.8498888889,46.7125555555,44.8456666667,31.339,21.3073333333,35.3837777778,18.1735555555,49.8951111111,19.5343333333
766.01,15.1757777778,54.1367777778,46.8584444445,44.944,31.307,21.1512222222,35.4757777778,18.1575555556,50.1557777778,19.5043333333
766.32,15.5293333333,54.8936666666,47.6275555556,45.7686666667,31.7714444444,21.6278888889,35.85,18.6147777778,50.8573333333,19.9218888889
766.64,15.3521111111,54.7673333333,47.445,46.0028888889,31.5867777778,21.4562222222,35.895,18.4243333333,51.0411111111,19.5621111111
766.95,15.2643333333,54.6114444444,47.1745555555,45.9652222222,31.4591111111,21.3106666667,35.8772222222,18.3341111111,51.0488888889,19.5012222222
767.26,15.4047777778,55.2025555556,47.5388888889,46.4124444444,31.8682222222,21.6178888889,36.196,18.9442222222,51.3006666666,19.8192222222
767.57,15.4236666666,55.3303333334,47.5362222222,46.3955555556,31.7273333333,21.582,35.8897777778,19.0106666667,51.2783333333,19.7811111111
767.88,15.725,55.0014444445,47.5392222222,46.5896666667,31.9835555555,21.6681111111,35.8634444444,19.1482222222,51.0033333333,20.0358888889
768.20,15.369,54.8573333333,47.5672222222,46.384,31.708,21.4441111111,35.6088888889,18.9022222222,51.2442222222,19.6217777778
768.51,15.4421111111,55.2088888889,47.8014444444,46.5907777778,32.0786666667,21.9304444445,35.8263333333,18.9806666667,51.439,19.6685555556
768.82,15.1212222222,55.1213333333,47.8003333333,46.6272222222,31.6921111111,21.8556666667,35.5612222222,18.7757777778,51.111,19.6672222222
769.13,15.4586666666,55.7285555555,48.2557777778,46.9181111111,32.2896666667,22.3837777778,36.1126666667,19.2701111111,51.4731111111,20.2561111111
769.44,15.7676666667,55.6787777778,48.5153333333,47.0333333333,32.5658888889,22.6907777778,36.0978888889,19.4575555555,51.2738888889,20.4593333333
769.76,15.8015555556,55.6211111111,48.4365555555,46.7774444445,32.5933333333,22.7414444444,36.0962222222,19.4414444444,51.3247777778,20.617
770.07,16.1463333333,56.0215555555,48.7413333333,46.829,33.0488888889,23.0816666667,36.4438888889,19.735,51.2103333333,21.2235555555
770.38,16.13,55.8806666667,48.5918888889,46.6042222222,32.8915555556,23.2101111111,36.2476666667,19.762,50.9234444445,21.4857777778
770.69,16.1924444445,56.2023333333,48.8726666667,46.511,33.0633333333,23.3905555556,36.4988888889,19.6721111111,51.1902222222,21.5751111111
771.00,16.4026666667,56.3278888889,49.3046666666,46.852,33.4426666667,23.4903333333,37.0154444444,19.7114444444,51.6093333333,21.7008888889
771.32,16.1806666666,56.5011111111,49.271,46.3818888889,32.9525555556,23.2336666667,36.7087777778,19.2474444444,51.5038888889,21.3027777778
771.63,16.5324444444,57.6288888889,49.9864444444,47.0678888889,33.4943333333,23.5036666667,37.0234444444,19.4577777778,52.4154444444,21.7792222222
771.94,16.0204444444,57.1944444444,49.6667777778,46.4913333334,32.7281111111,22.5894444445,36.4545555556,19.0058888889,51.9176666667,21.4534444445
772.25,16.6563333333,58.1234444444,50.1975555556,47.2481111111,33.4374444444,23.3882222222,37.2545555556,19.5988888889,52.6822222222,21.7224444444
772.56,16.6736666667,57.9173333334,49.7883333333,47.194,33.3262222222,23.4066666667,37.1614444444,19.4303333333,52.9541111111,21.5595555555
772.87,15.9984444444,57.199,49.1104444444,46.6308888889,32.8831111111,22.5295555555,36.956,18.8282222222,52.1331111111,21.1718888889
