wavelength,Back_OreFram,Belly_OreFram,Breast_OreFram,Crissum_OreFram,Crown_OreFram,DorTail_OreFram,Patch10_OreFram,Rump_OreFram,Throat_OreFram,WingTip_OreFram
538.31,9.94416666666,6.36966666667,6.423125,5.92441666667,8.46175,9.52843518519,38.3696666667,14.0108333333,6.47416666666,9.34666666666
538.65,9.97366666666,6.41483333333,6.47525,5.97225,8.50516666667,9.5638287037,38.43275,14.0456666667,6.5295,9.38016666667
539.00,9.98716666666,6.45541666667,6.50933333333,6.00683333333,8.527,9.57079166666,38.4535,14.0375833333,6.57083333333,9.39741666667
539.34,9.98566666668,6.48008333333,6.52583333333,6.02791666667,8.52283333334,9.5787361111,38.45825,14.03925,6.60166666667,9.39583333333
539.69,9.97141666666,6.49283333333,6.539625,6.037,8.50733333333,9.57700462964,38.4735,14.0274166667,6.61041666667,9.39733333334
540.03,9.95891666667,6.49816666667,6.55520833333,6.05558333333,8.5035,9.57590740741,38.4958333333,14.0171666667,6.61166666667,9.40950000001
540.37,9.95366666666,6.5,6.56166666666,6.05966666667,8.49658333333,9.56888888888,38.5155833333,14.00875,6.63225,9.40533333333
540.72,9.96133333333,6.51566666667,6.58125,6.08183333333,8.514,9.58655092592,38.5590833333,14.0225,6.64875,9.43024999999
541.06,9.97258333333,6.53241666667,6.60108333333,6.10025,8.52583333333,9.58930092591,38.5800833333,14.03075,6.67333333333,9.44491666668
541.40,9.98099999999,6.54675,6.61504166667,6.1255,8.53491666667,9.59761574073,38.5836666667,14.0379166667,6.69816666667,9.45225000001
541.75,9.99041666667,6.55691666667,6.63204166667,6.14616666666,8.53991666667,9.6064212963,38.5894166666,14.0475,6.71208333334,9.44991666667
542.09,9.97166666668,6.54366666667,6.61958333333,6.14425,8.52325,9.59946759259,38.5864166667,14.0314166667,6.70216666666,9.44416666667
542.43,9.95441666668,6.53508333333,6.610125,6.14158333333,8.5085,9.59425925925,38.5505833333,14.0081666667,6.68991666667,9.43925000001
542.78,9.94091666667,6.522,6.608875,6.13966666667,8.49283333333,9.58922222222,38.5234166667,13.9986666667,6.68275,9.43458333334
543.12,9.94549999998,6.53591666666,6.62333333333,6.15966666667,8.495,9.59968981482,38.5324166667,14.0085833333,6.68825,9.447
543.46,9.95800000001,6.55,6.64279166666,6.18283333333,8.52358333334,9.60234722222,38.522,14.0148333334,6.7095,9.45933333333
543.81,9.965,6.57108333334,6.65983333333,6.2035,8.52891666666,9.60483333334,38.5103333333,14.03,6.73133333333,9.46858333332
544.15,9.97324999998,6.59258333333,6.68458333333,6.23925,8.54408333333,9.61858333333,38.5036666667,14.0425833333,6.75666666667,9.49300000001
544.49,9.991,6.62783333333,6.71179166667,6.27575,8.5605,9.63986574075,38.52375,14.0514166667,6.79291666667,9.51799999999
544.84,9.97333333334,6.63558333334,6.7175,6.28683333333,8.54983333333,9.6392037037,38.4886666667,14.0300833333,6.80908333333,9.52658333333
545.18,9.94825,6.62908333333,6.713125,6.27933333333,8.53,9.62639814816,38.4879166667,14.0029166667,6.79741666667,9.51991666666
545.52,9.94583333334,6.6515,6.7315,6.3,8.53625,9.64147222222,38.5298333333,14.0045833333,6.81783333333,9.54299999999
545.87,9.954,6.68983333333,6.76116666667,6.32733333333,8.55541666667,9.65662962964,38.5571666667,14.0160833334,6.84758333333,9.55583333332
546.21,9.96066666667,6.71166666667,6.78725,6.354,8.56283333333,9.65543981483,38.6345,14.0298333333,6.87383333333,9.56016666668
546.55,9.97225,6.74283333333,6.81329166667,6.37316666666,8.59083333334,9.666125,38.68875,14.0344166667,6.90125,9.56966666667
546.90,9.98191666667,6.77358333333,6.853,6.40341666666,8.61391666667,9.68608796296,38.7085833333,14.0376666667,6.94383333333,9.58733333333
547.24,9.98833333333,6.78875,6.86508333333,6.42883333333,8.60491666667,9.7082175926,38.7566666666,14.0424166667,6.96366666667,9.59241666667
547.58,9.98225,6.78525,6.87029166667,6.43308333333,8.59491666667,9.71429166667,38.7985833333,14.0215833333,6.97433333333,9.59208333334
547.92,9.99499999999,6.8045,6.89654166666,6.44541666667,8.60433333333,9.72692129631,38.8294166667,14.0105,6.97483333333,9.58633333334
548.27,9.97500000001,6.78266666667,6.88470833334,6.433,8.57641666667,9.70372222223,38.82425,14.0005,6.9575,9.55066666667
548.61,9.98441666667,6.78691666667,6.89520833333,6.4515,8.58166666667,9.70944907409,38.8739166667,14.0138333333,6.95325,9.53325000001
548.95,9.98016666665,6.79125,6.90779166667,6.46608333333,8.58975,9.72155092592,38.9326666667,14.0246666667,6.96416666667,9.53458333333
549.29,9.96258333334,6.78966666667,6.908875,6.47108333333,8.58008333334,9.70180555557,38.95275,14.0175833333,6.96641666667,9.51591666667
549.64,9.94333333334,6.75891666666,6.902875,6.46358333334,8.56366666667,9.68500000001,38.96175,14.0011666667,6.96641666667,9.49350000001
549.98,9.95266666666,6.771,6.9125,6.47691666667,8.56008333333,9.70266203703,38.9626666667,13.9958333333,6.98933333333,9.50216666666
550.32,9.95983333332,6.79325,6.93404166667,6.5195,8.56641666666,9.72298611112,38.9625,14.011,7.01558333333,9.52216666668
550.66,9.95483333332,6.7905,6.93279166667,6.5315,8.55991666667,9.71027314816,39.0123333333,14.0119166667,7.01108333333,9.52208333332
551.01,9.91816666667,6.80708333333,6.9375,6.53841666667,8.56558333333,9.70050925925,39.0068333333,13.9959166667,7.02708333333,9.53275
551.35,9.9215,6.8265,6.953125,6.55416666667,8.57716666667,9.69921296296,39.04525,14.0115833333,7.02508333333,9.51775000001
551.69,9.91258333332,6.83325,6.95520833333,6.57233333333,8.556,9.70920370369,39.0515,14.0130833333,7.06233333334,9.52883333334
552.03,9.90091666668,6.87266666667,6.98954166667,6.609,8.56208333333,9.72091203703,39.0536666667,14.0039166667,7.09483333333,9.53383333334
552.38,9.93274999999,6.91358333333,7.03283333333,6.64683333333,8.58283333333,9.74604166667,39.0969166667,14.0298333333,7.1465,9.56908333333
552.72,9.94791666667,6.93666666667,7.06104166667,6.67941666667,8.58233333334,9.75988425925,39.0759166667,14.0379166667,7.18166666667,9.57491666667
553.06,9.98333333334,6.97966666667,7.10933333333,6.72366666667,8.60099999999,9.80320833334,39.09225,14.05925,7.231,9.6025
553.40,9.99075000003,7.03008333333,7.150375,6.75966666666,8.61225,9.82257870371,39.131,14.0739166667,7.27091666667,9.63166666666
553.74,9.99791666666,7.05075,7.1685,6.77491666667,8.62750000001,9.83853240741,39.1510833333,14.0883333333,7.28375,9.65425000001
554.09,10.0146666667,7.08308333333,7.18216666667,6.79808333333,8.64133333334,9.86614351851,39.2340833333,14.108,7.31816666667,9.66733333333
554.43,10.0085,7.09775,7.21154166667,6.81983333333,8.63366666666,9.87963425925,39.2220833333,14.0859166667,7.33208333333,9.67083333333
554.77,10.0290833333,7.12066666667,7.23075,6.84725,8.63766666668,9.89568981481,39.23625,14.07975,7.35316666667,9.674
555.11,10.051,7.16941666667,7.28495833334,6.89925,8.65433333334,9.94506944445,39.2289166667,14.0954166667,7.42833333333,9.70941666668
555.45,10.0255,7.169,7.27904166666,6.89333333333,8.65008333333,9.91468518517,39.24975,14.0668333333,7.41775,9.68083333334
555.80,10.0181666667,7.17316666666,7.2825,6.91683333334,8.64683333332,9.91594907408,39.2834166667,14.0720833333,7.43375,9.66224999999
556.14,9.98541666668,7.189,7.27720833333,6.92958333333,8.63533333334,9.90551851852,39.26775,14.0576666667,7.42191666667,9.63441666667
556.48,9.96225,7.19233333333,7.26941666667,6.917,8.61633333333,9.88302314816,39.265,14.0185833333,7.41275,9.60066666667
556.82,9.91958333333,7.19216666667,7.25304166667,6.888,8.58874999999,9.85604629631,39.235,13.9688333333,7.40525,9.57783333332
557.16,9.93475,7.20191666667,7.27166666667,6.90366666667,8.60658333333,9.88211111111,39.2309166667,13.9725,7.41725,9.57383333334
557.50,9.92941666668,7.23033333333,7.30366666667,6.948,8.61599999999,9.89362499999,39.2350833333,13.9734166667,7.43916666667,9.56266666666
557.85,9.93358333333,7.24183333334,7.330125,6.97033333333,8.60383333334,9.88516203704,39.2131666667,13.9643333333,7.45958333333,9.55633333333
558.19,9.94941666668,7.26783333334,7.33854166667,6.98808333333,8.61266666666,9.89628240742,39.2175,13.97225,7.49466666667,9.55975
558.53,9.9785,7.32391666667,7.39954166667,7.02666666667,8.63258333333,9.92247222222,39.2525833334,14.01725,7.5325,9.57475
558.87,9.97275,7.341,7.41016666667,7.03116666666,8.635,9.91526851852,39.235,14.011,7.53716666667,9.57516666666
559.21,9.97700000001,7.37866666667,7.43829166667,7.05225,8.6435,9.93363425927,39.1985,14.0054166667,7.55808333333,9.57258333334
559.55,9.97033333332,7.40033333333,7.43975,7.03241666667,8.62900000001,9.92878703702,39.1545833334,13.9964166667,7.54141666667,9.57883333333
559.89,9.95074999999,7.422,7.465125,7.04083333333,8.60641666666,9.92491666667,39.1235,13.97625,7.56058333333,9.57275000001
560.23,9.96033333335,7.46608333333,7.50458333333,7.0795,8.64125000001,9.9563611111,39.1496666666,13.9926666667,7.6145,9.61191666668
560.58,9.96508333332,7.4925,7.527625,7.13666666667,8.65808333334,9.97349074075,39.1168333333,14.0081666667,7.63966666667,9.61283333332
560.92,9.94450000002,7.53725,7.5195,7.16825,8.65341666667,9.97084259259,39.08875,14.0046666667,7.66641666667,9.61050000001
561.26,9.94858333333,7.57083333333,7.54554166667,7.19841666667,8.66991666667,9.98441203703,39.105,14.0084166667,7.68825,9.63133333333
561.60,9.90075000001,7.56058333333,7.52829166666,7.191,8.63091666667,9.95210648148,39.1005,13.97525,7.66916666667,9.60391666667
561.94,9.87558333333,7.577,7.545625,7.20675,8.62441666666,9.93925925927,39.0921666667,13.96775,7.68541666667,9.59258333333
562.28,9.85975000001,7.5835,7.560625,7.22825,8.62991666667,9.93869907408,39.0824166667,13.9560833333,7.70508333333,9.59758333334
562.62,9.86708333332,7.61508333333,7.59120833333,7.25825,8.64508333334,9.93549074075,39.1095833334,13.9586666667,7.73333333333,9.61083333333
562.96,9.88516666667,7.655,7.63254166667,7.31233333333,8.6635,9.97368055556,39.1529166667,14.0004166667,7.77666666667,9.64700000001
563.30,9.8975,7.68116666666,7.67229166667,7.36133333334,8.69016666666,9.99009722223,39.19525,13.9993333334,7.8195,9.67666666668
563.64,9.91008333334,7.68683333333,7.70291666667,7.37966666666,8.69491666666,9.98752314816,39.2406666667,14.0048333334,7.84883333333,9.69091666667
563.99,9.91008333332,7.718,7.72433333333,7.40241666667,8.68358333333,9.98983333333,39.2045,14.0046666667,7.86816666667,9.69666666668
564.33,9.94774999999,7.78675,7.7875,7.45408333333,8.70866666668,10.019537037,39.2844166667,14.0523333333,7.9105,9.74308333332
564.67,9.98000000001,7.83183333333,7.84891666667,7.50916666667,8.74116666666,10.043462963,39.3818333333,14.06775,7.94525,9.76700000001
565.01,9.99741666668,7.88133333333,7.89325,7.53291666667,8.74508333333,10.0592824074,39.3666666667,14.076,8.00175,9.77041666666
565.35,10.0188333333,7.923,7.92854166667,7.56508333333,8.77316666667,10.0796666667,39.362,14.0845833333,8.04591666667,9.781
565.69,10.0315833333,7.96425,7.96641666667,7.59325,8.77833333332,10.1015138889,39.3831666666,14.10475,8.06916666667,9.81583333332
566.03,10.03125,8.00433333333,7.97675,7.62725000001,8.79083333333,10.1108703704,39.4049166666,14.1019166667,8.10308333334,9.82183333333
566.37,10.0053333333,8.01941666667,7.977125,7.62891666667,8.77516666668,10.0986944445,39.3883333333,14.0935,8.10858333333,9.80800000001
566.71,10.0141666667,8.053,8.00191666667,7.64008333333,8.78133333332,10.0933148148,39.38375,14.0978333333,8.13525,9.81274999999
567.05,10.0205833333,8.07133333333,8.022875,7.66475,8.77625000001,10.0837962963,39.3866666667,14.10475,8.15783333333,9.79999999999
567.39,10.0315833333,8.12358333333,8.04508333334,7.71591666667,8.79066666666,10.1128472222,39.39175,14.1283333333,8.1955,9.80641666666
567.73,10.05775,8.1735,8.09679166667,7.77624999999,8.81366666666,10.1384074074,39.4368333333,14.1365833333,8.23691666666,9.82241666668
568.07,10.0299166667,8.17516666667,8.09479166667,7.76800000001,8.80833333333,10.1098518518,39.4135,14.0864166667,8.24233333332,9.80316666667
568.41,10.0068333333,8.16591666666,8.095125,7.75608333332,8.78458333334,10.0896805556,39.3456666667,14.0560833333,8.25391666667,9.77758333333
568.75,10.00075,8.17941666667,8.09770833333,7.77174999999,8.78175,10.0833518518,39.36575,14.0405,8.25566666667,9.77149999999
569.09,10.0058333333,8.23341666667,8.14283333334,7.80858333333,8.79058333333,10.0943472222,39.3465,14.0480833333,8.27575000001,9.788
569.43,10.00575,8.27841666667,8.17158333333,7.85000000001,8.80766666668,10.1118796296,39.352,14.0591666667,8.3275,9.78416666666
