wavelength,Back_SalSimm,Belly_SalSimm,Breast_SalSimm,Crissum_SalSimm,Crown_SalSimm,DorTail_SalSimm,Patch10_SalSimm,Patch11_SalSimm,Patch12_SalSimm,Patch13_SalSimm,Rump_SalSimm,Throat_SalSimm,WingTip_SalSimm
695.14,18.1527333333,46.9378,30.5462333333,39.2746,10.3632,12.5329333333,12.7971333333,13.5985333333,15.3072666667,40.4769333333,21.1162666667,59.4934,16.0467333333
695.46,18.2972,46.9925333333,30.7132666667,39.3766,10.4796,12.6149333333,12.8805333333,13.6902,15.4820666667,40.5799333333,21.3042666666,59.5238666667,16.1527333333
695.79,18.3234666667,47.0222666667,30.8109666667,39.5624,10.5544,12.7015333333,13.008,13.8330666667,15.5729333333,40.7496,21.4652,59.5586666667,16.2998666667
696.11,18.4398666667,47.2319333333,31.0012,39.6232,10.6744666667,12.8428,13.1311333333,13.9976666667,15.6946,40.8966666667,21.6310666667,59.6578,16.4453666667
696.43,18.4338666667,47.3874666667,30.9966,39.7028,10.5664666667,12.7895333333,13.0929333333,13.9823333333,15.5967333333,41.005,21.5943333333,59.7316666667,16.3992
696.75,18.4153333334,47.2791333334,30.9697333333,39.6043333333,10.4861333333,12.71,13.0655333333,13.9390666667,15.5497333334,40.9228,21.5277333333,59.5834,16.3528666667
697.08,18.5432666667,47.3784,31.0406666667,39.6146666667,10.5213333333,12.8056666666,13.1192,14.0146,15.6464,40.977,21.6254666667,59.5594666667,16.3880333333
697.40,18.4822,47.3095333333,30.9312,39.5172,10.5206,12.7879333333,13.0506,13.9808666666,15.5952,40.8726666667,21.58,59.4636666667,16.3728333333
697.72,18.5314666667,47.2994,30.9484666667,39.5260666667,10.5948,12.7996,13.0794,13.95,15.6156,40.8350666667,21.5808,59.4021333333,16.4389666667
698.05,18.7398666667,47.5168,31.1955,39.7702666667,10.7326666667,12.9664666667,13.2324666667,14.1151333333,15.7752,41.1104,21.7689333333,59.7167333333,16.6263666667
698.37,18.8387333333,47.5537333334,31.2204,39.8417333334,10.8248,13.0748,13.3052,14.1929333333,15.839,41.1931333333,21.8405333333,59.7603333333,16.6862666667
698.69,18.8474666667,47.5856,31.2044666667,39.7924,10.7752,13.0407333333,13.2554,14.1525333333,15.7673333333,41.1406,21.7824,59.7586666667,16.7094666667
699.01,18.7426666667,47.5624666667,31.1275333333,39.7357333333,10.6915333333,13.0288666667,13.2186666667,14.1054,15.6656666667,41.0561333333,21.6664666666,59.749,16.611
699.34,18.7660666667,47.5682666667,31.1894666667,39.7794,10.7032,13.0406666667,13.265,14.1012,15.6906,41.0318,21.6409333333,59.7901333333,16.6249666667
699.66,18.8137333333,47.5149333333,31.1748,39.7413333333,10.7272666667,13.0956666667,13.3173333333,14.1031333333,15.7198666667,41.0010666667,21.6785333333,59.7253333333,16.6877666667
699.98,18.8744,47.3778666667,31.1816666667,39.7272666667,10.7862,13.1206,13.3722666666,14.1382,15.7967333333,40.8872666667,21.6846,59.6478,16.7704333333
700.30,18.8932,47.4208,31.2314666667,39.8023333333,10.8460666667,13.1949333333,13.4107333334,14.1165333333,15.8237333333,40.8534666667,21.697,59.7528666667,16.8629
700.63,18.8758666667,47.2684,31.1982666667,39.8050666667,10.8767333333,13.1974666667,13.4653333334,14.1137333333,15.793,40.7270666666,21.6464666667,59.6690666667,16.9333
700.95,18.9816666667,47.4021333333,31.3172333333,39.9308,10.8708666667,13.2858,13.5736,14.2088666667,15.8398,40.8712666667,21.7339333333,59.8210666667,17.0283333333
701.27,18.9547333333,47.3816666667,31.3434,39.9506666667,10.839,13.2932,13.5624,14.2653333333,15.8669333333,40.8664666667,21.7782666667,59.8146,17.0560333333
701.59,18.8547333333,47.3266666667,31.1883666667,39.8589333333,10.7426666667,13.2344666667,13.4406666667,14.1648,15.7206,40.752,21.7062666667,59.6749333333,16.9549
701.91,18.7367333333,47.2255333333,31.0955,39.8020666667,10.6044666667,13.1383333333,13.3032666667,14.1062666667,15.6662,40.6252,21.582,59.4885333333,16.8878
702.24,18.6174,47.0094,30.9659,39.6362666667,10.4668,13.1258666666,13.2281333333,14.0293333333,15.5945333333,40.521,21.4829333333,59.2548666667,16.7925666667
702.56,18.6334,47.1894666667,31.052,39.7257333333,10.4219333333,13.0924666666,13.1923333333,14.0232666667,15.6080666667,40.6083333333,21.564,59.4414,16.9178333333
702.88,18.5550666667,47.1046666667,30.9587333333,39.5776,10.3431333333,13.0282,13.0539333333,13.9266666667,15.529,40.4736666667,21.5041333333,59.191,16.8582333333
703.20,18.4440666666,47.0946,30.8854,39.7208,10.127,12.8685333333,12.857,13.8051333333,15.3761333333,40.458,21.3149333334,59.3321333333,16.7254666667
703.52,18.3238666667,47.1835333333,30.8439333333,39.7597333333,10.0462,12.7549333333,12.6827333333,13.6266666666,15.1879333333,40.5192,21.339,59.4298666667,16.6259
703.85,18.1105333334,47.1501333333,30.6288333333,39.6899333333,9.88239999999,12.5544,12.5159333334,13.519,15.0046,40.4762,21.2429333333,59.314,16.4267
704.17,18.0258666667,47.1279333333,30.6239333333,39.7584,9.78893333334,12.4550666667,12.3542666667,13.4401333334,14.9147333333,40.6035333333,21.2096666667,59.3841333333,16.2838666667
704.49,17.8593333333,46.8208666667,30.4171666667,39.5556666667,9.70619999999,12.2668,12.2025333333,13.2580666667,14.8061333333,40.347,21.0284666667,58.9864,16.1141333333
704.81,17.7046666667,46.6616666667,30.2748666667,39.4066,9.54293333333,12.1352,12.0180666667,13.0903333333,14.6126,40.212,20.8453333333,58.9278,15.9791
705.13,17.6216,46.4871333333,30.2774333333,39.1948,9.5948,12.103,11.997,13.1138,14.6433333333,40.0449333333,20.7518,58.5601333333,15.9389
705.45,17.5782,46.4308666667,30.2838,39.1302666667,9.63866666667,12.0766666667,11.9983333333,13.0700666667,14.5972666667,39.9938,20.7199333333,58.5926,15.9268
705.78,17.696,46.4984,30.3999666667,39.255,9.8978,12.2578,12.1783333333,13.3022,14.8424666667,40.0348666667,20.8411333333,58.6828666666,16.0834666667
706.10,17.9417333333,46.6679333333,30.6317,39.5304666667,10.2043333333,12.5671333333,12.4600666667,13.5371333333,15.1678666667,40.2495333333,21.0583333333,58.7590666667,16.2536
706.42,18.0132666667,46.6458,30.5341333333,39.4974666667,10.3132666667,12.6784,12.5338,13.5685333333,15.3088,40.198,21.1288,58.6409333333,16.3578666667
706.74,18.2138666667,46.9099333333,30.8738666667,39.6912,10.5498,12.8334,12.7272666667,13.7567333333,15.5635333333,40.4419333333,21.3751333333,58.7891333333,16.5563
707.06,18.5215333334,47.0870666667,31.0971666667,39.7192666667,10.8482666667,13.1569333333,13.0329333333,14.1018666667,15.9752,40.618,21.5716666667,58.7900666667,16.8780333333
707.38,18.6603333333,47.0803333334,31.2135,39.6561333333,10.8942,13.2602,13.1345333333,14.1739333333,16.1223333334,40.5832,21.5838,58.7066,17.0589333333
707.70,18.538,47.0637333333,31.0723666667,39.5533333333,10.8062666667,13.1828,13.1087333333,14.1299333333,16.0959333333,40.4140666667,21.4972666667,58.5634,17.048
708.03,18.6549333333,47.3290666667,31.3422666667,39.7623333333,10.9303333333,13.4485333334,13.2496666667,14.2952666667,16.2263333333,40.6078,21.6072,58.8646,17.2204333333
708.35,18.8086666667,47.5260666667,31.4618333333,39.9661333333,11.0881333333,13.634,13.4419333333,14.4233333333,16.4150666667,40.7618,21.7672,59.0609333333,17.3480333333
708.67,18.9136,47.7495333333,31.6373333333,40.2461333333,11.1629333333,13.7462,13.5591333333,14.5475333333,16.5138666667,40.9594666667,21.9409333333,59.3916666666,17.4513666667
708.99,19.0241333333,47.8912666667,31.7903333333,40.3762,11.2542,13.8873333333,13.6831333333,14.6638,16.5976,41.0649333333,22.0696666667,59.4410666667,17.5704666667
709.31,19.0112,48.0284,31.8794666667,40.5244,11.1812666667,13.8230666667,13.6834,14.5519333333,16.5511333333,41.2088666667,22.1026666667,59.6162,17.5922
709.63,18.9328,47.9111333333,31.7566333333,40.3603333333,11.0708666667,13.7082,13.6280666667,14.4939333333,16.3649333333,41.0852666667,22.0014666667,59.4563333333,17.5117
709.95,19.0054666667,48.1475333333,31.9648333333,40.5990666667,11.0363333333,13.7646666667,13.7024,14.5518666667,16.3479333333,41.2342,22.0476,59.7963333333,17.5203
710.27,19.0898,48.2366666667,31.9326666667,40.5692,11.1190666667,13.8381333333,13.8642666667,14.6504666667,16.4161333333,41.2062,22.0998,59.8115333333,17.5859666667
710.59,19.0492666667,48.0606,31.8902,40.5656666667,11.0861333333,13.8514666667,13.8490666666,14.662,16.3328,41.0801333333,22.0296666667,59.8039333333,17.5383666667
710.91,19.006,48.0768,31.8893333333,40.5219333333,11.0777333333,13.8517333333,13.7946,14.5724,16.2736666667,41.1402666667,21.9786,59.843,17.4459333333
711.24,19.2415333333,48.1764666667,32.0871333333,40.5686666667,11.2728666667,14.0514,13.8923333333,14.7456666667,16.4654666667,41.2972,22.1079333333,59.9679333333,17.5763666667
711.56,19.297,48.194,31.9826666667,40.6303333333,11.2458666667,13.9709333333,13.8625333333,14.7464666667,16.5020666667,41.3095333333,22.1053333333,60.0952666667,17.5693333333
711.88,19.0805333333,47.9974666667,31.8477,40.3984666667,11.0757333333,13.7841333333,13.6782666667,14.5894666667,16.3724666667,41.0455333333,21.8352,59.7395333333,17.3892666667
712.20,19.0265333333,47.8384,31.7481,40.2718666667,11.0161333333,13.6716666667,13.6216666667,14.4812666667,16.3568,40.996,21.7189333333,59.6058,17.3676
712.52,19.1036,47.9194,31.8237333333,40.3968666667,11.0733333333,13.7659333333,13.6777333333,14.4884,16.4861333333,41.1490666667,21.7784666667,59.8211333333,17.4767
712.84,18.9528,47.8073333333,31.6990333333,40.19,10.874,13.5928,13.4791333333,14.3628,16.3149333333,40.9528666667,21.6498666667,59.633,17.3404
713.16,18.8962,47.7934,31.7003333333,40.2458,10.8146,13.4822,13.3682,14.2105333333,16.2901333333,40.9862,21.6090666667,59.6998666667,17.3267333333
713.48,18.86,47.7994666667,31.674,40.2558,10.8734666666,13.4295333333,13.349,14.2066666667,16.3075333333,40.9598666667,21.5760666667,59.7488666667,17.3448
713.80,18.6997333333,47.5634,31.5079,40.1556,10.8046666667,13.4112666667,13.2531333333,14.1367333333,16.2512666667,40.8584,21.4762,59.5426666666,17.2593666666
714.12,18.6114666667,47.6567333333,31.4972,40.1607333333,10.699,13.2948666667,13.1866,14.0894666667,16.1212666667,40.9300666667,21.3858666667,59.5451333333,17.1642666667
714.44,18.7179333333,47.8766666667,31.6005666667,40.3661333333,10.7826666667,13.2865333333,13.3130666667,14.2695333333,16.1877333333,41.0659333333,21.5496666667,59.7227333333,17.3053
714.76,18.6947333333,47.9827333333,31.5780666667,40.4856,10.7877333333,13.3127333333,13.3416666667,14.2323333333,16.1624,41.0743333333,21.5274,59.7634,17.3516666667
715.08,18.8593333333,48.0592666667,31.8442,40.5384,11.023,13.536,13.536,14.4308666667,16.3608666667,41.239,21.732,59.7396,17.5549666667
715.40,19.0423333333,48.1723333333,32.0252333333,40.7179333333,11.1760666666,13.7415333333,13.7439333333,14.6389333333,16.4963333333,41.5175333333,22.0162666667,60.0048,17.7265666667
715.72,19.0316,48.3381333333,32.0286666667,40.9062666667,11.1908666667,13.8235333334,13.7882666667,14.6898,16.5328666667,41.5522666667,22.1289333333,60.1168666667,17.7956
716.04,18.9547333333,48.2996666667,31.9184666667,40.8484666667,11.0701333333,13.7213333333,13.6917333333,14.6126666667,16.4278,41.463,22.0687333333,60.0405333333,17.7478
716.36,19.0818666667,48.4025333333,31.9727333333,40.9392,11.3220666667,13.9351333333,13.9363333333,14.8708,16.6350666667,41.484,22.1712666667,59.9726666667,17.8405
716.68,19.2004,48.5362666667,32.0784,41.0509333333,11.3982666667,14.1100666667,14.1265333333,15.0764666666,16.8081333333,41.5876666667,22.2660666667,60.0908666667,17.8880666667
717.00,19.3560666667,48.511,32.1945333333,41.1129333333,11.4952666667,14.3086,14.287,15.2947333333,16.9912,41.7492666667,22.4008666667,59.9692,17.9866333333
717.32,19.3844666667,48.4430666667,32.2571,41.1689333333,11.453,14.3010666667,14.271,15.3018,16.9428,41.7539333333,22.3524,59.9486666667,17.9789333333
717.64,19.4175333333,48.3644666667,32.2778666667,41.1596666667,11.5228666667,14.4405333333,14.438,15.352,17.0713333333,41.6992,22.4951333333,59.824,18.0706
717.96,19.4047333333,48.2710666667,32.298,41.1424666667,11.4923333333,14.5804,14.4813333333,15.3722666667,17.1663333333,41.6196,22.5009333333,59.7634666667,18.095
718.28,19.3838,48.1722666667,32.3,41.0568,11.4815333333,14.5081333333,14.5365333334,15.3932,17.1211333333,41.5560666667,22.4848666667,59.6707333333,18.0040666667
718.60,19.309,48.2298,32.2727666667,41.1604,11.4297333333,14.4416666667,14.4865333333,15.2833333333,17.1417333333,41.5964666667,22.4119333333,59.8232,17.9726333333
718.92,19.4494,48.5402666667,32.4614,41.4529333333,11.5565333333,14.4984,14.6118,15.3934666667,17.3043333333,41.8258666667,22.4957333333,60.1402,18.1150666667
719.24,19.7464666667,48.5056666667,32.6864333333,41.587,11.8056666667,14.7152666667,14.8290666667,15.6188,17.5626,41.8649333333,22.5801333333,60.2444666667,18.2893
719.56,19.8055333334,48.5158,32.648,41.4478,11.8314666667,14.7581333333,14.9263333333,15.7057333333,17.5457333333,41.8197333334,22.5252666667,60.1558666667,18.2187666667
719.88,19.9446666667,48.4573333333,32.8829333333,41.4975333333,11.8734,14.7948666667,14.9839333333,15.6737333333,17.6597333333,42.0111333333,22.5672,60.3558666667,18.3401333333
720.20,20.0382,48.3545333333,32.9499666667,41.5176,12.0288666667,14.8793333333,15.045,15.7258,17.6982,41.9677333333,22.6803333333,60.3182,18.4999333333
720.52,19.8352666667,48.2710666667,32.7525,41.3508,11.8144666667,14.6744,14.8118666667,15.4516,17.5165333333,41.8758666667,22.4898666667,60.3796,18.3285
720.84,19.7336666667,48.2531333333,32.6094666667,41.1225333333,11.665,14.5931333333,14.6978,15.294,17.4296666667,41.7385333333,22.3938,60.2598,18.1838666667
721.16,19.5876666667,48.2784666667,32.5974666667,41.0508666667,11.5928666667,14.4782,14.5458,15.2008666667,17.4278666666,41.6036,22.2436666667,60.3101333333,18.1027
721.48,19.5039333333,48.1462,32.5701333333,40.957,11.5443333333,14.3883333333,14.4383333333,15.0856666667,17.339,41.5743333333,22.2002,60.2963333333,18.0329333333
721.79,19.4244666667,48.1542,32.5903666667,40.9557333333,11.4722,14.3663333333,14.3328666667,14.9941333333,17.2894,41.6523333333,22.2867333333,60.3970666667,18.1390333333
722.11,19.3836666667,48.1348666667,32.5349,40.8633333333,11.3554666667,14.2882666667,14.3018666666,14.9505333334,17.2720666667,41.5679333333,22.3046666666,60.1846666667,18.0823
722.43,19.4177333333,47.9308666667,32.3375333333,40.7426666667,11.3686666667,14.3054,14.1992,14.9215333333,17.2642,41.3737333333,22.27,59.9341333334,18.071
722.75,19.1579333333,47.9144,32.0796666667,40.5301333333,10.9912666667,14.0338666667,13.9060666667,14.6390666667,16.9677333333,41.2988666667,22.078,59.879,17.8061666667
723.07,18.9878,47.7473333333,32.0595333333,40.5864666667,10.9018,13.9026,13.677,14.4857333333,16.9104666667,41.2429333333,21.9474666667,59.7144666667,17.6884333333
723.39,18.8141333333,47.6864666667,31.7994333333,40.4114,10.7128666667,13.736,13.4601333333,14.3684666667,16.79,41.1174666667,21.8011333333,59.5526666667,17.5107333333
723.71,18.6204666667,47.5560666667,31.5416,40.2501333333,10.4661333333,13.4929333333,13.239,14.2194,16.6376,40.9442666667,21.5869333333,59.2732,17.3180666667
724.03,18.4851333333,47.5622,31.5731666667,40.1870666667,10.374,13.311,13.1428666667,14.1156,16.4935333333,40.8303333333,21.4548,59.0857333333,17.2241666667
724.35,18.3896666667,47.5604,31.6550666667,40.2732666667,10.4406666667,13.2698,13.1528666667,14.1842666667,16.5765333333,40.7888,21.466,59.2077333333,17.2879666667
724.67,18.4157333333,47.5994,31.5729666667,40.3567333333,10.3386666667,13.1592666667,13.0884666667,14.0884666667,16.4488,40.8188666666,21.3550666667,59.4207333334,17.2623333333
724.98,18.5646,47.6464,31.4662333333,40.4127333333,10.4624666666,13.2305333333,13.1758,14.212,16.5296,40.8632666667,21.3806666667,59.3884666667,17.3432333333
725.30,18.2817333333,47.3652,31.0889333333,40.1930666667,10.0708666667,12.9285333333,12.8020666667,13.9858,16.2302666667,40.5995333333,21.0350666667,59.1014666667,16.9227333333
725.62,18.2964,47.3488,30.9978333333,40.2088,9.99733333333,12.9754,12.7802,13.9662,16.1687333333,40.5836,20.9807333333,59.2857333333,16.9144666667
725.94,18.1582,47.5995333333,31.1520666667,40.2662666667,9.76033333333,12.8164666667,12.7382,13.862,16.0142,40.6292666667,20.8357333333,59.5839333334,16.8380333333
726.26,18.1778666667,47.4656,31.1623333333,40.1146666666,9.90480000001,12.9608,12.8427333333,13.9198666667,16.091,40.5798666667,20.8816,59.3223333333,16.8943333333
726.58,18.4851333333,47.7846666667,31.4746333333,40.3295333333,10.1882666667,13.2713333333,13.2278,14.197,16.378,40.8519333333,21.2302,59.6603333333,17.1821
726.90,18.5463333333,47.9026,31.5415666667,40.5034,10.2931333333,13.3367333333,13.3383333333,14.1606,16.3220666667,40.8388666667,21.2757333333,59.8006,17.3037666667
727.21,18.7477333333,48.0802666667,31.7033,40.5446666667,10.46,13.5752,13.4798666667,14.3767333333,16.4224,41.0170666667,21.5092,59.908,17.4787333333
727.53,19.2316,48.4851333333,32.0359666667,40.9231333333,10.9142,14.2484666667,13.9406,14.8604666667,16.783,41.3773333333,22.0431333333,60.2735333333,17.9633
727.85,19.561,48.7868,32.2943333333,41.1824,11.0866666667,14.4898,14.1107333333,15.0811333333,16.8837333333,41.7378666667,22.2643333333,60.5831333333,18.1399333333
728.17,19.8958,48.869,32.4741,41.3608,11.3648666667,14.7454666667,14.3014666667,15.3354666667,17.1869333333,41.922,22.5873333333,60.5562,18.3225333333
728.49,19.7847333333,48.7076666667,32.4252666667,41.2642666667,11.3004,14.6345333334,14.121,15.1303333333,17.0152,41.7922,22.4444666667,60.3364,18.2220333333
728.80,19.8386,48.7755333333,32.6758666667,41.3162,11.5014,14.8046,14.2572666667,15.1905333333,17.1901333333,41.8462,22.5202,60.3242666667,18.3967
729.12,19.7084666667,48.5405333333,32.4902,41.111,11.4186,14.6350666667,14.0662,15.0810666667,17.0967333333,41.7682666667,22.3735333333,60.0993333334,18.212
729.44,19.8097333333,48.3739333333,32.4117,40.9464,11.6168,14.7754666667,14.1691333333,15.1342,17.2748,41.7056,22.4525333333,59.8876666667,18.2795666667
729.76,19.6885333333,48.4431333333,32.3369333333,40.9434666667,11.4822,14.6629333333,14.0354,15.0272,17.1883333333,41.641,22.4039333333,59.8753333333,18.2656333333
730.08,19.4405333333,48.2347333333,32.056,40.7848,11.251,14.3808,13.826,14.8172666667,16.9850666667,41.4592666667,22.2082666667,59.7000666666,18.0924666667
730.39,19.3324,48.2056666667,32.0798,40.6814666667,11.0208666667,14.2874666666,13.5963333333,14.7433333333,16.8112666667,41.441,22.0619333333,59.6808666667,17.9802
730.71,19.2046666667,48.2791333333,32.1582,40.6706,10.9208,14.2331333333,13.5376,14.6106666667,16.7892666666,41.4254666667,21.9524666666,59.9158666667,17.9922
731.03,19.0460666667,48.1139333333,32.0339333333,40.5744,10.8139333333,13.9074666667,13.391,14.4335333333,16.7180666667,41.3197333333,21.7508,59.8163333334,17.9272
731.35,18.9878,47.9842,31.9077333333,40.4565333333,10.8463333333,13.8500666667,13.4196666667,14.4257333333,16.7878,41.1817333334,21.7278666667,59.5927333333,17.9526666667
731.67,18.7722666667,47.9036666667,31.8476666667,40.3923333333,10.6632666667,13.6020666667,13.2591333333,14.2243333333,16.5888,41.0502666667,21.5859333333,59.5074,17.8488666667
731.98,18.7380666667,48.3201333333,32.0651,40.7096,10.5646666667,13.5594,13.3114,14.2333333333,16.6370666667,41.4303333333,21.7470666667,60.2012666667,17.9309333333
732.30,18.9862666667,48.5534666667,32.2032666667,40.859,10.781,13.7317333333,13.6206666667,14.4610666666,16.876,41.5447333333,21.9478666667,60.3733333333,18.1334333333
732.62,19.128,48.7955333333,32.4432666667,41.0653333333,10.9810666667,13.9241333333,13.8408666667,14.6139333333,16.9878666667,41.6341333333,22.1069333333,60.4729333333,18.2787666667
732.94,19.0847333333,48.703,32.4196666667,41.1592666667,10.9643333333,13.8194666667,13.7956,14.5463333333,16.9104666667,41.6674666667,22.0111333333,60.2897333333,18.2279
733.25,19.1544,48.9039333333,32.6084666667,41.411,11.1138,13.9003333333,13.9180666667,14.6397333333,17.0204,41.9635333333,22.0601333333,60.7682666667,18.2814666667
733.57,19.212,48.9558666667,32.7292666667,41.4082,11.186,14.0105333334,13.9372666667,14.7514,17.0173333333,42.0025333333,22.1637333333,60.7146666667,18.3239333333
733.89,19.2396666667,49.0338,32.7895666667,41.5406,11.2786666667,14.0394,14.1680666667,14.8160666667,17.2872666667,42.0729333333,22.3357333333,60.8876,18.4635333333
734.21,19.1886666667,48.9757333333,32.7618666667,41.5382666667,11.2446,13.9155333334,14.1497333333,14.7808,17.3055333333,42.0098,22.2588,60.6698666667,18.343
734.52,19.1252666667,48.8980666667,32.7367333333,41.4800666667,11.1706666667,13.908,14.1154666667,14.7619333333,17.2987333333,41.9123333334,22.2124666667,60.6396666667,18.2531333333
734.84,19.3428,49.0955333333,32.9002,41.7664,11.2540666667,14.0926666667,14.1981333333,14.8764666667,17.3952,42.1058,22.3394666667,60.8368,18.3603
735.16,19.265,49.0491333333,32.784,41.599,11.1373333333,14.1686,14.2456,14.8714,17.3452666667,42.1350666667,22.2695333333,60.7134,18.4117
735.48,19.3418,48.7486,32.7075666667,41.3818666667,11.2079333333,14.2817333333,14.327,14.9892,17.4122,41.8697333333,22.2234666666,60.3047333333,18.3669666667
735.79,19.2457333333,48.7136666667,32.6057333333,41.3925333333,11.1240666667,14.2074666667,14.2425333333,15.0114,17.3239333333,41.8092,22.2333333333,60.2968666667,18.2912666667
736.11,19.0384666667,48.6528666667,32.5060666667,41.2464666667,11.0993333333,14.1308,14.1457333333,15.0344,17.1604,41.6712,22.1594,60.1974,18.3659333333
736.43,19.0890666667,48.6084,32.4802666667,41.1578,11.1316666667,14.3079333333,14.2219333333,15.1441333333,17.2596666667,41.5824,22.3175333333,60.0506,18.4613
736.74,19.2086666667,48.4391333333,32.5039333333,41.0296,11.2818,14.5006666667,14.3868666667,15.3272,17.3712666667,41.292,22.3438666667,59.6108666667,18.6063666667
737.06,19.2902,48.7132,32.6357666667,41.333,11.4765333333,14.6230666667,14.597,15.4079333333,17.5067333333,41.3929333333,22.4086666667,59.9568666667,18.8182
737.38,19.5353333333,48.6586,32.7592333333,41.4355333333,11.8266,14.8326666667,14.7337333333,15.6518666667,17.6271333333,41.5123333333,22.6138666667,59.8841333334,19.0012
737.69,19.4668,48.4023333333,32.6119,41.2992,11.8103333333,14.6904,14.6998,15.6076666667,17.4665333333,41.3981333333,22.6119333333,59.7484,19.0025
738.01,19.2630666667,48.1272666667,32.4207666667,41.1090666666,11.6085333333,14.4702666667,14.5354,15.4098666667,17.2070666667,41.2149333333,22.4337333333,59.4046666667,18.8055666667
738.33,18.9687333333,47.9366666667,32.3692,40.8465333333,11.3734,14.2360666667,14.3758,15.1346,17.022,41.1394,22.2265333333,59.2858,18.6797
738.64,19.005,47.9707333333,32.4807,41.0156666667,11.3604,14.1090666667,14.2928,15.1022,17.0322,41.201,22.2241333333,59.5203333333,18.6433666667
738.96,19.0379333333,48.0224666667,32.5437333333,41.0257333333,11.4430666667,14.1208666667,14.3553333333,15.1787333333,17.0126,41.2676666667,22.2953333333,59.4336666667,18.7425666667
739.28,19.0882666667,48.0220666667,32.5793333333,40.9192,11.3798,14.1203333333,14.3052,15.017,16.929,41.3041333333,22.2346,59.4091333333,18.7769333333
739.59,19.027,47.9368,32.3792,40.9158,11.1492,13.979,14.1978666667,14.7214,16.822,41.2892,22.1442,59.3943333333,18.6070666667
739.91,18.9318666667,48.1845333333,32.5763666667,41.1165333333,11.0168666667,13.9072666667,14.0196,14.6323333333,16.7646666667,41.4326666667,22.0896,59.7868,18.5491
740.23,18.8948,48.4204,32.6147333333,41.3246666667,10.8580666667,13.7958666667,13.9028666667,14.4562,16.7199333333,41.7140666667,22.2242666667,60.2036666667,18.536
740.54,18.8838666667,48.296,32.6655,41.2598666667,10.7458666667,13.7805333333,13.8405333333,14.4495333333,16.7217333333,41.7848666667,22.2062666667,60.1837333333,18.4865
740.86,18.5706,48.4022,32.443,41.1516,10.3686,13.5680666667,13.5292,14.1030666667,16.4737333333,41.6742666667,21.9051333333,60.1286,18.1532333333
741.18,18.7843333333,48.6804,32.6538,41.382,10.3864666667,13.8070666667,13.5392,14.1314,16.5377333333,41.8412,21.9366666667,60.3241333333,18.2357
741.49,18.8702666667,48.9199333333,32.7759,41.5437333333,10.5269333333,13.9604,13.61,14.1696,16.7248666667,42.0293333333,22.0674,60.5300666667,18.2798333333
741.81,18.8936,49.0191333333,32.659,41.7262,10.5435333333,13.9167333333,13.5157333333,14.1717333333,16.7793333333,41.9663333333,22.095,60.6068666667,18.3070666667
742.12,18.8856666667,48.9904,32.5289333333,41.6262666667,10.6856666667,14.0978,13.7003333333,14.3333333333,16.8276,41.7104666667,22.1920666667,60.3476666667,18.3640666667
742.44,18.7614666667,48.8765333334,32.3402,41.6377333333,10.6127333333,14.0742,13.592,14.2628,16.7488666667,41.5477333333,22.144,60.2826666667,18.1760333333
742.76,18.93,49.2477333333,32.6212333333,42.0907333333,10.8549333333,14.2003333333,13.7456666666,14.5146666667,17.0712666667,41.9615333333,22.4027333334,60.9472666667,18.3114666667
743.07,18.925,48.8052666667,32.5887333333,41.8027333333,10.908,14.3029333333,13.7162666667,14.5784,17.1469333333,41.7488666667,22.3334666667,60.5194666667,18.2622333333
743.39,18.9758666667,48.6924,32.5332666667,41.7442,11.042,14.2762,14.0198666666,14.6386666667,17.1551333333,41.7196,22.3858,60.3510666666,18.4065666667
743.70,18.944,48.5951333333,32.5063,41.5747333334,10.9586,14.1535333333,13.9089333333,14.7157333334,17.061,41.6156,22.2637333333,60.1222,18.2892
744.02,19.0603333333,48.4892,32.3811666667,41.338,10.9465333333,14.2093333333,13.8931333333,14.7054,17.0148,41.4516,22.2639333334,59.786,18.1593
744.34,19.1709333333,48.5514666667,32.5924333333,41.5229333333,11.0110666667,14.3365333333,14.0386,14.8151333333,17.0411333333,41.4908666667,22.4871333333,59.9175333333,18.2779
744.65,19.0637333333,48.516,32.4581666667,41.4308,10.9293333333,14.3202,13.9384,14.7826,17.0599333333,41.5252666667,22.5144,59.9057333333,18.1907666667
744.97,19.0535333333,48.4323333333,32.3881,41.3166,10.8366,14.3144666667,13.9628,14.8537333333,17.0172666667,41.4115333333,22.5454666667,59.889,18.2610666667
745.28,18.7226666667,48.1014,32.1663333333,41.0664,10.5933333333,14.198,13.8758,14.5734,16.6366,41.02,22.2996,59.6105333333,17.9822
745.60,18.6960666667,48.2338,32.2785,41.0292666667,10.6672,14.3184666667,13.8759333333,14.5464666667,16.5885333333,41.0828,22.3612,59.7368666667,18.0438333334
745.91,18.7724666667,48.3095333333,32.3795,41.0048666667,10.8318,14.4889333334,14.055,14.6606,16.705,41.0766666667,22.3922666667,59.6078666667,18.2329333333
746.23,18.8675333333,48.1186666667,32.3902,40.8683333333,10.9970666667,14.6932666667,14.3877333333,14.7944666667,16.7563333333,40.8524666667,22.4879333334,59.1453333333,18.4321666667
746.55,19.0594666667,48.5431333333,32.7917333333,41.2762666667,11.1670666667,14.7132,14.7153333333,15.0189333333,16.9207333333,41.0786,22.7642,59.4596,18.6961333333
