wavelength,Back_CatInof,Belly_CatInof,Breast_CatInof,Crissum_CatInof,Crown_CatInof,DorTail_CatInof,Patch10_CatInof,Rump_CatInof,Throat_CatInof,WingTip_CatInof
571.47,13.6361333333,32.4323333333,22.7817333333,22.7593333333,12.2391333333,13.1012,8.74126666666,13.8329333333,21.5891333333,12.1712
571.81,13.6466666667,32.4404,22.7556,22.7632666666,12.2349333333,13.0741333333,8.73033333333,13.8039333333,21.5943333333,12.1558
572.15,13.6935333333,32.5098666667,22.8057333333,22.8142666667,12.2488,13.0926666667,8.76913333333,13.8209333333,21.6220666667,12.2083333333
572.49,13.6976,32.5355333333,22.8096,22.8491333333,12.2523333333,13.0836,8.74513333334,13.7968,21.6346,12.1960666667
572.83,13.7625333334,32.6484666666,22.8867333333,22.9562666667,12.3118666667,13.1760666667,8.78460000001,13.8622666667,21.7128666667,12.2673333333
573.17,13.8107333333,32.7053333333,22.9535333333,23.0226666667,12.3724,13.2582666667,8.85693333334,13.9290666667,21.7712,12.3432
573.51,13.8199333333,32.7060666667,22.9782666667,23.0688,12.3726,13.2647333333,8.85126666667,13.9386,21.7861333333,12.3456666667
573.85,13.8434666667,32.7884,23.0109333333,23.1123333333,12.3800666667,13.2996666667,8.85133333334,13.9894666667,21.8198,12.3806
574.19,13.8711333333,32.8212,23.0347333333,23.1600666667,12.3876,13.3468666667,8.84519999999,13.9916666667,21.8308666667,12.4094666666
574.53,13.8707333333,32.8938,23.0738666667,23.2075333334,12.3980666667,13.393,8.84373333334,14.0255333333,21.8498,12.4446666667
574.87,13.8286666667,32.906,23.0686666667,23.2103333333,12.3780666667,13.4181333333,8.78526666666,14.0273333333,21.8528,12.4472
575.21,13.8716666667,32.9645333333,23.1539333333,23.2723333333,12.4186666667,13.5033333333,8.80406666666,14.0744666667,21.9487333333,12.5176
575.55,13.8669333333,33.0173333333,23.1608666667,23.3183333333,12.4357333333,13.5536,8.80433333333,14.0832666667,21.9786,12.5357333333
575.89,13.8861333333,33.1135333333,23.2221333333,23.3791333333,12.5020666667,13.6666,8.8228,14.1344666667,22.0596666667,12.5742666667
576.22,13.8926666667,33.1706666667,23.2546,23.4285333333,12.5088,13.7416,8.84500000001,14.1784666667,22.1002666667,12.6273333333
576.56,13.8686,33.1736,23.2242666667,23.4126,12.5108,13.7814,8.81686666667,14.1580666667,22.1458,12.6094666667
576.90,13.8877333333,33.2410666667,23.2431333334,23.4397333333,12.5379333333,13.8591333333,8.80066666667,14.1834,22.1976,12.6636
577.24,13.9622,33.3482,23.3207333333,23.4882,12.5928666666,13.9846666667,8.81326666666,14.2489333333,22.2919333333,12.7487333333
577.58,14.0458666667,33.4275333333,23.3764,23.5377333333,12.7186,14.1312666667,8.87273333333,14.2906,22.3482,12.8432
577.92,14.0988666667,33.5260666667,23.4439333333,23.6088,12.8018666667,14.2751333333,8.95273333334,14.3778666667,22.4590666667,12.9346
578.26,14.1224,33.5582666667,23.4400666667,23.6376,12.804,14.3527333333,8.97693333333,14.3897333333,22.4945333333,12.9786
578.60,14.2183333334,33.6826666667,23.5276,23.7244,12.8909333333,14.4786666667,9.06080000001,14.4615333333,22.5668666667,13.1018
578.94,14.3050666667,33.7738666667,23.5600666667,23.7857333333,12.9778666667,14.6307333333,9.14666666666,14.5619333334,22.6517333333,13.1887333333
579.28,14.3818,33.9020666667,23.651,23.8828,13.016,14.7554666667,9.18853333333,14.6636,22.7172666667,13.2695333333
579.61,14.3227333333,33.8725333333,23.5679333333,23.8367333333,12.9688666667,14.7115333333,9.12426666666,14.6226666667,22.6666,13.2652666667
579.95,14.3969333333,33.9547333333,23.6005333333,23.8710666667,13.0047333333,14.8000666667,9.14146666667,14.6441333333,22.7228,13.3436666667
580.29,14.4256,34.0428,23.6513333333,23.8924,13.0047333333,14.8675333333,9.15920000001,14.6742,22.7568666667,13.393
580.63,14.3468,34.0583333333,23.6124,23.8774666667,12.9503333333,14.8607333333,9.08900000001,14.6326666667,22.7292,13.3497333333
580.97,14.3054666667,34.1036,23.6027333333,23.8876,12.9298666666,14.8987333333,9.08693333334,14.6141333333,22.7357333333,13.319
581.31,14.2699333333,34.1365333334,23.5988666667,23.928,12.8576,14.9103333333,9.0226,14.5969333333,22.7868666667,13.2999333333
581.65,14.1701333333,34.0267333333,23.4994666667,23.8092,12.752,14.8341333333,8.90426666666,14.4882,22.6906666667,13.1899333333
581.98,14.1962,34.0655333333,23.53,23.8208,12.7722666667,14.8864,8.88086666667,14.5065333333,22.7406666667,13.2084666667
582.32,14.1796666667,34.0694666667,23.5341333333,23.8048,12.7490666667,14.8843333333,8.8526,14.527,22.7626,13.1995333333
582.66,14.0719333333,34.0643333333,23.4608,23.7513333333,12.6635333333,14.8085333333,8.72586666667,14.4418666667,22.7086666667,13.1244
583.00,14.0344666667,33.9837333333,23.4264666667,23.6600666667,12.6413333333,14.7558666667,8.66273333333,14.3523333333,22.6625333333,13.127
583.34,13.9784666667,33.9549333333,23.4256,23.6334,12.5547333333,14.7684,8.59526666667,14.3150666667,22.6644666667,13.0750666667
583.68,13.9341333333,33.9753333333,23.4162666667,23.6102666667,12.5492666667,14.7382666666,8.55826666666,14.2976666667,22.6214,13.0410666667
584.01,13.9208666667,33.9749333334,23.4282666667,23.646,12.5424666667,14.7420666667,8.50733333333,14.2977333333,22.5952666667,13.0567333334
584.35,13.9456,33.9656,23.4455333333,23.672,12.548,14.75,8.49513333333,14.2686,22.6112,13.0342
584.69,13.9865333333,33.9936,23.4736,23.7305333333,12.6001333333,14.8081333333,8.52580000001,14.3096,22.6279333333,13.096
585.03,14.0284,34.0736,23.5437333333,23.806,12.6546666667,14.8838,8.5786,14.3603333333,22.6661333333,13.1509333333
585.37,14.1081333333,34.1854666667,23.6221333333,23.9361333333,12.7581333333,14.9670666667,8.64999999999,14.4590666667,22.7326,13.2576
585.70,14.1257333333,34.2824,23.7057333333,23.9908666667,12.7764,14.9978,8.68793333333,14.4660666666,22.7745333333,13.2965333333
586.04,14.1487333333,34.3305333333,23.6998666667,24.046,12.8211333333,14.9918,8.67400000001,14.4616666667,22.8019333333,13.2927333333
586.38,14.2467333333,34.352,23.7618666667,24.1440666666,12.8653333333,15.0240666667,8.77253333334,14.5035333333,22.8294,13.338
586.72,14.3455333333,34.4700666667,23.8774666667,24.3321333333,12.9913333333,15.1524666667,8.90286666667,14.6304666667,22.9628666667,13.4532666667
587.06,14.4416,34.4994,23.9153333333,24.4149333333,13.0447333333,15.1698,8.97386666667,14.6633333333,22.9926666667,13.4623333333
587.39,14.4263333333,34.482,23.9978666666,24.4741333333,13.0458,15.1770666667,8.9766,14.669,23.0208,13.3797333333
587.73,14.4438666667,34.495,24.009,24.5277333333,13.0691333333,15.1378666667,9.01200000001,14.6849333334,23.0321333334,13.3504666667
588.07,14.4072,34.43,23.9708,24.4863333333,13.0188,15.069,9.00173333334,14.6688,22.9094,13.304
588.41,14.4353333333,34.4466666666,23.9933333333,24.5436,13.0338666667,15.0416666667,9.05053333333,14.7132,22.9451333333,13.3073333333
588.74,14.3999333333,34.3670666667,23.9289333333,24.4934,12.9543333333,14.9268666667,8.97386666667,14.6604,22.8848,13.2289333333
589.08,14.4016666667,34.3161333333,23.8951333333,24.4648,12.8948,14.8636,8.96359999999,14.6365333333,22.8322,13.147
589.42,14.3336666667,34.2272666667,23.8099333333,24.432,12.8296666667,14.7808,8.88626666667,14.5896666667,22.7768,13.0674666667
589.76,14.3352,34.1882666667,23.8088,24.437,12.8193333333,14.8238,8.93026666666,14.6045333333,22.7825333333,13.1042
590.09,14.3799333333,34.2316666667,23.8684,24.5163333333,12.8812,14.8752,8.94879999999,14.6593333333,22.8519333333,13.163
590.43,14.339,34.1728,23.7843333333,24.406,12.7631333333,14.7964666667,8.85873333334,14.6026,22.7538666667,13.0551333333
590.77,14.3678,34.2652666667,23.8458666667,24.4529333333,12.8249333333,14.838,8.87760000001,14.6816666667,22.7848,13.1157333333
591.11,14.3947333333,34.2327333333,23.7792666667,24.4604,12.8137333333,14.8174,8.90193333334,14.6738,22.7411333333,13.1801333333
591.44,14.3434,34.2008,23.7418,24.3905333333,12.7594,14.7756,8.86153333333,14.6162,22.6451333333,13.1234666667
591.78,14.3774,34.2497333333,23.7809333333,24.4210666667,12.7746,14.7906666667,8.88446666667,14.6319333333,22.704,13.1508666667
592.12,14.3141333333,34.1564666667,23.7118666667,24.3586,12.6688,14.6991333333,8.78993333334,14.5556,22.5903333333,13.0424
592.46,14.305,34.1388666667,23.7234666667,24.3827333333,12.7005333333,14.703,8.84486666666,14.5796,22.6092666667,13.0575333333
592.79,14.3136666666,34.2058666667,23.7878666667,24.4569333333,12.702,14.723,8.83099999999,14.5837333333,22.654,13.1059333333
593.13,14.3261333333,34.1816,23.7876666667,24.4917333333,12.6834,14.6844666667,8.8338,14.5714,22.5898,13.0755333333
593.47,14.3399333333,34.1865333333,23.8439333333,24.5363333333,12.6671333333,14.6356,8.80793333334,14.5653333333,22.5224,13.0047333333
593.80,14.3078666667,34.1289333333,23.8104,24.5241333333,12.6441333333,14.5695333333,8.77266666667,14.5130666667,22.4330666667,12.9458
594.14,14.3834,34.1642,23.9196666667,24.674,12.735,14.5962666667,8.86726666667,14.5824666667,22.4936666667,12.9892666667
594.48,14.3583333333,34.0899333333,23.8892,24.6804666667,12.6868,14.4994,8.83306666667,14.5294666667,22.4313333333,12.9102666667
594.81,14.3519333333,34.1078666667,23.9172666667,24.734,12.644,14.4336,8.79933333333,14.5234,22.4382666667,12.8583333334
595.15,14.4226,34.1050666667,23.9763333333,24.8543333333,12.7228,14.4480666667,8.83120000001,14.5587333333,22.4874,12.9092
595.49,14.4557333333,34.1039333333,24.0234,24.9278,12.7284666667,14.4181333333,8.86013333334,14.5968666667,22.5101333333,12.9119333334
595.82,14.4899333333,34.1437333333,24.0478666667,24.9928,12.7843333333,14.4246,8.91346666667,14.5875333333,22.5550666667,12.9322666667
596.16,14.5813333333,34.2452666667,24.1612666667,25.1028,12.8557333333,14.4718,8.9838,14.6560666667,22.6195333333,12.9764666667
596.50,14.5728666667,34.248,24.1634,25.1188666667,12.8627333333,14.4534,8.97486666667,14.6562,22.5919333333,12.9532
596.83,14.6185333333,34.3215333333,24.2232666667,25.2032666667,12.9306666667,14.5254,9.02353333334,14.7191333333,22.6430666667,13.0202666667
597.17,14.6471333333,34.3983333333,24.2464,25.2696666667,12.9308,14.5778666667,9.04873333333,14.7642,22.6989333334,13.041
597.51,14.6137333333,34.4384,24.2684666667,25.2566,12.8826,14.5918666667,9.0336,14.7664666667,22.7030666667,13.0328
597.84,14.6050666667,34.4783333333,24.2503333333,25.2663333333,12.8735333333,14.6162,8.99953333333,14.777,22.7156,13.0386666667
598.18,14.6508,34.5674,24.3149333333,25.3632666667,12.8959333334,14.7206,9.04806666667,14.8572,22.8002666667,13.1007333333
598.52,14.7706,34.6818666667,24.4453333333,25.4626,13.0541333333,14.9368,9.16460000001,14.988,22.9172666667,13.2373333333
598.85,14.8234,34.7642666667,24.4752,25.5118,13.0684666667,15.0668,9.21673333334,15.086,23.0319333333,13.2967333333
599.19,14.8946,34.8886,24.5652,25.6134666667,13.1441333333,15.2502666667,9.29826666667,15.1596666667,23.1221333333,13.3913333333
599.53,14.9762666667,34.9866666667,24.6706666667,25.696,13.2074666666,15.3754666667,9.34086666666,15.2759333333,23.2088,13.4812666667
599.86,14.9157333333,34.9394666667,24.587,25.6478,13.1338,15.3467333333,9.2454,15.227,23.1192,13.4049333333
600.20,14.9525333333,34.9866666667,24.646,25.7379333333,13.1660666667,15.4021333333,9.30599999999,15.2832666667,23.2072,13.4376666667
600.53,14.8808,34.8832,24.5802,25.6629333333,13.0869333333,15.3332,9.24433333333,15.2222666667,23.1474,13.343
600.87,14.8766,34.8204,24.5870666666,25.6895333333,13.1104666667,15.2882,9.22433333333,15.1748,23.1138,13.3276
601.21,14.9647333333,34.8356666666,24.6381333333,25.8238666667,13.1990666667,15.3002666667,9.33186666666,15.2366666667,23.1622666667,13.3816
601.54,14.9304666667,34.7453333333,24.6153333333,25.8206666666,13.1816,15.1842,9.3188,15.1823333333,23.0830666667,13.3183333333
601.88,14.9784,34.7130666667,24.6337333333,25.8766,13.2294,15.1556666667,9.35966666667,15.1556666667,23.0679333333,13.3324666667
602.21,14.9562666667,34.6934666667,24.6344666667,25.9697333333,13.2043333333,15.0206666666,9.35106666666,15.1402666667,23.0199333334,13.278
602.55,14.944,34.6133333333,24.6511333333,25.9976666667,13.2008,14.9044,9.35053333333,15.0810666667,22.9070666667,13.2292
602.88,15.0110666667,34.6211333333,24.712,26.1129333333,13.2553333333,14.8637333333,9.41126666667,15.1262666667,22.9107333333,13.2475333333
603.22,14.9629333333,34.5759333333,24.7004666667,26.1265333333,13.2216,14.7472666667,9.37966666667,15.0930666667,22.8309333333,13.2127333333
603.56,14.966,34.5912666667,24.7308666667,26.2056,13.2208,14.7202666667,9.40173333333,15.0915333333,22.8382666667,13.2289333333
603.89,14.9806666667,34.5455333333,24.7222666667,26.2042666666,13.2316,14.6967333333,9.38640000001,15.0764666667,22.796,13.2163333333
604.23,15.0464666667,34.6329333333,24.7838,26.3169333333,13.2815333333,14.7371333333,9.46206666666,15.1444666667,22.8636666667,13.2887333333
604.56,15.0644,34.6680666667,24.8026,26.3691333333,13.2921333333,14.7385333333,9.49893333334,15.1667333334,22.8657333334,13.2920666667
604.90,15.0586666667,34.6918666667,24.7967333333,26.3942666667,13.3058,14.7610666667,9.50913333334,15.1867333333,22.8607333333,13.3073333333
605.23,15.0301333333,34.7481333333,24.8296,26.4447333333,13.2922,14.8250666667,9.521,15.1898666667,22.8888666667,13.3446
605.57,15.0908666667,34.8652,24.9190666667,26.5484666667,13.354,14.9226,9.58500000001,15.2955333333,22.9652,13.4151333333
605.90,15.0886,34.8398666667,24.8826666667,26.5029333333,13.3252,14.9604666667,9.58573333334,15.2948666667,22.9482666667,13.4186666667
606.24,15.1056,34.9439333333,24.9410666667,26.5715333333,13.346,15.0386666667,9.60273333334,15.3567333334,23.0168,13.4733333333
606.58,15.0638666667,34.9653333333,24.9495333333,26.5654666667,13.3266666667,15.06,9.56586666667,15.3698666667,23.043,13.4877333333
606.91,15.041,34.9616,24.9162666667,26.5582,13.317,15.1098666667,9.53533333334,15.3624666667,23.055,13.4909333333
607.25,15.0779333333,34.9894666667,24.9465333333,26.6027333333,13.3570666667,15.1566666667,9.5816,15.4102666667,23.0954666667,13.5613333333
607.58,15.1250666667,35.0520666667,25.0151333333,26.6654,13.4252666667,15.2215333333,9.63453333334,15.4676,23.1462,13.6378666667
607.92,15.1906,35.1279333333,25.1032,26.7624,13.5044,15.2946,9.66466666666,15.523,23.1926666667,13.6745333333
608.25,15.2617333333,35.2198,25.1893333333,26.8392666667,13.5962,15.3921333334,9.71406666666,15.5885333333,23.2644,13.7860666667
608.59,15.2900666667,35.2668666667,25.2555333333,26.8609333333,13.5874666667,15.4686,9.70046666667,15.6134666667,23.2914,13.8068
608.92,15.4238,35.3943333333,25.3490666667,26.9335333333,13.7133333333,15.6258666667,9.77193333333,15.7462,23.42,13.9174666667
609.26,15.3884,35.4281333333,25.3248666667,26.9091333333,13.7056,15.6610666666,9.70906666666,15.7004,23.4258666666,13.9286666667
609.59,15.3814666667,35.4821333333,25.3292666667,26.9140666666,13.6813333333,15.7369333333,9.64286666666,15.6999333333,23.4322666667,13.9583333333
609.93,15.4098,35.5914666667,25.3607333333,26.9922666667,13.7108,15.8760666667,9.66226666667,15.75,23.5230666667,14.0364666667
610.26,15.494,35.6765333333,25.3938,27.0844,13.7826,16.0502,9.72093333333,15.7969333333,23.6288666667,14.1565333333
610.60,15.6347333333,35.8583333333,25.5464,27.2389333333,13.9133333334,16.2990666667,9.8454,15.9825333333,23.7824,14.3475333333
610.93,15.7314666667,36.0192,25.647,27.3773333333,14.0368,16.5430666667,9.88713333334,16.0944666667,23.8944,14.4890666667
611.27,15.7544,36.151,25.6709333333,27.4674,14.0449333333,16.6867333333,9.89433333333,16.1514,23.9720666667,14.5730666667
611.60,15.8004666667,36.2803333333,25.7597333333,27.5545333334,14.0811333333,16.8888666667,9.92533333333,16.2253333333,24.0533333334,14.6795333333
611.93,15.7839333333,36.3551333333,25.7691333333,27.5764666667,14.0646666667,17.0187333333,9.92966666667,16.2758666667,24.0960666667,14.7094666667
612.27,15.8082,36.4378,25.8028,27.6656666666,14.0832,17.0961333333,9.93620000001,16.2922666667,24.1772,14.7496
612.60,15.8475333333,36.553,25.8884,27.8032,14.1044,17.1736666667,9.98413333333,16.3465333333,24.2304666667,14.7898666667
612.94,15.8972666667,36.5726666667,25.9286,27.8666,14.1236666667,17.2546666667,10.0461333333,16.4027333333,24.2404666667,14.8264
613.27,15.9828666667,36.6781333333,26.0701333333,28.0234,14.2561333333,17.3830666666,10.1881333333,16.5109333333,24.3773333333,14.9646666667
613.61,16.0042666667,36.7100666667,26.1010666667,28.0543333333,14.3036666667,17.3886666667,10.186,16.5611333333,24.396,15.002
613.94,15.8202,36.6404,25.9929333333,27.9108,14.1298666667,17.2103333333,10.0006,16.4104666667,24.1974,14.7986666667
614.28,15.8453333333,36.6564666667,26.0322666667,27.9438666667,14.1649333333,17.2170666667,9.99539999999,16.3794,24.2163333333,14.7840666667
614.61,15.8464,36.7209333333,26.1206,27.9983333333,14.1692666667,17.207,10.0435333333,16.4164666667,24.2940666667,14.7974
614.94,15.8998666667,36.7584,26.1935333333,28.0655333333,14.2443333333,17.2822666667,10.1146666667,16.4730666667,24.2930666667,14.8665333334
615.28,15.9761333333,36.8381333333,26.2533333333,28.1418,14.3534666667,17.3028,10.1948666667,16.5562666667,24.3661333333,14.9617333334
615.61,15.944,36.7398666667,26.2113333333,28.1153333333,14.3134666667,17.2100666667,10.1209333333,16.4632,24.3367333333,14.9289333334
615.95,15.9619333333,36.7433333333,26.2416666667,28.1300666667,14.3575333333,17.2363333333,10.1257333333,16.5190666667,24.3365333333,14.9923333333
616.28,15.8245333333,36.5732666667,26.1158,27.9869333333,14.223,17.0608666667,9.95153333333,16.3242666667,24.1570666667,14.8676666667
616.61,15.8102,36.5621333333,26.1588,27.9990666667,14.1692,16.9864,9.89653333333,16.3002,24.1614666667,14.8750666667
616.95,15.7718,36.5660666667,26.1288666667,27.9711333333,14.1375333333,16.9052666667,9.80833333333,16.2288,24.1046,14.7972666667
617.28,15.8298,36.5974,26.2048666667,27.9924666667,14.1582,16.9415333333,9.87066666666,16.22,24.1009333333,14.7776
617.62,15.9345333333,36.6854,26.2906,28.1246,14.2408666667,17.0482666667,9.94366666667,16.2909333333,24.1908666667,14.9154
617.95,15.8793333333,36.6678,26.1956,28.0737333333,14.1388666667,16.9558666667,9.86099999999,16.2026,24.1196,14.8369333333
618.28,15.8786666667,36.6582,26.1774666667,28.0231333333,14.0596666667,16.9303333333,9.78700000001,16.1307333333,24.0652,14.8003333333
618.62,15.8562666667,36.6638,26.1901333333,28.021,14.0050666667,16.8856,9.73446666666,16.0868,24.0690666667,14.7539333333
618.95,15.7966,36.5969333333,26.1238666667,27.95,13.903,16.8192,9.67906666667,15.9785333333,24.0018,14.6702
619.28,15.8903333333,36.7270666667,26.2441333333,28.0932,13.9895333333,16.9112666667,9.75300000001,16.0702666667,24.0612666667,14.7656666667
619.62,15.8934666667,36.7331333333,26.2908666667,28.1302,14.0239333333,16.9180666667,9.79426666666,16.059,24.1241333333,14.7587333333
619.95,15.9758,36.8254666667,26.3649333333,28.2225333333,14.1106,17.053,9.90353333333,16.1309333333,24.2412666667,14.8438
620.28,16.058,36.878,26.4073333333,28.3226666667,14.2094,17.1550666667,9.97553333334,16.1888,24.2909333333,14.906
620.62,16.0419333333,36.8820666667,26.3748666667,28.3274666667,14.1958666667,17.1644,9.96573333333,16.1418666667,24.3142666666,14.9040666667
620.95,16.1106,36.9641333333,26.4592,28.432,14.2565333333,17.2380666667,10.0175333333,16.2116,24.397,15.0127333333
621.28,16.1730666667,36.9807333333,26.5171333333,28.4766,14.3358,17.3455333333,10.0938,16.2524,24.428,15.0699333333
621.62,16.1251333333,36.9113333333,26.5033333333,28.4446,14.3382666667,17.3160666667,10.0772666667,16.2217333333,24.3707333333,15.0688
621.95,16.1003333333,36.8435333333,26.4622666667,28.4554,14.3969333333,17.3187333333,10.1125333333,16.1784,24.3312666667,15.0757333333
622.28,16.0243333333,36.7512,26.3529333334,28.3882666667,14.3158,17.2436666667,10.0374666667,16.0914666667,24.2332,15.0136
622.62,15.9587333333,36.7018666667,26.3026,28.3537333333,14.2787333333,17.1634,9.9724,16.0595333333,24.1813333333,14.9746666667
622.95,16.0022666667,36.6793333333,26.3398,28.3564666667,14.2818666667,17.1526666667,10.0180666667,16.0714,24.2508666667,14.9847333333
623.28,16.06,36.7285333333,26.3592666666,28.4284666667,14.2959333333,17.152,10.0359333333,16.0810666667,24.2497333333,15.0125333333
623.62,16.0622666667,36.707,26.3727333333,28.4605333333,14.2753333333,17.049,9.98633333333,16.0733333333,24.2028,14.9840666667
623.95,16.0746666667,36.7239333333,26.3964,28.4553333333,14.2922,17.0124,10.0216666667,16.0848,24.2304666667,14.9544666667
624.28,16.0900666667,36.6081333333,26.3897333333,28.4053333333,14.2599333333,16.9333333333,10.0182,16.0866,24.1501333333,14.9247333333
624.62,15.9672,36.4602,26.2361333333,28.3148,14.1198666667,16.7136,9.87526666668,15.8952666667,23.9945333334,14.7758
624.95,16.0490666667,36.5258,26.3116666667,28.4166,14.177,16.6758,9.96073333334,15.9479333333,24.0871333333,14.7708
625.28,16.0682,36.5105333333,26.3600666667,28.4635333333,14.1434,16.6332,9.99553333334,15.9255333333,24.0696666667,14.7739333333
625.61,16.0736,36.4935333333,26.3767333333,28.4606666667,14.116,16.5226666667,9.98406666665,15.9304,24.0576666667,14.7125333334
625.95,16.1310666667,36.4775333333,26.4336,28.5099333334,14.1972,16.4995333333,10.0588,15.9813333333,24.1076,14.7438
626.28,16.0946666667,36.4326,26.4193333333,28.4941333333,14.1509333333,16.4265333333,10.016,15.9118,24.0388666667,14.6938666667
626.61,15.9998666667,36.3727333333,26.3623333333,28.4374,14.0778666667,16.3164,9.90733333334,15.8214,23.9408,14.5668
626.94,16.0010666667,36.3126666667,26.307,28.3799333333,14.0679333333,16.2797333333,9.90320000001,15.803,23.8799333333,14.5516
627.28,15.9771333333,36.3024666667,26.2858666667,28.3722,14.0682666667,16.277,9.89499999999,15.7930666667,23.8989333333,14.5335333334
627.61,15.8642,36.2445333333,26.227,28.3247333333,14.0008,16.1988,9.8208,15.6985333333,23.8279333333,14.4548666667
627.94,15.8883333333,36.327,26.2648,28.3756,14.0810666667,16.2429333333,9.86973333333,15.7491333333,23.8718,14.4908666667
628.27,15.9520666667,36.4420666667,26.3517333333,28.4583333333,14.1736666667,16.3751333333,9.97659999999,15.8587333333,23.9897333333,14.5506
628.61,15.8243333333,36.3793333333,26.2882666667,28.4104,14.0938,16.3012666667,9.86759999999,15.8217333333,23.9065333333,14.5178
628.94,15.8706666667,36.4472,26.2968666667,28.4944,14.1462666667,16.3659333333,9.86153333333,15.8899333333,23.999,14.5134666667
629.27,15.8983333333,36.5519333333,26.3202666667,28.5540666666,14.1856,16.4683333333,9.89146666665,15.9612666667,24.0438,14.5593333333
629.60,15.8400666667,36.5664666667,26.2646,28.5071333333,14.1238666667,16.4857333333,9.80413333333,15.9306,24.034,14.5007333333
629.94,15.9678,36.6942,26.3458666667,28.6283333334,14.2485333333,16.6348,9.92866666667,16.0797333333,24.1754666667,14.6424666667
630.27,16.0678,36.7736,26.3270666667,28.6924,14.3350666667,16.7428,9.97506666667,16.1534,24.2482,14.7371333333
630.60,16.0550666667,36.8041333333,26.3757333333,28.7395333333,14.3128666667,16.7742,9.92833333333,16.1507333333,24.2784666667,14.7061333333
630.93,16.0944,36.8155333333,26.39,28.7712,14.3384,16.7993333333,9.93813333335,16.1698,24.2517333333,14.719
631.26,16.0778666667,36.7652666667,26.3236,28.7458,14.291,16.7671333333,9.88799999999,16.175,24.1976,14.6742
631.60,16.0505333333,36.7920666667,26.3202666667,28.772,14.2480666667,16.7646,9.8678,16.1564,24.1984666667,14.6524666667
631.93,16.0662,36.7736666667,26.3107333333,28.7667333333,14.2423333333,16.7247333333,9.84806666667,16.1821333333,24.1786,14.6422
632.26,16.0872666666,36.8069333334,26.3395333333,28.7748666667,14.2452666666,16.7055333333,9.83153333332,16.1764666667,24.209,14.5737333333
632.59,16.1680666667,36.9036666667,26.443,28.8401333333,14.3123333333,16.7382,9.91066666667,16.2644666667,24.2374666667,14.6815333333
632.92,16.1796666667,36.8078,26.4151333334,28.8485333333,14.3093333333,16.7120666667,9.89566666667,16.2219333333,24.2331333333,14.6853333333
633.26,16.2456,36.8846666667,26.4716,28.9660666666,14.3908666667,16.7656666667,9.95246666667,16.308,24.2842666667,14.7465333333
633.59,16.2750666667,36.8166,26.4768666667,28.9546,14.3707333334,16.7337333333,9.93919999999,16.2652666667,24.2370666667,14.6893333333
633.92,16.1738,36.7691333333,26.4610666667,28.9746666667,14.3280666667,16.6952666667,9.91713333333,16.2108,24.1728,14.633
634.25,16.1772666667,36.7732,26.4502,28.9927333333,14.3417333333,16.6833333333,9.93326666667,16.2168666667,24.1666,14.6461333333
634.58,16.2196,36.8908,26.4874666666,29.0434,14.3772,16.7584666667,10.0055333333,16.2752666667,24.2786,14.698
634.91,16.3438,37.0177333333,26.5896666667,29.1415333333,14.497,16.8770666667,10.1139333333,16.3596,24.4244666667,14.8263333333
635.25,16.3270666667,37.0094666667,26.5462,29.2082666666,14.5152,16.889,10.0844666667,16.3634,24.4548,14.8404666667
635.58,16.4080666667,37.0777333333,26.6446,29.302,14.5814666667,17.0118,10.1442666667,16.4321333333,24.5510666667,14.9511333333
635.91,16.4094666667,37.0425333333,26.5867333333,29.2708666667,14.5972,17.0664666667,10.1484666667,16.4278666667,24.4916666666,14.9322666667
636.24,16.3145333333,36.9909333333,26.497,29.2316666667,14.5231333334,17.044,10.0835333333,16.3622666666,24.4421333333,14.8568666667
636.57,16.3254,37.0490666667,26.4932666667,29.2759333333,14.5464,17.0922666667,10.0765333333,16.378,24.4604666667,14.8894666667
636.90,16.4324666667,37.1664666667,26.6454,29.369,14.5926,17.1713333333,10.1804666667,16.4202,24.5752666667,14.9782666666
637.23,16.4138,37.2127333333,26.6647333333,29.4216666666,14.6254666667,17.2379333333,10.1602,16.4647333333,24.6492666667,14.9794666667
637.56,16.5808666667,37.3404,26.7372,29.4626,14.6943333333,17.3368,10.2487333333,16.6048666667,24.7713333333,15.0592666667
637.90,16.6024,37.3108666667,26.7372666666,29.4843333333,14.7253333333,17.4132,10.2906666667,16.6616666667,24.8196666667,15.0459333333
638.23,16.6166,37.1854,26.7504666666,29.4842666667,14.7352666666,17.4322666667,10.3108666667,16.6922666667,24.7573333333,15.0998666667
638.56,16.5266666667,37.0499333333,26.6798,29.4668,14.6934666667,17.3270666667,10.2401333333,16.6626,24.6981333333,15.0517333333
638.89,16.6378,37.1045333333,26.8149333333,29.4888666667,14.7225333333,17.4031333333,10.2756666667,16.7786,24.7677333333,15.1122666667
639.22,16.5763333333,37.0741333334,26.7108666667,29.4657333333,14.6575333333,17.3224,10.2102666667,16.7144,24.7118,15.0198
639.55,16.7256,37.257,26.8154,29.6472,14.7892,17.4916666667,10.3505333333,16.8698666667,24.8951333333,15.2127333333
639.88,16.8305333333,37.3124666667,26.9424666667,29.7414666667,14.8659333333,17.6210666667,10.4451333333,16.9766666667,25.0105333333,15.2975333333
640.21,16.9342666667,37.4298666667,27.0792,29.9336,14.9745333333,17.7731333333,10.5572666667,17.1362,25.1628666667,15.4296
