wavelength,Back_AniLacf,Belly_AniLacf,Breast_AniLacf,Crissum_AniLacf,Crown_AniLacf,DorTail_AniLacf,Patch10_AniLacf,Patch11_AniLacf,Patch12_AniLacf,Patch13_AniLacf,Rump_AniLacf,Throat_AniLacf,WingTip_AniLacf
733.89,22.5652666667,67.7516666666,55.9866,58.676,21.0092,20.5898666667,20.6079333333,18.0392666667,20.1223333333,45.0863,18.6365333333,53.256,22.4465333333
734.21,22.7305333334,67.8875416667,56.1485333333,58.9103333333,21.1431333333,20.7000666667,20.7514,18.0999333333,20.1948,45.2830333333,18.8221333333,53.4141333333,22.5321333333
734.52,22.8702,68.4722083333,56.6252666666,59.362,21.3570666667,20.8357333333,20.9957333333,18.3380666667,20.3444,45.5646333333,19.074,53.896,22.7612
734.84,23.0894,69.0241666667,57.0399333333,59.7011333334,21.62,21.0569333333,21.3402666667,18.5902666667,20.594,45.9541666667,19.3404666667,54.3167333333,23.1493333333
735.16,23.3916,69.4118333334,57.4509333334,60.1404666667,21.9164,21.327,21.6137333333,18.8135333333,20.8346,46.3512,19.6618666667,54.8204666666,23.5360666667
735.48,23.6618666667,69.8015,57.5432666666,60.2317333333,22.1443333334,21.5558,21.8680666667,19.0306666667,21.0862666667,46.5105,19.9738,54.8852666667,23.7384
735.79,23.5625333333,69.7374583333,57.6488,60.2700666667,21.9970666667,21.5061333333,21.7904666667,19.0342,21.0251333333,46.4333666667,19.8752,54.8720666667,23.6606666667
736.11,23.5076666667,69.7365833333,57.6634666667,60.2658666667,21.8981333333,21.3064,21.6282666667,19.0322,20.9388666667,46.4610333333,19.7652666666,55.0032,23.5722
736.43,23.2288666667,69.4171666667,57.2598,59.8058666667,21.6395333333,21.1319333333,21.3951333333,18.9242666667,20.6996666667,46.1277666667,19.5948666667,54.6344666667,23.1998
736.74,23.0628666667,68.7833333334,56.9016666667,59.4424,21.5472,20.9791333333,21.2025333333,18.7931333333,20.5512,45.653,19.503,54.3209333333,22.9878666667
737.06,22.6666666667,68.392375,56.7862666667,59.0544,21.1594666667,20.7064666667,20.9538666667,18.3669333333,20.1446,45.4068,19.0272,53.9854,22.6246
737.38,22.4589333333,68.4957083333,56.9258666667,59.0477333333,20.8702,20.5942,20.7543333333,18.1584,20.0021333333,45.2285333333,18.8747333333,53.8517333333,22.5073333333
737.69,22.4994666667,69.1239166667,57.2926,59.4887333333,20.9080666667,20.6492666667,20.7891333333,18.1390666667,20.0382,45.3733333333,18.9050666667,54.2180666667,22.5398
738.01,22.6234666667,68.7222083333,56.9040666667,59.0190666667,20.9639333333,20.8296,20.9326666667,18.1726,20.0839333333,45.1449333333,19.0612,53.8940666667,22.6106
738.33,22.6636666667,68.2662916667,56.6991333333,58.7444,20.9610666667,20.8816666667,20.9297333333,18.2221333333,20.044,44.8855,19.1308666667,53.7240666667,22.5362666667
738.64,22.7042,68.2615833334,56.6822666667,58.7396,21.0226,20.9786,21.0162,18.3536666667,20.1126,44.8085666667,19.2238,53.7110666667,22.5101333333
738.96,22.7025333333,68.0972916667,56.7544,58.8158,20.99,20.9504,21.0797333333,18.3584,20.1524,44.8184,19.2086,53.6884,22.454
739.28,23.1063333333,68.442625,57.1374,59.0458666667,21.2358,21.2778,21.383,18.5814,20.4939333333,45.1534666667,19.63,54.0311333333,22.6564666667
739.59,23.3998666667,68.646625,57.3452666667,59.3562,21.4119333333,21.6144,21.6545333333,18.856,20.878,45.2757666667,19.9937333333,54.1057333333,23.0240666667
739.91,24.0298666667,69.3466666667,58.0245333334,60.1642666667,21.9605333333,22.2186666667,22.2016,19.4517333333,21.408,45.9317333333,20.5909333333,54.8906666667,23.7674666667
740.23,24.3376,69.7743333334,58.2068,60.4822666667,22.1806,22.5961333333,22.5745333333,19.7481333333,21.7695333333,46.3621,20.9428666667,55.0920666667,24.0899333333
740.54,25.048,70.2320833334,58.6327333333,60.9554666667,22.8317333333,23.2584,23.2908666667,20.416,22.4677333333,46.9039666667,21.7029333333,55.6128,24.8248
740.86,25.4242666667,70.2560833333,58.8383333333,61.2294666667,23.1467333333,23.6902666667,23.7274666667,20.8517333333,22.8954666666,47.1972333333,22.0658,55.9122,25.1949333333
741.18,25.8432666667,70.0757916667,59.0076,61.2032666667,23.4674,23.9876666667,24.1766666667,21.2032666667,23.3047333333,47.4298333334,22.4615333333,55.9814666667,25.6301333333
741.49,25.9747333333,70.4317916667,59.2859333333,61.6498666667,23.5506666667,24.1167333333,24.2534,21.2648666667,23.4184,47.6864,22.5408,56.1987333333,25.8339333333
741.81,26.0076,70.4426666666,59.2458666667,61.6735333333,23.6526666667,24.0330666667,24.3726,21.3179333333,23.5756666667,47.7831666667,22.543,56.2522666667,25.89
742.12,25.9760666667,70.3413333333,59.5234,61.7933333333,23.6211333333,23.9963333333,24.5004666667,21.31,23.8028666667,48.0720666667,22.461,56.4342,25.8700666667
742.44,25.8637333333,70.6080416667,59.5458,61.8657333333,23.6446,23.9605333333,24.4944,21.2780666667,23.8904,48.1906333333,22.4462666667,56.5542666667,25.9620666667
742.76,25.5156666667,70.7192916667,59.3520666667,61.875,23.4794,23.6811333333,24.2981333333,21.0894,23.6287333333,48.1571666667,22.0862666667,56.5682,25.9096
743.07,25.4150666667,70.4939583333,59.4475333333,61.7514,23.5363333333,23.4761333333,24.3604,20.9033333333,23.4572,48.1729666667,21.9748,56.6486666667,25.8356
743.39,25.1366666667,70.6687083333,59.3949333333,61.5398666667,23.3650666667,23.2161333333,24.1215333333,20.5686666667,23.2674666667,48.0735,21.6618,56.6813333333,25.5514666667
743.70,24.9372,70.245875,59.1588,61.2288,23.2346,22.9978,23.79,20.2492,23.0076,47.7264333333,21.3322666667,56.5409333333,25.2949333333
744.02,24.6311333333,70.5336666667,59.3064,61.3090666667,22.9714,22.7318,23.2816,19.8662666667,22.8148666667,47.8104666667,20.9685333333,56.6502666667,25.0371333333
744.34,24.2648666667,70.688875,59.2533333333,61.1651333333,22.7869333333,22.3402666667,22.9562,19.4663333333,22.5480666667,47.7803,20.5646,56.6410666667,24.7524666667
744.65,23.9712666667,71.1913333333,59.4301333333,61.472,22.5856666667,22.1203333333,22.5751333333,19.1790666666,22.2300666667,47.8316,20.2300666666,56.889,24.5541333333
744.97,23.7736,71.1695416667,59.3169333334,61.3924,22.4182,21.8882666667,22.347,19.0031333333,21.9936,47.7688666667,19.9946666667,56.9594,24.3565333333
745.28,23.5831333333,71.3995416667,59.5056666667,61.6592,22.1831333333,21.702,22.1216,18.7414666667,21.6674,47.8062333333,19.7942,57.1142666667,24.2778666667
745.60,23.6980666667,71.6695416667,59.6809333333,61.8074,22.2714,21.9174,22.2445333333,18.8092666667,21.6546,47.8666333333,20.0026,57.2298666667,24.3738
745.91,23.8876,71.7001666667,59.7590666667,61.7295333333,22.2569333333,22.0455333334,22.3239333333,18.9880666667,21.6598666667,47.9034,20.1043333333,57.2343333333,24.3747333333
746.23,24.6204,72.4004166667,60.5035333333,62.2365333333,22.9275333333,22.6168,23.0054,19.7482,22.3034,48.4385333333,20.8035333333,57.8572666667,24.9391333333
746.55,24.7027333333,72.137125,60.2971333333,62.0118,22.9697333333,22.8927333333,23.0944666667,20.0504666667,22.3355333333,48.2657333333,20.8864,57.6565333333,24.9654666667
746.86,24.9941333333,72.1074583333,60.5688666667,62.3099333333,23.2319333333,23.303,23.5401333333,20.4267333334,22.5946,48.4313,21.2695333333,57.7979333333,25.3048666667
747.18,25.3952666667,72.727375,61.1954666667,62.8314,23.5732,23.7042,24.0974666667,20.9490666667,22.9991333333,48.9789,21.9032666667,58.2488,25.7149333333
747.49,25.6352666667,72.88425,61.3328666667,62.98,23.8322666667,23.9308,24.409,21.2158666667,23.1722,49.0452,22.1928,58.3008666667,25.9262666667
747.81,25.9688,72.5427916667,61.3163333333,62.9064666667,24.0899333333,24.3352666667,24.7622666667,21.4749333333,23.3178666667,49.0352,22.564,58.1416,26.2166
748.12,25.8600666667,71.7722083333,60.7209333333,62.3465333333,23.9092,24.1992,24.663,21.4014666667,23.1254666667,48.6225,22.4071333334,57.5324666667,26.0138666667
748.44,26.035,71.6932916667,60.6542666666,62.2896666667,24.0600666667,24.2746666666,24.8064,21.5056,23.2209333333,48.5618333333,22.5443333333,57.4981333333,25.985
748.75,26.229,71.5225833333,60.5414666667,62.181,24.1890666667,24.4758,24.8962,21.6741333333,23.3976666667,48.6733666667,22.5988666667,57.4135333333,26.0089333333
749.07,26.3778666667,71.6615833333,60.6886666667,62.3300666667,24.4181333333,24.5883333333,24.9808,21.8561333333,23.5912666667,48.8053,22.8188,57.6552666667,26.2027333333
749.38,26.4462,71.435125,60.6762,62.3814666667,24.5301333333,24.6845333333,24.9664,21.7984,23.783,48.7579,22.9376,57.7067333333,26.3384666667
749.70,26.1450666667,70.7145,60.1048,61.7186,24.3778,24.5266,24.6240666667,21.4502666667,23.549,48.3547,22.6324666666,57.1747333333,26.1157333334
750.01,26.4085333333,71.5077916667,60.5383333333,62.1213333334,24.6362666667,24.7271333333,24.8007333333,21.4453333333,23.8544,48.8408333333,22.8072666667,57.6572666667,26.2979333333
750.33,26.7380666667,71.7219166667,60.8512,62.3517333333,24.9446666667,24.9150666667,25.0602666667,21.6703333333,24.1992,49.1870333333,23.0209333333,57.7514666667,26.5856
750.64,26.7653333333,71.7322916667,60.839,62.3512666667,24.9345333333,24.9000666667,25.0086666667,21.5890666667,24.2561333333,49.3005333333,22.8744,57.6931333333,26.6815333333
750.96,26.7134,71.496125,60.5968666667,62.2148,24.8093333333,24.8191333333,24.9598666667,21.5270666667,24.178,49.1035333333,22.8438,57.5681333333,26.6123333333
751.27,26.5152666667,71.5186666666,60.6174666667,62.2816,24.6305333333,24.6925333333,24.8562,21.4608,24.1790666667,49.1196666667,22.5248,57.5942,26.4633333333
751.59,26.4922,71.8925833334,60.7351333333,62.3228,24.7352,24.7078,24.9021333333,21.4728666667,24.324,49.2536,22.502,57.7918666667,26.3974
751.90,26.5192,71.8605,60.9341333333,62.4603333333,24.9332666667,24.8383333333,25.0455333333,21.5762,24.5185333334,49.2819,22.6850666667,57.9242,26.5392
752.22,26.6866666667,72.022625,61.1440666667,62.6134666667,25.0970666667,25.037,25.1597333333,21.6322666667,24.7215333333,49.3778666667,22.8540666667,58.0798,26.5940666667
752.53,26.5770666666,71.603625,60.6149333333,62.1641333333,24.9034,24.8662666667,24.9906666667,21.4470666667,24.545,49.1283,22.6896,57.6442,26.3928
752.85,26.5660666667,71.7505,60.711,62.2642,24.9830666667,24.9026666667,25.0409333333,21.5002,24.4452,49.3667333333,22.6636666667,57.6051333333,26.4001333333
753.16,26.4876,71.8817083333,60.6306666667,62.4088,24.8479333333,24.8556,24.9816,21.3772666667,24.3032,49.3037333333,22.6284,57.581,26.2832666667
753.47,26.2506,71.6645833333,60.5734666667,62.5149333333,24.7329333333,24.7963333333,24.7582666667,21.2358666667,24.0324666667,49.1777333333,22.4970666667,57.546,26.2072666666
753.79,25.7015333333,71.737375,60.3166,62.3013333333,24.2806666667,24.4428666667,24.1492666667,20.6924,23.4492,48.8894666667,21.9665333333,57.4364,25.6113333334
754.10,25.459,71.8380416666,60.1742,62.2128,24.1708,24.2956666667,23.9110666667,20.5712666667,23.0878666667,48.7910666667,21.7713333333,57.3459333333,25.3031333333
754.42,25.5803333333,71.985375,60.4908666667,62.5381333333,24.5228,24.5752,24.1832666667,20.9061333333,23.3450666667,49.0978,21.9662666667,57.6237333333,25.6432
754.73,25.6996,72.1227916667,60.6983333333,62.7799333333,24.7377333333,24.7035333333,24.253,21.1382666667,23.481,49.2201666666,22.2161333333,57.8816,25.7470666667
755.05,25.9044666667,72.35225,61.1048666667,63.2272,24.9641333333,24.9987333333,24.3798,21.4024,23.6652666667,49.6081666667,22.4622666667,58.1884666667,25.992
755.36,25.6888,72.6852083334,61.0909333334,63.1838,24.7487333333,24.7758,24.1212,21.2013333333,23.3670666667,49.6187333333,22.1710666667,58.0686,25.821
755.67,25.6141333333,72.9734583333,61.3192666667,63.2556666667,24.7490666667,24.8714666667,24.3246666667,21.2810666667,23.4298666667,49.7226666667,22.2684,58.0987333333,25.9814666667
755.99,25.7863333333,73.4564166667,61.8626666667,63.7998,24.8427333333,24.9558666667,24.4784,21.3714,23.4878666667,49.9819666667,22.3039333333,58.5926666667,26.1673333333
756.30,25.7562,73.5057083333,61.7434666667,63.5975333333,24.6686666667,24.9287333333,24.6298,21.403,23.5424,49.8325333333,22.189,58.5665333334,26.0412
756.62,25.8114,73.652375,62.0671333334,63.7164666667,24.4964666667,24.7945333333,24.736,21.3985333333,23.6217333333,50.0696333333,22.0476,58.6740666667,26.0566
756.93,25.9916666667,73.8563333333,62.1672666667,63.7490666667,24.5048666667,24.8282,24.8758666667,21.5341333333,23.8019333333,50.1771666666,22.0781333333,58.6080666667,26.1451333334
757.24,26.7967333333,74.120125,62.5533333333,64.1908666667,25.1424,25.3333333333,25.7094666666,22.3652,24.4895333333,50.6873,22.7856,58.8685333333,26.8852666667
757.56,27.0787333333,73.9282083333,62.5859333333,64.2127333333,25.2678,25.3751333333,25.9740666667,22.5556,24.6908,50.6539666667,22.9184666667,58.8843333333,26.9991333333
757.87,27.2968,73.7960416667,62.4304666667,64.1018666667,25.1706,25.3487333333,25.9842666667,22.4934666667,24.6306666667,50.6480333333,22.8824666667,58.7558666667,26.7709333333
758.18,27.8202,74.3713333333,62.6632666667,64.4526666667,25.4719333333,25.6337333333,26.2968,22.6687333333,24.8773333333,51.0616666667,23.1648,59.0819333333,27.0914
758.50,28.2286666667,74.350375,62.702,64.4924666667,25.6544666667,25.9021333333,26.6775333333,22.8734666667,25.2408666667,51.1797333333,23.4558,59.2190666667,27.4258666667
758.81,28.8528,74.5181666667,63.0601333333,64.8674666667,25.974,26.4367333333,27.0996,23.2549333333,25.6737333333,51.6246666667,23.9152,59.4399333333,27.7246
759.13,28.9756,74.1803333333,62.7219333333,64.6070666667,26.0148666667,26.3824,27.034,23.3146,25.6395333333,51.534,23.9474666667,59.3992666667,27.6456
759.44,29.0374666667,74.2875416667,62.7366666667,64.6027333333,26.1568,26.4026,27.1446,23.4574666667,25.7562,51.5953333333,24.0048,59.506,27.7986666667
759.75,29.2621333333,74.0977083333,62.8793333334,64.8965333333,26.4861333333,26.5446,27.261,23.6811333333,25.9076666666,51.7913,24.2649333333,59.8434,28.1634
760.07,29.1525333333,73.74625,62.694,64.7080666667,26.5374,26.4874,27.0938666667,23.5956,25.831,51.5144333333,24.2757333334,59.6493333333,28.0954
760.38,28.914,73.2911666667,62.2603333333,64.1275333333,26.2786,26.1328666667,26.7785333333,23.3228,25.6406666667,51.1900666667,24.0104,59.2578,27.8672666667
760.69,28.0996,72.5240833333,61.5068666667,63.3054,25.6117333333,25.5248666667,26.0714,22.6282666666,25.0880666667,50.3422333333,23.4124666667,58.6489333333,27.3001333333
761.01,27.7966,72.473125,61.5488,63.1524,25.4147333333,25.4546,25.9756666667,22.5264666667,25.0755333333,50.1345333333,23.4218666667,58.728,27.3998666667
761.32,27.0965333333,71.7864166666,60.9052666667,62.3414666667,24.9328666667,24.8704,25.4083333333,21.9764666667,24.6542666667,49.4536666667,22.8336666667,58.0690666667,26.9812
761.63,26.3711333333,71.096,60.3486666667,61.6049333333,24.3112666667,24.1726666667,24.713,21.3208666667,24.0343333333,48.7876333333,22.2862,57.4184,26.3941333333
761.94,25.5756,70.5751666667,59.7444666667,60.88,23.6955333333,23.3844666667,23.9156,20.6288666667,23.3377333333,48.0656333333,21.6333333333,56.7666,25.7534
762.26,25.1090666667,70.1564166667,59.2637333333,60.3319333333,23.3259333333,22.9556,23.5364666667,20.2426,23.0746,47.7104333333,21.2788666666,56.4081333333,25.5918666667
762.57,24.8147333333,70.272125,59.1785333333,60.2461333333,23.0644,22.6443333334,23.2568,19.8655333333,22.7562,47.5904666667,20.9744,56.41,25.4188666667
762.88,24.4102666667,69.8111666667,58.684,59.6865333333,22.624,22.3005333333,22.7687333333,19.5218,22.3347333333,47.1287333333,20.659,55.8989333333,24.983
763.20,24.0422,70.1212083333,58.6420666667,59.5884666667,22.2866,22.0817333333,22.4593333333,19.2225333333,22.0102,46.9181666667,20.4176,55.7053333333,24.6904
763.51,24.0382,70.3064166666,58.734,59.6377333333,22.3016666667,22.1459333333,22.5321333333,19.3384666667,22.0338,47.0152,20.504,55.9105333333,24.8493333333
763.82,24.1960666667,70.6606666667,59.1462666666,60.0612,22.5259333333,22.4057333333,22.7723333333,19.6550666667,22.2614666667,47.2966333333,20.7748,56.3976,25.0280666667
764.14,24.3799333333,70.7959166667,59.3793333333,60.3731333333,22.6698,22.5700666667,22.8335333333,19.7983333333,22.2847333333,47.4847333333,20.8979333333,56.6198,25.2020666667
764.45,24.5416,71.2824166667,59.7371333333,60.8930666667,22.7697333333,22.6999333333,22.8169333333,19.8831333333,22.2892,47.8924333333,20.9404,56.9961333333,25.2684666667
764.76,24.7966666667,72.062125,60.4140666667,61.5201333333,22.9799333333,22.8689333334,23.0632666666,20.16,22.5360666667,48.2698666667,21.3149333333,57.6026666667,25.5587333333
765.07,25.2990666667,72.65125,60.9074,62.1547333333,23.4158,23.3823333333,23.4356666667,20.6827333333,23.0553333333,48.8891333333,21.8078666666,58.1208666667,25.9683333333
765.39,25.8642666667,73.170375,61.5160666667,62.8248,23.8512,24.033,24.0260666667,21.2433333333,23.5852,49.5998333333,22.4212666667,58.7311333333,26.4404
765.70,26.2437333333,74.1107083334,62.5621333333,63.7488666667,24.306,24.5672,24.6144,21.8581333333,23.9452,50.3980333333,22.898,59.572,26.8033333333
766.01,26.6666,74.8086666667,63.3347333333,64.5572,24.6706,25.2119333333,25.0482,22.4026666667,24.3775333333,51.0719666667,23.4877333333,60.0502666667,27.2659333333
766.32,27.2881333334,75.5539166667,64.2140666667,65.5909333333,25.5295333333,26.0508,25.9057333333,23.2303333333,25.1728666667,51.9829666667,24.2113333333,60.7748,28.0322666667
766.64,28.1456,75.9770416667,64.9170666667,66.3493333333,26.2796,26.8063333333,26.5998,23.9447333333,25.8894,52.7961,24.885,61.4352,28.6521333333
766.95,28.5492666667,76.3707916667,65.3802,66.7762666667,26.4873333333,27.2536666666,26.9191333333,24.2154,26.1922,53.4369,25.2737333333,61.8582,28.8564666667
767.26,28.8889333333,76.7971666667,65.5934,67.1024,26.6761333333,27.5946666666,27.2157333333,24.4287333333,26.3226,53.7358,25.5554666667,62.1274,29.2614
767.57,29.6848666667,78.1138333333,66.7094,68.0394,27.5500666667,28.3710666667,28.2201333333,25.2546666667,27.2610666667,54.8768666667,26.3975333333,63.1296,30.0656666667
767.88,30.256,78.6041666667,67.0744666667,68.2440666667,28.1933333333,29.107,28.9282,25.8712,28.0587333333,55.406,27.0441333333,63.5490666667,30.5831333333
768.20,31.2385333333,78.8999166667,67.7038,68.8888666667,29.1232666667,30.2119333333,29.8191333333,26.8217333333,29.0094,56.4392666667,27.776,64.1584666667,31.3969333333
768.51,31.7336666667,79.191,68.3332666667,69.1542666667,29.7181333333,30.9830666667,30.8492666667,27.4595333333,29.468,57.0385333333,28.3968666667,64.6124666667,32.2127333333
768.82,32.6351333333,80.704125,69.6381333333,70.53,30.5702,31.8458,31.7800666667,28.3369333333,30.351,58.2565666667,29.2141333333,65.7238,33.2128
769.13,33.1544,80.6815416667,69.6085333333,70.9247333333,30.8798666667,32.1364,31.8828666667,28.5161333333,30.8016,58.4413333333,29.5264,65.8762666667,33.5981333333
769.44,33.8462,80.6892916667,69.7511333333,70.7541333333,31.4743333334,32.5038,32.3001333333,28.9782,31.3724666667,58.5822666667,29.9510666667,66.2103333333,34.095
769.76,34.3927333333,81.0210416667,69.8868,70.9422,31.5178666667,32.8958666667,32.5966,29.1805333333,31.7866,58.9696333333,30.3089333333,66.6742666667,34.5692
770.07,34.5794666667,81.5767083333,70.3459333333,71.1635333333,31.6706,33.1131333333,32.8656,29.4810666667,32.2760666667,59.3691666667,30.5778666667,67.2170666667,35.0668666666
770.38,35.3001333333,82.4479166667,71.0194,72.1404,32.6192,33.9875333333,33.8559333333,30.4288666667,33.4132,59.9341333333,31.4143333333,67.9634,36.1102666667
770.69,36.3765333333,83.488125,72.3191333333,73.2522666667,33.7593333333,35.0497333333,34.9969333334,31.3248,34.7006,61.1239333333,32.5460666667,69.1906,37.1475333333
771.00,36.4966666667,83.2131666667,71.9706,73.0714,33.5787333333,35.1953333333,34.9170666667,31.3034666667,34.8433333333,60.8758333333,32.5066,68.9952,37.0903333333
771.32,36.6067333333,82.9510833333,71.8825333333,73.164,33.5275333333,35.0445333333,35.1436666667,31.3038666667,34.7882666667,60.8286666667,32.4446666667,68.7994,37.136
771.63,36.8575333333,83.8896666667,72.5106,73.8506666667,33.7108666667,35.3181333333,35.3774666667,31.3995333333,34.7158666667,61.1598333333,32.6250666667,69.347,37.4299333333
771.94,36.6152666667,83.5765833333,71.9426666667,73.62,33.5387333333,34.9892666667,35.0706666667,31.4034666667,34.5614,60.5905,32.3962,69.0072666667,37.1158666667
772.25,36.6002,83.3710416667,71.642,73.2904666667,33.9,35.3165333333,35.3509333333,31.6204666667,34.7028666666,60.3734333333,32.346,68.9589333333,37.2439333333
772.56,36.6190666667,83.6265833333,71.8557333333,73.2420666667,34.1504666667,35.5584,35.8148,31.8688666667,34.95,60.4629333333,32.4554666667,69.4828666667,37.5271333333
772.87,36.8179333334,84.426375,72.4477333333,74.2054666667,34.3792666667,35.977,36.3286,32.3988,35.1402,61.2594333333,32.777,70.0935333333,37.9751333333
773.18,36.7980666667,84.71475,72.9800666667,74.3524,34.6059333333,35.8424666667,36.3948666667,32.5180666667,35.086,61.4650333333,32.8170666667,70.154,37.8441333333
773.50,36.9073333333,84.1707083334,72.6611333333,74.2098666667,34.6912666667,35.772,36.485,32.3434,34.8592,61.2988333333,32.6886,69.8774,37.7702666667
773.81,37.4172,84.3262083333,73.0848,74.6086666667,34.8618666667,36.0450666667,36.9199333333,32.5552,34.7746,61.6621,32.9466,69.9952666666,37.8268666667
774.12,37.2784,84.7864166667,73.1465333333,74.8693333333,34.9486666667,36.1344666667,36.886,32.7638,34.6311333333,61.8464666667,32.9691333333,69.9439333333,37.8292
774.43,37.6422666667,85.4919583333,73.9427333333,75.2467333333,35.4501333333,36.5084,37.1178,33.1915333334,34.8264,62.4379333334,33.461,70.456,38.4454
774.74,37.6672,85.4195416666,73.6654,74.9549333333,35.5809333333,36.8612,36.7567333333,33.2670666667,34.7890666667,62.378,33.4044666667,70.3840666667,38.5300666667
775.05,37.7094666667,85.1488333333,73.6334,74.9048666667,35.6475333333,36.8856666667,36.8762,33.2476,34.7714666666,62.3142,33.481,70.3142666667,38.4905333333
775.36,38.2776,86.2263333333,74.6482666667,75.8127333333,35.9826,37.3023333333,37.3944666667,33.5370666667,35.1528,63.1732,33.7942,71.1548666667,39.1703333333
775.67,38.654,86.3172916667,74.9914666667,76.045,35.8595333333,37.4884666667,37.4884666667,33.7088666667,35.0889333333,63.4772666667,34.2697333333,71.3777333333,39.4392
775.98,38.5472,86.0936666667,74.6881333333,76.0087333333,35.5636,37.4322,36.9576666667,33.3724666667,34.5462,63.2060666667,34.2479333333,70.8437333333,38.9972
776.30,38.6002,86.0529583334,74.9240666667,75.9961333333,35.6974666667,37.3128666667,36.7694666667,33.2794,34.6696,63.047,34.2928,70.6949333333,38.8447333333
776.61,39.0736,86.1885416667,74.9559333333,76.554,36.1176666667,37.8822666667,37.1078666667,33.7842666667,35.201,63.2377,34.5146666666,71.0539333333,39.2549333333
776.92,39.3047333333,86.855875,75.2564,77.145,36.4299333333,38.4222,37.4654666667,34.2998666667,35.6212,63.6316666667,34.8373333333,71.4694666667,39.3836666667
777.23,39.6012,87.1399583333,75.6474,77.3362666667,36.8931333333,38.9808666667,37.6809333333,34.8449333333,36.1646,63.9388333333,35.2929333333,71.9842666666,39.7192
777.54,39.5588,86.513375,75.3087333333,76.9755333333,36.7107333333,38.8579333333,37.6276,34.5881333333,36.2989333333,63.6396666667,35.201,71.6912666667,39.5832666667
777.85,39.5816,86.5707083333,75.2585333333,77.3461333333,36.5188666667,38.9610666667,37.7546666667,34.3673333333,36.3222,63.8331666667,35.0270666667,71.8956,39.2417333333
778.16,39.6527333333,86.852,75.6100666667,77.8175333333,36.503,38.9433333333,38.1846,34.6131333333,36.4534,63.9957,35.2877333333,72.1576,39.385
778.47,39.5979333333,86.926125,75.2992,77.6372,36.4359333334,38.9229333333,38.3370666667,34.9269333333,36.6988666667,64.1524666667,35.3685333333,72.1867333333,39.4936666667
778.78,39.583,86.67725,75.2925333333,77.5232,36.2723333334,38.6586,37.9102,34.6747333333,36.5535333333,64.0768666667,35.2374,72.3336,39.0505333333
779.09,39.1178,86.0392083333,74.8745333333,77.1558,35.8886,38.2307333333,37.2015333333,34.0989333333,36.3042,63.4575,34.6058666667,71.929,38.5956666667
779.40,39.5424666667,86.4353333334,75.2198,77.3607333333,36.1962,38.6982666667,37.732,34.5944666667,37.015,63.7808666667,34.9809333333,72.5196666667,39.1100666667
779.71,39.3926666667,86.98825,75.233,77.421,36.0925333334,38.924,37.8892666667,34.5894666667,37.1686666667,63.8351666667,34.7902666667,72.7979333333,39.3102
780.02,39.1036,87.61075,75.3818,77.644,35.9396666667,38.9052666667,37.8577333333,34.4852666666,36.9715333333,63.7919333333,34.9595333333,72.9788666667,39.3118666667
780.33,39.3217333333,88.1407083334,75.6046666667,77.4974,36.1988,38.9643333333,37.918,34.7948,37.1241333333,64.1457,35.3574666667,73.2807333333,39.7897333333
780.64,38.826,88.815875,75.3742,77.6735333334,35.735,38.3845333333,37.4151333333,34.2918666667,36.6612666667,64.1114,34.825,73.398,39.5046
780.95,38.7824,89.24225,75.6749333333,78.0604666667,35.9008,38.347,37.5537333333,34.325,36.4462666667,64.5344666667,34.6776,73.8235333333,39.5427333333
781.26,39.0548666667,89.1952916667,76.264,78.2998,36.4878666667,38.8087333333,38.1488,34.972,36.7113333333,64.7343666667,35.2406,74.2002,40.0112666667
781.57,39.5924,89.4100833333,76.8818,78.5284666667,37.0345333333,39.1679333333,38.5626,35.1499333333,37.1251333333,65.0791666667,35.699,74.4087333333,40.2378
781.88,40.1091333333,90.0537916667,77.4944,79.2758666667,37.6435333333,39.7012666667,38.9425333333,35.6722666667,37.5977333333,65.7585666667,36.2298666667,74.954,40.9712
782.19,40.5897333333,90.9402916667,77.664,79.8785333333,38.2307333333,40.474,39.5489333333,36.2069333333,38.0168,66.1346333333,36.7735333333,75.1776666667,41.3645333333
782.50,41.1567333333,91.6848749999,77.9889333333,80.0348666667,39.0293333333,40.93,40.4649333333,36.9834666667,38.5294,66.812,37.5472,75.5420666667,41.9006666667
782.81,41.732,91.72475,77.9482666667,79.8720666667,39.7675333333,40.9125333333,40.9938666667,37.3786,38.6980666667,66.6810666667,37.9658666667,75.1409333333,42.2958
783.12,42.1718666667,91.2710833333,77.6306666667,79.6574,39.8954666667,41.0685333333,41.446,37.7527333333,38.9547333333,66.5389333333,38.5192666667,75.0116,42.3984
783.43,43.3216,92.0804166666,78.6114666667,80.4276666667,40.6151333333,41.9624,42.3024,38.4066,39.8770666667,67.3784333333,39.4141333333,75.6532666667,43.181
783.74,43.9489333333,92.4585833333,79.4376,81.2256,41.344,42.6169333333,43.1676,38.7626,40.2368,67.6849,40.0000666667,76.1574666667,43.6767333333
784.05,44.3972,92.1124583333,79.6404666667,80.9902666667,41.6504,42.9825333333,43.466,39.0568666667,40.4360666667,67.6333,40.3478666667,76.0153333333,44.1083333333
784.36,45.3719333333,92.3483333332,80.1634666667,81.2773333333,42.5546666667,43.838,44.4210666667,40.0641333333,41.1780666667,67.9295333334,41.3764666667,76.4363333333,45.0976666667
