wavelength,Back_TanVelf,Belly_TanVelf,Breast_TanVelf,Crissum_TanVelf,Crown_TanVelf,DorTail_TanVelf,Patch10_TanVelf,Patch11_TanVelf,Patch12_TanVelf,Rump_TanVelf,Throat_TanVelf,WingTip_TanVelf
726.26,9.25858333332,28.6219166667,14.21825,27.5418333333,7.45658333333,10.232,13.5636666666,9.25550000001,13.6504166667,44.6475833333,12.5925833333,13.24425
726.58,9.23283333333,28.4860833334,14.1156666667,27.6064166667,7.44725,10.2379166667,13.57925,9.19533333334,13.5569166667,44.5409166666,12.5304166667,13.1873333333
726.90,9.14725,28.4613333333,14.0363333333,27.6656666667,7.28483333333,10.1883333334,13.4759166666,9.01983333332,13.4784166667,44.5565,12.4669166667,13.1365416667
727.21,9.10041666666,28.3895,13.9180833333,27.5149166667,7.24825,10.1635,13.3461666667,8.88258333335,13.44125,44.5605,12.3625,13.0035
727.53,9.25758333333,28.5318333333,13.9589166667,27.6426666667,7.38858333333,10.351,13.458,9.02175000002,13.5849166667,44.6941666667,12.5355,13.1717916667
727.85,9.21958333333,28.5166666667,13.8835833333,27.6604166667,7.313,10.3085,13.3071666667,8.92400000001,13.4983333333,44.59775,12.41825,13.0533333333
728.17,9.05016666668,28.239,13.60725,27.3953333333,7.08716666667,10.1248333333,13.0680833333,8.73608333334,13.2238333333,44.2964166667,12.11,12.8090833333
728.49,8.85208333332,28.2561666667,13.4903333333,27.2983333334,6.99608333334,9.99283333331,13.0285833333,8.548,13.0588333333,44.2730833333,11.9465833333,12.6089166666
728.80,8.74441666666,28.0736666667,13.3836666667,27.1835,6.957,9.82633333332,12.9194166667,8.42933333335,12.9974166667,44.1795833333,11.752,12.4580416667
729.12,8.53449999999,28.133,13.28625,27.0416666666,6.73225,9.63233333333,12.7469166667,8.27983333334,12.8086666667,44.0605833333,11.4839166666,12.227875
729.44,8.57833333332,28.1871666667,13.2518333333,27.0886666666,6.903,9.61741666665,12.8821666667,8.32750000001,12.86325,43.9904166666,11.4740833333,12.1602083333
729.76,8.67341666667,28.3025,13.3134166666,27.131,7.0135,9.71633333333,12.8984166667,8.42224999999,12.8815833333,43.9450833333,11.65025,12.269875
730.08,8.69358333333,28.4288333333,13.3196666667,27.1295,7.06533333333,9.7495,12.87475,8.48966666666,12.9234166667,43.9821666667,11.8048333333,12.31275
730.39,8.77066666666,28.64625,13.40375,27.211,7.27466666666,9.92883333333,12.983,8.58758333332,13.036,43.9594166667,11.8861666667,12.336625
730.71,8.87491666667,28.799,13.5203333333,27.4048333333,7.45033333333,10.0826666667,13.0919166667,8.83208333334,13.1193333333,43.843,12.0413333333,12.5374583333
731.03,8.75150000001,28.70675,13.459,27.339,7.45516666666,10.0396666667,13.05425,8.72691666667,13.028,43.6531666667,11.8831666667,12.444875
731.35,8.6005,28.6358333333,13.3536666666,27.254,7.38175,9.91725,13.0820833333,8.54583333334,12.8664166667,43.4728333333,11.8173333333,12.304125
731.67,8.50683333332,28.7163333334,13.3588333334,27.2846666667,7.29516666667,9.82916666666,12.9958333333,8.36875000001,12.7676666667,43.484,11.8641666667,12.22125
731.98,8.65783333334,28.8794166667,13.49775,27.42375,7.47858333334,10.0320833334,13.1030833333,8.52641666666,12.9183333333,43.57925,12.0595833333,12.4287916667
732.30,8.60516666666,28.9613333334,13.5459166667,27.4091666667,7.40483333334,10.1398333333,13.08475,8.54425000001,12.802,43.526,12.1246666667,12.3428333333
732.62,8.57324999999,28.84825,13.4575833333,27.3705833333,7.25941666666,10.15175,13.0418333333,8.37550000001,12.6995833333,43.3495,12.13775,12.341375
732.94,8.40666666667,28.7576666667,13.3895,27.229,6.98966666667,10.05575,12.9030833334,8.24641666668,12.5835833333,43.2546666667,12.0924166667,12.178
733.25,8.28375,28.73525,13.3800833334,27.2100833333,6.899,9.92108333334,12.8391666667,8.17466666667,12.5303333333,43.10975,11.99425,12.091875
733.57,8.1015,28.6955833334,13.308,27.1165833334,6.67933333333,9.76599999999,12.6679166667,8.08125,12.50575,43.0898333333,11.8453333333,11.975375
733.89,7.92083333334,28.4918333333,13.2066666667,26.9616666667,6.40791666666,9.57575,12.5583333333,7.92116666667,12.3496666667,42.9231666667,11.7165,11.8462916667
734.21,8.01591666666,28.5568333333,13.22375,26.9725,6.30058333333,9.62149999998,12.6451666666,7.82391666667,12.4299166667,42.9071666667,11.70825,11.842625
734.52,7.915,28.6430833333,13.1474166667,26.9946666667,6.05516666667,9.50941666668,12.4999166667,7.72266666667,12.27175,42.9866666667,11.6225833333,11.749375
734.84,8.24275,28.8803333333,13.3831666667,27.2165833334,6.32133333333,9.84116666665,12.68775,8.12083333333,12.5849166667,43.1728333333,11.89425,11.9555833333
735.16,8.39825000001,29.1233333334,13.5525,27.3775,6.60225,10.0626666667,12.9333333333,8.43200000001,12.8683333333,43.267,12.1416666667,12.100875
735.48,8.57025000001,29.14975,13.7745,27.4864166667,6.72091666667,10.1365,13.1670833333,8.62916666667,13.0555,43.33925,12.27275,12.2690833333
735.79,8.81858333333,29.38725,13.9611666667,27.7408333333,6.94358333333,10.2531666667,13.3866666666,8.78600000001,13.2495,43.40675,12.3769166667,12.532125
736.11,9.03724999999,29.6885,14.2039166666,28.0005833333,7.32908333333,10.5448333333,13.8300833333,9.12516666667,13.607,43.6790833333,12.5850833333,12.7570833333
736.43,9.22616666667,29.9175833334,14.31225,28.2289166667,7.60666666666,10.6955,13.9764166667,9.3975,13.7738333333,43.754,12.7451666667,13.034875
736.74,9.36149999999,29.9508333333,14.39825,28.4321666667,7.67775000001,10.8750833333,14.0640833334,9.41133333333,13.8413333333,43.93925,12.804,13.0457916667
737.06,9.53958333333,29.9148333333,14.5641666667,28.724,7.88858333333,11.0209166667,14.19,9.58499999998,13.90625,43.9535,12.9461666666,13.200875
737.38,9.565,29.91375,14.5713333333,28.9688333333,8.06558333332,11.1435,14.1934166667,9.66158333334,13.9793333333,44.0938333334,13.1035833333,13.229
737.69,9.39908333332,29.72975,14.57,28.9838333333,8.04008333334,11.0795,14.1733333333,9.56891666667,13.9033333333,44.1314166667,13.0135833334,13.1111666667
738.01,9.55666666665,29.8154166667,14.8091666667,29.1325,8.27599999998,11.2805833333,14.4485833333,9.78758333333,14.0851666667,44.085,13.2955,13.245625
738.33,9.40325000001,29.8845833333,14.6403333334,29.0938333333,8.18833333334,11.1511666667,14.4060833333,9.74833333333,14.02825,44.053,13.2558333333,13.2295833333
738.64,9.47583333334,29.886,14.6625,29.2069166667,8.14933333332,11.1563333333,14.4289166667,9.76875000001,14.0014166666,44.0646666666,13.1710833333,13.4017083334
738.96,9.49366666668,30.04225,14.64275,29.3361666667,8.13783333334,11.149,14.2488333333,9.79441666667,13.94325,44.0813333334,13.1836666667,13.3757916667
739.28,9.30025,29.8940833334,14.3609166667,29.1985833333,7.98033333334,11.1076666667,14.0090833334,9.67933333332,13.884,43.9925,13.0354166666,13.3180416667
739.59,9.29083333333,29.948,14.388,29.3131666667,7.79624999999,10.9960833333,13.8535,9.62908333332,13.8655,44.1893333333,13.0584166667,13.347
739.91,9.46424999998,29.9666666667,14.5099166667,29.381,7.73833333334,10.99325,13.9895833333,9.61716666665,13.9138333333,44.332,13.2195,13.54925
740.23,9.69183333335,30.4395,14.7173333333,29.6356666667,8.03933333333,11.2061666667,14.2960833333,9.94991666667,14.162,44.6926666667,13.5415,14.0480416667
740.54,9.79241666667,30.6409166666,14.8116666667,29.7155833333,8.19699999999,11.3751666666,14.6215833333,10.0171666667,14.2955833334,44.8983333333,13.6654166666,14.246125
740.86,10.0,30.6329166667,14.8960833333,29.6584166667,8.24991666667,11.37975,14.5851666667,10.1595,14.313,44.8895,13.66575,14.3569166667
741.18,9.91974999999,30.7336666667,14.8166666667,29.6325,8.3305,11.3228333333,14.44375,10.1286666667,14.221,44.957,13.5590833333,14.3612916667
741.49,9.90808333334,30.61775,14.8008333333,29.6078333333,8.30783333334,11.2785,14.236,10.1548333333,14.1454166667,44.8968333334,13.46225,14.2878333333
741.81,9.91516666667,30.4020833333,14.8368333334,29.6498333333,8.22291666666,11.2469166667,14.2751666667,9.9835,14.1515833334,45.0165,13.2461666667,14.1510416667
742.12,9.92558333334,30.361,14.7930833333,29.5744166667,8.14958333334,11.1433333333,14.1941666667,10.02625,14.09075,44.811,13.2256666667,13.95525
742.44,9.74558333333,30.2088333334,14.59775,29.4871666667,7.97166666666,10.9320833333,14.0351666666,9.74441666668,13.97525,44.674,13.0958333333,13.7704583333
742.76,9.85783333335,30.29175,14.6706666667,29.4805,7.92750000001,10.8279166667,14.1199166667,9.73324999998,13.9948333333,44.7534166667,13.0390833334,13.6636666667
743.07,9.81416666667,30.24,14.55825,29.4110833333,8.01800000001,10.8570833333,14.0589166667,9.73658333334,13.9005833333,44.313,13.0605833333,13.6360416667
743.39,9.88241666666,30.4658333333,14.6785833333,29.7498333334,8.26933333334,11.10175,14.1713333333,9.89858333332,14.0751666667,44.2463333333,13.2320833333,13.7270833333
743.70,9.79966666667,30.3155,14.4960833334,29.6865,8.01816666666,11.0531666667,14.0004166667,9.75258333333,14.07425,43.9826666667,13.1099166667,13.3826666666
744.02,9.81424999999,30.4189166667,14.4221666667,29.73975,7.94549999999,11.0730833333,13.8134166667,9.71533333333,14.0855833333,43.93175,12.9230833333,13.2805
744.34,9.48866666665,30.5805833333,14.201,29.6883333333,7.80516666667,10.9845,13.8775,9.63783333333,14.0100833333,43.86175,12.72025,13.1916666667
744.65,9.80224999998,30.8511666667,14.3099166667,30.0075833333,7.93491666667,11.2260833333,14.1610833333,9.87083333333,14.2815833333,43.8796666666,13.0775,13.5089583333
744.97,10.0175,31.3595833333,14.4688333333,30.2265833333,8.119,11.32825,14.5223333333,9.94741666667,14.5480833334,44.1565,13.2458333333,13.7224166667
745.28,10.4945,31.883,14.9435833334,30.6441666667,8.59650000001,11.75375,14.8508333333,10.5273333333,14.8898333333,44.2488333333,13.7194166667,14.265625
745.60,10.60825,32.203,15.0656666667,30.9339166667,8.82091666667,11.9936666666,15.1053333333,10.65925,15.07725,44.53875,13.9446666667,14.5525
745.91,10.66,32.2215833333,15.1548333333,30.9999166667,8.99441666666,12.2064166667,15.29575,10.8891666667,15.1454166667,44.4844166666,14.0628333333,14.7070416667
746.23,10.3423333334,32.1655,15.04425,31.1555,8.89866666667,12.0676666667,15.07175,10.7720833333,14.9188333333,44.36,14.0356666667,14.5957916667
746.55,10.4008333333,32.3910833333,15.1616666667,31.2955833334,8.79700000001,12.146,15.0903333333,10.926,15.0055,44.6373333333,14.16,14.6429166666
746.86,10.1276666667,32.3385,15.0323333333,31.1110833333,8.54108333334,11.9928333333,14.843,10.8173333333,14.8964166667,44.704,13.8485833333,14.4493333334
747.18,10.0230833333,32.38225,14.975,31.1333333333,8.56550000001,11.84575,14.7455,10.80575,14.8250833333,44.7356666667,13.59925,14.576375
747.49,9.91841666668,32.3829166666,14.9750833333,31.0016666666,8.55425,11.7510833333,14.77725,10.7266666667,14.7104166666,44.6735,13.4648333333,14.5189583333
747.81,10.34675,32.631,15.4664166666,31.18825,8.98408333333,12.0663333333,15.032,11.0050833333,15.0860833333,44.6899166666,13.8245833333,14.8651666666
748.12,10.2954166667,32.5578333333,15.4956666666,30.95125,8.95999999999,11.9649166667,15.0343333333,11.0748333333,15.03875,44.5751666666,13.6888333334,14.7615
748.44,10.168,32.3201666666,15.2985833333,30.92325,8.83216666666,11.9946666667,14.8056666666,10.98925,14.8886666667,44.4755833333,13.6649166667,14.7437083333
748.75,9.78574999999,32.09525,14.9154166666,30.6366666667,8.42283333334,11.6276666667,14.3896666667,10.6405833333,14.4941666666,44.2055,13.4079166667,14.54925
749.07,9.54766666666,31.9048333333,14.7696666667,30.5134166666,8.1575,11.5145833333,14.0063333333,10.4396666667,14.3421666667,43.9101666667,13.2720833333,14.3576666667
749.38,9.53100000001,31.928,14.7009166667,30.3680833333,8.01466666667,11.3421666666,13.9025,10.2850833333,14.24375,43.8553333334,13.0886666667,14.254375
749.70,9.63058333333,31.8715,14.7556666667,30.21575,8.16666666668,11.4323333333,14.02275,10.3623333333,14.3343333333,43.7488333333,13.152,14.297375
750.01,9.53025,31.5488333334,14.4904166666,29.9739166667,8.07674999999,11.285,13.9116666667,10.1090833333,14.0426666667,43.43075,12.762,14.0587083333
750.33,9.53741666666,31.4508333333,14.4051666667,29.8929166667,8.14391666668,11.2121666667,13.9555833333,10.03975,13.9811666667,43.2233333333,12.72375,14.067625
750.64,9.59866666667,31.6001666667,14.6520833333,29.9945833334,8.29758333333,11.2241666667,14.144,10.1173333333,14.05075,43.2095,12.9145833333,14.0640833333
750.96,9.86758333334,31.8365,14.937,30.37025,8.56091666666,11.3699166667,14.3365833333,10.3920833333,14.2625833333,43.3005833333,13.5195833333,14.1972916667
751.27,10.0335,31.9090833333,14.9234166667,30.4583333333,8.52883333333,11.39275,14.30725,10.3775,14.20575,43.39725,13.6275,14.1442083333
751.59,10.1224166667,32.0644166667,15.0188333333,30.76875,8.56941666666,11.43925,14.3523333333,10.3639166667,14.3501666667,43.52525,13.76775,14.254125
751.90,10.019,31.9598333333,14.937,30.6756666667,8.38849999999,11.1633333333,14.4,10.3446666667,14.2463333333,43.2700833333,13.6154166667,14.139125
752.22,10.38025,32.12525,15.3466666667,30.9213333333,8.67991666667,11.4625,14.8328333333,10.5523333333,14.578,43.53075,13.8981666667,14.3052083333
752.53,10.53175,32.1039166667,15.4300833333,30.9353333333,8.78491666667,11.3129166666,15.0031666667,10.6664166667,14.6050833333,43.601,13.8333333333,14.3455416667
752.85,10.847,32.4645,15.7186666667,31.2231666667,9.04083333333,11.6226666667,15.2654166667,11.1213333333,14.89525,43.7384166667,14.1983333333,14.6031666667
753.16,11.0765,32.85175,15.8700833333,31.3876666666,9.10041666668,11.8005833333,15.4964166667,11.27675,15.133,43.886,14.2400833333,14.7424166667
753.47,11.2329166667,33.1650833333,16.063,31.5649166667,9.35825000001,11.907,15.6591666667,11.3976666667,15.4759166667,44.0343333333,14.4835,15.0414583333
753.79,11.2965833334,33.0948333333,15.8639166667,31.4799166667,9.13166666666,11.7123333333,15.4844166667,11.35025,15.3596666667,43.7880833333,14.3836666667,14.915125
754.10,11.0530833333,32.594,15.3945833333,31.1978333333,8.81491666666,11.5418333333,15.1535,11.0233333333,15.0261666667,43.388,14.1045833333,14.7061666667
754.42,11.0459166667,32.5549166667,15.43275,31.0190833333,8.713,11.8199166667,15.2119166667,11.0283333333,15.2300833333,43.3075,13.972,14.904
754.73,10.7343333333,32.4244166667,15.2223333333,30.92275,8.68716666668,11.74575,15.1746666667,10.9920833333,15.13775,43.1871666667,13.8248333333,14.7716666667
755.05,10.6381666667,32.4595,15.2905,30.8756666666,8.80733333332,11.8239166667,15.0316666667,11.0815833333,14.9794166667,42.99225,13.77675,14.7842083333
755.36,10.7349166667,32.7999166666,15.5358333333,31.1496666667,9.06733333333,12.0929166666,15.082,11.2036666667,15.1615833334,43.4261666667,13.9971666666,15.03425
755.67,10.62775,32.8908333334,15.5539166667,31.1820833333,8.98641666669,12.0781666667,15.0431666667,11.205,15.12375,43.4078333333,14.01325,15.0023333333
755.99,10.6571666667,33.16825,15.7309166667,31.3758333333,9.12808333334,12.3085,15.13925,11.27725,15.2211666666,43.4805833333,14.1705,15.049375
756.30,10.5900833333,33.0829166667,15.6678333333,31.3495,9.10666666666,12.1586666666,15.0980833333,11.11475,15.1080833333,43.4223333333,14.03825,14.96875
756.62,10.3985,32.8520833334,15.5339166666,31.2239166667,8.87225000002,11.9296666667,14.8553333333,10.8895,14.8073333333,43.3103333333,13.9194166667,14.7998333333
756.93,10.3810833333,32.6683333333,15.6366666667,31.1370833333,8.78083333333,11.9620833333,14.7125833333,10.8683333333,14.6929166667,43.3375,13.866,14.692875
757.24,10.5020833333,32.9633333334,16.0668333333,31.46725,9.25966666668,12.3389166667,15.09025,11.0616666667,14.9869166667,43.80725,14.1499166667,14.9379166667
757.56,10.8171666667,33.28425,16.4269166667,31.63175,9.52249999999,12.4878333333,15.3456666667,11.2233333333,15.30825,44.1448333333,14.32375,15.1139583333
757.87,10.7249166667,33.1645833334,16.27175,31.5683333334,9.38316666668,12.0305,15.16975,11.0130833333,14.9186666666,44.0471666667,14.119,14.9951666667
758.18,10.5924166667,33.2588333333,16.1978333334,31.6003333334,9.0325,11.8055833333,15.0456666667,10.7885833333,14.7498333333,44.03225,13.871,15.0391666667
758.50,10.4769166667,33.1029166667,15.9144166667,31.4513333333,8.61266666667,11.4341666667,14.9860833333,10.4310833333,14.5199166667,44.1653333333,13.6510833333,14.6651666667
758.81,10.5805833333,33.1039166667,15.8364166667,31.3506666667,8.53508333332,11.38475,14.9790833333,10.4559166667,14.4939166666,44.00225,13.5469166667,14.6265416667
759.13,10.6208333333,32.9914166667,15.6316666667,31.1428333333,8.51066666666,11.3158333333,14.8773333333,10.4040833333,14.4753333334,43.9905,13.3535,14.5812083333
759.44,10.3331666667,32.6361666667,15.24875,30.8211666667,8.02866666667,11.0311666667,14.6194166667,10.1334166667,14.1845833333,43.7551666666,12.98875,14.436125
759.75,10.1135,32.56625,15.1808333333,30.748,7.96566666667,11.0430833333,14.6078333334,9.97983333333,14.1428333333,43.7996666666,13.0145833333,14.4135
760.07,10.22275,32.558,15.31025,30.8971666667,8.21066666667,11.2360833333,14.8010833334,10.239,14.4064166667,43.7431666666,13.13725,14.7025833333
760.38,10.2508333333,32.80675,15.265,31.0303333334,8.33666666666,11.266,15.0721666667,10.3330833333,14.5413333333,43.7020833334,13.2764166667,14.803625
760.69,9.96391666665,32.5555833333,14.82625,30.8239166666,7.91258333334,10.96025,14.7331666667,9.99100000001,14.0525,43.3933333333,12.9885,14.51125
761.01,9.94741666666,32.7306666667,14.6979166667,30.9483333333,7.84816666668,10.8484166667,14.6749166667,9.98716666667,13.92425,43.2590833333,12.9571666667,14.3717916667
761.32,9.78766666666,32.4710833333,14.214,30.723,7.69366666667,10.743,14.4859166666,9.82658333332,13.8615,43.0149166667,12.82075,14.0134166667
761.63,9.85416666668,32.3890833333,14.219,30.696,7.74025000001,10.7063333333,14.5503333333,9.94783333333,13.9365,43.0835833333,12.8900833333,13.9820833333
761.94,9.98116666667,32.4948333333,14.2225,30.763,7.98633333332,11.0276666667,14.6756666667,10.0913333333,14.1123333333,43.0710833334,13.0504166667,14.1624583333
762.26,9.74608333334,32.461,14.1811666667,30.78175,7.94525000001,10.9344166667,14.5068333333,9.90083333335,13.97175,42.9075,12.9375833334,13.9540833333
762.57,9.72741666667,32.5898333334,14.1396666667,30.93225,7.91858333334,10.92825,14.4581666667,9.83783333332,13.9755,42.7318333333,12.9550833333,13.8305
762.88,9.80350000002,32.7511666667,14.1455833333,31.0448333333,7.97500000001,10.9609166667,14.4586666667,9.83691666665,13.9915,42.8513333333,13.04825,13.8445416667
763.20,9.94766666667,32.8868333333,14.1319166666,31.139,8.01599999999,11.02225,14.38575,9.99283333335,14.08575,42.72825,13.0729166667,13.9131666667
763.51,10.2685833333,33.3750833333,14.4053333334,31.6000833333,8.29799999998,11.308,14.62625,10.21625,14.39825,43.19575,13.3775,14.193375
763.82,10.4916666667,33.5035833333,14.6024166667,31.8288333333,8.50458333333,11.49875,14.7365,10.4340833333,14.5251666666,43.3406666667,13.54375,14.3369166666
764.14,10.7126666667,33.8715833334,14.9298333334,32.126,8.76566666667,11.7810833333,15.0421666667,10.7765833333,14.96275,43.6838333334,13.7999166667,14.622375
764.45,10.7815,33.928,14.9969166667,32.3225833333,8.93475,12.1119166667,15.3394166666,10.9663333333,15.2068333333,43.9223333333,14.03925,14.9334583333
764.76,10.9371666667,34.24525,15.3330833333,32.58525,9.09549999999,12.313,15.5610833334,11.1965,15.3940833333,44.22875,14.1711666667,15.2313333333
765.07,11.06875,34.39475,15.4745833333,32.8368333334,9.31491666667,12.6156666667,15.7154166667,11.42175,15.56925,44.3358333333,14.4656666667,15.332875
765.39,11.1146666666,34.66825,15.6548333334,33.04925,9.41099999999,12.6989166667,15.7320833334,11.65925,15.6830833333,44.5741666667,14.721,15.511625
765.70,11.4358333333,34.77525,15.7686666667,33.0670833333,9.53341666667,12.8584166667,15.9411666667,11.93775,15.921,44.65325,14.92975,15.8053333333
766.01,11.5253333333,34.9789166667,16.04,33.1799166667,9.83950000002,13.076,16.1625833333,12.1959166667,16.0818333334,45.045,15.1345,16.2182083333
766.32,11.7424166667,35.22425,16.44275,33.4504166667,10.2716666667,13.36525,16.6036666667,12.6054166667,16.5613333333,45.46775,15.4885833333,16.6310833333
766.64,11.73875,35.2446666667,16.6249166667,33.5808333333,10.42175,13.49625,16.7656666667,12.8138333333,16.6901666667,45.8230833333,15.7015833333,16.70525
766.95,11.5835833333,35.0081666667,16.5235,33.1994166667,10.3735833333,13.33625,16.6168333333,12.7659166666,16.55125,45.6016666667,15.6845833333,16.4464166667
767.26,11.2190833333,34.7101666667,16.2621666667,32.8735,10.0051666667,13.0546666667,16.2786666667,12.4616666667,16.3328333333,45.4376666667,15.426,16.1054583333
767.57,11.0063333333,34.3734166667,16.0019166667,32.4216666666,9.86583333332,12.8551666666,16.0626666667,12.2333333333,16.1170833333,45.0623333333,15.2360833333,15.7785833333
767.88,10.84225,34.4461666667,16.0798333333,32.2666666666,9.67700000001,12.6096666667,15.7685833333,12.1109166667,16.0059166667,44.9529166667,15.1765,15.5281666667
768.20,10.77375,34.5635833333,16.0525833334,32.15075,9.65716666666,12.57425,15.7175,12.0486666667,16.0944166667,44.85725,15.45475,15.4427083333
768.51,10.797,34.524,16.18275,32.1435833333,9.68516666668,12.5348333333,15.6313333333,11.96675,16.1885,44.78925,15.39825,15.6213333333
768.82,10.6996666667,34.3629166667,16.2091666666,32.1516666667,9.51591666667,12.3959166667,15.7009166667,11.7993333333,16.1410833333,44.44425,15.1261666667,15.4234166667
769.13,10.54625,34.5055833334,16.2444166667,32.3764166667,9.38741666667,12.4246666667,15.837,11.69425,16.3124166667,44.6769166667,15.1564166667,15.370375
769.44,10.3281666667,34.2690833333,15.895,32.2215,9.03400000001,12.28575,15.6265,11.5754166667,16.22,44.4275,15.0318333333,15.1649166667
769.76,10.2959166667,34.3995833333,15.6925,32.128,8.71333333333,12.1630833333,15.42325,11.5095833333,15.9674166667,44.0208333333,14.8899166667,14.9844583333
770.07,10.5156666667,34.81475,15.825,32.3185833333,8.79983333334,12.4559166667,15.8504166667,11.7204166667,16.2175,44.0388333333,15.0170833333,15.327375
770.38,10.5489166667,34.9118333333,15.9985833334,32.541,8.72416666667,12.6693333333,16.0111666667,11.85,16.2226666667,43.81425,15.14675,15.5441666667
770.69,10.7300833333,35.1545,16.1369166667,32.87175,8.81516666667,12.7916666667,16.3274166667,11.9373333333,16.445,44.006,15.1813333333,15.7555
771.00,11.4844166667,35.7036666667,16.71375,33.62,9.05424999999,13.35275,16.88325,12.44125,16.8566666666,44.64175,15.6998333333,16.2240416667
771.32,12.0838333333,35.8674166667,17.2045,33.8805,9.34249999998,13.8460833333,17.4381666667,12.9844166667,17.3834166667,44.8755833333,16.1741666666,16.7895
771.63,12.2391666667,36.1403333333,17.48675,34.3651666667,9.43583333335,13.9749166666,17.65375,13.05725,17.4260833334,45.2660833333,16.05825,16.8138333333
771.94,12.3576666666,36.4544166666,17.6646666667,34.4659166667,9.47549999999,14.0861666667,17.8239166667,13.2684166667,17.58475,45.5478333333,16.169,16.8382916667
772.25,12.6108333333,36.84775,17.83025,34.85725,9.79416666668,14.3380833333,18.2433333333,13.5806666667,17.89725,46.0111666667,16.5735,17.356875
772.56,13.0545833333,37.1366666667,18.0013333333,35.23775,10.134,14.6351666667,18.5101666667,14.0979166667,18.1276666667,46.1715833333,17.0510833334,17.7527083333
772.87,13.3104166666,37.3904166666,17.9903333333,35.3754166667,10.2289166667,14.6235833333,18.653,13.9695833333,18.1769166667,46.26075,17.33425,17.7485416667
773.18,13.534,37.5680833334,18.4145833333,35.7743333333,10.6340833333,14.9148333333,19.03325,14.0628333333,18.5026666667,46.4569166667,17.7635,18.1770416667
773.50,13.8614166667,37.4443333333,18.68775,35.7906666666,10.9443333333,14.8265833333,19.0035833333,14.1300833333,18.6340833333,46.5146666667,17.8549166667,18.2895833333
773.81,13.6755833333,37.2915833333,18.42825,35.76,10.70675,14.5428333334,18.7546666666,13.9648333333,18.64125,46.5295,17.6164166667,18.0472083333
774.12,13.7800833333,37.4931666666,18.4348333333,35.6010833333,10.8206666667,14.6201666667,18.8935833333,14.3205833334,18.7439166667,46.2531666667,17.9646666667,18.4494583334
774.43,13.2800833333,37.4045833333,18.0364166667,35.4895,10.6913333333,14.3386666666,18.6083333334,14.14075,18.6088333333,45.9285,17.8608333333,18.4110416667
774.74,12.7936666667,37.2210833333,17.4131666667,35.323,10.49275,13.9966666667,18.1645,13.8059166667,18.1365,45.7306666666,17.4636666667,17.8883333334
775.05,12.5495,37.0590833333,16.9684166667,35.1008333334,10.3490833333,13.953,17.9058333333,13.8325,17.9720833333,45.4774166667,17.4141666667,17.9308333334
775.36,12.5875,37.2775833334,16.7433333333,35.2821666667,10.4021666667,14.0273333333,17.9590833333,13.7533333333,17.8065833333,45.2016666667,17.6798333334,18.0185833334
775.67,12.5195,36.7088333334,16.4865,34.9749166667,10.3524166667,13.7943333333,17.5215833334,13.4444166667,17.56975,44.80675,17.3824166667,17.614625
775.98,12.3144166667,36.7315,16.4825833333,34.8336666667,10.36825,13.80825,17.5314166666,13.32025,17.4695,45.0025833333,17.4519166667,17.5984583333
776.30,11.66975,36.0450833333,16.1601666667,34.6724166667,9.75191666667,13.1554166667,17.1373333333,13.1005,16.99575,44.3129166666,16.7144166667,17.361
776.61,11.6019166667,35.9294166667,15.939,34.6380833333,9.79725000001,13.1885,17.0025833333,13.2660833333,16.8505,44.3510833334,16.4961666667,17.170375
776.92,11.2344166667,35.8475833334,15.4515,34.5511666667,9.38275,13.12475,16.7124166667,13.0336666667,16.4163333333,44.1748333333,16.1265,16.8746666667
777.23,11.09725,35.8626666667,15.3044166667,34.4825,9.45575000001,13.1055,16.72975,12.9554166667,16.245,44.1396666667,16.265,17.0655
777.54,11.3074166667,35.8645833333,15.4851666667,34.89,9.97033333332,13.3418333333,16.9000833334,13.0185,16.4331666667,44.45025,16.3533333334,17.305375
777.85,11.137,35.6185833333,15.3208333333,34.5288333333,9.96916666667,13.0663333333,16.77875,12.9246666667,16.34125,44.26625,16.02475,17.2861666667
778.16,11.318,35.7163333333,15.5285833333,34.5864166667,10.2449166667,13.0625,16.9990833333,13.11625,16.4155833333,44.1008333333,15.9703333333,17.5357083333
778.47,11.9893333333,36.1478333334,16.18475,35.0771666667,10.758,13.4921666667,17.5415,13.6383333333,16.93225,44.60925,16.3969166667,18.1904583333
778.78,11.82575,36.0400833333,16.23475,35.0405,10.6644166667,13.4321666667,17.3384166667,13.5603333333,16.8999166667,44.73275,15.9148333333,18.1504166667
779.09,11.6384166667,36.10675,16.1639166667,35.0540833333,10.461,13.5125833333,17.2746666667,13.6073333333,16.9630833333,44.6589166667,15.8088333333,18.221625
779.40,11.7478333333,35.7839166667,16.1651666666,35.1398333333,10.4595833333,13.53225,17.4655833333,13.9775833333,17.0629166667,44.4303333333,15.6954166667,18.354625
779.71,12.5390833333,36.5104166667,16.9380833334,35.79475,11.46875,14.6225,18.3328333333,14.6815833333,18.1345833334,45.2610833334,16.5981666667,18.9310833333
780.02,12.9029166667,36.5050833333,17.21925,35.7483333334,11.7726666667,14.8285,18.64575,14.7829166666,18.39025,45.416,16.9836666667,19.09525
780.33,13.1735833333,36.86125,17.6335,36.2203333333,12.2766666666,15.19725,19.2010833333,15.2045,18.8894166666,45.8025833333,17.4563333333,19.4749166667
