wavelength,Back_UroStof,Belly_UroStof,Breast_UroStof,Crissum_UroStof,Crown_UroStof,DorTail_UroStof,Rump_UroStof,Throat_UroStof,WingTip_UroStof
720.20,7.08433333333,27.5451666667,25.0711666667,12.754,5.93533333333,9.0265,6.95633333333,42.7918333333,10.4748333333
720.52,7.169,27.7116666667,25.253,12.906,6.152,9.09266666667,7.20766666667,43.0095,10.6306666667
720.84,7.46283333334,27.8486666667,25.4643333333,13.223,6.65033333333,9.354,7.57883333333,43.0065,10.8433333333
721.16,7.6245,27.797,25.6363333333,13.4838333334,6.85766666667,9.70316666665,7.77383333334,42.6118333333,11.1593333334
721.48,7.969,28.0995,25.8223333333,13.7386666666,7.25033333333,10.1883333334,8.10916666667,42.629,11.7316666666
721.79,8.0385,28.2761666667,26.123,13.7191666667,7.35166666667,10.3138333333,8.087,42.96,11.9361666667
722.11,7.91,28.1108333333,25.9521666667,13.6025,7.19516666667,10.147,7.99783333333,42.8243333333,11.997
722.43,8.005,27.8101666667,25.7468333334,13.5813333333,7.095,10.2968333333,7.98066666667,42.3991666667,12.2528333334
722.75,8.08233333334,27.8005,25.8651666666,13.5565,7.17066666666,10.466,7.936,42.4538333333,12.2111666666
723.07,7.9825,27.4693333333,25.5308333334,13.2766666667,7.06216666667,10.1841666667,7.65633333333,42.0856666667,11.9131666666
723.39,7.94133333333,27.2663333333,25.5233333334,13.1463333334,7.065,10.1715,7.6055,42.0098333334,11.9585
723.71,7.91133333334,26.9631666667,25.378,13.1255,6.8235,10.077,7.365,42.191,12.1011666667
724.03,8.03083333333,26.8323333334,25.2833333334,13.1766666667,6.88833333333,10.398,7.25616666666,41.9933333333,12.344
724.35,8.16583333333,26.9736666667,25.483,13.3071666667,6.98133333333,10.5205,7.13166666667,42.3098333333,12.4041666666
724.67,8.1705,26.7601666667,25.5526666666,13.112,6.79216666667,10.4098333333,6.86533333334,42.2241666666,12.2551666667
724.98,8.2375,26.7001666666,25.6743333333,13.1486666667,6.6725,10.3278333334,6.697,42.5425,11.9715
725.30,8.3065,26.7213333333,25.6616666666,13.2485,6.5485,10.1913333333,6.53883333333,42.2453333333,11.9251666667
725.62,8.59233333333,26.9968333333,25.714,13.4426666667,6.84,10.5575,6.74333333334,42.4873333334,12.247
725.94,8.5095,27.1046666667,25.795,13.226,6.65916666667,10.2203333334,6.543,42.428,12.0951666666
726.26,8.718,27.1493333333,25.9185,13.32,6.68866666667,10.3723333333,6.804,42.3881666667,12.2668333333
726.58,8.9615,27.5151666666,26.4686666667,13.5188333333,6.9505,10.7148333333,7.1415,42.8011666667,12.7066666667
726.90,9.298,27.7621666667,26.4788333333,13.7181666666,7.13266666667,11.0058333334,7.52416666667,42.9711666666,12.9915
727.21,9.44883333333,28.1073333333,26.7715,13.8735,7.53666666666,11.2485,7.9395,43.0493333334,13.1985
727.53,9.108,27.8741666666,26.5116666667,13.5965,7.209,10.9133333333,7.909,42.791,12.766
727.85,8.99566666667,27.8831666666,26.3126666667,13.414,7.0625,10.8306666667,8.00116666667,42.5981666667,12.9076666666
728.17,8.9445,27.9861666666,26.2361666666,13.4813333334,7.1435,11.0325,8.11116666666,42.7455,13.0275
728.49,8.81633333333,27.9135,26.2931666666,13.2151666666,7.086,11.0776666666,8.18916666667,42.5113333333,13.078
728.80,8.5275,27.609,26.0568333333,12.8823333333,6.8885,10.8735,8.09366666667,42.29,12.8503333334
729.12,8.4245,27.609,26.0488333334,12.7851666666,6.82333333334,10.664,7.99116666667,42.287,12.7805
729.44,8.5385,27.711,26.0525,12.9673333334,6.96633333334,10.8848333333,8.1875,42.482,12.8348333334
729.76,8.66833333333,28.1156666667,26.2365,13.2971666666,7.29166666666,11.1366666667,8.38316666666,42.9211666666,13.0073333333
730.08,8.60883333333,28.0668333333,26.0705,13.3243333334,7.28533333334,11.1561666667,8.40566666666,42.7371666667,13.0308333333
730.39,8.46466666666,28.018,26.0738333334,13.327,7.24583333333,11.0111666666,8.23366666667,42.7228333333,12.86
730.71,8.78633333334,28.2785,26.1616666666,13.5358333334,7.535,11.2396666667,8.423,42.7833333333,12.953
731.03,9.02833333333,28.5461666667,26.348,13.5801666667,7.84716666667,11.533,8.66416666667,42.9078333333,13.105
731.35,9.06383333334,28.3706666666,26.2428333333,13.6868333333,7.81016666667,11.5585,8.693,42.8651666666,12.9493333333
731.67,9.35716666667,28.5953333333,26.3496666667,13.9101666667,7.89066666667,11.6161666666,8.8905,43.1175,13.1043333334
731.98,9.11533333334,28.4783333334,26.1345,13.8913333333,7.7055,11.4548333333,8.64833333333,42.9771666666,12.9436666667
732.30,9.3955,28.6838333334,26.4053333333,14.1111666666,7.909,11.8543333333,8.80616666666,43.1818333333,13.2926666667
732.62,9.50883333333,28.5835,26.4398333334,14.3028333334,7.75766666667,11.899,8.684,43.0051666666,13.3105
732.94,9.63516666667,28.6928333334,26.6868333334,14.457,7.93033333333,12.084,8.79383333333,43.0925,13.4518333333
733.25,9.37166666667,28.3028333334,26.4276666666,14.1468333333,7.5365,11.8243333334,8.557,42.8483333333,13.2071666667
733.57,9.37366666667,28.0935,26.4843333334,14.133,7.41533333333,11.5581666666,8.37183333334,42.8838333333,13.0405
733.89,9.42983333333,28.0633333334,26.451,14.2483333334,7.43516666667,11.3876666667,8.34716666667,42.8738333333,12.9815
734.21,9.101,27.6766666667,26.0045,13.952,6.83133333333,10.915,7.95433333334,42.6473333334,12.6823333333
734.52,9.08533333334,27.629,26.0381666666,14.2075,6.6795,10.8506666667,7.9695,42.69,12.8445
734.84,9.27616666666,27.9866666666,26.4565,14.5688333333,6.95616666667,11.0683333334,8.11616666667,42.881,13.1813333334
735.16,9.60166666667,28.2403333334,26.7125,14.9688333333,7.39983333333,11.5138333334,8.33816666667,42.915,13.5013333334
735.48,10.0306666667,28.3766666666,26.9618333333,15.252,7.63883333334,11.5775,8.58533333333,43.2418333334,13.7608333333
735.79,10.1183333333,28.5728333333,27.1385,15.6376666667,7.84733333333,11.5788333333,8.76216666666,43.6598333333,13.6991666667
736.11,9.61733333335,28.4136666667,26.918,15.2873333333,7.6305,11.3771666666,8.62933333334,43.7433333333,13.2476666667
736.43,9.30566666667,28.1581666667,26.6795,15.2631666666,7.38783333333,11.1486666666,8.52866666666,43.6838333333,13.1361666667
736.74,9.31083333334,28.4835,26.7768333333,15.3921666667,7.6095,11.2225,8.68983333333,43.6,13.2801666667
737.06,9.33416666667,28.4936666667,26.4811666666,15.442,7.62916666667,11.3088333334,8.84316666667,43.4338333333,13.2893333333
737.38,9.51616666667,28.742,26.7311666666,15.4838333333,7.93566666666,11.6936666666,9.16666666667,43.6075,13.4461666667
737.69,9.35416666666,28.6483333333,26.8913333333,15.3826666667,8.00016666666,11.799,9.05333333334,43.4935,13.1046666667
738.01,9.2095,28.5701666666,26.8708333333,15.1613333333,7.941,11.7366666666,8.81733333334,43.3818333333,12.742
738.33,8.834,28.246,26.6095,14.8416666666,7.66583333333,11.3533333334,8.54316666667,43.0985,12.3545
738.64,8.1085,27.8593333334,26.1193333333,14.2765,7.095,10.7966666667,8.11383333334,42.607,11.7236666667
738.96,7.90583333333,27.9865,25.9991666666,14.2326666667,7.10016666667,10.8788333333,8.11833333334,42.4698333333,11.5485
739.28,7.69616666667,27.8635,25.8288333334,13.7785,7.0015,10.7921666667,7.99166666666,42.2,11.503
739.59,7.7815,27.9295,25.6835,13.4265,7.02333333333,10.8236666667,8.045,41.966,11.642
739.91,8.026,28.1743333333,25.833,13.3623333333,7.1905,10.8876666666,8.18666666666,42.0293333333,11.7291666666
740.23,8.07666666666,27.9638333333,25.7926666667,13.1781666667,7.17216666666,10.9846666667,8.18266666667,41.901,11.5986666667
740.54,8.0735,28.1468333333,26.0393333333,13.1581666667,7.28233333333,11.1466666666,8.2035,41.938,11.7796666666
740.86,7.83366666667,28.0688333333,25.802,13.1551666667,7.24566666667,11.0653333333,7.97066666667,41.4751666667,11.722
741.18,8.09516666667,28.195,25.7606666666,13.3598333333,7.54366666667,11.3505,8.27283333333,41.6695,12.1196666666
741.49,7.98233333333,27.944,25.3626666667,13.0583333333,7.385,11.2311666667,8.11566666667,41.5476666667,12.1648333333
741.81,8.23633333333,28.2233333333,25.4681666666,13.1463333333,7.4295,11.7448333333,8.2835,41.7168333333,12.4101666667
742.12,8.229,28.1298333333,25.2296666667,13.1101666667,7.14883333333,11.5583333333,8.08566666667,41.6575,12.3701666667
742.44,8.3755,28.1566666667,25.2646666667,13.2335,7.30533333333,11.7723333334,8.11083333334,41.6425,12.5901666666
742.76,8.658,28.352,25.5186666666,13.4995,7.46283333334,12.1103333334,8.22716666667,41.6635,12.6621666666
743.07,9.11316666667,28.3591666667,26.0565,14.1796666667,7.86666666667,12.6383333334,8.5235,41.7831666667,13.0986666667
743.39,8.851,27.9646666667,25.7213333333,14.1025,7.649,12.6108333333,8.25333333334,41.5371666667,12.9683333333
743.70,9.04366666667,28.0206666667,25.8656666667,14.1693333334,7.63583333334,12.718,8.33333333334,41.8408333333,12.992
744.02,8.90483333334,28.1796666667,25.7358333334,14.1405,7.5155,12.8393333333,8.36183333333,42.0236666667,12.7385
744.34,8.785,28.019,25.8355,13.9583333333,7.056,12.7158333333,8.0805,42.0283333333,12.5113333333
744.65,8.86166666667,28.3416666666,26.1376666666,13.9895,6.988,12.8356666666,8.071,42.1496666666,12.3623333333
744.97,8.99833333333,28.4103333333,26.1606666667,14.1498333333,6.99666666667,12.8715,7.88983333333,42.0773333333,12.4023333334
745.28,8.711,28.2156666667,25.8376666667,13.9535,6.79266666667,12.3966666667,7.75833333333,42.0838333334,12.101
745.60,9.15416666666,28.395,26.1755,14.1516666666,7.33516666667,12.7265,8.235,42.4088333334,12.431
745.91,8.79116666666,28.012,25.7565,13.3755,6.74783333334,12.2413333333,7.88883333334,42.2571666667,11.9956666666
746.23,8.76316666667,28.0821666667,25.783,13.4013333333,6.57733333333,12.1616666666,8.06316666666,42.5896666666,11.995
746.55,9.0015,28.5601666667,25.9938333333,13.5088333333,6.841,12.1795,8.26333333333,42.9398333333,11.9863333334
746.86,9.158,28.8905,26.4033333333,13.7205,7.18266666666,12.277,8.77233333334,43.1365,11.9978333333
747.18,9.249,28.9698333333,26.4708333333,14.009,7.45066666667,12.2636666666,8.8125,42.9725,12.257
747.49,9.26066666666,28.5846666667,26.4403333334,13.9306666666,7.55716666666,11.9575,8.682,42.7846666667,12.3915
747.81,9.4565,28.6116666667,26.5948333333,14.021,7.81283333333,12.2201666666,9.15516666667,43.1175,12.6718333333
748.12,9.4535,28.5288333334,26.5863333333,14.2708333333,7.945,12.2185,9.20733333333,42.9421666666,12.9306666666
748.44,9.53766666667,28.6906666667,26.9168333333,14.4911666666,8.18416666666,12.1666666667,9.42116666667,43.1105,12.885
748.75,9.81333333333,28.7665,27.1538333334,14.471,8.22633333333,12.385,9.386,43.4188333334,12.8451666667
749.07,9.59166666666,28.9373333333,27.2726666667,14.352,8.1935,12.31,9.32466666667,43.4841666666,12.791
749.38,9.55983333333,28.8211666667,27.5756666667,14.4203333333,8.39783333334,12.3033333334,9.27583333334,43.3835,12.8776666667
749.70,9.07983333333,28.22,26.791,14.0778333333,8.31116666666,11.9246666667,8.91316666667,42.6821666667,12.5146666667
750.01,8.07433333333,27.7583333334,26.159,13.6298333333,7.809,11.3508333333,8.24266666667,42.5731666666,12.2378333334
750.33,7.91116666667,27.4488333334,25.8766666666,13.2503333333,7.43716666667,11.0286666667,7.74216666666,42.4331666667,12.2046666666
750.64,7.14866666666,26.7083333333,25.0328333333,12.2088333334,6.63116666667,10.3035,6.84733333333,41.8958333333,11.4688333333
750.96,7.06516666667,26.7858333333,25.0556666666,12.1508333334,6.46866666667,10.4731666667,6.849,41.8926666667,11.3776666667
751.27,7.062,26.9828333333,25.0001666667,12.1278333334,6.26483333333,10.4545,6.62716666666,42.0091666667,11.4358333334
751.59,6.94833333333,26.9361666666,24.8901666666,11.7246666667,5.8855,10.117,6.44316666667,42.095,11.5715
751.90,7.18466666667,27.1806666667,25.2428333333,11.972,6.03933333333,10.4741666667,6.74516666666,42.449,11.9591666667
752.22,6.65216666666,26.8078333333,24.87,11.7126666667,5.64,10.008,6.60533333334,41.8963333334,11.8523333333
752.53,6.82916666667,26.5908333333,24.7471666667,11.9408333333,5.458,10.104,6.7625,41.813,11.8611666666
752.85,7.0715,26.9743333333,24.6036666666,12.352,5.7065,10.4608333333,7.06483333333,41.8831666666,11.919
753.16,7.13333333333,27.3731666667,24.8583333334,12.3516666667,5.4475,10.201,6.6815,42.1926666667,11.8866666667
753.47,7.713,27.6158333333,25.2291666667,12.5403333334,5.54866666666,10.6728333334,6.9985,42.4081666667,12.0146666667
753.79,8.04166666666,27.8343333333,25.468,12.639,5.81083333333,10.9503333333,7.28233333333,42.433,12.1916666667
754.10,8.73133333333,28.7803333334,26.4393333333,13.5768333334,6.5195,11.6576666666,8.28233333333,43.0788333334,12.7126666667
754.42,9.025,29.033,26.6295,13.8865,6.73116666667,11.8598333333,8.38133333334,43.0773333333,12.887
754.73,8.992,29.1338333333,26.5205,13.743,6.92316666667,11.8605,8.32283333333,42.9803333333,12.8466666667
755.05,8.87133333333,28.6836666667,26.2761666667,13.9003333334,7.02933333333,11.8103333334,8.216,42.715,12.5068333334
755.36,8.80783333334,28.3963333333,26.0005,13.8415,6.86883333333,11.4803333333,8.05966666667,42.4178333334,12.4013333333
755.67,9.03233333333,28.6353333334,26.482,14.1428333333,7.52916666667,11.6473333333,8.2985,42.7713333334,12.8005
755.99,8.61566666666,28.641,26.5168333333,13.6891666666,7.40183333333,11.2758333333,7.797,42.6051666666,12.553
756.30,8.47916666666,28.4688333333,26.8358333334,13.7833333333,7.428,11.1418333334,8.00316666667,42.7851666666,12.6616666666
756.62,8.52416666666,28.5413333333,27.0003333333,13.8391666667,7.70433333334,11.3091666667,8.3615,42.6138333334,13.1185
756.93,8.27666666667,28.2445,26.6963333333,13.7121666666,7.44283333334,10.701,8.16366666666,42.1403333334,12.8643333333
757.24,7.6055,27.9966666667,26.3628333334,13.4703333334,7.05633333334,10.217,7.64833333334,42.1661666666,12.4788333333
757.56,7.46366666667,27.766,26.1055,13.2676666666,6.68366666667,9.84683333332,7.41383333334,42.0496666666,12.4946666667
757.87,7.02233333334,27.3753333333,25.7535,12.8876666666,6.20816666667,9.36566666665,6.9295,41.8915,11.9733333334
758.18,6.98333333334,27.1698333333,25.702,13.0753333333,5.94966666667,9.02816666667,6.8405,41.6556666666,11.743
758.50,7.13883333333,27.4391666667,25.8296666667,13.0398333333,5.937,9.14183333331,6.92416666667,41.9811666667,11.9886666666
758.81,7.07333333334,27.6231666667,26.0171666666,13.055,6.05966666667,9.37200000001,7.11633333333,42.0628333333,11.9916666667
759.13,7.6385,28.0223333333,26.09,13.3303333334,6.37616666667,10.0081666667,7.26466666667,42.2556666667,12.3713333333
759.44,7.889,28.1461666667,25.9555,13.412,6.594,10.318,7.539,42.426,12.691
759.75,7.53366666666,28.0896666667,25.2968333334,12.91,6.03266666666,9.92883333331,7.101,42.0403333334,12.0723333333
760.07,7.41666666666,27.7985,25.1318333333,12.8471666667,6.00016666666,10.09,7.13183333333,41.9238333333,11.6528333333
760.38,7.4755,27.7318333333,25.2651666667,12.9115,6.02866666667,10.3485,7.34433333333,41.7666666666,11.6646666666
760.69,7.862,27.9111666667,25.4643333333,13.237,6.1,10.5663333334,7.67933333333,42.0023333333,11.8815
761.01,7.874,27.9781666667,25.5915,13.3211666667,6.37966666666,10.8886666666,7.5035,41.9805,12.0388333333
761.32,8.005,28.224,25.7075,13.4556666667,6.61516666667,11.0295,7.69616666666,42.1106666667,12.336
761.63,7.94883333334,28.0381666666,25.62,13.1511666666,6.58483333334,11.2725,7.75066666666,42.1253333333,12.3635
761.94,8.15683333334,28.2045,26.0441666666,13.6086666667,6.84616666666,11.4783333334,7.95316666667,42.4655,12.5555
762.26,8.39366666667,28.3151666667,25.9846666666,13.7673333333,6.9755,11.563,8.00883333333,42.7373333334,12.5216666666
762.57,8.60933333333,28.3698333333,26.2298333334,13.9311666667,7.03183333334,11.6533333333,8.3,42.7751666666,12.3318333333
762.88,8.88533333333,28.448,26.5386666667,14.272,7.43466666667,11.8666666667,8.65066666667,42.9546666667,12.5013333334
763.20,9.06466666667,28.5571666666,26.995,14.4016666666,7.59166666667,12.006,8.65566666667,43.1216666667,12.7238333334
763.51,9.0495,28.5801666667,27.1171666667,14.368,7.58116666667,11.7838333333,8.39033333333,43.1921666666,12.6351666667
763.82,9.08833333333,28.846,27.316,14.5626666667,7.88883333333,11.8641666667,8.4315,43.5278333334,12.8256666667
764.14,9.3245,29.1915,27.6511666666,14.9233333334,8.13283333333,12.2591666666,8.544,43.834,13.0138333334
764.45,9.38083333333,29.3386666666,27.7513333333,15.122,8.17466666667,12.3386666666,8.66133333333,44.2116666667,12.9526666666
764.76,9.359,29.1163333333,27.707,15.078,8.04766666667,12.2536666667,8.46683333333,44.1941666666,12.8358333333
765.07,9.47133333334,29.2486666667,28.0145,15.2185,8.12483333334,12.1253333333,8.40666666667,44.1513333333,12.8913333333
765.39,9.433,29.152,27.9875,14.8083333333,8.0215,11.8975,8.26266666666,43.8543333333,12.7733333333
765.70,9.17783333333,29.0673333333,27.9868333333,14.3566666666,7.762,11.6926666667,8.02916666667,43.6783333333,12.8353333333
766.01,8.53533333333,28.751,27.7116666667,13.7795,7.23733333334,11.1441666666,7.48916666666,43.5901666666,12.7001666666
766.32,8.09133333333,28.6598333333,27.5858333334,13.6631666666,7.04566666666,10.835,7.2,43.3755,12.5055
766.64,8.23433333333,28.6886666667,27.6336666667,14.0146666666,7.458,11.282,7.20866666666,43.6848333333,12.6885
766.95,8.33716666667,28.8956666667,27.8571666667,14.4975,7.353,11.6213333333,7.4835,43.901,13.0133333333
767.26,7.867,28.3863333334,27.188,13.9561666667,6.36266666666,11.0038333333,6.74883333333,43.4605,12.6688333334
767.57,7.29116666667,27.5866666667,26.391,13.2951666667,5.863,10.1561666666,6.03733333333,42.6506666666,12.1158333333
767.88,7.05383333333,26.8425,25.887,12.8708333333,5.331,9.60416666667,5.672,41.9736666666,11.8133333334
768.20,7.51983333333,27.4326666667,26.2751666667,13.2286666667,5.87466666667,9.9565,6.32716666667,42.2366666667,12.3845
768.51,7.4855,27.7301666666,26.3295,13.5618333334,6.20983333334,10.1086666667,6.7095,42.559,12.5268333333
768.82,7.21883333334,27.6831666667,26.096,13.548,6.04483333333,10.1265,6.86116666667,42.6433333333,12.4565
769.13,6.66466666667,27.2326666666,25.8035,13.4425,5.60266666666,9.94533333334,6.47683333333,42.2821666667,12.3143333333
769.44,6.74183333334,27.2088333333,25.5111666666,13.5126666667,5.44933333333,9.838,6.2885,42.149,12.066
769.76,7.29783333333,27.3543333333,25.6546666667,13.394,5.22683333333,10.16,6.49666666666,42.1258333334,12.4363333333
770.07,7.87583333333,27.8243333333,26.074,13.2953333333,5.37,10.3921666666,6.961,42.323,13.2556666667
770.38,8.273,27.969,26.0266666667,12.9126666667,5.49516666666,10.5071666667,7.31683333333,42.6026666667,13.3251666667
770.69,9.45566666667,29.0778333334,26.833,13.3656666667,6.58116666667,11.5985,8.4195,43.3068333333,13.9041666666
771.00,9.967,29.8808333334,27.6615,13.6663333333,7.16183333334,12.7003333333,9.00116666667,43.6703333334,14.8273333334
771.32,10.443,30.8145,28.3793333333,13.9378333333,7.76666666666,13.4235,9.36183333333,44.385,15.5541666667
771.63,10.0085,30.5178333333,28.035,13.6695,7.75,13.0593333334,9.05583333333,43.9201666667,15.3393333333
771.94,10.0875,30.5575,27.891,13.694,7.563,13.2021666667,8.9945,43.8031666667,15.7813333334
772.25,10.8686666667,31.3603333333,28.406,14.5061666666,8.04683333333,14.0543333333,9.36933333333,44.3781666667,16.3581666666
772.56,12.5278333333,33.0463333333,29.8126666666,16.0045,9.75716666668,15.5188333333,10.7173333334,45.4635,17.4943333333
772.87,13.1566666667,33.565,30.7396666667,16.6668333333,10.7063333333,16.2473333333,11.3576666666,45.872,18.3665
773.18,13.2338333334,34.1351666667,31.1201666667,17.2761666666,10.9193333333,16.5761666666,11.1336666667,46.3078333334,18.6203333334
773.50,12.4105,33.7948333333,30.6228333334,17.3816666667,10.3921666667,15.9053333334,10.842,46.2976666667,17.924
773.81,11.4701666667,33.2748333334,30.0326666667,16.6316666666,9.62066666669,15.0163333333,9.91316666665,45.4121666666,17.287
774.12,10.5598333333,32.3293333333,29.6835,16.017,8.84733333333,14.2215,9.23683333332,44.8146666667,16.7731666667
774.43,10.2793333333,31.9835,29.5615,15.8473333334,8.38733333334,13.4851666666,9.12283333333,44.794,16.293
774.74,10.3758333333,32.0123333333,29.9271666667,16.4,8.67883333333,13.7333333333,9.4545,45.115,16.5816666667
775.05,11.0348333334,32.1756666667,30.5958333334,16.6788333333,8.7795,14.5321666666,10.1183333333,45.5498333333,16.9685
775.36,11.0105,31.762,30.324,16.5941666667,8.55716666666,14.4183333333,10.0556666666,45.6248333333,16.6545
775.67,10.9733333334,31.9495,30.4685,16.2661666667,8.78833333333,14.1781666667,10.2453333333,45.6906666667,16.5571666666
775.98,9.17083333333,30.2553333334,29.0395,14.3336666667,6.82533333333,12.4225,9.17083333334,44.5893333333,15.0533333334
776.30,8.5405,29.9295,28.4225,13.979,5.86533333334,11.8311666666,8.59066666667,43.984,14.4183333333
776.61,8.25766666666,29.394,28.3333333333,13.4343333333,5.50516666667,11.174,8.48483333334,43.99,13.889
776.92,8.635,29.4871666666,28.0041666667,13.1221666666,5.63116666667,11.4881666666,8.58483333333,43.4388333334,13.8886666666
777.23,9.38033333333,29.7466666667,28.3921666666,13.895,5.9695,12.641,9.092,44.2311666666,14.9358333333
777.54,9.36633333335,30.015,28.024,14.7385,6.07283333333,12.8975,8.87816666666,44.0646666666,15.4521666667
777.85,9.22716666667,29.682,27.3596666666,14.5428333333,6.0855,13.1518333334,8.89216666667,44.1751666667,15.6358333333
778.16,8.64383333333,29.4086666666,26.6021666666,13.5616666666,5.651,12.556,8.25883333333,43.2686666666,15.313
778.47,8.30866666667,29.3586666667,26.0153333334,13.4103333333,5.60916666667,12.2833333334,7.98666666667,42.9046666667,15.2676666666
778.78,8.0035,29.4995,26.089,12.9946666667,5.53883333333,12.285,7.63,42.6315,15.1231666667
779.09,6.961,28.1313333333,25.1745,12.1006666666,4.34133333333,11.3401666667,6.437,41.4421666666,14.5085
779.40,7.47183333333,28.7673333334,25.6981666666,12.9936666667,4.72966666667,11.8993333334,6.66683333334,42.1131666667,15.2198333333
779.71,7.56083333333,28.4955,25.19,12.8923333333,4.83766666667,11.8795,6.66166666666,41.996,15.1341666667
780.02,8.18083333333,28.7726666667,25.1651666666,13.1225,5.4115,12.5383333333,7.1265,42.251,15.2438333334
780.33,8.71016666666,28.9145,25.862,13.7293333333,5.98983333333,12.7076666667,7.80333333333,42.5668333333,15.7853333333
780.64,9.45966666667,29.4801666666,26.4721666667,14.465,7.0145,12.7111666667,8.75583333333,42.6266666666,16.2826666666
780.95,9.60533333333,29.7508333334,26.7521666666,14.3561666667,7.48983333333,12.604,8.9045,43.1851666667,15.836
781.26,9.44283333334,29.6221666666,26.8356666666,14.4613333333,7.28983333333,11.8463333333,8.4655,43.0798333333,15.2671666666
781.57,8.76433333333,29.2678333333,26.6556666666,14.23,6.63683333333,11.0393333333,7.98333333333,42.5146666667,14.4856666667
781.88,7.92333333334,28.8853333334,26.258,13.8726666666,5.9355,10.1056666667,7.22816666667,42.6608333333,13.3305
782.19,8.5725,29.6795,26.7006666667,14.6571666666,6.66116666667,9.90733333333,7.91166666667,43.845,13.8
782.50,8.46083333333,30.2348333334,26.5563333334,14.8696666667,6.93266666666,9.94633333331,8.2485,43.9588333334,13.3983333333
782.81,8.1055,30.0855,25.7691666667,14.4445,7.17933333334,9.4585,7.92033333333,43.5326666667,12.9773333333
783.12,8.29083333333,30.5081666666,26.4336666666,14.7786666667,7.70866666666,9.71049999999,8.6315,43.9096666666,13.6286666667
783.43,7.73116666667,30.7515,26.6173333334,14.3166666667,7.4125,8.86266666669,8.28266666666,43.7628333334,13.8381666667
783.74,7.02116666667,30.3871666666,26.6341666666,13.8376666667,7.0215,8.97116666667,7.69583333333,43.3156666667,13.4415
784.05,6.69616666667,30.4425,26.4895,13.702,7.2565,9.77883333334,7.596,43.2006666667,13.1856666667
784.36,7.078,30.2938333334,26.6373333333,13.8471666667,7.3715,10.7781666667,8.25266666667,42.6578333333,13.6565
784.67,7.60883333333,31.0,27.029,14.0001666667,8.14516666667,11.9418333333,8.6375,42.2318333333,13.5655
784.98,8.559,31.9651666667,27.6565,15.0656666666,9.31583333334,13.1878333333,9.41783333334,43.5513333334,14.4686666666
785.29,9.063,32.4723333334,28.488,15.514,9.76366666665,13.9813333334,9.64666666667,44.0311666666,15.3676666667
785.60,7.49133333334,30.2846666667,27.105,13.6035,8.56566666667,13.1535,8.40583333333,41.9716666667,13.9373333334
785.91,8.34816666667,30.7065,27.7145,14.1418333334,9.38416666666,13.733,8.71283333333,42.6153333334,14.6381666667
786.22,8.59116666667,30.2836666666,27.6488333333,14.0751666667,9.12083333333,13.8315,8.57683333333,42.3111666666,14.433
786.53,8.633,30.18,27.8255,14.2981666667,9.28933333333,14.2408333334,8.6045,42.3945,14.3693333333
786.84,8.2155,29.6001666667,27.1441666667,14.696,9.61683333334,14.7656666666,8.604,42.1456666667,13.9883333333
787.14,8.38766666666,29.5405,26.3866666667,14.8315,9.31216666667,14.6001666667,8.46933333334,42.2241666667,13.9886666667
787.45,8.43366666667,29.2903333333,26.2381666667,14.739,8.84866666667,14.2975,8.3265,42.5568333333,14.1233333333
787.76,8.49516666666,29.7253333333,27.1,14.7685,8.95266666666,14.3646666667,8.4545,43.2286666667,14.0818333334
788.07,8.48783333333,29.7073333334,27.1016666667,15.0418333333,8.716,13.9806666667,8.72933333333,43.4863333333,14.3431666667
788.38,8.95616666666,29.0845,26.8818333333,14.7388333333,8.52333333333,14.0308333333,9.03466666667,42.9976666667,14.4245
788.69,9.72116666667,29.383,27.3175,15.3498333333,9.12733333334,14.743,10.16,42.874,14.8851666667
789.00,10.808,30.6181666666,28.384,16.9783333333,9.85983333335,15.6533333334,10.73,43.7646666667,16.134
789.31,10.7328333333,30.6078333334,28.5471666666,17.1623333333,9.75483333335,15.8843333333,10.9025,43.6748333334,16.3276666667
789.62,11.1905,31.561,29.1666666667,17.6718333333,10.013,16.2435,11.4153333333,44.0211666667,16.8385
789.92,11.2856666667,31.9645,28.7438333333,17.056,9.99749999998,15.9821666666,11.366,44.3506666666,16.5861666667
790.23,11.1751666667,31.576,28.5281666667,16.4883333333,9.26683333333,15.5,11.0655,43.7536666667,16.3373333333
790.54,11.773,31.9911666667,29.3903333333,16.9603333333,9.8435,15.6736666667,11.3675,44.1275,16.6525
790.85,12.0075,32.485,29.6808333334,17.1413333334,9.95116666665,15.588,11.4323333333,44.248,16.3503333333
791.16,11.624,32.4536666667,29.4048333333,17.2531666666,10.2463333333,15.0688333333,11.3895,44.4591666666,16.6226666667
791.47,10.8471666667,32.145,29.1285,16.8038333333,9.68916666665,14.6861666666,10.9385,44.3631666667,16.956
791.78,10.3558333333,32.0113333333,29.1941666667,16.698,9.28533333334,13.991,10.8435,44.3973333333,16.7295
792.08,9.90533333331,31.688,28.5271666667,15.9335,8.03183333333,12.7891666667,10.1496666667,44.2163333334,16.2105
792.39,10.5236666667,32.2795,29.249,15.4151666666,8.399,13.06,11.133,45.01,16.1726666667
792.70,10.745,32.2025,29.3913333333,15.6188333333,8.66616666666,12.9903333333,11.078,45.3591666667,16.467
793.01,10.44,31.3875,29.0693333334,15.3298333333,8.68016666666,12.7581666667,9.96600000002,45.3468333334,15.9221666666
