wavelength,Back_TerVirf,Belly_TerVirf,Breast_TerVirf,Crissum_TerVirf,Crown_TerVirf,DorTail_TerVirf,Rump_TerVirf,Throat_TerVirf,WingTip_TerVirf
548.27,33.1150833333,82.8235,39.1853333333,64.2156944444,26.8943333333,9.72466666666,32.4885185185,27.7243333333,8.66575
548.61,33.2551666667,83.03775,39.31675,64.4022777778,27.03075,9.72708333334,32.6078611111,27.7911666666,8.664
548.95,33.38625,83.22425,39.4723333334,64.5494722223,27.1809166667,9.76625,32.7393333334,27.8625,8.70429166667
549.29,33.539,83.45075,39.6259166666,64.7254444444,27.3526666667,9.81158333332,32.8781111111,27.9340833333,8.75866666667
549.64,33.587,83.5710833333,39.7246666667,64.8112430556,27.4321666667,9.77633333333,32.9570555556,27.9493333333,8.73745833333
549.98,33.6961666667,83.7435833333,39.8695,64.9556319444,27.54525,9.80099999999,33.1039629629,28.018,8.75566666667
550.32,33.8433333333,84.0266666667,40.0623333333,65.1256458334,27.6886666667,9.82675,33.2560277778,28.11025,8.79825
550.66,33.9803333333,84.23525,40.2035,65.2904305556,27.7910833334,9.78625,33.3692870371,28.14325,8.77216666667
551.01,34.0829166667,84.444,40.3845,65.4320833333,27.8960833333,9.81099999999,33.5193518519,28.1710833333,8.77841666667
551.35,34.26125,84.696,40.5744166667,65.6569930556,28.03125,9.83858333333,33.7079814815,28.2393333333,8.821375
551.69,34.3505833334,84.84525,40.6743333333,65.7396388889,28.1055,9.85225000001,33.8059444444,28.2770833333,8.81654166666
552.03,34.4508333333,84.9495,40.7471666667,65.7991111111,28.20825,9.89258333332,33.9030277778,28.2934166667,8.841125
552.38,34.4978333333,85.012,40.85,65.8259791667,28.2611666667,9.86374999999,33.9666759259,28.26525,8.81570833333
552.72,34.5671666667,85.1515000001,40.9186666667,65.9481319444,28.316,9.81841666666,34.0234907407,28.2540833333,8.78525
553.06,34.5739166667,85.1896666667,40.9725833334,65.9396597222,28.3374166667,9.77108333332,34.0706944444,28.2348333334,8.73466666667
553.40,34.5869166667,85.1895000001,41.005,65.9374444444,28.3790833333,9.77325,34.1160740741,28.2419166667,8.71408333333
553.74,34.6923333333,85.2330833334,41.0879166667,65.9903263889,28.4764166666,9.79158333334,34.1973055556,28.2651666666,8.76033333333
554.09,34.6853333334,85.1684999999,41.0918333333,65.9524444445,28.4971666666,9.73641666667,34.213962963,28.2191666667,8.70820833333
554.43,34.7304166667,85.1423333333,41.1370833333,65.9756388889,28.537,9.76808333333,34.2637037037,28.2416666667,8.72579166666
554.77,34.804,85.1384166666,41.1830833333,65.9978680556,28.6220833333,9.76833333333,34.3046388889,28.2481666667,8.72245833334
555.11,34.7930833333,85.1626666667,41.20825,65.9996736111,28.6435833334,9.73724999999,34.3320648148,28.2115833333,8.68058333333
555.45,34.8705,85.2421666667,41.3119166667,66.0891388889,28.7246666667,9.69483333333,34.4099166666,28.1996666667,8.68079166666
555.80,34.8928333333,85.2654999999,41.41,66.1317638889,28.7639166667,9.65183333332,34.4881296296,28.20775,8.67470833333
556.14,34.9106666667,85.3255833334,41.437,66.1929513889,28.835,9.61150000001,34.5187222222,28.19875,8.63529166667
556.48,34.9919166667,85.4016666667,41.55375,66.2498125,28.93075,9.62225,34.5809722222,28.2166666666,8.622625
556.82,35.066,85.4431666666,41.6461666667,66.3334305555,29.0220833334,9.64141666667,34.651,28.2348333333,8.64145833333
557.16,35.1593333333,85.5926666667,41.777,66.4034930556,29.09375,9.64000000001,34.7440833333,28.2730833334,8.66929166667
557.50,35.17875,85.61125,41.8491666666,66.44225,29.1425833333,9.62125,34.8024166667,28.262,8.65404166667
557.85,35.25025,85.6251666667,41.9130833333,66.5067638889,29.24125,9.67758333332,34.8667222222,28.2945833333,8.71029166667
558.19,35.26325,85.6964166667,41.96025,66.5259583333,29.31625,9.66225,34.9034166667,28.2960833333,8.701875
558.53,35.2131666667,85.6162499999,41.9514166667,66.4632013889,29.3024166667,9.60033333333,34.8958888889,28.2423333334,8.66670833334
558.87,35.2755,85.70725,42.0056666667,66.4970555556,29.3960833333,9.60983333334,34.9487129629,28.29775,8.71604166667
559.21,35.315,85.7650000001,42.0838333333,66.5497847222,29.4821666667,9.64583333333,34.9953333333,28.351,8.73954166667
559.55,35.3625,85.8141666666,42.15275,66.6294791667,29.5494166666,9.66866666667,35.0328611111,28.37825,8.75679166667
559.89,35.40775,85.8656666666,42.2425,66.6713263889,29.5715,9.71383333333,35.1379629629,28.4325833333,8.78645833333
560.23,35.4450833333,85.89925,42.2959166667,66.6985833334,29.6416666667,9.75366666668,35.211712963,28.4715833333,8.84845833333
560.58,35.4914166667,86.0778333334,42.3996666666,66.7888888889,29.6709166667,9.78733333334,35.2706944444,28.5309166667,8.86275
560.92,35.5555833334,86.1538333332,42.4855,66.8725,29.7273333333,9.79808333334,35.3062777778,28.538,8.872875
561.26,35.5389166667,86.2304166667,42.4869166667,66.8995138889,29.7204166667,9.74475,35.2848888889,28.4973333333,8.81720833333
561.60,35.5791666667,86.3631666666,42.5500833333,66.9711319445,29.7630833333,9.73374999999,35.3397407408,28.5194166667,8.81258333334
561.94,35.6024166667,86.3583333334,42.6025,66.9407847222,29.8193333333,9.75408333334,35.3608148148,28.5308333333,8.82358333333
562.28,35.5945833334,86.3166666667,42.6375833334,66.8999583333,29.8428333334,9.80783333333,35.3771018519,28.53075,8.86258333333
562.62,35.5999166667,86.3420833333,42.69275,66.9535347222,29.91175,9.87133333334,35.4043888889,28.553,8.88858333333
562.96,35.6215,86.4493333333,42.7486666667,67.0424305556,29.981,9.86933333333,35.4692777778,28.5518333334,8.87725
563.30,35.6285,86.5258333333,42.7620833333,67.0460416666,29.9929166667,9.86424999999,35.4809259259,28.55125,8.85304166666
563.64,35.6208333333,86.5875,42.7983333334,67.0742569444,30.0515833333,9.85508333333,35.4505740741,28.5446666667,8.86079166667
563.99,35.5265,86.4870833334,42.7323333333,66.9732986111,30.0339166667,9.81566666667,35.4190833333,28.5141666667,8.83983333334
564.33,35.4544166667,86.413,42.67925,66.9198541667,30.0701666667,9.77533333334,35.3793703704,28.43675,8.82658333333
564.67,35.3654166667,86.33025,42.6260833333,66.8395277778,30.0679166666,9.73708333334,35.3437037037,28.3941666667,8.80341666666
565.01,35.3730833333,86.3572500001,42.6824166667,66.8509305556,30.1510833334,9.79666666667,35.407287037,28.4550833333,8.85391666667
565.35,35.3709166667,86.3915833333,42.6845,66.8437708333,30.2015,9.79983333334,35.4285185185,28.4444166667,8.85508333333
565.69,35.3621666667,86.4476666666,42.7066666667,66.8742986111,30.2193333333,9.79158333334,35.4610185185,28.436,8.87454166667
566.03,35.4004166667,86.5940833333,42.7674166667,66.9621944444,30.2984166666,9.80849999999,35.4958888889,28.46075,8.90116666667
566.37,35.4170833333,86.61775,42.7934166666,66.9616388889,30.3266666667,9.8115,35.5291944444,28.4654166667,8.905125
566.71,35.3529166667,86.4479999999,42.7089166666,66.8072777778,30.2885833333,9.8365,35.4664444445,28.4313333333,8.93425
567.05,35.2475,86.3118333333,42.635,66.7120486111,30.23925,9.79875000001,35.377212963,28.3690833333,8.91591666666
567.39,35.262,86.3162500001,42.64575,66.7225763889,30.2945833334,9.85074999999,35.425537037,28.39025,8.96125
567.73,35.2685,86.267,42.6435,66.7243402778,30.3220833333,9.8945,35.4059722222,28.3775833333,8.969125
568.07,35.244,86.2765833333,42.616,66.6994305555,30.3111666666,9.88941666666,35.3956111111,28.3729166667,8.96216666667
568.41,35.251,86.2968333334,42.6190833333,66.7547569445,30.3333333333,9.92533333334,35.4131203704,28.3889166667,8.999875
568.75,35.2286666666,86.2379999999,42.5858333334,66.7328472222,30.3334166667,9.91525,35.3519537037,28.3555833333,9.02216666667
569.09,35.16275,86.2018333332,42.53975,66.6933680556,30.30225,9.91391666668,35.2899351852,28.3581666666,9.025625
569.43,35.05875,86.0713333333,42.4465,66.5768611111,30.2668333333,9.90883333332,35.1782685185,28.301,8.99891666667
569.77,35.0025833333,86.0655000001,42.3835833333,66.5581458333,30.2649166667,9.90758333333,35.1466388889,28.3219166667,8.982875
570.11,34.9441666667,86.1063333334,42.37775,66.5609375,30.25875,9.89508333332,35.1152592593,28.3283333333,8.98675
570.45,34.887,86.15275,42.3646666667,66.6019791667,30.2531666666,9.87241666666,35.0901574074,28.3301666667,8.98883333334
570.79,34.86675,86.2062499999,42.3686666667,66.6304097222,30.3086666666,9.87449999999,35.0885185185,28.3401666666,8.97833333333
571.13,34.7553333333,86.1638333333,42.2511666667,66.5715277778,30.2515,9.796,34.9993055555,28.29775,8.93945833333
571.47,34.669,86.1685833332,42.1940833334,66.5339027778,30.2214166667,9.75958333333,34.9250833334,28.2796666666,8.9295
571.81,34.6963333333,86.2010833333,42.20525,66.6231180556,30.2628333333,9.80508333332,34.9107314815,28.349,8.99079166667
572.15,34.6669166667,86.2290000001,42.2093333334,66.6475,30.3288333333,9.82875,34.8953425926,28.3955,9.01824999999
572.49,34.57725,86.1830833333,42.1139166667,66.5563888889,30.2994166666,9.81533333333,34.8220277778,28.3546666667,8.99208333333
572.83,34.5466666667,86.2529999999,42.1013333333,66.6012222222,30.3293333333,9.82775,34.8010925926,28.3538333333,9.01183333333
573.17,34.5905833333,86.3883333334,42.1145,66.7180069444,30.3849166666,9.88725000001,34.8583425926,28.4363333333,9.08670833332
573.51,34.4863333333,86.2966666668,42.0304166667,66.6702777778,30.3445,9.8695,34.7731111111,28.3735833333,9.10037500001
573.85,34.3964166667,86.1347499999,41.8943333333,66.5571875,30.2964166666,9.8675,34.6639351852,28.3023333333,9.11416666667
574.19,34.36475,86.1214166668,41.83475,66.53975,30.3079166667,9.87333333333,34.6125740741,28.2871666667,9.14191666667
574.53,34.3031666667,86.0213333332,41.7768333333,66.4696805555,30.2851666667,9.91966666667,34.5657222223,28.27625,9.21191666666
574.87,34.26525,85.9559166667,41.72075,66.4418194445,30.3003333333,9.95616666667,34.4998611111,28.2366666666,9.25599999999
575.21,34.2405,85.9218333334,41.6771666667,66.4180972222,30.3228333333,9.98716666667,34.4618981481,28.2423333333,9.31454166667
575.55,34.10775,85.7751666667,41.57375,66.2749236111,30.2744166666,9.99925,34.3766574074,28.1975833333,9.33995833333
575.89,33.95875,85.5810833334,41.404,66.104125,30.1593333333,9.98133333334,34.231,28.1069166667,9.34562499999
576.22,33.9160833333,85.6352500001,41.3691666667,66.1740416667,30.188,10.0173333333,34.205675926,28.14675,9.40158333333
576.56,33.8271666667,85.4468333333,41.2676666667,66.0598333333,30.14325,10.0398333333,34.1157314815,28.11625,9.46716666668
576.90,33.6445,85.1418333334,41.0805833333,65.8482916666,30.0405,9.98533333333,33.9220092593,28.00575,9.44437499999
577.24,33.5456666667,84.9624166666,40.9695,65.6882222222,29.9829166667,9.99066666665,33.8025740741,27.9790833334,9.45549999998
577.58,33.4654166667,84.968,40.9225833333,65.7215,29.9819166667,9.99308333334,33.741,27.99825,9.45191666666
577.92,33.31775,84.8328333334,40.7871666666,65.5831597223,29.9215833334,9.96533333333,33.5969907407,27.9531666666,9.42162500001
578.26,33.2001666667,84.7173333333,40.6405833334,65.5059097222,29.8443333333,9.91466666666,33.4683981482,27.9093333333,9.41658333333
578.60,33.05075,84.56075,40.5013333334,65.3297430555,29.73625,9.92533333334,33.3393888889,27.9075833333,9.41075000001
578.94,32.84775,84.3375,40.3040833333,65.1546736111,29.5825833334,9.88850000002,33.16725,27.834,9.38658333332
579.28,32.7073333333,84.23925,40.1588333334,65.0848680556,29.5301666667,9.86266666667,33.0550555555,27.77825,9.37666666666
579.61,32.62625,84.2455,40.0945,65.0707986111,29.5349166667,9.85950000002,32.9985,27.7946666667,9.41041666666
579.95,32.42225,83.9880833333,39.8950833334,64.8427083334,29.3843333333,9.80808333333,32.8220185185,27.6980833333,9.36191666667
580.29,32.2201666667,83.75975,39.7086666667,64.6680208333,29.25975,9.77216666666,32.6539166667,27.628,9.29975000001
580.63,32.1551666667,83.8816666667,39.7053333333,64.7657708333,29.2470833333,9.83149999999,32.635,27.6776666666,9.34808333332
580.97,32.1099166667,84.0033333333,39.67475,64.8481041667,29.2915,9.90925000001,32.6450277778,27.7575,9.47233333335
581.31,31.985,83.8326666666,39.5183333333,64.7253055555,29.2421666667,9.92308333332,32.5204537037,27.7495,9.50575000001
581.65,31.8279166667,83.77675,39.3728333334,64.7045555556,29.15175,9.88858333333,32.4271759259,27.693,9.49783333332
581.98,31.6975833333,83.73575,39.2045,64.6478472222,29.1226666666,9.89966666667,32.3079537037,27.6705,9.50304166667
582.32,31.5739166666,83.7385,39.1544166667,64.6682083333,29.05825,9.87791666668,32.2097407407,27.65575,9.53979166667
582.66,31.4426666667,83.6909166666,39.0288333333,64.637,29.02,9.86725000001,32.1110092593,27.6164166667,9.53949999999
583.00,31.3254166666,83.6043333333,38.87475,64.5320833334,28.9546666666,9.86816666668,31.9826759259,27.59975,9.53258333333
583.34,31.20475,83.47125,38.7033333333,64.4095763889,28.886,9.88616666667,31.8349537037,27.5586666667,9.50516666668
583.68,31.07925,83.37325,38.5470833334,64.3016388889,28.7986666667,9.86833333334,31.6926203704,27.50925,9.529
584.01,31.0054166667,83.4570833333,38.4465,64.3153958333,28.76325,9.871,31.5995833334,27.5109166667,9.54129166667
584.35,30.7846666667,83.1975,38.1558333333,64.0373680556,28.60625,9.77158333332,31.3662685185,27.38075,9.44908333332
584.69,30.5824166667,82.8681666666,37.9185833333,63.7780555556,28.4576666667,9.68116666668,31.1263055555,27.2324166667,9.35916666667
585.03,30.4221666666,82.7284166667,37.76775,63.6678472222,28.3111666667,9.65141666665,31.0024907407,27.16325,9.35225
585.37,30.3534166667,82.6719166666,37.6813333333,63.5982569445,28.2816666667,9.70291666665,30.882962963,27.2258333333,9.40079166667
585.70,30.2145833333,82.563,37.5514166666,63.5258402778,28.1765833334,9.69025,30.7567407408,27.2014166667,9.38695833333
586.04,30.0720833333,82.336,37.3050833333,63.3038055555,28.07975,9.68933333332,30.5709166667,27.1216666667,9.36425000001
586.38,29.95725,82.25875,37.1405,63.2647847222,27.9841666667,9.68866666669,30.4325925926,27.11875,9.39091666667
586.72,29.8708333333,82.083,37.0369166667,63.2244930555,27.9545,9.76200000002,30.3362222223,27.14525,9.44041666668
587.06,29.6716666667,81.98675,36.8538333333,63.1202430555,27.8073333333,9.71783333333,30.1725925926,27.0720833333,9.41145833334
587.39,29.5286666667,81.9509166667,36.7365833333,63.1013194444,27.7274166667,9.76683333332,30.0673703703,27.1016666667,9.44908333332
587.73,29.35525,81.8365,36.5525,63.0045694444,27.64075,9.74333333333,29.9148240741,27.09075,9.49516666665
588.07,29.2140833333,81.786,36.4603333333,63.0105,27.5900833333,9.76133333334,29.8109722223,27.0871666666,9.56250000001
588.41,29.0784166667,81.7721666667,36.3546666667,63.0149861111,27.5200833333,9.80041666667,29.7208796296,27.1190833333,9.59304166667
588.74,28.93,81.70025,36.1941666667,62.9151944445,27.4154166667,9.81108333332,29.5483796297,27.104,9.59829166667
589.08,28.753,81.5045,35.9869166667,62.7672777778,27.287,9.79066666665,29.3943333333,27.0173333334,9.58333333334
589.42,28.6075833333,81.48375,35.8908333334,62.7442916666,27.2078333333,9.78491666666,29.2826388889,27.0023333333,9.58645833333
589.76,28.4739166666,81.46775,35.7610833334,62.7802777778,27.1305,9.79433333333,29.1884074074,27.0115833333,9.57720833334
590.09,28.3945,81.4103333333,35.6809166667,62.7507013889,27.0941666667,9.84858333335,29.1298055555,27.043,9.61554166667
590.43,28.1955,81.3775833333,35.4991666667,62.7024097222,26.8955,9.75649999999,28.966787037,26.9264166667,9.56791666667
590.77,28.10225,81.3105,35.3681666666,62.6994305555,26.805,9.75841666667,28.8563703704,26.957,9.60616666665
591.11,27.9823333333,81.3021666667,35.2355,62.7213680556,26.7354166667,9.71383333334,28.7463425926,26.9201666667,9.59683333333
591.44,27.7986666666,81.108,35.06625,62.5683194444,26.5618333333,9.70274999999,28.5558240741,26.8490833333,9.52720833332
591.78,27.654,80.9524166667,34.8840833333,62.4612777778,26.4415833333,9.67533333334,28.4005,26.8229166667,9.50275
592.12,27.4951666667,80.90025,34.6751666667,62.3759166667,26.2478333333,9.62291666667,28.2576666666,26.7695,9.43187500001
592.46,27.346,80.82775,34.5189166667,62.3107152777,26.1829166667,9.63908333333,28.1601296296,26.749,9.45987499998
592.79,27.247,80.8145833333,34.44225,62.3485347222,26.15425,9.71741666667,28.0599537037,26.8166666667,9.52866666667
593.13,27.2165833333,80.8123333333,34.3268333334,62.3567222222,26.1070833333,9.81008333334,28.0259537037,26.8715833333,9.62708333334
593.47,27.0365833333,80.63225,34.1648333333,62.2241736111,25.9535,9.79908333332,27.8655648148,26.8465833333,9.65195833333
593.80,26.814,80.504,33.9699166667,62.0487013889,25.7875833333,9.74933333335,27.6539537037,26.7405,9.59508333334
594.14,26.6564166667,80.4248333333,33.7996666666,61.8900694444,25.6791666667,9.73349999999,27.4650833334,26.7351666667,9.586125
594.48,26.4811666667,80.38825,33.6605833333,61.8510347222,25.5683333334,9.71683333336,27.3253888889,26.68775,9.55462500001
594.81,26.4076666667,80.3755,33.5714166667,61.8575277778,25.5330833333,9.80450000002,27.2553981482,26.71925,9.62304166668
595.15,26.3288333333,80.3779166667,33.4943333333,61.8691041667,25.5221666667,9.85916666668,27.218425926,26.7706666667,9.72441666666
595.49,26.2128333333,80.3789166667,33.3754166667,61.8343541667,25.4481666667,9.90058333331,27.1180370371,26.779,9.77908333334
595.82,26.1441666667,80.3656666667,33.2925,61.8829236111,25.44325,9.97824999998,27.0214537037,26.8228333334,9.86354166668
596.16,26.0410833333,80.3346666667,33.1784166667,61.8294861111,25.3465,10.0010833333,26.8954166667,26.8301666667,9.88841666667
596.50,25.871,80.2024166667,32.9925833333,61.6891527778,25.1745833334,9.96366666668,26.7528703704,26.7495833333,9.86791666667
596.83,25.66425,80.0036666666,32.82675,61.5146875,25.00775,9.93208333333,26.5506296297,26.6720833333,9.81166666668
597.17,25.6655,80.0578333333,32.7893333333,61.5476527778,25.0216666667,10.03275,26.5455462963,26.7459166667,9.92441666665
597.51,25.58625,80.1005,32.7538333333,61.5872083333,24.9716666667,10.0809166667,26.4858148148,26.7991666667,9.98845833332
597.84,25.5016666666,80.004,32.6978333333,61.5746458333,24.9435,10.16625,26.4314166667,26.8244166666,10.061375
598.18,25.3495,79.8795833333,32.581,61.4532083333,24.8406666667,10.1934166667,26.2929074074,26.7788333333,10.0922916667
598.52,25.19025,79.73475,32.4425,61.3154166667,24.7195,10.1770833333,26.1373333333,26.75975,10.0777916667
598.85,25.0453333333,79.567,32.28075,61.21175,24.5645833333,10.19275,25.9940833333,26.7095833333,10.068125
599.19,24.8563333333,79.4409166667,32.149,61.1166597222,24.39,10.1548333333,25.8311481481,26.6421666666,10.02425
599.53,24.6608333333,79.24125,31.9796666667,60.9503958333,24.2286666666,10.1294166667,25.6637777778,26.5866666667,10.009125
599.86,24.5161666667,79.13225,31.8410833333,60.9108888889,24.1183333333,10.1328333333,25.5378611111,26.5393333333,10.0377916666
600.20,24.3421666667,79.0379166667,31.67425,60.8514791667,23.9536666667,10.0994166667,25.3397685185,26.4864166667,9.99133333334
600.53,24.2836666667,79.171,31.6145,60.9376180556,23.9040833333,10.1500833334,25.279537037,26.583,10.073125
600.87,24.0056666667,78.9678333333,31.3724166667,60.8002777778,23.6921666667,10.0491666667,25.0206296296,26.4415833333,9.94941666667
601.21,23.87375,78.8124166666,31.1443333333,60.7109583333,23.5241666667,10.0435833333,24.8525277778,26.4126666667,9.94995833334
601.54,23.7058333333,78.8168333333,30.9201666667,60.6698958333,23.32425,9.95799999999,24.6805092593,26.4069166667,9.89108333332
601.88,23.58125,78.855,30.7286666667,60.6827916667,23.1811666667,9.90333333334,24.5383240741,26.38475,9.82525000001
602.21,23.3815,78.81325,30.5246666666,60.6217916667,22.9569166666,9.82650000002,24.3431388889,26.3126666667,9.75662499998
602.55,23.2666666667,78.8649166667,30.39225,60.6261805556,22.8430833333,9.83083333332,24.1951574074,26.3025833333,9.74754166667
602.88,23.2149166667,78.9828333333,30.2995,60.7291736111,22.7849166667,9.91025,24.1550370371,26.3631666667,9.79474999998
603.22,23.10725,78.9354166667,30.1606666667,60.6691736111,22.66425,9.91633333334,24.0312962963,26.3326666666,9.79733333334
603.56,22.95775,78.8813333333,30.0200833333,60.6191597222,22.53325,9.87191666668,23.8844259259,26.2899166667,9.75216666665
603.89,22.927,78.9260833333,29.9730833333,60.6358680555,22.51175,9.93016666668,23.8589259259,26.3240833333,9.81837500002
604.23,22.8075833334,78.7641666666,29.8335,60.5524375,22.3925,9.88775,23.7250648148,26.2603333333,9.80629166666
604.56,22.7055,78.8055,29.7541666667,60.5478194444,22.3256666667,9.89849999999,23.6533981481,26.2645833333,9.830625
604.90,22.61675,78.8116666666,29.6984166667,60.5514305556,22.2761666666,9.92958333334,23.5868518518,26.2558333333,9.84737500001
605.23,22.4960833333,78.704,29.6081666667,60.4722638889,22.1736666667,9.95216666668,23.5218703704,26.189,9.91258333334
605.57,22.4725833333,78.6129166667,29.589,60.4604513889,22.1503333333,10.0584166667,23.5012407407,26.2536666667,10.0545416667
605.90,22.3743333333,78.4339166667,29.47075,60.3660763889,22.06575,10.11475,23.4053333333,26.21,10.1204166667
606.24,22.20275,78.3136666667,29.3259166667,60.2740625,21.8973333333,10.0586666667,23.2828888889,26.1449166667,10.111875
606.58,22.1293333333,78.1965,29.2338333333,60.1914166667,21.8244166666,10.10125,23.1897407407,26.1495,10.17725
606.91,21.9994166667,78.1719166667,29.1464166667,60.2018055556,21.7135,10.11675,23.1021944444,26.15575,10.1970416667
607.25,21.8585833333,78.0161666666,29.0131666667,60.1085763889,21.5876666667,10.1238333333,22.9638611111,26.11175,10.1987916667
607.58,21.6208333333,77.72975,28.76825,59.8735416666,21.36525,10.0656666667,22.7548148148,25.9970833333,10.132625
607.92,21.4613333333,77.5713333333,28.6111666667,59.7526458333,21.24125,10.12025,22.6390648148,25.9435,10.1733333333
608.25,21.3245833333,77.24175,28.4534166666,59.5408541667,21.0954166667,10.1415,22.5185833334,25.88325,10.2085
608.59,21.0894166667,76.86275,28.18325,59.2916388889,20.8439166667,10.058,22.3048333333,25.7396666667,10.17125
608.92,20.9503333333,76.6220833333,27.992,59.1397708333,20.7179166667,10.06425,22.1325833333,25.68725,10.147125
609.26,20.7183333333,76.2959166667,27.7290833333,58.8613125,20.5086666667,9.98008333334,21.9047222222,25.5373333333,10.0479166667
609.59,20.5594166667,76.0001666667,27.5216666666,58.6151319444,20.3564166667,9.93775,21.7573611111,25.46925,10.04075
609.93,20.4296666667,75.7440833333,27.3655833333,58.4459791667,20.2768333333,9.96958333332,21.6470370371,25.4298333333,10.087625
610.26,20.23825,75.4634166667,27.1473333333,58.2342152778,20.10775,9.87233333332,21.4504351852,25.3015833333,10.065
610.60,20.1186666667,75.23925,26.9668333333,58.0896944444,19.9950833333,9.83591666667,21.3128981481,25.2224166667,10.0939166667
610.93,19.9841666667,75.0073333334,26.7939166667,57.9254444445,19.8605,9.81866666667,21.2097685185,25.1595,10.109625
611.27,19.89775,74.8283333334,26.6888333334,57.8870902778,19.78275,9.83683333334,21.0976111111,25.14,10.1677083333
611.60,19.67775,74.5401666667,26.4401666667,57.6517291667,19.58275,9.74533333333,20.8706666667,24.9909166667,10.0855416667
611.93,19.494,74.5078333333,26.2551666667,57.6177916666,19.3820833333,9.64558333334,20.6811018519,24.88775,10.0065
612.27,19.38525,74.512,26.18975,57.5771527778,19.2873333333,9.64875,20.5892777778,24.8746666667,9.99270833333
612.60,19.266,74.4700833334,26.0851666667,57.5307013889,19.1698333333,9.58658333333,20.4841851852,24.7939166667,9.95470833332
612.94,19.1730833334,74.54525,25.98825,57.5712708333,19.0354166667,9.58458333334,20.4029351852,24.7715,9.96870833333
613.27,19.1023333333,74.71475,25.9863333333,57.7090208333,18.9821666667,9.62908333334,20.3416018519,24.8093333333,9.97458333335
613.61,19.04425,74.727,25.9154166666,57.7078680556,18.87375,9.65441666667,20.2665925926,24.7983333333,9.96058333333
613.94,18.9925,74.7373333333,25.8868333333,57.727875,18.8090833333,9.73541666668,20.2656481481,24.8374166667,9.97316666667
614.28,18.8143333333,74.6399166667,25.7674166666,57.5887152778,18.6391666666,9.68325,20.101712963,24.78125,9.89379166667
614.61,18.7858333333,74.7516666666,25.7120833334,57.6140416666,18.5575,9.70350000001,20.0346851852,24.8233333333,9.87808333333
614.94,18.71975,74.91025,25.67325,57.6641805555,18.4821666667,9.73100000001,19.996287037,24.8355833333,9.88249999999
615.28,18.7366666666,75.0373333333,25.6731666667,57.7404652778,18.45,9.74100000001,19.9982407407,24.8976666667,9.92675
615.61,18.7348333333,75.0030833334,25.6410833333,57.7231180556,18.4290833334,9.79983333335,19.9833425926,24.9664166667,9.98041666668
615.95,18.71325,75.0900833333,25.6111666667,57.8208472222,18.427,9.82875000001,19.97275,25.0108333333,10.009875
616.28,18.65225,75.1355,25.5675833334,57.8743611111,18.3561666667,9.89508333334,19.90075,25.0981666667,10.0232916666
616.61,18.6486666667,75.2690833333,25.6155,58.0231180556,18.3519166667,9.94366666667,19.9102407408,25.18525,10.0740416667
616.95,18.6121666667,75.3068333333,25.6136666667,58.1194652778,18.3481666667,9.98816666667,19.8889537037,25.2245833333,10.1305416667
617.28,18.5593333334,75.3275,25.5596666666,58.1527916667,18.31825,9.97933333332,19.8231481482,25.23275,10.1462083333
617.62,18.4014166667,75.2666666666,25.4173333334,58.1352430555,18.1855833333,9.90783333333,19.689537037,25.20525,10.0890416667
617.95,18.4168333333,75.41525,25.4116666666,58.2987569445,18.1645833334,9.96391666666,19.6955925926,25.2673333333,10.1422083333
618.28,18.3078333333,75.3279166667,25.3564166666,58.2792916667,18.09225,9.96508333334,19.6382777778,25.2618333334,10.1689583333
618.62,18.1429166667,75.2154166667,25.2473333333,58.1706041667,17.96475,9.90191666667,19.54075,25.20625,10.1451666667
618.95,18.0820833333,75.3111666667,25.2435833333,58.271375,17.9225,9.93424999999,19.5078981481,25.2485,10.186625
619.28,18.0073333333,75.2945833334,25.1705,58.3362708333,17.842,9.9335,19.4575555556,25.2700833333,10.193625
619.62,17.9263333334,75.3060833333,25.0975,58.3276180556,17.7961666667,9.95525000002,19.3783240741,25.262,10.23675
619.95,17.8709166667,75.30275,25.0395,58.2769513889,17.6911666666,9.93891666666,19.3193611111,25.2418333333,10.2397916667
620.28,17.8154166667,75.145,24.9618333333,58.1268402778,17.6550833333,10.0105,19.2541574074,25.2189166667,10.2666666667
620.62,17.7546666666,75.0916666667,24.8925,58.0556458333,17.5573333334,10.0235833333,19.2217592592,25.2430833333,10.2800416667
620.95,17.65675,75.17,24.8226666667,58.0889861111,17.4556666666,9.99225,19.1459259259,25.2413333333,10.2695
621.28,17.6725833333,75.1744166667,24.8363333333,58.1164166667,17.4358333333,10.068,19.1141203704,25.2755,10.3434166667
621.62,17.6205,75.2213333334,24.7440833333,58.0912430555,17.3721666667,10.0905,19.0713888889,25.2740833333,10.3254583333
621.95,17.5331666667,75.2281666667,24.69275,58.0980069444,17.28275,10.0909166667,18.9906481482,25.2466666667,10.3110416667
622.28,17.5300833333,75.2665833333,24.6728333333,58.1927569444,17.23325,10.098,18.9471759259,25.2634166666,10.2939166667
622.62,17.4041666666,75.1315,24.5485,58.0855833334,17.0513333334,10.0384166667,18.8173703703,25.1930833333,10.207375
622.95,17.33725,75.20375,24.51425,58.0742013889,17.0119166667,10.0618333333,18.7479074074,25.1695833334,10.228375
623.28,17.30425,75.1273333333,24.4660833333,58.0139305556,16.92375,10.0739166667,18.6858703704,25.1938333333,10.2514166667
623.62,17.30325,75.1854166666,24.5045833333,58.0839722222,16.9448333333,10.1526666666,18.6868796296,25.2146666667,10.3154166667
