wavelength,Back_RamDimm,Belly_RamDimm,Breast_RamDimm,Crissum_RamDimm,Crown_RamDimm,DorTail_RamDimm,Patch10_RamDimm,Rump_RamDimm,Throat_RamDimm,WingTip_RamDimm
582.66,6.33126666667,7.4594,6.39093333333,9.23946666666,6.38213333333,7.5452,7.94726666667,7.08233333333,6.24906666667,9.2787
583.00,6.3512,7.45946666667,6.457,9.34073333333,6.46773333333,7.53353333333,8.05766666666,7.1422,6.3018,9.35546666667
583.34,6.47626666667,7.55013333333,6.5944,9.47453333333,6.5813,7.6272,8.2324,7.3104,6.40583333334,9.4099
583.68,6.58166666667,7.59413333333,6.71333333333,9.65793333332,6.68873333333,7.69606666667,8.39073333334,7.4464,6.49453333333,9.45716666667
584.01,6.51813333333,7.514,6.65486666667,9.66700000001,6.65606666667,7.6324,8.3576,7.4318,6.42793333333,9.36056666667
584.35,6.4594,7.44566666667,6.63153333333,9.70133333333,6.6122,7.525,8.38066666667,7.43846666667,6.3766,9.1902
584.69,6.53133333333,7.5032,6.67673333333,9.86706666666,6.67006666667,7.52013333333,8.50486666666,7.55093333333,6.397,9.2006
585.03,6.54553333333,7.522,6.679,9.94500000001,6.67366666667,7.50406666667,8.5914,7.64193333333,6.38956666667,9.1906
585.37,6.72466666667,7.64186666666,6.84366666667,10.2042,6.8703,7.65406666667,8.82306666667,7.885,6.5579,9.3728
585.70,6.87333333333,7.74173333333,6.95633333333,10.3814666667,7.01703333333,7.73486666667,9.06299999999,8.0792,6.65983333333,9.4634
586.04,7.0544,7.8216,7.09493333333,10.5604,7.14986666667,7.87406666667,9.25166666667,8.28086666666,6.80943333333,9.57443333333
586.38,7.03546666667,7.755,7.1172,10.6594,7.12513333333,7.822,9.27700000001,8.33813333334,6.7828,9.4991
586.72,7.13186666667,7.82773333333,7.165,10.7569333333,7.22116666667,7.86606666667,9.42833333334,8.511,6.81616666667,9.5026
587.06,7.2192,7.84973333333,7.17853333333,10.886,7.2872,7.87493333333,9.56013333333,8.64326666667,6.84476666667,9.55023333333
587.39,7.23766666667,7.8332,7.1818,10.9256,7.31046666666,7.88353333333,9.64500000001,8.73106666667,6.84313333333,9.5775
587.73,7.20933333334,7.7978,7.20133333333,11.0024666667,7.3098,7.87266666667,9.69793333333,8.82286666667,6.8339,9.56776666667
588.07,7.2572,7.784,7.19393333333,11.0940666667,7.3238,7.85406666666,9.7906,8.909,6.8548,9.61646666667
588.41,7.266,7.70786666667,7.18646666667,11.0956666666,7.2987,7.82553333333,9.81313333333,8.92333333333,6.86333333334,9.57563333333
588.74,7.2516,7.68246666667,7.1864,11.1734,7.3194,7.81453333333,9.84779999999,9.00986666666,6.8647,9.54216666667
589.08,7.2328,7.66453333333,7.17826666667,11.2238666667,7.27896666667,7.741,9.8678,9.024,6.80903333333,9.47816666667
589.42,7.29586666667,7.68233333333,7.23613333333,11.3863333333,7.3158,7.80166666667,9.93933333335,9.14266666666,6.8539,9.4878
589.76,7.2782,7.65353333333,7.27386666667,11.4887333333,7.31086666667,7.77306666667,9.98926666667,9.23620000001,6.81086666667,9.506
590.09,7.4122,7.745,7.36433333333,11.6482666667,7.44676666667,7.89953333333,10.1773333333,9.4174,6.94713333333,9.6542
590.43,7.39593333333,7.70373333333,7.3738,11.7620666667,7.3998,7.87826666667,10.2116,9.45653333335,6.91333333333,9.63446666667
590.77,7.49933333333,7.80673333333,7.5028,11.9544,7.46856666667,7.9556,10.338,9.63160000001,6.99173333333,9.70213333333
591.11,7.63333333333,7.97213333333,7.647,12.198,7.6151,8.07093333333,10.5420666667,9.87406666667,7.12926666667,9.78363333333
591.44,7.68213333333,7.96519999999,7.64253333333,12.2851333333,7.64086666667,8.04533333333,10.6294,9.97306666665,7.1175,9.7352
591.78,7.77113333333,8.04080000001,7.75933333333,12.4272666667,7.7451,8.1398,10.749,10.193,7.18686666667,9.78473333333
592.12,7.85186666667,8.11906666667,7.81273333333,12.5883333333,7.79953333334,8.18106666667,10.9017333333,10.3819333333,7.19363333333,9.84383333333
592.46,8.03166666667,8.21140000001,7.96486666667,12.8279333333,7.9353,8.2662,11.1348666667,10.5874,7.3167,9.9572
592.79,8.0744,8.23159999999,8.03333333333,12.9558666666,8.0132,8.3036,11.2963333333,10.7753333333,7.37026666667,9.98396666667
593.13,8.10893333333,8.27086666667,8.06486666667,13.0903333333,8.05876666667,8.30946666667,11.4278,10.9099333333,7.42026666667,9.99383333333
593.47,8.15846666667,8.29966666667,8.05926666667,13.229,8.12836666667,8.28706666667,11.5892,11.0716666667,7.4366,9.97133333333
593.80,8.1566,8.26340000001,8.08626666667,13.3247333333,8.09706666667,8.20446666667,11.658,11.185,7.38336666667,9.88556666667
594.14,8.2802,8.29086666667,8.21193333333,13.5250666667,8.19293333333,8.291,11.8282,11.4348,7.50046666667,9.92976666667
594.48,8.2962,8.19286666667,8.21293333333,13.6362666667,8.2072,8.27073333333,11.9426,11.5804,7.49736666667,9.86926666667
594.81,8.29433333333,8.09233333333,8.19793333333,13.6939333333,8.16436666667,8.19553333333,12.0292666667,11.6853333333,7.4285,9.80186666667
595.15,8.44466666667,8.17686666666,8.3462,13.9345333333,8.30706666667,8.30173333333,12.2808666667,11.9669333333,7.53713333333,9.8851
595.49,8.53186666667,8.18246666666,8.43086666667,14.1240666667,8.38096666667,8.34253333333,12.4732666667,12.1310666667,7.59073333333,9.92826666667
595.82,8.5784,8.17233333333,8.4704,14.2562,8.4408,8.34073333333,12.6254666667,12.2825333333,7.61906666667,9.91623333333
596.16,8.576,8.10793333333,8.42966666667,14.3054666667,8.40743333333,8.2924,12.6865333333,12.3984,7.55526666667,9.84403333333
596.50,8.70993333333,8.13146666667,8.49433333333,14.4796666667,8.49923333333,8.3824,12.8402,12.5782666667,7.63126666667,9.8851
596.83,8.76706666667,8.11613333333,8.54113333334,14.5934666667,8.54616666666,8.408,12.9421333334,12.7337333334,7.63396666667,9.91153333333
597.17,8.86626666667,8.1628,8.6436,14.7590666667,8.62626666667,8.4834,13.103,12.8889333333,7.69193333333,9.96773333333
597.51,8.97386666667,8.21000000001,8.73026666667,14.924,8.73996666666,8.54053333333,13.2994,13.1086666667,7.77666666667,10.0345333333
597.84,8.97506666667,8.18346666666,8.70746666667,14.9859333333,8.76233333334,8.48973333333,13.4101333333,13.212,7.76743333333,10.0375
598.18,9.0648,8.24126666667,8.77493333333,15.1318666667,8.83219999999,8.52333333333,13.5452,13.3862666667,7.78853333333,10.0294666667
598.52,9.16073333333,8.30086666667,8.83546666667,15.2665333333,8.89756666667,8.5708,13.6636,13.5562666667,7.8206,10.0712333333
598.85,9.12700000001,8.20253333334,8.80073333334,15.2712,8.84756666666,8.45166666667,13.7205333333,13.6044,7.75536666667,9.9794
599.19,9.19126666667,8.2276,8.80593333333,15.384,8.86519999999,8.42433333333,13.8423333333,13.7883333334,7.74733333333,9.93813333333
599.53,9.29686666667,8.27339999999,8.91113333333,15.6106,8.96646666665,8.5042,14.0186666667,14.0452,7.8396,9.9589
599.86,9.42213333333,8.35166666667,9.04866666667,15.8020666667,9.04856666667,8.5686,14.2321333333,14.2659333333,7.94006666667,10.0352333333
600.20,9.40313333334,8.2856,9.02326666667,15.8368,9.00929999999,8.49213333333,14.2874666667,14.39,7.90206666667,9.96763333333
600.53,9.35906666667,8.18373333334,8.95733333333,15.8858666667,8.93406666666,8.3418,14.3319333333,14.4852,7.77773333333,9.82833333333
600.87,9.3904,8.10066666667,9.02266666667,15.9663333333,8.95766666667,8.3034,14.4455333333,14.6807333333,7.77973333333,9.80513333333
601.21,9.37200000001,8.02086666667,9.0048,16.0402666667,8.92009999999,8.2596,14.5233333333,14.8056,7.72406666667,9.7041
601.54,9.38073333333,7.99193333334,9.02066666666,16.12,8.89183333335,8.19906666667,14.5813333333,14.9222666666,7.67283333333,9.6104
601.88,9.4144,7.96440000001,9.05866666667,16.2705333333,8.94886666665,8.202,14.7536666667,15.1292,7.74516666667,9.68766666667
602.21,9.43773333333,7.92013333334,9.09946666667,16.4316666667,9.01156666667,8.18726666667,14.9334666667,15.3072666667,7.75466666667,9.66813333333
602.55,9.55900000001,8.03126666667,9.1922,16.6386666667,9.09199999999,8.29653333333,15.1168666667,15.5995333333,7.8377,9.763
602.88,9.53426666667,7.9474,9.1986,16.7156,9.09686666667,8.2514,15.2015333333,15.7261333333,7.80276666667,9.73553333333
603.22,9.51506666667,7.84559999999,9.14206666667,16.7235333333,9.02653333333,8.15493333333,15.2556,15.8159333333,7.7402,9.66656666667
603.56,9.55006666668,7.83306666667,9.1594,16.8590666667,9.08156666665,8.13853333333,15.3904666666,15.9774666667,7.75116666667,9.67723333333
603.89,9.62526666667,7.84833333333,9.24926666667,17.005,9.16459999999,8.16813333333,15.555,16.1622666667,7.7803,9.6994
604.23,9.73766666667,7.90806666667,9.3478,17.1557333333,9.25059999999,8.23306666667,15.735,16.3883333333,7.8795,9.75886666667
604.56,9.73966666667,7.86546666666,9.3152,17.2773333333,9.23563333332,8.20073333333,15.8258,16.5032,7.88356666667,9.66993333333
604.90,9.78919999999,7.84153333333,9.3168,17.3534,9.2507,8.17673333333,15.9093333333,16.6126666667,7.88963333333,9.67626666667
605.23,9.85406666668,7.81166666666,9.33113333333,17.4639333333,9.2913,8.18906666667,16.0520666667,16.7843333333,7.8919,9.6689
605.57,9.86526666666,7.75119999999,9.32786666667,17.5154666667,9.28539999998,8.1406,16.1248,16.8943333333,7.8631,9.5963
605.90,9.92013333335,7.73900000001,9.3362,17.5985333333,9.30053333333,8.15073333333,16.2284,17.0320666667,7.88986666667,9.56726666667
606.24,10.0932666667,7.82813333333,9.4818,17.8222,9.45396666667,8.24893333333,16.4851333333,17.2797333333,7.99706666667,9.68956666667
606.58,10.2012666667,7.88699999999,9.55873333333,17.9901333333,9.51246666666,8.30273333334,16.6590666667,17.5060666667,8.05356666667,9.7063
606.91,10.3033333333,7.896,9.65446666667,18.2036666667,9.59826666667,8.34900000001,16.8820666667,17.7507333333,8.09566666667,9.74783333333
607.25,10.3843333333,7.90280000001,9.7344,18.3450666667,9.67196666667,8.40893333333,17.0191333334,17.9816,8.13993333333,9.7337
607.58,10.4592666667,7.90926666666,9.76746666667,18.4879333333,9.70656666667,8.38560000001,17.1756,18.2017333333,8.1501,9.7431
607.92,10.5454,7.95519999999,9.823,18.6342,9.79583333334,8.42813333334,17.354,18.4043333333,8.188,9.78616666667
608.25,10.7142666667,8.07506666667,9.97666666667,18.818,9.94856666667,8.53793333334,17.5569333333,18.6788666667,8.27876666667,9.95076666667
608.59,10.7521333333,8.09599999999,10.0196,18.9479333333,10.0130333333,8.5498,17.6972,18.8748,8.28903333333,9.95916666667
608.92,10.8497333333,8.20533333333,10.1086666667,19.1129333333,10.1332333333,8.61853333333,17.8801333333,19.0584666667,8.38113333333,10.0066333333
609.26,10.9033333333,8.25846666667,10.1786,19.2364,10.1989,8.63280000001,17.9584666667,19.1960666667,8.41076666667,10.0304666667
609.59,10.8752666667,8.1968,10.1916,19.2810666666,10.1890333333,8.55333333333,18.0057333333,19.2502666667,8.36063333333,9.98546666667
609.93,10.8475333333,8.1368,10.1341333333,19.2959333334,10.1508333333,8.44486666667,17.9852,19.2802,8.34206666667,9.8787
610.26,10.8776666667,8.1278,10.165,19.3296666667,10.1800666667,8.44266666667,18.0407333333,19.3532666667,8.34286666667,9.8764
610.60,10.8987333333,8.16026666668,10.1862,19.3652666667,10.2235333333,8.43613333334,18.0944666667,19.4466666667,8.34926666667,9.8754
610.93,10.8801333333,8.11766666667,10.1872,19.3971333333,10.2173666666,8.40213333334,18.1158,19.5211333334,8.3204,9.82276666667
611.27,10.9172,8.21046666667,10.2447333333,19.5018666667,10.2770666667,8.46380000001,18.2003333333,19.6378666667,8.38113333333,9.85473333333
611.60,10.9189333333,8.1568,10.2661333333,19.5767333333,10.2693,8.40013333334,18.2728,19.7429333333,8.38006666667,9.83226666667
611.93,10.8881333333,8.10133333334,10.2278666667,19.6346,10.2604333333,8.3572,18.3464,19.8060666667,8.3455,9.713
612.27,10.9241333333,8.13226666666,10.2814666667,19.7888,10.2658,8.371,18.4523333333,19.9534,8.36836666667,9.67696666667
612.60,11.0014,8.1392,10.4002,19.9516666667,10.3271666667,8.41553333333,18.5876666667,20.1601333333,8.4258,9.7376
612.94,11.0498666667,8.11866666667,10.3966666667,20.0470666667,10.3192333333,8.41133333333,18.7422,20.3269333333,8.3826,9.72696666667
613.27,11.2025333333,8.18766666666,10.5086,20.2647333333,10.4452666667,8.49366666666,18.9620666667,20.6683333333,8.45503333333,9.82403333333
613.61,11.2104,8.14526666666,10.5528,20.3687333333,10.4606,8.51106666667,19.1317333333,20.8805333333,8.42996666667,9.79926666667
613.94,11.2394,8.10373333333,10.5400666667,20.4951333333,10.4959333333,8.52693333333,19.2586666667,21.0882666667,8.44256666667,9.76453333333
614.28,11.3228,8.12800000001,10.5918666667,20.6206666667,10.5821666667,8.55553333333,19.4604,21.3263333333,8.48806666667,9.77166666667
614.61,11.4247333333,8.14906666667,10.6148666667,20.8184666666,10.6661666667,8.5936,19.7162666667,21.5712666667,8.5305,9.8742
614.94,11.4656,8.065,10.6167333333,20.9466,10.6833,8.54553333333,19.9104666667,21.7628,8.51563333333,9.8659
615.28,11.5211333333,8.04006666667,10.6286,21.1208,10.7356666667,8.59566666666,20.075,21.9940666667,8.5002,9.82366666667
615.61,11.5945333333,8.02393333334,10.6648666667,21.2033333333,10.7423666667,8.57500000001,20.2347333333,22.1827333334,8.52576666667,9.8291
615.95,11.7976,8.13179999999,10.7966666667,21.3703333333,10.9073,8.687,20.5092666667,22.4610666667,8.71,10.0230666667
616.28,11.8088,8.12533333333,10.7720666667,21.4588666667,10.9397,8.69766666666,20.6416666667,22.6407333333,8.7432,10.0198333333
616.61,11.8473333333,8.17399999999,10.8324,21.5566666667,10.981,8.73206666667,20.7846,22.8096666667,8.76873333333,9.98966666667
616.95,11.8608,8.18586666666,10.8040666667,21.6036666666,10.9395333333,8.72739999999,20.8355333333,22.8932,8.8192,9.92083333333
617.28,11.8850666667,8.13333333334,10.8227333333,21.7342,10.9299333333,8.69993333333,20.9426666667,23.0462,8.80006666667,9.88823333333
617.62,11.9846666667,8.17506666667,10.8874666667,21.856,10.9870666667,8.72146666667,21.1572,23.2359333333,8.83226666667,9.9481
617.95,12.0367333333,8.19393333333,10.9598666667,21.9972,10.9871333334,8.72513333333,21.2399333333,23.3890666667,8.886,9.9967
618.28,12.0415333333,8.20566666666,11.0019333333,22.0416,11.0068666667,8.70573333333,21.3208666667,23.5804666667,8.89303333333,9.96
618.62,12.1951333333,8.33099999999,11.2136666667,22.2486666667,11.1533,8.83799999999,21.5156,23.8334666667,9.07943333333,10.0940666667
618.95,12.3424,8.44386666667,11.4166666667,22.3894,11.293,8.98753333333,21.7010666667,24.0166666666,9.2498,10.2693666667
619.28,12.3424,8.43186666667,11.4070666667,22.4698,11.2872,8.98299999999,21.7219333333,24.1224666667,9.22653333333,10.2956
619.62,12.2884,8.36733333334,11.3670666667,22.512,11.2332333333,8.89299999999,21.7514,24.1869333333,9.0744,10.1457666667
619.95,12.344,8.34333333333,11.3811333333,22.5419333333,11.2485,8.86779999999,21.8028,24.2844,9.04806666667,10.0995
620.28,12.4362666667,8.35073333333,11.4458666667,22.7195333333,11.3573,8.90253333334,21.9624666667,24.4607333334,9.14373333333,10.1815333333
620.62,12.5100666667,8.37826666666,11.4933333333,22.8811333333,11.4227333333,8.93166666667,22.1154,24.6942666666,9.1629,10.2643
620.95,12.5216666667,8.4002,11.5079333333,22.9332,11.4602333333,8.97213333333,22.1813333333,24.8132666667,9.23836666667,10.3452
621.28,12.552,8.40839999999,11.6059333333,23.0489333333,11.5311666667,9.00633333334,22.2888,24.9436,9.30556666667,10.3683666667
621.62,12.6257333333,8.4588,11.6622,23.1710666667,11.6093333333,9.09326666667,22.4349333333,25.1260666667,9.3427,10.3840333333
621.95,12.659,8.44306666667,11.7274,23.2200666667,11.6119333333,9.07259999999,22.5135333333,25.2138,9.3208,10.3693666667
622.28,12.5660666667,8.27406666666,11.5689333333,23.1536,11.4997666667,8.94099999999,22.5197333334,25.2142,9.09193333333,10.1735666667
622.62,12.5792666667,8.22653333333,11.5314,23.2319333333,11.4889333333,8.7872,22.5724666667,25.3386666667,9.0498,10.0649666667
622.95,12.6592666667,8.26706666666,11.6513333333,23.3594666667,11.5823666667,8.81186666667,22.7337333333,25.5470666667,9.13123333333,10.0561333333
623.28,12.6850666667,8.22026666667,11.7004666667,23.4075333333,11.6088,8.84913333333,22.7800666667,25.6472,9.1422,10.039
623.62,12.6704666667,8.20926666667,11.6912666667,23.4884,11.549,8.77019999999,22.8540666667,25.7632,9.08523333333,10.0141333333
623.95,12.7428,8.23413333334,11.7378,23.5257333333,11.5814,8.77646666667,22.9257333333,25.8916,9.1109,10.0455
624.28,12.8508666667,8.2486,11.8296666667,23.5998666667,11.6668333333,8.84926666668,23.0593333333,26.0198666667,9.16686666667,10.1019666667
624.62,12.9652666667,8.28793333333,11.893,23.7114666667,11.7416333333,8.89739999999,23.1769333333,26.1843333334,9.1687,10.1243666667
624.95,12.9460666667,8.18573333334,11.8126,23.7450666667,11.6563,8.77113333333,23.2155333333,26.2516,9.01453333333,10.0523666667
625.28,12.9178666667,8.10426666666,11.7654,23.7229333333,11.6112,8.71026666667,23.2465333333,26.3029333333,8.93983333333,10.0014333333
625.61,12.9643333333,8.11213333334,11.7214,23.8058,11.6299666667,8.72466666668,23.3390666667,26.3720666667,8.94693333333,10.0475
625.95,12.9907333333,8.14000000001,11.7397333333,23.8407333333,11.6636333333,8.74700000001,23.3850666667,26.423,9.00036666667,10.0630333333
626.28,12.9612,8.08573333333,11.6866666667,23.8076,11.6228666667,8.7434,23.4544666667,26.4757333333,8.91843333333,10.0263333333
626.61,13.0369333333,8.14053333333,11.7555333333,23.8861333334,11.7125333333,8.83293333334,23.5676666667,26.6310666667,8.98356666667,10.1493666667
626.94,13.0882,8.17860000001,11.7606666667,23.9678666667,11.7855,8.84820000001,23.6988,26.7673333333,9.05563333333,10.209
627.28,13.1857333333,8.21539999999,11.8710666667,24.0474,11.9058666667,8.94706666666,23.8944,26.8773333333,9.12846666667,10.3380333333
627.61,13.151,8.16573333333,11.8503333333,24.0792666667,11.8297666666,8.93099999999,23.9758,26.9613333334,9.0276,10.2682333333
627.94,13.0948,8.09966666666,11.8201333333,24.0481333333,11.7797333333,8.86813333333,23.9830666666,26.9616666667,8.98206666667,10.2150333333
628.27,13.1540666667,8.16520000001,11.9314,24.1352,11.8663333333,8.92580000001,24.1748,27.1222,9.02893333333,10.2440666667
628.61,13.2952,8.37873333334,12.0989333333,24.3066666667,12.0429,9.11413333333,24.3412,27.3696,9.25413333333,10.423
628.94,13.3696,8.44399999999,12.2,24.434,12.1477333333,9.18566666667,24.4675333333,27.531,9.3639,10.5077
629.27,13.4084666667,8.45999999999,12.2923333333,24.5130666667,12.1707,9.21346666666,24.5916666667,27.6438,9.44803333333,10.5001666667
629.60,13.4760666667,8.56340000001,12.4358666667,24.6568666667,12.243,9.27133333333,24.6636,27.8644,9.50666666667,10.5555333333
629.94,13.5333333333,8.61586666667,12.5544666667,24.7961333333,12.2941,9.37386666666,24.6920666667,27.9828,9.56596666667,10.6277666667
630.27,13.5754,8.6248,12.5932,24.8859333333,12.3083333333,9.38126666667,24.7788666666,28.0698,9.56936666667,10.6050666667
630.60,13.6084666666,8.65086666667,12.6980666667,24.9806,12.3326666667,9.4282,24.8686,28.2226,9.62086666667,10.6682666667
630.93,13.6206,8.65313333333,12.6948,25.062,12.3221666667,9.41193333333,24.8564,28.3089333333,9.6648,10.6065333333
631.26,13.7082666667,8.71413333333,12.805,25.1093333334,12.4454,9.51266666666,24.8811333333,28.3956666667,9.8339,10.7311
631.60,13.7064666667,8.75893333334,12.8228666666,25.1682666666,12.4682333333,9.51693333333,24.953,28.5414666667,9.85296666667,10.7485666667
631.93,13.6786,8.66220000001,12.8109333333,25.2323333333,12.429,9.44826666667,24.9685333333,28.5936666667,9.7971,10.7444333333
632.26,13.689,8.54166666666,12.7787333333,25.2302,12.3905333333,9.36246666667,25.0300666667,28.6122666667,9.7157,10.6080333333
632.59,13.6401333333,8.46746666668,12.7129333333,25.3166666667,12.3323666667,9.26973333333,25.0624666667,28.6766666666,9.61226666667,10.5632333333
632.92,13.6775333333,8.44806666666,12.6778666667,25.3994,12.3736,9.25873333334,25.1536666667,28.8594666667,9.56126666667,10.5364666667
633.26,13.5958666667,8.28873333333,12.5527333333,25.3713333333,12.272,9.13213333333,25.2186,28.8899333333,9.48323333333,10.4749333333
633.59,13.6543333333,8.32773333334,12.5715333333,25.4408666667,12.35,9.10053333334,25.3843333333,29.0699333333,9.5412,10.4956666667
633.92,13.6018,8.22366666667,12.4795333333,25.4160666666,12.2881333333,8.97699999999,25.3902,29.1072,9.4368,10.3904
634.25,13.6536666667,8.21173333334,12.4242666667,25.4692666667,12.3195,8.97906666667,25.4354,29.2094,9.4302,10.3876333333
634.58,13.6918666667,8.2558,12.4797333333,25.6076,12.3696333333,9.01886666667,25.5446,29.4007333333,9.40916666667,10.4317
634.91,13.7869333333,8.34746666667,12.5188,25.8093333333,12.4326666667,9.05160000001,25.7389333333,29.6190666667,9.4282,10.4403666667
635.25,14.0696666667,8.56353333334,12.7922,26.1036,12.6714333333,9.30753333333,26.0228,29.9038,9.64363333333,10.6755333333
635.58,14.1544666667,8.64606666666,12.8138666667,26.2065333333,12.7207,9.42300000001,26.1417333333,30.0649333333,9.7412,10.7297
635.91,14.1796666667,8.68453333334,12.8806,26.2690666667,12.7443666667,9.4652,26.2012666667,30.2152,9.82830000001,10.7951
636.24,14.3318,8.77773333334,12.9814666667,26.4182666667,12.8672333333,9.55533333333,26.3733333334,30.3726,9.94276666667,10.8863333333
636.57,14.4068,8.85346666666,13.0611333333,26.4970666667,12.9327666667,9.63486666667,26.4583333333,30.4625333333,10.0746333333,11.0100333333
636.90,14.4708,8.87326666666,13.1176666667,26.5628666667,12.9643333333,9.71119999999,26.5003333333,30.5581333333,10.1068666667,11.0389666667
637.23,14.4531333333,8.81726666666,13.0960666667,26.6460666667,12.9491666667,9.74633333333,26.5312,30.5542,10.0963,11.0265333333
637.56,14.4986666667,8.87573333333,13.1906,26.7846,12.9846333333,9.83946666667,26.6017333333,30.6749333333,10.1443,11.1265
637.90,14.4993333333,8.88439999999,13.3432666667,26.8962,12.9973333333,9.85726666667,26.7334,30.8003333333,10.1941333333,11.0938666667
638.23,14.4282,8.81346666667,13.2903333333,26.8654666667,12.9340666667,9.83913333333,26.7066666666,30.7896666667,10.1328,11.0556666667
638.56,14.3916,8.73173333333,13.2647333333,26.8950666667,12.9451666667,9.79853333334,26.7951333333,30.8374,10.0939,11.0268666667
638.89,14.1139333333,8.43873333333,13.0206,26.7452,12.6562,9.51080000001,26.6172666667,30.7258666667,9.83476666667,10.7137
639.22,14.0577333333,8.37926666667,13.0246666667,26.7262,12.6414333333,9.43353333333,26.5822666666,30.6959333333,9.7588,10.6538666667
639.55,14.1532666667,8.436,13.1158,26.9297333333,12.7340333334,9.53546666667,26.7497333333,30.8473333333,9.8128,10.7719333333
639.88,14.1488,8.39980000001,13.0786,26.8893333333,12.6786333333,9.52633333332,26.7235333333,30.8652666667,9.78056666666,10.7396
640.21,14.0538666667,8.32080000001,13.0081333333,26.8331333333,12.5860666667,9.42319999999,26.6022666667,30.8072666667,9.6307,10.6120666667
640.54,13.9924,8.27213333333,12.9262,26.8301333333,12.5365,9.29280000001,26.6034666667,30.8225333333,9.53646666667,10.5489333333
640.87,14.0020666667,8.30513333334,12.9845333333,26.8164,12.5558333333,9.29693333332,26.6642666667,30.9633333333,9.52733333333,10.5619666667
641.20,14.15,8.43213333333,13.0906666667,26.8974666667,12.6573,9.382,26.8288,31.1096666667,9.60790000001,10.6464666667
641.53,14.1120666667,8.35586666667,12.939,26.8762666667,12.5805,9.33586666666,26.8018,31.1839333333,9.56266666667,10.5873333333
641.87,14.2394666667,8.3952,12.9920666666,26.9642,12.6533,9.37113333333,26.8954,31.2914666667,9.63556666667,10.5435666667
642.20,14.1778,8.31686666667,12.8786,26.8531333333,12.5294,9.27833333333,26.8231333333,31.2575333333,9.56976666666,10.4915666667
642.53,14.2608666667,8.39873333333,12.8850666667,26.9589333333,12.6750666667,9.31913333333,26.9774666666,31.3976666667,9.62750000001,10.4921
642.86,14.3612666667,8.41713333333,12.9217333333,27.0452,12.7516333333,9.396,27.1023333333,31.6053333333,9.72279999999,10.4989333333
643.19,14.3142,8.28866666667,12.8410666667,26.9508,12.6796333333,9.36546666666,27.097,31.5732666667,9.63326666666,10.3688666667
643.52,14.2645333333,8.22999999999,12.8630666667,27.0182,12.6839333333,9.32400000001,27.1018,31.5910666667,9.59636666667,10.3214
643.85,14.3379333333,8.19566666667,12.9110666667,27.1666,12.7659333333,9.38279999999,27.2426666667,31.7047333333,9.67456666667,10.3566333333
644.18,14.576,8.46413333333,13.1943333333,27.4183333333,13.0087333333,9.64766666667,27.4954,32.0308,9.99916666667,10.5664666667
644.51,14.5432666667,8.40139999999,13.1417333333,27.411,12.8736,9.60313333333,27.4913333334,31.9312,9.9375,10.4591666667
644.84,14.5602666667,8.42699999999,13.0970666667,27.4648,12.9009,9.68026666666,27.5879333333,32.0152666667,10.0497333333,10.4888666667
645.17,14.7591333333,8.60273333333,13.3104,27.6362,13.1064333333,9.82373333334,27.7793333333,32.0905333333,10.1638666667,10.7018333333
645.50,14.8790666667,8.638,13.4327333333,27.7476,13.1971666667,9.95299999999,27.98,32.2715333333,10.2711,10.8776333333
645.83,15.0786,8.83373333333,13.737,28.0408,13.4556,10.1359333333,28.1434666667,32.5093333333,10.5105333333,11.0154666667
646.16,15.1658666667,8.93286666667,13.8531333333,28.0446,13.4928666667,10.2463333333,28.2162,32.5531333333,10.6694666667,11.1370666667
646.49,15.0225333333,8.82846666667,13.8134666667,28.0286,13.3800666667,10.0986666667,28.1684,32.5068,10.5522333333,11.0892333333
646.82,14.9805333333,8.84799999999,13.7883333333,28.0643333333,13.3502333333,10.0756,28.1592,32.5989333333,10.4977333334,11.1165666667
647.15,14.9279333334,8.85393333334,13.7670666667,27.9957333333,13.3437666667,10.0704,28.1877333333,32.6152,10.4907666667,11.0651333333
647.48,14.996,8.98380000001,13.8566666667,28.1077333333,13.3937666667,10.1476,28.3076,32.7517333333,10.5652,11.1240666667
647.81,14.8938666667,8.75353333333,13.6917333333,28.0084,13.2561333333,10.0436666667,28.2062666667,32.5962,10.3830333333,11.0167333333
648.14,15.0338,8.83960000001,13.7812666667,28.1774666667,13.4416666667,10.0859333333,28.3608,32.8244666667,10.4888,11.1454333333
648.47,14.8614666667,8.61246666667,13.6356,28.1346,13.2664666667,9.8604,28.2576,32.7782,10.2456333333,10.9105333333
648.80,14.8183333333,8.49919999999,13.5632666667,28.1571333333,13.2005666667,9.78213333333,28.2644,32.8031333334,10.1667333333,10.8129666667
649.13,14.6914666667,8.40246666667,13.459,28.1203333333,13.1221666667,9.62320000001,28.2112666667,32.8062666667,10.0397333333,10.6958666667
649.46,14.5416666667,8.21220000001,13.2268666667,27.9584666667,12.9382666667,9.48040000001,28.1805333333,32.7523333333,9.77503333333,10.574
649.79,14.4898,8.08253333333,13.1788666667,28.0589333334,12.9130333333,9.40766666666,28.1288,32.8205333333,9.61550000001,10.5478333333
650.11,14.6570666667,8.1788,13.2403333333,28.2130666667,13.0470333334,9.5258,28.2511333333,32.9454,9.75876666667,10.6483333333
650.44,14.4841333333,8.02293333333,13.0584666667,28.1733333334,12.8804333333,9.27813333334,28.1726666667,32.8017333333,9.61076666666,10.4108666667
