wavelength,Back_SalMamm,Belly_SalMamm,Breast_SalMamm,Crissum_SalMamm,Crown_SalMamm,DorTail_SalMamm,Patch10_SalMamm,Patch11_SalMamm,Patch12_SalMamm,Rump_SalMamm,Throat_SalMamm,WingTip_SalMamm
771.00,23.6989666667,56.0339166667,32.9038666667,45.2402,16.7928,20.3560675579,19.3736666667,11.5281666667,55.0221333333,21.193975,52.2151333333,20.1442
771.32,24.1518333333,56.6880833333,33.3548,45.4399333333,17.2551333333,20.7918588235,19.8777333333,12.0205,55.172,21.67955,52.5529333333,20.6978
771.63,24.3322,56.7074166667,33.2633666667,45.396,17.4288,20.9965237077,20.0166666667,12.2277333333,55.1009333333,21.790075,52.6396,20.8571333333
771.94,24.5646,57.10875,33.4151,45.8572666667,17.4898,21.3541582888,20.0985333333,12.3877333333,55.5408,21.8035416667,52.9183333333,21.0884
772.25,24.2465,56.493,33.0546666667,45.5076,17.069,20.9071910873,19.6318666667,11.9419,55.2252666667,21.2193583333,52.36,20.7121333333
772.56,24.2556,56.7315833334,33.0816333333,45.6000666667,16.8742,20.9296784314,19.4333333333,11.4941333333,55.5016,20.951225,52.6786,20.6266
772.87,24.3262,56.9831666666,32.9127666667,45.6969333333,16.8626666666,21.0109720143,19.4296,11.4991666667,55.5436,20.9880166667,52.6416666667,20.5561333333
773.18,24.4689333334,57.0055,32.8917333333,45.8047333333,16.9992,21.1278991087,19.3884666667,11.6292333333,55.3292,20.8941166666,52.2176,20.5365333334
773.50,24.7659666667,57.24075,33.2080333333,46.1624666667,17.0910666667,21.3251944742,19.3978,12.0004,55.5567333334,21.0165,52.5354,20.809
773.81,24.5412,56.7751666667,32.7709,46.0489333333,16.5177333333,21.061228877,19.0696666666,11.7098,55.5948,20.694925,52.4067333333,20.6656
774.12,24.2291,56.8075833333,32.6408333333,46.1515333333,16.3120666667,20.7401830659,19.0891333333,11.5732,55.823,20.523,52.3552666666,20.4254666666
774.43,24.0312333333,56.28175,32.1939,45.8933333334,15.8158666667,20.3560326203,18.7965333333,11.2128666667,55.5970666667,20.2391416667,51.9712666667,20.1132
774.74,23.6203333333,55.7563333333,31.6884666667,45.7832666667,15.0888666667,19.8114379679,18.2711333333,10.5851666667,55.5478666667,19.6294083333,51.528,19.5486666666
775.05,23.6688666667,55.6231666667,31.7785,46.0648666667,15.2585333333,19.9181057041,18.4258666667,10.4669,55.8295333333,19.7791916667,51.4352666667,19.5947333333
775.36,23.5300666667,55.2631666667,31.5442,45.5638666667,15.3074666667,19.7564561497,18.3804666667,10.3626333333,55.7084666667,19.7854666667,51.2280666667,19.5796
775.67,23.907,55.5815,31.7172,45.8654,15.6437333333,20.1462253119,18.7282,10.4220333333,56.2194,20.122225,51.6375333333,19.8832666667
775.98,23.6616333333,55.4545,31.8200666667,45.9356666667,15.7067333333,20.0511026738,18.7566666667,10.5884333333,56.2463333333,20.0869833333,51.3588,19.8162
776.30,23.6104666667,55.59475,31.8778666667,46.0807333333,15.9014,19.9045486631,18.9969333333,10.7728,56.5034666667,20.13265,51.4099333333,19.9724666667
776.61,23.7879666667,55.6620833333,31.9421,46.1276,16.2771333333,20.0254096257,19.2405333333,11.1335,56.5956,20.4525833333,51.8142666667,20.2558
776.92,23.8489,55.5835,32.0779,46.1510666667,16.5406666667,20.0847117647,19.5356,11.1434,56.6942666667,20.612025,52.0267333333,20.2558666667
777.23,23.3823666667,55.5345,31.9606333333,45.8353333333,16.5607333333,20.0970352941,19.2824,10.9195666667,56.1492,20.531525,51.6783333333,19.8666666667
777.54,23.4940666667,55.7794166667,32.0511333333,45.7019333333,16.4666666666,20.3163221034,19.204,11.0214333333,56.2823333333,20.624475,51.7294,19.8746
777.85,23.6824666667,55.8269166667,32.4245,46.0425333333,16.7933333333,20.6065582888,19.333,11.5076333333,56.4072666667,20.9007666667,51.9132,20.2144
778.16,24.2723333333,56.4898333333,32.9245666667,46.4748666667,17.7034,21.2036593583,20.0782,12.2457,57.0148,21.79375,52.7230666667,20.9624
778.47,23.9684,56.4108333333,32.5445666667,46.1004,17.3764,20.8693297683,19.8032666667,11.9564333333,56.6096,21.497025,52.4601333333,20.7198
778.78,23.9898333333,56.2108333333,32.4607333333,45.8648,17.3151333333,20.9955167558,19.8428666667,11.9163666667,56.3482666667,21.5290416667,52.2640666667,20.7664666667
779.09,23.5066,55.9803333333,32.1775,45.3671333333,16.9206,20.5520645276,19.4446,11.9039,55.7944666667,21.2897083333,51.5495333333,20.3031333333
779.40,23.4239333333,55.5934166667,31.7611666666,45.124,16.71,20.3842807487,19.2286666666,11.7101333333,55.3602,21.2809583333,51.1334,20.3699333333
779.71,23.427,55.6833333333,31.8987666667,45.1524666667,16.577,20.5243160428,19.0715333333,11.7135,55.4532,21.2229083333,51.2094666667,20.4862666667
780.02,23.6177,55.6841666667,32.0454,45.1483333333,16.6266666667,20.8610377897,19.3028666667,11.7428,55.617,21.3827833333,51.0376666667,20.6690666667
780.33,23.8599,56.2931666667,32.4647666667,45.2734666667,16.9502,21.1570333333,19.4939333333,12.1384333333,55.9378,21.5914083333,51.2757333333,21.0246666667
780.64,24.3246666667,56.90825,32.7942666667,45.5309333333,17.1623333333,21.3498573975,19.7728,12.2779666667,56.6832666666,21.739925,51.7720666667,21.3011333333
780.95,24.6232333333,57.3285,32.8282333333,45.7028,17.458,21.4214819964,19.9327333333,12.3336,57.1423333333,21.7808833333,52.3106666667,21.4814
781.26,24.6273333333,58.2144166667,32.8279,46.0877333333,17.6324,21.5354827095,20.2721333333,12.1084666667,57.6668,21.9123333333,52.7155333333,21.4474
781.57,24.1574,57.7159166667,32.3410333333,45.7182,17.2108,21.1979090909,19.707,11.6241,57.3332666667,21.3157416667,52.2186,20.8875333333
781.88,24.3871,58.2775833333,32.5928333333,46.1433333333,17.5078,21.3494689839,19.9596666667,11.8098333333,58.112,21.4069916667,52.9349333333,21.2662666666
782.19,24.1683333333,58.7819166667,32.5765,46.6022,17.3039333333,20.9125709447,19.8757333333,11.6355333333,58.3988,21.1802,53.2964666667,20.8972
782.50,24.5298666667,59.243,32.8574333333,47.1938666667,17.5786666667,21.2155784314,20.2425333333,11.7144333333,58.7730666667,21.4929083333,53.9119333333,21.325
782.81,24.9597,59.8935,33.1725666667,47.4184666667,17.6312,21.5111433155,20.6714666667,12.1300666667,59.2717333334,21.7304916667,54.7234,21.4042
783.12,25.0426666667,59.5321666667,33.2241,47.3172,17.6636666667,21.2757721925,20.7454666667,11.878,59.2118,21.7799833333,54.8101333333,21.1632
783.43,24.5964,59.5940833333,32.9381333333,47.3357333333,17.3333333333,20.8367622104,20.5333333333,11.3237666667,59.1562,21.506675,54.9140666667,20.8290666667
783.74,24.3835333333,58.8755833333,32.5244333333,47.3928,16.9396,20.6631513369,20.5115333333,10.8723,58.6403333333,21.2517833333,54.5809333333,20.7163333333
784.05,24.4289333333,58.6934166667,32.2573333333,47.4427333333,16.9351333333,20.7677602495,20.5856666667,11.0762,58.2724666667,21.5446083333,54.6608,20.8248
784.36,24.1206666667,58.3885,32.0921666667,47.216,16.7328,20.5311513369,20.5984666667,10.7064,57.9640666667,21.5293333333,54.2702666667,20.8632666667
784.67,23.9931,58.1861666667,32.1829333333,47.1867333333,16.6004,20.3745953654,20.5002666667,10.6011,57.7483333333,21.465475,54.133,20.8536
784.98,23.2346,57.8885833333,31.6431333333,46.4788666667,15.6412,19.6318365419,19.8122,9.6912,57.0596666666,20.4553,53.2197333333,20.1531333333
785.29,23.2868333333,57.6813333333,31.8955666667,46.4278,15.6091333333,19.8692638146,19.6248,9.98776666669,56.5935333333,20.557525,52.7436,20.117
785.60,23.9747333333,58.4121666667,32.2682,47.0105333333,16.0832666667,20.410757041,20.0387333333,10.6609,57.3128666667,20.96045,53.1397333333,20.8134
785.91,24.2580666667,58.50125,32.2598333333,47.0268666667,16.4216666667,20.7260459893,20.2592666667,10.8815,57.6368666667,21.2589583333,53.2374,20.9557333333
786.22,23.8422666667,58.4228333333,31.7179666667,46.5902,15.9998666667,20.1999344029,19.6129333333,10.0742333333,57.4383333333,20.9159166666,52.6067333333,20.3488
786.53,23.9288333333,58.6158333333,31.4147666667,46.4312666667,15.8899333333,20.2148654189,19.402,10.1836333334,57.4434666667,20.8968583333,52.0480666667,20.3578
786.84,23.9148333333,58.6124166667,31.5911333333,46.3597333333,15.7618666667,19.8993417112,19.0509333333,10.0930333333,57.2970666667,20.5850666667,52.2213333333,20.1629333333
787.14,24.0119333333,59.0326666667,31.9899333333,46.4052666667,15.9146666667,20.0257506239,18.9409333333,9.98843333333,57.4049333333,20.5978083333,52.5401333333,20.0642
787.45,24.0798333333,59.3323333333,32.3768666667,46.6209333333,15.9224,19.8772001783,18.758,9.71456666666,57.8218666667,20.6734916667,52.8402666667,20.0685333333
787.76,23.8900666667,59.1729166667,32.1050333333,46.4726666667,15.6052666667,19.6117349376,18.3052666667,9.63936666667,57.3136,20.5049916667,52.5716666667,19.7206666667
788.07,23.9665333333,58.4713333333,31.8444,45.8459333333,15.7159333333,19.5601730838,18.1336666667,9.76616666668,56.8366,20.5725166667,52.2303333333,19.7176666667
788.38,24.1158333333,58.6446666667,32.2142,46.1988666667,16.1442666667,19.8083595366,18.5136666667,10.2470333333,56.7695333333,21.1940666666,52.7562666667,20.2842666666
788.69,24.0031,58.7998333333,32.2002666667,46.1967333333,15.9639333333,19.5979069519,18.4542666667,10.0834,56.8424666666,21.1950916667,52.9204,20.0922
789.00,23.3422,57.7415833334,31.6503333334,45.2553333333,15.3802666667,19.0091638146,17.6812,9.50489999999,55.7834666667,20.5773583333,52.185,19.5178666667
789.31,23.2958666667,57.8205,31.6477333333,45.171,15.4687333333,18.9859292335,17.7145333333,9.5501,55.4821333333,20.5867333333,52.195,19.6955333333
789.62,23.7733,58.1388333333,32.3334666667,45.7155333333,16.1733333333,19.5734226381,18.4267333333,10.1865333333,55.7112,21.1060666667,52.7865333333,20.4178
789.92,23.6921666667,58.2143333333,32.3796,45.6721333333,16.267,19.395545098,18.4286666667,10.0703333333,55.5178,20.9820583333,53.2696666667,20.5448666667
790.23,23.5581,57.6789166667,32.0848,45.4714,16.2382,19.4127604278,18.4062,9.99766666665,55.4275333333,20.9294083333,52.8654666667,20.4818
790.54,23.8071,57.2016666666,32.2279,45.6811333333,16.5394,19.7559586453,18.6656666666,10.4668666667,55.7238,21.166325,52.9043333333,20.9570666667
790.85,23.9632666667,56.6333333334,31.9685333333,45.4683333333,16.6048666667,19.909883779,18.9537333333,10.8701,55.4397333333,21.1571,52.4584,20.9319333333
791.16,24.3584333333,56.6631666666,32.1274,45.615,17.1298,20.5355397504,19.5032,11.2710333333,55.7984,21.3904416667,52.7255333333,21.3797333333
791.47,24.6809333333,57.5359166666,32.7471333333,46.3352666667,17.5865333333,21.1575516934,20.1039333333,11.6814666667,56.5133333333,21.6964333333,53.274,21.9092
791.78,25.1371666667,57.5050833333,32.9969666667,46.293,17.9771333333,21.4754579323,20.4883333333,12.1026,56.8062,21.9631916667,53.2236666667,21.9282666667
792.08,25.0598,56.6454166667,32.8126,45.7847333333,17.9570666667,21.3561390374,20.3586666667,12.1574666667,56.4574,21.9587166667,52.7103333333,21.8484666667
792.39,25.0402333333,56.5585,32.8323,45.982,17.8196666667,21.3220372549,20.4630666666,12.0016666667,56.571,22.1059333333,52.5176666667,21.6869333333
792.70,24.5303333333,56.5919166667,32.6444666667,45.9544666667,17.1206,20.9031181818,20.0102666666,11.3648,57.0122666667,21.5743083333,52.5438,21.0062
793.01,24.5603,56.38775,32.6718666667,46.3397333333,16.9442,20.7470620321,20.2126,11.3280666667,56.8558666667,21.4851083333,52.5291333333,20.7625333333
793.32,24.3837333333,56.0115833334,32.3682333333,46.4383333333,16.5967333333,20.602030303,20.0829333333,11.2140333333,56.5706,21.447475,52.3527333333,20.5602666667
793.62,24.3808,56.3256666667,32.0077666667,46.3887333333,16.5044,20.473427451,19.9948,11.2765333333,56.3552666667,21.467825,52.3861333333,20.5971333334
793.93,23.431,55.85325,31.0537666667,45.4741333333,15.6103333333,19.3402695187,19.2495333333,10.3419,55.451,20.848175,51.4521333333,19.4809333333
794.24,23.0159333333,56.13375,31.0114666667,45.4386666667,15.1908666667,19.0901650624,18.8854666667,10.0439,55.5316,20.6204166667,51.4911333333,19.2104
794.55,22.7973666666,55.7234166667,31.1230666667,45.0995333333,14.8136666667,18.6934481283,18.4636,9.77019999998,55.069,20.3074916667,51.2608,18.7647333333
794.86,22.4795333333,55.1543333334,30.5632666667,44.6534,14.0673333333,18.0198493761,17.686,9.0725,54.5515333333,19.5629083333,51.0499333333,17.9716
795.16,22.2513333333,55.1729166667,30.3435666667,45.0718,13.6154,17.8941340463,17.4256666667,8.86926666667,54.8152666667,19.2409083333,51.2206,17.7487333333
795.47,22.1824333333,56.0015833333,30.182,45.5546666667,13.3905333333,17.6195053476,17.3862,8.49839999999,55.3129333333,18.8964833333,51.7641333333,17.5994
795.78,22.3162,55.9825833333,30.6712666667,45.6826666667,13.9583333333,18.0271941177,17.9605333333,8.96993333333,55.2342666667,19.0712166667,52.1034666667,17.9656
796.09,23.2604333333,56.3568333333,31.7068333333,46.4507333333,15.1957333334,19.0687850267,18.9407333333,10.2712,55.6225333333,19.974125,52.6656666667,19.1064
796.40,23.4332333333,56.64175,31.9674,46.367,15.9050666667,19.6966028521,19.0461333333,10.7890333333,56.0898666667,20.4126333334,52.9837333333,19.7402
796.70,24.1828,57.4265833333,32.9110666667,46.8454666666,16.9101333333,20.7524926916,19.9006,11.4755,56.6965333333,21.2500833333,53.2736666667,20.4222
797.01,24.5267333333,58.1399166667,33.8502,47.3759333333,17.2434666667,21.4957080214,20.2846666667,11.8377,57.0986,21.8045666667,53.7178666667,20.814
797.32,24.6657,58.5795,34.3148666667,47.8678,17.3202666667,21.847169697,20.4038,12.1397666667,57.3303333333,22.0703916667,54.2214666667,21.2868666667
797.63,24.4426666667,58.4545833333,34.4198,47.9163333333,17.5312666667,21.7785319073,20.4947333333,12.2723333333,57.3424666667,22.0339,54.3636666667,21.4945333333
797.93,23.9978333333,58.392,34.1226,47.9077333334,16.9314666667,21.3708998217,20.2232,12.1391333333,57.3415333333,21.7888166667,54.0654,21.2097333333
798.24,23.3438666667,58.4189166667,34.0896666667,47.826,16.7165333333,21.0847698752,20.0105333333,11.8523333333,57.1539333333,21.6244916666,53.9342666667,21.1594666667
798.55,22.7645,58.093,33.9262666667,47.1956,16.1913333333,20.6994864528,19.5567333333,11.3514,56.6080666667,21.2198583334,53.8354666667,20.9454666667
798.85,22.6192,57.5805833333,34.0688666667,46.9172,16.3176666667,21.0824798574,19.7975333334,11.5640333333,56.2482666667,21.5229416667,53.3866666667,20.9911333333
799.16,23.2300666667,58.7003333334,34.3501333333,47.5856,16.6775333333,21.7691409982,20.1958,12.1751333333,57.0908,22.2341666667,54.0836666667,21.6149333333
799.47,22.8977333333,58.8008333333,34.1066333333,47.4931333333,15.8961333333,21.4156809269,20.0167333333,11.5802333333,57.3142666667,21.9758666667,54.0872,21.1669333333
799.78,22.4681,58.43225,33.7092333333,47.0682666667,15.3067333333,20.6967791444,19.7117333333,11.1535333333,56.8220666667,21.4342083333,53.6952666667,20.7634
800.08,21.7037666667,57.5129166667,32.9708666667,46.3014,14.6118,19.8490647059,19.1780666667,10.7591333333,56.2614666667,20.5599833333,53.2933333333,20.3596
800.39,21.3043333333,56.8479166667,32.4637666667,45.5826,14.1392,18.9521356506,18.8347333333,10.2346666667,56.3594666667,19.976775,52.9622666667,19.7796
800.70,21.5185666667,56.7871666667,32.1109,45.3425333333,14.5296,19.1761044563,19.0534666667,10.3455333333,55.9001333333,19.954975,52.8223333333,19.8488666667
801.00,22.346,57.1963333333,32.4756333333,45.7168,15.3366666667,19.9225183601,19.7179333333,10.7800666667,55.6649333333,20.5678416667,52.7402666667,20.5065333333
801.31,22.3493666667,57.69275,32.4686666667,45.9040666667,15.9242666667,20.2701750446,20.0814666667,10.5501333333,55.8369333333,20.6317583333,53.0073333333,20.7335333333
801.62,23.0123666667,58.49525,32.6501,46.4546666667,16.5312,20.8071124777,20.5594666667,11.0776666667,56.549,21.0430416667,53.4570666667,21.1308
801.92,23.5898,59.4438333333,32.8980333333,47.3643333333,17.2331333333,21.2318887701,21.2463333333,11.3385333333,57.2571333333,21.5005583333,53.7985333333,21.4370666667
802.23,23.8052333333,59.7031666667,33.1111666667,47.4276666667,17.242,21.024328164,21.1079333333,11.1841,57.6378,20.914725,54.3197333333,21.5892
802.54,23.2119666667,58.76125,32.5678,46.8784666667,16.5328,19.9977748663,20.168,9.99373333333,57.4976666667,20.0139833333,54.2607333333,20.5975333333
802.84,22.518,57.80025,31.8344666667,46.146,16.0237333333,19.1552557932,19.2349333333,9.1439,56.4690666667,19.1838916667,53.5528666667,19.8996
803.15,22.6704333333,57.94475,31.8394666667,46.5716,15.9466666667,19.2470679144,18.9343333333,8.73119999999,57.1898666667,18.9890916667,53.7329333334,19.4418666667
803.46,23.0554,58.2856666667,32.1859666667,47.2034,16.2799333333,19.5091639929,18.9325333333,9.07326666667,57.9802666667,19.3633,54.2346,19.706
803.76,23.1266333333,58.222,32.3503333333,47.5128,16.5712,19.7498087344,18.9758,9.24610000001,58.1234666667,19.6397583333,54.1922,20.1589333333
804.07,22.8155333333,57.9098333333,32.3970666667,47.2226666667,15.8965333333,19.4289729055,18.6002,8.92933333333,58.7152666667,19.334325,53.9852666667,19.7251333333
804.38,21.3765333333,56.81825,31.3732333333,45.6738,14.2812,18.0466730838,17.1115333333,7.36623333333,57.6982,17.9238333333,52.7144666667,18.2849333333
804.68,22.2052,56.7514166667,31.9749333333,46.1042,14.7716,18.4244449198,17.6350666667,8.1527,58.0186,18.8264916667,53.0648666666,19.201
804.99,22.8078,56.1956666667,32.2761333333,45.9266666667,15.3483333333,19.1908666667,18.6692,9.23199999999,57.6181333333,19.9472,52.6243333333,20.0
805.30,22.5151666667,55.4868333333,32.149,44.9022,15.2076,19.1567645276,18.5286666667,9.57883333333,56.7154666667,19.9801416667,52.1488666667,19.9146666667
805.60,22.1806666667,55.2235,31.6971,44.708,15.1885333333,19.0975418895,18.5280666667,9.43733333333,55.9976,20.1863083333,51.8492,19.5256
805.91,21.5987,55.4473333334,31.6017,44.5694666667,15.1345333333,18.9991540107,18.8335333333,9.37750000001,55.3882,20.2757666667,51.7014,19.6012
806.21,22.2361333333,56.3175833334,32.2152666667,45.2696666667,15.8332,19.6633919786,19.6102,10.5426,55.7733333333,21.1691416667,52.2242,20.3778
806.52,21.9569,56.1790833333,31.9897333333,44.9550666667,15.6014666667,19.7526593583,19.9580666667,10.9305,54.8354666667,21.31655,52.0884666667,20.6642
806.83,21.7224666667,56.3046666667,32.0241666667,44.7782666667,15.2639333333,20.0493326203,19.9820666667,10.5762666667,54.389,21.208875,51.9698666667,20.3559333333
807.13,21.0747666667,55.67675,31.5472,44.287,14.8167333333,19.9896684492,19.5275333333,10.1391666667,53.509,20.4956916667,51.5106666667,19.6185333333
807.44,21.2853333333,56.42675,31.9220333333,44.7354,15.3075333333,20.3039602496,19.7416,10.6396333333,53.5424666667,20.624075,51.7774,19.92
807.74,21.7617333333,56.8286666667,32.0672666667,45.6377333333,15.9277333333,20.6466427807,20.2744,11.2846666667,54.2313333333,21.1733083333,52.4664666667,20.0623333333
808.05,21.2437,56.3528333333,31.9097,45.4545333333,15.7829333333,20.6730975044,20.0758,11.3951333333,53.8952666667,20.671625,52.4369333333,19.7159333333
808.35,20.9505333333,56.5388333333,31.5552,45.6838,15.4283333334,20.5565340463,19.6702666667,11.1088,53.8377333333,20.0130916667,52.8225333333,19.4569333333
808.66,20.5816666667,56.32725,31.2405333333,45.7974,14.8244666667,20.112299287,19.0839333333,10.0,53.9886666667,19.3948333333,52.7516,18.8833333333
808.97,20.6645333333,56.4768333334,31.2106333333,45.9341333333,14.7372,20.1415937611,18.9828,9.85753333333,54.1606666667,19.4532,52.6619333333,19.0301333333
809.27,20.7032333333,56.403,30.6756666667,45.7152666667,14.3192,20.0472411765,17.9179333333,9.76893333332,53.8228666667,19.0287,52.2028666667,18.6486666667
809.58,20.0422666667,56.1574166667,30.0212333333,45.2008,13.7914,19.5764213904,16.9484666667,9.08736666667,53.5235333333,18.3950583333,52.1636,18.0690666667
809.88,19.9177666667,55.3769166667,29.9714666667,45.0732,13.6906,19.1977459893,16.4345333333,8.72806666667,53.3548,18.2530916667,51.5899333333,17.8420666666
810.19,19.6999666667,55.1590833333,29.8682333333,45.2176666667,13.3040666667,18.3864816399,16.2679333333,8.40463333333,53.2236,17.8230666667,51.4308,17.6948666667
810.49,20.7958333333,55.79225,30.3100333333,45.7174,13.5053333333,18.5276809269,16.4947333333,8.74816666668,53.8565333333,18.170875,52.0404,18.251
810.80,20.8351333334,55.41375,29.8261333333,45.3516,12.9706,18.1643388592,16.3642666666,8.18213333334,54.1496666667,18.059325,52.2750666667,17.9819333333
811.10,20.9903,54.8680833333,30.0864666667,44.9266,13.0170666667,18.4679303031,16.354,8.57260000001,53.8228666667,18.2446666666,52.1733333333,18.3728
811.41,21.3023666667,55.1718333333,29.9811,44.8017333333,12.971,18.1713884135,16.1571333333,8.33536666667,53.824,18.4135833333,52.1404,18.2483333334
811.71,20.6236,54.8885833333,30.0077,44.4496,12.217,17.0357750446,15.2039333333,7.45193333333,53.3796,17.7539666667,51.8552666667,17.3208666667
812.02,21.4067333333,55.5330833333,30.2904666667,45.0077333333,13.0733333333,17.6808187166,16.1925333333,8.6506,53.8608,18.684025,52.0642,18.5474
812.32,21.2538333333,55.4280833334,30.4933333333,45.2292,13.2339333334,18.1022285205,16.6820666667,9.3043,53.6238666667,19.2382583333,52.3317333333,18.9526
812.63,21.6686,55.1623333333,30.9173333333,44.8621333333,13.8091333333,18.1641631016,17.5388,9.95863333333,53.2577333333,19.4451333333,51.6572,19.4942
812.93,21.9529333333,54.48,30.8941333333,44.3921333333,13.9319333333,18.2565771836,18.2864666666,10.1459333333,52.6676,19.4866166667,51.1335333334,19.6858666667
813.24,21.3623,54.5376666667,30.3614333333,43.752,13.0973333334,17.7195475936,17.6864,9.28083333334,52.6408,18.418875,50.9817333333,19.0333333333
813.54,21.8894333333,55.2095833333,30.7733333333,44.358,14.1487333333,18.5496231729,18.0495333333,9.98483333334,53.5618666667,19.2476333333,51.5504666667,19.6496
813.85,21.5998,56.0710833333,31.2065666667,44.9178,14.9217333333,18.8934313726,18.8546,10.6872333333,53.906,19.8158083333,51.7984666666,19.9237333333
814.15,21.7300666667,55.9563333334,31.6031,44.9292,16.0030666667,19.4359983957,19.6122,11.4729,53.0872,20.5359916667,51.32,20.7606
814.46,21.9863666667,56.97875,31.6366333333,45.5604666667,16.5989333333,19.6808427808,19.9472666667,11.5237333334,53.4687333333,20.6977666667,51.9339333333,21.1438
814.76,21.7667666667,58.006,32.0016,45.9816,16.6512,19.733726025,20.2078,11.2702,54.0876666667,20.698625,52.4096666667,21.0160666667
815.07,21.4625333333,57.2845833333,31.8705666667,45.2757333333,16.5380666667,19.7650752228,20.4990666667,11.1451333333,53.9078,20.8398666667,51.6175333333,21.1110666667
815.37,21.6155333333,57.38525,32.0819,45.4608,16.7690666667,20.0004545454,20.6597333333,10.9820666667,54.2206,20.9517083333,51.8924,20.7053333333
815.68,22.3971333333,57.6915,32.5860666667,45.3000666667,17.1084666667,20.4057581105,20.619,11.4421666667,54.8660666667,20.9881416667,52.065,21.0721333333
815.98,23.2429666667,58.3898333333,33.1189,46.2753333333,17.9607333334,21.4858807487,21.5199333333,12.2799333333,56.1173333333,21.9206083333,53.371,22.0992
816.29,24.4169666667,59.71125,34.4807333333,47.7690666667,19.2876666667,22.8405536542,22.7521333333,13.3821333334,58.0801333333,23.283675,54.5632,23.1270666667
816.59,25.1882,60.2606666667,35.1807,48.5810666667,20.1788,23.3849447415,23.3148666667,14.1267,58.5474666666,24.222525,55.3147333333,23.6872
816.89,24.7851333333,59.471,35.0016666667,47.7283333333,19.8843333333,23.1926062388,23.1852666667,13.9617666667,57.6381333333,23.9509916666,54.6550666666,23.5680666667
817.20,24.4111333334,58.9981666667,34.4431666667,47.3546666667,19.1772666667,22.8735278075,22.2836666667,13.2410666667,57.071,23.3245666667,54.2482,23.0708666666
817.50,24.8140666667,59.7856666667,34.7857666667,48.034,18.8522666667,22.7310889483,22.0330666667,12.9614,58.0872666667,23.3421416666,55.1398666667,22.8054666667
817.81,24.6286666667,59.47325,34.7633666667,48.0136666667,18.1416666667,22.3344146168,21.7549333333,12.7703333333,57.9826,23.0431916667,54.874,22.411
818.11,24.882,58.9145,34.7382333333,47.878,18.461,22.7095875223,22.102,13.2383666666,57.9634,23.39315,54.5645333333,22.816
818.41,25.4556333333,59.319,35.3674666667,48.4895333333,19.0790666666,23.1383301248,22.3714666667,13.8882666667,58.5367333333,23.7084916667,55.213,23.5699333333
818.72,25.7265666667,59.5195,35.9076333333,49.0925333333,19.5492,23.2333745098,22.5504,14.4334333333,58.7841333333,24.0258166667,55.7353333333,24.2883333333
819.02,25.1012666667,59.4158333334,35.3121666667,48.8204,19.1728,22.3868889483,22.1704,13.7579,58.4013333333,23.6614333333,55.3372666667,23.858
819.33,24.2442333333,58.3269166666,34.7774666667,47.9379333333,18.2632,21.6636825312,21.1510666667,12.9202666667,57.1870666667,22.8910416666,54.3343333333,22.7727333333
819.63,23.5306333333,57.2766666667,33.8579,47.0134,17.2604666667,20.9110235294,20.1387333333,12.2432,55.9470666667,21.9588,53.4979333333,22.0460666667
819.93,23.3315,56.9353333333,33.3878333333,46.5831333333,16.9898666667,20.912683779,19.9201333333,11.8881333333,55.5990666667,21.605375,53.1482,21.6304
820.24,23.0611666667,56.3186666667,32.5611,46.2415333333,16.4096666667,20.4436324421,19.312,11.2753666667,55.0122,20.8941833333,52.5994,20.9145333333
820.54,23.3332333334,56.2701666667,32.7102333333,46.2726,16.5804,20.6231039216,19.5880666666,11.4884,55.1925333333,21.1883416667,52.8208,21.1097333333
820.85,23.0506666667,56.1230833333,32.6446333333,46.1125333333,16.3753333333,20.571912656,19.4437333333,11.2582,54.9471333333,20.9091583333,52.5981333333,20.9846
821.15,23.0018,56.2228333333,32.7165666667,46.0942666667,16.2859333333,20.6163973262,19.2887333333,11.1381,55.0852666667,20.7741166667,52.6742,20.9386666667
821.45,23.0851666667,56.2494166667,32.6847333334,46.0606666666,16.3269333333,20.6839174688,19.2776,11.1451333333,54.9440666667,20.7703833333,52.7479333333,21.0014
821.76,23.0926666667,56.35575,32.6198666667,46.1321333333,16.2433333333,20.6186306595,19.2332666667,10.9689666667,54.8464666667,20.6982166667,52.7674,20.8984
822.06,22.9788,56.2585833333,32.5437333333,45.9634666667,16.0873333333,20.5180509804,19.1005333333,10.8197,54.6253333333,20.5494,52.5586666667,20.7471333333
822.36,22.9887,56.1884166666,32.5927666667,46.0388,16.0296,20.574897861,19.0658,10.7782,54.5836,20.5150166667,52.4481333333,20.733
822.67,23.2155,56.4851666667,32.8435,46.3775333333,16.0972,20.7173632799,19.2477333333,10.7928333333,54.9189333333,20.6255583333,52.8716,20.8728
822.97,23.3147666667,56.5859166667,32.968,46.5292666667,16.1620666667,20.79658877,19.3588666667,10.7476333333,55.1143333333,20.722175,53.0244,20.9104
823.27,23.3842333334,56.6460833333,33.0816,46.7018,16.1468666667,20.7644245989,19.4233333334,10.8178333333,55.1753333333,20.81965,53.1133333333,20.9746
823.58,23.6494666667,56.9690833333,33.4673333333,47.0472666667,16.3142,20.9838925134,19.7260666667,11.0929333333,55.5722666667,21.1762083333,53.4844666667,21.2898
823.88,23.5415666667,56.9445833333,33.4206666667,46.9716666667,16.1024,20.8792650624,19.5089333333,10.8742666667,55.6048,21.0659583333,53.4287333333,21.1906666667
