wavelength,Back_PooHypf,Belly_PooHypf,Breast_PooHypf,Crissum_PooHypf,Crown_PooHypf,DorTail_PooHypf,Patch10_PooHypf,Patch11_PooHypf,Patch12_PooHypf,Rump_PooHypf,Throat_PooHypf,WingTip_PooHypf
554.43,16.9390833333,40.0737916667,17.3617083333,26.3730833333,10.0624166667,7.81341666667,39.9620833333,15.2222222222,39.1755833333,14.1116547619,36.0917916667,12.2040833333
554.77,16.9575,40.0370833333,17.374,26.3976666667,10.0830833333,7.831,39.90925,15.2612222222,39.1193333333,14.1209523809,36.0705,12.2025833333
555.11,16.9801666667,40.0969583334,17.4215833334,26.4611666667,10.12525,7.88,39.99225,15.3402222222,39.1214166667,14.18975,36.11575,12.2489166667
555.45,16.8745,40.0662083334,17.3307083333,26.43275,10.0849166667,7.81275,39.9249166666,15.3118888889,39.0594166667,14.1293928572,36.0462083333,12.1593333334
555.80,16.90925,40.2206666667,17.3862916667,26.5380833334,10.1658333334,7.85783333333,40.01725,15.3747777778,39.1641666667,14.2048333333,36.122875,12.229
556.14,16.9579166667,40.3512916667,17.4353333334,26.6561666667,10.1868333333,7.89391666667,40.1241666667,15.4751111111,39.2695,14.2696547619,36.240125,12.2729166667
556.48,16.9390833333,40.41825,17.4352916667,26.668,10.1875,7.89308333334,40.152,15.486,39.256,14.2710833333,36.2491666667,12.25325
556.82,16.98175,40.515625,17.483125,26.7528333333,10.2123333333,7.91441666667,40.1961666667,15.5763333333,39.2841666667,14.3166071428,36.3114166667,12.2785833333
557.16,16.9599166667,40.5465416667,17.4697916667,26.7491666666,10.21975,7.89433333334,40.1929166667,15.5808888889,39.24425,14.2793690476,36.314625,12.2730833333
557.50,16.9748333333,40.6469583333,17.4233333333,26.799,10.20875,7.877,40.29375,15.6132222222,39.2898333333,14.2848928572,36.3625833333,12.28325
557.85,17.0264166667,40.7097083333,17.4802916667,26.8464166667,10.23725,7.89116666666,40.36375,15.7097777778,39.3054166667,14.3362857143,36.4007083333,12.3160833333
558.19,17.0120833333,40.7785416667,17.46575,26.8905,10.20625,7.84491666667,40.3859166666,15.7174444444,39.2981666667,14.3307857143,36.4306666667,12.29075
558.53,17.0028333334,40.9075833333,17.4416666667,26.9034166667,10.169,7.81841666666,40.4255,15.7666666667,39.3570833334,14.3249404762,36.4789166667,12.29625
558.87,17.0174166667,40.933875,17.3910416667,26.9200833333,10.1838333333,7.80116666667,40.394,15.7964444444,39.3998333334,14.3178809524,36.478625,12.2905833333
559.21,17.1393333333,41.0234583333,17.5195,27.0320833333,10.29925,7.93916666667,40.4928333333,15.9433333333,39.43925,14.4339285714,36.5452083333,12.40525
559.55,17.1456666667,40.9534583333,17.53275,27.0400833333,10.2819166667,7.93683333333,40.456,15.9787777778,39.3840833333,14.4217857143,36.4990833333,12.3971666667
559.89,17.1388333333,40.981,17.5065833333,27.0329166666,10.2878333333,7.92416666667,40.4905833333,15.9956666667,39.3355833333,14.4046428571,36.441625,12.4204166667
560.23,17.1674166667,40.992875,17.5102916667,27.05675,10.2995833334,7.918,40.52475,16.0377777778,39.3585,14.4206785714,36.4084166667,12.431
560.58,17.1916666667,41.0815416667,17.548125,27.0779166667,10.3305833333,7.94775,40.5738333333,16.0861111111,39.4046666667,14.4452976191,36.4222083333,12.4750833333
560.92,17.2481666667,41.081,17.6079583333,27.1308333334,10.3709166667,7.98541666667,40.5875833333,16.1596666667,39.4445833333,14.5088928571,36.4112916667,12.54575
561.26,17.28475,41.0797916667,17.6241666667,27.1624166667,10.3859166667,8.0405,40.5774166667,16.2134444445,39.43425,14.5371309524,36.411,12.5616666667
561.60,17.2153333333,41.0625416666,17.5697916667,27.1636666667,10.3544166667,8.01833333333,40.56075,16.1941111111,39.4073333334,14.4926071428,36.4055,12.5458333333
561.94,17.1928333333,41.0584583333,17.5503333334,27.1096666666,10.3096666667,7.99625,40.5531666667,16.2087777778,39.3878333333,14.4592261905,36.3518333333,12.4950833333
562.28,17.2173333333,41.0334166666,17.579625,27.1235,10.3255833333,8.00833333333,40.5954166667,16.2453333333,39.405,14.4789166667,36.3755,12.5015833333
562.62,17.2243333333,41.0497916667,17.610375,27.1301666666,10.3105,8.012,40.6145833333,16.2536666667,39.3910833333,14.4657738095,36.3686666667,12.4871666667
562.96,17.22525,41.0870833333,17.61075,27.1494166667,10.2790833333,7.995,40.6343333333,16.2831111111,39.4029166667,14.4604404762,36.348875,12.4650833333
563.30,17.27125,41.2055,17.6449583333,27.188,10.3195,8.05883333333,40.72425,16.3636666666,39.4770833333,14.4892857143,36.414375,12.5446666667
563.64,17.3274166667,41.2003333333,17.7237083333,27.2365833333,10.3341666667,8.10175,40.74625,16.422,39.5136666667,14.5317619048,36.458125,12.53725
563.99,17.3569166667,41.2593333333,17.79175,27.2796666667,10.3875833333,8.15966666666,40.817,16.5044444444,39.5649166666,14.587952381,36.5490416667,12.5954166667
564.33,17.3260833333,41.181625,17.7440833333,27.2785,10.35675,8.12141666667,40.7876666667,16.5284444445,39.5100833333,14.5735833333,36.5195,12.6025
564.67,17.3066666667,41.22175,17.7497916667,27.2725,10.3260833333,8.1125,40.7935833333,16.5566666667,39.4825,14.5710595238,36.5077083333,12.5770833333
565.01,17.2504166667,41.2114583334,17.722,27.2468333334,10.2681666667,8.03516666667,40.7864166666,16.545,39.4595,14.5373809524,36.470625,12.5125833333
565.35,17.2748333333,41.27825,17.7376666667,27.2695833333,10.271,8.023,40.82475,16.5453333334,39.493,14.555452381,36.4576666666,12.4864166667
565.69,17.3249166667,41.395,17.7586666667,27.3588333333,10.3010833333,8.053,40.9105,16.5878888889,39.5848333333,14.6091190476,36.5132916667,12.5225
566.03,17.3616666667,41.4424583333,17.7789166666,27.3990833333,10.3448333333,8.08625000001,40.9080833333,16.624,39.5891666667,14.6436547619,36.4958333333,12.5815
566.37,17.345,41.480875,17.7650833333,27.4184166666,10.3210833333,8.06291666667,40.91425,16.6345555556,39.5655,14.6315119047,36.4872083333,12.5646666667
566.71,17.3454166667,41.5169166667,17.758625,27.4265,10.3478333333,8.05691666666,40.9280833334,16.6681111111,39.5930833333,14.6479761905,36.5097083333,12.6080833333
567.05,17.3265,41.4915416667,17.7301666667,27.4221666667,10.3101666667,8.02508333333,40.8973333333,16.6968888889,39.55175,14.6270952381,36.4930833334,12.55875
567.39,17.3244166667,41.5530833333,17.6880833334,27.4370833333,10.3115833333,8.022,40.891,16.7055555556,39.5575,14.6183928571,36.502875,12.5683333333
567.73,17.3586666667,41.6245833333,17.6998333333,27.4714166667,10.314,8.00808333333,40.90775,16.7325555556,39.5461666667,14.5984642857,36.511875,12.557
568.07,17.4240833333,41.7534583333,17.776125,27.5503333333,10.367,8.06616666667,40.9945833333,16.811,39.6124166666,14.6766666667,36.606,12.60375
568.41,17.4258333333,41.7750833333,17.7792916667,27.598,10.4036666667,8.07208333333,41.0285,16.8691111111,39.62325,14.6942857143,36.6294166667,12.6064166667
568.75,17.4194166667,41.8093333333,17.748375,27.6021666666,10.3978333333,8.06016666667,41.0210833333,16.9134444445,39.626,14.7045595238,36.617125,12.61425
569.09,17.44,41.789,17.7679166667,27.6158333333,10.4234166666,8.08558333334,41.02475,17.0081111111,39.6033333333,14.7443095238,36.5874166667,12.6650833334
569.43,17.4825833333,41.819125,17.7972083333,27.6543333333,10.4759166667,8.09916666666,41.0960833333,17.0787777778,39.64725,14.7653214286,36.59725,12.6946666667
569.77,17.46925,41.8435833333,17.78525,27.64775,10.4295833333,8.05525,41.1383333333,17.0921111111,39.66225,14.7402619048,36.5965833333,12.65375
570.11,17.4813333333,41.8867916666,17.8295416667,27.65125,10.4466666667,8.05533333333,41.20125,17.1623333333,39.7115,14.7752023809,36.61825,12.6934166667
570.45,17.5060833333,41.9568333333,17.8691666667,27.69875,10.46425,8.08208333333,41.2753333333,17.2182222222,39.7351666667,14.7824047619,36.6513333333,12.7239166667
570.79,17.5450833333,42.058,17.8993333334,27.7521666667,10.506,8.11974999999,41.3476666666,17.2425555556,39.7935,14.844297619,36.7142916667,12.7646666667
571.13,17.513,42.0317083333,17.87225,27.7596666667,10.49975,8.10275000001,41.3314166667,17.2615555556,39.752,14.8400833333,36.6774166667,12.7480833333
571.47,17.5001666666,42.002875,17.8078333334,27.7589166667,10.4899166667,8.10683333334,41.3125,17.2816666667,39.7648333333,14.8529047619,36.6645,12.7508333334
571.81,17.518,41.9955,17.8179166666,27.7929166667,10.50475,8.12150000001,41.3000833333,17.3183333333,39.7581666666,14.8629166666,36.6387083334,12.74775
572.15,17.5870833333,42.0731666667,17.8583333333,27.8451666667,10.52975,8.17083333334,41.3831666666,17.3664444444,39.8505,14.8975833333,36.7351666667,12.8045
572.49,17.6564166667,42.153125,17.9322083333,27.9139166667,10.5915,8.21433333333,41.4539166667,17.4417777778,39.9293333334,14.9379404762,36.79875,12.88725
572.83,17.6755833333,42.2003333333,17.9120416667,27.9495,10.59575,8.23224999999,41.4505833333,17.4796666667,39.93325,14.9295476191,36.8355,12.8950833333
573.17,17.6588333333,42.2121666667,17.90775,27.9379166666,10.5785,8.24149999999,41.4158333333,17.5024444444,39.8985,14.9003928571,36.8372083333,12.893
573.51,17.66,42.2449166667,17.9342083333,27.96,10.5935833334,8.25108333332,41.4115833333,17.5328888889,39.9151666667,14.9140952381,36.8724166667,12.9226666667
573.85,17.6833333333,42.3016666667,17.9434166667,28.02825,10.6001666667,8.24933333334,41.4135833333,17.5631111111,39.9434166667,14.9275595238,36.911375,12.9400833333
574.19,17.68875,42.2904583334,17.93725,28.03775,10.5995833333,8.25191666668,41.3789166666,17.5883333333,39.9213333333,14.9379285714,36.9173333333,12.9191666667
574.53,17.6961666667,42.2517916666,17.9394166667,28.04975,10.6021666667,8.22775000001,41.3594166667,17.6162222222,39.87975,14.9164761905,36.8870833333,12.908
574.87,17.7356666667,42.3090833333,17.993625,28.1061666667,10.6375833333,8.25699999999,41.4091666667,17.6936666667,39.9131666667,14.9523928571,36.9399166667,12.9421666667
575.21,17.7378333333,42.3619166667,18.048,28.1303333333,10.62225,8.23791666667,41.4285,17.7332222222,39.8918333333,14.9477619047,36.91275,12.9073333333
575.55,17.73075,42.4190833334,18.0580833333,28.1531666667,10.6183333333,8.22916666668,41.4680833333,17.7743333333,39.9099166666,14.9309523809,36.9475,12.9045
575.89,17.7449166667,42.521875,18.049375,28.199,10.6164166667,8.222,41.4798333334,17.8262222222,39.9365833333,14.96075,36.9565833333,12.87975
576.22,17.7433333333,42.54775,18.0700416666,28.2421666667,10.6185,8.23200000001,41.5044166667,17.8512222222,39.91675,14.9615476191,36.9625,12.8466666667
576.56,17.7494166666,42.6097083333,18.1096666667,28.2755833333,10.6289166667,8.22458333333,41.5329166666,17.8754444444,39.951,14.976047619,36.9679583333,12.8694166667
576.90,17.7844166666,42.66875,18.1337083334,28.3288333333,10.6586666667,8.2415,41.5484166667,17.9311111111,39.9781666666,15.0339285714,36.9980416666,12.8985833333
577.24,17.7998333333,42.7452083333,18.1378333334,28.3985833333,10.6994166667,8.28791666666,41.6214166667,18.01,39.9744166667,15.0524761905,37.0199583333,12.8970833333
577.58,17.8085,42.79925,18.1642083334,28.4475833333,10.7555833333,8.36475000001,41.6710833333,18.098,39.9731666667,15.0840952381,37.0516666667,12.9423333333
577.92,17.8260833333,42.8417916666,18.1984166667,28.49925,10.7976666667,8.38683333334,41.6924166667,18.1837777778,39.9744166667,15.1251904762,37.0596666667,12.9788333333
578.26,17.8443333334,42.96925,18.2867083333,28.5848333333,10.85425,8.44508333332,41.7784166667,18.2867777778,40.04975,15.2149523809,37.1087083334,13.0206666667
578.60,17.8811666666,43.0252916667,18.3177083333,28.6174166667,10.8709166667,8.47758333334,41.8358333333,18.3822222222,40.0755,15.2499047619,37.1235,13.05225
578.94,17.9070833333,43.052625,18.3515,28.6843333333,10.9429166666,8.55099999999,41.87725,18.4901111111,40.1299166667,15.3065833333,37.1749583333,13.1418333333
579.28,17.8696666666,42.9817083333,18.3125416667,28.643,10.91625,8.52024999999,41.8043333334,18.4602222222,40.0679166667,15.2908095238,37.1191666667,13.1169166667
579.61,17.87475,42.938125,18.34825,28.6775,10.96725,8.56358333334,41.8074166667,18.5245555556,40.023,15.3306309524,37.1241666666,13.1685833333
579.95,17.9355,43.0665,18.373125,28.7704166667,11.0274166667,8.63866666668,41.868,18.632,40.1395,15.3923928571,37.2220833333,13.25925
580.29,18.0185,43.1735833333,18.4285416667,28.8554166667,11.1363333333,8.757,41.95525,18.7705555556,40.2236666667,15.4815714286,37.3334166667,13.3223333333
580.63,18.0623333333,43.2200833333,18.478375,28.9205833333,11.1810833333,8.81158333333,41.95025,18.8617777778,40.2645,15.526202381,37.3569583334,13.34625
580.97,18.0958333334,43.277375,18.5019583333,28.9945833333,11.2218333334,8.86291666667,41.95975,18.9227777778,40.3078333333,15.5849047619,37.36775,13.39225
581.31,18.119,43.3132083334,18.529,29.0401666667,11.2339166667,8.87858333334,42.025,18.9961111111,40.337,15.621952381,37.4173333333,13.3949166667
581.65,18.1109166667,43.3477083333,18.5087083334,29.07625,11.213,8.87108333334,42.0786666667,19.0231111111,40.41275,15.605452381,37.4394166667,13.404
581.98,18.1098333333,43.3453333333,18.419,29.0674166667,11.1883333334,8.81458333333,42.06375,19.0151111111,40.3959166667,15.5401190476,37.3967083333,13.4329166667
582.32,18.0579166667,43.366875,18.420375,29.0395,11.1708333333,8.78991666666,42.0559166667,19.033,40.3445833333,15.5037619048,37.3655416667,13.421
582.66,18.0664166667,43.3717916666,18.4216666667,29.0499166667,11.1721666667,8.74699999999,42.02975,19.0661111111,40.3355,15.5055595238,37.373875,13.3975
583.00,18.1003333334,43.5232083333,18.4426666667,29.1063333334,11.17075,8.75458333334,42.1273333334,19.1756666667,40.4271666667,15.506,37.4591666667,13.3854166667
583.34,18.0368333333,43.56125,18.3909166667,29.0528333334,11.0960833334,8.68141666666,42.1394166667,19.1578888889,40.4100833333,15.4211904762,37.41075,13.3440833333
583.68,17.98425,43.4266666667,18.3524583333,28.9516666666,11.0666666667,8.64225000001,42.0735833333,19.1106666667,40.2493333334,15.4004285714,37.2971666666,13.2696666667
584.01,17.9840833333,43.418,18.330375,28.9698333333,11.0455,8.62766666667,42.0676666667,19.1452222222,40.20175,15.3777976191,37.2860833333,13.26
584.35,17.9176666667,43.44875,18.3244166667,29.0185,11.0115833333,8.58458333332,42.1488333333,19.1487777778,40.20125,15.3418571428,37.325125,13.2739166667
584.69,17.9568333333,43.4007916667,18.3549166667,29.0388333333,11.02825,8.58641666666,42.1579166666,19.2491111111,40.1805,15.3582976191,37.3477083333,13.2960833333
585.03,17.9260833334,43.3834583333,18.2857916667,29.0059166667,10.9759166667,8.51741666668,42.0758333333,19.207,40.0921666667,15.3059642857,37.2461666667,13.2504166667
585.37,17.933,43.4002083333,18.278,29.0138333333,10.95,8.46783333334,42.1210833334,19.215,40.0699166667,15.2805476191,37.25225,13.1985
585.70,17.9329166667,43.45275,18.2874583333,29.0224166667,10.9154166666,8.48933333334,42.1180833334,19.2723333333,40.02475,15.2786547619,37.311875,13.1231666667
586.04,17.93525,43.4425833333,18.2312083333,29.0253333333,10.89925,8.462,42.0873333334,19.2253333333,40.0028333333,15.24725,37.2965833334,13.1064166667
586.38,17.9561666666,43.507,18.2147916667,29.0515833333,10.8663333333,8.45516666666,42.1300833333,19.2388888889,39.9959166667,15.2309642857,37.2781666667,13.1165
586.72,18.0835,43.5660416667,18.3492916667,29.1786666667,10.9995,8.54825000001,42.2544166667,19.3681111111,40.0959166666,15.3567857143,37.3527083333,13.2660833333
587.06,18.1316666666,43.5782916667,18.3626666667,29.2245833334,11.0446666667,8.57708333334,42.2919166666,19.3912222222,40.1415,15.3575119048,37.3779166667,13.27025
587.39,18.2551666667,43.7468333333,18.4658333333,29.3939166667,11.1351666666,8.64666666667,42.4440833334,19.5424444444,40.3295,15.441452381,37.4966666667,13.38675
587.73,18.2601666667,43.789375,18.537375,29.4093333333,11.1140833333,8.62941666666,42.5046666667,19.5372222222,40.3315,15.4486428572,37.4792083333,13.37975
588.07,18.2941666667,43.7988333333,18.5896666667,29.4019166666,11.1675,8.64724999999,42.5130833333,19.5893333333,40.2993333333,15.4843214286,37.4774583333,13.4165
588.41,18.2656666666,43.8092083333,18.55875,29.3523333333,11.137,8.61983333332,42.47875,19.5523333333,40.3040833334,15.4310119048,37.4025833333,13.4311666667
588.74,18.29525,43.8762083333,18.5745833333,29.3644166667,11.1489166667,8.62516666667,42.5201666666,19.6147777778,40.4086666666,15.4466666667,37.4470833333,13.44625
589.08,18.27275,43.874875,18.5480416667,29.36,11.1504166666,8.65766666667,42.4386666667,19.6537777778,40.3885833333,15.4688095238,37.4305,13.4568333333
589.42,18.2456666666,43.779625,18.501125,29.32325,11.1308333334,8.60191666667,42.4113333333,19.6573333333,40.335,15.4415357143,37.3525416667,13.45625
589.76,18.2973333334,43.855875,18.568,29.4224166667,11.1526666667,8.64716666668,42.4730833333,19.7531111111,40.4618333333,15.5009642857,37.4189166667,13.5148333333
590.09,18.3083333333,43.8664583334,18.5898333333,29.4349166667,11.20775,8.67849999999,42.48775,19.7872222222,40.4625,15.5353095238,37.450625,13.5555833333
590.43,18.2226666666,43.8384583333,18.4667916667,29.3840833333,11.1136666667,8.59250000001,42.4150833333,19.7353333333,40.383,15.4726785714,37.3867083334,13.4909166667
590.77,18.206,43.83125,18.4617916667,29.3900833333,11.11075,8.57299999999,42.3885,19.8046666667,40.3448333334,15.4943095238,37.360875,13.4983333334
591.11,18.1324166667,43.7700833333,18.3943333333,29.3441666667,11.0539166667,8.53208333334,42.3250833334,19.8062222222,40.268,15.4538690476,37.2781666667,13.4608333333
591.44,18.1585,43.8012916667,18.375125,29.3999166667,11.10875,8.54308333333,42.3665833334,19.9073333333,40.329,15.5000476191,37.314,13.4815
591.78,18.1968333333,43.859,18.3442916667,29.4383333333,11.1096666667,8.57683333334,42.4051666667,19.9675555555,40.3869166667,15.5444761905,37.3316666667,13.4829166667
592.12,18.2084166667,43.9455416667,18.3327083333,29.4991666667,11.0945,8.55599999999,42.4855833333,20.0804444444,40.4095833333,15.5731071429,37.40375,13.49225
592.46,18.2275833334,43.9514583333,18.37775,29.5956666667,11.12225,8.57483333334,42.5309166667,20.1251111111,40.4589166667,15.607297619,37.446625,13.5426666666
592.79,18.2666666667,43.974,18.40575,29.6315,11.11375,8.54391666666,42.56725,20.1161111111,40.50875,15.6294285714,37.4377916667,13.5514166666
593.13,18.26325,43.9970833333,18.46975,29.6751666667,11.123,8.53933333334,42.5696666667,20.1435555555,40.5561666667,15.6485,37.4587083333,13.5253333333
593.47,18.3055833333,44.0765416667,18.5039166666,29.7068333333,11.1613333333,8.54975,42.6695833333,20.1954444444,40.6118333333,15.6920238095,37.479875,13.5273333334
593.80,18.3430833333,44.1390833334,18.546125,29.7389166667,11.1876666666,8.59708333332,42.72075,20.2654444445,40.6805,15.7551666667,37.5328333333,13.5316666667
594.14,18.37575,44.18125,18.5755,29.7586666667,11.2193333333,8.64625,42.7489166667,20.2998888889,40.693,15.7889880953,37.5715833333,13.5405833333
594.48,18.4599166667,44.2731666667,18.65925,29.8536666667,11.2775,8.70383333332,42.8455833333,20.3928888889,40.76625,15.8549880952,37.6662083333,13.6170833333
594.81,18.42,44.289625,18.620875,29.7955833333,11.2705,8.64375,42.8385833333,20.3776666667,40.7,15.8625357143,37.6359583334,13.5789166667
595.15,18.3955833334,44.233125,18.5825833334,29.7569166667,11.2211666667,8.61983333334,42.7759166667,20.3553333333,40.6369166667,15.7971904762,37.6107083333,13.56425
595.49,18.3431666666,44.19275,18.5433333333,29.72175,11.2041666667,8.57333333334,42.7171666667,20.329,40.5975,15.7432261905,37.5450833333,13.5215
595.82,18.3665,44.2438333333,18.580625,29.7373333333,11.2075,8.61108333333,42.7784166667,20.3285555556,40.6953333333,15.7843690476,37.5988333333,13.5246666667
596.16,18.3755833334,44.2829583333,18.608375,29.70375,11.21325,8.61941666667,42.791,20.3676666667,40.6960833333,15.7911071429,37.5685416666,13.51075
596.50,18.3831666667,44.34125,18.58825,29.726,11.19975,8.63125,42.8253333334,20.4088888889,40.6934166667,15.7826666666,37.6253333333,13.5079166667
596.83,18.4318333333,44.4714583334,18.6164583333,29.7960833333,11.2261666667,8.66424999999,42.9113333333,20.4483333334,40.7280833333,15.7958095238,37.6519166666,13.5670833333
597.17,18.38275,44.4054583333,18.5555,29.7181666666,11.17575,8.61841666667,42.81175,20.4473333333,40.6254166667,15.7444285714,37.5891666667,13.551
597.51,18.3204166667,44.3997916667,18.4745,29.6833333333,11.0889166667,8.53866666666,42.746,20.4154444444,40.5574166667,15.6366547619,37.4930833333,13.511
597.84,18.2709166666,44.3845833334,18.44225,29.6615833333,11.068,8.52416666667,42.7266666667,20.4193333333,40.50975,15.5992142857,37.4195416667,13.48975
598.18,18.2239166666,44.4065833333,18.4280416666,29.6809166667,11.07475,8.51125000001,42.70325,20.4086666667,40.4851666667,15.5801190476,37.4046666667,13.4823333333
598.52,18.2789166667,44.4925416667,18.4910833333,29.799,11.1169166667,8.55966666666,42.6855833333,20.519,40.535,15.6074285714,37.4884166667,13.52575
598.85,18.2409166667,44.5397083333,18.4760416667,29.8071666666,11.09575,8.50408333334,42.6791666667,20.5091111111,40.573,15.5957261905,37.4587916667,13.5144166667
599.19,18.3035833333,44.63775,18.5235416667,29.8956666667,11.0819166667,8.50866666667,42.7843333333,20.6075555556,40.6220833334,15.6137023809,37.571875,13.5540833333
599.53,18.3216666667,44.6445416667,18.5139166667,29.9505833334,11.1181666666,8.53108333333,42.7394166667,20.6584444445,40.54575,15.625,37.5426666667,13.5475
599.86,18.31625,44.6590416666,18.4592916667,29.9625833334,11.1109166667,8.51550000001,42.7455,20.7246666667,40.5008333333,15.5944285714,37.55575,13.5245833333
600.20,18.352,44.7195416667,18.5137916667,30.0065833333,11.1409166667,8.53925,42.8158333333,20.8334444444,40.4999166667,15.6391309524,37.5224166667,13.5655833333
600.53,18.3475833333,44.7003333333,18.5152916667,29.9900833333,11.16925,8.56941666667,42.80225,20.8836666667,40.5024166666,15.71025,37.5431666667,13.6131666666
600.87,18.3884166667,44.7950833333,18.5950416667,30.11225,11.2635833333,8.655,42.8773333333,20.9876666667,40.5814166667,15.7864761905,37.62675,13.6918333333
601.21,18.4281666667,44.8659583333,18.6896666667,30.194,11.3491666667,8.72066666668,42.9714166667,21.0986666667,40.6455833333,15.87,37.72925,13.7278333333
601.54,18.4288333333,44.827375,18.681625,30.21075,11.3435,8.69575,42.9719166667,21.1247777778,40.6421666667,15.8545,37.717625,13.744
601.88,18.44875,44.7823333333,18.6231666667,30.1781666667,11.2831666667,8.66724999999,42.9636666667,21.1331111111,40.63725,15.8580238095,37.644875,13.71225
602.21,18.43675,44.6947916667,18.577875,30.0854166667,11.21275,8.64558333333,42.9673333333,21.0461111111,40.6135833334,15.8155952381,37.567375,13.6703333333
602.55,18.4749166667,44.7320416667,18.6327916667,30.1251666667,11.263,8.7225,43.0033333333,21.1324444444,40.6191666667,15.8563333333,37.62775,13.71425
602.88,18.4548333333,44.6395,18.6425416666,30.0718333333,11.2715833333,8.73816666667,42.9069166667,21.1071111111,40.5708333333,15.8831785714,37.55475,13.75075
603.22,18.4554166666,44.683875,18.672625,30.0805833333,11.2633333333,8.70316666667,42.9630833333,21.127,40.6050833333,15.8928214286,37.5717083334,13.756
603.56,18.43825,44.6928333333,18.685625,30.0876666667,11.255,8.72674999999,42.9581666667,21.126,40.61275,15.913047619,37.5666666667,13.8055
603.89,18.4155,44.6764166666,18.66925,30.0706666666,11.2920833333,8.73449999999,42.9146666667,21.1187777778,40.6183333333,15.9232976191,37.5634583333,13.79875
604.23,18.3906666667,44.684625,18.6519583333,30.0760833333,11.27425,8.69783333333,42.9066666667,21.1442222222,40.5753333334,15.8808333333,37.5382083333,13.7515
604.56,18.3451666667,44.7023333333,18.5889166667,30.0274166667,11.2139166667,8.65025000001,42.91525,21.1152222222,40.5241666667,15.8402619048,37.4989583334,13.6904166667
604.90,18.3889166667,44.7402916667,18.5971666667,30.0498333333,11.2128333333,8.67316666667,42.94575,21.1616666666,40.5506666667,15.8466666667,37.4939583333,13.7325
605.23,18.45975,44.8985416666,18.6981666667,30.1103333333,11.2655833334,8.72941666668,43.00425,21.2568888889,40.6835,15.9419523809,37.576875,13.7954166667
605.57,18.4434166667,44.96175,18.7299583334,30.11825,11.2816666667,8.74525000001,43.0075833333,21.3265555555,40.7109166667,15.9475357142,37.6093333334,13.8153333334
605.90,18.4689166667,45.0632916667,18.77575,30.198,11.35025,8.81750000001,43.0778333334,21.4291111111,40.7798333333,15.9919761905,37.6965416667,13.8920833333
606.24,18.4720833333,45.096,18.7620416667,30.2228333333,11.3461666667,8.83158333334,43.1008333333,21.4711111111,40.7743333334,16.0033452381,37.674375,13.8955833333
606.58,18.4944166667,45.2171666667,18.7860833333,30.3036666667,11.3710833333,8.88291666667,43.1995833333,21.595,40.8155,16.0239047619,37.7031666667,13.9051666667
606.91,18.4379166667,45.207625,18.7479166667,30.2639166667,11.3593333333,8.86525000001,43.1550833333,21.6072222222,40.7775,15.9746071428,37.65275,13.87425
607.25,18.4373333333,45.16725,18.7250416667,30.26225,11.3668333333,8.82683333334,43.1129166667,21.6211111111,40.6908333333,15.9682857143,37.597125,13.8325
607.58,18.4541666667,45.1774583333,18.727875,30.29625,11.3511666667,8.79266666666,43.1393333333,21.6776666667,40.6975833333,15.9421190476,37.6365833333,13.8294166667
607.92,18.48525,45.1885416666,18.7370833333,30.3033333334,11.3571666667,8.80458333333,43.13675,21.7355555556,40.7305833333,15.962702381,37.6318333333,13.8526666667
608.25,18.5955,45.170375,18.805125,30.3715,11.4365833333,8.87566666666,43.1766666667,21.8498888889,40.7699166666,16.0154404762,37.6843333333,13.9279166667
608.59,18.4918333334,45.0465,18.740625,30.3125833333,11.39425,8.80391666666,43.0825833334,21.8367777778,40.6501666667,15.9622976191,37.5852083333,13.8533333333
608.92,18.4193333334,44.98175,18.6472083334,30.248,11.3531666667,8.75233333334,43.0471666667,21.8633333333,40.55575,15.8939047619,37.5197083333,13.79075
609.26,18.4615,44.951625,18.655125,30.2760833333,11.4034166667,8.77158333334,43.0386666667,21.9483333333,40.5065833333,15.9227261905,37.5073333334,13.8209166666
609.59,18.498,44.963,18.6953333333,30.3316666667,11.4635833333,8.79916666667,43.0453333334,22.0477777778,40.4979166666,15.9658452381,37.4940833333,13.8369166667
609.93,18.5083333333,44.9456666666,18.6883333333,30.353,11.49675,8.82741666666,43.0185833333,22.1185555556,40.5156666667,15.9839285714,37.50025,13.84725
610.26,18.4654166667,44.9232083333,18.6370416667,30.31775,11.4951666667,8.77533333333,42.9398333334,22.1062222222,40.47675,15.9488571429,37.428625,13.82475
610.60,18.52125,44.8989166667,18.6965416667,30.3450833333,11.5750833333,8.86941666668,42.9266666667,22.2362222222,40.4491666667,16.0416666667,37.4165416667,13.9431666667
610.93,18.6114166667,45.0685416667,18.7729583333,30.4648333333,11.6460833333,8.95408333334,43.0410833334,22.4145555556,40.5906666667,16.09925,37.53825,14.02325
611.27,18.6401666667,45.081625,18.7765833333,30.4984166666,11.6973333334,9.00450000001,43.0365,22.4895555555,40.57525,16.1548571428,37.5022083333,14.0799166666
611.60,18.67275,45.0745416666,18.7717916667,30.5330833333,11.7545833333,9.06241666668,43.0250833333,22.5786666667,40.5809166667,16.2073690476,37.4816666667,14.1471666667
611.93,18.719,45.2057916667,18.8559583333,30.67625,11.8520833333,9.13041666667,43.0870833333,22.7078888889,40.6618333334,16.2945714286,37.5429166667,14.22475
612.27,18.88075,45.3393333333,18.9559166667,30.8554166667,12.0035,9.29558333333,43.2260833334,22.8826666667,40.8195833333,16.4686904762,37.6892083333,14.4008333333
