wavelength,Back_HemRucm,Belly_HemRucm,Breast_HemRucm,Crissum_HemRucm,Crown_HemRucm,DorTail_HemRucm,Patch10_HemRucm,Patch11_HemRucm,Rump_HemRucm,Throat_HemRucm,WingTip_HemRucm
576.22,13.8615333333,41.7837333333,23.6270666667,36.2117333333,10.9874666667,14.1618666667,41.1474666667,26.1762,23.918,15.1376666667,11.4673333333
576.56,13.868,41.6698666667,23.6592,36.1860666667,11.0048,14.2018666667,41.0875333333,26.127,23.9647333333,15.1689333333,11.4754666667
576.90,13.8925333333,41.6882666667,23.7315333334,36.2776666667,11.0491333333,14.2652666667,41.1353333333,26.1468,24.0678,15.2354666667,11.4838
577.24,14.0082666667,41.7007333333,23.8322666667,36.3528,11.1939333333,14.3899333333,41.1848,26.1754666667,24.1971333333,15.3287333333,11.5495333333
577.58,14.0440666667,41.748,23.8992,36.4510666667,11.2944666667,14.4769333333,41.2856666667,26.2026,24.2988,15.4118666667,11.6102666667
577.92,14.0506666667,41.8043333333,23.9624,36.5490666667,11.3361333333,14.4999333333,41.3611333333,26.2023333333,24.3594,15.4307333333,11.5912
578.26,14.0158,41.7764,23.9822666667,36.5852,11.3688666667,14.4880666667,41.3676666667,26.1814666667,24.3822666667,15.4752,11.5752
578.60,14.0468,41.7844,24.0764666667,36.6662666667,11.4374666667,14.5268666667,41.3686666666,26.2016,24.4730666667,15.5143333333,11.5774666667
578.94,14.023,41.7448,24.0815333333,36.7468666667,11.4257333333,14.542,41.3902666667,26.1906,24.5162666667,15.5503333333,11.5274
579.28,14.0768,41.7776666667,24.1661333333,36.9079333333,11.5134666667,14.6365333333,41.4654666667,26.2458666667,24.6486666667,15.6299333333,11.5862
579.61,14.1746666667,41.8951333333,24.3132666667,37.0276666667,11.6475333333,14.7678666667,41.5792666667,26.2902666667,24.8043333333,15.7352,11.6834
579.95,14.2074666667,41.9293333333,24.4113333333,37.0958666667,11.7016666666,14.8486666667,41.6462,26.3029333333,24.9004,15.7904,11.7302
580.29,14.241,42.0358666667,24.5159333333,37.2507333333,11.8019333333,14.9317333333,41.7542,26.3478,25.0114,15.8605333333,11.7699333333
580.63,14.2442,42.0002,24.5334666667,37.2535333333,11.8308666667,14.9376666667,41.7365333333,26.2948,25.0425333333,15.864,11.7699333333
580.97,14.1887333333,41.9342666667,24.5126666667,37.2210666666,11.7578,14.9080666667,41.6794666667,26.2136,24.9893333333,15.8215333333,11.7324
581.31,14.2618,41.9028,24.5998666667,37.2122666667,11.8180666667,14.9318,41.6294666667,26.1936666667,25.0475333334,15.8577333333,11.7456
581.65,14.3234666667,41.9230666666,24.6915333333,37.2470666667,11.8914,14.9944666667,41.658,26.2024,25.0917333333,15.9466666667,11.7886666666
581.98,14.4382666667,41.979,24.8294,37.3522,12.0002666667,15.1258666667,41.7696666667,26.2636666667,25.2007333333,16.0358666667,11.8778
582.32,14.5156,42.0712,24.9335333333,37.3906,12.0914,15.211,41.8540666667,26.2824,25.2884,16.1334666667,11.9858666667
582.66,14.5818,42.1546666667,25.0310666667,37.4216666667,12.146,15.2767333333,41.9282666667,26.3204,25.3767333333,16.1749333333,12.0532666667
583.00,14.631,42.1667333333,25.1,37.4135333333,12.1618666667,15.3323333333,41.9110666667,26.3113333333,25.3929333333,16.2214,12.0668666667
583.34,14.5703333333,42.0698,25.0680666667,37.4186666667,12.1017333333,15.2608,41.8953333333,26.2434666667,25.3483333333,16.1922,11.9982
583.68,14.5656666666,42.0915333334,25.1432,37.4404,12.1489333333,15.2997333333,41.9130666667,26.2288666667,25.3861333334,16.2347333333,11.9863333333
584.01,14.5686,42.0852,25.2288,37.4526666667,12.1721333333,15.3128666667,41.9562666667,26.2552666667,25.4433333333,16.3158666667,11.9618666667
584.35,14.6495333333,42.2046,25.3789333333,37.551,12.2887333333,15.4370666666,42.0825333333,26.3632666667,25.5352666667,16.4674,12.0673333333
584.69,14.7072,42.3232,25.5558,37.6588666667,12.3783333333,15.5051333333,42.2431333333,26.4746,25.6876666667,16.5702,12.1140666667
585.03,14.7686,42.4351333334,25.7036,37.788,12.4855333333,15.6044,42.3696,26.5797333333,25.8258666667,16.737,12.257
585.37,14.7491333333,42.4354,25.7097333333,37.8299333333,12.4744666667,15.5975333333,42.4191333333,26.5439333333,25.9031333333,16.7811333333,12.2472666667
585.70,14.8136,42.5054,25.7976,37.8729333333,12.5908,15.6701333333,42.5067333333,26.6584,26.0446,16.8904666667,12.3042666667
586.04,14.8194666667,42.5302666666,25.8664,37.9124666667,12.5902666666,15.6937333333,42.5850666667,26.6703333333,26.0860666667,16.9279333333,12.2895333333
586.38,14.8634666667,42.5505333333,25.9504666667,37.9521333333,12.6960666667,15.739,42.6542,26.7241333333,26.1626666667,17.0458,12.3661333334
586.72,14.814,42.5289333333,26.0166,37.9179333333,12.7244,15.6946,42.678,26.7188,26.1666666667,17.0820666667,12.3587333333
587.06,14.8401333333,42.5571333333,26.0924666667,37.855,12.7924,15.7141333333,42.6878,26.763,26.2151333333,17.1440666667,12.397
587.39,14.8016666667,42.4942666667,26.0507333334,37.7644,12.7708666666,15.6768,42.7090666667,26.7422666667,26.2153333333,17.1631333333,12.408
587.73,14.7877333333,42.4800666667,26.0646,37.7096,12.7883333333,15.6508,42.6904,26.7248,26.2016,17.1653333333,12.4229333333
588.07,14.7830666667,42.4576666667,26.0656666667,37.6818666667,12.7286666667,15.578,42.7337333333,26.7069333333,26.2146,17.1178666667,12.3602
588.41,14.7882,42.4274,26.0958,37.6576666667,12.7655333333,15.5738666667,42.7636666667,26.6916,26.238,17.1744,12.3736
588.74,14.6662666667,42.3472,26.0638666667,37.5617333333,12.7002,15.5233333333,42.6976666667,26.6123333333,26.1672666667,17.1171333333,12.2958
589.08,14.6333333333,42.3386,26.0863333333,37.4740666667,12.6957333333,15.5203333334,42.6595333333,26.6445333333,26.1433333333,17.0932666667,12.2901333333
589.42,14.5830666667,42.2628666667,26.0951333333,37.4056,12.6750666667,15.4854666667,42.5583333333,26.5316,26.1104666667,17.0579333334,12.266
589.76,14.6402,42.3114,26.2168,37.4756,12.7915333333,15.5488666667,42.6108,26.597,26.2208666667,17.1620666667,12.3376
590.09,14.6577333333,42.3246,26.2449333333,37.4555333333,12.8054,15.5356,42.6041333334,26.5894666667,26.2674666667,17.1972666667,12.3616
590.43,14.685,42.3564666667,26.2618666667,37.4653333333,12.8614666667,15.5660666667,42.6344,26.5937333333,26.3264,17.2174,12.3601333333
590.77,14.7125333333,42.3123333333,26.2786,37.4677333333,12.8886666667,15.5952,42.6354,26.5773333333,26.381,17.2728,12.3655333333
591.11,14.7169333333,42.3224,26.3223333334,37.4717333334,12.9081333333,15.5802666667,42.6410666667,26.5344666667,26.4000666667,17.2766666667,12.3199333333
591.44,14.783,42.3122,26.3803333333,37.4632666667,12.9432,15.624,42.6351333333,26.5404,26.4786,17.4015333333,12.3554666667
591.78,14.7930666667,42.2988666667,26.408,37.4583333333,13.0147333333,15.6758666667,42.6382,26.5440666667,26.5302666667,17.4474,12.4088
592.12,14.7908666667,42.3619333333,26.4438666667,37.4705333333,13.0006666667,15.6665333333,42.6654,26.5619333333,26.5754,17.4664666667,12.406
592.46,14.8446,42.3804666667,26.498,37.4928,13.0492,15.6462,42.7270666667,26.6004,26.612,17.4967333333,12.3819333333
592.79,14.905,42.4396666667,26.6317333333,37.5713333333,13.1349333333,15.6599333333,42.7964,26.6514,26.7456,17.5934666667,12.4352666667
593.13,14.9302,42.5424666667,26.7675333333,37.6966,13.2127333333,15.6794666667,42.9213333333,26.7782,26.8478666667,17.7080666667,12.4556
593.47,14.8438666667,42.4829333333,26.7199333333,37.5994,13.0868,15.5668666667,42.8716,26.7076666667,26.7964,17.6238666667,12.326
593.80,14.8453333333,42.4822,26.7829333334,37.5716666667,13.0882,15.591,42.8539333333,26.7228666667,26.8103333333,17.6771333333,12.3044
594.14,14.8116,42.4568666667,26.8113333333,37.5092666667,13.0276666667,15.5090666667,42.8334666667,26.6834666667,26.8122666667,17.6901333333,12.2953333333
594.48,14.8321333333,42.4660666666,26.9074666667,37.5011333333,13.045,15.5000666667,42.8434666667,26.7448666667,26.8698,17.7524666667,12.3410666667
594.81,14.8937333333,42.4794666666,26.9951333333,37.4520666667,13.1304,15.5416666667,42.8175333333,26.8374,26.9381333333,17.8866,12.4248
595.15,14.9148666667,42.5696,27.0876,37.5100666667,13.1880666667,15.5724,42.9036,26.9238,27.0168666667,17.9414,12.5008666667
595.49,14.8073333333,42.5038,27.0744,37.3812666667,13.1180666667,15.4422666667,42.8565333333,26.8467333333,26.9382,17.9285333333,12.3795333333
595.82,14.7816666667,42.4461333333,27.0848666667,37.3114,13.1129333333,15.3801333333,42.845,26.7788666667,26.9405333334,17.9421333333,12.3491333333
596.16,14.7714666667,42.4671333333,27.1204,37.3069333333,13.1206666667,15.3813333333,42.8752,26.7867333334,26.9616,17.9866,12.3873333333
596.50,14.7546666667,42.5404666667,27.1576,37.3144,13.1332,15.3823333333,42.9067333333,26.7873333333,26.9681333333,18.0407333333,12.3895333333
596.83,14.673,42.4316666667,27.0891333333,37.1504666667,13.0331333333,15.2842,42.8112666667,26.6651333333,26.9157333333,17.9958,12.3002666667
597.17,14.7352666667,42.4569333333,27.163,37.1826666667,13.1424666667,15.3359333333,42.8378,26.7021333333,26.9540666667,18.1176,12.3791333333
597.51,14.7298,42.4897333333,27.2364,37.2496666667,13.1838666667,15.3415333333,42.8921333333,26.7146,27.0038666667,18.1349333333,12.371
597.84,14.8074666667,42.5642,27.3492,37.3536666667,13.3260666667,15.4632666667,42.9686666667,26.8061333333,27.1178666667,18.2742666667,12.4712666667
598.18,14.7446,42.6324666667,27.3572,37.4411333333,13.3130666667,15.4442666667,43.0388,26.7678666667,27.1398666667,18.2855333333,12.4113333333
598.52,14.7027333333,42.6395333333,27.3512,37.4829333333,13.2702,15.4059333333,43.0667333333,26.7160666667,27.1572666667,18.2634666667,12.3581333333
598.85,14.6162,42.5544666667,27.3089333333,37.4227333333,13.2017333333,15.3274666667,42.9622666667,26.5847333333,27.1072666667,18.196,12.2188666667
599.19,14.7377333333,42.6693333333,27.4658,37.593,13.3276,15.4612,43.0570666666,26.6676666667,27.2844666666,18.3376,12.3106666667
599.53,14.7849333333,42.7466,27.5434666667,37.6524,13.4429333333,15.5754,43.057,26.7366666667,27.3857333333,18.4202,12.3724666667
599.86,14.6942,42.6506666666,27.4882666667,37.5543333333,13.3721333333,15.4913333333,42.9109333334,26.6038,27.3808,18.3477333333,12.2315333333
600.20,14.7370666667,42.5943333333,27.535,37.551,13.4092666667,15.5441333333,42.9068666667,26.5834666667,27.4014,18.3914,12.2515333333
600.53,14.7015333333,42.6026666667,27.5670666667,37.5872666667,13.4080666667,15.5442666667,42.9160666667,26.5796666667,27.3966,18.4212,12.2225333333
600.87,14.6888,42.6521333333,27.6591333334,37.6926666667,13.4304,15.548,43.0164,26.639,27.4764,18.4632666667,12.2361333333
601.21,14.6570666667,42.5978,27.6271333333,37.5946666667,13.4189333333,15.4900666667,42.9528,26.6056666667,27.5021333333,18.5041333333,12.2352
601.54,14.5416666667,42.5149333333,27.6088666667,37.4484666666,13.31,15.3536666667,42.8996666667,26.4984666667,27.4203333333,18.4523333333,12.1099333333
601.88,14.5345333333,42.4322666667,27.6250666667,37.2992,13.333,15.3176,42.8108,26.4730666667,27.3828,18.4844,12.1191333333
602.21,14.5689333333,42.4865333333,27.7336666667,37.3176666667,13.4076666667,15.3298,42.8763333333,26.5218,27.4499333333,18.5737333333,12.1723333333
602.55,14.5404666667,42.5418,27.791,37.3142,13.4005333334,15.2641333333,42.9532,26.5483333333,27.5020666666,18.6256666667,12.1836666667
602.88,14.5172666667,42.6063333333,27.8469333334,37.2782,13.4232,15.2399333333,42.9934,26.5696666667,27.5629333333,18.7001333333,12.1974
603.22,14.4831333334,42.5980666667,27.8615333333,37.2328666667,13.3841333333,15.1554666666,43.0443333333,26.5536,27.5784666667,18.6997333333,12.1647333333
603.56,14.5588666667,42.6926666667,28.0022666667,37.2590666667,13.5041333333,15.2366666667,43.1504,26.6697333333,27.6864666667,18.8322,12.2636666667
603.89,14.5099333333,42.6788,27.9828666667,37.1893333333,13.513,15.1924666667,43.1611333333,26.6636666667,27.7359333333,18.8522666667,12.212
604.23,14.5788,42.7428666667,28.0740666667,37.197,13.582,15.2527333334,43.2091333333,26.7009333333,27.8225333333,18.9361333333,12.2972666667
604.56,14.4811333333,42.6282,27.9737333333,37.0190666667,13.5048666667,15.1487333333,43.0767333333,26.5759333333,27.7615333333,18.8554666667,12.1927333333
604.90,14.5204,42.6818,28.0764666667,37.0876,13.5638666667,15.2016666667,43.1612,26.599,27.8234666667,18.9293333333,12.2332666666
605.23,14.5602666667,42.7499333333,28.1618,37.2102,13.6196666667,15.2665333333,43.2203333333,26.6640666667,27.941,18.9866666667,12.2794
605.57,14.6093333333,42.8450666667,28.2406666667,37.3062666667,13.6656,15.3098666667,43.3226666667,26.7116666667,28.0372,19.0511333333,12.3332
605.90,14.5886666667,42.7785333333,28.2472666667,37.2961333333,13.6672,15.3267333333,43.2535333333,26.6704,28.0461333333,19.0681333333,12.3316666667
606.24,14.6182,42.7729333333,28.3078,37.3168666666,13.7166,15.3972666667,43.2874666667,26.6785333333,28.089,19.102,12.3403333333
606.58,14.5634,42.7434666667,28.3022,37.3163333333,13.7258666667,15.3876666667,43.2808666667,26.6190666667,28.0832666667,19.0884,12.3506666667
606.91,14.5498666667,42.747,28.3591333333,37.3616666667,13.7806666667,15.4342666667,43.2768666667,26.6436666667,28.1262,19.1708,12.3822666667
607.25,14.4575333333,42.703,28.3296,37.3280666667,13.6844,15.3425333333,43.2608666667,26.5379333333,28.0913333333,19.1343333334,12.3126
607.58,14.4829333333,42.7076,28.4077333333,37.3740666667,13.6988666667,15.3392,43.2576,26.5562666667,28.1045333333,19.1588666666,12.3656666667
607.92,14.398,42.6978,28.3838,37.379,13.6463333334,15.2552,43.2659333334,26.477,28.0818666667,19.0845333333,12.2474666667
608.25,14.3835333334,42.7519333333,28.4488666667,37.4104666667,13.7144,15.2773333333,43.2874,26.5128,28.1392,19.1591333333,12.2565333333
608.59,14.3891333333,42.7470666667,28.4547333333,37.3846666667,13.7558,15.2801333333,43.2712666667,26.5079333333,28.1750666667,19.1898666667,12.2834
608.92,14.3906666666,42.7442666667,28.4758666667,37.3768,13.7829333333,15.2762,43.2717333333,26.4850666667,28.1978,19.2367333333,12.3050666667
609.26,14.322,42.6676,28.4794666667,37.3358,13.7717333333,15.2603333333,43.2154666667,26.4072,28.1974666667,19.2231333333,12.2430666667
609.59,14.2779333333,42.6634666666,28.5053333333,37.3525333333,13.7911333333,15.2248,43.2432666667,26.3864666667,28.2377333333,19.1972,12.1913333333
609.93,14.3108666667,42.6478,28.5460666666,37.3764666667,13.871,15.2638,43.2244,26.3906666667,28.2722,19.2306,12.2416666667
610.26,14.3078666666,42.5951333333,28.5713333333,37.3802,13.8541333333,15.2627333333,43.1682666667,26.3729333333,28.3304,19.1855333333,12.2097333334
610.60,14.3130666667,42.5568666667,28.6278,37.4028666667,13.8653333333,15.3194666667,43.1330666667,26.3322666667,28.3740666667,19.1976,12.2208666667
610.93,14.3796,42.5273333333,28.6917333333,37.4660666667,13.9639333333,15.4156666667,43.1381333333,26.3764666667,28.4233333333,19.2592666667,12.2651333333
611.27,14.3793333333,42.5567333333,28.7546,37.5381333333,14.006,15.4607333333,43.15,26.3539333334,28.5099333333,19.2829333333,12.257
611.60,14.3503333333,42.5112666667,28.7674,37.589,14.0482666667,15.4982666667,43.1426,26.3601333333,28.5796,19.3182666667,12.2647333333
611.93,14.3993333333,42.5228,28.8293333333,37.6581333333,14.0848666667,15.5906,43.1602666667,26.3662666667,28.6692,19.3499333334,12.3302666667
612.27,14.4014666667,42.5622666666,28.9306,37.7855333333,14.1122,15.6532,43.2398666667,26.3986666667,28.786,19.4046666667,12.314
612.60,14.305,42.5002666667,28.9146,37.7318,14.1006,15.6105333333,43.1626666667,26.3135333333,28.785,19.3295333333,12.2109333333
612.94,14.3908666667,42.6277333333,29.0637333333,37.8768,14.2087333333,15.7206,43.3003333333,26.4108666667,28.9476666667,19.4605333333,12.2832
613.27,14.4622,42.7628666667,29.1940666667,37.9857333334,14.3228,15.8154666667,43.3954,26.4574666667,29.0788,19.5898666667,12.3333333333
613.61,14.4442666667,42.8814,29.3113333333,38.1071333333,14.3702,15.8820666667,43.5039333333,26.5347333333,29.1886,19.6688666667,12.3512
613.94,14.5034666667,42.9324666667,29.4105333333,38.2084,14.4718666667,15.9613333333,43.5414666666,26.5870666667,29.2286666666,19.8028666667,12.386
614.28,14.4676,42.9339333333,29.4336666667,38.2463333333,14.5333333333,15.9528,43.5681333333,26.5770666666,29.2551333333,19.8149333333,12.3299333333
614.61,14.4096,43.0134,29.5387333333,38.3444666666,14.6348666667,15.9574,43.6173333334,26.5826,29.3912666667,19.8693333333,12.339
614.94,14.4708,43.0131333333,29.6741333333,38.3998666667,14.7645333333,16.0867333333,43.6728666667,26.6440666667,29.5136666667,19.9976,12.4725333333
615.28,14.5679333334,43.0796666666,29.7940666667,38.4365333333,14.8655333333,16.1109333333,43.69,26.6849333333,29.534,20.0761333333,12.5390666667
615.61,14.6228666667,43.1775333333,29.941,38.5886,14.9870666667,16.199,43.8597333333,26.7588666667,29.6459333333,20.2017333333,12.5819333333
615.95,14.6032666667,43.1932,29.9769333333,38.5429333333,15.0004,16.1621333333,43.8206,26.6988,29.6053333333,20.1862,12.5650666667
616.28,14.741,43.2806666667,30.1194666667,38.6638666667,15.1336666667,16.2678,43.9654,26.8188666666,29.7324,20.3288666667,12.6904666667
616.61,14.7358666667,43.2424666667,30.125,38.6200666667,15.1794666667,16.2395333333,43.8736,26.76,29.7266,20.3021333333,12.7169333333
616.95,14.6739333333,43.2359333333,30.1448666667,38.5780666667,15.1416666667,16.2405333333,43.835,26.7174,29.7094666667,20.3022,12.6927333333
617.28,14.6528666667,43.1477333333,30.1159333333,38.5103333333,15.1485333333,16.1878666667,43.7171333333,26.6095333333,29.7058,20.3054,12.6822666667
617.62,14.6751333333,43.1226666667,30.1653333333,38.4618666667,15.246,16.2558,43.7177333333,26.6058666667,29.7584666667,20.3808666667,12.7905333333
617.95,14.7792666667,43.3068,30.3596,38.6012666667,15.3559333333,16.3070666667,43.8692,26.6983333333,29.8895333333,20.5103333333,12.9318
618.28,14.7724,43.298,30.3626666667,38.4919333333,15.3264,16.2867333333,43.8392,26.6350666667,29.8380666667,20.4804,12.9248666667
618.62,14.8136,43.3712,30.4268,38.5576666667,15.3631333333,16.3016666667,43.9320666667,26.6758,29.8853333333,20.501,12.8992666667
618.95,14.8783333334,43.4426666667,30.5676,38.618,15.4950666667,16.4112,44.0442,26.7510666667,30.0346,20.6374,13.0346
619.28,14.9265333333,43.4897333334,30.7036,38.6044666667,15.5716,16.438,44.0572666667,26.7906,30.1030666667,20.7273333333,13.1068
619.62,14.9256666666,43.5314666667,30.777,38.6314666667,15.6723333333,16.4784,44.1092,26.8318,30.197,20.7747333333,13.1287333333
619.95,14.9048,43.5156666667,30.8506666667,38.6099333333,15.7927333333,16.535,44.1181333333,26.8292,30.2668,20.8198,13.1696666667
620.28,14.8331333333,43.4440666667,30.8722,38.5300666667,15.7750666667,16.5232666667,44.1049333333,26.7814,30.2429333333,20.8126,13.1186
620.62,14.9100666667,43.4133333334,30.9622,38.5714,15.8848666667,16.5996,44.1642,26.8367333333,30.3432666667,20.9186666667,13.2424666667
620.95,14.9529333333,43.4526666667,31.0968,38.6129333333,15.952,16.6572,44.2565333333,26.8667333333,30.4080666667,20.9808,13.3075333333
621.28,14.9256666667,43.4608,31.1745333333,38.6596,15.9431333333,16.6233333333,44.3039333333,26.8540666667,30.4426,20.9464,13.2234666667
621.62,14.9336,43.3891333333,31.1406,38.5764666667,15.9677333333,16.6422666667,44.2357333333,26.8409333333,30.4423333333,20.9813333333,13.1916666667
621.95,15.0387333333,43.3981333333,31.21,38.6380666667,16.068,16.734,44.2403333333,26.9157333333,30.5487333333,21.1206,13.2906666667
622.28,15.021,43.2918666667,31.2316,38.5465333333,16.1262666667,16.708,44.1250666667,26.8316666667,30.5204,21.1678666667,13.3344666667
622.62,14.9601333333,43.2376,31.2109333333,38.4737333333,16.0810666667,16.6673333333,44.0644,26.7542,30.5087333333,21.1220666667,13.2399333334
622.95,14.9692,43.2303333333,31.2741333333,38.4742,16.1522,16.6731333333,44.0559333333,26.7427333333,30.5859333333,21.1445333333,13.2791333333
623.28,15.0354666667,43.2189333333,31.3008,38.4312,16.2150666667,16.7289333333,44.0912,26.7566666667,30.6443333333,21.2581333333,13.3567333333
623.62,15.054,43.2049333333,31.3218666666,38.3568,16.169,16.7025333333,44.0408,26.7441333333,30.6509333333,21.2884666667,13.3744
623.95,15.1282,43.3384666667,31.4584666667,38.4393333333,16.2845333333,16.7654,44.2125333333,26.8472,30.7655333333,21.4166,13.4607333333
624.28,15.1690666667,43.3876,31.5252666667,38.451,16.3501333333,16.758,44.2834666667,26.9164666667,30.8263333333,21.4502666667,13.5043333333
624.62,15.1542666667,43.3612,31.4991333333,38.3592666666,16.3704,16.7338666667,44.2387333333,26.8931333333,30.8558,21.4426,13.4665333333
624.95,15.2178666667,43.3906666667,31.5326666667,38.3174,16.4502,16.7846,44.2752666667,26.9383333333,30.9154666667,21.5712,13.5526666667
625.28,15.2108666667,43.3412,31.5535333333,38.2638,16.4904666667,16.7724666667,44.2489333333,26.8976666667,30.9369333333,21.6066666667,13.6046666667
625.61,15.3346666667,43.5302,31.7516666667,38.4355333333,16.6533333333,16.8869333333,44.5038666667,27.0681333333,31.1234666667,21.7786,13.7342
625.95,15.3394,43.602,31.7994666667,38.4713333333,16.6859333334,16.8726666667,44.6150666667,27.1128,31.1536666667,21.8427333333,13.7185333333
626.28,15.374,43.5566,31.7835333333,38.4536666667,16.7304,16.8598,44.5984,27.1082,31.1336,21.8798,13.7769333333
626.61,15.3532666667,43.5269333333,31.7171333333,38.3772,16.6943333333,16.8146,44.5390666667,27.0392,31.0814,21.831,13.7668666667
626.94,15.3765333333,43.5169333333,31.7466,38.3655333333,16.7091333333,16.8214666667,44.5060666667,27.0333333333,31.0887333333,21.8408666667,13.8319333333
627.28,15.4186,43.4918,31.7336,38.3622666667,16.7720666667,16.8136666667,44.4786666667,27.0132,31.1008,21.8921333333,13.8380666667
627.61,15.3384666667,43.3660666667,31.6329333333,38.2592,16.7217333333,16.7196,44.3318666667,26.9238,31.0082666667,21.8489333333,13.7716
627.94,15.3748666667,43.4239333333,31.6938,38.2604,16.7726,16.7966666667,44.362,26.9271333333,31.0352666667,21.923,13.8048666667
628.27,15.4402666666,43.4466,31.7792666667,38.2822,16.831,16.8738,44.4296666667,26.972,31.0870666667,22.0713333333,13.8680666667
628.61,15.4512,43.5024,31.8508666667,38.3565333334,16.8777333334,16.8682,44.5005333333,27.0011333333,31.1296,22.1084666667,13.9209333333
628.94,15.3679333333,43.5044666667,31.8608,38.3505333333,16.8544666667,16.8500666667,44.505,26.9674,31.1238,22.0819333333,13.8176
629.27,15.2886,43.3526666667,31.7324666667,38.2144,16.7912,16.7894666667,44.3381333333,26.8330666666,31.0247333333,22.016,13.7094
629.60,15.2507333333,43.2795333334,31.7402666667,38.1502,16.7601333333,16.7904,44.2684,26.7765333333,31.0477333333,21.9757333333,13.7165333333
629.94,15.2602666667,43.3266666667,31.8268666667,38.1451333333,16.7901333333,16.8388,44.2761333333,26.789,31.0981333333,21.9862,13.7041333333
630.27,15.365,43.3696,31.9342,38.2134666667,16.9130666667,16.955,44.408,26.8756666667,31.2298,22.1426666666,13.7494666667
630.60,15.2664666667,43.3657333333,31.9684,38.2212666667,16.8889333333,16.9068,44.4358,26.8783333333,31.2248666667,22.1372666667,13.6556666667
630.93,15.2922666667,43.4811333333,32.1176,38.3530666667,16.9646666667,16.9862666666,44.6036666667,26.9688,31.3232,22.2484666667,13.7250666667
631.26,15.4346666667,43.5683333333,32.2584,38.4541333333,17.1174666667,17.1655333333,44.6396,27.0919333333,31.4726,22.3974666667,13.8552
631.60,15.3718666667,43.5188,32.2446666667,38.4584666667,17.0685333333,17.1021333333,44.5697333333,27.0452666667,31.4273333333,22.3848,13.7862
631.93,15.3208,43.5718666667,32.3002,38.4897333333,17.1011333333,17.0707333333,44.6371333333,27.0446666667,31.4503333333,22.3742,13.7617333333
632.26,15.3712666666,43.6143333333,32.3623333333,38.5085333333,17.1466,17.0911333333,44.6794666667,27.0578,31.5432,22.4254,13.7452666667
632.59,15.4506666667,43.6528666667,32.4608,38.5324666667,17.2047333334,17.1303333333,44.7863333333,27.1134666667,31.6186,22.5092666667,13.8427333333
632.92,15.362,43.5954666667,32.4273333333,38.4599333334,17.1298666667,17.0498,44.7371333333,27.0537333333,31.5598666667,22.4556666666,13.7698666667
633.26,15.4272666667,43.6545333333,32.4766666667,38.5177333334,17.2380666667,17.0942,44.7943333333,27.1105333333,31.5924666667,22.6006666667,13.8064666667
633.59,15.4617333333,43.6688,32.5470666667,38.5692666667,17.3176,17.1426,44.8811333333,27.1596666667,31.68,22.7239333333,13.8772
633.92,15.4690666667,43.7345333333,32.6372666667,38.6342,17.3803333333,17.1771333333,44.9280666667,27.205,31.7320666667,22.8156666667,13.9273333333
634.25,15.5682,43.8070666667,32.7461333333,38.7716666667,17.4994666667,17.2956,45.0346,27.2576,31.8824666667,22.9519333333,14.0092666667
634.58,15.571,43.8494,32.8254,38.7842666667,17.5354,17.3715333333,45.0463333333,27.2886666667,31.9236,22.9968,14.0622
634.91,15.6054,43.9584,32.9308666667,38.8464666667,17.6415333333,17.4008,45.2436,27.3497333333,32.0555333333,23.0867333333,14.109
635.25,15.6342,43.9436666667,32.9732666667,38.8193333333,17.6916666667,17.4310666667,45.2895333333,27.3703333333,32.139,23.1195333334,14.0958666667
635.58,15.726,43.942,33.0086666667,38.8796,17.7864666667,17.5467333333,45.301,27.4269333333,32.252,23.2397333333,14.1998
635.91,15.6655333333,43.8483333334,32.9732,38.8502666667,17.7855333333,17.5464,45.266,27.4016666667,32.1969333333,23.2519333333,14.1732666667
636.24,15.6946,43.8604666667,32.9864,38.9281333333,17.8214666667,17.5424666667,45.2695333333,27.4415333333,32.2614,23.2951333333,14.1589333333
636.57,15.8562666667,43.9293333333,33.1984,39.0870666667,18.0062,17.7156,45.3893333333,27.5686,32.4320666667,23.5285333333,14.3371333333
636.90,15.8712,43.9679333333,33.2065333333,39.0846,18.042,17.7658,45.404,27.6083333334,32.4868666666,23.5367333333,14.3346666667
637.23,15.8412666667,43.9775333333,33.2607333333,39.0858,18.0407333334,17.7530666667,45.3634666667,27.5817333333,32.5029333333,23.5382666666,14.2749333333
637.56,15.8496,43.8999333333,33.1850666667,39.0769333333,17.9884666667,17.7322666667,45.2846,27.5023333333,32.4492,23.498,14.2295333334
637.90,15.7760666667,43.8352666667,33.1914,39.0327333333,17.9746,17.7027333333,45.2465333333,27.4755333333,32.437,23.5032,14.1798
638.23,15.7944,43.8080666667,33.1628666667,39.0560666667,17.9655333333,17.6787333333,45.2552666667,27.4589333333,32.4545333333,23.5033333333,14.0707333333
638.56,15.7322,43.7263333333,33.1356,39.0064,17.8618,17.6004,45.1562666667,27.3952,32.3712666666,23.4598666667,13.963
638.89,15.8309333333,43.7528,33.2128,39.0986,17.9768666667,17.6839333334,45.1690666667,27.4658,32.4661333333,23.5968,14.0963333333
639.22,15.8792666667,43.8124666666,33.2974,39.1550666667,18.0214,17.6997333333,45.2177333333,27.5029333333,32.5316666667,23.6199333333,14.0575333333
639.55,15.8230666667,43.8082,33.3231333333,39.1284666667,17.9308,17.7380666667,45.16,27.4210666667,32.5243333333,23.6138,13.9758666667
