wavelength,Back_TanLarm,Belly_TanLarm,Breast_TanLarm,Crissum_TanLarm,Crown_TanLarm,DorTail_TanLarm,Patch10_TanLarm,Patch11_TanLarm,Patch12_TanLarm,Patch13_TanLarm,Patch14_TanLarm,Patch15_TanLarm,Rump_TanLarm,Throat_TanLarm,WingTip_TanLarm
268.85,5.60833333333,9.28433333332,5.634375,4.96916666667,7.89725,5.94645833333,6.44275,16.8998333333,21.8050833333,11.4455833333,14.5955833333,13.8888333333,27.2928333333,5.34891666667,9.55675
269.22,5.9645,9.42,5.90183333334,5.22408333333,7.99441666666,6.091625,6.59433333333,16.9208333333,22.0489166667,11.6674166667,14.9203333333,13.8410833333,27.38,5.7065,9.59158333333
269.59,5.76841666666,9.12416666668,5.81725,4.91583333333,7.82183333333,5.900875,6.41425,16.6811666667,22.0104166667,11.5585,14.8780833333,13.6446666667,27.18775,5.54341666667,9.34204166667
269.97,5.4985,9.00458333332,5.823375,4.55241666667,7.70141666667,5.675125,6.26241666667,16.5345833333,22.1400833333,11.5325,14.7421666667,13.5498333333,27.32425,5.452,9.15104166667
270.34,5.23466666667,8.85333333333,5.65979166667,4.45133333333,7.55,5.4895,6.16558333333,16.30125,22.0875833333,11.56525,14.6535833333,13.36775,27.1641666667,5.29433333333,9.17120833333
270.71,5.05533333333,8.85758333334,5.54358333334,4.67058333333,7.50975,5.50966666667,6.17508333333,16.09125,22.0213333333,11.65925,14.55275,13.3135833333,27.2774166667,5.36141666667,9.20658333333
271.09,5.242,9.03366666666,5.91779166667,5.09075,7.88283333333,5.789625,6.27783333333,16.30825,22.3065833333,12.0363333333,14.82175,13.7265833333,27.6505,5.68591666667,9.6225
271.46,5.29733333333,8.94249999999,5.942875,5.11233333334,8.01108333333,5.90154166667,6.27641666667,16.1755833333,22.5155,11.9499166667,14.7946666667,13.75825,27.7299166667,5.613,9.70004166667
271.83,5.38641666667,9.06149999999,5.875,5.20916666667,8.02825,6.21570833333,6.18,16.0940833333,22.7285,12.00525,14.6845833333,13.8598333334,27.7633333333,5.63541666667,9.88783333333
272.20,5.53833333333,9.12374999999,5.90479166667,5.38708333333,8.11225,6.413625,6.29841666667,16.2125,22.8106666667,12.0459166667,14.78025,13.9443333333,27.81025,5.79575,9.96691666668
272.58,5.60416666667,9.06841666666,5.91658333333,5.44333333333,8.26191666667,6.385375,6.32433333333,16.3421666667,22.7679166667,12.1666666667,14.9315,14.04775,27.8631666667,5.82741666667,10.1859583333
272.95,5.51158333333,8.84383333334,5.94266666667,5.37375,8.28358333333,6.46333333333,6.2625,16.1035833333,22.715,12.17875,14.72475,13.9211666667,27.8129166667,5.8665,10.0170833333
273.32,5.31366666667,8.80733333333,5.910375,5.36341666666,8.33333333333,6.55295833333,6.332,16.1166666666,22.62125,12.25725,14.5481666667,13.9395833333,27.7445833334,5.84041666667,10.0290416667
273.69,5.49675,8.92416666666,6.19345833334,5.6055,8.56558333333,6.721,6.56091666666,16.2345,22.766,12.6336666667,14.59425,14.0859166667,27.7748333333,6.14933333333,10.2308333333
274.06,6.05858333334,9.27466666667,6.67908333333,6.20683333333,9.06683333333,7.26579166667,6.94633333333,16.52425,23.06375,13.1593333333,14.9115833334,14.3413333333,27.9371666667,6.66425,10.7018333333
274.44,6.1965,9.26308333332,6.69445833333,6.22641666667,9.18741666667,7.41875,6.86966666667,16.4915833333,23.1258333333,13.2590833333,14.84075,14.26725,27.9366666667,6.67933333334,10.6439583333
274.81,6.48233333334,9.35733333334,6.8065,6.22075,9.30508333334,7.55220833333,6.9065,16.513,23.1305,13.3733333333,14.8830833333,14.33575,27.6998333333,6.7405,10.4427916667
275.18,6.5545,9.41683333333,6.748625,6.185,9.204,7.52379166667,7.05558333333,16.6008333333,23.0835,13.2656666666,14.8063333334,14.18625,27.4270833334,6.72358333334,10.1577083333
275.55,6.58825,9.62216666667,6.76658333333,6.29241666667,9.28791666667,7.50745833333,7.25675,16.75025,23.4540833333,13.3466666667,14.9215833333,14.3945833333,27.4938333333,7.00275,10.1217083333
275.93,6.46508333334,9.36800000001,6.8425,6.37925,9.10775000001,7.211375,7.32175,16.7293333333,23.4643333333,13.2725833333,14.9829166667,14.1985833334,27.4449166667,6.96583333333,9.95925000001
276.30,6.477,9.39541666667,6.8205,6.53058333333,9.21116666667,7.27120833334,7.34158333333,16.593,23.62625,13.3328333334,14.92425,14.09675,27.2081666667,7.02333333333,9.98533333333
276.67,6.42941666667,9.50633333334,6.56558333333,6.46341666667,9.18,7.219875,7.20458333333,16.3299166666,23.5821666667,13.0525,14.8544166666,13.746,26.9855833333,6.92933333334,9.944875
277.04,6.48575,9.55933333333,6.4995,6.39583333333,9.12766666668,7.09004166667,7.25916666667,16.501,23.60825,12.9645833333,14.9538333333,13.8105,26.8545,6.93466666666,9.99429166666
277.41,6.92233333333,9.89716666666,6.87020833333,6.75925,9.37575,7.31504166666,7.6,17.0210833333,24.1278333334,13.3063333333,15.33575,14.3278333333,27.1303333333,7.28383333334,10.4635416667
277.79,6.64566666667,9.73041666668,6.46179166667,6.43216666667,9.07558333334,7.02375,7.32483333334,16.8523333333,24.1771666667,12.77675,15.1750833334,14.2086666667,26.88025,6.87325,10.1242083333
278.16,5.99841666667,9.15125000001,5.72745833333,5.85141666667,8.38583333333,6.34091666666,6.78833333334,16.3030833333,23.794,11.8149166667,14.5555833334,13.48225,26.1115,6.00883333333,9.31395833334
278.53,5.87533333333,9.16674999999,5.82820833333,5.75625,8.28775,6.15016666667,6.79283333334,16.2255,23.918,11.5440833333,14.56925,13.5399166667,26.0645833333,5.977,9.05795833333
278.90,5.81808333333,9.05508333332,5.76266666666,5.72441666667,8.17366666666,6.12858333333,6.76875,16.1878333333,23.96975,11.55975,14.658,13.4436666666,25.8465833333,5.97416666667,9.07745833334
279.27,5.36166666667,8.72008333334,5.43141666667,5.18741666667,7.96766666667,5.79895833333,6.466,15.719,23.83275,11.3225833333,14.50325,13.1655,25.728,5.59508333333,8.890625
279.64,5.19941666666,8.61416666667,5.37416666667,4.99041666667,8.01141666667,5.74375,6.36383333334,15.4473333333,23.5373333333,11.2548333333,14.44725,13.0325833333,25.5000833333,5.43566666667,8.99608333333
280.02,5.10041666667,8.52075000001,5.15741666667,4.90625,8.0255,5.71633333333,6.31191666666,15.2241666666,23.4871666667,11.29175,14.4879166666,12.9451666667,25.261,5.20758333333,8.884125
280.39,5.15166666667,8.57424999999,5.216875,4.87491666667,7.98166666667,5.72979166667,6.4185,15.30225,23.4565,11.4301666667,14.5955,13.0291666667,25.2019166667,5.19408333333,8.67370833333
280.76,4.98925,8.53216666667,5.26716666667,4.93875,7.94491666667,5.710625,6.43875,15.3783333333,23.481,11.43425,14.6205833333,13.0320833334,25.0630833334,5.09025,8.333375
281.13,4.99825,8.60224999999,5.19979166667,5.04716666667,7.887,5.58666666667,6.35858333333,15.19925,23.4471666667,11.418,14.542,12.876,24.9755833334,4.98291666666,8.23995833333
281.50,4.35708333333,7.94066666666,4.4355,4.38433333333,7.20325,4.91754166667,5.56266666666,14.5305,23.1840833333,10.72625,14.08025,12.2190833333,24.4833333334,4.33883333333,7.478125
281.87,4.6335,8.09325000001,4.73283333333,4.69216666666,7.39958333333,5.11491666667,5.69316666667,14.4243333333,23.317,11.02925,14.2635833334,12.3844166667,24.53475,4.692,7.79779166666
282.25,4.49433333333,7.96683333333,4.621875,4.48866666666,7.29425,4.99241666667,5.42758333333,14.1905,23.25375,10.96425,14.27075,12.4041666667,24.4846666667,4.71483333333,7.81529166666
282.62,4.44991666667,7.93341666667,4.41370833333,4.536,7.23408333333,5.02166666667,5.44358333333,14.0239166666,23.37325,11.15925,14.4015,12.4278333333,24.2976666666,4.74958333333,7.92791666667
282.99,4.43583333333,8.00325000001,4.52266666667,4.5225,7.22366666667,5.00983333334,5.41033333334,13.94125,23.6195833334,11.24275,14.3635833334,12.3876666667,24.3395833333,4.6715,7.94479166667
283.36,4.63525,8.13808333333,4.58958333333,4.74441666667,7.27933333333,5.13458333333,5.40541666667,14.1006666667,23.8835833333,11.3886666667,14.42325,12.38825,24.1306666667,4.73908333333,7.95479166667
283.73,4.81041666667,8.25766666666,4.60766666667,5.01958333333,7.27758333333,5.3005,5.47091666667,14.2575,24.2718333333,11.5536666667,14.5725833333,12.5164166667,24.20125,4.91366666667,8.03595833333
284.10,4.9095,8.30883333334,4.677125,4.99708333333,7.29983333333,5.34608333333,5.3985,14.3493333333,24.4188333333,11.5579166667,14.5220833334,12.613,24.2145,4.98016666667,7.94675
284.47,4.56283333333,7.93225000001,4.32445833333,4.63408333333,6.988,5.08125,4.99941666667,13.9521666666,24.51825,11.2376666667,14.2725833333,12.3458333334,23.9915833333,4.63175,7.73058333333
284.85,4.5075,7.86125,4.28066666666,4.51216666667,6.88466666667,5.074125,4.84141666667,13.8566666667,24.7374166667,11.2953333333,14.1928333333,12.272,23.777,4.60441666667,7.74370833334
285.22,4.63158333333,8.06300000001,4.43116666666,4.5665,7.12641666667,5.27108333333,4.92441666667,13.96025,25.1891666667,11.60725,14.5591666667,12.4448333334,23.90575,4.77783333333,8.086875
285.59,4.99125,8.56616666667,4.96254166667,5.07233333333,7.67025,5.72354166666,5.45008333333,14.40925,25.7093333333,12.13675,14.9869166667,12.82825,24.20075,5.24141666666,8.68458333333
285.96,4.94441666667,8.71316666666,4.90541666667,5.04216666667,7.63475,5.75491666667,5.47391666667,14.5968333333,25.9134166667,12.1691666667,15.0741666667,12.8221666667,24.2514166667,5.17433333334,8.55575
286.33,4.95033333334,8.79041666666,4.87929166666,5.13141666667,7.6175,5.75558333333,5.43983333333,14.7498333333,26.2721666667,12.3221666667,15.235,12.8761666667,24.3015,5.14458333333,8.62125
286.70,4.86191666666,8.68808333333,4.78308333334,4.99408333334,7.47025,5.56291666667,5.25566666667,14.7158333333,26.5074166667,12.3130833333,15.1526666667,12.687,24.4615833333,4.92041666666,8.408
287.07,5.07233333334,8.90891666666,4.92408333334,5.20316666667,7.68166666667,5.60083333333,5.42991666667,14.9446666667,27.0905,12.5361666667,15.446,13.0548333333,24.8103333333,5.04183333333,8.646125
287.44,5.31308333334,9.19033333332,5.128875,5.46425,7.80275,5.71741666667,5.68108333333,15.1215,27.514,12.86375,15.6519166667,13.3306666667,25.1095833333,5.30641666667,8.990875
287.82,5.21558333333,9.1565,5.00966666667,5.335,7.6385,5.53741666666,5.58941666667,15.0425,27.7460833333,12.8893333333,15.6576666667,13.3120833333,25.1238333333,5.13366666666,8.722875
288.19,5.06258333333,9.113,4.73641666667,5.12733333333,7.46425,5.31729166667,5.54516666667,14.9531666667,27.902,12.94025,15.6010833333,13.1970833333,24.9844166666,4.91283333333,8.54004166667
288.56,5.18683333333,9.40991666667,4.79633333333,5.25008333334,7.5275,5.31454166667,5.66775,15.22875,28.3766666666,13.27425,15.8653333333,13.4795833333,25.2934166666,5.004,8.66516666667
288.93,5.3385,9.66749999999,4.91304166667,5.4445,7.65008333333,5.28583333333,5.79858333334,15.5695,29.1241666666,13.5499166666,16.3125833333,13.7270833333,25.8924166666,5.067,8.80491666667
289.30,5.11191666667,9.48541666666,4.658,5.39766666667,7.37183333333,5.00958333333,5.73216666666,15.5563333334,29.2896666667,13.5358333333,16.1929166666,13.5729166667,25.8895,4.803,8.38695833333
289.67,4.85133333333,9.3545,4.23445833333,5.04758333333,6.83308333333,4.68291666667,5.396,15.2318333334,29.412,13.41825,16.03125,13.3365,25.7265833333,4.38866666667,7.90095833333
290.04,4.72525,9.22233333333,4.113875,4.82883333333,6.67275,4.48304166666,5.1675,15.05325,29.9063333333,13.5195833333,15.9540833333,13.23975,25.73375,4.17708333334,7.86525
290.41,4.97133333334,9.51850000001,4.3625,5.06783333333,6.92216666666,4.72395833334,5.551,15.2670833333,30.3575,14.05375,16.2661666667,13.6131666667,26.08375,4.40575,7.990625
290.78,5.0325,9.71833333332,4.42029166667,5.14816666667,7.04525,4.81204166667,5.60833333334,15.4374166667,30.69325,14.2128333333,16.4733333334,13.7220833333,26.0285833333,4.44516666667,8.064375
291.15,4.4905,9.2815,3.95466666667,4.71458333333,6.4895,4.353625,5.03633333333,15.1275833333,30.6174166667,13.8174166667,16.0996666667,13.17175,25.6360833334,4.01658333333,7.37079166667
291.52,3.835,8.89741666667,3.48029166666,4.2295,6.026,3.90520833333,4.49833333333,14.8243333334,30.7088333333,13.558,15.8798333333,12.8340833333,25.4381666667,3.50083333334,6.78141666667
291.89,3.78358333333,9.00883333333,3.638,4.20708333334,6.0425,3.95729166667,4.41258333333,14.9290833333,31.1281666666,13.82775,16.0084166667,12.9170833333,25.6535,3.534,6.82220833334
292.26,3.87508333334,9.34708333333,3.91508333333,4.46841666667,6.213,4.095375,4.40325,15.265,32.1143333333,14.2711666667,16.3636666667,13.1295833333,26.1188333333,3.66733333333,6.91525
292.64,4.04933333334,9.62350000001,4.16925,4.82175,6.38716666667,4.24245833333,4.55666666667,15.513,32.6845,14.642,16.692,13.2510833333,26.237,3.85991666667,7.08508333334
293.01,4.1805,9.91091666666,4.35395833333,5.08458333333,6.42416666667,4.33504166667,4.69466666667,15.6006666666,33.08775,14.95225,16.8971666666,13.4913333333,26.2558333333,3.9275,7.12175
293.38,4.1805,10.3205833333,4.48729166667,5.1985,6.42733333333,4.454125,4.53433333333,15.8168333333,33.7251666667,15.30275,17.1883333333,13.6463333334,26.3791666667,4.01008333334,7.28633333333
293.75,4.49616666667,10.7488333333,4.88991666667,5.51516666667,6.8085,4.781875,4.80583333334,16.2815833333,34.2919166667,15.7984166667,17.5045833333,13.9895,26.5348333334,4.32516666667,7.59741666666
294.12,4.8,11.0675,5.08225,5.84916666666,6.90066666667,4.90516666667,5.06966666667,16.70875,34.7065,16.0803333333,17.7875833333,14.3334166667,26.7246666667,4.4735,7.60225
294.49,4.78933333333,11.2815,5.0665,5.88183333333,6.82908333333,4.81216666667,4.95141666667,16.8555,35.34175,16.21625,17.86575,14.2999166667,26.8169166667,4.3895,7.58616666667
294.86,4.64525,11.3340833333,4.96433333333,5.837,6.68875,4.64175,4.83533333333,16.8940833334,35.7943333334,16.2935833333,17.8115,14.3791666667,26.9753333334,4.25808333333,7.50875
295.23,4.76891666667,11.6033333333,5.0745,5.95566666666,6.89675,4.93058333333,5.15925,17.10175,36.1684166667,16.6579166667,18.1410833333,14.6235,27.264,4.48125,7.77129166667
295.60,5.365,12.2585833333,5.49083333333,6.51475,7.40391666667,5.45725,5.72291666667,17.6680833333,37.047,17.3039166667,18.6991666667,15.2778333333,27.8645833333,4.94575,8.25916666667
295.97,5.41708333333,12.4331666667,5.30445833333,6.60066666667,7.45975,5.38770833333,5.68658333333,17.8115,37.3885,17.4853333333,18.9061666667,15.4061666666,28.0763333334,4.82733333333,8.25833333333
296.34,5.45483333333,12.5174166667,5.19420833334,6.62483333333,7.41716666666,5.360875,5.66416666667,17.86175,37.4321666667,17.6605,19.03,15.51225,28.1535833333,4.88333333333,8.17833333333
296.71,5.34558333334,12.5394166667,5.046625,6.47191666667,7.33666666666,5.21954166667,5.58991666667,17.8491666667,37.73875,17.7571666667,19.0676666667,15.5140833333,28.2285,4.76641666667,7.92233333333
297.08,5.16791666667,12.4630833333,4.8305,6.379,7.29533333333,5.11520833333,5.472,17.9149166667,37.87975,17.8153333333,19.0411666667,15.54025,28.2336666667,4.69941666666,7.78566666667
297.45,5.27366666667,12.55625,4.88566666667,6.48275,7.40616666667,5.21458333333,5.64816666667,18.0646666667,38.11275,17.9501666667,19.1863333333,15.7923333333,28.4578333333,4.87566666667,7.73083333333
297.82,5.07358333333,12.4580833333,4.69670833333,6.37733333334,7.26991666667,5.01525,5.55625,18.0855,38.3995,17.967,19.278,15.7706666666,28.6513333333,4.75316666667,7.49375
298.19,4.92916666667,12.4660833333,4.56395833333,6.301,7.24441666667,4.82425,5.46233333333,18.1140833333,38.6964166667,18.116,19.3996666666,15.758,28.8604166667,4.7505,7.45983333333
298.56,4.82725,12.3810833333,4.37629166666,6.19708333333,7.09541666667,4.640875,5.42125,18.1365833333,38.7155833333,18.1941666667,19.32825,15.6589166667,28.9255,4.68066666667,7.35329166667
298.93,5.18508333333,12.8626666667,4.66125,6.59416666667,7.38558333333,4.94966666667,5.78983333333,18.6469166667,39.11,18.7298333334,19.8715,16.0523333333,29.375,5.07208333333,7.665375
299.30,5.43108333333,13.27025,4.839,6.9615,7.56225,5.10333333333,5.9095,19.0633333333,39.6845,19.1796666667,20.2763333333,16.4459166666,29.7025,5.17133333333,7.7975
299.67,5.38308333333,13.3135,4.77895833333,6.9055,7.47141666667,5.01054166667,5.75758333333,19.2706666667,39.969,19.36325,20.5575,16.4935833333,30.0245833334,5.07891666667,7.60616666667
300.04,5.49233333333,13.45725,5.023125,7.14491666667,7.50508333333,5.12395833334,5.92133333333,19.6159166667,40.41575,19.6824166667,20.80825,16.6666666666,30.228,5.27391666667,7.75041666667
300.41,5.4965,13.5773333333,5.17283333334,7.2645,7.418,5.23316666667,5.9585,19.8814166667,40.8180833334,19.97625,20.9736666667,16.8739166667,30.5613333333,5.24841666666,7.84525
300.78,5.61533333334,13.8513333333,5.26116666666,7.43466666667,7.38808333334,5.30425,5.92525,20.29,40.996,20.1724166667,21.0823333334,16.95675,30.8211666667,5.34316666666,7.89741666667
301.15,5.41766666667,13.9108333333,5.019,7.18391666667,7.14741666667,5.07841666667,5.6325,20.36375,41.3468333333,20.3270833333,21.0903333334,16.8906666667,31.01175,5.116,7.80675
301.52,5.36783333333,14.013,5.022125,7.22525,7.06233333333,4.98716666667,5.63091666666,20.5796666667,41.8225833333,20.5518333333,21.2174166666,16.9831666666,31.3710833334,4.94883333333,7.91320833333
301.89,5.25525,14.0945,4.86441666667,7.18025,6.9825,4.80791666667,5.41525,20.52375,42.0715833334,20.6369166667,21.244,16.9726666666,31.5305833333,4.79375,7.77795833334
302.26,5.36633333333,14.5049166667,5.05908333333,7.44566666667,7.24075,5.20604166666,5.62775,20.9144166667,42.5519166667,21.0935833334,21.65625,17.2694166667,31.9865833333,4.94016666667,7.82216666667
302.63,5.51466666666,14.8895,5.252875,7.6445,7.4095,5.45733333333,5.78733333333,21.2834166667,43.0558333333,21.3445833333,22.0945,17.6985,32.4401666667,5.1105,7.91495833333
303.00,5.2865,14.6973333333,4.93020833333,7.30991666666,7.178,5.11491666667,5.51241666667,21.1131666667,43.1254166667,21.2946666667,21.8333333333,17.5748333333,32.4486666667,4.72433333334,7.56154166667
303.37,5.1895,14.66975,4.85091666667,7.1655,7.0955,4.88008333333,5.42783333333,21.1205833333,42.9839166667,21.277,21.6508333333,17.4794166667,32.4224166667,4.6665,7.565
303.74,5.28808333333,14.8900833333,5.01204166667,7.28275,7.22925,4.84270833334,5.52691666667,21.3121666667,43.1765,21.4768333334,21.6276666667,17.6245833333,32.4913333333,4.84516666667,7.71308333333
304.10,5.11466666667,14.8709166667,4.77333333333,7.09425,7.04083333333,4.64983333333,5.44075,21.37375,43.19925,21.4830833333,21.5041666667,17.6239166667,32.6066666666,4.66741666667,7.52508333333
304.47,5.07391666667,14.8683333333,4.60575,7.0325,6.98808333333,4.433875,5.4225,21.4500833333,43.3465,21.3549166667,21.5269166667,17.582,32.4320833333,4.6325,7.53416666667
304.84,5.02091666667,14.9445,4.54195833333,7.07233333333,6.9265,4.33954166667,5.38316666667,21.5696666667,43.8170833333,21.5486666666,21.69675,17.80775,32.7475,4.60416666666,7.68145833333
305.21,5.59900000001,15.3649166667,4.92116666667,7.57741666667,7.181,4.79879166667,5.81825,21.9438333333,44.1838333334,21.92975,21.988,18.309,33.2469166667,5.03233333333,8.00908333334
305.58,5.73891666668,15.6199166667,4.87366666667,7.63783333333,7.20008333333,4.87158333333,5.81383333333,22.15275,44.3991666667,22.1879166667,22.169,18.5071666667,33.4409166666,5.04125,8.02195833333
305.95,6.10050000001,16.0403333333,5.11079166667,8.06816666667,7.39283333333,5.16479166667,6.08641666667,22.7109166667,44.7814166667,22.7084166667,22.5045,18.9371666667,33.9995,5.24916666667,8.27095833333
306.32,5.93649999999,15.9869166667,4.93454166667,7.96408333333,7.0655,4.87091666666,5.86841666666,22.84075,44.8301666667,22.6620833333,22.2504166667,18.9365,34.1071666667,5.02858333333,8.18741666666
306.69,6.03033333334,16.2450833333,5.03945833333,8.13183333333,7.2275,4.96441666667,5.84525,23.1679166667,44.9584166666,22.8656666667,22.3550833333,19.0096666666,34.3266666667,5.1565,8.326125
307.06,6.14508333333,16.59675,5.24454166667,8.41725000001,7.38008333334,5.190625,5.982,23.646,45.4605,23.2360833333,22.68825,19.2393333333,34.7245,5.41566666667,8.534875
307.43,6.20666666667,16.8604166667,5.31541666666,8.62174999999,7.42475,5.29904166667,6.18583333333,23.9459166667,45.8529166667,23.6438333333,22.9426666666,19.48275,35.18775,5.5195,8.56741666667
307.80,5.89466666668,16.746,4.97241666666,8.433,7.05058333333,5.04375,5.82666666667,23.8554166667,45.6555,23.6764166667,22.7335833333,19.2910833333,35.1214166667,5.26233333333,8.281125
308.17,5.99258333334,17.0185833333,5.082875,8.57749999999,7.13208333333,5.163375,5.89808333333,24.1331666667,45.8926666667,23.9813333334,22.9035,19.4781666667,35.399,5.33258333334,8.27283333333
308.54,5.99741666667,17.2565,5.001,8.69158333334,7.17075,5.20175,5.828,24.3371666667,46.0316666666,24.24925,23.0501666667,19.6719166667,35.9781666667,5.27683333333,8.23575
308.90,6.02641666666,17.42875,5.06845833334,8.84908333334,7.29775,5.31716666666,5.92483333333,24.6313333333,46.2373333333,24.5380833333,23.15275,19.8125,36.2200833333,5.26225,8.17891666667
309.27,5.98266666666,17.61875,5.06470833333,8.85575000001,7.357,5.31870833333,5.91633333333,24.9538333333,46.4964166667,24.80325,23.3406666667,19.8910833334,36.5759166667,5.18916666666,8.21483333333
309.64,6.19533333334,17.9491666667,5.35154166667,9.15991666667,7.67858333333,5.55529166667,6.19541666667,25.4866666667,46.7651666667,25.2394166667,23.6268333333,20.2685833334,37.0026666667,5.45966666667,8.41725
310.01,6.08891666666,17.9480833333,5.31391666666,9.10066666666,7.6255,5.45554166667,6.18008333333,25.61075,46.7980833333,25.2961666667,23.6383333333,20.3081666667,37.1181666667,5.46675,8.422625
310.38,6.38824999999,18.3266666666,5.520625,9.41758333334,7.93283333333,5.688625,6.4625,26.0248333333,47.0033333333,25.7126666667,23.9878333334,20.6285,37.4595,5.85441666667,8.65079166667
310.75,6.26941666666,18.3656666667,5.30925,9.38016666666,7.85333333333,5.528875,6.413,26.1215,47.0734166667,25.8485833333,23.868,20.72875,37.66475,5.70966666667,8.48033333333
311.12,6.06575000001,18.3024166667,5.07675,9.19341666666,7.59633333334,5.234625,6.15516666667,26.20225,47.0514166667,25.8495,23.7204166666,20.7665833333,37.8405,5.40925,8.24645833333
311.49,5.95058333332,18.3418333333,4.92879166667,9.04983333334,7.49066666666,5.03504166667,5.94175,26.2993333333,47.0870833333,25.885,23.6865,20.82275,38.1005,5.21125,8.16754166667
311.85,5.93849999999,18.549,4.85608333333,9.07741666667,7.50441666667,5.01495833333,6.02158333333,26.6225833334,47.2251666667,26.0216666666,23.837,21.0055833333,38.5488333333,5.12016666666,8.198
312.22,5.94733333333,18.76975,4.83708333333,9.08116666666,7.49716666667,4.91183333333,5.93458333334,26.95525,47.4084166666,26.256,23.8843333333,21.2045833333,38.9850833333,5.10566666666,8.24779166667
312.59,5.96258333334,19.0519166667,5.05866666667,9.14674999999,7.58016666667,5.03295833333,6.08683333333,27.2536666666,47.5488333333,26.519,23.9526666667,21.4246666667,39.1806666667,5.21316666667,8.270375
312.96,5.91933333333,19.1740833333,5.031375,9.06633333332,7.533,4.97720833333,6.06125,27.4233333334,47.53925,26.6583333333,24.0225833333,21.5916666667,39.5325,5.23108333333,8.23529166667
313.33,5.94183333333,19.39875,5.15125,9.19133333334,7.59533333334,4.859125,6.1225,27.7149166667,47.6083333333,26.78825,24.043,21.8435,39.7279166667,5.29291666667,8.21908333333
313.70,5.57641666667,19.1564166667,4.77433333333,8.72208333334,7.21816666667,4.33254166667,5.61783333333,27.5329166667,47.349,26.5708333334,23.704,21.5658333333,39.7149166667,4.86166666667,7.68029166667
314.07,5.69241666668,19.5028333334,4.95670833333,8.746,7.33491666667,4.35675,5.65841666667,27.8100833334,47.38925,26.75325,23.736,21.82975,39.96775,4.87925,7.63004166667
314.43,5.40533333334,19.3878333333,4.71041666667,8.58775,7.00783333334,4.05179166667,5.28941666667,27.7976666667,47.2374166667,26.5964166667,23.4595,21.74725,39.9481666667,4.45608333334,7.28804166667
314.80,5.30791666668,19.5383333333,4.6845,8.57458333334,6.83025,4.05995833334,5.11991666667,28.16225,47.61925,26.8361666667,23.6996666666,21.9639166667,40.3983333333,4.30441666667,7.23916666667
315.17,5.37508333334,19.7770833333,4.725875,8.66166666666,6.81933333333,4.14608333333,5.19891666667,28.3823333334,47.5333333333,26.8815,23.7405833333,22.2025833333,40.64,4.418,7.358875
315.54,5.30283333334,19.9225833333,4.57983333333,8.62275,6.72625,4.116875,5.14366666667,28.7090833333,47.6790833333,26.96525,23.7555,22.31425,40.87975,4.38316666666,7.19179166667
315.91,5.46616666666,20.12375,4.63341666667,8.77916666666,6.94075,4.23866666667,5.18233333333,28.8163333333,47.6516666667,27.1754166667,23.7448333334,22.5053333333,40.9704166667,4.50808333333,7.27341666667
316.28,5.35391666666,20.17275,4.460125,8.77516666668,6.9385,4.08529166667,5.075,28.9413333333,47.7905833333,27.2628333333,23.8260833333,22.583,41.2493333333,4.34516666667,7.1875
316.64,5.24858333333,20.13,4.18479166667,8.63783333334,6.65783333334,3.76675,4.85891666667,28.9943333333,47.556,27.1864166667,23.6603333333,22.5178333334,41.37775,4.086,7.01270833333
317.01,5.27466666667,20.37475,4.15425,8.78866666666,6.69683333333,3.671875,4.89591666667,29.4405833333,47.64,27.378,23.6565,22.7843333333,41.7500833333,3.9965,7.12975
317.38,5.01949999999,20.2616666667,3.86508333333,8.585,6.39183333333,3.498625,4.70408333333,29.398,47.3643333333,27.32925,23.5073333333,22.62975,41.9525,3.74466666667,6.82825
317.75,5.02191666668,20.5451666667,3.68608333334,8.71825,6.26083333333,3.47529166667,4.76683333333,29.6961666667,47.36725,27.4573333334,23.4968333334,22.8385833334,42.3225833333,3.75091666667,6.88254166667
318.12,4.59366666666,20.3834166667,3.14245833333,8.46916666668,5.85933333333,3.032125,4.34958333333,29.8075833333,47.1830833333,27.2116666667,23.2300833333,22.6088333333,42.5435,3.36225,6.51283333333
318.49,4.46558333334,20.50875,2.99529166667,8.28008333334,5.849,2.98016666667,4.33358333333,29.9684166667,47.2145833333,27.3591666667,23.2688333333,22.73125,42.9945,3.198,6.420375
318.85,4.54183333334,20.5394166667,3.01783333333,8.29608333333,5.8685,2.87504166667,4.41875,30.1156666667,47.0030833333,27.3580833333,23.2599166667,22.8836666667,43.2626666667,3.278,6.28879166667
319.22,4.47808333333,20.7015833333,3.041375,8.36591666666,5.98933333333,2.9525,4.4035,30.2103333333,47.0123333333,27.5003333333,23.3488333334,22.8776666667,43.5696666667,3.35383333333,6.16891666667
319.59,4.76625000001,21.0598333333,3.309,8.67824999999,6.18833333333,3.16358333333,4.55741666667,30.6345833333,47.069,27.82075,23.5966666667,23.2376666667,44.1284166667,3.57183333333,6.44041666667
319.96,4.723,21.21825,3.25383333333,8.72175000001,5.98383333334,3.068125,4.50616666666,31.1529166667,47.3288333333,27.943,23.756,23.382,44.7190833333,3.498,6.36491666667
320.32,4.45433333334,20.9848333333,2.98279166666,8.51475,5.59533333333,2.79879166667,4.25383333333,31.1946666667,46.9706666667,27.68075,23.4388333334,23.1285,44.6385833333,3.18916666667,5.94270833333
