wavelength,Back_CreDenm,Belly_CreDenm,Breast_CreDenm,Crissum_CreDenm,Crown_CreDenm,DorTail_CreDenm,Patch10_CreDenm,Rump_CreDenm,Throat_CreDenm,WingTip_CreDenm
523.83,9.35000000001,16.8098333333,13.83575,15.6315833334,5.8115,8.042,4.028,8.78312499999,12.325,9.81325
524.17,9.33224999999,16.79775,13.8423333333,15.6306666667,5.836,8.03958333333,4.03341666667,8.78883333334,12.3191666667,9.81983333333
524.52,9.31558333333,16.7740833333,13.8244166667,15.6253333333,5.83816666667,8.02125,4.01658333334,8.77912499999,12.3110833334,9.81716666667
524.87,9.32691666666,16.7829166666,13.8282083333,15.6245,5.85383333333,8.02216666667,4.02133333333,8.79299999999,12.3108333334,9.83816666666
525.21,9.31758333333,16.777,13.808625,15.6035833333,5.86241666667,8.01958333333,4.01858333334,8.78095833332,12.29025,9.83941666667
525.56,9.287,16.7415833334,13.7879583333,15.58175,5.85983333333,7.99216666666,3.99691666666,8.76516666667,12.256,9.82058333333
525.90,9.28058333332,16.74525,13.773375,15.5836666667,5.87075,7.97504166667,3.98808333334,8.74675,12.2490833333,9.81233333334
526.25,9.25066666666,16.72875,13.7345416666,15.58,5.87491666667,7.95166666667,3.9875,8.72575,12.2241666667,9.80358333334
526.59,9.23324999999,16.7195833333,13.7190416667,15.5825833333,5.89766666667,7.94366666666,3.98583333334,8.71954166667,12.211,9.80124999999
526.94,9.24258333333,16.72875,13.7259583333,15.594,5.92583333333,7.93220833333,3.99016666667,8.71962500001,12.2168333333,9.80316666666
527.28,9.24158333333,16.74575,13.736625,15.6105,5.93891666667,7.92758333333,3.98808333333,8.73037500001,12.202,9.80516666667
527.63,9.22583333334,16.7336666666,13.728875,15.6075,5.93525,7.91945833334,3.97591666666,8.71954166666,12.1974166667,9.79658333333
527.97,9.22975000001,16.735,13.7205416667,15.5999166666,5.9505,7.91333333334,3.97516666666,8.71783333334,12.1944166667,9.80066666667
528.32,9.21283333332,16.7156666667,13.7117083333,15.5814166667,5.94391666667,7.90529166667,3.96058333333,8.70108333334,12.1800833333,9.79075
528.66,9.19791666667,16.7058333334,13.7093333333,15.5745,5.94208333333,7.89929166667,3.95066666667,8.68329166668,12.1724166667,9.78808333333
529.01,9.19875000001,16.7089166667,13.7127083333,15.5645833333,5.95658333333,7.90254166666,3.94733333334,8.68629166668,12.1719166667,9.79574999999
529.35,9.19324999999,16.7011666666,13.7014583334,15.56025,5.95966666667,7.89725,3.95225,8.68345833332,12.17625,9.78908333332
529.70,9.18041666668,16.6774166667,13.6870833333,15.5428333333,5.961,7.88770833333,3.95333333333,8.68070833333,12.1616666667,9.77675000001
530.04,9.18916666666,16.6801666666,13.7012083333,15.5419166667,5.99166666667,7.89270833333,3.96366666667,8.69370833333,12.1689166667,9.78291666666
530.39,9.19883333334,16.69275,13.70575,15.5510833333,6.01041666667,7.891125,3.9765,8.69533333332,12.1735833333,9.79116666666
530.73,9.19208333334,16.6878333333,13.7124166667,15.5493333333,6.02766666667,7.907625,3.99133333334,8.70458333333,12.17775,9.80925000001
531.08,9.16133333334,16.66,13.6763333333,15.5263333333,6.03875,7.89533333333,3.97991666666,8.68475000001,12.1635833333,9.79508333334
531.42,9.16100000001,16.6656666667,13.6827083333,15.5271666667,6.06983333333,7.89679166666,3.985,8.67874999999,12.16575,9.79441666667
531.77,9.149,16.6459166667,13.6752916667,15.5264166667,6.07541666667,7.885,3.97141666667,8.66054166667,12.1565,9.79300000001
532.11,9.16216666667,16.6656666667,13.6870416667,15.54125,6.11308333333,7.89625,3.98791666666,8.67920833334,12.1723333333,9.81808333332
532.46,9.16425000001,16.6779166667,13.6847083333,15.52975,6.13983333333,7.89416666667,3.99858333333,8.68312499999,12.1796666667,9.80991666666
532.80,9.15491666667,16.6731666667,13.6828333334,15.5458333333,6.14641666667,7.88741666666,3.99816666667,8.67179166668,12.1885,9.79608333334
533.15,9.14458333334,16.6711666666,13.6819166667,15.54275,6.15866666667,7.87070833333,3.97958333333,8.659,12.1751666667,9.78574999999
533.49,9.13300000001,16.6695833333,13.689375,15.5463333333,6.16933333333,7.86879166667,3.97208333333,8.65149999999,12.1783333333,9.77275000001
533.84,9.14725000001,16.7043333333,13.7095,15.5696666667,6.19866666666,7.89766666667,3.98466666667,8.66329166668,12.20625,9.79441666667
534.18,9.12675,16.6826666667,13.70425,15.5566666667,6.20283333333,7.88479166667,3.96841666667,8.64241666666,12.1953333333,9.77058333334
534.52,9.11225000001,16.6775,13.6895833334,15.55175,6.20466666667,7.86416666667,3.94308333334,8.62233333333,12.1901666667,9.75775
534.87,9.1265,16.6920833333,13.7185833333,15.5785833334,6.23575,7.87570833333,3.96358333333,8.63249999999,12.2120833333,9.77683333333
535.21,9.14625000001,16.6926666666,13.7197083333,15.5916666667,6.25341666667,7.88691666666,3.9775,8.65391666666,12.2260833333,9.79758333333
535.56,9.14824999999,16.7115833333,13.7269583333,15.59475,6.27216666667,7.896375,3.98266666667,8.66270833332,12.22825,9.79808333333
535.90,9.16383333334,16.7208333333,13.7413333333,15.6255,6.30908333333,7.90945833333,4.01108333333,8.67387499999,12.24,9.79733333332
536.25,9.16391666666,16.7310833333,13.7455,15.66475,6.33933333334,7.92891666666,4.02825,8.69204166667,12.2500833333,9.81066666668
536.59,9.18041666668,16.75175,13.7600416667,15.6966666666,6.37516666667,7.942125,4.05783333334,8.71879166667,12.2648333334,9.82308333334
536.93,9.18508333333,16.7744166666,13.78075,15.7119166667,6.40675,7.95820833333,4.06416666667,8.73229166666,12.2805833333,9.85308333332
537.28,9.21341666667,16.81475,13.818375,15.7595833333,6.45225,7.98520833333,4.08983333333,8.76008333334,12.3201666667,9.88766666666
537.62,9.20783333334,16.8,13.80675,15.7744166667,6.45791666667,7.961,4.07891666667,8.74629166666,12.3126666666,9.87391666666
537.97,9.23775000001,16.8253333333,13.8356666667,15.7944166667,6.507,7.98679166666,4.09358333334,8.77025000001,12.3426666667,9.91699999999
538.31,9.26841666667,16.8679166667,13.8685833333,15.8345833333,6.55941666667,8.00595833333,4.11783333333,8.80383333334,12.3701666667,9.93450000001
538.65,9.30050000001,16.89125,13.8801666667,15.853,6.5835,8.01833333333,4.13658333333,8.83154166667,12.39275,9.96158333333
539.00,9.30308333334,16.8946666667,13.8788333333,15.8535833334,6.61616666667,8.00708333333,4.12966666666,8.82608333333,12.3853333333,9.95916666666
539.34,9.31666666667,16.9230833334,13.9042083334,15.8693333333,6.64425,8.01125,4.132,8.83387500001,12.3918333333,9.98241666666
539.69,9.28158333334,16.8915833333,13.8657916667,15.851,6.63525,7.989125,4.08841666667,8.81108333332,12.3713333333,9.96208333335
540.03,9.28541666667,16.8923333334,13.8690833333,15.8515833333,6.64708333333,7.98479166667,4.072,8.80241666668,12.3763333333,9.96525000001
540.37,9.26066666666,16.8505833333,13.8325416667,15.8035,6.64183333334,7.9615,4.04825,8.77579166666,12.3415833333,9.93675
540.72,9.27583333334,16.8574166667,13.841375,15.8365,6.66858333334,7.98058333333,4.07725,8.78074999999,12.3504166667,9.93983333333
541.06,9.27816666667,16.8720833333,13.8475416667,15.8548333333,6.69691666667,8.00658333333,4.09,8.79408333334,12.35275,9.95133333335
541.40,9.2775,16.8684166666,13.8510416667,15.8530833333,6.71233333333,8.006375,4.09708333334,8.80208333332,12.35025,9.95650000001
541.75,9.26233333332,16.8649166667,13.843125,15.8591666667,6.71241666667,7.998,4.09966666667,8.79224999999,12.3394166667,9.94325
542.09,9.25941666666,16.8568333333,13.8418333333,15.8549166667,6.73591666667,7.99958333333,4.11491666667,8.79220833334,12.3455,9.94424999999
542.43,9.25433333334,16.8463333333,13.8397916667,15.86275,6.75641666667,7.99570833333,4.11941666667,8.78612499999,12.3468333333,9.93691666666
542.78,9.25933333334,16.8644166667,13.8658333333,15.90225,6.78941666667,8.02825,4.14608333333,8.79770833332,12.3690833333,9.94625
543.12,9.25849999999,16.8471666667,13.8584166667,15.9146666666,6.80491666667,8.016875,4.15408333334,8.78958333333,12.3780833333,9.92183333333
543.46,9.26416666668,16.849,13.8709583333,15.9209166667,6.82391666667,8.01779166666,4.17408333333,8.79020833333,12.389,9.91233333334
543.81,9.26399999999,16.8383333333,13.857875,15.9313333334,6.846,8.0125,4.19016666667,8.78733333333,12.37875,9.90325000001
544.15,9.27516666667,16.8638333334,13.883,15.9885,6.86533333333,8.01908333333,4.19966666667,8.79695833334,12.3939166667,9.92066666666
544.49,9.30016666667,16.899,13.9049166666,16.0028333334,6.91016666666,8.03491666666,4.21975,8.82625000001,12.4286666667,9.94675000001
544.84,9.30791666666,16.91725,13.9117083333,16.0061666666,6.9405,8.03104166667,4.23141666667,8.83275,12.4325833333,9.95516666666
545.18,9.30675000001,16.9115833333,13.9201666667,16.0238333333,6.95583333333,8.03475,4.245,8.82708333334,12.4245,9.96816666667
545.52,9.30708333333,16.9,13.91325,16.03625,6.98058333333,8.03779166667,4.25075,8.84229166667,12.4243333333,9.97116666668
545.87,9.33599999999,16.9195,13.9421666667,16.079,6.99391666667,8.03166666667,4.25141666667,8.84591666666,12.4303333333,10.0003333333
546.21,9.33891666668,16.95275,13.9570416666,16.103,7.02975,8.02741666667,4.24766666667,8.86325000001,12.4238333334,10.0091666667
546.55,9.34174999999,16.95425,13.9474583333,16.0875833333,7.02966666667,8.011,4.24283333333,8.87158333333,12.4076666666,10.01
546.90,9.32366666667,16.9545,13.935625,16.09,7.04341666667,8.01054166667,4.23866666667,8.87233333332,12.3895,10.0093333333
547.24,9.33458333334,16.9893333333,13.960625,16.1071666667,7.0825,8.01816666667,4.23625,8.885875,12.3934166667,10.04175
547.58,9.36391666667,17.01775,14.0092083333,16.1439166667,7.13233333333,8.04916666667,4.27583333334,8.92562500001,12.4248333333,10.08725
547.92,9.37983333334,17.047,14.0364166667,16.1519166667,7.19333333333,8.07683333333,4.29833333334,8.95554166666,12.4565,10.112
548.27,9.3855,17.0253333333,14.021375,16.1583333333,7.20275,8.059,4.284,8.94958333334,12.4244166667,10.106
548.61,9.39316666666,16.9961666667,14.0154583333,16.1671666667,7.208,8.02625,4.29041666667,8.95825,12.41625,10.1049166667
548.95,9.40358333334,17.0134166667,14.0210833333,16.2024166667,7.245,8.01354166667,4.27516666667,8.96325000001,12.4254166667,10.1019166667
549.29,9.41950000001,17.0381666667,14.0295416667,16.22075,7.26783333333,8.01608333333,4.27083333334,8.96862500001,12.4209166667,10.1045833333
549.64,9.38558333333,17.00375,13.9720416667,16.2036666667,7.27133333333,7.99883333333,4.26308333333,8.95412500001,12.3873333333,10.0646666667
549.98,9.426,17.01525,14.0031666667,16.222,7.30983333333,8.047,4.2815,8.96995833334,12.4215,10.0848333333
550.32,9.43525000001,17.0225,14.0042916667,16.2385,7.35941666667,8.01954166667,4.27233333334,8.97233333333,12.4440833333,10.0970833333
550.66,9.46391666666,17.021,14.01125,16.24475,7.41066666666,8.04383333333,4.27458333333,8.98558333332,12.448,10.1314166667
551.01,9.45891666667,17.01575,13.991,16.2345833334,7.41775,8.034375,4.25591666666,8.96791666666,12.42625,10.10725
551.35,9.44924999998,16.9978333333,13.9775416667,16.20175,7.405,8.00633333334,4.21258333334,8.94216666667,12.3906666667,10.0674166667
551.69,9.49583333335,17.0234166667,14.0229583333,16.2285,7.45466666667,8.037375,4.24216666667,8.9585,12.41275,10.1185833333
552.03,9.52033333334,17.0663333334,14.0642083333,16.2850833333,7.50691666667,8.07745833333,4.26583333334,8.97774999999,12.4700833334,10.1510833333
552.38,9.55641666668,17.0631666666,14.08225,16.288,7.54916666667,8.11095833333,4.25458333333,8.9685,12.4825,10.159
552.72,9.56825,17.055,14.0745416667,16.24525,7.565,8.134625,4.24908333334,8.96508333333,12.4728333333,10.1384166667
553.06,9.60341666666,17.0751666666,14.1039583333,16.27375,7.60833333333,8.16933333334,4.24975,8.98045833333,12.5169166667,10.1725
553.40,9.63491666665,17.1099166667,14.16125,16.27975,7.66883333333,8.216125,4.27366666667,8.99083333332,12.5448333333,10.1950833333
553.74,9.60758333334,17.0848333333,14.1354166667,16.2525833333,7.65883333334,8.18475,4.25983333334,8.95979166666,12.5076666667,10.1805833333
554.09,9.59258333332,17.08,14.1355833334,16.25275,7.67125,8.21075,4.25091666667,8.93683333333,12.49725,10.1636666667
554.43,9.61024999999,17.1168333333,14.166625,16.2649166667,7.69658333333,8.22920833333,4.271,8.94229166667,12.52125,10.1650833333
554.77,9.65333333334,17.12275,14.208875,16.32525,7.73158333333,8.255375,4.32433333333,8.98191666667,12.5759166666,10.2260833333
555.11,9.67141666666,17.1555,14.2476666667,16.3394166667,7.808,8.31016666667,4.35875,9.00258333333,12.5915,10.2675
555.45,9.66150000001,17.17625,14.2215416667,16.3499166667,7.83383333333,8.319375,4.37483333334,9.01525000001,12.6068333333,10.2624166667
555.80,9.68133333331,17.1835833334,14.2557916667,16.3710833333,7.90441666667,8.362125,4.40566666666,9.03566666668,12.628,10.296
556.14,9.71658333333,17.2525833333,14.3055833333,16.3958333333,7.97391666667,8.42183333333,4.45883333333,9.09116666668,12.6844166667,10.35325
556.48,9.74408333334,17.2906666667,14.3523333333,16.4361666666,8.03291666667,8.45408333333,4.50166666667,9.13408333334,12.7055,10.4108333333
556.82,9.78524999999,17.3430833333,14.3925416667,16.4459166667,8.10591666666,8.484625,4.556,9.17225,12.7294166667,10.4690833333
557.16,9.79524999998,17.3548333333,14.3637916667,16.4299166667,8.13466666667,8.481375,4.55516666667,9.17708333334,12.7384166667,10.4851666667
557.50,9.79183333333,17.37025,14.3619166666,16.409,8.18608333334,8.51166666667,4.55375,9.19208333333,12.7673333333,10.4785833334
557.85,9.83383333333,17.39125,14.4144583333,16.41475,8.25083333334,8.56358333333,4.58625,9.22883333332,12.8228333334,10.548
558.19,9.82574999999,17.3580833334,14.403,16.397,8.27658333333,8.59895833333,4.58691666667,9.22737500001,12.8411666667,10.5439166667
558.53,9.84124999999,17.37725,14.3803333333,16.3748333334,8.33625,8.62975,4.60916666667,9.22758333333,12.8045833333,10.5164166667
558.87,9.78824999999,17.3424166667,14.3097916666,16.3574166667,8.31408333333,8.57495833333,4.56141666667,9.169625,12.7774166667,10.4563333333
559.21,9.73708333335,17.2738333333,14.2918333333,16.32175,8.29116666667,8.54358333334,4.51816666667,9.13991666666,12.7073333333,10.41525
559.55,9.69524999999,17.2520833333,14.242,16.2601666667,8.2625,8.52245833333,4.47716666667,9.11216666667,12.66625,10.3801666667
559.89,9.60733333335,17.1796666667,14.1880833333,16.2155833334,8.21883333334,8.45595833333,4.40216666667,9.03449999999,12.5865,10.3221666667
560.23,9.60841666667,17.2109166667,14.1825833333,16.24975,8.27325,8.486375,4.39875,9.03250000001,12.63825,10.3469166667
560.58,9.59591666666,17.2028333333,14.1915,16.23325,8.30083333333,8.49170833333,4.4105,9.04087500001,12.64125,10.312
560.92,9.57274999999,17.1864166667,14.217125,16.2480833333,8.327,8.51504166667,4.43425,9.05670833333,12.6358333333,10.3385
561.26,9.57191666666,17.149,14.2062083333,16.23475,8.33225,8.48641666667,4.44725,9.04254166667,12.61075,10.3300833333
561.60,9.54883333334,17.11425,14.1408333333,16.2164166667,8.3355,8.450875,4.43366666667,9.00983333334,12.5370833334,10.2733333333
561.94,9.54349999999,17.1260833333,14.1263333333,16.219,8.34216666667,8.416375,4.41,9.00933333332,12.5121666667,10.28075
562.28,9.56050000002,17.17475,14.1722083333,16.2414166667,8.4205,8.46379166667,4.422,9.04645833332,12.5993333333,10.3544166667
562.62,9.59333333335,17.201,14.2024166667,16.2505833333,8.48216666667,8.51066666667,4.46991666667,9.09141666667,12.6478333333,10.39775
562.96,9.60325,17.2295,14.19375,16.2356666667,8.52458333333,8.519125,4.48908333333,9.08208333333,12.668,10.423
563.30,9.6095,17.22925,14.181375,16.2425833333,8.562,8.52341666666,4.52316666667,9.08562499999,12.6896666667,10.4309166667
563.64,9.59133333333,17.2250833333,14.1512083333,16.2200833334,8.58725,8.508125,4.532,9.08216666667,12.70025,10.4190833333
563.99,9.56150000002,17.2004166666,14.1545416667,16.18875,8.58516666667,8.48945833333,4.5245,9.06612500001,12.68675,10.37725
564.33,9.51683333334,17.16875,14.12225,16.1770833333,8.59816666666,8.46658333333,4.49608333334,9.03754166667,12.6840833333,10.37775
564.67,9.51683333334,17.166,14.1129583334,16.1780833333,8.63016666666,8.468625,4.50591666666,9.05379166668,12.6994166667,10.3750833333
565.01,9.56825000001,17.2149166666,14.1651666667,16.2460833333,8.70225,8.53004166667,4.54575,9.10016666666,12.7638333333,10.43575
565.35,9.54066666666,17.1779166667,14.14075,16.2171666667,8.69066666667,8.49691666667,4.52083333334,9.05695833334,12.7485833333,10.43675
565.69,9.54974999999,17.1946666667,14.1739166667,16.244,8.75525,8.51304166667,4.55166666666,9.073125,12.7635,10.455
566.03,9.526,17.1584166667,14.1490416666,16.2213333333,8.75966666667,8.485375,4.54425,9.04558333333,12.7204166667,10.4225833333
566.37,9.56808333333,17.1869166667,14.1915833333,16.2658333333,8.80958333333,8.51275,4.574,9.07979166666,12.7425833333,10.45775
566.71,9.62491666668,17.238,14.2398333334,16.3145,8.88266666667,8.57079166667,4.61708333333,9.12141666666,12.7998333333,10.49725
567.05,9.64441666667,17.27025,14.29625,16.3494166667,8.93683333333,8.59304166667,4.63483333333,9.15099999999,12.80925,10.52925
567.39,9.655,17.2931666667,14.2883333333,16.3264166667,8.96166666666,8.61533333333,4.61541666667,9.13974999999,12.7984166667,10.5380833333
567.73,9.66666666666,17.2931666666,14.2775,16.3310833333,8.982,8.62083333333,4.62166666666,9.15333333334,12.7866666667,10.5659166667
568.07,9.68325000002,17.2999166667,14.268,16.3520833333,9.00841666666,8.62333333333,4.63683333333,9.15291666667,12.77575,10.5648333333
568.41,9.66016666666,17.2878333333,14.256125,16.33825,9.01225,8.61475,4.60883333334,9.12474999999,12.7619166667,10.53575
568.75,9.6095,17.281,14.2224583333,16.3,9.0005,8.561625,4.54741666666,9.07254166666,12.7248333333,10.5094166667
569.09,9.63058333334,17.3294166666,14.2669166666,16.328,9.07758333333,8.60783333333,4.58008333333,9.12391666666,12.7665,10.5280833333
569.43,9.57225,17.3101666667,14.1932083333,16.303,9.08508333333,8.572875,4.54316666667,9.07825000001,12.74575,10.4739166667
569.77,9.56475,17.3116666667,14.1855,16.2916666667,9.10025,8.548,4.53525,9.06141666666,12.73825,10.4583333333
570.11,9.50666666668,17.2815833333,14.150125,16.2351666667,9.11816666667,8.52079166667,4.4845,9.0185,12.7141666667,10.4149166667
570.45,9.45425,17.22125,14.125125,16.1795833333,9.112,8.48395833333,4.4505,8.97504166667,12.673,10.3841666667
570.79,9.42649999999,17.192,14.082375,16.1544166667,9.113,8.45633333333,4.42708333333,8.94545833334,12.6595833333,10.356
571.13,9.49424999999,17.2279166667,14.1416666667,16.23625,9.20458333333,8.487875,4.50258333333,9.00441666667,12.7184166667,10.4050833333
571.47,9.48950000001,17.2276666667,14.1504166667,16.237,9.22875,8.47125,4.50716666667,8.97679166666,12.7215833333,10.3975
571.81,9.4775,17.2370833333,14.1562083333,16.2204166667,9.2565,8.46225,4.499,8.97700000001,12.73225,10.39925
572.15,9.4985,17.258,14.177375,16.2149166667,9.31858333333,8.47229166667,4.51633333333,8.988375,12.7563333333,10.4243333333
572.49,9.50433333332,17.263,14.1822916667,16.21725,9.38133333333,8.50866666667,4.55958333333,9.01629166666,12.7755833333,10.4428333333
572.83,9.52791666668,17.2999166666,14.2115833333,16.2465,9.4275,8.53158333333,4.60025,9.04841666667,12.8066666667,10.4694166667
573.17,9.56824999998,17.31825,14.2769166667,16.2626666667,9.46966666667,8.574875,4.64016666667,9.09637500001,12.8291666667,10.5316666667
573.51,9.57666666668,17.295,14.2924166667,16.2749166667,9.49025,8.59858333334,4.65241666667,9.10704166667,12.83625,10.5433333333
573.85,9.56325000002,17.2890833333,14.2760416667,16.2833333333,9.49616666667,8.57679166667,4.64933333333,9.087625,12.8274166667,10.54425
574.19,9.54516666665,17.2818333333,14.2484166667,16.2891666667,9.52291666666,8.55325,4.62691666667,9.09983333333,12.8088333333,10.5376666667
574.53,9.51558333333,17.2635833333,14.2292083333,16.2731666667,9.53125,8.53545833333,4.62216666667,9.08229166668,12.7929166667,10.5261666667
574.87,9.43141666668,17.2064166667,14.16225,16.2088333333,9.51558333333,8.48208333333,4.57716666667,9.015875,12.745,10.4788333333
575.21,9.40616666666,17.1795833333,14.1393333333,16.1839166667,9.54133333333,8.4505,4.559,9.01262499999,12.7445,10.4705
575.55,9.38066666668,17.14275,14.1135833334,16.15675,9.5445,8.4165,4.55608333333,8.98808333334,12.7269166667,10.4374166667
575.89,9.38375000001,17.1768333333,14.1304583333,16.2185833333,9.58991666666,8.44191666667,4.5855,9.01195833334,12.7598333333,10.47675
576.22,9.39025000001,17.1768333334,14.1583333334,16.2434166666,9.63541666667,8.43533333334,4.60425,9.019375,12.772,10.48625
576.56,9.35658333334,17.13875,14.1263333334,16.2369166667,9.66683333333,8.39179166667,4.57833333333,9.00504166668,12.7223333334,10.4690833333
576.90,9.36666666666,17.1508333334,14.1258333334,16.2569166667,9.70583333334,8.4,4.60441666667,9.01174999999,12.75525,10.4623333333
577.24,9.37825000001,17.1854166667,14.1350833333,16.2791666666,9.75891666667,8.40854166667,4.61708333333,9.01991666666,12.7675,10.4856666667
577.58,9.37291666667,17.1799166667,14.1225833333,16.2863333333,9.80233333334,8.40425,4.63075,9.01141666668,12.7546666666,10.48975
577.92,9.38266666666,17.1916666667,14.130375,16.318,9.82608333333,8.39879166667,4.65666666667,8.99958333333,12.7731666666,10.47875
578.26,9.40466666667,17.2224166667,14.1350833333,16.3459166667,9.87149999999,8.395,4.66216666666,9.02958333334,12.7750833333,10.4975833333
578.60,9.44516666667,17.2745,14.175375,16.4220833333,9.94541666667,8.44295833333,4.71041666667,9.08424999999,12.7955833333,10.5454166667
578.94,9.451,17.2871666667,14.19425,16.4345833333,10.0094166667,8.46758333333,4.72225,9.06799999999,12.79325,10.5241666667
579.28,9.48900000001,17.3194166666,14.2118333333,16.5106666666,10.0844166667,8.52275,4.751,9.08729166668,12.8178333333,10.5734166667
579.61,9.45333333333,17.2569166667,14.14325,16.463,10.0715,8.44841666667,4.71441666667,9.03050000001,12.73925,10.5074166667
579.95,9.40758333334,17.2081666667,14.083125,16.4534166666,10.0496666667,8.3985,4.67475,8.98766666667,12.6765833333,10.4538333333
580.29,9.37783333334,17.18225,14.0646666666,16.416,10.0319166667,8.37504166667,4.64133333333,8.95291666667,12.681,10.4264166667
580.63,9.38716666666,17.1785,14.0839583333,16.4048333333,10.0688333333,8.35808333333,4.6575,8.96270833333,12.6619166667,10.445
580.97,9.34599999999,17.144,14.0454583334,16.4078333333,10.0944166667,8.31158333333,4.6455,8.93945833334,12.61675,10.40475
581.31,9.36408333333,17.1315,14.0534166667,16.39725,10.1193333333,8.30929166667,4.63775,8.97120833333,12.6489166667,10.41475
581.65,9.39816666666,17.1580833333,14.0671666666,16.41275,10.1940833333,8.32366666667,4.65925,8.99987500001,12.6508333334,10.4430833333
581.98,9.40966666666,17.1503333333,14.0737083333,16.3970833333,10.2401666667,8.298875,4.66533333333,8.99570833333,12.66125,10.4460833333
582.32,9.37933333334,17.1075,14.0613333333,16.368,10.2465833333,8.24070833333,4.62416666667,8.97083333333,12.6300833334,10.4200833333
582.66,9.381,17.1103333333,14.0592916667,16.3881666667,10.2804166667,8.22041666667,4.62683333334,9.00824999999,12.6251666667,10.4361666667
583.00,9.34283333333,17.0623333334,14.0341666667,16.3119166667,10.2908333333,8.17054166667,4.59758333333,8.98749999999,12.5910833333,10.3843333333
583.34,9.35141666668,17.0660833334,14.0534583333,16.3235,10.32,8.17375,4.578,9.00283333333,12.5968333334,10.3933333333
583.68,9.36191666667,17.0374166666,14.0305,16.2906666667,10.35275,8.17554166667,4.55566666667,8.99495833333,12.5635,10.3618333333
584.01,9.35516666666,17.0434166666,14.0277083333,16.2861666667,10.41375,8.15945833333,4.53433333333,8.98737499999,12.5593333334,10.3864166667
584.35,9.26241666667,16.9599166666,13.9566666667,16.2358333333,10.3733333333,8.08170833333,4.443,8.88004166667,12.4825833333,10.30175
584.69,9.25575000001,16.96375,13.932375,16.218,10.3983333333,8.06054166666,4.41216666667,8.87745833333,12.4818333333,10.30725
585.03,9.10425,16.8353333333,13.8030833333,16.0973333333,10.2854166667,7.89470833334,4.26241666667,8.72375,12.2965,10.1545
585.37,9.06083333333,16.804,13.802875,16.0808333333,10.2840833333,7.87291666667,4.2145,8.69229166667,12.2885833334,10.1360833333
585.70,9.08625000001,16.8355,13.854625,16.1175,10.3311666667,7.894125,4.20758333333,8.66687499999,12.2940833333,10.1433333333
586.04,9.09341666666,16.8334166666,13.8644583334,16.122,10.32325,7.90125,4.20416666667,8.66345833333,12.2984166667,10.1294166667
586.38,9.10800000001,16.8696666667,13.8845416667,16.12075,10.3648333334,7.91183333333,4.22191666667,8.67420833333,12.2925,10.17375
586.72,9.19300000001,16.9774166667,14.0029583333,16.26475,10.4905833333,8.02283333333,4.28883333333,8.74816666666,12.3701666667,10.2829166666
587.06,9.22833333334,16.9845833333,14.01975,16.24925,10.5224166666,8.03120833333,4.34,8.75837499999,12.3393333333,10.2833333333
587.39,9.32741666666,17.0883333333,14.125,16.34825,10.65525,8.11666666667,4.45966666667,8.85295833334,12.45475,10.40275
587.73,9.42883333332,17.1705833334,14.2059166667,16.42275,10.75475,8.21125,4.57275,8.93683333334,12.5154166667,10.4755833333
588.07,9.50400000001,17.2349166667,14.2530833333,16.495,10.88425,8.26408333333,4.63833333333,9.03391666666,12.5755833333,10.529
588.41,9.50516666667,17.245,14.2966666667,16.5020833333,10.89075,8.28675,4.60925,9.02495833334,12.59325,10.515
588.74,9.70999999998,17.4240833333,14.498875,16.6789166667,11.1148333333,8.49275,4.80966666667,9.23341666667,12.7656666667,10.6995833333
589.08,9.75375,17.4266666667,14.5162083334,16.6953333333,11.1483333333,8.49866666667,4.828,9.26033333333,12.76175,10.7173333333
589.42,9.77591666668,17.4355833333,14.5292916667,16.7308333333,11.1895833334,8.53483333333,4.88025,9.31333333334,12.82925,10.7506666667
589.76,9.84308333332,17.5005,14.6058333333,16.7713333334,11.3143333333,8.60679166666,4.93566666667,9.39508333334,12.898,10.80475
590.09,9.90141666666,17.5324166667,14.636,16.8394166666,11.4006666667,8.67970833334,4.99016666666,9.46412500001,12.9748333333,10.8295833333
590.43,9.83733333331,17.4613333334,14.5785833333,16.7376666667,11.367,8.59545833333,4.936,9.43229166665,12.8860833333,10.7630833333
590.77,9.81383333334,17.4893333334,14.5945,16.7809166667,11.4114166667,8.59229166667,4.88966666667,9.43775,12.9210833334,10.775
591.11,9.80716666667,17.4940833333,14.581,16.7613333333,11.4431666667,8.555125,4.855,9.41479166666,12.8965833333,10.7574166667
591.44,9.77149999999,17.4688333333,14.5751666667,16.7570833333,11.4299166667,8.53341666667,4.81833333333,9.40708333332,12.8606666667,10.7083333333
591.78,9.793,17.4843333334,14.5695833333,16.7315833333,11.4295833333,8.53758333333,4.81316666667,9.401875,12.8485833333,10.7233333333
592.12,9.84983333332,17.50525,14.6039583333,16.757,11.5336666666,8.58341666667,4.8685,9.45862499999,12.85775,10.7668333333
592.46,9.82741666665,17.4990833334,14.5860416667,16.7380833334,11.5538333333,8.57408333334,4.86083333333,9.43612499998,12.8613333334,10.7545
592.79,9.763,17.45125,14.489,16.6975,11.5420833333,8.524375,4.8165,9.38775000001,12.80775,10.7099166667
593.13,9.80241666667,17.4765833333,14.520875,16.7389166667,11.6485833334,8.584,4.86733333333,9.44187499999,12.8098333333,10.7340833333
593.47,9.77291666665,17.4371666667,14.4511666667,16.7051666667,11.6356666667,8.52283333333,4.82608333334,9.3935,12.7565833334,10.6928333334
