wavelength,Back_ThrPalm,Belly_ThrPalm,Breast_ThrPalm,Crissum_ThrPalm,Crown_ThrPalm,DorTail_ThrPalm,Patch10_ThrPalm,Patch11_ThrPalm,Rump_ThrPalm,Throat_ThrPalm,WingTip_ThrPalm
557.85,10.0726,19.3763,17.4756666667,20.4183738562,21.4533,9.36670000001,22.6632666667,20.8008666667,15.3563333333,19.3632666667,7.91966666667
558.19,10.1336,19.4604666667,17.551,20.500115817,21.509,9.41886666666,22.7253333333,20.8685333333,15.4037333333,19.4182666667,7.98786666667
558.53,10.1773333333,19.4923,17.5774666667,20.5563338562,21.5402333333,9.46336666666,22.7778,20.8911333333,15.4276666667,19.43,8.04753333333
558.87,10.1587333333,19.4828,17.5414666667,20.505145098,21.4755666667,9.45420000001,22.7816666667,20.8581333333,15.4201333333,19.4318666667,8.03686666666
559.21,10.1408666667,19.4467,17.5024666667,20.5032933333,21.4583,9.4343,22.7619333333,20.8567333333,15.4096666667,19.3986,8.05813333333
559.55,10.1238666667,19.4151,17.5296,20.4755103268,21.4125333333,9.43476666667,22.7731333333,20.8617333333,15.4343333333,19.3543333333,8.0598
559.89,10.1211333333,19.3840666667,17.5262,20.4862870588,21.4065,9.4046,22.7826666667,20.8422,15.4171333333,19.3622666667,8.04966666667
560.23,10.0438,19.3237,17.4498666667,20.4002467974,21.3126666667,9.34193333333,22.6864,20.7756666667,15.3551333333,19.2934666667,7.97793333333
560.58,10.026,19.3353,17.4448,20.412509281,21.2860333333,9.35170000001,22.6872666667,20.7804,15.3738,19.3016,7.99726666667
560.92,10.0267333333,19.3488,17.4335333333,20.4185139869,21.2931333333,9.38343333333,22.6764,20.7876,15.4064,19.3244666667,8.02026666667
561.26,9.96040000001,19.2745666667,17.3654666667,20.3802575163,21.2196666667,9.32746666666,22.6201333333,20.7535333333,15.3862666667,19.3031333333,7.98913333333
561.60,9.95333333333,19.2857333333,17.3666,20.3802862745,21.1868333333,9.32793333333,22.6276666667,20.7431333333,15.407,19.3278666667,7.9918
561.94,9.94020000001,19.2675333333,17.3600666667,20.4017762092,21.1789,9.31453333333,22.5978666667,20.7764666667,15.3878666667,19.3256666667,7.99886666667
562.28,9.863,19.2001,17.2966,20.3120386928,21.0997666667,9.25743333333,22.4977333333,20.6976,15.3098666667,19.2517333333,7.926
562.62,9.87433333333,19.2389,17.3420666667,20.3823701961,21.1357333334,9.26993333333,22.5350666667,20.7108666667,15.341,19.2861333333,7.9658
562.96,9.89193333334,19.2768,17.375,20.3940687582,21.0993666667,9.29880000001,22.5296,20.6968,15.3684666667,19.2629333333,8.03406666667
563.30,9.93513333333,19.2826666667,17.401,20.4163016993,21.0957333333,9.32903333333,22.5273333333,20.7430666667,15.4058,19.2786666667,8.0628
563.64,10.0113333333,19.3150666667,17.4482,20.4553631373,21.1356666666,9.36616666666,22.5731333333,20.777,15.4262666667,19.3498,8.12986666666
563.99,9.9908,19.2722333333,17.4429333334,20.415008366,21.0699,9.3078,22.5206666667,20.7589333333,15.375,19.3129333333,8.10066666667
564.33,9.97559999999,19.2651,17.4015333333,20.352046536,21.0172333333,9.29203333334,22.4715333333,20.682,15.3336,19.2677333333,8.10166666667
564.67,10.0254666667,19.2947333333,17.4453333333,20.371414902,21.0491666667,9.34953333333,22.4761333333,20.7381333333,15.3720666667,19.2936666667,8.1438
565.01,10.1297333333,19.3740666667,17.5290666667,20.4329738562,21.1110333333,9.44469999999,22.5318666667,20.803,15.4355333333,19.3842,8.23013333333
565.35,10.2433333333,19.4995666667,17.6284,20.5361681046,21.1734333333,9.55166666666,22.6070666667,20.8722,15.5387333333,19.4676,8.3386
565.69,10.2566,19.5172,17.5971333334,20.5048509804,21.1513666667,9.56830000001,22.5456666667,20.8753333333,15.5148,19.4665333333,8.33
566.03,10.2231333333,19.4828333333,17.5592666667,20.4731372549,21.1427666667,9.56259999999,22.4952666667,20.8936666667,15.4886666667,19.4461333333,8.2984
566.37,10.2544,19.5,17.5769333333,20.517711634,21.1732,9.57246666667,22.5164,20.8914,15.4895333333,19.4728666667,8.3474
566.71,10.2393333333,19.4899,17.5578,20.4862541176,21.1367666667,9.56216666667,22.4702,20.8424666667,15.4832666667,19.4259333333,8.33153333333
567.05,10.2822,19.5504333333,17.5648666667,20.5354721569,21.1492,9.62443333333,22.5204,20.8305333333,15.5281333333,19.455,8.38893333333
567.39,10.3150666667,19.593,17.5912666666,20.5597615686,21.1678333334,9.66173333333,22.5364,20.8477333333,15.5588666667,19.4444,8.40173333333
567.73,10.2802666667,19.5695,17.5864,20.5342423529,21.1235666667,9.61723333334,22.5056,20.786,15.5163333333,19.418,8.36886666667
568.07,10.2786,19.5585666667,17.5775333333,20.537168366,21.1098666667,9.60946666666,22.5144,20.7946,15.5161333333,19.3795333333,8.37146666667
568.41,10.2102666667,19.5058666667,17.5406,20.4903717647,21.0708666667,9.56673333333,22.5073333333,20.7455333333,15.4542666667,19.3424666667,8.3102
568.75,10.2302666667,19.5318666667,17.5716666667,20.5341328104,21.0868666667,9.59169999999,22.5493333333,20.7455333333,15.5020666667,19.3564,8.35686666667
569.09,10.2279333333,19.5456,17.5561333333,20.5603788235,21.0557666667,9.59846666667,22.5575333333,20.7180666667,15.4881333333,19.3737333333,8.36006666667
569.43,10.1836666667,19.5263666667,17.5220666667,20.5102253595,20.9955,9.59486666667,22.5082666667,20.6827333333,15.462,19.336,8.33146666667
569.77,10.1816,19.54,17.5339333333,20.5517715033,21.0071,9.61590000001,22.5317333333,20.7224666667,15.4780666667,19.345,8.3362
570.11,10.1981333333,19.5404333333,17.5651333333,20.5702564706,21.0208333333,9.62386666667,22.5454,20.7483333333,15.4757333333,19.3500666667,8.34473333333
570.45,10.1962,19.5312666667,17.5608666667,20.5776020915,20.9930666667,9.61250000001,22.5046,20.758,15.457,19.3646666667,8.34966666667
570.79,10.2405333333,19.5573,17.5668,20.62752,21.0271666667,9.66149999999,22.5554666667,20.7989333333,15.5097333333,19.3988666667,8.39413333333
571.13,10.2153333333,19.5652666667,17.5696,20.6112028758,20.999,9.66043333334,22.5228666667,20.7461333333,15.5101333333,19.3893333333,8.39153333333
571.47,10.2733333333,19.5918,17.5948666667,20.6401309804,20.9900666666,9.68160000001,22.5343333334,20.7879333333,15.5403333333,19.4343333333,8.44613333333
571.81,10.2328666667,19.5382666667,17.5402666667,20.5787945098,20.9172,9.65989999999,22.4611333333,20.7147333333,15.4771333334,19.3946,8.39226666667
572.15,10.2479333333,19.5284333333,17.5636,20.576574902,20.9012,9.66266666667,22.4800666667,20.7024666667,15.4778666667,19.3914,8.41073333333
572.49,10.2404666667,19.5280666667,17.5617333333,20.5764078431,20.8828,9.66986666666,22.4794666667,20.7068,15.4802,19.3838666667,8.41233333333
572.83,10.2299333333,19.5229333333,17.5488666667,20.5619652288,20.8727,9.67303333333,22.4546,20.7034,15.4725333333,19.3583333333,8.415
573.17,10.2010666667,19.4867333333,17.5197333333,20.5175095425,20.8132,9.63696666666,22.4008,20.6479333333,15.4404666667,19.3379333333,8.38313333333
573.51,10.1991333333,19.5037,17.5428,20.5433275817,20.8218666667,9.69183333333,22.4442666667,20.6634666667,15.4438,19.3736666667,8.40666666667
573.85,10.149,19.4756333333,17.4964666667,20.4808282353,20.7445,9.6466,22.3662666667,20.6054666667,15.3976,19.3088,8.38526666667
574.19,10.1365333333,19.4695666667,17.4806,20.4694580392,20.7335333333,9.65469999999,22.369,20.5974666667,15.3957333333,19.3094,8.39646666667
574.53,10.0806666667,19.4353,17.4341333333,20.4304428758,20.7121,9.61200000001,22.3318666667,20.5404666667,15.3595333333,19.2536,8.35126666667
574.87,10.0628666667,19.3939666667,17.4100666667,20.3966815686,20.6916,9.56099999999,22.2938,20.5398666667,15.3340666667,19.224,8.35566666667
575.21,10.0828,19.4326333333,17.4536,20.4136907189,20.7353,9.59443333334,22.3024,20.5679333333,15.3533333333,19.275,8.37893333333
575.55,10.1016666667,19.4529333333,17.4546666667,20.4044292811,20.7539666667,9.61076666666,22.3106,20.5484666667,15.3422666667,19.2963333334,8.39066666667
575.89,10.1390666667,19.4790333333,17.4896,20.4230828758,20.7592,9.62280000001,22.3013333333,20.5417333333,15.3385333333,19.3512,8.4134
576.22,10.1707333333,19.5166666667,17.5058,20.4665911111,20.8051666667,9.6951,22.3184666667,20.5824,15.3794,19.3817333333,8.46413333333
576.56,10.1816,19.4601666667,17.4888666667,20.4392099346,20.8013666667,9.66603333333,22.2848,20.5486,15.3887333333,19.3587333333,8.4612
576.90,10.1881333333,19.4766,17.4828,20.4574188235,20.8366333333,9.68176666666,22.3070666666,20.548,15.3876666667,19.417,8.47873333333
577.24,10.2239333333,19.4746333333,17.4723333333,20.469951634,20.8263666667,9.67363333334,22.2682,20.5582666667,15.3985333333,19.4265333333,8.4864
577.58,10.2350666667,19.4754666667,17.4827333333,20.4838162091,20.8264333333,9.70163333333,22.2197333333,20.5290666667,15.4005333333,19.442,8.50346666667
577.92,10.3108,19.5502,17.5490666667,20.5519152941,20.8773333333,9.78890000001,22.3165333333,20.5501333333,15.4536,19.4915333333,8.5568
578.26,10.2750666667,19.4772333333,17.4602666667,20.4950881046,20.7959666667,9.73559999999,22.254,20.4453333333,15.4134,19.4064,8.5228
578.60,10.2164,19.423,17.4524,20.4785738562,20.7577333333,9.67106666667,22.1882,20.4234,15.3862666667,19.344,8.4786
578.94,10.1984666667,19.3768333333,17.4251333333,20.4454768627,20.7228333333,9.65293333333,22.1905333333,20.3971333333,15.3675333333,19.3190666667,8.47946666667
579.28,10.1584666667,19.3342,17.4208666667,20.4135728104,20.6863,9.62789999999,22.1669333333,20.3458666667,15.3594,19.3025333333,8.4736
579.61,10.1511333333,19.3804333333,17.4530666667,20.4293498039,20.6823333333,9.62729999999,22.1868,20.3350666667,15.3533333333,19.3169333334,8.4698
579.95,10.1212,19.3446666667,17.4464666667,20.395991634,20.6061666667,9.61873333333,22.134,20.3212,15.3145333333,19.2447333333,8.42426666667
580.29,10.0732,19.3214666667,17.4602666667,20.388202353,20.5942,9.60050000001,22.1537333333,20.2715333333,15.2622,19.238,8.3984
580.63,10.0455333333,19.2693666667,17.4311333333,20.3395079738,20.5483,9.55543333333,22.1686666667,20.2858666667,15.2182,19.1892,8.37833333333
580.97,10.0430666667,19.3026333333,17.4403333333,20.3355396078,20.5451666667,9.54453333333,22.1511333333,20.3196,15.2277333333,19.2370666666,8.40126666667
581.31,10.0156666667,19.2908333333,17.4382,20.3370802614,20.5319333333,9.52940000001,22.1324666667,20.3414666667,15.2089333333,19.2328,8.36493333333
581.65,10.0284666667,19.2787666667,17.403,20.3154078431,20.5032,9.54253333333,22.1297333333,20.2805333333,15.1650666667,19.2194666667,8.37313333333
581.98,10.0078,19.2693666667,17.4244666667,20.2955913725,20.4856666667,9.54703333333,22.0886666667,20.2448666667,15.1503333333,19.1682,8.3516
582.32,10.0060666667,19.2523,17.4146666666,20.300187451,20.4405666667,9.53026666667,22.0832666667,20.2326,15.1263333333,19.1320666666,8.335
582.66,10.0246,19.2549333333,17.4287333333,20.3212653595,20.461,9.55016666667,22.0837333333,20.2539333333,15.1280666667,19.1105333333,8.35106666667
583.00,10.0974666666,19.2947333333,17.4927333333,20.4017435294,20.5345,9.6081,22.1187333333,20.2970666667,15.1902,19.1739333333,8.4546
583.34,10.1589333333,19.3752666667,17.5654,20.4845696732,20.5860333333,9.67193333334,22.2072,20.3203333333,15.2713333333,19.2234,8.51566666667
583.68,10.2381333333,19.4597,17.6101333333,20.5689762091,20.6454333333,9.76120000001,22.2442666667,20.3788666667,15.3388,19.3036,8.6044
584.01,10.2424666667,19.4318333333,17.5897333333,20.5773275817,20.6482333333,9.79313333333,22.2276666667,20.3796,15.3598666667,19.2928666667,8.61446666667
584.35,10.3615333333,19.5478666667,17.694,20.6526020915,20.7184333333,9.88253333333,22.3188,20.4738666667,15.4718666667,19.3762,8.73226666667
584.69,10.3942,19.6131666667,17.7707333333,20.6812026144,20.7664333333,9.91193333334,22.3942666667,20.534,15.5794666667,19.4334,8.81333333333
585.03,10.3638666667,19.5866,17.6950666667,20.6517270588,20.6799,9.888,22.3478,20.4893333333,15.5573333333,19.4274,8.80933333333
585.37,10.3458,19.5757666667,17.6314,20.5809968627,20.6960333333,9.83973333334,22.3133333333,20.4816,15.5041333333,19.4037333333,8.79220000001
585.70,10.3722,19.5993666667,17.6326,20.5681385621,20.6886666667,9.86159999999,22.3470666667,20.5124666667,15.5501333333,19.4728,8.834
586.04,10.3408,19.542,17.6149333333,20.5289511111,20.6195666667,9.80813333333,22.2741333333,20.4744,15.4941333333,19.4528,8.79926666667
586.38,10.3008,19.4776333333,17.5282,20.4160081046,20.4983333333,9.78303333333,22.0966,20.4158666666,15.4034666667,19.3678,8.75946666667
586.72,10.3133333333,19.4961,17.5553333333,20.4128193464,20.5236666667,9.812,22.0968,20.4054666667,15.4240666667,19.3746,8.75453333334
587.06,10.4110666667,19.6123,17.6972,20.5345053595,20.6348666667,9.88363333333,22.1916666667,20.4966,15.5331333333,19.4867333333,8.83293333333
587.39,10.3488,19.5596666667,17.627,20.5014465359,20.5747,9.84589999999,22.112,20.4748,15.4599333333,19.4413333333,8.79546666666
587.73,10.3114666667,19.4888666667,17.5543333333,20.5029213072,20.5325333333,9.82826666666,22.0544,20.4654,15.4083333334,19.3925333333,8.71580000001
588.07,10.375,19.5842333333,17.6589333333,20.5922329412,20.6614666667,9.88216666667,22.165,20.5642666667,15.4813333333,19.4745333333,8.78700000001
588.41,10.4102666667,19.6536,17.7652666667,20.6769903268,20.6841,9.97076666666,22.2114666667,20.6394666667,15.5476666667,19.5392,8.81960000001
588.74,10.3688,19.6517666667,17.7625333333,20.7020614379,20.6737333334,9.94140000001,22.1832666667,20.6157333333,15.5129333333,19.5100666667,8.81273333333
589.08,10.3679333333,19.6999666667,17.7481333333,20.6963213072,20.6697666667,9.94033333334,22.2336666667,20.6118666667,15.5204666667,19.4942,8.80006666667
589.42,10.4037333333,19.7219666667,17.8091333333,20.765644183,20.7770333333,9.98316666667,22.3345333333,20.7301333333,15.5878666667,19.5588,8.84293333333
589.76,10.3956666667,19.7373333333,17.8266666667,20.7830193464,20.7755,9.99056666667,22.376,20.7388666667,15.6026,19.5904666667,8.86946666666
590.09,10.3110666667,19.6848666667,17.7366,20.7323045752,20.6666333333,9.92869999999,22.3436666667,20.6938666667,15.5259333333,19.5018666667,8.84926666667
590.43,10.3144666667,19.7134666667,17.7676,20.7755022222,20.6962,9.9569,22.3935333333,20.6676666667,15.544,19.5108,8.84333333333
590.77,10.3389333333,19.7704,17.7814666667,20.7736836602,20.6685333333,9.9678,22.3769333333,20.6526,15.5494,19.5311333333,8.90360000001
591.11,10.3267333333,19.7179,17.7438,20.7248899346,20.5892333333,9.94586666667,22.3335333333,20.6223333333,15.5207333333,19.4914666667,8.88173333333
591.44,10.3522666667,19.7335,17.7234666666,20.7582305882,20.6244333333,9.93666666667,22.3156666666,20.6269333333,15.5324666667,19.483,8.9052
591.78,10.3896666667,19.7409,17.7236,20.7577803922,20.6167,9.952,22.2946666667,20.62,15.5689333333,19.4585333333,8.93213333334
592.12,10.3825333333,19.7126,17.7304,20.7518779085,20.6393333333,9.96573333333,22.3019333333,20.6448666667,15.563,19.4401333333,8.92653333333
592.46,10.3712,19.7202,17.6793333333,20.7189686274,20.5661666667,9.91666666667,22.2448,20.5884,15.5316,19.405,8.91193333334
592.79,10.3766,19.7350333333,17.6802666667,20.7486371242,20.5278333333,9.91003333334,22.1864,20.6253333333,15.5415333333,19.4034,8.918
593.13,10.3816,19.7174666667,17.686,20.736806536,20.5052,9.90233333333,22.1126,20.5752,15.5186666667,19.4032666667,8.87533333333
593.47,10.4493333333,19.7801666667,17.7652666667,20.8025043137,20.5454666667,9.9505,22.1728666667,20.6586666667,15.5873333333,19.4668666667,8.97340000001
593.80,10.4817333333,19.8234,17.8410666667,20.8734096732,20.6101,9.98373333333,22.202,20.7368,15.6203333333,19.5047333333,8.97666666667
594.14,10.5449333333,19.9351666667,17.8885333333,20.940433464,20.6774,10.0511,22.2037333333,20.7822666667,15.6894666667,19.5666666667,9.01473333333
594.48,10.6008,19.9901666667,17.941,20.9725900653,20.6886,10.0849,22.2569333333,20.7804666667,15.7637333333,19.6247333333,9.0688
594.81,10.5611333333,19.9871,17.909,20.9753952941,20.6733,10.0666333333,22.2508,20.781,15.7418,19.6201333333,9.01813333333
595.15,10.6134,20.0362333334,17.9598666667,21.0315869281,20.6938666667,10.1298333333,22.2368,20.8317333333,15.8064,19.653,9.08486666668
595.49,10.6223333333,20.0382333333,17.9773333333,21.0522342484,20.6904,10.1578,22.2514666666,20.8241333333,15.8172,19.6614666667,9.09320000001
595.82,10.5946,19.9847,17.9256,20.9864661438,20.6503333333,10.1111666667,22.2154666667,20.7864,15.7546666667,19.6034,9.03633333334
596.16,10.631,20.0312333333,17.9433333333,21.0291866667,20.6842666667,10.1616666667,22.2520666667,20.8503333333,15.7944,19.622,9.08713333333
596.50,10.5803333333,19.9729666667,17.8826666667,20.9794039216,20.6247333333,10.1193,22.1558666667,20.7760666667,15.7682,19.5826666667,9.01513333333
596.83,10.5779333333,19.9591,17.8579333333,20.970593464,20.5768333333,10.1088,22.1879333333,20.7656,15.7864,19.5898666667,9.03466666668
597.17,10.591,19.9394333333,17.8585333333,21.0143307189,20.5553666667,10.1361666667,22.2248666667,20.7740666667,15.7916666667,19.5734,9.06099999999
597.51,10.5156,19.8712,17.7781333333,20.9389699346,20.4614666667,10.0938,22.1308666667,20.7036,15.7018,19.4988666667,9.01733333333
597.84,10.525,19.8604333333,17.7834666667,20.9077730719,20.4313,10.1035666667,22.1149333333,20.6800666667,15.6621333333,19.4856666667,9.02973333334
598.18,10.5546666667,19.9245,17.8018,20.9469900654,20.4225,10.1166333333,22.1360666666,20.6903333333,15.6618,19.5331333333,9.02546666667
598.52,10.5960666667,20.0004,17.8324666667,21.0156324183,20.4575,10.1520333333,22.1809333333,20.7618,15.7210666667,19.5874,9.05866666667
598.85,10.6616,20.0852333333,17.9012,21.0980962092,20.5144,10.2392666667,22.2905333333,20.8237333333,15.8067333333,19.68,9.15639999999
599.19,10.6345333333,20.0486333333,17.8884666667,21.0589654902,20.4743,10.2266,22.2514666667,20.7766,15.7611333333,19.6472666667,9.12619999999
599.53,10.6267333334,20.0466,17.8817333333,21.0283877124,20.4506,10.2388,22.2368,20.7622666667,15.734,19.6266,9.1444
599.86,10.592,20.0016333333,17.8582,20.9751077124,20.3936333333,10.2427,22.1376666666,20.6592,15.6767333333,19.5749333333,9.12593333333
600.20,10.4994666666,19.9647333333,17.8004666667,20.912180915,20.3637666667,10.1598333333,22.0839333333,20.5933333333,15.6202666667,19.5508666667,9.08653333333
600.53,10.5702,20.0031333333,17.8589333333,20.9692624837,20.4255666666,10.1820333333,22.1538666667,20.6617333333,15.6770666667,19.6139333333,9.12419999999
600.87,10.5862,20.0099333333,17.9035333333,21.0157597386,20.4556333333,10.1925333333,22.1812,20.6896,15.7192666667,19.664,9.15673333334
601.21,10.5766,19.9765666667,17.8832666667,20.960151634,20.4396666667,10.2095666667,22.1698666667,20.6662666667,15.7434666666,19.6224,9.16293333334
