wavelength,Back_EmbLonf,Belly_EmbLonf,Breast_EmbLonf,Crissum_EmbLonf,Crown_EmbLonf,DorTail_EmbLonf,Patch10_EmbLonf,Rump_EmbLonf,Throat_EmbLonf,WingTip_EmbLonf
729.12,15.7008333333,50.1351666666,30.035,25.6455,11.4513333333,13.8515,21.4415,15.966,44.174,16.1265
729.44,16.1096666667,50.4923333333,30.4745,26.1635,12.1766666667,14.16325,21.992,16.438,44.486,16.652
729.76,15.6705,50.2478333333,30.3695,25.9291666666,11.998,14.13175,21.9248333333,16.3793333333,44.266,16.4238333334
730.08,15.7976666667,50.6023333334,30.5738333334,26.3281666666,12.204,14.7365,22.3588333333,16.7508333333,44.4411666667,16.6468333334
730.39,16.0111666666,50.2933333333,30.7661666667,26.2421666667,12.412,14.92075,22.5745,17.1166666667,44.4346666667,16.8918333334
730.71,16.0405,50.136,30.8231666666,26.2986666666,12.477,14.97975,22.6525,17.1763333334,44.5385,16.9386666667
731.03,15.9295,50.0873333334,30.932,26.1981666667,12.5631666666,15.02475,22.5696666667,17.0256666667,44.616,16.5451666667
731.35,15.7696666667,50.1011666667,30.5941666667,26.1571666667,12.4421666666,15.1765,22.3766666667,17.0428333333,44.4396666666,16.768
731.67,15.8551666666,49.9045,30.9598333333,26.3036666667,12.8273333333,15.40125,22.6458333333,17.3735,44.2025,17.2445
731.98,15.5571666667,49.9518333334,30.7445,26.0613333333,12.7568333333,15.1945,22.44,17.142,43.9576666667,17.0365
732.30,15.3728333333,49.9615,30.8763333333,26.1753333333,12.9548333333,15.18275,22.3043333334,16.9901666667,44.0196666666,16.9418333334
732.62,15.261,50.262,31.2586666667,26.2021666667,13.1423333333,15.125,22.3725,17.0303333334,43.9646666667,17.0931666666
732.94,15.4421666667,50.2586666667,31.289,26.2538333334,13.056,15.3175,22.3163333333,17.0423333333,44.0965,17.208
733.25,15.7308333334,50.1776666666,31.3678333333,26.2538333333,13.1293333334,15.45975,22.1893333333,16.9475,44.3096666667,17.4795
733.57,15.5163333334,49.8158333333,31.1623333333,25.9338333334,13.0813333333,15.178,21.9398333333,16.7663333333,44.0045,17.2493333334
733.89,15.3221666666,49.792,30.9995,25.8953333334,12.8818333333,14.88575,21.7401666667,16.4485,43.9473333334,16.9761666667
734.21,15.0443333334,49.518,30.6748333334,25.6115,12.5205,14.653,21.5018333333,16.2726666667,43.662,16.843
734.52,14.8938333334,49.3013333334,30.5438333334,25.4046666667,12.205,14.19525,21.261,15.9681666666,43.3786666666,16.619
734.84,15.0513333333,49.3063333333,30.9863333334,25.474,12.2276666666,13.90225,21.3333333333,15.8481666666,43.4798333334,16.2763333333
735.16,15.064,49.6091666666,30.8206666666,25.567,11.9488333334,13.70175,21.2395,15.6,43.8416666667,15.8346666666
735.48,15.4321666667,49.6091666667,31.006,25.6766666667,11.9493333333,13.8635,21.3558333333,15.8171666666,43.9743333333,16.0718333333
735.79,15.5113333333,49.2736666667,30.6283333333,25.3946666667,11.6851666666,13.864,21.2366666667,15.9233333333,43.7371666666,16.1746666666
736.11,15.6821666666,49.2761666666,30.5766666666,25.6253333333,11.7036666666,14.15925,21.0911666667,16.0935,43.7976666667,16.0935
736.43,15.8045,49.5073333334,30.7706666667,25.8386666666,11.8696666667,14.39125,21.4401666667,16.4555,44.2175,16.3673333334
736.74,16.1026666667,49.8455,30.7565,25.9233333333,11.7563333333,14.43725,21.761,16.6961666667,44.1751666667,16.31
737.06,16.405,49.679,30.9013333334,26.1921666666,11.9516666666,14.538,21.6793333334,16.6965,44.2265,16.4168333333
737.38,16.2391666667,49.5368333333,30.81,26.036,12.0116666667,14.60625,21.4046666667,16.6073333333,44.205,16.4706666667
737.69,16.1436666666,49.7565,30.9746666667,26.2448333334,12.2995,14.697,21.2418333334,16.7023333333,44.462,16.3278333334
738.01,15.8325,50.228,30.9806666667,26.3355,11.9915,14.62925,21.384,16.7266666667,44.7125,16.3305
738.33,15.6295,50.2456666666,30.5275,26.361,11.9903333333,14.76625,21.3011666667,16.8405,44.4123333333,16.6126666667
738.64,15.5843333334,49.976,30.744,26.2228333333,12.074,14.9085,21.2476666666,16.7863333334,44.2051666667,16.8816666666
738.96,15.1176666666,49.9696666666,30.2893333334,26.1663333333,11.9468333333,14.84625,20.9223333333,16.4558333334,43.8696666667,16.8111666666
739.28,15.1718333333,50.3221666667,30.8545,26.4673333333,12.2675,15.02925,21.248,16.545,43.9543333333,16.8368333334
739.59,14.8988333334,50.0981666667,30.5831666667,26.237,11.989,14.88025,21.1721666666,16.0711666667,43.806,16.6483333334
739.91,14.0638333334,49.7886666667,29.8671666667,25.4381666666,11.1876666666,14.03275,20.4436666667,15.356,42.732,15.9586666667
740.23,14.0156666667,49.6695,30.2458333333,25.6115,11.5891666667,14.22175,20.5775,15.5126666666,43.1076666667,16.417
740.54,13.5578333334,49.93,29.9138333333,25.295,11.3626666667,14.075,20.6063333334,15.3218333333,43.1098333333,16.3813333333
740.86,13.4583333333,50.117,29.6766666667,25.1365,10.9055,13.68875,20.4533333333,14.9455,43.2318333333,16.1928333333
741.18,13.1585,50.1258333334,29.4213333333,24.9071666666,10.4845,13.463,20.38,14.7273333333,43.3081666667,15.965
741.49,13.2961666667,49.5336666667,29.1833333333,24.9001666667,10.5183333333,13.52925,20.1171666667,14.4351666667,42.8725,15.8473333334
741.81,13.0558333333,49.422,29.2126666667,24.7723333333,10.1386666667,13.3925,19.9918333334,14.3001666667,42.9891666667,15.66
742.12,13.2785,49.6151666667,29.0858333334,24.976,10.1718333333,13.45375,19.883,14.4603333333,43.0308333334,15.6218333334
742.44,13.5026666667,49.7431666666,29.2325,24.9861666667,10.4358333334,13.468,20.4413333334,14.7793333333,43.2623333333,15.3481666667
742.76,13.5845,49.3613333333,28.7866666666,24.719,10.4401666667,13.4525,20.3943333333,14.6813333334,42.8155,15.209
743.07,13.6146666667,49.4301666666,28.713,24.6273333334,10.64,13.27025,20.45,14.8241666667,42.9676666667,15.2181666666
743.39,13.999,49.4678333334,28.7993333333,24.826,10.955,13.2715,20.6471666667,14.9993333333,43.2523333333,15.0558333333
743.70,13.6566666667,49.6896666667,28.6051666666,24.8088333333,10.6973333334,13.15475,20.2035,14.8188333333,43.0995,14.4865
744.02,13.7956666667,49.7746666667,28.7031666666,24.8436666667,10.583,13.443,20.1335,14.9003333333,42.957,14.8715
744.34,13.7948333333,49.3545,28.4666666666,24.855,10.5453333334,13.6315,20.003,14.9333333333,42.421,14.8535
744.65,14.061,49.3741666666,28.7771666667,25.189,10.7131666667,13.6245,20.233,14.9416666667,42.4018333333,14.8981666666
744.97,14.0861666667,49.647,29.1356666666,25.092,10.697,13.55325,20.1,15.211,42.7363333334,14.748
745.28,14.3698333333,49.8601666667,29.6378333334,25.2281666667,11.0791666666,13.76975,20.3178333333,15.2311666666,43.1023333333,15.2676666666
745.60,14.0948333333,49.8666666667,29.6351666667,24.974,10.864,13.584,20.3498333333,14.8808333334,43.0043333334,15.0808333334
745.91,14.274,50.1718333334,29.9613333333,25.1533333333,10.9766666667,13.92975,20.1585,14.8496666667,43.3828333333,15.3208333334
746.23,13.618,49.7078333333,29.6328333333,24.2923333334,10.2923333333,13.55025,19.4458333334,14.3671666667,42.8988333333,14.8241666667
746.55,13.5386666666,49.7075,29.658,23.995,9.781,13.23125,19.2395,14.2061666666,42.8216666667,14.754
746.86,13.2241666666,49.6406666667,30.093,23.8885,9.45216666667,13.325,19.0465,14.0173333333,42.8155,15.0423333334
747.18,13.6116666667,49.345,30.1456666667,23.8221666666,9.408,13.306,19.243,13.9281666667,42.6163333333,15.3123333333
747.49,13.8766666666,49.3881666667,30.6963333333,23.8855,9.69566666667,13.30875,19.6535,14.2775,42.9703333333,15.5378333334
747.81,13.7001666667,49.5543333334,30.7685,23.5058333333,9.56433333334,13.23975,20.0058333333,14.3576666667,43.168,15.4685
748.12,13.5133333333,49.3096666667,30.4781666667,23.0601666667,9.64833333333,13.32825,19.798,14.3853333333,42.8581666667,15.388
748.44,13.345,49.3933333334,30.4305,23.0721666666,9.72683333333,13.55075,19.8946666667,14.4351666667,42.7863333333,15.894
748.75,13.2098333333,49.044,30.394,22.8691666667,9.57316666667,13.54025,19.8648333333,14.5825,42.626,15.718
749.07,13.3895,49.5113333333,30.5231666666,23.3001666667,9.94683333334,14.05775,20.1596666667,14.9416666667,43.1291666667,16.3865
749.38,13.4656666667,49.3311666667,30.3598333334,23.1966666666,9.7455,14.21275,20.152,14.9735,42.8866666667,16.7095
749.70,14.0221666667,49.6571666666,30.639,23.7493333333,9.8985,14.494,20.6403333334,15.2371666666,43.3676666667,17.417
750.01,14.3793333334,49.5835,30.6861666666,24.2128333333,10.6451666666,15.39625,20.8386666667,15.6218333333,43.4211666667,17.7181666666
750.33,14.371,49.289,30.3828333333,24.0388333333,11.0053333334,15.2725,20.6661666667,15.8638333333,43.3108333333,17.3001666667
750.64,14.3386666666,49.7365,30.4856666667,24.1421666667,11.135,15.3245,20.8383333334,16.0471666667,43.3505,17.3431666666
750.96,14.2745,49.6846666667,30.0458333334,24.273,11.1086666667,15.01925,20.4626666667,16.0366666666,43.5181666667,17.211
751.27,14.8498333333,50.2226666666,30.3535,24.9028333333,11.7476666666,15.5105,20.6088333333,16.4656666667,44.1186666667,17.5281666667
751.59,14.767,49.9928333334,29.9425,24.7741666667,11.5698333333,15.26875,20.4731666667,16.1148333333,44.1218333333,17.4263333334
751.90,14.7181666666,49.4608333333,29.4433333333,24.439,11.3963333333,15.00225,20.2258333333,15.8108333333,43.6583333334,16.9905
752.22,14.8931666666,49.4585,29.174,24.6083333334,11.7665,15.0855,20.5198333333,15.7265,43.4686666667,17.0581666666
752.53,14.4913333333,48.7881666667,28.4228333333,24.2346666666,11.4938333333,14.711,20.1106666666,15.3983333333,42.7083333333,16.4611666667
752.85,14.4983333333,48.5453333334,28.411,24.315,11.5466666667,14.7245,20.3036666667,15.6215,42.6695,16.7511666667
753.16,13.9988333333,48.4533333333,28.239,24.1803333333,11.7285,14.54875,20.0156666666,15.6306666667,42.6636666667,16.631
753.47,13.6031666667,48.3785,28.2823333333,23.949,11.58,14.21675,19.8666666666,15.3753333333,42.7393333334,16.3871666666
753.79,13.7716666666,48.3763333333,28.1611666667,24.332,11.408,14.29975,20.036,15.4311666667,42.9671666667,16.8246666666
754.10,13.4768333334,47.8733333334,27.5648333334,23.8361666667,11.0991666666,13.93325,19.6263333333,15.0646666667,42.7728333333,16.8033333334
754.42,13.8731666667,47.6303333333,27.5596666667,24.1418333334,11.3383333333,14.3795,19.9773333333,15.0653333334,42.582,17.0475
754.73,13.8841666666,47.1888333333,27.5745,24.0961666667,11.6466666666,14.447,19.8076666667,15.304,42.391,17.226
755.05,14.7848333333,47.8288333333,28.2168333333,24.8155,12.397,15.21925,20.4443333333,16.2396666667,43.0381666666,17.9186666666
755.36,15.1968333333,48.413,28.7625,25.3768333333,12.798,15.62075,21.0106666666,16.6593333333,43.7033333333,18.3195
755.67,15.096,48.5335,28.7926666666,25.3238333333,12.5355,15.3525,20.679,16.5923333333,43.762,18.1328333333
755.99,15.1821666667,48.6965,28.903,25.309,12.5676666667,15.07675,20.7201666667,16.7345,44.1306666667,18.249
756.30,14.972,48.5775,28.5671666666,24.9128333333,12.5815,14.90025,20.4116666666,16.5076666666,44.0688333333,18.2255
756.62,15.5393333333,49.0771666667,29.021,25.4426666666,12.71,15.27475,21.0245,16.6895,44.5228333333,18.3536666666
756.93,15.8746666667,49.125,28.8368333334,25.6148333333,12.781,15.267,21.3896666667,16.923,44.4091666667,18.4776666667
757.24,16.2953333334,49.636,29.0208333333,25.9511666666,12.9985,15.75725,22.0025,17.0836666667,44.7626666667,18.3415
757.56,16.795,49.6756666667,29.508,26.4673333333,13.362,16.39875,22.5063333333,17.602,45.0276666666,18.7645
757.87,16.2733333333,49.4405,29.2348333334,25.7185,12.6966666666,15.9255,21.9828333334,17.2111666667,44.5401666667,18.1638333333
758.18,15.7965,49.1375,28.7411666667,25.3516666666,12.0745,15.3655,21.7731666666,16.6816666666,44.1745,18.0888333333
758.50,15.3285,48.6091666666,28.6421666666,25.0188333334,11.8705,15.09925,21.4178333333,16.1178333333,43.7226666667,18.0273333334
758.81,14.858,48.3631666667,28.7595,24.559,11.6741666667,15.314,21.1808333334,15.9416666667,43.6248333333,17.9898333333
759.13,14.852,48.4096666667,29.01,24.7761666667,11.813,15.401,21.4308333334,16.0543333334,43.9965,18.3091666667
759.44,14.897,48.0601666667,28.987,24.5963333333,11.6316666667,15.593,21.3533333334,15.6746666667,43.6916666667,18.3103333334
759.75,14.9548333333,48.37,29.1201666667,24.9665,11.761,15.67675,21.4976666666,15.6543333333,43.643,17.8503333334
760.07,14.9138333333,48.1071666667,29.0323333333,24.9595,12.049,15.8195,21.3506666666,15.9375,43.1286666667,18.1543333334
760.38,14.8303333334,48.4806666666,29.2255,25.1546666667,12.028,15.9515,21.3348333333,15.9071666666,43.1341666667,18.4663333334
760.69,14.3581666666,47.7641666666,29.1378333333,24.7823333333,12.108,15.45075,20.7245,15.5053333334,42.5521666666,18.4306666667
761.01,14.5306666666,47.9851666667,29.5956666667,25.0818333333,12.6443333333,15.5275,21.1945,15.7053333333,42.909,18.411
761.32,14.861,48.5345,30.0625,25.7085,13.1875,15.85425,21.7225,16.007,43.6666666667,18.5623333334
761.63,15.5828333333,49.05,30.7573333334,26.4553333333,13.609,16.28875,22.441,16.5596666667,44.0518333334,18.6606666667
761.94,15.606,49.5313333333,30.906,26.4351666666,13.504,16.38025,22.6278333334,16.6535,44.2406666667,18.5148333334
762.26,15.7365,49.4048333333,30.4933333334,26.8598333333,13.7833333334,16.127,22.5945,16.8525,43.8926666667,18.6075
762.57,15.7815,49.3003333333,30.4626666667,26.761,13.7723333333,16.209,22.5095,16.9178333333,43.7326666667,18.5086666667
762.88,16.0473333334,49.4965,30.9661666666,27.089,14.1491666667,16.51925,22.9051666667,17.4071666667,44.0798333333,18.895
763.20,16.142,49.402,31.4038333334,27.1443333333,14.1673333334,16.63025,23.0141666667,17.5693333334,44.3355,19.1095
763.51,16.2418333333,49.5026666667,31.5168333334,27.3195,14.269,16.52425,23.1165,17.5943333334,44.6958333333,18.9808333333
763.82,16.121,48.897,31.1385,26.9195,14.2896666666,16.3965,22.8656666667,17.538,44.4793333333,18.8008333333
764.14,16.528,49.3233333333,31.6861666666,27.1436666666,14.3096666666,16.9385,23.1668333333,17.7815,44.8863333333,19.168
764.45,16.2545,49.3001666667,31.7305,26.888,14.0085,16.83025,22.7171666667,17.5416666666,44.7455,19.1836666667
764.76,16.5343333333,49.2395,31.8525,27.0018333333,14.0163333334,17.119,22.9,17.7091666666,44.4465,19.1036666666
765.07,16.6486666667,49.5751666667,32.1971666666,27.0898333334,14.1728333334,17.45625,22.9936666667,17.8088333334,44.8988333333,19.1781666667
765.39,16.7968333334,49.6468333334,32.5086666667,27.4575,14.423,17.49725,23.1125,18.0486666667,44.9795,19.3256666667
765.70,17.3886666667,50.2405,33.242,27.8298333333,14.702,17.9645,23.7185,18.5336666667,45.6025,19.737
766.01,17.6653333333,50.3735,33.3128333333,28.0133333334,14.9885,18.121,23.9908333333,18.671,45.6175,20.084
766.32,17.8468333333,50.4363333333,33.3763333334,28.362,15.2788333333,18.165,24.1918333333,18.9198333333,45.6795,20.2003333334
766.64,18.3481666667,50.3438333334,33.3705,28.6175,15.6726666667,18.386,24.6111666667,19.3423333333,45.9343333333,20.359
766.95,18.4776666666,50.2798333333,33.1623333334,28.4125,15.695,18.51675,24.8135,19.1696666667,45.9033333333,20.4446666667
767.26,18.7953333334,50.7983333334,33.7686666666,29.0113333333,15.8923333333,18.95275,25.2056666667,19.3596666666,46.3231666667,20.8351666667
767.57,19.168,51.085,34.0538333333,29.2991666667,16.7993333333,19.25925,25.8698333333,20.1788333333,46.5043333334,21.438
767.88,19.4031666667,51.158,34.0538333333,29.6361666666,16.744,18.99125,25.9565,20.0891666667,46.3116666666,21.05
768.20,19.4898333333,51.4336666667,33.8696666666,29.7538333334,17.291,18.839,26.1213333334,20.4308333334,46.4996666667,21.9438333333
768.51,19.2025,51.0396666667,33.3515,29.5878333333,17.464,18.95125,26.102,20.484,45.8691666667,22.4016666667
768.82,19.1886666667,50.8315,33.0931666666,29.721,17.4703333333,18.958,26.3211666667,20.6948333333,46.0828333333,22.5148333333
769.13,19.191,50.8891666666,33.2283333334,29.805,17.862,19.32025,26.6971666666,20.7591666667,46.4525,23.4941666667
769.44,19.27,50.6066666667,33.226,29.9178333333,18.0565,19.74475,26.9426666667,20.7183333333,46.5355,23.0476666667
769.76,19.0966666667,50.4335,32.8695,29.4516666666,17.6346666667,19.752,26.9208333334,20.1553333333,46.4206666666,22.6963333333
770.07,18.7605,50.3508333333,32.8075,29.2285,17.1616666666,19.50825,26.3613333334,19.5956666667,45.8641666667,22.277
770.38,18.7986666666,50.3376666667,32.2671666666,29.4701666667,16.9728333333,19.6485,26.3563333334,19.3056666666,45.8095,21.9546666666
770.69,19.1883333333,50.606,32.7058333334,29.9566666667,17.3485,19.91875,26.6773333333,19.816,46.4395,21.9481666667
771.00,19.3255,50.6593333333,32.0151666666,30.4988333333,17.5456666667,19.85825,26.7633333333,19.6661666666,46.5283333334,21.9511666666
771.32,19.5033333333,50.9935,31.9758333333,30.3641666667,17.9471666667,20.57925,27.4171666667,20.4635,46.9205,22.373
771.63,19.4955,51.1426666667,32.428,30.448,17.7643333333,20.79075,27.4043333333,20.0383333333,47.2958333334,22.0188333333
771.94,19.7343333333,50.996,32.887,30.7233333333,17.5023333334,20.39825,27.2778333333,19.6198333333,47.2415,21.589
772.25,19.7981666667,51.1931666667,33.0578333334,30.4656666667,17.5728333334,20.42325,27.3688333334,19.7866666666,46.8686666667,21.9663333334
772.56,20.3486666666,50.5966666666,33.2416666666,30.4541666667,17.653,20.14775,27.2536666666,19.6605,46.5015,20.8536666666
772.87,20.4286666667,51.1298333333,33.24,30.2818333334,17.1673333334,20.09075,27.312,19.59,46.2266666667,20.452
773.18,19.6681666667,50.5531666667,32.7093333334,29.8965,16.5723333333,19.4915,26.5655,19.4563333334,45.6096666666,19.5856666666
773.50,19.9623333333,50.8976666667,32.6483333333,29.8961666667,16.6666666667,19.525,26.8368333334,19.336,45.417,19.9146666666
773.81,19.8325,51.0995,33.5603333334,29.761,17.0965,19.552,27.049,19.9045,45.687,20.2151666666
774.12,19.4765,50.6483333333,32.601,28.7945,16.5226666667,18.93,26.3808333334,19.3443333334,44.8248333333,19.6683333333
774.43,18.6413333333,50.1105,32.4013333333,27.839,15.465,18.12,25.7048333333,18.5183333334,44.1378333334,18.3593333334
774.74,18.1395,50.1511666667,32.301,27.7191666667,15.2818333334,17.90025,25.4783333333,17.9758333333,43.8191666667,17.9256666667
775.05,17.3531666666,49.0595,31.2355,27.0531666667,14.3276666666,17.14325,24.752,17.6203333333,43.0081666667,17.1371666667
775.36,15.7928333333,48.1221666667,29.8125,25.626,13.2108333333,16.47125,23.9696666666,16.6795,42.5271666667,15.3105
775.67,14.8663333333,47.233,29.1103333333,24.6226666666,12.179,15.62725,22.8753333333,15.3693333333,42.2161666666,14.2438333334
775.98,14.1808333333,47.434,28.8426666666,23.951,11.521,15.738,22.4538333333,15.3033333334,41.914,13.9665
776.30,14.6085,47.8478333333,28.9883333333,24.2131666667,12.2276666667,15.81925,22.666,16.1688333334,42.5746666667,14.9313333334
776.61,15.244,48.497,29.5223333334,24.1008333333,12.8151666667,16.224,23.3765,16.4653333333,43.0888333333,15.3783333333
776.92,14.348,47.9815,28.887,23.527,12.2341666667,15.589,22.6268333333,15.7256666667,42.8945,15.0165
777.23,14.1728333333,47.3701666667,27.528,23.1806666666,11.9653333333,14.75875,21.8178333334,15.2083333334,42.1776666666,14.6361666666
777.54,14.2758333334,47.1695,27.5486666666,23.207,12.2011666667,14.3035,22.0388333333,15.1551666667,42.4431666667,14.8391666667
777.85,14.7441666666,47.317,27.4551666667,23.361,12.6693333333,14.668,22.5035,15.3251666667,42.6835,15.422
778.16,14.9795,47.0643333333,27.4348333333,23.4978333333,13.2648333333,14.547,22.4828333334,15.6651666667,43.5253333334,15.7338333333
778.47,15.2413333333,47.6013333333,27.9878333334,23.698,14.3916666666,14.9055,22.944,16.1456666667,44.0515,16.4336666667
778.78,15.9373333334,47.8805,28.5991666666,23.9335,14.6435,14.71925,22.915,16.2675,44.0543333334,17.5061666666
779.09,16.4425,48.7665,28.3433333333,24.7546666666,15.2508333334,15.05475,23.479,16.7928333333,44.1968333333,17.634
779.40,16.1536666667,48.3048333333,27.6636666667,24.4871666667,15.185,13.6965,23.0481666666,15.6695,43.5186666667,17.507
779.71,15.6203333334,47.7215,27.042,24.3623333334,14.7751666666,13.3705,22.1696666667,14.7606666666,43.0638333333,16.6526666666
780.02,16.3328333333,48.4913333333,27.2408333334,25.2103333334,15.4918333333,13.577,22.164,15.2886666667,43.8788333334,17.2901666667
780.33,17.0473333334,49.2676666667,28.0461666667,25.864,16.1688333333,13.796,22.642,16.5056666667,44.2443333333,17.0183333334
780.64,18.3875,49.985,29.847,26.8315,16.4018333333,14.93825,23.4628333333,17.6228333333,44.616,17.7403333334
780.95,18.7065,51.2843333333,30.3565,27.7576666667,16.1831666667,15.2765,24.3123333334,18.0416666667,45.1043333333,17.4523333334
781.26,18.3996666666,51.4013333333,30.5456666666,28.1193333333,16.1093333334,14.715,24.3368333334,18.2338333333,45.2681666667,16.953
781.57,18.466,51.174,30.1311666666,28.1946666667,15.3703333333,14.6615,23.8183333334,17.8256666667,44.5716666667,16.7125
781.88,18.4185,51.1273333333,30.4843333334,28.6105,15.981,14.9225,24.4365,18.0225,44.5155,16.9408333333
782.19,18.8476666667,50.6918333333,30.5955,29.0615,17.0276666666,15.6815,25.316,18.8176666666,44.4946666667,17.6141666667
782.50,18.2581666666,49.8198333334,30.6905,28.2581666666,16.9368333333,15.65325,25.1201666667,18.4533333334,44.1291666667,17.4025
782.81,18.208,49.6375,30.7195,28.6793333334,17.2106666666,16.523,25.1285,18.9936666667,44.4393333334,16.863
783.12,18.215,49.8006666667,31.2943333334,28.9943333333,17.4945,16.62825,25.483,19.411,45.0473333333,16.973
783.43,17.2046666666,48.447,31.058,28.6591666667,16.6513333333,15.7055,25.0308333334,18.8191666666,43.9266666667,16.8508333333
783.74,17.3345,48.2758333334,30.817,29.0926666666,17.8781666666,16.4725,25.831,19.5868333334,44.781,18.1891666666
784.05,16.2548333333,48.2098333333,30.0221666667,28.6915,17.348,15.89825,25.7761666667,19.0115,45.0888333333,18.0135
784.36,15.836,47.6795,30.6211666666,27.9085,17.9051666666,16.39225,25.5566666667,19.0655,44.7318333333,18.376
784.67,14.8095,46.857,29.9998333333,26.9206666666,16.984,15.952,24.5555,18.127,44.365,17.9683333333
784.98,14.0006666666,46.2323333333,28.8633333333,25.8941666667,16.8583333334,15.182,24.457,17.6561666667,43.7578333333,17.1936666667
785.29,13.4635,46.0811666667,28.0,24.7316666666,15.821,15.0245,23.7561666667,16.9595,43.447,16.2766666667
785.60,12.6188333333,46.1815,27.0893333333,23.7298333334,15.077,14.13475,22.6648333333,16.1913333334,43.1171666667,15.8961666667
785.91,12.9173333333,45.9728333333,26.5553333333,23.5265,14.9148333333,13.82625,22.2495,16.4211666667,43.1728333333,16.2085
786.22,13.388,46.464,26.8565,23.4166666667,15.172,14.24775,22.79,17.3578333334,43.6516666667,17.4543333334
786.53,13.8833333334,46.5011666667,27.1153333334,23.553,15.5853333334,14.146,23.2346666667,18.0978333333,43.6863333333,17.8435
786.84,12.5876666667,45.6978333333,26.6255,22.387,15.0095,13.79075,21.9726666666,17.0013333333,43.3235,15.9496666666
787.14,12.2336666667,45.5045,26.175,21.9768333334,14.1291666667,13.01725,20.8958333333,15.8051666667,42.6221666667,15.1788333333
787.45,12.0411666666,45.8606666667,27.093,22.0288333334,14.4871666667,12.39425,20.3356666666,15.083,42.4585,14.9733333333
787.76,12.4616666667,45.1376666666,26.3,21.9725,14.1896666666,12.27075,20.0458333334,14.4648333334,41.9266666667,15.2296666666
788.07,12.9478333334,45.5071666666,25.956,22.0703333333,14.2986666666,12.5455,19.6721666667,14.0861666667,41.5451666666,15.71
788.38,12.6985,45.9248333334,26.7093333334,22.1611666667,14.0568333333,12.7745,19.2306666667,13.7361666667,42.0481666667,15.2013333334
788.69,13.2078333333,46.281,27.487,22.7576666667,13.5905,12.282,18.8551666666,13.6363333333,42.7916666667,15.1666666666
789.00,14.6851666667,47.6498333334,28.4948333334,24.2241666666,14.9156666667,13.4795,19.7541666667,14.9153333333,44.1628333333,15.3455
789.31,14.599,48.3985,28.887,24.8911666667,15.1275,14.27275,19.745,14.9098333334,44.6051666667,15.0963333333
789.62,13.2463333333,47.5155,28.3803333334,23.5721666666,13.7303333333,12.10075,18.3285,13.198,43.6268333333,12.6813333334
789.92,12.8265,47.7411666667,28.154,23.6206666666,14.1336666667,12.31875,18.2638333334,12.4556666667,43.2076666667,12.843
790.23,14.8621666667,50.2133333334,28.8225,24.3436666667,15.3706666667,14.173,19.5701666667,13.9436666667,44.6688333334,14.8295
790.54,15.4356666667,50.9316666667,29.8401666666,24.8335,15.4025,14.8205,20.3426666667,14.4541666667,45.1763333333,14.8036666667
790.85,15.255,51.0885,29.3708333333,24.0476666667,14.8301666667,14.8725,19.949,14.796,45.6291666667,14.2685
791.16,14.4505,51.7555,29.0601666667,24.0071666667,13.9363333333,14.78725,18.936,14.6098333334,45.6913333334,13.6878333333
791.47,14.3246666666,51.4343333333,30.0108333333,23.8378333333,13.7075,15.79525,19.2266666667,15.777,46.0966666667,13.1265
791.78,15.3405,51.7025,30.3945,24.4088333333,14.1576666666,16.344,20.054,17.4375,45.7346666666,14.319
792.08,15.0611666667,51.443,29.2208333334,23.6473333334,14.4661666667,16.775,19.9315,17.8211666667,44.5166666666,14.9173333334
792.39,13.9718333333,51.2366666667,28.9408333333,22.37,13.2706666667,16.25125,18.9183333333,16.9435,43.3001666667,13.7501666666
792.70,14.1083333333,51.1678333333,30.0146666667,21.8018333333,13.6263333333,16.324,19.0951666667,16.8521666666,43.1036666667,13.6815
793.01,15.9585,53.3406666667,30.7373333334,23.7655,15.9041666666,19.281,20.2613333334,18.5185,44.2446666667,16.7573333334
793.32,15.1095,52.3915,30.1076666667,22.3025,14.2381666666,18.437,19.0581666666,18.409,43.5483333334,15.9253333334
793.62,13.8548333333,50.4096666667,28.6776666666,21.6571666667,12.7748333333,16.369,18.324,17.095,41.8808333333,14.4693333334
793.93,13.1178333333,49.461,27.6105,20.9401666667,12.7648333333,16.165,17.8558333333,17.2055,41.4901666666,14.4556666666
794.24,13.6891666667,48.4141666667,27.3255,21.9168333333,14.4641666666,17.70625,19.1331666667,18.023,41.0678333334,16.1735
794.55,15.2418333333,48.8843333333,27.686,22.6573333334,16.1346666666,17.91975,20.6831666666,19.0181666667,41.95,17.0788333333
794.86,16.4975,50.8291666667,28.376,24.0778333333,17.9188333333,18.3755,21.286,19.2895,43.2148333334,17.868
795.16,16.9863333334,50.707,28.1145,24.5453333333,18.7206666666,18.71225,21.5151666666,19.007,43.1315,18.2325
795.47,18.6031666666,52.1183333334,29.7583333333,26.5145,20.192,19.588,22.6748333334,20.0433333333,44.4718333333,18.4541666667
795.78,18.4263333334,51.9388333334,30.1891666666,27.0446666666,20.3486666667,19.18375,23.7046666667,20.8538333333,45.1938333333,18.8173333333
796.09,19.0295,51.6966666667,29.2261666667,27.5135,20.8688333334,19.1245,23.787,21.44,45.1791666667,19.8856666667
796.40,18.3398333334,51.3383333333,28.7286666666,27.7723333333,20.6023333333,18.308,24.7131666667,21.7018333333,45.9366666666,19.7101666667
