wavelength,Back_SpoInaf,Belly_SpoInaf,Breast_SpoInaf,Crissum_SpoInaf,Crown_SpoInaf,DorTail_SpoInaf,Patch10_SpoInaf,Rump_SpoInaf,Throat_SpoInaf,WingTip_SpoInaf
751.59,25.9111583333,49.983,41.165,53.0528333333,25.1905952381,18.614,25.2125,21.777,34.2945,22.9338333334
751.90,26.3754166667,50.2538333334,41.785,53.4433333333,25.4894285714,19.1201666667,25.6596666667,22.2926666667,34.3906666666,23.443
752.22,26.4751083334,50.151,41.4321666667,52.9595,25.4612142857,19.274,25.73775,22.7781666667,34.4313333333,23.7676666667
752.53,26.9904,50.874,41.933,53.0303333333,26.0500952381,19.905,26.0655833333,23.0605,34.4823333333,24.126
752.85,26.6074583333,50.6871666667,41.7123333334,52.7071666666,26.0282380953,20.3093333333,26.0676666666,22.9756666666,34.4013333333,23.9193333334
753.16,26.7046416666,50.9841666666,41.7536666666,52.3575,25.9612619048,20.4051666667,26.0214166666,23.0106666666,34.4168333333,23.7965
753.47,26.3967416667,50.7803333333,41.5145,51.8563333334,25.489952381,20.2316666666,25.7843333333,22.63,33.9081666666,23.7141666667
753.79,26.1463,50.4505,41.2913333333,52.0603333334,25.2014761905,19.9448333333,25.3588333333,22.3556666667,33.5836666667,23.2401666666
754.10,25.8034166667,50.5275,41.2143333333,51.96,25.2607142857,20.3181666667,25.2971666666,22.722,33.8276666667,22.9145
754.42,26.3657,50.7161666666,41.329,51.8445,26.0162857143,20.9238333333,26.1155833334,23.3531666666,34.3296666666,23.1718333334
754.73,26.7219166666,51.4088333334,41.6461666667,52.0388333333,26.4593095238,21.5896666667,26.63275,24.192,34.8001666667,23.6781666667
755.05,26.6649833334,51.6311666667,41.6078333334,52.2871666666,26.5820952381,21.5018333333,26.6148333333,24.4366666667,34.6873333333,23.4445
755.36,26.5443666666,51.6103333333,41.4791666667,52.1045,26.3634047619,21.0718333333,26.376,24.3951666666,34.4238333334,23.0486666666
755.67,26.5061,51.5418333333,41.554,52.4601666666,26.3216666666,20.6426666667,26.1565833333,23.8393333333,34.312,22.7826666667
755.99,26.6569583333,51.9016666667,41.8246666667,52.6111666666,26.5446190476,20.8378333333,26.7349166667,24.0623333333,34.4551666667,23.335
756.30,27.4013916666,52.6135,42.2121666666,53.2383333333,27.1321666667,21.4713333333,27.56525,24.9825,35.0316666666,23.768
756.62,27.108875,52.0218333333,41.5263333333,53.1821666666,26.8372857143,21.3255,27.5624166667,24.8945,34.511,23.4005
756.93,27.3729833333,52.2611666666,41.574,53.8421666667,27.0334523809,21.5156666667,27.7955,25.3753333333,34.8611666666,23.2818333334
757.24,27.461575,52.544,41.4475,53.491,26.8193571429,21.3245,27.7981666667,25.465,34.807,23.6231666667
757.56,27.6599583333,52.2315,41.353,53.4518333333,26.9051904762,21.33,27.811,25.3138333333,34.327,23.8141666666
757.87,27.0543333333,51.744,40.9678333333,53.4791666667,26.2475714285,20.8756666666,26.9221666666,24.8975,33.4401666667,23.3493333333
758.18,27.7530333334,51.965,41.7378333333,54.2158333334,26.8512619048,21.0076666666,27.1969166667,25.1518333333,34.048,23.8123333334
758.50,28.117975,51.709,41.966,54.1403333334,26.9631428572,21.2475,27.33425,25.044,34.3991666666,24.5858333333
758.81,28.0804083334,52.0248333333,42.2811666667,54.5623333333,27.1742857142,21.3436666667,27.31625,24.9691666667,34.7481666667,24.9158333334
759.13,27.5986083334,51.4726666666,42.037,54.127,26.550952381,20.679,26.5565833333,24.365,34.6561666667,24.5855
759.44,27.4789166667,51.3955,41.952,54.1866666666,26.3559761905,20.4495,26.2419166666,24.8463333333,34.6761666667,24.3198333334
759.75,27.3448916666,51.3313333334,42.3626666667,54.09,26.2319047619,19.9333333333,26.0420833333,24.4525,34.4983333334,24.4088333333
760.07,27.2878583334,51.6021666666,43.0976666667,54.279,26.3428571429,19.7128333333,25.77475,24.1328333333,35.2175,24.5905
760.38,27.1645583333,51.7066666667,43.1646666667,54.231,25.8984761905,19.209,25.2356666666,23.6445,34.987,24.5601666666
760.69,26.9857166666,52.3131666667,43.4263333334,54.8678333333,26.0194047619,19.1405,25.0666666667,23.2761666666,35.1913333334,24.4015
761.01,27.269825,52.6063333334,43.619,55.1343333333,26.3684285714,19.6216666667,25.48825,23.6576666667,35.8178333333,24.6511666666
761.32,27.1199583333,52.8325,43.8141666667,55.0766666667,26.3416428571,19.5326666667,25.5125833334,23.5751666667,36.031,24.6426666667
761.63,26.3859166667,52.2006666667,42.8836666667,53.9276666667,25.5421428571,19.1968333333,24.9199166666,22.9318333333,34.8915,23.9113333334
761.94,26.3863916666,52.7443333333,42.7285,53.9223333333,25.63,19.589,25.182,23.1318333333,34.5501666667,23.8836666667
762.26,26.8413166667,52.8145,42.4181666666,53.6988333334,25.9861190476,20.181,25.6924166666,23.5485,34.5195,24.2265
762.57,26.9070583334,53.0406666666,42.4128333334,53.7758333334,26.1639285715,20.6335,26.3396666667,23.6811666667,34.118,24.1761666666
762.88,27.2282583333,53.3375,42.7973333333,54.2556666667,26.6829761905,21.3541666667,26.95325,23.9448333333,34.4023333334,24.541
763.20,27.1891833334,53.3158333333,42.6068333333,54.4211666666,26.5641190476,21.3573333333,26.76575,23.9653333333,34.6003333333,24.4776666667
763.51,27.15235,53.1588333334,42.42,54.1105,26.5907380952,21.6428333334,26.7810833334,24.1408333333,34.338,24.3588333333
763.82,27.1291416666,52.9265,42.3201666667,53.889,26.5368809524,21.8688333334,26.6483333333,24.4181666667,34.2048333333,24.379
764.14,27.2168083334,52.4058333333,42.3918333334,53.7263333333,26.4895476191,21.9273333333,26.66475,24.5741666667,34.0358333333,24.34
764.45,27.4593,52.8665,42.7811666667,54.1733333333,26.9242619047,22.2931666667,27.0635,24.9403333334,34.143,24.4893333334
764.76,27.9801666666,53.275,43.3141666666,54.5685,27.3139285714,22.7533333333,27.679,25.4015,34.627,24.9456666666
765.07,28.3551,53.5775,43.4376666667,54.9958333333,27.7519047619,23.0806666666,28.1188333334,25.6351666667,34.8575,25.3176666666
765.39,28.3890916667,53.4331666667,43.4863333334,54.8156666667,27.7530714286,22.8128333333,27.8304166667,25.6431666666,35.267,25.2608333333
765.70,28.3858,53.2191666667,43.7856666667,54.8478333333,27.6164761905,22.5105,27.5514166666,25.5905,35.1628333333,25.0423333334
766.01,29.0143416667,53.741,44.622,55.468,28.4638095238,23.2071666667,27.8610833333,26.3016666667,35.8873333333,25.5238333333
766.32,28.9130583333,53.4376666667,44.5485,55.2776666667,28.0852142857,22.752,27.5608333334,25.9028333333,35.8941666667,24.939
766.64,29.0027833333,53.516,44.7946666667,55.3241666667,28.2244285714,22.6758333333,27.79925,26.0638333333,35.808,24.9221666666
766.95,29.4104166667,54.3281666667,45.0741666667,56.1401666666,28.5067857143,22.8263333333,28.17175,26.4895,36.3698333334,25.8723333333
767.26,29.5588583333,53.9726666666,45.2106666667,56.1201666667,28.5064761905,22.4945,28.4683333334,25.9828333334,36.4085,25.9628333334
767.57,30.1361083333,54.1253333333,45.2761666666,55.6726666667,28.7039761904,22.793,28.8059166666,26.186,37.0361666667,26.6601666666
767.88,29.9665083333,53.2063333333,44.91,54.4655,27.9695952381,22.296,28.0421666666,25.693,36.91,26.7828333333
768.20,29.5883416666,52.6153333333,44.4188333334,53.8738333333,27.4268095238,21.6788333333,27.2324166666,25.2243333333,36.3648333334,26.1215
768.51,29.4707,52.565,44.9038333333,54.0566666667,27.096,21.774,26.7455833333,25.2316666666,36.6895,26.3843333333
768.82,29.7281083334,52.8421666667,45.5788333334,54.9821666667,27.1698333333,22.351,26.8831666666,25.5438333334,36.7955,26.8655
769.13,29.389625,52.8145,45.0293333333,55.251,26.6308571428,21.9298333333,26.7058333334,25.2195,36.501,26.9006666667
769.44,29.5225083334,52.9126666666,45.295,55.2278333334,26.5266190476,21.9068333334,26.9605833334,25.4295,36.5196666666,27.3961666667
769.76,28.94205,52.239,45.0566666667,54.4905,26.1437857143,21.6728333333,26.5408333334,25.2076666667,36.2011666666,27.1573333333
770.07,29.0666083333,52.6943333333,44.9961666667,54.2595,25.9557619048,22.094,26.6615,25.0576666667,36.0663333334,26.8795
770.38,29.50455,52.1653333333,44.7281666667,53.7768333333,25.9749761905,22.3896666667,27.1914166666,24.813,36.0141666666,26.3343333334
770.69,29.601125,53.2201666667,44.8741666666,54.5346666666,26.5791904762,22.7918333333,27.5894166666,25.6178333333,36.4221666666,26.5246666666
771.00,28.9021,53.3906666667,44.654,54.8538333333,25.9580952381,22.1218333334,27.0235833334,25.335,35.6575,24.993
771.32,29.0959583333,54.1246666667,45.4,56.1241666666,25.9347142857,21.8681666667,27.0411666666,25.7831666666,35.6965,24.3288333333
771.63,28.819175,54.1631666666,45.3696666666,56.0323333334,25.9842857143,22.0193333333,27.23025,25.6728333333,35.7125,24.2281666666
771.94,29.8189083334,55.3963333333,45.92,57.0891666667,27.1555714286,22.9311666667,28.4358333333,26.548,36.8201666666,24.841
772.25,30.0096666666,55.8236666666,46.283,57.492,27.7227380953,23.2075,28.7606666666,27.085,37.7963333333,25.0951666667
772.56,30.5134916667,56.1326666666,46.699,57.717,28.6740476191,24.2226666666,29.7903333333,27.9195,38.7326666666,25.1025
772.87,30.65985,55.925,46.2618333333,57.905,28.8751428571,24.084,29.691,28.1323333334,38.6231666667,25.2511666667
773.18,30.6741833333,56.7356666667,46.3545,58.8808333333,29.0922619047,24.5723333333,29.8605,28.1578333333,38.0886666666,25.9376666666
773.50,30.11165,55.9556666667,46.0045,59.0703333333,28.8515238096,24.2328333334,29.3453333333,28.0613333333,37.785,26.2533333333
773.81,28.7376166667,55.837,45.7901666666,58.701,27.9833809524,23.0673333333,28.16125,27.4178333333,36.557,25.712
774.12,28.4550333334,54.527,45.3798333333,57.7053333333,27.9468809524,24.0153333333,27.9531666666,27.3798333333,36.6513333333,25.2713333334
774.43,28.6479333334,54.3181666667,45.6045,57.953,28.4872857142,24.433,28.5415,27.4775,37.4808333334,25.5828333334
774.74,28.453575,54.4338333333,44.591,58.0186666666,28.9913809524,24.6068333333,29.1665833334,27.1383333333,38.1445,26.1161666667
775.05,29.1072583333,54.8301666667,44.7728333334,58.8973333333,29.2523333334,25.4208333333,29.48075,27.4706666667,38.4971666667,26.2311666667
775.36,29.349375,54.6973333334,45.27,59.556,29.3,25.338,29.9550833334,27.7508333334,38.996,26.3671666667
775.67,29.952125,54.8531666666,45.1308333333,59.7703333333,29.9420952381,25.862,30.9865833333,27.8896666667,39.24,26.1013333333
775.98,30.5797333333,55.534,46.0218333334,60.1061666666,30.4322142857,26.2271666666,31.553,28.168,39.91,26.4196666667
776.30,30.1016416666,54.9966666667,45.2771666667,59.22,29.3981428571,25.6608333333,30.6335833333,26.87,39.7163333334,25.4675
776.61,29.5556,54.3448333333,44.2788333333,58.5736666667,28.4554285714,24.5273333333,30.083,26.1858333333,39.5358333333,23.8971666667
776.92,30.293375,55.0818333333,44.1491666667,58.559,29.1086904762,24.724,30.50825,26.4458333334,40.1535,24.1558333334
777.23,31.4908833333,55.1855,44.8806666667,59.2445,29.8612619048,25.58,31.18775,27.2031666667,40.9878333333,25.4638333333
777.54,31.6069666666,56.1005,45.214,59.4201666666,29.8786666666,24.7893333334,31.429,27.1655,40.2761666666,25.2273333333
777.85,31.524075,56.6566666666,45.0118333333,59.69,29.8691428571,24.8905,31.0751666666,27.8396666667,39.7203333333,26.3566666666
778.16,31.2172833333,55.5331666666,44.8055,58.7985,28.7043333334,24.0948333333,30.0423333334,26.7175,38.4943333333,25.9726666666
778.47,30.3480333333,54.541,44.0966666667,57.8876666667,27.8362380953,23.2595,29.5493333333,26.4378333333,38.2273333334,26.3535
778.78,28.701825,53.4841666667,42.68,55.7286666666,26.2359047619,21.9261666666,28.33325,25.2596666667,36.6496666666,24.9246666667
779.09,28.0888083333,52.9948333334,42.6058333334,54.6363333333,25.4967380952,21.1845,27.7918333333,24.8055,35.6176666666,24.9575
779.40,27.4695916667,52.4585,42.1163333333,54.1878333333,25.1442380952,21.1428333333,26.90775,24.144,35.1138333334,25.5
779.71,26.5585583333,52.1461666667,42.3673333334,54.448,24.4595952381,20.5953333333,26.3758333334,23.2778333334,35.3063333333,25.1646666666
780.02,27.5934916666,53.205,43.555,55.596,25.2547380952,21.6561666667,27.7284166666,23.8391666667,36.1746666666,26.3168333333
780.33,27.4527416667,53.2703333333,44.2988333334,55.7361666667,25.1086190476,22.2805,28.0255833333,23.9945,36.3765,25.7256666666
780.64,28.54035,54.0703333333,44.2346666667,55.9575,26.1506666667,23.3751666667,29.69075,24.8951666666,36.4081666667,25.6641666667
780.95,29.8152583334,55.1658333333,44.4678333333,56.7888333333,26.7588333333,24.328,30.5324166667,25.4451666667,37.4693333334,27.2078333333
781.26,29.9405166667,54.832,44.2225,56.4601666666,27.1032380952,24.7373333334,31.53,25.1923333333,37.5176666667,27.1011666667
781.57,29.584975,55.1161666667,44.3916666666,56.3995,27.3859047619,25.0528333334,31.7949166666,25.6331666666,37.834,27.0741666667
781.88,29.9855583333,55.64,44.143,56.5978333333,27.4480714286,25.036,31.5254166667,25.452,37.0751666667,27.314
782.19,31.9891416666,56.5795,44.8201666667,58.0696666667,28.8779285714,27.3175,32.4790833333,26.2088333334,37.4951666667,29.4258333333
782.50,31.0986166666,55.3238333333,43.4321666666,57.7936666666,28.2787619047,26.9666666667,31.696,25.9056666666,37.2851666666,28.6131666666
782.81,30.56,54.8986666667,43.4685,57.9768333334,27.9332619048,26.5765,31.55975,25.9573333334,36.8243333333,26.9703333333
783.12,31.3990083333,55.6106666667,43.7635,57.7446666666,29.4597142857,27.5385,32.6250833333,27.8881666667,35.4673333333,27.704
783.43,31.00815,54.5718333333,42.3678333333,56.4663333333,29.2844285715,27.3225,31.6303333333,27.9963333334,35.5558333334,27.7776666666
783.74,31.2677666667,53.5521666667,42.1856666667,56.339,29.2221190476,27.1223333333,31.4483333333,28.142,35.7196666666,28.124
784.05,30.6277416666,52.4198333333,42.249,55.4766666667,28.6570714285,26.3283333334,30.1763333334,27.62,36.6448333334,28.2385
784.36,31.0359083334,52.5045,43.1676666667,55.8746666667,29.0816428572,26.7031666666,30.19325,28.0296666667,36.1693333333,28.7291666667
