wavelength,Back_TanRuff,Belly_TanRuff,Breast_TanRuff,Crissum_TanRuff,Crown_TanRuff,DorTail_TanRuff,Patch10_TanRuff,Patch11_TanRuff,Patch12_TanRuff,Patch13_TanRuff,Patch14_TanRuff,Rump_TanRuff,Throat_TanRuff,WingTip_TanRuff
699.34,9.56775555556,48.2636666667,13.9991333333,38.6088,18.5125333333,9.60329999999,9.58879999999,9.91340000001,7.55413333333,8.22893333333,17.1534666667,13.8230666666,12.6634666667,12.5442
699.66,9.61102222221,48.3148666667,14.0594,38.6875666667,18.5930666666,9.70060000001,9.63733333333,9.98646666667,7.617,8.27793333333,17.241,13.9034,12.7321333333,12.5816666667
699.98,9.53557777779,48.2518666667,13.9236,38.6722333333,18.5772,9.56373333334,9.5456,9.88980000002,7.5742,8.20193333333,17.1636666667,13.7489333333,12.5726,12.5300666667
700.30,9.52564444445,48.3642666667,13.8859333333,38.7117666667,18.6056,9.56516666667,9.54693333333,9.863,7.55153333333,8.17933333333,17.1199333333,13.7163333333,12.6097333333,12.552
700.63,9.37693333334,48.1930666667,13.6634666667,38.499,18.4470666667,9.40243333333,9.41906666667,9.76446666667,7.46526666667,8.01033333333,16.9666666667,13.5491333333,12.4992666667,12.4165333333
700.95,9.27733333333,48.0359333333,13.5917333333,38.4646333333,18.3994,9.37243333335,9.36833333334,9.72220000001,7.428,7.94113333333,16.8292666667,13.4424666666,12.4228666667,12.3112666667
701.27,9.29475555555,47.9173333333,13.5982666667,38.4391,18.4053333333,9.36626666667,9.33066666667,9.77339999998,7.45766666667,7.93413333333,16.7103333333,13.4285333333,12.3422,12.3181333333
701.59,9.32553333334,48.0848666667,13.6336,38.5928666667,18.5228,9.43683333333,9.39753333333,9.86073333333,7.50113333333,7.94173333334,16.7443333333,13.4858,12.379,12.3913333333
701.91,9.18255555555,47.9096666667,13.4400666667,38.4334,18.4375333333,9.31626666666,9.22013333333,9.69160000001,7.29213333333,7.74593333333,16.5818666667,13.2950666667,12.2198,12.2306
702.24,9.38195555555,48.1156,13.5764,38.7369333333,18.6676,9.59409999999,9.49913333333,9.93120000001,7.5314,7.988,16.8386666667,13.4936,12.4521333333,12.4603333333
702.56,9.39597777779,48.0956,13.5131333333,38.7324666667,18.6706,9.65619999999,9.4716,9.92853333334,7.51393333333,7.92646666667,16.9410666667,13.4348666667,12.4437333333,12.5
702.88,9.42166666666,48.251,13.6376,38.8752666667,18.779,9.76983333333,9.55093333334,9.93933333334,7.5486,7.9818,17.0271333333,13.4712,12.5050666667,12.5727333334
703.20,9.32782222221,48.3076,13.5152,38.8897666667,18.6481333333,9.71089999999,9.4484,9.7272,7.35666666667,7.8514,16.8558666667,13.3954666667,12.4334,12.4976
703.52,9.5671111111,48.468,13.7214666667,38.9703,18.8181333334,10.0108333333,9.68226666666,9.95733333331,7.56846666667,8.0628,17.0467333334,13.6880666667,12.6768666667,12.6838
703.85,9.73182222221,48.56,13.8400666667,39.2084333333,19.0287333333,10.1678,9.84386666667,10.1093333334,7.7234,8.21133333334,17.2196666667,13.853,12.7341333334,12.8476
704.17,10.0088444444,48.7823333333,14.1194666667,39.5269666667,19.3514,10.4611666667,10.0694,10.306,7.95593333334,8.53253333333,17.4224666666,14.1241333334,12.9818,13.1025333333
704.49,10.2716888889,48.8914,14.3202666667,39.6610333333,19.5883333333,10.6409666667,10.2793333333,10.4236666667,8.10713333333,8.83506666667,17.5891333333,14.3358666667,13.1842666667,13.3847333333
704.81,10.0293777778,48.6570666667,14.1398,39.4014333333,19.3534,10.4476333333,10.1088,10.1796,7.90213333333,8.67366666667,17.4664666667,14.1254,13.0004666667,13.2106
705.13,9.83006666668,48.3872666667,13.933,39.2324666667,19.1469333333,10.2251,9.87020000001,9.98246666667,7.67653333333,8.485,17.3032,13.8921333333,12.7419333333,13.0305333333
705.45,9.99966666667,48.6699333333,14.149,39.4312333333,19.3645333333,10.3576,10.1003333333,10.2276666667,7.88193333333,8.69993333333,17.4655333333,14.0608666667,12.9216666667,13.2002
705.78,9.96357777779,48.5942,14.1278666667,39.3332666667,19.305,10.168,9.99160000001,10.1782666667,7.8118,8.6378,17.3036,14.038,12.7862,13.0809333333
706.10,10.0351777778,48.599,14.197,39.4567,19.3933333333,10.2032,10.051,10.268,7.8844,8.72393333333,17.2404,14.1134,12.8238666667,13.1646666667
706.42,10.0028444445,48.6150666667,14.1122,39.5941333333,19.3294666667,10.1187666667,9.93293333333,10.2021333333,7.86066666667,8.63586666667,17.1194666666,14.0561333333,12.7699333333,13.1313333333
706.74,9.86700000001,48.6570666667,14.0242666667,39.5772,19.326,9.9452,9.85886666667,10.1787333333,7.85893333333,8.56933333333,17.0924,13.9683333333,12.7116666667,13.0316
707.06,9.71148888889,48.4552,13.9287333333,39.4949666667,19.1318,9.75620000001,9.71993333335,10.0643333333,7.72753333333,8.49526666667,16.9478666667,13.8122666667,12.6506666667,13.0144
707.38,9.39688888889,48.1276,13.6841333333,39.1612666667,18.7590666667,9.45219999999,9.46793333333,9.76786666667,7.4842,8.2076,16.5832666667,13.5268666667,12.396,12.7406666667
707.70,9.14286666667,47.9068,13.529,38.9784,18.5171333333,9.28156666666,9.21333333333,9.596,7.2874,7.967,16.4183333333,13.3260666667,12.1282,12.5243333334
708.03,8.87022222223,47.8912666667,13.2789333333,38.8940666667,18.2313333333,9.10726666667,9.00473333333,9.40819999999,7.0628,7.6176,16.2723333333,13.0352666667,11.8542,12.2370666666
708.35,8.90428888889,47.9891333333,13.2765333333,39.0324666667,18.2842,9.13,9.05140000001,9.46526666666,7.10713333333,7.63446666667,16.3351333333,13.0453333333,11.8656666667,12.3243333333
708.67,8.91959999999,47.8784666667,13.2984666667,38.9083333333,18.2604,9.11779999999,9.09033333333,9.47393333333,7.17293333333,7.63333333333,16.3341333333,13.0508,11.9881333333,12.3534
708.99,8.85064444444,47.6402666667,13.2367333333,38.8131,18.1672666667,9.11163333333,8.98939999999,9.37920000001,7.09326666667,7.54846666667,16.2304666667,12.9948666666,11.9115333334,12.3559333333
709.31,8.80277777778,47.7773333333,13.1857333333,38.8147666667,18.1607333333,9.23163333334,8.95593333334,9.306,6.98573333333,7.47493333333,16.2321333333,12.8868666667,11.925,12.3655333333
709.63,8.96248888889,48.0592666667,13.3986666667,39.014,18.3628666667,9.44260000001,9.14333333333,9.46760000001,7.1582,7.6368,16.4569333333,13.0923333333,12.1389333333,12.5318666666
709.95,9.05922222221,48.0898,13.5198666667,38.9727,18.4493333333,9.46709999999,9.24066666666,9.52973333333,7.24966666666,7.77366666667,16.5574666667,13.1564,12.2062,12.6512
710.27,9.12282222221,48.0,13.623,39.0372,18.4614666667,9.54850000001,9.32506666666,9.61006666668,7.30353333333,7.8522,16.611,13.1938,12.2216666667,12.7199333333
710.59,9.07866666668,48.1074666667,13.5246666667,39.1454666667,18.4842,9.57233333334,9.31720000001,9.56600000001,7.26966666667,7.779,16.5212666667,13.1467333333,12.1306666667,12.6024
710.91,9.35795555555,48.4061333333,13.792,39.4736,18.8208666667,9.86483333333,9.59933333333,9.92346666667,7.53706666667,8.05173333333,16.879,13.3883333334,12.4304,12.9005333333
711.24,9.51808888889,48.5577333333,13.9095333333,39.7596666667,19.0393333333,10.0297,9.86560000001,10.1215333333,7.75353333333,8.2166,17.0266,13.5192,12.6578666667,13.1124666667
711.56,9.60213333333,48.6406,13.9898,39.8727,19.2046666667,10.0391666667,9.82946666666,10.1599333333,7.77746666667,8.33213333334,17.0965333333,13.5878666667,12.7844666667,13.1874
711.88,9.64884444443,48.5168,14.0732,39.7546333333,19.2427333333,10.1316666667,9.788,10.2073333333,7.8352,8.35713333333,17.0198,13.6128666667,12.8242666667,13.1842666667
712.20,9.76657777778,48.6962,14.2228666667,39.8990333333,19.3814666667,10.2912,9.85633333333,10.2919333333,7.96926666667,8.4922,17.1357333333,13.7476,12.9085333333,13.3533333333
712.52,9.85206666667,48.7973333333,14.2549333333,39.9947,19.3894666666,10.3369,9.955,10.4028666667,8.09326666667,8.5564,17.1886666667,13.8069333333,12.9578666666,13.4082666667
712.84,9.76848888889,48.5518,14.1754666667,39.9071,19.2162666666,10.1407,9.90413333333,10.3294666667,8.04706666667,8.4582,17.1222,13.6801333334,12.8065333333,13.3134
713.16,9.65928888889,48.3858,14.0365333333,39.7702666667,19.0913333333,9.99816666667,9.80166666667,10.2472,7.98926666667,8.35426666667,17.0493333333,13.556,12.6954,13.2377333333
713.48,9.57406666666,48.3454666667,13.9522666667,39.6824666667,19.0658,9.98856666667,9.78139999999,10.2815333333,7.97306666667,8.26526666667,17.0458666667,13.5800666667,12.6597333333,13.2449333334
713.80,9.79184444445,48.4217333333,14.0938,39.7753666667,19.331,10.1951666667,9.9506,10.484,8.248,8.475,17.168,13.7958666667,12.8766666667,13.4862
714.12,10.0953555555,48.6746666667,14.4026,40.0752,19.6081333333,10.4612333333,10.2132666667,10.744,8.51973333333,8.74626666667,17.5307333333,14.1240666667,13.1646,13.8015333333
714.44,10.0826,48.7624,14.3776,40.0573666667,19.6252666667,10.4342666667,10.1747333333,10.7123333333,8.4814,8.78106666667,17.4590666667,14.1395333333,13.0893333333,13.8111333333
714.76,10.0510666667,48.7528,14.3336666667,39.9137333333,19.5327333333,10.3687666667,10.092,10.6598,8.37806666667,8.7886,17.4259333333,14.1266,13.0754,13.7218666667
715.08,10.289,48.9728666667,14.5038,40.1547333333,19.6729333333,10.4975,10.3276666667,10.8334,8.56106666666,8.95653333333,17.5302,14.3588,13.2382,13.9828666667
715.40,10.3317777778,49.0150666667,14.4831333333,40.2469,19.6574666667,10.4908666667,10.3453333333,10.8474666667,8.57713333333,9.029,17.6502666666,14.4096666667,13.2926666667,14.0089333333
715.72,10.3763777778,49.0306666667,14.4354,40.3637333333,19.6734,10.4812333333,10.4076,10.8706,8.57373333333,9.01766666667,17.6042666667,14.3825333333,13.2123333333,13.9455333333
716.04,10.4389333333,49.1884666667,14.5871333333,40.4464333333,19.8011333333,10.5792333333,10.4910666667,10.8852666667,8.60493333333,9.09086666666,17.7102,14.4550666667,13.2988666667,14.0548
716.36,10.4990222222,49.4262666667,14.6682666667,40.6341,20.0144666667,10.6899333333,10.5591333333,10.9804,8.69999999999,9.18913333333,17.8115333333,14.6078666667,13.4373333333,14.1430666666
716.68,10.6887555555,49.7062666667,14.8834,40.8083,20.2282,10.8923,10.7306,11.1242666667,8.78686666667,9.37553333333,17.9403333333,14.7623333333,13.5814666667,14.2984
717.00,10.7238,49.7196,14.9462,40.9542,20.2361333333,10.9386333333,10.7401333333,11.1267333333,8.71553333333,9.38613333333,17.9107333333,14.6369333333,13.6149333333,14.2908
717.32,10.4275111111,49.6634666667,14.7317333333,40.8798,19.9324,10.5623,10.4664666667,10.7926,8.30406666667,9.08780000001,17.688,14.2691333333,13.2748666667,13.9481333333
717.64,10.1691111111,49.4166,14.5571333333,40.5718333333,19.7132666667,10.3387333333,10.2033333333,10.5446666667,8.0944,8.87686666666,17.4498666667,13.9865333333,12.9948,13.7065333333
717.96,9.98404444446,49.1462,14.4006666666,40.4207666667,19.5155333333,10.2934333333,10.0794,10.3503333333,7.94046666667,8.71653333333,17.3194,13.8519333333,12.8297333333,13.5604666667
718.28,9.83246666666,49.1074,14.2308666667,40.4530666667,19.5152666667,10.1781666667,9.85286666666,10.1302666667,7.8334,8.50553333334,17.124,13.6983333333,12.6047333333,13.4615333333
718.60,9.5516,48.7943333333,14.009,40.1519333333,19.4050666667,10.0268,9.57653333333,9.88313333335,7.6404,8.28586666667,16.9,13.4038,12.374,13.1876666667
718.92,9.53851111112,48.9936,14.0270666667,40.2452,19.5065333333,10.0920666667,9.54053333333,9.80146666666,7.6462,8.257,16.7763333333,13.4164,12.4143333333,13.2340666667
719.24,9.73702222222,49.0783333333,14.3042666667,40.3141333333,19.7207333333,10.2966333333,9.6006,9.87846666667,7.84446666667,8.48773333333,16.9105333333,13.6156666667,12.5648,13.4331333333
719.56,9.74144444444,48.8955333333,14.2328666667,40.2164666667,19.6101333333,10.2679,9.54953333333,9.80126666666,7.90233333334,8.46886666667,16.8194,13.5605333333,12.46,13.3732666666
719.88,9.67595555556,48.9404,14.2202666667,40.1782,19.4816,10.2684666667,9.44319999999,9.77119999999,7.8254,8.43439999999,16.8064666667,13.4739333333,12.4229333333,13.4254666667
720.20,9.64173333332,48.8788666667,14.113,40.2703,19.3884,10.2163333333,9.37159999999,9.63626666667,7.8504,8.32593333334,16.791,13.3920666667,12.4078,13.3698
720.52,9.86577777777,49.1120666667,14.3053333334,40.4067666667,19.6524,10.3842666667,9.62933333333,9.83413333335,8.22473333334,8.56913333333,16.9765333333,13.6934666667,12.6110666667,13.6088
720.84,10.0615777778,49.1223333333,14.412,40.4375333333,19.7998666667,10.5699666667,9.81993333335,10.0990666667,8.48146666667,8.8142,17.1711333333,13.8903333333,12.8118666667,13.8596666667
721.16,10.2635111111,49.1594666667,14.5675333333,40.6619,19.8830666667,10.6763666667,10.0203333333,10.2492666667,8.63659999999,8.99880000001,17.1888,14.0024,12.9971333333,13.9992
721.48,10.5484666667,49.4842666667,14.8035333333,40.8857,20.0966,10.7866,10.221,10.5075333333,8.94239999999,9.21906666667,17.4166,14.2369333333,13.3612666667,14.1652
721.79,10.7745111111,49.4868666667,14.9909333333,40.9427,20.2786666667,11.0248333333,10.4836666667,10.7574,9.12273333333,9.42939999999,17.6668,14.3925333334,13.6218666667,14.3843333333
722.11,10.8669555555,49.5752666667,15.0252,41.1624666667,20.2359333333,11.0526333333,10.6372666667,10.9110666667,9.2506,9.50286666666,17.7178,14.4728,13.7718666667,14.4877333333
722.43,10.7614888889,49.5394,14.9796,41.1087,20.1406,10.9067333333,10.6047333334,10.8944666667,9.12713333333,9.42666666668,17.7031333333,14.379,13.6974,14.4054666667
722.75,10.6709111111,49.664,14.8587333333,41.1594666667,20.0716666667,10.8336,10.6744,10.9277333334,9.00053333333,9.37073333334,17.7045333333,14.287,13.7417333333,14.4235333333
723.07,10.6635555556,49.6873333333,14.8501333333,41.1446666667,20.0935333333,10.8554,10.6505333334,10.9884,8.93126666667,9.38626666666,17.6784666667,14.2281333333,13.81,14.4822
723.39,10.7761111111,49.6828666667,14.9220666667,41.1851333333,20.1442666667,10.8775666667,10.6926666667,11.0114666667,9.07733333333,9.3776,17.6749333333,14.3364666667,13.8854,14.521
723.71,10.6608666667,49.4603333333,14.8667333333,40.9811,20.0804,10.8211666667,10.5613333333,11.0759333333,9.01466666666,9.33306666666,17.6001333333,14.3003333333,13.8512666667,14.5433333333
724.03,10.6367333333,49.4136666667,14.8168666667,41.1174333333,20.0269333333,10.8803,10.4536666667,10.8854,8.91973333333,9.23053333334,17.6008666667,14.3094666667,13.782,14.4858
724.35,10.6495777778,49.4595333333,14.8272,41.1740333333,20.0101333333,10.9751666667,10.475,10.8626666667,8.89060000001,9.21113333334,17.5359333333,14.3907333333,13.7360666667,14.5184
724.67,10.5248222222,49.5036,14.6760666667,40.96,20.0118,10.9734,10.345,10.8110666667,8.70266666667,9.00213333333,17.4439333333,14.2572,13.6800666667,14.3748
724.98,10.2388,49.2551333333,14.3314,40.7616,19.7818666667,10.6628333333,10.1209333333,10.5066666667,8.39953333333,8.75866666666,17.2135333333,13.9205333333,13.3216666667,14.194
725.30,10.0851333333,49.1543333333,14.1949333333,40.5453,19.4512666667,10.4682666667,10.0626666667,10.3270666667,8.19233333333,8.58039999999,17.0892,13.7416,13.1626666667,13.9892
725.62,10.0294666667,49.2179333333,14.1704,40.564,19.4938,10.5531,10.1688,10.1803333333,8.20046666667,8.5848,17.1328666667,13.7960666667,13.1311333333,13.965
725.94,10.0394,49.1462666667,14.1886666667,40.5820666667,19.4902666667,10.5648,10.2773333333,10.2309333333,8.29593333334,8.58346666667,17.0802666667,13.8765333333,13.0957333333,13.9429333333
726.26,10.1501111111,49.1497333333,14.2230666667,40.6533333333,19.5914,10.6004666667,10.3492666667,10.3261333333,8.40333333333,8.6192,17.11,13.9974,13.2162666666,13.9775333333
726.58,10.1211555555,49.295,14.2438,40.8736333333,19.6662666667,10.5331333333,10.3304,10.3352666667,8.40740000001,8.5816,17.1926666667,14.0646666667,13.1904,13.8658666667
726.90,10.2738888889,49.3853333333,14.3052666667,40.9320666667,19.8063333333,10.6236,10.4663333333,10.4273333333,8.46886666666,8.76526666667,17.2454666667,14.1065333333,13.2209333333,13.9715333333
727.21,10.1838888889,49.3095333333,14.3123333333,40.9708333333,19.7221333333,10.5256333333,10.4012666667,10.248,8.3646,8.66173333334,17.1149333333,14.0633333333,13.0360666667,13.8438666667
727.53,9.99704444445,49.1302,14.098,40.7453333333,19.431,10.2228,10.1402,10.0698,8.03720000001,8.4348,16.8728,13.7132,12.7771333333,13.5624666667
727.85,10.0187555556,49.1594,14.0985333333,40.8136,19.44,10.3239333333,10.1120666667,10.0818,8.07593333334,8.35286666667,16.8918666667,13.6816666666,12.8768666667,13.5942
728.17,10.1153555556,49.2544666667,14.1397333333,41.0287666667,19.6198,10.4709666667,10.1948666667,10.1901333333,8.2114,8.46553333334,17.0305333333,13.8588,12.8930666667,13.8524
728.49,10.1960888889,49.1658666666,14.2410666667,41.0579666667,19.7105333334,10.6307,10.2300666667,10.2379333333,8.31293333333,8.543,17.0454666667,14.0281333333,12.9311333333,13.8686
728.80,10.2097111111,49.1592,14.3049333333,41.1840666667,19.8894,10.6554,10.218,10.3456,8.42893333333,8.6456,17.0605333333,14.1444666667,12.9455333334,13.9544666667
729.12,9.94413333333,48.807,14.1129333333,40.7716333333,19.5654,10.3247666667,9.79819999999,10.1663333333,8.10013333334,8.38626666667,16.7662666667,13.8374666667,12.6528,13.7199333333
729.44,10.0215777778,48.96,14.1056,40.9543,19.6107333334,10.3374,9.76613333333,10.2355333333,8.055,8.39153333333,16.8573333333,13.8198,12.697,13.829
729.76,10.0619111111,48.9104,14.1268666667,41.0464666667,19.6986666667,10.4260666667,9.7762,10.2471333333,8.0876,8.47973333333,16.9426,13.9193333333,12.7305333333,13.9084666667
730.08,10.1770222222,48.925,14.1488,41.0444,19.8686666667,10.5750333333,9.97860000001,10.3206666666,8.23333333333,8.57979999999,17.05,14.031,12.8568,14.0998666667
730.39,10.1494222222,49.0672,14.1808,41.2017333333,19.8992666667,10.5883333333,9.97400000001,10.3321333333,8.22746666667,8.50486666666,17.0782666666,14.0618666667,12.9949333333,14.1152
730.71,10.0981111111,49.1167333333,14.0957333333,41.1559666667,19.8416666667,10.5015,9.91413333335,10.2928666667,8.20193333333,8.42126666667,17.0616,13.9284666666,13.0092,14.0424666667
731.03,10.0270222222,49.2310666667,14.0832666667,41.2017,19.9362,10.4765,9.95673333332,10.347,8.22286666667,8.47480000001,17.1152666667,13.9953333334,13.0813333333,14.1805333333
731.35,9.86513333334,49.0960666667,13.9000666667,40.9882666667,19.8212666667,10.2198,9.80073333332,10.1038,8.0336,8.355,16.9448,13.8562,12.9984,13.9607333333
731.67,9.74702222223,48.9793333333,13.8404,40.8300333333,19.6080666667,10.0179,9.65873333334,9.95220000001,7.8836,8.2876,16.8067333333,13.6889333333,12.8824,13.7738
731.98,9.90486666667,49.0822,14.0157333333,40.9722333333,19.7132666667,10.1126333333,9.74026666667,10.1208,7.9936,8.341,16.9141333333,13.7621333333,13.0343333333,14.0156666667
732.30,10.1699555555,49.0930666667,14.186,41.1236666667,19.7691333333,10.3726333333,9.93366666667,10.2958,8.19066666667,8.4126,17.053,13.9792666667,13.2307333334,14.2416666667
732.62,10.5740888889,49.4334,14.5013333333,41.5510333333,20.1486,10.7939666667,10.2904666667,10.5954,8.55513333334,8.64773333333,17.4668,14.3692666666,13.5792,14.5742
732.94,10.5486444444,49.4716666667,14.5844,41.5810666667,20.2142666667,10.8704333333,10.3122666667,10.5144666667,8.59286666666,8.61893333334,17.5455333333,14.3945333333,13.5952,14.5918666667
733.25,10.3854222222,49.5560666667,14.518,41.5565333333,20.0761333333,10.6934333333,10.2202666667,10.3429333333,8.41326666667,8.47706666667,17.3683333334,14.2104666667,13.4452,14.5101333333
733.57,10.3382888889,49.6097333333,14.5302666667,41.6497666667,19.9778666667,10.6686,10.1585333333,10.2908,8.27373333333,8.43626666667,17.2731333333,14.1346,13.4374666667,14.4784666667
733.89,10.1642222222,49.3712666667,14.3143333333,41.3826666667,19.8208666667,10.5273666667,10.0914666667,10.1440666667,8.1852,8.37266666667,17.0795333333,13.9957333333,13.2933333333,14.3222
734.21,10.3938,49.7007333333,14.4520666667,41.6561333333,20.1733333333,10.8702666667,10.4120666667,10.4089333333,8.35466666667,8.65546666667,17.2064666667,14.2590666667,13.5688666667,14.5928666667
734.52,10.6220888889,49.8840666667,14.6502666667,41.8305333333,20.4534666667,11.0828333333,10.7128666667,10.6243333333,8.62886666667,8.87380000001,17.3542666667,14.4820666667,13.7800666667,14.822
734.84,10.7413777778,49.9157333333,14.7956666667,41.9030333333,20.6063333334,11.3706,10.8196,10.8688666667,8.76953333333,8.99373333334,17.4642666667,14.6463333333,13.7816666667,15.0489333333
735.16,10.7822444444,49.9296,14.8642666667,42.0615,20.6345333333,11.4677666667,10.8226,10.9199333333,8.86166666667,9.03686666666,17.5430666667,14.7776,13.8327333333,15.0653333333
735.48,10.5359555556,49.9182666667,14.6744,42.0793,20.5390666667,11.2780666667,10.7292,10.7381333333,8.60886666667,8.931,17.4332,14.6015333333,13.7228666667,14.7989333333
735.79,10.0936666667,49.7822666667,14.2967333333,41.7783333333,20.2974666667,10.8491333333,10.3938,10.3793333333,8.30153333333,8.6572,17.144,14.1770666666,13.3605333333,14.4783333333
736.11,9.90531111111,49.6279333333,14.0699333333,41.6974333333,20.1377333333,10.7439333333,10.2490666667,10.2948,8.153,8.6304,16.9174,14.0498,13.1643333334,14.353
736.43,10.0267333333,49.3792666667,14.1332666666,41.5301333333,20.1454,10.7982,10.3650666667,10.4349333333,8.2004,8.8424,16.8607333333,14.139,13.2616666667,14.4422
736.74,9.95673333332,49.064,14.0322666667,41.2401,20.0682,10.7544,10.2554666667,10.3773333333,8.17706666667,8.68406666667,16.8409333333,14.0525333333,13.1507333333,14.3255333333
737.06,9.94273333335,48.7825333333,13.9568,41.0799333333,20.035,10.6475,10.1346666667,10.2546,8.1314,8.59806666667,16.8031333334,14.0139333333,13.0548,14.1449333333
737.38,10.2037555556,48.732,14.2694666667,41.2019,20.1840666667,10.9499333333,10.2769333333,10.4550666667,8.25566666667,8.73566666667,17.0776,14.1646,13.188,14.3356
737.69,10.0055333333,48.2629333333,14.1644666666,40.9204,19.8813333333,10.8299333333,10.0622,10.3507333333,8.11506666667,8.54626666666,16.9388,14.053,12.9259333333,14.1206666667
738.01,9.99328888889,48.0602,14.0528666667,40.7859333333,19.7869333333,10.9617,10.0054,10.337,8.102,8.52626666667,16.8906666667,13.9526666667,12.8706,13.9982
738.33,10.0956666667,48.0253333334,14.1198666667,40.8047333333,19.7748,10.9308333333,10.1543333333,10.2961333333,8.1344,8.61773333334,16.9664666667,13.991,12.8594,14.0092666667
738.64,10.2085555556,48.1322,14.2196666667,40.8361333333,19.9455333333,11.1087,10.3786,10.4295333333,8.22673333333,8.72606666666,17.0180666667,14.0432666667,13.0408666667,14.2358666667
738.96,10.293,48.2214666667,14.2746,40.761,19.8962666666,11.1924,10.3678,10.4076666667,8.34513333333,8.72026666666,16.9542666667,14.0979333333,12.9746666667,14.2891333333
739.28,10.5732666667,48.5642666667,14.4810666667,41.0268,20.1376,11.4586666667,10.4878,10.5757333333,8.43413333333,8.94400000001,17.072,14.2903333333,13.0179333334,14.4407333333
739.59,10.5372,48.5102666667,14.4640666667,40.8738666667,20.256,11.3913,10.501,10.5453333333,8.42546666667,8.93186666667,17.0644666667,14.2448666667,13.0167333333,14.4402666667
739.91,10.5636666667,48.7462666667,14.359,41.0164666667,20.2952666667,11.4360333333,10.4652666667,10.5437333333,8.4698,8.81533333334,17.1357333333,14.2693333333,12.9520666667,14.3909333333
740.23,10.8178222222,48.9908,14.4662666667,41.3122333333,20.4927333333,11.6367666667,10.6937333333,10.7996,8.7134,9.00413333333,17.368,14.5133333333,13.1804,14.6134
740.54,10.8146222222,49.2349333333,14.542,41.4181333333,20.4723333334,11.7268,10.6845333333,10.9658,8.8086,9.08213333333,17.4679333333,14.5974666667,13.278,14.8058666667
740.86,10.8125555556,49.4965333333,14.4926,41.6353333333,20.5600666666,11.6685666667,10.6440666666,10.9386,8.79193333333,9.13933333333,17.496,14.6058,13.2904,14.838
741.18,11.1976888889,49.8304666667,14.6722666667,41.9032333333,20.9084,11.8358,10.9114666667,11.1176666667,9.07066666667,9.45966666667,17.7526666667,14.8548,13.6428,15.1185333333
741.49,11.1650444444,49.9595333333,14.6556666666,42.0007333333,20.8742666667,11.6465,10.7611333333,11.0740666667,8.94613333333,9.36,17.6862666667,14.9263333333,13.5797333333,14.993
741.81,11.0515111111,50.0904,14.5486666667,42.1521666667,20.8904,11.4776,10.5592666667,11.0795333333,8.9122,9.29673333333,17.6805333333,14.7953333333,13.5841333333,14.8487333333
742.12,11.1801111111,50.2425333333,14.5588666667,42.3902666667,21.0541333333,11.5077666667,10.5960666667,11.1102666667,8.98146666666,9.33506666667,17.8732,14.8996666667,13.5758666667,14.8410666667
742.44,11.1682666667,50.1689333333,14.5986666667,42.3976,21.0962666667,11.5738,10.6484666667,11.2336,8.9692,9.38119999999,17.9404,14.831,13.76,14.9133333333
742.76,11.0325555555,49.8482666667,14.5134666667,42.2180333333,20.9510666667,11.3288,10.5040666667,11.1088,8.85273333333,9.19879999999,17.7353333333,14.6959333333,13.6558666667,14.7532666667
743.07,11.1219555556,50.1365333333,14.7033333333,42.4395,21.0534,11.3948,10.7056666667,11.2052666667,9.1416,9.33533333334,17.8070666667,14.8778,13.8114666667,15.0156666667
743.39,10.8920666667,49.9804,14.6346666667,42.4257,20.9130666667,11.2546333333,10.7242666667,11.0626666666,8.94593333334,9.32553333333,17.6382,14.7017333333,13.6499333333,14.9468666667
743.70,10.6980444444,49.9352666667,14.5369333333,42.3326,20.7125333334,11.1455,10.5535333333,10.8340666667,8.76013333333,9.24906666665,17.3956,14.5127333333,13.4233333333,14.7387333333
744.02,10.4392666667,49.4348666667,14.2031333333,42.0287333333,20.4834666667,10.8288666667,10.3312,10.5276,8.46133333333,8.96446666666,17.0772,14.2052,13.0486,14.4636666667
744.34,10.4648222222,49.4665333333,14.1984666667,41.8878666667,20.5015333333,10.864,10.3826666667,10.4825333333,8.52579999999,8.95173333333,16.9428666667,14.1831333334,12.985,14.4625333333
744.65,10.3094222222,49.3864666666,14.1276666667,41.8239333333,20.3258,10.6246333333,10.2276,10.3279333333,8.38466666667,8.78179999999,16.8406666667,13.9980666666,12.6573333333,14.411
744.97,10.3569333333,49.1945333333,14.2324666667,41.6009,20.2856,10.7253666667,10.3145333333,10.3058,8.4806,8.87766666667,16.796,13.9736,12.6526666667,14.6004666667
745.28,10.319,49.2291333333,14.3202666667,41.5162,20.1702,10.7776333333,10.404,10.3838666667,8.51073333334,8.81273333333,16.6834666667,13.9531333333,12.6261333334,14.7498
745.60,10.2081111111,49.165,14.3116,41.4192333333,20.0492,10.6961333333,10.4253333333,10.4006666667,8.49773333333,8.70826666666,16.6197333333,13.8594666666,12.6797333333,14.7258
745.91,10.0488222222,48.945,14.0734,41.1907333333,19.8654666667,10.4339666667,10.1939333333,10.2051333333,8.38206666666,8.44713333334,16.484,13.7706666667,12.3422,14.4949333333
746.23,10.3173333333,49.2956,14.4451333333,41.3909,20.2138,10.8248333333,10.5334,10.4412,8.6316,8.79579999999,16.9547333333,14.1076,12.7842,14.7424
746.55,10.4391333333,49.4066666667,14.6594666667,41.5700666667,20.2990666667,11.0464333333,10.6294666667,10.6044666667,8.53006666667,8.79513333333,17.1318666667,14.1942666667,12.9264666667,14.7246666667
